Physical Time (s),ea_left Monitor (kg-m/s^3)
4.0,-5.6640189743716018e-08
4.0025,-5.6573667724858011e-08
4.005,-5.6507417871689714e-08
4.0075,-5.644183816936462e-08
4.01,-5.6377284085208411e-08
4.0125,-5.6314084157446985e-08
4.015,-5.6252560317065277e-08
4.0175,-5.6193043513901681e-08
4.02,-5.613587519151058e-08
4.0225,-5.608140457029976e-08
4.025,-5.602995972337189e-08
4.0275,-5.5981825958319767e-08
4.03,-5.5937212318286925e-08
4.0325,-5.5896242472037046e-08
4.035,-5.5858958181118491e-08
4.0375,-5.5825328564809302e-08
4.04,-5.5795265624913723e-08
4.0425,-5.5768638827338232e-08
4.045,-5.5745300499405203e-08
4.0475,-5.5725100599052441e-08
4.05,-5.570788246045208e-08
4.0525,-5.5693480944893802e-08
4.055,-5.5681718356855442e-08
4.0575,-5.5672406079983099e-08
4.06,-5.5665345102534003e-08
4.0625,-5.5660335719825295e-08
4.065,-5.5657181164410539e-08
4.0675,-5.5655691839575891e-08
4.07,-5.5655691885667082e-08
4.0725,-5.5657012177744925e-08
4.075,-5.5659479596479363e-08
4.0775,-5.5662918149691031e-08
4.08,-5.5667151193333057e-08
4.0825,-5.567201889264271e-08
4.085,-5.5677381991137864e-08
4.0875,-5.5683134570488091e-08
4.09,-5.5689209531148229e-08
4.0925,-5.5695565734852534e-08
4.095,-5.5702188744511631e-08
4.0975,-5.5709085342069561e-08
4.1,-5.5716281053174784e-08
4.1025,-5.5723813918301439e-08
4.105,-5.5731727394104586e-08
4.1075,-5.5740078621112346e-08
4.11,-5.5748934144223616e-08
4.1125,-5.5758383120217614e-08
4.115,-5.5768526245605087e-08
4.1175,-5.5779479706073632e-08
4.12,-5.5791359927672937e-08
4.1225,-5.5804290590811126e-08
4.125,-5.5818395221202781e-08
4.1275,-5.5833802275985792e-08
4.13,-5.5850631183465629e-08
4.1325,-5.5868978769079759e-08
4.135,-5.5888916425428834e-08
4.1375,-5.591048598579963e-08
4.14,-5.59337101511305e-08
4.1425,-5.5958604385508548e-08
4.145,-5.5985169676904705e-08
4.1475,-5.6013390420890141e-08
4.15,-5.6043222399062671e-08
4.1525,-5.607459406040824e-08
4.155,-5.6107414691700942e-08
4.1575,-5.6141557628529478e-08
4.16,-5.6176852155260855e-08
4.1625,-5.6213077700080364e-08
4.165,-5.6249957662377184e-08
4.1675,-5.628715323990207e-08
4.17,-5.6324279093879045e-08
4.1725,-5.6360920172290861e-08
4.175,-5.6396654446869259e-08
4.1775,-5.6431074855993022e-08
4.18,-5.6463805149027747e-08
4.1825,-5.6494501814252733e-08
4.185,-5.6522858658464895e-08
4.1875,-5.6548597680336155e-08
4.19,-5.6571467239311118e-08
4.1925,-5.6591226806567556e-08
4.195,-5.6607649467653862e-08
4.1975,-5.6620523180394041e-08
4.2,-5.6629657020658053e-08
4.2025,-5.6634891131023568e-08
4.205,-5.6636093922334055e-08
4.2075,-5.6633153774305892e-08
4.21,-5.6625988372207191e-08
4.2125,-5.6614559518918916e-08
4.215,-5.6598883527592817e-08
4.2175,-5.6579044547969404e-08
4.22,-5.6555194704134626e-08
4.2225,-5.6527549040635301e-08
4.225,-5.6496379377691115e-08
4.2275,-5.6462008226969793e-08
4.23,-5.642479963856488e-08
4.2325,-5.6385147665629541e-08
4.235,-5.6343466752857197e-08
4.2375,-5.6300185826785092e-08
4.24,-5.6255747488339772e-08
4.2425,-5.6210594468861439e-08
4.245,-5.6165170895538668e-08
4.2475,-5.6119923522739171e-08
4.25,-5.6075304901958609e-08
4.2525,-5.6031775743209531e-08
4.255,-5.5989805648245188e-08
4.2575,-5.5949862611000186e-08
4.26,-5.5912397695824896e-08
4.2625,-5.587782195222653e-08
4.265,-5.5846488125812827e-08
4.2675,-5.5818685780086488e-08
4.27,-5.5794644960633443e-08
4.2725,-5.577453746087139e-08
4.275,-5.5758492328275917e-08
4.2775,-5.5746608569517409e-08
4.28,-5.5738967520068072e-08
4.2825,-5.5735633746609564e-08
4.285,-5.5736637385130474e-08
4.2875,-5.5741953667787546e-08
4.29,-5.5751479415277892e-08
4.2925,-5.5765029566945789e-08
4.295,-5.5782327434571257e-08
4.2975,-5.5803006228488655e-08
4.3,-5.5826615897114333e-08
4.3025,-5.5852639428953603e-08
4.305,-5.5880518395899118e-08
4.3075,-5.5909671188415491e-08
4.31,-5.593949932980178e-08
4.3125,-5.5969411547387722e-08
4.315,-5.5998828038111039e-08
4.3175,-5.602718897127931e-08
4.32,-5.6053954121362853e-08
4.3225,-5.6078605992109983e-08
4.325,-5.6100659473233841e-08
4.3275,-5.6119663394276033e-08
4.33,-5.6135207643526852e-08
4.3325,-5.6146921444301892e-08
4.335,-5.6154466784271125e-08
4.3375,-5.6157525581361682e-08
4.34,-5.6155805626018398e-08
4.3425,-5.6149047740403788e-08
4.345,-5.6137038967150518e-08
4.3475,-5.6119636774091835e-08
4.35,-5.609678221567937e-08
4.3525,-5.6068508335602281e-08
4.355,-5.6034919500873156e-08
4.3575,-5.5996198744699612e-08
4.36,-5.5952590480324042e-08
4.3625,-5.5904382939495704e-08
4.365,-5.5851905514402694e-08
4.3675,-5.5795531558931808e-08
4.37,-5.5735682390773225e-08
4.3725,-5.5672829513027951e-08
4.375,-5.5607486346593301e-08
4.3775,-5.5540196392066242e-08
4.38,-5.5471525021778666e-08
4.3825,-5.5402059706073957e-08
4.385,-5.5332413522608302e-08
4.3875,-5.5263226797754843e-08
4.39,-5.5195154628417391e-08
4.3925,-5.512884220897973e-08
4.395,-5.5064898476601508e-08
4.3975,-5.5003887075163693e-08
4.4,-5.4946319745488507e-08
4.4025,-5.4892670523896516e-08
4.405,-5.4843383009580601e-08
4.4075,-5.4798874375461018e-08
4.41,-5.4759528777342137e-08
4.4125,-5.4725691732411245e-08
4.415,-5.4697655488307761e-08
4.4175,-5.4675644936993278e-08
4.42,-5.4659800639484706e-08
4.4225,-5.4650165207238448e-08
4.425,-5.4646686377711789e-08
4.4275,-5.4649221354457556e-08
4.43,-5.4657552130019513e-08
4.4325,-5.4671401581201152e-08
4.435,-5.4690456698991138e-08
4.4375,-5.4714383781749626e-08
4.44,-5.4742818587939158e-08
4.4425,-5.4775389548925162e-08
4.445,-5.4811706851168851e-08
4.4475,-5.485135562043383e-08
4.45,-5.4893890833592136e-08
4.4525,-5.4938834558452164e-08
4.455,-5.4985681601619168e-08
4.4575,-5.5033905298604261e-08
4.46,-5.5082979022414332e-08
4.4625,-5.5132383760807349e-08
4.465,-5.5181613167975577e-08
4.4675,-5.5230165471582141e-08
4.47,-5.5277550292562304e-08
4.4725,-5.5323309459947699e-08
4.475,-5.5367018443019799e-08
4.4775,-5.540831902642772e-08
4.48,-5.5446930889920003e-08
4.4825,-5.5482629779391641e-08
4.485,-5.5515249527145205e-08
4.4875,-5.5544639335297793e-08
4.49,-5.5570673034207809e-08
4.4925,-5.5593238091682426e-08
4.495,-5.561227605361302e-08
4.4975,-5.5627795856741855e-08
4.5,-5.5639882902546258e-08
4.5025,-5.5648673946775817e-08
4.505,-5.5654340694745521e-08
4.5075,-5.5657068601495515e-08
4.51,-5.5657050802395928e-08
4.5125,-5.5654491254409248e-08
4.515,-5.5649618860718713e-08
4.5175,-5.5642719126706776e-08
4.52,-5.5634103445168366e-08
4.5225,-5.5624090760609426e-08
4.525,-5.5612994565784228e-08
4.5275,-5.560109631056291e-08
4.53,-5.5588644995488985e-08
4.5325,-5.5575868922318141e-08
4.535,-5.5562999184808232e-08
4.5375,-5.5550271835552377e-08
4.54,-5.5537926996262775e-08
4.5425,-5.5526212271590432e-08
4.545,-5.5515352438430233e-08
4.5475,-5.5505533203259552e-08
4.55,-5.5496890519471074e-08
4.5525,-5.5489490038030375e-08
4.555,-5.5483308657862439e-08
4.5575,-5.5478240609991809e-08
4.56,-5.5474112490808285e-08
4.5625,-5.5470712311248366e-08
4.565,-5.5467817584912483e-08
4.5675,-5.5465203471005808e-08
4.57,-5.5462645737752854e-08
4.5725,-5.5459915765895196e-08
4.575,-5.5456782209364662e-08
4.5775,-5.545300938921023e-08
4.58,-5.5448360573541616e-08
4.5825,-5.5442589940336413e-08
4.585,-5.5435449012565609e-08
4.5875,-5.5426685679704414e-08
4.59,-5.5416057449651655e-08
4.5925,-5.5403333609363159e-08
4.595,-5.5388313178497804e-08
4.5975,-5.5370834283554033e-08
4.6,-5.5350776534514065e-08
4.6025,-5.5328054574091391e-08
4.605,-5.5302620178163799e-08
4.6075,-5.5274453783343347e-08
4.61,-5.5243564888967042e-08
4.6125,-5.5209991445897939e-08
4.615,-5.5173807447868343e-08
4.6175,-5.5135130085711891e-08
4.62,-5.5094121858233289e-08
4.6225,-5.50509877148422e-08
4.625,-5.5005970796428413e-08
4.6275,-5.4959343508519124e-08
4.63,-5.4911402007649095e-08
4.6325,-5.4862458800441489e-08
4.635,-5.4812843282135785e-08
4.6375,-5.4762901269848203e-08
4.64,-5.4712999317860096e-08
4.6425,-5.4663525437618119e-08
4.645,-5.4614893415491146e-08
4.6475,-5.4567539179574834e-08
4.65,-5.4521899839955035e-08
4.6525,-5.4478385758506166e-08
4.655,-5.4437370297189681e-08
4.6575,-5.4399177590891868e-08
4.66,-5.4364084835756513e-08
4.6625,-5.433233677615828e-08
4.665,-5.4304153770051146e-08
4.6675,-5.4279733661681444e-08
4.67,-5.4259253200096923e-08
4.6725,-5.4242859871183289e-08
4.675,-5.4230669751285992e-08
4.6775,-5.4222752167469474e-08
4.68,-5.4219108844114414e-08
4.6825,-5.4219675011935664e-08
4.685,-5.4224313207487279e-08
4.6875,-5.4232817576424924e-08
4.69,-5.4244921018244387e-08
4.6925,-5.4260305726476057e-08
4.695,-5.4278617974896177e-08
4.6975,-5.4299479334505274e-08
4.7,-5.4322489387858162e-08
4.7025,-5.4347238792592717e-08
4.705,-5.4373317375570642e-08
4.7075,-5.4400323679315399e-08
4.71,-5.442787200469756e-08
4.7125,-5.4455589568220485e-08
4.715,-5.4483107965969373e-08
4.7175,-5.451004448313288e-08
4.72,-5.4535998908638824e-08
4.7225,-5.4560552056565506e-08
4.725,-5.4583289101826366e-08
4.7275,-5.4603816608398168e-08
4.73,-5.4621772124194457e-08
4.7325,-5.4636836555057093e-08
4.735,-5.4648752140136223e-08
4.7375,-5.4657328686463866e-08
4.74,-5.4662457308316314e-08
4.7425,-5.4664104474034907e-08
4.745,-5.4662308176161739e-08
4.7475,-5.4657154551405413e-08
4.75,-5.4648762756048399e-08
4.7525,-5.4637259559498827e-08
4.755,-5.4622783726996718e-08
4.7575,-5.4605498216966574e-08
4.76,-5.4585612573011077e-08
4.7625,-5.4563390484394871e-08
4.765,-5.4539144796915585e-08
4.7675,-5.4513222610538633e-08
4.77,-5.4485996327169766e-08
4.7725,-5.4457862136230968e-08
4.775,-5.4429235357516562e-08
4.7775,-5.4400542813342336e-08
4.78,-5.4372212579262864e-08
4.7825,-5.4344655202286549e-08
4.785,-5.4318259702130039e-08
4.7875,-5.4293375300658261e-08
4.79,-5.4270316350430001e-08
4.7925,-5.4249368735287136e-08
4.795,-5.4230800304908389e-08
4.7975,-5.4214863574603228e-08
4.8,-5.4201800365988491e-08
4.8025,-5.419183610279044e-08
4.805,-5.4185169213767144e-08
4.8075,-5.4181955642537903e-08
4.81,-5.4182299744391646e-08
4.8125,-5.4186231839621816e-08
4.815,-5.4193709023917536e-08
4.8175,-5.4204612850024757e-08
4.82,-5.421876542691359e-08
4.8225,-5.4235932303013313e-08
4.825,-5.425584091878198e-08
4.8275,-5.4278193181883673e-08
4.83,-5.4302673457181207e-08
4.8325,-5.432894544823162e-08
4.835,-5.4356653860671402e-08
4.8375,-5.4385428593605611e-08
4.84,-5.4414891870104725e-08
4.8425,-5.4444664161275478e-08
4.845,-5.4474380967651449e-08
4.8475,-5.4503695053332935e-08
4.85,-5.453227765836516e-08
4.8525,-5.4559806725582052e-08
4.855,-5.4585963364208121e-08
4.8575,-5.4610439911834609e-08
4.86,-5.4632942921627114e-08
4.8625,-5.4653197187358956e-08
4.865,-5.4670964260855372e-08
4.8675,-5.4686041116328018e-08
4.87,-5.4698267828335701e-08
4.8725,-5.4707528596823647e-08
4.875,-5.4713745478889715e-08
4.8775,-5.4716876272780012e-08
4.88,-5.4716915251753169e-08
4.8825,-5.4713895041331276e-08
4.885,-5.4707890050244314e-08
4.8875,-5.4699011202810312e-08
4.89,-5.4687401552625078e-08
4.8925,-5.4673234808613211e-08
4.895,-5.4656715106552817e-08
4.8975,-5.4638080224107052e-08
4.9,-5.461759337474683e-08
4.9025,-5.4595535938844227e-08
4.905,-5.4572188437821352e-08
4.9075,-5.4547827819227543e-08
4.91,-5.4522721928956404e-08
4.9125,-5.4497137828268609e-08
4.915,-5.4471340177587102e-08
4.9175,-5.4445581088016509e-08
4.92,-5.4420095296483443e-08
4.9225,-5.4395095209931384e-08
4.925,-5.4370780039914562e-08
4.9275,-5.4347340283675794e-08
4.93,-5.4324957602475862e-08
4.9325,-5.4303774797706852e-08
4.935,-5.4283890806441345e-08
4.9375,-5.4265353765287306e-08
4.94,-5.4248158448725988e-08
4.9425,-5.4232248146142934e-08
4.945,-5.42175213107362e-08
4.9475,-5.420384282046592e-08
4.95,-5.4191047118026971e-08
4.9525,-5.4178942732227981e-08
4.955,-5.4167317837939972e-08
4.9575,-5.4155949250599435e-08
4.96,-5.4144616470221324e-08
4.9625,-5.413311272359536e-08
4.965,-5.4121252525456783e-08
4.9675,-5.4108875411213858e-08
4.97,-5.4095833162719999e-08
4.9725,-5.4081973666488433e-08
4.975,-5.4067122999747597e-08
4.9775,-5.4051088570855261e-08
4.98,-5.4033665534402399e-08
4.9825,-5.4014667229323272e-08
4.985,-5.3993947437471401e-08
4.9875,-5.3971410491251931e-08
4.99,-5.3947009499666171e-08
4.9925,-5.3920743029314743e-08
4.995,-5.389264803170245e-08
4.9975,-5.3862800726995044e-08
5.0,-5.3831314956845139e-08
5.0025,-5.379833938189544e-08
5.005,-5.3764050163900479e-08
5.0075,-5.3728644454686793e-08
5.01,-5.3692338315257534e-08
5.0125,-5.365537535224103e-08
5.015,-5.3618036372574981e-08
5.0175,-5.3580648535741353e-08
5.02,-5.3543584103514261e-08
5.0225,-5.3507248293713946e-08
5.025,-5.3472059370479062e-08
5.0275,-5.3438426671249062e-08
5.03,-5.3406740154385909e-08
5.0325,-5.3377364143712254e-08
5.035,-5.3350636630544616e-08
5.0375,-5.3326871930580373e-08
5.04,-5.3306346850646005e-08
5.0425,-5.3289306000595226e-08
5.045,-5.3275970041614918e-08
5.0475,-5.326654630861581e-08
5.05,-5.3261214098751784e-08
5.0525,-5.3260122073703746e-08
5.055,-5.3263369243491896e-08
5.0575,-5.3271006823962433e-08
5.06,-5.3283035744816012e-08
5.0625,-5.3299428012098553e-08
5.065,-5.3320117378887894e-08
5.0675,-5.3344990736582798e-08
5.07,-5.3373882617835567e-08
5.0725,-5.3406559265940689e-08
5.075,-5.3442716170542361e-08
5.0775,-5.3481988292799317e-08
5.08,-5.3523963708982639e-08
5.0825,-5.3568195273269491e-08
5.085,-5.3614211421912151e-08
5.0875,-5.3661524612621822e-08
5.09,-5.3709631331053676e-08
5.0925,-5.3758019622241004e-08
5.095,-5.3806170494503506e-08
5.0975,-5.3853565124816178e-08
5.1,-5.3899692285485097e-08
5.1025,-5.39440539327892e-08
5.105,-5.3986164710729984e-08
5.1075,-5.4025561152031825e-08
5.11,-5.4061811856019425e-08
5.1125,-5.4094537182760908e-08
5.115,-5.4123415487968836e-08
5.1175,-5.4148209231147602e-08
5.12,-5.4168749757727573e-08
5.1225,-5.4184928750359736e-08
5.125,-5.4196684204414412e-08
5.1275,-5.4203989195215975e-08
5.13,-5.4206845141088905e-08
5.1325,-5.4205286219775205e-08
5.135,-5.4199376343274351e-08
5.1375,-5.4189217111422687e-08
5.14,-5.4174955884591999e-08
5.1425,-5.4156804589139092e-08
5.145,-5.4135040063183848e-08
5.1475,-5.4110008594659992e-08
5.15,-5.4082110856934977e-08
5.1525,-5.4051789338649558e-08
5.155,-5.4019511787934561e-08
5.1575,-5.3985756542548121e-08
5.16,-5.3950999893430541e-08
5.1625,-5.3915709795298386e-08
5.165,-5.3880340446090331e-08
5.1675,-5.3845339289312377e-08
5.17,-5.381114731107303e-08
5.1725,-5.3778196925887158e-08
5.175,-5.374690191328571e-08
5.1775,-5.3717651773253614e-08
5.18,-5.369081096728049e-08
5.1825,-5.3666716232839546e-08
5.185,-5.3645668567785676e-08
5.1875,-5.3627916163945803e-08
5.19,-5.3613637273626893e-08
5.1925,-5.3602930624178226e-08
5.195,-5.3595815522909308e-08
5.1975,-5.3592243643643604e-08
5.2,-5.3592110348287914e-08
5.2025,-5.3595271649023109e-08
5.205,-5.3601551712201414e-08
5.2075,-5.3610741117916472e-08
5.21,-5.3622591525188328e-08
5.2125,-5.3636817340533162e-08
5.215,-5.3653094810260528e-08
5.2175,-5.3671062999485098e-08
5.22,-5.369031965107196e-08
5.2225,-5.3710428809614817e-08
5.225,-5.3730939072447665e-08
5.2275,-5.3751401468006497e-08
5.23,-5.377138785498079e-08
5.2325,-5.3790492062082795e-08
5.235,-5.38083265358198e-08
5.2375,-5.382451210626343e-08
5.24,-5.3838686171800955e-08
5.2425,-5.3850507533235234e-08
5.245,-5.3859649354355662e-08
5.2475,-5.3865806630865353e-08
5.25,-5.3868708332142719e-08
5.2525,-5.3868116864448276e-08
5.255,-5.3863864941241184e-08
5.2575,-5.3855865099715911e-08
5.26,-5.384411570665191e-08
5.2625,-5.3828687794095619e-08
5.265,-5.3809710759926399e-08
5.2675,-5.3787350632210704e-08
5.27,-5.3761806489210588e-08
5.2725,-5.3733307883075255e-08
5.275,-5.3702117344193169e-08
5.2775,-5.3668528041006689e-08
5.28,-5.3632863431862105e-08
5.2825,-5.3595476475367547e-08
5.285,-5.3556751325395917e-08
5.2875,-5.3517102579596609e-08
5.29,-5.3476975706279926e-08
5.2925,-5.3436821908029288e-08
5.295,-5.3397078843154731e-08
5.2975,-5.3358164903630167e-08
5.3,-5.3320476884654581e-08
5.3025,-5.3284386440454049e-08
5.305,-5.3250239395834812e-08
5.3075,-5.3218357578108826e-08
5.31,-5.3189027012539429e-08
5.3125,-5.3162492794573624e-08
5.315,-5.3138956744834395e-08
5.3175,-5.3118571318335224e-08
5.32,-5.3101454127681574e-08
5.3225,-5.3087693014467756e-08
5.325,-5.3077347779916976e-08
5.3275,-5.3070445018712107e-08
5.33,-5.3066970694075001e-08
5.3325,-5.3066846671327025e-08
5.335,-5.306992282989393e-08
5.3375,-5.3075980627287082e-08
5.34,-5.3084741525060572e-08
5.3425,-5.3095878753135542e-08
5.345,-5.3109032997088023e-08
5.3475,-5.3123822912777503e-08
5.35,-5.3139865038797694e-08
5.3525,-5.3156781939558635e-08
5.355,-5.3174202900026857e-08
5.3575,-5.3191755327965376e-08
5.36,-5.3209062806947811e-08
5.3625,-5.3225744571876346e-08
5.365,-5.3241415660249229e-08
5.3675,-5.3255702547821975e-08
5.37,-5.3268263391486907e-08
5.3725,-5.327880998422365e-08
5.375,-5.3287110707191627e-08
5.3775,-5.3293001971179856e-08
5.38,-5.3296382775278357e-08
5.3825,-5.3297197327872297e-08
5.385,-5.3295426260959044e-08
5.3875,-5.3291071775340644e-08
5.39,-5.328415798037424e-08
5.3925,-5.3274734656228909e-08
5.395,-5.3262894276859777e-08
5.3975,-5.3248788985481344e-08
5.4,-5.3232644931936966e-08
5.4025,-5.3214755612516843e-08
5.405,-5.3195464873245563e-08
5.4075,-5.3175139167196402e-08
5.41,-5.3154149665437552e-08
5.4125,-5.3132861219961065e-08
5.415,-5.3111641332260592e-08
5.4175,-5.309086361497155e-08
5.42,-5.3070914838543068e-08
5.4225,-5.3052185418071799e-08
5.425,-5.3035061524584161e-08
5.4275,-5.3019913224855904e-08
5.43,-5.3007087278406803e-08
5.4325,-5.2996912409148029e-08
5.435,-5.2989700358432669e-08
5.4375,-5.2985752818052167e-08
5.44,-5.2985350255939508e-08
5.4425,-5.2988734340794561e-08
5.445,-5.2996082737209024e-08
5.4475,-5.3007487416225346e-08
5.45,-5.302296245338165e-08
5.4525,-5.3042448070098637e-08
5.455,-5.3065823849243147e-08
5.4575,-5.3092924682981386e-08
5.46,-5.3123525756175452e-08
5.4625,-5.3157335190119405e-08
5.465,-5.3193995437571266e-08
5.4675,-5.3233098599875452e-08
5.47,-5.3274212478783791e-08
5.4725,-5.3316904727410748e-08
5.475,-5.3360754053599528e-08
5.4775,-5.3405336467950613e-08
5.48,-5.3450211385700956e-08
5.4825,-5.3494906541552216e-08
5.485,-5.3538919212212919e-08
5.4875,-5.3581733024347241e-08
5.49,-5.362283515630213e-08
5.4925,-5.3661723352237985e-08
5.495,-5.3697925830133483e-08
5.4975,-5.3731001506152118e-08
5.5,-5.3760538199499247e-08
5.5025,-5.3786163819465292e-08
5.505,-5.3807556420252887e-08
5.5075,-5.3824430639419955e-08
5.51,-5.3836550917077413e-08
5.5125,-5.3843736351194714e-08
5.515,-5.384586903159538e-08
5.5175,-5.3842890366158326e-08
5.52,-5.3834812651590218e-08
5.5225,-5.3821712978377745e-08
5.525,-5.3803739540459248e-08
5.5275,-5.378111315923908e-08
5.53,-5.3754116468007015e-08
5.5325,-5.3723086203465233e-08
5.535,-5.3688395807161446e-08
5.5375,-5.3650443618985141e-08
5.54,-5.3609641829563829e-08
5.5425,-5.3566412179802401e-08
5.545,-5.3521195825275145e-08
5.5475,-5.3474458039336978e-08
5.55,-5.3426693451691255e-08
5.5525,-5.3378422689481284e-08
5.555,-5.3330175133288464e-08
5.5575,-5.328246885531561e-08
5.56,-5.3235789527720184e-08
5.5625,-5.3190585757536961e-08
5.565,-5.3147271835343638e-08
5.5675,-5.3106228692861972e-08
5.57,-5.3067802702699425e-08
5.5725,-5.3032293657303025e-08
5.575,-5.2999948730457624e-08
5.5775,-5.297096549033174e-08
5.58,-5.2945499224136074e-08
5.5825,-5.2923665218525124e-08
5.585,-5.2905537358607841e-08
5.5875,-5.2891137722982154e-08
5.59,-5.2880436847778006e-08
5.5925,-5.2873341524596091e-08
5.595,-5.2869694132855276e-08
5.5975,-5.2869274408653636e-08
5.6,-5.2871807731200126e-08
5.6025,-5.2876981531264724e-08
5.605,-5.28844594776619e-08
5.6075,-5.2893897870583773e-08
5.61,-5.2904949158123856e-08
5.6125,-5.2917252712576106e-08
5.615,-5.2930426767021747e-08
5.6175,-5.2944070857020713e-08
5.62,-5.2957771552623783e-08
5.6225,-5.2971112041317593e-08
5.625,-5.2983693851940019e-08
5.6275,-5.2995155939072578e-08
5.63,-5.3005186234484743e-08
5.6325,-5.301352282352742e-08
5.635,-5.3019957198892981e-08
5.6375,-5.3024329643246595e-08
5.64,-5.3026518727654858e-08
5.6425,-5.3026440921738847e-08
5.645,-5.3024037558959769e-08
5.6475,-5.3019273751386957e-08
5.65,-5.3012137649156554e-08
5.6525,-5.3002650810766347e-08
5.655,-5.2990882931360487e-08
5.6575,-5.2976964571240701e-08
5.66,-5.2961088079831203e-08
5.6625,-5.2943499509877197e-08
5.665,-5.2924480556105504e-08
5.6675,-5.2904334685807441e-08
5.67,-5.2883379310135293e-08
5.6725,-5.2861941157555075e-08
5.675,-5.2840351015696333e-08
5.6775,-5.2818942470209264e-08
5.68,-5.2798051740342193e-08
5.6825,-5.2778008656164714e-08
5.685,-5.2759131283573258e-08
5.6875,-5.2741728239299906e-08
5.69,-5.2726098892059541e-08
5.6925,-5.271253865524814e-08
5.695,-5.270133952850797e-08
5.6975,-5.269278431995557e-08
5.7,-5.2687121499399988e-08
5.7025,-5.2684545371671985e-08
5.705,-5.2685174404665955e-08
5.7075,-5.2689048853339463e-08
5.71,-5.2696149666489498e-08
5.7125,-5.2706413305168519e-08
5.715,-5.2719740127273683e-08
5.7175,-5.2735984606809663e-08
5.72,-5.2754948454676521e-08
5.7225,-5.2776362730882408e-08
5.725,-5.2799897215036016e-08
5.7275,-5.2825188415171801e-08
5.73,-5.2851869360365155e-08
5.7325,-5.2879590842319681e-08
5.735,-5.2908023866976236e-08
5.7375,-5.2936847245429087e-08
5.74,-5.2965730352877776e-08
5.7425,-5.2994320309425656e-08
5.745,-5.3022234446955985e-08
5.7475,-5.3049081707967657e-08
5.75,-5.3074471235007409e-08
5.7525,-5.3098031949212262e-08
5.755,-5.3119419531792045e-08
5.7575,-5.3138334293289198e-08
5.76,-5.3154525854145343e-08
5.7625,-5.3167786776268428e-08
5.765,-5.3177954921205684e-08
5.7675,-5.3184911309685467e-08
5.77,-5.3188574008154383e-08
5.7725,-5.3188916850077819e-08
5.775,-5.3185959479821481e-08
5.7775,-5.3179777513674497e-08
5.78,-5.3170498486429686e-08
5.7825,-5.3158316387290264e-08
5.785,-5.3143483756179677e-08
5.7875,-5.3126309782059046e-08
5.79,-5.3107140258995119e-08
5.7925,-5.3086338541861937e-08
5.795,-5.3064265695348298e-08
5.7975,-5.3041274196772013e-08
5.8,-5.3017712553863429e-08
5.8025,-5.2993941196659202e-08
5.805,-5.297033818142007e-08
5.8075,-5.2947308461112875e-08
5.81,-5.2925272832892301e-08
5.8125,-5.2904643525667534e-08
5.815,-5.2885807581037817e-08
5.8175,-5.2869110273929235e-08
5.82,-5.2854861033698211e-08
5.8225,-5.2843334807690053e-08
5.825,-5.2834771094305313e-08
5.8275,-5.282936507870514e-08
5.83,-5.2827257957004068e-08
5.8325,-5.2828531109166899e-08
5.835,-5.2833204398037676e-08
5.8375,-5.2841248906908975e-08
5.84,-5.2852588755278492e-08
5.8425,-5.2867107413544193e-08
5.845,-5.2884639122882055e-08
5.8475,-5.2904979174286663e-08
5.85,-5.2927872171091525e-08
5.8525,-5.2953010904754902e-08
5.855,-5.2980035675406374e-08
5.8575,-5.3008536104637103e-08
5.86,-5.3038058231891211e-08
5.8625,-5.3068118133149331e-08
5.865,-5.3098219841187868e-08
5.8675,-5.3127866619816546e-08
5.87,-5.3156566922953025e-08
5.8725,-5.3183824295795398e-08
5.875,-5.3209153025267505e-08
5.8775,-5.3232084715749812e-08
5.88,-5.3252177963541018e-08
5.8825,-5.3269025320501329e-08
5.885,-5.3282271808931914e-08
5.8875,-5.3291624631960586e-08
5.89,-5.3296849670138916e-08
5.8925,-5.3297773376848666e-08
5.895,-5.3294277765787889e-08
5.8975,-5.3286294457625332e-08
5.9,-5.3273798698228541e-08
5.9025,-5.3256809259343337e-08
5.905,-5.3235388437947822e-08
5.9075,-5.3209641666954907e-08
5.91,-5.3179723525420842e-08
5.9125,-5.3145845619338042e-08
5.915,-5.3108286081186421e-08
5.9175,-5.3067390958521561e-08
5.92,-5.3023566091344575e-08
5.9225,-5.2977258846141757e-08
5.925,-5.2928941976736119e-08
5.9275,-5.2879101033288013e-08
5.93,-5.2828231024535069e-08
5.9325,-5.2776832431253434e-08
5.935,-5.272541300274254e-08
5.9375,-5.2674484425970237e-08
5.94,-5.2624549790343337e-08
5.9425,-5.2576092379602193e-08
5.945,-5.2529576839128944e-08
5.9475,-5.2485447727226539e-08
5.95,-5.244412706363437e-08
5.9525,-5.2406016739956599e-08
5.955,-5.2371490647137404e-08
5.9575,-5.2340879736644917e-08
5.96,-5.2314456616754263e-08
5.9625,-5.229242170103829e-08
5.965,-5.2274898127217609e-08
5.9675,-5.2261936140934809e-08
5.97,-5.2253523859078486e-08
5.9725,-5.2249601679445516e-08
5.975,-5.2250059675472191e-08
5.9775,-5.2254727840015156e-08
5.98,-5.2263368880201455e-08
5.9825,-5.2275678322051106e-08
5.985,-5.2291301270575055e-08
5.9875,-5.2309858448462267e-08
5.99,-5.2330957322639551e-08
5.9925,-5.235420812870894e-08
5.995,-5.237922191163696e-08
5.9975,-5.2405604663858677e-08
6.0,-5.2432941233276667e-08
6.0025,-5.2460797527502653e-08
