Physical Time (s),enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv7
3.155,-6.5721059281253358e-08,-8.7512442313740314e-08,-1.0634348349147141e-07,-1.2111479273043899e-07,-1.3640000470617724e-07,-1.5903462059765508e-07,-1.0009185463485174e-07
3.1575,-6.1962640512030042e-08,-8.2999505114143122e-08,-1.0097559030234366e-07,-1.1483656813788204e-07,-1.2909909438728719e-07,-1.5020138363464991e-07,-9.8788041755867229e-08
3.16,-5.8324359907416482e-08,-7.8641296114455126e-08,-9.5812745535022644e-08,-1.088267670806895e-07,-1.2214130372063612e-07,-1.4181666772578957e-07,-9.744838474262313e-08
3.1625,-5.4810368713096839e-08,-7.444240727367385e-08,-9.0861130864944945e-08,-1.0309548101956182e-07,-1.1554142228825934e-07,-1.3390139807898303e-07,-9.6078535094786365e-08
3.165,-5.1421817990457125e-08,-7.0404757449317924e-08,-8.6124198795539566e-08,-9.7647785893327946e-08,-1.0930603114320245e-07,-1.2646611652445621e-07,-9.4680175196312959e-08
3.1675,-4.8161261994677901e-08,-6.6532303474181449e-08,-8.1607475270609504e-08,-9.2490105914620538e-08,-1.0344249992017216e-07,-1.1952265740084246e-07,-9.3260165340745703e-08
3.17,-4.5028852152740639e-08,-6.2826081029472788e-08,-7.7312461757544078e-08,-8.7622825033053506e-08,-9.7950476578955443e-08,-1.1307226698655117e-07,-9.1820236140224869e-08
3.1725,-4.2022468835365387e-08,-5.9283938789394099e-08,-7.3235715542379383e-08,-8.3040750346123049e-08,-9.2823774523833337e-08,-1.071082591807045e-07,-9.0352762055059152e-08
3.175,-3.9137293255751764e-08,-5.5899738713630943e-08,-6.9368391395300236e-08,-7.8733252470597472e-08,-8.8050825899521593e-08,-1.0161845792274736e-07,-8.8850968622022505e-08
3.1775,-3.6365056365906401e-08,-5.2662297901170678e-08,-6.5696504209866359e-08,-7.4685152086438712e-08,-8.3613978072642508e-08,-9.6583128250315865e-08,-8.7306249391467504e-08
3.18,-3.3695604285013126e-08,-4.9558222075135327e-08,-6.2204232144479548e-08,-7.0878767018961637e-08,-7.9492830995775481e-08,-9.197876132580483e-08,-8.5701999659963873e-08
3.1825,-3.1115040441848481e-08,-4.6570836164622979e-08,-5.8872387409472661e-08,-6.7290812757748313e-08,-7.5659492146227044e-08,-8.7773241138282882e-08,-8.402434096078897e-08
3.185,-2.8609104724921615e-08,-4.3683999871672473e-08,-5.5681921848846802e-08,-6.3898127746568399e-08,-7.2086817423073793e-08,-8.3934675657006111e-08,-8.2260700240545864e-08
3.1875,-2.616350776453708e-08,-4.0881230461241906e-08,-5.2612161315620725e-08,-6.0676333600099573e-08,-6.8747550225827663e-08,-8.0431532709889722e-08,-8.0399718459063338e-08
3.19,-2.3764126088192476e-08,-3.8145249091402609e-08,-4.9641298940281451e-08,-5.7599836724896395e-08,-6.5612213954706476e-08,-7.7228800737889773e-08,-7.8432593606987308e-08
3.1925,-2.1395367126253638e-08,-3.5456668405055018e-08,-4.674533572783232e-08,-5.4638931661327616e-08,-6.2644977718289642e-08,-7.4282646479312774e-08,-7.6339991412309924e-08
3.195,-1.9042587502603008e-08,-3.2797500902742013e-08,-4.3901811832547692e-08,-5.1764494610548566e-08,-5.9809332311481202e-08,-7.154764199697977e-08,-7.4102357108208282e-08
3.1975,-1.6691420951015495e-08,-3.0150413447819442e-08,-4.1089339745515053e-08,-4.8949262337318035e-08,-5.707087937930944e-08,-6.8980363624041035e-08,-7.1701690024933715e-08
3.2,-1.4328346506979972e-08,-2.7499021696962142e-08,-3.8286829548439526e-08,-4.6165831036787806e-08,-5.4395055156270914e-08,-6.6537627835537314e-08,-6.9121314858137127e-08
3.2025,-1.1941738042680246e-08,-2.4829136149883056e-08,-3.5476060474538958e-08,-4.3390890110503832e-08,-5.175293116335282e-08,-6.4182297960504211e-08,-6.6350594208228537e-08
3.205,-9.5211928542224203e-09,-2.2128077214761167e-08,-3.2640957536568052e-08,-4.0603608567732546e-08,-4.9117447556306175e-08,-6.1877659646035206e-08,-6.3379706168329555e-08
3.2075,-7.0596452124468905e-09,-1.9386620053271555e-08,-2.9768802390382163e-08,-3.7786210791577838e-08,-4.646439437238736e-08,-5.9589267170309918e-08,-6.0200396984389693e-08
3.21,-4.550258147800515e-09,-1.659536348593464e-08,-2.6846280809634184e-08,-3.4920829526365021e-08,-4.3770970769356293e-08,-5.728351645069609e-08,-5.6805204225705591e-08
3.2125,-1.9914570652603296e-09,-1.3750740290337748e-08,-2.3866533879057673e-08,-3.1996771032327497e-08,-4.1022028698894102e-08,-5.4937852707469808e-08,-5.319731075551053e-08
3.215,6.2252954078600681e-10,-1.0844667561641774e-08,-2.0818360413109543e-08,-2.8999575366750554e-08,-3.8198804558454289e-08,-5.2526490589146501e-08,-4.9376195825776997e-08
3.2175,3.2938192826197821e-09,-7.873654637942236e-09,-1.7695343958277051e-08,-2.5919019349219708e-08,-3.5286966969433383e-08,-5.0028905815017766e-08,-4.5344347032851816e-08
3.22,6.0203726143891426e-09,-4.8396464852146301e-09,-1.4498513790406545e-08,-2.2752974654515375e-08,-3.2280322195300769e-08,-4.7432868543568686e-08,-4.1113521661947185e-08
3.2225,8.7964121239123428e-09,-1.7491723399751277e-09,-1.1234216049456574e-08,-1.9504802444986232e-08,-2.9179574578589251e-08,-4.4734685715755829e-08,-3.6701075727725233e-08
3.225,1.1612244746955717e-08,1.3868695592204831e-09,-7.9138668958455908e-09,-1.6184740629285399e-08,-2.5992321623582736e-08,-4.1937347577475235e-08,-3.2129421487049055e-08
3.2275,1.445465976789856e-08,4.5539585186402014e-09,-4.552340102742519e-09,-1.2807455522885526e-08,-2.273104166644454e-08,-3.9048943677523926e-08,-2.7426435691206585e-08
3.23,1.7307509932357896e-08,7.7345562799947646e-09,-1.1677474236627114e-09,-9.3911710812753088e-09,-1.9412753577193801e-08,-3.6082750697790023e-08,-2.2622170301171925e-08
3.2325,2.0152474737061475e-08,1.0908382099245539e-08,2.218389882431811e-09,-5.9577922905750721e-09,-1.605883357731185e-08,-3.3057250671556589e-08,-1.775070964282208e-08
3.235,2.2969293592497313e-08,1.4052618517273546e-08,5.5815373818968286e-09,-2.5319074710103315e-09,-1.2693841965598872e-08,-2.9995632291036796e-08,-1.2848395454133661e-08
3.2375,2.573697612689606e-08,1.7143686416975523e-08,8.8958691006095315e-09,8.585351062668017e-10,-9.3474597081480353e-09,-2.6927634498671104e-08,-7.9571085777511903e-09
3.24,2.8434611599517818e-08,2.015798330068169e-08,1.2134932382156279e-08,4.1851509707770929e-09,-6.048807818036397e-09,-2.3882047205681838e-08,-3.1173695665476475e-09
3.2425,3.1042240845846153e-08,2.3072507618636987e-08,1.5272461265786701e-08,7.4187596579743259e-09,-2.8280373462330444e-09,-2.0888892635456228e-08,1.632080908201726e-09
3.245,3.353914512252367e-08,2.586296933735544e-08,1.8280848917468896e-08,1.0529873787938519e-08,2.8397888338425692e-10,-1.7979158492891009e-08,6.2538847673365242e-09
3.2475,3.5903735882368105e-08,2.8504245436769128e-08,2.1131517000464659e-08,1.3487173812883771e-08,3.2533833532877865e-09,-1.5188909540562608e-08,1.0704841044089995e-08
3.25,3.811402418172241e-08,3.0971217650060074e-08,2.3796037319222907e-08,1.6258297882750346e-08,6.0443013160477401e-09,-1.2558073138504987e-08,1.4942690160605567e-08
3.2525,4.0147065241378337e-08,3.323789159335031e-08,2.6245616598447272e-08,1.8810975043422546e-08,8.621529723644435e-09,-1.0124798552397819e-08,1.8925801261855682e-08
3.255,4.1980048763206455e-08,3.527816402958825e-08,2.845077130791987e-08,2.1112705248981411e-08,1.0949308032729065e-08,-7.9278662953954415e-09,2.2614620486905646e-08
3.2575,4.3590710158282013e-08,3.7066344599148378e-08,3.0382365356838087e-08,2.3131214873347163e-08,1.2991900980780213e-08,-6.0064481936754051e-09,2.5969303058054831e-08
3.26,4.4956606450737032e-08,3.8576488779798619e-08,3.2010979186354089e-08,2.4833719712073655e-08,1.4713099647907859e-08,-4.4009861610619878e-09,2.8949565067904151e-08
3.2625,4.6056129963108764e-08,3.9783976992597266e-08,3.3309213026398545e-08,2.6189668572296869e-08,1.6080083216754192e-08,-3.148506668351617e-09,3.1522364614516136e-08
3.265,4.6868806337719321e-08,4.0665833342989195e-08,3.4251447945323875e-08,2.717051091545859e-08,1.7062047993714711e-08,-2.2841670336596991e-09,3.365594504769798e-08
3.2675,4.7376314263533557e-08,4.1201517810708855e-08,3.4814746000644026e-08,2.7750861054940039e-08,1.7629962454352656e-08,-1.8415248006030791e-09,3.5317858657425132e-08
3.27,4.7563105939531643e-08,4.1373230457890993e-08,3.4978836603953231e-08,2.7908094534973831e-08,1.7757859762787534e-08,-1.8501543090546577e-09,3.6484431049425179e-08
3.2725,4.7416565255312946e-08,4.1166060369850867e-08,3.4726023910085981e-08,2.762177895187799e-08,1.7422824482804942e-08,-2.3365671808829071e-09,3.7132812136689007e-08
3.275,4.6927295685911e-08,4.0568496138513202e-08,3.4042048211349196e-08,2.6874535944574659e-08,1.6604901148490375e-08,-3.3248432537940381e-09,3.7244238081268962e-08
3.2775,4.6088882295868554e-08,3.9572332642785463e-08,3.2916685350240638e-08,2.565394935746671e-08,1.5289369619260799e-08,-4.83325371200483e-09,3.6803572570548548e-08
3.28,4.4897848714658368e-08,3.817299472387546e-08,3.1344382547445946e-08,2.3952884053367184e-08,1.3467268703115737e-08,-6.8737746558218901e-09,3.5803852108988166e-08
3.2825,4.3353447243204803e-08,3.6369526302100139e-08,2.9323928824416736e-08,2.176899478834303e-08,1.1135326724752311e-08,-9.4507977014952975e-09,3.4245726918179876e-08
3.285,4.1457897561508196e-08,3.4164575084196367e-08,2.685783139126227e-08,1.9104615777008073e-08,8.2954891775166383e-09,-1.25638531524336e-08,3.2132268163947435e-08
3.2875,3.9216275593287218e-08,3.1563772318646718e-08,2.3951829768421388e-08,1.5965142695506019e-08,4.9519782665761841e-09,-1.6210659236741092e-08,2.9469105827242126e-08
3.29,3.6635529532587249e-08,2.8574645510565966e-08,2.0613699201145558e-08,1.2358126433534823e-08,1.1120472868632606e-09,-2.0384698122012922e-08,2.6267272883483555e-08
3.2925,3.3724495001024963e-08,2.5207214471027025e-08,1.6854525017705095e-08,8.2954932636580076e-09,-3.2124464233884649e-09,-2.50755286130584e-08,2.2539942442238453e-08
3.295,3.049426725559027e-08,2.1474565797803461e-08,1.2688972163464445e-08,3.7927319765033509e-09,-8.0061104498749852e-09,-3.0268193012839592e-08,1.830301033741371e-08
3.2975,2.6959670438283479e-08,1.739401395384193e-08,8.1360892110765683e-09,-1.13072379309553e-09,-1.3249710188930796e-08,-3.5943496034258584e-08,1.3578543535235961e-08
3.3,2.3137828163302572e-08,1.2985146253532501e-08,3.2169894281991743e-09,-6.4540582592164553e-09,-1.8922580195807917e-08,-4.2080220660281182e-08,8.3900657689591464e-09
3.3025,1.9047442178031652e-08,8.2689425362005116e-09,-2.0459871585849864e-09,-1.2154788684801697e-08,-2.5001850186426902e-08,-4.8655350546397244e-08,2.7611216360399216e-09
3.305,1.4708312499401333e-08,3.2674300924253948e-09,-7.6289186940777778e-09,-1.8206339262070376e-08,-3.1458678660944719e-08,-5.5639221494410227e-08,-3.2790964183743003e-09
3.3075,1.0141268263261917e-08,-1.9961109132668909e-09,-1.3505930043703659e-08,-2.4579522881815567e-08,-3.8261878090810134e-08,-6.299990563006532e-08,-9.6973363383199413e-09
3.31,5.3682438250892007e-09,-7.4966553564393738e-09,-1.9648633398360725e-08,-3.1242751401414466e-08,-4.5377937947780278e-08,-7.0703211878077266e-08,-1.6457555318354046e-08
3.3125,4.1245682224291713e-10,-1.3206988044526183e-08,-2.6026053284494909e-08,-3.8163542013331044e-08,-5.2773213009517478e-08,-7.871381266561938e-08,-2.3523373192475864e-08
3.315,-4.6999688394130741e-09,-1.9096233655039271e-08,-3.2603462422966583e-08,-4.530518436724564e-08,-6.0410092521712672e-08,-8.699248458532994e-08,-3.085715121735608e-08
3.3175,-9.9407156938919295e-09,-2.5131151120602361e-08,-3.9343840899543273e-08,-5.2628820844135462e-08,-6.8248614488975624e-08,-9.5497435136405327e-08,-3.841690588568742e-08
3.32,-1.527912900205637e-08,-3.1276275677428781e-08,-4.6208329960076695e-08,-6.0093031841510254e-08,-7.6245776100838122e-08,-1.0418508315492745e-07,-4.6159578552768681e-08
3.3225,-2.0683569299771141e-08,-3.7495831541379351e-08,-5.3158416415538805e-08,-6.7656455170284767e-08,-8.4356643539963752e-08,-1.1300757255112036e-07,-5.4039877753896047e-08
3.325,-2.6121789925467175e-08,-4.3753905783153946e-08,-6.0154792696498515e-08,-7.527565668480941e-08,-9.2533176940171885e-08,-1.2191210544077863e-07,-6.2007241811670534e-08
3.3275,-3.1562723283748431e-08,-5.0015641463865481e-08,-6.7158011622515627e-08,-8.2907407297029596e-08,-1.0072904115000389e-07,-1.3084826853948709e-07,-7.0012322114563901e-08
3.33,-3.697616089233809e-08,-5.6246264027589032e-08,-7.4128508878845682e-08,-9.0508537618110906e-08,-1.0889842685781022e-07,-1.3976588109511923e-07,-7.8006482498365975e-08
3.3325,-4.2332399358620902e-08,-6.2411101927784514e-08,-8.1027033603516443e-08,-9.8035776852185793e-08,-1.1699399470823727e-07,-1.4861290460306803e-07,-8.5940774639006052e-08
3.335,-4.7603387479646151e-08,-6.8477565129298252e-08,-8.7817505367852503e-08,-1.0544931459406023e-07,-1.2497257040102028e-07,-1.5734313782673947e-07,-9.3771950545224776e-08
3.3375,-5.276231156394501e-08,-7.441488858059823e-08,-9.4465432118943144e-08,-1.1271005999497237e-07,-1.3279225660968777e-07,-1.6591248186830333e-07,-1.0145665243612362e-07
3.34,-5.7784563189065814e-08,-8.0194881923474894e-08,-1.009388810456164e-07,-1.1978265604815997e-07,-1.4041444141659165e-07,-1.7427918105936196e-07,-1.0895563423260934e-07
3.3425,-6.2646954447504417e-08,-8.5790731898573665e-08,-1.0720748241885728e-07,-1.2663454061254746e-07,-1.4780407665487357e-07,-1.8240455234295341e-07,-1.1623245663896421e-07
3.345,-6.7328248430087761e-08,-9.1177799374357232e-08,-1.1324408458016752e-07,-1.3323739539556303e-07,-1.5493114665296224e-07,-1.9025564947838743e-07,-1.2325605510170842e-07
3.3475,-7.1809521717795455e-08,-9.6334255907052054e-08,-1.1902507606399759e-07,-1.3956650422462723e-07,-1.6176952501534582e-07,-1.9780316989736491e-07,-1.299969284055661e-07
3.35,-7.6073423133710181e-08,-1.0123997571234629e-07,-1.2452772305403471e-07,-1.4559713595861627e-07,-1.6829289378694784e-07,-2.0501787835544848e-07,-1.3642743878249762e-07
3.3525,-8.01045825134821e-08,-1.0587665865122394e-07,-1.2973088285251069e-07,-1.5130682569440689e-07,-1.7447800829169632e-07,-2.1187508235508152e-07,-1.4252394797878117e-07
3.355,-8.3889269203224367e-08,-1.1022785677613606e-07,-1.3461578289263648e-07,-1.566747582336653e-07,-1.803029003987247e-07,-2.1835354081384921e-07,-1.4826538844137403e-07
3.3575,-8.7414621148813121e-08,-1.1427873238922081e-07,-1.3916630116044029e-07,-1.6168323401277099e-07,-1.8574890101525635e-07,-2.2443427292453031e-07,-1.5363285520968323e-07
3.36,-9.0669557654013526e-08,-1.1801720162442012e-07,-1.4337003868255296e-07,-1.6631895799196526e-07,-1.9080277315136245e-07,-2.3010487452062142e-07,-1.5861555675631029e-07
3.3625,-9.3643915018283243e-08,-1.2143266198706514e-07,-1.4721604154584746e-07,-1.7057023715215426e-07,-1.9545241286875239e-07,-2.3535320267138189e-07,-1.6320267985068261e-07
3.365,-9.632995863486641e-08,-1.2451726091646457e-07,-1.5069598453817428e-07,-1.7442896655639772e-07,-1.9968906920178738e-07,-2.4016969093632218e-07,-1.6738515200580986e-07
3.3675,-9.8722040191730793e-08,-1.2726502407449483e-07,-1.5380331524543986e-07,-1.7788889783303878e-07,-2.0350606079996923e-07,-2.4454664711883704e-07,-1.7115564125518482e-07
3.37,-1.0081647569940867e-07,-1.2967182342944077e-07,-1.5653375919445104e-07,-1.8094581973471647e-07,-2.0689917195115465e-07,-2.484792845359915e-07,-1.7451119194565709e-07
3.3725,-1.0261211074926009e-07,-1.3173636212827401e-07,-1.5888584025377349e-07,-1.8359746415128915e-07,-2.0986682749282446e-07,-2.5196700408539769e-07,-1.7745241517278036e-07
3.375,-1.0411033729045824e-07,-1.3346037261263048e-07,-1.6086157771317549e-07,-1.8584588937019628e-07,-2.1241138408369307e-07,-2.5501292844224785e-07,-1.7998325287060809e-07
3.3775,-1.0531660159825345e-07,-1.3485022927522441e-07,-1.6246826124601359e-07,-1.8769942318622416e-07,-2.1454048759740544e-07,-2.5762471431310721e-07,-1.8211367910608819e-07
3.38,-1.0624050036342903e-07,-1.3591700819933061e-07,-1.6371823552768452e-07,-1.8917205234671022e-07,-2.1626914417626987e-07,-2.5981683546467398e-07,-1.8386052620305392e-07
3.3825,-1.0689568252389617e-07,-1.3667652303066724e-07,-1.6462909923074292e-07,-1.9028258410200917e-07,-2.1761831110639179e-07,-2.6161139337251026e-07,-1.8524778231480704e-07
3.385,-1.0729838300544334e-07,-1.3714737096130944e-07,-1.6522107846699625e-07,-1.9105181625510637e-07,-2.1860883472955872e-07,-2.630288511234288e-07,-1.8629724137390117e-07
3.3875,-1.0746600174744343e-07,-1.3734901011253265e-07,-1.6551455131749002e-07,-1.9150103034403124e-07,-2.19262814412703e-07,-2.6409215082169612e-07,-1.8703469458470926e-07
3.39,-1.0741609061164795e-07,-1.3730068671889792e-07,-1.6552955239787757e-07,-1.9165060050496455e-07,-2.1960187804907499e-07,-2.6482442688341219e-07,-1.8748498956782275e-07
3.3925,-1.0716564547985953e-07,-1.3702101084549373e-07,-1.6528661890139646e-07,-1.9152382043573521e-07,-2.1965103063334831e-07,-2.6525157042895898e-07,-1.8767698793533571e-07
3.395,-1.0672991901397424e-07,-1.3652703479427588e-07,-1.6480502057066676e-07,-1.9114112118868833e-07,-2.1943180080384821e-07,-2.6539618410641101e-07,-1.8763641171701785e-07
3.3975,-1.0612143733397148e-07,-1.358331338390454e-07,-1.6410077659159698e-07,-1.9051945491521083e-07,-2.1896148226621158e-07,-2.6527586742638357e-07,-1.873850905078991e-07
3.4,-1.0534973902341627e-07,-1.3495045088548575e-07,-1.6318576250673796e-07,-1.8967043806164352e-07,-2.1825215241815037e-07,-2.649025237428581e-07,-1.8693917516160256e-07
3.4025,-1.0442130111897182e-07,-1.3388660628846664e-07,-1.62067956245424e-07,-1.8860154506612024e-07,-2.1731016754987262e-07,-2.6428112216997233e-07,-1.8630823545188812e-07
3.405,-1.0333988321682691e-07,-1.3264589381026694e-07,-1.6075221436815693e-07,-1.8731809711025197e-07,-2.1614017335699301e-07,-2.6341386985276408e-07,-1.854988897987647e-07
3.4075,-1.0210718133768535e-07,-1.3123022056932864e-07,-1.5924090013949629e-07,-1.8582327561529225e-07,-2.1474461617453367e-07,-2.6230106196628264e-07,-1.8451626443771377e-07
3.41,-1.0072411462948451e-07,-1.29640934238458e-07,-1.5753599163110795e-07,-1.8411925514478263e-07,-2.1312614469172479e-07,-2.6094477061284972e-07,-1.8336615646184692e-07
3.4125,-9.9191944037728635e-08,-1.278801928362294e-07,-1.5564003926110682e-07,-1.8220850889834806e-07,-2.1128750102767354e-07,-2.5934655478788919e-07,-1.8205386704596791e-07
3.415,-9.7513314328254088e-08,-1.2595173399630572e-07,-1.5355714142691401e-07,-1.800949607576479e-07,-2.0923125936105048e-07,-2.5750621072786711e-07,-1.8058281541935038e-07
3.4175,-9.5692248287667007e-08,-1.2386030684523075e-07,-1.5129197675627042e-07,-1.7778184580425716e-07,-2.0695906695775772e-07,-2.5542321666342343e-07,-1.7895634889888481e-07
3.42,-9.3733095265937571e-08,-1.2161041599761641e-07,-1.4884856543313117e-07,-1.7527209768713141e-07,-2.0447188006018404e-07,-2.5309552294454382e-07,-1.7717527792536819e-07
3.4225,-9.1640336250817513e-08,-1.1920640164217484e-07,-1.4623096056899591e-07,-1.7256952274936515e-07,-2.0177315908062304e-07,-2.505233752237651e-07,-1.7524284866733693e-07
3.425,-8.9417910884916143e-08,-1.1665213129628452e-07,-1.4344286187269402e-07,-1.6967780463568261e-07,-1.9886596429811111e-07,-2.4770560537810453e-07,-1.7316132966439261e-07
3.4275,-8.7068735962157922e-08,-1.1395074319705357e-07,-1.4048688269191573e-07,-1.6659821669767408e-07,-1.9574908475658629e-07,-2.4463489904778168e-07,-1.7092654344090142e-07
3.43,-8.4595797295277595e-08,-1.1110568912985236e-07,-1.3736545100658082e-07,-1.6332989340531559e-07,-1.9241844210969972e-07,-2.4130259257342574e-07,-1.685326001710803e-07
3.4325,-8.2000700813534347e-08,-1.0811869518062924e-07,-1.3407891905858455e-07,-1.5986995718337341e-07,-1.8886731794396526e-07,-2.3769772220326246e-07,-1.6597092531078803e-07
3.435,-7.9284155379028705e-08,-1.0499028181617555e-07,-1.3062694319623162e-07,-1.5621603428758899e-07,-1.8509039319824358e-07,-2.3381115903549367e-07,-1.6323544231119991e-07
3.4375,-7.6445723178425753e-08,-1.0171946717277491e-07,-1.2700753118423545e-07,-1.523649037834443e-07,-1.8108218120838069e-07,-2.2963289939224466e-07,-1.6031854099734095e-07
3.44,-7.3484596947908896e-08,-9.8304857566413939e-08,-1.232185369290423e-07,-1.4831306658963077e-07,-1.7683622869783007e-07,-2.2515047303227703e-07,-1.5720938803261918e-07
3.4425,-7.0398551203432743e-08,-9.4743616526797492e-08,-1.1925649967443249e-07,-1.4405536248827362e-07,-1.7234468281289277e-07,-2.2035139587604204e-07,-1.5389781128238365e-07
3.445,-6.7186105402481708e-08,-9.1033868757551345e-08,-1.1511857968889798e-07,-1.3958690522250144e-07,-1.6760037246356212e-07,-2.1522400509393819e-07,-1.5037424362586261e-07
3.4475,-6.3846191096954997e-08,-8.7173924082632338e-08,-1.1080119913350099e-07,-1.3490232553933705e-07,-1.6259626108477416e-07,-2.0975814362887769e-07,-1.466288980101778e-07
3.45,-6.0378366309650262e-08,-8.3162431822092858e-08,-1.0630116846330215e-07,-1.2999700224644379e-07,-1.5732686649479901e-07,-2.0394527517263747e-07,-1.4265175469019504e-07
3.4525,-5.678136155704148e-08,-7.8997317718633659e-08,-1.0161540978900532e-07,-1.2486650094047105e-07,-1.5178548349198105e-07,-1.9777556687107121e-07,-1.3843080983004652e-07
3.455,-5.3054911791874766e-08,-7.4678199880851435e-08,-9.674322478870332e-08,-1.1950748061870228e-07,-1.4596613915816392e-07,-1.912412667351297e-07,-1.3395602184565031e-07
3.4575,-4.9199594944692941e-08,-7.0205982192616511e-08,-9.1685314433626756e-08,-1.139200604338802e-07,-1.3986760022466535e-07,-1.8434059556870915e-07,-1.2922113518408279e-07
3.46,-4.5216993881772311e-08,-6.5582646296395448e-08,-8.6443595001597931e-08,-1.0810535651017069e-07,-1.334901808705693e-07,-1.7707301870911616e-07,-1.2421971639039699e-07
3.4625,-4.1109799183779998e-08,-6.0811180195102491e-08,-8.1020673999942405e-08,-1.0206511998294607e-07,-1.2683405934517827e-07,-1.6943575983586231e-07,-1.1894282196187089e-07
3.465,-3.6882929057524569e-08,-5.5896970765201701e-08,-7.5421972288202857e-08,-9.5804713576287238e-08,-1.199041947410965e-07,-1.6143332787557709e-07,-1.1338807525846807e-07
3.4675,-3.2542701637628909e-08,-5.0846825408912136e-08,-6.9655265273368322e-08,-8.9332896714081349e-08,-1.1270954880028116e-07,-1.5307567556613874e-07,-1.075568087930796e-07
3.47,-2.809695363936779e-08,-4.5669261838836068e-08,-6.3730408031305477e-08,-8.2661633633571097e-08,-1.0526418562076564e-07,-1.4437865793562187e-07,-1.0145564774227287e-07
3.4725,-2.355417641262e-08,-4.0373760954325159e-08,-5.7658189297112149e-08,-7.5803331302030393e-08,-9.7581679820520902e-08,-1.3535750854279558e-07,-9.5090549206955976e-08
3.475,-1.8923544776072059e-08,-3.4971069692544542e-08,-5.1450896664664188e-08,-6.8771102000353147e-08,-8.9675955862654495e-08,-1.2602971021565655e-07,-8.8470109143084004e-08
3.4775,-1.421382746075432e-08,-2.9471678428032146e-08,-4.5120005448563669e-08,-6.1576313077375711e-08,-8.1560267795348015e-08,-1.1641304417410717e-07,-8.1601852817951974e-08
3.48,-9.4352045875446325e-09,-2.3887723006613484e-08,-3.8679059684302408e-08,-5.4234257017198587e-08,-7.3252625699965969e-08,-1.0653057159118459e-07,-7.4497780110903988e-08
3.4825,-4.5995207271861619e-09,-1.8233184309954258e-08,-3.2144479389122565e-08,-4.6765698997584609e-08,-6.4777155081303997e-08,-9.6411815793973275e-08,-6.7176780250197772e-08
3.485,2.7946320899667026e-10,-1.2524119844720561e-08,-2.5535494383919168e-08,-3.9194340489885452e-08,-5.6161278262561571e-08,-8.6089520955717126e-08,-5.9661661061516651e-08
3.4875,5.1847898285731698e-09,-6.7804839826617986e-09,-1.8875592020347709e-08,-3.1545365772033774e-08,-4.7433406950410025e-08,-7.5598217822030327e-08,-5.1975789973578668e-08
3.49,1.0097344184218812e-08,-1.0248009861504674e-09,-1.2190875522137525e-08,-2.3847481587315724e-08,-3.8625718319820292e-08,-6.4977865823774933e-08,-4.4146410763973699e-08
3.4925,1.4995000690149601e-08,4.7172059285633386e-09,-5.5109316989484386e-09,-1.6134849626091371e-08,-2.9776510267867637e-08,-5.427357779985946e-08,-3.620741186134972e-08
3.495,1.9854706746208445e-08,1.0418936784512729e-08,1.133348276929263e-09,-8.4448558278768279e-09,-2.0929504914158515e-08,-4.353877368284467e-08,-2.8200664545114394e-08
3.4975,2.4652362622692533e-08,1.6052395452160716e-08,7.7091286870778104e-09,-8.1728868382845294e-10,-1.2132230248996768e-08,-3.2831728955426349e-08,-2.0171448401586598e-08
3.5,2.9363230761768636e-08,2.1588270858658985e-08,1.4181387672340085e-08,6.7064020144101147e-09,-3.4338681290105663e-09,-2.2213257550801287e-08,-1.2167861820625033e-08
3.5025,3.3963348035493681e-08,2.6997661879804486e-08,2.0515304252390655e-08,1.4086143318409736e-08,5.1195228080338451e-09,-1.1740453351502606e-08,-4.2353049484814701e-09
3.505,3.8427754540614808e-08,3.2250468965855369e-08,2.6674935081451368e-08,2.1280352984249587e-08,1.3480444945892179e-08,-1.4726109362676804e-09,3.5777110436109781e-09
3.5075,4.2731626298101667e-08,3.7317046077910492e-08,3.2625347212694027e-08,2.8247444115728058e-08,2.159981925517883e-08,8.5296205343664336e-09,1.1221867079525475e-08
3.51,4.6848851523708223e-08,4.2166592045862564e-08,3.8329843252783046e-08,3.4943032890463325e-08,2.9424744603625313e-08,1.8201522629122121e-08,1.8643810663268544e-08
3.5125,5.0752337716223394e-08,4.676742281164307e-08,4.37506251347877e-08,4.1321703684259637e-08,3.6901623738067185e-08,2.747794367703285e-08,2.5789744576352368e-08
3.515,5.4414818379552667e-08,5.1087719961872761e-08,4.8850459444293981e-08,4.7339572043918825e-08,4.3978462770219586e-08,3.6293963083950936e-08,3.2604844923193342e-08
3.5175,5.7808443026656004e-08,5.5094908645559505e-08,5.3591754912248286e-08,5.2953350580960817e-08,5.0604409175780455e-08,4.4585315665452056e-08,3.9035688350007579e-08
3.52,6.0906593495497913e-08,5.8757980935566839e-08,5.7939128353730602e-08,5.8122352231365523e-08,5.6731661894521177e-08,5.2291646948356698e-08,4.5031459774092537e-08
