Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
5.4175,5.82995639365804e-10,6.1627112804305233e-10,6.2980946542335974e-10,6.4446537552983299e-10,6.623735704718432e-10,6.8461892958353291e-10,6.879613995161893e-10
5.42,5.8156691542642122e-10,6.1476410292006246e-10,6.2828700946416287e-10,6.429522408200532e-10,6.6087239565535362e-10,6.831374584910733e-10,6.8648567455064245e-10
5.4225,5.7999982093721403e-10,6.1311107334000609e-10,6.2661869911322035e-10,6.412969729417967e-10,6.5923309850263286e-10,6.8152264802774102e-10,6.8487761889475318e-10
5.425,5.7830281642338995e-10,6.1132084216518013e-10,6.2481336245453719e-10,6.395083311164495e-10,6.5746436491004982e-10,6.7978313075002998e-10,6.8314585333421893e-10
5.4275,5.764850623485417e-10,6.0940301736066177e-10,6.2288066259557579e-10,6.3759588253016662e-10,6.5557573096910291e-10,6.7792844250665601e-10,6.8129992146146495e-10
5.43,5.7455644784841279e-10,6.0736800553237783e-10,6.2083107556043053e-10,6.3557000251838354e-10,6.5357752611757267e-10,6.7596893200817003e-10,6.7935018134727157e-10
5.4325,5.7252722076319427e-10,6.0522654208508708e-10,6.1867538047139097e-10,6.33441398838864e-10,6.5148042607980141e-10,6.7391525063818486e-10,6.7730728116472354e-10
5.435,5.7040767273299374e-10,6.0298934678331587e-10,6.1642432222891895e-10,6.312207414279954e-10,6.4929505165796163e-10,6.7177797178849144e-10,6.7518178143211031e-10
5.4375,5.6820805980630427e-10,6.0066707219218685e-10,6.140885601375987e-10,6.2891861913404084e-10,6.4703191338180274e-10,6.6956748484253093e-10,6.7298403299364134e-10
5.44,5.6593866042852282e-10,5.9827040300110873e-10,6.1167876235589358e-10,6.2654558499478819e-10,6.4470143651622624e-10,6.6729406847238168e-10,6.7072428529031051e-10
5.4425,5.6360975644698304e-10,5.9581003851074093e-10,6.0920558875259479e-10,6.2411213296405263e-10,6.4231397118100405e-10,6.649679382745773e-10,6.6841273008220928e-10
5.445,5.612315016873284e-10,5.9329656445792229e-10,6.0667958841740543e-10,6.2162865122892128e-10,6.3987975360912456e-10,6.6259919346343612e-10,6.66059443907383e-10
5.4475,5.5881392505745665e-10,5.9074045264671761e-10,6.0411121628893551e-10,6.1910541727620841e-10,6.3740887088464858e-10,6.6019774509635976e-10,6.6367430628522039e-10
5.45,5.5636673165025409e-10,5.8815185192329031e-10,6.015105900062307e-10,6.1655233032046967e-10,6.3491101237921058e-10,6.5777305246431377e-10,6.6126673745883756e-10
5.4525,5.5389917964785917e-10,5.8554047417798438e-10,5.9888738278227079e-10,6.1397882181103502e-10,6.3239542057317937e-10,6.5533409502591773e-10,6.5884567715628803e-10
5.455,5.5142005823542606e-10,5.8291559280638268e-10,5.9625086047735713e-10,6.1139392310471509e-10,6.2987090484749624e-10,6.5288940253138146e-10,6.5641961445688483e-10
5.4575,5.4893783087197598e-10,5.8028619939928396e-10,5.936100249894586e-10,6.0880641625955096e-10,6.2734601471972075e-10,6.5044728350621724e-10,6.5399680261886491e-10
5.46,5.4646066938825938e-10,5.7766100008597184e-10,5.9097360107778282e-10,6.0622483745650518e-10,6.2482905987024426e-10,6.4801583338798314e-10,6.5158528152731764e-10
5.4625,5.4399634818766202e-10,5.7504824781377855e-10,5.8834984596371719e-10,6.0365726120821149e-10,6.223278834028882e-10,6.4560262583276422e-10,6.4919255725779188e-10
5.465,5.415520734148163e-10,5.7245557425861853e-10,5.8574638741076268e-10,6.011111210162884e-10,6.1984966469349933e-10,6.4321451738045514e-10,6.4682541844064501e-10
5.4675,5.3913448780746713e-10,5.6989004582235782e-10,5.8317029121648532e-10,5.9859325213679302e-10,6.1740097725071436e-10,6.4085771777239266e-10,6.4449000301874737e-10
5.47,5.367497151707671e-10,5.6735820607780306e-10,5.8062808154096047e-10,5.961099034391591e-10,6.1498778114023042e-10,6.3853778988113728e-10,6.4219181446121389e-10
5.4725,5.3440335752437221e-10,5.64866031154873e-10,5.7812569095540465e-10,5.9366669713697483e-10,6.1261540133831772e-10,6.3625974001380369e-10,6.3993579692919028e-10
5.475,5.3210046836053472e-10,5.6241889835524944e-10,5.7566842901013992e-10,5.91268617984043e-10,6.1028850214616539e-10,6.3402790990771449e-10,6.3772621451361689e-10
5.4775,5.298456840604228e-10,5.6002175089020271e-10,5.7326116632352472e-10,5.8892018833539072e-10,6.0801126180586543e-10,6.31846119627539e-10,6.3556679213086645e-10
5.48,5.2764344631683017e-10,5.5767936657781201e-10,5.7090864015637062e-10,5.8662582198849997e-10,6.0578769248241729e-10,6.2971794094048626e-10,6.3346100889996699e-10
5.4825,5.2549813821059542e-10,5.5539650383962898e-10,5.6861561297230296e-10,5.8439002919222909e-10,6.0362192649181333e-10,6.2764702491289145e-10,6.314124167215439e-10
5.485,5.2341406845673129e-10,5.5317786437357121e-10,5.6638681300202032e-10,5.8221732966399942e-10,6.0151816546584858e-10,6.2563711122749981e-10,6.294246683511692e-10
5.4875,5.2139542214257289e-10,5.5102802254019699e-10,5.6422685338029948e-10,5.8011217634251304e-10,5.9948057386940505e-10,6.2369191335554353e-10,6.2750138552488727e-10
5.49,5.1944610949768996e-10,5.4895125357812146e-10,5.6214001664996367e-10,5.7807862309301266e-10,5.9751295415870538e-10,6.2181482123054067e-10,6.2564585027191042e-10
5.4925,5.1756975424084253e-10,5.4695149484334543e-10,5.6013022285724371e-10,5.7612029852476191e-10,5.9561865974983637e-10,6.200088486702244e-10,6.2386098478813743e-10
5.495,5.1576979527379356e-10,5.4503242289247281e-10,5.582011139430983e-10,5.7424060393166789e-10,5.9380083482765563e-10,6.1827677967296617e-10,6.2214948941650976e-10
5.4975,5.1404945505793423e-10,5.431974343513202e-10,5.5635604418214181e-10,5.7244268032139863e-10,5.9206237529389195e-10,6.1662109621478908e-10,6.2051375195713375e-10
5.5,5.1241166236700363e-10,5.4144963066834543e-10,5.5459808042648259e-10,5.7072938111549833e-10,5.9040587746710584e-10,6.1504396522578346e-10,6.1895582864965726e-10
5.5025,5.1085932558460331e-10,5.3979215896841743e-10,5.5293038668053728e-10,5.6910367428568359e-10,5.8883400088219469e-10,6.1354759344428198e-10,6.1747781316320565e-10
5.505,5.0939550017887494e-10,5.3822839306316869e-10,5.5135641204526288e-10,5.675688356034198e-10,5.873497389534416e-10,6.1213459185881567e-10,6.1608221376429758e-10
5.5075,5.0802324258378263e-10,5.3676177075599773e-10,5.4987971134573002e-10,5.6612828075959859e-10,5.8595626637436175e-10,6.108078574463713e-10,6.1477183912331745e-10
5.51,5.0674581095141071e-10,5.3539593734216161e-10,5.4850403380836868e-10,5.6478564748326166e-10,5.846570575919375e-10,6.0957070475325381e-10,6.1354993882810981e-10
5.5125,5.0556651029706745e-10,5.341345148840011e-10,5.4723304921532398e-10,5.6354447073724505e-10,5.834555160013394e-10,6.0842633437028161e-10,6.1241964050321707e-10
5.515,5.0448859119296785e-10,5.3298098433221854e-10,5.4607026527776001e-10,5.624081745691435e-10,5.8235495416778921e-10,6.0737782223806136e-10,6.1138394916597026e-10
5.5175,5.0351515262399851e-10,5.319386375821257e-10,5.4501898677387794e-10,5.6137996827863503e-10,5.8135846303196468e-10,6.0642802692326186e-10,6.1044566196018727e-10
5.52,5.0264924385204109e-10,5.3101073041732943e-10,5.4408248006420755e-10,5.6046300490424401e-10,5.8046906881267948e-10,6.055797678175736e-10,6.0960754356964399e-10
5.5225,5.018938628676489e-10,5.3020049886307193e-10,5.4326403848893722e-10,5.5966048628521244e-10,5.7968984164897731e-10,6.0483593517668344e-10,6.0887244338540881e-10
5.525,5.0125216036400621e-10,5.2951135162102603e-10,5.4256716418657768e-10,5.5897584180563658e-10,5.7902406867021718e-10,6.0419965446168229e-10,6.0824346132519501e-10
5.5275,5.0072737104871846e-10,5.2894676593066182e-10,5.4199543322505479e-10,5.5841262410227251e-10,5.7847520330588033e-10,6.036743101052695e-10,6.0772396669877444e-10
5.53,5.0032273498368859e-10,5.2851019087766581e-10,5.415523756121489e-10,5.5797438152911311e-10,5.780467515043976e-10,6.0326340878321156e-10,6.0731744311886185e-10
5.5325,5.0004143761682851e-10,5.2820498542679539e-10,5.4124142446045606e-10,5.5766460477269527e-10,5.7774220790168229e-10,6.0297045517622131e-10,6.0702738191722995e-10
5.535,4.9988647838280871e-10,5.2803426827561244e-10,5.4106571913435098e-10,5.5748645798658816e-10,5.7756473281119585e-10,6.0279853127669619e-10,6.068568617876137e-10
5.5375,4.9986061811933616e-10,5.280008882385173e-10,5.4102811966642643e-10,5.5744282809135279e-10,5.7751727754360814e-10,6.0275053092392734e-10,6.0680877994211425e-10
5.54,4.9996640335618336e-10,5.2810749456043638e-10,5.4113130397504153e-10,5.5753646285447257e-10,5.7760269420480735e-10,6.0282932605932406e-10,6.0688602194934377e-10
5.5425,5.0020627485993229e-10,5.2835668186857435e-10,5.4137793491207199e-10,5.5777011037150046e-10,5.7782385415158513e-10,6.0303789741756112e-10,6.0709159252733256e-10
5.545,5.0058254817188641e-10,5.2875094766054489e-10,5.4177059518768516e-10,5.5814646863514679e-10,5.7818358639615598e-10,6.0337927430653449e-10,6.074285532806257e-10
5.5475,5.0109725221004194e-10,5.292924617577088e-10,5.4231154862433458e-10,5.5866791975193932e-10,5.7868439160109423e-10,6.0385616225770085e-10,6.0789964434983543e-10
5.55,5.017518542163557e-10,5.2998274156771723e-10,5.4300237194631782e-10,5.5933614064479703e-10,5.7932806533806734e-10,6.044705739367024e-10,6.0850692383700614e-10
5.5525,5.0254717848424595e-10,5.3082253267935477e-10,5.4384379266262127e-10,5.6015196585666985e-10,5.8011559426087161e-10,6.0522371986826418e-10,6.0925165815755051e-10
5.555,5.0348330170745838e-10,5.3181172519067535e-10,5.448356222532591e-10,5.6111529316146427e-10,5.8104702746897113e-10,6.061158912154848e-10,6.1013420559475491e-10
5.5575,5.0455963787277747e-10,5.3294951599308773e-10,5.4597695271386655e-10,5.6222529893017958e-10,5.8212172749716519e-10,6.0714673343236417e-10,6.1115428191765255e-10
5.56,5.057749460826021e-10,5.3423447894342134e-10,5.472663134230044e-10,5.6348062043049806e-10,5.8333849356925557e-10,6.0831534535455956e-10,6.1231105595482096e-10
5.5625,5.0712735237090629e-10,5.3566458748640808e-10,5.4870170495165659e-10,5.6487941961023737e-10,5.8469565366513546e-10,6.0962035231117832e-10,6.1360322170805414e-10
5.565,5.0861428711764702e-10,5.3723708433768304e-10,5.5028039570962748e-10,5.664191221586947e-10,5.8619080665532943e-10,6.1105966301687865e-10,6.1502878947617038e-10
5.5675,5.1023240508239253e-10,5.3894833904919862e-10,5.5199872197644699e-10,5.6809618985089079e-10,5.8782060426975022e-10,6.126302224685053e-10,6.1658479657949581e-10
5.57,5.1197758454185756e-10,5.4079385337303992e-10,5.5385209464768861e-10,5.6990620533992625e-10,5.8958086365840732e-10,6.1432818108957714e-10,6.1826748834414743e-10
5.5725,5.1384462438869945e-10,5.4276802160133434e-10,5.5583480549200365e-10,5.718436539755665e-10,5.9146635199291601e-10,6.1614865956441622e-10,6.2007207892753373e-10
5.575,5.1582752425687376e-10,5.4486442985649254e-10,5.5794033085338183e-10,5.7390218316728547e-10,5.9347100659677741e-10,6.1808596522990637e-10,6.2199297023938972e-10
5.5775,5.1791971480666957e-10,5.470760451375014e-10,5.601615247681899e-10,5.7607483583682501e-10,5.9558811340847274e-10,6.2013375011718726e-10,6.2402391261205018e-10
5.58,5.2011396629854282e-10,5.4939508925210592e-10,5.6249048918421059e-10,5.7835388159680661e-10,5.9781017097300217e-10,6.2228483207387896e-10,6.26157815155611e-10
5.5825,5.2240227615832756e-10,5.5181294774817748e-10,5.6491850847511418e-10,5.8073074389235866e-10,6.0012882358870105e-10,6.245312286867629e-10,6.2838678901194073e-10
5.585,5.2477584471362771e-10,5.5432019213035179e-10,5.6743604588441553e-10,5.8319600196861487e-10,6.0253484468430617e-10,6.2686410667907204e-10,6.3070209947194615e-10
5.5875,5.2722516636571502e-10,5.5690671308772928e-10,5.7003289413450647e-10,5.8573962252187863e-10,6.0501840256034222e-10,6.2927394308964223e-10,6.3309431172280391e-10
5.59,5.2974020673284118e-10,5.5956189293183324e-10,5.7269834239650007e-10,5.8835108871701034e-10,6.0756921171690342e-10,6.3175074646360606e-10,6.3555351770817184e-10
5.5925,5.3231038516377044e-10,5.6227457018262623e-10,5.754211432345874e-10,5.9101933155305156e-10,6.1017640120293986e-10,6.3428394596555439e-10,6.3806923547167643e-10
5.595,5.3492456445308319e-10,5.650330191866524e-10,5.7818948848207151e-10,5.9373271580319152e-10,6.1282857197280723e-10,6.3686248421746338e-10,6.4063050147915708e-10
5.5975,5.3757107794314126e-10,5.6782495534960102e-10,5.8099102977893021e-10,5.9647910978149647e-10,6.1551384372130744e-10,6.3947484281564186e-10,6.4322586448318887e-10
5.6,5.4023778436712768e-10,5.7063755994841887e-10,5.8381287405019251e-10,5.9924587584141495e-10,6.1821989815511605e-10,6.4210910280773202e-10,6.4584348531115529e-10
5.6025,5.4291215437085958e-10,5.7345758532414778e-10,5.8664170697330087e-10,6.0201994467046553e-10,6.2093395949694919e-10,6.4475284929940961e-10,6.4847104396817608e-10
5.605,5.4558141288105174e-10,5.7627154285670376e-10,5.8946398011537897e-10,6.0478798362121333e-10,6.2364293504411476e-10,6.4739326681213398e-10,6.5109579920622803e-10
5.6075,5.4823270489909093e-10,5.7906590819868003e-10,5.9226612555312572e-10,6.0753659804584733e-10,6.2633363802669843e-10,6.5001741132013066e-10,6.537048643385568e-10
5.61,5.5085319069574167e-10,5.8182723380166193e-10,5.9503465413496462e-10,6.10252466055981e-10,6.289929618867397e-10,6.5261243580344578e-10,6.5628543385548638e-10
5.6125,5.534300748500595e-10,5.8454212472856149e-10,5.9775612937561475e-10,6.1292233837626449e-10,6.3160785435438234e-10,6.5516552683892274e-10,6.5882474573099714e-10
5.615,5.559506558295159e-10,5.8719725603040883e-10,6.0041718106033267e-10,6.155330550808109e-10,6.3416535519782353e-10,6.576639888708792e-10,6.6131015191961717e-10
5.6175,5.5840231565173388e-10,5.8977938826291169e-10,6.0300453824312726e-10,6.1807155129274484e-10,6.3665258923842146e-10,6.600951704033002e-10,6.6372904008884251e-10
5.62,5.6077263250034319e-10,5.9227552285192503e-10,6.0550520897200907e-10,6.2052503942371108e-10,6.3905694376935171e-10,6.6244664117657327e-10,6.6606902534026659e-10
5.6225,5.6304947917865845e-10,5.9467301409409637e-10,6.0790657438251408e-10,6.2288109905561313e-10,6.4136618067866858e-10,6.6470633680978245e-10,6.6831807636638867e-10
5.625,5.6522118042683204e-10,5.9695969983711995e-10,6.1019649343740487e-10,6.2512779193539395e-10,6.4356853346997981e-10,6.6686267964154279e-10,6.7046464959935426e-10
5.6275,5.6727668681649105e-10,5.9912409002051606e-10,6.1236351871294937e-10,6.2725384741310262e-10,6.4565291713871993e-10,6.6890480860467592e-10,6.7249792533937697e-10
5.63,5.692057307326152e-10,6.0115552002823997e-10,6.1439703236548847e-10,6.2924879250606274e-10,6.476090157527825e-10,6.7082256912294685e-10,6.7440777574274498e-10
5.6325,5.7099891647524004e-10,6.0304418905880533e-10,6.1628724332734555e-10,6.311029447694564e-10,6.4942727643995587e-10,6.7260653329951765e-10,6.7618480034399455e-10
5.635,5.7264767410820869e-10,6.0478110732741463e-10,6.1802514416550367e-10,6.3280740453182252e-10,6.510989071090854e-10,6.7424801332408118e-10,6.7782031395744161e-10
5.6375,5.7414421588936878e-10,6.0635808564710558e-10,6.1960252176235148e-10,6.343540931984598e-10,6.5261595764570911e-10,6.7573915388112639e-10,6.7930644316890935e-10
5.64,5.7548161187199648e-10,6.0776786054950419e-10,6.2101213756516557e-10,6.3573591400121655e-10,6.5397144704408178e-10,6.7707303794833702e-10,6.8063625730599581e-10
5.6425,5.7665391408659763e-10,6.0900424034145512e-10,6.2224785652980556e-10,6.3694687318379437e-10,6.5515947963130658e-10,6.7824380167557241e-10,6.8180389961060541e-10
5.645,5.7765614242320515e-10,6.1006205440380525e-10,6.2330457439722368e-10,6.3798198767993827e-10,6.5617515746624389e-10,6.7924656897410013e-10,6.8280450954137508e-10
5.6475,5.7848419086237829e-10,6.1093701797429064e-10,6.2417805411970832e-10,6.3883709523779956e-10,6.5701438040480953e-10,6.8007728160765703e-10,6.8363404322052799e-10
5.65,5.7913492067068873e-10,6.1162582663592761e-10,6.2486499936370103e-10,6.3950895121871546e-10,6.5767394837031397e-10,6.8073280285036611e-10,6.8428937602058467e-10
5.6525,5.7960625313213415e-10,6.1212628082243757e-10,6.2536322230007637e-10,6.399954419009505e-10,6.5815180266020644e-10,6.8121113396128062e-10,6.847684967785134e-10
5.655,5.7989721974325809e-10,6.124373620246074e-10,6.2567173931967855e-10,6.4029564364861868e-10,6.5844707773797862e-10,6.8151143162429375e-10,6.8507053596222974e-10
5.6575,5.8000797740023745e-10,6.1255922387142369e-10,6.2579075710265829e-10,6.4040982960233688e-10,6.5856005998467948e-10,6.8163392582227849e-10,6.8519570063992145e-10
5.66,5.7993968539282074e-10,6.1249302268564559e-10,6.2572147445682621e-10,6.4033923094106515e-10,6.5849196845927949e-10,6.8157976095410507e-10,6.8514511519174689e-10
5.6625,5.7969434388799154e-10,6.1224076694172661e-10,6.2546592438367078e-10,6.4008587457460742e-10,6.5824481790005122e-10,6.8135086962935141e-10,6.8492069405818647e-10
5.665,5.7927478928862523e-10,6.1180534087454281e-10,6.2502699732987818e-10,6.3965262732516641e-10,6.5782146721228702e-10,6.809500838774645e-10,6.8452526261041036e-10
5.6675,5.7868474418065512e-10,6.1119057488627871e-10,6.2440854879426439e-10,6.3904330338834491e-10,6.5722567226051893e-10,6.8038113968731393e-10,6.8396254904988398e-10
5.67,5.7792876068842887e-10,6.1040116705703006e-10,6.2361529395962299e-10,6.3826258392358663e-10,6.5646205574934093e-10,6.7964861369507043e-10,6.8323711335978396e-10
5.6725,5.7701214240044234e-10,6.0944257362001356e-10,6.2265267640020206e-10,6.3731589104244115e-10,6.5553600170912902e-10,6.7875783796053567e-10,6.823542656126871e-10
5.675,5.7594089897382492e-10,6.083209579919118e-10,6.2152681500406704e-10,6.3620931231942762e-10,6.5445355396473628e-10,6.7771472882318545e-10,6.8131989258006433e-10
5.6775,5.7472159579591642e-10,6.0704304171428116e-10,6.202443986439937e-10,6.3494950214243275e-10,6.532213186189278e-10,6.7652574998346955e-10,6.8014042283415404e-10
5.68,5.7336130074647206e-10,6.0561607421039418e-10,6.1881266029358999e-10,6.3354363055226849e-10,6.5184642474041302e-10,6.751979446014725e-10,6.7882286937179965e-10
5.6825,5.718676471467056e-10,6.0404793251786445e-10,6.1723946605072031e-10,6.3199947154230969e-10,6.503365824077287e-10,6.7373894734950597e-10,6.7737485405761983e-10
5.685,5.7024895536590372e-10,6.0234728931600189e-10,6.1553348721991666e-10,6.3032554892170841e-10,6.4870020552030553e-10,6.7215710208315582e-10,6.7580470513093995e-10
5.6875,5.6851424742488981e-10,6.0052360345883828e-10,6.1370417693159489e-10,6.2853110193705841e-10,6.4694637373567336e-10,6.7046139940377608e-10,6.7412139715809018e-10
5.69,5.6667304676127182e-10,5.9858682865574717e-10,6.117614657581383e-10,6.2662586080594988e-10,6.4508466496893751e-10,6.6866128662799772e-10,6.7233435974324074e-10
5.6925,5.6473498118793665e-10,5.9654696727023152e-10,6.0971532262169682e-10,6.2461966667041227e-10,6.4312477820447135e-10,6.6676631850427931e-10,6.7045311693356965e-10
5.695,5.6270974334932212e-10,5.9441403617233258e-10,6.0757571120971246e-10,6.2252237454193051e-10,6.4107647420815255e-10,6.6478609919549834e-10,6.6848722642594076e-10
5.6975,5.6060698712774335e-10,5.9219799855474193e-10,6.0535253843005279e-10,6.2034382366159533e-10,6.3894950536038441e-10,6.6273024421065432e-10,6.6644627503045737e-10
5.7,5.5843642981622767e-10,5.8990889365993879e-10,6.030557789885919e-10,6.1809383605832063e-10,6.367535448759145e-10,6.6060826365232228e-10,6.643397489336601e-10
5.7025,5.5620770269752922e-10,5.8755670894209784e-10,6.0069536405806579e-10,6.1578214849786015e-10,6.3449812378179069e-10,6.5842951207552381e-10,6.6217696927202794e-10
5.705,5.5393045050582726e-10,5.85151486910069e-10,5.9828128210442931e-10,6.1341849039626918e-10,6.3219270094892609e-10,6.5620324760452069e-10,6.5996716918298125e-10
5.7075,5.5161410546821887e-10,5.8270308432942634e-10,5.9582334021009871e-10,6.1101239660991129e-10,6.298465700421105e-10,6.5393854441049883e-10,6.5771938189169817e-10
5.71,5.4926768707102165e-10,5.8022096943147356e-10,5.9333096296577926e-10,6.0857302025887507e-10,6.274686825146783e-10,6.5164414146445159e-10,6.5544233522966982e-10
5.7125,5.4689982489349573e-10,5.7771424536717767e-10,5.9081322855455851e-10,6.0610920041745897e-10,6.2506770708430004e-10,6.4932846788303148e-10,6.5314443434329396e-10
5.715,5.4451866513146055e-10,5.7519154998463898e-10,5.8827876632208374e-10,6.0362935857491241e-10,6.2265187454033407e-10,6.4699951725596322e-10,6.5083363584669068e-10
5.7175,5.4213206365373467e-10,5.7266124305712793e-10,5.8573593896307399e-10,6.0114165374017641e-10,6.2022912391661298e-10,6.4466500474947965e-10,6.485176064495138e-10
5.72,5.3974754260211977e-10,5.7013133356263154e-10,5.8319275386159795e-10,5.9865388570465018e-10,6.1780701186228287e-10,6.4233226630876222e-10,6.4620361669210204e-10
5.7225,5.373722894447289e-10,5.6760947562634809e-10,5.8065686465095918e-10,5.9617347070224943e-10,6.153926849489931e-10,6.4000820112406834e-10,6.4389851727838403e-10
5.725,5.3501306878932824e-10,5.6510289435193068e-10,5.7813547945176357e-10,5.9370736118674024e-10,6.1299283192286567e-10,6.3769921146763417e-10,6.4160866547727419e-10
5.7275,5.3267621752623571e-10,5.6261836224001978e-10,5.7563533197189877e-10,5.9126202554371947e-10,6.106136510159377e-10,6.3541116854048119e-10,6.3933988573068833e-10
5.73,5.3036758085758278e-10,5.6016211279778151e-10,5.7316262290521817e-10,5.8884337206448081e-10,6.0826076777355678e-10,6.3314936270361065e-10,6.37097419038618e-10
5.7325,5.2809247150886215e-10,5.5773978532042191e-10,5.707229430053024e-10,5.8645668870987618e-10,6.0593913996002998e-10,6.3091840540798777e-10,6.348858235339883e-10
5.735,5.2585573310959887e-10,5.5535654309864063e-10,5.6832143600997764e-10,5.8410685785021397e-10,6.0365336369692809e-10,6.2872259699503779e-10,6.3270934176039796e-10
5.7375,5.2366188658403945e-10,5.5301726624295895e-10,5.6596299890257597e-10,5.817985436900977e-10,6.0140783916222795e-10,6.2656605606486987e-10,6.3057203606882726e-10
5.74,5.2151532262834108e-10,5.5072674335674274e-10,5.6365245896808393e-10,5.7953638690393286e-10,5.9920697035342386e-10,6.2445290439959423e-10,6.2847797147597625e-10
5.7425,5.1942031279923801e-10,5.4848966137324004e-10,5.6139455856013033e-10,5.7732499668337763e-10,5.9705516560687881e-10,6.223872450345477e-10,6.2643118433165087e-10
5.745,5.1738091339728862e-10,5.4631050074955623e-10,5.5919384621640019e-10,5.7516877709514573e-10,5.9495663378813903e-10,6.2037295932248175e-10,6.2443548584293232e-10
5.7475,5.1540095511281556e-10,5.4419351249195819e-10,5.5705463557758664e-10,5.7307183392269804e-10,5.9291521985427876e-10,6.1841355752746334e-10,6.2249431458321438e-10
5.75,5.1348413945693908e-10,5.4214277443248711e-10,5.5498103517561121e-10,5.7103801654888636e-10,5.9093448758493659e-10,6.165122725634974e-10,6.2061083541762859e-10
5.7525,5.1163392935583822e-10,5.4016204709103115e-10,5.5297681669503107e-10,5.6907085123023568e-10,5.8901769771403808e-10,6.1467204148637387e-10,6.1878791749691717e-10
5.755,5.0985357303745439e-10,5.3825480645008626e-10,5.5104544255217647e-10,5.6717357426107224e-10,5.8716785838749745e-10,6.1289554638033441e-10,6.1702817769834011e-10
5.7575,5.0814604162364355e-10,5.3642422594687209e-10,5.4919008924429382e-10,5.6534923256760605e-10,5.8538786646471961e-10,6.1118538142894368e-10,6.1533414444733503e-10
5.76,5.0651426936890104e-10,5.3467347652964467e-10,5.4741398784206111e-10,5.6360101271233035e-10,5.8368080248973138e-10,6.0954438203411283e-10,6.13708590091841e-10
5.7625,5.0496125930084752e-10,5.3300586720902924e-10,5.4572056892976623e-10,5.6193233147426413e-10,5.8204997842521343e-10,6.0797565270422657e-10,6.1215455755453714e-10
5.765,5.0349012481312235e-10,5.3142488620958286e-10,5.441134677644672e-10,5.6034676323968872e-10,5.8049887314040396e-10,6.0648251166530624e-10,6.106753066683572e-10
5.7675,5.0210435436538591e-10,5.2993442296828489e-10,5.4259670892741288e-10,5.5884826658150493e-10,5.7903136382528255e-10,6.050687215124512e-10,6.0927454978595886e-10
5.77,5.0080753757099122e-10,5.2853844578330583e-10,5.4117438370422839e-10,5.5744088540460692e-10,5.7765138972185572e-10,6.0373808406835079e-10,6.079560379194389e-10
5.7725,4.9960352923290002e-10,5.2724115371294265e-10,5.3985080739337867e-10,5.5612890090228498e-10,5.7636312506707114e-10,6.0249461567903943e-10,6.0672373568509729e-10
5.775,4.9849615117375967e-10,5.2604668727533448e-10,5.3863023471477235e-10,5.5491654429929582e-10,5.751707136266717e-10,6.0134232514920377e-10,6.0558160274554406e-10
5.7775,4.9748932732098897e-10,5.2495928667580292e-10,5.3751700023234417e-10,5.5380811379630275e-10,5.7407838658549491e-10,6.0028533604365968e-10,6.0453372630114903e-10
5.78,4.9658698040834249e-10,5.239831905093825e-10,5.3651545087249038e-10,5.5280792242688724e-10,5.7309042434760768e-10,5.9932787212370326e-10,6.0358430498380395e-10
5.7825,4.9579311811021071e-10,5.2312272932638496e-10,5.3563003751780253e-10,5.5192045485329234e-10,5.7221136253207109e-10,5.9847444824800807e-10,6.0273784949656192e-10
5.785,4.9511180459366555e-10,5.2238226286116278e-10,5.3486524136415011e-10,5.5115023643062491e-10,5.7144577545112892e-10,5.9772959836149483e-10,6.0199889234539629e-10
5.7875,4.945471187137752e-10,5.2176613967523795e-10,5.342255362589147e-10,5.5050180935856549e-10,5.7079823410551928e-10,5.9709788926229515e-10,6.0137198320285418e-10
5.79,4.9410295933042855e-10,5.2127850473425452e-10,5.3371517664454508e-10,5.4997950303642508e-10,5.7027306976784635e-10,5.9658365830128224e-10,6.0086143110924227e-10
5.7925,4.9378300873988215e-10,5.2092325286335011e-10,5.3333815438879055e-10,5.4958734641152242e-10,5.698742975784043e-10,5.9619092766431315e-10,6.004712445313188e-10
5.795,4.9359067207968668e-10,5.207039706177793e-10,5.3309814440423904e-10,5.4932905393692984e-10,5.6960563349335013e-10,5.9592342512383401e-10,6.002051765852735e-10
5.7975,4.9352910753077614e-10,5.2062398952165417e-10,5.3299857669405967e-10,5.4920816471084093e-10,5.6947071477252914e-10,5.9578486549923167e-10,6.0006697585748152e-10
5.8,4.9360123528845468e-10,5.2068642447962325e-10,5.3304267274273524e-10,5.4922806713485301e-10,5.6947310925578115e-10,5.9577895414756389e-10,6.0006036450283619e-10
5.8025,4.9380972598753556e-10,5.2089414815257288e-10,5.3323342170818821e-10,5.4939193807933445e-10,5.6961620003893764e-10,5.9590924419584604e-10,6.0018890457155235e-10
5.805,4.9415688223768986e-10,5.2124962321562213e-10,5.3357340870207632e-10,5.4970254534459542e-10,5.6990290562513873e-10,5.9617877202327324e-10,6.0045564646858706e-10
5.8075,4.9464451616392844e-10,5.2175475634835172e-10,5.3406463059395793e-10,5.5016201771574032e-10,5.7033548565903027e-10,5.9658995832117484e-10,6.0086304302168129e-10
