Physical Time (s),ep_bot Monitor (kg-m/s^3): bot_cv1,ep_bot Monitor (kg-m/s^3): bot_cv2,ep_bot Monitor (kg-m/s^3): bot_cv3,ep_bot Monitor (kg-m/s^3): bot_cv4,ep_bot Monitor (kg-m/s^3): bot_cv5,ep_bot Monitor (kg-m/s^3): bot_cv6,ep_bot Monitor (kg-m/s^3): bot_cv7
5.04,8.6014855851216479e-08,8.8466249323217035e-08,9.3035135534504457e-08,9.8652265181753839e-08,1.0255416055655518e-07,1.0343730443454146e-07,1.0185166147164344e-07
5.0425,8.7382933027926733e-08,9.0055602519415395e-08,9.4778696409501533e-08,1.0049368200354641e-07,1.0448806958817004e-07,1.0557054025834229e-07,1.0416444224133787e-07
5.045,8.8700933297909908e-08,9.1582292735029787e-08,9.6447721049123198e-08,1.022502774551643e-07,1.0632836117361295e-07,1.0759815830368376e-07,1.0636466225251675e-07
5.0475,8.9958369878593255e-08,9.3034292295156318e-08,9.8028909660857525e-08,1.0390811597693137e-07,1.0806072074042622e-07,1.0950497067764177e-07,1.0843653150080967e-07
5.05,9.1144302479196365e-08,9.439901833526776e-08,9.9508153265020045e-08,1.0545240350506457e-07,1.0966944578428419e-07,1.1127405487151149e-07,1.1036255722109736e-07
5.0525,9.2247784036065661e-08,9.5663588995373261e-08,1.0087102962289697e-07,1.0686803852925838e-07,1.1113919744640232e-07,1.1288938577475624e-07,1.1212630015244365e-07
5.055,9.3257244063540743e-08,9.6814488913104369e-08,1.021029651330475e-07,1.0813976603045037e-07,1.1245411396283667e-07,1.1433404850614201e-07,1.1370976772828907e-07
5.0575,9.4161022720847808e-08,9.7838530705025487e-08,1.0318989980058507e-07,1.0925276087494748e-07,1.1359864743426751e-07,1.1559155227514878e-07,1.1509553364076535e-07
5.06,9.4947953295255687e-08,9.872338893843726e-08,1.0411870436979874e-07,1.1019337682415549e-07,1.1455917203167187e-07,1.1664804488990101e-07,1.1626928086494594e-07
5.0625,9.5607873353505965e-08,9.9457852916226972e-08,1.0487734246898186e-07,1.1094890046174008e-07,1.1532209471468654e-07,1.17487988669803e-07,1.1721467025973102e-07
5.065,9.6131440383134995e-08,1.0003157864273396e-07,1.054545330084468e-07,1.1150708244860529e-07,1.1587423550707188e-07,1.1809737501844647e-07,1.1791753628591364e-07
5.0675,9.6510392016270167e-08,1.0043523675715224e-07,1.0584003666652931e-07,1.1185705817141112e-07,1.162043565688606e-07,1.1846370926674933e-07,1.1836470369091962e-07
5.07,9.6737303069294285e-08,1.0066026871109407e-07,1.0602447575048412e-07,1.1198888108189141e-07,1.1630174470041433e-07,1.1857474791688677e-07,1.1854338772341227e-07
5.0725,9.6805328497191966e-08,1.0069887051602373e-07,1.059995922526238e-07,1.1189415353967617e-07,1.1615714529073503e-07,1.1842050334567169e-07,1.1844275799088137e-07
5.075,9.6708203738231582e-08,1.0054421916402954e-07,1.0575855287012655e-07,1.1156592903143014e-07,1.1576349989999331e-07,1.179942997022424e-07,1.1805558544442495e-07
5.0775,9.6440389726539669e-08,1.0019049513125042e-07,1.0529554372691339e-07,1.1099841646577934e-07,1.151150030591102e-07,1.1729054417365352e-07,1.1737627686996737e-07
5.08,9.5997350919777561e-08,9.9633091494047348e-08,1.0460622908673505e-07,1.1018732586233967e-07,1.142070128735797e-07,1.1630328847913052e-07,1.1639838658065978e-07
5.0825,9.5375845339971602e-08,9.8868721178047335e-08,1.0368742912031399e-07,1.0912982053725188e-07,1.1303685428584307e-07,1.1502829807484955e-07,1.1511746159204291e-07
5.085,9.4573784448088947e-08,9.7895320210742803e-08,1.0253720562900602e-07,1.0782456769282019e-07,1.1160352020843976e-07,1.1346333106519423e-07,1.1353126885049887e-07
5.0875,9.3590352352105256e-08,9.6712318829941266e-08,1.0115543111377453e-07,1.0627190118892564e-07,1.0990824612029297e-07,1.1161043171281309e-07,1.1164203302927967e-07
5.09,9.2426446748020632e-08,9.5321382614805464e-08,9.9544961274532642e-08,1.0447551983356668e-07,1.0795549130204488e-07,1.0947579748140355e-07,1.0945584321658595e-07
5.0925,9.1084690722993917e-08,9.3726310901509025e-08,9.7711019099560382e-08,1.0244160181465745e-07,1.0575200746971884e-07,1.0706777489943798e-07,1.0698101996850447e-07
5.095,8.956956544918198e-08,9.1933063231398625e-08,9.5661198002809333e-08,1.0017951693073885e-07,1.0330811123495665e-07,1.0439795439601207e-07,1.0422910136449438e-07
5.0975,8.7887684786376168e-08,8.9949767584986321e-08,9.3405102468459454e-08,9.7700435469505861e-08,1.0063640650160887e-07,1.0147938248395993e-07,1.0121323115507727e-07
5.1,8.6046709079014508e-08,8.7785457310125329e-08,9.0952845733935203e-08,9.5015198594821645e-08,9.7748046748720127e-08,9.8322582887305928e-08,9.7943996208714628e-08
5.1025,8.4055261530047345e-08,8.545015437656335e-08,8.8315290788443215e-08,9.2134862391717705e-08,9.4654325695818689e-08,9.4939491580256977e-08,9.4434148142294088e-08
5.105,8.1922925345228465e-08,8.2954987837673786e-08,8.5504575088873586e-08,8.9071576896745671e-08,9.1367767799641272e-08,9.1344137669436947e-08,9.0698853720366045e-08
5.1075,7.9660195482920144e-08,8.0312410526516398e-08,8.2534571929002903e-08,8.5840133248911496e-08,8.7904497213101863e-08,8.7555371235184152e-08,8.6757862449194401e-08
5.11,7.727724056846829e-08,7.7534435794706813e-08,7.9419148337140724e-08,8.2456272243783932e-08,8.4281405557730722e-08,8.3591479056757733e-08,8.2629949202005625e-08
5.1125,7.4786644006755259e-08,7.4635851990575475e-08,7.6175609305361205e-08,7.8939753050541908e-08,8.0520550934259969e-08,7.9476121280940876e-08,7.8339314430280626e-08
5.115,7.2200383491430858e-08,7.1630872835258912e-08,7.2820439953262966e-08,7.5308983024707482e-08,7.6641489734375717e-08,7.5230777959942921e-08,7.39080847117028e-08
5.1175,6.9531807747818196e-08,6.8534970310155005e-08,6.9371028182162087e-08,7.1583685222397192e-08,7.2665566352983561e-08,7.08791129545537e-08,6.9361297287052332e-08
5.12,6.6793642617792368e-08,6.5362521657448932e-08,6.5842773720183874e-08,6.7779737490141704e-08,6.860964992461075e-08,6.6440949727588404e-08,6.4719768411348374e-08
5.1225,6.3998242857071114e-08,6.212752565967271e-08,6.2250916088759278e-08,6.3913313365943454e-08,6.4491399920657974e-08,6.1935781216640964e-08,6.000394983848645e-08
5.125,6.1158197209677762e-08,5.8844591324982356e-08,5.8611694330711723e-08,6.0001250182964254e-08,6.0329004486946508e-08,5.7383200993542703e-08,5.5234712291991327e-08
5.1275,5.8286120426934333e-08,5.5528465692107331e-08,5.4941233057731291e-08,5.6060406421863169e-08,5.6140196676792045e-08,5.2801848362689075e-08,5.0431765080987049e-08
5.13,5.5394303695034473e-08,5.2193228371530206e-08,5.125471076055644e-08,5.2107111081942209e-08,5.1941560297898683e-08,4.8209980934589969e-08,4.5614153810775847e-08
5.1325,5.2495238151078111e-08,4.8852851549323699e-08,4.7567058987314253e-08,4.8157569173030215e-08,4.7749940102725874e-08,4.3626260822258504e-08,4.0801614252852186e-08
5.135,4.9600309745796625e-08,4.5519973435821051e-08,4.389201247355755e-08,4.4226613818514389e-08,4.3581665916263817e-08,3.9069540359697832e-08,3.6014236612330351e-08
5.1375,4.672101964861292e-08,4.2207604573277811e-08,4.0243890505893509e-08,4.0329487924506336e-08,3.9453472482465461e-08,3.4559121904072822e-08,3.1272496297393509e-08
5.14,4.3868742069841563e-08,3.892899869697133e-08,3.6637660872634827e-08,3.6482503495464862e-08,3.5382885382123217e-08,3.0115079481660293e-08,2.6597935244964718e-08
5.1425,4.1054802316644675e-08,3.5697503299253309e-08,3.3088333510606643e-08,3.2701129386241982e-08,3.138587519727988e-08,2.5754206440310867e-08,2.2008672824697317e-08
5.145,3.8290227819073823e-08,3.2525926543884924e-08,2.9609713675477504e-08,2.8999672109852841e-08,2.7477223055829232e-08,2.1492368592733714e-08,1.7521456981201227e-08
5.1475,3.5585959319726451e-08,2.9426653044632636e-08,2.6214785689309746e-08,2.539163865703689e-08,2.3671126946237017e-08,1.7345555590239725e-08,1.3153261649631359e-08
5.15,3.2952919908945578e-08,2.6411757263979337e-08,2.2916032465646025e-08,2.1889830915338129e-08,1.9981104309646174e-08,1.3328546581001935e-08,8.9196967810918679e-09
5.1525,3.0401594579367266e-08,2.3492792227574639e-08,1.9725624467323456e-08,1.850733269995469e-08,1.6420916283568315e-08,9.4565544465579238e-09,4.8371032721611773e-09
5.155,2.7942948827527407e-08,2.0682000260103466e-08,1.665648611749777e-08,1.525730705815453e-08,1.3004369385779426e-08,5.7450128506352791e-09,9.2171750473081221e-10
5.1575,2.5586522991022092e-08,1.7989941519814725e-08,1.3719665711598557e-08,1.2151320767963246e-08,9.7438197068228685e-09,2.2076564586160848e-09,-2.8120035757279567e-09
5.16,2.3342001490619325e-08,1.5427380542339061e-08,1.0926646717874781e-08,9.2017887880045005e-09,6.6526103631574723e-09,-1.1413569604687769e-09,-6.349073638506326e-09
5.1625,2.1217668193992136e-08,1.300352809740236e-08,8.2876331155032209e-09,6.4192895337710017e-09,3.7414018334095545e-09,-4.2903885636390731e-09,-9.6771694906670277e-09
5.165,1.9221155752523165e-08,1.0727105905668199e-08,5.8126662254634134e-09,3.8145573378284278e-09,1.021244141255024e-09,-7.2279760642595036e-09,-1.2784386982284534e-08
5.1675,1.7359901376382455e-08,8.6068993290602296e-09,3.5115880080288231e-09,1.3981008507741313e-09,-1.4969646846743719e-09,-9.9425693340977349e-09,-1.5658371744885859e-08
5.17,1.5641188783939403e-08,6.6514874839135103e-09,1.3933894666740765e-09,-8.2100562676012629e-10,-3.803891347966282e-09,-1.242383722396553e-08,-1.8288250987602666e-08
5.1725,1.4071644009654405e-08,4.8683787072342364e-09,-5.343500548040023e-10,-2.8355615539225911e-09,-5.8924892779983915e-09,-1.4664268476315165e-08,-2.0666443581705915e-08
5.175,1.2657071544934704e-08,3.2637213009918284e-09,-2.2657068298710179e-09,-4.6402537541789549e-09,-7.7576013644063713e-09,-1.6657734576642293e-08,-2.278606403956527e-08
5.1775,1.1401618143701557e-08,1.8416896603202382e-09,-3.7965942239609182e-09,-6.2305935246608555e-09,-9.3940922866996282e-09,-1.839834412975087e-08,-2.4640761569091866e-08
5.18,1.0308458703206223e-08,6.0553038271681197e-10,-5.1232678532791201e-09,-7.6020483270423851e-09,-1.0797150235482679e-08,-1.9881161536630431e-08,-2.6225468219762303e-08
5.1825,9.380039103470669e-09,-4.4195276168252548e-10,-6.2423840772148672e-09,-8.7502422236261445e-09,-1.1961831973413587e-08,-2.1101341435326953e-08,-2.7535108012397382e-08
5.185,8.6182209176171942e-09,-1.2984163593739207e-09,-7.15108448008018e-09,-9.6721188265159068e-09,-1.2884584208643236e-08,-2.2055629182787917e-08,-2.856647372044809e-08
5.1875,8.0240404256275816e-09,-1.962329746240621e-09,-7.8474255413919018e-09,-1.036666340951994e-08,-1.3565263599286035e-08,-2.2743760219412051e-08,-2.931920117343355e-08
5.19,7.5983917513645498e-09,-2.4322616534880781e-09,-8.3299391754232956e-09,-1.0832926758104167e-08,-1.4004256551583099e-08,-2.3167431692458335e-08,-2.9795010758179773e-08
5.1925,7.3416882302868777e-09,-2.7075239186811468e-09,-8.5982021445898395e-09,-1.1071310085331406e-08,-1.4202816583538703e-08,-2.3328963184747112e-08,-2.9996453983128452e-08
5.195,7.2539991267945337e-09,-2.7881858506290729e-09,-8.6526166759922176e-09,-1.1081663462741125e-08,-1.4160678583993867e-08,-2.3228790055596624e-08,-2.9924022894106404e-08
5.1975,7.3346795610694009e-09,-2.6753372578368265e-09,-8.4943478553161135e-09,-1.0865119272700285e-08,-1.3878804164313098e-08,-2.2868541153035537e-08,-2.9579742518811546e-08
5.2,7.5819833215390165e-09,-2.3712157130924256e-09,-8.1254493716631225e-09,-1.042328829168992e-08,-1.3358840591166662e-08,-2.2250481556597726e-08,-2.8966301577160537e-08
5.2025,7.9929219082035198e-09,-1.8791923531429215e-09,-7.5491624045773089e-09,-9.7593271358086784e-09,-1.2604164642273214e-08,-2.1379327144224876e-08,-2.8089502374994081e-08
5.205,8.5633828463720263e-09,-1.2037022148166409e-09,-6.7698601806811535e-09,-8.8782381707822056e-09,-1.1620887682558567e-08,-2.0262457638077883e-08,-2.695727848249116e-08
5.2075,9.2883250685190854e-09,-3.502678216159458e-10,-5.7937611277413634e-09,-7.7868338830660781e-09,-1.0415967238685113e-08,-1.8907189449531803e-08,-2.5577537453450718e-08
5.21,1.0162043043096084e-08,6.7474493033545847e-10,-4.6281325072399556e-09,-6.4938339123353905e-09,-8.9995729292561001e-09,-1.7325559105138396e-08,-2.3963441391662628e-08
5.2125,1.1178454884086253e-08,1.8644288573483214e-09,-3.2808583013484261e-09,-5.0078643521616296e-09,-7.3810231267249292e-09,-1.5528471707853158e-08,-2.2126956294723936e-08
5.215,1.2331192918413533e-08,3.2114755774251947e-09,-1.7601944934426424e-09,-3.3381144985316046e-09,-5.5703692745030541e-09,-1.3527237645743552e-08,-2.007947935674592e-08
5.2175,1.3613979829453359e-08,4.708519097962444e-09,-7.4579068527748541e-11,-1.4932408516162865e-09,-3.5765130398000696e-09,-1.1332169686488453e-08,-1.7832249422390926e-08
5.22,1.5019975984298964e-08,6.3473926135705894e-09,1.7669150540090636e-09,5.1712821102676228e-10,-1.4094245735042189e-09,-8.9545204279345352e-09,-1.5397328275447254e-08
5.2225,1.6541964475986759e-08,8.119499501121849e-09,3.7548308800936333e-09,2.6827733301891468e-09,9.1933967651813714e-10,-6.4074447357353905e-09,-1.2788656899095668e-08
5.225,1.8172616748247945e-08,1.0016273886495543e-08,5.880037941234741e-09,4.9939650840009228e-09,3.398599124112802e-09,-3.7035773229724092e-09,-1.0019771050029056e-08
5.2275,1.9904513391801117e-08,1.2029368544388184e-08,8.1336882194780621e-09,7.4411392290472636e-09,6.0176168520155207e-09,-8.5507253014394052e-10,-7.1037787004570479e-09
5.23,2.1731474344245324e-08,1.4152142120496603e-08,1.0508724365101812e-08,1.0016133249250947e-08,8.7672929777354056e-09,2.1268502528367721e-09,-4.0527493613575441e-09
5.2325,2.3647749795964382e-08,1.6378304398737028e-08,1.2998033738327226e-08,1.2710701915260972e-08,1.1638636003512026e-08,5.2307537302878831e-09,-8.7923934467316877e-10
5.235,2.5648031800440854e-08,1.8701727407485945e-08,1.5594546561810209e-08,1.5517576626638608e-08,1.4624056805587237e-08,8.4470646324277169e-09,2.4066321929718416e-09
5.2375,2.7727532486422214e-08,2.1116536858300253e-08,1.829138757681191e-08,1.8429572533982761e-08,1.7715933066083816e-08,1.1765908146428987e-08,5.7940237114117537e-09
5.24,2.9881689571699984e-08,2.3616960690663984e-08,2.1081740320821061e-08,2.1439026502185349e-08,2.0905789114653355e-08,1.517763785635904e-08,9.2726398976485694e-09
5.2425,3.2105749233444933e-08,2.6197011462388483e-08,2.3958378381549809e-08,2.4537725708628838e-08,2.4184223221582712e-08,1.8672022066359096e-08,1.2831173849451463e-08
5.245,3.4394601295207023e-08,2.8850240719479739e-08,2.6913456740956385e-08,2.7716532716694405e-08,2.7540854494002249e-08,2.2237713813421457e-08,1.6457178969967865e-08
5.2475,3.6743407484575586e-08,3.1570555827849146e-08,2.9939589244495445e-08,3.0966583924017546e-08,3.0966556066559716e-08,2.5865690707051795e-08,2.014081957809151e-08
5.25,3.9147139480241795e-08,3.4351820903632057e-08,3.3029640505967186e-08,3.4279249953269344e-08,3.4452153200268747e-08,2.954623897876074e-08,2.387183121883332e-08
5.2525,4.1600009787842114e-08,3.7187289760726461e-08,3.6176139855077187e-08,3.7647166017635014e-08,3.7989990128899629e-08,3.3270805444808342e-08,2.7641075722424249e-08
5.255,4.4097008299972268e-08,4.0071218827761418e-08,3.9373033313345961e-08,4.1063818867464386e-08,4.1572752993983944e-08,3.7030722332266488e-08,3.1439852156531889e-08
5.2575,4.6633568207179051e-08,4.2998594467013518e-08,4.2615171474208212e-08,4.4524392139924458e-08,4.5194325951061142e-08,4.081826840428176e-08,3.5260318506241763e-08
5.26,4.9204938928769439e-08,4.5964223624771808e-08,4.5896653768241191e-08,4.8022137528012154e-08,4.8846994694617983e-08,4.4624126068186976e-08,3.9092855087247518e-08
5.2625,5.1806872226101688e-08,4.8963200330962326e-08,4.9211666814391947e-08,5.1550442502057905e-08,5.2523261874091931e-08,4.8439469626820609e-08,4.2928380926706244e-08
5.265,5.4434678492174311e-08,5.1989936470863343e-08,5.2553638556944332e-08,5.510143936691115e-08,5.6215214537832496e-08,5.2255954218908049e-08,4.675827162926949e-08
5.2675,5.7084169312241326e-08,5.5039362855007118e-08,5.5916526779799884e-08,5.8667932454683452e-08,5.9915389226374359e-08,5.6066823494032107e-08,5.0575861548983826e-08
5.27,5.975081990986623e-08,5.8105990360555014e-08,5.9293984656561902e-08,6.2243108229719615e-08,6.3617326206018356e-08,5.9866427082107908e-08,5.4375360382103892e-08
5.2725,6.2430631666700331e-08,6.1184744693256603e-08,6.2679924311858901e-08,6.5820426535999378e-08,6.7314122824436632e-08,6.3647586090861008e-08,5.8149848394801017e-08
5.275,6.5118508368905127e-08,6.4269205895237904e-08,6.6066827369153436e-08,6.9392290374478464e-08,7.0997309623756617e-08,6.7401033589377115e-08,6.1890216559591373e-08
5.2775,6.7808856094668838e-08,6.7352443805181114e-08,6.9446646046776282e-08,7.2949684356187883e-08,7.4657184319882678e-08,7.1116500509902069e-08,6.5586374345723534e-08
5.28,7.049462671451544e-08,7.0426088708291399e-08,7.2809845871108861e-08,7.6482562223551262e-08,7.8284094855162132e-08,7.4784463253798059e-08,6.9228813740097341e-08
5.2825,7.3168298014782941e-08,7.3481459285887336e-08,7.614681159234216e-08,7.9980770980127346e-08,8.1867492174614279e-08,7.8394553680641651e-08,7.2807514070489403e-08
5.285,7.5820895442116143e-08,7.6508319011306015e-08,7.9446155330596299e-08,8.343210158182869e-08,8.5395156708405445e-08,8.1935732026625945e-08,7.6311898213362361e-08
5.2875,7.8443981357195139e-08,7.9497043837211757e-08,8.2697520927772217e-08,8.6825931715925191e-08,8.8856599054754024e-08,8.539754775960965e-08,7.9731800952250339e-08
5.29,8.1027106950267909e-08,8.2435832838879749e-08,8.588833861189757e-08,9.0149029572267008e-08,9.2238723270636738e-08,8.8767659447997167e-08,8.3055196435729757e-08
5.2925,8.3559377922049128e-08,8.5312677391193191e-08,8.9006170906783092e-08,9.3389627295684883e-08,9.5529745715605552e-08,9.2034960833539226e-08,8.6271687678378824e-08
5.295,8.6030206235142199e-08,8.8115918956905191e-08,9.2038645557637223e-08,9.6534314923325308e-08,9.8715630689894839e-08,9.5186118998617534e-08,8.9368766611454155e-08
5.2975,8.8428047241241827e-08,9.083256653609245e-08,9.4971213528168733e-08,9.9567419565141751e-08,1.0178029862868349e-07,9.8206092239194854e-08,9.2332150470443883e-08
5.3,9.0742169476342025e-08,9.3450059792701933e-08,9.7789744232754121e-08,1.0247402466184419e-07,1.0470847383571253e-07,1.0107995159779063e-07,9.5147428896437007e-08
5.3025,9.2959736196233541e-08,9.5953633211940209e-08,1.0047815059887106e-07,1.0523767254745377e-07,1.0748418757703851e-07,1.0379131943482344e-07,9.7798641488246291e-08
5.305,9.5066680840025315e-08,9.8327178594385202e-08,1.0301900441967127e-07,1.0784043453922835e-07,1.1008968525595668e-07,1.0632287851155186e-07,1.0026894764554562e-07
5.3075,9.7048864095948075e-08,1.0055472109695718e-07,1.0539503822047216e-07,1.1026493626584573e-07,1.1250721129354156e-07,1.0865764742307546e-07,1.0254210843646831e-07
5.31,9.8892146032727722e-08,1.0262040821582103e-07,1.0758933445862807e-07,1.1249366517659874e-07,1.1471874289241373e-07,1.1077789094680306e-07,1.0460114293590977e-07
5.3125,1.0058176404601433e-07,1.0450757838944916e-07,1.0958389503402069e-07,1.1450731773869097e-07,1.1670448459260486e-07,1.1266378459009248e-07,1.0642642426144578e-07
5.315,1.0210311257293897e-07,1.0619977521552188e-07,1.1136084746421594e-07,1.1628708856415863e-07,1.1844498059928449e-07,1.1429538305700008e-07,1.0799833067587713e-07
5.3175,1.0344157533367333e-07,1.0768066344147845e-07,1.1290242745792741e-07,1.1781443981142165e-07,1.1992144976060376e-07,1.1565464021348676e-07,1.0929924973568641e-07
5.32,1.0458361669999674e-07,1.0893500919413469e-07,1.1419198321247393e-07,1.1907240121480661e-07,1.2111751152490638e-07,1.1672545405494806e-07,1.1031329850775035e-07
5.3225,1.0551631609248918e-07,1.0994808325242161e-07,1.1521364828916947e-07,1.2004452557473127e-07,1.2201654506546227e-07,1.1749183565183884e-07,1.1102484925374516e-07
5.325,1.0622673430208725e-07,1.1070506213519973e-07,1.1595156893001581e-07,1.2071412838236837e-07,1.2260080937050298e-07,1.1793563440748869e-07,1.1141587137167583e-07
5.3275,1.0670218433032012e-07,1.1119157871989063e-07,1.1639044940817092e-07,1.21065266140433e-07,1.2285357932699302e-07,1.1803927553352179e-07,1.1146857664885569e-07
5.33,1.0693090521322652e-07,1.1139461991875777e-07,1.1651660967650266e-07,1.2108459984602178e-07,1.227610375686247e-07,1.1778765653486792e-07,1.111678086021155e-07
5.3325,1.0690227953711445e-07,1.1130271911284529e-07,1.1631809424356297e-07,1.2075963902838446e-07,1.2231049807790352e-07,1.1716749012931226e-07,1.1050026009975432e-07
5.335,1.0660716460810184e-07,1.109061744969566e-07,1.1578478656020814e-07,1.2008002702356834e-07,1.2149186633700397e-07,1.1616859539189214e-07,1.0945563445863594e-07
5.3375,1.0603813461628057e-07,1.1019734061909446e-07,1.1490912410161404e-07,1.1903823013839825e-07,1.2029788415221699e-07,1.1478434811484625e-07,1.0802734777923317e-07
5.34,1.0518949974998796e-07,1.0917033264060871e-07,1.1368540124512623e-07,1.176285565633327e-07,1.1872273446098803e-07,1.1300898276395846e-07,1.0620867304296286e-07
5.3425,1.0405725954183603e-07,1.0782088364874107e-07,1.121094492006899e-07,1.1584705531510256e-07,1.1676252240852543e-07,1.1083913814747123e-07,1.0399663142482587e-07
5.345,1.0263910796191392e-07,1.0614647348136813e-07,1.1017889399545502e-07,1.1369212505708943e-07,1.144164171793268e-07,1.082743540887763e-07,1.0139068055097446e-07
5.3475,1.0093489592032785e-07,1.041470566276508e-07,1.0789384907444049e-07,1.1116415327987124e-07,1.1168491776298351e-07,1.0531497044974241e-07,9.8390875664947036e-08
5.35,9.8946462992411396e-08,1.0182494639771221e-07,1.0525710690860514e-07,1.0826635616602989e-07,1.0857131815665639e-07,1.0196415130824327e-07,9.5000542313185057e-08
5.3525,9.6677953398722643e-08,9.9185348739586993e-08,1.0227517474170718e-07,1.0500616468283121e-07,1.0508308487115404e-07,9.8228487343415629e-08,9.1225457633613283e-08
5.355,9.4135434083652896e-08,9.6235646987588432e-08,9.8956844852810235e-08,1.0139306785169056e-07,1.0123004457419656e-07,9.4117284398385581e-08,8.7074230454827288e-08
5.3575,9.1327490942115915e-08,9.2986050304448356e-08,9.5313889113472448e-08,9.7439988959567628e-08,9.7025946237405151e-08,8.9644405123712039e-08,8.2560396242383282e-08
5.36,8.8263738826729254e-08,8.9447912839206634e-08,9.1359035746068525e-08,9.3160590740103565e-08,9.2484960084466335e-08,8.4824203284485598e-08,7.7698174316994491e-08
5.3625,8.4956332894586234e-08,8.5635580571639612e-08,8.7108367456471345e-08,8.8571858743454815e-08,8.7624767215014609e-08,7.9675834647491849e-08,7.2506994731547238e-08
5.365,8.1418320557916254e-08,8.156442438010285e-08,8.2579144104804175e-08,8.3692491158800745e-08,8.2465124193209013e-08,7.4219862754927711e-08,6.700748582555886e-08
5.3675,7.7664513087723015e-08,7.7251515195961122e-08,7.7790315594588384e-08,7.8543020111605005e-08,7.7028172163684123e-08,6.8480255047240484e-08,6.1223132025428439e-08
5.37,7.3710941868287931e-08,7.2715125515093219e-08,7.2761984525167993e-08,7.3145030895075095e-08,7.1336603267440212e-08,6.2479318482376094e-08,5.5176195543296882e-08
5.3725,6.9576082340132731e-08,6.7976473435942309e-08,6.75177332915193e-08,6.7523774204482042e-08,6.5417223398128723e-08,5.6246333546706586e-08,4.8895911462115062e-08
5.375,6.5278083260473306e-08,6.3056194345072747e-08,6.2080419706462902e-08,6.1703706550081129e-08,5.9295191483350147e-08,4.9807372845301364e-08,4.240834835297415e-08
5.3775,6.083604300867641e-08,5.7975882206935176e-08,5.6473551475201047e-08,5.5709304641049752e-08,5.2995513248255987e-08,4.3188264280316932e-08,3.5738846552439941e-08
5.38,5.6270139582894241e-08,5.2758285755154056e-08,5.0721635389708962e-08,4.9566299442482965e-08,4.6544873307954247e-08,3.6416160537258941e-08,2.8914656285733857e-08
5.3825,5.1599699562080104e-08,4.7425383366405538e-08,4.4848879529436062e-08,4.3300420762896786e-08,3.9970256141295229e-08,2.9518336742389578e-08,2.1963398330242473e-08
5.385,4.6844383501670826e-08,4.199985993837754e-08,3.8880362058225433e-08,3.6938696690107845e-08,3.3300398945177459e-08,2.2524249424988108e-08,1.4914626060242219e-08
5.3875,4.202494950988906e-08,3.6505631890091597e-08,3.2842348226269892e-08,3.0508991740684109e-08,2.6564118431476277e-08,1.5464222678893728e-08,7.7990014606175453e-09
5.39,3.7162166508987854e-08,3.0966290739134814e-08,2.6760347226955018e-08,2.4037949986448681e-08,1.9788960919210901e-08,8.3668200086331156e-09,6.4485830319011433e-10
5.3925,3.2276650818094397e-08,2.5405064199060322e-08,2.0659332126298032e-08,1.755110127096916e-08,1.3001094707059812e-08,1.2598051237450054e-09,-6.5199287005183215e-09
5.395,2.7388490503218562e-08,1.9844389153778359e-08,1.456295515912696e-08,1.1073121854351318e-08,6.225817987190629e-09,-5.830179121177047e-09,-1.3668398172712054e-08
5.3975,2.2518257798997698e-08,1.4307311942348164e-08,8.4963929653411836e-09,4.6307245504344039e-09,-5.0901988599160155e-10,-1.2874564754754835e-08,-2.0771959356701442e-08
5.4,1.7686014872518814e-08,8.8165368534741065e-09,2.4845048908478894e-09,-1.7499787008476043e-09,-7.1765086044139425e-09,-1.9845652628296045e-08,-2.7802525515056527e-08
5.4025,1.2910562251603509e-08,3.3931978270398952e-09,-3.4498184888458817e-09,-8.0452100641551582e-09,-1.3752022746593933e-08,-2.6718043778104641e-08,-3.4734506177922097e-08
5.405,8.2109379306565261e-09,-1.941238138083826e-09,-9.2836084328164451e-09,-1.4231361983468271e-08,-2.0211194411699739e-08,-3.3466682396490632e-08,-4.1543070446563194e-08
5.4075,3.6050843934993467e-09,-7.1666219579404955e-09,-1.4995614750977611e-08,-2.0286480436330793e-08,-2.6531266695099767e-08,-4.0068065184596269e-08,-4.8204418310887138e-08
5.41,-8.8991838617514066e-10,-1.2263828244553962e-08,-2.0565312282814202e-08,-2.618872983782468e-08,-3.2689711517959609e-08,-4.6498575455964802e-08,-5.4694813633315991e-08
5.4125,-5.2588812726353875e-09,-1.7216002256908158e-08,-2.5974750721086492e-08,-3.1918878619015136e-08,-3.8665963344435011e-08,-5.2736596125468431e-08,-6.0992362506724753e-08
5.415,-9.4854185527658906e-09,-2.2004988152612368e-08,-3.1204199389365726e-08,-3.7456322326635537e-08,-4.4438892190085784e-08,-5.8760042601232627e-08,-6.7074746924776981e-08
5.4175,-1.3556061264701878e-08,-2.6615705994159553e-08,-3.6237303463000619e-08,-4.278390188013512e-08,-4.9990862348566541e-08,-6.4551026031868604e-08,-7.2923598562823452e-08
5.42,-1.745703088876033e-08,-3.1032562892450573e-08,-4.1057398454239844e-08,-4.7884309356754313e-08,-5.5304088067710409e-08,-7.0091393738854371e-08,-7.8521104328189876e-08
5.4225,-2.1176217527749996e-08,-3.5241932779885883e-08,-4.5650039106054849e-08,-5.2742949061692121e-08,-6.0363631000705878e-08,-7.5365637875572791e-08,-8.3851846892133983e-08
