Physical Time (s),enthalpy_storage_vol Monitor (N): cv1,enthalpy_storage_vol Monitor (N): cv2,enthalpy_storage_vol Monitor (N): cv3,enthalpy_storage_vol Monitor (N): cv4,enthalpy_storage_vol Monitor (N): cv5,enthalpy_storage_vol Monitor (N): cv6,enthalpy_storage_vol Monitor (N): cv7
3.3075,1.704542039863099e-05,3.2253342540316788e-05,5.2413240682335079e-05,7.3156280895806143e-05,9.5046863467755167e-05,0.0001434874921703825,0.00026919859460465404
3.31,1.704430907698983e-05,3.2183065074076316e-05,5.2347786248210925e-05,7.3122308767235191e-05,9.5021226632112149e-05,0.0001434372134479878,0.00026918222932493049
3.3125,1.704325341157639e-05,3.2110182996591007e-05,5.2284272926762207e-05,7.3089561745945432e-05,9.4996284408019294e-05,0.00014338697086764611,0.00026916370993731737
3.315,1.7042227218881917e-05,3.2035894613214814e-05,5.2223092962905621e-05,7.3058287090515997e-05,9.4972143819810578e-05,0.00014333680272042934,0.00026914300695600127
3.3175,1.704120789144002e-05,3.1961409231571042e-05,5.2164654371270742e-05,7.3028739300633888e-05,9.4948900978487346e-05,0.00014328673654392764,0.00026912010557120594
3.32,1.7040168194100069e-05,3.1887897679428907e-05,5.2109373922146263e-05,7.3001145164757332e-05,9.4926632198986133e-05,0.00014323677153250312,0.00026909496588907369
3.3225,1.7039089807335628e-05,3.1816542421078073e-05,5.2057706834825703e-05,7.2975752420802162e-05,9.4905428606174559e-05,0.00014318692922727014,0.00026906758746386619
3.325,1.7037952598687204e-05,3.1748522962057341e-05,5.2010112990330659e-05,7.2952788955685249e-05,9.4885360393725913e-05,0.00014313720989540926,0.00026903795331197615
3.3275,1.703674403243348e-05,3.1685041864951155e-05,5.196707231192696e-05,7.2932488996510072e-05,9.4866503020594372e-05,0.00014308764400136197,0.00026900607775731693
3.33,1.7035439696562758e-05,3.1627270432571031e-05,5.1929047443284731e-05,7.2915059860688254e-05,9.4848874371286567e-05,0.00014303823034711222,0.000268971918756508
3.3325,1.7034033615320092e-05,3.1576330435665731e-05,5.1896508058084656e-05,7.2900728653241189e-05,9.4832500966417617e-05,0.00014298900205203483,0.00026893551405865517
3.335,1.7032514056926331e-05,3.1533205690653364e-05,5.1869876449647356e-05,7.288967754754342e-05,9.4817365053188738e-05,0.00014293996381896032,0.0002688968515808923
3.3375,1.7030875342519271e-05,3.1498687200450098e-05,5.1849533082377819e-05,7.288206722359534e-05,9.480344426295766e-05,0.00014289113753809829,0.00026885595982426556
3.34,1.7029115996521605e-05,3.1473308908684218e-05,5.1835792318596367e-05,7.2878015627135168e-05,9.479068946453705e-05,0.00014284255265801211,0.0002688128585948043
3.3425,1.7027231102316169e-05,3.1457315270135235e-05,5.1828893204537195e-05,7.2877589658396113e-05,9.4779024005589205e-05,0.00014279423339075417,0.00026876756038307539
3.345,1.702521924395612e-05,3.1450651720683563e-05,5.1828991779033681e-05,7.2880794697937495e-05,9.4768344594536538e-05,0.00014274619802348443,0.00026872007211473792
3.3475,1.7023082675744586e-05,3.1452983276018234e-05,5.1836154645377649e-05,7.2887569741763596e-05,9.4758528207345989e-05,0.00014269846393382573,0.00026867040983878047
3.35,1.7020833826187163e-05,3.1463742776260603e-05,5.1850356832581441e-05,7.2897786431060942e-05,9.4749442152518439e-05,0.00014265106047947989,0.00026861861421011732
3.3525,1.701848094545362e-05,3.1482186853464885e-05,5.1871468210533555e-05,7.2911218738513529e-05,9.4740918493042424e-05,0.00014260399736711033,0.00026856470150083886
3.355,1.7016039991940119e-05,3.1507469797980136e-05,5.1899250065844333e-05,7.2927551177084715e-05,9.4732776664565899e-05,0.00014255728603751469,0.00026850869433985383
3.3575,1.7013528394332068e-05,3.1538702622819425e-05,5.1933357822846974e-05,7.2946376585501365e-05,9.472482878670529e-05,0.00014251093969059849,0.00026845062049728934
3.36,1.7010967557625899e-05,3.1575006778328809e-05,5.197334999013442e-05,7.296719821809471e-05,9.4716887523351787e-05,0.00014246497488017506,0.00026839051158343802
3.3625,1.7008381328618266e-05,3.161554442249572e-05,5.2018688443138823e-05,7.2989443247973605e-05,9.4708763594043372e-05,0.00014241940211986537,0.00026832839300325762
3.365,1.7005787078133247e-05,3.1659537508277995e-05,5.2068747874697064e-05,7.3012449900692356e-05,9.4700272565205877e-05,0.00014237422504391698,0.00026826428477206665
3.3675,1.7003202956962153e-05,3.1706281038361878e-05,5.2122835909124268e-05,7.3035498981096725e-05,9.4691251227847572e-05,0.0001423294558391095,0.00026819822566766325
3.37,1.7000662024865171e-05,3.1755158304555957e-05,5.2180227055712582e-05,7.3057868925532047e-05,9.4681610840458751e-05,0.00014228515572243917,0.00026813031128476559
3.3725,1.6998149389110913e-05,3.1805548620426782e-05,5.2240045852682729e-05,7.3078709728982867e-05,9.4671165400919959e-05,0.0001422412294251001,0.0002680604585730647
3.375,1.6995698020068255e-05,3.1856949958364638e-05,5.2301464382812497e-05,7.3097329600645681e-05,9.4659895786779283e-05,0.00014219775495434399,0.00026798878818435528
3.3775,1.6993290928861095e-05,3.1908830981588512e-05,5.2363495391598118e-05,7.3112975254508716e-05,9.4647669810903442e-05,0.00014215464627970621,0.00026791523632053115
3.38,1.6990939475568722e-05,3.1960728006700278e-05,5.2425162494223501e-05,7.3125072671011355e-05,9.4634469295147098e-05,0.00014211192685125235,0.00026783986773663512
3.3825,1.6988645713529125e-05,3.2012179451127553e-05,5.2485389291850373e-05,7.313318934889265e-05,9.4620288300835203e-05,0.00014206959656462597,0.00026776271585511076
3.385,1.6986401068936542e-05,3.2062722235186986e-05,5.2543024468852259e-05,7.3137055078414907e-05,9.4605141406749313e-05,0.00014202763728736733,0.00026768380879595188
3.3875,1.6984190045978356e-05,3.211188637116618e-05,5.259683728396423e-05,7.3136568354979548e-05,9.4589056734952455e-05,0.00014198601733898206,0.00026760315707397692
3.39,1.6982004348100528e-05,3.2159201289615403e-05,5.2645559808963652e-05,7.3131797050607645e-05,9.4572088060377067e-05,0.0001419447215918814,0.00026752080436006389
3.3925,1.6979831089616927e-05,3.2204177274019891e-05,5.2687903366914773e-05,7.3122924702778035e-05,9.4554282648896045e-05,0.00014190371044188566,0.00026743675652388679
3.395,1.6977665646934057e-05,3.224631637948867e-05,5.2722635147042289e-05,7.3110243735306985e-05,9.4535698760634805e-05,0.00014186295143423067,0.0002673510280857872
3.3975,1.6975508848411967e-05,3.2285109146778218e-05,5.2748648574020706e-05,7.3094111309581942e-05,9.4516394175676692e-05,0.00014182241052014712,0.00026726363986852417
3.4,1.6973368096181653e-05,3.2320032938169122e-05,5.2765048137818635e-05,7.3074907836258315e-05,9.4496421905354265e-05,0.00014178205448959135,0.00026717461431750996
3.4025,1.6971252275529575e-05,3.2350552625746955e-05,5.277120421149968e-05,7.3053009504806657e-05,9.4475827734728801e-05,0.00014174184486762592,0.00026708396450924828
3.405,1.6969180891684118e-05,3.237613793011714e-05,5.2766817444552758e-05,7.3028786825319139e-05,9.4454674346073082e-05,0.00014170176872922,0.0002669917417392153
3.4075,1.696716096057091e-05,3.2396243244917121e-05,5.2751922931377797e-05,7.3002562218622315e-05,9.4433000208590546e-05,0.00014166177968542696,0.00026689795042387371
3.41,1.6965205116040869e-05,3.2410332336897771e-05,5.2726919040753896e-05,7.2974637393981409e-05,9.441086159166581e-05,0.00014162185120190478,0.00026680262265342926
3.4125,1.6963319271833133e-05,3.2417879118391621e-05,5.2692535314192133e-05,7.2945274655298857e-05,9.4388311847339203e-05,0.00014158194942569762,0.00026670577627357331
3.415,1.6961514007859573e-05,3.2418392917203351e-05,5.2649798702493287e-05,7.2914715336862187e-05,9.4365416739447132e-05,0.00014154205195846746,0.00026660744863481173
3.4175,1.6959791487401672e-05,3.2411440637484466e-05,5.2599952503992328e-05,7.2883175073722419e-05,9.4342244889958951e-05,0.00014150213566121268,0.00026650767539460724
3.42,1.6958153163164202e-05,3.2396679977197886e-05,5.2544359936889908e-05,7.2850845011879312e-05,9.4318860293070045e-05,0.00014146217257966727,0.00026640648157566488
3.4225,1.6956608719021595e-05,3.2373908867339627e-05,5.2484417421151458e-05,7.2817925648805033e-05,9.429535085345953e-05,0.00014142215756945579,0.00026630392304713587
3.425,1.6955162662219715e-05,3.2343095414271555e-05,5.2421437428363834e-05,7.2784603836801591e-05,9.4271795189178087e-05,0.00014138207509111395,0.00026620003556596415
3.4275,1.695382077286589e-05,3.2304412328912233e-05,5.2356586919927411e-05,7.2751079983127592e-05,9.4248283569240337e-05,0.00014134191737585872,0.00026609486042725687
3.43,1.6952583886759813e-05,3.2258248527650935e-05,5.2290813824983555e-05,7.2717559706206365e-05,9.4224910058745469e-05,0.00014130167660401311,0.00026598843184533623
3.4325,1.6951451629896378e-05,3.2205206074197793e-05,5.22248667251955e-05,7.268424907032228e-05,9.4201781941017173e-05,0.00014126135673421449,0.00026588081490877877
3.435,1.6950416090634104e-05,3.2146081779627944e-05,5.2159361236904484e-05,7.2651356775686596e-05,9.4178994596274011e-05,0.00014122095892907347,0.0002657720671625746
3.4375,1.6949463428337815e-05,3.2081831944928861e-05,5.2094805250644207e-05,7.2619094003579664e-05,9.4156637750005906e-05,0.00014118049267888814,0.00026566223933085034
3.44,1.6948577120928332e-05,3.2013530484629633e-05,5.203162926254408e-05,7.2587695468412882e-05,9.4134814576785612e-05,0.00014113998125705728,0.00026555139583582548
3.4425,1.6947733604471226e-05,3.1942328052937253e-05,5.1970224070009867e-05,7.2557394319726628e-05,9.4113623155644055e-05,0.00014109943399265719,0.00026543958055715131
3.445,1.6946913874437107e-05,3.186941486526593e-05,5.1910971591681291e-05,7.2528435033351134e-05,9.4093166550462097e-05,0.00014105887033122376,0.00026532687602720236
3.4475,1.6946093536137752e-05,3.1795991062025933e-05,5.1854258787065109e-05,7.250105894486791e-05,9.4073534617551786e-05,0.00014101832322960963,0.00026521334186872553
3.45,1.6945253763111986e-05,3.1723231604458533e-05,5.1800498354686408e-05,7.2475505378711386e-05,9.4054818523349514e-05,0.00014097783204580517,0.00026509904690195414
3.4525,1.6944375205474314e-05,3.1652305988031883e-05,5.1750129260369238e-05,7.2452009308837979e-05,9.4037102100282311e-05,0.0001409374237820059,0.00026498405068248833
3.455,1.6943441700476539e-05,3.1584389406491151e-05,5.1703609135134724e-05,7.2430806812101309e-05,9.4020460786088591e-05,0.0001408971092708663,0.00026486842571128559
3.4575,1.6942438773867508e-05,3.1520675120000319e-05,5.166140638472831e-05,7.2412123595164821e-05,9.4004960825281903e-05,0.00014085690513143719,0.00026475223001709829
3.46,1.6941353007140506e-05,3.1462356979197353e-05,5.1624000359516574e-05,7.2396188524414005e-05,9.3990652614639439e-05,0.00014081681810573039,0.00026463551361187427
3.4625,1.6940173226154867e-05,3.1410576602981615e-05,5.1591856625288981e-05,7.2383224047226519e-05,9.3977556117896658e-05,0.00014077687378699006,0.00026451833590259333
3.465,1.6938894275691991e-05,3.1366369012021593e-05,5.1565419264967103e-05,7.2373434343875041e-05,9.3965674371505035e-05,0.00014073709871717237,0.00026440076711727539
3.4675,1.6937511253441848e-05,3.1330585729867847e-05,5.1545084480469233e-05,7.2366989995917294e-05,9.3954988658984719e-05,0.00014069750365866326,0.00026428285036505942
3.47,1.6936022823968242e-05,3.1303831218454881e-05,5.1531188906874916e-05,7.2364023964945236e-05,9.394545692066871e-05,0.00014065810189705817,0.00026416462268158923
3.4725,1.693442769662122e-05,3.1286427822483615e-05,5.152399991478134e-05,7.2364623781530715e-05,9.3937014236177035e-05,0.00014061892078382024,0.00026404613388978656
3.475,1.6932731647425323e-05,3.1278401482592161e-05,5.1523708981063109e-05,7.2368829608064275e-05,9.3929581153880879e-05,0.00014058000193558739,0.00026392745247425431
3.4775,1.6930938267033084e-05,3.1279480687945357e-05,5.1530413182223627e-05,7.2376603396960015e-05,9.3923042316000993e-05,0.0001405413683078503,0.00026380862100933898
3.48,1.6929054515178071e-05,3.128914015097846e-05,5.1544108858260811e-05,7.2387833792605228e-05,9.3917263224795207e-05,0.00014050304005483734,0.00026368968540794286
3.4825,1.692709464816544e-05,3.1306671030508707e-05,5.1564707751114466e-05,7.2402333809534419e-05,9.3912100139788475e-05,0.00014046504975905944,0.00026357070718636901
3.485,1.6925069227262165e-05,3.1331236043798584e-05,5.1591996694179563e-05,7.241980934335877e-05,9.3907371948458423e-05,0.00014042740418071935,0.00026345171077969893
3.4875,1.6922999426450959e-05,3.136194993874568e-05,5.162566670075673e-05,7.2439887608135323e-05,9.3902901346652328e-05,0.00014039012608284285,0.00026333274034009139
3.49,1.6920900187844704e-05,3.1397920652082556e-05,5.1665298788326418e-05,7.2462088935815172e-05,9.3898494845968538e-05,0.00014035322494273519,0.00026321381511386496
3.4925,1.6918790895070995e-05,3.1438294296299806e-05,5.171037906748811e-05,7.2485857620581398e-05,9.3893960113059671e-05,0.0001403167084435232,0.00026309494834738967
3.495,1.6916694595280488e-05,3.1482285394963353e-05,5.1760317328023971e-05,7.2510567738819833e-05,9.3889130087751709e-05,0.00014028060500159538,0.00026297617995873048
3.4975,1.6914620047370382e-05,3.1529164765795187e-05,5.1814429359294282e-05,7.2535498451304641e-05,9.3883818546953887e-05,0.00014024490548666444,0.0002628574910301379
3.5,1.6912582930220651e-05,3.157828190292917e-05,5.1871977669056429e-05,7.2559898847572471e-05,9.3877888928411643e-05,0.00014020962452892193,0.00026273889572951019
3.5025,1.6910592192308919e-05,3.1629044625427307e-05,5.1932160048435222e-05,7.2582987956940463e-05,9.3871227237118536e-05,0.000140174758950534,0.00026262037864021014
3.505,1.6908658840094783e-05,3.1680916815485199e-05,5.1994124323422397e-05,7.260401386089187e-05,9.3863752813133763e-05,0.000140140319343203,0.00026250194178628432
3.5075,1.6906784581748766e-05,3.1733392755580638e-05,5.2056945510137765e-05,7.2622265605399488e-05,9.3855391471090545e-05,0.00014010629041681175,0.00026238354809160784
3.51,1.6904969683588643e-05,3.1785992510665263e-05,5.2119644258258328e-05,7.2637120519343748e-05,9.3846092375549276e-05,0.00014007265918369226,0.00026226515970408798
3.5125,1.6903211816710006e-05,3.1838254650072353e-05,5.2181162262977666e-05,7.2648119494626352e-05,9.3835841524416135e-05,0.00014003942263501044,0.00026214675660135144
3.515,1.6901504102340701e-05,3.1889718154051376e-05,5.2240366156242074e-05,7.2654963906136318e-05,9.3824650758693313e-05,0.00014000656965090921,0.00026202829804178112
3.5175,1.6899829763986486e-05,3.1939914586612621e-05,5.229603861595933e-05,7.2657527920307573e-05,9.381254700918662e-05,0.00013997407071747637,0.00026190972758710618
3.52,1.68981712997138e-05,3.1988367103626841e-05,5.2346905654445714e-05,7.2655846545298421e-05,9.3799567193116843e-05,0.00013994189261021408,0.00026179098366833556
3.5225,1.6896521130240369e-05,3.2034597216279988e-05,5.2391683256921595e-05,7.2650102746249121e-05,9.3785773851524755e-05,0.00013991002334932384,0.00026167203501058082
3.525,1.6894867121565941e-05,3.2078101882777084e-05,5.2429107433888888e-05,7.2640568503355458e-05,9.3771212615484958e-05,0.00013987841440956793,0.00026155279562005575
3.5275,1.6893209580156529e-05,3.2118376150686262e-05,5.2458033468591022e-05,7.2627597357602695e-05,9.3755943072161026e-05,0.00013984704218961136,0.00026143321233031131
3.53,1.6891550277558561e-05,3.2154895511727297e-05,5.2477506644624013e-05,7.2611560511529253e-05,9.3740013291005266e-05,0.00013981586317685172,0.0002613132029624241
3.5325,1.6889909139555238e-05,3.2187142966077272e-05,5.2486864235652937e-05,7.2592866553411518e-05,9.3723506501087881e-05,0.00013978488207198558,0.00026119272957483716
3.535,1.6888281889790791e-05,3.2214552768412613e-05,5.2485695756942561e-05,7.2571822482199569e-05,9.3706409691630651e-05,0.00013975399602411074,0.000261071635972722
3.5375,1.6886683494920561e-05,3.2236589771536276e-05,5.2473998981670949e-05,7.2548768768962115e-05,9.3688782958312362e-05,0.00013972319131607796,0.000260949855661245
3.54,1.688514059697136e-05,3.2252735947995445e-05,5.2452160532512202e-05,7.2524045200820855e-05,9.3670728204352981e-05,0.00013969249757502935,0.00026082737051184521
3.5425,1.6883654337463066e-05,3.2262452629559664e-05,5.2420866414765781e-05,7.249789275156711e-05,9.3652277409339875e-05,0.00013966185678314542,0.00026070407643714004
3.545,1.6882228796577416e-05,3.2265230170770962e-05,5.2381115619685083e-05,7.2470533141727193e-05,9.3633476163900521e-05,0.00013963122487901182,0.00026057988253036323
3.5475,1.6880863895244679e-05,3.2260617296665328e-05,5.2334142926510847e-05,7.2442167935099483e-05,9.3614381768779406e-05,0.00013960056651245157,0.0002604547023840625
3.55,1.6879559640518943e-05,3.2248244551867824e-05,5.2281307758248698e-05,7.2412967244395537e-05,9.3595037982142104e-05,0.00013956983079606175,0.00026032843349021605
3.5525,1.6878324952039628e-05,3.2227882130152278e-05,5.2224024266787635e-05,7.2383125716635359e-05,9.3575530384185638e-05,0.00013953901163868345,0.00026020100596822911
3.555,1.6877169732269754e-05,3.2199468681557229e-05,5.2163628809168785e-05,7.23528336132601e-05,9.3555950625767552e-05,0.00013950810753761609,0.00026007236870449974
3.5575,1.6876105594678162e-05,3.2163144689845341e-05,5.2101307104387068e-05,7.2322290350312738e-05,9.3536393666770128e-05,0.00013947712324710495,0.00025994247199245303
3.56,1.6875134304065838e-05,3.2119255616315721e-05,5.2038012822097685e-05,7.2291686130411672e-05,9.3516941500031993e-05,0.00013944603901314592,0.00025981123014144077
3.5625,1.6874256177864876e-05,3.2068363865367678e-05,5.1974483747107239e-05,7.2261215778703341e-05,9.349769323283911e-05,0.00013941484829359219,0.00025967858535307764
3.565,1.6873465094485347e-05,3.2011229793349729e-05,5.1911321305366426e-05,7.2231077595586105e-05,9.3478738852300795e-05,0.00013938354755440381,0.0002595444890758754
3.5675,1.687274899553002e-05,3.1948780175267177e-05,5.1849017227999339e-05,7.220147226738512e-05,9.3460158593554836e-05,0.00013935213239054588,0.00025940888490011492
3.57,1.6872093460260321e-05,3.1882066349088235e-05,5.1787981172846039e-05,7.2172621035629701e-05,9.3442047955658681e-05,0.00013932061926997258,0.00025927174569414954
3.5725,1.6871481040037679e-05,3.1812226544869262e-05,5.1728592621328567e-05,7.2144759610621127e-05,9.3424512666261811e-05,0.00013928902404524742,0.00025913304851674806
3.575,1.6870888003994196e-05,3.1740429198415094e-05,5.1671207182169811e-05,7.2118112276967254e-05,9.3407630909040813e-05,0.00013925735324651084,0.00025899275269526131
3.5775,1.6870297327652549e-05,3.1667873291562071e-05,5.1616205169651866e-05,7.2092926806342216e-05,9.3391507117655486e-05,0.00013922562395823253,0.00025885087079997155
3.58,1.6869685182962015e-05,3.1595725027438184e-05,5.1563976188939004e-05,7.2069426702997525e-05,9.3376213011431554e-05,0.00013919386184975556,0.00025870737699234332
3.5825,1.6869035257524636e-05,3.1525148554857198e-05,5.1514947623307618e-05,7.2047845113426339e-05,9.3361833198052249e-05,0.00013916209643084976,0.00025856227799488546
3.585,1.6868335688377542e-05,3.1457319331642659e-05,5.1469575103332454e-05,7.2028427063258762e-05,9.3348449381263715e-05,0.00013913036126007253,0.00025841560262044932
3.5875,1.6867574654881009e-05,3.1393428466322415e-05,5.1428322803088075e-05,7.2011400782868873e-05,9.3336131373597699e-05,0.00013909866274973835,0.00025826737371815279
3.59,1.6866738352422135e-05,3.1334675077517489e-05,5.1391661843637868e-05,7.1996991240590822e-05,9.3324924131985958e-05,0.00013906699912588579,0.00025811760466083012
3.5925,1.6865820210193416e-05,3.1282227834937009e-05,5.1360070903466735e-05,7.1985435918587884e-05,9.3314864570919991e-05,0.00013903538381169404,0.00025796634931714866
3.595,1.686481272394662e-05,3.12371517591732e-05,5.1333996396476176e-05,7.1976939271888434e-05,9.3305952738876889e-05,0.00013900383479259148,0.00025781364041570942
3.5975,1.6863714891174437e-05,3.1200351466031693e-05,5.1313853669475876e-05,7.197168934938372e-05,9.329818404315516e-05,0.00013897237000521777,0.00025765954296626823
3.6,1.6862527160936918e-05,3.1172492281153354e-05,5.129999804333317e-05,7.1969832401685735e-05,9.3291523088495057e-05,0.00013894099734336994,0.00025750411351682873
3.6025,1.6861252214206195e-05,3.1153957785826186e-05,5.1292719000397472e-05,7.1971474662475997e-05,9.3285915317732631e-05,0.00013890973571608267,0.00025734742285468497
3.605,1.6859890644176722e-05,3.1144827843582956e-05,5.1292224638497084e-05,7.1976664120264035e-05,9.3281277565230393e-05,0.00013887861244175057,0.00025718954396227307
3.6075,1.6858446733304175e-05,3.1144884654335957e-05,5.1298639938215682e-05,7.1985382977276583e-05,9.3277503258006728e-05,0.00013884765005579201,0.00025703054492921373
3.61,1.6856930813998096e-05,3.1153646353018089e-05,5.1311992472171053e-05,7.1997544714777999e-05,9.3274467942428365e-05,0.00013881688022488641,0.00025687050374192103
3.6125,1.6855352752401583e-05,3.1170422717783853e-05,5.133221419070251e-05,7.201297452894047e-05,9.3272020055404736e-05,0.00013878631718351671,0.00025670949518125541
3.615,1.6853724620046488e-05,3.1194391837635458e-05,5.1359125462850769e-05,7.2031407348980368e-05,9.3269991567893052e-05,0.00013875598420190347,0.00025654761178925292
3.6175,1.685206430766204e-05,3.1224664157673612e-05,5.1392440064515324e-05,7.2052485579412285e-05,9.3268201725087401e-05,0.00013872589738794956,0.00025638494372582954
3.62,1.6850389092422083e-05,3.126034240321034e-05,5.1431767546716136e-05,7.2075752527006194e-05,9.3266461702173399e-05,0.00013869607201431075,0.00025622158465574423
3.6225,1.684871763744099e-05,3.1300561071130001e-05,5.1476618626412032e-05,7.2100671704844758e-05,9.326458161498448e-05,0.00013866652307209648,0.00025605762907447683
3.625,1.6847067720051087e-05,3.1344513455159138e-05,5.1526415744673084e-05,7.2126621199377684e-05,9.3262381006208844e-05,0.0001386372679183395,0.00025589319086217192
3.6275,1.6845449252159036e-05,3.1391460607936102e-05,5.1580497116126025e-05,7.2152895812434617e-05,9.3259676905844388e-05,0.00013860830880928034,0.00025572836812289278
3.63,1.6843874125743317e-05,3.1440739637664948e-05,5.1638140391858047e-05,7.2178746879695432e-05,9.325632776103205e-05,0.00013857966008956984,0.00025556327218638074
3.6325,1.6842350053154065e-05,3.1491747733644832e-05,5.1698557564067526e-05,7.2203392453214498e-05,9.3252217840494959e-05,0.00013855132360380938,0.00025539798842042486
3.635,1.6840883155269904e-05,3.1543938681339166e-05,5.1760907544931518e-05,7.2226066034454376e-05,9.3247257275604165e-05,0.00013852330765659433,0.00025523261117748269
3.6375,1.6839471540746082e-05,3.1596802445093907e-05,5.18242820941118e-05,7.224604591763013e-05,9.3241370060693281e-05,0.00013849560556229094,0.00025506721312550893
3.64,1.6838118117149203e-05,3.1649862554752505e-05,5.1887724027806791e-05,7.2262699274429926e-05,9.3234517517992445e-05,0.0001384682223221488,0.00025490187792086332
3.6425,1.6836816971382729e-05,3.1702653858276356e-05,5.1950187923065004e-05,7.2275537313138652e-05,9.3226674505202795e-05,0.00013844115299566391,0.00025473668443334473
3.645,1.6835556616912827e-05,3.1754714527778946e-05,5.201055460350138e-05,7.2284237617690973e-05,9.3217849389914264e-05,0.00013841438587694707,0.00025457169494625585
3.6475,1.6834320471459857e-05,3.1805580830625266e-05,5.2067624505788989e-05,7.2288660171139323e-05,9.3208075395591537e-05,0.0001383879111839735,0.00025440696207523598
3.65,1.6833087673142034e-05,3.1854777911617694e-05,5.2120129350476818e-05,7.2288825350395107e-05,9.3197395201820944e-05,0.00013836170211118125,0.00025424251874965679
3.6525,1.6831843635922858e-05,3.1901824796677515e-05,5.216677461142689e-05,7.2284899675467657e-05,9.3185859445132164e-05,0.00013833574060556096,0.00025407841242251094
3.655,1.6830576981924623e-05,3.1946226069798348e-05,5.2206286926651371e-05,7.2277159227114999e-05,9.3173528394346477e-05,0.00013831000272820419,0.00025391468529611163
3.6575,1.6829283883412777e-05,3.1987473325234005e-05,5.2237484911433769e-05,7.2265950557993876e-05,9.3160458635743135e-05,0.0001382844608511234,0.00025375139935237314
3.66,1.6827966798440049e-05,3.2025045822369945e-05,5.2259368226342215e-05,7.2251653225939577e-05,9.314670663073413e-05,0.00013825909082378245,0.00025358863137884668
3.6625,1.6826630734201255e-05,3.205840450267739e-05,5.2271188189735023e-05,7.2234638157344283e-05,9.3132311900262862e-05,0.00013823384606611742,0.00025342641204279957
3.665,1.6825286272693345e-05,3.2087008486965579e-05,5.2272517982013622e-05,7.2215267236648445e-05,9.311732352183585e-05,0.00013820869764331667,0.00025326476928882476
3.6675,1.6823949167493515e-05,3.2110316816001638e-05,5.2263294559563506e-05,7.2193876477577641e-05,9.3101794424481861e-05,0.00013818362735072766,0.00025310373033268411
3.67,1.6822629315123612e-05,3.2127785375390643e-05,5.2243824812677991e-05,7.21707650293683e-05,9.3085776536971994e-05,0.0001381586107990796,0.00025294329895589931
3.6725,1.68213362156984e-05,3.2138880460061822e-05,5.221477804656666e-05,7.2146196613549264e-05,9.3069325309859941e-05,0.00013813362276951372,0.00025278348204404305
3.675,1.6820078580882186e-05,3.2143092565516498e-05,5.2177141410678122e-05,7.212040121023407e-05,9.305249763563027e-05,0.00013810863396129328,0.00025262428126701669
3.6775,1.6818861783078283e-05,3.2139966387764434e-05,5.2132150011876065e-05,7.2093589622936402e-05,9.3035361607535791e-05,0.0001380836261938474,0.0002524657263327349
3.68,1.68176889028286e-05,3.2129125625600875e-05,5.2081180525761859e-05,7.2065946812210484e-05,9.3017982781832918e-05,0.00013805857487485219,0.00025230784712125558
3.6825,1.6816568804269489e-05,3.2110317744400834e-05,5.2025648268353824e-05,7.2037650212276831e-05,9.3000433097421069e-05,0.00013803345987233539,0.00025215066532442763
3.685,1.681551278760553e-05,3.2083457038611497e-05,5.1966904918590138e-05,7.2008882409243039e-05,9.29827974069946e-05,0.00013800827512128801,0.00025199420224773371
3.6875,1.6814525773119275e-05,3.2048645421494762e-05,5.1906136281524471e-05,7.1979819612674859e-05,9.2965149219128483e-05,0.00013798299976792628,0.00025183845681777187
3.69,1.6813616558578027e-05,3.2006206868952901e-05,5.1844320935563708e-05,7.1950656777832139e-05,9.2947580931728303e-05,0.00013795763254203938,0.00025168347483519986
3.6925,1.6812787399756092e-05,3.1956675543315315e-05,5.1782198588130952e-05,7.1921585837327723e-05,9.2930192943812884e-05,0.00013793217096563396,0.00025152927853825692
3.695,1.6812036701848213e-05,3.1900790395700918e-05,5.1720366720169293e-05,7.1892801752607822e-05,9.2913079960565956e-05,0.00013790661728694877,0.00025137588399676877
3.6975,1.6811351525240034e-05,3.1839452638207736e-05,5.1659300373803956e-05,7.1864493875789062e-05,9.2896314648953078e-05,0.00013788095662367603,0.0002512232723648199
3.7,1.6810722230117915e-05,3.1773701840658929e-05,5.1599402920006467e-05,7.1836879561191372e-05,9.2879996208161295e-05,0.00013785521231071091,0.00025107146679076404
3.7025,1.6810130884345706e-05,3.1704658423479075e-05,5.1541036114364828e-05,7.1810185353564384e-05,9.2864224874526183e-05,0.00013782939207107798,0.00025092045536507319
3.705,1.6809559075506242e-05,3.1633488828358617e-05,5.1484555667191612e-05,7.1784640663401564e-05,9.2849088804172774e-05,0.00013780351127065324,0.00025077023533219859
3.7075,1.6808986445170271e-05,3.156138289947066e-05,5.1430324983174019e-05,7.1760482772561962e-05,9.2834685848213196e-05,0.00013777759046557111,0.0002506208032096699
3.71,1.6808395698541834e-05,3.1489508394189719e-05,5.1378734439819238e-05,7.1737945054928487e-05,9.282110074313997e-05,0.00013775163837227597,0.00025047215050936556
3.7125,1.680777642388023e-05,3.1419026988667647e-05,5.1330210858331783e-05,7.1717265759375936e-05,9.2808428242576e-05,0.00013772571430292454,0.00025032429001251618
3.715,1.6807115954205659e-05,3.1351107830760751e-05,5.1285204600392673e-05,7.169868568097286e-05,9.2796747646791723e-05,0.0001376998411748138,0.00025017722143127905
