Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
3.795,1.4743913365638379e-10,2.3327504913247269e-10,3.0314587349339428e-10,3.6545565838569448e-10,4.4873164786060242e-10,6.3183362417079258e-10,6.2152986338008644e-10
3.7975,1.4710006950676054e-10,2.3254678333921348e-10,3.021477440788062e-10,3.643334663611926e-10,4.475137913230523e-10,6.3057076709542822e-10,6.2127711360947405e-10
3.8,1.4677633994128919e-10,2.3184028551932834e-10,3.0117541495463311e-10,3.6323644025332772e-10,4.4631854313348416e-10,6.2932109667820333e-10,6.2102258008590551e-10
3.8025,1.4646788807087346e-10,2.31156569394669e-10,3.0023073334980531e-10,3.6216672959047137e-10,4.4514834034241752e-10,6.2808697051417795e-10,6.2076768509418676e-10
3.805,1.4617464637522715e-10,2.3049659322765085e-10,2.9931542076591261e-10,3.6112639310244105e-10,4.440054837101037e-10,6.2687075028346359e-10,6.2051431393828634e-10
3.8075,1.4589657414898384e-10,2.2986124762893176e-10,2.9843106012867693e-10,3.6011736390144567e-10,4.4289198358254254e-10,6.2567452027224959e-10,6.202638290362897e-10
3.81,1.4563364250584608e-10,2.2925131501903097e-10,2.9757908759056143e-10,3.5914143671172221e-10,4.41809747287847e-10,6.2450018335249524e-10,6.2001729302961901e-10
3.8125,1.4538579066097949e-10,2.2866745991580581e-10,2.9676080006020429e-10,3.5820022691652183e-10,4.4076068702369601e-10,6.2334975711852977e-10,6.1977599408770721e-10
3.815,1.4515287435048881e-10,2.2811022955236671e-10,2.9597732193363994e-10,3.5729508493714386e-10,4.3974654455472984e-10,6.2222544770409675e-10,6.1954174013288399e-10
3.8175,1.4493464708220902e-10,2.2758005563705932e-10,2.9522957569586186e-10,3.5642711290401718e-10,4.3876876339762093e-10,6.2112926593386668e-10,6.1931589987350674e-10
3.82,1.4473078639150774e-10,2.2707725700779025e-10,2.9451828960250561e-10,3.5559725242212943e-10,4.3782844876147157e-10,6.2006282743192165e-10,6.1909956577312466e-10
3.8225,1.4454091645276541e-10,2.2660202239714145e-10,2.9384402363674347e-10,3.5480626560800928e-10,4.3692632183671118e-10,6.190272010211276e-10,6.1889339045347864e-10
3.825,1.4436459209681484e-10,2.2615439614258192e-10,2.932072428295842e-10,3.5405475632981703e-10,4.360628474226046e-10,6.1802283637448809e-10,6.1869767510577844e-10
3.8275,1.4420128145846112e-10,2.2573431782446305e-10,2.9260834199840563e-10,3.5334329908912382e-10,4.3523859133776163e-10,6.170502429390944e-10,6.1851283441041252e-10
3.83,1.4405040642637834e-10,2.2534168903207119e-10,2.9204762173077672e-10,3.5267243732776847e-10,4.3445416848022514e-10,6.161100171234137e-10,6.1833937726938817e-10
3.8325,1.4391144607858011e-10,2.2497642725263377e-10,2.9152525332447451e-10,3.5204252665502823e-10,4.3371004511350742e-10,6.1520263179398015e-10,6.1817778255421479e-10
3.835,1.4378402585020036e-10,2.2463851013567103e-10,2.9104131913857654e-10,3.5145365071482057e-10,4.3300643355685198e-10,6.1432826174857709e-10,6.1802831544773966e-10
3.8375,1.4366793955796784e-10,2.2432804390476804e-10,2.9059597606121893e-10,3.5090578531943975e-10,4.3234334320565447e-10,6.1348706130990435e-10,6.1789120493994815e-10
3.84,1.4356310055600514e-10,2.2404527318322965e-10,2.9018956529129955e-10,3.5039910188931596e-10,4.3172081655144041e-10,6.1267932037011221e-10,6.177669585604572e-10
3.8425,1.4346944842610246e-10,2.2379046219139448e-10,2.8982248905258317e-10,3.4993401838682732e-10,4.3113910175069379e-10,6.1190531401191831e-10,6.1765608602198128e-10
3.845,1.433868816405482e-10,2.2356375039854317e-10,2.8949496928023997e-10,3.4951088897661354e-10,4.3059846961132318e-10,6.1116514957759265e-10,6.1755889900920673e-10
3.8475,1.4331525751907121e-10,2.233651296373712e-10,2.8920695009232792e-10,3.4912982440294435e-10,4.3009909662200719e-10,6.1045883908187438e-10,6.1747578141674598e-10
3.85,1.432544430367246e-10,2.2319455334236832e-10,2.8895824657484667e-10,3.4879069003237793e-10,4.2964091360904164e-10,6.0978627416520692e-10,6.1740698931033721e-10
3.8525,1.4320436900077503e-10,2.2305203743871685e-10,2.8874872447480118e-10,3.4849324382802583e-10,4.2922366727664153e-10,6.0914739859299412e-10,6.1735287074530432e-10
3.855,1.4316504838200684e-10,2.2293770036159595e-10,2.8857839587073176e-10,3.482372756839064e-10,4.2884699943201219e-10,6.0854230662425545e-10,6.1731402921399827e-10
3.8575,1.4313656318728397e-10,2.2285175258329958e-10,2.8844741494152002e-10,3.480227283268788e-10,4.2851072309333217e-10,6.0797114971086881e-10,6.17291223509647e-10
3.86,1.4311903740857971e-10,2.2279445700075061e-10,2.8835597475466783e-10,3.4784966487800534e-10,4.2821482405512203e-10,6.0743394746415051e-10,6.1728492588991304e-10
3.8625,1.4311261765620855e-10,2.227660726558284e-10,2.8830420975328425e-10,3.4771821596707327e-10,4.2795942239325301e-10,6.0693064449402962e-10,6.1729554441462851e-10
3.865,1.4311746721518869e-10,2.2276680487909301e-10,2.8829211230178508e-10,3.4762839375386647e-10,4.2774457060684457e-10,6.0646139625117685e-10,6.1732393995550106e-10
3.8675,1.4313376509702748e-10,2.2279680907990245e-10,2.8831958331967317e-10,3.4757997076222457e-10,4.2757002573278691e-10,6.0602620913125439e-10,6.1737084606616762e-10
3.87,1.4316169988264396e-10,2.2285622201893155e-10,2.8838653521032375e-10,3.4757267809782117e-10,4.2743535580070242e-10,6.0562506896049791e-10,6.174368090272554e-10
3.8725,1.4320147611668797e-10,2.2294519576614041e-10,2.8849293359941975e-10,3.4760633032925236e-10,4.2734014082295506e-10,6.0525788888263093e-10,6.1752229668879504e-10
3.875,1.4325332887026003e-10,2.2306390170628398e-10,2.8863876268900195e-10,3.4768090536254166e-10,4.2728432979739317e-10,6.0492498765433366e-10,6.1762824108037458e-10
3.8775,1.4331751627475814e-10,2.2321244614309896e-10,2.8882382601693463e-10,3.4779627850696883e-10,4.2726809251612025e-10,6.0462681434706642e-10,6.1775585352956527e-10
3.88,1.433942900983636e-10,2.233907885942852e-10,2.8904759828252914e-10,3.4795191333087554e-10,4.2729123197793575e-10,6.0436345897941554e-10,6.1790612827771434e-10
3.8825,1.4348387642192694e-10,2.235986835118833e-10,2.8930922431332156e-10,3.4814679549330676e-10,4.2735288459400565e-10,6.0413451273234247e-10,6.1807955982066818e-10
3.885,1.4358645375706574e-10,2.2383572153428938e-10,2.896077377204821e-10,3.4837976210141715e-10,4.2745183429621748e-10,6.0393932246661573e-10,6.1827631295397525e-10
3.8875,1.4370209914142491e-10,2.2410135817364954e-10,2.899422112790988e-10,3.4864980003103625e-10,4.2758699928377062e-10,6.03777390032517e-10,6.1849666212157465e-10
3.89,1.4383069961909605e-10,2.2439484753659811e-10,2.9031160184484246e-10,3.4895588275144048e-10,4.2775738478742923e-10,6.0364823236306202e-10,6.1874091517338028e-10
3.8925,1.4397195075701036e-10,2.2471522719322142e-10,2.9071455319439779e-10,3.4929666615740389e-10,4.279618005408844e-10,6.035512839817148e-10,6.1900936786701936e-10
3.895,1.4412544867257552e-10,2.2506141816639847e-10,2.9114940587499874e-10,3.4967047180762147e-10,4.2819875927776026e-10,6.0348567288760469e-10,6.1930205936819407e-10
3.8975,1.4429083609767746e-10,2.2543237989773909e-10,2.9161439883250032e-10,3.500754973104497e-10,4.2846674255351914e-10,6.0345065998982243e-10,6.1961913442593609e-10
3.9,1.4446787638688784e-10,2.2582715035163195e-10,2.9210783794002655e-10,3.5050996280375871e-10,4.2876424516989035e-10,6.0344544263598367e-10,6.1996059488069436e-10
3.9025,1.4465644519322229e-10,2.2624478693771153e-10,2.926281240085325e-10,3.5097216950224989e-10,4.2908983210907237e-10,6.0346926909967267e-10,6.2032641355063742e-10
3.905,1.4485641038593873e-10,2.266842502504417e-10,2.9317365252916708e-10,3.5146044579521159e-10,4.2944199644273866e-10,6.035211956560858e-10,6.2071641148687135e-10
3.9075,1.4506750803168614e-10,2.2714433835151344e-10,2.9374273827200808e-10,3.5197310951465573e-10,4.2981919689346399e-10,6.036002443994152e-10,6.2113033657465591e-10
3.91,1.4528926635814165e-10,2.2762367570406883e-10,2.9433358469011116e-10,3.5250840266270376e-10,4.302198964144079e-10,6.0370553174448805e-10,6.2156805470516003e-10
3.9125,1.4552097936706479e-10,2.2812070935036028e-10,2.9494428880217077e-10,3.5306451555194363e-10,4.3064256052567152e-10,6.0383648260594731e-10,6.2202986495804632e-10
3.915,1.4576174106354547e-10,2.2863369487816036e-10,2.9557276713075859e-10,3.5363953321302433e-10,4.3108559889193641e-10,6.0399239163184309e-10,6.2251599360848594e-10
3.9175,1.4601052720913783e-10,2.2916070403841009e-10,2.9621672283173491e-10,3.5423139640968785e-10,4.315473399497216e-10,6.041723372253137e-10,6.2302632029750503e-10
3.92,1.4626626954584231e-10,2.2969965909475507e-10,2.9687372086727143e-10,3.5483799889874666e-10,4.3202613785919379e-10,6.0437546666294157e-10,6.2356076265433557e-10
3.9225,1.4652788163347636e-10,2.3024834686709044e-10,2.9754122024647702e-10,3.5545715600391227e-10,4.3252029283010786e-10,6.0460093436866772e-10,6.2411925153213979e-10
3.925,1.4679422627441219e-10,2.3080441289365089e-10,2.98216516550957e-10,3.5608651467703559e-10,4.3302793139885665e-10,6.0484763993055681e-10,6.2470150391876307e-10
3.9275,1.4706410528309783e-10,2.3136545010515347e-10,2.9889682410267974e-10,3.5672360411745305e-10,4.3354712470226728e-10,6.0511462956295017e-10,6.2530735457929438e-10
3.93,1.4733625568478299e-10,2.3192904654950818e-10,2.9957934684316798e-10,3.5736590822655233e-10,4.3407595187710133e-10,6.0540105536200458e-10,6.2593675128086716e-10
3.9325,1.4760937003437916e-10,2.3249280766415217e-10,3.0026128513602354e-10,3.5801083016432916e-10,4.3461239053873457e-10,6.0570604278270849e-10,6.2658962089965297e-10
3.935,1.4788213727561663e-10,2.3305438166654385e-10,3.0093987537673125e-10,3.5865576989234534e-10,4.3515435103437181e-10,6.0602851090316305e-10,6.2726567993131303e-10
3.9375,1.4815327570136955e-10,2.3361146865322921e-10,3.0161245588939642e-10,3.5929829711044478e-10,4.3569990766984019e-10,6.0636737667813505e-10,6.2796458334267387e-10
3.94,1.4842153633730135e-10,2.3416180386492604e-10,3.0227647249337125e-10,3.5993610955469439e-10,4.3624731530689517e-10,6.0672177869835357e-10,6.2868621116285929e-10
3.9425,1.4868567098274454e-10,2.3470310287011839e-10,3.0292942734667121e-10,3.6056697618076697e-10,4.3679489937131948e-10,6.0709093429694399e-10,6.2943041100227576e-10
3.945,1.4894440015420646e-10,2.3523304068740138e-10,3.0356879424822892e-10,3.6118859855042552e-10,4.3734075122058843e-10,6.0747398153578459e-10,6.3019705102887831e-10
3.9475,1.4919642674704491e-10,2.3574930768406165e-10,3.041920591115696e-10,3.6179869165205162e-10,4.3788282011338257e-10,6.0786986850491037e-10,6.3098564779910025e-10
3.95,1.4944048256966834e-10,2.3624969069653974e-10,3.0479683276613288e-10,3.6239511877215635e-10,4.384192035761692e-10,6.0827756482047586e-10,6.3179576842635072e-10
3.9525,1.496753733858255e-10,2.3673213111442833e-10,3.0538089497971587e-10,3.6297591677700406e-10,4.389482267585327e-10,6.0869602917770086e-10,6.3262702682447764e-10
3.955,1.4989999413396252e-10,2.3719473771802268e-10,3.0594222060233787e-10,3.6353921881751301e-10,4.3946836578961207e-10,6.091241713504917e-10,6.3347895656404651e-10
3.9575,1.5011332185673902e-10,2.3763576359196083e-10,3.0647897848668601e-10,3.6408325817203486e-10,4.3997809875163301e-10,6.0956097897284903e-10,6.3435111818507972e-10
3.96,1.5031440674597078e-10,2.3805356605446118e-10,3.0698945049735209e-10,3.6460632969862019e-10,4.4047577619088972e-10,6.1000519309422606e-10,6.3524274266883908e-10
3.9625,1.5050237536781489e-10,2.3844660389791905e-10,3.0747200758150818e-10,3.651068553870728e-10,4.4095985482067559e-10,6.104555734089421e-10,6.3615302888884774e-10
3.965,1.5067646274647961e-10,2.38813453535512e-10,3.0792511885973609e-10,3.6558345066610999e-10,4.4142905564479372e-10,6.1091108081029679e-10,6.3708145416826039e-10
3.9675,1.5083602643105513e-10,2.3915282050374585e-10,3.0834733101827166e-10,3.6603483666435275e-10,4.4188225371530547e-10,6.1137066711443877e-10,6.3802766110742344e-10
3.97,1.5098052359815173e-10,2.3946352660465703e-10,3.0873722242735885e-10,3.6645967278311377e-10,4.4231820562549076e-10,6.1183293174284429e-10,6.3899088364078064e-10
3.9725,1.5110947850894643e-10,2.3974449773757668e-10,3.0909346640769394e-10,3.6685655571649224e-10,4.427355390052921e-10,6.1229635845256962e-10,6.399700436142903e-10
3.975,1.5122246701228552e-10,2.399947618543302e-10,3.0941492215506912e-10,3.6722416765612109e-10,4.4313286984346048e-10,6.127593966436526e-10,6.4096390883554505e-10
3.9775,1.5131912590603714e-10,2.4021345661252721e-10,3.0970060641650511e-10,3.6756136627725501e-10,4.4350891357322385e-10,6.1322063176572868e-10,6.4197150145815798e-10
3.98,1.5139917134463752e-10,2.403998393410997e-10,3.0994958747891995e-10,3.6786707977916755e-10,4.4386233726509319e-10,6.1367859651364616e-10,6.4299171886221884e-10
3.9825,1.5146242499473893e-10,2.4055331686450501e-10,3.1016100044750368e-10,3.6814025195231676e-10,4.4419182571580695e-10,6.1413168297528498e-10,6.4402319387390163e-10
3.985,1.5150883104175875e-10,2.4067348504258742e-10,3.1033412861170198e-10,3.6837989403875954e-10,4.4449612344826498e-10,6.1457818289045187e-10,6.4506441563638661e-10
3.9875,1.5153846952184311e-10,2.4076012181791564e-10,3.1046841305338809e-10,3.6858508124507104e-10,4.4477401865024067e-10,6.1501621049606257e-10,6.4611373948909682e-10
3.99,1.5155156580446846e-10,2.4081320315071798e-10,3.1056344674572462e-10,3.6875492936332899e-10,4.4502434965522861e-10,6.1544396641229228e-10,6.4716960742158225e-10
3.9925,1.5154848553184545e-10,2.408329043774998e-10,3.106189745417608e-10,3.6888865569741392e-10,4.4524593294217153e-10,6.1585975821455624e-10,6.4823049203002639e-10
3.995,1.5152973108935484e-10,2.4081961465181915e-10,3.10634935963423e-10,3.689856381220958e-10,4.4543760555383929e-10,6.1626188229717496e-10,6.4929470042600317e-10
3.9975,1.5149592134183255e-10,2.4077392168209398e-10,3.1061155277410621e-10,3.6904551531324648e-10,4.4559833835977414e-10,6.1664854460161262e-10,6.5036025517133311e-10
4.0,1.5144772170072931e-10,2.4069652648434638e-10,3.1054932134108745e-10,3.6906832020192147e-10,4.4572748666570971e-10,6.1701802893171611e-10,6.5142512654471408e-10
4.0025,1.5138574610635655e-10,2.4058812258842556e-10,3.1044882830114681e-10,3.6905423640846651e-10,4.4582454734717979e-10,6.1736853728422142e-10,6.5248713265802653e-10
4.005,1.5131048751230461e-10,2.4044933300578823e-10,3.1031056383170057e-10,3.6900323966633786e-10,4.4588875404275013e-10,6.1769802253780513e-10,6.5354378882088395e-10
4.0075,1.5122235983394617e-10,2.4028078896600865e-10,3.1013497584774182e-10,3.6891512064574581e-10,4.4591908959023207e-10,6.1800409450109468e-10,6.5459209820024675e-10
4.01,1.5112182701726969e-10,2.4008327423151113e-10,3.0992265479083812e-10,3.6878979722362929e-10,4.4591465513954916e-10,6.1828454781549868e-10,6.5562942517685345e-10
4.0125,1.5100952843476506e-10,2.3985784866482355e-10,3.096745008969073e-10,3.6862762898622061e-10,4.4587503577647514e-10,6.1853772682632744e-10,6.5665373391104505e-10
4.015,1.5088628336402403e-10,2.3960582721918091e-10,3.093917162405729e-10,3.6842935008245159e-10,4.4580025186839346e-10,6.1876235717127847e-10,6.576632272818448e-10
4.0175,1.507529755497398e-10,2.3932863957480583e-10,3.0907565679424513e-10,3.6819581939617162e-10,4.4569047855232495e-10,6.1895713297141995e-10,6.5865577153699986e-10
4.02,1.5061044802262325e-10,2.3902766234520135e-10,3.087276051418377e-10,3.6792774669528286e-10,4.4554577079206566e-10,6.191203783793145e-10,6.5962878410754666e-10
4.0225,1.5045949111490088e-10,2.387041977919521e-10,3.0834868244243821e-10,3.6762558930923093e-10,4.4536588700985259e-10,6.1925010536470006e-10,6.6057928770740188e-10
4.025,1.503009375152497e-10,2.3835958682248579e-10,3.0793997988614643e-10,3.6728972764989129e-10,4.4515045909393706e-10,6.1934443003123862e-10,6.6150443122601084e-10
4.0275,1.5013572449473931e-10,2.3799531232008585e-10,3.0750275961422681e-10,3.6692074565557809e-10,4.4489927885262158e-10,6.1940175228076679e-10,6.6240142800344374e-10
4.03,1.4996486641588966e-10,2.3761299639819365e-10,3.0703854275773281e-10,3.6651952690187088e-10,4.4461238478448911e-10,6.1942085165056631e-10,6.6326804102809625e-10
4.0325,1.4978927878335342e-10,2.3721422029559969e-10,3.065489960409942e-10,3.6608718680187017e-10,4.4429004361424574e-10,6.1940071663175731e-10,6.6410246865734551e-10
4.035,1.4960963303077614e-10,2.368003453839931e-10,3.0603569334729361e-10,3.6562485616041895e-10,4.4393250279203169e-10,6.1934016265919794e-10,6.6490275168068242e-10
4.0375,1.4942631751993038e-10,2.3637245131223331e-10,3.0549996026688187e-10,3.6513347053871855e-10,4.4353993221439781e-10,6.1923773421096965e-10,6.6566647812252528e-10
4.04,1.4923952393861925e-10,2.3593144294198017e-10,3.0494295602659997e-10,3.6461382325370838e-10,4.4311258239589721e-10,6.1909199679041369e-10,6.6639086123193344e-10
4.0425,1.4904937212164618e-10,2.3547819400653832e-10,3.0436582941722628e-10,3.6406673787460028e-10,4.4265086768297649e-10,6.1890190344119448e-10,6.6707307423181122e-10
4.045,1.4885598468562783e-10,2.3501361682089189e-10,3.0376980426456265e-10,3.6349319624931706e-10,4.4215525134074602e-10,6.1866666393374871e-10,6.6771066824627127e-10
4.0475,1.4865951379176576e-10,2.3453865733916741e-10,3.0315618446110298e-10,3.6289436555771762e-10,4.4162630349718724e-10,6.1838571145590714e-10,6.6830182399806779e-10
4.05,1.4846011846208522e-10,2.3405426716294217e-10,3.0252633619636941e-10,3.6227152872301979e-10,4.4106475401887881e-10,6.1805869473687727e-10,6.6884522886989206e-10
4.0525,1.4825792792155733e-10,2.3356140591323399e-10,3.0188170666524986e-10,3.616260851873909e-10,4.4047157103641894e-10,6.1768544873792935e-10,6.6933974402019638e-10
4.055,1.4805305627628401e-10,2.3306110570383535e-10,3.0122385531999893e-10,3.6095957184270261e-10,4.3984799138074712e-10,6.172660795955278e-10,6.6978431614871205e-10
4.0575,1.4784563758406137e-10,2.3255452304029194e-10,3.0055448872859383e-10,3.6027366935151242e-10,4.3919559039130409e-10,6.1680103311554953e-10,6.7017796457728557e-10
4.06,1.4763588807290622e-10,2.3204295893080507e-10,2.9987550121893068e-10,3.5957025185615081e-10,4.3851622920817155e-10,6.1629141599574352e-10,6.7052018930628859e-10
4.0625,1.4742414166189687e-10,2.3152782906928073e-10,2.9918894487998156e-10,3.5885140995447615e-10,4.3781188241961047e-10,6.1573845604672472e-10,6.7081071898933954e-10
4.065,1.4721081200465768e-10,2.3101058492924246e-10,2.9849696369559023e-10,3.5811946371859714e-10,4.3708462388473366e-10,6.1514348490610934e-10,6.7104952482897733e-10
4.0675,1.4699632296414403e-10,2.3049264912847187e-10,2.9780173800119771e-10,3.5737691629134383e-10,4.3633681447168423e-10,6.1450819422149845e-10,6.7123701398991124e-10
4.07,1.4678103806224495e-10,2.2997536378727474e-10,2.9710542227490394e-10,3.5662633698941574e-10,4.3557115281216394e-10,6.1383489635777906e-10,6.7137416325206415e-10
4.0725,1.4656523733899087e-10,2.2945997285334859e-10,2.9641007880744436e-10,3.5587016461953119e-10,4.3479040257798901e-10,6.1312620280095759e-10,6.7146224024411664e-10
4.075,1.4634916053956686e-10,2.289476794771983e-10,2.9571769756818131e-10,3.5511074301592845e-10,4.3399732700820239e-10,6.1238496714712998e-10,6.7150276720196639e-10
4.0775,1.4613306883982234e-10,2.2843972535187496e-10,2.9503024221118199e-10,3.5435036981137399e-10,4.3319457442796215e-10,6.1161408721501734e-10,6.7149714224525427e-10
4.08,1.4591729783974769e-10,2.2793745832220014e-10,2.9434977965610041e-10,3.5359145836836221e-10,4.3238473569458357e-10,6.1081618835274069e-10,6.7144663393504694e-10
4.0825,1.4570225256848066e-10,2.274423012292956e-10,2.9367850042465778e-10,3.5283666919593515e-10,4.3157060799640112e-10,6.0999417448249034e-10,6.7135304702478127e-10
4.085,1.4548838708763628e-10,2.2695567837605818e-10,2.9301860452611725e-10,3.5208876617748493e-10,4.3075527797670126e-10,6.0915132731860175e-10,6.7121869146817656e-10
4.0875,1.4527620074428447e-10,2.2647899635910882e-10,2.9237223188580936e-10,3.5135041957647152e-10,4.2994185197924627e-10,6.0829092682355705e-10,6.7104600443459699e-10
4.09,1.4506627670571221e-10,2.2601373104228009e-10,2.9174157089360625e-10,3.5062422643454685e-10,4.2913333112584895e-10,6.0741644335730113e-10,6.708376759135936e-10
4.0925,1.4485931755632246e-10,2.2556152560881061e-10,2.9112899024224124e-10,3.4991292436731663e-10,4.2833276545006801e-10,6.0653143729837257e-10,6.7059647035937206e-10
4.095,1.4465615599358953e-10,2.2512420111778094e-10,2.9053704660971672e-10,3.4921955882215784e-10,4.275436702304119e-10,6.0563999707295212e-10,6.7032571872371642e-10
4.0975,1.4445772591120664e-10,2.2470366698059764e-10,2.8996834656532883e-10,3.485472041141315e-10,4.2676957733793474e-10,6.0474618969745579e-10,6.700288452339354e-10
4.1,1.4426502466836217e-10,2.2430184035677734e-10,2.8942548065592763e-10,3.478988835417099e-10,4.2601384993554934e-10,6.0385391498312986e-10,6.6970930173651333e-10
4.1025,1.4407907078523069e-10,2.2392060652688274e-10,2.889109882384873e-10,3.4727762616156681e-10,4.2527981333362181e-10,6.0296689965091094e-10,6.6937044311866585e-10
4.105,1.4390087117239404e-10,2.2356181034493765e-10,2.8842735789737237e-10,3.466864600631658e-10,4.2457091084440989e-10,6.0208896290694062e-10,6.6901577125789294e-10
4.1075,1.4373142021040342e-10,2.2322725633249285e-10,2.8797700461673219e-10,3.4612834154531118e-10,4.2389066097955795e-10,6.0122390411719691e-10,6.6864880369383437e-10
4.11,1.4357172328543834e-10,2.2291870567164477e-10,2.8756223620549065e-10,3.4560611528877932e-10,4.2324247505962002e-10,6.0037573073200433e-10,6.6827329421428585e-10
4.1125,1.4342282520900076e-10,2.2263787992514826e-10,2.8718524666036721e-10,3.4512247446873333e-10,4.2262958072351886e-10,5.9954853312673975e-10,6.6789319557552593e-10
4.115,1.4328581001724765e-10,2.2238647799279941e-10,2.8684816814867509e-10,3.4468007363833252e-10,4.2205519905090569e-10,5.9874678502813197e-10,6.6751302904565428e-10
4.1175,1.4316175183459829e-10,2.2216618287026008e-10,2.8655312770456051e-10,3.4428149312915989e-10,4.2152248735570648e-10,5.979747867508606e-10,6.6713725395890542e-10
4.12,1.4305163745305165e-10,2.2197857616138803e-10,2.8630216055129793e-10,3.43929152720862e-10,4.2103437690376512e-10,5.9723660062706551e-10,6.6677025922107885e-10
4.1225,1.4295632510666221e-10,2.2182503678715125e-10,2.8609702215835362e-10,3.436251173672692e-10,4.2059337243555019e-10,5.9653561333249125e-10,6.6641574536530501e-10
4.125,1.4287658944040726e-10,2.2170672521423103e-10,2.8593910480230108e-10,3.4337102042189512e-10,4.2020143205407311e-10,5.9587439945437811e-10,6.6607654660909031e-10
4.1275,1.428132105503525e-10,2.216246972624733e-10,2.8582956046090022e-10,3.431682994645545e-10,4.1986031789169251e-10,5.9525532141504237e-10,6.6575534853203002e-10
4.13,1.4276702759472615e-10,2.2158000386286483e-10,2.8576942898326586e-10,3.4301824602325102e-10,4.1957168732143595e-10,5.9468072589847715e-10,6.6545494071772714e-10
4.1325,1.4273890657664683e-10,2.2157370115353667e-10,2.8575969696567875e-10,3.4292198895545671e-10,4.1933701591637277e-10,5.9415279444915231e-10,6.6517802591040363e-10
4.135,1.4272968876860543e-10,2.2160675518987917e-10,2.8580123491041562e-10,3.4288045932674084e-10,4.1915747294981243e-10,5.936735426597051e-10,6.6492721601261713e-10
4.1375,1.4274015411627374e-10,2.2167994853341786e-10,2.8589471892536114e-10,3.428944208542307e-10,4.1903398437063955e-10,5.9324483671133002e-10,6.6470506513947062e-10
4.14,1.4277098359902052e-10,2.2179382978624349e-10,2.8604056561306658e-10,3.4296443185542795e-10,4.1896730595478862e-10,5.9286809562848018e-10,6.6451370764660808e-10
4.1425,1.4282269136446869e-10,2.2194865494032414e-10,2.8623882339884187e-10,3.4309069154881885e-10,4.1895787307188926e-10,5.925442625177844e-10,6.6435480195789656e-10
4.145,1.4289556789493436e-10,2.2214432809836324e-10,2.8648907889102568e-10,3.4327285934802132e-10,4.1900557582404009e-10,5.9227376401363332e-10,6.6422954396878136e-10
4.1475,1.4298967934189561e-10,2.2238042177908992e-10,2.8679048346427094e-10,3.43510033547132e-10,4.1910969398349382e-10,5.9205642458100016e-10,6.6413855272640632e-10
4.15,1.4310492003880128e-10,2.2265626452283853e-10,2.8714183219973576e-10,3.438008956394786e-10,4.1926905954715262e-10,5.9189178866573164e-10,6.6408216255695895e-10
4.1525,1.4324110050685632e-10,2.2297102854828411e-10,2.8754166901652714e-10,3.4414384989801623e-10,4.1948218061412745e-10,5.9177900590304611e-10,6.6406033479288672e-10
4.155,1.4339799445637902e-10,2.2332373314710587e-10,2.879883157493896e-10,3.4453703195496128e-10,4.1974719038153201e-10,5.9171664957449753e-10,6.6407259586054664e-10
4.1575,1.4357533761713068e-10,2.2371324327625226e-10,2.8847992742987924e-10,3.4497838861585319e-10,4.2006194138458749e-10,5.917029340785947e-10,6.6411822666577449e-10
4.16,1.4377276121931018e-10,2.2413823682039437e-10,2.8901444395185651e-10,3.454656736670469e-10,4.2042410487450762e-10,5.9173585031066317e-10,6.6419627563820509e-10
4.1625,1.4398971951457054e-10,2.2459717152081419e-10,2.8958949650910118e-10,3.4599630629340905e-10,4.2083114235891174e-10,5.9181321597588721e-10,6.6430558629268998e-10
4.165,1.4422547338978399e-10,2.2508827827801791e-10,2.9020248233692908e-10,3.4656739943841847e-10,4.2128025913526656e-10,5.9193260326000011e-10,6.6444462667549244e-10
4.1675,1.4447909112967377e-10,2.256095477378522e-10,2.908506210608625e-10,3.4717588326203621e-10,4.2176837068585501e-10,5.9209110393904174e-10,6.6461139968945435e-10
4.17,1.4474941104684788e-10,2.2615864432012344e-10,2.9153090056686703e-10,3.4781852176683816e-10,4.2229208270868295e-10,5.9228537035343368e-10,6.6480334702875975e-10
4.1725,1.4503500533809715e-10,2.2673285735376317e-10,2.9223998915873464e-10,3.4849184277744542e-10,4.2284781420349277e-10,5.9251206444999143e-10,6.650181121088887e-10
4.175,1.4533416412777754e-10,2.2732911980588099e-10,2.9297415642739168e-10,3.4919209647473775e-10,4.2343186163002001e-10,5.9276804075425882e-10,6.6525370892453796e-10
4.1775,1.4564495868218578e-10,2.2794410657283997e-10,2.9372929544215651e-10,3.4991514787001356e-10,4.240401779679359e-10,5.9304982148455899e-10,6.6550800440424893e-10
4.18,1.4596538033969967e-10,2.2857436607120042e-10,2.9450105226869202e-10,3.5065651180041136e-10,4.2466830583563837e-10,5.933533544118119e-10,6.6577823615627488e-10
4.1825,1.4629343798464045e-10,2.2921640879386457e-10,2.952850126549307e-10,3.5141153589747116e-10,4.2531165681055147e-10,5.9367442116254664e-10,6.660614769203906e-10
4.185,1.4662716048911986e-10,2.2986672209521773e-10,2.960767735136366e-10,3.5217554009863204e-10,4.2596562742897397e-10,5.9400879625159334e-10,6.6635465964668299e-10
