Physical Time (s),phi_alt_flux_right Monitor (kg-m/s^3): right_cv1,phi_alt_flux_right Monitor (kg-m/s^3): right_cv2,phi_alt_flux_right Monitor (kg-m/s^3): right_cv3,phi_alt_flux_right Monitor (kg-m/s^3): right_cv4,phi_alt_flux_right Monitor (kg-m/s^3): right_cv5,phi_alt_flux_right Monitor (kg-m/s^3): right_cv6,phi_alt_flux_right Monitor (kg-m/s^3): right_cv7
5.6725,3.0864863764518394e-05,4.8053338432351061e-05,5.7125951934516754e-05,5.9767269118706322e-05,6.4388589557032866e-05,7.0508962047814794e-05,7.6119736425050912e-05
5.675,3.1597349067683439e-05,4.3617062068064676e-05,5.3259288149736249e-05,5.7190965051048656e-05,6.2871971701119092e-05,7.0362022977717644e-05,7.6106110816933205e-05
5.6775,3.2393675337245835e-05,3.9430341787884365e-05,4.9377581631554949e-05,5.4546614720273832e-05,6.1295679329418756e-05,7.0183094720641069e-05,7.6091025095258608e-05
5.68,3.3238601685154455e-05,3.5572124883832419e-05,4.5524712003929414e-05,5.1870265743602291e-05,5.9692262303386094e-05,6.9966595719192319e-05,7.6074477112437968e-05
5.6825,3.4114518297157883e-05,3.210808099580865e-05,4.174518688313693e-05,4.9199704585283592e-05,5.8095732804191865e-05,6.9709812751948743e-05,7.6056913633602196e-05
5.685,3.5003163393588647e-05,2.9079487248872072e-05,3.8078170418014102e-05,4.6574598054375484e-05,5.6537954598770071e-05,6.9416444248378699e-05,7.6039058467392327e-05
5.6875,3.5885752693828136e-05,2.6500407895046854e-05,3.4570193071893071e-05,4.4035693072543015e-05,5.505094154873798e-05,6.9092060439385019e-05,7.6021413071968675e-05
5.69,3.6744110806406144e-05,2.4359876166311909e-05,3.1269464696594106e-05,4.1626603516096477e-05,5.3665185662458818e-05,6.8741731119482106e-05,7.6004211622376482e-05
5.6925,3.7559343800634457e-05,2.2628509856608644e-05,2.8214570073786372e-05,3.939401478559632e-05,5.2408714253596728e-05,6.8370745061634158e-05,7.5987368707687824e-05
5.695,3.8319052356991637e-05,2.1263752546183334e-05,2.5437525790102287e-05,3.7387448791173888e-05,5.1307345267619408e-05,6.7985002945488045e-05,7.5970404762596615e-05
5.6975,3.9014104642143701e-05,2.0217425705615425e-05,2.2969867564109934e-05,3.5649867333013147e-05,5.0378659679258625e-05,6.7590911260589551e-05,7.5952753527631955e-05
5.7,3.9632533411226643e-05,1.9439897912771196e-05,2.0839680705568442e-05,3.4232861460802358e-05,4.9632852944863971e-05,6.7194827743771902e-05,7.5934194339970747e-05
5.7025,4.0163903762656206e-05,1.888672021471129e-05,1.9063772485400456e-05,3.319158190582315e-05,4.9076682993446375e-05,6.6802843425492643e-05,7.591461967480041e-05
5.705,4.0605524018572446e-05,1.8522038509226908e-05,1.764868669956272e-05,3.2572622275370229e-05,4.8707238514468755e-05,6.6420435546797648e-05,7.5894000994029554e-05
5.7075,4.0954675995280743e-05,1.831853652768532e-05,1.6594371112171671e-05,3.2410883363052821e-05,4.8508387945450562e-05,6.6053494044277899e-05,7.5872552633657092e-05
5.71,4.120757575645882e-05,1.8259201004056101e-05,1.5899440670000305e-05,3.2725587120838576e-05,4.8467055249591044e-05,6.5707920947272273e-05,7.5850502339628283e-05
5.7125,4.1362013637220572e-05,1.8335797535376878e-05,1.5566348986219304e-05,3.3514829931763427e-05,4.8574364498653048e-05,6.5389472379794779e-05,7.5828011404553632e-05
5.715,4.1420630412585164e-05,1.854779656582768e-05,1.5608966930964764e-05,3.4753590005321438e-05,4.8815137629487701e-05,6.5103441219333981e-05,7.5805243533067732e-05
5.7175,4.1388324062398204e-05,1.8901415233627336e-05,1.6056300571471768e-05,3.6382571378985146e-05,4.9170888077303264e-05,6.4854424130937171e-05,7.5782372552101392e-05
5.72,4.1267567264761196e-05,1.9408547750172071e-05,1.6955988356495861e-05,3.8315377071298029e-05,4.9626467370618337e-05,6.4647341900305098e-05,7.5759468056818378e-05
5.7225,4.1061470618955602e-05,2.008665876504152e-05,1.8371792056813868e-05,4.045606462667583e-05,5.0173976391213536e-05,6.4485495249941782e-05,7.5736688834549562e-05
5.725,4.0775106463573494e-05,2.0957855550137991e-05,2.0377885898285375e-05,4.2707414312179761e-05,5.0811952169664795e-05,6.4368399806461705e-05,7.57143739857923e-05
5.7275,4.0413849099589983e-05,2.2049217670542261e-05,2.3047962320893346e-05,4.4985436913201382e-05,5.153690558060172e-05,6.4294307862478096e-05,7.5692932230057681e-05
5.73,3.9981845459261407e-05,2.3391899116521084e-05,2.6439981409093843e-05,4.7225533443200138e-05,5.234589059747004e-05,6.4263406988759674e-05,7.5672752826292641e-05
5.7325,3.9483155239472483e-05,2.5019882114000204e-05,3.057392436198273e-05,4.938861823430254e-05,5.3238884400990377e-05,6.4276084668706229e-05,7.5654110670327562e-05
5.735,3.8924976142963771e-05,2.696694495330713e-05,3.5406824221783502e-05,5.1466362164821575e-05,5.4214107637423971e-05,6.4329634884492635e-05,7.5637199824716514e-05
5.7375,3.8313183349182181e-05,2.9268963014647198e-05,4.0809211083517495e-05,5.3469004665329727e-05,5.5270773898585492e-05,6.4418952206255338e-05,7.5622176844287277e-05
5.74,3.766098995549265e-05,3.1962220258499648e-05,4.6586173228557933e-05,5.5416527922368892e-05,5.6405195628562868e-05,6.454270744118363e-05,7.5609225770467629e-05
5.7425,3.6978429167772098e-05,3.5074715456906349e-05,5.2498096143387384e-05,5.7332519499155885e-05,5.7611831690307425e-05,6.470209094431003e-05,7.5598510600175195e-05
5.745,3.6272570774064468e-05,3.8621710137366332e-05,5.828294397206952e-05,5.9237218220935878e-05,5.8880811678996414e-05,6.4899377097338602e-05,7.5590021791788588e-05
5.7475,3.5551432841067715e-05,4.2599825273124459e-05,6.3691250987536104e-05,6.1142056489668471e-05,6.0196196754104401e-05,6.513380166036968e-05,7.5583449775202784e-05
5.75,3.4825060693755028e-05,4.6980508491790287e-05,6.8524792423227957e-05,6.3045360455029286e-05,6.1537667140454768e-05,6.5403678470659331e-05,7.5578518205594186e-05
5.7525,3.4099591567238297e-05,5.1702879951005224e-05,7.2663085642910168e-05,6.4929491248702905e-05,6.2883021435056693e-05,6.5705706714776606e-05,7.5574898532533336e-05
5.755,3.3383678855044249e-05,5.6668478816524699e-05,7.6074516690275855e-05,6.6765606894831728e-05,6.4209439861882426e-05,6.6036473910313718e-05,7.5572286511125847e-05
5.7575,3.2685040117854673e-05,6.1739876498967278e-05,7.8801135142471317e-05,6.8517502307626057e-05,6.5493781451312206e-05,6.6390667081581156e-05,7.5570587134633294e-05
5.76,3.2010702903123951e-05,6.6744892079908204e-05,8.09513175553755e-05,7.0145328650212188e-05,6.6713525598068225e-05,6.6762516762432293e-05,7.5569645405205199e-05
5.7625,3.1369199708689694e-05,7.148403154154422e-05,8.2626128648794151e-05,7.1607003253794377e-05,6.7845712333174663e-05,6.7146019453492227e-05,7.5569603828562856e-05
5.765,3.0768532860606687e-05,7.5745789140288245e-05,8.3879941661498791e-05,7.2864237551887502e-05,6.887043206095915e-05,6.7535942762460407e-05,7.5570523863824888e-05
5.7675,3.0215887896814301e-05,7.9324829081630784e-05,8.4737497808631487e-05,7.3884693874780197e-05,6.9768880902509683e-05,6.7925989233530903e-05,7.557237968611679e-05
5.77,2.9718958472470766e-05,8.204178857006665e-05,8.5201869272925898e-05,7.4641826239668798e-05,7.0521376103692567e-05,6.8309414682540001e-05,7.5575107170834524e-05
5.7725,2.9285179926901068e-05,8.3761288758243621e-05,8.5249144004099182e-05,7.511481470887202e-05,7.1114682802278067e-05,6.8679823162550463e-05,7.5578253571027078e-05
5.775,2.8922920335594215e-05,8.4404130011000203e-05,8.4852385816832279e-05,7.528637079751003e-05,7.1538618761180807e-05,6.9031626068903273e-05,7.5581401160437002e-05
5.7775,2.8639290844271069e-05,8.3965981564710113e-05,8.3985809355076641e-05,7.514333709217234e-05,7.1777656273111769e-05,6.9359938525145713e-05,7.5584165049564321e-05
5.78,2.8441930734293311e-05,8.2503581579873445e-05,8.2648105499503514e-05,7.4682356686801068e-05,7.1823567712985515e-05,6.9657485315414159e-05,7.5585980918194573e-05
5.7825,2.8337836080433859e-05,8.0138310504916305e-05,8.0847077391012849e-05,7.3909559268196776e-05,7.166748199045676e-05,6.9916951370457213e-05,7.5586633938807472e-05
5.785,2.8332688900207136e-05,7.7013738486121405e-05,7.8613774656204351e-05,7.2843208321445605e-05,7.1302818619756376e-05,7.0133256768854498e-05,7.5585731938074212e-05
5.7875,2.8431578015105637e-05,7.3283288674833166e-05,7.599334994262459e-05,7.1500070021092023e-05,7.0735419450019876e-05,7.0307788402047982e-05,7.5583070367049343e-05
5.79,2.8636218878678259e-05,6.9097184682440584e-05,7.3037157981486412e-05,6.9905934988592818e-05,6.998075250575655e-05,7.0435328469890988e-05,7.557889483147022e-05
5.7925,2.8947232839123059e-05,6.4602889720929068e-05,6.9799804639323921e-05,6.8078583826277505e-05,6.9059650655485657e-05,7.0507777594068258e-05,7.5573110429926355e-05
5.795,2.9363598329378092e-05,5.9935293513252875e-05,6.6334180146304617e-05,6.6032519396614457e-05,6.7981000331693967e-05,7.0522358265497998e-05,7.5565778215458829e-05
5.7975,2.9880166213464303e-05,5.5211578263688409e-05,6.2690756353173355e-05,6.3790083443789473e-05,6.6754575519964291e-05,7.0486983525263431e-05,7.5557050949657818e-05
5.8,3.0490294662677418e-05,5.0534015662124939e-05,5.8919649853339024e-05,6.1380133873338832e-05,6.5393702645696837e-05,7.0404296481308443e-05,7.5546693958230898e-05
5.8025,3.1183665630416558e-05,4.5990491074908668e-05,5.5067536584546984e-05,5.8836648404509423e-05,6.3918596139712552e-05,7.0282009872109128e-05,7.5534762956528236e-05
5.805,3.1948551933506751e-05,4.165153795394546e-05,5.1179099304026461e-05,5.6195529230035724e-05,6.2356005238420927e-05,7.0126798094216636e-05,7.5521312544691948e-05
5.8075,3.2771170840686712e-05,3.760009978335466e-05,4.7298142969411612e-05,5.3493339243690225e-05,6.0734218156963595e-05,6.9937644671585623e-05,7.5506292041696468e-05
5.81,3.3634616830329541e-05,3.3911326176063041e-05,4.3468689516946345e-05,5.0767621718699408e-05,5.9086965488494942e-05,6.9708700677507094e-05,7.5489787707408966e-05
5.8125,3.4521330799613976e-05,3.0640156711759832e-05,3.9733695833363897e-05,4.8058287175869442e-05,5.7449121306585868e-05,6.9437247162574661e-05,7.5472068773006778e-05
5.815,3.541207191064399e-05,2.7815319668578623e-05,3.6134783948528967e-05,4.5407149255169585e-05,5.5852925139003362e-05,6.9126959955414599e-05,7.5453854355829421e-05
5.8175,3.6289152186049208e-05,2.5438938720646563e-05,3.2720758487222837e-05,4.285769471639977e-05,5.4331179545408996e-05,6.8783027071229151e-05,7.5435864233431427e-05
5.82,3.713294245642371e-05,2.3490432474232821e-05,2.9536621819061018e-05,4.0456247640414746e-05,5.2914708055084835e-05,6.8410905904274044e-05,7.5418384110345095e-05
5.8225,3.7926841768532871e-05,2.1933596386758024e-05,2.6617442333964639e-05,3.825342880863083e-05,5.1632401157035077e-05,6.8015961275873482e-05,7.5401498242168503e-05
5.825,3.8660900548192847e-05,2.0721924197626032e-05,2.3993756063652273e-05,3.6297330965767354e-05,5.0510119137400502e-05,6.7604416885601532e-05,7.5384798779881224e-05
5.8275,3.9325089566478197e-05,1.9805872275252375e-05,2.1696983807429897e-05,3.4634811525679299e-05,4.9564133100921698e-05,6.7182880710241736e-05,7.5367702843939514e-05
5.83,3.9907153231618504e-05,1.9137256216625973e-05,1.9750021586702385e-05,3.3324304862089317e-05,4.8804356072310074e-05,6.6758141066724369e-05,7.5349928340451061e-05
5.8325,4.0399782515745652e-05,1.8675406416922014e-05,1.8163992665330935e-05,3.2418851677930011e-05,4.8236353751490588e-05,6.6336849099692395e-05,7.5331376001505119e-05
5.835,4.0801001343154007e-05,1.8388116682589339e-05,1.6940867916094219e-05,3.1962050563596106e-05,4.7853327715403965e-05,6.5925148188050118e-05,7.5311949801749414e-05
5.8375,4.110807737011309e-05,1.825275809560774e-05,1.6078126146402004e-05,3.1982078807725041e-05,4.7638910031075121e-05,6.5529453610742395e-05,7.529173641999952e-05
5.84,4.1317142121371188e-05,1.8256663030690612e-05,1.557513760756762e-05,3.2491202837844175e-05,4.75822123550941e-05,6.5156313918656583e-05,7.5270925124064217e-05
5.8425,4.1428271410170451e-05,1.8395115827011955e-05,1.543565588879206e-05,3.3475779222913957e-05,4.767365688407545e-05,6.4811989225190382e-05,7.5249632208735908e-05
5.845,4.1444545955915735e-05,1.867089471176777e-05,1.5683485042590808e-05,3.4894230782051362e-05,4.7897075701175423e-05,6.4502367332833069e-05,7.5227934962184039e-05
5.8475,4.1371478333252945e-05,1.9093070654570432e-05,1.6353887667564996e-05,3.6671403228570612e-05,4.82357824417193e-05,6.423248603956987e-05,7.520600931977821e-05
5.85,4.1211179993183724e-05,1.9676090274164052e-05,1.750262754176837e-05,3.8713525360540593e-05,4.8677499494516049e-05,6.4007650259537783e-05,7.518402687789351e-05
5.8525,4.0967149739602685e-05,2.0439511934683642e-05,1.9199451598520122e-05,4.0920899176852477e-05,4.9215789402830283e-05,6.3831638043967438e-05,7.5162136295794159e-05
5.855,4.0645525606390817e-05,2.1407906370463292e-05,2.1520116864125907e-05,4.3199714385167637e-05,4.9850918680331432e-05,6.37043980039096e-05,7.5140715607612408e-05
5.8575,4.0251385581558244e-05,2.2610363198980584e-05,2.4533338449909385e-05,4.5474455766625068e-05,5.0581584621764935e-05,6.3623324088980923e-05,7.5120252085756755e-05
5.86,3.9787058545773851e-05,2.4079732393912774e-05,2.8282176694112478e-05,4.7691657043381997e-05,5.1405872401878209e-05,6.3587999777045751e-05,7.5101080458078457e-05
5.8625,3.9259338752316933e-05,2.5850274102792247e-05,3.2761154985429194e-05,4.9827630215474969e-05,5.2324580196536949e-05,6.3599237734249982e-05,7.5083522025133908e-05
5.865,3.8674354087422912e-05,2.795596541976847e-05,3.7887369906265583e-05,5.1886029368319853e-05,5.3336277692091353e-05,6.3654911693251909e-05,7.5067913924613998e-05
5.8675,3.8041155812250327e-05,3.0434415766763506e-05,4.3496241300159417e-05,5.3882996024550154e-05,5.4440121781744195e-05,6.3749703016711783e-05,7.5054353743897093e-05
5.87,3.7372735739024162e-05,3.3319009927241867e-05,4.9370166852424607e-05,5.5843645867802153e-05,5.5630718379622913e-05,6.3881544560429689e-05,7.5042890484891897e-05
5.8725,3.6676754944438228e-05,3.6632296006763112e-05,5.5254869673675119e-05,5.7792528766359269e-05,5.6901517503217182e-05,6.4051168984523722e-05,7.5033719312098043e-05
5.875,3.5960478738473019e-05,4.0382650179889048e-05,6.0889930211368659e-05,5.974687797008267e-05,5.8240766573197719e-05,6.4261123253601282e-05,7.5026949697881517e-05
5.8775,3.5234400099496938e-05,4.4555732627179507e-05,6.6047016573118677e-05,6.1711618108253294e-05,5.9630775438337588e-05,6.4510730718984199e-05,7.5022568594755536e-05
5.88,3.4505734586983177e-05,4.9109219921813305e-05,7.0560870422091258e-05,6.3673644198699076e-05,6.104903622650467e-05,6.4798568853512742e-05,7.5020551999277908e-05
5.8825,3.378191679097428e-05,5.3965129881546669e-05,7.4351473526508945e-05,6.56057784350809e-05,6.247081698542475e-05,6.5121212026969348e-05,7.5020519577811328e-05
5.885,3.3071524763071195e-05,5.9007359705314877e-05,7.7427844980587957e-05,6.7471541898129957e-05,6.387058700616546e-05,6.5475069091331214e-05,7.5021941802108345e-05
5.8875,3.238109948212056e-05,6.4080871428856697e-05,7.9858778646577574e-05,6.9230026469936878e-05,6.5222865874835719e-05,6.5854804910772294e-05,7.5024535778100304e-05
5.89,3.1719157907812903e-05,6.8999134131903495e-05,8.1771802743812043e-05,7.0836701427284579e-05,6.6503089748537429e-05,6.6254254797151741e-05,7.5027965113478581e-05
5.8925,3.1093088398158234e-05,7.3554622501959899e-05,8.3239589555588749e-05,7.2250530888038196e-05,6.768683000925809e-05,6.66667108686893e-05,7.5032179593563324e-05
5.895,3.0511574036834979e-05,7.7534828177179836e-05,8.430014385325269e-05,7.3434381682147383e-05,6.875384161604271e-05,6.7086218968470622e-05,7.5037442186361156e-05
5.8975,2.9981861717471542e-05,8.0743249392138298e-05,8.497019381432484e-05,7.435956643591217e-05,6.9684088581446031e-05,6.7506190520788179e-05,7.5043910899559401e-05
5.9,2.9511020357017893e-05,8.3019247838849974e-05,8.5235360411814318e-05,7.5003786963297764e-05,7.0458018516737035e-05,6.7919489447757468e-05,7.5051544300721706e-05
5.9025,2.9107354429449674e-05,8.424937396490803e-05,8.5069423079171613e-05,7.5346991751883518e-05,7.1063553958581121e-05,6.8319249917645153e-05,7.5060127500376579e-05
5.905,2.8778360874699848e-05,8.4390876608001625e-05,8.4444855322348544e-05,7.5375632263393851e-05,7.1489889497405548e-05,6.8699364226020615e-05,7.5068824223833248e-05
5.9075,2.8531732014523665e-05,8.3463860578104042e-05,8.3348558190997563e-05,7.5081314046531017e-05,7.1720810292917044e-05,6.9054446787989045e-05,7.5076760211788713e-05
5.91,2.8374931794987346e-05,8.1564053549026467e-05,8.1781907213694205e-05,7.44643676455772e-05,7.1749880041220392e-05,6.9377358783317302e-05,7.5083480694168429e-05
5.9125,2.8314114577210418e-05,7.8822185934455317e-05,7.9762539998469036e-05,7.3541246394195065e-05,7.1568327952519785e-05,6.966016221515737e-05,7.5088561705122041e-05
5.915,2.835516357354622e-05,7.539236970426434e-05,7.7331306844340391e-05,7.2326986256121447e-05,7.11695992227268e-05,6.9897304274183593e-05,7.509171831829897e-05
5.9175,2.8501186646921897e-05,7.1424920233033491e-05,7.4536733049950581e-05,7.0845729991270845e-05,7.0562785826348945e-05,7.0088278233596641e-05,7.5092685961187204e-05
5.92,2.8753725510775515e-05,6.7070987692447273e-05,7.143365009995723e-05,6.9119812165627164e-05,6.9771143456706305e-05,7.0230722233996929e-05,7.5091440562857575e-05
5.9225,2.9112829571628698e-05,6.2473253906482031e-05,6.8075616963178545e-05,6.7165377048108662e-05,6.8811688100157503e-05,7.0314465538721875e-05,7.5088155038581294e-05
5.925,2.9575421637017002e-05,5.7758814312952875e-05,6.4513958003109049e-05,6.4999266137414412e-05,6.7690987669061334e-05,7.0338319735682066e-05,7.5082905574919858e-05
5.9275,3.0135906165454842e-05,5.3037782622012878e-05,6.0799666433166768e-05,6.2647810547039438e-05,6.6420354148622406e-05,7.030614487664501e-05,7.5075963846111141e-05
5.93,3.0786040489002159e-05,4.840611544210356e-05,5.6981179990707386e-05,6.0142607224210138e-05,6.5014764403061056e-05,7.0222537154360508e-05,7.5067319748389419e-05
5.9325,3.1514747390726948e-05,4.3941642259448436e-05,5.3104302426079959e-05,5.7519357455376655e-05,6.3495588262721115e-05,7.0093656102201358e-05,7.5056963275708054e-05
5.935,3.2309012484822473e-05,3.9721660867116898e-05,4.9212858889966075e-05,5.4814581872687126e-05,6.188968366251125e-05,6.992840660283186e-05,7.5044711426814264e-05
5.9375,3.3153994338919476e-05,3.5826066249443078e-05,4.5351007437955627e-05,5.2065370039018921e-05,6.0225516736726928e-05,6.9726551559112473e-05,7.5030543838811866e-05
5.94,3.4031955366626541e-05,3.232259181374192e-05,4.1563190910157666e-05,4.9310253328636775e-05,5.8537821785952891e-05,6.9482449796000735e-05,7.5014611746629519e-05
5.9425,3.4924828102604541e-05,2.9254656279004016e-05,3.7888683279934613e-05,4.6590716409402287e-05,5.6862029018716323e-05,6.9193392860357987e-05,7.4996838461303735e-05
5.945,3.5813480553937793e-05,2.6638288428922234e-05,3.4374510576253172e-05,4.3949489331157275e-05,5.5230542820177213e-05,6.8862928859891257e-05,7.4978147715897239e-05
5.9475,3.6679885819527958e-05,2.4464133266899359e-05,3.1069154973269803e-05,4.14321248514612e-05,5.3676417560382415e-05,6.849588145923522e-05,7.4959509832775862e-05
5.95,3.7504652694507944e-05,2.2703468180838085e-05,2.8011536543845171e-05,3.9087349404559641e-05,5.223049409687914e-05,6.8097677963559677e-05,7.4941302178433046e-05
5.9525,3.8274233458752201e-05,2.131412793257205e-05,2.5234002852267812e-05,3.6967009425956028e-05,5.0922174952524437e-05,6.7673839334418442e-05,7.492385987876925e-05
5.955,3.8979742616659112e-05,2.0247575054141435e-05,2.2768600551039219e-05,3.5116438143780121e-05,4.9776625317442276e-05,6.7231105288480958e-05,7.4906945368388462e-05
5.9575,3.9609507900455783e-05,1.9453762744700176e-05,2.0643673611008656e-05,3.3591960768044079e-05,4.8808919289057066e-05,6.6776290015455958e-05,7.4889964900541216e-05
5.96,4.0152607310518035e-05,1.8887309859577091e-05,1.8875930761266716e-05,3.245206290460866e-05,4.8028789578515019e-05,6.6316641741655659e-05,7.4872590681565804e-05
5.9625,4.0605352944127478e-05,1.8511589533616615e-05,1.74712387739086e-05,3.1746912799113934e-05,4.7439558446554907e-05,6.5859436139846766e-05,7.485468135847783e-05
5.965,4.0965192595702405e-05,1.8298463728797563e-05,1.6428444199213632e-05,3.1514153706672759e-05,4.7030093098470599e-05,6.5411686184012606e-05,7.4836050617659125e-05
5.9675,4.1228867836592898e-05,1.8230140945940611e-05,1.5744904403398828e-05,3.1775732991711462e-05,4.6786485680294528e-05,6.4980357683681411e-05,7.4816651213209913e-05
5.97,4.1393749866740108e-05,1.8297842992925419e-05,1.5421544535785248e-05,3.2533153472865813e-05,4.6701113961591275e-05,6.4572745861017592e-05,7.4796536278373481e-05
5.9725,4.1461940409648457e-05,1.8500510824057376e-05,1.5471179406440551e-05,3.3758122193962208e-05,4.6763174471058978e-05,6.4195714483305491e-05,7.4775785630839831e-05
5.975,4.1437933352351505e-05,1.8843984507360854e-05,1.5921347136698214e-05,3.5391426573359691e-05,4.6956085579077559e-05,6.3855781893485942e-05,7.4754492129184216e-05
5.9775,4.1324726365163559e-05,1.9339823136185551e-05,1.6818499843609256e-05,3.7345094203648872e-05,4.7267374572435047e-05,6.3558661997580157e-05,7.4732785437590444e-05
5.98,4.1125775589144907e-05,2.000518203677195e-05,1.8225778072206713e-05,3.9519711579498198e-05,4.7688587048707932e-05,6.3310294291356355e-05,7.4710887189605304e-05
5.9825,4.0845409037038018e-05,2.0861897142067188e-05,2.0217277353230849e-05,4.181397674608469e-05,4.8215179856160508e-05,6.3114895696216801e-05,7.4688972442891891e-05
5.985,4.0489219542445805e-05,2.1936883426665319e-05,2.2867346384621642e-05,4.4140659637657228e-05,4.8849103909431745e-05,6.2972803916013558e-05,7.4667449281147166e-05
5.9875,4.006188623961393e-05,2.3261132351374089e-05,2.6235508090977147e-05,4.6432954260767118e-05,4.9591930557784691e-05,6.2880989080849579e-05,7.4646845079903804e-05
5.99,3.9566895350451922e-05,2.4868735403736374e-05,3.0344322336218439e-05,4.8650597290636808e-05,5.0443305131298231e-05,6.2838600334300375e-05,7.4627551912626185e-05
5.9925,3.9011438343249498e-05,2.6793766969326393e-05,3.5154583379329195e-05,5.078455189328235e-05,5.1403633148006486e-05,6.284625685819502e-05,7.4609872847109101e-05
5.995,3.8401392586924646e-05,2.9071921399600579e-05,4.0540581089217456e-05,5.2846259205152312e-05,5.2472580986597924e-05,6.2902360234400552e-05,7.4594126424567739e-05
5.9975,3.7749255529286533e-05,3.1740131886594993e-05,4.631000263128461e-05,5.485683143440798e-05,5.3649110594127803e-05,6.3001701829699366e-05,7.4580543432206984e-05
6.0,3.7066441273280341e-05,3.4827559981833307e-05,5.2224602122384355e-05,5.684240478672677e-05,5.4925263409588616e-05,6.314144019098773e-05,7.4569386964385811e-05
6.0025,3.6359524005160425e-05,3.8350796335527492e-05,5.8022526734387696e-05,5.882465231656176e-05,5.629215570885878e-05,6.3321997836243997e-05,7.4560801750306408e-05
6.005,3.5636343314680127e-05,4.2308522708925719e-05,6.3452810362151733e-05,6.0815010125249271e-05,5.7735159215269483e-05,6.354583376624794e-05,7.4554724093070231e-05
6.0075,3.4907194148510179e-05,4.6674407652082738e-05,6.8313843066581913e-05,6.2808395201233378e-05,5.9233314044613523e-05,6.3812413142931031e-05,7.4551081013293105e-05
6.01,3.4178338474440455e-05,5.1390251008037266e-05,7.2481653115977275e-05,6.4782863002958e-05,6.0760445992459592e-05,6.4120332888021526e-05,7.4549917427870876e-05
6.0125,3.345832596015127e-05,5.6360056313350429e-05,7.5921377519907934e-05,6.6705158973484678e-05,6.2287916746008189e-05,6.4466272046512747e-05,7.4551100795836723e-05
6.015,3.2755131309865935e-05,6.1448586858973159e-05,7.8673411011534198e-05,6.8535214451168039e-05,6.3786296556975756e-05,6.484628166405541e-05,7.4554476588139306e-05
6.0175,3.2075517101075189e-05,6.6484846419727421e-05,8.0843646548199146e-05,7.0230418151350172e-05,6.5227001880731794e-05,6.5254892532906722e-05,7.4559702036659982e-05
6.02,3.1428240344349177e-05,7.1269359159045113e-05,8.2536298252410803e-05,7.1745712200523733e-05,6.6582489232833221e-05,6.5685459002306885e-05,7.4566176410579779e-05
6.0225,3.0821036676438195e-05,7.5589180033503036e-05,8.3807068234620027e-05,7.304273310844073e-05,6.7827156501734382e-05,6.6130673381917886e-05,7.4573601665854595e-05
6.025,3.0261395258192005e-05,7.9236039293475075e-05,8.4680726023069256e-05,7.4089172333788084e-05,6.8940737180690339e-05,6.6583611372726732e-05,7.458208627305688e-05
6.0275,2.9757130380567033e-05,8.2026527354286301e-05,8.516115585877358e-05,7.4859554036378132e-05,6.9901508752968092e-05,6.7037111611718052e-05,7.4591596534039374e-05
6.03,2.931538525593133e-05,8.3821027388870424e-05,8.5224189949785904e-05,7.5334017663447494e-05,7.0691603531427611e-05,6.7483501226202921e-05,7.4602274213859981e-05
6.0325,2.8944704792655592e-05,8.4535288001549031e-05,8.484254689591744e-05,7.5494794100453247e-05,7.1300088303828224e-05,6.7915577817525411e-05,7.4614260680722533e-05
6.035,2.865214729174459e-05,8.4161163419602391e-05,8.3989611416092084e-05,7.5331126811640264e-05,7.1715085516957285e-05,6.8326751615832028e-05,7.4626982510261599e-05
6.0375,2.8445491320567594e-05,8.2751785270520736e-05,8.2664127871223667e-05,7.4840778484503093e-05,7.1922002716287895e-05,6.8711194680484868e-05,7.4639578549140576e-05
6.04,2.8331841097880618e-05,8.0427021651113513e-05,8.0873555884467116e-05,7.4032391475433313e-05,7.1914692766429146e-05,6.9061697662168821e-05,7.465096641186202e-05
6.0425,2.8316902073828905e-05,7.733037239232369e-05,7.8648266698824154e-05,7.2924650677527099e-05,7.1687439943565282e-05,6.9369837472898775e-05,7.4660336862086612e-05
6.045,2.8406155165636181e-05,7.3616952997628208e-05,7.6033732251168048e-05,7.153580245908422e-05,7.1234973570674277e-05,6.9629553762371631e-05,7.4667297224534137e-05
6.0475,2.8601459327494913e-05,6.9437609853025426e-05,7.3081629088997177e-05,6.9892251842330777e-05,7.0569346763824071e-05,6.9838819635694051e-05,7.4671472617689522e-05
6.05,2.8903350313098558e-05,6.4941247638480252e-05,6.9846998778496034e-05,6.8012751447616167e-05,6.9720421586283072e-05,6.9996757387746499e-05,7.4672825738496696e-05
6.0525,2.9311240262374409e-05,6.0264333352193401e-05,6.6383256341601691e-05,6.5911829751074124e-05,6.8701884204194758e-05,7.0092252117267038e-05,7.4671501847326598e-05
6.055,2.9820197689864671e-05,5.5525358212036532e-05,6.2741036397782806e-05,6.36132044113448e-05,6.752039623458234e-05,7.0125642895310268e-05,7.4667644711081093e-05
6.0575,3.0423826330347094e-05,5.0827745084911818e-05,5.8970550749251963e-05,6.1146603338941023e-05,6.6188311331211148e-05,7.0096635074729229e-05,7.4661664641779908e-05
6.06,3.1111970582757076e-05,4.6260593044490605e-05,5.5118549649279524e-05,5.8546968767612556e-05,6.4722139368200325e-05,7.0012078452324884e-05,7.4653860352248718e-05
6.0625,3.1873094118147051e-05,4.1894510708194012e-05,5.122962176153899e-05,5.5850872135994563e-05,6.3145126591592995e-05,6.9876697415125968e-05,7.4644239474224398e-05
