Physical Time (s),aphi_alt_flux_top Monitor (kg-m/s^3): top_cv1,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv2,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv3,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv4,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv5,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv6,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv7
6.2975,1.6621754885250647e-11,2.0861904233234088e-11,2.7304159338446171e-11,3.3827688961682601e-11,4.1557652198586554e-11,5.7523659376868875e-11,6.7966647059801806e-11
6.3,1.6494521199306705e-11,2.0818356448289447e-11,2.7226329204920671e-11,3.3719843229385224e-11,4.1430082182873117e-11,5.7378887586823825e-11,6.7811782315644151e-11
6.3025,1.6378398147844109e-11,2.0790058417701919e-11,2.7164628882172642e-11,3.3631220327578843e-11,4.1325677602753917e-11,5.7264443912460171e-11,6.7691521182477795e-11
6.305,1.6242513349435286e-11,2.0740542937145047e-11,2.7077305892977635e-11,3.3514900870773322e-11,4.1190527329868748e-11,5.7115563018858887e-11,6.7535152876860085e-11
6.3075,1.6102874030564649e-11,2.0687940050789282e-11,2.6985050888306947e-11,3.3394093690429968e-11,4.1050900109209463e-11,5.6962761331071512e-11,6.7376173137834965e-11
6.31,1.5961117552228492e-11,2.0633734870030182e-11,2.6890028388242736e-11,3.327132031695228e-11,4.0910178107333092e-11,5.6810621840553097e-11,6.7218875785351179e-11
6.3125,1.5829566201784491e-11,2.0592049781816813e-11,2.6809003131324789e-11,3.3165611850686371e-11,4.079079958538985e-11,5.6686499351004905e-11,6.7094100879918352e-11
6.315,1.5662886304150317e-11,2.0509796623052833e-11,2.6681426521004751e-11,3.3009099077762733e-11,4.0616094413884568e-11,5.6498753942516987e-11,6.6900759197689525e-11
6.3175,1.5526467930838111e-11,2.0461600907057469e-11,2.6591412441083699e-11,3.2895670341569137e-11,4.0489734613569319e-11,5.6370581509758797e-11,6.6774437088510744e-11
6.32,1.540513972061854e-11,2.0428999575555105e-11,2.6518988277322449e-11,3.2803446773679661e-11,4.0388827058123988e-11,5.627417711118937e-11,6.6683683573634383e-11
6.3225,1.5281081274083519e-11,2.0391926447740652e-11,2.6440877645716667e-11,3.270622072069252e-11,4.0285855619568879e-11,5.6176553532079522e-11,6.659312401050087e-11
6.325,1.5140627033122918e-11,2.0333838549877354e-11,2.6338765992987671e-11,3.2583188066592554e-11,4.0153894949568134e-11,5.6045588286114396e-11,6.6467691885201784e-11
6.3275,1.5009714197544345e-11,2.0285908892152624e-11,2.6248915548641242e-11,3.2475854693596461e-11,4.0041572571578567e-11,5.5941014963236592e-11,6.6372526142107455e-11
6.33,1.4878612433336469e-11,2.0234357856426051e-11,2.6155586768606052e-11,3.2365917366518736e-11,3.9927420775089936e-11,5.5835192600684965e-11,6.6277095762721464e-11
6.3325,1.4746908613253805e-11,2.0179943085156529e-11,2.6059009756794245e-11,3.2253309675215678e-11,3.9811124844992511e-11,5.5727412996043172e-11,6.6180856717046879e-11
6.335,1.4615453647664011e-11,2.0122665051797964e-11,2.5959556792457822e-11,3.2139070173920848e-11,3.9694939375434664e-11,5.562051376528693e-11,6.6086519904794609e-11
6.3375,1.4498362052070774e-11,2.0078302002327895e-11,2.5875318199708975e-11,3.2043751868946138e-11,3.9600800096402221e-11,5.5542196190593519e-11,6.6025041812706183e-11
6.34,1.4397094464469649e-11,2.0047590440227841e-11,2.5807483043039284e-11,3.1968851198831449e-11,3.9531556641977392e-11,5.5496159087081886e-11,6.5999387788510455e-11
6.3425,1.429529704645819e-11,2.0012089315146457e-11,2.5734817546328228e-11,3.188945225037135e-11,3.9458870966661952e-11,5.5447334446016082e-11,6.5972155771308235e-11
6.345,1.4177331713596808e-11,1.9953568019744395e-11,2.5637012049966907e-11,3.1783974257231876e-11,3.9358444006544266e-11,5.5366210939578439e-11,6.5910696845443141e-11
6.3475,1.407583560802096e-11,1.9908972093152615e-11,2.5556041435948038e-11,3.1698982630951191e-11,3.9282353111114164e-11,5.5314362107344571e-11,6.588157808746113e-11
6.35,1.3960865781244004e-11,1.9843890741005288e-11,2.5452690543879455e-11,3.1589684293873364e-11,3.9179518199974681e-11,5.5230427984874887e-11,6.5818297453766589e-11
6.3525,1.3889559398485813e-11,1.9824363099613232e-11,2.5402562249170049e-11,3.1542171948125037e-11,3.9147105719631841e-11,5.5233094623130835e-11,6.5851292703837301e-11
6.355,1.3804749019578317e-11,1.9783740450538567e-11,2.5329659130885824e-11,3.1470582389938003e-11,3.908790266843635e-11,5.5204502512943113e-11,6.5850838977770979e-11
6.3575,1.3720614325435327e-11,1.9738510544491083e-11,2.5252762355212107e-11,3.1396358562573355e-11,3.9026814160049958e-11,5.5174156738530481e-11,6.5849708669308136e-11
6.36,1.3666288820191579e-11,1.9722188723413881e-11,2.5210309515478673e-11,3.1362328686755803e-11,3.9012767344009777e-11,5.5201421843633978e-11,6.5912913475649121e-11
6.3625,1.3614368607325295e-11,1.9702878045322448e-11,2.5165804760772973e-11,3.1327984750837997e-11,3.8999042292623424e-11,5.5229365731140143e-11,6.5977199532332141e-11
6.365,1.3562853971420308e-11,1.9678196662791903e-11,2.5116845717714458e-11,3.1290172083668768e-11,3.8981770924235689e-11,5.5254232919556554e-11,6.6039028360045917e-11
6.3675,1.3515002088207002e-11,1.9651660578891246e-11,2.5066525445182978e-11,3.1252176828467477e-11,3.8964856764026373e-11,5.5278786959946124e-11,6.6100940602698564e-11
6.37,1.348409745769861e-11,1.9638455556382889e-11,2.5032722495579806e-11,3.1234577370706243e-11,3.8971596866264185e-11,5.5331948812694713e-11,6.6194639052858265e-11
6.3725,1.3468813899443337e-11,1.963785478333176e-11,2.5014924774544886e-11,3.123638880412587e-11,3.9000826935984648e-11,5.5412404577979119e-11,6.631968330147806e-11
6.375,1.3440383671449103e-11,1.9615830239624319e-11,2.4974286110583687e-11,3.1213385282927381e-11,3.9002867288253601e-11,5.5460303723947175e-11,6.6409384021901274e-11
6.3775,1.3412089370106788e-11,1.9588683717231038e-11,2.4929900314064573e-11,3.1187847908954352e-11,3.9002784902510321e-11,5.5504967738885151e-11,6.6495880422366644e-11
6.38,1.3402267270275989e-11,1.9576938070694527e-11,2.4904400211033956e-11,3.118446914894157e-11,3.90276095309385e-11,5.5579316471614476e-11,6.6615550466915049e-11
6.3825,1.3409628028958179e-11,1.9579094681119457e-11,2.4896368123950685e-11,3.1201934876819971e-11,3.9075219826516989e-11,5.5682469481243385e-11,6.6767866670171381e-11
6.385,1.3404299468741534e-11,1.9560982462665555e-11,2.4866976070284392e-11,3.1196112184630064e-11,3.9097322129461364e-11,5.5753119077570819e-11,6.6884002786550615e-11
6.3875,1.3415479329873882e-11,1.9556987501968028e-11,2.4855434991847961e-11,3.121145610294555e-11,3.9142971244283776e-11,5.5850588678543052e-11,6.7029884059477192e-11
6.39,1.3430432110697046e-11,1.9551272710467138e-11,2.4843269027858055e-11,3.1226920904690594e-11,3.9187926843022324e-11,5.5946961743202808e-11,6.7174030828005388e-11
6.3925,1.3463850561913445e-11,1.9561464588691084e-11,2.4850707429884447e-11,3.1264591422856524e-11,3.9257774452393055e-11,5.607224335151454e-11,6.7350472487707776e-11
6.395,1.3498821132894537e-11,1.9568502352243285e-11,2.4856357902127085e-11,3.1300867573623286e-11,3.9325376724083239e-11,5.6194520028650247e-11,6.7523650780183561e-11
6.3975,1.3535438760826629e-11,1.9572538905859972e-11,2.4860009402155656e-11,3.1335788108542094e-11,3.9391167050182838e-11,5.6314185311342656e-11,6.7694349327384242e-11
6.4,1.3576978619731176e-11,1.957716098028966e-11,2.4866034543694157e-11,3.1373392242589957e-11,3.9458986051250652e-11,5.6433676355141778e-11,6.7863758801599067e-11
6.4025,1.3635440662922639e-11,1.9597003280488736e-11,2.4891227976095083e-11,3.1433104918600494e-11,3.955136052784369e-11,5.6582771182393548e-11,6.8065612060370191e-11
6.405,1.3666746871739186e-11,1.9581090555793964e-11,2.4876932992677777e-11,3.1448581226005396e-11,3.9592120031929577e-11,5.6667761192602417e-11,6.8195697928327597e-11
6.4075,1.3716027226334745e-11,1.9581067456061989e-11,2.4882480196096492e-11,3.1486701392510579e-11,3.9657657759367784e-11,5.6781032737747025e-11,6.8356320847351753e-11
6.41,1.3768662870036888e-11,1.9581364221732624e-11,2.4890054481696461e-11,3.1527014849842907e-11,3.9724658561699263e-11,5.6894429948452361e-11,6.8516643860599854e-11
6.4125,1.383884154261452e-11,1.9597721200199834e-11,2.4917335054601539e-11,3.1589703346409909e-11,3.9815814711212552e-11,5.7035973846942991e-11,6.8707273611290774e-11
6.415,1.3896894175311588e-11,1.9596866128014513e-11,2.4926454137277989e-11,3.1631674133018166e-11,3.9882598627131553e-11,5.7145916298144158e-11,6.8861208595667372e-11
6.4175,1.3972840814868675e-11,1.9613066135548155e-11,2.4956521544462889e-11,3.1696849454202213e-11,3.9973659925737054e-11,5.7283466234517264e-11,6.9045080281104187e-11
6.42,1.4038199016700552e-11,1.961358583861606e-11,2.4970099317493356e-11,3.1742627410420618e-11,4.004067580022204e-11,5.7388693165696907e-11,6.9191982312694501e-11
6.4225,1.4107296893765298e-11,1.96153830844074e-11,2.4986222971576029e-11,3.1790760880564988e-11,4.0108914818318908e-11,5.7494164958388389e-11,6.9337490636794786e-11
6.425,1.419478954485289e-11,1.9635537355660061e-11,2.502497143257536e-11,3.1863926270536139e-11,4.0204371766287392e-11,5.7631272126434941e-11,6.9516306692427265e-11
6.4275,1.4286991280088307e-11,1.9658347720071692e-11,2.5067815858303299e-11,3.1940365765022105e-11,4.0301899900820622e-11,5.7769023625144329e-11,6.9694073894711133e-11
6.43,1.436697886768829e-11,1.966498254449948e-11,2.5093649356695629e-11,3.1996763474507213e-11,4.0375225074645796e-11,5.7875424101418398e-11,6.9835163518128068e-11
6.4325,1.4464555351849147e-11,1.9689604528800089e-11,2.5141139918975089e-11,3.2077141090192244e-11,4.0474190525156814e-11,5.8011208187480888e-11,7.0007615719003792e-11
6.435,1.4551255243344624e-11,1.9699800270879144e-11,2.517332244540112e-11,3.2139098305984049e-11,4.0550026140199191e-11,5.8116261572568322e-11,7.0144117919626494e-11
6.4375,1.4627852118148359e-11,1.969649602265027e-11,2.5191018565152373e-11,3.2182711924629119e-11,4.0602831526231594e-11,5.8190729872726956e-11,7.0244895373409979e-11
6.44,1.4724185210625469e-11,1.9714766970915875e-11,2.5234232010136303e-11,3.2253717648597487e-11,4.0684847845915835e-11,5.8297901999802057e-11,7.0380132929513484e-11
6.4425,1.4824794273256154e-11,1.973679769882658e-11,2.5282681195355147e-11,3.2329351361367421e-11,4.0770371981689776e-11,5.840585776753081e-11,7.0513308037298085e-11
6.445,1.4912309158857276e-11,1.974331256652003e-11,2.5314479474093988e-11,3.238434647189716e-11,4.0830565378598007e-11,5.8481358183116291e-11,7.0609013494191814e-11
6.4475,1.5020540521840362e-11,1.9772721677248679e-11,2.5372466728609209e-11,3.2467292937319756e-11,4.0919898671543858e-11,5.8589685589576956e-11,7.0738841018362766e-11
6.45,1.5116524404391898e-11,1.9787734003882893e-11,2.5414851457399496e-11,3.2531065262843067e-11,4.0985901423380252e-11,5.8668040943932706e-11,7.0832800613874246e-11
6.4525,1.5216306301907392e-11,1.9806908962319471e-11,2.5462840135144471e-11,3.2599686421981733e-11,4.1055360430617801e-11,5.8748237631300664e-11,7.0926986499035969e-11
6.455,1.5320122213940722e-11,1.9830903191534561e-11,2.5517018180335623e-11,3.2673197698167042e-11,4.1129065181804981e-11,5.883205736115239e-11,7.1022598663558036e-11
6.4575,1.5415783979775362e-11,1.984568669747822e-11,2.5560618320471678e-11,3.273264084728596e-11,4.1185328571944651e-11,5.8890380384729344e-11,7.1087447030390787e-11
6.46,1.5514581406611307e-11,1.9865074073205108e-11,2.5609785097798492e-11,3.2796021832198629e-11,4.1243753889454407e-11,5.8950355405824081e-11,7.1152137912517483e-11
6.4625,1.5615475342828358e-11,1.9887987196888628e-11,2.5663765831326597e-11,3.2862664664911238e-11,4.1304766577699037e-11,5.9011374738944265e-11,7.1216878029237508e-11
6.465,1.5704467810610526e-11,1.9898670347396194e-11,2.5703935604024876e-11,3.2911431462719359e-11,4.1344238856299283e-11,5.9044027772796501e-11,7.1247918892737015e-11
6.4675,1.5813580249109235e-11,1.9934420830633098e-11,2.5772280126050522e-11,3.2989815069325274e-11,4.1415445368835614e-11,5.9112431104517273e-11,7.1316157390283074e-11
6.47,1.5911102118019228e-11,1.9958467827049749e-11,2.5827370872500349e-11,3.3051234801446952e-11,4.1465102342470852e-11,5.915283842371923e-11,7.1351310693618458e-11
6.4725,1.5996978156063623e-11,1.9971603584101303e-11,2.5869815243177655e-11,3.3096184726870625e-11,4.1494818889326556e-11,5.9167346918977634e-11,7.1355770900169247e-11
6.475,1.6100741602906195e-11,2.0007363752681893e-11,2.5937581846924589e-11,3.316729797490759e-11,4.1551839459749824e-11,5.9214368938184576e-11,7.1394966792024515e-11
6.4775,1.6191251172553736e-11,2.0031279149563951e-11,2.5992114272467634e-11,3.3221144327021116e-11,4.1587763731366644e-11,5.9235043020161902e-11,7.1402696996498383e-11
6.48,1.6284185921457563e-11,2.0061113977821578e-11,2.6053231558129559e-11,3.3280311667226997e-11,4.1627976318781369e-11,5.9258140425186845e-11,7.141173356885795e-11
6.4825,1.6379584271769798e-11,2.0097266943365942e-11,2.6120971421972464e-11,3.3344862394066433e-11,4.1673463921057384e-11,5.9287329340073168e-11,7.1426252314350864e-11
6.485,1.646320128084367e-11,2.0123290239259145e-11,2.6176342750447922e-11,3.3393512565419655e-11,4.1700146246365938e-11,5.9291349627980509e-11,7.1411377376685193e-11
6.4875,1.6546783390080956e-11,2.0153590916645063e-11,2.6235697483499878e-11,3.3444809721659812e-11,4.172909507766819e-11,5.9297436780480591e-11,7.1397331007355908e-11
6.49,1.6631867195691152e-11,2.0189890171665779e-11,2.6300734307572864e-11,3.3500497505813904e-11,4.1762132710355655e-11,5.9307332076266813e-11,7.1386906441065947e-11
6.4925,1.6701267231540771e-11,2.0213108638094147e-11,2.635014878701753e-11,3.3536481495887144e-11,4.177267717577428e-11,5.9289885064138746e-11,7.134551076129115e-11
6.495,1.6771401568992807e-11,2.0241729198759984e-11,2.6404292634470836e-11,3.3576098562562877e-11,4.1786412006561476e-11,5.9276405107682915e-11,7.1307607491762602e-11
6.4975,1.6841402523756477e-11,2.027514090909707e-11,2.646321143259061e-11,3.3619384392532035e-11,4.180395388785351e-11,5.9266526155171112e-11,7.1273297715316933e-11
6.5,1.6927373726126467e-11,2.033193906739192e-11,2.6547005988754304e-11,3.3689339809306198e-11,4.1851307336373295e-11,5.9293213768428452e-11,7.1278524381504189e-11
6.5025,1.7014279387829737e-11,2.0394815571074946e-11,2.6636069489627408e-11,3.3763739400136907e-11,4.1903076117015293e-11,5.9325023416654448e-11,7.1289336742626648e-11
6.505,1.708349198531452e-11,2.0443318574469405e-11,2.670755316992467e-11,3.3817144965784222e-11,4.1930562803444515e-11,5.9327718358936937e-11,7.1267325519213881e-11
6.5075,1.715051068608133e-11,2.0495717625963574e-11,2.6782093359543899e-11,3.3871829747117986e-11,4.1959259932350742e-11,5.9332272396048426e-11,7.1247074512629498e-11
6.51,1.7216769674442513e-11,2.0553342910128698e-11,2.6860491838275525e-11,3.3930126731377796e-11,4.1992112161352848e-11,5.9341729299250302e-11,7.1232407814387899e-11
6.5125,1.7264733183812146e-11,2.0595990622490341e-11,2.6920233260068558e-11,3.3966226955634316e-11,4.1999636338103387e-11,5.9321280461578489e-11,7.1185526343130109e-11
6.515,1.7295099130628475e-11,2.0624850769632459e-11,2.6962283473736825e-11,3.3980698697289886e-11,4.1983306461326326e-11,5.9272671968482232e-11,7.1108304642647866e-11
6.5175,1.7323534739450524e-11,2.0657711830947095e-11,2.7006992383607524e-11,3.3997392008670506e-11,4.1970045001893305e-11,5.9228403873278084e-11,7.1036152770654834e-11
6.52,1.7362062786491769e-11,2.0708723488210749e-11,2.7070494583391853e-11,3.4035538083018556e-11,4.1981099588598713e-11,5.921540282906498e-11,7.1000343125206876e-11
6.5225,1.7395695642740063e-11,2.07605607682158e-11,2.7133084665841943e-11,3.4072207600873509e-11,4.1991126296311359e-11,5.9203088490076349e-11,7.0966270894876628e-11
6.525,1.7410049650277399e-11,2.0796467596357534e-11,2.7175868101197434e-11,3.4086087699299438e-11,4.1976053047250349e-11,5.9160409789725722e-11,7.0899967129447274e-11
6.5275,1.7405756314068805e-11,2.0817212752192007e-11,2.7199097679548279e-11,3.407718125692683e-11,4.1936094317383113e-11,5.9089839425853831e-11,7.0803412895781889e-11
6.53,1.739582183460254e-11,2.0837971134812734e-11,2.7220773004872292e-11,3.4066418324852004e-11,4.1894902752891602e-11,5.9018708159096453e-11,7.0708276581222148e-11
6.5325,1.7379443186191364e-11,2.0857380120371122e-11,2.7238890026283625e-11,3.4051862426519253e-11,4.1850341460518213e-11,5.8946068016564207e-11,7.0613097408342543e-11
6.535,1.7343377225984919e-11,2.0859803906771752e-11,2.723588899771165e-11,3.4013583499128757e-11,4.1779839701133067e-11,5.8843826610014333e-11,7.0486490387621511e-11
6.5375,1.7302763718622663e-11,2.0862473462686796e-11,2.7231056988225493e-11,3.3973647395170188e-11,4.1709012524138848e-11,5.8742080207373644e-11,7.0362074085691787e-11
6.54,1.7255523097213116e-11,2.0863155097266703e-11,2.7222255610946738e-11,3.3929089710922274e-11,4.1635031658890515e-11,5.8639400960798192e-11,7.0238969877649772e-11
6.5425,1.7200357137220364e-11,2.0860062302510962e-11,2.7207736229142886e-11,3.3878986360686975e-11,4.155647369127486e-11,5.8534063158088952e-11,7.0115151831618008e-11
6.545,1.7124803921400169e-11,2.0838505364247243e-11,2.7170139984441303e-11,3.3803355876220526e-11,4.1449865719334565e-11,5.839584720512355e-11,6.9957313779227986e-11
6.5475,1.7059078046861088e-11,2.0832750099927895e-11,2.7148524845853254e-11,3.374651195403883e-11,4.1365392121149542e-11,5.8286860158060718e-11,6.9833801303570331e-11
6.55,1.6973641588590629e-11,2.0808661939727252e-11,2.7104870072293542e-11,3.3665260518724764e-11,4.1255931566069212e-11,5.8150461294983956e-11,6.9681256687442394e-11
6.5525,1.6898238751617682e-11,2.0799982782962983e-11,2.7077294419719741e-11,3.360271741050691e-11,4.1169490974091064e-11,5.8044785247287606e-11,6.9564721501734667e-11
6.555,1.6801061780311261e-11,2.0769958525449939e-11,2.7024382845948885e-11,3.3512277073988306e-11,4.1053212940997856e-11,5.7904343680101225e-11,6.9411406469104743e-11
6.5575,1.6713713363782512e-11,2.0754478430165057e-11,2.6986899792720748e-11,3.3440534252311704e-11,4.0959393377567681e-11,5.7792901246570775e-11,6.9292879717168397e-11
6.56,1.6622879945439094e-11,2.0737712563729534e-11,2.6946060305283136e-11,3.3366056228055809e-11,4.0863459664796213e-11,5.7681292523666013e-11,6.9176026434885135e-11
6.5625,1.652613551838654e-11,2.0716743733186271e-11,2.6899295874155675e-11,3.3286468917718541e-11,4.0764345153404416e-11,5.7568404014950518e-11,6.9060147526744406e-11
6.565,1.642421134796762e-11,2.0691893754196072e-11,2.6847509097443071e-11,3.3202175711167415e-11,4.0661135246630234e-11,5.745197597351671e-11,6.8942508711805496e-11
6.5675,1.6335216722352889e-11,2.0683564274092024e-11,2.6813123226097618e-11,3.3138127929335686e-11,4.058249018299526e-11,5.7367401722752547e-11,6.8861690467528494e-11
6.57,1.6240875039093168e-11,2.0670177676267342e-11,2.6772143787876872e-11,3.3067858104507414e-11,4.0499687302050897e-11,5.7281184231658839e-11,6.878143733564318e-11
6.5725,1.6142958059933779e-11,2.0653632079864796e-11,2.6726879443742871e-11,3.2993980249822579e-11,4.0414957863630369e-11,5.7193855343111727e-11,6.8702165329518559e-11
6.575,1.6043113071029047e-11,2.0634490604941003e-11,2.6678010362631606e-11,3.2916939954275232e-11,4.0328273758499311e-11,5.7105507868264019e-11,6.8623657051148832e-11
