Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
3.82,3.22270958201245e-13,5.2771225585598876e-13,7.0001407170909131e-13,8.506688607840635e-13,1.0033119088985105e-12,1.3328412846161424e-12,2.3381515389793343e-12
3.8225,3.2714806676646973e-13,5.3013614521623761e-13,7.0128837031873046e-13,8.5274121895197177e-13,1.0019193856950859e-12,1.3338422034831246e-12,2.3308670088826738e-12
3.825,3.2282700533740202e-13,5.2222101091140403e-13,6.9722655672408766e-13,8.4838287431580169e-13,9.9879496148149516e-13,1.3352724487453553e-12,2.3242542899846058e-12
3.8275,3.2552281200744638e-13,5.2109904926687314e-13,6.9450083195862388e-13,8.4880899529191184e-13,1.000718702718533e-12,1.3348984307831084e-12,2.3299586666991282e-12
3.83,3.3287004349453821e-13,5.2540109916384651e-13,7.0487844609552519e-13,8.5700527475481092e-13,1.0127365754542644e-12,1.3479680667358429e-12,2.3285536771427507e-12
3.8325,3.2651126673065186e-13,5.1519743258573412e-13,6.9211919588339202e-13,8.4901293339601459e-13,1.0001596709063188e-12,1.3372938341703287e-12,2.3388356395180574e-12
3.835,3.330426216208207e-13,5.1860215853940053e-13,6.9688078948289269e-13,8.5387550754264391e-13,1.0074351436006299e-12,1.3399366937648193e-12,2.3302751752608605e-12
3.8375,3.3965932662153078e-13,5.1969995256876675e-13,6.9935198342864609e-13,8.5380772971216459e-13,1.0084252260928347e-12,1.3419026218082722e-12,2.3400987006322654e-12
3.84,3.3406600480093752e-13,5.1091330250016307e-13,6.9299558515611482e-13,8.4973295609530738e-13,1.0030289464185422e-12,1.3367519878509304e-12,2.3300008505743114e-12
3.8425,3.279387864046789e-13,5.0233816132851162e-13,6.8657623077087344e-13,8.4516680102801636e-13,9.9693221481660346e-13,1.3278989485515581e-12,2.3152775110979955e-12
3.845,3.3846658843989424e-13,5.0944634334133645e-13,6.9174536795909771e-13,8.4905055027397825e-13,1.0000219836596851e-12,1.3324280207634005e-12,2.3109377336636035e-12
3.8475,3.3554472518142509e-13,5.0523984687617836e-13,6.8846050622652215e-13,8.4401066165044637e-13,1.0008123680836469e-12,1.3383500818007788e-12,2.3259306909058297e-12
3.85,3.3376894356677096e-13,5.0142886041624526e-13,6.8782347872287455e-13,8.461211955764343e-13,1.0009373139336943e-12,1.3351077449333873e-12,2.3155983490046006e-12
3.8525,3.3288922329247785e-13,4.9730178298731327e-13,6.8139561980683844e-13,8.4115615880328241e-13,9.9218514548816502e-13,1.3202506581150311e-12,2.2969505676221824e-12
3.855,3.3160116379905644e-13,4.9682718726825322e-13,6.8123244910126505e-13,8.4033304495600657e-13,9.9550100805976407e-13,1.3352571588945963e-12,2.3155811638984736e-12
3.8575,3.3359301752962771e-13,4.9781605081992252e-13,6.8386571383033851e-13,8.4274980542724499e-13,9.9487166914987734e-13,1.3281463305394561e-12,2.2973035907454988e-12
3.86,3.3635262913650752e-13,4.9966918560319747e-13,6.8661885498261956e-13,8.4529293092178065e-13,9.992045251836852e-13,1.3349744225486257e-12,2.3141082770070196e-12
3.8625,3.3216442344773227e-13,4.9506637932915975e-13,6.8161629915835873e-13,8.3719753378690084e-13,9.9394024272635535e-13,1.3331989573884958e-12,2.3061910844450355e-12
3.865,3.4370887843901164e-13,5.0625897973350301e-13,6.92027299278637e-13,8.5071398433252843e-13,1.0065460951065269e-12,1.3396494988304619e-12,2.3095566320793023e-12
3.8675,3.2910241878216267e-13,4.9192032856456206e-13,6.7464739027637908e-13,8.3449939257231814e-13,9.8419771798490366e-13,1.3164879280349055e-12,2.2919934702581276e-12
3.87,3.337380348961851e-13,4.965420767904592e-13,6.8211681605117018e-13,8.4094458443928469e-13,9.8954079379098371e-13,1.3207283467312351e-12,2.2942558042761663e-12
3.8725,3.349179164107449e-13,4.9944656121149837e-13,6.8585348182252313e-13,8.4207692765778101e-13,9.9680086379650428e-13,1.3342634082770715e-12,2.2992721011285185e-12
3.875,3.3481774019028982e-13,5.0167191397174628e-13,6.8597945057045337e-13,8.4505719353391566e-13,9.950254140706381e-13,1.3253813957209942e-12,2.2919529412657731e-12
3.8775,3.415557481673983e-13,5.0761552150333837e-13,6.9081943566726176e-13,8.462953300221175e-13,9.942337878761459e-13,1.3267662867017968e-12,2.2869232100204982e-12
3.88,3.422116094962397e-13,5.1116898311205863e-13,6.9621427523006836e-13,8.514047500530058e-13,1.0008648676681942e-12,1.3323901878132626e-12,2.289981034166503e-12
3.8825,3.4063251179027587e-13,5.1058010555897965e-13,6.9553555473158846e-13,8.5195900324414558e-13,1.0021882332428683e-12,1.3266181935175847e-12,2.2780970724390598e-12
3.885,3.3128116954702199e-13,5.0428114501298484e-13,6.8883582069632754e-13,8.4365863866283215e-13,9.9228675628470922e-13,1.3217260226575178e-12,2.2691109223221651e-12
3.8875,3.2567849131682861e-13,5.0005574551223293e-13,6.8463266101716112e-13,8.4063588144712262e-13,9.932051413166075e-13,1.3229041030820163e-12,2.2816948394917864e-12
3.89,3.3589908994219905e-13,5.1272921384709587e-13,6.9715316971205732e-13,8.5039299186254912e-13,9.9888136882341759e-13,1.3298435661488562e-12,2.272669244877177e-12
3.8925,3.338757892703232e-13,5.1186520700644827e-13,6.9316589376837954e-13,8.4774767342764059e-13,9.9501640626524274e-13,1.3227506529967996e-12,2.2608341752613355e-12
3.895,3.3280948851385467e-13,5.1405500318410694e-13,6.9523170480530607e-13,8.451992135519286e-13,9.9615984746165551e-13,1.3227966306752103e-12,2.2607290177719371e-12
3.8975,3.2998550056161471e-13,5.1199838853888182e-13,6.9481806113570155e-13,8.504098889805665e-13,9.9936200957496439e-13,1.3284631151676805e-12,2.273786135428776e-12
3.9,3.3040178067346809e-13,5.154758673001325e-13,6.9731268142157254e-13,8.4874619386304366e-13,9.9899043040244362e-13,1.3211473039144924e-12,2.2660336028375206e-12
3.9025,3.3275194404419234e-13,5.2096573679494739e-13,7.0310317063563819e-13,8.5351265775260154e-13,9.9859078301606932e-13,1.3264421421641314e-12,2.2710466150646728e-12
3.905,3.357524103185268e-13,5.2415325301166253e-13,7.077894794687902e-13,8.5836267934243166e-13,1.004026385467131e-12,1.3255167131501029e-12,2.255488066560005e-12
3.9075,3.2610302427316832e-13,5.1777648072727873e-13,6.9888209078515754e-13,8.4820187379776652e-13,9.9372976725812293e-13,1.3214116668836904e-12,2.2540362231874815e-12
3.91,3.2163707768986348e-13,5.1385586112056771e-13,6.9805283402991489e-13,8.4527222341344564e-13,9.9316403639757513e-13,1.3193490510862633e-12,2.2578282719321459e-12
3.9125,3.312264289669751e-13,5.28015839552149e-13,7.0920729759474914e-13,8.5734651004647475e-13,1.0018279081000005e-12,1.3274994567738118e-12,2.2643032641893167e-12
3.915,3.2357692296571282e-13,5.2242849858507411e-13,7.031416821018341e-13,8.5002065355338315e-13,9.9673675870961872e-13,1.3243359141308145e-12,2.2472609959185608e-12
3.9175,3.2407535653322748e-13,5.2413142174206043e-13,7.0520402207549402e-13,8.5213453891947366e-13,9.981932865355907e-13,1.3240020047188763e-12,2.2517877409685666e-12
3.92,3.3113767821421667e-13,5.3341584531954561e-13,7.1320622383812395e-13,8.591565032331836e-13,1.0055425982172431e-12,1.3307329393824222e-12,2.2533799480318294e-12
3.9225,3.2714208899642733e-13,5.3223013653944391e-13,7.1160875491383474e-13,8.5787544917892729e-13,1.002649895381624e-12,1.3195123521015144e-12,2.2429193650062764e-12
3.925,3.2208308131925789e-13,5.2692206694596798e-13,7.0580390335160449e-13,8.5157702974501323e-13,9.9438044955334459e-13,1.3112206950195744e-12,2.2287256954088106e-12
3.9275,3.3432819619186788e-13,5.4099964055744484e-13,7.185895128734987e-13,8.6258195829169649e-13,1.0086602277323526e-12,1.3305979533849035e-12,2.2639922884042264e-12
3.93,3.233105393615611e-13,5.3114773230873516e-13,7.0798287463404056e-13,8.534205984278293e-13,9.9807816412432289e-13,1.3198077549679889e-12,2.2334656937754721e-12
3.9325,3.217777541150496e-13,5.2831180990334519e-13,7.0360443133268493e-13,8.4734984143823106e-13,9.9535079769705855e-13,1.3204951962152552e-12,2.2239526841799963e-12
3.935,3.2616686848579569e-13,5.3425877636009363e-13,7.086688644196579e-13,8.5184824601869595e-13,9.9878439966192489e-13,1.3226701115189328e-12,2.2431974599144839e-12
3.9375,3.2472134184123936e-13,5.3349839728139153e-13,7.0794054863053396e-13,8.4954782530834945e-13,9.9195738015497912e-13,1.3145934462333518e-12,2.2335035579499712e-12
3.94,3.2162251461801078e-13,5.3053684367390077e-13,7.0336905643500373e-13,8.5144383684947601e-13,9.9447277184032504e-13,1.3177229564970439e-12,2.227830551263548e-12
3.9425,3.2537367595416829e-13,5.3363563389936634e-13,7.0465629500212812e-13,8.4828344089726759e-13,9.940527502649201e-13,1.315805216351908e-12,2.2282949857834516e-12
3.945,3.1959880016712965e-13,5.2756528139143541e-13,6.9866585157642461e-13,8.4422340386613763e-13,9.8756406916402451e-13,1.3062375267406902e-12,2.2301514954025901e-12
3.9475,3.2230439320182165e-13,5.2844232033470038e-13,6.9651332363009018e-13,8.4675610098680041e-13,9.9389292681079609e-13,1.3110857379082312e-12,2.2192019167361878e-12
3.95,3.3089435284203875e-13,5.3529218280714426e-13,7.0558339533084671e-13,8.531719921494215e-13,9.9905157334197924e-13,1.3246716066609593e-12,2.2287971205574342e-12
3.9525,3.3042080932840766e-13,5.3352571981219917e-13,7.0240126237618134e-13,8.4984971420003427e-13,9.9443703309545555e-13,1.3172751890593654e-12,2.2149933026491807e-12
3.955,3.117521822909906e-13,5.1042076441291847e-13,6.8097083468757961e-13,8.2988641805340059e-13,9.8193183606654415e-13,1.3035390319377142e-12,2.2133053144293431e-12
3.9575,3.1945116911983974e-13,5.1653437660749105e-13,6.9057274467338845e-13,8.4200712593771335e-13,9.9082683774189249e-13,1.311388593671961e-12,2.21997146284354e-12
3.96,3.2736148536336323e-13,5.189922061836486e-13,6.9307590066409201e-13,8.4616641393172389e-13,9.9464604396360843e-13,1.3188806485941245e-12,2.2234039082181523e-12
3.9625,3.3095715934191112e-13,5.1790705721171619e-13,6.8856267097427147e-13,8.3942084419433933e-13,9.9046559704913192e-13,1.3045053226289037e-12,2.1950951910055364e-12
3.965,3.3003624261662355e-13,5.1450600203673406e-13,6.9017412716274937e-13,8.41369691980301e-13,9.900556554511122e-13,1.3157115714309604e-12,2.21025566304857e-12
3.9675,3.3088302817285382e-13,5.1169164871032602e-13,6.88379636789132e-13,8.4268755835219907e-13,9.993848370039064e-13,1.3209480362741066e-12,2.2145744161124404e-12
3.97,3.3049867923014147e-13,5.0563079523802723e-13,6.8205597393876547e-13,8.343910502214407e-13,9.8569331474915307e-13,1.3115850628244685e-12,2.2022922245003833e-12
3.9725,3.3133150321967212e-13,5.0309678217179657e-13,6.845626945289612e-13,8.4111787787926409e-13,9.9252169445545628e-13,1.3144693675398428e-12,2.2052755715403683e-12
3.975,3.3864261224351292e-13,5.0832961574686555e-13,6.9150781484943548e-13,8.4757559065074457e-13,9.9895258008844816e-13,1.3287678902711162e-12,2.2169614993144962e-12
3.9775,3.2868423808034176e-13,4.9582320111428027e-13,6.8160916373434379e-13,8.3724814223756389e-13,9.9079134670987279e-13,1.3142997260293386e-12,2.2047672745112927e-12
3.98,3.3082348683656736e-13,4.9572528445103019e-13,6.818316066782195e-13,8.3692427587795072e-13,9.8389102022582869e-13,1.3078624645112944e-12,2.1953924979170528e-12
3.9825,3.332745626647745e-13,4.9601354253121889e-13,6.7912096789843775e-13,8.3931859125301507e-13,9.9298149587376434e-13,1.3195658122000596e-12,2.2049947986960578e-12
3.985,3.2364112438458213e-13,4.8437552632036256e-13,6.7143904621518782e-13,8.2891369757747017e-13,9.7972943680965092e-13,1.3089347632499714e-12,2.1868987489305055e-12
3.9875,3.391938564380141e-13,4.9976335229969094e-13,6.8693953582744003e-13,8.4599160375435291e-13,9.9734840782227574e-13,1.3267749817854965e-12,2.2062008366737848e-12
3.99,3.4233380090481385e-13,5.0371206302960083e-13,6.8700629096091439e-13,8.4501984102645157e-13,9.9551114771225301e-13,1.3223747702283677e-12,2.2059335821625562e-12
3.9925,3.3030301597755861e-13,4.9147542278529482e-13,6.7553374222419669e-13,8.3260811438106641e-13,9.8470324625852284e-13,1.3000435826436624e-12,2.1838900185484693e-12
3.995,3.3428425200901425e-13,4.9594302118035906e-13,6.8263894082335573e-13,8.3874119709152776e-13,9.8939286337048009e-13,1.3113009240220021e-12,2.1919533742897541e-12
3.9975,3.2706547218486199e-13,4.8785634596953724e-13,6.7516779340275457e-13,8.3165233538241726e-13,9.7970004233890013e-13,1.3086688636564965e-12,2.1861322184932093e-12
4.0,3.3394101374766556e-13,4.9526036610824176e-13,6.7996657169742508e-13,8.3733208688170089e-13,9.9217304311039162e-13,1.3161974885446747e-12,2.196000823085671e-12
4.0025,3.3249049866413135e-13,4.9660066593148537e-13,6.8356523767806371e-13,8.3874472928810593e-13,9.9019022376526125e-13,1.3156713131178455e-12,2.1942435704912124e-12
4.005,3.3054435880532637e-13,4.957990551152295e-13,6.8031647787216461e-13,8.3276602325463288e-13,9.8124986489426237e-13,1.3046474927525119e-12,2.1818584169992563e-12
4.0075,3.3410895225987064e-13,4.9923552553005803e-13,6.816318265758507e-13,8.3271256983198734e-13,9.8290250990806531e-13,1.2997449595377805e-12,2.1711672426574335e-12
4.01,3.3214469912769727e-13,4.9895239272299173e-13,6.7938375465586708e-13,8.33144354177148e-13,9.8264136010131549e-13,1.3029235940880658e-12,2.1662331332649006e-12
4.0125,3.2504507402570796e-13,4.9337332308405295e-13,6.761998551944512e-13,8.2893173956679697e-13,9.7724673379602722e-13,1.298172632092831e-12,2.1671766221805166e-12
4.015,3.3242812360069182e-13,5.0415698514070088e-13,6.8698230376508016e-13,8.427756606549292e-13,9.9012429636222616e-13,1.3039896505467742e-12,2.1654738500220252e-12
4.0175,3.4032480102815117e-13,5.1465047051121222e-13,6.9789023821948073e-13,8.5140445329803951e-13,1.0008918684916392e-12,1.3206544229373859e-12,2.1833533300361978e-12
4.02,3.3148454616270492e-13,5.0657881119047501e-13,6.911526835953253e-13,8.4594253210900412e-13,9.9251638711663433e-13,1.3114977970540778e-12,2.1676726455099632e-12
4.0225,3.3430810862227083e-13,5.1219152324085627e-13,6.9291806840610636e-13,8.4307640039594882e-13,9.8963854623092668e-13,1.305268019998567e-12,2.1730889816534985e-12
4.025,3.2598546688155875e-13,5.058578636105542e-13,6.9216783767143907e-13,8.4710350492344575e-13,9.9398024537827687e-13,1.3131828991189688e-12,2.1755815212287378e-12
4.0275,3.3660360570935635e-13,5.1849523674869336e-13,6.9829443580686184e-13,8.4775634837752242e-13,9.9086142919316482e-13,1.3112012228278082e-12,2.1779737420381564e-12
4.03,3.3294358264248115e-13,5.1606506652721244e-13,6.9692043622188254e-13,8.4805981205576949e-13,9.9436324760324304e-13,1.3077668621834463e-12,2.1724757038133196e-12
4.0325,3.2786428489691136e-13,5.1411654428211993e-13,6.9223254605013889e-13,8.4510396019670364e-13,9.8746737807802219e-13,1.3020646884574322e-12,2.1515901272666528e-12
4.035,3.1914321056152685e-13,5.0691466750573545e-13,6.869510558923993e-13,8.3622285688859906e-13,9.7831097522409391e-13,1.3002569578838667e-12,2.1563946349426214e-12
4.0375,3.2350103065699337e-13,5.1193472027681549e-13,6.9676335749044787e-13,8.4583661279691475e-13,9.8833759667668601e-13,1.3055977056362224e-12,2.1573530742298101e-12
4.04,3.2791111048783298e-13,5.2145247334123991e-13,7.0183720190986731e-13,8.4823373795171023e-13,9.9539820589882664e-13,1.3078309152180309e-12,2.1491332891942739e-12
4.0425,3.2130143796099868e-13,5.1692163174922522e-13,6.9525943907337799e-13,8.4491037710388461e-13,9.9061841612997101e-13,1.3041548941263628e-12,2.1421956691831143e-12
4.045,3.2193320898379492e-13,5.2077336302412245e-13,7.0005913014323764e-13,8.4676142762098865e-13,9.8860592259667362e-13,1.2998511678716255e-12,2.1459407775255231e-12
4.0475,3.2260018406760674e-13,5.2173103816194718e-13,6.9915571294473769e-13,8.4454901332012999e-13,9.8469867917189701e-13,1.299588612572296e-12,2.1443554338766397e-12
4.05,3.2276482597738714e-13,5.2431527049424081e-13,7.0403766023190697e-13,8.4979998204308684e-13,9.9202341631872696e-13,1.306793686550162e-12,2.1403516963396568e-12
4.0525,3.2930000183363442e-13,5.3170253311884334e-13,7.0941660834314134e-13,8.5692371221947184e-13,9.9883545216442088e-13,1.3085899338952415e-12,2.1330633826611587e-12
4.055,3.2686575581234065e-13,5.3060099494433435e-13,7.0846098934061515e-13,8.4993258112921464e-13,9.9641539033868663e-13,1.3102455338824286e-12,2.1515162955739048e-12
4.0575,3.1725175135257721e-13,5.2232139513744617e-13,6.9958413429609341e-13,8.4346561230605859e-13,9.8624586852608366e-13,1.3048255249791301e-12,2.150064133259977e-12
4.06,3.2316338655628986e-13,5.2870077944414528e-13,7.0391868133556507e-13,8.4631961716159942e-13,9.8732611708407963e-13,1.2984931798571854e-12,2.1280186199606223e-12
4.0625,3.2363374897356377e-13,5.3200335589196567e-13,7.0812088560029796e-13,8.4982471582904351e-13,9.9029681984963637e-13,1.309291151616417e-12,2.1424268355726183e-12
4.065,3.2182296672852268e-13,5.2952994241234377e-13,7.0431652352489472e-13,8.4276741088021191e-13,9.8555658421078147e-13,1.2996586183890984e-12,2.1357894829386121e-12
4.0675,3.2190031762273615e-13,5.2899065917781015e-13,6.9974312643494459e-13,8.4142068407336751e-13,9.8455853387250783e-13,1.2945040140348951e-12,2.1239283928917354e-12
4.07,3.1795631932253791e-13,5.2745479848282563e-13,6.9962077410126871e-13,8.4099397554458404e-13,9.868906618604634e-13,1.2974228492437214e-12,2.1319864057616115e-12
4.0725,3.2404317810024468e-13,5.3191837276190906e-13,7.0206821369799223e-13,8.4255822947013541e-13,9.833491826093352e-13,1.2929539151784095e-12,2.1325853933945703e-12
4.075,3.2483904657531572e-13,5.3308206161336453e-13,7.0397001918222236e-13,8.4769581185849651e-13,9.9038218036147828e-13,1.306400808585345e-12,2.1304056550656596e-12
4.0775,3.2236512745636643e-13,5.2612761925620812e-13,6.9634416220008141e-13,8.431982441824245e-13,9.8738558492057415e-13,1.3006275594688022e-12,2.1277956257625436e-12
4.08,3.3315129126070737e-13,5.360767941481003e-13,7.0423007657981264e-13,8.5194574545011989e-13,9.9605631702270268e-13,1.3134063053564493e-12,2.1381449828936954e-12
4.0825,3.1869602243392521e-13,5.1920384893639492e-13,6.8939335556327941e-13,8.3657641458469225e-13,9.7981719244441511e-13,1.2911355946594614e-12,2.1226261546715607e-12
4.085,3.2659887358361521e-13,5.2314810452554023e-13,6.9320469250954392e-13,8.4111395696340885e-13,9.8873216761884607e-13,1.3129841190114106e-12,2.1380245822273687e-12
4.0875,3.2783705612236666e-13,5.2307981891980884e-13,6.936613522952746e-13,8.4629148856051347e-13,9.9372833069419813e-13,1.3039299652577304e-12,2.1261219703787283e-12
4.09,3.322406437206284e-13,5.2136867018280805e-13,6.9364045068994862e-13,8.4639592858058899e-13,9.9573355382209613e-13,1.306324583761056e-12,2.128111900038393e-12
4.0925,3.3091362029383141e-13,5.1660752140659973e-13,6.9225768837963994e-13,8.408303002184358e-13,9.8588920513864922e-13,1.3013696132302608e-12,2.1070400853422359e-12
4.095,3.3300366892728362e-13,5.1426823259605406e-13,6.916373385328027e-13,8.3850181413799002e-13,9.8769224782190247e-13,1.300408719760269e-12,2.109498543359597e-12
4.0975,3.2334173432653704e-13,5.0065255645505512e-13,6.7803013215206708e-13,8.3311359672565758e-13,9.8222716117170296e-13,1.3013419509693005e-12,2.1303911033817773e-12
4.1,3.3791051275165048e-13,5.1211650666396769e-13,6.9027737379047329e-13,8.4364674741517265e-13,9.9125668020521198e-13,1.3134567267855423e-12,2.1223577195967595e-12
4.1025,3.3142968358242178e-13,5.0184114912583243e-13,6.7985143377790959e-13,8.3235655662443658e-13,9.7672032244358104e-13,1.2991596835745794e-12,2.1130252014408638e-12
4.105,3.3234662957960005e-13,5.006455854062257e-13,6.8126215668280307e-13,8.3543886245113927e-13,9.8573352865836287e-13,1.3018337096127837e-12,2.1112605484964611e-12
4.1075,3.3125007109021579e-13,4.9813141741287913e-13,6.7935158029719944e-13,8.3625774088014647e-13,9.8494428492914375e-13,1.2979223855059934e-12,2.1033092509927769e-12
4.11,3.2679056126004428e-13,4.9277865228510611e-13,6.7576535942866032e-13,8.2732199805892648e-13,9.7648203622949204e-13,1.2937260573976565e-12,2.1148739723177091e-12
4.1125,3.3160760287631769e-13,4.9493734429263613e-13,6.7711986739707489e-13,8.2874980251579457e-13,9.8064655597142057e-13,1.2947639743328367e-12,2.1070731682011449e-12
4.115,3.337279586994414e-13,4.9599521647589064e-13,6.794547112657511e-13,8.3639473057361944e-13,9.8375891302515328e-13,1.2974839515362312e-12,2.1124665995659675e-12
4.1175,3.3121747689430917e-13,4.9315653135125602e-13,6.7981432342448294e-13,8.3665610489420873e-13,9.8511819264102758e-13,1.3045728595407947e-12,2.1119934474926869e-12
4.12,3.2826000690831713e-13,4.8872728192403681e-13,6.7265210519181312e-13,8.2730835392115356e-13,9.7507054636288192e-13,1.2917475741931255e-12,2.0955836349997108e-12
4.1225,3.2711238642376358e-13,4.8519243854326617e-13,6.6838299115915818e-13,8.2179183624641326e-13,9.7046547850027758e-13,1.2887331349084473e-12,2.0899891743223165e-12
4.125,3.3673446165919673e-13,4.9768040548503665e-13,6.8313754572576265e-13,8.3775026771295562e-13,9.8511338520915396e-13,1.3021348341442458e-12,2.1097482308232576e-12
4.1275,3.3671276751130882e-13,4.9817278762912225e-13,6.8189582198369656e-13,8.3531517221302814e-13,9.8524143126962996e-13,1.3070335012951495e-12,2.1141540918543674e-12
4.13,3.3425586911696544e-13,4.969633214982855e-13,6.8097980276728173e-13,8.3058185884919106e-13,9.768911371199777e-13,1.2883161395824495e-12,2.0972199365025747e-12
4.1325,3.3650353703417034e-13,5.0073958407638124e-13,6.8246384465709401e-13,8.3530461588587948e-13,9.8345760819558773e-13,1.2984470902265621e-12,2.0930648343626218e-12
4.135,3.3893657694685021e-13,5.0182496144979396e-13,6.8470683472770106e-13,8.3479208953026323e-13,9.7846952544721703e-13,1.2960536423246452e-12,2.0915917362097269e-12
4.1375,3.3718964501874057e-13,5.0101799494492538e-13,6.8480312168182905e-13,8.3591131934588031e-13,9.8258777703862588e-13,1.2966582361398384e-12,2.0812237290092277e-12
4.14,3.3028220313604622e-13,4.9707526784559052e-13,6.794992664844702e-13,8.3385455608898133e-13,9.8486042419827372e-13,1.2974715658675644e-12,2.0883636192889393e-12
4.1425,3.4404050159974176e-13,5.1099527946022192e-13,6.9303470897839751e-13,8.4118556917642386e-13,9.8738703058788958e-13,1.2959519775639463e-12,2.096123278079381e-12
4.145,3.2244075023854196e-13,4.9309316940569471e-13,6.7858654290946874e-13,8.3110078342940847e-13,9.7671737457984274e-13,1.2878647752196036e-12,2.0787670917629007e-12
4.1475,3.3181300851329959e-13,5.0404196325345174e-13,6.8570355648523305e-13,8.346969830985716e-13,9.8036047020310162e-13,1.2988702867214355e-12,2.092336611503457e-12
4.15,3.3461352931573234e-13,5.070711559832559e-13,6.8992616960246312e-13,8.3834159213266011e-13,9.8153515005607451e-13,1.2918255207830195e-12,2.0877998777536531e-12
4.1525,3.319682339509893e-13,5.0769580906502482e-13,6.8818079339182025e-13,8.3584101398326588e-13,9.8216441352613557e-13,1.2963904712982651e-12,2.092046647894578e-12
4.155,3.3060545725562473e-13,5.0928319773182265e-13,6.927701780048826e-13,8.4427707363069463e-13,9.9038246749938882e-13,1.2993576257537365e-12,2.0870690757961716e-12
4.1575,3.3025019586045035e-13,5.1070166921431246e-13,6.9269528126928998e-13,8.3912623696841956e-13,9.8111982328154648e-13,1.2864065785264879e-12,2.0826274949094774e-12
4.16,3.2230576936194028e-13,5.0438746983303689e-13,6.8418600572187987e-13,8.3264131069321128e-13,9.7079008798263424e-13,1.2828167378456816e-12,2.0650860124362495e-12
4.1625,3.3513633033820657e-13,5.2158959734541714e-13,7.0403828454271694e-13,8.5387447914490091e-13,9.9376348959926362e-13,1.3004692496124663e-12,2.0846629487615614e-12
4.165,3.2706707378514579e-13,5.1445245545520716e-13,6.935117322834273e-13,8.4197274751965892e-13,9.8532883546571522e-13,1.2947958788266459e-12,2.0787938189367456e-12
4.1675,3.2644577885880111e-13,5.1606265314954e-13,6.9463183863115968e-13,8.4313281351926935e-13,9.8511449090702264e-13,1.2886510580932344e-12,2.0722882073653192e-12
4.17,3.2508058627281829e-13,5.1743986067916987e-13,6.9685359860049266e-13,8.4330463648965523e-13,9.8127611615516654e-13,1.2883566696499683e-12,2.0649968390011361e-12
4.1725,3.196563424518426e-13,5.1310524344375466e-13,6.9356017792300721e-13,8.4303184788158929e-13,9.8513124766961328e-13,1.2876840353921266e-12,2.0640727162005e-12
4.175,3.2045286984142165e-13,5.1754923529201474e-13,6.9396874705181471e-13,8.4113246508243059e-13,9.8056488595196905e-13,1.2929686543614947e-12,2.0693009143147848e-12
4.1775,3.1873549044599096e-13,5.1448776247481985e-13,6.9333214200026124e-13,8.3680997804844342e-13,9.7581525431451497e-13,1.2833628391819235e-12,2.0600606203209611e-12
4.18,3.2577586791179239e-13,5.2382266740093497e-13,7.0214051424120334e-13,8.4363423387316848e-13,9.834223698901453e-13,1.2875182270938057e-12,2.0691005389709247e-12
4.1825,3.191897295946339e-13,5.2042797760584287e-13,6.9761373928249367e-13,8.3950929564674718e-13,9.7579751681343157e-13,1.27711208212724e-12,2.053156323635236e-12
4.185,3.2796948134723514e-13,5.3101487085887189e-13,7.0912686665847416e-13,8.5037013760455092e-13,9.8995755888375151e-13,1.2947846526057697e-12,2.0628921185508051e-12
4.1875,3.1819057665941464e-13,5.2214413337416629e-13,6.9900157201217632e-13,8.4206843518855644e-13,9.8299903265339915e-13,1.2842469835968253e-12,2.0555445950045688e-12
4.19,3.2697610665187241e-13,5.3159047238373509e-13,7.0312618923550689e-13,8.4019678778881281e-13,9.7451151424719924e-13,1.2878463360683082e-12,2.061487686132146e-12
4.1925,3.2216466194766032e-13,5.295718234817653e-13,7.0446410711389075e-13,8.4487114514022966e-13,9.8639939791548827e-13,1.2905602536174305e-12,2.0749896903848013e-12
4.195,3.1952192698868693e-13,5.2876403038529764e-13,7.0369626522451795e-13,8.4577387640506033e-13,9.8978224402611892e-13,1.297896982833713e-12,2.0700517079290377e-12
4.1975,3.1661427973169009e-13,5.2428440557474131e-13,6.9781976835601314e-13,8.3951018211884643e-13,9.7904945611021419e-13,1.2845409264233406e-12,2.063505177935975e-12
4.2,3.2445931719954619e-13,5.3085426434917068e-13,7.0318803795935366e-13,8.4475106125852046e-13,9.8219306888872707e-13,1.2813814901334906e-12,2.0579950119027149e-12
4.2025,3.2401659299872126e-13,5.3047525184692231e-13,7.0089419275929779e-13,8.4252075292094555e-13,9.8299801881530811e-13,1.2848195767746107e-12,2.0545929471084413e-12
4.205,3.2466600083107194e-13,5.3049478161797474e-13,6.998986545862392e-13,8.4013882181351754e-13,9.8216007884470052e-13,1.2859315676380758e-12,2.0477045862300593e-12
4.2075,3.2280795527860657e-13,5.2764204587609503e-13,6.9555842225579703e-13,8.3787317249645665e-13,9.7790905671088771e-13,1.2866318188199567e-12,2.0600357315567353e-12
4.21,3.258016024449141e-13,5.2815192904238806e-13,6.9648606157018683e-13,8.3975877430411386e-13,9.8902138648851316e-13,1.2931905212080667e-12,2.0604731234455093e-12
4.2125,3.2320057809876999e-13,5.235382808357033e-13,6.9169452010865934e-13,8.369582954053722e-13,9.7957877349432575e-13,1.2838946589623318e-12,2.0497179941292867e-12
