Physical Time (s),ep_right Monitor (kg-m/s^3): right_cv1,ep_right Monitor (kg-m/s^3): right_cv2,ep_right Monitor (kg-m/s^3): right_cv3,ep_right Monitor (kg-m/s^3): right_cv4,ep_right Monitor (kg-m/s^3): right_cv5,ep_right Monitor (kg-m/s^3): right_cv6,ep_right Monitor (kg-m/s^3): right_cv7
2.7875,2.4969734267982755e-05,6.3176741363678603e-06,3.8418953538851901e-06,2.9419582118054619e-06,2.102363340201726e-06,1.1457031820028678e-06,-2.9184032608992233e-08
2.79,2.4821727741048116e-05,6.5563589064717773e-06,3.8294246590202101e-06,2.9464119486288423e-06,2.1108319201974115e-06,1.1425732356914638e-06,-3.4905811822144662e-08
2.7925,2.4672401185670815e-05,6.7568126238748453e-06,3.8173865246717258e-06,2.9533684985712922e-06,2.1203764328043384e-06,1.140110218247814e-06,-4.0424620615483088e-08
2.795,2.4523677139802291e-05,6.9070895812654183e-06,3.8038383609842215e-06,2.9642942102592248e-06,2.1333129447603598e-06,1.1383067421769779e-06,-4.5713928872021821e-08
2.7975,2.4376799248980142e-05,7.0052765780181409e-06,3.7902036327545731e-06,2.9777976317646663e-06,2.1479390354115331e-06,1.1369496517899727e-06,-5.0734838271218459e-08
2.8,2.4234478727843417e-05,7.0479842331728142e-06,3.7762845719249898e-06,2.9925649391727599e-06,2.1631269988360461e-06,1.1364573943796252e-06,-5.5468431240517738e-08
2.8025,2.4098126078637719e-05,7.0362511382711355e-06,3.7616465004591205e-06,3.010606077173045e-06,2.1794525577978659e-06,1.1366636720424766e-06,-5.9902203722646726e-08
2.805,2.3969594658744735e-05,6.9731051392238542e-06,3.7453466497161923e-06,3.0288771449704529e-06,2.1982942654142407e-06,1.1371785902565802e-06,-6.4014247732304587e-08
2.8075,2.3849662217695063e-05,6.8641254141655993e-06,3.7292531349507111e-06,3.0471874449129084e-06,2.2159894602151819e-06,1.1377161186264494e-06,-6.7784363963439295e-08
2.81,2.3740100848001482e-05,6.7161272485892246e-06,3.7116647456404533e-06,3.0667665884058227e-06,2.233245434420692e-06,1.1384399129597109e-06,-7.1191963937145836e-08
2.8125,2.3641334856501241e-05,6.5365828148972255e-06,3.6924164015332493e-06,3.0864300925705861e-06,2.2506235587285273e-06,1.1390226690476198e-06,-7.4214006138352403e-08
2.815,2.3554255715165556e-05,6.3342571409782413e-06,3.6710765763613519e-06,3.1056624283934949e-06,2.2684959266350229e-06,1.1400904972737878e-06,-7.6828413473739844e-08
2.8175,2.3478914737852448e-05,6.1156926642605205e-06,3.6480021391891254e-06,3.1242046728110659e-06,2.2860141995696358e-06,1.1415582135240844e-06,-7.9019630448656818e-08
2.82,2.3416580612789971e-05,5.888214584466269e-06,3.6238698439055402e-06,3.1419774740156154e-06,2.3028101413398682e-06,1.1423997600137734e-06,-8.0776792457048201e-08
2.8225,2.3367229887726529e-05,5.6569088333300576e-06,3.5989559880206466e-06,3.1583896984238127e-06,2.3184329763353207e-06,1.143012849480114e-06,-8.2122839827324699e-08
2.825,2.3330356781822116e-05,5.426122397057164e-06,3.57392170316437e-06,3.173627869171809e-06,2.3328021010482197e-06,1.1434916509435656e-06,-8.3045907393127216e-08
2.8275,2.3306670992537822e-05,5.1996844521906327e-06,3.5494319678503456e-06,3.1879956251878172e-06,2.3461379257190227e-06,1.1439986480436266e-06,-8.3528024217143778e-08
2.83,2.3296202264367139e-05,4.9797762071552424e-06,3.5257648468873851e-06,3.2014031938805356e-06,2.3583874162074043e-06,1.144287107140039e-06,-8.3570760833000077e-08
2.8325,2.3300106184538061e-05,4.7685335229477388e-06,3.5035750704863703e-06,3.2138005566514839e-06,2.3693279400433338e-06,1.1443823806498602e-06,-8.3190166542301144e-08
2.835,2.3317480889156333e-05,4.5668950278158944e-06,3.4834491359456712e-06,3.2255788682694442e-06,2.3791441879794218e-06,1.1443965710446661e-06,-8.2387020709481442e-08
2.8375,2.3350913320759057e-05,4.3753938876311827e-06,3.4656800295338836e-06,3.2369483959690593e-06,2.3876594732142912e-06,1.1447723334291466e-06,-8.1193571210852015e-08
2.84,2.3391889285823796e-05,4.1949333199937379e-06,3.4474701233192524e-06,3.2467063165369509e-06,2.3940268129958614e-06,1.144156735345952e-06,-7.9593724221454351e-08
2.8425,2.3463831718360967e-05,4.0262569436280623e-06,3.4377872529160554e-06,3.2562313204054606e-06,2.4010740961922928e-06,1.1441591973239142e-06,-7.7596783815684242e-08
2.845,2.3543179341625695e-05,3.8675501819211912e-06,3.4290443853305327e-06,3.2665841648827895e-06,2.4073341210278795e-06,1.1445267503236175e-06,-7.5292323516503424e-08
2.8475,2.3630419062321024e-05,3.7179636147330221e-06,3.4227335676742761e-06,3.2769088564806792e-06,2.4125560974044136e-06,1.1449795993350463e-06,-7.2689142722814833e-08
2.85,2.3733399964583424e-05,3.5793724170082291e-06,3.4208898783851163e-06,3.2839037561122328e-06,2.4147845951785561e-06,1.145046835405049e-06,-6.9851652125063876e-08
2.8525,2.3847631128908027e-05,3.4533234810217641e-06,3.4238300629621089e-06,3.294557148264493e-06,2.4170992565929107e-06,1.1444142690019179e-06,-6.6841188072890232e-08
2.855,2.3973333025655429e-05,3.3406478768297898e-06,3.4309220804257566e-06,3.3032412993945738e-06,2.4209426443128784e-06,1.1445300305281328e-06,-6.3695600389617509e-08
2.8575,2.4110638103648365e-05,3.2419442691635004e-06,3.4429349863886337e-06,3.3111010383722711e-06,2.4234361701340104e-06,1.1443081298556972e-06,-6.0458253204227918e-08
2.86,2.4256252053682816e-05,3.1561285124064117e-06,3.4597930951980329e-06,3.3184951141033172e-06,2.4223807811441895e-06,1.1442087988529274e-06,-5.7112682309001922e-08
2.8625,2.4407561606661754e-05,3.0843456608432847e-06,3.4808593592387524e-06,3.324224355698946e-06,2.4210827224877146e-06,1.1443375379758678e-06,-5.3662079283908903e-08
2.865,2.4562021899246505e-05,3.0277196897724691e-06,3.5074585555646703e-06,3.3305646550730974e-06,2.4194184460642414e-06,1.1446143781532853e-06,-5.0056150546552446e-08
2.8675,2.4716173773578909e-05,2.9868623364563859e-06,3.5393256404926123e-06,3.3343906613888158e-06,2.4169174395564676e-06,1.1446312565485579e-06,-4.6460544880591607e-08
2.87,2.4875831633629784e-05,2.966847642233081e-06,3.5820656518187281e-06,3.3387035966665804e-06,2.4150972849705027e-06,1.1445089420159728e-06,-4.3053330474285783e-08
2.8725,2.5013445594987438e-05,2.9530542211159016e-06,3.6219274600523027e-06,3.3366728422230722e-06,2.4086646890008733e-06,1.1442305844851715e-06,-3.9730949459934901e-08
2.875,2.5148058030643967e-05,2.9619220271753908e-06,3.6636757262240377e-06,3.3335795933068116e-06,2.4033984444108173e-06,1.1448339598763876e-06,-3.6576317106357111e-08
2.8775,2.5276718758040963e-05,2.9955941671660878e-06,3.7116246807750202e-06,3.3306435502008761e-06,2.3985330262945995e-06,1.1461480959591708e-06,-3.3597733699065362e-08
2.88,2.5391663131838467e-05,3.052021850302603e-06,3.7616686536579532e-06,3.3260013294493345e-06,2.3929895406825425e-06,1.1478970525541708e-06,-3.0757983803214392e-08
2.8825,2.5490001367314724e-05,3.1299660646910364e-06,3.810296458872575e-06,3.3192004243755348e-06,2.3869464931178828e-06,1.1497552420304178e-06,-2.8108348104175223e-08
2.885,2.5570688702688443e-05,3.2305246480851267e-06,3.8569720353090357e-06,3.3110472234981325e-06,2.3803147637519956e-06,1.1513483798808001e-06,-2.5721522183256746e-08
2.8875,2.5631598658504099e-05,3.3541070356939182e-06,3.9013604878610555e-06,3.3020878878981555e-06,2.3739885267993718e-06,1.1530639491064534e-06,-2.3641776649694608e-08
2.89,2.5670991316628177e-05,3.5031334058836188e-06,3.9431359117298611e-06,3.2920763281745226e-06,2.3679079337106874e-06,1.1545178517172141e-06,-2.1955375838029448e-08
2.8925,2.5688804828074478e-05,3.677980238853502e-06,3.9822627142580274e-06,3.281085564505746e-06,2.3625327835808946e-06,1.1561899717482807e-06,-2.0721176576472188e-08
2.895,2.5684752329037525e-05,3.8793786196284647e-06,4.017668292617389e-06,3.2693560495569175e-06,2.3577530746162405e-06,1.1582556258956042e-06,-1.99413975390713e-08
2.8975,2.5661372220112656e-05,4.1062692046586533e-06,4.0485193673994573e-06,3.2579243518318106e-06,2.3535955212458767e-06,1.1604345030296909e-06,-1.9604338550189685e-08
2.9,2.5615292636269967e-05,4.3572005941482263e-06,4.0740048475529437e-06,3.2477528569346459e-06,2.3505602717237456e-06,1.1626681812398484e-06,-1.9695621467092813e-08
2.9025,2.5551308775221801e-05,4.6308229424767967e-06,4.0939732424670957e-06,3.2385009780147769e-06,2.3482621583338349e-06,1.1647440354414929e-06,-2.0219337493416712e-08
2.905,2.5468284695333644e-05,4.9228675481121568e-06,4.1092541274085595e-06,3.2302356033899084e-06,2.3472218123062504e-06,1.1665472503756092e-06,-2.118280784496126e-08
2.9075,2.5368467665399419e-05,5.2286944533134578e-06,4.1180341315292639e-06,3.2245172974587147e-06,2.3485117328742314e-06,1.1679165087154199e-06,-2.2614401960742374e-08
2.91,2.5253147357917962e-05,5.5425540981558052e-06,4.1223607835167632e-06,3.2211590210297441e-06,2.3533433009927056e-06,1.1698461789369544e-06,-2.4534689470351077e-08
2.9125,2.5124499602213626e-05,5.8551620928486647e-06,4.1215278869483533e-06,3.2203026128609684e-06,2.3593269173065833e-06,1.1715538704785314e-06,-2.697755695337745e-08
2.915,2.4984610898072258e-05,6.1594285702596316e-06,4.1170515392754496e-06,3.2210632377273971e-06,2.3652675502213444e-06,1.1724631827775761e-06,-2.9934285507210697e-08
2.9175,2.4835292983409793e-05,6.4462183723688764e-06,4.109003961897718e-06,3.2238247714257011e-06,2.3722813061400856e-06,1.1719620181055715e-06,-3.3396604461255316e-08
2.92,2.4679076977895052e-05,6.7017384781526241e-06,4.094732895032507e-06,3.2287311003608227e-06,2.3812255282745213e-06,1.1704493059630016e-06,-3.7347024274845705e-08
2.9225,2.4518789476615749e-05,6.9205608091590244e-06,4.0793522070964078e-06,3.2343421068383523e-06,2.3910380642436627e-06,1.1685082776036035e-06,-4.1770635209887654e-08
2.925,2.4357897287013033e-05,7.0922600249414412e-06,4.0628217866041635e-06,3.2421631361565026e-06,2.3997300353296143e-06,1.1663908024159032e-06,-4.6638704866345891e-08
2.9275,2.4196553241441059e-05,7.2107608999859982e-06,4.0445802141726649e-06,3.2526222139669355e-06,2.4093991611620713e-06,1.1634523410344573e-06,-5.1930091902988594e-08
2.93,2.4038847281772062e-05,7.2728100875292989e-06,4.0255943392693717e-06,3.263505433216222e-06,2.420664583131805e-06,1.1596364252540338e-06,-5.7617210887961844e-08
2.9325,2.3885184717423292e-05,7.2780456746811101e-06,4.0067857003633201e-06,3.2755674740927255e-06,2.4309210799761845e-06,1.1549526305245151e-06,-6.366282523832072e-08
2.935,2.3738575087920497e-05,7.2293217188933553e-06,3.9855427837367993e-06,3.2888380668392114e-06,2.4401294596605218e-06,1.1494036050128616e-06,-7.0021847408124592e-08
2.9375,2.3600007466968918e-05,7.1301794208669867e-06,3.9633230862041416e-06,3.3001496506267123e-06,2.4506121458994636e-06,1.1429173946350078e-06,-7.6638079043771695e-08
2.94,2.3471079536718472e-05,6.9882927184968785e-06,3.9399252496859482e-06,3.310913470983979e-06,2.4596619371233871e-06,1.1352205572448727e-06,-8.3449623224267516e-08
2.9425,2.3352926536699014e-05,6.8113169905177357e-06,3.9144068754780483e-06,3.3213422212101112e-06,2.4665017245656036e-06,1.1266376309600772e-06,-9.0397169587590557e-08
2.945,2.3246985121854551e-05,6.6072191620300975e-06,3.8864109286836636e-06,3.3305881114998813e-06,2.4722410327249276e-06,1.1169967252608973e-06,-9.7425136376207226e-08
2.9475,2.3153542253831908e-05,6.3843224211227579e-06,3.8555544425805933e-06,3.3384909984231917e-06,2.4771929582937386e-06,1.1062000681921737e-06,-1.0446619118796692e-07
2.95,2.3073337911318743e-05,6.1490084618567628e-06,3.822578728626787e-06,3.3446911590615396e-06,2.4805266151943626e-06,1.094430390819934e-06,-1.1145944678509906e-07
2.9525,2.3005632054149478e-05,5.9080946241285129e-06,3.7878499787559038e-06,3.3485266126664224e-06,2.4820278767548173e-06,1.0816594145726713e-06,-1.1835180896886555e-07
2.955,2.2951969048771745e-05,5.6650160280699506e-06,3.7517137463266723e-06,3.350232130590534e-06,2.4814416389208461e-06,1.0677985856354378e-06,-1.2509788018989244e-07
2.9575,2.2911840716334021e-05,5.4247479115656221e-06,3.7155252144011887e-06,3.3496749429576142e-06,2.4789762053127299e-06,1.0531561578754281e-06,-1.3164684551385464e-07
2.96,2.2885539010820117e-05,5.1903429746202351e-06,3.6792011978558881e-06,3.3475386394771229e-06,2.4741867543461281e-06,1.0375401870032765e-06,-1.3794420947362353e-07
2.9625,2.2873734590461318e-05,4.963527062567552e-06,3.6434183304046504e-06,3.3435356839387499e-06,2.4672918259506077e-06,1.0210938489876116e-06,-1.4394681327203543e-07
2.965,2.287690715668695e-05,4.7454675921618416e-06,3.6086168119632219e-06,3.3378704935649192e-06,2.4586150753208796e-06,1.0039664296652907e-06,-1.4961280756879956e-07
2.9675,2.2895159472128096e-05,4.5368183470168882e-06,3.5755226698291278e-06,3.3313586867375724e-06,2.4482112642559123e-06,9.8610875313154259e-07,-1.5488837779616594e-07
2.97,2.2929273551379902e-05,4.3382703504938472e-06,3.5442277077141035e-06,3.3232394250771787e-06,2.4355535222168779e-06,9.6782968785557367e-07,-1.5971832434275732e-07
2.9725,2.297811131235192e-05,4.1499552096111755e-06,3.5154559179804124e-06,3.314032645464178e-06,2.4217515642785975e-06,9.4945841735275429e-07,-1.6405102461097985e-07
2.975,2.3042098342567458e-05,3.9720710172612307e-06,3.4891784414854308e-06,3.3041895450824381e-06,2.4063525008240436e-06,9.3119032951911435e-07,-1.6782300623432852e-07
2.9775,2.3118862932383473e-05,3.8045929187759473e-06,3.4660848840998406e-06,3.2940869235783715e-06,2.3893403183965733e-06,9.1306958323103605e-07,-1.7098005231510668e-07
2.98,2.3213383734664822e-05,3.6480371009588743e-06,3.4463835411707293e-06,3.2820279040643894e-06,2.3716026163960036e-06,8.9503930821436771e-07,-1.7349686695879426e-07
2.9825,2.3321017245419041e-05,3.503180938748691e-06,3.4309307445810953e-06,3.2698008438441643e-06,2.3535674351842753e-06,8.7688464647412915e-07,-1.7533927269313096e-07
2.985,2.3440157805247503e-05,3.3704251562631089e-06,3.4176662205426794e-06,3.2594319944427067e-06,2.3331928294881206e-06,8.5983225626770193e-07,-1.7647221528904031e-07
2.9875,2.3569738851422451e-05,3.2501123574226485e-06,3.4110962456811903e-06,3.2466045349436321e-06,2.3148742162682567e-06,8.4387239868647141e-07,-1.7688199366014345e-07
2.99,2.3709104882435439e-05,3.1426349250408254e-06,3.4084468730152669e-06,3.234008366541381e-06,2.2964105963329297e-06,8.2851913766455479e-07,-1.7655158589727514e-07
2.9925,2.3855670037350735e-05,3.0490229011957738e-06,3.4108958978926411e-06,3.2195176101650956e-06,2.2755583387316909e-06,8.1373105642404379e-07,-1.7544629057066715e-07
2.995,2.4006712924658568e-05,2.9699714651055675e-06,3.4187590606938249e-06,3.2054777939547546e-06,2.253241782240623e-06,7.9968919818370783e-07,-1.7355370721799697e-07
2.9975,2.4160143788994924e-05,2.9062585082748981e-06,3.4322138196244964e-06,3.1903948881831659e-06,2.2327811639239584e-06,7.8666857911532245e-07,-1.7088131653610628e-07
3.0,2.4311628028351663e-05,2.8592362376966538e-06,3.4511896703125188e-06,3.1744200230724187e-06,2.2115924225501568e-06,7.7512158445098866e-07,-1.6742018095155765e-07
3.0025,2.4459332309527844e-05,2.8293239308640396e-06,3.4757831456259506e-06,3.1572545585341512e-06,2.1908605409288746e-06,7.6551038397756971e-07,-1.6316150820319506e-07
3.005,2.4599821157886323e-05,2.8179720975399067e-06,3.5048647512455348e-06,3.139333933624743e-06,2.1702808578828024e-06,7.5730789394089042e-07,-1.58127759445384e-07
3.0075,2.4730083517393426e-05,2.8263249406638034e-06,3.5377037543367789e-06,3.1206742220597132e-06,2.1501273423045865e-06,7.5084907646613167e-07,-1.5234997417364829e-07
3.01,2.4847689002060712e-05,2.8556343582093388e-06,3.5731188464933642e-06,3.1015123520931213e-06,2.1305052398749874e-06,7.4637774954572843e-07,-1.4583458793653409e-07
3.0125,2.4949272809562841e-05,2.9075913907243201e-06,3.6081420602008556e-06,3.0822202439636657e-06,2.1121561472395601e-06,7.4351819510593502e-07,-1.3861927495403033e-07
3.015,2.503366946794413e-05,2.9831153984826712e-06,3.642374432673927e-06,3.0622941014735477e-06,2.0948744971172274e-06,7.4282333294184616e-07,-1.3076326955020768e-07
3.0175,2.5098214045742322e-05,3.0828415753496824e-06,3.6755320792242289e-06,3.0424433706904456e-06,2.0794284799869878e-06,7.4383979176799938e-07,-1.2229190407134796e-07
3.02,2.5141173898427144e-05,3.2090094501071936e-06,3.7062560257147904e-06,3.0230295830800158e-06,2.0656425758264015e-06,7.4671370651829876e-07,-1.13215711803749e-07
3.0225,2.5162401130233207e-05,3.3617536141533208e-06,3.7345787799744618e-06,3.0040160770174859e-06,2.0535719659865498e-06,7.5168253096163003e-07,-1.0360038874969461e-07
3.025,2.5161234711740205e-05,3.5410479761214967e-06,3.7598981489469903e-06,2.9853932524061963e-06,2.04394271861253e-06,7.5853024977727053e-07,-9.3501856936068253e-08
3.0275,2.5137940188466316e-05,3.7473141283195399e-06,3.7815124814717626e-06,2.9682798681255056e-06,2.0364457195370138e-06,7.6742907573095117e-07,-8.294633163967006e-08
3.03,2.5093772850919379e-05,3.9794767517866783e-06,3.7989746515650316e-06,2.9533490820261002e-06,2.0315316598892877e-06,7.7818229097459097e-07,-7.1987070477612481e-08
3.0325,2.5027680614054536e-05,4.2363417469868942e-06,3.8120555457178396e-06,2.9401641109464677e-06,2.0292760196242469e-06,7.9031743595802064e-07,-6.0698519968855021e-08
3.035,2.494311522178978e-05,4.5147274688797727e-06,3.8211541558181599e-06,2.9291926624945306e-06,2.0300525719296194e-06,8.0371719042679144e-07,-4.9137057135178789e-08
3.0375,2.4839720708864811e-05,4.8100120395063892e-06,3.8247865467586555e-06,2.921867965683515e-06,2.033013815123154e-06,8.1911430367654197e-07,-3.7354391067775189e-08
3.04,2.4719504531817371e-05,5.1160173001068222e-06,3.8239441607513996e-06,2.9188599389133606e-06,2.0398791241756558e-06,8.3573255387433539e-07,-2.5441615291256256e-08
3.0425,2.458446727166957e-05,5.4266864380341051e-06,3.8196791960559935e-06,2.9191359354590255e-06,2.0516177315440281e-06,8.5384581293869392e-07,-1.349648538258446e-08
3.045,2.4436588538986481e-05,5.7324727731144824e-06,3.8123050136817042e-06,2.9235482041808881e-06,2.0661661762735983e-06,8.7416995117055239e-07,-1.5618409487419939e-09
3.0475,2.4279175357571463e-05,6.0246925396997579e-06,3.8035562609814436e-06,2.9305405456913501e-06,2.0820845841651019e-06,8.9496922209314256e-07,1.0285341900506761e-08
3.05,2.4114312845701693e-05,6.2933548248988741e-06,3.7899194707414164e-06,2.9412399762934313e-06,2.1000052273129552e-06,9.1541462080218673e-07,2.1940265009499476e-08
3.0525,2.3944632036223651e-05,6.5259235311417852e-06,3.774998880877292e-06,2.9543473025030792e-06,2.1210133167996242e-06,9.3573955380410479e-07,3.3326197812119219e-08
3.055,2.3773092817072141e-05,6.7173071428313966e-06,3.7609165619180555e-06,2.9701132125746858e-06,2.1443239588150331e-06,9.5618008081472267e-07,4.4407153617732017e-08
3.0575,2.3602182283825236e-05,6.856234201292591e-06,3.746649591463802e-06,2.9897461963685582e-06,2.1674029341690458e-06,9.7685454933672535e-07,5.5054234017349213e-08
3.06,2.3434026528416138e-05,6.9402326729672777e-06,3.7332701590348145e-06,3.0118579248388618e-06,2.1922527321278243e-06,9.9783727279817492e-07,6.5157219907559069e-08
3.0625,2.3270971413726825e-05,6.967636491980347e-06,3.7201453688022274e-06,3.0349578902161155e-06,2.2197368075595177e-06,1.0179360385920012e-06,7.4670770102352583e-08
3.065,2.3114484595263537e-05,6.9398522384374485e-06,3.7076935873381176e-06,3.0611825621326365e-06,2.2466102394897597e-06,1.0374820468428589e-06,8.3525560076386114e-08
3.0675,2.2967509460617399e-05,6.8614419507052125e-06,3.6947846312786006e-06,3.0867717960249947e-06,2.273651564532666e-06,1.0562939349879301e-06,9.1612047767272697e-08
3.07,2.2830772065169307e-05,6.737705619130034e-06,3.6819771951016254e-06,3.1123756645680748e-06,2.3024995444833285e-06,1.0743359730729871e-06,9.8908827361880199e-08
3.0725,2.2705690359604254e-05,6.5769501932169335e-06,3.668097183165078e-06,3.1382301370420935e-06,2.3290543272458232e-06,1.0911225462161627e-06,1.0543391650647319e-07
3.075,2.2593740502537058e-05,6.3873571478500616e-06,3.6527609085445012e-06,3.1633688658586493e-06,2.3541379558825611e-06,1.1067662649740108e-06,1.1111035472655454e-07
3.0775,2.2495323334212879e-05,6.1770376811821639e-06,3.6355836904175079e-06,3.1877339644001849e-06,2.3781922848594533e-06,1.1208221195606649e-06,1.1588077139210707e-07
3.08,2.2411004842299057e-05,5.9528216468220573e-06,3.6167145630939999e-06,3.2108290653189114e-06,2.4013644662324102e-06,1.1332209671100681e-06,1.197276412911933e-07
3.0825,2.2341851769328123e-05,5.7221518539474781e-06,3.5968811017185128e-06,3.2321189210113382e-06,2.4227107549400176e-06,1.143893215289875e-06,1.2264798464913322e-07
3.085,2.2287684151756503e-05,5.4896637097912309e-06,3.5762810514463075e-06,3.2513836156725445e-06,2.4417736498903732e-06,1.1525049485619898e-06,1.2455153042694328e-07
3.0875,2.2249151228839618e-05,5.2598114742176518e-06,3.5551780951915155e-06,3.2683331917789687e-06,2.4585986145417016e-06,1.1591816218011583e-06,1.2537662022589828e-07
3.09,2.2225672426462945e-05,5.0355902678643896e-06,3.5345389257810117e-06,3.2832604076719576e-06,2.4727951345353263e-06,1.1638251607757132e-06,1.251967821392824e-07
3.0925,2.2218891235032524e-05,4.818766523442956e-06,3.5144153465702697e-06,3.2965165146887052e-06,2.4844728633091001e-06,1.1661623988079772e-06,1.2400962049529532e-07
3.095,2.2227970899099804e-05,4.6111622263217827e-06,3.4952124447095051e-06,3.3079992478867256e-06,2.4930452096019377e-06,1.1666580558529105e-06,1.2180240192824736e-07
3.0975,2.225430578645197e-05,4.4134999657604272e-06,3.4774657047155779e-06,3.3177447412555481e-06,2.4987257536639659e-06,1.1650280878518013e-06,1.1861146706205427e-07
3.1,2.2297050967529832e-05,4.2262689896723838e-06,3.4615820236062449e-06,3.3258151262063965e-06,2.5019906192611401e-06,1.1610978166801178e-06,1.145486875309026e-07
3.1025,2.2357047083982193e-05,4.0493462882212845e-06,3.4477870172772132e-06,3.3318394982536342e-06,2.5024097047683017e-06,1.1550573261286552e-06,1.0952561635206396e-07
3.105,2.2433359212925122e-05,3.8830383179748832e-06,3.4365982343624357e-06,3.3367060121232305e-06,2.5005383437147661e-06,1.1471680846679105e-06,1.0354468999852797e-07
3.1075,2.2524082478139505e-05,3.7276510197048697e-06,3.4280758267692516e-06,3.3406077058104667e-06,2.49665566633351e-06,1.1375345637888558e-06,9.6680277601078523e-08
3.11,2.2631629453811045e-05,3.5828625419409507e-06,3.422453088610562e-06,3.3429465481266091e-06,2.4899778375733882e-06,1.1262498621222759e-06,8.909661763590941e-08
3.1125,2.2755645377997535e-05,3.4492732668949119e-06,3.4204157354960792e-06,3.341540678668146e-06,2.4817662436489744e-06,1.1129387474943102e-06,8.0827821737392513e-08
3.115,2.289216042763357e-05,3.3276429665423051e-06,3.4207059077878894e-06,3.3428788232383311e-06,2.4716853115444852e-06,1.0982562786825012e-06,7.1886839074092207e-08
3.1175,2.3040360386262499e-05,3.2178012532075482e-06,3.4266697859352757e-06,3.3410541337865883e-06,2.4582119210985497e-06,1.0821771394877804e-06,6.2299400843862651e-08
3.12,2.3199218568568503e-05,3.1210020977406657e-06,3.4359134602477318e-06,3.3382374785830999e-06,2.4463346339814138e-06,1.0657742715311621e-06,5.1888309954203173e-08
3.1225,2.3367305531303791e-05,3.0370975429378724e-06,3.4502321300598191e-06,3.3330556752167838e-06,2.432491411218761e-06,1.0485821518909503e-06,4.0945730994344088e-08
3.125,2.3541573590465412e-05,2.9670398090230304e-06,3.4689137966139193e-06,3.3258532079546751e-06,2.4145995310427318e-06,1.0305366614505671e-06,2.9777078902009876e-08
3.1275,2.3718404857472622e-05,2.9119502317759565e-06,3.492617657537233e-06,3.3181610663968898e-06,2.395711547180882e-06,1.0106962059460204e-06,1.8356260968153437e-08
3.13,2.3895136537418732e-05,2.872298748622106e-06,3.5212467079309464e-06,3.3084651164946561e-06,2.3763622896904074e-06,9.9094842177349091e-07,6.6494854497418359e-09
3.1325,2.4068569299868658e-05,2.8490029661238219e-06,3.5545184737161359e-06,3.2970147738823932e-06,2.3556867473010677e-06,9.7039822510989181e-07,-5.342334890348005e-09
3.135,2.4236863608460348e-05,2.8436352442585845e-06,3.5932766075452753e-06,3.2835557186334602e-06,2.3343660688619579e-06,9.4998496447609085e-07,-1.7223135203581952e-08
3.1375,2.4395099226188141e-05,2.8569980874765525e-06,3.63426467188269e-06,3.2681977170898973e-06,2.3122786097643372e-06,9.300606820026836e-07,-2.9173248651146912e-08
3.14,2.4541774948696865e-05,2.8913231502672508e-06,3.6778019658677289e-06,3.2521130430631105e-06,2.2900931174808214e-06,9.1076063415482244e-07,-4.1079102953732754e-08
3.1425,2.4672569644562203e-05,2.9471385405333916e-06,3.7206971504672613e-06,3.2346461965670591e-06,2.2679536469157382e-06,8.9179230734087361e-07,-5.2639027457783692e-08
3.145,2.4785476320997775e-05,3.0254349557203885e-06,3.7622528842719325e-06,3.2162283769632694e-06,2.246113884420916e-06,8.737417735250247e-07,-6.3896608433242014e-08
3.1475,2.4878943921880899e-05,3.1279862599108795e-06,3.8024208608801728e-06,3.1971364917530976e-06,2.2252056875155101e-06,8.5674567689093962e-07,-7.4847000489653688e-08
3.15,2.4950679876982756e-05,3.2563341237196166e-06,3.8399284250088959e-06,3.1779275955231986e-06,2.2053227315830363e-06,8.4083970454616789e-07,-8.5313874217765327e-08
3.1525,2.499949155930078e-05,3.4103148280019471e-06,3.8745151798930574e-06,3.1584102439838416e-06,2.186942255471538e-06,8.2655655525060985e-07,-9.527689163605741e-08
3.155,2.5024861636788699e-05,3.5911726163994559e-06,3.9056660621783263e-06,3.1391405081709132e-06,2.1703102901527523e-06,8.1337586101806098e-07,-1.0466534462291233e-07
3.1575,2.5026228130573985e-05,3.7990681872578407e-06,3.932874107108639e-06,3.1206138041675104e-06,2.1557220586240555e-06,8.0185790995817213e-07,-1.1329821015552145e-07
3.16,2.5005545795745698e-05,4.0340400195026339e-06,3.9554296515914962e-06,3.103462588797464e-06,2.1434764379170765e-06,7.9230994021192783e-07,-1.2118200987155268e-07
3.1625,2.4960608681705761e-05,4.2938758091171543e-06,3.9727010986104021e-06,3.0884176017357969e-06,2.1338892008781862e-06,7.8481270997678837e-07,-1.2826365214594698e-07
3.165,2.4895914579434753e-05,4.5761864585427331e-06,3.9859922515443944e-06,3.0756208091908537e-06,2.1271089114986866e-06,7.7938159274622103e-07,-1.3452193741711505e-07
3.1675,2.4810463211159098e-05,4.8777687155860446e-06,3.9937405947529802e-06,3.0657699072191559e-06,2.1233337632475893e-06,7.7538753485584009e-07,-1.3984196127625281e-07
3.17,2.470727049820247e-05,5.193037061258283e-06,3.9968231504231513e-06,3.0606498803202996e-06,2.1223850496040997e-06,7.7353822996139834e-07,-1.4419498217792318e-07
3.1725,2.4586228212754339e-05,5.5148424282071312e-06,3.9965213109174055e-06,3.0594516858587407e-06,2.1266217069959471e-06,7.741431956812016e-07,-1.4757634768094343e-07
