Physical Time (s),xth_bot Monitor (kg-m/s^3): bot_cv1,xth_bot Monitor (kg-m/s^3): bot_cv2,xth_bot Monitor (kg-m/s^3): bot_cv3,xth_bot Monitor (kg-m/s^3): bot_cv4,xth_bot Monitor (kg-m/s^3): bot_cv5,xth_bot Monitor (kg-m/s^3): bot_cv6,xth_bot Monitor (kg-m/s^3): bot_cv7
5.775,8.1496997231489858e-17,9.7915831152990331e-17,1.0756576355870163e-16,2.4783965541212259e-16,2.4411277472590814e-16,3.631584108766779e-16,4.5065874796099231e-16
5.7775,1.3032011165233789e-16,1.5815702792252697e-16,2.8672946205776884e-16,4.0523761335629277e-17,2.0971529769538898e-16,2.4208897446007726e-16,1.8364582310024702e-16
5.78,3.1641284583622069e-16,2.912945484653617e-16,2.1136948540197496e-16,1.8501810577586994e-16,1.7846776469247934e-16,3.3834333203271749e-17,-2.2174141449405023e-17
5.7825,3.3551218229912777e-16,3.1616452822359614e-16,3.0302172080605238e-16,3.2685684424318132e-16,4.6410970382467714e-16,3.9965937170639167e-16,4.8076779830738821e-16
5.785,-5.7568967470449798e-16,-5.9488470134296721e-16,-6.8805922892709841e-16,-7.9699162445162685e-16,-7.5300588646433975e-16,-6.6672125013768885e-16,-8.1088419059706023e-16
5.7875,1.1913972121078008e-16,1.9694534743197892e-16,2.8798209668010931e-16,4.3542116375233608e-16,6.5758385908629882e-16,5.5151750068886666e-16,6.5494590572700324e-16
5.79,1.5891957936157813e-15,1.5840431630964712e-15,1.6033766988439703e-15,1.643833891008609e-15,1.6848837180902133e-15,1.8755188329728953e-15,1.9361424988589962e-15
5.7925,3.5348251295120755e-16,3.754045893913421e-16,3.8991116683539188e-16,3.8200877210331276e-16,4.4794294746928343e-17,2.3948923759257767e-16,1.776593202574374e-16
5.795,-6.9304689782779109e-16,-7.4568478064680061e-16,-7.1912032795019412e-16,-9.0452679745665654e-16,-7.6941210473026955e-16,-7.0670308675915091e-16,-5.0768408962827627e-16
5.7975,-2.6642113951597003e-16,-3.2123045228429083e-16,-3.3628910649361652e-16,-2.6073934133447664e-16,-2.2967319568402337e-16,-3.7346170076445088e-16,-1.5878824371832313e-16
5.8,-1.2001957034660574e-16,-2.6681393772180567e-17,-4.3433036152985115e-17,-5.4677765668049992e-17,-7.9125190348618065e-17,-3.0027832444746597e-16,-4.2965695988167744e-16
5.8025,7.3386280326235601e-16,6.6944904035599087e-16,6.966557961749764e-16,6.2198972936443984e-16,5.1812542693641936e-16,7.7132425136622653e-16,7.9657025824757271e-16
5.805,-7.2105707859822815e-16,-6.3514293082209341e-16,-7.1468978284088141e-16,-7.2348721637780075e-16,-5.8188763721619211e-16,-5.6327682770953589e-16,-4.1321998399462664e-16
5.8075,3.0571514928772359e-16,3.2647315752641016e-16,3.9960402281249176e-16,4.3511347599397076e-16,3.9150578484943692e-16,7.2862487635774953e-16,8.1584008817332685e-16
5.81,-3.2199740124702533e-16,-3.5467538121843099e-16,-3.099435253498303e-16,-2.4800920999307321e-16,-1.9094682851230246e-16,-4.084206424813549e-16,-2.1529632896620337e-16
5.8125,-6.3238958172901289e-16,-6.1742465060975411e-16,-5.916786524942653e-16,-6.2989390358668376e-16,-5.5357383850487699e-16,-3.5248778844292765e-16,-4.1928006029296738e-16
5.815,-2.1389459030973849e-16,-2.0653180981266964e-16,-2.4592557775079362e-16,-2.7686266221556771e-16,-3.0671469770088851e-16,-7.3225980538395184e-16,-5.6546506378770341e-16
5.8175,-6.5976246437125315e-16,-7.1211419150753359e-16,-8.6539201857024047e-16,-9.3128173361673428e-16,-1.0213996237490942e-15,-9.2636344844694833e-16,-8.4410752322599922e-16
5.82,4.2676027056575848e-17,4.8191634377909376e-17,1.3539120229129642e-16,1.3986830767783803e-17,8.0564079598137912e-17,-1.0528969043315681e-16,-1.1703222529715315e-16
5.8225,-7.4226108232614579e-17,-6.1322096451048544e-17,-1.7004767434802879e-16,-2.5294462976435929e-16,-2.1466788538078349e-16,-2.8226954373518932e-16,-3.262349939772033e-16
5.825,-1.2181736791680302e-16,-8.381943729399154e-17,-4.2644918393506044e-17,2.0009669256216297e-18,-1.0960763400665238e-16,-3.2090725699355527e-18,-3.8912011933086733e-17
5.8275,9.9853097323251395e-17,8.5180402837045136e-17,1.6521745869289918e-16,-5.5530231761696544e-17,-7.7367280462365043e-17,-2.0830937933139467e-16,-1.0561580759475925e-16
5.83,-2.9002090496290575e-16,-4.4671343208999683e-16,-3.751546906804465e-16,-4.0738113695314409e-16,-4.4197241507806244e-16,-2.6919918649024489e-16,-2.7686681346351262e-16
5.8325,-7.7398378704121104e-16,-6.65460981791362e-16,-5.2034814573210296e-16,-4.2852614314571735e-16,-3.161027448572286e-16,-1.5955191370311809e-16,-2.3539297581146293e-16
5.835,5.8647273127945542e-16,5.6436828008455943e-16,5.5432084657111012e-16,4.9035060277329589e-16,6.9126550768956526e-16,3.6980663233203668e-16,3.210225220575067e-16
5.8375,-1.5079518024967777e-16,-3.4586673213242458e-16,-4.5100099079513132e-16,-4.7292983121594557e-16,-2.6738121933098432e-16,-3.5449654430038251e-16,-3.1965815652329483e-16
5.84,-3.8666430760924868e-16,-3.3700276961915082e-16,-4.5024219621104111e-16,-4.2305456523598326e-16,-5.1760121960953756e-16,-3.9121307253723684e-16,-2.5118118558984969e-16
5.8425,1.1554028193870324e-17,-3.1753072026067751e-17,-2.4101285052265424e-17,-2.5860697260480992e-18,-4.7080172316403211e-17,1.608165733511337e-16,1.7757918333842431e-16
5.845,3.1705774777686777e-16,2.3381301121032153e-16,2.3703625949297349e-16,3.5266550905151032e-16,5.3670242471125894e-16,5.5563271871012862e-16,6.3161830525234014e-16
5.8475,-3.2011357664081402e-17,-4.5443904348724847e-17,6.39243567071191e-17,4.8336246792874641e-17,1.4116195040822056e-16,2.5055947909799126e-16,3.1041113502997942e-16
5.85,2.1032952281321239e-16,2.5630695658621313e-16,2.7402645118500322e-16,2.7504108873911252e-16,3.1361855278226875e-16,9.6999307521567925e-17,1.8054592821808291e-16
5.8525,5.0007549135865559e-16,4.063968952005758e-16,5.4890084408729775e-16,5.0194669470469081e-16,5.6369910498138291e-16,4.0044177917642634e-16,2.4174016208525749e-16
5.855,-5.7753784272724589e-16,-4.998903012000917e-16,-4.7972335898743739e-16,-4.7753320427836208e-16,-5.3140890389575417e-16,-4.7088394172462482e-16,-4.0669515766660414e-16
5.8575,7.2939421892531128e-17,-2.7060679145715572e-17,-3.9688316789894744e-17,1.0819573128292389e-16,-7.9782246408703926e-17,-3.7090108203502948e-16,-5.0867431796098749e-16
5.86,-5.4543230649747331e-16,-6.8631653279523288e-16,-7.3004417333740254e-16,-6.892650930344759e-16,-6.7625526779231599e-16,-9.7058413767572008e-16,-1.0831430399067812e-15
5.8625,-6.7551684770393406e-18,-3.4685222502262182e-17,2.6097911923945049e-17,2.1831774318572807e-17,-9.8502617446066561e-17,-4.2229184259653801e-16,-5.9266511260874883e-16
5.865,7.1064241806850179e-16,7.0489043435742726e-16,7.5480587870707313e-16,7.34697888700007e-16,7.1995593382924336e-16,7.1516518586421509e-16,6.9252097183126484e-16
5.8675,3.8701186589679119e-17,-4.1836795901782156e-18,-5.6881951754642178e-17,-3.1129770896383674e-17,-5.2279829006815211e-17,-1.6283226593043241e-17,1.7316885574250347e-16
5.87,-9.1671215195082331e-16,-1.019803624361539e-15,-1.0364658676592566e-15,-1.089151475312617e-15,-9.6293596204218513e-16,-8.1681176470583597e-16,-9.3173507489318244e-16
5.8725,-2.4372071827308207e-16,-2.4709279257109666e-16,-1.7741631751565875e-16,-1.8131310612293878e-16,-1.5270623080922467e-16,-3.0967791663172281e-16,-3.7508581265287011e-16
5.875,-1.1932011911676181e-16,-2.0413998933978537e-17,8.5442110909102995e-17,1.3067990979889145e-16,1.7865262247883072e-17,2.4796578423607473e-16,2.6096365418167015e-16
5.8775,7.6745015068646681e-16,7.6702887060959933e-16,7.266263295952264e-16,6.9150056831549846e-16,5.3221034776647678e-16,6.2064694751012788e-16,6.1835595749896915e-16
5.88,5.4880262655404461e-18,5.7997136421315213e-17,8.0555032856917014e-17,6.5871711820074905e-17,2.7184064349478612e-17,-3.5039226652393678e-16,-2.7743899175398441e-16
5.8825,4.2665981639480784e-16,4.8391999106259799e-16,6.2977987058621957e-16,6.5148944972071441e-16,6.6450294036981475e-16,6.5151031759330958e-16,6.2994477495973217e-16
5.885,3.8159771689311643e-16,4.0220310198817752e-16,5.8801218518049065e-16,6.1043234327435179e-16,6.1003885646238833e-16,8.7218796170982155e-16,6.6328752144604301e-16
5.8875,-8.6889538389770084e-17,-1.8938507454645035e-16,-1.8201928346880573e-16,-1.6217440157784801e-16,-7.9500067181458285e-17,-2.2387847086384325e-17,2.3637069119125605e-17
5.89,8.8791091253599858e-16,8.825671669788265e-16,7.953691441477132e-16,7.1957319135409029e-16,7.3685231419192137e-16,7.3574437575523157e-16,7.834678999180884e-16
5.8925,1.9288682077893664e-16,2.9596981620015976e-16,2.848154845457119e-16,3.9382729770023807e-16,4.5749386110337616e-16,5.866812950324039e-16,7.2512307993766961e-16
5.895,2.2917584010989253e-16,1.2112290785716484e-16,1.1877856307108919e-16,5.5331641724740873e-17,1.2017096832252302e-16,1.2448893786857309e-16,2.8373028129194248e-16
5.8975,9.7712046661972047e-16,8.9284119614695101e-16,9.1939576873424475e-16,8.8256524128152202e-16,1.0948853898353905e-15,1.3094595805547604e-15,1.2046109870139766e-15
5.9,4.4220262668765326e-16,4.3778507849351737e-16,4.6615405829835066e-16,4.8136060412466474e-16,2.2168524810540492e-16,1.5820698519667743e-16,1.806812710640379e-16
5.9025,2.8047974419158074e-16,3.4992101337337082e-16,2.8249707464735175e-16,3.6756736908733246e-16,1.9667668188429034e-16,-7.8757427371367938e-17,1.7381037979260533e-16
5.905,-4.9294413377675858e-16,-4.4876251666309141e-16,-4.2560662732067416e-16,-5.1128241129853305e-16,-5.9882150955657464e-16,-6.9193233598131019e-16,-6.9525032686773267e-16
5.9075,2.7981847831252561e-16,3.2211507809443583e-16,3.2916078920584659e-16,2.7595454552922661e-16,1.9682488617840936e-16,4.8820068368803784e-16,6.0251763404559388e-16
5.91,-9.8751668556234889e-16,-8.2278300262904185e-16,-7.8146483467285632e-16,-9.6026718445327584e-16,-9.9200027172205052e-16,-1.0002957300113463e-15,-1.0581208019731255e-15
5.9125,-4.9836854404872784e-16,-5.1219488063777783e-16,-4.6806352623246709e-16,-4.7467372572083191e-16,-4.0683286195912553e-16,-5.3949593352392896e-16,-4.9607809392777396e-16
5.915,-7.3709409441452081e-16,-8.2190040505525066e-16,-7.341044170085885e-16,-6.7163966123369737e-16,-7.9608979107961524e-16,-9.113936575268078e-16,-1.0640899995789428e-15
5.9175,2.3949759290351328e-16,2.097861605343518e-16,1.6423502662398909e-16,1.0710638766000519e-16,2.0125995930926161e-16,1.145542659999271e-16,9.089748983600885e-17
5.92,-1.3204097804435122e-16,-8.413884025157638e-17,-1.6505900081071486e-16,-6.7954877773419125e-17,-7.6878265438917063e-17,2.8903446054837594e-17,5.9056685992036417e-17
5.9225,4.1740075135682883e-16,3.7998971935945746e-16,4.2990894069332858e-16,6.0753751245521455e-16,6.4322190054365994e-16,5.2945050193854439e-16,4.4528792798451754e-16
5.925,6.7852613758137288e-16,6.8627265669934298e-16,6.2786447408913514e-16,5.3526463161929646e-16,4.6959691293401346e-16,7.2819370756352788e-16,6.7204339956082886e-16
5.9275,8.9180807779421942e-16,7.6754544667727887e-16,7.2354146665444529e-16,6.719524668996204e-16,7.4780083425744443e-16,5.9773268846532412e-16,6.9393984788560055e-16
5.93,-2.804014005858246e-16,-3.2107857282119773e-16,-2.8980417004015019e-16,-1.8011782405080208e-16,-1.1512217067929832e-16,-3.0483715167098145e-16,-2.9785453565374162e-16
5.9325,-2.2771756120965152e-16,-7.2296679639646778e-17,-8.906948892991842e-17,-5.9290039423088249e-17,1.5259696700572402e-16,3.0001407405063112e-16,1.9968265344665137e-16
5.935,1.576814158878766e-16,1.8330177665627909e-16,1.9718772897937817e-16,3.1350401905123244e-16,1.6309703736900257e-16,5.0170884129418502e-17,2.3898156276835707e-17
5.9375,1.7627831957579309e-16,2.133839054300858e-16,2.6244197196975582e-16,3.768433853407859e-16,4.7655484528554432e-16,5.5611060114054838e-16,6.0430141620249393e-16
5.94,5.293195277861145e-16,5.1244735760180187e-16,6.3641524322279959e-16,4.1114213094218023e-16,6.4794088994718149e-16,7.2182251648208623e-16,8.3930345745669787e-16
5.9425,-1.6740674363135689e-16,-1.4376455340138147e-16,-6.5778676414210615e-17,-7.0894211339904392e-17,6.4453054448271579e-18,-1.5045537810520208e-16,-3.0646065994206412e-16
5.945,8.0295624141467409e-17,-4.6132850678955351e-17,-1.0297495538312804e-16,-1.7864021882107752e-16,-1.1236267732478475e-16,-1.7002536984132585e-16,-1.6865052379892234e-16
5.9475,3.0750128823945103e-16,2.7403076300142449e-16,3.1958609066487277e-16,2.9788583777311948e-16,3.3352394856788862e-16,2.8487459464874932e-16,4.4362288627294074e-16
5.95,-4.4985736190783906e-16,-4.225465948345278e-16,-4.5455410606164566e-16,-2.0557964640933503e-16,-6.5003851353447638e-17,1.9222632102493349e-16,2.6282919932545334e-16
5.9525,-3.7784074071839374e-17,1.2687204545703956e-16,1.5585459112866251e-16,1.843189369808105e-16,5.5587164516902235e-17,9.9657543873978477e-17,6.2556599689159315e-17
5.955,-3.9682232595499583e-16,-3.1924257413217847e-16,-3.1929961543811802e-16,-3.5939604868599208e-16,-3.9901127694711112e-16,-2.1671373444195631e-16,-2.0295590039191019e-16
5.9575,-4.3385722880248821e-16,-5.64438682451744e-16,-6.5664779307707289e-16,-5.5740395126595119e-16,-7.3327527995055816e-16,-5.414660217063675e-16,-5.4772440261637715e-16
5.96,4.2189604302884824e-16,3.6426358567917598e-16,4.313721786109179e-16,4.7764083910396628e-16,3.8482850853710336e-16,3.8092302964932119e-16,4.8145196905219861e-16
5.9625,1.662734987871607e-17,9.636647553388089e-17,1.7049100885988453e-16,-1.458346170338048e-16,-2.1397839026463761e-16,-5.6438240834483315e-17,4.3012422204622278e-17
5.965,6.9488922384082765e-16,6.2800296442927098e-16,7.2463808369681571e-16,8.2978914026856363e-16,7.4565299518328666e-16,1.2149053689503698e-15,1.3361329474494428e-15
5.9675,-6.9424401971037296e-16,-7.2169976322148125e-16,-7.6904892716515748e-16,-7.7506290413811078e-16,-8.2981069402682553e-16,-8.7371429559386728e-16,-7.9664498389915235e-16
5.97,-4.6139745625921984e-16,-6.0823446862465208e-16,-4.523502282305347e-16,-6.0259971066494183e-16,-5.0190264842704414e-16,-4.0398904057799632e-16,-2.6459782776672974e-16
5.9725,-2.9474810732966501e-16,-3.0700816013916391e-16,-4.3643177487306124e-16,-4.2898589658240591e-16,-3.1541703003135722e-16,-1.4480300428355594e-16,-1.3316653482940236e-16
5.975,6.6386519629395898e-17,-9.7746886776171485e-17,-1.2729642819997866e-16,-1.1898457438981444e-16,-1.3095194008347061e-16,1.1747930596990553e-17,-2.8934139595404412e-17
5.9775,-6.0971896565915725e-16,-6.4721010020917258e-16,-6.5221460527154531e-16,-6.7298697764295872e-16,-7.4791709127517449e-16,-4.0521352313002336e-16,-4.4533504661610163e-16
5.98,3.8686501018576227e-16,4.755740257256635e-16,5.4819584235008337e-16,5.211212275728266e-16,2.1629238215424549e-16,3.8004321407406482e-17,-5.7359910734635815e-18
5.9825,2.7676814072761433e-16,3.207733465283102e-16,3.8195791056099871e-16,4.2752337567824981e-16,3.4181609819306298e-16,3.0427700632945948e-16,2.9633017900373991e-16
5.985,-3.1412194432453175e-16,-3.7002620242896348e-16,-3.1400296423173283e-16,-4.6001097799320853e-16,-4.299677304470832e-16,-5.8504506424199077e-16,-8.1671216117143835e-16
5.9875,-1.406550007289708e-17,8.2807274108594788e-17,9.0631393050117996e-18,6.7164948619292416e-18,3.6867783991827517e-17,3.2090645932162865e-17,2.2952387134300268e-16
5.99,-8.1862851025175522e-16,-6.9420005382430923e-16,-8.1013556874366219e-16,-9.4779673130298122e-16,-9.4267059210832137e-16,-8.3321128897379801e-16,-9.7582828980602525e-16
5.9925,-6.5241691556940446e-16,-7.0010992188037783e-16,-7.3505171889733877e-16,-6.5334512160756466e-16,-7.4594049936921258e-16,-1.0065003559632315e-15,-1.0395388191986161e-15
5.995,-8.1303083011169464e-17,-1.8328009766359794e-16,-5.2762361291203542e-17,4.0325047959893112e-17,-4.2017453663184371e-17,1.4374406275347778e-16,-4.9810465631476836e-17
5.9975,4.0882654143510001e-16,4.4592993459985331e-16,4.2549973373820151e-16,4.8324021738688523e-16,5.2052178989796764e-16,5.5460230974786493e-16,6.7469559209569725e-16
6.0,6.7239712604710696e-17,4.2152095711268846e-17,4.8785500394274286e-17,-3.5194927127965283e-17,5.1354435259151988e-17,1.3971450317924699e-16,6.5213374488861878e-19
6.0025,-2.2027362685736873e-16,-1.9590771917960323e-16,-2.8302488089263656e-16,-3.4223011117729298e-16,-3.901464429335677e-16,-1.3430148204835483e-16,-9.2238243506294493e-17
6.005,-1.9679961126791982e-16,-2.7680258333291653e-16,-2.6656350494891864e-16,-3.8091343995775002e-16,-1.4379972994181938e-16,-6.4501013853797162e-17,-1.0015727199038048e-16
6.0075,-2.9045967316198402e-16,-2.6191000264745802e-16,-3.5121222797066502e-16,-3.6306350326872911e-16,-4.9665860215886018e-16,-4.7886290689445688e-16,-4.4992012593104401e-16
6.01,-6.3682720867076834e-18,-6.2437099039417648e-17,-3.2397207746244223e-17,1.2061108980257888e-17,2.3824769618695332e-17,-4.4458463205772718e-17,-1.7214099133631454e-16
6.0125,-5.5654156402396137e-17,-4.676557394543056e-17,2.3781010553063778e-18,8.0309555951847862e-17,-8.6479942202049159e-17,-2.9666834268687942e-16,-3.7527862196116403e-16
6.015,-3.4086923419787641e-16,-2.7740549415893255e-16,-2.5384087340945835e-16,-3.1139401067580973e-16,-5.3648582094329259e-16,-6.6082986122046126e-16,-5.6279016367120994e-16
6.0175,-9.7162485691844012e-17,-1.0341108347964009e-16,-1.1717934856961579e-16,-9.3837257713049255e-17,-1.0464892076784581e-16,1.0740352709422431e-17,1.6963743263872647e-16
6.02,5.8298109331072474e-16,5.4674560333270132e-16,6.8421817248601117e-16,6.2722553788881549e-16,7.5854347543601157e-16,7.0250449337035503e-16,7.4017717165242491e-16
6.0225,2.1420213720827958e-16,2.8067106276522035e-16,3.3357310440754263e-16,4.6552564424660617e-16,6.2385319231049647e-16,3.573321747187869e-16,3.3522256139653839e-16
6.025,-6.3571822691428865e-16,-5.586455894948419e-16,-6.1335433033083289e-16,-7.033135263601056e-16,-6.7055744217267515e-16,-5.468804165450785e-16,-5.6837168946528128e-16
6.0275,2.30567745809174e-16,2.4320695319958815e-16,1.3809407405717595e-16,3.2569857879140416e-16,4.5184172539545119e-16,5.9892706687626818e-16,7.0260077034304255e-16
6.03,4.736021477104215e-16,5.4907950448581448e-16,3.4835033494980268e-16,5.7696382183667439e-16,6.0536286581731918e-16,7.5575527504351519e-16,8.3436095868110231e-16
6.0325,-5.3774101147387404e-16,-5.3448363378144458e-16,-4.7544181707201422e-16,-2.2580022402447745e-16,-3.1075784244247857e-17,2.0538313930106926e-16,9.5665914476250081e-17
6.035,-6.5315638304718697e-16,-4.8500446878038749e-16,-4.5100304905893881e-16,-5.0483664672488346e-16,-5.1334817317122398e-16,-3.3527899533508038e-16,-3.0242854896316957e-16
6.0375,2.6634265440027409e-16,2.580539650064161e-16,3.2212143417144769e-16,3.9969660368631983e-16,1.3025967490013975e-16,2.7939149615766917e-16,5.0998298575298332e-16
6.04,5.9990968539679662e-16,4.5870672574185516e-16,5.2197062358586345e-16,5.6480183215068597e-16,4.6876478863377611e-16,1.555918037787666e-16,1.5440829617929039e-16
6.0425,3.9219385572598111e-16,3.9130691157818611e-16,4.9687656036854618e-16,3.8230411169647966e-16,3.3479217105248418e-16,4.0023890156066784e-16,3.8666914494939402e-16
6.045,-1.3310790569077467e-16,-2.3221955675197634e-16,-1.3891226191086148e-16,-1.6441122053497149e-16,-1.1096189362146445e-16,-1.3620965141358982e-16,6.9191481801749089e-17
6.0475,-4.6235122458738412e-16,-4.8541183423325757e-16,-5.5417818469220166e-16,-4.5943382577452696e-16,-3.6662236324982802e-16,-3.4382938262538236e-17,1.1375015343566447e-16
6.05,-4.1558327164014821e-16,-3.8723587486577824e-16,-4.3570160682252316e-16,-5.3585220050313797e-16,-4.442910727377091e-16,-5.9037157666202282e-16,-5.4389530659435285e-16
6.0525,-2.7148691174001704e-16,-2.1042117278775685e-16,-1.8809370326779708e-16,-2.6200863337627235e-16,-2.8549324947948102e-16,-4.4813735385104115e-16,-2.5185290780081703e-16
6.055,1.1922513382351491e-16,1.3594241560917469e-16,1.9270999982792767e-16,1.3855869134328077e-16,-2.2501636935285857e-18,2.8719023356108403e-16,3.2134096439547807e-16
6.0575,-1.487443532820242e-16,-2.0853144691765311e-16,-1.0952331075324765e-16,-6.9365718239740127e-17,-1.4779792114792341e-16,-3.3451593618099548e-16,-2.9840689667839783e-16
6.06,4.7802643326692589e-16,5.1392013088413524e-16,5.1137930157483287e-16,5.9046839564059391e-16,6.2303537696516464e-16,3.4797136172601535e-16,5.6502184404790713e-16
6.0625,4.9196925505533201e-16,5.4671712815605347e-16,5.2736093936310919e-16,5.6223536143461671e-16,7.1456487518486298e-16,5.855244482165679e-16,5.9749970653602755e-16
6.065,-2.275910190756996e-16,-2.8421864587713963e-16,-2.2395327914764986e-16,-3.4678408905003436e-16,-1.7534019941961572e-16,-2.401320569436447e-16,-1.169124251358767e-16
6.0675,7.2998878639655239e-16,6.8842873067261669e-16,6.7797322989683914e-16,6.5018187855432986e-16,8.1776632466862196e-16,6.9885987855915848e-16,5.3581652113652959e-16
6.07,-9.6284312152023447e-16,-8.4956791736614273e-16,-9.8918281723910705e-16,-9.7947903351126196e-16,-1.1580858441573763e-15,-1.3044658653616592e-15,-1.3572755837461812e-15
6.0725,-3.3539880176879754e-16,-3.0265978644819993e-16,-3.372598108585062e-16,-2.8176262471461092e-16,-2.5546881085374679e-16,-4.1735041159220672e-16,-5.2811372039592361e-16
6.075,-5.0490110071952938e-16,-4.7536258996506354e-16,-4.6806397753336323e-16,-5.0113343535094656e-16,-5.1786287440930872e-16,-4.2526544381260857e-16,-6.8712551617888676e-16
6.0775,1.164307146062451e-16,3.1673652923477409e-17,2.297810707961979e-17,-3.1628234978796127e-17,2.7781870000104241e-16,3.6377558206502656e-16,2.511951143667292e-16
6.08,2.8707233453362743e-16,2.8017831127530755e-16,3.7988237613775154e-16,2.3715450048968521e-16,1.6737802065373187e-16,4.6908205393840123e-17,-8.2052016096532588e-17
6.0825,-7.529309837330469e-17,-1.7565738940649276e-16,-2.1200412251518852e-16,-2.491784577284427e-16,-3.4668121539307738e-16,-3.1007257573863877e-16,-3.4628558357435051e-16
6.085,5.6485857193648691e-16,6.1077431973691378e-16,5.3562602652368416e-16,5.4477689816913511e-16,5.7632324111448787e-16,7.9195191086383191e-16,6.572198858195737e-16
6.0875,-2.5404611918641557e-16,-2.524671977111334e-16,-4.0692344593212025e-16,-4.128296224995403e-16,-6.0912418749865209e-16,-5.2538868778355199e-16,-4.1437094119689181e-16
6.09,2.1398958855537835e-16,2.1304965851160906e-16,2.7811906982358752e-16,1.0097325069001168e-16,9.5345634619180685e-17,1.4104701300151806e-16,1.4881123120740089e-16
6.0925,-1.0057779500262804e-16,-7.1900937212678208e-17,-1.4117994497535487e-16,5.0602925873463109e-17,9.355981782659716e-19,3.0790128849970735e-16,4.328602218949109e-16
6.095,-3.8198406380938259e-16,-3.047170099804819e-16,-3.0844505258219134e-16,-2.2900221974418027e-16,-3.3353125592946825e-16,-3.0142346347760839e-16,-3.7043893767350163e-16
6.0975,-5.5331156518068378e-16,-4.0850001591933488e-16,-4.6955932686479195e-16,-5.7906113767422267e-16,-6.0896296517613864e-16,-6.3138161290964454e-16,-4.1874978540484272e-16
6.1,-1.4631085577684675e-16,-1.0746443528857158e-16,-5.3804232591413235e-17,-2.1518379371643506e-17,-1.1823652080909971e-16,-1.6730360964802093e-16,-1.7490419623172172e-16
6.1025,1.8475660816312371e-16,1.6311865858957194e-16,1.1121511802902484e-16,2.4483863956161599e-16,1.3259689392898654e-16,1.0142078061373081e-16,3.407586059632351e-17
6.105,-7.2787572544511028e-18,-1.3543164237198542e-16,-1.6911413335050639e-16,-1.4610243712337054e-17,1.3982255392475008e-16,2.0687535282940109e-16,3.3463140204634731e-16
6.1075,1.4338604430640852e-16,1.2457720143617988e-16,1.3516138294804076e-16,3.1896045004626499e-16,4.6922524477876574e-16,3.1595593890812722e-16,5.0556703446568064e-16
6.11,-2.5823034665260832e-16,-2.9682634614593308e-16,-3.5461757070885347e-16,-2.8078102189129019e-16,-2.7117937899488768e-16,-2.9676620821249565e-16,-4.0165477823964901e-16
6.1125,6.9072332910630353e-16,6.1980532229898775e-16,5.7073924479528608e-16,4.9095190151331395e-16,5.4353216538784641e-16,5.5777270845587893e-16,6.9803923539046972e-16
6.115,7.7292195461013142e-17,-2.5383918735616295e-18,-2.4575858153113388e-17,6.4387617032111776e-17,7.2201004093432196e-17,-7.4011555958538782e-18,1.0199834647642319e-16
6.1175,-8.0070286376544299e-16,-8.1061290626957572e-16,-8.5758673037567272e-16,-8.1774325007046604e-16,-6.9257523536810693e-16,-7.3912382775735558e-16,-6.5137033866379181e-16
6.12,-6.5316794910207207e-16,-7.3586187774949575e-16,-5.8201880637384609e-16,-5.583540790923003e-16,-3.4476775616461161e-16,-1.7402672190553196e-16,-8.3220036255086667e-17
6.1225,1.7944352438852908e-16,9.1906406878920249e-18,5.6205879011781699e-18,3.1811016405493465e-17,-1.1130603477904531e-16,-2.7810374511047947e-16,-1.4188903240806605e-16
6.125,7.392731519685522e-16,6.7712814069263581e-16,6.222801489053984e-16,6.0945747542343579e-16,5.9747906034755917e-16,5.7845460718747118e-16,6.2914403763526249e-16
6.1275,-9.2769043370789412e-17,-7.2177238364998445e-17,-1.5011760487244033e-16,-1.8949415759150818e-16,-2.3648320332737814e-16,-4.3678946808171283e-16,-5.8281424741298423e-16
6.13,1.4978700544704921e-16,2.071569701364332e-16,3.9369452082282572e-16,4.5897897468053776e-16,4.7015678018483555e-16,4.2801407311160133e-16,5.5182205738731732e-16
6.1325,3.7695182743606781e-16,3.8228149151590588e-16,3.7075264055201422e-16,3.3207834300086314e-16,3.0392456104858723e-16,3.9008044538219141e-16,3.8431255644446926e-16
6.135,3.5403793179204773e-16,2.3379842524031796e-16,1.5138419626461315e-16,2.3632341202692957e-16,1.4437901037102189e-16,-1.0401874244665554e-16,-1.4888269034459212e-16
6.1375,1.155559198327817e-16,1.7013093610871437e-16,1.5219267378014455e-16,1.726848626175486e-16,2.5939270816112851e-16,2.7574423278885374e-16,4.9943051815728149e-16
6.14,6.9990432085802015e-16,7.0712977983103946e-16,7.746106149158716e-16,8.5875919318537352e-16,8.8668490268289577e-16,1.0702504406955263e-15,9.3269166252201915e-16
6.1425,1.0848563611438042e-15,1.1717215719177762e-15,1.1334254453033448e-15,1.2207317101381344e-15,1.2582070727613486e-15,1.2456102704306144e-15,1.1413481288036572e-15
6.145,-1.2380772059511967e-16,-3.5238678054464444e-17,-4.0489868530931273e-17,-2.1315967780062102e-16,-2.7931970807403212e-16,-3.855268279556966e-16,-3.8557398652253916e-16
6.1475,4.887636998311252e-16,4.065386894230883e-16,3.4860022128898885e-16,3.8134106774536543e-16,4.278392595344598e-16,5.7546073956125918e-16,5.569265106551757e-16
6.15,-8.4779510296813682e-17,-3.3389504410892994e-17,-5.4545018355920877e-18,-7.9070075122798114e-17,-1.6009877945733804e-17,1.8330646887374179e-16,1.9243293224516587e-16
