Physical Time (s),phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
0.3725,1.4105370488632146e-09,1.1243544419514438e-09,8.3135128202519078e-10,6.4461279651933821e-10,4.6250891176393432e-10,3.5939035708784829e-10,3.3755883074515664e-10
0.375,1.4302700734925422e-09,1.1463635111054182e-09,8.4826995788226816e-10,6.6477895992325023e-10,4.8406914424920598e-10,3.8167361897791742e-10,3.5973983468957569e-10
0.3775,1.4502435550468409e-09,1.1688588812955685e-09,8.6571018799633304e-10,6.8540693639638201e-10,5.0611343088136653e-10,4.0446736948592795e-10,3.8248836894335304e-10
0.38,1.4699080565399331e-09,1.1911429343080068e-09,8.8290413288675902e-10,7.0566130027440706e-10,5.2769828361280959e-10,4.2674944394482061e-10,4.0478261393081269e-10
0.3825,1.4887092021190215e-09,1.2125000465459538e-09,8.9905234620642464e-10,7.2467659965158199e-10,5.4785209859456459e-10,4.4745745885815707e-10,4.255427053401493e-10
0.385,1.5061108893605713e-09,1.2322191451504802e-09,9.1333232156090076e-10,7.4156101380257598e-10,5.6557901245664759e-10,4.6549801712376156e-10,4.4364231548664411e-10
0.3875,1.5216284402169909e-09,1.2496378806841461e-09,9.2495502730189759e-10,7.5545686345727702e-10,5.7992260237707224e-10,4.7982122524542747e-10,4.5798954547004231e-10
0.39,1.5347749949377434e-09,1.2641245199722713e-09,9.332024429134618e-10,7.656077499280202e-10,5.9005517294333642e-10,4.8953020768842307e-10,4.6764788150518499e-10
0.3925,1.5451385538739995e-09,1.2751458734645559e-09,9.3745742721699417e-10,7.7137454314406362e-10,5.9528841983075607e-10,4.9388907642513847e-10,4.7184509349436083e-10
0.395,1.5524494329341861e-09,1.2823307571980182e-09,9.372621311178524e-10,7.7227975769095542e-10,5.9511475272520132e-10,4.9236155742823712e-10,4.7001370755963387e-10
0.3975,1.5564938559950813e-09,1.2854059198043602e-09,9.3229484917950051e-10,7.680075445508237e-10,5.8921712217532862e-10,4.8462863081956642e-10,4.6181615970124472e-10
0.4,1.5572110075084007e-09,1.2842804334031351e-09,9.2241666818540475e-10,7.5842631377301421e-10,5.7747915381643877e-10,4.7058648360367092e-10,4.4713980176162133e-10
0.4025,1.5546095212825322e-09,1.2789767160062621e-09,9.0765375340112382e-10,7.4359602481536354e-10,5.6000539465672788e-10,4.5037660209939856e-10,4.2613323976104594e-10
0.405,1.5487622843241836e-09,1.2695706606956275e-09,8.8808812603799897e-10,7.2364385495407959e-10,5.3698218995927239e-10,4.2423809949622197e-10,3.990555247259324e-10
0.4075,1.5398358490596938e-09,1.2562869317951103e-09,8.6397840050976014e-10,6.988723536419377e-10,5.087865140760574e-10,3.9261386587551081e-10,3.6637803846589542e-10
0.41,1.5281011696351482e-09,1.2395007010127122e-09,8.3576493387261443e-10,6.6977434043863325e-10,4.7600033956277598e-10,3.5616523375854499e-10,3.288000270934e-10
0.4125,1.51393067120337e-09,1.2196949616152427e-09,8.0394436413684305e-10,6.3691063729125645e-10,4.3930116882955056e-10,3.1569150066436462e-10,2.8716369674152123e-10
0.415,1.4978477175373652e-09,1.19765004058545e-09,7.6954212812417098e-10,6.0139968578101944e-10,3.9990486927192236e-10,2.7245242072515931e-10,2.4277403708451806e-10
0.4175,1.4805405900772476e-09,1.1742568654146659e-09,7.3360556439407087e-10,5.643438108611355e-10,3.5900142404937937e-10,2.2769084353340289e-10,1.9691696432800819e-10
0.42,1.4627792478975829e-09,1.1504753091310812e-09,6.9722863074844778e-10,5.2687552053589779e-10,3.1780279287875242e-10,1.8267185836579517e-10,1.5089632131580676e-10
0.4225,1.4457231153544473e-09,1.1276029738507351e-09,6.6179886400902288e-10,4.903595661903804e-10,2.7771399292520714e-10,1.3886881727911012e-10,1.0622001511873892e-10
0.425,1.4299474486990257e-09,1.1063545822395435e-09,6.2813499615120763e-10,4.5566265916895466e-10,2.3967565798468595e-10,9.7280201683226479e-11,6.3897534558674366e-11
0.4275,1.4159348077586795e-09,1.0873629826949082e-09,5.9699103881925334e-10,4.2358359870663695e-10,2.0454840354276172e-10,5.8812948817233608e-11,2.4824515714575766e-11
0.43,1.4041258660326383e-09,1.0711765456171208e-09,5.6901621831102197e-10,3.947953742295877e-10,1.7304230833087816e-10,2.4211644070527596e-11,-1.0284303295298049e-11
0.4325,1.3948170705022487e-09,1.0581655372851261e-09,5.4464247045478425e-10,3.69738826760542e-10,1.4562232343672767e-10,-6.048783856031609e-12,-4.0996500167880942e-11
0.435,1.3883424377450898e-09,1.0487461977103076e-09,5.2434836262179226e-10,3.4890030383054474e-10,1.227977377504636e-10,-3.1463693067642119e-11,-6.6852969966701666e-11
0.4375,1.3849199840002636e-09,1.043201200189989e-09,5.0848173960554712e-10,3.3262840231193251e-10,1.0492192176354799e-10,-5.1689311539051919e-11,-8.7548097365782425e-11
0.44,1.3846678833738493e-09,1.0416894889682898e-09,4.9724730332041504e-10,3.2112762871767881e-10,9.2197386668600194e-11,-6.6538600854617395e-11,-1.0292146598893909e-10
0.4425,1.3875923948396725e-09,1.0442376581770571e-09,4.9066063506477587e-10,3.1438481690336621e-10,8.4584796048921254e-11,-7.6075108324852804e-11,-1.1305817923954265e-10
0.445,1.3931828838047051e-09,1.0503654843229384e-09,4.8824154034484343e-10,3.1191935200242155e-10,8.157614765106923e-11,-8.0808065777581122e-11,-1.184526900529369e-10
0.4475,1.4011722045882709e-09,1.0596069191463221e-09,4.8948703595721057e-10,3.1322969584417597e-10,8.2687036363309844e-11,-8.1190249722558952e-11,-1.1954750109478687e-10
0.45,1.4111015870979678e-09,1.0713358078057296e-09,4.9367496335652292e-10,3.17563197595464e-10,8.7150867852450638e-11,-7.7972113371480934e-11,-1.1707060941322363e-10
0.4525,1.4224239035295571e-09,1.0848605604225339e-09,5.0001585497779282e-10,3.2410141982717526e-10,9.4120678309300122e-11,-7.1986790049583219e-11,-1.118182340579413e-10
0.455,1.4345170368886654e-09,1.099429450228167e-09,5.0768783420686894e-10,3.3200920817324055e-10,1.0273285017290525e-10,-6.4076465952807345e-11,-1.0457610683486463e-10
0.4575,1.446802313898655e-09,1.1143147479244917e-09,5.1585685319793168e-10,3.404191006005515e-10,1.1207584267176346e-10,-5.5139475173396615e-11,-9.6178544177188973e-11
0.46,1.458905285464376e-09,1.1289436224646229e-09,5.239441169418683e-10,3.4868922348534805e-10,1.2142347098080845e-10,-4.6013607849597155e-11,-8.7452741675223286e-11
0.4625,1.4701875530334573e-09,1.1426015335007348e-09,5.3109247995846019e-10,3.5595098853714283e-10,1.2987886508482322e-10,-3.7545656137929022e-11,-7.9169352402750968e-11
0.465,1.4803746436023494e-09,1.1549434411430602e-09,5.3684739437063864e-10,3.6174049769405774e-10,1.3695153702436918e-10,-3.0210858185399153e-11,-7.1740276458891402e-11
0.4675,1.4893358504710356e-09,1.1657549462852747e-09,5.408698756528347e-10,3.6567520784609446e-10,1.4222171934116218e-10,-2.4421312511103565e-11,-6.5535932516653616e-11
0.47,1.4968983277306481e-09,1.1748069341498772e-09,5.4287281106321858e-10,3.6746031043639477e-10,1.4538220332254531e-10,-2.0452115783265468e-11,-6.0794368321251403e-11
0.4725,1.5029696364556366e-09,1.1819652698761428e-09,5.4266369479771969e-10,3.6688782880838229e-10,1.4620875646456204e-10,-1.8510151805360272e-11,-5.7713955210997375e-11
0.475,1.507512583508519e-09,1.1871815233066452e-09,5.4017411759828487e-10,3.6388123774096389e-10,1.4461396211575527e-10,-1.8694018218156888e-11,-5.6417953533302365e-11
0.4775,1.5105348890016197e-09,1.1904796968150642e-09,5.3543710940824731e-10,3.584766927029897e-10,1.4062889156075848e-10,-2.1009917608226044e-11,-5.6968347741711265e-11
0.48,1.5120729636132164e-09,1.1919072296197285e-09,5.2850985497317489e-10,3.5073155291900206e-10,1.3430120884426165e-10,-2.5471916156899009e-11,-5.946534362093787e-11
0.4825,1.5121693490938681e-09,1.1915252715190714e-09,5.1948769090765141e-10,3.4073826213675425e-10,1.2570883437145798e-10,-3.2094331104423631e-11,-6.4033720544659517e-11
0.485,1.5110020641051253e-09,1.1895378037841496e-09,5.0868352968876715e-10,3.288213961414312e-10,1.1517887769230907e-10,-4.0677446471705684e-11,-7.0604649135747301e-11
0.4875,1.5083789428676685e-09,1.1859657132391662e-09,4.9648523575574331e-10,3.1558504504533394e-10,1.0336736679106365e-10,-5.0639946398878744e-11,-7.8673294889138043e-11
0.49,1.5058281885619731e-09,1.1822053110355124e-09,4.8360943037994131e-10,3.0124723930089908e-10,9.0231086306003191e-11,-6.232952576955175e-11,-8.8775476886231306e-11
0.4925,1.5028260192361145e-09,1.1779242785927627e-09,4.7020890062281141e-10,2.8628381253058432e-10,7.635962336723379e-11,-7.5164866725651101e-11,-1.0036085794697655e-10
0.495,1.4996947443912188e-09,1.1734641269975033e-09,4.5655527466718126e-10,2.7091496658838575e-10,6.1909697633320725e-11,-8.9106118814580491e-11,-1.1346327469453817e-10
0.4975,1.4961697397906882e-09,1.1686016269038798e-09,4.4224850839435979e-10,2.5474547040070279e-10,4.6463057077529791e-11,-1.0455152871692139e-10,-1.2849042078997149e-10
0.5,1.4926216530995875e-09,1.1636919105764098e-09,4.2770336530527884e-10,2.3815187829937741e-10,3.0331720670818194e-11,-1.2133194314518956e-10,-1.453199729253858e-10
0.5025,1.4891070234605171e-09,1.1587841228939869e-09,4.1292477605075888e-10,2.2112184028701677e-10,1.3472952329357837e-11,-1.3955614797752996e-10,-1.6406472845374459e-10
0.505,1.4856931441753275e-09,1.1539470819047812e-09,3.9803790935888431e-10,2.0378908061618371e-10,-3.9911402835386079e-12,-1.591395156247464e-10,-1.8462304204560745e-10
0.5075,1.4825050032436078e-09,1.1492774370145353e-09,3.8307031659226205e-10,1.8612801436189965e-10,-2.2105225074394522e-11,-1.8014696162475596e-10,-2.0703487711277827e-10
0.51,1.479400054807775e-09,1.1446309423135355e-09,3.6792647152121909e-10,1.6808195981680984e-10,-4.0887811551026737e-11,-2.0255212526154887e-10,-2.3122057402880055e-10
0.5125,1.4763022334132007e-09,1.1399063718080851e-09,3.524919949132016e-10,1.4953771218145076e-10,-6.041674549996157e-11,-2.2635928174084888e-10,-2.5712134796317988e-10
0.515,1.4732639281551088e-09,1.1351353697299108e-09,3.367982189760022e-10,1.3051155726364912e-10,-8.0635333257018412e-11,-2.5140852164226504e-10,-2.8450518897312368e-10
0.5175,1.470730923672468e-09,1.1307580712755677e-09,3.2129548504039616e-10,1.1140928036712946e-10,-1.010991962653013e-10,-2.771604419514237e-10,-3.1276575804886858e-10
0.52,1.4680213850167493e-09,1.1260596497748001e-09,3.0524485128224122e-10,9.1579100906251563e-11,-1.223363153407573e-10,-3.0390229689230949e-10,-3.4207297525745382e-10
0.5225,1.4648727165636978e-09,1.1207522521285197e-09,2.8834113943661801e-10,7.0740273406915788e-11,-1.4454217751950681e-10,-3.3162741291098575e-10,-3.7231842009589898e-10
0.525,1.4614625896480185e-09,1.1149590726167017e-09,2.7054048406374256e-10,4.8726618159562981e-11,-1.6786819905731065e-10,-3.6034930813691642e-10,-4.0345239004992923e-10
0.5275,1.457040341183503e-09,1.1080520757551881e-09,2.5165108771373498e-10,2.5656541000399042e-11,-1.9198810575231137e-10,-3.8947497284824074e-10,-4.3473621583278971e-10
0.53,1.451760750960854e-09,1.1001802498101427e-09,2.3176352155951018e-10,1.5498309465337043e-12,-2.1686505263471281e-10,-4.1886497204587672e-10,-4.6597917629045679e-10
0.5325,1.4454943337715984e-09,1.0911969579567946e-09,2.107817240669945e-10,-2.3763119389555153e-11,-2.4271971985957085e-10,-4.4874821209253918e-10,-4.9739497094122482e-10
0.535,1.4385500266125472e-09,1.0814622314777595e-09,1.8911195626618625e-10,-4.9868018302400828e-11,-2.6909294335378044e-10,-4.7858920350980701e-10,-5.2842204589284865e-10
0.5375,1.4311820071468964e-09,1.0713320115271232e-09,1.6718954268004961e-10,-7.6314090001972763e-11,-2.9551386945934133e-10,-5.0789808668152369e-10,-5.5857166126334925e-10
0.54,1.4235933440097868e-09,1.061030126005126e-09,1.4523654371912408e-10,-1.0289276367832612e-10,-3.2178044388759523e-10,-5.3648969490958467e-10,-5.8767502650265139e-10
0.5425,1.415932376790594e-09,1.0507595630956516e-09,1.2350774577752941e-10,-1.2933822698501059e-10,-3.4763328937398779e-10,-5.6412052907919867e-10,-6.1550656020392159e-10
0.545,1.4083306216313781e-09,1.0406998492567624e-09,1.022146497553378e-10,-1.554341397876559e-10,-3.7287258265513757e-10,-5.9061356037461772e-10,-6.4191100655416209e-10
0.5475,1.4008988492409448e-09,1.0309951051115483e-09,8.1508718895953709e-11,-1.810257592859786e-10,-3.9736409993793522e-10,-6.1586337516854821e-10,-6.6679983816925194e-10
0.55,1.3938481464533938e-09,1.0219271988433748e-09,6.1688539656878173e-11,-2.0581820644730157e-10,-4.2084629161185414e-10,-6.3966175739629664e-10,-6.8999114519964753e-10
0.5525,1.3871778242190731e-09,1.0136070259909668e-09,4.2929773797114373e-11,-2.2958001350113954e-10,-4.4310440711183866e-10,-6.618320387846236e-10,-7.1132042582567908e-10
0.555,1.3811076974823355e-09,1.0062454960532367e-09,2.547013727421708e-11,-2.521198852015179e-10,-4.6402305514372499e-10,-6.824226840430371e-10,-7.3091989290791614e-10
0.5575,1.3757911527747706e-09,1.0000214888215289e-09,9.5199282942252426e-12,-2.7324996781828501e-10,-4.8346042510715074e-10,-7.0143156613823606e-10,-7.4886701509812633e-10
0.56,1.3713785632429646e-09,9.9510514912667387e-10,-4.7627770768913351e-12,-2.9284349646044336e-10,-5.013374621226959e-10,-7.1890530802045603e-10,-7.6529216163778975e-10
0.5625,1.3678877779147109e-09,9.915307579710592e-10,-1.733061397900366e-11,-3.1084698117595429e-10,-5.1762273865957959e-10,-7.3489666350070758e-10,-7.8031928424269244e-10
0.565,1.365335526123602e-09,9.8930918390375114e-10,-2.8193429552363829e-11,-3.2728639759433245e-10,-5.3236474530866209e-10,-7.4951508990086122e-10,-7.9412156132717569e-10
0.5675,1.3636875863246838e-09,9.8839796261068792e-10,-3.7409501278006686e-11,-3.4221884841833733e-10,-5.4563122744403032e-10,-7.6286613103571098e-10,-8.0685287639893927e-10
0.57,1.3628596794794604e-09,9.887091789252232e-10,-4.5056251832247131e-11,-3.5570181327370636e-10,-5.5747537309129386e-10,-7.7501854857319423e-10,-8.1861446582832229e-10
0.5725,1.3627944730872311e-09,9.9017120041751639e-10,-5.1213449738110416e-11,-3.6782898787880079e-10,-5.6799442605498262e-10,-7.8608373912909788e-10,-8.2954324965893856e-10
0.575,1.3633564981302633e-09,9.9263657939447325e-10,-5.6014803239591012e-11,-3.7870778283744195e-10,-5.7728408229216822e-10,-7.9615093055915031e-10,-8.3973828330813063e-10
0.5775,1.3644177509102809e-09,9.9595184268867033e-10,-5.9615659066028353e-11,-3.8848842026984334e-10,-5.8548654655858904e-10,-8.0534810738901533e-10,-8.4932843584190335e-10
0.58,1.3658077452551509e-09,9.9991099952079858e-10,-6.2222048742158814e-11,-3.9736357199395572e-10,-5.9278231558446625e-10,-8.1382638857783046e-10,-8.5845112191468923e-10
0.5825,1.367358422926063e-09,1.0042959727726205e-09,-6.4079425856431655e-11,-4.0557951189093721e-10,-5.994098358792966e-10,-8.2178456088306956e-10,-8.6728018012556819e-10
0.585,1.3688714605788831e-09,1.0088507898892152e-09,-6.5468146906370681e-11,-4.1340991401637436e-10,-6.0563143686140576e-10,-8.2943220996221834e-10,-8.7598586615331774e-10
0.5875,1.3701901926729312e-09,1.0133481749513771e-09,-6.6676363953898346e-11,-4.2115768553344211e-10,-6.1175172956311788e-10,-8.3702351912324277e-10,-8.8477543044215123e-10
0.59,1.3711412117995568e-09,1.0175437006698117e-09,-6.8002922839698587e-11,-4.2912633825559259e-10,-6.1807363189217013e-10,-8.4480791639074157e-10,-8.9384024223709593e-10
0.5925,1.3715931943083547e-09,1.0212325584187574e-09,-6.9721916824778519e-11,-4.376025085887048e-10,-6.2489063591353014e-10,-8.530341563372453e-10,-9.0336756801400623e-10
0.595,1.3714489103076108e-09,1.0242439219530759e-09,-7.2089185828607701e-11,-4.4686762744801103e-10,-6.3249997684234032e-10,-8.6196801368992253e-10,-9.1356217469877015e-10
0.5975,1.3706843231292891e-09,1.0264779408775062e-09,-7.5313046052299616e-11,-4.571716768711936e-10,-6.4117846309719057e-10,-8.7187373618146155e-10,-9.24633636343423e-10
0.6,1.369177768057026e-09,1.0277574012799621e-09,-7.961664156789604e-11,-4.6872404788965015e-10,-6.5113706523359678e-10,-8.829409710656136e-10,-9.367109355875469e-10
0.6025,1.3669200222710448e-09,1.0280094796647168e-09,-8.516469035311115e-11,-4.8172546974416093e-10,-6.6260012520816559e-10,-8.9539868542095063e-10,-9.4998157601674037e-10
0.605,1.3639431006145422e-09,1.0272101615257773e-09,-9.2072694679447954e-11,-4.9633391512813819e-10,-6.7574979196737357e-10,-9.0944377176255372e-10,-9.6461346800250357e-10
0.6075,1.3602462286366023e-09,1.0253213572779771e-09,-1.0044092135228425e-10,-5.1265645480254991e-10,-6.9070383227250441e-10,-9.2520745585285742e-10,-9.807176589839962e-10
0.61,1.3558705356844355e-09,1.0223597220754575e-09,-1.1030524534004818e-10,-5.3074089418891676e-10,-7.0751996883049589e-10,-9.4276585443637183e-10,-9.9836502117046086e-10
0.6125,1.3508693646313236e-09,1.0183716332236818e-09,-1.216468909951023e-10,-5.5057733366561001e-10,-7.2619614154583389e-10,-9.6213747332560981e-10,-1.0175823744921451e-09
0.615,1.3453413839084344e-09,1.0134624129258676e-09,-1.3437716369864316e-10,-5.7209387136221562e-10,-7.4666733303125378e-10,-9.8328243673964347e-10,-1.0383534982730656e-09
0.6175,1.3393700227715989e-09,1.0077427427652605e-09,-1.4836775913158715e-10,-5.9515922274794102e-10,-7.6880023121055656e-10,-1.006086684813344e-09,-1.060596528333299e-09
0.62,1.3330353796802092e-09,1.0013374595765853e-09,-1.634513913284173e-10,-6.1958687203293785e-10,-7.9239960367209167e-10,-1.0303704441729102e-09,-1.0841717855054231e-09
0.6225,1.3264634921818748e-09,9.9442786182632404e-10,-1.7939806558067302e-10,-6.4514294322993843e-10,-8.1722726016947015e-10,-1.0559137178398593e-09,-1.1089090263634281e-09
0.625,1.3197589549686037e-09,9.8718843310655911e-10,-1.959682809852909e-10,-6.7155057482546106e-10,-8.4299413885570847e-10,-1.0824387095936803e-09,-1.1345819896082688e-09
0.6275,1.3130026169627696e-09,9.7978008677463615e-10,-2.1289745300666863e-10,-6.9850646519464963e-10,-8.6937726872340036e-10,-1.1096267258766537e-09,-1.160922951441513e-09
0.63,1.3062697534332535e-09,9.7236213278865489e-10,-2.2991707011520914e-10,-7.2569647134548152e-10,-8.9604260920841316e-10,-1.1371467370844966e-09,-1.1876509599759355e-09
0.6325,1.2996560345047339e-09,9.6511178672909594e-10,-2.4675318574616264e-10,-7.5280964572875778e-10,-9.226665000072309e-10,-1.1646813741292474e-09,-1.2144984619091474e-09
0.635,1.2932692130078986e-09,9.5821018747621876e-10,-2.6314238806580872e-10,-7.7955970270392992e-10,-9.4895841590437607e-10,-1.1919510248739192e-09,-1.2412327514407467e-09
0.6375,1.2871149641263527e-09,9.5173949842563718e-10,-2.7887950423654036e-10,-8.0567759890773469e-10,-9.7462545933739195e-10,-1.2186600517251187e-09,-1.2675921778089623e-09
0.64,1.2812834181678068e-09,9.4584436837585645e-10,-2.9376538741294781e-10,-8.3095407859477801e-10,-9.9946335600567371e-10,-1.2446196594772524e-09,-1.2934222715923935e-09
0.6425,1.2757588206356594e-09,9.4055997459335046e-10,-3.0767457096156657e-10,-8.5521517161871063e-10,-1.0232842391562912e-09,-1.2696437967366208e-09,-1.318556227600165e-09
0.645,1.2705845786965268e-09,9.3595734860054764e-10,-3.2050369848980945e-10,-8.7835142698098446e-10,-1.045986409191447e-09,-1.2936457271789156e-09,-1.3429237028643444e-09
0.6475,1.2657437274706739e-09,9.320355836483175e-10,-3.3221821283411e-10,-9.0031611088417831e-10,-1.067524099030166e-09,-1.3165887990776989e-09,-1.3664912102874086e-09
0.65,1.2612078763221824e-09,9.287645378199209e-10,-3.4284360988098596e-10,-9.2111399708962826e-10,-1.0879067871410266e-09,-1.338489742185021e-09,-1.3892684070388657e-09
0.6525,1.2569462559505342e-09,9.2609211168033971e-10,-3.5245167106911414e-10,-9.4083424653171447e-10,-1.1072352807201706e-09,-1.3594579110170134e-09,-1.41134853073253e-09
0.655,1.2529185659204427e-09,9.239403136555857e-10,-3.6116391013668401e-10,-9.5961539783498877e-10,-1.1256616523057117e-09,-1.3796489860298115e-09,-1.4328610356322771e-09
0.6575,1.2490664873554163e-09,9.2219983177455393e-10,-3.6915168735911132e-10,-9.7765256568784078e-10,-1.1433948547591378e-09,-1.3992710016657794e-09,-1.4539783544483712e-09
0.66,1.2453020389529736e-09,9.2072572236296254e-10,-3.7662040795174721e-10,-9.9516926183044978e-10,-1.1606660546029231e-09,-1.4185430460973258e-09,-1.4748750084570028e-09
0.6625,1.2415442684638009e-09,9.1937503386160808e-10,-3.8378969572115804e-10,-1.0124114855196608e-09,-1.1777308991351863e-09,-1.4377057775368356e-09,-1.4957433645581419e-09
