Physical Time (s),ev_right Monitor (kg-m/s^3): right_cv1,ev_right Monitor (kg-m/s^3): right_cv2,ev_right Monitor (kg-m/s^3): right_cv3,ev_right Monitor (kg-m/s^3): right_cv4,ev_right Monitor (kg-m/s^3): right_cv5,ev_right Monitor (kg-m/s^3): right_cv6,ev_right Monitor (kg-m/s^3): right_cv7
4.94,4.9904112862763023e-06,2.9071694924657349e-05,2.637816267544348e-05,2.0970018694865481e-05,1.4717620684954359e-05,4.6223255704683694e-06,8.1456684152237435e-08
4.9425,4.6574696613278956e-06,2.9038571376660987e-05,2.6310770672588572e-05,2.0701901430113151e-05,1.4630864766864293e-05,4.7467470691891985e-06,8.7437315343903855e-08
4.945,4.4214220659009377e-06,2.8983618491414615e-05,2.6233290709783321e-05,2.0325382212874722e-05,1.4470395792253432e-05,4.8391836596396322e-06,9.30461789665697e-08
4.9475,4.2840522218106601e-06,2.8895519587414601e-05,2.6126261759547011e-05,1.9838341893034468e-05,1.4232152954358005e-05,4.899419113023325e-06,9.8202437097495363e-08
4.95,4.2456357992706808e-06,2.8760408131203237e-05,2.5961137794725314e-05,1.924223479773628e-05,1.3913795179182207e-05,4.9284166727821253e-06,1.0283140892567379e-07
4.9525,4.3047111719170796e-06,2.8561598269898814e-05,2.5700567541348147e-05,1.8539632587572534e-05,1.3516787622513468e-05,4.9280750499614687e-06,1.0686636319127344e-07
4.955,4.458447203031794e-06,2.8279626685599456e-05,2.5301542593173066e-05,1.773411765624975e-05,1.3043496757195107e-05,4.9008102332429061e-06,1.1026348857938415e-07
4.9575,4.7031351363991443e-06,2.7893018779525263e-05,2.4721638927741104e-05,1.6827926501183591e-05,1.2496921896884542e-05,4.8486702105915746e-06,1.1298613570741564e-07
4.96,5.0340230531697463e-06,2.7380209900074612e-05,2.3920153163527618e-05,1.5824667446078823e-05,1.1878979305352254e-05,4.7716215546461797e-06,1.1500280179155452e-07
4.9625,5.445660804260787e-06,2.6715568286260817e-05,2.2869977305173475e-05,1.4731011009958236e-05,1.1192624151296087e-05,4.6671184200114816e-06,1.163108402437113e-07
4.965,5.9321739607980542e-06,2.5870224717899506e-05,2.1554527623617239e-05,1.3556123543859617e-05,1.0443330641979406e-05,4.5331643913077815e-06,1.1691609792102811e-07
4.9675,6.4871689354971948e-06,2.4817691600766825e-05,1.9964578170755356e-05,1.2311878011827615e-05,9.6388766846240709e-06,4.3693432583510509e-06,1.1681414113767742e-07
4.97,7.1041906498919384e-06,2.3535675425444938e-05,1.8117543486131861e-05,1.1013163394864773e-05,8.7890369324462506e-06,4.1769458340715173e-06,1.1603686678664241e-07
4.9725,7.7762907141273196e-06,2.2009085078040098e-05,1.6056925032485466e-05,9.6781695118875685e-06,7.9053842328034312e-06,3.9586308398231401e-06,1.1464088880414507e-07
4.975,8.4964595873517854e-06,2.0233573796032611e-05,1.3848045896111451e-05,8.3285467767602996e-06,7.0010019268960405e-06,3.717699927789003e-06,1.1265359745750771e-07
4.9775,9.2571753543096009e-06,1.8220995031397702e-05,1.1571220911879931e-05,6.9893385893965777e-06,6.0902257402654037e-06,3.4577843375226587e-06,1.1012502702745385e-07
4.98,1.0050425698025386e-05,1.6004634283936634e-05,9.3135371999383963e-06,5.6884046354651393e-06,5.1883991899134256e-06,3.182747410529999e-06,1.071221259933441e-07
4.9825,1.0867973908248573e-05,1.3643570303991626e-05,7.16140442954556e-06,4.4557025273563407e-06,4.3116337996735037e-06,2.8966153143667871e-06,1.0364634028627338e-07
4.985,1.1700905350277198e-05,1.1225790252419306e-05,5.1949981992055725e-06,3.3220744110579061e-06,3.4764121468696641e-06,2.6035486685203117e-06,9.9698057341824056e-08
4.9875,1.2539377657135759e-05,8.8670538362456489e-06,3.4851052819316391e-06,2.3178571376054487e-06,2.6991466660684828e-06,2.3078239594850381e-06,9.5282404159759204e-08
4.99,1.3373167121161215e-05,6.704967260715944e-06,2.0916187870360337e-06,1.4717929527590329e-06,1.9959528645927716e-06,2.0137935979891173e-06,9.0392258597854571e-08
4.9925,1.4191554915468504e-05,4.8883222699287069e-06,1.0625996867403654e-06,8.092953922920389e-07,1.3822569957789453e-06,1.7258332060726327e-06,8.5050856419594227e-08
4.995,1.4983533686810352e-05,3.5616005949544894e-06,4.3335718553713648e-07,3.5144950262089032e-07,8.7231690501593652e-07,1.4483172924870874e-06,7.9330655376953832e-08
4.9975,1.573697022662459e-05,2.8496023594175961e-06,2.2481523701911434e-07,1.1388661547631902e-07,4.7869678048542911e-07,1.1855459868546186e-06,7.3323273937253668e-08
5.0,1.644019498090651e-05,2.8404151052525831e-06,4.4140651056103251e-07,1.0567293906841521e-07,2.1192674444029171e-07,9.4168529691009703e-07,6.7129681583533333e-08
5.0025,1.7081022986907379e-05,3.5712822332458871e-06,1.0697028379776204e-06,3.2812265165938824e-07,8.0154242851318916e-08,7.2074917441307988e-07,6.0856306158490476e-08
5.005,1.7647334077559682e-05,5.0196157060215716e-06,2.078944995093268e-06,7.745577043068316e-07,8.8486302709514712e-08,5.2651840373287801e-07,5.4609189193571394e-08
5.0075,1.8127178708156276e-05,7.1028085629604087e-06,3.4234329623191938e-06,1.4307887002628297e-06,2.3835904691954178e-07,3.6245031782770869e-07,4.8492614561536044e-08
5.01,1.8509120884004011e-05,9.6857348223876435e-06,5.0458407735984318e-06,2.276024670726273e-06,5.2713853185343134e-07,2.3163251231444586e-07,4.2608955813911276e-08
5.0125,1.8783642640323138e-05,1.2595133271843174e-05,6.8813072548503592e-06,3.2846462099897831e-06,9.4845734713112374e-07,1.3673478872332419e-07,3.7057463602587713e-08
5.015,1.8943027599846458e-05,1.5637411072081027e-05,8.8618029096025927e-06,4.4272719640974277e-06,1.4925662359262904e-06,7.9910158223402951e-08,3.1931614033280395e-08
5.0175,1.898088805300265e-05,1.8620434261299037e-05,1.0919911385467456e-05,5.6722970624146976e-06,2.1466982050422804e-06,6.2748429986227084e-08,2.7318323293756142e-08
5.02,1.8892636229816743e-05,2.1374968129027594e-05,1.2992183086288453e-05,6.9871580144489302e-06,2.8956240371691018e-06,8.6169996931863928e-08,2.3296958621903498e-08
5.0225,1.8676565808717044e-05,2.3772590645521288e-05,1.502115655796256e-05,8.3400218462164233e-06,3.7219923907478372e-06,1.5033993295605967e-07,1.9937043032935684e-08
5.025,1.8334045160547198e-05,2.5736437252899584e-05,1.6957447807186576e-05,9.7011595568447593e-06,4.6070229851966115e-06,2.5458068351320856e-07,1.7298358741834637e-08
5.0275,1.7870300993683316e-05,2.7245261766511296e-05,1.8760525411494894e-05,1.1043851553409234e-05,5.5315745655643794e-06,3.9735641659147768e-07,1.5428333235764138e-08
5.03,1.7293989869027395e-05,2.8332215130969827e-05,2.0399180252153477e-05,1.2345160767317064e-05,6.4767848079219903e-06,5.76339151518451e-07,1.4361438118310785e-08
5.0325,1.6616319354242251e-05,2.9052254495392319e-05,2.1851584549477699e-05,1.3586342098547556e-05,7.424638243211848e-06,7.8849706615027603e-07,1.4121199662895006e-08
5.035,1.5851107385528388e-05,2.9474359559823304e-05,2.310532246949426e-05,1.4752821754408617e-05,8.3584924619554364e-06,1.0301600768624904e-06,1.4717838205754293e-08
5.0375,1.5014398818697558e-05,2.9673847438554428e-05,2.4157221848314339e-05,1.5833977599556332e-05,9.2635035135887716e-06,1.2970984118415953e-06,1.6147814450399903e-08
5.04,1.4123813911840123e-05,2.9723037459159641e-05,2.5012528756180032e-05,1.6822768932333119e-05,1.0126878351260676e-05,1.5846618036169757e-06,1.8394154713662159e-08
5.0425,1.3197626678610732e-05,2.9683110545250532e-05,2.5680040273652856e-05,1.771524457674844e-05,1.093790919157177e-05,1.8879180333727568e-06,2.1424788303598698e-08
5.045,1.2253377567313607e-05,2.9600468270753073e-05,2.6174984774300287e-05,1.8510053888029199e-05,1.1687892651330403e-05,2.2018009394715161e-06,2.519252718599179e-08
5.0475,1.1308070874331773e-05,2.9505998475377773e-05,2.6519115178958627e-05,1.9208102760378369e-05,1.2370011060845975e-05,2.5211614862437172e-06,2.96359472773654e-08
5.05,1.0378176216329331e-05,2.9417706346348466e-05,2.6738970148094506e-05,1.9811355251409704e-05,1.2979167103075325e-05,2.8408836374970584e-06,3.468103394781282e-08
5.0525,9.4780392808278425e-06,2.934429777635758e-05,2.6858879628965718e-05,2.0321779727115876e-05,1.3511852600324504e-05,3.1559545042612119e-06,4.0243360118494993e-08
5.055,8.6203761348091008e-06,2.9288697506607605e-05,2.6900924870150473e-05,2.0738041102991575e-05,1.3966150540473155e-05,3.4615421818795093e-06,4.6230403364345138e-08
5.0575,7.8171861112907614e-06,2.9250304954343332e-05,2.6886744049528759e-05,2.1058775462579526e-05,1.4341268404130089e-05,3.7531071256919976e-06,5.2543691821820603e-08
5.06,7.0787393534195392e-06,2.9226094686398886e-05,2.6836040883453648e-05,2.1283615486122954e-05,1.4637422811383446e-05,4.026433271837903e-06,5.908043251807707e-08
5.0625,6.4132299723897027e-06,2.9212002024328473e-05,2.6765708114628134e-05,2.141198599466813e-05,1.4854559573684969e-05,4.2776603401646575e-06,6.5734948788736907e-08
5.065,5.8279173717661186e-06,2.9203298550628577e-05,2.6689109767053704e-05,2.1442708392714892e-05,1.4991476070879197e-05,4.5033225327146507e-06,7.2400253610415542e-08
5.0675,5.3296747608825074e-06,2.9194664782401767e-05,2.6615114641702451e-05,2.1372480520022218e-05,1.5049306416807402e-05,4.7004790792292208e-06,7.8970607105056388e-08
5.07,4.9235460445956777e-06,2.9180013830899593e-05,2.6546654404031652e-05,2.1197612432062268e-05,1.5031515023932648e-05,4.8667560191580931e-06,8.5344519269508854e-08
5.0725,4.613135358849965e-06,2.915168521203689e-05,2.6479907636062129e-05,2.0916280986408373e-05,1.4941277667552628e-05,5.0003711191044336e-06,9.1423784207884486e-08
5.075,4.401057606333442e-06,2.9099953344878176e-05,2.640200651751512e-05,2.0526243342142287e-05,1.4776228025817057e-05,5.1003429545033153e-06,9.7116718202086078e-08
5.0775,4.2888823288271437e-06,2.9012768675194899e-05,2.6291410210313369e-05,2.0025684107851743e-05,1.4532409079642601e-05,5.166446226093232e-06,1.0234190479194783e-07
5.08,4.2763658557762572e-06,2.8875413050360741e-05,2.6117172900832158e-05,1.9416126561994149e-05,1.4207335741347221e-05,5.199593803195689e-06,1.0702240073167517e-07
5.0825,4.3616332089025628e-06,2.8670262067316078e-05,2.583983020218843e-05,1.8700183569704892e-05,1.3802412305671151e-05,5.2018527418285538e-06,1.1109071136585532e-07
5.085,4.5416274218090572e-06,2.8376908495174029e-05,2.5414809093213652e-05,1.7881458578352145e-05,1.3319911402873137e-05,5.175666545340849e-06,1.1450206392352549e-07
5.0875,4.8123606919725299e-06,2.7972937697675356e-05,2.47987301416927e-05,1.6962147509654795e-05,1.276290455563506e-05,5.1232205677041953e-06,1.1721748696998926e-07
5.09,5.1687299235087504e-06,2.7436206355198675e-05,2.3951263290879731e-05,1.5945635028904265e-05,1.2133385224790525e-05,5.0444556449021047e-06,1.192051828618603e-07
5.0925,5.6051905604592424e-06,2.6738541632707659e-05,2.2848414191330345e-05,1.4838294322471147e-05,1.1434037045280823e-05,4.9368567842687814e-06,1.2046309995386125e-07
5.095,6.1156163174047235e-06,2.5850280433921729e-05,2.147179503673487e-05,1.3649059394316675e-05,1.0670123073038834e-05,4.7982551621591372e-06,1.209965612727002e-07
5.0975,6.6935357057452439e-06,2.4744480181611574e-05,1.9816135565729623e-05,1.2389706718091252e-05,9.849419655588205e-06,4.6281028494073782e-06,1.2080261452674007e-07
5.1,7.3323634571833041e-06,2.3398783677557318e-05,1.7904696380751705e-05,1.1075191047538073e-05,8.9818129942273111e-06,4.4275676019738222e-06,1.1991191629844354e-07
5.1025,8.0250081588046224e-06,2.1799594314707998e-05,1.5787293136314606e-05,9.7239642863775063e-06,8.0791014841168187e-06,4.1993314578098413e-06,1.1838172777955584e-07
5.105,8.7643908775035833e-06,1.9945751526175272e-05,1.3535000242209576e-05,8.3581245984595884e-06,7.1546869161784595e-06,3.9468213850759602e-06,1.1623989589284674e-07
5.1075,9.5426662557431954e-06,1.7854405283640926e-05,1.1232182752108458e-05,7.0032833134843015e-06,6.2232864630164764e-06,3.6738452506231548e-06,1.1353675194273045e-07
5.11,1.035175810242033e-05,1.5566157238037345e-05,8.9677706805054265e-06,5.6879599344528528e-06,5.3006763373316506e-06,3.3844662550648078e-06,1.1034372984672153e-07
5.1125,1.1183198895697488e-05,1.3149533543656544e-05,6.8279308089278783e-06,4.4428479086233025e-06,4.4034302573816942e-06,3.0829368800778619e-06,1.0666674688108865e-07
5.115,1.2027709943932508e-05,1.0702364239564485e-05,4.8910827840250534e-06,3.2995206780012407e-06,3.548518320126074e-06,2.7736550555823232e-06,1.0250980261926263e-07
5.1175,1.2875233190050755e-05,8.3492679705926735e-06,3.2255899522300085e-06,2.2890458724083834e-06,2.7528578359837072e-06,2.461139720866763e-06,9.7881546345977566e-08
5.12,1.3715126377577602e-05,6.2344563090174997e-06,1.8887008715291996e-06,1.4407982099054731e-06,2.0330850937159111e-06,2.1499934053737455e-06,9.2776261189923875e-08
5.1225,1.4536631429554123e-05,4.5091801073609096e-06,9.2605935636871182e-07,7.8070078442166908e-07,1.4051523377022838e-06,1.8448514350226783e-06,8.7216934866810113e-08
5.125,1.5328314676720072e-05,3.3158260030552148e-06,3.7066099931665219e-07,3.3019554828135044e-07,8.8380993533330318e-07,1.550350527584638e-06,8.1276681971016337e-08
5.1275,1.6077791809112372e-05,2.7722429446611679e-06,2.4102597656782717e-07,1.0502766852736871e-07,4.8205341499048708e-07,1.2710561748374664e-06,7.5049118017468602e-08
5.13,1.6773149504987688e-05,2.9548176490855423e-06,5.3874072258884718e-07,1.1410311668230771e-07,2.10782308323005e-07,1.011392089512529e-06,6.8639292706161902e-08
5.1325,1.7401833301444606e-05,3.8857485493334698e-06,1.24736799104796e-06,3.5827910451425798e-07,7.8398342506281328e-08,7.7563609002112668e-07,6.2157661457922099e-08
5.135,1.7951711861551407e-05,5.5260781867704465e-06,2.3331628720622509e-06,8.3023576130173148e-07,9.0120231202385533e-08,5.678281385391732e-07,5.5713850233655432e-08
5.1375,1.8410659247595826e-05,7.777757280871759e-06,3.7478142507300418e-06,1.5149657770322802e-06,2.4734159001877707e-07,3.9166457177447209e-07,4.9415727605033754e-08
5.14,1.876746305454973e-05,1.0492650727811402e-05,5.43183922901591e-06,2.3908189607855415e-06,5.4723000586795374e-07,2.5045721010126731e-07,4.3369056454148547e-08
5.1425,1.9012888369305524e-05,1.3488061461052204e-05,7.318839837981649e-06,3.4312730921733888e-06,9.831068878620348e-07,1.4707229612903435e-07,3.7676237942275501e-08
5.145,1.9139601524217268e-05,1.6565806405879452e-05,9.3399277668673036e-06,4.606011988931064e-06,1.5448033682579723e-06,8.383957360893245e-08,3.2434051861115622e-08
5.1475,1.9141525277740092e-05,1.9534758455839871e-05,1.1427384015064271e-05,5.8825206050362142e-06,2.2190708082432662e-06,6.2480970245325821e-08,2.7732057760338432e-08
5.15,1.9014714022426621e-05,2.2231876957435815e-05,1.3517960125697669e-05,7.227329881766883e-06,2.9901411538797738e-06,8.4012441173421191e-08,2.3652459668337827e-08
5.1525,1.8758362654859887e-05,2.4539279632580576e-05,1.5554787542644248e-05,8.6078660667092094e-06,3.8400473624405877e-06,1.486506997813522e-07,2.0267291806513381e-08
5.155,1.8374953496998243e-05,2.6393304223947198e-05,1.7489322751883689e-05,9.9937285619138091e-06,4.7494199781404305e-06,2.5571581940445155e-07,1.7638117652677879e-08
5.1575,1.7871019601579927e-05,2.7787996393419239e-05,1.9282015742195382e-05,1.1357680911605696e-05,5.6985371409723915e-06,4.0361450232447796e-07,1.581445933872772e-08
5.16,1.7256223444074433e-05,2.8767829055504753e-05,2.0902680691766225e-05,1.2676437294200886e-05,6.6679498965614777e-06,5.8991595525395119e-07,1.4831743117704662e-08
5.1625,1.6542647203734116e-05,2.9392050793535101e-05,2.2330632068684164e-05,1.3931045216420268e-05,7.6390911798708478e-06,8.1144049785670577e-07,1.4713779003914335e-08
5.165,1.5745198495332437e-05,2.9734476643982686e-05,2.3554797786136671e-05,1.510686689795609e-05,8.5948108683231578e-06,1.0643304038016893e-06,1.5470946797106777e-08
5.1675,1.4880599042368835e-05,2.9872728241929387e-05,2.4573582413610608e-05,1.6193429317325578e-05,9.5198379183207523e-06,1.3441308858330807e-06,1.7099167469674204e-08
5.17,1.3967165409685207e-05,2.987878826422138e-05,2.5392918438173482e-05,1.7183984455129081e-05,1.040104531976341e-05,1.6459468120910619e-06,1.9580446613935506e-08
5.1725,1.3023450818309745e-05,2.9811386161272565e-05,2.6022452139362553e-05,1.8075005285562731e-05,1.1227493689593334e-05,1.9645785488701124e-06,2.2881292524728883e-08
5.175,1.2066857066066407e-05,2.9713472107422253e-05,2.6479643630094654e-05,1.8865656953701247e-05,1.1990360022160361e-05,2.294681530628412e-06,2.6952451896075417e-08
5.1775,1.1114506922123204e-05,2.961251684647963e-05,2.6788475088413771e-05,1.9557482280961213e-05,1.2682796080688291e-05,2.6308283744866345e-06,3.17297483431984e-08
5.18,1.0182626883126418e-05,2.9523732073728615e-05,2.6976916484605936e-05,2.0152838240649038e-05,1.3299805048629023e-05,2.9676278169656564e-06,3.7135681668217109e-08
5.1825,9.2851384735629317e-06,2.9453855340508234e-05,2.7068813203581512e-05,2.0653624919292936e-05,1.3838105255715749e-05,3.2997839708963779e-06,4.3081883958620175e-08
5.185,8.4346148928087089e-06,2.9404577535621288e-05,2.7087173456729469e-05,2.105819573971405e-05,1.4296114830170011e-05,3.6222283660583652e-06,4.9471292475160781e-08
5.1875,7.6426749342503266e-06,2.9374259915723683e-05,2.705412101044001e-05,2.1366007440890492e-05,1.4673355325327111e-05,3.9301531841152571e-06,5.6200331643039313e-08
5.19,6.919060811908341e-06,2.9359418195753591e-05,2.6989531407281235e-05,2.1576987503744271e-05,1.4970423165280412e-05,4.2190989496281896e-06,6.3160860723736701e-08
5.1925,6.2716630402792653e-06,2.9355665840247067e-05,2.6910224690977868e-05,2.169098220587599e-05,1.518722385939228e-05,4.4849449427888551e-06,7.0241837785648621e-08
5.195,5.7076129435804076e-06,2.9358035982246861e-05,2.68291081857697e-05,2.1706492428928317e-05,1.5322775962142658e-05,4.7240364014019572e-06,7.733078246985665e-08
5.1975,5.2335546467022007e-06,2.9360929863652887e-05,2.6754289378768532e-05,2.1620010596797582e-05,1.537867647025069e-05,4.933263457874164e-06,8.4315912867687353e-08
5.2,4.8538310807066721e-06,2.9357711299747483e-05,2.6687277137919273e-05,2.142824500967771e-05,1.5358555289694767e-05,5.1101214093854462e-06,9.109036303540391e-08
5.2025,4.5719787012767953e-06,2.9339969771035456e-05,2.6622419218193766e-05,2.1129566245891115e-05,1.5265001727976042e-05,5.2527040285067988e-06,9.7550803648675815e-08
5.205,4.3901523351350496e-06,2.9297143731329729e-05,2.6544696541381795e-05,2.0722013739661612e-05,1.5095483886138134e-05,5.3599417430094525e-06,1.0360026204989298e-07
5.2075,4.3095159790078643e-06,2.9216110879475011e-05,2.6430040220134395e-05,2.020405583337722e-05,1.4846256919101387e-05,5.4316452933937353e-06,1.091527797544496e-07
5.21,4.3291837160405345e-06,2.9080903861904067e-05,2.6244852386307115e-05,1.9577478629359022e-05,1.4514644419686753e-05,5.4686823236531041e-06,1.1412731959850281e-07
5.2125,4.4467586172497185e-06,2.8872450278231273e-05,2.5947321564032015e-05,1.884491650286012e-05,1.4101961564252477e-05,5.473296781126256e-06,1.1845246976355593e-07
5.215,4.6588453974881371e-06,2.8568750174863274e-05,2.5491154829531554e-05,1.8009989387857266e-05,1.3610399378348814e-05,5.447990617835085e-06,1.2208060956071872e-07
5.2175,4.9610366588100424e-06,2.8146145853809266e-05,2.4832514984797023e-05,1.7074834709992972e-05,1.304310448741733e-05,5.3950612713262136e-06,1.2496998077346858e-07
5.22,5.3478962302093113e-06,2.7580949387076994e-05,2.3932308352644597e-05,1.6042632724794813e-05,1.2402175880044433e-05,5.314318792820855e-06,1.2708575518024135e-07
5.2225,5.8136395363817052e-06,2.6841348067783772e-05,2.2768882931670816e-05,1.49194449021704e-05,1.1689996782624769e-05,5.2033050499748805e-06,1.2842523373282764e-07
5.225,6.3518788829826306e-06,2.5896002114785215e-05,2.1322886331869461e-05,1.3713957409778064e-05,1.0911536949987353e-05,5.0597207634429305e-06,1.2899348547553293e-07
5.2275,6.9560239779767086e-06,2.4717085910049169e-05,1.9594966349711933e-05,1.2437823749192157e-05,1.0074517614410401e-05,4.8829478782544941e-06,1.2878756368393954e-07
5.23,7.6192201467831292e-06,2.328224812807088e-05,1.7615409342593791e-05,1.1106054744892095e-05,9.1889103715315122e-06,4.6740427589356978e-06,1.2783774371916203e-07
5.2325,8.3343090317504087e-06,2.1580225256129433e-05,1.5441132251978049e-05,9.7373991354581356e-06,8.2667206195407377e-06,4.4356988682901446e-06,1.262039766620818e-07
5.235,9.0939277429962661e-06,1.9615189291862192e-05,1.3149064210434145e-05,8.3544766048768007e-06,7.3216602938504715e-06,4.1714642803610662e-06,1.2391638958394932e-07
5.2375,9.8899653995067363e-06,1.7412730794115135e-05,1.0827112242306988e-05,6.9835848232899225e-06,6.3688389925417884e-06,3.8853233696769414e-06,1.2102545502791423e-07
5.24,1.0714180596766729e-05,1.502467602306158e-05,8.5651298801166529e-06,5.6540958858518585e-06,5.4244840982890009e-06,3.5815461979906259e-06,1.176079235823957e-07
5.2425,1.1557808688633736e-05,1.2532847932221959e-05,6.447991439882565e-06,4.3976484172029243e-06,4.5056505587003382e-06,3.2646136353150726e-06,1.1367469370976971e-07
5.245,1.2411121829285701e-05,1.0048308791922092e-05,4.5515893811693652e-06,3.246741144619696e-06,3.6298242365645079e-06,2.9391633990493308e-06,1.0922879163378781e-07
5.2475,1.3263826447700905e-05,7.7074362487131309e-06,2.9413555164315606e-06,2.2333273841459676e-06,2.8144653673667354e-06,2.6099606214349402e-06,1.042818042980523e-07
5.25,1.4104936202513624e-05,5.6621347307969351e-06,1.671746889784287e-06,1.387470339892721e-06,2.0767662669143145e-06,2.2818598539113626e-06,9.8830161092787623e-08
5.2525,1.492354968777907e-05,4.0654522907557472e-06,7.8603867046795527e-07,7.3558431803822741e-07,1.43324353720037e-06,1.9597555946026329e-06,9.2894317830923648e-08
5.255,1.570768574434502e-05,3.0555358775745639e-06,3.1492738652289972e-07,2.9933527785441457e-07,8.9918106241789601e-07,1.6485424773674188e-06,8.6550706252077731e-08
5.2575,1.6445021841257663e-05,2.7392451447445079e-06,2.7438753931861809e-07,9.4371004488548361e-08,4.8805125492660653e-07,1.3530505536459961e-06,7.9897503539513138e-08
5.26,1.7123417073736135e-05,3.1761789764845072e-06,6.6288610784376757e-07,1.2914381599959253e-07,2.11164736138406e-07,1.0779623778113905e-06,7.3045676722826716e-08
5.2625,1.773011119984638e-05,4.3677063067940285e-06,1.4606409790126408e-06,4.0372273142163069e-07,7.7213126809428627e-08,8.2781513044488614e-07,6.6113440226555915e-08
5.265,1.8252990495407896e-05,6.2531514489600481e-06,2.6306254073473278e-06,9.0983295837887252e-07,9.1567909553568593e-08,6.0690515411070966e-07,5.9218451565120255e-08
5.2675,1.8679915977839396e-05,8.7143192077923363e-06,4.1216462800472346e-06,1.6313605990597773e-06,2.5561643653136584e-07,4.191688033304102e-07,5.2476331313413396e-08
5.27,1.9000336099277303e-05,1.1586555346629638e-05,5.8719087589443598e-06,2.5455650326437967e-06,5.6635635385949423e-07,2.681389046226029e-07,4.6000731780137441e-08
5.2725,1.9205587672000825e-05,1.467586177527118e-05,7.8134656233977279e-06,3.6248149502995547e-06,1.0168162148770847e-06,1.5687272328530204e-07,3.9901758350074692e-08
5.275,1.9288742526660782e-05,1.7779875602027387e-05,9.8765798957924756e-06,4.8377225463467919e-06,1.5964088372026161e-06,8.7873983234879987e-08,3.4284065144265701e-08
5.2775,1.9244335116188713e-05,2.0710783307510865e-05,1.1993403343135745e-05,6.1507357796189648e-06,2.2914027640904141e-06,6.2989775926777143e-08,2.9244379244420653e-08
5.28,1.9069506469783833e-05,2.3315884517397439e-05,1.410099681488761e-05,7.5294491483599071e-06,3.0854711403659638e-06,8.3327096179389819e-08,2.4871698843379041e-08
5.2825,1.8764561766517936e-05,2.549274898237085e-05,1.6143305935628089e-05,8.9405516404320312e-06,3.9600121809125568e-06,1.4914744249943542e-07,2.1244674575311678e-08
5.285,1.8333346994627966e-05,2.7196472628487706e-05,1.8072827455621612e-05,1.0353008923885169e-05,4.8950490793807138e-06,2.5976243541018559e-07,1.8429929518603142e-08
5.2875,1.7783722576753367e-05,2.8442262679503217e-05,1.9851188974728281e-05,1.1739150193768903e-05,5.8702342560968717e-06,4.1351892687381426e-07,1.6481799523303913e-08
5.29,1.712643934484534e-05,2.9283409116838521e-05,2.1449479781358567e-05,1.3075423625376536e-05,6.8654875248389732e-06,6.0787850682821272e-07,1.5439670480641797e-08
5.2925,1.6374721594544384e-05,2.9787240146780586e-05,2.28484031402245e-05,1.4342751459792921e-05,7.8616301926659463e-06,8.3950892352331383e-07,1.5329215200539408e-08
5.295,1.5544452250888833e-05,3.0032267587656663e-05,2.4038361194093954e-05,1.5526575176042913e-05,8.8409505470346555e-06,1.1043594565686052e-06,1.6162537957875485e-08
5.2975,1.4653024343527303e-05,3.0097678490319439e-05,2.5019448379405279e-05,1.6616667915827756e-05,9.7876957216603422e-06,1.3977466932142926e-06,1.793618869154516e-08
5.3,1.3719179581483934e-05,3.005376379282173e-05,2.5797953016449465e-05,1.7606670268906648e-05,1.068834923559992e-05,1.7145276343682236e-06,2.0631734456388681e-08
5.3025,1.2761404253685184e-05,2.9955667103343784e-05,2.6385298789838058e-05,1.8493563128752983e-05,1.1531706723859371e-05,2.0492318506520425e-06,2.4214134328413445e-08
5.305,1.1797138031348196e-05,2.9841699480097634e-05,2.6801306639126437e-05,1.9277139931633404e-05,1.2308797521643953e-05,2.3962304436026076e-06,2.8631447574615293e-08
5.3075,1.0843475431532309e-05,2.9735100226163814e-05,2.7072517360839453e-05,1.9959605919259675e-05,1.3012742307418185e-05,2.7498118927416005e-06,3.3815753413806148e-08
5.31,9.9159125491958703e-06,2.9647752746156351e-05,2.7227301999839258e-05,2.054376062763294e-05,1.3638652138478216e-05,3.1042930859153837e-06,3.9684123497007153e-08
5.3125,9.0278659028609715e-06,2.958409356236055e-05,2.7289675728490434e-05,2.1031084361242312e-05,1.4183478318269669e-05,3.454117792319269e-06,4.6141750627158749e-08
5.315,8.1917881337179986e-06,2.9544214997259478e-05,2.7283344740910091e-05,2.1419965052648172e-05,1.4646008460862648e-05,3.7939443187889708e-06,5.3084430647705255e-08
5.3175,7.4187723607578342e-06,2.9525064371895946e-05,2.7230883939912309e-05,2.1710669758001257e-05,1.5026112369224482e-05,4.1187030127752829e-06,6.0400696043217575e-08
5.32,6.7178025652048e-06,2.9522336578141358e-05,2.7152368521578545e-05,2.1903544377565348e-05,1.532474943437094e-05,4.4236557331312341e-06,6.7973957385196968e-08
5.3225,6.096468231717229e-06,2.9530931506622444e-05,2.7064503899370069e-05,2.1998719328357704e-05,1.5541796298855446e-05,4.7044586819728164e-06,7.5684313506112233e-08
5.325,5.5617618307519379e-06,2.954513503403593e-05,2.6979566680245406e-05,2.199426717471772e-05,1.5676587715431128e-05,4.9572424506010285e-06,8.3409978225879378e-08
5.3275,5.119759205286009e-06,2.9558568164713571e-05,2.6904718166231113e-05,2.1886586296988216e-05,1.5731157170613227e-05,5.1787181705799852e-06,9.1029773484012161e-08
5.33,4.7741978267752108e-06,2.9563505671448468e-05,2.683989067831117e-05,2.167299512686024e-05,1.5709141104931638e-05,5.3662240516926304e-06,9.8427282901613953e-08
