Physical Time (s),etp_bot Monitor (kg-m/s^3): bot_cv1,etp_bot Monitor (kg-m/s^3): bot_cv2,etp_bot Monitor (kg-m/s^3): bot_cv3,etp_bot Monitor (kg-m/s^3): bot_cv4,etp_bot Monitor (kg-m/s^3): bot_cv5,etp_bot Monitor (kg-m/s^3): bot_cv6,etp_bot Monitor (kg-m/s^3): bot_cv7
5.6225,9.9561960036107905e-08,1.0244032358093771e-07,1.0594389504652632e-07,1.0932331811418893e-07,1.1035050624770539e-07,1.0499393104531491e-07,9.8403541570496875e-08
5.625,9.6828303979566379e-08,9.9312764814028813e-08,1.0251305095729836e-07,1.0570346485379596e-07,1.0662044273971607e-07,1.0123710887901113e-07,9.472970452579999e-08
5.6275,9.3855588093818724e-08,9.5916076079979267e-08,9.8789915450014691e-08,1.0177392267166754e-07,1.0256498446482994e-07,9.7132751890182722e-08,9.0698066171498784e-08
5.63,9.0658832061690803e-08,9.2267518660128802e-08,9.4793487164912855e-08,9.7554442361802874e-08,9.820437888282564e-08,9.2700757797307504e-08,8.6327997273373087e-08
5.6325,8.7254950372073053e-08,8.8386085440669022e-08,9.0543927304653207e-08,9.3065805031194981e-08,9.3559878370378874e-08,8.796284069637487e-08,8.1641239037335892e-08
5.635,8.3661091485206025e-08,8.429066809886064e-08,8.6061150842571777e-08,8.8328751871841238e-08,8.8652640623251446e-08,8.2940119669720412e-08,7.6657935290575552e-08
5.6375,7.9894494366921417e-08,8.0000228256861955e-08,8.1365290817508576e-08,8.3364669935734803e-08,8.3504977440749784e-08,7.7655250054640266e-08,7.1400223194606633e-08
5.64,7.5973009872074849e-08,7.5534775516665864e-08,7.6478488472245487e-08,7.8197057544862867e-08,7.8141007417113047e-08,7.2132317440806268e-08,6.5891932563435223e-08
5.6425,7.1914605464800743e-08,7.091490044429552e-08,7.142353957652301e-08,7.2849891470458665e-08,7.2585341743132991e-08,6.6396117279613221e-08,6.0158097549764375e-08
5.645,6.7737596884449712e-08,6.6161662996903488e-08,6.6223634454815274e-08,6.7347745152188266e-08,6.6863345003053675e-08,6.0472342891914732e-08,5.4224659315504683e-08
5.6475,6.3461127013014687e-08,6.1296924698543319e-08,6.0902422972861022e-08,6.1714902960346019e-08,6.1000062477545043e-08,5.4387268352191669e-08,4.8118435269409586e-08
5.65,5.9104361662922128e-08,5.6342271655546697e-08,5.5482697736416368e-08,5.5975122510558356e-08,5.5019908927554079e-08,4.8166985852183995e-08,4.1866110875946967e-08
5.6525,5.4686012652721738e-08,5.1318689332616585e-08,4.9986949223510948e-08,5.015184054063699e-08,4.8947309740549826e-08,4.1837563787864027e-08,3.5493826322156439e-08
5.655,5.0226537543133035e-08,4.6249212098321534e-08,4.4440199520861437e-08,4.4271460850478526e-08,4.2809963005422767e-08,3.5428001797405196e-08,2.9030682963060644e-08
5.6575,4.5744572457155136e-08,4.1154866278623855e-08,3.8865363939336163e-08,3.8358375997107421e-08,3.6633163962492707e-08,2.8963956751468658e-08,2.2502648212288096e-08
5.66,4.1260332186661524e-08,3.6058356804558069e-08,3.3287162996924034e-08,3.2438461713660199e-08,3.0443652645375512e-08,2.2473162731897609e-08,1.5938008709141247e-08
5.6625,3.6791746060865704e-08,3.0979852328002407e-08,2.7727419233773985e-08,2.6534474312137627e-08,2.4265285141628773e-08,1.5980397060863303e-08,9.3620676773144441e-09
5.665,3.2357415624222426e-08,2.5940343873788855e-08,2.220845769162139e-08,2.0669774428562609e-08,1.8122547146990624e-08,9.5124061253640623e-09,2.8025548982537199e-09
5.6675,2.7973859660269343e-08,2.0958546800997852e-08,1.675069217433554e-08,1.4865852289098926e-08,1.2037435023318025e-08,3.0928324193233886e-09,-3.7160813678348382e-09
5.67,2.3659047780277214e-08,1.6054848446916485e-08,1.137634512362058e-08,9.1461817715577368e-09,6.0343582512558807e-09,-3.251867438715367e-09,-1.0166479388864336e-08
5.6725,1.9428140908261341e-08,1.1246285236801683e-08,6.1034873251938212e-09,3.5298533875562824e-09,1.3412470009994471e-10,-9.4984892303965537e-09,-1.6524476121642543e-08
5.675,1.5296577777219782e-08,6.5500544146877514e-09,9.505448333703405e-10,-1.9631101374671139e-09,-5.6419406984892318e-09,-1.5624822125630774e-08,-2.2767127358150834e-08
5.6775,1.1277844879764598e-08,1.9811573732401333e-09,-4.0659241608397698e-09,-7.3148315343557479e-09,-1.1274717203877182e-08,-2.1610532284452395e-08,-2.8873454717555702e-08
5.68,7.3841373906847214e-09,-2.446570320063642e-09,-8.9305796788654666e-09,-1.2509320024223732e-08,-1.6746759933160929e-08,-2.7435890973975134e-08,-3.4822680704908367e-08
5.6825,3.62748836608023e-09,-6.7191549465411222e-09,-1.362781715011502e-08,-1.7529532422355749e-08,-2.2040035871541917e-08,-3.3080664864564665e-08,-4.0593307598596364e-08
5.685,1.9405034336735511e-11,-1.0822897644582516e-08,-1.8142485184030901e-08,-2.2360061057279782e-08,-2.7138594791734754e-08,-3.8526446815244661e-08,-4.6165996045396086e-08
5.6875,-3.4281687510402964e-09,-1.4743588670980596e-08,-2.2459026490753057e-08,-2.6984854490297957e-08,-3.2026016662993827e-08,-4.3754927825149861e-08,-5.1521174755686245e-08
5.69,-6.7036232249295121e-09,-1.8467865896863535e-08,-2.656303082571652e-08,-3.1388718567768746e-08,-3.6686172935339345e-08,-4.8748348566489414e-08,-5.6639826264153743e-08
5.6925,-9.7966592307708315e-09,-2.1984369515413294e-08,-3.0441932783314299e-08,-3.5557310218078749e-08,-4.1103812131281982e-08,-5.3490077814179715e-08,-6.1504553114467014e-08
5.695,-1.2698517188289851e-08,-2.5283729188082044e-08,-3.4085355255050674e-08,-3.9478597715592975e-08,-4.5264959479091667e-08,-5.7964970783399134e-08,-6.609960607061129e-08
5.6975,-1.5402159709022645e-08,-2.8358301523979622e-08,-3.7484404923555422e-08,-4.3141436479209984e-08,-4.9156634897755011e-08,-6.2158047760544932e-08,-7.0408735074119284e-08
5.7,-1.790139128130451e-08,-3.1201016226870305e-08,-4.0630913824765183e-08,-4.6537041600573946e-08,-5.2769072679758648e-08,-6.6058003081009231e-08,-7.4419772470177978e-08
5.7025,-2.0191494854777903e-08,-3.3806146444374526e-08,-4.3518138704662323e-08,-4.965812005601133e-08,-5.6094356821193949e-08,-6.9655151121014461e-08,-7.8122397139084346e-08
5.705,-2.2268066942568773e-08,-3.6168092859229248e-08,-4.6139635759509325e-08,-5.2498352704938437e-08,-5.9126143298915014e-08,-7.2941467612927577e-08,-8.150742083076399e-08
5.7075,-2.4127803710322031e-08,-3.8282517734673955e-08,-4.8490423488906125e-08,-5.5052622956669552e-08,-6.1858925047257521e-08,-7.5910309645883261e-08,-8.4567745562088809e-08
5.71,-2.576816871549469e-08,-4.014608407990987e-08,-5.0566542747662131e-08,-5.7316397612671212e-08,-6.4287303303821466e-08,-7.8554835019937847e-08,-8.7295148106078908e-08
5.7125,-2.7187752637502545e-08,-4.1756850805934432e-08,-5.2365195520103103e-08,-5.928569648313835e-08,-6.6406158886983822e-08,-8.0869068365923265e-08,-8.9683130490434397e-08
5.715,-2.8386498143558469e-08,-4.3114441682329439e-08,-5.3885031862974348e-08,-6.095743868070819e-08,-6.8211472727240803e-08,-8.2847800128574854e-08,-9.1725829769798602e-08
5.7175,-2.9364417204196352e-08,-4.4218515478460048e-08,-5.5124634305337889e-08,-6.2328864267621924e-08,-6.9699430044378484e-08,-8.4485867898711566e-08,-9.3417790475243534e-08
5.72,-3.012219167179682e-08,-4.5069481356890479e-08,-5.6083674254920557e-08,-6.3398711154149178e-08,-7.0868001113921233e-08,-8.5779905747238018e-08,-9.4755401734446654e-08
5.7225,-3.0661084819659383e-08,-4.5668426866627512e-08,-5.6762638926261908e-08,-6.4166987824999609e-08,-7.1716848619111427e-08,-8.6728735595370565e-08,-9.5736981589164781e-08
5.725,-3.0983001895095076e-08,-4.6017151837816851e-08,-5.7163252358520891e-08,-6.4635069686329616e-08,-7.2246431603544207e-08,-8.73322127799591e-08,-9.6362049036049066e-08
5.7275,-3.1090425151420866e-08,-4.6118443520730732e-08,-5.7288578883282446e-08,-6.4805869823414578e-08,-7.2459205202146044e-08,-8.7592499814806035e-08,-9.6632361457428788e-08
5.73,-3.0986742911451188e-08,-4.5976352003495302e-08,-5.7142723649314935e-08,-6.4683468029743219e-08,-7.2359068473468615e-08,-8.7513044287706836e-08,-9.6550988732863188e-08
5.7325,-3.0676502193000061e-08,-4.5596535952148567e-08,-5.6732012120364413e-08,-6.4274713384457802e-08,-7.1953898880483626e-08,-8.7101982416524848e-08,-9.6126026138517414e-08
5.735,-3.0165333965438276e-08,-4.4985631557932531e-08,-5.6063407025590868e-08,-6.3586254661923299e-08,-7.1249896767500682e-08,-8.6364699419082692e-08,-9.5362796087618179e-08
5.7375,-2.9459447643892731e-08,-4.4150611080403009e-08,-5.5144129999085822e-08,-6.2625353862193199e-08,-7.025439079568086e-08,-8.530858815654016e-08,-9.4268564036010244e-08
5.74,-2.8564888895440902e-08,-4.3098047361901998e-08,-5.398096790425595e-08,-6.139836813320684e-08,-6.8973362023087069e-08,-8.3939440929136065e-08,-9.2848985625461184e-08
5.7425,-2.7487328977847334e-08,-4.1834073965265296e-08,-5.2580129433075508e-08,-5.9910860345296284e-08,-6.7411744613742835e-08,-8.2262441782112382e-08,-9.1109508056582266e-08
5.745,-2.6232288142509672e-08,-4.0364663587188107e-08,-5.0947694744470508e-08,-5.816891542221944e-08,-6.5575437492786511e-08,-8.0284174145066756e-08,-8.9057048920204461e-08
5.7475,-2.4804875079897983e-08,-3.8695401101941271e-08,-4.9089568389277714e-08,-5.6179075210645286e-08,-6.3471730065731134e-08,-7.8012660149988395e-08,-8.6700163478923239e-08
5.75,-2.32097882203441e-08,-3.683182850204554e-08,-4.7012421302378735e-08,-5.3949516343448853e-08,-6.1110004284852161e-08,-7.5458249446219686e-08,-8.404960782156422e-08
5.7525,-2.1451844581779394e-08,-3.4780122237358408e-08,-4.4723687551695534e-08,-5.1488556192538844e-08,-5.8499405911718941e-08,-7.2631095725294431e-08,-8.1116070734723485e-08
5.755,-1.9535786512698357e-08,-3.2546751403348722e-08,-4.2231564718119917e-08,-4.8805560346128796e-08,-5.5650166826183964e-08,-6.9542707682369953e-08,-7.7911552700424758e-08
5.7575,-1.7467351886237883e-08,-3.0139314152079151e-08,-3.9545068331930344e-08,-4.5909649596085847e-08,-5.2571625865002095e-08,-6.6203771323271439e-08,-7.4447361952925186e-08
5.76,-1.5252770510035573e-08,-2.7565378372815457e-08,-3.6672381996692292e-08,-4.2808997195748889e-08,-4.9272123158876357e-08,-6.2623405817639082e-08,-7.073329669028515e-08
5.7625,-1.289821971867157e-08,-2.483184260065242e-08,-3.362045946909622e-08,-3.9510565643444528e-08,-4.5759095737074962e-08,-5.8809945447499941e-08,-6.6778297378475916e-08
5.765,-1.0408815023734563e-08,-2.1943936924547653e-08,-3.0394688735831168e-08,-3.6020921736853515e-08,-4.2039653829524984e-08,-5.4771224378297884e-08,-6.2591052420153208e-08
5.7675,-7.7884002678743401e-09,-1.8905494541245048e-08,-2.6999531902033635e-08,-3.2345196018350108e-08,-3.8119357959368981e-08,-5.0512911192149495e-08,-5.817761541443403e-08
5.77,-5.0397821306947262e-09,-1.5719733451187183e-08,-2.3439018821353179e-08,-2.8488209554838414e-08,-3.4004181849104353e-08,-4.604246151694544e-08,-5.3546209003937855e-08
5.7725,-2.1655799841628805e-09,-1.2390172397054349e-08,-1.9717699870623693e-08,-2.4455535098310513e-08,-2.9701040263986767e-08,-4.136848813537859e-08,-4.8706221631576631e-08
5.775,8.3203103256782661e-10,-8.9199166410155717e-09,-1.5839439871760256e-08,-2.025161860288412e-08,-2.5215016618453572e-08,-3.6497466512860439e-08,-4.3664825013582347e-08
5.7775,3.95043063991955e-09,-5.312580728059273e-09,-1.1809168107001125e-08,-1.5882760364180618e-08,-2.0553379098552459e-08,-3.1438299980318352e-08,-3.8431621259745166e-08
5.78,7.1864539928460985e-09,-1.5724346423671739e-09,-7.6324093844365371e-09,-1.1355740124284462e-08,-1.572369726579635e-08,-2.6199597771191589e-08,-3.3015793650206703e-08
5.7825,1.0537509995881181e-08,2.2969984678522543e-09,-3.3135624733726895e-09,-6.6753236071267863e-09,-1.0730635370609849e-08,-2.0786842837114988e-08,-2.7423015654196144e-08
5.785,1.3999442090584402e-08,6.2904054089577595e-09,1.1411234172966925e-09,-1.8484520406465051e-09,-5.5821508086680323e-09,-1.5209425893808168e-08,-2.1663238896497097e-08
5.7875,1.7568143998648144e-08,1.0402695302821876e-08,5.7257510905346793e-09,3.1182318066913134e-09,-2.8575643683140972e-10,-9.4758699241985847e-09,-1.5745758743693061e-08
5.79,2.1237574522826641e-08,1.4626659908714697e-08,1.0431989099167896e-08,8.2156669473003979e-09,5.1481391401822526e-09,-3.5980875706100693e-09,-9.6834086546053381e-09
5.7925,2.50009925526525e-08,1.8954286017410674e-08,1.525054999016077e-08,1.3432824367787104e-08,1.0707390816297314e-08,2.4105354002326611e-09,-3.4901954526410061e-09
5.795,2.8850060790539423e-08,2.3375803793229805e-08,2.0170114739451684e-08,1.8756720146935292e-08,1.6377614837036958e-08,8.5341080363453915e-09,2.8180570914895614e-09
5.7975,3.2775930136773579e-08,2.7880960422708034e-08,2.5179034794170873e-08,2.4174746654217423e-08,2.2145551178583163e-08,1.475790483260337e-08,9.2261405176169812e-09
5.8,3.6769061013801938e-08,3.2458912466499939e-08,3.0265326724729818e-08,2.9674586699288242e-08,2.7998771659357665e-08,2.1069157217080471e-08,1.5720693968093408e-08
5.8025,4.0819858445552683e-08,3.7098864039832204e-08,3.541714261372308e-08,3.5243687235690753e-08,3.3924719685188153e-08,2.7454906191727611e-08,2.2288062826292433e-08
5.805,4.4917518708450407e-08,4.1788556783708091e-08,4.0621378571168986e-08,4.0868465786990797e-08,3.9909054355146112e-08,3.3899736912242614e-08,2.8912259536807369e-08
5.8075,4.9050783162052134e-08,4.6515159737691116e-08,4.5863947350431638e-08,4.6533353729978368e-08,4.5935141083142924e-08,4.0386510177279237e-08,3.5575749358165172e-08
5.81,5.3206730432776054e-08,5.1263677969367528e-08,5.1127744046755224e-08,5.2219422493791689e-08,5.1982583873762381e-08,4.6893210473192801e-08,4.2256001688203611e-08
5.8125,5.7372302356494233e-08,5.6018694492544413e-08,5.6394569210517877e-08,5.7906203325395659e-08,5.8029913331356635e-08,5.3398232573585507e-08,4.8931433019960258e-08
5.815,6.1532951696472927e-08,6.0762890163699914e-08,6.164403037354633e-08,6.3570924468701707e-08,6.4052757065115026e-08,5.9875865271289393e-08,5.5576134830532756e-08
5.8175,6.5673068934490519e-08,6.547791244468401e-08,6.6855372331561569e-08,6.9190599067370422e-08,7.0026705601118052e-08,6.6300312002497912e-08,6.2163720292710873e-08
5.82,6.9775594126451112e-08,7.014417490654419e-08,7.2007542354518875e-08,7.4743031213729735e-08,7.5927524750102411e-08,7.2644958124703863e-08,6.8667310694920112e-08
5.8225,7.3823278356874861e-08,7.4742383191149682e-08,7.7080282244973261e-08,8.0207497321023701e-08,8.1733162831403615e-08,7.8885890369531074e-08,7.5062624469103814e-08
5.825,7.7797744011251354e-08,7.9252319220361782e-08,8.2052009400392691e-08,8.5561208476283021e-08,8.7420112252568106e-08,8.4998012450798976e-08,8.1324087867915703e-08
5.8275,8.168165980799714e-08,8.3654694677062213e-08,8.6901655149188375e-08,9.0781145319234628e-08,9.2963820171633644e-08,9.0955010480519362e-08,8.7424786636214621e-08
5.83,8.5457445029303616e-08,8.7929773360132658e-08,9.160723554100885e-08,9.5843933984349246e-08,9.8339961528567879e-08,9.6732068498498349e-08,9.3340255270994069e-08
5.8325,8.9108859565498914e-08,9.2059206825383536e-08,9.6148196208335143e-08,1.0072719951730901e-07,1.0352524225858172e-07,1.0230486534857088e-07,9.9045636435626188e-08
5.835,9.2620129204422597e-08,9.6024785366536596e-08,1.0050401251952246e-07,1.0540885827121012e-07,1.0849680994133031e-07,1.0764973308900531e-07,1.0451682224096414e-07
5.8375,9.597493062380752e-08,9.9807741358884329e-08,1.0465386899265657e-07,1.0986677780153788e-07,1.1323174371595374e-07,1.1274328841750118e-07,1.0973009062333569e-07
5.84,9.9156876987531857e-08,1.0338917800697649e-07,1.0857730532301673e-07,1.1407961132912862e-07,1.1770747994342515e-07,1.1756141990729527e-07,1.1466106439889553e-07
5.8425,1.0215051842652159e-07,1.0675154844981902e-07,1.1225572065160959e-07,1.1802779866849436e-07,1.2190334451452218e-07,1.2208188686933562e-07,1.1928699034266399e-07
5.845,1.0494191970422294e-07,1.0987947780525631e-07,1.1567282153600981e-07,1.2169369734191897e-07,1.258003488732412e-07,1.2628371273740826e-07,1.2358593752442382e-07
5.8475,1.0751738257989864e-07,1.1275816694042646e-07,1.1881296444567931e-07,1.250610409599665e-07,1.2938120680213649e-07,1.3014836653984942e-07,1.2753929342409872e-07
5.85,1.0986599305737789e-07,1.1537609642122324e-07,1.2166408805794288e-07,1.28117321604935e-07,1.3263274506415178e-07,1.3366121913193686e-07,1.3113228209231601e-07
5.8525,1.1197768271425702e-07,1.1772249525969151e-07,1.2421485506237014e-07,1.3085060005312566e-07,1.3554250164896824e-07,1.3680830838993873e-07,1.343502283036374e-07
5.855,1.1384420542337236e-07,1.1978841595264587e-07,1.2645592222232665e-07,1.3325113998953619e-07,1.3810020115336398e-07,1.3957876347878759e-07,1.3718270881237211e-07
5.8575,1.1545833111159155e-07,1.2156575338465052e-07,1.2837859873121494e-07,1.3530996216288738e-07,1.4029645035124409e-07,1.4196350383565855e-07,1.3962060992312447e-07
5.86,1.1681377267395607e-07,1.2304729085914949e-07,1.2997516506227771e-07,1.3701936448919714e-07,1.4212375221878393e-07,1.4395480065252989e-07,1.4165557965451648e-07
5.8625,1.1790575605210101e-07,1.2422760760546738e-07,1.3123982191103051e-07,1.383736521100105e-07,1.4357671868804558e-07,1.4554684546197004e-07,1.4328109657478041e-07
5.865,1.187312955806051e-07,1.2510363317886355e-07,1.3216962590716264e-07,1.393698803983007e-07,1.4465245424334661e-07,1.4673609529997097e-07,1.4449324968277735e-07
5.8675,1.1928903607301834e-07,1.2567455543148024e-07,1.3276432824708579e-07,1.4000816012929226e-07,1.4535105195774414e-07,1.4752230974423864e-07,1.4529152175479777e-07
5.87,1.195796819773024e-07,1.259418189445436e-07,1.3302613709205102e-07,1.4029109162275017e-07,1.4567480749524727e-07,1.4790757610050898e-07,1.4567820445987829e-07
5.8725,1.1960560990514047e-07,1.2590852253680774e-07,1.3295894058300342e-07,1.4022314685840987e-07,1.4562820290596622e-07,1.4789649800973638e-07,1.4565812848029861e-07
5.875,1.1937057830090387e-07,1.2557924884057217e-07,1.3256814775643423e-07,1.3981036945197466e-07,1.4521736496798956e-07,1.4749489748484e-07,1.4523758897084437e-07
5.8775,1.1887958158135644e-07,1.2496014076450889e-07,1.318611313973946e-07,1.3906107139467045e-07,1.4445138836661302e-07,1.4671249002120624e-07,1.4442603737208228e-07
5.88,1.1813916201416193e-07,1.2405937734360355e-07,1.3084761958356854e-07,1.3798576499831745e-07,1.4334163967070118e-07,1.4556147056322828e-07,1.4323550407938284e-07
5.8825,1.1715735523940981e-07,1.2288676556404139e-07,1.295386875234318e-07,1.3659649525560099e-07,1.4190151792649614e-07,1.4405625183007571e-07,1.4167981531541932e-07
5.885,1.1594367008351985e-07,1.2145340563369633e-07,1.2794657770023955e-07,1.3490673180680043e-07,1.4014559205814761e-07,1.4221229425172894e-07,1.3977497586926217e-07
5.8875,1.1450925706099839e-07,1.1977210307937757e-07,1.2608547261901586e-07,1.3293188710442612e-07,1.3809025431871132e-07,1.4004773873539431e-07,1.3754019706978869e-07
5.89,1.1286563924690298e-07,1.1785585128034531e-07,1.239695136009465e-07,1.3068730182098506e-07,1.3575138839554108e-07,1.3757852131488635e-07,1.3499216368776191e-07
5.8925,1.1102489654590216e-07,1.1571812783892608e-07,1.2161358125871304e-07,1.2818889211450066e-07,1.3314574829414305e-07,1.348235794651695e-07,1.3215035382341612e-07
5.895,1.0899915467495476e-07,1.1337254928702741e-07,1.1903253422014367e-07,1.2545232597312446e-07,1.3028945445564969e-07,1.3179977471323279e-07,1.2903157935604699e-07
5.8975,1.0680008646990299e-07,1.1083248833273944e-07,1.1624123591133895e-07,1.2249355427907653e-07,1.2719911741420104e-07,1.2852436771380761e-07,1.2565314829580474e-07
5.9,1.0444070796842167e-07,1.081131374940358e-07,1.1325658456575729e-07,1.1933056043779667e-07,1.2389355960894059e-07,1.2501700245708539e-07,1.2203519406620683e-07
5.9025,1.0193421262674156e-07,1.0522986467912908e-07,1.1009552603363207e-07,1.1598146635977498e-07,1.2039203098318938e-07,1.2129785032515924e-07,1.1819827613486261e-07
5.905,9.9294642964374329e-08,1.0219882529572342e-07,1.067756224457934e-07,1.1246473355841192e-07,1.1671439483604612e-07,1.1738874353457736e-07,1.1416536089992342e-07
5.9075,9.653606768911455e-08,9.903603216372023e-08,1.0331422569520674e-07,1.0879872243809223e-07,1.1288006674768919e-07,1.1331161301012902e-07,1.0996001354974935e-07
5.91,9.3673050075952217e-08,9.5758053507973014e-08,9.9729141591549389e-08,1.0500229982473384e-07,1.0890921708323398e-07,1.0908871296706079e-07,1.0560553659109467e-07
5.9125,9.0720647942331683e-08,9.2382023849071322e-08,9.6039139530329875e-08,1.0109531372240272e-07,1.0482254219699737e-07,1.0474280206558862e-07,1.0112556437565904e-07
5.915,8.7694584992050631e-08,8.8925619211840445e-08,9.2263335810372575e-08,9.709820969470833e-08,1.0064142932841649e-07,1.0029608576230377e-07,9.6542744278322285e-08
5.9175,8.46099992002888e-08,8.5405632907191245e-08,8.8419769429285022e-08,9.3029645731024125e-08,9.6384874971755245e-08,9.5769386838933949e-08,9.1878821491675492e-08
5.92,8.1481829878822189e-08,8.1838701475629166e-08,8.4526204344129182e-08,8.8908455709719934e-08,9.207290881722389e-08,9.1183930103089523e-08,8.7156429801480889e-08
5.9225,7.8324132884784156e-08,7.8240608326534457e-08,8.0599742472414294e-08,8.475271716153462e-08,8.7724687436969675e-08,8.6560987287731516e-08,8.239759706849102e-08
5.925,7.5150894255223476e-08,7.4627260972241398e-08,7.665796942689962e-08,8.0581295989431584e-08,8.3360876124642752e-08,8.1923459826544976e-08,7.7625790029133978e-08
5.9275,7.1974697230349452e-08,7.1013050394378485e-08,7.2716444846948294e-08,7.6410930568491409e-08,7.8998982985987821e-08,7.7290527522241504e-08,7.2861535259408262e-08
5.93,6.8809285164120117e-08,6.741351982102075e-08,6.8791780614287796e-08,7.2259009667204708e-08,7.4657157199027562e-08,7.2681963919216473e-08,6.8125583658999766e-08
5.9325,6.5667269907107434e-08,6.3842815468370999e-08,6.4899053657510342e-08,6.8141071349970344e-08,7.0351450437052282e-08,6.8114979266652988e-08,6.3436251969191837e-08
5.935,6.2559680735666196e-08,6.0313158873030608e-08,6.1051050989294875e-08,6.4070329591972222e-08,6.6095950978379318e-08,6.3604823076622825e-08,5.880953295247027e-08
5.9375,5.9498252319769941e-08,5.683765452033245e-08,5.72621376939599e-08,6.0061709318570245e-08,6.190597251425774e-08,5.9168059414437372e-08,5.4262841022230869e-08
5.94,5.6493178379628248e-08,5.3427923473328852e-08,5.3545132825972733e-08,5.6129309102655908e-08,5.7796889378680478e-08,5.4821987456527947e-08,4.9814602239190906e-08
5.9425,5.3554286154320803e-08,5.0095373329660944e-08,4.9912355475229405e-08,5.2286066339635618e-08,5.3782590681713663e-08,5.0582611646688687e-08,4.5481729820118316e-08
5.945,5.0691925441302849e-08,4.6852146688907039e-08,4.6377193573225581e-08,4.8546125994435672e-08,4.9877797685719529e-08,4.6466035247110165e-08,4.1280834798385308e-08
5.9475,4.791653888719609e-08,4.3710208095519388e-08,4.2952802387974353e-08,4.492323018354595e-08,4.6096702348175279e-08,4.2487675509212354e-08,3.7228294960214438e-08
5.95,4.5237357167510931e-08,4.0679816863045144e-08,3.9650438720965833e-08,4.1429392432714152e-08,4.2451733969098607e-08,3.8660765148685721e-08,3.3338121958872841e-08
5.9525,4.2662201325760126e-08,3.7769380021509595e-08,3.6479006475111958e-08,3.8074045473555453e-08,3.8952650613848118e-08,3.4995551187695001e-08,2.9621056832395472e-08
5.955,4.0197969858803622e-08,3.4986319294883746e-08,3.3446154428256778e-08,3.4865219275210423e-08,3.5607824044602208e-08,3.150079726020429e-08,2.6086280772413225e-08
5.9575,3.7850304346681793e-08,3.2336717051822243e-08,3.0557896327977591e-08,3.1808946333591962e-08,3.2424069416389994e-08,2.8183735089082105e-08,2.2741041203391955e-08
5.96,3.5624136670185172e-08,2.9826017167533767e-08,2.7819987256265642e-08,2.8911148505316706e-08,2.9407708227101405e-08,2.5051236844490048e-08,1.9592497785022192e-08
5.9625,3.3523398102544723e-08,2.7458720909914454e-08,2.5237501556102485e-08,2.617706348410263e-08,2.6564098104298975e-08,2.2109232412320618e-08,1.6646841054874225e-08
5.965,3.1551905122249079e-08,2.5239444612083082e-08,2.2816009938085085e-08,2.3613319738932922e-08,2.3900406950582668e-08,1.9365434421451005e-08,1.3912058215123058e-08
5.9675,2.9712114169044627e-08,2.3171376618338151e-08,2.0559703953615849e-08,2.122495157459288e-08,2.1422042767697557e-08,1.6825614816244733e-08,1.1394424583881243e-08
5.97,2.800648262991735e-08,2.1257806697064955e-08,1.8472939907992214e-08,1.9016654429195164e-08,1.9133836044509747e-08,1.4494669265072852e-08,9.0986910221517198e-09
5.9725,2.6436856633781955e-08,1.9501368045965568e-08,1.6558948304862708e-08,1.6991725199148688e-08,1.7039268671352107e-08,1.2376260809063919e-08,7.0282842467856776e-09
5.975,2.500513380272116e-08,1.7904613917511319e-08,1.4820851723198424e-08,1.51534776016111e-08,1.5141076387129673e-08,1.0472852320082732e-08,5.1852932181561518e-09
5.9775,2.3713505421488118e-08,1.6470153736171952e-08,1.3261426239484051e-08,1.3504688690903459e-08,1.3441722166812614e-08,8.7864419601458842e-09,3.5713309694536632e-09
5.98,2.2563598091881846e-08,1.5199713626420005e-08,1.1882420285570929e-08,1.2047386335508168e-08,1.1943515132048157e-08,7.3190160911865447e-09,2.1880159770000326e-09
5.9825,2.1556407895450858e-08,1.4094190396453111e-08,1.0684566671619875e-08,1.0782305898251483e-08,1.0647315383726503e-08,6.0701973178415818e-09,1.0343901607878636e-09
5.985,2.0692523361283943e-08,1.3153904526653405e-08,9.6682872200909331e-09,9.710446254585497e-09,9.554569171158353e-09,5.0410097434139616e-09,1.1083716762550527e-10
5.9875,1.9971399785447927e-08,1.2377874262795179e-08,8.8327657594865715e-09,8.8308395368279089e-09,8.6644026490879564e-09,4.2299859770343355e-09,-5.8483272575130166e-10
5.99,1.9391950739590715e-08,1.1764591476678748e-08,8.1762965645625256e-09,8.1416346887166381e-09,7.974548241213988e-09,3.6339459026188511e-09,-1.0563295023936941e-09
5.9925,1.8952042847260836e-08,1.1311432890994839e-08,7.6961270093487215e-09,7.6405844632261145e-09,7.4827669827897894e-09,3.250183560272981e-09,-1.3072027707144677e-09
5.995,1.8649594397107526e-08,1.1016173613052946e-08,7.3902791198782411e-09,7.3256165397312383e-09,7.1863487104639531e-09,3.0750273866394928e-09,-1.3415591552628529e-09
5.9975,1.8482728405230899e-08,1.0876936077783692e-08,7.2569154076024817e-09,7.1947534089728434e-09,7.0831380535500009e-09,3.1059963332689084e-09,-1.1628448329484918e-09
6.0,1.8449810347006498e-08,1.0892127820382794e-08,7.2946053774433895e-09,7.2465688231959801e-09,7.1715894372958461e-09,3.3406936439812261e-09,-7.7466972670419854e-10
6.0025,1.8549311716800893e-08,1.1060156719401162e-08,7.5019014260398243e-09,7.4798869346331872e-09,7.4504679657399459e-09,3.7772148708766212e-09,-1.7927404003761371e-10
