Physical Time (s),aphi_alt_vol Monitor (kg-m/s^3): cv1,aphi_alt_vol Monitor (kg-m/s^3): cv2,aphi_alt_vol Monitor (kg-m/s^3): cv3,aphi_alt_vol Monitor (kg-m/s^3): cv4,aphi_alt_vol Monitor (kg-m/s^3): cv5,aphi_alt_vol Monitor (kg-m/s^3): cv6,aphi_alt_vol Monitor (kg-m/s^3): cv7
5.035,8.5719295783873333e-06,1.5716095681129496e-05,2.797071800115418e-05,4.2038517585271144e-05,5.7448595334197145e-05,9.187102222822912e-05,0.00016940302098512322
5.0375,8.5732433779969794e-06,1.5741172314987434e-05,2.7991656107149371e-05,4.20560604128636e-05,5.7454539779640672e-05,9.1859553529736792e-05,0.00016937940914167019
5.04,8.5725515845817986e-06,1.5773809852691194e-05,2.8021197590868443e-05,4.2079462097783739e-05,5.7463521913851257e-05,9.1848670033583635e-05,0.00016935584055799885
5.0425,8.5698726336549335e-06,1.5812983515259184e-05,2.8058917653046519e-05,4.2108411273080232e-05,5.7475260153302005e-05,9.1838396856302063e-05,0.00016933231404595353
5.045,8.5652659279641909e-06,1.5857681051741309e-05,2.8104295957455538e-05,4.2142495985370021e-05,5.7489417228430392e-05,9.1828754515641876e-05,0.00016930883113563391
5.0475,8.5588319376379626e-06,1.5906949166120314e-05,2.8156738111594986e-05,4.2181199102932283e-05,5.7505616962021496e-05,9.18197643337165e-05,0.00016928540788993857
5.05,8.5506933441691751e-06,1.5959908415241681e-05,2.8215578862339169e-05,4.2223875826444645e-05,5.7523435829575776e-05,9.1811414198201473e-05,0.00016926202896876477
5.0525,8.5410059216905621e-06,1.6015784083507003e-05,2.8280107852497461e-05,4.2269798860237521e-05,5.7542443173613949e-05,9.1803693905557555e-05,0.00016923869633233982
5.055,8.5299433131164189e-06,1.6073901402885754e-05,2.8349566268154044e-05,4.2318127788683183e-05,5.7562204619247641e-05,9.1796582125690073e-05,0.0001692154109881543
5.0575,8.5176991032136332e-06,1.613368504487857e-05,2.8423166186280505e-05,4.2367920547055856e-05,5.7582293240237002e-05,9.1790053644688491e-05,0.00016919218132433264
5.06,8.5044773003307578e-06,1.6194637596608256e-05,2.850009744817097e-05,4.2418149160035275e-05,5.7602317591001927e-05,9.1784071654447676e-05,0.00016916900719911063
5.0625,8.4904882912638764e-06,1.6256322118768777e-05,2.8579534688179148e-05,4.2467731510557625e-05,5.7621925526849695e-05,9.1778586377405468e-05,0.00016914587971381475
5.065,8.4759476167056186e-06,1.6318346418982671e-05,2.866063922211139e-05,4.2515577092634458e-05,5.7640792391011215e-05,9.1773548622183738e-05,0.00016912279947107166
5.0675,8.4610751447571168e-06,1.6380343465818404e-05,2.8742547568453223e-05,4.2560646476499109e-05,5.7658630268578074e-05,9.1768907189086025e-05,0.00016909977569941093
5.07,8.4460843541593626e-06,1.6441945857899983e-05,2.8824348773624497e-05,4.2601975463550837e-05,5.7675200043448717e-05,9.176458392218423e-05,0.00016907679341771371
5.0725,8.4311847012062722e-06,1.6502782069745165e-05,2.8905047133977245e-05,4.2638772349836424e-05,5.7690310836192321e-05,9.1760510010918726e-05,0.0001690538606890032
5.075,8.4165755146931482e-06,1.6562455223360365e-05,2.8983536194773251e-05,4.2670456951342565e-05,5.7703782315533243e-05,9.1756613233558572e-05,0.00016903097704733944
5.0775,8.4024450824302149e-06,1.6620534587097259e-05,2.9058564326137481e-05,4.2696664149819856e-05,5.7715457615640828e-05,9.1752823983018032e-05,0.00016900814867841634
5.08,8.3889649729091637e-06,1.667653581055003e-05,2.9128710182001663e-05,4.2717217910637727e-05,5.7725190832738399e-05,9.174905247431712e-05,0.00016898535774997658
5.0825,8.3763065565966892e-06,1.6729927877834668e-05,2.9192414251512671e-05,4.273213239371006e-05,5.7732863719744146e-05,9.1745236146227271e-05,0.00016896262705494097
5.085,8.3646210664147322e-06,1.6780101521025011e-05,2.924799467090926e-05,4.2741526344178328e-05,5.7738343871702579e-05,9.174128264925879e-05,0.00016893993248641605
5.0875,8.3540566594998559e-06,1.6826383869361687e-05,2.9293763324988994e-05,4.2745608821614527e-05,5.7741521792020448e-05,9.1737144150255798e-05,0.00016891729024232202
5.09,8.3447468960837502e-06,1.6868027235034566e-05,2.9328132438485435e-05,4.2744590644101895e-05,5.7742286596101726e-05,9.1732766810417052e-05,0.00016889470066863859
5.0925,8.3368089661695117e-06,1.6904204097212583e-05,2.9349789544598625e-05,4.2738666202608843e-05,5.7740529183932716e-05,9.1728095759903953e-05,0.00016887215731256421
5.095,8.3303473205395992e-06,1.6934013725817321e-05,2.9357835465846309e-05,4.2728012565953088e-05,5.7736153465883208e-05,9.1723072248485043e-05,0.00016884965803743991
5.0975,8.3254440477287788e-06,1.6956494906727221e-05,2.9351863231893123e-05,4.2712778648199737e-05,5.7729092232127821e-05,9.171763793209688e-05,0.00016882720256375914
5.1,8.3221607378691269e-06,1.6970649506229919e-05,2.9331998169519781e-05,4.2693092366714923e-05,5.7719307993883335e-05,9.1711738204146591e-05,0.00016880478915215849
5.1025,8.3205389723177294e-06,1.6975482038195312e-05,2.9298899882441227e-05,4.2669075178783352e-05,5.7706799551642999e-05,9.170532065828213e-05,0.00016878241781446933
5.105,8.3205944556279956e-06,1.6970050460220951e-05,2.9253689903149789e-05,4.2640862410998028e-05,5.7691607612330283e-05,9.1698341488338436e-05,0.00016876009539313496
5.1075,8.3223240012823746e-06,1.695353003398215e-05,2.9197815242140151e-05,4.2608614852312899e-05,5.7673805992610105e-05,9.1690752723418546e-05,0.00016873781501097599
5.11,8.3257059240871119e-06,1.6925300039601706e-05,2.9132899073865539e-05,4.2572549191569173e-05,5.7653514993301467e-05,9.1682526394466665e-05,0.00016871557810687398
5.1125,8.3307037453664739e-06,1.688502983038187e-05,2.9060582192239174e-05,4.2532951318334213e-05,5.76309002251318e-05,9.1673649580634129e-05,0.00016869339101044844
5.115,8.3372647609765755e-06,1.6832762877810725e-05,2.8982405115272269e-05,4.2490178854064352e-05,5.7606164670507641e-05,9.1664116106533996e-05,0.00016867126091188819
5.1175,8.3453101448439065e-06,1.6768972620190868e-05,2.8899718948206337e-05,4.2444653415675451e-05,5.7579533447244628e-05,9.1653903650821921e-05,0.00016864915433141363
5.12,8.354754657256536e-06,1.6694627095867919e-05,2.8813734971475356e-05,4.239689159457001e-05,5.7551298437689463e-05,9.1643039378490557e-05,0.00016862709391251158
5.1225,8.3654843075386957e-06,1.6611164326496774e-05,2.8725583565746135e-05,4.2347446913860567e-05,5.7521769691166753e-05,9.16315328531829e-05,0.00016860506163011746
5.125,8.3773695989864136e-06,1.6520470598111557e-05,2.8636374783087779e-05,4.2296937936806628e-05,5.7491294895461317e-05,9.1619420299411436e-05,0.00016858306549670532
5.1275,8.3902580818931529e-06,1.6424780920912409e-05,2.8547212972508694e-05,4.2246020281910613e-05,5.7460244875418454e-05,9.1606741737250847e-05,0.00016856110482066456
5.13,8.4039779092456029e-06,1.6326568571920776e-05,2.8459221693751081e-05,4.2195387972473875e-05,5.7429001461183098e-05,9.1593548063649912e-05,0.00016853917621561463
5.1325,8.4183375009588104e-06,1.6228388550688458e-05,2.8373553404841369e-05,4.2145758214426788e-05,5.7397981663982503e-05,9.1579900229728624e-05,0.0001685172801276771
5.135,8.4331311053475972e-06,1.6132733786293051e-05,2.8291358729395809e-05,4.2097851521657046e-05,5.7367625154233279e-05,9.1565872114082091e-05,0.00016849541697700241
5.1375,8.448142174096297e-06,1.604187919199591e-05,2.8213747812905599e-05,4.2052375740404471e-05,5.7338365722640308e-05,9.1551552622729849e-05,0.00016847359454537651
5.14,8.4631406709578688e-06,1.5957789314648933e-05,2.8141744736734183e-05,4.2009987795121141e-05,5.7310619248616677e-05,9.1537026641255081e-05,0.00016845180496623681
5.1425,8.4778891136684153e-06,1.5882071564400095e-05,2.8076265476713543e-05,4.1971289664391833e-05,5.7284765982043868e-05,9.1522352960813296e-05,0.00016843004072840729
5.145,8.4921508663251218e-06,1.5815981332252384e-05,2.8018111163391875e-05,4.1936849825468168e-05,5.7261182962347116e-05,9.1507631593347883e-05,0.00016840831827873615
5.1475,8.505683478608407e-06,1.5760413208673381e-05,2.7967938232957263e-05,4.1907162575512579e-05,5.7240202003765848e-05,9.1492957240263303e-05,0.0001683866209214678
5.15,8.5182520478570936e-06,1.5715933305542758e-05,2.7926283205665462e-05,4.1882683620967387e-05,5.7222126197012532e-05,9.1478431463947165e-05,0.00016836495680726195
5.1525,8.529629607200574e-06,1.5682801144765321e-05,2.7893557612171435e-05,4.1863790301098884e-05,5.7207211305655424e-05,9.146411551883582e-05,0.00016834331841863141
5.155,8.5396108006160527e-06,1.5661017743227743e-05,2.787005606598205e-05,4.185079174661887e-05,5.7195676433179649e-05,9.1450103843721721e-05,0.00016832172213928959
5.1575,8.5480051937510656e-06,1.5650338228538317e-05,2.785594306195922e-05,4.1843902414955423e-05,5.7187652099071687e-05,9.1436431896980687e-05,0.00016830015107665449
5.16,8.5546528379773485e-06,1.5650323225933429e-05,2.7851273399292509e-05,4.1843259133790576e-05,5.7183199134475698e-05,9.1423153475513231e-05,0.00016827860587573335
5.1625,8.5594284702728224e-06,1.5660369147021252e-05,2.7855998931223875e-05,4.1848922001734566e-05,5.7182316183049925e-05,9.1410329945748058e-05,0.00016825710079152714
5.165,8.5622404270123635e-06,1.5679688596035688e-05,2.7869951369992301e-05,4.1860852049732428e-05,5.7184918429347629e-05,9.1398023156031842e-05,0.00016823562636018215
5.1675,8.5630366403861114e-06,1.5707351376645625e-05,2.7892860106628338e-05,4.1878918211974385e-05,5.7190849070198427e-05,9.1386288185474869e-05,0.00016821417314020549
5.17,8.5618123411836542e-06,1.574234775910809e-05,2.792437690579264e-05,4.1902903836786583e-05,5.719989484351292e-05,9.1375181375630266e-05,0.00016819275624691739
5.1725,8.5585957823928402e-06,1.5783635150387771e-05,2.7964048709808968e-05,4.1932480170834407e-05,5.7211764031868613e-05,9.1364722782930947e-05,0.00016817135984364582
5.175,8.5534635477991963e-06,1.5830204602123038e-05,2.80113360672568e-05,4.1967227052631355e-05,5.7226121212816427e-05,9.135494747479615e-05,0.00016815000205413271
5.1775,8.5465193804075828e-06,1.5881104194497037e-05,2.8065614536410684e-05,4.2006594933088746e-05,5.7242567826757163e-05,9.1345858367839183e-05,0.00016812866777414704
5.18,8.5379014641302053e-06,1.5935478960408162e-05,2.8126208931364381e-05,4.2049931360819559e-05,5.7260685539641009e-05,9.1337461543207255e-05,0.00016810736615899865
5.1825,8.5277730523065302e-06,1.5992575194152133e-05,2.8192384913941016e-05,4.2096486158866126e-05,5.7280032967710993e-05,9.132974103698383e-05,0.0001680860911690567
5.185,8.5163150262905435e-06,1.6051742605393874e-05,2.826336461338683e-05,4.2145392975867136e-05,5.7300168992275418e-05,9.1322674102623633e-05,0.00016806484410119426
5.1875,8.503726465713999e-06,1.6112429647453514e-05,2.8338344275077761e-05,4.2195684284340046e-05,5.732066156383884e-05,9.13162360854124e-05,0.00016804363364814035
5.19,8.4902167653799343e-06,1.6174158956035229e-05,2.8416501398199588e-05,4.2246308264714599e-05,5.7341118623564671e-05,9.1310389279046896e-05,0.00016802246006892354
5.1925,8.4760006627126909e-06,1.623651129806861e-05,2.8497001941539287e-05,4.2296165264011931e-05,5.7361185104576315e-05,9.130508487720995e-05,0.000168001317072402
5.195,8.4612971922358197e-06,1.6299107623512659e-05,2.8579001448470909e-05,4.2344155064611684e-05,5.7380536296400053e-05,9.1300274457857317e-05,0.00016798021301466488
5.1975,8.4463267735472506e-06,1.6361585060451916e-05,2.8661623105428297e-05,4.2389229499460909e-05,5.7398877471037625e-05,9.1295897296918529e-05,0.00016795915019388944
5.2,8.4313054992639132e-06,1.6423582492495524e-05,2.8743947482199709e-05,4.2430439591235651e-05,5.7415977539596529e-05,9.1291881725313195e-05,0.00016793812994040622
5.2025,8.4164423594847447e-06,1.6484724761485066e-05,2.8824956482074286e-05,4.246701703386159e-05,5.7431642784591124e-05,9.1288153472900212e-05,0.0001679171593114419
5.205,8.4019300810099248e-06,1.6544600977690619e-05,2.8903505835068338e-05,4.2498405018477997e-05,5.7445678126813217e-05,9.1284622610964537e-05,0.00016789622094254844
5.2075,8.3879505362001752e-06,1.6602760786579e-05,2.8978297816706486e-05,4.2524265241693648e-05,5.7457911274585077e-05,9.128120246440838e-05,0.00016787530489899692
5.21,8.3746832892446277e-06,1.6658710592012964e-05,2.9047880493804269e-05,4.2544476039680892e-05,5.7468211150220687e-05,9.1277831299241385e-05,0.0001678544426637664
5.2125,8.3622901584905833e-06,1.6711881540964029e-05,2.9110633561361842e-05,4.2559063550474206e-05,5.7476430062689674e-05,9.1274413994364324e-05,0.00016783361728729904
5.215,8.3509224395906502e-06,1.6761632508899072e-05,2.9164839815289662e-05,4.2568171975395191e-05,5.7482432707360438e-05,9.127086200873147e-05,0.00016781281970342621
5.2175,8.3407225073045795e-06,1.6807247156761806e-05,2.9208785481133358e-05,4.2572012339659308e-05,5.7486090468162717e-05,9.1267111454651219e-05,0.00016779204975282076
5.22,8.331820795750908e-06,1.6847930607215261e-05,2.9240895400562748e-05,4.2570789296765324e-05,5.7487278642379244e-05,9.1263100806773028e-05,0.00016777129907020276
5.2225,8.324336894215355e-06,1.6882811805583028e-05,2.9259927447162298e-05,4.2564699838338493e-05,5.7485892165028591e-05,9.1258790368844021e-05,0.00016775059184720827
5.225,8.3183680177258846e-06,1.6910937046438445e-05,2.926507986275347e-05,4.2553903641612158e-05,5.7481824855013788e-05,9.125411820472165e-05,0.00016772992605998367
5.2275,8.3139876142477255e-06,1.693129401222035e-05,2.9256071848337683e-05,4.2538523860307379e-05,5.7474993510004164e-05,9.1249011356541094e-05,0.00016770928622868462
5.23,8.311253075022673e-06,1.6942851571837017e-05,2.9233189316679588e-05,4.2518671999926654e-05,5.7465356447713013e-05,9.1243415054365287e-05,0.00016768867814694619
5.2325,8.3101947295375266e-06,1.6944595502444701e-05,2.9197245432187931e-05,4.2494448011552678e-05,5.7452902657805142e-05,9.1237265680757052e-05,0.00016766809288809483
5.235,8.3108246527831262e-06,1.6935600071900857e-05,2.9149497403555679e-05,4.2465980657948002e-05,5.7437675971049927e-05,9.1230522354391924e-05,0.00016764754746398527
5.2375,8.3131301175967931e-06,1.6915084092864799e-05,2.9091478216772452e-05,4.2433418087057452e-05,5.7419740715933997e-05,9.1223122376286395e-05,0.00016762701745638237
5.24,8.3170884741962633e-06,1.6882522460560341e-05,2.9024859941212174e-05,4.2396990536139404e-05,5.739923453841462e-05,9.1215054462805481e-05,0.00016760653620847559
5.2425,8.3226541931538696e-06,1.683770680204082e-05,2.8951259895481087e-05,4.2356980579566512e-05,5.7376314262394388e-05,9.1206287448467895e-05,0.00016758608751234487
5.245,8.329764564430934e-06,1.6780840724273943e-05,2.8872165705816179e-05,4.2313750516086791e-05,5.7351180114010614e-05,9.1196803142737522e-05,0.00016756566298804001
5.2475,8.3383422654408228e-06,1.671259465833399e-05,2.8788855662467417e-05,4.226775185359124e-05,5.732408228441984e-05,9.1186603766777098e-05,0.00016754526973235045
5.25,8.3482899006560748e-06,1.6634129265328432e-05,2.8702485530328237e-05,4.2219504864290304e-05,5.7295309076741447e-05,9.1175700541083619e-05,0.00016752490766435235
5.2525,8.3594884341313896e-06,1.6547079943176796e-05,2.8614157655601943e-05,4.2169582942295932e-05,5.7265185922619173e-05,9.1164113821915933e-05,0.00016750457411332314
5.255,8.3717983360787105e-06,1.645350047725734e-05,2.8524952973407225e-05,4.211861734297514e-05,5.7234065681563867e-05,9.1151875430421604e-05,0.00016748426921145063
5.2575,8.3850597637645703e-06,1.6355755595534612e-05,2.8435970991464494e-05,4.2067279227227795e-05,5.7202329734692091e-05,9.1139027902730103e-05,0.00016746399241992398
5.26,8.3990926274691379e-06,1.6256398804815568e-05,2.8348343741794025e-05,4.2016276365329397e-05,5.7170371501402188e-05,9.1125624495475683e-05,0.00016744374106124078
5.2625,8.4136985754455851e-06,1.6158005321443075e-05,2.8263234309408695e-05,4.1966337404563975e-05,5.7138619013234023e-05,9.1111729741282866e-05,0.00016742351531997515
5.265,8.4286657901861813e-06,1.6063032462853168e-05,2.8181800618662424e-05,4.1918191440584299e-05,5.7107521880795822e-05,9.1097418718504475e-05,0.00016740331545286126
5.2675,8.4437694675763346e-06,1.5973670284496033e-05,2.8105150857428237e-05,4.1872546514760728e-05,5.7077519001623141e-05,9.1082774730894258e-05,0.0001673831335722906
5.27,8.4587813954708052e-06,1.5891784485997915e-05,2.8034314818663705e-05,4.1830073898695009e-05,5.7049052867835159e-05,9.1067908653068844e-05,0.00016736299397322198
5.2725,8.473459597328084e-06,1.5818863517113476e-05,2.7970194638061532e-05,4.1791376697062452e-05,5.7022505862923582e-05,9.1052887452517243e-05,0.00016734288126512569
5.275,8.4875599876230737e-06,1.5756041312781009e-05,2.7913567137369218e-05,4.1757015235818195e-05,5.699825323412334e-05,9.1037781411414893e-05,0.00016732278851911
5.2775,8.5008446868815839e-06,1.5704102885096917e-05,2.7865079509355708e-05,4.1727498337955315e-05,5.6976645397143726e-05,9.1022718639767035e-05,0.00016730272325087676
5.28,8.5130767925038452e-06,1.5663500058486138e-05,2.782524621275543e-05,4.1703280364968672e-05,5.695798696622939e-05,9.1007792154678216e-05,0.00016728267832652661
5.2825,8.5240381252529395e-06,1.5634400893315126e-05,2.7794468419855806e-05,4.168474944156282e-05,5.6942555835258921e-05,9.0993094343058283e-05,0.00016726267206567045
5.285,8.5335241381910498e-06,1.5616712168293197e-05,2.7773014276055049e-05,4.1672204819894366e-05,5.6930565753927537e-05,9.0978708483433875e-05,0.00016724269679042211
5.2875,8.541354867018854e-06,1.5610112123478221e-05,2.7761032870691653e-05,4.1665861768238694e-05,5.692215718545242e-05,9.0964681310920433e-05,0.00016722274191331805
5.29,8.5473842700648527e-06,1.561410669060028e-05,2.7758568330343464e-05,4.1665862330981647e-05,5.6917406634153091e-05,9.0951081071200863e-05,0.00016720282553565077
5.2925,8.5514937778387921e-06,1.5628013236765725e-05,2.7765545396259021e-05,4.1672251518776703e-05,5.6916305206106951e-05,9.0937956707767316e-05,0.00016718293816200312
5.295,8.5536086029150796e-06,1.5650982395235203e-05,2.7781781064481169e-05,4.1684990068456943e-05,5.6918777561302698e-05,9.0925382078731204e-05,0.00016716308447086648
5.2975,8.5536915899397058e-06,1.5682032136797045e-05,2.7806987402102675e-05,4.170393850976936e-05,5.6924668204722666e-05,9.0913417467432126e-05,0.00016714325607176565
5.3,8.5517487867291068e-06,1.5720114522482367e-05,2.7840790770424813e-05,4.1728861559840808e-05,5.6933754306336012e-05,9.0902112337451534e-05,0.00016712345289555882
5.3025,8.5478270567338791e-06,1.5764174238320942e-05,2.7882717661708887e-05,4.1759421806422342e-05,5.6945748365827828e-05,9.089150038787665e-05,0.00016710367377392141
5.305,8.5420146201710886e-06,1.5813199932566856e-05,2.7932199819457282e-05,4.17951769930051e-05,5.696030388854946e-05,9.0881613903132051e-05,0.00016708392794461947
5.3075,8.534428995376403e-06,1.5866253850410663e-05,2.7988594507922536e-05,4.1835559644066835e-05,5.6977021523756878e-05,9.0872464266749482e-05,0.00016706420979403525
5.31,8.525221056889733e-06,1.5922503940244231e-05,2.8051207136303562e-05,4.1879898909347169e-05,5.6995477370548871e-05,9.0864060755255403e-05,0.00016704452951860039
5.3125,8.5145612315549449e-06,1.5981221788364345e-05,2.8119280963346863e-05,4.1927418262632218e-05,5.70152237596707e-05,9.085638587646049e-05,0.00016702488078287154
5.315,8.5026386564826938e-06,1.6041785830944341e-05,2.8192016942522472e-05,4.1977218574743504e-05,5.7035809475064349e-05,9.084941294165984e-05,0.00016700525760779105
5.3175,8.4896584558723744e-06,1.610367221823006e-05,2.8268597941107344e-05,4.2028306444419114e-05,5.7056802632513469e-05,9.0843122753436889e-05,0.00016698567683146818
5.32,8.4758315164132341e-06,1.6166421770215772e-05,2.834818540315066e-05,4.2079597182611618e-05,5.7077803840097969e-05,9.0837466215724119e-05,0.00016696612358419293
5.3225,8.4613802271455494e-06,1.6229636653496825e-05,2.8429942367991504e-05,4.2129978639706683e-05,5.7098464953196727e-05,9.0832406101328889e-05,0.00016694661517446623
5.325,8.4465214613701612e-06,1.6292942395457351e-05,2.851300641734556e-05,4.2178326957410407e-05,5.7118446460401653e-05,9.0827874581931239e-05,0.00016692713566147005
5.3275,8.4314786882452765e-06,1.6355984218400246e-05,2.8596494751710377e-05,4.2223597051017965e-05,5.7137459769949223e-05,9.0823817605439238e-05,0.00016690770108983871
5.33,8.4164667300714803e-06,1.64184000059977e-05,2.867946696390762e-05,4.2264856634539637e-05,5.7155275866129349e-05,9.0820164145244409e-05,0.00016688831886666722
5.3325,8.4016872528807807e-06,1.6479797912162513e-05,2.8760866644120419e-05,4.2301356256047381e-05,5.7171679871625915e-05,9.0816812641754526e-05,0.00016686896475582073
5.335,8.3873353870370389e-06,1.6539760114233273e-05,2.8839516973283924e-05,4.2332590781621283e-05,5.7186484699020948e-05,9.0813687287102419e-05,0.00016684965387635869
5.3375,8.3735915256276737e-06,1.6597816682515804e-05,2.8914070056001386e-05,4.2358267256216361e-05,5.7199512582912644e-05,9.081070231717415e-05,0.00016683038633543914
5.34,8.3606256015751159e-06,1.6653437109714656e-05,2.8983001326193414e-05,4.2378287305216002e-05,5.7210600016599309e-05,9.080776403140993e-05,0.00016681115467048895
5.3425,8.34859961396076e-06,1.6706022234177623e-05,2.904463612333797e-05,4.2392716977192328e-05,5.7219594114735499e-05,9.0804782611115256e-05,0.0001667919565661406
5.345,8.3376636006034177e-06,1.6754894957531321e-05,2.9097211848903826e-05,4.2401725832037136e-05,5.7226351019124029e-05,9.0801669710770645e-05,0.00016677279019365154
5.3475,8.3279565089100919e-06,1.6799296161716983e-05,2.9138993798838695e-05,4.2405528758744286e-05,5.7230726964103626e-05,9.0798356967354094e-05,0.00016675365418427918
5.35,8.3196058842867212e-06,1.6838391499123759e-05,2.9168439452177646e-05,4.2404329674086888e-05,5.7232592529681601e-05,9.0794789684005793e-05,0.00016673455469043161
5.3525,8.3127214905208591e-06,1.687125590012614e-05,2.9184380485384004e-05,4.239829980498483e-05,5.7231815902466189e-05,9.079090812473866e-05,0.00016671549151932432
5.355,8.3073892224109884e-06,1.6896890801774022e-05,2.9186141058532908e-05,4.2387570035764894e-05,5.722827230350467e-05,9.0786636938377198e-05,0.00016669644725450896
5.3575,8.303680676003458e-06,1.6914258621604392e-05,2.9173619546248912e-05,4.2372247505006135e-05,5.7221878779085667e-05,9.0781914303759924e-05,0.00016667742921221533
5.36,8.3016416491591838e-06,1.6922309518681056e-05,2.9147290259127888e-05,4.2352412872947626e-05,5.721257907357891e-05,9.0776671746812431e-05,0.00016665842803670252
5.3625,8.3012959135891651e-06,1.6920042851935617e-05,2.9108159106193911e-05,4.232815626157414e-05,5.7200368110213184e-05,9.07708569386728e-05,0.00016663945901777635
5.365,8.3026448210778955e-06,1.6906567026256454e-05,2.9057629032496613e-05,4.2299583808121091e-05,5.7185274601736344e-05,9.076440807630334e-05,0.0001666205145584394
5.3675,8.3056714851203597e-06,1.6881184082799375e-05,2.8997336799066027e-05,4.226684986564584e-05,5.7167375492886022e-05,9.0757275581195571e-05,0.00016660159379098456
5.37,8.310341501089492e-06,1.6843478870869795e-05,2.8928967877764099e-05,4.223017687008077e-05,5.7146794976279492e-05,9.0749423264141938e-05,0.00016658269751537391
5.3725,8.3166027102845226e-06,1.6793402149547255e-05,2.8854102619038049e-05,4.2189863196124691e-05,5.7123699096566608e-05,9.0740823150271864e-05,0.00016656381766688374
5.375,8.3243906411722659e-06,1.6731355051380907e-05,2.8774154978821049e-05,4.2146298468492142e-05,5.709830719860282e-05,9.0731472015696395e-05,0.0001665449700911306
5.3775,8.3336174740551476e-06,1.6658219624512687e-05,2.8690320196247088e-05,4.2099950082678483e-05,5.7070874887901384e-05,9.0721366827137582e-05,0.00016652615445663629
5.38,8.3441757464843449e-06,1.6575374314545522e-05,2.8603694172355571e-05,4.2051354762612137e-05,5.7041696908831491e-05,9.0710513106735706e-05,0.00016650736303249028
5.3825,8.3559397372600225e-06,1.6484665751247296e-05,2.8515343887496381e-05,4.2001109835234054e-05,5.7011114192877742e-05,9.0698938149984853e-05,0.00016648860224162686
5.385,8.3687555837779792e-06,1.6388315207189918e-05,2.84263223967761e-05,4.1949855953577271e-05,5.697947950417493e-05,9.0686657909480318e-05,0.00016646984622474694
5.3875,8.3824590883364792e-06,1.6288822898401524e-05,2.8337739513505211e-05,4.1898294044804135e-05,5.6947198090852216e-05,9.0673733406999889e-05,0.00016645111820985393
5.39,8.3968605558692051e-06,1.618880123497358e-05,2.825073867500014e-05,4.1847145488638024e-05,5.6914673451672532e-05,9.0660214531798633e-05,0.00016643240704933366
5.3925,8.4117577359967454e-06,1.6090831073965953e-05,2.816649806699065e-05,4.1797159642562997e-05,5.6882358540274932e-05,9.0646180669765551e-05,0.00016641372887372485
5.395,8.4269282444288995e-06,1.5997293476649889e-05,2.8086173598806864e-05,4.1749066403015305e-05,5.685070151824003e-05,9.0631693848366031e-05,0.0001663950603040685
5.3975,8.4421446609851339e-06,1.5910275306464256e-05,2.8010876223974716e-05,4.1703583942584862e-05,5.6820161180480809e-05,9.0616848326953946e-05,0.00016637640137584395
5.4,8.4571690564739121e-06,1.5831504563107154e-05,2.7941617289125278e-05,4.1661371325967492e-05,5.6791177372190624e-05,9.060174403206691e-05,0.00016635775145160223
5.4025,8.4717644822786718e-06,1.5762345693604197e-05,2.7879296589573852e-05,4.1623050738435112e-05,5.6764155464073243e-05,9.0586479778332951e-05,0.00016633912838354836
5.405,8.4856851959674705e-06,1.5703790082954402e-05,2.7824668032637667e-05,4.1589179519032924e-05,5.6739474162161188e-05,9.0571115697425365e-05,0.00016632051718738449
5.4075,8.4986934041533865e-06,1.5656485822163068e-05,2.7778356962134785e-05,4.1560271228979172e-05,5.6717491412911224e-05,9.0555791867993896e-05,0.00016630192649780753
5.41,8.5105594867795237e-06,1.5620761318456115e-05,2.7740862347880484e-05,4.1536788434649271e-05,5.6698526924286245e-05,9.0540613717990013e-05,0.00016628336512040679
5.4125,8.5210648335689777e-06,1.5596660822137307e-05,2.7712551733365793e-05,4.1519104305593141e-05,5.6682851400785272e-05,9.0525665555049459e-05,0.00016626481779118376
5.415,8.5300162154372093e-06,1.5583985524547566e-05,2.7693675441060715e-05,4.1507521743718671e-05,5.6670691010654023e-05,9.0511047645775822e-05,0.00016624629307047093
5.4175,8.5372431171765892e-06,1.5582319291123977e-05,2.7684360985927244e-05,4.1502251775684987e-05,5.6662191083300103e-05,9.0496813648516532e-05,0.00016622778124130452
5.42,8.5426121439384158e-06,1.5591079017174789e-05,2.7684632262145998e-05,4.1503430563165605e-05,5.6657432517664645e-05,9.0483035638817371e-05,0.00016620929897049762
5.4225,8.546018388498856e-06,1.5609483282111628e-05,2.7694389706232348e-05,4.151109137097905e-05,5.6656404891735083e-05,9.0469761488595993e-05,0.00016619082915687319
5.425,8.5474038975780836e-06,1.5636597128114144e-05,2.7713427906692e-05,4.1525184081670683e-05,5.6659034082493034e-05,9.0457070511599684e-05,0.00016617237784737662
5.4275,8.5467489274019883e-06,1.5671377609386826e-05,2.7741439434794289e-05,4.1545554809302608e-05,5.6665163122373851e-05,9.0445026326374951e-05,0.00016615393494664885
5.43,8.544080540544318e-06,1.5712749238995286e-05,2.777803188018301e-05,4.1571960767174862e-05,5.6674578390052744e-05,9.0433698887444885e-05,0.00016613552598893682
5.4325,8.5394590472540094e-06,1.5759643455739215e-05,2.7822694685695797e-05,4.1604033616937871e-05,5.6686975605118358e-05,9.042311038136522e-05,0.00016611712675635066
