Physical Time (s),enth_flux_enthalpy_left Monitor (kg-m/s^3)
4.02,-1.9927122640827047e-05
4.0225,-2.0192695830503194e-05
4.025,-2.045028653818727e-05
4.0275,-2.0698348568219258e-05
4.03,-2.0935270146572496e-05
4.0325,-2.1159325560508075e-05
4.035,-2.1368506239557293e-05
4.0375,-2.1560770229662457e-05
4.04,-2.1734131967505404e-05
4.0425,-2.188677569318141e-05
4.045,-2.2017054801082118e-05
4.0475,-2.2123673036384448e-05
4.05,-2.220568670180563e-05
4.0525,-2.2262436188114997e-05
4.055,-2.2293510389916059e-05
4.0575,-2.2298764016475603e-05
4.06,-2.2278346088418109e-05
4.0625,-2.2232640860648728e-05
4.065,-2.2162312065197904e-05
4.0675,-2.2068299345790546e-05
4.07,-2.195180447525657e-05
4.0725,-2.1814209750995061e-05
4.075,-2.1657018856351958e-05
4.0775,-2.1481734741605976e-05
4.08,-2.1289887571626756e-05
4.0825,-2.1083056544031462e-05
4.085,-2.0862882412679138e-05
4.0875,-2.0631089471645729e-05
4.09,-2.0389466819442644e-05
4.0925,-2.0139900279871622e-05
4.095,-1.9884338879827199e-05
4.0975,-1.9624748714389316e-05
4.1,-1.9363114152140147e-05
4.1025,-1.9101357789007283e-05
4.105,-1.8841322777670008e-05
4.1075,-1.8584775958164558e-05
4.11,-1.8333394514653227e-05
4.1125,-1.8088767817384394e-05
4.115,-1.7852321098310052e-05
4.1175,-1.7625232981901341e-05
4.12,-1.7408484798436896e-05
4.1225,-1.7202720688944512e-05
4.125,-1.7008391305674021e-05
4.1275,-1.682564843493039e-05
4.13,-1.6654567674367678e-05
4.1325,-1.6494994372171736e-05
4.135,-1.6346554878357596e-05
4.1375,-1.6208796022444539e-05
4.14,-1.6081194146509345e-05
4.1425,-1.596321275316523e-05
4.145,-1.5854317265638702e-05
4.1475,-1.5753964869768609e-05
4.15,-1.5661595534885967e-05
4.1525,-1.5576648720793539e-05
4.155,-1.5498576015190528e-05
4.1575,-1.5426762159218435e-05
4.16,-1.5360508439333897e-05
4.1625,-1.5299014726182781e-05
4.165,-1.5241320136189854e-05
4.1675,-1.5186369715430146e-05
4.17,-1.5133141166128236e-05
4.1725,-1.5080648484021525e-05
4.175,-1.5028110508257966e-05
4.1775,-1.4975054253900053e-05
4.18,-1.4921366999212556e-05
4.1825,-1.4867303391104155e-05
4.185,-1.4813465378361839e-05
4.1875,-1.4760693112931957e-05
4.19,-1.4710001374618508e-05
4.1925,-1.466250173213965e-05
4.195,-1.461938816502419e-05
4.1975,-1.4581835785186849e-05
4.2,-1.4550974945992214e-05
4.2025,-1.4528242581806456e-05
4.205,-1.4514959426700027e-05
4.2075,-1.4512391875627262e-05
4.21,-1.4521788345453125e-05
4.2125,-1.45444029008712e-05
4.215,-1.4581504438086967e-05
4.2175,-1.4634387816981883e-05
4.22,-1.4704378986505315e-05
4.2225,-1.4792804859454331e-05
4.225,-1.4900902219605589e-05
4.2275,-1.5029827456848471e-05
4.23,-1.5180546194918538e-05
4.2325,-1.5353802230262136e-05
4.235,-1.5550038684179739e-05
4.2375,-1.5769415329225233e-05
4.24,-1.6011814351462484e-05
4.2425,-1.6276714605941361e-05
4.245,-1.6563280369928358e-05
4.2475,-1.6870407479980713e-05
4.25,-1.7196702417687606e-05
4.2525,-1.7540598133365548e-05
4.255,-1.7900284125220098e-05
4.2575,-1.8273738691159669e-05
4.26,-1.8658804410861458e-05
4.2625,-1.9053027929281062e-05
4.265,-1.9453614734744139e-05
4.2675,-1.9857586514585803e-05
4.27,-2.0261691448940362e-05
4.2725,-2.0662514353797421e-05
4.275,-2.1056750174056859e-05
4.2775,-2.1441165161006142e-05
4.28,-2.1812702759034031e-05
4.2825,-2.2168649939503138e-05
4.285,-2.2506370855196393e-05
4.2875,-2.2823329578632352e-05
4.29,-2.3117013061676356e-05
4.2925,-2.3384775436073529e-05
4.295,-2.3623898594816887e-05
4.2975,-2.3831717596142114e-05
4.3,-2.4005503752005423e-05
4.3025,-2.4142710294971732e-05
4.305,-2.4241053611912385e-05
4.3075,-2.4298627008541384e-05
4.31,-2.4313981450327187e-05
4.3125,-2.4286171436121952e-05
4.315,-2.4214808834565136e-05
4.3175,-2.4100024609778136e-05
4.32,-2.3942452892786969e-05
4.3225,-2.3743245232582409e-05
4.325,-2.3503969315357464e-05
4.3275,-2.3226667511566432e-05
4.33,-2.2913797518213459e-05
4.3325,-2.2568102265133771e-05
4.335,-2.2192652211500004e-05
4.3375,-2.1790556892222281e-05
4.34,-2.1365072343088716e-05
4.3425,-2.0919611651069421e-05
4.345,-2.0457575971602475e-05
4.3475,-1.9982514338320923e-05
4.35,-1.9498127942034177e-05
4.3525,-1.9008294396629489e-05
4.355,-1.8517033558646414e-05
4.3575,-1.8028169031525252e-05
4.36,-1.7545501113252716e-05
4.3625,-1.7072778076130261e-05
4.365,-1.6613466009815157e-05
4.3675,-1.6170833666421638e-05
4.37,-1.5748027002324786e-05
4.3725,-1.5347912871690102e-05
4.375,-1.4973169119206036e-05
4.3775,-1.462607432787356e-05
4.38,-1.4308581206550767e-05
4.3825,-1.4022087434524765e-05
4.385,-1.3767767424470875e-05
4.3875,-1.3546506562279074e-05
4.39,-1.3358880232786941e-05
4.3925,-1.3205137473485181e-05
4.395,-1.3085071646520293e-05
4.3975,-1.2998073829592803e-05
4.4,-1.2943290816663538e-05
4.4025,-1.291946864188316e-05
4.405,-1.2925155852089e-05
4.4075,-1.2958861343219873e-05
4.41,-1.3018926727003148e-05
4.4125,-1.3103573907041807e-05
4.415,-1.32109789577547e-05
4.4175,-1.3339076354246544e-05
4.42,-1.3485582439201666e-05
4.4225,-1.3647941083222943e-05
4.425,-1.3823388850529548e-05
4.4275,-1.4009052838459164e-05
4.43,-1.4202050792213465e-05
4.4325,-1.4399555279173327e-05
4.435,-1.4599094327987391e-05
4.4375,-1.479844479620669e-05
4.44,-1.4995578575194703e-05
4.4425,-1.518907386039292e-05
4.445,-1.5377697008135313e-05
4.4475,-1.5560539162282681e-05
4.45,-1.5736875887851838e-05
4.4525,-1.590610506634536e-05
4.455,-1.6067792537277261e-05
4.4575,-1.6221710779386553e-05
4.46,-1.6367834288800511e-05
4.4625,-1.6506394458022318e-05
4.465,-1.6637803656994865e-05
4.4675,-1.6762694094503183e-05
4.47,-1.6881777769686495e-05
4.4725,-1.6995906471141756e-05
4.475,-1.710611004805122e-05
4.4775,-1.7213651952574693e-05
4.48,-1.7319973598479016e-05
4.4825,-1.7426682111894283e-05
4.485,-1.7535392489597857e-05
4.4875,-1.764757568569157e-05
4.49,-1.7764474719289047e-05
4.4925,-1.7887091712340962e-05
4.495,-1.8016275001254975e-05
4.4975,-1.8152833873948087e-05
4.5,-1.8297544629359079e-05
4.5025,-1.8451055253820592e-05
4.505,-1.861381270709042e-05
4.5075,-1.8785921945283145e-05
4.51,-1.8967189945267187e-05
4.5125,-1.9157115231780267e-05
4.515,-1.93549601896059e-05
4.5175,-1.9559973318534775e-05
4.52,-1.9771244168492981e-05
4.5225,-1.9987726399184974e-05
4.525,-2.0208160832573923e-05
4.5275,-2.0431069894645574e-05
4.53,-2.0654746517035731e-05
4.5325,-2.0877322353228857e-05
4.535,-2.1096937263087213e-05
4.5375,-2.1311788569259956e-05
4.54,-2.1520127922768662e-05
4.5425,-2.1720333473969611e-05
4.545,-2.1910843928074598e-05
4.5475,-2.2090083422551301e-05
4.55,-2.2256395931229478e-05
4.5525,-2.2407980115450233e-05
4.555,-2.254283260539372e-05
4.5575,-2.2658821739553355e-05
4.56,-2.2753746980181181e-05
4.5625,-2.2825538037892738e-05
4.565,-2.2872407877404615e-05
4.5675,-2.2892894431571251e-05
4.57,-2.2885877499836935e-05
4.5725,-2.2850553112527662e-05
4.575,-2.2786406924445002e-05
4.5775,-2.269326959912717e-05
4.58,-2.2571250625437482e-05
4.5825,-2.2420778704535623e-05
4.585,-2.2242484938602717e-05
4.5875,-2.2037258008119304e-05
4.59,-2.1806145067195995e-05
4.5925,-2.1550464346855626e-05
4.595,-2.1271803481501554e-05
4.5975,-2.0971987098734564e-05
4.6,-2.0653123759987617e-05
4.6025,-2.031754076664416e-05
4.605,-1.9967706412792981e-05
4.6075,-1.9606186866643485e-05
4.61,-1.9235584106532288e-05
4.6125,-1.8858525992322019e-05
4.615,-1.8477727298415015e-05
4.6175,-1.8095945081293073e-05
4.62,-1.7715954619912716e-05
4.6225,-1.7340590540478633e-05
4.625,-1.6972690238245401e-05
4.6275,-1.6614953957288421e-05
4.63,-1.6269988862161869e-05
4.6325,-1.5940102565092727e-05
4.635,-1.5627443968823881e-05
4.6375,-1.5333858658269806e-05
4.64,-1.506103828419514e-05
4.6425,-1.4810317374928911e-05
4.645,-1.4582933159565091e-05
4.6475,-1.4379958419946216e-05
4.65,-1.4202143665910459e-05
4.6525,-1.4049884704923957e-05
4.655,-1.3923188021271413e-05
4.6575,-1.3821661050608223e-05
4.66,-1.3744556971480088e-05
4.6625,-1.3690851206788768e-05
4.665,-1.365934374669969e-05
4.6675,-1.3648682925696691e-05
4.67,-1.3657461101043339e-05
4.6725,-1.3684196485269263e-05
4.675,-1.3727297777718139e-05
4.6775,-1.3785195928830236e-05
4.68,-1.3856107026139278e-05
4.6825,-1.3938160083134951e-05
4.685,-1.4029377655619126e-05
4.6875,-1.4127763105956038e-05
4.69,-1.423131414529544e-05
4.6925,-1.4338106103356247e-05
4.695,-1.4446286455150031e-05
4.6975,-1.4554227612209635e-05
4.7,-1.4660521439023635e-05
4.7025,-1.4764048885226003e-05
4.705,-1.4863998711685132e-05
4.7075,-1.4959890706612626e-05
4.71,-1.5051588978479264e-05
4.7125,-1.5139254372831574e-05
4.715,-1.5223262022947774e-05
4.7175,-1.5304075585070945e-05
4.72,-1.5382233239770433e-05
4.7225,-1.5458298019869437e-05
4.725,-1.5532904114206942e-05
4.7275,-1.5606773384106325e-05
4.73,-1.5680745038111119e-05
4.7325,-1.5755779936377629e-05
4.735,-1.5832969814837748e-05
4.7375,-1.5913591302355714e-05
4.74,-1.5999091394564687e-05
4.7425,-1.6091064475924612e-05
4.745,-1.6191193537764267e-05
4.7475,-1.6301125338868433e-05
4.75,-1.6422338610195933e-05
4.7525,-1.6555978114314728e-05
4.755,-1.6702889503118355e-05
4.7575,-1.6863624373644334e-05
4.76,-1.7038594865123328e-05
4.7625,-1.7228083075266557e-05
4.765,-1.7432200210787529e-05
4.7675,-1.7650896137095809e-05
4.77,-1.7883803687699549e-05
4.7725,-1.8130401062961627e-05
4.775,-1.8389958588059275e-05
4.7775,-1.8661504033743785e-05
4.78,-1.8943861090428607e-05
4.7825,-1.9235551284977125e-05
4.785,-1.9534867880600041e-05
4.7875,-1.9839856698191639e-05
4.79,-2.0148304948757283e-05
4.7925,-2.0457873712298322e-05
4.795,-2.076619343574484e-05
4.7975,-2.1070846653371936e-05
4.8,-2.1369446278158286e-05
4.8025,-2.1659766622192062e-05
4.805,-2.1939513755620739e-05
4.8075,-2.2206553005103079e-05
4.81,-2.2458659869173948e-05
4.8125,-2.2693549604345312e-05
4.815,-2.2908961171300047e-05
4.8175,-2.3102578436076737e-05
4.82,-2.3272184235879967e-05
4.8225,-2.3415628667420115e-05
4.825,-2.3531034308175349e-05
4.8275,-2.3616793539017298e-05
4.83,-2.3671616820622205e-05
4.8325,-2.3694535528171661e-05
4.835,-2.3684900670096619e-05
4.8375,-2.3642356922173649e-05
4.84,-2.3566853072370581e-05
4.8425,-2.3458671331577492e-05
4.845,-2.3318422842588413e-05
4.8475,-2.3147072351972717e-05
4.85,-2.2945870969699294e-05
4.8525,-2.2716365044239388e-05
4.855,-2.2460243813439875e-05
4.8575,-2.2179407018183953e-05
4.86,-2.1875831286792338e-05
4.8625,-2.1551637408288878e-05
4.865,-2.1209120975586146e-05
4.8675,-2.085068249413683e-05
4.87,-2.047880887357795e-05
4.8725,-2.0096129274209385e-05
4.875,-1.9705266056901549e-05
4.8775,-1.9308907829289335e-05
4.88,-1.8909640079489999e-05
4.8825,-1.8510064820311418e-05
4.885,-1.8112806528957124e-05
4.8875,-1.7720381574108519e-05
4.89,-1.7335231987876306e-05
4.8925,-1.6959717807448776e-05
4.895,-1.6596044262250974e-05
4.8975,-1.624621082304982e-05
4.9,-1.5912101846397035e-05
4.9025,-1.5595286566765172e-05
4.905,-1.5296995287409364e-05
4.9075,-1.5018257918677304e-05
4.91,-1.4759592004480813e-05
4.9125,-1.4521440251132185e-05
4.915,-1.4303977148309336e-05
4.9175,-1.4107125493421531e-05
4.92,-1.3930659902377412e-05
4.9225,-1.3774189050657504e-05
4.925,-1.3637195816490012e-05
4.9275,-1.3519027156956399e-05
4.93,-1.3419008172452029e-05
4.9325,-1.3336333684315099e-05
4.935,-1.3270047983018749e-05
4.9375,-1.3219027310614302e-05
4.94,-1.3182029174492016e-05
4.9425,-1.3157731801176538e-05
4.945,-1.3144756234237918e-05
4.9475,-1.3141713011412675e-05
4.95,-1.3147258265016088e-05
4.9525,-1.3160124591316013e-05
4.955,-1.317916018207695e-05
4.9575,-1.3203397129077746e-05
4.96,-1.3232150231740406e-05
4.9625,-1.3265071516705201e-05
4.965,-1.3302149323647699e-05
4.9675,-1.3343750479521349e-05
4.97,-1.3390408244613705e-05
4.9725,-1.3442728678585886e-05
4.975,-1.3501349018057224e-05
4.9775,-1.3566837733823489e-05
4.98,-1.3639772405887171e-05
4.9825,-1.3720791879506386e-05
4.985,-1.3810640289408377e-05
4.9875,-1.3910170750479905e-05
4.99,-1.4020339490044405e-05
4.9925,-1.41421126841282e-05
4.995,-1.4276479533011984e-05
4.9975,-1.4424435080222764e-05
5.0,-1.45869294834553e-05
5.0025,-1.4764818037932213e-05
5.005,-1.4958888965033951e-05
5.0075,-1.516969637264785e-05
5.01,-1.5397663122198755e-05
5.0125,-1.5643014697668259e-05
5.015,-1.5905785513783011e-05
5.0175,-1.6185907474782831e-05
5.02,-1.648321807382785e-05
5.0225,-1.6797395363906075e-05
5.025,-1.7127857307552416e-05
5.0275,-1.7473778601839567e-05
5.03,-1.7833936296287782e-05
5.0325,-1.8206794401182322e-05
5.035,-1.8590452641070675e-05
5.0375,-1.8982823963095889e-05
5.04,-1.9381478497245197e-05
5.0425,-1.9783820269049136e-05
5.045,-2.0187209797109415e-05
5.0475,-2.0588997373233705e-05
5.05,-2.0986367847234686e-05
5.0525,-2.1376544187060692e-05
5.055,-2.1756657521323975e-05
5.0575,-2.2123787190933292e-05
5.06,-2.2475109734725871e-05
5.0625,-2.2807924392899751e-05
5.065,-2.3119581786355135e-05
5.0675,-2.3407632887716133e-05
5.07,-2.3669723281084825e-05
5.0725,-2.3903484936667548e-05
5.075,-2.4106730785623709e-05
5.0775,-2.4277391782052043e-05
5.08,-2.4413596810385466e-05
5.0825,-2.4513705392878569e-05
5.085,-2.4576360792900509e-05
5.0875,-2.4600539673775373e-05
5.09,-2.4585545280762135e-05
5.0925,-2.4531018808439126e-05
5.095,-2.4436927676521011e-05
5.0975,-2.4303600017392303e-05
5.1,-2.4131685397714329e-05
5.1025,-2.3922160469930084e-05
5.105,-2.367635255287947e-05
5.1075,-2.3395910852466231e-05
5.11,-2.3082700001886927e-05
5.1125,-2.2739156863648214e-05
5.115,-2.2367909895393945e-05
5.1175,-2.1972082972816401e-05
5.12,-2.155508689164161e-05
5.1225,-2.1120516011308716e-05
5.125,-2.0672141523893212e-05
5.1275,-2.0213719681653686e-05
5.13,-1.9748939289997542e-05
5.1325,-1.9281447576425602e-05
5.135,-1.8814632120903872e-05
5.1375,-1.8351767606157739e-05
5.14,-1.7895968738358934e-05
5.1425,-1.7450252574349914e-05
5.145,-1.701754062307232e-05
5.1475,-1.6600626193205718e-05
5.15,-1.6202211035114614e-05
5.1525,-1.5824771038707527e-05
5.155,-1.5470619128450797e-05
5.1575,-1.5141559710358301e-05
5.16,-1.4839161009374007e-05
5.1625,-1.4564541146489842e-05
5.165,-1.4318442042348181e-05
5.1675,-1.410130623126259e-05
5.17,-1.3913255373711014e-05
5.1725,-1.3754074421357176e-05
5.175,-1.3623303806722719e-05
5.1775,-1.3520173143878344e-05
5.18,-1.3443657462885425e-05
5.1825,-1.3392555578695833e-05
5.185,-1.3365471118134999e-05
5.1875,-1.3360779102060835e-05
5.19,-1.3376587235097214e-05
5.1925,-1.3410748279361657e-05
5.195,-1.3460948106774805e-05
5.1975,-1.3524652902328737e-05
5.2,-1.3599351075744114e-05
5.2025,-1.3682630775675274e-05
5.205,-1.3772272842820168e-05
5.2075,-1.3866239215035803e-05
5.21,-1.3962682272569287e-05
5.2125,-1.4059925181621874e-05
5.215,-1.4156485488090425e-05
5.2175,-1.4251108679930137e-05
5.22,-1.4342705954837766e-05
5.2225,-1.4430382849568468e-05
5.225,-1.4513490437554339e-05
5.2275,-1.4591680717222776e-05
5.23,-1.466506041987061e-05
5.2325,-1.473399417230071e-05
5.235,-1.4799097041887762e-05
5.2375,-1.4861208985581264e-05
5.24,-1.4921341775034714e-05
5.2425,-1.4980601743130304e-05
5.245,-1.5040153530338774e-05
5.2475,-1.5101210939109389e-05
5.25,-1.5165017890565953e-05
5.2525,-1.5232807595357385e-05
5.255,-1.530596445176652e-05
5.2575,-1.538603197621446e-05
5.26,-1.5474660108134232e-05
5.2625,-1.5573587837982353e-05
5.265,-1.56845035012371e-05
5.2675,-1.5808976024644591e-05
5.27,-1.5948360151305335e-05
5.2725,-1.6103783330909335e-05
5.275,-1.6276078991828247e-05
5.2775,-1.6465805989149102e-05
5.28,-1.6673171085131116e-05
5.2825,-1.6898105611657515e-05
5.285,-1.7140174408397848e-05
5.2875,-1.7398791917175565e-05
5.29,-1.7673039903676682e-05
5.2925,-1.796170559163284e-05
5.295,-1.8263351147164129e-05
5.2975,-1.8576152347559213e-05
5.3,-1.8898091817805323e-05
5.3025,-1.922697052938295e-05
5.305,-1.9560297899451149e-05
5.3075,-1.9895493993513953e-05
5.31,-2.0229848805093018e-05
5.3125,-2.0560593368545423e-05
5.315,-2.0884875265857054e-05
5.3175,-2.1199747217813392e-05
5.32,-2.1502328658924442e-05
5.3225,-2.1789917079095875e-05
5.325,-2.2059960961192181e-05
5.3275,-2.2310095391502824e-05
5.33,-2.2538170399104454e-05
5.3325,-2.27420747637724e-05
5.335,-2.2919768672112136e-05
5.3375,-2.3069280834640826e-05
5.34,-2.3188771442907563e-05
5.3425,-2.3276590331140903e-05
5.345,-2.3331357010210603e-05
5.3475,-2.3352032766552278e-05
5.35,-2.3337992499821417e-05
5.3525,-2.3289029446635356e-05
5.355,-2.3205313832722768e-05
5.3575,-2.3087357211946743e-05
5.36,-2.2935881141357981e-05
5.3625,-2.2751884761992131e-05
5.365,-2.2536559370279394e-05
5.3675,-2.2291382044119008e-05
5.37,-2.2018147171402789e-05
5.3725,-2.171909688541925e-05
5.375,-2.1396760882424317e-05
5.3775,-2.1054008439504072e-05
5.38,-2.0694048450587088e-05
5.3825,-2.0320140785157263e-05
5.385,-1.9935565263863723e-05
5.3875,-1.9543612057945707e-05
5.39,-1.9147438258757672e-05
5.3925,-1.8750101333584873e-05
5.395,-1.83545396832617e-05
5.3975,-1.7963760390322855e-05
5.4,-1.7580775613689927e-05
5.4025,-1.7208548604143289e-05
5.405,-1.6850011127440423e-05
5.4075,-1.6507838350088053e-05
5.41,-1.6184362443597534e-05
5.4125,-1.5881457433373677e-05
5.415,-1.5600841097738187e-05
5.4175,-1.5343779826026614e-05
5.42,-1.5111343797352899e-05
5.4225,-1.4904284293876536e-05
5.425,-1.4723068460679116e-05
5.4275,-1.4567824557284855e-05
5.43,-1.4438407717880053e-05
5.4325,-1.4334328390161765e-05
5.435,-1.4254920586720376e-05
5.4375,-1.4199343892299937e-05
5.44,-1.416657755611635e-05
5.4425,-1.4155389506239426e-05
5.445,-1.4164232596573096e-05
5.4475,-1.4191249855790066e-05
5.45,-1.4234279145199387e-05
5.4525,-1.4290971244249773e-05
5.455,-1.435895723172188e-05
5.4575,-1.4435792758063667e-05
5.46,-1.4519095827727483e-05
5.4625,-1.4606451623637678e-05
5.465,-1.4695523033083142e-05
5.4675,-1.4784066488982945e-05
5.47,-1.4870105899793419e-05
5.4725,-1.4952050201415429e-05
5.475,-1.5028746553751513e-05
5.4775,-1.509945595909029e-05
5.48,-1.5163718248303708e-05
5.4825,-1.5221254702658015e-05
5.485,-1.5271938617236093e-05
5.4875,-1.5315850335171855e-05
5.49,-1.5353290504531713e-05
5.4925,-1.5384905654942906e-05
5.495,-1.5411461357191585e-05
5.4975,-1.5433954573006495e-05
5.5,-1.5453584908345299e-05
5.5025,-1.5471672701723733e-05
5.505,-1.5489667335261866e-05
5.5075,-1.5509052666518373e-05
5.51,-1.5531359134182588e-05
5.5125,-1.5558169165374955e-05
5.515,-1.5591104736228503e-05
5.5175,-1.5631836986501239e-05
5.52,-1.5682055503721556e-05
5.5225,-1.574348314440426e-05
5.525,-1.5817843152758262e-05
5.5275,-1.5906863908881583e-05
5.53,-1.6012048062282197e-05
5.5325,-1.6134776700705259e-05
5.535,-1.6276084624494808e-05
5.5375,-1.6436686023428633e-05
5.54,-1.6616864476983407e-05
5.5425,-1.681655285283659e-05
5.545,-1.7035248271387256e-05
5.5475,-1.7272202538667604e-05
5.55,-1.7526388820126711e-05
5.5525,-1.7796534783038762e-05
5.555,-1.8081249222182115e-05
5.5575,-1.8378862876620923e-05
5.56,-1.8687357602477238e-05
5.5625,-1.900449537708123e-05
5.565,-1.9327863563130702e-05
5.5675,-1.9654926541012325e-05
5.57,-1.9983053219003076e-05
5.5725,-2.0309356638712399e-05
5.575,-2.0630828707305317e-05
5.5775,-2.0944480981369694e-05
5.58,-2.1247259046441194e-05
5.5825,-2.1536276357780422e-05
5.585,-2.1808716668254118e-05
5.5875,-2.2061839079755663e-05
5.59,-2.2293081662712211e-05
5.5925,-2.2499951512624659e-05
5.595,-2.2680098128488414e-05
5.5975,-2.2831302886942197e-05
5.6,-2.2951554744577946e-05
5.6025,-2.3039142872129852e-05
5.605,-2.3092772282567965e-05
5.6075,-2.3111561618408798e-05
5.61,-2.3095056866878429e-05
5.6125,-2.3043158562838687e-05
5.615,-2.2956053952797493e-05
5.6175,-2.2834192673043886e-05
5.62,-2.2678246806931296e-05
5.6225,-2.2489227835578597e-05
5.625,-2.2268497828083879e-05
5.6275,-2.2017801800467576e-05
5.63,-2.1739305243433194e-05
5.6325,-2.1435584592543909e-05
5.635,-2.1109494898583449e-05
5.6375,-2.0764128765583723e-05
5.64,-2.0402749652769547e-05
5.6425,-2.0028680803697162e-05
5.645,-1.9645204637017861e-05
5.6475,-1.925555619531079e-05
5.65,-1.8862870036704319e-05
5.6525,-1.8470068548691365e-05
5.655,-1.8080150834799386e-05
5.6575,-1.7695902737866331e-05
5.66,-1.7320239664738932e-05
5.6625,-1.695583061989701e-05
5.665,-1.6605267602512484e-05
5.6675,-1.62707843416712e-05
5.67,-1.5954462979109406e-05
5.6725,-1.5657923398939773e-05
5.675,-1.5382574446215296e-05
5.6775,-1.5129447366271154e-05
5.68,-1.4899309780007472e-05
5.6825,-1.4692646644889154e-05
5.685,-1.4509612120354934e-05
5.6875,-1.4350099886155951e-05
5.69,-1.421377150286815e-05
5.6925,-1.4100094173578529e-05
5.695,-1.4008434109636361e-05
5.6975,-1.3938007835365326e-05
5.7,-1.3887864747684962e-05
5.7025,-1.3856800615850772e-05
5.705,-1.3843294737198958e-05
5.7075,-1.3845577745082981e-05
5.71,-1.3861724150407822e-05
5.7125,-1.3889810102900735e-05
5.715,-1.392790507296153e-05
5.7175,-1.3974145751522663e-05
5.72,-1.4026673963944607e-05
5.7225,-1.4083598162242567e-05
5.725,-1.4143066726912871e-05
5.7275,-1.4203387323158014e-05
5.73,-1.4263164436949963e-05
5.7325,-1.4321420706552695e-05
5.735,-1.4377614193569808e-05
5.7375,-1.443154723449678e-05
5.74,-1.4483294388349791e-05
5.7425,-1.4533106924278626e-05
5.745,-1.4581339727265486e-05
5.7475,-1.4628463120458439e-05
5.75,-1.4675098844820835e-05
5.7525,-1.4722114165338813e-05
5.755,-1.4770511036062381e-05
5.7575,-1.482146622422147e-05
5.76,-1.4876345113420407e-05
5.7625,-1.4936622747002765e-05
5.765,-1.5003764572833415e-05
5.7675,-1.5079222899744681e-05
5.77,-1.5164382696448955e-05
5.7725,-1.5260615197449474e-05
5.775,-1.5369192645916094e-05
5.7775,-1.5491368287173505e-05
5.78,-1.5628355486432774e-05
5.7825,-1.5781388821867966e-05
5.785,-1.5951598566419029e-05
5.7875,-1.6140062008357119e-05
5.79,-1.6347570047118099e-05
5.7925,-1.6574619917498669e-05
5.795,-1.6821235802600973e-05
5.7975,-1.7087027000435227e-05
5.8,-1.7371148369335149e-05
5.8025,-1.7672463698881097e-05
5.805,-1.7989511128553555e-05
5.8075,-1.8320664606317192e-05
5.81,-1.8664050929443245e-05
5.8125,-1.9017608183003936e-05
5.815,-1.9378959699990941e-05
5.8175,-1.9745456692961424e-05
5.82,-2.0114348084085167e-05
5.8225,-2.0482803705238214e-05
5.825,-2.0847836995653259e-05
5.8275,-2.1206516956199554e-05
5.83,-2.155580329993624e-05
5.8325,-2.1892609802111875e-05
5.835,-2.2213739790704667e-05
5.8375,-2.2516084570893494e-05
5.84,-2.2796581576867221e-05
5.8425,-2.3052379477647153e-05
5.845,-2.328088337908147e-05
5.8475,-2.3479638956017378e-05
5.85,-2.3646510351382933e-05
5.8525,-2.3779532739136653e-05
5.855,-2.387699078457219e-05
5.8575,-2.3937371957924942e-05
5.86,-2.3959439020488358e-05
5.8625,-2.394230517132578e-05
5.865,-2.3885467603141228e-05
5.8675,-2.3788817651351035e-05
5.87,-2.3652652511247461e-05
5.8725,-2.3477563630436789e-05
5.875,-2.3264521578631162e-05
5.8775,-2.3014763378101692e-05
5.88,-2.2729931169137933e-05
5.8825,-2.2412023307751764e-05
5.885,-2.2063439198495591e-05
5.8875,-2.1687100562899436e-05
5.89,-2.1286154038219238e-05
5.8925,-2.0864083812284927e-05
5.895,-2.042460359378008e-05
5.8975,-1.9971405219983594e-05
5.9,-1.950832538247673e-05
5.9025,-1.9039065423807666e-05
5.905,-1.8567312924201817e-05
5.9075,-1.809661938232677e-05
5.91,-1.7630491024497692e-05
5.9125,-1.7172346753951877e-05
5.915,-1.6725617940593802e-05
5.9175,-1.6293593469987517e-05
5.92,-1.5879447763137577e-05
5.9225,-1.5486077735370269e-05
5.925,-1.5116086200722015e-05
5.9275,-1.4771539809676547e-05
5.93,-1.4454276905632368e-05
5.9325,-1.416566045215131e-05
5.935,-1.3906639665713105e-05
5.9375,-1.3678000569839537e-05
5.94,-1.3480109517430782e-05
5.9425,-1.3312972259113782e-05
5.945,-1.3176272768170835e-05
5.9475,-1.3069400765048194e-05
5.95,-1.2991499000748772e-05
5.9525,-1.2941428471812945e-05
5.955,-1.2917809170844789e-05
5.9575,-1.2919092322715754e-05
5.96,-1.2943445812601382e-05
5.9625,-1.2988847922514545e-05
5.965,-1.305294405423931e-05
5.9675,-1.3133229749906372e-05
5.97,-1.322713197383378e-05
5.9725,-1.3332122453810999e-05
5.975,-1.3445709622442733e-05
5.9775,-1.3565500872905593e-05
5.98,-1.3689190922923781e-05
5.9825,-1.3814593873822737e-05
5.985,-1.39396452524439e-05
5.9875,-1.4062605308694768e-05
5.99,-1.418203494606374e-05
5.9925,-1.429691341012489e-05
5.995,-1.440661692949674e-05
5.9975,-1.4510817583703091e-05
6.0,-1.4609426219605103e-05
6.0025,-1.4702579227519876e-05
6.005,-1.4790527889990513e-05
6.0075,-1.4873713279388876e-05
6.01,-1.4952750288912835e-05
6.0125,-1.5028436758413243e-05
6.015,-1.5101782832268823e-05
6.0175,-1.5174024474182664e-05
6.02,-1.5246680269673484e-05
6.0225,-1.5321361416462043e-05
