Physical Time (s),xth_top Monitor (kg-m/s^3): top_cv1,xth_top Monitor (kg-m/s^3): top_cv2,xth_top Monitor (kg-m/s^3): top_cv3,xth_top Monitor (kg-m/s^3): top_cv4,xth_top Monitor (kg-m/s^3): top_cv5,xth_top Monitor (kg-m/s^3): top_cv6,xth_top Monitor (kg-m/s^3): top_cv7
3.195,-3.4365821997594677e-16,-2.2873471287170767e-16,-2.562746341071744e-16,-3.2593969229439867e-16,-4.669005259168072e-16,-4.6999217407390005e-16,9.3106151179396112e-17
3.1975,-1.8127165441777636e-16,-2.1479233718774226e-16,-2.3873285669145437e-16,-3.2716732199408604e-16,-3.7034989467630307e-16,-4.9332744625641594e-16,-3.0100770163246467e-16
3.2,-4.7173224855469201e-16,-4.849013306902109e-16,-6.1879544047253651e-16,-5.1311699956326391e-16,-2.1340621937723824e-16,-1.2409687637132632e-16,4.0835393982346683e-17
3.2025,6.5955967907711101e-17,-1.7884122288508577e-17,7.6167977955977326e-17,-4.8021833884891435e-17,2.171960833994508e-17,1.0832383267241921e-16,1.2270133582591958e-17
3.205,-9.5128049670887256e-16,-9.2662597772549408e-16,-8.2690791372854717e-16,-7.3582747000176254e-16,-8.4482538389671157e-16,-7.2630974352082537e-16,-2.1774924887345702e-15
3.2075,-1.1010879807628325e-15,-9.8224742848721525e-16,-9.1926406253969738e-16,-1.021503603925124e-15,-7.6658692789996348e-16,-8.0806251387267132e-16,-3.0672974684719532e-16
3.21,-2.5662554995437456e-16,-3.5717534268204136e-16,-2.465284743694843e-16,-2.393296738157412e-16,-2.7505688175406289e-16,-4.8141441588185495e-16,7.584372743351607e-17
3.2125,-1.0888749741524486e-15,-1.2614755519244289e-15,-1.1967388827382512e-15,-1.1718882401046804e-15,-1.1210604734258399e-15,-1.2449989152366919e-15,-1.4064344436583393e-15
3.215,3.6506105071380332e-16,2.6061855918330448e-16,3.1466551577482378e-16,3.5992687993575811e-16,4.1682990595670554e-16,3.8587733555681472e-16,2.3391042587986756e-16
3.2175,6.0294066194436099e-17,-9.7552970243490705e-17,-1.8853454185926748e-16,-2.3524303920143344e-16,-2.8236422193254513e-16,-3.3601842735198418e-16,-5.9922814705826572e-16
3.22,-3.50487768765921e-16,-4.2667563043174807e-16,-3.4726778671291568e-16,-4.8352693560163675e-16,-2.9986230584013877e-16,-1.3159580791506589e-16,5.8983282443480694e-16
3.2225,7.14548532638665e-16,8.1037417690258551e-16,9.0554202230638134e-16,8.677695957689382e-16,1.0180872178004318e-15,9.3424455954562316e-16,1.0569129003626148e-15
3.225,-1.3404057220827273e-16,-7.5836187993286002e-17,8.2189660172284236e-18,-1.4666089046383575e-16,-3.21850527131344e-16,-3.1769716236061038e-16,4.5519643919423561e-16
3.2275,5.6486012783358835e-17,4.1787139677571687e-18,-1.2893665694097401e-16,-1.9506310721301821e-16,-2.1756410154951568e-16,-4.5054914296826246e-16,-1.0408011875741985e-15
3.23,-7.1852940611701745e-16,-6.8885133251485553e-16,-8.7300803656447301e-16,-7.808028720464222e-16,-9.5737743890822366e-16,-1.0104750436550769e-15,-1.7508647825839657e-16
3.2325,-2.4394230205288715e-16,-3.8322242980529675e-16,-5.5938947104201949e-16,-4.4242783955421161e-16,-4.7302471758176709e-16,-7.3747170685311771e-16,-7.842975535194761e-16
3.235,5.1295618326538466e-16,5.1038665032793659e-16,6.3890615315930112e-16,7.2875769547343394e-16,6.0542159801321061e-16,2.6815880748949377e-16,-1.0457079297824104e-15
3.2375,3.4940150850882041e-17,1.2473671871323847e-17,-4.8707669650799129e-17,-3.3556897166140212e-17,-2.2989862154717436e-17,5.4378738269925058e-17,4.407639949864849e-16
3.24,3.071061210639961e-16,3.3033455712524931e-16,3.1024004735499699e-16,3.2387375347364969e-16,4.0552395942241346e-16,3.1600086508844028e-16,1.0494053152217159e-15
3.2425,-5.9182142707687013e-17,-1.2053338036807295e-16,-1.521549100092661e-16,1.2364209588647198e-17,1.0360140341113916e-16,-1.3367334915241338e-16,6.8530456235914403e-16
3.245,-3.3489262893792636e-16,-3.4478822427777817e-16,-2.7699464862117689e-16,-2.4215674843059413e-16,-1.9779812643674751e-16,-1.978362668183237e-16,8.5445514846399115e-16
3.2475,4.0131687778042536e-16,4.5258805093638399e-16,5.2488006578317346e-16,5.3165523075056054e-16,4.756485073557784e-16,2.3853211862496112e-16,-6.1528907973950378e-16
3.25,3.6180179174904995e-17,-8.6742828317336678e-18,-4.0925094165802238e-17,-1.4914001734871032e-16,1.2997274160983286e-16,-7.4456664637164378e-17,4.1053424650940864e-16
3.2525,-5.4257821178880083e-16,-6.342744814289483e-16,-6.2222035734253658e-16,-3.2668418483767693e-16,-3.5882641581404165e-16,-4.0039212310970196e-16,1.1188603341985368e-15
3.255,-1.0976419550978221e-17,-4.4650584403890596e-17,-6.6804514724120571e-17,-1.1193991589143579e-17,8.9478642799444216e-17,3.3606806008484777e-16,2.617346625215651e-16
3.2575,6.5827097255376123e-16,7.4643585045877046e-16,8.7321619981215695e-16,6.8450519020960678e-16,7.9122308093404898e-16,9.0001112761699852e-16,2.488068515451224e-16
3.26,1.041836341976112e-15,9.9945408365681083e-16,1.089131067264785e-15,1.1882232777090172e-15,1.246872687331793e-15,1.3104506917101271e-15,8.0227845926199614e-16
3.2625,7.3730284057880544e-16,7.069521088799668e-16,7.098855103200674e-16,7.9139573841574334e-16,5.4729877426246708e-16,6.461143627018884e-16,-1.0667740043271532e-16
3.265,-6.1673617492605601e-17,-9.918066235422327e-17,-7.2897835565364217e-17,2.862364701525786e-17,2.895306240034103e-16,6.7155277617976358e-17,-1.4230630949959591e-16
3.2675,4.6635758581082328e-16,4.5700246382166336e-16,3.8636475052163483e-16,3.3934206788455887e-16,2.7651507776393994e-16,3.4868888635310018e-16,6.9031674099285436e-16
3.27,-4.6314526149220042e-16,-5.1410867559483408e-16,-4.1529809109631393e-16,-4.1497117403827749e-16,-5.2740596026638557e-16,-3.4092700459125507e-16,-8.2349244034038919e-16
3.2725,-4.7987741918019523e-16,-5.6117185841259459e-16,-5.2246390641856745e-16,-4.8980421964006133e-16,-5.6811799120914274e-16,-5.8306016746826434e-16,-9.9797747119715594e-16
3.275,-1.118010892790659e-15,-1.1676880701524823e-15,-1.1688247326425431e-15,-1.1913504256194061e-15,-1.2094167268770064e-15,-1.0737177223183197e-15,-1.3857479015616029e-15
3.2775,7.9620568791232395e-16,9.4546240517825372e-16,9.2588974555835101e-16,1.0726376599186712e-15,1.0870552429964677e-15,9.4535373450992587e-16,6.7314233610404111e-16
3.28,-1.4437055130867243e-16,-1.7520386695879316e-16,-2.2369235978398805e-16,-1.877010157197939e-16,-3.2296137732071358e-16,-1.2918458147808091e-16,2.0065104851552764e-16
3.2825,-2.6389155335586848e-16,-3.601556330310098e-16,-3.6054720863048321e-16,-2.1875943576322725e-16,-1.9928920444027706e-16,-2.8083677740360291e-16,-1.0097679297272317e-16
3.285,-1.4545658100026476e-16,-2.3741195490746636e-16,-2.4929530964110545e-16,-2.0464164275281487e-16,-1.8297661343771436e-16,-1.998111880808779e-16,-1.0496978826363336e-15
3.2875,-7.2611271110254088e-16,-6.7195708995140844e-16,-5.5940702297175755e-16,-7.1660875360208084e-16,-5.22047520053463e-16,-4.2769610557940467e-16,-4.1911194591221633e-16
3.29,1.1597845225485201e-15,1.0734283090287088e-15,1.0444697282625976e-15,9.9561147670750595e-16,1.1102317850319707e-15,8.9609280102074008e-16,1.6045469597017914e-15
3.2925,8.6789015800404737e-16,8.3518956042673889e-16,9.9819786579075449e-16,1.0396325800207279e-15,9.9036625148975361e-16,7.5970808336879699e-16,1.1474445930081465e-15
3.295,-7.0139382233370718e-16,-6.7519631999748706e-16,-6.8535441122516752e-16,-6.8133596301532248e-16,-4.4906030166634717e-16,-5.8392228149842454e-16,-3.9761982416401986e-16
3.2975,-2.055468580774946e-16,-3.6319423368622224e-16,-3.6394453241423241e-16,-4.3080287237577422e-16,-5.5160089484591157e-16,-3.9901689880293132e-16,-4.1547506762676221e-16
3.3,-7.2998843749563271e-16,-7.9440097371752878e-16,-7.6317310148922381e-16,-5.9599025811023972e-16,-4.6356607187130337e-16,-3.4025011129946561e-16,-1.4153640596685887e-16
3.3025,3.7872080682745828e-16,2.7429965284222734e-16,3.0775037594704759e-16,4.3021925505388808e-16,2.6471586105945553e-16,4.0725915341872012e-16,4.9572092289196618e-16
3.305,5.3673169788356689e-16,5.3739340752061295e-16,5.8090161176982733e-16,6.9851309707891869e-16,8.5097096034653863e-16,9.4522433730361033e-16,1.3077917689934028e-16
3.3075,-8.4882220651129208e-16,-9.8595556947837377e-16,-8.3342878245343023e-16,-7.4311692946076485e-16,-7.6099708339895746e-16,-7.1388496514928026e-16,2.4112066194163759e-16
3.31,-2.2890508455163676e-16,-3.2854358129637551e-16,-2.8867453128215554e-16,-1.5252940967887619e-16,-4.0848090069738496e-17,6.1622858349770637e-17,4.052572043049007e-17
3.3125,5.9542048067887262e-17,2.8550555248935118e-17,4.5066142304894831e-17,1.799661288057662e-16,3.6441701463305091e-16,3.010299300909317e-16,6.361576652108844e-16
3.315,3.6171779548171716e-16,3.5111588339465132e-16,4.0621619163383809e-16,4.738554455488694e-16,3.1705717439128908e-16,1.9473109486698362e-16,4.344725710145277e-16
3.3175,-8.3206010954353504e-16,-8.5392164001805582e-16,-1.0437176744386304e-15,-1.1526394842226705e-15,-1.3701458229933457e-15,-1.5282433468355187e-15,-5.6085295739900036e-16
3.32,-3.9550722829299202e-16,-4.0429297956717772e-16,-2.6498490773543763e-16,-3.5473463198162131e-16,-3.7761759239740489e-16,-1.3565267580910796e-16,6.1388544551064321e-16
3.3225,3.2278020700777905e-16,3.0628641519138096e-16,2.9311765002735064e-16,2.8600629423152249e-16,2.4741391693818174e-16,2.3061175306626471e-16,5.409474665577592e-16
3.325,-1.7928913840072262e-16,-1.7247978769509446e-16,-8.7509897720653378e-17,-8.4183973876364541e-17,6.606347309300062e-17,1.2928915492685438e-16,-2.9561473764356851e-16
3.3275,1.1157125705797028e-15,1.1654214091216545e-15,1.1297675004188647e-15,1.1991141295658842e-15,1.236489016392976e-15,1.3807600768534263e-15,1.1241914929426152e-15
3.33,8.9575528812263839e-17,9.7020786162564719e-17,-5.3587942931736523e-17,1.2687988787228303e-16,1.1603576194649257e-16,2.0576597410250666e-16,7.6484436750488021e-17
3.3325,1.0877264559352419e-16,1.7356908986344516e-16,1.3222875365546625e-16,1.5026854639404944e-16,1.8431766225118642e-16,3.3676611569402711e-16,8.8590089850489746e-16
3.335,4.4421018521355968e-16,3.0349915622833527e-16,2.7420231512732854e-16,2.5378391620568346e-16,3.8687154237461458e-16,3.3685883285741673e-16,3.2478467933868727e-16
3.3375,1.2280522660925725e-16,2.8693225955492021e-17,8.4385094075655905e-17,2.0852798678589381e-17,-1.267163951301196e-17,4.5310322907881203e-17,1.3836679938085668e-16
3.34,-4.2218927331933524e-16,-4.8219753863922665e-16,-3.950879175744736e-16,-7.1473141287089718e-16,-6.1410873332943869e-16,-8.2096683103017798e-16,-1.322845134567398e-15
3.3425,-3.083676955553134e-16,-2.3027464774414988e-16,-3.2240047226114434e-16,-2.9250908811837378e-16,-5.5399739559661176e-16,-6.8010679218107212e-16,-6.5545375955096484e-16
3.345,-5.8658023232345719e-16,-6.3049142790228441e-16,-8.1752051044625657e-16,-8.5281075139884268e-16,-6.7129961235645715e-16,-6.5755199512804449e-16,-1.4100908090303129e-15
3.3475,-2.0575956418049697e-16,-1.1978453171818685e-16,-7.7946168156413219e-17,-2.9042624677882967e-16,-1.3399772350958539e-16,-3.3566714553572226e-16,-1.3208473843759338e-16
3.35,-1.6955232713610765e-16,-7.6792145110903903e-17,-5.4261266277066988e-17,6.1091837325704511e-17,1.9376645050692578e-16,4.0976077370531826e-16,-2.8525265800172645e-16
3.3525,-3.2653538035826455e-16,-2.1400121914533427e-16,-3.0534991491271859e-16,-2.4930179792715166e-16,-7.5022178223679953e-17,-9.1298870406704764e-17,-1.5513436427817918e-16
3.355,3.7699392465523891e-16,3.1265485811949018e-16,2.9883653206866912e-16,2.4160842955842232e-16,2.2288870567731996e-16,5.5086735019317793e-16,-2.0754619699312052e-16
3.3575,-3.9724318657112895e-16,-3.8502079571693784e-16,-3.6071865974354104e-16,-5.6304058939910963e-16,-4.0714516067373568e-16,-5.8190145134701814e-16,-6.0260095158803666e-16
3.36,-5.3095527685696076e-17,-8.3408045543994206e-17,-9.037854604810226e-17,-2.5830505000261774e-16,-2.192847416201803e-16,-8.8377286572907653e-17,-1.9989105508201914e-17
3.3625,1.8624991909177742e-16,5.4029746489143266e-17,6.4772810631139041e-17,7.4236620157890662e-17,8.6009610220539822e-18,1.3068482153198381e-16,-4.3136702738154567e-17
3.365,-2.6809716282483278e-16,-1.8238267697738168e-16,-2.265445089019712e-16,-2.818799722564114e-16,-4.2891710814290729e-16,-2.8059141628837023e-16,-3.9067014457872497e-16
3.3675,5.7075005522876409e-16,5.9351490733062038e-16,5.8705781112964114e-16,6.0790567759123604e-16,5.2334942993874231e-16,4.7199576466095868e-16,4.5679404793209761e-16
3.37,3.0962883942552415e-16,2.4430232890519573e-16,1.6141588554591632e-16,3.247217954017288e-16,3.9508512649255882e-16,1.8948138320270149e-16,2.19563183998448e-16
3.3725,-4.2474661869792657e-18,2.2444887506958713e-16,1.8710966534698035e-16,1.2655181822611791e-16,3.1177650430790235e-16,4.8304645728241488e-16,2.7757720023072153e-16
3.375,-2.3222323873585825e-16,-1.5487492733065985e-16,-7.7732587003214855e-17,-2.9151398705669626e-17,-1.4332937542830544e-16,-5.2811478484387195e-16,-3.5273975258727487e-16
3.3775,-1.3300709324655266e-16,-3.6034476442901477e-16,-3.6314625218434054e-16,-4.38336123841739e-16,-6.9187291435165653e-16,-5.0400707652771209e-16,-2.2936103943333405e-16
3.38,8.1185897590686674e-16,8.2750781111440547e-16,9.0011389220866542e-16,9.5378882929365974e-16,1.1214997060120687e-15,1.2351392326236081e-15,1.0623316316868222e-15
3.3825,3.971875244927088e-16,3.8893985365392418e-16,3.6682581785179188e-16,3.0530286311210329e-16,3.2551170281389429e-16,3.7254540664370721e-16,6.6818480153863185e-16
3.385,4.1220904648720147e-16,4.1792897545741982e-16,2.6368720363280052e-16,1.9462969353587401e-16,3.3633066514912514e-17,-3.3860738154084007e-17,-4.19451972649229e-17
3.3875,4.5017286254352802e-16,4.0023794851632958e-16,5.0555129062061341e-16,5.8066947149249044e-16,7.5382871149204274e-16,8.8922974269860885e-16,9.8726682189008208e-16
3.39,-3.3725911185353248e-16,-4.8685710331233989e-16,-4.5830159689635987e-16,-4.3065101492479559e-16,-3.8559138654832064e-16,-6.1515050967522898e-16,-1.1004314291387899e-15
3.3925,1.8042433145509495e-18,-5.2044607791976181e-17,-1.0148844652779933e-16,-1.661753021076939e-16,-2.4967063330941172e-16,-6.4828026763308843e-16,-1.0731303355060674e-15
3.395,4.1795601381739837e-16,3.0317886212070151e-16,1.4581619113624563e-16,1.3283324978271353e-16,2.3762552021036479e-16,1.4774074790155335e-16,4.0979220363177977e-16
3.3975,-5.6004534215758886e-16,-6.8533532687494967e-16,-6.3498196433654812e-16,-7.2448695358845393e-16,-7.9672061858244086e-16,-8.045311916645866e-16,-7.2137691887616288e-16
3.4,7.0438927144889691e-16,7.6970156265584606e-16,7.2507403273790934e-16,7.3470826316524362e-16,7.1763230762540913e-16,5.105137093669204e-16,4.8654850631640785e-16
3.4025,-4.262087591075198e-16,-5.4466997585397885e-16,-5.6363527090895501e-16,-5.7337595101295459e-16,-5.1245919678810894e-16,-3.4566494478861139e-16,-6.9721473793780506e-16
3.405,5.2554641942301716e-16,6.9889004584809025e-16,6.3654514021859311e-16,6.8300750957936052e-16,7.8414610319741935e-16,8.410879186135249e-16,7.2472748047999278e-16
3.4075,-5.0132793687466067e-16,-3.8533751906360763e-16,-5.5315147528976543e-16,-5.5237296298049251e-16,-7.2399050161718218e-16,-6.9770174073260059e-16,-5.2124455988223365e-16
3.41,-5.4740886436118129e-16,-4.8960610627449974e-16,-5.0760438058551298e-16,-5.2795774484165423e-16,-5.296154692227135e-16,-4.4468811179616664e-16,-4.4058201527962978e-16
3.4125,3.0423941687265491e-16,4.4970001064094178e-16,3.5353695507262744e-16,5.4138801400896052e-16,5.3172789033216699e-16,4.0362820271296093e-16,2.3565700401094652e-16
3.415,-7.0792828140241923e-16,-9.4129826784173065e-16,-9.2358701618830677e-16,-8.9984526842422005e-16,-8.2624498856787241e-16,-9.0207431825224405e-16,-9.9634398299866975e-16
3.4175,5.6130247313258916e-16,6.4070680942292024e-16,4.938696736531783e-16,6.9499853713189593e-16,6.1302322068674371e-16,6.959639608922256e-16,8.8214837444221287e-16
3.42,-4.841602729127563e-16,-4.8479586176430237e-16,-5.71436908617727e-16,-6.1749255120211194e-16,-7.7518495272841103e-16,-8.1467909341279443e-16,-5.1515619674887166e-16
3.4225,-3.5916405830109487e-16,-4.0292953071224802e-16,-3.0258515972591145e-16,-3.5568909465026511e-16,-1.1042378962426213e-16,-2.9005717387436702e-16,2.7381275737573242e-17
3.425,6.6301510896978026e-16,6.330683836608847e-16,7.2589142854091112e-16,6.1823881428390222e-16,7.2609883867329947e-16,9.2376968320572707e-16,1.1397846786946526e-15
3.4275,3.231729257817615e-16,4.135615218260453e-16,6.5344506626004821e-16,7.3355780971930705e-16,6.075768918753522e-16,5.3766148175020849e-16,1.0142859420260724e-15
3.43,1.0363003312898083e-16,7.6696814734768595e-17,1.8270973178469787e-16,1.5898837383179079e-16,4.3950244588008241e-16,4.0055602549799203e-16,7.9223460457185276e-16
3.4325,1.0016919503263584e-15,9.3305256140822635e-16,8.1558530591941538e-16,1.0148210173595281e-15,1.2362908197265182e-15,1.2431592413346665e-15,1.2530697994670232e-15
3.435,4.7720973141485405e-17,1.3864336709772527e-16,1.6150369756051669e-16,-3.7127394240968649e-17,1.4851203035259223e-16,3.1495742317001843e-16,-1.4766223018360349e-16
3.4375,-2.8697904058640001e-16,-3.4659648491115167e-16,-3.2028617694338391e-16,-3.9374365746690536e-16,-3.7471942353298063e-16,-3.3324739561935271e-16,-8.0555356436658295e-16
3.44,-5.6421209175301269e-16,-7.4724798711359584e-16,-6.6630348229819801e-16,-7.0864469445749144e-16,-7.4811108928780241e-16,-1.0190208249344794e-15,-9.0417982707962851e-16
3.4425,-4.6463569370472972e-16,-3.7110191821270231e-16,-3.247544206687305e-16,-5.312297051844208e-16,-5.1530370109882973e-16,-6.0784707787880355e-16,-3.412860077709683e-16
3.445,4.8743152667268561e-16,4.7369450512512635e-16,3.7634378562471594e-16,4.6845729737789806e-16,2.1653228409866959e-16,2.2271398241717143e-16,4.6307002610254991e-16
3.4475,6.7349652587764674e-16,6.4159944676560986e-16,5.8212637152298987e-16,6.4167617724757092e-16,5.2379355250284851e-16,3.9095920489035e-16,4.0859969800689527e-16
3.45,-3.792027257122091e-16,-4.104402305434682e-16,-4.0423473617514928e-16,-2.2635748293908708e-16,-4.3671846544016146e-16,-6.9136468378682206e-16,-6.3607193786169415e-16
3.4525,5.0428741226239759e-16,6.0035587921968671e-16,5.3626443799656245e-16,6.0862825476160122e-16,6.6218527992124208e-16,6.2214806544673135e-16,8.1734616115939929e-16
3.455,-4.8378516942737001e-17,-6.1141091966016029e-17,6.6222262066855342e-17,8.7599723120025526e-17,2.3071024716565076e-17,-3.6621793052993737e-16,-6.8002108018057515e-16
3.4575,5.9288851253986876e-16,6.554636297864547e-16,6.939133355786457e-16,7.4284252772102009e-16,9.3082664302230657e-16,8.121474883052385e-16,9.1034644042963075e-16
3.46,1.5130543509308874e-16,6.2406984377780242e-17,-2.7634389877551152e-17,-4.2823084499294685e-17,-1.4270217776862842e-16,7.3159647969630989e-17,5.5389918378283898e-17
3.4625,-5.3258632994543608e-16,-5.0486071569330801e-16,-6.7326192166472022e-16,-6.9426613227220522e-16,-7.1344605705072854e-16,-8.8117672931631659e-16,-1.3001439385594855e-15
3.465,2.6627207657194701e-16,3.2873941759016429e-16,9.6970850593628846e-17,2.0226210805457772e-16,4.320913485282579e-16,2.9357686592498773e-16,1.3351380382261315e-16
3.4675,-8.3512505567434367e-16,-8.2857966879315928e-16,-8.7046607023949279e-16,-8.4910012569762501e-16,-8.1403825053245491e-16,-8.455315544958721e-16,-8.810860385412403e-16
3.47,-7.3353144186479554e-16,-7.9170813981930208e-16,-6.9178053322253385e-16,-5.6699402549806502e-16,-6.4233607994425634e-16,-8.3275824885407705e-16,-6.6847898200537519e-16
3.4725,3.3684779989006794e-16,5.5062094897381787e-16,6.1415137122030183e-16,5.7497713837188166e-16,6.3260009790914828e-16,6.3912682627189846e-16,4.907236099580436e-16
3.475,4.7477052144292464e-16,4.8876608154554523e-16,4.9057458263353213e-16,3.2808226567573868e-16,5.2158963837419951e-16,6.581494995315138e-16,2.1768770820803152e-16
3.4775,3.1831841987658962e-16,3.0548196762967012e-16,3.3372678476548737e-16,6.8017347549490799e-16,7.8294118439626931e-16,9.0949553177945672e-16,7.2085481811187778e-16
3.48,2.5451306826093622e-16,2.2863083920476641e-16,2.9824822729002952e-16,2.8513976432577023e-16,9.9592713653539702e-17,1.6817713946547e-16,9.8059867432683451e-17
3.4825,-4.8422295309753873e-16,-4.3385718943334669e-16,-3.3232527466226772e-16,-3.4537650932920553e-16,-1.4010165212425862e-16,-1.1097585465203911e-16,-2.1525126447025901e-16
3.485,-2.1434824543489393e-16,-3.190731880876245e-16,-3.6845229672715823e-16,-3.6595900614659988e-16,-2.8204642810876457e-16,-1.7784516096934346e-16,-2.0412127033801328e-16
3.4875,9.3107942403668728e-16,1.0100951101080638e-15,1.1251198304939846e-15,1.0734750187530972e-15,1.0800982841076783e-15,1.0300517648891301e-15,8.8304096448945876e-16
3.49,-5.6802960980963342e-16,-6.2541450730797619e-16,-5.1372694753290243e-16,-3.0444333474493495e-16,-3.2930376278012299e-16,-2.199026160159856e-16,-1.467063402319249e-16
3.4925,-3.8173512269408922e-16,-2.8733896909508522e-16,-2.0926692548181192e-16,-1.6576869994085921e-16,-1.6124700731812376e-16,6.8493103062063901e-17,6.5529884133109927e-18
3.495,-1.7063347231020933e-16,-1.8111634895577446e-16,-1.4882678938620348e-16,-8.3964238252137644e-17,7.3789328448909773e-18,1.2840190172761049e-17,-2.4784223571524691e-17
3.4975,2.5375051671828143e-16,1.0328084966998588e-16,8.0309942221094014e-17,2.3469371292200242e-16,4.3818753763053358e-16,1.0994368367198012e-16,-2.9908670489878007e-17
3.5,-9.2798250945705725e-17,-3.0416234533815506e-16,-2.9678909772087396e-16,-3.345736195122133e-16,-3.9800476307505523e-16,-5.4667215878309496e-16,-6.0601432996094781e-16
3.5025,-3.9201034581395425e-16,-5.348028543611414e-16,-5.5039416312907121e-16,-7.1484234709796647e-16,-7.2016135405872733e-16,-7.3790544580098395e-16,-4.5466327582141924e-16
3.505,-9.0944020179230179e-17,2.5093139699323552e-17,9.8754399247002461e-17,8.4320794738596838e-17,1.3541417268119191e-16,2.6271057014284888e-16,1.4815612719366126e-16
3.5075,-5.0427434987140474e-16,-4.2452056555685592e-16,-3.9717142211056145e-16,-4.7822572521659523e-16,-5.5037481389729485e-16,-7.4766462713284625e-16,-9.7864332935086712e-16
3.51,3.4540131300434319e-16,5.2390712082018025e-16,5.7022098316600356e-16,6.4764458740931617e-16,4.3281640332215562e-16,5.690675523633011e-16,5.4519972705036793e-16
3.5125,-2.9974454788250316e-16,-1.8625563514037762e-16,-2.3992556750132124e-16,-1.9853924080783775e-16,-1.3992344639049942e-16,-2.9785318867365657e-16,-4.1785289742423942e-16
3.515,9.6445846956007927e-16,7.6432312620301021e-16,7.4168385416787732e-16,7.5330758683687903e-16,7.052217249165209e-16,4.4146571279127455e-16,4.0596596380128814e-16
3.5175,-2.8479113410470148e-16,-3.424170475272508e-16,-3.3991318918433829e-16,-2.213165046220881e-16,-2.3337536189840546e-16,-2.0761545487070436e-16,-3.1707390918564733e-16
3.52,1.3998529090796773e-16,1.9006571652012723e-16,2.771525620759644e-16,4.4229546973475443e-16,3.860719162324318e-16,5.2174321365723635e-16,6.7207327226543674e-16
3.5225,2.8303654255444421e-16,3.3989301806277084e-16,3.2113677082288015e-16,4.2949692111973692e-16,3.7191430613811204e-16,3.8794487574938533e-16,2.6989530540072632e-16
3.525,2.1822834055957178e-16,2.3175631089352102e-16,3.3793419231877783e-16,2.3205110198288693e-16,1.6118771720630258e-16,2.2458130126437882e-16,3.1114024765884012e-16
3.5275,8.7855968965853039e-16,9.6033242523809511e-16,1.0028457917551489e-15,9.6861068178504811e-16,9.3445563404438001e-16,9.3943007135748777e-16,1.189242277021837e-15
3.53,-1.1448878955719944e-16,-1.3708272918754442e-16,-1.9527475543082977e-16,-8.1893213456335101e-17,-2.3455181437661722e-16,-5.0469625329527137e-16,-8.2001498401880039e-16
3.5325,-7.5722435385166288e-16,-8.4374359453231693e-16,-9.167359279913802e-16,-8.4794799452865085e-16,-9.4181980372146357e-16,-1.2495570037158641e-15,-1.3017802660531932e-15
3.535,-3.9870854732172408e-16,-4.917196795388744e-16,-5.4892837888008486e-16,-7.2055322474671516e-16,-8.3544796959131381e-16,-8.8996021549845254e-16,-7.1389838173116642e-16
3.5375,6.5401804447684469e-17,1.7179037230679979e-16,7.0697792389100786e-17,5.3990045569518711e-17,1.7216101042328017e-16,2.8624281257590822e-16,4.049678963797429e-16
3.54,-1.4506208109083309e-16,-1.7617512761808964e-18,9.8281581901055191e-18,1.7747299948906377e-17,-4.8461145053646529e-17,6.4176206742863242e-17,-1.2528195408051483e-16
3.5425,2.6637265286768466e-16,2.0235209135148631e-16,2.3985175732600822e-16,3.4565275903063623e-16,3.2724256135953058e-16,3.2668983791361088e-16,2.5935454682599353e-16
3.545,-2.7679415959499235e-16,-2.9775460981168728e-16,-1.9127414159062183e-16,-1.0822874926117404e-16,-1.1039440692952594e-16,-1.00535247842398e-16,-1.0671133077613349e-17
3.5475,-4.1192742431775048e-16,-2.5931795812041318e-16,-3.6280335351536993e-16,-2.2591738056401559e-16,-3.0123889411298172e-16,-3.7928932550524886e-16,-1.897406325231943e-16
3.55,4.9079151864625351e-17,1.2079562724053606e-16,3.4009231412925365e-17,6.3936798094537551e-18,1.7621238433249289e-16,2.2062396048812958e-16,1.7135347490947008e-16
3.5525,8.2892314052299614e-16,7.9880463733565812e-16,7.9557957421744267e-16,8.7491353686280944e-16,9.0855664474171997e-16,1.0566889319917026e-15,9.6876530216610182e-16
3.555,7.9140266828738439e-17,2.7338557968833905e-16,2.0941753043156091e-16,9.2769476710400102e-17,3.7993347233650178e-16,1.7193077510904651e-16,3.449869012867959e-16
3.5575,-3.2857007668950061e-16,-2.9191724097807005e-16,-2.290734863809022e-16,-1.4539403885308247e-16,-1.8533694513076563e-16,-1.1216020250650304e-16,1.4241283184484923e-16
3.56,5.1929587863134411e-16,4.8728913212122344e-16,3.8824382758963548e-16,3.9858738273062764e-16,3.522173508166058e-16,7.5768123006147267e-16,1.1273709281110144e-15
3.5625,7.0997312484384351e-16,7.3337151525915722e-16,8.7014202461065277e-16,9.8879242852851665e-16,9.6062155777238276e-16,8.7630333424169498e-16,7.4886485673025804e-16
3.565,-1.8428586996103401e-16,-3.05638505428877e-16,-2.9738884065283392e-16,-2.251078232312374e-16,-3.4127032789649427e-16,-4.2173721730466378e-16,-4.9682295627882775e-16
3.5675,2.5718214407546086e-17,8.0667543891746606e-17,1.4851150033102186e-16,2.9216006062827714e-17,-1.3135507941871875e-16,3.012059879922619e-17,-1.3773547735588721e-16
3.57,-8.1395344687796786e-17,-1.1535280357573385e-16,-2.5792751929685742e-17,-9.4659399546797848e-17,2.0805288334134937e-16,2.9441075739713658e-16,2.158802476387258e-16
