Physical Time (s),phi_alt_vol Monitor (N): cv1,phi_alt_vol Monitor (N): cv2,phi_alt_vol Monitor (N): cv3,phi_alt_vol Monitor (N): cv4,phi_alt_vol Monitor (N): cv5,phi_alt_vol Monitor (N): cv6,phi_alt_vol Monitor (N): cv7
0.415,4.338975438983222e-05,7.2703512426108868e-05,0.00012461396703751894,0.00012889365311136953,0.00012929536156276484,0.00012958056139759068,0.00012970799599507191
0.4175,4.3255222087825084e-05,7.2619388524176634e-05,0.00012450098044872404,0.00012901529675243798,0.00012942093811272982,0.00012970823271920396,0.0001298362898748511
0.42,4.312075527446708e-05,7.2538598662708276e-05,0.00012437413501147101,0.00012913622733797624,0.00012954588609630438,0.00012983530473330965,0.00012996399161025395
0.4225,4.2987805793264626e-05,7.2462367396578599e-05,0.00012423422482045937,0.00012925480433937679,0.0001296685532410297,0.00012996011934236112,0.0001300894541198533
0.425,4.2856314734087877e-05,7.2390407856598636e-05,0.00012408145059663469,0.00012937094623652833,0.00012978885421898267,0.00013008258473006694,0.00013021257953535899
0.4275,4.2725568229288839e-05,7.2321794903811544e-05,0.00012391575757398824,0.00012948567460584795,0.00012990782227402625,0.00013020373414752219,0.00013033439567805994
0.43,4.2597268980531437e-05,7.2258016819895301e-05,0.00012373850332634821,0.000129596634993941,0.0001300230677603669,0.00013032116387463598,0.00013045248817066123
0.4325,4.2470010238255581e-05,7.2197503590889028e-05,0.00012354932663984295,0.00012970580661939474,0.00013013660028481921,0.00013043689294991811,0.00013056888134599555
0.435,4.2341776415199155e-05,7.2138117433005749e-05,0.00012334734586036031,0.00012981656526366711,0.00013025184736484622,0.00013055436405417083,0.00013068702479636436
0.4375,4.2213846515107567e-05,7.2080974471028908e-05,0.00012313368293748501,0.00012992733890730175,0.00013036721515952471,0.00013067197511002464,0.00013080531157246494
0.44,4.2085848739092192e-05,7.2025562252418047e-05,0.00012290830062078407,0.00013003865855714956,0.00013048324682460999,0.00013079027069022556,0.00013092428435713575
0.4425,4.1957875164786735e-05,7.1971837584232812e-05,0.00012267145188309085,0.00013015050945970366,0.00013059993566462454,0.00013090925260250021,0.00013104396108748153
0.445,4.183011882209335e-05,7.1919859711356792e-05,0.00012242341469344471,0.00013026255138145541,0.0001307169399383003,0.00013102856910645819,0.00013116396857464134
0.4475,4.1703304577051375e-05,7.1870237912559433e-05,0.00012216491410687596,0.00013037376146393548,0.00013083321867913541,0.00013114716266755114,0.00013128323932235807
0.45,4.1577526925979309e-05,7.1822951586953364e-05,0.00012189617014324431,0.00013048396643283966,0.00013094859967324886,0.00013126485898933644,0.00013140160178453134
0.4525,4.1452534948033227e-05,7.1777636941290998e-05,0.00012161706171274166,0.0001305936099547138,0.00013106353844496169,0.00013138211480450435,0.00013151951385879435
0.455,4.1327970470091047e-05,7.1733822561004701e-05,0.00012132728759184003,0.00013070335099003326,0.00013117870763188416,0.0001314995989103898,0.00013163763236111571
0.4575,4.1203624393487684e-05,7.1691187038188718e-05,0.00012102660654122224,0.00013081364110905763,0.00013129457354825536,0.00013161778050608969,0.0001317564275558499
0.46,4.1081571260321736e-05,7.1651670771714942e-05,0.00012071697051076862,0.00013092093334721795,0.00013140754765806083,0.00013173311417091668,0.00013187240058855403
0.4625,4.0962295660269662e-05,7.1615597355396306e-05,0.00012039906469192915,0.00013102380015526545,0.00013151617371711042,0.00013184410977340743,0.00013198403752188014
0.465,4.0844322607843987e-05,7.1581426116848693e-05,0.00012007137173383777,0.00013112482724657657,0.00013162308511762433,0.00013195340014213322,0.00013209396098340023
0.4675,4.0727324273099642e-05,7.1548744481401847e-05,0.000119733470696813,0.00013122487180792545,0.00013172916187174214,0.00013206187348143315,0.00013220307303328218
0.47,4.0611196427019278e-05,7.1517355263910453e-05,0.00011938513443245585,0.00013132419905095434,0.00013183467805997557,0.00013216979954906656,0.00013231163448531029
0.4725,4.0495899951220429e-05,7.1487129186995711e-05,0.00011902619327897102,0.00013142291058284677,0.00013193974481486251,0.00013227729034649986,0.00013241975954246028
0.475,4.0381406802397071e-05,7.1457952517174473e-05,0.0001186564795333843,0.0001315210665804866,0.00013204443190719301,0.0001323844166062394,0.00013252752139522809
0.4775,4.0266880107061804e-05,7.1428948279430451e-05,0.00011827469110479481,0.00013162041129931865,0.00013215053021042392,0.00013249297593172991,0.00013263671832148736
0.48,4.0151563722578453e-05,7.1399295200168304e-05,0.00011787963585857592,0.0001317226415222412,0.00013225978514975578,0.00013260472081091991,0.00013274910781061589
0.4825,4.0036352141014354e-05,7.1369789823596297e-05,0.0001174723352751299,0.00013182607259080103,0.00013237048959684764,0.00013271793988813707,0.00013286298339658785
0.485,3.992174584527813e-05,7.1340858946342456e-05,0.00011705341040839259,0.00013192957349990764,0.00013248149902741127,0.00013283149333828879,0.00013297722646710773
0.4875,3.9808133898364221e-05,7.1312799666873827e-05,0.00011662339882111335,0.00013203186319137578,0.00013259149185712899,0.00013294399857675078,0.00013309031513072017
0.49,3.9695567078965984e-05,7.1285661006224331e-05,0.000116182533808165,0.0001321335028161113,0.00013270112621108053,0.00013305627586507703,0.00013320337920402954
0.4925,3.9583740482241926e-05,7.1259069520639127e-05,0.00011573049189402973,0.0001322346315219484,0.00013281051364902666,0.00013316833519591407,0.00013331622067257906
0.495,3.9472563377710332e-05,7.1232906443127885e-05,0.0001152673334789667,0.00013233552689253302,0.00013291995818224577,0.00013328049107131322,0.00013342917236150239
0.4975,3.9362410060541472e-05,7.120750832247821e-05,0.0001147939008759445,0.00013243523176824669,0.00013302847834817345,0.00013339168713892699,0.00013354110870714221
0.5,3.9253023853822866e-05,7.1182606338342664e-05,0.00011431015553586252,0.00013253427519355966,0.00013313664017558443,0.00013350252966084543,0.00013365267745349762
0.5025,3.9144827670771285e-05,7.1158601242256786e-05,0.00011381718298888938,0.00013263165936744056,0.00013324343285149159,0.00013361201132495269,0.00013376288128144276
0.505,3.9037469671091135e-05,7.1135133780528013e-05,0.00011331491028870645,0.00013272804080858682,0.00013334954721406052,0.00013372082625618959,0.00013387240673387978
0.5075,3.8930885995310994e-05,7.1112136777197295e-05,0.00011280375198321511,0.00013282362580629157,0.00013345521944507842,0.00013382922760518147,0.00013398153581978506
0.51,3.8825043741394948e-05,7.1089565591316318e-05,0.00011228423030304828,0.00013291836712259317,0.00013356041480344513,0.00013393716856095522,0.00013409019610893767
0.5125,3.8719940088202663e-05,7.106740909217599e-05,0.00011175696947491723,0.00013301218924064264,0.00013366507624910316,0.00013404459283269677,0.00013419833183610092
0.515,3.8615145437766853e-05,7.1045238114543851e-05,0.00011122188646983487,0.0001331061173891166,0.00013377029165857998,0.00013415259932780075,0.00013430705051202687
0.5175,3.8510647377966354e-05,7.1023030575772058e-05,0.00011067962699786128,0.00013320033348452183,0.00013387628526209078,0.00013426144445691229,0.00013441664428789758
0.52,3.8406783780537249e-05,7.1001102286425986e-05,0.00011013152774362714,0.00013329375432977138,0.00013398194885313851,0.00013436997266523323,0.00013452591052234597
0.5225,3.8303589296917615e-05,7.0979471571261531e-05,0.00010957846487010324,0.00013338608615288784,0.00013408700436791328,0.00013447789620524094,0.00013463455536938903
0.525,3.8201043215203465e-05,7.0958112714577737e-05,0.00010902123211436096,0.000133477472140615,0.0001341916464228814,0.00013458544880598156,0.00013474289073403265
0.5275,3.8098933851598298e-05,7.0936771371381496e-05,0.00010846031572589401,0.00013356793233193959,0.00013429589757046025,0.00013469257495603686,0.00013485070180532392
0.53,3.7997161478618063e-05,7.0915335350279807e-05,0.00010789640810528215,0.00013365781645949287,0.00013440017037485779,0.00013479971686014815,0.00013495848214887271
0.5325,3.7896080523088154e-05,7.0894138276088539e-05,0.00010733100032254297,0.00013374619545456352,0.00013450354932170594,0.00013490601422535051,0.00013506542454184533
0.535,3.7795897219153099e-05,7.0873359300064389e-05,0.00010676534516845031,0.00013383246281817405,0.00013460542869122148,0.00013501085029901333,0.00013517091713112663
0.5375,3.7698024952958242e-05,7.0854314082967231e-05,0.00010620305742013275,0.00013391257524030499,0.00013470156678509841,0.00013510995502470909,0.00013527068410607273
0.54,3.7601142840569188e-05,7.0835717283547318e-05,0.00010564258774905589,0.00013398995072811572,0.00013479559282297165,0.00013520697781049752,0.00013536838798899499
0.5425,3.7504929834589837e-05,7.0817249839137683e-05,0.00010508411464837209,0.0001340656900072467,0.0001348886977747711,0.00013530311232957617,0.00013546521919789712
0.545,3.7409293025225057e-05,7.0798810502481165e-05,0.00010452827469453108,0.00013414013287518136,0.00013498127881025556,0.00013539875447049404,0.00013556156782297776
0.5475,3.7313086834840134e-05,7.0779300325558945e-05,0.00010397372883223732,0.0001342165816370083,0.00013507691213151103,0.00013549749584128328,0.00013566102215027164
0.55,3.7216367124308239e-05,7.0758745589268035e-05,0.00010342154837448841,0.00013429504513593859,0.00013517568765332856,0.00013559942654672939,0.00013576367344265628
0.5525,3.7119726830801947e-05,7.0737699797631949e-05,0.00010287363784422674,0.00013437368247509417,0.00013527571207976841,0.00013570261860041758,0.00013586755136458473
0.555,3.7023671147901226e-05,7.0716655354896075e-05,0.00010233166171694734,0.00013445093394459374,0.0001353753898411236,0.00013580549530067338,0.00013597111000577644
0.5575,3.6928262481883874e-05,7.0695671887570672e-05,0.00010179650242872272,0.00013452644128757014,0.00013547440687348123,0.00013590774922011387,0.00013607405294645581
0.56,3.6833467926874925e-05,7.0674721235439598e-05,0.00010126881878155152,0.0001346002409425242,0.00013557287505037277,0.00013600949932097531,0.00013617651392675538
0.5625,3.6739240290756898e-05,7.0653761977760866e-05,0.0001007491913259648,0.00013467239823698065,0.00013567093882498293,0.00013611088612786029,0.00013627862773605515
0.565,3.6645553852524741e-05,7.0632777928985089e-05,0.0001002381862508809,0.00013474294996732031,0.00013576871903867027,0.00013621203123736909,0.00013638051992689374
0.5675,3.6552388798579091e-05,7.0611759575263193e-05,9.9736335092458781e-05,0.00013481189706568091,0.00013586630367924657,0.00013631302209406141,0.00013648227858764354
0.57,3.6459733389902597e-05,7.0590704290516288e-05,9.9244137190160152e-05,0.00013487918159219318,0.00013596372136656681,0.00013641388282503874,0.00013658391986990149
0.5725,3.6367593671234608e-05,7.0569628250066385e-05,9.8762073653359101e-05,0.00013494472553564991,0.00013606098603261235,0.00013651462971225222,0.00013668546505330063
0.575,3.6275973548504434e-05,7.0548542064488784e-05,9.8290571275216879e-05,0.00013500841237244337,0.00013615807296740086,0.00013661523378578352,0.00013678687623563891
0.5775,3.6184887238311958e-05,7.052746577109583e-05,9.783002192486354e-05,0.00013507011741903114,0.00013625495439226732,0.00013671566716276539,0.00013688812432750995
0.58,3.609435254815252e-05,7.050642059592955e-05,9.7380770800657466e-05,0.00013512969592800283,0.00013635158471455536,0.00013681588284730664,0.00013698915809738925
0.5825,3.6004396234490913e-05,7.0485435012817367e-05,9.6943124501585036e-05,0.00013518699110234026,0.00013644790957295292,0.00013691582797657149,0.00013708992554015649
0.585,3.5915046578978499e-05,7.0464535581116344e-05,9.6517339987854463e-05,0.00013524182349239594,0.000136543851958354,0.00013701542466131343,0.00013719034403005787
0.5875,3.5826340000191276e-05,7.0443755937738624e-05,9.6103638210750915e-05,0.00013529400763017223,0.00013663933156767591,0.00013711459609464709,0.00013729034004625562
0.59,3.5738300686247821e-05,7.0423113994681614e-05,9.5702173066240117e-05,0.00013534336484188767,0.00013673427902414757,0.0001372132728691296,0.00013738983949258766
0.5925,3.5650927838443425e-05,7.0402602072139507e-05,9.5313018103165655e-05,0.00013538979388733817,0.00013682872239819831,0.00013731148524828512,0.00013748887099239906
0.595,3.5564190405723083e-05,7.038218151308995e-05,9.4936162160568719e-05,0.00013543329148920524,0.00013692281727305816,0.00013740939329051383,0.00013758759616463239
0.5975,3.5478042160635316e-05,7.0361798803642874e-05,9.4571534775910227e-05,0.00013547391967413139,0.00013701681374197791,0.0001375072562312875,0.00013768628429695697
0.6,3.5392428170628729e-05,7.0341386372058475e-05,9.4219013007848949e-05,0.00013551167102405153,0.00013711089633298762,0.00013760525422571414,0.00013778509945906061
0.6025,3.5307334356252326e-05,7.0320919343005252e-05,9.3878499135420995e-05,0.00013554645278936352,0.0001372051599074978,0.000137703487817615,0.00013788414793614723
0.605,3.5222758421398149e-05,7.0300384172461829e-05,9.3549879432396407e-05,0.00013557811659553506,0.00013729964390311056,0.00013780200294869315,0.00013798348437456709
0.6075,3.5138709657445894e-05,7.0279776871110826e-05,9.3233023133583936e-05,0.00013560641990865925,0.00013739427894473146,0.00013790073056173027,0.00013808303824384575
0.61,3.505520078842733e-05,7.0259097571394858e-05,9.292777644824832e-05,0.00013563109418004833,0.00013748896899727335,0.00013799957589461401,0.00013818271633140699
0.6125,3.4972241429741667e-05,7.0238344039354731e-05,9.2633955783962438e-05,0.00013565186327202942,0.00013758361342800071,0.00013809843924010454,0.00013828242082324961
0.615,3.4889841406198578e-05,7.0217516181201456e-05,9.2351356704765874e-05,0.00013566845406364321,0.00013767811860121416,0.00013819723037028327,0.0001383820687599631
0.6175,3.4808003914179578e-05,7.0196607957020803e-05,9.2079744877004963e-05,0.00013568058804068565,0.00013777238747205765,0.00013829585279467177,0.00013848156577827929
0.62,3.4726728303085564e-05,7.0175610518126788e-05,9.181886299607336e-05,0.00013568798424183647,0.00013786632201119871,0.00013839420750014786,0.00013858081229697758
0.6225,3.464601528662626e-05,7.0154519480953933e-05,9.156844435042042e-05,0.00013569038053872043,0.00013795984972745455,0.0001384922249730854,0.00013867974594300897
0.625,3.4565860211462796e-05,7.0133326303469529e-05,9.1328202995476728e-05,0.00013568751373068457,0.00013805289914728533,0.00013858983407884735,0.0001387782972041415
0.6275,3.4486252871674983e-05,7.0112018027208519e-05,9.1097836867163213e-05,0.00013567912584065296,0.00013814540802152114,0.00013868697030281648,0.00013887639761569912
0.63,3.4407181707371945e-05,7.0090582390327643e-05,9.0877036526409045e-05,0.00013566496890404399,0.00013823732906168327,0.00013878358427771238,0.00013897399336149888
0.6325,3.4328627277493559e-05,7.0069002267221007e-05,9.066548160755928e-05,0.00013564483723091153,0.0001383286828581665,0.00013887969775353408,0.00013907110670176583
0.635,3.4250574902651688e-05,7.0047267777251397e-05,9.0462857441558594e-05,0.00013561853563736996,0.00013841950876756427,0.00013897535420753711,0.00013916778644596238
0.6375,3.4172982400928067e-05,7.0025340917223808e-05,9.0268812285138549e-05,0.00013558589009906173,0.00013850990754874534,0.00013907065006194257,0.00013926411534490968
0.64,3.4095818419822504e-05,7.000319937242688e-05,9.0083015802602985e-05,0.00013554675872658192,0.00013860004213169994,0.00013916575526364791,0.00013936027057199398
0.6425,3.4019036248433949e-05,6.9980804013684424e-05,8.9905118195285645e-05,0.00013550098259897805,0.00013869008481291658,0.0001392608401527035,0.00013945641064912136
0.645,3.3942602476902021e-05,6.9958132202302948e-05,8.9734795048524457e-05,0.00013544840205894628,0.00013878023059918867,0.00013935610622317068,0.00013955274087891172
0.6475,3.3866500932552943e-05,6.9935177384848049e-05,8.9571744365030036e-05,0.0001353887740753957,0.00013887057134182634,0.00013945164735414557,0.0001396493507311139
0.65,3.3790743697108698e-05,6.9911960974024153e-05,8.9415701345395331e-05,0.00013532175068814136,0.00013896107264554756,0.00013954743043009005,0.00013974620227829416
0.6525,3.3715380265611241e-05,6.988854192895922e-05,8.9266449541454214e-05,0.00013524686531053641,0.00013905154158622737,0.00013964326524211555,0.00013984310559277821
0.655,3.3640481790841221e-05,6.9864999995286373e-05,8.9123801476435506e-05,0.00013516359237379178,0.00013914166859173329,0.0001397388440211231,0.00013993975330437483
0.6575,3.3566123703302061e-05,6.9841418357844201e-05,8.8987579758395582e-05,0.00013507141651025574,0.00013923110626045282,0.00013983382072151512,0.00014003579960892199
0.66,3.349235308895787e-05,6.9817850293970121e-05,8.8857579728640561e-05,0.00013496989627087368,0.00013931960475132402,0.00013992794505345569,0.00014013098969893384
0.6625,3.3419172750836578e-05,6.9794304947153795e-05,8.8733555291017031e-05,0.00013485870247512702,0.00013940713611614697,0.00014002119196193847,0.00014022529719367495
0.665,3.3346558707945118e-05,6.9770765128407495e-05,8.8615240181140321e-05,0.00013473759008070729,0.00013949384573254246,0.00014011371537472677,0.00014031888323239475
0.6675,3.3274471294237333e-05,6.9747196052095411e-05,8.8502355982977715e-05,0.00013460634687520486,0.00013957993952174461,0.00014020572797783485,0.00014041196293382936
0.67,3.3202872668800461e-05,6.9723562671969872e-05,8.8394632613483104e-05,0.00013446477523151943,0.00013966559977244262,0.00014029741774061627,0.00014050472443797273
