Physical Time (s),aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
1.56,4.0279879448375115e-10,5.0442647323562561e-10,4.8514332052331142e-10,-3.2298006103305792e-11,-1.3042276291904616e-09,-4.4256734498763757e-09,-5.4149265846337501e-09
1.5625,4.0103454381847485e-10,5.027145823377232e-10,4.8594603541762362e-10,-2.4366579139829e-11,-1.2883497029343441e-09,-4.4171951202401799e-09,-5.4191240688556956e-09
1.565,3.9929001507058838e-10,5.010048553200871e-10,4.8666490263810848e-10,-1.6629234784996917e-11,-1.2727579186289602e-09,-4.4090954727124273e-09,-5.4239628098696544e-09
1.5675,3.9754288837574531e-10,4.992718697994746e-10,4.8727518230889408e-10,-9.104573409018191e-12,-1.2574573542681389e-09,-4.4013559762581233e-09,-5.4294117766580293e-09
1.57,3.9581180292282729e-10,4.975377483849821e-10,4.8779994993363922e-10,-1.7716010639679682e-12,-1.2424286266278947e-09,-4.3939586517079662e-09,-5.4354499158324477e-09
1.5725,3.940547347788087e-10,4.9575437668265299e-10,4.8819379001341343e-10,5.3363102801151052e-12,-1.2276856433735051e-09,-4.3868747228243752e-09,-5.442026302872135e-09
1.575,3.9227130077673297e-10,4.9392294017787387e-10,4.8846160679716217e-10,1.2227482670150299e-11,-1.2132030487942389e-09,-4.3800532997485799e-09,-5.4490763086319879e-09
1.5775,3.9046000887794993e-10,4.9204249628470614e-10,4.8860555518475894e-10,1.8908630283085801e-11,-1.1989721788133038e-09,-4.3734714872049489e-09,-5.456563707696916e-09
1.58,3.8861469317551119e-10,4.9010897218639391e-10,4.8862576749160661e-10,2.5387191480959918e-11,-1.1849898404941484e-09,-4.3671116122102152e-09,-5.4644550720079852e-09
1.5825,3.8678209115854336e-10,4.8817607535277811e-10,4.8858168243317919e-10,3.1719897495243379e-11,-1.1711993984711207e-09,-4.3609185025760561e-09,-5.4726953531141986e-09
1.585,3.8493649532668781e-10,4.8621797529364279e-10,4.8845251532490935e-10,3.790021599536801e-11,-1.1575904272144653e-09,-4.3548454975453898e-09,-5.4812147094601282e-09
1.5875,3.8306166524484457e-10,4.8421876829549582e-10,4.8822852799489997e-10,4.3929660008318343e-11,-1.1441425865485834e-09,-4.3488380767657955e-09,-5.4899363628418808e-09
1.59,3.8115911263685557e-10,4.8218184272812036e-10,4.8791885098225087e-10,4.9828423096248305e-11,-1.1308190142005331e-09,-4.3428270049163065e-09,-5.4987765612393356e-09
1.5925,3.7926425053073981e-10,4.8015224005835541e-10,4.8757471643740262e-10,5.5645957298868804e-11,-1.1175725762667015e-09,-4.3367664261884292e-09,-5.5076900522037192e-09
1.595,3.7732264912212398e-10,4.7806913765428202e-10,4.8713970090032328e-10,6.1345065492521213e-11,-1.1044114054184164e-09,-4.3305985915534622e-09,-5.5165833961908674e-09
1.5975,3.7537515359745626e-10,4.7598339738504664e-10,4.8667193429912891e-10,6.6983474615321033e-11,-1.0912863271767971e-09,-4.3242802361086584e-09,-5.5254162791909683e-09
1.6,3.7339875077754976e-10,4.7387270942808775e-10,4.8615468669625235e-10,7.2557839424630795e-11,-1.0781817774661445e-09,-4.3177583885582063e-09,-5.5341197760095622e-09
1.6025,3.7141928530379905e-10,4.7176915052644778e-10,4.8562657973939527e-10,7.8112852969158482e-11,-1.0650482310905577e-09,-4.3109815741706737e-09,-5.5426395132952869e-09
1.605,3.6943597858328854e-10,4.6967489840583612e-10,4.8509489294276947e-10,8.3663496686310204e-11,-1.0518595707038088e-09,-4.303900631101205e-09,-5.550920670892635e-09
1.6075,3.6745156882969078e-10,4.6759640720243376e-10,4.8457069209365605e-10,8.9227650859021727e-11,-1.038590152201198e-09,-4.2964701318659934e-09,-5.558906729392243e-09
1.61,3.6544733864748965e-10,4.655141305899884e-10,4.8403783102723866e-10,9.479730328508012e-11,-1.0252347419351442e-09,-4.2886533838224118e-09,-5.5665503214920375e-09
1.6125,3.6346721051820003e-10,4.6348119638149697e-10,4.835538740707897e-10,1.0042693917774721e-10,-1.0117496831708204e-09,-4.2804189039731814e-09,-5.5738306776511951e-09
1.615,3.6143183324221082e-10,4.6140913399243589e-10,4.8303119050944086e-10,1.0604743307764669e-10,-9.9817441235333616e-10,-4.2717451428422837e-09,-5.5806922886986259e-09
1.6175,3.5941911820159664e-10,4.5938907992615933e-10,4.8256481398716571e-10,1.1174137417294744e-10,-9.8445528023808119e-10,-4.262627625755009e-09,-5.5871586895019026e-09
1.62,3.5741462089788932e-10,4.5740527392251833e-10,4.8214013272201287e-10,1.1749738684383624e-10,-9.7059589264193343e-10,-4.2530523535330913e-09,-5.593205407760224e-09
1.6225,3.5541555504866639e-10,4.5545724053005838e-10,4.8175770747349876e-10,1.2331734560308731e-10,-9.5659357332795469e-10,-4.2430186768810932e-09,-5.5988315038740361e-09
1.625,3.5342539109686504e-10,4.535483953152457e-10,4.814199928256791e-10,1.2920433079068725e-10,-9.4244584438144073e-10,-4.2325247505396481e-09,-5.604036519752787e-09
1.6275,3.514242002105108e-10,4.5165625516150467e-10,4.8110288832725104e-10,1.3513530505009621e-10,-9.2817387409084393e-10,-4.2215806301665374e-09,-5.6088249317900303e-09
1.63,3.4945462388301934e-10,4.4983034472638538e-10,4.8085590467520628e-10,1.4114696157279183e-10,-9.1376034092857964e-10,-4.2102076828030848e-09,-5.6132363082513694e-09
1.6325,3.4751280203948834e-10,4.4806515170826165e-10,4.8067156200418033e-10,1.4722671214250138e-10,-8.9922333650172633e-10,-4.1984359761377739e-09,-5.6173048833447841e-09
1.635,3.4555966532654314e-10,4.4631497116852827e-10,4.8049970970894068e-10,1.5332764298297822e-10,-8.846030718407533e-10,-4.1862852427377043e-09,-5.6210372939577771e-09
1.6375,3.4361467712365124e-10,4.4460116424616178e-10,4.8036003023188128e-10,1.5946127477701028e-10,-8.6990343597835311e-10,-4.1737900536753867e-09,-5.6244794173656042e-09
1.64,3.4167868590155784e-10,4.4292339641164894e-10,4.8024778172128459e-10,1.6561763273911227e-10,-8.5513911580056535e-10,-4.1609777930283733e-09,-5.6276671298678315e-09
1.6425,3.3975192076505626e-10,4.4127844668402925e-10,4.8015576788846412e-10,1.7178132012488415e-10,-8.403378286684527e-10,-4.1478961963665514e-09,-5.6306492070617724e-09
1.645,3.3785198591693475e-10,4.3968479899317541e-10,4.8009879572432994e-10,1.7795451719424065e-10,-8.2551360205836625e-10,-4.1345878391579589e-09,-5.6334840651596608e-09
1.6475,3.3594047108818438e-10,4.380947324633673e-10,4.8002246051571585e-10,1.8408025991504454e-10,-8.1072398419024171e-10,-4.1211012408172639e-09,-5.6362073150790657e-09
1.65,3.3401275306237629e-10,4.3650104128691697e-10,4.7991494780522439e-10,1.9013831985407246e-10,-7.9599638991644472e-10,-4.1074856298724326e-09,-5.6388735358730491e-09
1.6525,3.3210885550661821e-10,4.3494629684120299e-10,4.7981640231688646e-10,1.9615354234967197e-10,-7.8133489519162964e-10,-4.093794742964058e-09,-5.6415583253667541e-09
1.655,3.3023189817158766e-10,4.3343039822206129e-10,4.7972276993800096e-10,2.0211745771940642e-10,-7.6675125295139764e-10,-4.080061757917862e-09,-5.6443026354212855e-09
1.6575,3.2832011664799354e-10,4.3187917234962637e-10,4.7955327785393728e-10,2.079517802341812e-10,-7.5231084555207316e-10,-4.066322766662111e-09,-5.6471211316780609e-09
1.66,3.2643360974122893e-10,4.3035743468780492e-10,4.7937224177847029e-10,2.1370488168057605e-10,-7.379941790914926e-10,-4.0526190053946471e-09,-5.6500873237971283e-09
1.6625,3.2457220830886746e-10,4.2886171512066062e-10,4.7917263405487983e-10,2.1935925719422515e-10,-7.2382964715934128e-10,-4.0389974793897344e-09,-5.6532536927559236e-09
1.665,3.2271433093110673e-10,4.2736329249898272e-10,4.7892045060923535e-10,2.2487669827845034e-10,-7.0985947981136583e-10,-4.0255011661282151e-09,-5.6566607862283387e-09
1.6675,3.208792234537337e-10,4.2588101056983297e-10,4.7863325898674943e-10,2.3026784884934964e-10,-6.96085013050763e-10,-4.0121629148235336e-09,-5.6603565254952684e-09
1.67,3.1902918412422327e-10,4.2436776443632152e-10,4.7825943575092079e-10,2.3548392990667141e-10,-6.825459736751578e-10,-3.9990036626633472e-09,-5.6643489728644598e-09
1.6725,3.1722826132552762e-10,4.2289378323347327e-10,4.7787166102317421e-10,2.4058455635827573e-10,-6.6920518931867737e-10,-3.9860440089223399e-09,-5.668691482982177e-09
1.675,3.154547790818785e-10,4.2143087687466582e-10,4.7743948902637736e-10,2.4553926592601887e-10,-6.5608977757486992e-10,-3.9733055060256907e-09,-5.6733994695747318e-09
1.6775,3.1366968363393847e-10,4.1993147545734663e-10,4.769127720273201e-10,2.5030208552440928e-10,-6.4323586032959953e-10,-3.9608003025072621e-09,-5.6784753606349476e-09
1.68,3.1189437758394235e-10,4.1841676592696956e-10,4.7631441622416207e-10,2.5489446389744266e-10,-6.3063166042334636e-10,-3.9485365514878752e-09,-5.6839379724567533e-09
1.6825,3.1014700566421596e-10,4.1690642999823824e-10,4.7566594034606236e-10,2.5933355090646574e-10,-6.1826433256748492e-10,-3.9365188849929341e-09,-5.6898052013016365e-09
1.685,3.0839380200039029e-10,4.1535862220107711e-10,4.7492390246545178e-10,2.6358189498717394e-10,-6.0615401180495555e-10,-3.92473265741225e-09,-5.6960495295731977e-09
1.6875,3.0667124141569447e-10,4.1381443117523363e-10,4.7413387057529478e-10,2.6768373520227962e-10,-5.9426423006431267e-10,-3.913163306689867e-09,-5.7026724124241366e-09
1.69,3.0492628512735665e-10,4.1221034608009197e-10,4.7323007423500409e-10,2.7158137256202135e-10,-5.8263205873583709e-10,-3.901800600536703e-09,-5.7096380998347011e-09
1.6925,3.0323715405486914e-10,4.1063650692158987e-10,4.7231118421491492e-10,2.7536691173953419e-10,-5.7119052394739295e-10,-3.8906307666992137e-09,-5.7169702976774055e-09
1.695,3.0156380260453833e-10,4.0904638395251309e-10,4.7133084872048945e-10,2.7900344434068722e-10,-5.5996866254113669e-10,-3.8796356676685269e-09,-5.7246287200325433e-09
1.6975,2.9992785531624963e-10,4.0746460967412958e-10,4.7031883870747682e-10,2.8252233115153556e-10,-5.4891005683939166e-10,-3.8687799772110326e-09,-5.7325853526449689e-09
1.7,2.9833271467089414e-10,4.0589582002103774e-10,4.6928335687891772e-10,2.8593734750678657e-10,-5.37994878052787e-10,-3.8580246890315008e-09,-5.7407965933801063e-09
1.7025,2.9674136636130326e-10,4.0429710200759205e-10,4.6818237066152181e-10,2.8921724320615368e-10,-5.2724501370994549e-10,-3.8473388293155341e-09,-5.7492047168939115e-09
1.705,2.9517410732498784e-10,4.0269310687069502e-10,4.6704708104041214e-10,2.9239693214501495e-10,-5.1662452480215061e-10,-3.8366909064404173e-09,-5.7577802182290709e-09
1.7075,2.9365577447802856e-10,4.0111285923138754e-10,4.659118340717892e-10,2.9551372302352326e-10,-5.0609485991431556e-10,-3.8260372869667025e-09,-5.7664789702717539e-09
1.71,2.9216217861424106e-10,3.9953006188629964e-10,4.6475276692668825e-10,2.9855272942515138e-10,-4.9565306849657635e-10,-3.8153334864986821e-09,-5.7752339824290763e-09
1.7125,2.9068299894962941e-10,3.9794447873191596e-10,4.6357254290364531e-10,3.0152258490121752e-10,-4.8527895561600905e-10,-3.8045289178706709e-09,-5.7839765816743486e-09
1.715,2.8924865240750906e-10,3.9638923819526348e-10,4.6241416849256355e-10,3.0447240364604513e-10,-4.7492458663774669e-10,-3.7935772376263624e-09,-5.7926637186351207e-09
1.7175,2.8782482690605319e-10,3.9482241446930231e-10,4.6123719253143685e-10,3.0737273377703014e-10,-4.6459740766038268e-10,-3.7824302790842099e-09,-5.8012091038457469e-09
1.72,2.8640740811960742e-10,3.9324106544882858e-10,4.6004030668641738e-10,3.1022157552187127e-10,-4.5430211391400919e-10,-3.7710792219607775e-09,-5.8095882939714579e-09
1.7225,2.8505703483710433e-10,3.917172841072273e-10,4.5890220498508147e-10,3.1309326017331962e-10,-4.4398601590413908e-10,-3.7595103472454188e-09,-5.8178086952240401e-09
1.725,2.8373672981735625e-10,3.9021059491680145e-10,4.5778308964780677e-10,3.1595866863763848e-10,-4.336636612613369e-10,-3.7476974405811096e-09,-5.8258139149840366e-09
1.7275,2.8244755365399848e-10,3.8872525024341728e-10,4.5669283613670598e-10,3.1883758701577505e-10,-4.232976042524133e-10,-3.7355850115033414e-09,-5.8335304038439699e-09
1.73,2.8119784601462748e-10,3.8725874490701395e-10,4.5563177563892672e-10,3.2173815556615722e-10,-4.128697775875113e-10,-3.7231353848184612e-09,-5.8409015934080009e-09
1.7325,2.7998197684862868e-10,3.8581343965203547e-10,4.5460404873556811e-10,3.2466158516527728e-10,-4.0238152416145344e-10,-3.7103391801221645e-09,-5.8479064342373187e-09
1.735,2.7879652868015383e-10,3.843910081313594e-10,4.5361248837461375e-10,3.2761130378166852e-10,-3.9182921280263389e-10,-3.6971869755498464e-09,-5.8545275967325573e-09
1.7375,2.7766252217656263e-10,3.8301818332728738e-10,4.5268771026383231e-10,3.3062096148193871e-10,-3.811802020583449e-10,-3.6836462964737984e-09,-5.8607366857238271e-09
1.74,2.765787428047255e-10,3.8169555115921697e-10,4.518343078867976e-10,3.337000333693056e-10,-3.704168466873707e-10,-3.669685539259895e-09,-5.8664897745992695e-09
1.7425,2.7551052498387429e-10,3.8038350661225327e-10,4.5101127699352866e-10,3.3680954079978947e-10,-3.5956778810192449e-10,-3.6552974644081694e-09,-5.8717458510591126e-09
1.745,2.7446822702501852e-10,3.7909565049904047e-10,4.5023412187668934e-10,3.3995996225472898e-10,-3.4863378903417858e-10,-3.6404964481227762e-09,-5.8765228941250742e-09
1.7475,2.7347177751158854e-10,3.778567323529338e-10,4.4952843195774759e-10,3.4317263776827243e-10,-3.3760602356377789e-10,-3.6252967773775182e-09,-5.8808364217290204e-09
1.75,2.7249973092579954e-10,3.7664292484843348e-10,4.488678312479686e-10,3.4642172952656688e-10,-3.2650770195943467e-10,-3.6097130740603618e-09,-5.8846901863319917e-09
1.7525,2.7154978500220333e-10,3.754520656595847e-10,4.4824921869118403e-10,3.4970386159903036e-10,-3.1534041101430571e-10,-3.5937530974272471e-09,-5.8880876159932337e-09
1.755,2.7060703889501254e-10,3.7426648437537415e-10,4.4765228601552343e-10,3.5299658864906727e-10,-3.0412446011081361e-10,-3.5774344608033071e-09,-5.8910337719623414e-09
1.7575,2.6972948884784433e-10,3.7315237981912683e-10,4.4714747756335163e-10,3.5636291362412506e-10,-2.9282251484017967e-10,-3.5607834865406312e-09,-5.8935936024478491e-09
1.76,2.6885280799818349e-10,3.7203619675138454e-10,4.4665401985643575e-10,3.5972068983151427e-10,-2.8150815080724796e-10,-3.5438389939820866e-09,-5.8957794724672333e-09
1.7625,2.6801753748682168e-10,3.7096368572079961e-10,4.462189309995352e-10,3.6311108271817314e-10,-2.7015521262075167e-10,-3.5266202980308892e-09,-5.8976436145532501e-09
1.765,2.6718272446275234e-10,3.6988733552247056e-10,4.4578823929912939e-10,3.6647760941628967e-10,-2.5881760575711223e-10,-3.509171160151185e-09,-5.8992237019496686e-09
1.7675,2.6638554336874943e-10,3.6884884586703893e-10,4.4540555590978381e-10,3.6985774050816747e-10,-2.47474634903259e-10,-3.4915177780009067e-09,-5.9005800775662922e-09
1.77,2.6558311863481292e-10,3.6779807902022399e-10,4.4501443970045332e-10,3.7319332402431462e-10,-2.3617804195654872e-10,-3.4736992963828598e-09,-5.9017477068472864e-09
1.7725,2.6481855376705638e-10,3.6678266749835494e-10,4.4466397477440564e-10,3.7652701923668926e-10,-2.2490612590499826e-10,-3.4557474664803853e-09,-5.9027975750739495e-09
1.775,2.640870648187236e-10,3.6579660730678007e-10,4.44344990598398e-10,3.7984590947568812e-10,-2.1367613760521307e-10,-3.4376968215256339e-09,-5.903782732511298e-09
1.7775,2.6335174185447433e-10,3.6479567396744123e-10,4.4400626572292422e-10,3.8309424967897656e-10,-2.0254098910771921e-10,-3.4195905645813173e-09,-5.9047384011828773e-09
1.78,2.6262668787873869e-10,3.6379596629250521e-10,4.4366333665415822e-10,3.8628220671955995e-10,-1.915072184844488e-10,-3.4014655237436451e-09,-5.9057324073645685e-09
1.7825,2.6191052785834214e-10,3.6279423583523393e-10,4.4331026725597598e-10,3.8939846012159347e-10,-1.8059157607678591e-10,-3.3833614522262597e-09,-5.9068199129122092e-09
1.785,2.612213313370432e-10,3.6181051439568111e-10,4.4296639053789438e-10,3.9245796555503244e-10,-1.697907778166043e-10,-3.3653068210361865e-09,-5.9080574710989885e-09
1.7875,2.6053854560663849e-10,3.6082007520530873e-10,4.4260164528663069e-10,3.9542794494291326e-10,-1.5914043275711363e-10,-3.347334512442828e-09,-5.9094831503720753e-09
1.79,2.5984366849923429e-10,3.5979921266047536e-10,4.4218887484896406e-10,3.9827912625923372e-10,-1.4867084085355049e-10,-3.3294816243850604e-09,-5.9111330565676587e-09
1.7925,2.5915062582390247e-10,3.5876518756992986e-10,4.4174506217335861e-10,4.0102547885365758e-10,-1.3837719244063728e-10,-3.3117697611672037e-09,-5.9130558367841967e-09
1.795,2.5848514021238944e-10,3.5774477260032476e-10,4.4129717586199824e-10,4.0369149903115012e-10,-1.2824264715797371e-10,-3.2942104824301483e-09,-5.9152876037710083e-09
1.7975,2.5784436063306996e-10,3.5673410727376725e-10,4.4084000346794717e-10,4.0627003372118155e-10,-1.1827659692713257e-10,-3.2768234282034866e-09,-5.9178606840606034e-09
1.8,2.5716665433639621e-10,3.556630049749893e-10,4.4029444194175367e-10,4.0868165227316004e-10,-1.0854668120640467e-10,-3.2596362399758512e-09,-5.9207762274585619e-09
1.8025,2.5648550298442507e-10,3.5456982794152425e-10,4.3970285900368082e-10,4.1096705388609061e-10,-9.9026118849814563e-11,-3.2426599947936343e-09,-5.9240779388905796e-09
1.805,2.5582578170672181e-10,3.5348243736469244e-10,4.3909467936452355e-10,4.1315565494595763e-10,-8.969413317615039e-11,-3.2258952646616009e-09,-5.9277867555357566e-09
1.8075,2.551660653134845e-10,3.523766850052664e-10,4.3844341448278914e-10,4.1522192780199118e-10,-8.0569268937138795e-11,-3.2093440266720931e-09,-5.9318916622032326e-09
1.81,2.5449953831240092e-10,3.51244935162052e-10,4.3774102822062264e-10,4.171590667693457e-10,-7.1657191449697336e-11,-3.1930155019184928e-09,-5.9364024102675111e-09
1.8125,2.5382707337917241e-10,3.5008953136332176e-10,4.3699171010594604e-10,4.1897306629450329e-10,-6.2951247124790822e-11,-3.1768998907255058e-09,-5.9413098546363039e-09
1.815,2.531303939280878e-10,3.4888909902178902e-10,4.3617169274959084e-10,4.2064216484144647e-10,-5.4463801097386871e-11,-3.1609813422491406e-09,-5.9465797135280842e-09
1.8175,2.5243153105389398e-10,3.4766980805265366e-10,4.3530982575729043e-10,4.2219748092105134e-10,-4.6168665845821857e-11,-3.1452487592933002e-09,-5.9522094258973912e-09
1.82,2.517280380978006e-10,3.4643015549833949e-10,4.3440491502019494e-10,4.2364036836722037e-10,-3.8062200989247369e-11,-3.129687196120255e-09,-5.9581705410852976e-09
1.8225,2.5103711206082619e-10,3.4519129440509817e-10,4.3348244807463227e-10,4.2499942163230387e-10,-3.0117890168415477e-11,-3.1142791143231855e-09,-5.9644505687529573e-09
1.825,2.5030071653847915e-10,3.4388809334189607e-10,4.3247170814004776e-10,4.2620728686052867e-10,-2.2381892519793897e-11,-3.0990042938543209e-09,-5.9709779277974315e-09
1.8275,2.4957995934490652e-10,3.4259159779839686e-10,4.3145259944360911e-10,4.2734775222431372e-10,-1.4779243319250288e-11,-3.083825035631509e-09,-5.9777361512544989e-09
1.83,2.4881417245176205e-10,3.4123361614132643e-10,4.3035163585564908e-10,4.2835123575003366e-10,-7.3607930835159802e-12,-3.0687322839132064e-09,-5.9846644024525955e-09
1.8325,2.4808046727931462e-10,3.399047374503294e-10,4.2927065465726033e-10,4.2932427809688991e-10,-3.3574852808225875e-14,-3.0536882381969945e-09,-5.9917577417870921e-09
1.835,2.4730051499721885e-10,3.3851540302859501e-10,4.2811260066437837e-10,4.301722131567398e-10,7.1276100969589664e-12,-3.0386816960312666e-09,-5.9989354448142573e-09
1.8375,2.4653530603489061e-10,3.3713835806490145e-10,4.2695850747742636e-10,4.3097956645510005e-10,1.4201549620866099e-11,-3.0236742719992148e-09,-6.0061848891483486e-09
1.84,2.4578118103282571e-10,3.3577063887169584e-10,4.2580818089846472e-10,4.317495295454364e-10,2.1197548793061682e-11,-3.0086344088062446e-09,-6.0134558652995867e-09
1.8425,2.4496274034135837e-10,3.3432669706499357e-10,4.2456759466059239e-10,4.3238974789087252e-10,2.8041994194568844e-11,-2.9935563240561172e-09,-6.0206712822045782e-09
1.845,2.441362123658043e-10,3.3287368540477797e-10,4.2331258681364901e-10,4.3298023238236322e-10,3.4807976812645939e-11,-2.9784044084135858e-09,-6.0278211155789405e-09
