Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
5.0125,6.0095545601348038e-10,6.3551149004535321e-10,6.4929680405129907e-10,6.6395161537238692e-10,6.8188898400302458e-10,7.0358287977928171e-10,7.0655046252107403e-10
5.015,6.0094478708071897e-10,6.3551357870522684e-10,6.4930030471689447e-10,6.6395066683447239e-10,6.8187905636179619e-10,7.0356482891067035e-10,7.0653161597684633e-10
5.0175,6.0075553948562196e-10,6.3532814610029055e-10,6.4911645148733085e-10,6.6376634492094121e-10,6.8169001123038432e-10,7.0337277477900875e-10,7.0633981295881041e-10
5.02,6.0038992386558632e-10,6.3495743803719917e-10,6.4874753651687609e-10,6.6340098674138243e-10,6.813242707485731e-10,7.0300915223409518e-10,7.0597749840241801e-10
5.0225,5.9985113160954377e-10,6.3440473315362276e-10,6.4819684826652487e-10,6.6285786004373625e-10,6.8078511676425986e-10,7.0247725116986126e-10,7.0544796902066203e-10
5.025,5.991432413736268e-10,6.336742210741351e-10,6.4746856123783271e-10,6.6214104653966049e-10,6.8007655487139332e-10,7.0178104197940362e-10,7.0475519497891501e-10
5.0275,5.9827115411786835e-10,6.3277091881070664e-10,6.465676624968122e-10,6.612554236550693e-10,6.7920337265389289e-10,7.0092530891140433e-10,7.0390396504183435e-10
5.03,5.9724052499271219e-10,6.3170058755874531e-10,6.4549989197451271e-10,6.602066909354546e-10,6.7817127101153789e-10,6.9991571015300341e-10,7.0289992939197264e-10
5.0325,5.9605766452417567e-10,6.3046966239757011e-10,6.4427165926098923e-10,6.5900123482548652e-10,6.7698660429908585e-10,6.9875853127434436e-10,7.0174935079755564e-10
5.035,5.9472952314162349e-10,6.2908525160482663e-10,6.4289002058642259e-10,6.576460733431534e-10,6.756563511680514e-10,6.9746064005666988e-10,7.0045906911193887e-10
5.0375,5.9326363531989849e-10,6.2755509737628126e-10,6.4136265830714614e-10,6.5614882212544562e-10,6.7418799077588256e-10,6.9602945823278177e-10,6.9903648469249742e-10
5.04,5.9166814005509795e-10,6.2588759770134847e-10,6.396979336919953e-10,6.5451773134875578e-10,6.7258968685841954e-10,6.9447307749483042e-10,6.9748968676194494e-10
5.0425,5.8995161425894799e-10,6.2409164482713254e-10,6.3790471796796214e-10,6.5276155057461829e-10,6.7087015101914248e-10,6.9280019568605261e-10,6.9582737804896422e-10
5.045,5.8812302208265068e-10,6.2217652391900206e-10,6.3599227376765991e-10,6.5088943825430697e-10,6.6903849502632142e-10,6.9101992759264795e-10,6.9405868384471583e-10
5.0475,5.861914876701685e-10,6.2015165758842164e-10,6.3396997397452768e-10,6.4891061292528289e-10,6.6710382309588129e-10,6.8914125816838027e-10,6.9219257505426849e-10
5.05,5.8416615781826152e-10,6.1802649476367945e-10,6.3184720365813769e-10,6.4683425975190174e-10,6.6507512551638853e-10,6.8717298581045531e-10,6.9023781685759069e-10
5.0525,5.8205634961444101e-10,6.1581070912283475e-10,6.296335681021438e-10,6.4466973388777477e-10,6.629614883225235e-10,6.8512393330658868e-10,6.8820318532599362e-10
5.055,5.7987146133017412e-10,6.1351410033752717e-10,6.2733878656469567e-10,6.4242650468746745e-10,6.6077212430232799e-10,6.8300303216711919e-10,6.8609756960081729e-10
5.0575,5.7762106273120292e-10,6.1114666338234061e-10,6.249727611192691e-10,6.4011424082217621e-10,6.5851652246622113e-10,6.8081953739508981e-10,6.8393017608934753e-10
5.06,5.753145664685954e-10,6.0871820965744086e-10,6.2254520069849861e-10,6.3774242295206847e-10,6.5620397876246513e-10,6.7858249344591943e-10,6.8171000625772909e-10
5.0625,5.7296116539133602e-10,6.0623829685327968e-10,6.2006558082181259e-10,6.3532030039577876e-10,6.5384346487629712e-10,6.763005873693702e-10,6.7944570943025245e-10
5.065,5.7056977950575615e-10,6.0371620386378824e-10,6.1754312969211283e-10,6.3285687810894289e-10,6.5144370146400879e-10,6.739822937067674e-10,6.7714572237653689e-10
5.0675,5.68149159246883e-10,6.0116109336366143e-10,6.1498697188134549e-10,6.3036100774020123e-10,6.4901325703169842e-10,6.7163592978816353e-10,6.7481832010113908e-10
5.07,5.6570778959701103e-10,5.9858193001505244e-10,6.1240604094167885e-10,6.2784134456633451e-10,6.4656052211970153e-10,6.6926960815861657e-10,6.7247156960441175e-10
5.0725,5.6325397253536441e-10,5.9598754308033698e-10,6.098091138791021e-10,6.2530636211126995e-10,6.4409369166949087e-10,6.6689127026981435e-10,6.7011335564681991e-10
5.075,5.6079578859706366e-10,5.9338653524653232e-10,6.0720471626086939e-10,6.2276426796534531e-10,6.4162070614319549e-10,6.6450850490611673e-10,6.6775120278159009e-10
5.0775,5.5834103011662843e-10,5.9078716727498716e-10,6.0460103002401129e-10,6.202229449746118e-10,6.3914919331627194e-10,6.6212852075341253e-10,6.65392246447403e-10
5.08,5.5589709024352277e-10,5.8819724504386004e-10,6.0200581480710349e-10,6.1768986928722674e-10,6.366862843869782e-10,6.5975798144575434e-10,6.6304307107363095e-10
5.0825,5.5347094345279664e-10,5.8562414232912226e-10,5.994264392804718e-10,6.1517214727247535e-10,6.3423868443584939e-10,6.5740312495709547e-10,6.6070982847551828e-10
5.085,5.5106915130141843e-10,5.8307484494665441e-10,5.9686989247762954e-10,6.1267647923162452e-10,6.3181267090615818e-10,6.5506975167602438e-10,6.5839823036241129e-10
5.0875,5.486978858078807e-10,5.8055597399023878e-10,5.9434279249747215e-10,6.102091923037733e-10,6.2941421858493135e-10,6.5276342223467936e-10,6.5611375241386965e-10
5.09,5.4636287255525834e-10,5.7807369546699543e-10,5.9185128878376443e-10,6.0777615260891768e-10,6.2704887723714272e-10,6.5048934147522746e-10,6.5386151037366712e-10
5.0925,5.4406929351194956e-10,5.7563360014076393e-10,5.8940094776118712e-10,6.0538264370769824e-10,6.2472162817955581e-10,6.4825213371911941e-10,6.5164603562278236e-10
5.095,5.4182181289870163e-10,5.7324073938209646e-10,5.869968152673056e-10,6.030334611554388e-10,6.224369856039322e-10,6.460559397475316e-10,6.4947138515732531e-10
5.0975,5.3962469481459984e-10,5.7089977958132048e-10,5.8464358328831258e-10,6.0073309870644473e-10,6.2019921041548877e-10,6.4390464156589282e-10,6.4734135512560675e-10
5.1,5.3748201279027413e-10,5.6861523611667834e-10,5.8234582098826758e-10,5.984859310992478e-10,6.1801243546661508e-10,6.4180194100422369e-10,6.452595475763162e-10
5.1025,5.353977533610275e-10,5.6639155917827678e-10,5.8010805056801952e-10,5.9629626361253316e-10,6.1588067582332001e-10,6.3975144715205886e-10,6.4322946890865107e-10
5.105,5.3337593243906729e-10,5.642331867553622e-10,5.7793476880041641e-10,5.9416837101215702e-10,6.1380790986251893e-10,6.3775671064964749e-10,6.4125457021526499e-10
5.1075,5.3142044611257181e-10,5.6214435862156996e-10,5.7583024416692802e-10,5.9210631005564489e-10,6.1179792830466095e-10,6.3582110120454322e-10,6.3933812302297806e-10
5.11,5.2953505584426387e-10,5.6012913034222619e-10,5.7379854561884924e-10,5.9011393947638456e-10,6.0985429601335904e-10,6.339478035975097e-10,6.3748321958634768e-10
5.1125,5.2772336997301409e-10,5.581914198392777e-10,5.718436200148859e-10,5.8819502977412901e-10,6.0798052548811883e-10,6.3213997732065401e-10,6.3569292732774105e-10
5.115,5.2598903864196002e-10,5.5633523854324287e-10,5.6996954706272849e-10,5.8635353433501614e-10,6.0618041889232345e-10,6.3040110197031729e-10,6.3397063190195504e-10
5.1175,5.243359391042827e-10,5.5456485095918374e-10,5.6818068790399926e-10,5.8459375754345261e-10,6.044581869365517e-10,6.2873521785381098e-10,6.3232029692502518e-10
5.12,5.227680323289125e-10,5.5288457581020931e-10,5.6648146042671165e-10,5.8292009039400389e-10,6.0281812854956499e-10,6.2714643345105218e-10,6.3074596664671211e-10
5.1225,5.2128920059579836e-10,5.51298604323975e-10,5.6487613797884899e-10,5.813367374868631e-10,6.0126430781151711e-10,6.2563862543558866e-10,6.2925146504550908e-10
5.125,5.1990341977294344e-10,5.4981120990056627e-10,5.6336908093141832e-10,5.7984794368876525e-10,5.998007895840046e-10,6.242156490512865e-10,6.2784059569141912e-10
5.1275,5.1861457439416686e-10,5.4842660733203361e-10,5.6196461575436863e-10,5.7845791472318112e-10,5.9843161521687128e-10,6.2288134945389964e-10,6.2651715238556836e-10
5.13,5.1742671821482286e-10,5.4714922501026839e-10,5.6066731383313169e-10,5.7717116048233241e-10,5.971612160930904e-10,6.2164003825598616e-10,6.2528539773551563e-10
5.1325,5.1634386912176215e-10,5.4598348371420101e-10,5.5948176433083293e-10,5.7599230905090521e-10,5.9599419598883021e-10,6.2049622781334736e-10,6.2414980695677765e-10
5.135,5.1537021309344927e-10,5.449339663992311e-10,5.5841272413747115e-10,5.7492623990374203e-10,5.9493548382064245e-10,6.1945479944117647e-10,6.2311523391844458e-10
5.1375,5.1450995120219039e-10,5.4400523880431534e-10,5.5746490183883053e-10,5.73977793367794e-10,5.9398998778270255e-10,6.1852070656701466e-10,6.2218662387050613e-10
5.14,5.1376725971728359e-10,5.4320179361096996e-10,5.5664289666929186e-10,5.7315164983975241e-10,5.931624489590813e-10,6.1769873073328969e-10,6.2136875732168725e-10
5.1425,5.1314619046986818e-10,5.4252795849556485e-10,5.5595112185681343e-10,5.7245223753136588e-10,5.924573728210907e-10,6.169933928434664e-10,6.2066615417019725e-10
5.145,5.1265063885738517e-10,5.4198788334471419e-10,5.5539381448654513e-10,5.7188374725086984e-10,5.9187897877250154e-10,6.1640892394312706e-10,6.2008304629079075e-10
5.1475,5.122842079198444e-10,5.4158540486995634e-10,5.5497492004024729e-10,5.7145014338115931e-10,5.9143126766656657e-10,6.1594938815987655e-10,6.1962350522333688e-10
5.15,5.1205019685584344e-10,5.4132405134773343e-10,5.546980957050094e-10,5.7115520356579037e-10,5.9111808500730594e-10,6.1561876693555587e-10,6.1929153504870248e-10
5.1525,5.1195160415853573e-10,5.4120703811331588e-10,5.5456668500601246e-10,5.7100245647899239e-10,5.9094307282830841e-10,6.1542086832825359e-10,6.1909098207272302e-10
5.155,5.1199106873279055e-10,5.4123717220129831e-10,5.5458359750901566e-10,5.7099504094695081e-10,5.9090956111302961e-10,6.1535922305267414e-10,6.190254113882199e-10
5.1575,5.1217077910679544e-10,5.4141676030112654e-10,5.5475123298652771e-10,5.7113555305220266e-10,5.9102034782151253e-10,6.1543679914851797e-10,6.1909782722788731e-10
5.16,5.1249246975482263e-10,5.4174762436301301e-10,5.5507150492815813e-10,5.71426019632442e-10,5.912776400198458e-10,6.1565599237418242e-10,6.1931066925708882e-10
5.1625,5.1295745179697406e-10,5.4223114907200825e-10,5.5554588124312751e-10,5.7186799336819028e-10,5.9168316450915589e-10,6.1601876411638518e-10,6.1966595153027115e-10
5.165,5.135665444695564e-10,5.4286820975398149e-10,5.5617529616996371e-10,5.7246252692049303e-10,5.9223815753357622e-10,6.1652662942422617e-10,6.2016525048610796e-10
5.1675,5.1432009749890751e-10,5.4365914598034115e-10,5.5696009913079638e-10,5.7321010028559533e-10,5.929432492257354e-10,6.1718051872959882e-10,6.2080956437177264e-10
5.17,5.1521781288697797e-10,5.4460352933721757e-10,5.5789980235126818e-10,5.7411031709234504e-10,5.9379813625151664e-10,6.1798037815232326e-10,6.2159890653608617e-10
5.1725,5.1625870809136271e-10,5.4570016039235232e-10,5.5899311220591135e-10,5.7516193350548579e-10,5.9480166664692252e-10,6.1892528875752536e-10,6.2253242573074021e-10
5.175,5.1744108587003736e-10,5.4694711979178577e-10,5.6023804975596695e-10,5.7636308342135367e-10,5.9595212297258709e-10,6.2001378681640872e-10,6.2360872833141789e-10
5.1775,5.1876268707380595e-10,5.4834198055497617e-10,5.616321901944657e-10,5.7771149226555897e-10,5.9724748675176686e-10,6.2124418026246692e-10,6.2482619912891267e-10
5.18,5.2022082112336651e-10,5.4988190399593754e-10,5.631727346747343e-10,5.7920454234377231e-10,5.9868536652420204e-10,6.2261437757052097e-10,6.2618282837494619e-10
5.1825,5.2181221534490187e-10,5.5156338950399605e-10,5.6485620108827984e-10,5.8083894666649595e-10,6.0026268015462694e-10,6.2412155706967777e-10,6.2767587591860121e-10
5.185,5.2353274272330497e-10,5.5338194166279905e-10,5.6667804924092473e-10,5.8261035348421132e-10,6.0197531138888652e-10,6.2576193782707354e-10,6.2930164327619663e-10
5.1875,5.2537727711660615e-10,5.5533193943488741e-10,5.6863253500540134e-10,5.8451319009586054e-10,6.0381795626543205e-10,6.2753059255923875e-10,6.3105528906689467e-10
5.19,5.2733964611361189e-10,5.5740666796010291e-10,5.7071279316256223e-10,5.8654075745578796e-10,6.0578417400541906e-10,6.2942144782767206e-10,6.3293082556452839e-10
5.1925,5.2941280973918183e-10,5.5959856742479666e-10,5.7291113969898272e-10,5.8868554265441446e-10,6.0786666282968386e-10,6.3142751861442054e-10,6.3492135252582012e-10
5.195,5.3158892944980951e-10,5.618992646244836e-10,5.7521910874592054e-10,5.9093925441644829e-10,6.1005735561920452e-10,6.3354099907476134e-10,6.3701914414834979e-10
5.1975,5.3385933333925169e-10,5.6429950582972933e-10,5.776273635580527e-10,5.9329271669230888e-10,6.1234728293809977e-10,6.357532389236771e-10,6.3921562854133364e-10
5.2,5.3621452909147183e-10,5.6678915949021835e-10,5.8012565406242999e-10,5.9573581156198562e-10,6.1472654457931726e-10,6.3805466407011621e-10,6.4150131117566555e-10
5.2025,5.3864422600696358e-10,5.693572748836359e-10,5.8270288543684379e-10,5.9825755929898226e-10,6.171843253209538e-10,6.4043472459329275e-10,6.4386571081464933e-10
5.205,5.4113756620456405e-10,5.7199234511275982e-10,5.8534741572005071e-10,6.0084642703048671e-10,6.1970924476840832e-10,6.4288228289905193e-10,6.4629775659957587e-10
5.2075,5.4368329091758008e-10,5.7468246597127139e-10,5.8804722910572296e-10,6.0349053218669169e-10,6.222896196104612e-10,6.4538592343610868e-10,6.4878609389035992e-10
5.21,5.4626982524600399e-10,5.7741541490472968e-10,5.9079003048954918e-10,6.0617775740259086e-10,6.2491355370969987e-10,6.4793403535255052e-10,6.5131916946749752e-10
5.2125,5.4888527758467399e-10,5.8017865469899762e-10,5.9356325647541072e-10,6.088957509844831e-10,6.2756890873715519e-10,6.5051475662161567e-10,6.5388517711347512e-10
5.215,5.5151744256416947e-10,5.8295933289504646e-10,5.963540283508656e-10,6.1163185415722629e-10,6.30243215235883e-10,6.5311585531952721e-10,6.5647194055331131e-10
5.2175,5.5415386471351214e-10,5.857443374572503e-10,5.9914915106463065e-10,6.1437306141530934e-10,6.3292365594986925e-10,6.5572480917147275e-10,6.5906699207114581e-10
5.22,5.5678191784515137e-10,5.8852035973806861e-10,6.0193519358708193e-10,6.1710611109081516e-10,6.3559717122942496e-10,6.5832882743177387e-10,6.61657599523681e-10
5.2225,5.5938887868859235e-10,5.9127395680380971e-10,6.0469858710768515e-10,6.1981758184879976e-10,6.3825054044403156e-10,6.6091490141440529e-10,6.6423081234682977e-10
5.225,5.6196191430098486e-10,5.9399158235670895e-10,6.0742571276726011e-10,6.2249400126478348e-10,6.4087045978661052e-10,6.63469871123004e-10,6.6677351455312799e-10
5.2275,5.6448814594041025e-10,5.9665968777862213e-10,6.1010300725543557e-10,6.2512196893182176e-10,6.4344368794210388e-10,6.659806601559662e-10,6.6927266642539555e-10
5.23,5.6695474057208991e-10,5.9926480119288557e-10,6.1271698996672497e-10,6.2768819725797948e-10,6.4595714011833583e-10,6.6843440134074872e-10,6.7171542719918066e-10
5.2325,5.6934919168797e-10,6.0179378801515683e-10,6.1525448651170281e-10,6.3017972391210437e-10,6.4839806269457207e-10,6.7081861619341286e-10,6.7408934206831617e-10
5.235,5.7165942996175273e-10,6.0423396764728988e-10,6.1770275457300256e-10,6.3258399373625798e-10,6.5075411440325265e-10,6.7312118825462634e-10,6.7638231912933915e-10
5.2375,5.7387386415414181e-10,6.0657320118227373e-10,6.2004962396719989e-10,6.3488900443685893e-10,6.5301345799900927e-10,6.7533034540505212e-10,6.7858260676941261e-10
5.24,5.7598143670631829e-10,6.0879997127855826e-10,6.2228362277256594e-10,6.3708346361527904e-10,6.551649484481197e-10,6.774349938409225e-10,6.8067913759226404e-10
5.2425,5.7797169272407626e-10,6.1090342443553928e-10,6.2439398109327438e-10,6.3915676184522512e-10,6.5719809556509873e-10,6.7942474647426029e-10,6.8266154805966628e-10
5.245,5.7983489484530486e-10,6.128734417861678e-10,6.2637065662775465e-10,6.4109900806207425e-10,6.591031175775788e-10,6.8129002397197356e-10,6.8452027939218762e-10
5.2475,5.8156210717275529e-10,6.1470072868459785e-10,6.2820441339231459e-10,6.4290113571236961e-10,6.6087109969122005e-10,6.8302213406284902e-10,6.8624665741814617e-10
5.25,5.8314525115776338e-10,6.1637687277715738e-10,6.2988685776350996e-10,6.4455489372276334e-10,6.6249394978882655e-10,6.8461311938263708e-10,6.8783273975383435e-10
5.2525,5.8457716661843982e-10,6.1789440198981799e-10,6.3141051813403453e-10,6.4605293077227762e-10,6.6396446163483104e-10,6.860558188137742e-10,6.8927137166522401e-10
5.255,5.8585162235962439e-10,6.1924679668298643e-10,6.3276888288311688e-10,6.4738884872304512e-10,6.652763374137697e-10,6.8734398201252865e-10,6.9055630710755252e-10
5.2575,5.8696331875087374e-10,6.2042850950600223e-10,6.3395642703114173e-10,6.4855721052896676e-10,6.6642419058453888e-10,6.8847226400265247e-10,6.916821997254203e-10
5.26,5.8790789858492542e-10,6.2143499212774562e-10,6.3496866433660257e-10,6.4955361888547286e-10,6.6740364789509357e-10,6.8943631546664264e-10,6.9264469288081303e-10
5.2625,5.8868202728972021e-10,6.2226278340956244e-10,6.3580221957439022e-10,6.5037477627568194e-10,6.6821143175843168e-10,6.9023289094755468e-10,6.9344053760957796e-10
5.265,5.8928340823464763e-10,6.2290951594921403e-10,6.3645480429113104e-10,6.5101845751546972e-10,6.6884536891798673e-10,6.9085983852795625e-10,6.9406758456361979e-10
5.2675,5.8971076395224477e-10,6.2337388884929897e-10,6.3692517982336026e-10,6.5148344560800313e-10,6.69304297388853e-10,6.913159990462466e-10,6.9452466980263555e-10
5.27,5.8996377063646765e-10,6.2365559563751329e-10,6.3721308657900001e-10,6.5176953358317848e-10,6.6958804071768353e-10,6.916012175528872e-10,6.9481163512221681e-10
5.2725,5.9004308242047816e-10,6.2375530351122337e-10,6.3731921360904177e-10,6.5187753880940434e-10,6.6969750322256311e-10,6.917164576287898e-10,6.9492944239788408e-10
5.275,5.8995026652225961e-10,6.2367457453024526e-10,6.372451536115098e-10,6.518091807777023e-10,6.6963448130577056e-10,6.9166358702808651e-10,6.9487995812051414e-10
5.2775,5.8968779293381756e-10,6.234158780581914e-10,6.3699342453560772e-10,6.5156703663462954e-10,6.6940157805644226e-10,6.9144521517961453e-10,6.9466578785897203e-10
5.28,5.8925897517978323e-10,6.229825676061505e-10,6.3656741007185868e-10,6.5115448325600641e-10,6.6900216878221396e-10,6.9106463164936127e-10,6.9429020992137999e-10
5.2825,5.8866789544363126e-10,6.2237881612510167e-10,6.3597128370922463e-10,6.5057560494616006e-10,6.6844027946555212e-10,6.9052577239902702e-10,6.9375714804117346e-10
5.285,5.8791945161303218e-10,6.216096735223417e-10,6.3521006726018531e-10,6.498353084874257e-10,6.6772072317769389e-10,6.8983334829212755e-10,6.9307129853741984e-10
5.2875,5.8701922739713578e-10,6.2068090285927123e-10,6.3428949560622135e-10,6.4893923043720736e-10,6.6684906916481933e-10,6.8899284904999847e-10,6.9223813881923873e-10
5.29,5.8597347416940651e-10,6.1959895315465922e-10,6.3321602409393778e-10,6.4789378850248199e-10,6.6583170585767712e-10,6.8801066110250792e-10,6.9126405504204292e-10
5.2925,5.8478905805373052e-10,6.1837088484325095e-10,6.3199670812032503e-10,6.4670602931808185e-10,6.6467566016582037e-10,6.8689382824482603e-10,6.9015608692864217e-10
5.295,5.8347337218499084e-10,6.1700427729219529e-10,6.306390952580756e-10,6.4538349170038094e-10,6.6338843277009827e-10,6.8564982402237638e-10,6.8892169895569829e-10
5.2975,5.820343350059045e-10,6.1550722933554064e-10,6.2915121776625862e-10,6.4393414041756771e-10,6.6197792419431459e-10,6.8428642496152289e-10,6.8756862632971435e-10
5.3,5.8048028768067768e-10,6.1388826239650864e-10,6.2754149498774297e-10,6.4236625888206562e-10,6.6045234425716972e-10,6.8281173925344958e-10,6.861049372047124e-10
5.3025,5.7881977092089592e-10,6.121560888453348e-10,6.2581852718219692e-10,6.4068826811102164e-10,6.5881998831441629e-10,6.8123396513376122e-10,6.8453880536276311e-10
5.305,5.7706143550323089e-10,6.1031957046106547e-10,6.2399109797046829e-10,6.3890875506412837e-10,6.5708928851850701e-10,6.7956142362417212e-10,6.8287854766963625e-10
5.3075,5.7521406524350185e-10,6.0838781438780062e-10,6.220683003704127e-10,6.3703665338465864e-10,6.5526905112286962e-10,6.7780280969772161e-10,6.8113285880013867e-10
5.31,5.7328668901091226e-10,6.0637028688398581e-10,6.2005964072718665e-10,6.350813380557216e-10,6.5336854095389207e-10,6.7596728738084635e-10,6.7931088881883338e-10
5.3125,5.7128840948201831e-10,6.0427657120630326e-10,6.1797474019454772e-10,6.3305228182553511e-10,6.5139708966770222e-10,6.740640186483308e-10,6.7742177197340939e-10
5.315,5.6922828960573588e-10,6.0211617280343998e-10,6.1582308379998018e-10,6.3095879602271594e-10,6.4936384080960692e-10,6.7210195122359791e-10,6.7547442216499842e-10
5.3175,5.6711545364231384e-10,5.998986168217162e-10,6.1361410047176817e-10,6.2881011257382345e-10,6.472778177919927e-10,6.7008988285714149e-10,6.7347759422165714e-10
5.32,5.6495899646079791e-10,5.9763337973693205e-10,6.113571296549541e-10,6.2661534450065443e-10,6.4514791220356716e-10,6.6803651949956318e-10,6.7143996217633849e-10
5.3225,5.6276782233357103e-10,5.9532971343401136e-10,6.0906130500192752e-10,6.2438338961455066e-10,6.4298275875656388e-10,6.6595030757214663e-10,6.6936993789894095e-10
5.325,5.6055051297409976e-10,5.929965206851193e-10,6.0673543804091668e-10,6.2212279193472224e-10,6.4079065801430358e-10,6.6383932661665042e-10,6.672755785795926e-10
5.3275,5.5831518471151026e-10,5.906422194859542e-10,6.0438786624395734e-10,6.1984159909272793e-10,6.3857943885325974e-10,6.6171118474882411e-10,6.6516447106887624e-10
5.33,5.5606939726157499e-10,5.8827470291672789e-10,6.0202641551391169e-10,6.1754734113828618e-10,6.3635640767763511e-10,6.595729693969501e-10,6.6304367436978334e-10
5.3325,5.5382045181312603e-10,5.8590170215578088e-10,5.9965878740958006e-10,6.152474552982179e-10,6.3412875212027171e-10,6.5743162190111711e-10,6.6092009155626331e-10
5.335,5.5157552140814768e-10,5.8353089779860855e-10,5.9729265645310648e-10,6.1294935883861286e-10,6.319036041646033e-10,6.5529393313533604e-10,6.5880046280946986e-10
5.3375,5.4934154973528128e-10,5.811697433001223e-10,5.9493547458973415e-10,6.1066024314925989e-10,6.2968785994775528e-10,6.5316645464879737e-10,6.5669128992630223e-10
5.34,5.4712507445661155e-10,5.7882523567782801e-10,5.9259422102608891e-10,6.0838683952565472e-10,6.2748794710796527e-10,6.5105529035710548e-10,6.5459861132929931e-10
5.3425,5.4493214450213864e-10,5.7650382605651592e-10,5.902752915298338e-10,6.0613528402244894e-10,6.2530970538893992e-10,6.4896595696259287e-10,6.525278791605923e-10
5.345,5.4276833350008498e-10,5.7421144514267454e-10,5.8798453406090165e-10,6.0391114233047575e-10,6.2315842186091333e-10,6.4690344030585989e-10,6.5048401655515736e-10
5.3475,5.4063876604800525e-10,5.7195353553887726e-10,5.8572729895651855e-10,6.0171945805243576e-10,6.210388591746414e-10,6.4487215391826784e-10,6.4847138442287206e-10
5.35,5.3854809704585956e-10,5.6973505008853988e-10,5.8350846626599814e-10,5.9956479888626244e-10,6.1895527485722878e-10,6.4287600081162468e-10,6.4649383268516125e-10
5.3525,5.3650048483852984e-10,5.6756044598587363e-10,5.813324642685698e-10,5.9745127931179551e-10,6.1691143119397178e-10,6.4091835377420509e-10,6.4455466292701116e-10
5.355,5.3449957069755232e-10,5.6543369143533122e-10,5.7920328987187593e-10,5.953826342557302e-10,6.1491070022964272e-10,6.3900223371558041e-10,6.4265682268687395e-10
5.3575,5.3254861400218993e-10,5.6335840727865298e-10,5.7712459346974013e-10,5.9336227034565219e-10,6.1295616600358463e-10,6.3713035989339907e-10,6.408029620507271e-10
5.36,5.3065073544040708e-10,5.6133808973909526e-10,5.7509987788967862e-10,5.9139348326491512e-10,6.1105089205427752e-10,6.3530546614633751e-10,6.3899574234363285e-10
5.3625,5.2880900902990728e-10,5.593761711716975e-10,5.7313255479957876e-10,5.8947945527192215e-10,6.0919783767445866e-10,6.3353018010246468e-10,6.372377199956681e-10
5.365,5.2702652528788751e-10,5.5747604351928775e-10,5.7122597443293539e-10,5.8762328875964035e-10,6.073998540870644e-10,6.3180699032528086e-10,6.3553131363160829e-10
5.3675,5.2530616087155438e-10,5.5564082257288655e-10,5.6938322457739358e-10,5.8582781895930571e-10,6.0565947588332135e-10,6.301380395895807e-10,6.3387859167283942e-10
5.37,5.2365079750739637e-10,5.5387361752447018e-10,5.6760741818690318e-10,5.8409594748337374e-10,6.0397931972656572e-10,6.2852560285785974e-10,6.3228176214574859e-10
5.3725,5.2206346538743711e-10,5.5217774643464648e-10,5.6590192138150852e-10,5.8243086162983028e-10,6.0236233542106785e-10,6.2697234774629749e-10,6.3074342558354024e-10
5.375,5.2054725963567763e-10,5.5055665929498985e-10,5.6427025523425957e-10,5.8083592692639319e-10,6.0081169412614295e-10,6.2548120253761286e-10,6.292664385519218e-10
5.3775,5.1910558621270877e-10,5.4901412948057756e-10,5.6271626645323009e-10,5.7931486616882254e-10,5.9933095438477258e-10,6.2405546722012689e-10,6.2785403377996458e-10
5.38,5.1774194850052298e-10,5.4755398449894424e-10,5.6124384637882156e-10,5.7787144821273974e-10,5.9792372582530755e-10,6.2269850293507718e-10,6.2650951171788749e-10
5.3825,5.1645975346302174e-10,5.4617989508098917e-10,5.5985671829970671e-10,5.7650929724549931e-10,5.9659346711487576e-10,6.2141349514452229e-10,6.2523600465539469e-10
5.385,5.152624032707385e-10,5.448954858235862e-10,5.5855854910390453e-10,5.7523199676679211e-10,5.9534359898657176e-10,6.2020364328668612e-10,6.240366645148236e-10
5.3875,5.1415324376751858e-10,5.4370432215899021e-10,5.5735295223084041e-10,5.7404309145369975e-10,5.9417754406006943e-10,6.1907224361189827e-10,6.2291474831189657e-10
5.39,5.1313565746153133e-10,5.4261005272291786e-10,5.5624365449851605e-10,5.7294628371352266e-10,5.9309898497045391e-10,6.1802293348801584e-10,6.2187385641950785e-10
5.3925,5.1221324129480834e-10,5.4161659307504428e-10,5.5523468629494302e-10,5.7194559625089354e-10,5.9211193774641414e-10,6.170596660048468e-10,6.209179037856594e-10
5.395,5.1138967159437017e-10,5.407279539258749e-10,5.5433017450699461e-10,5.7104514146504737e-10,5.9122050288834648e-10,6.1618644236641968e-10,6.2005086669318523e-10
5.3975,5.106686605897689e-10,5.3994814490483855e-10,5.5353422805893412e-10,5.7024901532061834e-10,5.9042872482737165e-10,6.1540722172744953e-10,6.1927669059718997e-10
5.4,5.100539444846303e-10,5.392811514253852e-10,5.5285091142466219e-10,5.6956129564798344e-10,5.8974064729858598e-10,6.1472601176539008e-10,6.1859937672833932e-10
5.4025,5.0954915168177223e-10,5.3873083219027266e-10,5.5228416089660413e-10,5.6898596681997936e-10,5.8916032203453337e-10,6.141469011106783e-10,6.1802300811229947e-10
