Physical Time (s),xth_left Monitor (kg-m/s^3)
4.125,-2.8609752288553762e-14
4.1275,-1.9331969713266211e-14
4.13,8.1567892326807403e-14
4.1325,-9.9537288519060827e-14
4.135,1.7140721719139466e-14
4.1375,4.147658501868188e-14
4.14,-5.7616471160141903e-14
4.1425,4.8813277625646606e-14
4.145,8.7712101079141183e-14
4.1475,7.1603527767470678e-14
4.15,1.0101386873174932e-13
4.1525,7.6178784633170258e-14
4.155,1.1137062974560358e-13
4.1575,-1.8890789991963582e-14
4.16,-6.9717357270724436e-14
4.1625,3.9544175753877162e-15
4.165,3.8986443019355721e-14
4.1675,3.1153083960711539e-14
4.17,-3.0854674312513969e-14
4.1725,3.9456688537398731e-15
4.175,-3.1165664319735289e-14
4.1775,2.4869216262319142e-14
4.18,-1.0123212563958885e-13
4.1825,-8.4066875169969791e-14
4.185,-1.0429749399979384e-13
4.1875,2.143537164633766e-14
4.19,-1.4211665985377134e-13
4.1925,-1.6524207439309578e-14
4.195,3.9368945669606468e-14
4.1975,1.4103260892014313e-13
4.2,-1.8965913376973072e-14
4.2025,-5.1689204481482948e-14
4.205,-1.0152963798973215e-13
4.2075,-1.7295295615843314e-13
4.21,6.6376304219540507e-14
4.2125,7.2941281593204878e-14
4.215,-3.0751404799956241e-14
4.2175,-5.8496145483357376e-14
4.22,4.7047972714453826e-14
4.2225,-3.8656617242071788e-14
4.225,2.6798146758887917e-14
4.2275,-1.5318652954462739e-13
4.23,-9.2939192030807934e-14
4.2325,-1.396055467295549e-14
4.235,7.1118428501534397e-14
4.2375,-2.423775675425867e-14
4.24,-4.5155134539970972e-14
4.2425,7.907608642707565e-14
4.245,4.5237154429035205e-14
4.2475,2.0544307256970844e-14
4.25,-4.3996150587408531e-14
4.2525,-7.712490708590565e-14
4.255,2.5239762799952763e-14
4.2575,-2.6108238164927503e-14
4.26,2.3966431082519208e-14
4.2625,2.6235753912696408e-15
4.265,-6.2394461324786427e-15
4.2675,-7.0276253337306817e-14
4.27,1.1666030090096902e-13
4.2725,-1.3325915976787069e-14
4.275,1.1940833314992655e-13
4.2775,-3.9040377294959231e-14
4.28,-3.6646250817938577e-14
4.2825,9.0323903853930796e-14
4.285,-2.5000039348296359e-14
4.2875,-3.2673751846467354e-15
4.29,4.2406647357169671e-14
4.2925,-7.1130184462768729e-14
4.295,1.0419984803155016e-13
4.2975,4.859137221750058e-14
4.3,-7.6462705227706753e-14
4.3025,8.1532034495707755e-14
4.305,4.5352159076067976e-14
4.3075,1.9910712629601316e-14
4.31,1.1274517442228115e-13
4.3125,1.2798126895220231e-14
4.315,4.2628163773805318e-14
4.3175,4.5239248809731675e-15
4.32,1.5342680821622415e-13
4.3225,3.0766302180136969e-14
4.325,-1.1263841793467066e-13
4.3275,-1.1533547666896649e-13
4.33,-1.212552551685967e-14
4.3325,5.6904688138972607e-14
4.335,-8.7062384212550187e-14
4.3375,-3.2617886147882187e-14
4.34,1.0764449598871574e-13
4.3425,1.1312505878791589e-14
4.345,5.4883646241195233e-14
4.3475,-1.268068852010485e-13
4.35,8.7602917065603944e-14
4.3525,-1.2558686487024122e-13
4.355,1.5217583627123257e-13
4.3575,3.8746776211762947e-15
4.36,6.7284098382718972e-14
4.3625,4.9627680956180941e-14
4.365,5.7141951380423469e-14
4.3675,4.7337852498018408e-14
4.37,2.0228741437531767e-15
4.3725,2.3215502084028883e-14
4.375,5.1311294683612098e-14
4.3775,-2.2744686455202498e-13
4.38,6.8335719286938483e-15
4.3825,-5.5628075028047986e-14
4.385,-6.6326703480611083e-14
4.3875,-3.6599798630633471e-14
4.39,-4.4215242439186102e-14
4.3925,9.4319379453685443e-14
4.395,2.0458508486025918e-14
4.3975,6.3585404266088328e-14
4.4,-5.5726423165476064e-14
4.4025,-1.66283512076038e-14
4.405,4.7145841523401332e-15
4.4075,4.3943909458949363e-14
4.41,4.093050332154404e-14
4.4125,-8.9123922268138937e-14
4.415,-3.4098407078406618e-14
4.4175,4.4625438933517853e-14
4.42,2.11056955315766e-14
4.4225,1.5549309517860632e-13
4.425,-1.4222529845903725e-14
4.4275,-5.5709823845077705e-14
4.43,8.1162621021157104e-14
4.4325,-6.6733223005302373e-14
4.435,-7.2946349674056642e-14
4.4375,-8.8157936328741329e-14
4.44,6.9463582947918147e-15
4.4425,4.9616989313311791e-14
4.445,2.160711563667617e-14
4.4475,-8.2906038620887444e-14
4.45,-9.2191024828105866e-15
4.4525,-1.0839451021128064e-13
4.455,1.8664996091791157e-14
4.4575,5.3528623287606767e-14
4.46,1.0546478393488325e-14
4.4625,2.2692154455874547e-15
4.465,3.2108882180053262e-14
4.4675,1.1849012836205387e-13
4.47,-1.2929996810898357e-13
4.4725,-9.6342320808176557e-14
4.475,-6.4758228414001887e-14
4.4775,4.5931345871590746e-14
4.48,5.2116069344827324e-14
4.4825,5.5629260874718588e-14
4.485,-1.4119220066115208e-13
4.4875,-6.8437106037869602e-14
4.49,-1.1923413739753956e-14
4.4925,1.7227060506065178e-13
4.495,-8.9187299089648596e-15
4.4975,9.2116608540237578e-14
4.5,9.2982342620169103e-14
4.5025,4.8753459507402235e-14
4.505,1.0188955349397254e-13
4.5075,6.0063252791610174e-14
4.51,-9.2421050834805375e-14
4.5125,1.0735246111136431e-13
4.515,-6.346920647624555e-14
4.5175,-4.9979514269193083e-14
4.52,-4.5208892293675549e-14
4.5225,-4.3240496321540172e-14
4.525,6.9151088160222043e-15
4.5275,3.5428141727074852e-14
4.53,7.2269870323336455e-14
4.5325,5.8274467068201769e-14
4.535,-1.7810397579385875e-14
4.5375,-1.0524797774270995e-13
4.54,-2.3903080477146973e-14
4.5425,-9.8534184791291621e-14
4.545,-1.633377127265683e-13
4.5475,1.4903057744370714e-13
4.55,-3.0324082315603016e-14
4.5525,-2.9597230638322252e-14
4.555,1.5905347642204212e-13
4.5575,9.852584450617895e-14
4.56,2.1461463518485957e-14
4.5625,2.2521861804539706e-14
4.565,-5.9580911648176237e-14
4.5675,9.0621792399327956e-14
4.57,-5.545272278272018e-14
4.5725,-8.8028561316766559e-14
4.575,-1.2628697263303341e-13
4.5775,-1.7110312208024195e-14
4.58,-1.5001881827985342e-13
4.5825,9.501075557642421e-14
4.585,-2.6470095516975061e-16
4.5875,-6.9226189271845605e-14
4.59,-2.7055721232203136e-14
4.5925,1.0728516824493876e-15
4.595,6.3911468684309197e-14
4.5975,-3.5682204963403616e-16
4.6,7.5802042585907209e-15
4.6025,4.5937084549961498e-14
4.605,3.0748949187595441e-14
4.6075,-5.6572472995029566e-14
4.61,-7.9601176670860983e-14
4.6125,9.7152923244571523e-14
4.615,-1.137871797554522e-13
4.6175,-3.3880423269934844e-14
4.62,1.1109374921890623e-13
4.6225,6.7070206007737841e-14
4.625,4.2133073455582384e-14
4.6275,-4.5687850060577539e-14
4.63,2.5085078135699761e-14
4.6325,-2.8211314186601738e-14
4.635,5.9070462192509955e-14
4.6375,-1.6935132503408552e-14
4.64,-1.6406744419258454e-14
4.6425,-8.6723562206423503e-14
4.645,-1.4984748288454032e-13
4.6475,7.4947274609582859e-14
4.65,1.6411744166272049e-13
4.6525,3.9062133492230437e-14
4.655,-1.9268124591709598e-13
4.6575,-5.4235595180177215e-14
4.66,4.8003868957893705e-14
4.6625,-1.4114418291980906e-14
4.665,-2.5818256737161719e-13
4.6675,1.6734348207366656e-14
4.67,-5.51176965204469e-14
4.6725,-1.0207256970194855e-14
4.675,4.9812733956592826e-16
4.6775,-2.5848920068046666e-14
4.68,4.8616641197646415e-14
4.6825,3.6598642434896753e-14
4.685,2.9683433816728029e-14
4.6875,-1.0763903840276713e-13
4.69,2.3831587317740342e-14
4.6925,-8.8908397077182544e-14
4.695,1.6647474463880573e-13
4.6975,-8.0219855400455828e-15
4.7,1.208073977054986e-13
4.7025,7.1086772625064203e-14
4.705,-4.6788470945520268e-15
4.7075,-2.1708807906768086e-14
4.71,-1.0772262675302114e-13
4.7125,9.0577274411535547e-15
4.715,-8.0004842385370555e-14
4.7175,-1.6555722130297791e-13
4.72,9.8317509989658587e-14
4.7225,8.5992583207992875e-14
4.725,3.4401568622835667e-14
4.7275,5.3975526055966486e-14
4.73,-7.8036693719325616e-14
4.7325,-4.6734944245956695e-15
4.735,-1.1833581184827779e-14
4.7375,4.248472969635645e-14
4.74,5.9830990296264621e-14
4.7425,8.2460992969370109e-14
4.745,3.0286201979402903e-14
4.7475,-4.0815397229549908e-14
4.75,2.0693913153177294e-14
4.7525,-1.050712142194633e-14
4.755,-4.3488116867418992e-14
4.7575,-1.1008541617030089e-13
4.76,-3.4879490644940354e-14
4.7625,-7.9088712725837506e-14
4.765,-4.5194722082947995e-15
4.7675,-1.17150760471247e-13
4.77,4.9572379673799829e-14
4.7725,-4.0734433173308939e-14
4.775,8.364158959918572e-14
4.7775,7.8527493280326504e-14
4.78,-7.1889711773449989e-14
4.7825,-5.4910592634326143e-14
4.785,-1.460860176118863e-14
4.7875,2.9570640393234702e-14
4.79,5.9431895666301126e-14
4.7925,1.1171042341978933e-14
4.795,2.4605553857197156e-17
4.7975,-1.8848629662743154e-14
4.8,1.4172150381708061e-13
4.8025,-1.4099140946616581e-13
4.805,9.074627513331406e-14
4.8075,1.0551264993001114e-13
4.81,-8.5929704381842273e-14
4.8125,2.7955481550362068e-14
4.815,-7.9075777850131119e-15
4.8175,-1.291569677705379e-13
4.82,-1.0686835580353656e-13
4.8225,1.5391515061601851e-14
4.825,1.7041906457647689e-14
4.8275,-5.882438607136377e-15
4.83,3.0018863185675457e-14
4.8325,-7.2253977695776346e-14
4.835,-1.3340942425067984e-13
4.8375,1.2882707387094727e-14
4.84,4.6976455277550221e-14
4.8425,6.7006332843227167e-14
4.845,-9.8922935410617782e-17
4.8475,1.0236777320843544e-13
4.85,2.7728770983409709e-14
4.8525,-4.5790194693914304e-14
4.855,-4.8160135757168432e-14
4.8575,5.4283046956089494e-14
4.86,-1.0631430952827237e-14
4.8625,-7.1434445792607824e-14
4.865,-1.5341162193354131e-14
4.8675,-2.3223748693202188e-14
4.87,-7.4527488444459402e-14
4.8725,7.1184735134055001e-14
4.875,4.6188568377057062e-14
4.8775,4.5930952328107027e-14
4.88,1.5158756575595093e-13
4.8825,5.2020155379169105e-14
4.885,-6.5143680715386609e-14
4.8875,-7.2330806845924414e-14
4.89,-1.2954273109642101e-13
4.8925,-1.366410232756505e-13
4.895,6.2869076647692091e-15
4.8975,1.145144027792574e-14
4.9,7.2017552532451618e-14
4.9025,7.8089172159583074e-14
4.905,-1.5265755416141124e-14
4.9075,-9.0128241857381437e-14
4.91,4.2031247773455255e-14
4.9125,-5.2093431667417905e-15
4.915,-6.0961831989511556e-14
4.9175,3.8296578915591077e-14
4.92,4.0759985287414577e-14
4.9225,1.2844990313428694e-14
4.925,2.6832425299915409e-14
4.9275,-5.2147482405232302e-14
4.93,3.0627402660708658e-14
4.9325,6.423904272316286e-14
4.935,6.2732965150549122e-14
4.9375,-5.1599514959026607e-15
4.94,1.0152920609829192e-13
4.9425,8.0412787021985217e-14
4.945,-2.5427127760266037e-14
4.9475,-1.0199288721107427e-13
4.95,5.7567427672607033e-14
4.9525,5.6952198052256249e-14
4.955,1.6415530565255295e-13
4.9575,-5.6697319754692346e-14
4.96,-4.2733041547250505e-14
4.9625,-3.208328379477125e-14
4.965,-3.3809549432926021e-14
4.9675,-7.8403900298611738e-14
4.97,8.7099403921720218e-14
4.9725,9.2709963970183996e-14
4.975,1.9996019009166889e-13
4.9775,-6.907643984946583e-14
4.98,1.9302264314306025e-13
4.9825,-8.0333158634990313e-15
4.985,1.3214183372762696e-14
4.9875,1.0205670549473374e-13
4.99,8.634181801454796e-14
4.9925,1.456065955795744e-13
4.995,2.0622203059011143e-14
4.9975,-1.1957160157237935e-13
5.0,1.7044566238605462e-14
5.0025,-1.5931892318063594e-13
5.005,-2.5394883146202133e-14
5.0075,5.2698362689968738e-14
5.01,5.7548365207150345e-14
5.0125,-1.4849249166053151e-13
5.015,-1.7898552620723607e-13
5.0175,-1.1290562757719181e-13
5.02,-3.0274879346071069e-14
5.0225,5.0906886315830662e-14
5.025,7.155875743161361e-14
5.0275,8.4245457993468627e-14
5.03,-4.5597178057660576e-15
5.0325,8.2917503102538687e-15
5.035,-7.6125435236814726e-14
5.0375,9.6102773732643586e-14
5.04,-3.1628053078029429e-14
5.0425,5.1544447073159971e-15
5.045,-9.8286853910947753e-14
5.0475,7.0721211877938842e-15
5.05,-3.0657577961616085e-14
5.0525,-4.7094782277066909e-14
5.055,-2.8347903680815126e-14
5.0575,1.3492832284265879e-13
5.06,-8.2021789357544655e-14
5.0625,-2.6221288087259744e-14
5.065,4.1098605691378449e-14
5.0675,-6.6461372953154625e-14
5.07,-1.1861054975630315e-13
5.0725,9.4901479762538469e-14
5.075,8.3401649504222198e-14
5.0775,-5.1407057572272421e-14
5.08,6.7896689927803244e-15
5.0825,5.2155370445415078e-14
5.085,4.0024158172621697e-14
5.0875,-8.5151659985959891e-15
5.09,-1.3441137042075437e-13
5.0925,-4.9210383491159794e-14
5.095,-5.3789738668683273e-14
5.0975,4.5051449487308833e-14
5.1,4.3996550279652716e-14
5.1025,2.1308201847838054e-14
5.105,1.1671427603779762e-13
5.1075,-4.0559513096783816e-14
5.11,-2.6518201888028722e-14
5.1125,2.8885218339937374e-14
5.115,-2.9979639286808467e-14
5.1175,-6.0171591212323624e-14
5.12,5.7328858035526935e-14
5.1225,-1.3467669807430011e-14
5.125,8.6442732307154665e-14
5.1275,6.1257415030844664e-17
5.13,-2.0195323233825021e-13
5.1325,-2.7576441147005449e-15
5.135,-1.4105839623086277e-13
5.1375,-6.7175697312490898e-14
5.14,-6.5569752018283851e-14
5.1425,-3.3316815436073236e-14
5.145,6.3259857339668253e-14
5.1475,-6.0791827283241169e-14
5.15,5.0217105848958427e-15
5.1525,-9.5493959108581723e-14
5.155,-1.2743681518826917e-14
5.1575,5.2270424946820072e-15
5.16,5.1342527003302126e-14
5.1625,6.7208121104502767e-14
5.165,-2.0059576266481239e-14
5.1675,-1.1862980017350907e-14
5.17,-2.0316571458475347e-14
5.1725,1.4393002621281825e-13
5.175,5.9743889967841183e-14
5.1775,2.4891484705840675e-14
5.18,5.3696778583114609e-14
5.1825,6.5250517810200944e-15
5.185,-8.8111509360134834e-14
5.1875,4.7034921103523151e-14
5.19,3.1385131649659544e-14
5.1925,-4.8154358602628074e-14
5.195,5.9867120352914447e-14
5.1975,7.1691127698717303e-14
5.2,-6.0905517598610824e-14
5.2025,1.6377893176096823e-15
5.205,-4.9208660353912834e-14
5.2075,-3.5355359357846009e-14
5.21,-8.9016319268557657e-14
5.2125,1.8123389797622867e-13
5.215,3.2040037474528796e-14
5.2175,1.0587719859423444e-13
5.22,4.3285810658024614e-14
5.2225,-3.6137009785003476e-14
5.225,4.6304954331069094e-14
5.2275,-1.298704005260808e-13
5.23,-1.0656131674161733e-14
5.2325,-1.7600496749433301e-13
5.235,-3.9875361024331561e-14
5.2375,4.1535549465979599e-14
5.24,6.5772913542260771e-14
5.2425,-3.434989934817358e-14
5.245,-1.578022314838448e-13
5.2475,4.4987795967542058e-14
5.25,1.046626206972331e-13
5.2525,5.7489256729847582e-14
5.255,3.3988080424727988e-14
5.2575,7.1403384953229125e-14
5.26,1.2908335009890062e-13
5.2625,2.0856523838285222e-14
5.265,-5.3381507997981171e-15
5.2675,1.6833579824336979e-14
5.27,-2.0081367722704986e-14
5.2725,3.2412334965579771e-14
5.275,-9.9772115153533655e-15
5.2775,1.7663280306427374e-14
5.28,-9.7022812991246842e-14
5.2825,-9.9277778396341834e-14
5.285,2.2895643982023243e-14
5.2875,6.8345542044766659e-14
5.29,6.0034167263962059e-14
5.2925,4.8293408716851038e-14
5.295,-1.0094134469974826e-13
5.2975,1.0136734934450334e-13
5.3,-1.5769249530952155e-14
5.3025,1.0459588196500684e-13
5.305,3.7718243106293337e-14
5.3075,-3.2972369889467946e-14
5.31,1.6541411915324699e-14
5.3125,1.6657492833707021e-13
5.315,-1.294050938439377e-13
5.3175,3.4347762714535591e-14
5.32,1.6888715636152809e-13
5.3225,2.3178441737586684e-14
5.325,2.3348689294328726e-14
5.3275,9.4081988924091818e-14
5.33,-1.3916198004059575e-13
5.3325,-1.1248773866870475e-13
5.335,3.2888584392588597e-14
5.3375,-1.2799971803220798e-14
5.34,-6.1921457718419665e-14
5.3425,3.7138182817159497e-14
5.345,1.1241485982317538e-13
5.3475,-6.2640258342632687e-15
5.35,-1.2674881002906188e-13
5.3525,7.3950859506234112e-14
5.355,3.2928680524117913e-14
5.3575,1.0989356946777524e-13
5.36,-7.4036105416533736e-14
5.3625,2.0182747267827251e-14
5.365,8.2468710090542091e-14
5.3675,-2.549139371409315e-14
5.37,1.5198840631117226e-14
5.3725,-6.065428681528335e-15
5.375,-2.2439186274941753e-14
5.3775,-3.3342920170680222e-14
5.38,6.5372248727193391e-14
5.3825,9.6324093756404039e-14
5.385,6.546442003413408e-14
5.3875,-4.2891625451013715e-14
5.39,1.0733398058759178e-14
5.3925,-8.4174146010340503e-15
5.395,1.6686079699175071e-14
5.3975,3.9936571939435131e-14
5.4,6.1504488027709607e-14
5.4025,9.162399523997473e-14
5.405,6.2059603984438625e-14
5.4075,-8.6506811620997643e-14
5.41,9.3239900687089753e-14
5.4125,-5.806558600217947e-15
5.415,-1.5833479979054726e-14
5.4175,-3.4934006592276541e-15
5.42,-6.2008398085063203e-14
5.4225,1.3192864978794293e-13
5.425,9.1034701797311471e-15
5.4275,5.0578490004380404e-14
5.43,-5.6627564268179706e-15
5.4325,1.4965180382918693e-13
5.435,1.6771112431546272e-14
5.4375,5.3248516111387844e-14
5.44,5.1168548612101354e-14
5.4425,-6.7248900044693186e-14
5.445,-8.5598979698402399e-14
5.4475,2.4068947287000407e-14
5.45,-5.1969205571491238e-14
5.4525,-7.1434636127311172e-14
5.455,3.803900345616146e-14
5.4575,-3.3451876244641956e-14
5.46,6.9077902142085934e-14
5.4625,-9.1827168066759484e-14
5.465,-1.5085895607965298e-14
5.4675,-7.2398014816341756e-14
5.47,-1.2614970062929462e-13
5.4725,1.8295528599625783e-13
5.475,-5.2580708867550071e-14
5.4775,-5.1728504080273156e-14
5.48,3.8946771916801618e-14
5.4825,-1.3030921265916886e-13
5.485,1.1115774787238059e-13
5.4875,-6.9525123920692736e-14
5.49,5.7711319751411125e-14
5.4925,-4.2535300983004081e-15
5.495,1.0560840993344859e-13
5.4975,-2.1122935714912684e-14
5.5,1.1274183161713849e-13
5.5025,6.1861829591871552e-14
5.505,-1.4998128846091024e-14
5.5075,-1.5679959897121806e-14
5.51,8.2471500839849475e-14
5.5125,1.118499251443059e-13
5.515,-5.6347320566639316e-14
5.5175,2.3390466286329315e-14
5.52,-3.1734038266041819e-14
5.5225,-5.754496425559471e-14
5.525,8.1312914151053638e-14
5.5275,1.2576808077829685e-14
5.53,1.7825433272723078e-13
5.5325,-8.2316329073312486e-14
5.535,1.366150346364596e-14
5.5375,3.5399009325539805e-14
5.54,-7.75261281613848e-14
5.5425,9.4630653703163034e-15
5.545,-2.4632951223715283e-14
5.5475,-1.093126338139144e-13
5.55,-1.2283056704411716e-13
5.5525,1.4769007026906001e-13
5.555,6.8035029931861708e-14
5.5575,-4.9312070863750147e-14
5.56,-1.5502885739378401e-13
5.5625,6.6225275170381584e-14
5.565,-5.5730159163418591e-14
5.5675,8.1604208975093131e-14
5.57,2.8747762494422273e-14
5.5725,-1.2167986812324983e-13
5.575,-6.9194976050707342e-14
5.5775,-8.7623092055942489e-14
5.58,-9.1047125538726473e-14
5.5825,4.4353313837643481e-14
5.585,1.3153350427622973e-14
5.5875,-1.061000861485764e-13
5.59,1.4431750177756293e-13
5.5925,-1.172151082358191e-13
5.595,1.2904225826306581e-13
5.5975,-6.6118369948116053e-14
5.6,4.107083619287544e-15
5.6025,5.2788773983776717e-14
5.605,2.0963725288022909e-14
5.6075,3.0114452725999082e-14
5.61,-7.5625823249143608e-14
5.6125,-7.3309725340891357e-14
5.615,8.7648582001926765e-14
5.6175,-6.8423467804949705e-14
5.62,3.0711231021084398e-14
5.6225,3.6609998197340657e-14
5.625,-8.8652206590928787e-14
5.6275,-8.8977966468881924e-15
5.63,-5.4935310114690489e-14
5.6325,-3.7074502714849777e-14
5.635,1.0930190027539698e-13
5.6375,-5.9160652904922924e-14
5.64,-5.9266530876907617e-14
5.6425,-1.8862683281461773e-14
5.645,-8.2972002566808152e-14
5.6475,2.3593574461932615e-14
5.65,-9.197420513752176e-15
5.6525,1.4245433247569364e-13
5.655,-2.8472546319135926e-14
5.6575,1.4096883040894484e-15
5.66,-6.4497266294408976e-14
5.6625,8.1150181661436038e-14
5.665,-4.0830229323005085e-14
5.6675,-5.2164146267762439e-14
5.67,-7.7441165676727124e-14
5.6725,-4.7735996466811087e-14
5.675,9.3351965584466799e-14
5.6775,-1.6850811097777395e-14
5.68,3.85754665981965e-14
5.6825,-1.70412248349533e-14
5.685,-6.8383649295239398e-15
5.6875,-1.4539823602341077e-13
5.69,-5.2050438419505709e-14
5.6925,8.0762385950238869e-14
5.695,6.5050301899412529e-14
5.6975,4.1081976569916497e-14
5.7,-1.5474338061212247e-14
5.7025,9.5166786024039972e-14
5.705,2.0382320553130002e-14
5.7075,-1.4962733543823404e-16
5.71,7.4667376061650973e-14
5.7125,1.6381544645270507e-14
5.715,5.8276771247121381e-15
5.7175,-3.9170973367007433e-14
5.72,1.1088509978188567e-13
5.7225,1.7192438572653736e-14
5.725,-1.3326793759839139e-13
5.7275,1.7975144000390915e-16
5.73,5.5076368802164736e-14
5.7325,-4.0291960772441275e-14
5.735,3.5013691712078781e-14
5.7375,1.0756108864012398e-13
5.74,-2.9812362031614218e-14
5.7425,-3.0387653135682684e-14
5.745,-1.0991478230498516e-14
5.7475,9.3586423205588785e-15
5.75,1.0367447763010917e-13
5.7525,1.1233786673507093e-13
5.755,-5.395133990531404e-14
5.7575,1.2309864992889806e-13
5.76,7.1551735127496803e-14
5.7625,5.0735523623397474e-15
5.765,-1.3257861151178916e-13
5.7675,9.20699424481795e-14
5.77,7.8177552850031111e-14
5.7725,6.1211219468766851e-15
5.775,-1.0903960797120058e-13
5.7775,-7.7781024175543402e-14
5.78,-1.0278682657061007e-13
5.7825,-9.2927994326240618e-14
5.785,-5.6146295909305599e-14
5.7875,-5.3793553550451654e-15
5.79,7.8595975349123823e-14
5.7925,-4.3093224720156847e-14
5.795,1.0384796890353341e-13
5.7975,1.0753611920942552e-13
5.8,-1.4777144839464591e-13
5.8025,8.979828679670275e-14
5.805,-8.9943551255674771e-14
5.8075,4.0343678488660798e-14
5.81,4.738376649735297e-14
5.8125,-4.9655203857828464e-14
5.815,1.951271088234177e-13
5.8175,-1.984294006798233e-14
5.82,-1.2581984363436834e-14
5.8225,-1.5823483729096089e-13
5.825,-4.2575451516829516e-14
5.8275,1.1461335240772116e-13
5.83,9.624625315729362e-14
5.8325,-2.7395181198563578e-14
5.835,6.5082043620610888e-16
5.8375,-3.813999037978348e-14
5.84,-1.3798139220296226e-13
5.8425,-1.644475017041552e-14
5.845,1.425863892969388e-13
5.8475,-4.3676605651808704e-15
5.85,4.9366428794427993e-14
5.8525,1.0265079357532474e-14
5.855,-5.8377580910681457e-14
5.8575,-5.0568883051631273e-15
5.86,-2.117513195592294e-14
5.8625,-8.7264056837893445e-14
5.865,-6.1369065341895692e-14
5.8675,-2.3652836578922854e-14
5.87,9.8218996380194165e-14
5.8725,7.26899336001331e-14
5.875,3.2361810294551388e-15
5.8775,4.1915752634754972e-14
5.88,-9.4589733709961311e-15
5.8825,-1.0025740710635416e-13
5.885,9.5082848301777454e-14
5.8875,-3.7835870637376846e-15
5.89,1.4468141747814542e-14
5.8925,-2.8132924322248111e-14
5.895,-4.2848332255377612e-14
5.8975,-2.0221015741035804e-14
5.9,2.1304276308714292e-14
5.9025,5.6899471702014037e-14
5.905,5.4238787781386835e-14
5.9075,2.3744955567173074e-14
5.91,-2.57831903280602e-14
5.9125,1.0323151976384039e-13
5.915,-7.6222000728218197e-14
5.9175,5.5986089189940389e-14
5.92,1.5406459818388536e-13
5.9225,1.0326297718502356e-13
5.925,-9.1895988800861431e-14
5.9275,4.5671718792559996e-14
5.93,2.1447755273745961e-15
5.9325,3.8625009704566414e-15
5.935,3.969748193176019e-14
5.9375,1.3143573936649434e-13
5.94,1.1584166452369695e-13
5.9425,9.3770322799758589e-15
5.945,-7.5010374734869519e-14
5.9475,-7.5542344339222754e-14
5.95,-6.1807412141772217e-14
5.9525,9.7810662317313565e-15
5.955,1.3792645488086443e-14
5.9575,1.8604314817152706e-13
5.96,-6.4839056919941388e-14
5.9625,3.9984351598046139e-14
5.965,-7.3975147768682298e-14
5.9675,-2.6959797457149822e-14
5.97,-1.45334515741819e-13
5.9725,-2.5602057088385953e-14
5.975,1.6229921597274144e-14
5.9775,9.7023450795023263e-15
5.98,-7.1361388625340984e-14
5.9825,1.1981738673042907e-13
5.985,-5.3150392196670418e-14
5.9875,-2.034573551043498e-14
5.99,5.7475022009112503e-14
5.9925,-1.2139711550775726e-13
5.995,4.9714301948882462e-14
5.9975,-7.8218938032652274e-14
6.0,1.948557704753227e-13
6.0025,4.8457903663303691e-14
6.005,-7.1858023803337013e-14
6.0075,-6.9517981710884523e-14
6.01,3.0916519747503173e-14
6.0125,8.4905449706257645e-14
6.015,-8.9162094758259814e-14
6.0175,-9.9642619257123126e-15
6.02,2.8737339130050099e-14
6.0225,3.4216609049767818e-15
6.025,9.9339136920129481e-14
6.0275,-3.8287701404617996e-14
6.03,-1.1110280317961379e-13
6.0325,4.2200725869055282e-14
6.035,1.1274297894830001e-13
6.0375,-3.455220767716984e-14
6.04,-6.1536330701038851e-14
6.0425,6.8329707524287036e-14
6.045,-7.3241132129619361e-14
6.0475,7.4157883275697362e-14
6.05,-1.34781900760197e-13
6.0525,1.1709975650604447e-13
6.055,7.0016413561593483e-15
6.0575,4.7068568277266535e-14
6.06,-5.8260975162504504e-14
6.0625,-1.0048405863427621e-13
6.065,1.1143904173083334e-13
6.0675,-2.0920642968870506e-14
6.07,5.6322701712154355e-14
6.0725,-4.9433668843043526e-14
6.075,-8.6408442340682706e-14
6.0775,-1.6107793094992799e-13
6.08,8.4882560333507224e-14
6.0825,-1.0224907654825638e-13
6.085,-1.5126128699955168e-13
6.0875,1.5992288525685669e-14
6.09,-1.0803419944481994e-13
6.0925,-1.6129543109593218e-14
6.095,-3.2358750911340691e-14
6.0975,5.338790617158846e-14
6.1,7.3960856505700702e-15
6.1025,-9.4078606158304328e-15
6.105,-8.5767987630148692e-14
6.1075,-4.4727879391868831e-14
6.11,3.7186657280165632e-15
6.1125,2.4285364574811755e-15
6.115,5.8371611802646813e-14
6.1175,-1.8271833976014632e-14
6.12,-5.1450519544665168e-14
6.1225,3.0427555326355967e-15
6.125,4.5247694443436917e-14
6.1275,5.6761211936105535e-14
6.13,-6.8927427166992834e-14
6.1325,-1.5357131601148767e-14
6.135,3.892304926561011e-16
6.1375,-6.1515286208090503e-14
6.14,-7.1011456094588671e-14
6.1425,8.2612618220508228e-14
6.145,1.4243896744993447e-13
6.1475,-2.5428028810445771e-14
6.15,2.2938804288306038e-14
6.1525,-1.2404979318693514e-13
6.155,-1.1205939334562117e-13
6.1575,-8.10170375275889e-14
6.16,9.7587112695075876e-15
6.1625,5.592764830157211e-14
6.165,-6.5055431925035259e-14
6.1675,-6.3951444326346228e-14
6.17,6.4696005858916472e-14
6.1725,-1.0460376670732565e-14
6.175,-1.0404815067216926e-13
6.1775,1.0347881908447723e-13
6.18,5.6169714622232729e-14
6.1825,7.9769564100477655e-15
6.185,1.2902164807771816e-14
6.1875,-7.4210238859715055e-14
6.19,3.1698094746782373e-15
