Physical Time (s),lift Monitor (N)
4.1425,-7.1673942223789323e-05
4.145,-7.6336575630643014e-05
4.1475,-8.071747144892045e-05
4.15,-8.4799126417878023e-05
4.1525,-8.8565393787861413e-05
4.155,-9.2000507204743524e-05
4.1575,-9.5094796321155143e-05
4.16,-9.7833948380815676e-05
4.1625,-0.00010020592177930665
4.165,-0.00010220415744132812
4.1675,-0.0001038226401788194
4.17,-0.00010505434044202289
4.1725,-0.000105895315758154
4.175,-0.00010634391193401598
4.1775,-0.00010640067490836697
4.18,-0.00010606477889828688
4.1825,-0.00010533910197504951
4.185,-0.00010422717493217606
4.1875,-0.00010273705533198921
4.19,-0.00010087359379718966
4.1925,-9.8646630610264857e-05
4.195,-9.6063899736782547e-05
4.1975,-9.3134792382023595e-05
4.2,-8.9874889202903624e-05
4.2025,-8.6293549148280568e-05
4.205,-8.2403513269490729e-05
4.2075,-7.8221082263865732e-05
4.21,-7.3759103800032517e-05
4.2125,-6.9037945116799557e-05
4.215,-6.4073347127327474e-05
4.2175,-5.8879144055681266e-05
4.22,-5.3474142677786547e-05
4.2225,-4.7875357295626189e-05
4.225,-4.2106958631715526e-05
4.2275,-3.6183691462944996e-05
4.23,-3.0125693781638158e-05
4.2325,-2.3954580067350491e-05
4.235,-1.7691985529697724e-05
4.2375,-1.1358331137131496e-05
4.24,-4.9757416809502829e-06
4.2425,1.4333223060221589e-06
4.245,7.8452603374748802e-06
4.2475,1.423998739139678e-05
4.25,2.0592678586291947e-05
4.2525,2.6881241472808463e-05
4.255,3.3081017764188772e-05
4.2575,3.916996189316913e-05
4.26,4.512457341385522e-05
4.2625,5.0919578437641147e-05
4.265,5.653494843955687e-05
4.2675,6.1946399012597952e-05
4.27,6.713518309330648e-05
4.2725,7.2077800480980107e-05
4.275,7.6757581953282924e-05
4.2775,8.1152081047907641e-05
4.28,8.5242889744699475e-05
4.2825,8.9018693769157825e-05
4.285,9.2462907266746008e-05
4.2875,9.5561228455710474e-05
4.29,9.8303889217833708e-05
4.2925,0.00010067604006837845
4.295,0.00010267004142488418
4.2975,0.00010428142608217718
4.3,0.00010550099961318386
4.3025,0.00010632750222939321
4.305,0.00010676006659839902
4.3075,0.00010679614916592694
4.31,0.00010643837622213132
4.3125,0.00010569104948510335
4.315,0.00010455485969001071
4.3175,0.00010303857364023874
4.32,0.00010114686548455457
4.3225,9.8891255592987e-05
4.325,9.6280608730248479e-05
4.3275,9.3325086326285969e-05
4.33,9.0033468293516415e-05
4.3325,8.642095241755429e-05
4.335,8.2499254076594952e-05
4.3375,7.8284877601131589e-05
4.34,7.379119553265204e-05
4.3425,6.9034876698697786e-05
4.345,6.4033765203416908e-05
4.3475,5.8803461684457279e-05
4.35,5.3360792601029105e-05
4.3525,4.7725194283007693e-05
4.355,4.1918509857992781e-05
4.3575,3.5957170364841776e-05
4.36,2.986115501126576e-05
4.3625,2.3652350259753238e-05
4.365,1.7352920843576222e-05
4.3675,1.0983828210387541e-05
4.37,4.5674590922667241e-06
4.3725,-1.8738231284542619e-06
4.375,-8.3187509795841529e-06
4.3775,-1.4745134746473584e-05
4.38,-2.1126704323020507e-05
4.3825,-2.7442686036768971e-05
4.385,-3.3667008916387202e-05
4.3875,-3.9777651633536968e-05
4.39,-4.5753137230849684e-05
4.3925,-5.1568201564674285e-05
4.395,-5.7197929849308182e-05
4.3975,-6.2621883503598686e-05
4.4,-6.7818944202067274e-05
4.4025,-7.276792269092001e-05
4.405,-7.744955281596512e-05
4.4075,-8.1844721970256891e-05
4.41,-8.5935503947608425e-05
4.4125,-8.9705626339572827e-05
4.415,-9.3142161352209734e-05
4.4175,-9.6231765264434457e-05
4.42,-9.8961192322361856e-05
4.4225,-0.00010131880547000394
4.425,-0.00010329700575195579
4.4275,-0.00010488893555724629
4.43,-0.00010608897872272371
4.4325,-0.00010689304404304805
4.435,-0.00010730022856501985
4.4375,-0.00010731063045933644
4.44,-0.00010692457950134358
4.4425,-0.0001061424545044141
4.445,-0.00010497072202773428
4.4475,-0.0001034150004027562
4.45,-0.00010148335433298426
4.4525,-9.9184487784079612e-05
4.455,-9.6528885299062867e-05
4.4575,-9.3524672259487587e-05
4.46,-9.0186962004643284e-05
4.4625,-8.6525925325270213e-05
4.465,-8.2555944018341225e-05
4.4675,-7.8292540358805459e-05
4.47,-7.3748949706074049e-05
4.4725,-6.894513307774221e-05
4.475,-6.3895335031576101e-05
4.4775,-5.8617754522424044e-05
4.48,-5.3131459704887224e-05
4.4825,-4.7453270867708499e-05
4.485,-4.160262911638068e-05
4.4875,-3.5599971893674774e-05
4.49,-2.9464533016509301e-05
4.4925,-2.321744409857048e-05
4.495,-1.6881966016015227e-05
4.4975,-1.0477788826382898e-05
4.5,-4.0265877618971812e-06
4.5025,2.4479421527963561e-06
4.505,8.9221838406069141e-06
4.5075,1.5374502031181887e-05
4.51,2.178162147841732e-05
4.5125,2.8121737788268895e-05
4.515,3.4366027712932958e-05
4.5175,4.0493455665669408e-05
4.52,4.6481192861286733e-05
4.5225,5.2306437318154776e-05
4.525,5.7941550529979243e-05
4.5275,6.3369476015869052e-05
4.53,6.8569285220575335e-05
4.5325,7.3514932221316567e-05
4.535,7.8189352844906633e-05
4.5375,8.2576021779906116e-05
4.54,8.6656000539181172e-05
4.5425,9.0413804431251161e-05
4.545,9.3833413982172606e-05
4.5475,9.6900598610369468e-05
4.55,9.9602604325713616e-05
4.5525,0.00010193240969149201
4.555,0.00010387998479979125
4.5575,0.00010544032806177976
4.56,0.00010660315086496666
4.5625,0.00010736764433245288
4.565,0.00010773357164970889
4.5675,0.00010770068302630688
4.57,0.00010727070760157871
4.5725,0.00010644586391574327
4.575,0.00010522841085778535
4.5775,0.00010362708722794397
4.58,0.00010164908743081548
4.5825,9.9302681191050336e-05
4.585,9.6598765860738528e-05
4.5875,9.3547692266559727e-05
4.59,9.0161350878122096e-05
4.5925,8.6451081150079308e-05
4.595,8.2432842707208241e-05
4.5975,7.8121556966944292e-05
4.6,7.3531363217942903e-05
4.6025,6.8679563856706129e-05
4.605,6.3582654128795172e-05
4.6075,5.8259171479686962e-05
4.61,5.2726238794533961e-05
4.6125,4.7002059913699973e-05
4.615,4.1106458416625551e-05
4.6175,3.5061007234450095e-05
4.62,2.8884356744608514e-05
4.6225,2.2596933285745369e-05
4.625,1.6222081481398782e-05
4.6275,9.7809942010537397e-06
4.63,3.2959978155970817e-06
4.6325,-3.2093064618223279e-06
4.635,-9.7125691511901762e-06
4.6375,-1.6192491555929705e-05
4.64,-2.2621451830404297e-05
4.6425,-2.8979283454517255e-05
4.645,-3.5238818770076875e-05
4.6475,-4.137845763322014e-05
4.65,-4.7374840053805147e-05
4.6525,-5.3203983634665654e-05
4.655,-5.8842435070886161e-05
4.6575,-6.4267248691637975e-05
4.66,-6.9456442623906596e-05
4.6625,-7.4391912919493744e-05
4.665,-7.9052004003684145e-05
4.6675,-8.341815024401621e-05
4.67,-8.747307563640577e-05
4.6725,-9.1201133700780925e-05
4.675,-9.4586840137955656e-05
4.6775,-9.7617928474754597e-05
4.68,-0.00010028174943524021
4.6825,-0.00010256903229019509
4.685,-0.00010447016653470742
4.6875,-0.00010598043340325194
4.69,-0.00010709480977380376
4.6925,-0.0001078080175562571
4.695,-0.00010811777344140034
4.6975,-0.00010802746880328146
4.7,-0.00010753804446236242
4.7025,-0.00010665276536595193
4.705,-0.00010537316363171799
4.7075,-0.00010370822694416888
4.71,-0.00010166587501082611
4.7125,-9.925702435190442e-05
4.715,-9.6490430467534969e-05
4.7175,-9.3374189425612963e-05
4.72,-8.9926977721965299e-05
4.7225,-8.6156651380364137e-05
4.725,-8.2076756976230035e-05
4.7275,-7.7706262240950151e-05
4.73,-7.3059721857758863e-05
4.7325,-6.8153501571396256e-05
4.735,-6.3002058814626364e-05
4.7375,-5.7626227386480677e-05
4.74,-5.2044408172575415e-05
4.7425,-4.6274343328571449e-05
4.745,-4.0334551100844223e-05
4.7475,-3.4246955174038717e-05
4.75,-2.8031741470738164e-05
4.7525,-2.1705394742179082e-05
4.755,-1.5297251087628167e-05
4.7575,-8.8265805289074535e-06
4.76,-2.3151765308560975e-06
4.7625,4.213408434186338e-06
4.765,1.0735813727111656e-05
4.7675,1.7230639732202063e-05
4.77,2.3670463435414971e-05
4.7725,3.0036041758665931e-05
4.775,3.6299933890680031e-05
4.7775,4.2439128949835271e-05
4.78,4.8430041137481309e-05
4.7825,5.4247101708577742e-05
4.785,5.9868966147792253e-05
4.7875,6.5275585647107172e-05
4.79,7.0440797378098631e-05
4.7925,7.5344367221497381e-05
4.795,7.997117450564138e-05
4.7975,8.429968782599355e-05
4.8,8.831342417904953e-05
4.8025,9.1997413118252234e-05
4.805,9.5333165331748594e-05
4.8075,9.8312761739506626e-05
4.81,0.00010092187282985508
4.8125,0.00010314731591076683
4.815,0.000104984385102158
4.8175,0.00010642803940186207
4.82,0.00010747423842766649
4.8225,0.00010811621353231624
4.825,0.00010835383286654679
4.8275,0.00010818883874013486
4.83,0.00010762288295686304
4.8325,0.00010665951844419222
4.835,0.00010530442465802628
4.8375,0.00010356576919074497
4.84,0.00010144795414334365
4.8425,9.8961756466289596e-05
4.845,9.6116889085756663e-05
4.8475,9.2927021754079549e-05
4.85,8.9402690823933467e-05
4.8525,8.5558042343990276e-05
4.855,8.1409444864991639e-05
4.8575,7.6968649956855791e-05
4.86,7.2253106626225455e-05
4.8625,6.7279796692943622e-05
4.865,6.2064292116975053e-05
4.8675,5.6626431572080864e-05
4.87,5.0985832035423646e-05
4.8725,4.5159046820802151e-05
4.875,3.9165785685904671e-05
4.8775,3.3029247305284526e-05
4.88,2.6766235952017867e-05
4.8825,2.0400836853625752e-05
4.885,1.3956107463494959e-05
4.8875,7.4514292378705335e-06
4.89,9.1025131462798238e-07
4.8925,-5.6428776982076391e-06
4.895,-1.2184569188863648e-05
4.8975,-1.8694588465954392e-05
4.9,-2.5145012779398434e-05
4.9025,-3.1513523752027935e-05
4.905,-3.7776069346144562e-05
4.9075,-4.3907283464923414e-05
4.91,-4.9887898606740212e-05
4.9125,-5.5690851383853876e-05
4.915,-6.1290721572757184e-05
4.9175,-6.6668232199251261e-05
4.92,-7.1801106193645023e-05
4.9225,-7.666907598174346e-05
4.925,-8.125204589414245e-05
4.9275,-8.5532826503259855e-05
4.93,-8.9492426310919701e-05
4.9325,-9.3116084647193871e-05
4.935,-9.6387878258285281e-05
4.9375,-9.9298149951671072e-05
4.94,-0.00010183399688908949
4.9425,-0.0001039847430973605
4.945,-0.00010574410474416847
4.9475,-0.00010710480473301629
4.95,-0.00010806433553931956
4.9525,-0.00010861667962692905
4.955,-0.00010876425402777674
4.9575,-0.00010850748216484284
4.96,-0.00010784867780896633
4.9625,-0.00010679296776552774
4.965,-0.00010534221098523571
4.9675,-0.00010350631995048636
4.97,-0.00010129444932183729
4.9725,-9.8715278049078993e-05
4.975,-9.5779171798331114e-05
4.9775,-9.2496552367210907e-05
4.98,-8.8881917484666981e-05
4.9825,-8.4947069473072841e-05
4.985,-8.070795793353848e-05
4.9875,-7.6180334164745712e-05
4.99,-7.1379445635099144e-05
4.9925,-6.6323412789683073e-05
4.995,-6.1028451224121041e-05
4.9975,-5.5512406374674755e-05
5.0,-4.9795495295075224e-05
5.0025,-4.3897289151349352e-05
5.005,-3.7836517615902527e-05
5.0075,-3.1634525066372762e-05
5.01,-2.5310166186089741e-05
5.0125,-1.8887024812412335e-05
5.015,-1.2390396183049412e-05
5.0175,-5.8374041457994012e-06
5.02,7.4710090001578901e-07
5.0225,7.3397626896952371e-06
5.025,1.3915575238842005e-05
5.0275,2.0451077181913077e-05
5.03,2.692220298804911e-05
5.0325,3.330799125995066e-05
5.035,3.9577602224946558e-05
5.0375,4.5710526260998071e-05
5.04,5.1682929474394787e-05
5.0425,5.7471940838775322e-05
5.045,6.3052045428669133e-05
5.0475,6.8402541143841055e-05
5.05,7.3500579682746884e-05
5.0525,7.8326439349790376e-05
5.055,8.2862265609422972e-05
5.0575,8.7088863337544213e-05
5.06,9.0988628177380939e-05
5.0625,9.4544679301227459e-05
5.065,9.7742074411895211e-05
5.0675,0.00010056971930051625
5.07,0.00010301766739707065
5.0725,0.00010507495512447244
5.075,0.00010673488450402684
5.0775,0.00010799096051150729
5.08,0.00010884120674605758
5.0825,0.0001092816328580624
5.085,0.0001093151180165664
5.0875,0.00010894098161013208
5.09,0.00010816225387577862
5.0925,0.00010698433397682993
5.095,0.00010541090099875042
5.0975,0.00010345165241354536
5.1,0.00010111682280764543
5.1025,9.8412419118815004e-05
5.105,9.5352806131940272e-05
5.1075,9.1947433322797151e-05
5.11,8.8213871081739242e-05
5.1125,8.4161796989873738e-05
5.115,7.9807198104899689e-05
5.1175,7.5166643136964859e-05
5.12,7.0257653797550714e-05
5.1225,6.5095510488860262e-05
5.125,5.9698293939918124e-05
5.1275,5.4085094932098581e-05
5.13,4.8272456670770848e-05
5.1325,4.2282210037230961e-05
5.135,3.6136215108452753e-05
5.1375,2.98544174334252e-05
5.14,2.3456662648482161e-05
5.1425,1.6967303285542509e-05
5.145,1.0406238713282502e-05
5.1475,3.798374214776247e-06
5.15,-2.8336518655236297e-06
5.1525,-9.4650734256981558e-06
5.155,-1.6072145103390523e-05
5.1575,-2.2631047723470108e-05
5.16,-2.9115233947603455e-05
5.1625,-3.5505079579567179e-05
5.165,-4.1772423990530787e-05
5.1675,-4.7893538289569328e-05
5.17,-5.3844642845024975e-05
5.1725,-5.9602744918241677e-05
5.175,-6.5144469322990205e-05
5.1775,-7.044580671103049e-05
5.18,-7.5488008285743422e-05
5.1825,-8.0247230668012732e-05
5.185,-8.4705944409506269e-05
5.1875,-8.8847851625931584e-05
5.19,-9.2654863315386042e-05
5.1925,-9.6111312389449407e-05
5.195,-9.9202084429117347e-05
5.1975,-0.00010191743574931075
5.2,-0.00010424818249107649
5.2025,-0.00010618249271798114
5.205,-0.00010771601364562795
5.2075,-0.00010884304163112918
5.21,-0.00010955985016038991
5.2125,-0.00010986303825221384
5.215,-0.00010975503281199946
5.2175,-0.00010924051229861497
5.22,-0.00010832009626264081
5.2225,-0.00010699826359700544
5.225,-0.00010528157194582108
5.2275,-0.00010317889844832982
5.23,-0.00010069964296453499
5.2325,-9.7854288990013928e-05
5.235,-9.4653387579744073e-05
5.2375,-9.1110629015598248e-05
5.24,-8.7239295641697344e-05
5.2425,-8.3052560750560342e-05
5.245,-7.8569423608480324e-05
5.2475,-7.3803734405996735e-05
5.25,-6.8773598058306275e-05
5.2525,-6.3495321566730588e-05
5.255,-5.7988167675619796e-05
5.2575,-5.2271052644458347e-05
5.26,-4.6361221889761656e-05
5.2625,-4.0279781640822256e-05
5.265,-3.405002044631371e-05
5.2675,-2.769093856620391e-05
5.27,-2.1224768689333732e-05
5.2725,-1.4673159031599592e-05
5.275,-8.0620287353013868e-06
5.2775,-1.4107974368254672e-06
5.28,5.2557528166297543e-06
5.2825,1.1913328414590854e-05
5.285,1.8534027538617978e-05
5.2875,2.5099978422289665e-05
5.29,3.1581805130082607e-05
5.2925,3.7955720089603253e-05
5.295,4.4200127037906023e-05
5.2975,5.028717456475893e-05
5.3,5.6192313025513137e-05
5.3025,6.1897121252759197e-05
5.305,6.7370853187715736e-05
5.3075,7.2596490954245974e-05
5.31,7.7551220095814448e-05
5.3125,8.2215981663628923e-05
5.315,8.6572924961697293e-05
5.3175,9.0601012359439463e-05
5.32,9.4286317424136426e-05
5.3225,9.7613999402283683e-05
5.325,0.00010056981450440373
5.3275,0.00010314193694609721
5.33,0.00010532139338229412
5.3325,0.00010710046592543392
5.335,0.00010847325157823774
5.3375,0.00010943440205342546
5.34,0.00010998289750387733
5.3425,0.00011011789412072584
5.345,0.00010984163988517727
5.3475,0.00010915458561692044
5.35,0.00010806156817989369
5.3525,0.00010656826358688656
5.355,0.00010468334534707708
5.3575,0.00010241499021219331
5.36,9.977309597319026e-05
5.3625,9.6767498339843407e-05
5.365,9.3410882724511693e-05
5.3675,8.9718158517508348e-05
5.37,8.5701338300095062e-05
5.3725,8.137501538424718e-05
5.375,7.6756276864070334e-05
5.3775,7.1861361351851282e-05
5.38,6.670819006064257e-05
5.3825,6.1315799657104088e-05
5.385,5.570036138539623e-05
5.3875,4.9880410582125167e-05
5.39,4.3877131826651456e-05
5.3925,3.7712730146213998e-05
5.395,3.1406912575936209e-05
5.3975,2.4980297861644114e-05
5.4,1.8457211217809854e-05
5.4025,1.1857141168053345e-05
5.405,5.205922063319924e-06
5.4075,-1.4738738758733399e-06
5.41,-8.1568504758032547e-06
5.4125,-1.4822655541384906e-05
5.415,-2.1442169785812226e-05
5.4175,-2.7992292792607026e-05
5.42,-3.4448845210021505e-05
5.4225,-4.0786186748969471e-05
5.425,-4.6980916906284338e-05
5.4275,-5.300837452444081e-05
5.43,-5.8842916051169697e-05
5.4325,-6.4464905029770769e-05
5.435,-6.9845819158591781e-05
5.4375,-7.4967911730896173e-05
5.44,-7.9809573557279722e-05
5.4425,-8.4351892055130291e-05
5.445,-8.8573362439354957e-05
5.4475,-9.2461188447688519e-05
5.45,-9.5996708378718687e-05
5.4525,-9.916537631189117e-05
5.455,-0.00010195961705100743
5.4575,-0.00010436302294205856
5.46,-0.00010637060581381445
5.4625,-0.0001079726296216603
5.465,-0.00010916756189042719
5.4675,-0.0001099496665313114
5.47,-0.00011031653143128711
5.4725,-0.00011026838538855506
5.475,-0.00010980758460653445
5.4775,-0.00010893888936541602
5.48,-0.00010766605449302448
5.4825,-0.00010599742329340052
5.485,-0.0001039391029257911
5.4875,-0.00010149969697306025
5.49,-9.8688796618614824e-05
5.4925,-9.5519846804767371e-05
5.495,-9.2005537489082577e-05
5.4975,-8.8158485069569573e-05
5.5,-8.3991623971941488e-05
5.5025,-7.9526177108071993e-05
5.505,-7.4774254009875199e-05
5.5075,-6.9752635364144766e-05
5.51,-6.4479686733618719e-05
5.5125,-5.8973704839330577e-05
5.515,-5.3253715540192581e-05
5.5175,-4.7338754776419885e-05
5.52,-4.124922282115598e-05
5.5225,-3.5006499663586693e-05
5.525,-2.8631418094931178e-05
5.5275,-2.2145631898661698e-05
5.53,-1.5570701748325951e-05
5.5325,-8.9322482812978192e-06
5.535,-2.251358882645029e-06
5.5375,4.4481409457957404e-06
5.54,1.1141190780511916e-05
5.5425,1.780229917679244e-05
5.545,2.4408760209188122e-05
5.5475,3.0935873848081495e-05
5.55,3.7357112644136438e-05
5.5525,4.3650604647853213e-05
5.555,4.9789030257631382e-05
5.5575,5.5748246043829647e-05
5.56,6.1505452048370499e-05
5.5625,6.7034723707931509e-05
5.565,7.2316885344663498e-05
5.5675,7.7327960816268114e-05
5.57,8.2050606152709435e-05
5.5725,8.6463174927639216e-05
5.575,9.0548732455418326e-05
5.5775,9.4292242858550989e-05
5.58,9.7673536860126868e-05
5.5825,0.00010068310561719539
5.585,0.00010330944865605425
5.5875,0.00010554061080549053
5.59,0.00010737076241413646
5.5925,0.00010879235968110413
5.595,0.0001098014393591968
5.5975,0.00011039603934321402
5.6,0.00011057421859322451
5.6025,0.00011033816118996234
5.605,0.00010968947659190824
5.6075,0.000108631426566574
5.61,0.00010717148039719328
5.6125,0.00010531562823711877
5.615,0.00010307400109383028
5.6175,0.00010045569308821132
5.62,9.746973226958145e-05
5.6225,9.4130575248391708e-05
5.625,9.0452711737950756e-05
5.6275,8.6447574290664443e-05
5.63,8.2129085129395896e-05
5.6325,7.7513777286888501e-05
5.635,7.2620099121507354e-05
5.6375,6.746649932635951e-05
5.64,6.206845842841585e-05
5.6425,5.6444943588857315e-05
5.645,5.0613926273434932e-05
5.6475,4.4597042601520822e-05
5.65,3.8415891468661346e-05
5.6525,3.2090145769547887e-05
5.655,2.5641496145902402e-05
5.6575,1.9092508165451117e-05
5.66,1.2465502644853984e-05
5.6625,5.7843040464078924e-06
5.665,-9.2865000502384388e-07
5.6675,-7.6473050087639763e-06
5.67,-1.4347325247837165e-05
5.6725,-2.1006682951871547e-05
5.675,-2.7597027531976583e-05
5.6775,-3.4097617274035572e-05
5.68,-4.0480421967902709e-05
5.6825,-4.6720969226677662e-05
5.685,-5.2794884655017166e-05
5.6875,-5.8678385403511408e-05
5.69,-6.4348857035287927e-05
5.6925,-6.9781368079627922e-05
5.695,-7.4954248710134397e-05
5.6975,-7.9847094615422115e-05
5.7,-8.4439552929173485e-05
5.7025,-8.8713835310598742e-05
5.705,-9.2651830637197944e-05
5.7075,-9.6238179932457127e-05
5.71,-9.945697205330191e-05
5.7125,-0.00010229501202106284
5.715,-0.00010474626935448443
5.7175,-0.00010679602036582602
5.72,-0.00010844063598477087
5.7225,-0.00010967400498164201
5.725,-0.00011049229889738759
5.7275,-0.00011089155599972709
5.73,-0.00011087346874201834
5.7325,-0.00011044139965386673
5.735,-0.00010959787107395486
5.7375,-0.00010834748655486051
5.74,-0.00010669629543959837
5.7425,-0.0001046530510931538
5.745,-0.00010222568092112716
5.7475,-9.9426120626874557e-05
5.75,-9.6265730641982599e-05
5.7525,-9.2756643174552589e-05
5.755,-8.8912236043206335e-05
5.7575,-8.4745258572089104e-05
5.76,-8.0275817531031803e-05
5.7625,-7.551793992654121e-05
5.765,-7.0489150433235796e-05
5.7675,-6.5205321686871541e-05
5.77,-5.9684775623258301e-05
5.7725,-5.3948010496142081e-05
5.775,-4.8012704760766456e-05
5.7775,-4.1899793968128378e-05
5.78,-3.5632568930242436e-05
5.7825,-2.9230588619584108e-05
5.785,-2.2715947362791437e-05
5.7875,-1.61094235401188e-05
5.79,-9.4377173326898245e-06
5.7925,-2.7212664105714173e-06
5.795,4.0155363373703473e-06
5.7975,1.0748314883294528e-05
5.8,1.7448980768600428e-05
5.8025,2.4097647948275061e-05
5.805,3.0667441475932542e-05
5.8075,3.7133924566388048e-05
5.81,4.3471478840149956e-05
5.8125,4.9656502143787733e-05
5.815,5.5663371818372097e-05
5.8175,6.1466658805701599e-05
5.82,6.7041936519581636e-05
5.8225,7.2371962171336734e-05
5.825,7.7432251644388161e-05
5.8275,8.2202043358733186e-05
5.83,8.6661366757857322e-05
5.8325,9.0792509615161886e-05
5.835,9.4580204373342786e-05
5.8375,9.8007973823242313e-05
5.84,0.0001010618459838089
5.8425,0.00010372988934279228
5.845,0.00010600252863122382
5.8475,0.00010787021627657617
5.85,0.00010933022947453064
5.8525,0.00011037321968723018
5.855,0.00011100041645512971
5.8575,0.00011120902842337287
5.86,0.00011100056290430482
5.8625,0.00011037714902997464
5.865,0.00010934248391829145
5.8675,0.00010790325100894403
5.87,0.00010606626866443293
5.8725,0.00010384132484161614
5.875,0.00010123668868545449
5.8775,9.8262671587986925e-05
5.88,9.4932262696520819e-05
5.8825,9.1259525828756556e-05
5.885,8.7256503819737333e-05
5.8875,8.2938410701104064e-05
5.89,7.8322755643183225e-05
5.8925,7.3423708211174741e-05
5.895,6.8263062708757153e-05
5.8975,6.2854880638599903e-05
5.9,5.7218184807451975e-05
5.9025,5.1373963980776487e-05
5.905,4.533982061436227e-05
5.9075,3.9138168663573685e-05
5.91,3.2790956352945515e-05
5.9125,2.6317342798847155e-05
5.915,1.974218842006646e-05
5.9175,1.3086307514317758e-05
5.92,6.3741587564471832e-06
5.9225,-3.7147150962742404e-07
5.925,-7.1238789481119032e-06
5.9275,-1.3861556569143856e-05
5.93,-2.0558346240032927e-05
5.9325,-2.7187892112571345e-05
5.935,-3.3729680601476329e-05
5.9375,-4.0153279647448447e-05
5.94,-4.6435097941183082e-05
5.9425,-5.2552871583622103e-05
5.945,-5.8481369662390343e-05
5.9475,-6.4195684708454409e-05
5.95,-6.9673051676593609e-05
5.9525,-7.488981687921906e-05
5.955,-7.9827038565773059e-05
5.9575,-8.446426482715498e-05
5.96,-8.8781814261602429e-05
5.9625,-9.2762923063153776e-05
5.965,-9.6390069720167414e-05
5.9675,-9.9650951309395499e-05
5.97,-0.00010252907222737036
5.9725,-0.00010501827770600696
5.975,-0.00010710663598364314
5.9775,-0.00010878677510632477
5.98,-0.00011005511702946116
5.9825,-0.00011090576018686129
5.985,-0.00011133605481852565
5.9875,-0.00011134888333657638
5.99,-0.00011094285485207397
5.9925,-0.00011012507798542741
5.995,-0.00010889800318340889
5.9975,-0.00010726644294080873
6.0,-0.00010524226312095366
6.0025,-0.00010283240814420773
6.005,-0.00010004699274351784
6.0075,-9.6898204606506779e-05
6.01,-9.339641800326942e-05
6.0125,-8.9559452854577555e-05
6.015,-8.5398357535735716e-05
6.0175,-8.0930821736945944e-05
6.02,-7.6173584595255062e-05
6.0225,-7.1142336885752155e-05
6.025,-6.5854865461351494e-05
6.0275,-6.03277898504501e-05
6.03,-5.4582641710113439e-05
6.0325,-4.8638594209556841e-05
6.035,-4.2514797218266289e-05
6.0375,-3.6233682212469503e-05
6.04,-2.9817144384044748e-05
6.0425,-2.3285294472006483e-05
6.045,-1.6660649851033953e-05
6.0475,-9.9687990354429611e-06
6.05,-3.2308176812753744e-06
6.0525,3.5290244666176675e-06
6.055,1.0285184223549092e-05
6.0575,1.7012156873816833e-05
6.06,2.3686880661283955e-05
6.0625,3.0285343889280088e-05
6.065,3.6780458089859391e-05
6.0675,4.3148259443174519e-05
6.07,4.9364106296479008e-05
6.0725,5.5401684897466805e-05
6.075,6.1235625362732768e-05
6.0775,6.6844316758904573e-05
6.08,7.2205895140121671e-05
6.0825,7.729898487659913e-05
6.085,8.2100172156377685e-05
6.0875,8.6591451391742166e-05
6.09,9.0753877655388865e-05
6.0925,9.4573451110864352e-05
6.095,9.8030671882194719e-05
6.0975,0.00010111538270299914
6.1,0.00010381278797763369
6.1025,0.00010611302417888178
6.105,0.00010800847033321832
6.1075,0.00010949534425238297
6.11,0.00011056383440506352
6.1125,0.00011121600491803266
6.115,0.00011144743983821605
6.1175,0.00011126247296966068
6.12,0.00011066116470196026
6.1225,0.00010964530948938143
6.125,0.00010822421187192471
6.1275,0.0001064032847854857
6.13,0.0001041933617870256
6.1325,0.00010160312658273677
6.135,9.8641946590418306e-05
6.1375,9.5321231841392903e-05
6.14,9.165724618517635e-05
6.1425,8.7662198487130163e-05
6.145,8.335093372531917e-05
6.1475,7.873933038961735e-05
6.15,7.3843630902971634e-05
6.1525,6.8684444573859668e-05
6.155,6.3277656989039246e-05
6.1575,5.7640425717588335e-05
6.16,5.179453802907872e-05
6.1625,4.5757573645703112e-05
6.165,3.9551728830579589e-05
6.1675,3.3198560905789524e-05
6.17,2.6718942520868309e-05
6.1725,2.0136177240724713e-05
6.175,1.347135741420995e-05
6.1775,6.7482927754386699e-06
6.18,-8.3737909621148655e-09
6.1825,-6.7743232394317333e-06
6.185,-1.3525393124060098e-05
6.1875,-2.0236331957301841e-05
6.19,-2.6884128843770914e-05
6.1925,-3.344239886568415e-05
6.195,-3.9884059510276989e-05
6.1975,-4.6185515647218445e-05
6.2,-5.2322716925586549e-05
6.2025,-5.8271405262429401e-05
6.205,-6.4007583384155409e-05
6.2075,-6.9506861649855831e-05
6.21,-7.4746043621607702e-05
6.2125,-7.9704315579434053e-05
6.215,-8.4364218643616661e-05
6.2175,-8.8704816220264333e-05
6.22,-9.2708218906984412e-05
6.2225,-9.6358549719060611e-05
6.225,-9.9640836010951196e-05
6.2275,-0.00010254003663776281
6.23,-0.00010505112694681915
6.2325,-0.00010716077285090304
6.235,-0.0001088613097835024
6.2375,-0.00011014736669095635
6.24,-0.00011101596613269259
6.2425,-0.00011146572330165165
6.245,-0.00011149501507014874
6.2475,-0.0001111054812564228
6.25,-0.0001103029692368912
6.2525,-0.00010908971093918403
6.255,-0.00010747232320396918
6.2575,-0.00010545985597701874
6.26,-0.00010306226953211951
6.2625,-0.00010028772719250478
6.265,-9.7148004906858e-05
6.2675,-9.3656048547853169e-05
6.27,-8.9825930336859879e-05
