Physical Time (s),ep_top Monitor (kg-m/s^3): top_cv1,ep_top Monitor (kg-m/s^3): top_cv2,ep_top Monitor (kg-m/s^3): top_cv3,ep_top Monitor (kg-m/s^3): top_cv4,ep_top Monitor (kg-m/s^3): top_cv5,ep_top Monitor (kg-m/s^3): top_cv6,ep_top Monitor (kg-m/s^3): top_cv7
5.435,3.530060562370419e-08,3.0494946986997392e-08,2.7177952051729577e-08,2.4677760362376663e-08,2.0505940187290052e-08,9.4513822345509661e-09,2.3125874205318005e-09
5.4375,3.7720890763643502e-08,3.3248859573726557e-08,3.0198614792062501e-08,2.7895792989065758e-08,2.3888685633077416e-08,1.3057054020250049e-08,6.0274427066553815e-09
5.44,4.0109603081460815e-08,3.5962131971069004e-08,3.3172208845723164e-08,3.1063801484755307e-08,2.7220339228264683e-08,1.6609263665310487e-08,9.6838738933903707e-09
5.4425,4.2452769842268412e-08,3.8619041499277191e-08,3.6081761270218861e-08,3.4164191230386886e-08,3.048206948471197e-08,2.0087196068829271e-08,1.3260235044131826e-08
5.445,4.473552518554918e-08,4.1202630144230589e-08,3.8908646589770646e-08,3.7177485293193283e-08,3.36535418046473e-08,2.3469710666457042e-08,1.6734943429667457e-08
5.4475,4.6944201732387959e-08,4.3697121257319828e-08,4.1635301013423469e-08,4.0084825461754636e-08,3.6714953344895547e-08,2.6735413870699134e-08,2.0086129875074794e-08
5.45,4.9064156018545335e-08,4.6085803254691247e-08,4.4243177253666537e-08,4.2865927617460213e-08,3.9645144408432804e-08,2.986179643257708e-08,2.3290686677480776e-08
5.4525,5.1081286515459886e-08,4.8352686291899235e-08,4.6714479071150822e-08,4.5500932639955987e-08,4.2422771532000012e-08,3.2825669709751475e-08,2.6324651874322857e-08
5.455,5.2982536526956855e-08,5.0483025775089741e-08,4.9032910169885207e-08,4.797201408448556e-08,4.5028613877892328e-08,3.5606884270258407e-08,2.9167804962346551e-08
5.4575,5.4754372912786416e-08,5.2461548142218392e-08,5.1181883110854339e-08,5.0261616637338632e-08,4.7444387223048424e-08,3.8186606081788644e-08,3.1800902224548841e-08
5.46,5.6384879467814572e-08,5.4275079044369998e-08,5.3147559980856155e-08,5.2355583710125594e-08,4.9655054072183553e-08,4.0548279746281773e-08,3.4207057674901855e-08
5.4625,5.7862872759692792e-08,5.5911693970037076e-08,5.491787852403698e-08,5.4241900306017411e-08,5.1648319640607067e-08,4.2679235286063018e-08,3.6373392555272935e-08
5.465,5.9179898268415104e-08,5.7362666182578503e-08,5.6483927454181215e-08,5.5911101202754024e-08,5.3414104343910264e-08,4.4567922277823717e-08,3.8287443987549191e-08
5.4675,6.0329158432669328e-08,5.8620834269712091e-08,5.7837809909095693e-08,5.7354461264655123e-08,5.4942926602208815e-08,4.6202793421993505e-08,3.9937112295147232e-08
5.47,6.1305703968740029e-08,5.9680641758940169e-08,5.8973098695957024e-08,5.8564894489606876e-08,5.6226749011856536e-08,4.7574364936925937e-08,4.1312456820364961e-08
5.4725,6.2105507250198602e-08,6.0537203129043315e-08,5.9884173268351249e-08,5.9536072486398196e-08,5.7258080327278616e-08,4.8673413488418181e-08,4.2403971727590543e-08
5.475,6.2725101168379241e-08,6.1186414077879434e-08,6.0566740204018949e-08,6.0263147579388832e-08,5.803115744562165e-08,4.9493081939842349e-08,4.3204568901893051e-08
5.4775,6.3161951850194247e-08,6.1625633103846296e-08,6.1018415333997817e-08,6.0743735155319382e-08,5.8543562287574863e-08,5.003100186244811e-08,4.3711759999874491e-08
5.48,6.3414708449056147e-08,6.1853809231675093e-08,6.1238550684568698e-08,6.0977747241085086e-08,5.8795926577660676e-08,5.028786711073373e-08,4.392611840126072e-08
5.4825,6.3483496495867261e-08,6.187162627576802e-08,6.1228324998772118e-08,6.09671330699049e-08,5.8791172984717798e-08,5.0266733846425559e-08,4.3850398261843904e-08
5.485,6.3369622133696378e-08,6.1681044463044215e-08,6.0990333303301517e-08,6.0715058913272945e-08,5.8532825592470515e-08,4.9971416625517802e-08,4.3488369169051882e-08
5.4875,6.3075313170920619e-08,6.1285016973241824e-08,6.0528330831917079e-08,6.0225598149404525e-08,5.8024900698574151e-08,4.9405934753162134e-08,4.2843954630005532e-08
5.49,6.2603587072780929e-08,6.068725160111729e-08,5.9846435720878317e-08,5.9502627907722458e-08,5.7270660363950398e-08,4.85730967258383e-08,4.1919943550270784e-08
5.4925,6.1958207864927128e-08,5.9892137660760501e-08,5.8949203606421952e-08,5.8550740651150062e-08,5.6274527489091697e-08,4.7477669341855325e-08,4.0721356580048532e-08
5.495,6.1144085853898095e-08,5.8905258020048171e-08,5.7842551654178682e-08,5.7376557117613217e-08,5.504412142022392e-08,4.6128720475086466e-08,3.9257798767515812e-08
5.4975,6.0166985017764965e-08,5.7733219407230206e-08,5.653373259682755e-08,5.5988089495468359e-08,5.3588336851288121e-08,4.4535290562521622e-08,3.7538953640176408e-08
5.5,5.9033601153184254e-08,5.638385605174389e-08,5.5031771699658389e-08,5.439531282390129e-08,5.1918252919569755e-08,4.2709818780173518e-08,3.5577829438843321e-08
5.5025,5.7751257547037897e-08,5.4865867603541684e-08,5.3346780554202551e-08,5.2609054653608787e-08,5.0045049739721967e-08,4.0664383909186543e-08,3.3387054651651646e-08
5.505,5.6327713868233697e-08,5.3188759219637523e-08,5.1489963722753624e-08,5.0641343165666671e-08,4.7980908422360706e-08,3.8412063790011262e-08,3.0980079551917899e-08
5.5075,5.477171574191244e-08,5.1363268632596916e-08,4.9473521831289218e-08,4.850465169592235e-08,4.5738198481693918e-08,3.5965975615266821e-08,2.8370724773395127e-08
5.51,5.3093618444981628e-08,4.9401821242722638e-08,4.7311107973087699e-08,4.6213124331648516e-08,4.3331648580342798e-08,3.3342316865610355e-08,2.5576014356621009e-08
5.5125,5.1304788555850172e-08,4.7317665654043587e-08,4.5017031841852281e-08,4.3782100946354773e-08,4.0777435402555755e-08,3.05581525912381e-08,2.2613767261866762e-08
5.515,4.9417654961283678e-08,4.5124918571851758e-08,4.2606471298400627e-08,4.1228177052847878e-08,3.8093491795809798e-08,2.7632665078885071e-08,1.9504113121979058e-08
5.5175,4.7445312223687008e-08,4.2838120714479611e-08,4.0095126167376976e-08,3.8568468757332233e-08,3.5298366214097934e-08,2.4585721592761127e-08,1.6267696105241501e-08
5.52,4.5400804767534426e-08,4.0471581540320049e-08,3.7498325216520094e-08,3.5819326841685882e-08,3.240934149688234e-08,2.143633379995764e-08,1.2924509547675923e-08
5.5225,4.3296572790444823e-08,3.803900783899381e-08,3.4830804854935215e-08,3.2996171403035586e-08,2.9442780385493109e-08,1.8202721606336844e-08,9.4936139499006993e-09
5.525,4.1144936279737596e-08,3.5554375774153246e-08,3.2107978182591529e-08,3.0115186856431216e-08,2.6416242910341236e-08,1.4904572349980021e-08,5.9957232184015201e-09
5.5275,3.8957460340953125e-08,3.3031216839693456e-08,2.9344811794103865e-08,2.7191806053590316e-08,2.3345634628836471e-08,1.1559283371775253e-08,2.4490309902978308e-09
5.53,3.6746048464155095e-08,3.0483470729047584e-08,2.6556468767709423e-08,2.4241900036257967e-08,2.0247527898508432e-08,8.1850487955764656e-09,-1.1274875173236062e-09
5.5325,3.452278461323995e-08,2.7925040805861997e-08,2.3757951020439429e-08,2.1281561695301087e-08,1.7138752662190747e-08,4.8003401688761045e-09,-4.7138305341512325e-09
5.535,3.2299694902959416e-08,2.5369421898083556e-08,2.0963656306575956e-08,1.8326398312673956e-08,1.4035959722363201e-08,1.4237457741543895e-09,-8.2902464052689115e-09
5.5375,3.0088200927222836e-08,2.2829253595800338e-08,1.8187155461588506e-08,1.5390900320455983e-08,1.0954432953529424e-08,-1.9276200354580503e-09,-1.1838205215072457e-08
5.54,2.7899406809013692e-08,2.0316860416366256e-08,1.544184165196777e-08,1.2488844764273825e-08,7.9086990032244641e-09,-5.237654653598944e-09,-1.5340764179575229e-08
5.5425,2.5743358864817601e-08,1.7843641751871352e-08,1.274019134772667e-08,9.6329816698465321e-09,4.9118578051860483e-09,-8.4932377367999453e-09,-1.8784010228139958e-08
5.545,2.3630563007260467e-08,1.5421976064581792e-08,1.0096039013828126e-08,6.8377103037989834e-09,1.9792961785731932e-09,-1.1676834928764555e-08,-2.2149486195357457e-08
5.5475,2.1571342172057298e-08,1.3063940232150325e-08,7.5227169291824966e-09,4.1180081405277928e-09,-8.7255514490525837e-10,-1.4768811636246764e-08,-2.5416217481659757e-08
5.55,1.9576232362552131e-08,1.0781601631303633e-08,5.033318805630028e-09,1.4887501209121347e-09,-3.6275996740181967e-09,-1.775093660620455e-08,-2.8564925909415131e-08
5.5525,1.7654860535500241e-08,8.5856067290313862e-09,2.6391761371947846e-09,-1.0377732465166399e-09,-6.2718110127613132e-09,-2.0607067969615422e-08,-3.1578258229875593e-08
5.555,1.5815909036283128e-08,6.4853090258237986e-09,3.5006468062130124e-10,-3.451481830767173e-09,-8.7940543030447492e-09,-2.3324548842038709e-08,-3.4442775698425494e-08
5.5575,1.4066489565847124e-08,4.4882972451119679e-09,-1.8261265264819341e-09,-5.7445406542148296e-09,-1.1186674475014166e-08,-2.5895707934546533e-08,-3.7150244783884586e-08
5.56,1.2412573900850196e-08,2.6011384243824314e-09,-3.8823700732843411e-09,-7.9099208924567471e-09,-1.3442603278322972e-08,-2.8312680585022612e-08,-3.969230924177967e-08
5.5625,1.0858907311139033e-08,8.2937556679382127e-10,-5.8124262733302756e-09,-9.9410377467137495e-09,-1.5555007197535007e-08,-3.05678063619446e-08,-4.2060298827110881e-08
5.565,9.409488822014385e-09,-8.2172341806821219e-10,-7.6099033723232305e-09,-1.1830950195931824e-08,-1.7516856453178447e-08,-3.2653184241391784e-08,-4.4246003854508227e-08
5.5675,8.0682550480701488e-09,-2.3468123428386574e-09,-9.2683199301118046e-09,-1.3572667628372816e-08,-1.9320938145195679e-08,-3.4560328046977452e-08,-4.623999616512343e-08
5.57,6.8392540787704154e-09,-3.7407353203046207e-09,-1.0781473345189482e-08,-1.5159265900903765e-08,-2.0960039243883959e-08,-3.6281384047872233e-08,-4.8033936391217147e-08
5.5725,5.7264007470042287e-09,-4.9988452825994412e-09,-1.2143965904703137e-08,-1.6584599975757289e-08,-2.2427504789817236e-08,-3.7809579146454022e-08,-4.9620673133679669e-08
5.575,4.7331544538386132e-09,-6.1172949915731463e-09,-1.3351810715591296e-08,-1.7844276481999145e-08,-2.3718262131414206e-08,-3.9139851055497255e-08,-5.0994877774859075e-08
5.5775,3.862218827263071e-09,-7.0932828120182827e-09,-1.4402592950039293e-08,-1.8936089489082174e-08,-2.4829853483300364e-08,-4.0269031166968453e-08,-5.2153105941528606e-08
5.58,3.1157332228446909e-09,-7.9247528780382874e-09,-1.5294538518046704e-08,-1.9858360100548661e-08,-2.5760338088263734e-08,-4.1195505629454547e-08,-5.3093910346294356e-08
5.5825,2.4942272235392643e-09,-8.6115324252878356e-09,-1.6027526438746583e-08,-2.0610952772545095e-08,-2.6509723181558334e-08,-4.1918911898917449e-08,-5.3816953201104481e-08
5.585,1.9963006579360296e-09,-9.1555958388075503e-09,-1.6603262722030906e-08,-2.1195094146826027e-08,-2.7079542428350369e-08,-4.2441714026629828e-08,-5.4324903139879852e-08
5.5875,1.6190013447604419e-09,-9.5602500208215997e-09,-1.7024620487538979e-08,-2.1613334020817506e-08,-2.7472563362850773e-08,-4.2767480058468642e-08,-5.4621726909152434e-08
5.59,1.3584701548469903e-09,-9.8292665477303798e-09,-1.7295055596030918e-08,-2.1869220705196022e-08,-2.7692201528002298e-08,-4.2899312108352176e-08,-5.4711032993526696e-08
5.5925,1.2113151773660203e-09,-9.9656311489666086e-09,-1.7417489329110949e-08,-2.196596695736178e-08,-2.774193440679921e-08,-4.2841619058309512e-08,-5.4597575253997391e-08
5.595,1.1746435607234076e-09,-9.9720425912422884e-09,-1.7394957338819883e-08,-2.190706099993443e-08,-2.7625769306388203e-08,-4.2599207867953549e-08,-5.4286499333623544e-08
5.5975,1.2457315555397589e-09,-9.8515730572515035e-09,-1.7230963917895368e-08,-2.1696480581230033e-08,-2.7348504111817554e-08,-4.2177848947569789e-08,-5.3784003439043724e-08
5.6,1.4216512069407575e-09,-9.6079345266579728e-09,-1.6929517472432069e-08,-2.1338426581119711e-08,-2.6914926434923198e-08,-4.1583493257593027e-08,-5.3096353948688188e-08
5.6025,1.6991884775476147e-09,-9.2453077766285974e-09,-1.6495238463864199e-08,-2.0837564809634058e-08,-2.6330191962997253e-08,-4.0822673564259467e-08,-5.2231241607870369e-08
5.605,2.0749031143277618e-09,-8.7680869570042874e-09,-1.5933168746841177e-08,-2.0199225696931483e-08,-2.5599793353149037e-08,-3.9902297733736806e-08,-5.1196515726793979e-08
5.6075,2.5451854209946945e-09,-8.1807076345006826e-09,-1.5248501072071078e-08,-1.9429177142855467e-08,-2.4729674289622454e-08,-3.8829798251655467e-08,-5.0000967156309705e-08
5.61,3.1063040776157341e-09,-7.4875968977168586e-09,-1.4446234848193856e-08,-1.8532955792395428e-08,-2.3725875383746282e-08,-3.7612887776899315e-08,-4.8653088974597056e-08
5.6125,3.7544616733083391e-09,-6.6930673400189309e-09,-1.3530703595902156e-08,-1.7515102112998809e-08,-2.25939324329178e-08,-3.6258595412930766e-08,-4.7160718016736799e-08
5.615,4.4862698944263872e-09,-5.8008279079876099e-09,-1.2505766519761146e-08,-1.6379833971102781e-08,-2.1338965265384067e-08,-3.4772464206177988e-08,-4.5530144156496687e-08
5.6175,5.2986914166451214e-09,-4.8142379721689316e-09,-1.137527987372818e-08,-1.5131558606440118e-08,-1.9965548195184998e-08,-3.3159527207682267e-08,-4.3767339216982375e-08
5.62,6.1895006272281098e-09,-3.7359450604338257e-09,-1.0142598690491502e-08,-1.377424078288274e-08,-1.84782138772295e-08,-3.1426405748813005e-08,-4.1879989396618507e-08
5.6225,7.1568181948581551e-09,-2.5685428909650995e-09,-8.8112574239417085e-09,-1.231225534700766e-08,-1.6882251391406407e-08,-2.9580668036750005e-08,-3.9876760002048625e-08
5.625,8.1992651765744383e-09,-1.3142553324633629e-09,-7.3843282145939117e-09,-1.0749595556272734e-08,-1.5183002765203455e-08,-2.7630392528998283e-08,-3.7766784200624989e-08
5.6275,9.3159752023098878e-09,2.5349322771725472e-11,-5.8639115348868737e-09,-9.0893520016749672e-09,-1.3384983725815854e-08,-2.5582513651591263e-08,-3.5557938156310931e-08
5.63,1.0506303781609964e-08,1.4492189587625175e-09,-4.251238676494367e-09,-7.3331828658744527e-09,-1.1490783015340713e-08,-2.3441313715058704e-08,-3.3255529942716167e-08
5.6325,1.1769683706454641e-08,2.956508311182491e-09,-2.5473642401104477e-09,-5.482231942565042e-09,-9.5015076951052264e-09,-2.1207878468259601e-08,-3.0861486070856652e-08
5.635,1.3105785215904515e-08,4.546574856810438e-09,-7.5329976647747647e-10,-3.5375780512539478e-09,-7.4181918414213899e-09,-1.8884080190981235e-08,-2.8378908616924849e-08
5.6375,1.451414983690617e-08,6.2184254277949459e-09,1.1293599895883888e-09,-1.5013836459881463e-09,-5.2439269548468354e-09,-1.6474065979041652e-08,-2.5812908483493171e-08
5.64,1.5993877837412461e-08,7.9703758915007658e-09,3.0979985851517492e-09,6.228718491606219e-10,-2.9827085264653019e-09,-1.3983151090382573e-08,-2.3169672308241791e-08
5.6425,1.7543783137346493e-08,9.8003282789836887e-09,5.1494293012857148e-09,2.8311674603599552e-09,-6.3884516774863183e-10,-1.1416949112825274e-08,-2.0455440530368953e-08
5.645,1.9162380941170133e-08,1.1705929583062117e-08,7.2802646056266493e-09,5.1192779230171694e-09,1.7823906872917524e-09,-8.7819691997409921e-09,-1.7677174854318489e-08
5.6475,2.0847793296342255e-08,1.3684611949982653e-08,9.4873584618979245e-09,7.4834912297684147e-09,4.2763785420770809e-09,-6.0836596921680016e-09,-1.4840762598690848e-08
5.65,2.2598081080156264e-08,1.5734018814083173e-08,1.1768258191575903e-08,9.9212959126231451e-09,6.8405842500741126e-09,-3.3254838448145151e-09,-1.1950156334665534e-08
5.6525,2.4411516367489273e-08,1.7852167821772168e-08,1.4121000697294196e-08,1.2430642508752e-08,9.472921245313736e-09,-5.0900921839605122e-10,-9.0072222489360751e-09
5.655,2.6285597728972101e-08,2.0036149389920427e-08,1.6542352714189173e-08,1.5008092814704202e-08,1.217024612392153e-08,2.3627832313584366e-09,-6.0155279952505382e-09
5.6575,2.8218269865800469e-08,2.2283446388064781e-08,1.9029227850876588e-08,1.7649973642826771e-08,1.4928601005502355e-08,5.2859027468902523e-09,-2.9791906511542033e-09
5.66,3.0206163076915345e-08,2.4589925371965158e-08,2.1576606354228691e-08,2.0350538398216572e-08,1.7741296687740575e-08,8.2526272789161652e-09,9.3873934636039352e-11
5.6625,3.2246046015191666e-08,2.6951545377088671e-08,2.4179527613302226e-08,2.3104493365543687e-08,2.0602666494595689e-08,1.1256473233044693e-08,3.1972153025298951e-09
5.665,3.433324999535961e-08,2.9362466994556267e-08,2.6831249387517594e-08,2.5904767505594096e-08,2.3505649350333852e-08,1.4290415815604806e-08,6.3239348174231269e-09
5.6675,3.6462783550497453e-08,3.1816546805184914e-08,2.9524849347645303e-08,2.8743970150839802e-08,2.644282708971974e-08,1.7347372434682018e-08,9.4670575994275445e-09
5.67,3.8627556840424288e-08,3.4305496340600042e-08,3.2251297873848072e-08,3.1612238133905502e-08,2.940401956789212e-08,2.0418264161903065e-08,1.261772118754997e-08
5.6725,4.0820409451665793e-08,3.6821300387145129e-08,3.5002171239558966e-08,3.4501116939108734e-08,3.2380853118558169e-08,2.3495089770363196e-08,1.57682387764382e-08
5.675,4.3032758261452119e-08,3.9354485263691364e-08,3.7767311185314305e-08,3.740045141621479e-08,3.5363186736829054e-08,2.656810152194056e-08,1.8909201027612588e-08
5.6775,4.5255639662831689e-08,4.1894943223237092e-08,4.053572529956755e-08,4.0299320779872431e-08,3.8340512452173381e-08,2.9626338693400108e-08,2.2030033920047181e-08
5.68,4.7479470638562385e-08,4.4431509933877465e-08,4.329485512875697e-08,4.3184375343789565e-08,4.1299490009007549e-08,3.2657189076599886e-08,2.5118500148727565e-08
5.6825,4.9693399577256578e-08,4.6951510056945984e-08,4.6030561087018387e-08,4.6040570090602499e-08,4.4224901700629713e-08,3.5645800670455922e-08,2.8159940523617573e-08
5.685,5.1886177145907942e-08,4.9442076574178672e-08,4.8728796631824011e-08,4.8852741778919211e-08,4.7101093521511203e-08,3.8577575244476152e-08,3.1140077107886568e-08
5.6875,5.4046068377417733e-08,5.1890116149279023e-08,5.137546173325923e-08,5.160586001895775e-08,4.9912910534490968e-08,4.1438255167055169e-08,3.4045148264462618e-08
5.69,5.6161143456779846e-08,5.4282334357091167e-08,5.395617009333882e-08,5.4284990644868599e-08,5.2644645358752866e-08,4.4212115208063399e-08,3.685990777617256e-08
5.6925,5.8219139864168829e-08,5.6604750413785179e-08,5.6455972303799124e-08,5.68753611534358e-08,5.5281314967633662e-08,4.6884524715913021e-08,3.9570418760407203e-08
5.695,6.0207230717346901e-08,5.8842745350370521e-08,5.8859490571370477e-08,5.9361871558633311e-08,5.7808486964332697e-08,4.9442165167242476e-08,4.2164046276141344e-08
5.6975,6.2112268341841851e-08,6.0981627191750756e-08,6.1151319631864008e-08,6.1728904146047332e-08,6.0211126696907398e-08,5.1870277716720713e-08,4.4626421390866514e-08
5.7,6.3920911393471237e-08,6.3006722971106731e-08,6.3315777166880176e-08,6.3960255377081714e-08,6.2473537881186066e-08,5.4154068153564802e-08,4.6943094343878988e-08
5.7025,6.5620545032105056e-08,6.4904024572522477e-08,6.5337472150786373e-08,6.6039576738057458e-08,6.4579007715186457e-08,5.6276835016606774e-08,4.909780863670059e-08
5.705,6.7198607788346265e-08,6.6659241217263e-08,6.7200500866188551e-08,6.7949984579944577e-08,6.6509949863023227e-08,5.8220912045801547e-08,5.1072803061989752e-08
5.7075,6.8643004869180889e-08,6.8258523430025015e-08,6.888972386366946e-08,6.9675771768197961e-08,6.824989478172969e-08,5.9970304205902928e-08,5.2852491475862809e-08
5.71,6.9941543996540141e-08,6.9687994947569445e-08,7.0390405375432462e-08,7.1201651199498622e-08,6.9782870742622506e-08,6.1508776922648432e-08,5.442107647369395e-08
5.7125,7.1082201779460552e-08,7.0934217932065034e-08,7.1688575844108441e-08,7.2513332816033509e-08,7.1094464591348274e-08,6.2822366134957795e-08,5.5765193136439348e-08
5.715,7.2053614313118495e-08,7.1984670079137481e-08,7.2771260225543738e-08,7.3597700620978282e-08,7.2171952820063753e-08,6.3898708512988201e-08,5.6872902516646222e-08
5.7175,7.2844833399548437e-08,7.2827565529596794e-08,7.3626354823170997e-08,7.444275824141148e-08,7.3004033074488419e-08,6.47272925695587e-08,5.773384313902932e-08
5.72,7.3446362239228731e-08,7.3452996544761115e-08,7.4243849279610706e-08,7.5038651001108163e-08,7.3581118187573203e-08,6.529908371475756e-08,5.8339037195015313e-08
5.7225,7.3850413092204068e-08,7.3853011042938423e-08,7.4615691312422149e-08,7.537765217815236e-08,7.3895713889101044e-08,6.560684076221819e-08,5.8681055305109939e-08
5.725,7.4051150565215776e-08,7.402162178417908e-08,7.4735700312225872e-08,7.5453441541833271e-08,7.3941428384112823e-08,6.5643887911928617e-08,5.8752869539843794e-08
5.7275,7.4044548242188386e-08,7.3954657701851344e-08,7.4599617792471988e-08,7.5261666774762252e-08,7.371358259222937e-08,6.5403889933338526e-08,5.8547935090434682e-08
5.73,7.3828231580328883e-08,7.3649595196134053e-08,7.4205091391780089e-08,7.4799974775719013e-08,7.3209285429725932e-08,6.4883601889015191e-08,5.8062797206732579e-08
5.7325,7.3401121183662166e-08,7.3105384928621803e-08,7.3551760899551768e-08,7.4068679967465243e-08,7.2428581868407938e-08,6.4082087483964532e-08,5.7296411815705521e-08
5.735,7.2763561535930568e-08,7.2322877357536269e-08,7.2641489708373332e-08,7.3070187023069374e-08,7.1373917716111516e-08,6.3002062882319384e-08,5.6251285793730296e-08
5.7375,7.1917250549470791e-08,7.1304578109101953e-08,7.1477722661015615e-08,7.1808333507231328e-08,7.0049632978803928e-08,6.16492218048147e-08,5.4932878249255817e-08
5.74,7.086602562917858e-08,7.0055493325738156e-08,7.0066294063730489e-08,7.0289511132199664e-08,6.8462762034258373e-08,6.0031036510579683e-08,5.3348709434612804e-08
5.7425,6.9615184567264619e-08,6.8582067712259646e-08,6.8414373906940381e-08,6.8521676939735448e-08,6.6622205536249268e-08,5.815597748552375e-08,5.1506809427877536e-08
5.745,6.8171738127084971e-08,6.6892641324065062e-08,6.6531380831909191e-08,6.6515117883587195e-08,6.4538927378375699e-08,5.6034580577897423e-08,4.9417294149665202e-08
5.7475,6.6544153409724173e-08,6.4997132710250823e-08,6.4428446669586469e-08,6.4282110735423884e-08,6.2225639760939981e-08,5.3678944294368257e-08,4.7091698911090957e-08
5.75,6.4742325081644565e-08,6.2906949398324942e-08,6.2118297467590595e-08,6.1836335357910076e-08,5.969655291833639e-08,5.1103809344952402e-08,4.4544653999747579e-08
5.7525,6.2776940530416135e-08,6.0634314111029356e-08,5.9614402564997203e-08,5.9192025769245124e-08,5.696644263928351e-08,4.8324942140551346e-08,4.1791827980522636e-08
5.755,6.0659926840359901e-08,5.8192752566633792e-08,5.6931640967190726e-08,5.636450485012149e-08,5.4050886119031266e-08,4.5358319985782986e-08,3.8849155444484793e-08
5.7575,5.8404034266620007e-08,5.559676617090948e-08,5.4085859599950793e-08,5.3370355245109542e-08,5.0966941850589705e-08,4.2222172081690764e-08,3.5734724863580371e-08
5.76,5.6022282653095226e-08,5.2861216594735365e-08,5.1093222240775029e-08,5.0226517996596267e-08,4.7731998180834255e-08,3.8934214749366699e-08,3.2466062299493163e-08
5.7625,5.3528452654563689e-08,5.0002178973226831e-08,4.7971544446171198e-08,4.6952076198003693e-08,4.4366262150975721e-08,3.5515253113888022e-08,2.9063974662220079e-08
5.765,5.0937002367175907e-08,4.7036663714552952e-08,4.4739849747643144e-08,4.3567622185921649e-08,4.0891765634469911e-08,3.1987768262300217e-08,2.5550920194222305e-08
5.7675,4.8263159431133908e-08,4.3982459052449895e-08,4.141810864211862e-08,4.0094796792550508e-08,3.7330824045727241e-08,2.8374224979336693e-08,2.1949506372750086e-08
5.77,4.552297801314293e-08,4.0858080260233582e-08,3.8026978631481101e-08,3.6555324959924337e-08,3.3705586927235835e-08,2.4697701998853043e-08,1.8282948803784857e-08
5.7725,4.2733560790052402e-08,3.7683031866488831e-08,3.4587685733402949e-08,3.2971067932043665e-08,3.0038161463416678e-08,2.098032332133922e-08,1.4573257690058528e-08
5.775,3.9911520004878724e-08,3.4475901649022335e-08,3.1119883996011434e-08,2.9362289907728593e-08,2.6349174327564931e-08,1.7243708215665095e-08,1.0842245193191844e-08
5.7775,3.7073653526986766e-08,3.1255076522265066e-08,2.7642538247462548e-08,2.5748628757056785e-08,2.2658860254550017e-08,1.3508242283150417e-08,7.1103909711312521e-09
5.78,3.4236627737943099e-08,2.8038589669749628e-08,2.4174123500294526e-08,2.2149124313778957e-08,1.8987154419011055e-08,9.7943047185243932e-09,3.397978395793788e-09
5.7825,3.1415225536715528e-08,2.4842388965125384e-08,2.073121896954172e-08,1.8580536534963607e-08,1.5351266319763406e-08,6.1197137590551943e-09,-2.7716349592111013e-10
5.785,2.8623878537127613e-08,2.168245951418146e-08,1.7331062701167208e-08,1.5060504924127748e-08,1.1768970193702563e-08,2.5026731118722646e-09,-3.8966599819926611e-09
5.7875,2.5875416840947428e-08,1.8573254308701285e-08,1.3989097253394504e-08,1.1604567310278675e-08,8.2562617575174252e-09,-1.0397001458909018e-09,-7.443043011761479e-09
5.79,2.3182902382081354e-08,1.5529534746078039e-08,1.0721053214981651e-08,8.2289006518344262e-09,4.8291197426136352e-09,-4.4914918040027451e-09,-1.0900153740024857e-08
5.7925,2.055899349529657e-08,1.2565474197880217e-08,7.5417938606340688e-09,4.9489581555833178e-09,1.5034518124389762e-09,-7.836515807869284e-09,-1.4251574085270182e-08
5.795,1.8016580062788743e-08,9.6954474216293127e-09,4.4665039715897939e-09,1.7805142873778306e-09,-1.7046980660324088e-09,-1.1058842605476286e-08,-1.7481128641002252e-08
5.7975,1.5568012397028392e-08,6.9332726656416893e-09,1.5100527625702479e-09,-1.2610735265270242e-09,-4.7797862747401864e-09,-1.414233844886644e-08,-2.0572586617860473e-08
5.8,1.3225293291931649e-08,4.2924428955228951e-09,-1.3129158455930501e-09,-4.1608146515604196e-09,-7.7071225134859409e-09,-1.7073291349917748e-08,-2.3512081249787149e-08
5.8025,1.0999605391413411e-08,1.7856990250004755e-09,-3.9884858374967375e-09,-6.904334942298325e-09,-1.0472020146364348e-08,-1.9836661599954127e-08,-2.628443800094106e-08
5.805,8.9022509679516828e-09,-5.7426187896147323e-10,-6.5031427673960157e-09,-9.4776878812429934e-09,-1.3059873968966842e-08,-2.2416573366180609e-08,-2.8873799751611317e-08
5.8075,6.9437844593178496e-09,-2.7757855567428966e-09,-8.844844457817186e-09,-1.1868241254790472e-08,-1.5457497305397577e-08,-2.4799065280650494e-08,-3.1265517315930959e-08
5.81,5.134374217302883e-09,-4.8078414944895741e-09,-1.1002325463146587e-08,-1.4064177084737434e-08,-1.7652404809044791e-08,-2.6970652584024623e-08,-3.3445898540164949e-08
5.8125,3.482858342363213e-09,-6.6609889105606255e-09,-1.2965894998670874e-08,-1.6055553180775176e-08,-1.9634145253864148e-08,-2.8920611846268715e-08,-3.5404155190590881e-08
5.815,1.9971527183274127e-09,-8.3267536442356686e-09,-1.4726732782942853e-08,-1.7833452350033854e-08,-2.1393453348033629e-08,-3.0639354303509482e-08,-3.7130535511902414e-08
5.8175,6.8407400399066352e-10,-9.7978231055351925e-09,-1.6277385304095589e-08,-1.9390866581904718e-08,-2.292379575757054e-08,-3.2120888472737337e-08,-3.8619078428903724e-08
