Physical Time (s),xth_right Monitor (kg-m/s^3): right_cv1,xth_right Monitor (kg-m/s^3): right_cv2,xth_right Monitor (kg-m/s^3): right_cv3,xth_right Monitor (kg-m/s^3): right_cv4,xth_right Monitor (kg-m/s^3): right_cv5,xth_right Monitor (kg-m/s^3): right_cv6,xth_right Monitor (kg-m/s^3): right_cv7
2.925,7.7996656289421032e-13,2.3611264107956804e-12,1.6177055976620595e-12,1.1315890942790276e-12,1.0915378839105295e-12,1.5239853603206634e-12,6.9216880964905327e-14
2.9275,7.947138563191382e-13,2.0427415611068937e-12,1.4582448521093641e-12,9.719044142963419e-13,1.0474299240153375e-12,1.4328066113690525e-12,2.1140396656790601e-13
2.93,7.6039889295922113e-13,2.09325807586285e-12,1.2470415813223543e-12,1.0856097984823541e-12,1.0102711565200756e-12,1.4674380522869023e-12,1.6521244481587991e-13
2.9325,7.0860150259442522e-13,1.855688818907038e-12,1.2417458899249073e-12,1.0713116460793523e-12,9.8519964447084295e-13,1.4367916964034631e-12,1.872175180444927e-13
2.935,6.1506922560245172e-13,1.7451107589051379e-12,1.1003787158764946e-12,8.4379269646723734e-13,1.0340496184717652e-12,1.4822042828169734e-12,1.6455084834387397e-13
2.9375,8.1861516263880098e-13,1.4921860311107112e-12,8.6109389578928642e-13,6.8713201245676858e-13,8.1107663342970986e-13,1.3207857742750885e-12,9.7652606014801659e-14
2.94,7.5054451902064218e-13,1.3667295257181898e-12,8.1613576778175811e-13,8.3417433993156592e-13,9.2918714148120369e-13,1.3958299203136923e-12,2.043732376523152e-13
2.9425,8.0930715913594752e-13,1.1267475094528506e-12,7.5995964535015042e-13,6.817176264585669e-13,8.8669675737174001e-13,1.3772357664116336e-12,1.8404100913464965e-13
2.945,7.0184370063315858e-13,8.921797025708343e-13,7.2638249502086103e-13,6.1442585039712703e-13,7.0199010681787694e-13,1.4037020246566681e-12,2.9678285520793616e-13
2.9475,9.1203694890770464e-13,7.3329238629912294e-13,4.7024236905764917e-13,6.0571969214672515e-13,7.6560364156320868e-13,1.3473539831371746e-12,1.9858605255620494e-13
2.95,8.6086497545401025e-13,6.7125881964505409e-13,5.2577905293113254e-13,5.8221381332007009e-13,7.4919281854271853e-13,1.2639895636876119e-12,1.9743132541627703e-13
2.9525,9.2839777711697298e-13,6.67108524829567e-13,6.1193009286025361e-13,5.5163611714364892e-13,7.3619525902504588e-13,1.311809031559194e-12,2.0362903117125362e-14
2.955,1.0223387955579197e-12,5.1693821296767016e-13,5.7628816536692885e-13,4.5395804739619931e-13,6.0621323466152311e-13,1.2280516149317152e-12,2.0289185638204796e-13
2.9575,9.4293189402743992e-13,5.0935983242777894e-13,4.9670735866836521e-13,3.5318109571170965e-13,5.2957713176085765e-13,1.3341867079176528e-12,1.8296889698973364e-13
2.96,1.0811092540498833e-12,3.9514937131825108e-13,3.6115366374633654e-13,3.2800335376161033e-13,6.9744252091261539e-13,1.3185600078423227e-12,1.6648742169738523e-13
2.9625,1.2127987960456297e-12,3.8056804725845471e-13,3.1688106404385417e-13,3.2742235507085124e-13,5.7029283722399967e-13,1.1738042104537336e-12,2.9234035124171002e-13
2.965,1.2810021626970434e-12,3.2505206398022329e-13,1.8990845208891525e-13,3.310864486144522e-13,5.4985982152016349e-13,1.342566809963173e-12,6.9228093896255805e-14
2.9675,1.1382512474882294e-12,4.4205126796096506e-13,1.5761895984662037e-13,3.2373695209727625e-13,5.9348450038562286e-13,1.2522828162954605e-12,2.8344047157552797e-13
2.97,1.3192112118532289e-12,2.6765119147139737e-13,2.2694589505853123e-13,3.5397851118724404e-13,5.270288841078878e-13,1.2338503542650739e-12,8.8859808301844583e-14
2.9725,1.2124878527401787e-12,2.6648136890769239e-13,2.0292350761196837e-13,2.3084230600214301e-13,4.8480058322005568e-13,1.2720658270144587e-12,3.4010673862673671e-13
2.975,1.3820401957390672e-12,2.5809437006375392e-13,5.3670038670498694e-14,3.5300928835968736e-13,6.0818459949460998e-13,1.2234685030559071e-12,1.4345266119607437e-13
2.9775,1.191915550433389e-12,1.8968374305661711e-13,1.3443456044945144e-13,3.5868337570618209e-13,4.9807033370949988e-13,1.1927728775591476e-12,2.0772182133727102e-13
2.98,1.4558137831164569e-12,2.3898391010698395e-13,1.4403526853505081e-13,2.5282867026043461e-13,6.0612914798986778e-13,1.1811279643480288e-12,1.2490983633756166e-13
2.9825,1.3733186207581381e-12,3.7071766859151381e-13,1.3887921510035584e-13,2.4588393125013127e-13,4.9536150237948356e-13,1.0445259212735615e-12,1.2068224252531092e-13
2.985,1.5360557795921713e-12,3.1472766301522697e-13,1.4521796671252781e-13,3.0004031736735714e-13,4.9504793407197241e-13,1.1656584706907721e-12,2.0348956145474781e-13
2.9875,1.6416518031154061e-12,1.3747400618413166e-13,-2.1044798376475106e-14,3.738517532254746e-13,5.3490716341983097e-13,1.1704537643977412e-12,2.6046741311069736e-13
2.99,1.3172363811209405e-12,1.6153587669241027e-13,7.8777215698432489e-14,4.2792389276954685e-13,5.7443021092175113e-13,1.119251034254956e-12,2.7830851616457743e-13
2.9925,1.4044635488826402e-12,3.0476398743463858e-13,6.8875594957095279e-14,5.2710592377125938e-13,4.923078532288121e-13,1.3575717575866662e-12,1.5269962596157669e-13
2.995,1.3175970165204458e-12,2.1531933243472297e-13,2.7853773488779326e-13,4.580827380562969e-13,6.1343658984087641e-13,1.1144466271537195e-12,1.9885243599976899e-13
2.9975,1.3577494730473691e-12,2.9249410945618386e-13,5.3595936283702313e-14,4.5234469553156842e-13,8.3928848528366748e-13,1.1792328369514034e-12,8.2669714756479797e-14
3.0,1.3584559070231228e-12,2.3512859649509769e-13,3.1937381101956659e-13,5.6636816617288275e-13,7.4954155223826101e-13,1.2286960311267805e-12,2.0482206157940029e-13
3.0025,1.467502407135128e-12,4.4266197583451809e-13,1.8911979043035334e-13,4.9779481300910502e-13,8.0530755524626937e-13,1.153415392257716e-12,2.7779474881267956e-13
3.005,1.3770052153218195e-12,2.4691340463479778e-13,3.3151533707261139e-13,5.9625907399361644e-13,7.5267633702621119e-13,1.2137762763772234e-12,1.9094876015537216e-13
3.0075,1.253776981637873e-12,3.2478972563951953e-13,4.2004421312987891e-13,6.9426877706280652e-13,6.8662799568447478e-13,1.1331157220779846e-12,2.8948147518388738e-13
3.01,1.2300786888086203e-12,4.1717306787569704e-13,5.4304251996446776e-13,7.337665489752415e-13,5.3577681267118251e-13,1.3278741963903434e-12,2.3620969392145513e-13
3.0125,1.2607836684621386e-12,2.4744524927526125e-13,4.6463145585981939e-13,7.6812692283291293e-13,7.8100993758686586e-13,1.2532229266120299e-12,2.0581946262616972e-13
3.015,1.220289535950766e-12,2.9604426036526455e-13,4.9008016061111041e-13,6.4906480578748468e-13,6.9479111617067894e-13,1.151642812696043e-12,1.0116113844810882e-13
3.0175,1.1357525850994495e-12,4.7341294769947742e-13,8.1616675430221724e-13,8.2957060648994722e-13,8.902093962747225e-13,1.2595194846755276e-12,2.8440690487753261e-13
3.02,1.3403597907616556e-12,5.4254395841859149e-13,8.4374036645104971e-13,8.3737271200821704e-13,9.6930537663160709e-13,1.2978419685932765e-12,1.8118911737350682e-13
3.0225,9.9798324533350037e-13,7.5246491943204577e-13,9.6551704339915993e-13,1.0197643017426581e-12,9.368409347353336e-13,1.2546438258593338e-12,1.0136867566838013e-13
3.025,1.0888358966456686e-12,8.7016459778560239e-13,1.1855726333303726e-12,1.0100241022747282e-12,8.885235630126811e-13,1.1829556386079462e-12,6.2672554541969625e-15
3.0275,1.1056221090221233e-12,9.6408245722204251e-13,1.4103157331298699e-12,1.0716914402819809e-12,9.9727098101596646e-13,1.2521678933433905e-12,2.363773021643305e-13
3.03,1.0188675531431975e-12,1.2536498192689303e-12,1.3948688923896985e-12,1.0096061071461189e-12,9.191498520784493e-13,1.1771444976192479e-12,1.4166192069174476e-14
3.0325,1.0475923431356452e-12,1.3580316955176256e-12,1.4003889928005957e-12,9.1371609704174832e-13,8.8678561304289876e-13,1.2187924295641517e-12,4.7912212666672776e-14
3.035,9.3060599896291173e-13,1.5962932865802064e-12,1.5722990283674219e-12,9.7079300771384924e-13,9.664263831864198e-13,1.1754604889081783e-12,2.2193496796878747e-13
3.0375,1.0303653567933399e-12,1.7166715470692319e-12,1.6099666424069016e-12,1.001679811867207e-12,1.0325046299007565e-12,1.3452916216828991e-12,4.5642907694728805e-14
3.04,6.6805457302140748e-13,2.1146361679826615e-12,1.5773739831149741e-12,1.2084356859320585e-12,9.5226071698519687e-13,1.29582049804233e-12,1.6366645330494975e-13
3.0425,8.4837155756657552e-13,2.0416741396961388e-12,1.7757368567585825e-12,1.1409342092310499e-12,9.8317484793295048e-13,1.0785975701228957e-12,6.3889386147013762e-14
3.045,8.4094992040996582e-13,2.3508878828354319e-12,1.6809239992850413e-12,1.0107568746704156e-12,9.7212003708985748e-13,1.2922451368488854e-12,1.4435285450006629e-13
3.0475,8.6845328885536772e-13,2.3387061783608555e-12,1.7633373484930497e-12,1.104034571589741e-12,1.0694908354198651e-12,1.1535372659765123e-12,1.6695106907582083e-13
3.05,8.7335396671574182e-13,2.3113673247288986e-12,1.7352232590607989e-12,1.0832846097631203e-12,1.0184519308901482e-12,1.3458257124684786e-12,1.7997733238023215e-13
3.0525,8.0231757575952272e-13,2.31910367447444e-12,1.5564261097498705e-12,1.0707686293130303e-12,1.0859291176543917e-12,1.2680444581150139e-12,3.4448510683148155e-13
3.055,8.1954870078205205e-13,2.2473997516707103e-12,1.3501427000374536e-12,1.0312656091905431e-12,8.9895499414421727e-13,1.1296962485707983e-12,1.370076646951428e-13
3.0575,7.6348287785954908e-13,1.9783493306210166e-12,1.2807944978571723e-12,1.06535067533444e-12,9.8232007378460293e-13,1.2398725267233439e-12,1.7655895587802339e-13
3.06,6.6059429615768342e-13,2.0732637642232536e-12,1.2764502365976451e-12,1.0007934057050737e-12,1.0160114322665939e-12,9.2151605255094507e-13,1.5477623112967967e-13
3.0625,7.2725220305853577e-13,1.7611699702370789e-12,1.1510880112478947e-12,8.3898988393317426e-13,9.5173145795968141e-13,1.170894544556604e-12,8.9209701967945662e-14
3.065,7.1831683560381204e-13,1.5710746397366478e-12,9.644152089561447e-13,7.9148442380343549e-13,8.9706081064876159e-13,1.1946923810878072e-12,8.4433746074381538e-14
3.0675,7.09705131484337e-13,1.4419821687119149e-12,9.7827490572565598e-13,7.5849945100261725e-13,9.0345708799475286e-13,1.056788534390794e-12,1.5933053635516787e-13
3.07,8.0905985326852432e-13,1.2481093659556165e-12,9.3219981810946625e-13,8.6017441002427749e-13,8.0052408022860414e-13,1.2026723882397781e-12,8.6411263333361739e-14
3.0725,7.4221134050925731e-13,1.34164808004948e-12,8.0832968941469943e-13,6.8862430005566799e-13,8.0095172732359853e-13,1.1560763915334417e-12,3.3900688968783753e-14
3.075,8.0385769743092651e-13,1.0953815045495739e-12,5.8904291311453234e-13,6.3784379765790899e-13,6.4310177299097092e-13,1.1726739158444192e-12,1.9147099916848372e-13
3.0775,8.778754942019697e-13,8.4593210944961773e-13,5.9428109834164756e-13,7.6502534873631719e-13,8.2085643238832468e-13,1.3213018548403335e-12,8.0594484618014662e-14
3.08,8.7533053584644907e-13,8.0450882950570843e-13,4.0573586807924587e-13,5.886215126078227e-13,6.981812786227432e-13,9.8996875185255414e-13,5.4682452327642599e-15
3.0825,9.6242166923870583e-13,5.7870867383685674e-13,4.0922045416655303e-13,4.5693641119668831e-13,6.2053630632430922e-13,1.0474919715955449e-12,1.496935877331741e-13
3.085,8.7520818024910593e-13,5.8721917850019792e-13,5.0262646630672156e-13,5.1844780472755411e-13,5.8863863420615239e-13,1.0637677191543567e-12,1.7963520883686574e-13
3.0875,9.6977485360785203e-13,3.5185216861998825e-13,3.7206893786784187e-13,4.434771197594253e-13,6.8705736393309142e-13,1.0694584405046139e-12,2.9855206905290356e-13
3.09,1.0047271784224213e-12,5.0330048109392092e-13,2.3377489568317841e-13,4.4105606124251926e-13,6.7653466012091083e-13,1.0418760362078039e-12,1.4145252606023412e-13
3.0925,1.0306119789093884e-12,3.0559722481142619e-13,2.5374512622154818e-13,3.9880941939601494e-13,6.2190773408890085e-13,1.0462582963139455e-12,1.2517736545047256e-13
3.095,1.1097411494396687e-12,2.6520462082913368e-13,2.9913999891813932e-13,3.0876319389125388e-13,6.5475605352913617e-13,9.9659826083034222e-13,1.0649660139109949e-13
3.0975,1.1165462183149088e-12,2.2230705077362385e-13,1.4606962985540418e-13,4.0170234120634862e-13,6.4586680764229363e-13,9.4550073728905014e-13,1.1559779696866687e-13
3.1,1.2671600071091495e-12,4.0128063137596015e-13,7.8273233594391416e-14,2.3956505758235384e-13,6.5719532088034752e-13,9.8594027957688473e-13,1.5169476712408534e-13
3.1025,1.1181194956737935e-12,3.1509522434208986e-13,2.4862589715445268e-13,3.3605354715061199e-13,6.2383104109003633e-13,1.011487491046243e-12,1.0677548531247086e-13
3.105,1.3801849011910566e-12,2.2564089438299423e-13,7.859363453787813e-14,2.079501978445122e-13,5.2277803255682268e-13,1.0275830438678018e-12,2.3542915593438311e-14
3.1075,1.2895767258633615e-12,2.6116684813848469e-13,1.9503864180946091e-14,3.0145183803141239e-13,6.6721274599522174e-13,9.6197131956885099e-13,1.1761933976702597e-13
3.11,1.4210972406928452e-12,3.1101583452380147e-13,1.2013525903911976e-13,1.7975987313821174e-13,5.6387892108114643e-13,1.1351494983222909e-12,8.3985308392347572e-14
3.1125,1.3656952825556891e-12,2.7443695782444848e-13,9.1740530324752491e-14,2.8358983234704168e-13,6.0526391849994682e-13,9.0553498372659463e-13,1.9749415410891046e-13
3.115,1.2995806873826872e-12,2.9264509140318921e-13,1.6000906327064087e-13,1.7011453611455761e-13,5.2131930865160122e-13,1.0427700879591677e-12,2.0913980376551572e-13
3.1175,1.3852960435032018e-12,2.0179281539100755e-13,5.9450163466920968e-15,3.3878028151707267e-13,5.8296962818646317e-13,8.9082963513142642e-13,5.4342820837779024e-14
3.12,1.4465174080046598e-12,1.8496235535825298e-13,2.4292241361464942e-13,1.64195567754229e-13,5.8465850867078617e-13,8.5917770884811601e-13,1.0376645130312344e-13
3.1225,1.399849791964895e-12,2.8516394684884539e-13,6.4295528752714022e-14,3.7237713553839786e-13,5.0890345109458659e-13,1.1408004713679212e-12,6.9210338313953619e-14
3.125,1.3511790173801893e-12,2.6903231255007859e-13,1.6859925772951464e-13,3.5426263932318973e-13,6.9904385810835356e-13,9.3924228062835059e-13,1.0372532030663267e-13
3.1275,1.3630513210951973e-12,1.5952003234982783e-13,7.3184129731152491e-14,4.4709479268463868e-13,5.5630001598243631e-13,9.4807835371015344e-13,2.7006259431017646e-13
3.13,1.4039717642069059e-12,2.8372433512074225e-13,1.0923820056787173e-13,3.8017619623539039e-13,5.6254879239332804e-13,9.4472723219486924e-13,1.8315719646497277e-13
3.1325,1.2029845269650146e-12,2.0779979226102102e-13,1.6273695174888726e-13,6.2676021803932924e-13,6.3110380108515775e-13,7.9907571919633605e-13,1.8006547107131752e-13
3.135,1.2631171272999815e-12,2.4034478131590469e-13,1.7517102724583215e-13,6.4285905732957926e-13,5.1384173943759511e-13,9.8095187341333839e-13,1.0906797066221192e-13
3.1375,1.2381723201255637e-12,2.194504761001992e-13,3.1272017030214192e-13,5.2146929971808277e-13,6.3779603103840746e-13,8.7740700978834169e-13,1.7059041628648339e-13
3.14,1.1984836609793785e-12,2.7826124528120015e-13,3.8493353803975825e-13,5.9664838362483338e-13,6.6897803274520642e-13,8.6125610802849777e-13,2.0058683185692077e-13
3.1425,1.1585370381124004e-12,3.5015350869308302e-13,3.9178904513587204e-13,6.8345601050631127e-13,5.8886746926090938e-13,9.5987081129464426e-13,1.5708746295695109e-13
3.145,1.1679081613206737e-12,4.5079523205758085e-13,6.2878019626998431e-13,8.0229497270362601e-13,8.0788471783391775e-13,8.9047416157811662e-13,8.5629796261953149e-14
3.1475,1.1506751683647636e-12,5.1707401571082547e-13,5.5763091232087293e-13,8.0212217169347158e-13,8.5586947166033498e-13,1.0031096052720808e-12,2.4648642766570065e-13
3.15,1.0928503603456094e-12,5.0963840100973724e-13,8.1667858446997916e-13,6.8076504384528087e-13,6.5974333720407511e-13,1.16273483182044e-12,8.9543561665765812e-14
3.1525,1.1535241817277268e-12,6.1573058939485629e-13,9.9887742913616338e-13,8.1047241043544611e-13,8.2133532125364078e-13,9.3209684583499581e-13,8.5611442633430183e-14
3.155,9.96253659992611e-13,8.3020396232538694e-13,1.0723061853859155e-12,9.0961385617442405e-13,7.9092749046930366e-13,1.0514236003068582e-12,3.0272356262885194e-13
3.1575,1.0132919793293146e-12,8.0811828899338838e-13,1.2192000375705669e-12,7.9386321047148611e-13,8.6780138832123716e-13,1.0639995139008203e-12,1.5817640004081077e-13
3.16,9.511213796937056e-13,1.1173450904931986e-12,1.3762112981069558e-12,1.0044123187702977e-12,8.3363551640832298e-13,9.6038104635837693e-13,1.7269021224891935e-13
3.1625,1.1063720441866187e-12,1.3110748543904963e-12,1.5104472011760536e-12,1.0268495040267588e-12,9.5594525770068301e-13,1.1194024065493459e-12,1.956578984375579e-13
3.165,8.0856581032353086e-13,1.5181969527505516e-12,1.3419085980369704e-12,9.9769914666450807e-13,8.5443554577238793e-13,1.0528666866033078e-12,2.9336499605536376e-13
3.1675,8.3979441542258826e-13,1.6878640788268463e-12,1.6117601087360991e-12,1.1847316120901042e-12,9.0508987327005268e-13,1.1381927193547262e-12,3.2336701391197464e-13
3.17,8.4715141801292804e-13,1.8735263484765085e-12,1.4621867888098963e-12,1.0587738094013401e-12,9.0386817140577162e-13,8.5334557974560501e-13,2.3077935094943611e-13
3.1725,8.2925649187039699e-13,1.9439045391542397e-12,1.5708669008773044e-12,1.157200751524902e-12,9.3824127914136473e-13,9.9075105399280748e-13,2.0026371160362891e-13
3.175,8.3296792204128415e-13,2.2201284693423492e-12,1.6514034707179851e-12,9.9742501872869836e-13,7.312703861775875e-13,1.0739151618839194e-12,2.2751347422740946e-13
3.1775,6.4897347500296601e-13,2.2856716388976978e-12,1.5836083271532705e-12,1.0458280155694417e-12,8.9674478778777586e-13,9.7849929591873622e-13,1.6940561169640991e-13
3.18,7.38263391729609e-13,2.2480672220937653e-12,1.3805020546775321e-12,1.0735170881938066e-12,8.1747978995732019e-13,1.0774874709751205e-12,2.51998197367968e-13
3.1825,6.2622851107156379e-13,2.2957387951742713e-12,1.3306269773452776e-12,9.5591643234312099e-13,8.8980488070793648e-13,9.9558456181062321e-13,3.3909617810269834e-13
3.185,6.622993606462882e-13,2.3558256565006072e-12,1.3873084709628753e-12,9.7048795275358638e-13,9.5308734990613238e-13,1.0042246547687229e-12,1.7978111689655932e-13
3.1875,6.0856112673721361e-13,2.1579196297506759e-12,1.2570079397477427e-12,9.5209760237163585e-13,8.1338025540862611e-13,1.0985334577989538e-12,2.2956314082509317e-13
3.19,6.4984452999281116e-13,1.9914419836094963e-12,1.2021455605309492e-12,7.099036846717937e-13,9.6697266462083413e-13,1.0508418787187717e-12,3.0282824838953431e-13
3.1925,7.4463372057808587e-13,1.7955707640205547e-12,1.272535645812166e-12,7.2817734836469434e-13,8.625027097637905e-13,9.7106537469541152e-13,2.7036549334244615e-13
3.195,7.1834593498443313e-13,1.6115818153444889e-12,9.9990569095838929e-13,8.5220597763655355e-13,9.3819573666403256e-13,1.0086632452723041e-12,3.2153475677823385e-13
3.1975,6.4796484369406289e-13,1.4234779321295223e-12,8.7943266265563319e-13,7.3456644524589721e-13,7.4813305111236961e-13,9.0047260827663692e-13,2.6738058870896612e-13
3.2,6.4107102194110336e-13,1.172014804738628e-12,8.3947127471217466e-13,8.3141562722709444e-13,8.2074099045698506e-13,9.7772644564232578e-13,3.3243139265379709e-13
3.2025,5.7504327298170941e-13,1.0054867885575124e-12,7.287091913872983e-13,8.2209514718413525e-13,8.694549654799712e-13,1.0437891460360643e-12,2.2868961631949521e-13
3.205,6.7261062546475207e-13,9.9049288797563976e-13,7.9562941906911015e-13,8.1806770221387162e-13,6.4135170390775708e-13,1.0170027657129971e-12,2.5454717466928169e-13
3.2075,8.5085316016002698e-13,7.481332058696821e-13,5.6560019555666368e-13,5.0722723441751354e-13,6.8572820021839953e-13,1.018817810965996e-12,3.2865299526065337e-13
3.21,7.614390351286117e-13,7.5044459352033672e-13,5.0697482288247768e-13,5.7185490925342266e-13,8.2856877112594299e-13,1.1127846592395892e-12,1.822478331152409e-13
3.2125,9.2797470420278253e-13,6.0569410213762157e-13,3.2663367567859834e-13,6.2122507470768915e-13,6.1610409885370288e-13,9.911267887223918e-13,1.8561071251046884e-13
3.215,8.2352311816162981e-13,5.1969029422333133e-13,4.2367082435327221e-13,5.1865800029307901e-13,5.862903254048723e-13,8.9122921633291512e-13,1.0240251382086651e-13
3.2175,9.2538460473905351e-13,4.6813559964093985e-13,3.1469704342673512e-13,4.6769150855110222e-13,6.4675234091018837e-13,1.0542932108085202e-12,3.7354830427799899e-13
3.22,1.0128517473599669e-12,4.7079080197761841e-13,3.0521555925418407e-13,5.4085667918856411e-13,6.6298289686356177e-13,9.5054918466508216e-13,3.774585884103383e-13
3.2225,1.0348205194358789e-12,4.4371132626364439e-13,1.7770582852205606e-13,4.0142688142719129e-13,6.7746197254184485e-13,9.9270535296797984e-13,3.3424183246669856e-13
3.225,1.1832842646752665e-12,4.0651703451049573e-13,1.3717054139420895e-13,4.7745457988530716e-13,5.6598181926827058e-13,8.9486448708413217e-13,2.8647480126843485e-13
3.2275,9.9308352396069669e-13,3.8730869033913775e-13,2.0275565869821546e-13,3.5292093700238423e-13,4.350250772939649e-13,1.0287246021738588e-12,3.4746486865633719e-13
3.23,1.2807750539081347e-12,2.6479352729078335e-13,5.9116188243067643e-14,2.8335427869465405e-13,5.299445271499605e-13,9.1490885358364704e-13,4.6150663928747086e-13
3.2325,1.2216584320441564e-12,2.800419421415217e-13,2.2494433316593347e-13,2.1119250858832298e-13,5.7387473558192181e-13,9.3428088248978403e-13,2.9545225690986769e-13
3.235,1.2091237708752196e-12,2.5816678977020387e-13,1.9316969806672828e-13,2.7563507771091074e-13,4.0163804349466496e-13,8.4280941893712527e-13,3.9704979966973486e-13
3.2375,1.165277562687332e-12,3.5334545141390915e-13,1.3920820183142217e-13,2.7651629759001686e-13,5.173235747128617e-13,1.0055908456663661e-12,5.807630853139119e-13
3.24,1.3290096473531204e-12,2.5521821370772517e-13,7.2421548942875137e-14,2.5510705792601991e-13,4.3874929228322704e-13,9.0606600541038211e-13,3.7952357359479657e-13
3.2425,1.2907082137992704e-12,2.076336674516287e-13,6.8805932908504687e-14,2.5005897441533917e-13,5.2382871442242324e-13,9.6234449838876313e-13,4.7967012782656096e-13
3.245,1.3446367296729854e-12,2.8659277298362445e-13,6.6357033209169762e-15,3.4036210797745027e-13,5.5142285599201761e-13,8.5909441954971962e-13,3.0494193582781801e-13
3.2475,1.378548277330024e-12,2.0711644196844862e-13,1.5587763981252783e-13,3.672948656099737e-13,5.1631013997708991e-13,8.2730618592425259e-13,2.3788054488906587e-13
3.25,1.1836701460837294e-12,1.60970828204945e-13,1.334625050908314e-13,3.9112209403150414e-13,4.3798470837211677e-13,8.7241669492682713e-13,2.7268668979288198e-13
3.2525,1.4797785279568588e-12,2.5644279601893144e-13,1.2242837753062859e-13,3.9263462961366485e-13,4.8751715489063832e-13,8.8555365821723622e-13,3.3929142521801639e-13
3.255,1.3675088614123674e-12,1.2125115651417548e-13,1.3745114855697523e-13,3.027483093679845e-13,6.068546902627309e-13,8.1157093741077504e-13,3.471850754039407e-13
3.2575,1.3900304348426626e-12,3.0934557234096376e-13,6.5379253801542554e-14,5.275879182671118e-13,5.3086702437176525e-13,9.1515099589795153e-13,3.1476326973349102e-13
3.26,1.2954148040475595e-12,2.3875832366381031e-13,8.5568366532194053e-14,2.4999858790840168e-13,5.6409285061881915e-13,8.0955517505454432e-13,4.7773412236855246e-13
3.2625,1.2361781125143361e-12,1.5335358231919705e-13,1.6425896133809584e-14,3.6329531029962227e-13,6.9238916719725958e-13,8.4310091403999203e-13,3.296595550117266e-13
3.265,1.386822830820861e-12,1.9000444729054672e-13,3.1425377282823383e-13,4.9072445240655668e-13,6.1418827922696234e-13,8.2568156627490745e-13,2.8008880875614197e-13
3.2675,1.2700556481789098e-12,3.1252006782403947e-13,2.1573750765222181e-13,5.1928998675684193e-13,4.1294653715548088e-13,7.7651270973733877e-13,3.9435539264221605e-13
3.27,1.2552016340552551e-12,3.2954938455276148e-13,4.4648378298413346e-13,7.0448999526970684e-13,5.6662110511251144e-13,7.3607591855144525e-13,3.8864995815164056e-13
3.2725,1.1875516610578127e-12,3.5252225334500544e-13,4.7457980679340735e-13,6.825593991707347e-13,6.9143162567947378e-13,8.980692857969661e-13,5.4379582752516752e-13
3.275,1.2048067628006908e-12,3.0361382135376634e-13,5.6728559012353769e-13,7.2994173798536086e-13,8.8040463329620837e-13,8.1941843914798184e-13,3.9753285322341314e-13
3.2775,1.1998230130188615e-12,5.8727922403017946e-13,5.4346541697138991e-13,6.5307464913025131e-13,6.487103911075169e-13,8.4794076050710295e-13,2.5304131596071048e-13
3.28,1.2294135813130002e-12,5.6179028654271942e-13,7.5119214833815839e-13,6.9016644671855053e-13,6.4247465495901416e-13,8.2948248019887158e-13,4.0238390932755423e-13
3.2825,1.0012157407987745e-12,5.6743253175462529e-13,9.1998864127742692e-13,7.5270596688542658e-13,6.7513075094760365e-13,9.5482082675893741e-13,4.5202468962889865e-13
3.285,9.9083085034506317e-13,8.0664124351081898e-13,1.1646793651468829e-12,7.7483607388944491e-13,8.642687968544233e-13,1.0547546579280968e-12,3.6501957693387476e-13
3.2875,1.1506295151354342e-12,7.9312627173431229e-13,1.1390050383194088e-12,8.7602400315752432e-13,7.7587591449669807e-13,9.3936900303397196e-13,4.505125914356112e-13
3.29,9.6936493982715698e-13,1.168637081279222e-12,1.2938784658164248e-12,8.3882134142079341e-13,8.3755842176374291e-13,9.8922490433787054e-13,3.1054813164744509e-13
3.2925,9.9409799612287041e-13,1.3446518894982961e-12,1.3600172526486333e-12,9.4685857483497873e-13,6.6981340227880332e-13,9.8372914954441069e-13,4.9314426225692461e-13
3.295,9.6327519905948147e-13,1.5674716333020195e-12,1.6356850120643527e-12,9.5828580878509689e-13,9.1647801625628493e-13,9.8996483709229499e-13,5.1721302296357181e-13
3.2975,1.0430594398843563e-12,1.5922810160899795e-12,1.3721912169631121e-12,1.0702666880439736e-12,8.0608115608019795e-13,8.556069356617295e-13,4.3864605414776712e-13
3.3,9.7642485614822525e-13,1.7993896245856284e-12,1.6667576820388568e-12,1.0908205453931219e-12,9.8595302379355969e-13,9.3794885399876031e-13,4.7228415783736228e-13
3.3025,7.073372692702202e-13,1.9387531987119714e-12,1.5635013566066569e-12,1.0491341733860014e-12,9.1546911762246582e-13,9.379885731853583e-13,3.4319451872636755e-13
3.305,7.2124313250032424e-13,2.0577195612623795e-12,1.6172917076750244e-12,1.041869789709875e-12,8.10253500448767e-13,9.4361093220489822e-13,4.8013366999595947e-13
3.3075,7.6525702473165462e-13,2.0856317163801944e-12,1.5322097509852156e-12,9.946223670294298e-13,8.9106231469484688e-13,8.982334678598245e-13,4.2249304633674482e-13
3.31,8.4840921592497896e-13,2.2864247203754696e-12,1.3588585314161206e-12,1.1543931658637014e-12,6.9813994187689046e-13,9.6445468233769007e-13,5.3570869787362238e-13
3.3125,7.8423329089229996e-13,2.2428042064006809e-12,1.4936413232194322e-12,1.1285607191953445e-12,8.1891480641535841e-13,9.9979536373130114e-13,4.9822519668572906e-13
3.315,7.644027573112459e-13,2.3050263358727433e-12,1.3517195921446393e-12,1.0145692875657968e-12,8.1976562313085378e-13,9.7035186600688135e-13,5.3799697333341918e-13
