Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
2.8475,8.0949465228552544e-06,1.4714070068335755e-05,2.1761296090026169e-05,2.7167254105917385e-05,3.1483304541790213e-05,3.7987587877771996e-05,4.5311351429577517e-05
2.85,8.1066295560201286e-06,1.4706394604085752e-05,2.1747223095493075e-05,2.7150762351377524e-05,3.1471391076101032e-05,3.7980039930115731e-05,4.5323086778866e-05
2.8525,8.1187387566424443e-06,1.4699248578144884e-05,2.1733406366180414e-05,2.7134452852654005e-05,3.1459766517950829e-05,3.7972888459031641e-05,4.5335019341637245e-05
2.855,8.1310891112038935e-06,1.4692556137508167e-05,2.1719784002322227e-05,2.7118503649938629e-05,3.1448547035293888e-05,3.796616815677489e-05,4.5347154060359154e-05
2.8575,8.1434981285733202e-06,1.4686256583721275e-05,2.1706295122902514e-05,2.7103110070565924e-05,3.1437848802045357e-05,3.7959924881751894e-05,4.5359498085290417e-05
2.86,8.1557862232989124e-06,1.4680304290552884e-05,2.1692887359645529e-05,2.7088463578766278e-05,3.1427793208646751e-05,3.795420089706514e-05,4.5372052817494172e-05
2.8625,8.1677783661199691e-06,1.4674669844969958e-05,2.1679529171936559e-05,2.7074756358145036e-05,3.1418499127650509e-05,3.7949029875510701e-05,4.5384814225060799e-05
2.865,8.1793055133655055e-06,1.4669343172682338e-05,2.16662268405864e-05,2.7062181413451467e-05,3.1410076576004177e-05,3.794443779224091e-05,4.539777478259393e-05
2.8675,8.1902100182841165e-06,1.4664337555853692e-05,2.1653041289059954e-05,2.7050922976054048e-05,3.1402627965301322e-05,3.7940442376414803e-05,4.5410922521078477e-05
2.87,8.2003322092684251e-06,1.4659688644411365e-05,2.1640099711963447e-05,2.7041159389041771e-05,3.1396253907346858e-05,3.7937063371155694e-05,4.5424252806441489e-05
2.8725,8.2095692949207705e-06,1.4655485077252857e-05,2.162761947573486e-05,2.7033063603397001e-05,3.1391046378039936e-05,3.7934300212101875e-05,4.5437746395150336e-05
2.875,8.2177961904966123e-06,1.4651818224364557e-05,2.1615883822124555e-05,2.7026783196577113e-05,3.138706836002149e-05,3.7932134874820373e-05,4.5451371878749199e-05
2.8775,8.2248983429823743e-06,1.4648812882343834e-05,2.1605255901801218e-05,2.7022446214107733e-05,3.1384371399266182e-05,3.7930545229467048e-05,4.5465099569879406e-05
2.88,8.230794182333484e-06,1.4646645826761966e-05,2.1596163874080109e-05,2.7020173053396454e-05,3.1383007460692933e-05,3.7929517602304437e-05,4.5478913544640923e-05
2.8825,8.2354223170418226e-06,1.4645531659713041e-05,2.1589061518497242e-05,2.7020058228762712e-05,3.1383011743718934e-05,3.7929031608428273e-05,4.5492796039845265e-05
2.885,8.2387273040496627e-06,1.4645706517999813e-05,2.1584400820228315e-05,2.702215824195639e-05,3.1384394043461681e-05,3.792905364626329e-05,4.5506720604919005e-05
2.8875,8.240666846520273e-06,1.4647428526921166e-05,2.1582613300433341e-05,2.7026494755270544e-05,3.1387142308355593e-05,3.7929541294549746e-05,4.5520657476408912e-05
2.89,8.2412170450403805e-06,1.4650967527830738e-05,2.1584077049053866e-05,2.7033055643281205e-05,3.1391226197210429e-05,3.7930448583504561e-05,4.5534577910085294e-05
2.8925,8.2403678845925325e-06,1.4656594114854628e-05,2.1589082683944831e-05,2.7041790849021959e-05,3.1396594923998746e-05,3.7931723772240647e-05,4.5548452762770985e-05
2.895,8.2381248190343077e-06,1.466456001624161e-05,2.1597805541477984e-05,2.7052609368158931e-05,3.1403177793374035e-05,3.7933310436936368e-05,4.5562253548987804e-05
2.8975,8.2345085854274931e-06,1.4675076620958897e-05,2.161028361987895e-05,2.7065375016534014e-05,3.1410883199243496e-05,3.7935147952310107e-05,4.5575951542200106e-05
2.9,8.2295589145604891e-06,1.4688287585673895e-05,2.1626407318771112e-05,2.7079910241619657e-05,3.1419604017444858e-05,3.7937177561577284e-05,4.5589523530078583e-05
2.9025,8.2233296417205556e-06,1.4704227423737879e-05,2.1645909380878228e-05,2.709599335775206e-05,3.1429213773254835e-05,3.7939337889343157e-05,4.5602946916499057e-05
2.905,8.2158882015927311e-06,1.4722785552783469e-05,2.1668370363168648e-05,2.7113362636124782e-05,3.1439567951251318e-05,3.7941567498847416e-05,4.5616201738849704e-05
2.9075,8.2073146155073468e-06,1.4743671439590008e-05,2.1693235344613864e-05,2.7131720226585418e-05,3.1450506292284652e-05,3.7943804556452981e-05,4.56292694948855e-05
2.91,8.1977018903659438e-06,1.4766393699714581e-05,2.1719838960421764e-05,2.7150739936274988e-05,3.1461856608347815e-05,3.7945988283693289e-05,4.56421358119031e-05
2.9125,8.1871546472044336e-06,1.4790262149694084e-05,2.174743531157652e-05,2.7170073576992371e-05,3.147343573315682e-05,3.7948058007825834e-05,4.5654787100385513e-05
2.915,8.1757907905938933e-06,1.4814406285311945e-05,2.1775238271116492e-05,2.7189361469412802e-05,3.1485054497451576e-05,3.7949954697447825e-05,4.5667212465517993e-05
2.9175,8.1637416779208745e-06,1.4837823600267472e-05,2.1802460608123931e-05,2.7208242438850043e-05,3.1496518336327634e-05,3.7951621787115844e-05,4.5679403454617094e-05
2.92,8.1511537190987568e-06,1.4859457258180136e-05,2.1828352804764832e-05,2.7226367441721584e-05,3.150763468472922e-05,3.7953006242934603e-05,4.5691354545804221e-05
2.9225,8.1381851295191084e-06,1.487827857390389e-05,2.1852235095852399e-05,2.7243409535450372e-05,3.1518215873839446e-05,3.7954058063145359e-05,4.5703062639495945e-05
2.925,8.1250067822503571e-06,1.4893386851831223e-05,2.1873527722661389e-05,2.7259071735309076e-05,3.1528083766765314e-05,3.7954732497367377e-05,4.5714527558626833e-05
2.9275,8.1118019836567615e-06,1.4904094593026031e-05,2.1891772486104798e-05,2.7273098298322496e-05,3.1537075852755222e-05,3.7954992303954097e-05,4.5725753266355019e-05
2.93,8.0987611609134912e-06,1.4909981415504641e-05,2.1906640897669791e-05,2.7285276705958596e-05,3.1545046222911624e-05,3.7954805868432623e-05,4.5736745965629081e-05
2.9325,8.0860811775096015e-06,1.4910929777902168e-05,2.1917936851256285e-05,2.7295442370855464e-05,3.1551870647384811e-05,3.795414878114626e-05,4.5747514757841815e-05
2.935,8.0739593892893076e-06,1.4907127055393982e-05,2.1925594243802417e-05,2.7303479415716404e-05,3.1557447197432422e-05,3.7953004310982521e-05,4.5758070868922457e-05
2.9375,8.0625917129490277e-06,1.489903590791361e-05,2.1929665391732503e-05,2.730932054122845e-05,3.1561697481492408e-05,3.7951363209313675e-05,4.5768428144107149e-05
2.94,8.0521677266209545e-06,1.4887329900029683e-05,2.1930305563075756e-05,2.7312944056224571e-05,3.1564568828889818e-05,3.7949223468586231e-05,4.5778602338353506e-05
2.9425,8.0428669660401285e-06,1.487281436382772e-05,2.1927757735191353e-05,2.7314370267203162e-05,3.1566034362355635e-05,3.7946592144170136e-05,4.5788612577779276e-05
2.945,8.0348527071295168e-06,1.4856340955117616e-05,2.192233228205944e-05,2.7313658251407409e-05,3.1566094164129289e-05,3.7943487035513616e-05,4.5798482587663296e-05
2.9475,8.028267551367312e-06,1.4838725338175078e-05,2.191438328064508e-05,2.731089740657129e-05,3.1564770128044261e-05,3.7939933412336861e-05,4.5808237376672483e-05
2.95,8.0232278994097583e-06,1.4820672004644494e-05,2.1904286957577192e-05,2.7306200974343283e-05,3.156210384963599e-05,3.7935962572224038e-05,4.5817902326402634e-05
2.9525,8.019822536066694e-06,1.4802755363967344e-05,2.1892425382207289e-05,2.7299701650235191e-05,3.1558156394828279e-05,3.7931612875780718e-05,4.5827504232719252e-05
2.955,8.0181073117013377e-06,1.4785416332001112e-05,2.1879170171485269e-05,2.7291543426543565e-05,3.1553003749989442e-05,3.7926927490571842e-05,4.583706915492956e-05
2.9575,8.0181057246283608e-06,1.4768961544598265e-05,2.1864871497069937e-05,2.7281879302385033e-05,3.1546735537631317e-05,3.7921954825697225e-05,4.5846623474145888e-05
2.96,8.019809971895001e-06,1.4753575681817323e-05,2.1849848507723058e-05,2.7270866649181972e-05,3.1539453969135989e-05,3.7916747688589835e-05,4.5856193186856963e-05
2.9625,8.0231797199994408e-06,1.4739344198009472e-05,2.183438713994099e-05,2.7258665019380156e-05,3.1531270881705094e-05,3.7911362857097962e-05,4.5865804180978247e-05
2.965,8.0281465769413584e-06,1.4726278343243501e-05,2.1818732783067424e-05,2.7245435404445755e-05,3.1522306623640406e-05,3.7905860168106722e-05,4.5875481866808178e-05
2.9675,8.0346131935400013e-06,1.4714336985959948e-05,2.1803082554107631e-05,2.7231336813143491e-05,3.1512686497769871e-05,3.7900300333846673e-05,4.5885248924444546e-05
2.97,8.0424598708336252e-06,1.4703447522032007e-05,2.1787582313256293e-05,2.7216528533032185e-05,3.1502541899218428e-05,3.7894744963406264e-05,4.5895126576296028e-05
2.9725,8.0515471517901483e-06,1.4693520733078812e-05,2.1772334282736953e-05,2.7201169130322959e-05,3.1492008371120484e-05,3.7889255500091064e-05,4.5905134506375806e-05
2.975,8.061719182605829e-06,1.4684458627740938e-05,2.1757400767474561e-05,2.7185420972703936e-05,3.1481224559511908e-05,3.7883891933583052e-05,4.5915288856345144e-05
2.9775,8.0728065276353506e-06,1.4676161902089969e-05,2.1742806687776985e-05,2.7169451390777106e-05,3.1470329425462828e-05,3.7878711489932609e-05,4.5925603079324088e-05
2.98,8.0846281336664107e-06,1.4668534618213434e-05,2.1728545123983052e-05,2.7153433109892273e-05,3.1459460620139583e-05,3.7873767564640551e-05,4.5936087791877584e-05
2.9825,8.0969965256357123e-06,1.4661484619504832e-05,2.1714580883800766e-05,2.713753932172417e-05,3.1448751239542905e-05,3.7869107432419351e-05,4.5946749469252586e-05
2.985,8.1097215725848233e-06,1.4654930161607493e-05,2.1700860249176681e-05,2.7121947037907198e-05,3.1438332443787369e-05,3.7864773764166457e-05,4.5957591962898927e-05
2.9875,8.1226129162768762e-06,1.4648800614977678e-05,2.1687319940535278e-05,2.7106840953232395e-05,3.1428321482283636e-05,3.7860798980541037e-05,4.5968616091287894e-05
2.99,8.1354789812988046e-06,1.4643035925694714e-05,2.167389733218904e-05,2.7092408790022514e-05,3.1418825330867576e-05,3.7857209853376213e-05,4.597981652046508e-05
2.9925,8.1481334746378794e-06,1.4637592152803106e-05,2.1660549041832431e-05,2.7078840608915592e-05,3.1409958144446057e-05,3.7854025388356084e-05,4.5991185097825123e-05
2.995,8.1603970666268823e-06,1.4632444973754785e-05,2.1647264117363018e-05,2.7066329431120764e-05,3.1401836339315964e-05,3.7851270495839107e-05,4.6002710771617748e-05
2.9975,8.172098358828556e-06,1.4627592686719799e-05,2.1634081955068284e-05,2.7055063223093245e-05,3.1394567183382053e-05,3.7848969608220239e-05,4.6014378971787332e-05
3.0,8.1830805889755236e-06,1.4623060212068793e-05,2.162110987456599e-05,2.7045221406132001e-05,3.1388254417616706e-05,3.7847143125774381e-05,4.6026173199035886e-05
3.0025,8.1931992477175861e-06,1.4618900958395682e-05,2.1608528991894702e-05,2.7036973852701869e-05,3.138299130554761e-05,3.784580128121905e-05,4.6038071572560563e-05
3.005,8.2023249592490766e-06,1.4615197750176997e-05,2.1596599911633172e-05,2.7030481331410863e-05,3.1378863660343732e-05,3.7844947685844837e-05,4.605004974293794e-05
3.0075,8.2103455909354441e-06,1.4612069833139779e-05,2.1585669439983842e-05,2.7025890195960467e-05,3.1375946070338224e-05,3.7844580381138452e-05,4.6062082267599871e-05
3.01,8.2171666165087719e-06,1.4609676961707845e-05,2.1576151349157583e-05,2.7023325721709284e-05,3.1374299572280958e-05,3.7844690234491239e-05,4.6074141983783908e-05
3.0125,8.2227076913000014e-06,1.4608213648791117e-05,2.1568492405579053e-05,2.7022885834458158e-05,3.1373966970529404e-05,3.7845260705731804e-05,4.6086198958341317e-05
3.015,8.2269034026019027e-06,1.4607907529893793e-05,2.1563149561525958e-05,2.7024640674206345e-05,3.1374974149837525e-05,3.7846267894186791e-05,4.6098221635710468e-05
3.0175,8.2297050026798366e-06,1.4609015518813741e-05,2.1560573087570204e-05,2.7028630405218972e-05,3.1377328959383958e-05,3.7847683364043628e-05,4.6110178601232494e-05
3.02,8.231080527117431e-06,1.4611813040337285e-05,2.156117091567556e-05,2.7034861307022034e-05,3.1381020910224537e-05,3.784947336135672e-05,4.612203847838941e-05
3.0225,8.2310139649994683e-06,1.4616583775525757e-05,2.1565271722181462e-05,2.7043301818902697e-05,3.1386019613098716e-05,3.7851597473969246e-05,4.6133768926875168e-05
3.025,8.2295035290267613e-06,1.4623605582162089e-05,2.1573095153611893e-05,2.7053880418447761e-05,3.1392273493244531e-05,3.7854011001465988e-05,4.6145338120876796e-05
3.0275,8.2265664028336981e-06,1.4633128595320001e-05,2.1584728196546952e-05,2.7066482182614567e-05,3.1399712159215641e-05,3.7856665950951148e-05,4.61567158064402e-05
3.03,8.2222349410908284e-06,1.4645345404351127e-05,2.1600107176368922e-05,2.7080945942764072e-05,3.1408244055015585e-05,3.7859510357880365e-05,4.6167872863476593e-05
3.0325,8.2165590207893443e-06,1.4660355534988703e-05,2.1619011145508216e-05,2.709706725295025e-05,3.1417758485690367e-05,3.78624908081653e-05,4.6178782877095254e-05
3.035,8.2096009907375926e-06,1.4678124560679141e-05,2.1641062981712617e-05,2.7114597462503707e-05,3.1428125139014708e-05,3.7865551447832904e-05,4.6189420899099781e-05
3.0375,8.2014376164220986e-06,1.4698445373999401e-05,2.1665742810679682e-05,2.7133247023686109e-05,3.1439195840708493e-05,3.7868634675094026e-05,4.61997645585007e-05
3.04,8.1921572191198171e-06,1.4720908991388205e-05,2.1692410591950002e-05,2.7152692672663656e-05,3.1450806365017502e-05,3.7871682301682205e-05,4.6209793794722544e-05
3.0425,8.1818610530118945e-06,1.4744892317563678e-05,2.1720335822398483e-05,2.7172587051938247e-05,3.1462779827801941e-05,3.787463654128726e-05,4.621949200723305e-05
3.045,8.1706645800946282e-06,1.4769573914707283e-05,2.174873435324533e-05,2.7192566104152132e-05,3.1474929915467421e-05,3.787744001576699e-05,4.6228846777922471e-05
3.0475,8.1586961073432701e-06,1.4793968706352654e-05,2.1776808389893287e-05,2.721226009302925e-05,3.1487064569657406e-05,3.7880038426787275e-05,4.6237849276029823e-05
3.05,8.146098014463646e-06,1.4816997295583835e-05,2.1803785239098985e-05,2.7231304643673681e-05,3.1498987372543524e-05,3.7882379845460831e-05,4.6246494168548005e-05
3.0525,8.1330274274530275e-06,1.4837574729978517e-05,2.1828951303989781e-05,2.7249355157321835e-05,3.1510503730947262e-05,3.7884415029731365e-05,4.6254780083351994e-05
3.055,8.1196539568094262e-06,1.4854705400987907e-05,2.1851683144945792e-05,2.726609240512246e-05,3.1521423396433377e-05,3.788609700177007e-05,4.6262708142491618e-05
3.0575,8.1061601399680044e-06,1.4867586777486804e-05,2.1871472705680982e-05,2.7281235263455559e-05,3.1531568459573366e-05,3.7887384259673043e-05,4.6270284697470103e-05
3.06,8.0927368319073814e-06,1.4875671935178436e-05,2.1887938936936501e-05,2.7294544734676078e-05,3.1540774297808182e-05,3.7888239025049733e-05,4.6277518151263443e-05
3.0625,8.0795829929503225e-06,1.4878719500053841e-05,2.190083578049744e-05,2.7305831539413922e-05,3.1548895097139932e-05,3.7888630858414702e-05,4.6284421338373607e-05
3.065,8.0669021276118674e-06,1.4876808175080136e-05,2.191004849138176e-05,2.7314955274552254e-05,3.1555807402898648e-05,3.7888534821620842e-05,4.6291010175798376e-05
3.0675,8.054897593125392e-06,1.4870316935912652e-05,2.1915586630390399e-05,2.732182798770637e-05,3.1561412918372459e-05,3.7887934053488653e-05,4.6297305055308495e-05
3.07,8.0437688159818154e-06,1.4859871143506377e-05,2.1917570569677724e-05,2.7326409633463643e-05,3.1565637889914494e-05,3.7886818690711086e-05,4.6303328670622247e-05
3.0725,8.0337063679060285e-06,1.4846260801289263e-05,2.1916213744493396e-05,2.7328704699294954e-05,3.1568435660592366e-05,3.7885186329615265e-05,4.6309106382966997e-05
3.075,8.0248866050595054e-06,1.4830353830078872e-05,2.1911804658597407e-05,2.7328758706422971e-05,3.1569785244488135e-05,3.7883042464361911e-05,4.6314666736664459e-05
3.0775,8.0174685313144146e-06,1.4813010028206545e-05,2.1904685983280592e-05,2.7326653055461795e-05,3.1569694014949258e-05,3.7880402761655322e-05,4.6320042655844667e-05
3.08,8.0115877765731883e-06,1.4795001092165424e-05,2.1895233098307213e-05,2.7322499084590906e-05,3.1568193276991918e-05,3.7877292362041793e-05,4.6325270487256753e-05
3.0825,8.007349868460517e-06,1.4776960666766641e-05,2.1883832067591111e-05,2.7316428579320163e-05,3.1565333676157865e-05,3.7873741659496751e-05,4.6330386239775059e-05
3.085,8.0048284490261786e-06,1.4759386955305213e-05,2.1870864809956302e-05,2.7308588629270563e-05,3.1561184911926975e-05,3.786978787701796e-05,4.6335426392016201e-05
3.0875,8.0040637882560255e-06,1.4742636995378649e-05,2.1856696740677887e-05,2.7299137112396236e-05,3.1555832080430509e-05,3.7865473950617919e-05,4.6340427279148688e-05
3.09,8.0050634175883012e-06,1.4726937513305972e-05,2.184166510401969e-05,2.728823852525406e-05,3.1549374512210163e-05,3.7860848019335221e-05,4.6345425056771482e-05
3.0925,8.0078007018513474e-06,1.4712405416026959e-05,2.1826074778993254e-05,2.7276060549628382e-05,3.1541923189018905e-05,3.785596416460045e-05,4.6350455818002377e-05
3.095,8.0122189816026405e-06,1.4699072615374332e-05,2.1810193084600144e-05,2.7262772060894452e-05,3.1533599898086309e-05,3.7850879880694683e-05,4.6355554664581361e-05
3.0975,8.018230807480245e-06,1.4686909128848034e-05,2.1794240713389856e-05,2.7248541224610976e-05,3.1524532486372736e-05,3.7845654900835609e-05,4.6360754386483718e-05
3.1,8.0257238344760206e-06,1.4675847462683156e-05,2.1778387783090345e-05,2.7233536293227022e-05,3.1514854355954239e-05,3.7840351164865609e-05,4.6366085586529071e-05
3.1025,8.0345589665578268e-06,1.4665796419855824e-05,2.1762753008430508e-05,2.7217920640145215e-05,3.1504700472917925e-05,3.783502882953289e-05,4.6371573612802114e-05
3.105,8.0445830794038968e-06,1.4656656779767921e-05,2.1747416235031522e-05,2.7201862263599341e-05,3.1494212539909656e-05,3.7829751200950741e-05,4.637724404651102e-05
3.1075,8.0556268730989842e-06,1.4648325279957713e-05,2.1732418521196331e-05,2.7185533624584707e-05,3.1483533696253345e-05,3.7824580349771836e-05,4.6383119043914815e-05
3.11,8.0675100356862326e-06,1.4640701958419446e-05,2.1717766790529071e-05,2.7169113123471633e-05,3.1472807610677687e-05,3.7819576865045571e-05,4.6389217712205989e-05
3.1125,8.0800417105148982e-06,1.4633690854335684e-05,2.1703437967846921e-05,2.7152783456690111e-05,3.1462174797131513e-05,3.781479922989784e-05,4.6395555911783246e-05
3.115,8.0930269014830725e-06,1.4627204077178632e-05,2.1689385931133746e-05,2.7136725506627132e-05,3.1451773574321713e-05,3.7810300707129206e-05,4.6402144950079182e-05
3.1175,8.1062685377916314e-06,1.462116407805061e-05,2.1675548967109253e-05,2.7121124342378411e-05,3.1441733874923822e-05,3.7806128541297964e-05,4.6408992526716827e-05
3.12,8.119570108399801e-06,1.4615504334516699e-05,2.1661864518022492e-05,2.7106175365447838e-05,3.1432173008446789e-05,3.7802325996687647e-05,4.6416103262210818e-05
3.1225,8.1327359989172304e-06,1.4610171686402895e-05,2.1648281228973526e-05,2.7092071169786519e-05,3.1423202094474999e-05,3.7798923567268649e-05,4.642347473838011e-05
3.125,8.1455778526290898e-06,1.4605131267768168e-05,2.1634776150770749e-05,2.7079007489463679e-05,3.1414939429536557e-05,3.7795947038647888e-05,4.6431101952972719e-05
3.1275,8.1579162074042188e-06,1.4600368902988715e-05,2.1621371626849135e-05,2.7067178913316193e-05,3.1407502218374505e-05,3.7793414138618102e-05,4.643897565023327e-05
3.13,8.1695832241170343e-06,1.459589644920625e-05,2.1608154074811432e-05,2.7056770214554624e-05,3.1400999471912518e-05,3.7791345169983258e-05,4.6447083092038713e-05
3.1325,8.1804251707031077e-06,1.4591754793391912e-05,2.1595285379166894e-05,2.7047956707102697e-05,3.1395532940029286e-05,3.7789762082632616e-05,4.6455407626022612e-05
3.135,8.1903013339803405e-06,1.4588014746259084e-05,2.1583005449068158e-05,2.7040906302635287e-05,3.1391196351779045e-05,3.7788682870343399e-05,4.6463928791973892e-05
3.1375,8.1990899388150021e-06,1.458478024810697e-05,2.157164234032723e-05,2.7035774672536173e-05,3.1388075650131184e-05,3.7788119060470174e-05,4.6472623739305904e-05
3.14,8.2066854394660459e-06,1.4582194411448874e-05,2.1561600919007556e-05,2.7032695626690813e-05,3.1386241486037365e-05,3.778807421583046e-05,4.6481466166477921e-05
3.1425,8.2130000430023592e-06,1.4580441546793275e-05,2.155332947590587e-05,2.7031780168227102e-05,3.1385750520474462e-05,3.7788547188779196e-05,4.6490428593657821e-05
3.145,8.2179618949456284e-06,1.4579743523318242e-05,2.1547292498450827e-05,2.7033111427283887e-05,3.1386642294284389e-05,3.7789528936492913e-05,4.6499481015938062e-05
3.1475,8.2215141687537752e-06,1.4580352656688564e-05,2.1543954717603053e-05,2.7036741768468036e-05,3.1388937671005902e-05,3.7791003658448095e-05,4.6508592122320897e-05
3.15,8.2236155822425652e-06,1.4582546310895915e-05,2.1543747874837885e-05,2.7042690710771832e-05,3.1392638670165711e-05,3.7792950205426244e-05,4.6517729940951394e-05
3.1525,8.2242457570193808e-06,1.4586620480829984e-05,2.1547034735437656e-05,2.7050943302631377e-05,3.1397729585239877e-05,3.7795342424244063e-05,4.6526863505896806e-05
3.155,8.2233974077974514e-06,1.4592870068995318e-05,2.1554071747159328e-05,2.7061441299889904e-05,3.140417144844233e-05,3.779814746552893e-05,4.6535959666601097e-05
3.1575,8.221079915803465e-06,1.460157029588086e-05,2.1564983687768593e-05,2.7074081773093819e-05,3.1411903601350985e-05,3.7801326121141247e-05,4.6544984025497242e-05
3.16,8.2173219059026189e-06,1.4612950981500119e-05,2.1579747621793762e-05,2.7088716412914776e-05,3.1420845186206796e-05,3.7804835721883989e-05,4.65539045016275e-05
3.1625,8.2121680994534179e-06,1.4627162958138168e-05,2.1598182539452567e-05,2.7105150425589023e-05,3.1430895289494398e-05,3.7808631045116194e-05,4.6562691382806521e-05
3.165,8.2056787991717282e-06,1.464423578430878e-05,2.1619948448569388e-05,2.7123143146542062e-05,3.1441933036125289e-05,3.7812663052242699e-05,4.6571316220184585e-05
3.1675,8.1979267309722533e-06,1.4664032344925009e-05,2.1644556336335437e-05,2.7142409957323719e-05,3.1453816676910341e-05,3.7816880508522944e-05,4.6579752181611324e-05
3.17,8.1889983359485679e-06,1.4686216013083436e-05,2.1671391347979362e-05,2.7162629767363406e-05,3.1466388142378982e-05,3.7821229973262157e-05,4.6587975302253794e-05
3.1725,8.178993738160948e-06,1.4710229483755112e-05,2.1699737736802749e-05,2.718345138561052e-05,3.147947254352713e-05,3.7825655848170339e-05,4.6595963582795047e-05
3.175,8.1680229578625181e-06,1.473529998833879e-05,2.1728814226863138e-05,2.720450305837342e-05,3.1492881418172115e-05,3.7830101805468144e-05,4.6603697143494538e-05
3.1775,8.1562118515152119e-06,1.4760467099912685e-05,2.1757814781398809e-05,2.7225402390843635e-05,3.1506418509893041e-05,3.783451103010852e-05,4.661115925711023e-05
3.18,8.1437002583800225e-06,1.4784645837148905e-05,2.1785948157050468e-05,2.7245769851674906e-05,3.1519883318752921e-05,3.7838828401002058e-05,4.6618337579047649e-05
3.1825,8.1306435846815958e-06,1.4806711705794701e-05,2.1812472911411647e-05,2.7265240713181383e-05,3.1533072203655914e-05,3.7843000258096411e-05,4.6625223211955282e-05
3.185,8.1172095720531085e-06,1.4825599280633599e-05,2.1836729209294814e-05,2.728347550029778e-05,3.1545784168036248e-05,3.7846975259888652e-05,4.6631810005245293e-05
3.1875,8.1035785745882112e-06,1.4840407648280187e-05,2.1858165471053356e-05,2.7300167700926523e-05,3.1557825158836777e-05,3.7850702805730515e-05,4.6638094719719315e-05
3.19,8.0899440697284034e-06,1.4850487436784236e-05,2.1876357654053653e-05,2.7315056075347421e-05,3.1569015928633645e-05,3.7854136807445025e-05,4.6644078526533552e-05
3.1925,8.0765052780750992e-06,1.4855489100798195e-05,2.1891014265549206e-05,2.7327927721112257e-05,3.1579191983165995e-05,3.7857233661325206e-05,4.6649764780247642e-05
3.195,8.063468711771163e-06,1.4855391584013215e-05,2.1901978255451453e-05,2.7338620882644236e-05,3.1588211477745387e-05,3.7859954563026264e-05,4.6655160181592308e-05
3.1975,8.051040088585322e-06,1.4850490945517196e-05,2.1909220131221329e-05,2.7347026254186465e-05,3.1595955483060671e-05,3.7862265500567858e-05,4.6660273131679102e-05
3.2,8.0394245541793664e-06,1.4841358132887382e-05,2.1912826614745047e-05,2.735308678295035e-05,3.1602331246448206e-05,3.7864139679720287e-05,4.6665115992415056e-05
3.2025,8.0288204202507718e-06,1.4828760481771392e-05,2.1912983996123887e-05,2.7356792927874944e-05,3.1607274164457912e-05,3.7865556250227517e-05,4.6669703877918241e-05
3.205,8.0194141650865027e-06,1.4813571064846952e-05,2.1909960321214995e-05,2.7358177831284344e-05,3.1610746103696949e-05,3.7866501951360054e-05,4.6674054096456482e-05
3.2075,8.0113744744515529e-06,1.4796678975326394e-05,2.1904084874841624e-05,2.7357314610640683e-05,3.1612738378141319e-05,3.7866972501853217e-05,4.6678188188725483e-05
3.21,8.0048477597600343e-06,1.4778904554975488e-05,2.1895725199304524e-05,2.7354307848572534e-05,3.1613266610942305e-05,3.7866970803007041e-05,4.6682129123793917e-05
3.2125,7.9999539446240476e-06,1.4760934087698579e-05,2.1885267367952991e-05,2.734928699823808e-05,3.161236973260065e-05,3.7866507613873752e-05,4.6685901876055734e-05
3.215,7.9967806789468785e-06,1.4743314599229892e-05,2.1873097627631994e-05,2.7342397552628706e-05,3.161010647553972e-05,3.7865599368030343e-05,4.6689530272764148e-05
3.2175,7.9953833775270416e-06,1.4726449678050936e-05,2.1859589395988109e-05,2.7333797621747226e-05,3.1606553390369867e-05,3.7864269614340214e-05,4.6693038933589847e-05
3.22,7.9957818207060421e-06,1.4710604252532284e-05,2.1845091116578568e-05,2.7323653574602918e-05,3.1601802550477895e-05,3.7862547782432205e-05,4.6696451972073708e-05
3.2225,7.9979624771298472e-06,1.4695922670648839e-05,2.1829917988637499e-05,2.731213583478181e-05,3.1595958574466424e-05,3.786046945154687e-05,4.6699793106058741e-05
3.225,8.001878214153553e-06,1.4682455602357176e-05,2.181435120139165e-05,2.7299417164970103e-05,3.1589139084711744e-05,3.7858076533421882e-05,4.6703086651451547e-05
3.2275,8.0074524907198774e-06,1.4670185297301317e-05,2.1798627900834199e-05,2.7285670427051694e-05,3.158146944852869e-05,3.7855415465121585e-05,4.6706355351981669e-05
3.23,8.0145788026438495e-06,1.4659048022339099e-05,2.178293455094444e-05,2.727106670073647e-05,3.1573080578024915e-05,3.7852535272834536e-05,4.6709618687991791e-05
3.2325,8.0231268500068788e-06,1.4648955791177747e-05,2.1767407663360992e-05,2.7255776311455968e-05,3.1564109524025325e-05,3.7849488214615487e-05,4.6712894920388862e-05
3.235,8.0329462551556207e-06,1.4639808106076603e-05,2.1752140450458295e-05,2.7239970142473857e-05,3.1554697611221776e-05,3.7846330120161225e-05,4.6716200802320062e-05
3.2375,8.0438703356314663e-06,1.4631499042084199e-05,2.1737185770046236e-05,2.7223822924337465e-05,3.1544989320192217e-05,3.7843116469638821e-05,4.6719549113930302e-05
3.24,8.0557186361963508e-06,1.4623923992355744e-05,2.1722559763626469e-05,2.7207514573495649e-05,3.1535129830438483e-05,3.7839903700571381e-05,4.6722950569089809e-05
