Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
3.0075,3.5161416149655369e-05,4.5340916184399901e-05,5.2894427102581545e-05,5.8499547039608263e-05,6.3020271530039382e-05,6.8838188931825568e-05,7.3260977653947625e-05
3.01,3.5162242553918926e-05,4.5352956776570645e-05,5.2900933002780942e-05,5.8502773735088393e-05,6.3025347634810506e-05,6.884233497416832e-05,7.3270043273647112e-05
3.0125,3.516287558211726e-05,4.5363327122764084e-05,5.290750018879197e-05,5.8506240981361275e-05,6.3030577372484781e-05,6.8846688825298515e-05,7.3279494362399515e-05
3.015,3.5163390220429098e-05,4.5371936235034116e-05,5.291375075593899e-05,5.8509810780953502e-05,6.30357723002282e-05,6.8851144840555682e-05,7.3289336092998737e-05
3.0175,3.5163894417854757e-05,4.5378676852873254e-05,5.2919069094937609e-05,5.8513357994305411e-05,6.3040726797162038e-05,6.8855521064717636e-05,7.3299267821720399e-05
3.02,3.5164465094897508e-05,4.5383346642881997e-05,5.2922775968451176e-05,5.8516663706351184e-05,6.3045412473717661e-05,6.8859821137129496e-05,7.3309335658453545e-05
3.0225,3.5165126978792897e-05,4.5385659180265466e-05,5.2924171311383912e-05,5.8519513499004887e-05,6.3049676271969467e-05,6.8863921228381862e-05,7.3319520007159044e-05
3.025,3.5165876090924707e-05,4.5385206388504797e-05,5.2922669121731288e-05,5.8521691427347259e-05,6.3053389592911e-05,6.88677092152409e-05,7.3329531222670089e-05
3.0275,3.516663324919237e-05,4.5381462689741831e-05,5.2917877880943018e-05,5.8523000730479169e-05,6.3056434160482062e-05,6.8871088939780886e-05,7.3339410467158591e-05
3.03,3.5167290261136508e-05,4.5373799477950883e-05,5.2909690749342386e-05,5.8523319385157144e-05,6.3058663317944441e-05,6.8873911997321713e-05,7.3349003250119038e-05
3.0325,3.5167791302794947e-05,4.5361620112608413e-05,5.2898271652721314e-05,5.852262584099944e-05,6.3060109399837411e-05,6.8876219737238966e-05,7.3358194489358847e-05
3.035,3.5168058604307943e-05,4.5344335396965997e-05,5.2883885966423314e-05,5.8520856827873737e-05,6.3060693566848236e-05,6.8877921857910399e-05,7.3367096254155475e-05
3.0375,3.5168026577507298e-05,4.5321528580463981e-05,5.2866977662627143e-05,5.8518025982025502e-05,6.3060319380903149e-05,6.8878919105841037e-05,7.3375446463248907e-05
3.04,3.5167660022219446e-05,4.5293117675351547e-05,5.2848183678967658e-05,5.8514222282715023e-05,6.3059018314914561e-05,6.8879190497628118e-05,7.3383213381249571e-05
3.0425,3.5166906939925058e-05,4.5259355878889422e-05,5.2828084296577724e-05,5.8509489451832137e-05,6.3056777273345514e-05,6.8878743160833653e-05,7.3390534936918967e-05
3.045,3.5165799181465247e-05,4.5221015501029943e-05,5.2807351049137179e-05,5.8503987621827993e-05,6.3053582459328091e-05,6.8877498895231535e-05,7.3397107409479669e-05
3.0475,3.516441184868114e-05,4.5179394601810343e-05,5.2786642494063627e-05,5.8497942937778578e-05,6.3049519774139906e-05,6.887551076882473e-05,7.3403097968970625e-05
3.05,3.5162793334286732e-05,4.5136150945096709e-05,5.2766598322530602e-05,5.8491551779240598e-05,6.30446842992098e-05,6.8872790379259261e-05,7.3408542355544114e-05
3.0525,3.5161051817169463e-05,4.5093214730019556e-05,5.2747846190109141e-05,5.8485021880230002e-05,6.3039143136937501e-05,6.8869298310957825e-05,7.3413180006425195e-05
3.055,3.5159255425802823e-05,4.5052543480952504e-05,5.2730892426255451e-05,5.8478538063723959e-05,6.3033045083063006e-05,6.8865159996613803e-05,7.3417261960022053e-05
3.0575,3.5157516355859724e-05,4.5015923582276062e-05,5.2716158924774695e-05,5.8472274343754093e-05,6.302650429630101e-05,6.8860363887848417e-05,7.3420695635145202e-05
3.06,3.515594262142884e-05,4.4984736640134316e-05,5.2703900814137341e-05,5.8466343026596195e-05,6.3019632038354732e-05,6.8855023945153983e-05,7.3423474391835173e-05
3.0625,3.5154662581162322e-05,4.4959481049418006e-05,5.2694266725149604e-05,5.8460838299119655e-05,6.3012592086180146e-05,6.8849197952534292e-05,7.3425702263682586e-05
3.065,3.515377325323034e-05,4.4940069232241359e-05,5.2687240676956248e-05,5.8455799468937742e-05,6.3005375169367561e-05,6.8842843576481295e-05,7.34272301894335e-05
3.0675,3.5153247700669431e-05,4.4925878894548327e-05,5.2682651890062874e-05,5.8451150872110744e-05,6.2998072578863799e-05,6.8836038871647454e-05,7.3428125972836318e-05
3.07,3.5152988973933066e-05,4.4915984953491393e-05,5.2680245071816489e-05,5.8446799909325859e-05,6.2990657263964952e-05,6.8828698933413599e-05,7.3428248964061175e-05
3.0725,3.5153018338675285e-05,4.4909493683959706e-05,5.2679710859698235e-05,5.8442684163777688e-05,6.2983101012942426e-05,6.8820851633713523e-05,7.3427577601238093e-05
3.075,3.5153352189242878e-05,4.4905661533040916e-05,5.2680745305951311e-05,5.8438753364418129e-05,6.2975539673514955e-05,6.8812566128246012e-05,7.3426195914919946e-05
3.0775,3.5154127289564511e-05,4.4904139087749343e-05,5.2683054121448497e-05,5.8434985600479137e-05,6.296805190092793e-05,6.8804001092331033e-05,7.3424153206950863e-05
3.08,3.5155394470002369e-05,4.4904880058856474e-05,5.2686382178982122e-05,5.8431378847619539e-05,6.2960761856065505e-05,6.8795262964070367e-05,7.3421591395768159e-05
3.0825,3.5157181917983297e-05,4.4907987354779542e-05,5.2690462455866853e-05,5.8427902634891501e-05,6.2953678597124868e-05,6.8786520431050077e-05,7.3418645180616053e-05
3.085,3.515950247032838e-05,4.4913711517452766e-05,5.2695023008311093e-05,5.8424476283442314e-05,6.2946803093101328e-05,6.8777824382237668e-05,7.3415285204735901e-05
3.0875,3.5162336466048965e-05,4.4922269588090568e-05,5.2699949702566749e-05,5.8421098618020199e-05,6.294024854484473e-05,6.8769364984569618e-05,7.3411771647952871e-05
3.09,3.5165633121874297e-05,4.4933776799078063e-05,5.2705132218807888e-05,5.8417708774669008e-05,6.2933985447650634e-05,6.8761175568043042e-05,7.3408098062940458e-05
3.0925,3.5169372196963247e-05,4.4948232891024042e-05,5.2710533211816363e-05,5.841431089603125e-05,6.2928049641141137e-05,6.8753276662904484e-05,7.3404323391714006e-05
3.095,3.5173494172555832e-05,4.4965494504438808e-05,5.2716195121591391e-05,5.8410971584530282e-05,6.2922545098125334e-05,6.8745960695935001e-05,7.3400771336141221e-05
3.0975,3.5177941487160862e-05,4.4985257872078404e-05,5.2722133155695841e-05,5.8407683744786753e-05,6.2917377371761316e-05,6.8739061559462531e-05,7.3397159071424153e-05
3.1,3.5182633442703696e-05,4.5007144809826881e-05,5.2728465216035102e-05,5.8404564576774131e-05,6.291265521746657e-05,6.8732845835389256e-05,7.3393930227826077e-05
3.1025,3.51874825210006e-05,4.5030736851446213e-05,5.2735205125349814e-05,5.8401677024727417e-05,6.2908420746256657e-05,6.8727226970367544e-05,7.3391003086534598e-05
3.105,3.5192412078892444e-05,4.5055621010514464e-05,5.2742384954201387e-05,5.8399082827219463e-05,6.2904759675216606e-05,6.8722388211073866e-05,7.3388443691276302e-05
3.1075,3.5197317888763254e-05,4.5081373258328648e-05,5.2750039767292257e-05,5.8396908371855397e-05,6.2901804130708147e-05,6.8718349523063367e-05,7.3386492694181004e-05
3.11,3.5202144340288073e-05,4.5107612705866634e-05,5.2758115089307698e-05,5.8395190994296908e-05,6.289957373033388e-05,6.8715098404832279e-05,7.3385088519943684e-05
3.1125,3.5206791288778609e-05,4.5133925611453935e-05,5.2766517712681626e-05,5.8394021045397572e-05,6.2898190923041774e-05,6.87127080019893e-05,7.3384253919486295e-05
3.115,3.5211223577850812e-05,4.5160051682335164e-05,5.2775151388739708e-05,5.839352109890921e-05,6.2897656170184639e-05,6.8711174477635898e-05,7.3384201102312321e-05
3.1175,3.5215345687231824e-05,4.5185724320405698e-05,5.2783818123149317e-05,5.8393644663795485e-05,6.2897997954794435e-05,6.871048312432082e-05,7.3384798994228487e-05
3.12,3.5219135623746022e-05,4.5210691104564042e-05,5.2792353147857324e-05,5.8394358229024905e-05,6.2899266095490445e-05,6.871067476307385e-05,7.3386180554250945e-05
3.1225,3.5222582861867328e-05,4.5234707312302005e-05,5.2800607260988791e-05,5.8395571110524756e-05,6.2901307468609614e-05,6.8711605547629889e-05,7.3388333014342918e-05
3.125,3.5225717641622603e-05,4.5257568151056838e-05,5.2808458145534795e-05,5.8397234260314601e-05,6.2904063588139914e-05,6.8713332171667794e-05,7.3391129281207161e-05
3.1275,3.5228530477166313e-05,4.5279080616210896e-05,5.2815883075284739e-05,5.8399329356609911e-05,6.2907399076013486e-05,6.8715741522198525e-05,7.3394646281416386e-05
3.13,3.5231043716169325e-05,4.5299134386007613e-05,5.2823003068293645e-05,5.8401859283399194e-05,6.2911345612090888e-05,6.8718818518837888e-05,7.3398918629212538e-05
3.1325,3.5233280951691659e-05,4.5317635707138385e-05,5.282994941861025e-05,5.8404774608066463e-05,6.2915818417228888e-05,6.8722556856037881e-05,7.3403760936468514e-05
3.135,3.5235196278405601e-05,4.5334460749423013e-05,5.2836811292704743e-05,5.8407942795255899e-05,6.2920627844017296e-05,6.8726698371401675e-05,7.3409149147479348e-05
3.1375,3.5236807548756855e-05,4.5349587520021737e-05,5.2843819063615938e-05,5.8411375959952183e-05,6.292578845344065e-05,6.8731338006157016e-05,7.3415184475077278e-05
3.14,3.5238090554819079e-05,4.5362948157646869e-05,5.2850968445134183e-05,5.8415015492560782e-05,6.2931136652406687e-05,6.8736220393296116e-05,7.3421462998694262e-05
3.1425,3.5239073701076132e-05,4.5374543926505375e-05,5.2858149611630852e-05,5.8418809756906895e-05,6.2936668033180702e-05,6.8741403716916557e-05,7.3428263397897069e-05
3.145,3.5239843441371493e-05,4.5384297472982165e-05,5.2865041201527293e-05,5.8422627057464659e-05,6.294208215278831e-05,6.8746598415971244e-05,7.3435274300134057e-05
3.1475,3.5240496022596208e-05,4.5392121904002811e-05,5.2871118359336854e-05,5.8426385749370427e-05,6.294732400340705e-05,6.8751815054049663e-05,7.3442430001269813e-05
3.15,3.52411330518126e-05,4.539783081582415e-05,5.2875672913239342e-05,5.8429859506409898e-05,6.2952232260836909e-05,6.8756924351164367e-05,7.3449717977406431e-05
3.1525,3.5241789578357581e-05,4.5401184729218814e-05,5.2877993580007625e-05,5.8432818202066015e-05,6.2956663114040523e-05,6.8761787792937982e-05,7.3456995109108731e-05
3.155,3.5242459516787637e-05,4.5401769035910529e-05,5.2877444955188412e-05,5.8435017457163887e-05,6.2960463492110882e-05,6.8766301755195577e-05,7.3464116362179929e-05
3.1575,3.524308593366369e-05,4.5399102069127771e-05,5.2873628883532293e-05,5.8436292896273113e-05,6.2963495960828342e-05,6.8770299467584893e-05,7.3470977138774326e-05
3.16,3.524355448315999e-05,4.5392586198694351e-05,5.2866381050106079e-05,5.843650767875252e-05,6.2965684348771639e-05,6.8773754320328666e-05,7.3477536470762278e-05
3.1625,3.5243785552598517e-05,4.5381557636702877e-05,5.2855753960930189e-05,5.8435566100892554e-05,6.2966942562170546e-05,6.8776541908248506e-05,7.348362092801731e-05
3.165,3.5243691915987119e-05,4.5365387079468532e-05,5.2842032827865711e-05,5.8433432536781099e-05,6.2967181812495406e-05,6.8778602478689846e-05,7.348927005958403e-05
3.1675,3.5243227318435222e-05,4.5343575960044404e-05,5.2825637112752688e-05,5.843014883251306e-05,6.2966398357506127e-05,6.877987354458778e-05,7.3494340441106537e-05
3.17,3.5242322749322736e-05,4.531585759178934e-05,5.2807083682061759e-05,5.8425717393597764e-05,6.296454140776003e-05,6.8780306108200245e-05,7.3498746620046651e-05
3.1725,3.5240942054913429e-05,4.5282416538772839e-05,5.2787009756154124e-05,5.8420257145030183e-05,6.2961626269262655e-05,6.8779895283707751e-05,7.3502597876870437e-05
3.175,3.5239083451643632e-05,4.5243815922685922e-05,5.2765972542927749e-05,5.841384205822264e-05,6.295755500053575e-05,6.8778477470544383e-05,7.3505608184976768e-05
3.1775,3.5236801894061732e-05,4.5201243291195021e-05,5.2744674191988473e-05,5.8406718312218771e-05,6.2952495613009552e-05,6.8776233741803169e-05,7.350793616404277e-05
3.18,3.5234161988369111e-05,4.5156311174563031e-05,5.2723705661431581e-05,5.8399083436646848e-05,6.2946440672653875e-05,6.8773010232443962e-05,7.3509514029127711e-05
3.1825,3.5231250465720818e-05,4.5110960387869627e-05,5.2703716793917285e-05,5.8391174555813065e-05,6.293953192779012e-05,6.8768901642032062e-05,7.3510330168609635e-05
3.185,3.522815442367904e-05,4.5067244550570862e-05,5.2685224946630307e-05,5.8383161863077642e-05,6.2931849531124468e-05,6.8763869938031014e-05,7.3510360520276683e-05
3.1875,3.5224961486783095e-05,4.5027048690860508e-05,5.2668712320183142e-05,5.837528262394017e-05,6.2923572916949661e-05,6.8757980823862293e-05,7.3509613314239066e-05
3.19,3.5221805315674559e-05,4.4992033075745253e-05,5.2654414900393651e-05,5.8367604965367181e-05,6.2914834904636313e-05,6.8751365233043739e-05,7.3508207793182144e-05
3.1925,3.5218788282910749e-05,4.4962988375570699e-05,5.2642607244982808e-05,5.8360338236431312e-05,6.290575979311446e-05,6.8743971187322107e-05,7.3506071004959207e-05
3.195,3.5216057371303254e-05,4.4939973719599815e-05,5.2633241156556959e-05,5.8353454327992513e-05,6.2896401935117366e-05,6.8735897848062077e-05,7.3503111511543859e-05
3.1975,3.5213643019008302e-05,4.4922495212993857e-05,5.2626246310819791e-05,5.8346954946739069e-05,6.2886917278909304e-05,6.8727178320271426e-05,7.3499500926157361e-05
3.2,3.5211428460663208e-05,4.4909624587137842e-05,5.2621337523794338e-05,5.83407096358528e-05,6.2877174523384054e-05,6.8717685675533265e-05,7.3495027283514261e-05
3.2025,3.5209459611672947e-05,4.4900444005452312e-05,5.2618305363298873e-05,5.833473007230481e-05,6.2867297267504008e-05,6.8707552715194364e-05,7.3489593986814217e-05
3.205,3.5207736741266739e-05,4.4894085134121453e-05,5.2616802972860016e-05,5.8328915108060497e-05,6.2857335576428622e-05,6.869677916170714e-05,7.3483404614850157e-05
3.2075,3.5206413818935351e-05,4.4890095228811462e-05,5.2616618151512296e-05,5.8323303231378568e-05,6.2847457891633833e-05,6.8685611946227263e-05,7.3476593780268145e-05
3.21,3.5205560052629272e-05,4.4888322968161283e-05,5.2617463363739015e-05,5.8317843565513067e-05,6.2837720110590971e-05,6.8674068290259461e-05,7.3468965814638099e-05
3.2125,3.5205226604106511e-05,4.4888852928171756e-05,5.2619089176964172e-05,5.8312525357710643e-05,6.2828214270608677e-05,6.8662384176516297e-05,7.3460978795136946e-05
3.215,3.520544139611558e-05,4.4891918655622677e-05,5.2621282928315375e-05,5.8307343232125321e-05,6.2818989970390041e-05,6.8650675455803907e-05,7.3452605650247728e-05
3.2175,3.5206197903051031e-05,4.4897773640917673e-05,5.2623845650271224e-05,5.8302214661221265e-05,6.2810063951315519e-05,6.8639084454596194e-05,7.3443852918356176e-05
3.22,3.5207484603465189e-05,4.4906596284313396e-05,5.2626737484671334e-05,5.8297160029237733e-05,6.2801495740873791e-05,6.8627697092432991e-05,7.3434998411340502e-05
3.2225,3.5209270706504394e-05,4.4918434138299738e-05,5.2629889881692843e-05,5.8292163791323254e-05,6.2793352207308694e-05,6.8616728228441384e-05,7.3426096060200252e-05
3.225,3.5211528359816252e-05,4.493321466218796e-05,5.263334275799045e-05,5.8287248747859353e-05,6.2785641388327746e-05,6.8606215278451925e-05,7.3417140450107509e-05
3.2275,3.5214205074974057e-05,4.4950672046182899e-05,5.2637155091159558e-05,5.8282491727136272e-05,6.2778376723690194e-05,6.8596260506076704e-05,7.3408405962210096e-05
3.23,3.5217250102307e-05,4.4970479063672939e-05,5.2641404684606023e-05,5.8277962192897499e-05,6.2771658779467324e-05,6.8586986857971938e-05,7.3399944976969782e-05
3.2325,3.5220560658473889e-05,4.499220042235496e-05,5.264615988922237e-05,5.8273757207989564e-05,6.2765485072637601e-05,6.8578474107001955e-05,7.3391789732778564e-05
3.235,3.522408138333681e-05,4.5015440614689877e-05,5.2651479034482059e-05,5.8269945576173406e-05,6.2759995469912163e-05,6.8570830756234491e-05,7.3384101885567448e-05
3.2375,3.5227723333664829e-05,4.5039796853420915e-05,5.2657361467383607e-05,5.8266583170453979e-05,6.275521779942573e-05,6.8564119042984308e-05,7.3377050978688975e-05
3.24,3.5231403827675457e-05,4.506486799862272e-05,5.2663826725908855e-05,5.8263763710176778e-05,6.2751311359807318e-05,6.8558340128380393e-05,7.3370568614662039e-05
3.2425,3.5235045598140807e-05,4.5090263704285158e-05,5.2670802205883355e-05,5.8261589321373605e-05,6.2748346058856528e-05,6.8553646019875946e-05,7.3364803915293883e-05
3.245,3.5238586986935041e-05,4.5115688507907497e-05,5.2678143207706618e-05,5.8260127853503054e-05,6.2746327042586587e-05,6.8549928060135018e-05,7.3359821663372432e-05
3.2475,3.5241934297906121e-05,4.5140864694533191e-05,5.2685726670182755e-05,5.8259418668132442e-05,6.2745370390372083e-05,6.8547350812075047e-05,7.3355708668232215e-05
3.25,3.5245059753021276e-05,4.5165542189875318e-05,5.26933749826394e-05,5.8259381077215335e-05,6.2745399532584855e-05,6.8545815259001423e-05,7.3352369947700266e-05
3.2525,3.5247923484972042e-05,4.5189450522217193e-05,5.2700865466040401e-05,5.8259873451916845e-05,6.2746346969312411e-05,6.854522428557495e-05,7.3349865697566901e-05
3.255,3.5250538676877826e-05,4.5212352776071559e-05,5.2708106370235005e-05,5.8260909366983233e-05,6.2748172071994839e-05,6.8545643139009363e-05,7.3348204987661316e-05
3.2575,3.525292501071735e-05,4.5234072251778529e-05,5.2715050712517254e-05,5.8262457804113024e-05,6.2750739047026831e-05,6.8546932175156676e-05,7.3347320174722456e-05
3.26,3.5255076016502907e-05,4.5254429385836624e-05,5.2721727221205555e-05,5.8264453278092554e-05,6.2753976013122848e-05,6.8549110787197718e-05,7.3347285142066752e-05
3.2625,3.5257012350567737e-05,4.5273332176313255e-05,5.2728285363787553e-05,5.8266848756285179e-05,6.2757768047838323e-05,6.8551994076083793e-05,7.3347834702727565e-05
3.265,3.5258717322789208e-05,4.5290677772447129e-05,5.2734863668841102e-05,5.8269605589482472e-05,6.2762101946080626e-05,6.8555626691221971e-05,7.3349176921789561e-05
3.2675,3.5260161338782379e-05,4.5306364509169142e-05,5.2741584239991688e-05,5.8272631012417489e-05,6.2766772257447445e-05,6.8559772926937777e-05,7.3351059710748413e-05
3.27,3.5261341805438174e-05,4.5320362246699345e-05,5.2748535711913913e-05,5.8275935810245898e-05,6.2771770412437959e-05,6.8564464527625312e-05,7.3353411196129339e-05
3.2725,3.5262255582182143e-05,4.533261931066218e-05,5.2755621926287683e-05,5.8279432817749064e-05,6.2776972012649592e-05,6.8569526231045257e-05,7.3356279448716277e-05
3.275,3.526296363619264e-05,4.5343101834095182e-05,5.2762579110266469e-05,5.8283029230232002e-05,6.2782180380189595e-05,6.8574813908117645e-05,7.3359477416630426e-05
3.2775,3.5263568019739843e-05,4.5351714213582637e-05,5.2768884961397715e-05,5.8286585695521654e-05,6.2787252937368079e-05,6.8580228511731317e-05,7.3362812245746296e-05
3.28,3.5264169719033376e-05,4.5358290149227095e-05,5.2773869545571653e-05,5.828992444837447e-05,6.2792011923954843e-05,6.8585602003409492e-05,7.3366324191324937e-05
3.2825,3.5264826705251219e-05,4.536261095982426e-05,5.2776844558188817e-05,5.8292826200335865e-05,6.2796373077873607e-05,6.859089477574054e-05,7.3369904240789486e-05
3.285,3.5265535501974221e-05,4.5364299514979531e-05,5.2777129230704913e-05,5.8295049486844171e-05,6.2800139554656969e-05,6.859588000877889e-05,7.3373319238343501e-05
3.2875,3.5266243789811252e-05,4.5362879012243219e-05,5.2774269800924372e-05,5.8296397347866082e-05,6.2803158771962783e-05,6.8600460529054521e-05,7.3376550092840484e-05
3.29,3.5266847432320772e-05,4.5357773301230016e-05,5.2768055974992992e-05,5.8296727220580357e-05,6.2805361791246571e-05,6.860453248855303e-05,7.3379456851893653e-05
3.2925,3.5267231797133354e-05,4.5348334908122922e-05,5.2758538390840074e-05,5.8295970667800135e-05,6.2806665098673017e-05,6.8608018354484834e-05,7.3381971151426713e-05
3.295,3.5267326515470341e-05,4.5333839368209454e-05,5.2745894940140465e-05,5.8294034192114764e-05,6.2806940523873092e-05,6.8610795374372913e-05,7.3384044969810686e-05
3.2975,3.5267058539415333e-05,4.5313745491097989e-05,5.2730526244916816e-05,5.8290951778578063e-05,6.2806197226601636e-05,6.8612795379954241e-05,7.3385510922656074e-05
3.3,3.5266351931169331e-05,4.5287681636304938e-05,5.2712926661747315e-05,5.8286721384478971e-05,6.2804387675373158e-05,6.8614024725251419e-05,7.3386427354388671e-05
3.3025,3.5265173315208494e-05,4.5255636161281923e-05,5.2693643865758526e-05,5.8281405207268313e-05,6.2801413673471614e-05,6.861426134161029e-05,7.3386633717028064e-05
3.305,3.5263485146780677e-05,4.5218098397117006e-05,5.2673273178648284e-05,5.8275108807067475e-05,6.2797312747291581e-05,6.861357276833225e-05,7.3386086487355504e-05
3.3075,3.5261340727954288e-05,4.5176074460433793e-05,5.2652433416253249e-05,5.826801975718326e-05,6.2792147717297112e-05,6.8611966287013604e-05,7.3384842360390073e-05
3.31,3.525879520852199e-05,4.5131121209809237e-05,5.2631729151263685e-05,5.8260356717352151e-05,6.2785919219608433e-05,6.8609308776427516e-05,7.3382778476201779e-05
3.3125,3.5255915592634032e-05,4.5085129022541945e-05,5.2611783574005257e-05,5.8252354865220234e-05,6.2778780712657324e-05,6.8605765299057265e-05,7.3380017995488799e-05
3.315,3.525279885691254e-05,4.5040244063618147e-05,5.2593175742449398e-05,5.8244237926614473e-05,6.2770850454134427e-05,6.8601181868252747e-05,7.3376409928188233e-05
3.3175,3.524952367585828e-05,4.4998408342702776e-05,5.2576313038645637e-05,5.8236141421766356e-05,6.2762222998114162e-05,6.8595703497633699e-05,7.3372098312891453e-05
3.32,3.5246212644838852e-05,4.4961439748229034e-05,5.2561564205245438e-05,5.8228262556342362e-05,6.2753130781270308e-05,6.8589326681475033e-05,7.3367020458134174e-05
3.3225,3.5242964817998307e-05,4.4930404423690404e-05,5.2549109531325349e-05,5.8220692010930304e-05,6.2743586050958229e-05,6.8582049710775997e-05,7.3361209469214941e-05
3.325,3.523993049372739e-05,4.4905540072067645e-05,5.2539048811987797e-05,5.8213526521895012e-05,6.2733810714599332e-05,6.8573995741694714e-05,7.3354713915229996e-05
3.3275,3.5237180524167617e-05,4.4886472071670197e-05,5.2531236608511594e-05,5.8206699940184362e-05,6.2723834201036484e-05,6.8565108669898578e-05,7.334738325417773e-05
3.33,3.5234618929753438e-05,4.487232765456029e-05,5.252548391179314e-05,5.8200147646154788e-05,6.2713633778009871e-05,6.8555388671732179e-05,7.3339253974247825e-05
3.3325,3.5232291766254675e-05,4.4862163989808202e-05,5.252156548849313e-05,5.819384189654034e-05,6.2703300275325979e-05,6.854483363513404e-05,7.3330248353414119e-05
3.335,3.5230179674747601e-05,4.4855042553230982e-05,5.2519180258464076e-05,5.818771135424442e-05,6.2692895243077385e-05,6.8533580941996036e-05,7.3320422610268025e-05
3.3375,3.5228432113703613e-05,4.485038698992982e-05,5.2518101272766256e-05,5.81817647793796e-05,6.2682566071124945e-05,6.8521711549044434e-05,7.330982966003429e-05
3.34,3.5227147783707032e-05,4.4847950867968171e-05,5.2518103425687225e-05,5.8175990547375587e-05,6.2672435606322713e-05,6.8509450298553346e-05,7.3298649480350186e-05
3.3425,3.5226359261924054e-05,4.484774350066651e-05,5.2518916554896454e-05,5.8170367969407041e-05,6.2662567128972884e-05,6.8496864308563918e-05,7.3286954636884167e-05
3.345,3.5226114772131758e-05,4.484999061060484e-05,5.2520298718077033e-05,5.8164856962890611e-05,6.265299547334084e-05,6.848416777761914e-05,7.3274820808858263e-05
3.3475,3.5226416546705357e-05,4.4854953281904194e-05,5.2522117507012045e-05,5.8159444040666246e-05,6.2643798051671747e-05,6.8471501255284786e-05,7.3262382391264328e-05
3.35,3.5227265634340018e-05,4.4862850385132569e-05,5.2524238687407926e-05,5.8154067237737065e-05,6.2634923172722319e-05,6.8458908193016913e-05,7.324978755310444e-05
3.3525,3.522863495311142e-05,4.4873787122346715e-05,5.252666660550365e-05,5.8148770921951764e-05,6.2626540202182933e-05,6.8446693938251115e-05,7.3237160444653444e-05
3.355,3.5230506424619904e-05,4.4887714082444663e-05,5.2529401963860009e-05,5.814355898155389e-05,6.2618599018709095e-05,6.8434854326234406e-05,7.3224480252947317e-05
3.3575,3.5232837574608863e-05,4.4904427724336841e-05,5.2532497596651577e-05,5.8138501591127768e-05,6.2611126401118089e-05,6.8423582266326238e-05,7.3212107247391757e-05
3.36,3.5235585872774154e-05,4.4923616558957525e-05,5.2536079689376747e-05,5.8133731473983666e-05,6.2604264328263093e-05,6.841305560261886e-05,7.3200035951964567e-05
3.3625,3.5238659668961847e-05,4.4944862321921763e-05,5.2540178198881651e-05,5.8129275184187109e-05,6.2597967126929075e-05,6.8403276323773842e-05,7.3188305022720845e-05
3.365,3.5241995877591218e-05,4.4967768564845912e-05,5.2544879878648664e-05,5.8125229757097906e-05,6.2592340608978874e-05,6.8394387169878022e-05,7.317721720532318e-05
3.3675,3.5245522323423139e-05,4.4991934997810563e-05,5.2550229508885451e-05,5.8121660845825749e-05,6.2587454208690288e-05,6.8386442224145139e-05,7.3166716102951768e-05
3.37,3.5249134107997589e-05,4.501695692887226e-05,5.2556200932546429e-05,5.8118631835668422e-05,6.2583450480438685e-05,6.8379605867543557e-05,7.3156927926114367e-05
3.3725,3.5252778559107613e-05,4.5042456109739496e-05,5.2562783178506384e-05,5.8116282650734311e-05,6.2580409938387341e-05,6.8373850565214551e-05,7.3147972963158279e-05
3.375,3.5256349248575294e-05,4.5068070189145074e-05,5.2569816409883e-05,5.8114647455027234e-05,6.2578341340026349e-05,6.8369233705931298e-05,7.3139915675839642e-05
3.3775,3.5259788456698947e-05,4.5093565979473713e-05,5.257719504235297e-05,5.8113786147500929e-05,6.2577345192151794e-05,6.836581287763818e-05,7.3132809983819847e-05
3.38,3.5263003222160187e-05,4.5118640528917243e-05,5.2584703809012735e-05,5.8113567300214323e-05,6.2577272981498565e-05,6.8363495765338771e-05,7.3126540860634238e-05
3.3825,3.5265969818412896e-05,4.5143036077985635e-05,5.2592153853925396e-05,5.8113919136266301e-05,6.2578167265223383e-05,6.8362249431003664e-05,7.3121230921882737e-05
3.385,3.5268685834099163e-05,4.5166524865561516e-05,5.2599413383136609e-05,5.8114817870172554e-05,6.25799490551794e-05,6.8362144353435245e-05,7.3116925116149413e-05
3.3875,3.5271165051772808e-05,4.5188865087131882e-05,5.2606402771710323e-05,5.8116220778836853e-05,6.258246288612333e-05,6.8363013916233721e-05,7.3113424827172548e-05
3.39,3.5273410544145926e-05,4.5209901981230259e-05,5.2613169507570116e-05,5.8118086251150822e-05,6.2585649589332612e-05,6.8364876051061769e-05,7.3110913030468948e-05
3.3925,3.5275430923864595e-05,4.5229500642372417e-05,5.2619792883134175e-05,5.8120321897161676e-05,6.2589359225396303e-05,6.8367540464504427e-05,7.3109145050095789e-05
3.395,3.5277237493526718e-05,4.5247575843967896e-05,5.2626429308401085e-05,5.8122916992487528e-05,6.2593586351769549e-05,6.8371002151214116e-05,7.3108193391728255e-05
3.3975,3.5278775403058477e-05,4.5263977027317981e-05,5.2633188195832001e-05,5.8125799459696872e-05,6.2598125638101959e-05,6.837514426444522e-05,7.3107896047363793e-05
