Physical Time (s),enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv1,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv2,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv3,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv4,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv5,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv6,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv7
1.84,-0.00010464046070855648,2.5101939855210892e-05,0.0001038904698518385,9.8483917060236166e-05,1.8937891695189117e-05,-5.159012689406945e-06,-5.5766656151102359e-05
1.8425,-0.00010440473819800717,2.7434454210249346e-05,0.00010453430690912497,9.6369126754761443e-05,2.1534920030628838e-05,-3.877626822858855e-06,-5.4007690382792628e-05
1.845,-0.00010400321248460893,2.9831558262087809e-05,0.0001048004532973851,9.4395672293397107e-05,2.4719206300905607e-05,-2.3188549636685641e-06,-5.2015638268612343e-05
1.8475,-0.00010343440983437049,3.2281967208943794e-05,0.00010473994095583913,9.2576547812884589e-05,2.8481027881920616e-05,-4.9521362269385594e-07,-4.9803349222714857e-05
1.85,-0.0001027027453441804,3.478052579690763e-05,0.00010441329779449608,9.0908789585908528e-05,3.2791131193151447e-05,1.5779091894535471e-06,-4.7385389867493264e-05
1.8525,-0.00010181129094747642,3.7320576491601975e-05,0.00010386333679981456,8.9384560997821328e-05,3.7618973871555344e-05,3.8823317675112443e-06,-4.4778138721288861e-05
1.855,-0.00010076533316362982,3.9896497785953461e-05,0.00010313893420063646,8.8010318102849013e-05,4.2918491547743323e-05,6.39798970200275e-06,-4.1999847146003604e-05
1.8575,-9.9572405626839844e-05,4.248956073788678e-05,0.00010225442132845941,8.6784381682342349e-05,4.8633795951285574e-05,9.1024266859992909e-06,-3.9070462046633915e-05
1.86,-9.8241528820110514e-05,4.507909012092657e-05,0.00010121993710770317,8.5707173140254356e-05,5.4707532045154579e-05,1.1971621649804793e-05,-3.6011723871043345e-05
1.8625,-9.678480503357771e-05,4.7633037276227484e-05,0.0001000369950616808,8.4771510077568594e-05,6.1084893746592468e-05,1.4979642826564158e-05,-3.2846792425134886e-05
1.865,-9.5212639189919698e-05,5.0121892841317261e-05,9.8707052906747589e-05,8.3974052642076753e-05,6.7703050743117199e-05,1.8099576450734213e-05,-2.9599324211629032e-05
1.8675,-9.3538274410100692e-05,5.2497691097727523e-05,9.7230663375375264e-05,8.3320699231281053e-05,7.449992890349959e-05,2.1302625649869698e-05,-2.6294532541318399e-05
1.87,-9.1776375290911056e-05,5.4710874053491452e-05,9.5601852758916075e-05,8.2822455593594156e-05,8.1407965117747115e-05,2.4559619774037911e-05,-2.2957605351340981e-05
1.8725,-8.9939886293121651e-05,5.670297361872564e-05,9.3828825934446754e-05,8.248776433877398e-05,8.8359854297427462e-05,2.7841192045373026e-05,-1.9614066797742405e-05
1.875,-8.8045909800013282e-05,5.8428501675567526e-05,9.1924211323074324e-05,8.2323448763862081e-05,9.52898289258339e-05,3.1117534685560957e-05,-1.6289734976049137e-05
1.8775,-8.6109805563383752e-05,5.9847188790881167e-05,8.9911306386319703e-05,8.2352009851444747e-05,0.00010212369619237293,3.4359316739934588e-05,-1.3009611595773288e-05
1.88,-8.4144241571921063e-05,6.0936642598053315e-05,8.780987894689553e-05,8.2610862604277568e-05,0.0001087910536999458,3.7538031403944676e-05,-9.7980504767237445e-06
1.8825,-8.2167238480675814e-05,6.1696022806847191e-05,8.5661242674720575e-05,8.3133597166514051e-05,0.00011521144160771873,4.0625790197919114e-05,-6.6788009126447981e-06
1.885,-8.019372555217949e-05,6.212909511101321e-05,8.3485278542444282e-05,8.3958433952102847e-05,0.00012132271807651141,4.3595829405548668e-05,-3.6743621733537441e-06
1.8875,-7.8241392583639735e-05,6.2264739698367918e-05,8.1332600243301447e-05,8.5120952196296039e-05,0.00012706385262889101,4.6422729572137001e-05,-8.0699925052226367e-07
1.89,-7.6329075552428443e-05,6.2141004288645434e-05,7.9241250215852929e-05,8.6657256099877152e-05,0.00013237935998619717,4.9081896837685469e-05,1.9027176916744762e-06
1.8925,-7.4472933987120935e-05,6.1800026118830539e-05,7.7239717992113894e-05,8.8602499496981093e-05,0.00013722301259791483,5.1551053269801806e-05,4.4354199723757175e-06
1.895,-7.2689298213402792e-05,6.1279648914292886e-05,7.5350599195742586e-05,9.0985345857111041e-05,0.00014156260089008419,5.3808032814054199e-05,6.7733324524734139e-06
1.8975,-7.0992671567506629e-05,6.0610810628538189e-05,7.3588127322997998e-05,9.3817583135219609e-05,0.0001453715335424242,5.5833909186978382e-05,8.9007857208550351e-06
1.9,-6.9398396156835813e-05,5.9827587604711174e-05,7.1961485926023904e-05,9.7106155362094664e-05,0.00014863567509300436,5.7612809292761268e-05,1.0804177790101738e-05
1.9025,-6.7922545625110541e-05,5.8948178138812361e-05,7.0467908346762053e-05,0.00010082465736195183,0.00015134720013838197,5.9131302719233808e-05,1.2472182454534838e-05
1.905,-6.657492365183754e-05,5.798958682754856e-05,6.9106799539165735e-05,0.00010493028445047941,0.00015349871685845087,6.037893820451541e-05,1.3896026429918162e-05
1.9075,-6.5371742376365183e-05,5.6958885467423938e-05,6.7871415171500871e-05,0.00010936290839755457,0.00015509403141152322,6.1347308322953303e-05,1.5069065764488166e-05
1.91,-6.4317727073092977e-05,5.586100169567216e-05,6.6752403469113236e-05,0.00011404004873091752,0.0001561367268974841,6.2031074960100128e-05,1.598732098928733e-05
1.9125,-6.342451716035986e-05,5.4698322827879145e-05,6.5748797787205053e-05,0.0001188437548431158,0.00015664714054298843,6.2428694299647349e-05,1.6649168365826654e-05
1.915,-6.2697818421464849e-05,5.3471807575561237e-05,6.4864758728060015e-05,0.00012362770595420616,0.00015663688221558957,6.2541174105035493e-05,1.7055470960053432e-05
1.9175,-6.2142487960800783e-05,5.2186090787883774e-05,6.4111925565232635e-05,0.00012826839927739458,0.00015613254114239334,6.2372572080859957e-05,1.7209511689386572e-05
1.92,-6.1760007403044992e-05,5.0837634536014804e-05,6.3503562745051504e-05,0.00013263425203683893,0.00015514779852246257,6.1929212010167515e-05,1.7116780736461379e-05
1.9225,-6.154982862232759e-05,4.9429188306132559e-05,6.3061449327051028e-05,0.00013660445246283477,0.00015371136389835796,6.1220437729475456e-05,1.6785083511370473e-05
1.925,-6.1505975555926394e-05,4.7966195333382811e-05,6.2821833804553885e-05,0.00014009127424127716,0.00015184364053517894,6.0258323339808783e-05,1.6224258307739211e-05
1.9275,-6.1630418003594335e-05,4.6454957229715773e-05,6.2819573944763741e-05,0.00014303502562985513,0.00014956397014409523,5.9056589823224548e-05,1.544610116730255e-05
1.93,-6.1921236369971602e-05,4.4907621770584681e-05,6.309615736487007e-05,0.00014538911042543648,0.00014692266484976331,5.7631585282506418e-05,1.4465256356815277e-05
1.9325,-6.2375852309240015e-05,4.3347774977913423e-05,6.3693745458819986e-05,0.00014712681636651375,0.00014394842622582408,5.6000589098343165e-05,1.3297279542234202e-05
1.935,-6.2978758577080131e-05,4.1795307148628805e-05,6.4644729635181226e-05,0.00014824116705047636,0.0001406823899477706,5.4182619111700014e-05,1.1959514247311087e-05
1.9375,-6.3729321479093128e-05,4.0274597789011117e-05,6.5968434567576412e-05,0.00014873449781613361,0.00013715975300322239,5.2200475401890917e-05,1.0470748666213134e-05
1.94,-6.4608308850686754e-05,3.8812503626095024e-05,6.7676787092471204e-05,0.00014862499374805729,0.00013341807902111306,5.007854515278132e-05,8.8510792271068295e-06
1.9425,-6.560631968088297e-05,3.7432323214436975e-05,6.9759498624762079e-05,0.00014795705852542555,0.00012949574227697663,4.7839536395791771e-05,7.1216814571607854e-06
1.945,-6.6717881261209425e-05,3.6166070118338794e-05,7.2191825324392406e-05,0.00014678440260454517,0.00012543844615268268,4.5509272241447038e-05,5.3044314305995141e-06
1.9475,-6.7932173660662957e-05,3.5039870824528225e-05,7.4939984601161245e-05,0.00014517897773986424,0.00012127737859658678,4.31138328803141e-05,3.4216748655479676e-06
1.95,-6.9239894893392657e-05,3.4084500417241757e-05,7.7960924691362549e-05,0.00014319344281443828,0.00011707138585746182,4.067998661033236e-05,1.4960415185464661e-06
1.9525,-7.0622828839243118e-05,3.3327395150627925e-05,8.1191485522135546e-05,0.00014086097527198107,0.00011285078027773422,3.8234000087800379e-05,-4.4967438795221327e-07
1.955,-7.2065205822756837e-05,3.2790287696177228e-05,8.455512519128989e-05,0.00013822480077117495,0.00010866854959963616,3.5803954417426733e-05,-2.39292830119615e-06
1.9575,-7.3551920651087959e-05,3.2490486382260811e-05,8.7945216882391982e-05,0.00013533087665135751,0.00010456379226487756,3.3419535301613907e-05,-4.3113404570872421e-06
1.96,-7.5065867491519171e-05,3.243108834899058e-05,9.1237282748087036e-05,0.00013222516261657711,0.00010058784072451471,3.1102991360234031e-05,-6.183209660503768e-06
1.9625,-7.6591975989472846e-05,3.2605880206738541e-05,9.4294852651783518e-05,0.00012895733757654513,9.6788845581350757e-05,2.8881472239159452e-05,-7.9875600824532637e-06
1.965,-7.81124191443216e-05,3.2988161875641164e-05,9.6975085620186843e-05,0.00012556764122145136,9.321283897485686e-05,2.6778448174779074e-05,-9.7042881483079543e-06
1.9675,-7.9610616875213852e-05,3.3545171689990775e-05,9.9167470714822678e-05,0.0001220841937559206,8.9905903746337532e-05,2.481677273332369e-05,-1.1314225252925542e-05
1.97,-8.1068264089075156e-05,3.4239171828711885e-05,0.00010078236639515919,0.00011854075055017678,8.6914085666182022e-05,2.3016817226110058e-05,-1.2799867757956517e-05
1.9725,-8.2473138083326397e-05,3.5029158306623818e-05,0.00010176991672789376,0.0001149725027934121,8.427873569756394e-05,2.1396320676008777e-05,-1.4145554328488809e-05
1.975,-8.3813038121093581e-05,3.5884016233438216e-05,0.0001021411464568858,0.00011138353326688332,8.2045211458170437e-05,1.9970550851104761e-05,-1.5336988980314038e-05
1.9775,-8.506075211641845e-05,3.6783477742036913e-05,0.00010194322235188584,0.00010781980077595319,8.0241523636497369e-05,1.8757120152501796e-05,-1.6364772646899516e-05
1.98,-8.6228357751862736e-05,3.7680981850870971e-05,0.00010126310057688042,0.0001042541457806561,7.8880473484923324e-05,1.7756235057715853e-05,-1.7216666072318224e-05
1.9825,-8.7292038924434345e-05,3.8593450031567677e-05,0.00010015013071670902,0.00010072292871413252,7.8038926203398401e-05,1.6982129057881936e-05,-1.7884620057837046e-05
1.985,-8.8246172738782298e-05,3.9514226501472222e-05,9.8681907910305204e-05,9.7268259178108138e-05,7.7734962982630159e-05,1.6443903418304655e-05,-1.8362230176850858e-05
1.9875,-8.9079269911141972e-05,4.0437861171885985e-05,9.6949185327539512e-05,9.391375295370513e-05,7.7968611815167779e-05,1.6145016483216263e-05,-1.864475278191442e-05
1.99,-8.9773660165339626e-05,4.1372636458114696e-05,9.5024478128855535e-05,9.068137732711505e-05,7.873221242496216e-05,1.6085785566143398e-05,-1.8729201380601976e-05
1.9925,-9.0318110730341588e-05,4.2326661497735712e-05,9.2955372883657959e-05,8.7573585212131491e-05,8.0028513158679327e-05,1.6265705148326521e-05,-1.8615210565669424e-05
1.995,-9.070793425589385e-05,4.3296152312807901e-05,9.0784713068010146e-05,8.4603135379066874e-05,8.1838913727852412e-05,1.6686750553860205e-05,-1.8305679229118691e-05
1.9975,-9.0940543926140829e-05,4.4271117669019931e-05,8.8533503815064159e-05,8.1790513491824732e-05,8.4134898609309187e-05,1.7347518450839245e-05,-1.7806571822725237e-05
2.0,-9.101593356840663e-05,4.522842931047696e-05,8.6208986586509806e-05,7.914462368698903e-05,8.6879384451484651e-05,1.82381110372325e-05,-1.7125894028885773e-05
2.0025,-9.0933264608327523e-05,4.6150107957713655e-05,8.3822394808905646e-05,7.6683527229438815e-05,9.0030459702848017e-05,1.9342287462296417e-05,-1.6273467297490012e-05
2.005,-9.0692107015142494e-05,4.6995006474371915e-05,8.138685559376963e-05,7.4415477770488697e-05,9.3523333611191575e-05,2.0641706873315484e-05,-1.5260770271406367e-05
2.0075,-9.0292474347535747e-05,4.7716931483271357e-05,7.8910449866185077e-05,7.2354417265532408e-05,9.7299473799314023e-05,2.2117994624458334e-05,-1.4101053347042618e-05
2.01,-8.973463799023061e-05,4.8278361039745722e-05,7.6407395137327876e-05,7.0520286357200832e-05,0.00010129809129007185,2.3750505343286966e-05,-1.2808461824087815e-05
2.0125,-8.9026245268921137e-05,4.8623999285330263e-05,7.3876368885605054e-05,6.8911782777057208e-05,0.0001054703388346043,2.5511680465923883e-05,-1.1404581007984318e-05
2.015,-8.8162655300500956e-05,4.8776193976631587e-05,7.1348953578765533e-05,6.7606785507527001e-05,0.00010970977471607247,2.739330808053925e-05,-9.8958731432939315e-06
2.0175,-8.7153106309814871e-05,4.8689897923375228e-05,6.8871093009257345e-05,6.661251941349757e-05,0.00011396452645198336,2.937133840265279e-05,-8.2984135305757823e-06
2.02,-8.6003874977415713e-05,4.8388597893601434e-05,6.6446282032881065e-05,6.5942686559929283e-05,0.00011818512509130576,3.1424417661371806e-05,-6.6298862591155633e-06
2.0225,-8.4721469312136805e-05,4.7916549236516097e-05,6.409775834381211e-05,6.5623873928881632e-05,0.00012232462049953797,3.3534026267423784e-05,-4.9094136885270938e-06
2.025,-8.3318555946005707e-05,4.7323153168517191e-05,6.1843175745737269e-05,6.5693084184799847e-05,0.00012633573241912423,3.5677024322218763e-05,-3.1576845753558778e-06
2.0275,-8.181121473809881e-05,4.6649325258748368e-05,5.9739558356023328e-05,6.6181248714615237e-05,0.00013018209606668237,3.7823254002241061e-05,-1.3955326381988618e-06
2.03,-8.02188626290585e-05,4.5944209400391123e-05,5.7827797534098279e-05,6.71368300696549e-05,0.00013382399715634885,3.9941808177144499e-05,3.5605102999169695e-07
2.0325,-7.8558015253944011e-05,4.5252353240115374e-05,5.6128297125596901e-05,6.8583187147065603e-05,0.00013722872022389521,4.2007585608098586e-05,2.0766682210954316e-06
2.035,-7.6853233921750803e-05,4.4608979851598342e-05,5.4654167745958463e-05,7.0535613582561768e-05,0.0001403786414944473,4.3993716582462425e-05,3.7464291902397273e-06
2.0375,-7.5123675846122291e-05,4.4038343985638341e-05,5.3414295038519224e-05,7.3004161583078997e-05,0.00014325616315813091,4.5881501930449335e-05,5.3465945934970592e-06
2.04,-7.3387743832819971e-05,4.3550838354210002e-05,5.2410541109669131e-05,7.5986399014137826e-05,0.0001458483895706782,4.764903628953355e-05,6.859216752168624e-06
2.0425,-7.166587280150777e-05,4.3145365616000482e-05,5.1636259987618516e-05,7.9449051979092557e-05,0.00014814749976093181,4.9277251528052885e-05,8.2673254042491097e-06
2.045,-6.9976707068057948e-05,4.2810613367857609e-05,5.1077213964449069e-05,8.3353563130657583e-05,0.00015014732549760556,5.0746151746351912e-05,9.554133027084269e-06
2.0475,-6.8341732894214977e-05,4.2528663289404816e-05,5.0722475695023926e-05,8.7643412378775104e-05,0.00015184049239483672,5.2039140747540244e-05,1.0703995861569988e-05
2.05,-6.6783557572216575e-05,4.2288399067545318e-05,5.0562562608568208e-05,9.2223858540052271e-05,0.00015322497743276006,5.3138277878833826e-05,1.1701404354945637e-05
2.0525,-6.5322611943415194e-05,4.2067490172068695e-05,5.0588067496250516e-05,9.6989247932783125e-05,0.00015430276983138824,5.4028954960272607e-05,1.2532286910879957e-05
2.055,-6.3976085431735212e-05,4.1842527403509107e-05,5.0784097367780803e-05,0.00010179855410009415,0.00015507125474123536,5.469941357081455e-05,1.3184658472015154e-05
2.0575,-6.2754748990728965e-05,4.1598482646409456e-05,5.1159105476665226e-05,0.0001065121739686491,0.00015552904688514676,5.514102077065039e-05,1.3649036656028996e-05
2.06,-6.1668758204751309e-05,4.1322319234934299e-05,5.1710501954468555e-05,0.00011101235655149703,0.00015567480762670197,5.5347095884412461e-05,1.3918781164373123e-05
2.0625,-6.0729393662998826e-05,4.1001735916805741e-05,5.2463327988121257e-05,0.00011517223308865408,0.00015550428465629159,5.5314294528589071e-05,1.3989416488291611e-05
2.065,-5.9951693576559469e-05,4.0627902166681484e-05,5.344252062333777e-05,0.00011889364243073119,0.00015501408117191243,5.5039988262559433e-05,1.3858375234892856e-05
2.0675,-5.9344531701806708e-05,4.0202015515491119e-05,5.4674075909204282e-05,0.0001221036006179275,0.00015420373460466901,5.4525218704271006e-05,1.3525106325193258e-05
2.07,-5.8914651362353308e-05,3.9731956097035984e-05,5.6188371703964257e-05,0.00012475869105840187,0.000153070882437756,5.3772521749657326e-05,1.2990783796025678e-05
2.0725,-5.8665999466554693e-05,3.9233691581907852e-05,5.7995598935441488e-05,0.00012682813630009171,0.00015162355119874475,5.2788434452033807e-05,1.2257865761637682e-05
2.075,-5.8599223255194767e-05,3.8709890429856786e-05,6.0108821335906752e-05,0.00012829772410298255,0.00014987122002224358,5.1580374046266045e-05,1.1330299055459411e-05
2.0775,-5.8716641821499591e-05,3.817526238159971e-05,6.2521944967982749e-05,0.00012916935222722457,0.00014781565782581187,5.0158934260572974e-05,1.0213568321653395e-05
2.08,-5.9015895551738388e-05,3.7650583225397644e-05,6.5208906205285145e-05,0.00012945494801972857,0.00014546117514750207,4.8536340020079927e-05,8.9153493429141667e-06
2.0825,-5.9500996966987775e-05,3.7153247981031104e-05,6.8121294257526461e-05,0.00012918369628158997,0.00014281827878925114,4.6724324730006863e-05,7.4442997026501147e-06
2.085,-6.0165469398863682e-05,3.6705748639220537e-05,7.1213102878393681e-05,0.00012839808739536083,0.00013990713797549435,4.4736213903497711e-05,5.8107364063723475e-06
2.0875,-6.1004000568019997e-05,3.6325997675728559e-05,7.4421486982020747e-05,0.00012714978577831377,0.00013673349252088019,4.259205045254528e-05,4.0265129654866474e-06
2.09,-6.200988888637978e-05,3.604479891221329e-05,7.7671383932613792e-05,0.0001254988966934828,0.00013333632692489857,4.030915923434264e-05,2.1049592423452057e-06
2.0925,-6.3172250197335531e-05,3.587930626788818e-05,8.088082077800494e-05,0.00012347747169197485,0.00012973211295976789,3.7907997792436113e-05,6.0626015075991777e-08
2.095,-6.4477995960073975e-05,3.5838942995346568e-05,8.3941101643012544e-05,0.00012111141462321953,0.00012594942637592587,3.5406504322379789e-05,-2.0908190256031e-06
2.0975,-6.5910438606211664e-05,3.5919971190044245e-05,8.6730360656912204e-05,0.00011843509311994996,0.00012202238009292344,3.2827311522970732e-05,-4.3330194239060166e-06
2.1,-6.7449652174963133e-05,3.6115719420354821e-05,8.9127962695417825e-05,0.00011549192482203373,0.00011796838080321712,3.0195418360258188e-05,-6.648563173596973e-06
2.1025,-6.9080164902646086e-05,3.6403431183566591e-05,9.1018879624695607e-05,0.00011231171591006389,0.00011384481570751713,2.7530839240263834e-05,-9.0197689655405684e-06
2.105,-7.0785138572546904e-05,3.6751091380475399e-05,9.2317399428640314e-05,0.00010894174139828189,0.00010967483970843752,2.4859569167493972e-05,-1.142866264595981e-05
2.1075,-7.2546956607152452e-05,3.7124892880845614e-05,9.2960299387747427e-05,0.00010541693203037296,0.0001054903091171487,2.2201545963210554e-05,-1.3857171845591884e-05
2.11,-7.4343763437621961e-05,3.7491847587589372e-05,9.293096998854808e-05,0.00010174350073777684,0.00010132549016945758,1.9581548687199389e-05,-1.6286770171898817e-05
2.1125,-7.6152612111665105e-05,3.782959773525217e-05,9.2260179348997555e-05,9.7970219601880895e-05,9.7224507245720012e-05,1.7020474526344342e-05,-1.869973065223547e-05
2.115,-7.7954025034220878e-05,3.8114047189983781e-05,9.1024321447646348e-05,9.4122761091419696e-05,9.3234102661460342e-05,1.4538103057086548e-05,-2.107798705446321e-05
2.1175,-7.9732265774724116e-05,3.8333548621498017e-05,8.9340479330466806e-05,9.0222729414528457e-05,8.9392439543215953e-05,1.2155230823453345e-05,-2.3403885318990887e-05
2.12,-8.1467808883064951e-05,3.8480156872838e-05,8.7267226444844162e-05,8.6294624196255051e-05,8.5740191823446141e-05,9.8868895678388363e-06,-2.5660428336368058e-05
2.1225,-8.3140274210946152e-05,3.856046175666262e-05,8.488596936548202e-05,8.2362718339211487e-05,8.2316395429584126e-05,7.7555439245732399e-06,-2.7829939940756922e-05
2.125,-8.4732369714189508e-05,3.8599509014637509e-05,8.2270232120047816e-05,7.8438993694433741e-05,7.9162872051952905e-05,5.7777833398300734e-06,-2.9896532510427172e-05
2.1275,-8.6222493934829129e-05,3.8602772594498455e-05,7.9485511368014613e-05,7.4553842318395388e-05,7.6320591047376326e-05,3.9695139653793967e-06,-3.1844811733775251e-05
2.13,-8.7597919448736001e-05,3.8572722289592255e-05,7.6577115452616267e-05,7.0731548938660042e-05,7.3826333282972449e-05,2.3471718758427612e-06,-3.3660715483981713e-05
2.1325,-8.8843622759989739e-05,3.8504633104538585e-05,7.3574632348673421e-05,6.6987434418532167e-05,7.1717836988740121e-05,9.2197512322063122e-07,-3.5330897358095561e-05
2.135,-8.9944491504233273e-05,3.8385011082828332e-05,7.0511757495577145e-05,6.3346991108486256e-05,7.001782585222465e-05,-2.9643158766892707e-07,-3.6843860880413518e-05
2.1375,-9.0885509430013034e-05,3.8209032643690945e-05,6.7397798227052916e-05,5.9841022149179401e-05,6.8750342714364528e-05,-1.2985363716617702e-06,-3.8189240033212663e-05
2.14,-9.1649561119397951e-05,3.7939826521402281e-05,6.424669788246473e-05,5.6486659283445099e-05,6.7926088323592472e-05,-2.0801689861520051e-06,-3.9357849634533826e-05
2.1425,-9.2229883384945232e-05,3.7545990441323432e-05,6.1075771366915038e-05,5.3310380754856398e-05,6.7556784663213353e-05,-2.6369842645460483e-06,-4.0342379410620564e-05
2.145,-9.2624625599657784e-05,3.6985920459370086e-05,5.7900584516551071e-05,5.0328444233399459e-05,6.7642816170388435e-05,-2.9666997099932745e-06,-4.1136257983897531e-05
2.1475,-9.2829345122958629e-05,3.6231367297074299e-05,5.4736952229837447e-05,4.756827637897113e-05,6.8188278659918008e-05,-3.0678060577011171e-06,-4.1734508837700291e-05
2.15,-9.284049246013109e-05,3.5272711841780952e-05,5.159901610776999e-05,4.5057196084676713e-05,6.9173323314308441e-05,-2.9406093504404255e-06,-4.2133527709733819e-05
2.1525,-9.2656518577063088e-05,3.4121592799195379e-05,4.8511144119437823e-05,4.2818164621559808e-05,7.0568141184109237e-05,-2.5969499649715646e-06,-4.2331096350516133e-05
2.155,-9.2283093892901752e-05,3.2814670120191028e-05,4.5501702292009456e-05,4.0877153713675938e-05,7.2338110886193684e-05,-2.0383565245566845e-06,-4.2326818412751388e-05
2.1575,-9.1723935738467562e-05,3.1403346780568959e-05,4.2598657811148754e-05,3.9269364252120192e-05,7.4445898215144484e-05,-1.2736787823684912e-06,-4.2121536444344565e-05
2.16,-9.0976027335313921e-05,2.9945386034718533e-05,3.9831373511268456e-05,3.8011530028123617e-05,7.6858186428956164e-05,-3.0022970915257031e-07,-4.1708981782309416e-05
2.1625,-9.0080354189339592e-05,2.850504500134032e-05,3.7243340533067208e-05,3.7171400531137215e-05,7.9475156778165043e-05,8.8454917910942348e-07,-4.1104552250640669e-05
2.165,-8.9031604020277814e-05,2.7154669447772913e-05,3.4890984948375938e-05,3.67669440982667e-05,8.2254319845179221e-05,2.2430093344336967e-06,-4.0312420608594032e-05
2.1675,-8.7833152108045842e-05,2.594912695780861e-05,3.2777435553119343e-05,3.6835931694244977e-05,8.516853229844551e-05,3.7503512008171764e-06,-3.9335951010740496e-05
2.17,-8.650236479669847e-05,2.4931560506631769e-05,3.0909416558404603e-05,3.7407531691237502e-05,8.8180948035808507e-05,5.4015524151293055e-06,-3.8179745696469005e-05
2.1725,-8.5058120504210341e-05,2.4124001509024549e-05,2.9314108019076191e-05,3.8497980646800181e-05,9.1223917395118345e-05,7.1933061380820176e-06,-3.6850562174356967e-05
2.175,-8.35196420332425e-05,2.3519964805710496e-05,2.8020215191834108e-05,4.0125135818546134e-05,9.4216622126855993e-05,9.1168666157253131e-06,-3.5356326949850248e-05
2.1775,-8.1908167289566791e-05,2.3109992632863667e-05,2.7039348726385398e-05,4.2294638691560908e-05,9.7132978178686072e-05,1.1156984729538149e-05,-3.3706523641564414e-05
2.18,-8.0253865744983507e-05,2.287607356202415e-05,2.6373067196512148e-05,4.4998340607963463e-05,9.9934536429196387e-05,1.3290294242153595e-05,-3.1910972935772141e-05
2.1825,-7.8578888548125247e-05,2.280203088677956e-05,2.6019549062432533e-05,4.8202726600583666e-05,0.00010259399530059099,1.5498478804902542e-05,-2.9979165256996302e-05
2.185,-7.6900403654328345e-05,2.2867211883912484e-05,2.5969516618251174e-05,5.1873677702076616e-05,0.00010509533223869407,1.776804252666932e-05,-2.7921151307753157e-05
2.1875,-7.5228456812924095e-05,2.3049560343675488e-05,2.6210336773473127e-05,5.5939203492554215e-05,0.0001074221384909576,2.0088336065399821e-05,-2.57467385089501e-05
2.19,-7.3574840709432731e-05,2.3325062401506567e-05,2.6745309162544268e-05,6.0310731406125156e-05,0.00010956773728754172,2.2450929646588043e-05,-2.3468243334712571e-05
2.1925,-7.1956371127777056e-05,2.3669470299892122e-05,2.7566345433917795e-05,6.4882019860342259e-05,0.00011153159143519463,2.4842885561224235e-05,-2.109540697840314e-05
2.195,-7.038796877647533e-05,2.4066767796606394e-05,2.8688526106167803e-05,6.9523852535877375e-05,0.00011331212101220273,2.7254105486308768e-05,-1.8636717030163267e-05
2.1975,-6.8895250211882175e-05,2.4515959606406532e-05,3.0104068576144524e-05,7.4100567151529027e-05,0.00011487697184277083,2.9645170381257271e-05,-1.6113182909743842e-05
2.2,-6.7475984482414725e-05,2.4980701094342224e-05,3.1856734656584056e-05,7.8539347374737619e-05,0.00011632501020006453,3.2016881948893765e-05,-1.3519161380531402e-05
2.2025,-6.6127911366365308e-05,2.548562770708721e-05,3.3961057957719118e-05,8.2749619281814119e-05,0.00011760667380437158,3.4393834397791699e-05,-1.0867058551117245e-05
2.205,-6.4871711509009733e-05,2.6022603937593995e-05,3.6436372924544416e-05,8.6634534071371286e-05,0.00011869509466889779,3.6774824684536125e-05,-8.1715513721406532e-06
2.2075,-6.373155631414654e-05,2.6588686754318354e-05,3.9320606350020388e-05,9.014848743353992e-05,0.00011959511086140946,3.9138373967632567e-05,-5.4453766378274083e-06
2.21,-6.2708188211021295e-05,2.7189150798237233e-05,4.2623512943918496e-05,9.3275757369840255e-05,0.00012032434205208172,4.1465714915622196e-05,-2.7003531755479834e-06
2.2125,-6.1807578994522031e-05,2.7845164223369273e-05,4.6312084680586748e-05,9.6012180478942868e-05,0.00012089278576231694,4.375210751242962e-05,5.287321509319415e-08
2.215,-6.1029242966347299e-05,2.8571397303064537e-05,5.0349250214107905e-05,9.8340479746380436e-05,0.000121307711162681,4.5998215777055101e-05,2.8058157041453539e-06
2.2175,-6.0372423406434558e-05,2.9385861673245144e-05,5.4672734928349434e-05,0.00010026010477679632,0.00012157536035153395,4.8204801843936153e-05,5.5497903206352843e-06
2.22,-5.9841916221594306e-05,3.0303729708823786e-05,5.9223628362062746e-05,0.00010178749988421476,0.00012169737572959362,5.0371755721312185e-05,8.2765047393452225e-06
2.2225,-5.9426608741965117e-05,3.1336352747916854e-05,6.3925829254950144e-05,0.00010295764053669328,0.00012167338819648742,5.249645314753033e-05,1.0978115179122137e-05
2.225,-5.9126868211802049e-05,3.2508503039256972e-05,6.8686170716304197e-05,0.00010380029053039427,0.0001215045313675959,5.4572286569174842e-05,1.3647004026195443e-05
2.2275,-5.8938164482137854e-05,3.383685269466327e-05,7.3405216006917112e-05,0.00010435267074133179,0.00012119491690044407,5.6595464870950819e-05,1.627532288379187e-05
2.23,-5.8858590439266921e-05,3.532358385909768e-05,7.7970376582184165e-05,0.00010465204480628473,0.00012075582735503478,5.8562889785249657e-05,1.8854328762392597e-05
