Physical Time (s),enth_flux_pressure_left Monitor (kg-m/s^3)
4.225,1.4914856975039881e-05
4.2275,1.5044600547089624e-05
4.23,1.519627447533524e-05
4.2325,1.5370630368767561e-05
4.235,1.5568108273456746e-05
4.2375,1.5788869561022812e-05
4.24,1.6032798031594154e-05
4.2425,1.629937293304305e-05
4.245,1.6587747098868903e-05
4.2475,1.6896815595644273e-05
4.25,1.7225173581524078e-05
4.2525,1.7571242408925495e-05
4.255,1.7933203742329163e-05
4.2575,1.8309024014360874e-05
4.26,1.8696532415417464e-05
4.2625,1.9093257143703867e-05
4.265,1.9496392285194021e-05
4.2675,1.9902934413433334e-05
4.27,2.0309613909135345e-05
4.2725,2.0712994499296839e-05
4.275,2.1109747886394322e-05
4.2775,2.1496622904620116e-05
4.28,2.1870544039422367e-05
4.2825,2.2228781441629129e-05
4.285,2.2568676784877799e-05
4.2875,2.2887683165957378e-05
4.29,2.318327371136934e-05
4.2925,2.3452781616712073e-05
4.295,2.3693467341312481e-05
4.2975,2.390264772665299e-05
4.3,2.4077579061148359e-05
4.3025,2.4215696971664916e-05
4.305,2.4314705064871963e-05
4.3075,2.4372677930078106e-05
4.31,2.4388162423654459e-05
4.3125,2.4360199767218698e-05
4.315,2.4288402771181995e-05
4.3175,2.4172896188057627e-05
4.32,2.40143294695889e-05
4.3225,2.3813854868898977e-05
4.325,2.3573049358223186e-05
4.3275,2.3293965452488594e-05
4.33,2.2979082568510238e-05
4.3325,2.2631157951335009e-05
4.335,2.2253281647082194e-05
4.3375,2.1848580280753629e-05
4.34,2.1420337244621574e-05
4.3425,2.097198517492892e-05
4.345,2.0506942063145351e-05
4.3475,2.0028794861811925e-05
4.35,1.954126066964896e-05
4.3525,1.9048243405501075e-05
4.355,1.8553786129695822e-05
4.3575,1.8061741318555555e-05
4.36,1.7575934355869124e-05
4.3625,1.7100141311918458e-05
4.365,1.6637848240845423e-05
4.3675,1.6192348599839364e-05
4.37,1.5766803266763985e-05
4.3725,1.536410083318605e-05
4.375,1.4986936367066297e-05
4.3775,1.4637605554986569e-05
4.38,1.4318071049953688e-05
4.3825,1.4029736556987588e-05
4.385,1.3773787181524197e-05
4.3875,1.3551119204140182e-05
4.39,1.3362305183392887e-05
4.3925,1.320759299108715e-05
4.395,1.3086782137670353e-05
4.3975,1.2999252997897604e-05
4.4,1.2944149018575178e-05
4.4025,1.2920204812296329e-05
4.405,1.2925962095476768e-05
4.4075,1.2959917557535525e-05
4.41,1.3020398817788418e-05
4.4125,1.3105621890128491e-05
4.415,1.321374746081597e-05
4.4175,1.3342699256555647e-05
4.42,1.3490172572531146e-05
4.4225,1.3653600015235884e-05
4.425,1.3830200117180478e-05
4.4275,1.4017080564436493e-05
4.43,1.4211337219765843e-05
4.4325,1.4410124593982945e-05
4.435,1.4610952117304246e-05
4.4375,1.481158535952379e-05
4.44,1.5009983252064209e-05
4.4425,1.5204718446362212e-05
4.445,1.5394548543278616e-05
4.4475,1.5578553376302696e-05
4.45,1.5756004128066788e-05
4.4525,1.5926297450963958e-05
4.455,1.6089001900667237e-05
4.4575,1.6243883533724698e-05
4.46,1.6390913025752439e-05
4.4625,1.6530326159567161e-05
4.465,1.6662540894220768e-05
4.4675,1.6788194510001983e-05
4.47,1.6907994685859367e-05
4.4725,1.7022803942229338e-05
4.475,1.7133659900203912e-05
4.4775,1.7241835017473226e-05
4.48,1.7348783416895677e-05
4.4825,1.745612129748136e-05
4.485,1.7565477195174653e-05
4.4875,1.7678328540287155e-05
4.49,1.7795924245764979e-05
4.4925,1.7919270114677176e-05
4.495,1.8049226137443582e-05
4.4975,1.8186610603983186e-05
4.5,1.8332200360793921e-05
4.5025,1.8486654763320594e-05
4.505,1.865041486145975e-05
4.5075,1.8823595711339049e-05
4.51,1.9005997514995628e-05
4.5125,1.919711900808159e-05
4.515,1.9396218087182064e-05
4.5175,1.9602539311214712e-05
4.52,1.981516422475232e-05
4.5225,2.0033040566182167e-05
4.525,2.0254904275883224e-05
4.5275,2.0479267621323565e-05
4.53,2.0704406648033874e-05
4.5325,2.0928449767647666e-05
4.535,2.1149518962692407e-05
4.5375,2.1365803468878686e-05
4.54,2.1575540646635838e-05
4.5425,2.1777097845036203e-05
4.545,2.1968906407684132e-05
4.5475,2.21493788210832e-05
4.55,2.2316847525105883e-05
4.5525,2.2469500464442604e-05
4.555,2.2605311819504365e-05
4.5575,2.2722140425603278e-05
4.56,2.2817770864103336e-05
4.5625,2.2890118054346422e-05
4.565,2.2937382773040539e-05
4.5675,2.295808995373924e-05
4.57,2.2951111651776408e-05
4.5725,2.2915637496320815e-05
4.575,2.2851155049568669e-05
4.5775,2.2757490275061566e-05
4.58,2.263475615122198e-05
4.5825,2.2483377704974191e-05
4.585,2.2303989111262794e-05
4.5875,2.2097487654468254e-05
4.59,2.18649273937123e-05
4.5925,2.1607631764593993e-05
4.595,2.132720504692666e-05
4.5975,2.1025481275099369e-05
4.6,2.0704586153998237e-05
4.6025,2.0366859623108225e-05
4.605,2.0014785512329249e-05
4.6075,1.9650950386067275e-05
4.61,1.9277970733425252e-05
4.6125,1.8898488966833163e-05
4.615,1.8515241405444539e-05
4.6175,1.813100623840841e-05
4.62,1.7748577528474276e-05
4.6225,1.7370805970622881e-05
4.625,1.7000547267609343e-05
4.6275,1.6640520446213378e-05
4.63,1.6293346003478644e-05
4.6325,1.5961352543637026e-05
4.635,1.5646699707030884e-05
4.6375,1.5351248335696681e-05
4.64,1.5076695627426282e-05
4.6425,1.4824391057615952e-05
4.645,1.4595579674481401e-05
4.6475,1.439133612588053e-05
4.65,1.4212421006712564e-05
4.6525,1.4059232735401676e-05
4.655,1.3931774229163542e-05
4.6575,1.3829652762073633e-05
4.66,1.375211321688399e-05
4.6625,1.3698127287812011e-05
4.665,1.3666483611504117e-05
4.6675,1.36558248833245e-05
4.67,1.3664728196703132e-05
4.6725,1.3691707462260124e-05
4.675,1.3735161572043591e-05
4.6775,1.3793504152389925e-05
4.68,1.3864947954791292e-05
4.6825,1.3947600519356813e-05
4.685,1.4039473724712787e-05
4.6875,1.4138556686351331e-05
4.69,1.4242832933716588e-05
4.6925,1.4350365253583197e-05
4.695,1.4459291828708712e-05
4.6975,1.456797392086845e-05
4.7,1.467499146298004e-05
4.7025,1.4779220906052694e-05
4.705,1.4879841280824998e-05
4.7075,1.4976367155624219e-05
4.71,1.5068669768117163e-05
4.7125,1.5156901921124193e-05
4.715,1.5241440935069502e-05
4.7175,1.5322759179578265e-05
4.72,1.54013949492742e-05
4.7225,1.5477914817741987e-05
4.725,1.5552956772897596e-05
4.7275,1.5627247886927881e-05
4.73,1.5701635797611775e-05
4.7325,1.5777085265579358e-05
4.735,1.5854695418057823e-05
4.7375,1.5935752368491143e-05
4.74,1.6021713317372703e-05
4.7425,1.6114180871090165e-05
4.745,1.6214852544270942e-05
4.7475,1.6325386058437934e-05
4.75,1.6447273093285765e-05
4.7525,1.6581657690776836e-05
4.755,1.6729400163523915e-05
4.7575,1.68910508865061e-05
4.76,1.7067031842121389e-05
4.7625,1.7257622578446439e-05
4.765,1.7462938577295064e-05
4.7675,1.7682930759024898e-05
4.77,1.7917230029790844e-05
4.7725,1.8165314924256069e-05
4.775,1.8426442739962628e-05
4.7775,1.8699641913350604e-05
4.78,1.8983725542712994e-05
4.7825,1.9277210140431533e-05
4.785,1.9578375299252187e-05
4.7875,1.9885254347991443e-05
4.79,2.0195623980231362e-05
4.7925,2.0507130599711335e-05
4.795,2.0817389164493946e-05
4.7975,2.1123967358399304e-05
4.8,2.1424460111493966e-05
4.8025,2.1716630524840635e-05
4.805,2.1998166809547825e-05
4.8075,2.2266920479463867e-05
4.81,2.2520657808531077e-05
4.8125,2.2757076539580838e-05
4.815,2.2973896412735035e-05
4.8175,2.3168786500109505e-05
4.82,2.3339517192670582e-05
4.8225,2.3483923931295917e-05
4.825,2.3600115982884929e-05
4.8275,2.3686471809345126e-05
4.83,2.3741693128728866e-05
4.8325,2.3764813112236099e-05
4.835,2.3755169029164308e-05
4.8375,2.3712402092825581e-05
4.84,2.3636459904560109e-05
4.8425,2.3527629775141108e-05
4.845,2.3386525395125327e-05
4.8475,2.3214117167369077e-05
4.85,2.3011664006622493e-05
4.8525,2.2780719456335791e-05
4.855,2.2522991325178123e-05
4.8575,2.2240385551741348e-05
4.86,2.1934888302549187e-05
4.8625,2.1608637400741773e-05
4.865,2.1263943507550798e-05
4.8675,2.0903222686861084e-05
4.87,2.0528978982611378e-05
4.8725,2.014385610061644e-05
4.875,1.975049657220857e-05
4.8775,1.9351606680016471e-05
4.88,1.8949789312878395e-05
4.8825,1.8547666500319806e-05
4.885,1.8147877275969426e-05
4.8875,1.77529553776354e-05
4.89,1.7365361823322494e-05
4.8925,1.6987466645171142e-05
4.895,1.6621495702286204e-05
4.8975,1.6269458726753492e-05
4.9,1.5933255372619134e-05
4.9025,1.561446166645499e-05
4.905,1.5314319251249287e-05
4.9075,1.5033858313530486e-05
4.91,1.4773605944116547e-05
4.9125,1.4534004442538643e-05
4.915,1.431522937515119e-05
4.9175,1.4117206071681233e-05
4.92,1.3939701020840508e-05
4.9225,1.3782328695188226e-05
4.925,1.3644561322747435e-05
4.9275,1.3525741834366578e-05
4.93,1.3425189996780678e-05
4.9325,1.3342097761639088e-05
4.935,1.3275496316926982e-05
4.9375,1.3224259745651751e-05
4.94,1.3187136274280708e-05
4.9425,1.3162791632618179e-05
4.945,1.314983392733344e-05
4.9475,1.3146868683117874e-05
4.95,1.3152542649729939e-05
4.9525,1.3165576507631747e-05
4.955,1.3184810572854278e-05
4.9575,1.3209275770973792e-05
4.96,1.3238272857146926e-05
4.9625,1.3271454539865552e-05
4.965,1.3308810728167339e-05
4.9675,1.3350704092315471e-05
4.97,1.3397676544758245e-05
4.9725,1.345033279132583e-05
4.975,1.3509319511002209e-05
4.9775,1.3575208992271625e-05
4.98,1.3648579343009359e-05
4.9825,1.37300739137419e-05
4.985,1.3820438649289521e-05
4.9875,1.3920537977481928e-05
4.99,1.4031331767646147e-05
4.9925,1.4153798646671675e-05
4.995,1.428892933945584e-05
4.9975,1.4437719561891589e-05
5.0,1.4601132379709775e-05
5.0025,1.4780032715664542e-05
5.005,1.4975205461793451e-05
5.0075,1.5187220714768197e-05
5.01,1.5416499362630005e-05
5.0125,1.5663266142196066e-05
5.015,1.5927559811234822e-05
5.0175,1.6209313312214138e-05
5.02,1.6508367354332777e-05
5.0225,1.6824396232859281e-05
5.025,1.7156812997927697e-05
5.0275,1.7504790829458838e-05
5.03,1.7867100048254536e-05
5.0325,1.8242199111425968e-05
5.035,1.8628168434668463e-05
5.0375,1.9022913993714672e-05
5.04,1.9423991895182651e-05
5.0425,1.9828790787715909e-05
5.045,2.0234654770753529e-05
5.0475,2.063891217209911e-05
5.05,2.1038736811544853e-05
5.0525,2.143133452239796e-05
5.055,2.1813818867974299e-05
5.0575,2.218324775868837e-05
5.06,2.2536780595241388e-05
5.0625,2.2871701640932497e-05
5.065,2.3185344197983215e-05
5.0675,2.3475241021499181e-05
5.07,2.3739027903147438e-05
5.0725,2.3974317688557431e-05
5.075,2.4178908391400354e-05
5.0775,2.4350713385505073e-05
5.08,2.448785430466489e-05
5.0825,2.4588669775327924e-05
5.085,2.4651802333906072e-05
5.0875,2.467621453076368e-05
5.09,2.4661203714672023e-05
5.0925,2.4606410393392041e-05
5.095,2.451180043850513e-05
5.0975,2.4377703246039832e-05
5.1,2.4204771034901078e-05
5.1025,2.3993985958944065e-05
5.105,2.3746680920862602e-05
5.1075,2.3464517048807463e-05
5.11,2.3149369942741684e-05
5.1125,2.2803689394896779e-05
5.115,2.2430117284322561e-05
5.1175,2.2031808951287738e-05
5.12,2.1612189077428203e-05
5.1225,2.1174881424971548e-05
5.125,2.0723679370163924e-05
5.1275,2.026236256862486e-05
5.13,1.9794644630090542e-05
5.1325,1.932419618986274e-05
5.135,1.8854426979108773e-05
5.1375,1.8388630131558746e-05
5.14,1.792994329066148e-05
5.1425,1.7481406642057403e-05
5.145,1.7045955284689226e-05
5.1475,1.6626406574370904e-05
5.15,1.6225478229174429e-05
5.1525,1.5845664279367903e-05
5.155,1.5489287428366759e-05
5.1575,1.5158170089653362e-05
5.16,1.4853890094757919e-05
5.1625,1.4577567554965691e-05
5.165,1.4329951762405434e-05
5.1675,1.4111490218587773e-05
5.17,1.3922299936581234e-05
5.1725,1.3762169471336258e-05
5.175,1.363063113500401e-05
5.1775,1.3526914702163963e-05
5.18,1.3449985298154222e-05
5.1825,1.3398636625002546e-05
5.185,1.3371463048708959e-05
5.1875,1.3366825543233526e-05
5.19,1.3382819534318861e-05
5.1925,1.3417285756408465e-05
5.195,1.3467891254852867e-05
5.1975,1.3532085235853135e-05
5.2,1.3607339443435139e-05
5.2025,1.3691223154778049e-05
5.205,1.3781508178554004e-05
5.2075,1.3876145289832236e-05
5.21,1.3973263439783629e-05
5.2125,1.4071180235340444e-05
5.215,1.4168405562427512e-05
5.2175,1.4263676303401892e-05
5.22,1.4355899348679585e-05
5.2225,1.4444165699910044e-05
5.225,1.4527820446721852e-05
5.2275,1.4606519597209563e-05
5.23,1.4680367347731869e-05
5.2325,1.4749733488078623e-05
5.235,1.4815231344295852e-05
5.2375,1.4877714966008221e-05
5.24,1.4938191279586268e-05
5.2425,1.4997779655689314e-05
5.245,1.505765513097232e-05
5.2475,1.5119036920593544e-05
5.25,1.5183177087183171e-05
5.2525,1.5251316607569143e-05
5.255,1.532484956124523e-05
5.2575,1.5405329580834892e-05
5.26,1.5494418131304508e-05
5.2625,1.559386730619521e-05
5.265,1.5705376861714716e-05
5.2675,1.5830530026937747e-05
5.27,1.5970682310241101e-05
5.2725,1.6126974702351712e-05
5.275,1.6300249604920096e-05
5.2775,1.64910669537108e-05
5.28,1.6699638804535718e-05
5.2825,1.6925890421240041e-05
5.285,1.7169388041495625e-05
5.2875,1.7429545656787236e-05
5.29,1.7705434378341057e-05
5.2925,1.7995838189947415e-05
5.295,1.829930815013014e-05
5.2975,1.8614011550737561e-05
5.3,1.8937919111553645e-05
5.3025,1.9268818137185046e-05
5.305,1.9604199671832166e-05
5.3075,1.994147069995275e-05
5.31,2.0277901335692032e-05
5.3125,2.0610707833267972e-05
5.315,2.0937022771417049e-05
5.3175,2.1253874699438051e-05
5.32,2.1558370398169722e-05
5.3225,2.1847783723798359e-05
5.325,2.2119553322747338e-05
5.3275,2.2371293453881048e-05
5.33,2.260083642690524e-05
5.3325,2.2806065818433147e-05
5.335,2.2984921693301971e-05
5.3375,2.3135419695565717e-05
5.34,2.3255709957890396e-05
5.3425,2.3344131580547712e-05
5.345,2.3399294427549111e-05
5.3475,2.3420151898018082e-05
5.35,2.340607104487816e-05
5.3525,2.3356842601053307e-05
5.355,2.3272642255863103e-05
5.3575,2.3153981494663308e-05
5.36,2.3001588704251545e-05
5.3625,2.2816462526887162e-05
5.365,2.2599805150812939e-05
5.3675,2.2353102814377313e-05
5.37,2.2078161008740311e-05
5.3725,2.1777238917120271e-05
5.375,2.1452877120254694e-05
5.3775,2.1107963068291243e-05
5.38,2.0745729377245835e-05
5.3825,2.0369454228491867e-05
5.385,1.998244761805187e-05
5.3875,1.958801164053595e-05
5.39,1.9189327349628512e-05
5.3925,1.8789466428254031e-05
5.395,1.8391394981056191e-05
5.3975,1.799813956822859e-05
5.4,1.7612732355732404e-05
5.4025,1.7238150346892203e-05
5.405,1.6877350446101447e-05
5.4075,1.6533022162040983e-05
5.41,1.6207510085939025e-05
5.4125,1.5902705686766426e-05
5.415,1.5620334391810163e-05
5.4175,1.5361674542080677e-05
5.42,1.512779662240706e-05
5.4225,1.4919464045412462e-05
5.425,1.4737142830957846e-05
5.4275,1.4580965622433739e-05
5.43,1.4450777661975629e-05
5.4325,1.4346094707362916e-05
5.435,1.4266246417060837e-05
5.4375,1.4210383626071684e-05
5.44,1.4177479416634262e-05
5.4425,1.4166293255067055e-05
5.445,1.4175267870343009e-05
5.4475,1.4202537379187742e-05
5.45,1.4245918562290194e-05
5.4525,1.4303049119390543e-05
5.455,1.4371551092232007e-05
5.4575,1.4448957979222184e-05
5.46,1.4532868031022501e-05
5.4625,1.462085719938624e-05
5.465,1.4710571837992966e-05
5.4675,1.4799747515293346e-05
5.47,1.4886397892500275e-05
5.4725,1.4968921786737143e-05
5.475,1.5046164048868485e-05
5.4775,1.5117374569539036e-05
5.48,1.5182087061211638e-05
5.4825,1.5240022749779169e-05
5.485,1.5291053298323552e-05
5.4875,1.5335259833548691e-05
5.49,1.5372949804337452e-05
5.4925,1.5404765295045329e-05
5.495,1.5431482425952768e-05
5.4975,1.5454098541976687e-05
5.5,1.547382417398407e-05
5.5025,1.5491990969818524e-05
5.505,1.5510051813446497e-05
5.5075,1.5529503716490726e-05
5.51,1.5551886787554861e-05
5.5125,1.5578797306170947e-05
5.515,1.5611868476767566e-05
5.5175,1.5652774434849723e-05
5.52,1.5703224851504341e-05
5.5225,1.5764951215373853e-05
5.525,1.5839685875499216e-05
5.5275,1.5929174695908817e-05
5.53,1.6034930872776959e-05
5.5325,1.6158339521910112e-05
5.535,1.630044555393188e-05
5.5375,1.6461969096034422e-05
5.54,1.6643196237727395e-05
5.5425,1.6844057031744483e-05
5.545,1.7064052084230833e-05
5.5475,1.7302422518759388e-05
5.55,1.7558138884451184e-05
5.5525,1.782992111133576e-05
5.555,1.8116366932893111e-05
5.5575,1.8415800103788066e-05
5.56,1.8726187040641764e-05
5.5625,1.904527885188905e-05
5.565,1.9370647461539717e-05
5.5675,1.9699741200737277e-05
5.57,2.0029910234525337e-05
5.5725,2.0358249416247581e-05
5.575,2.0681734647954643e-05
5.5775,2.0997358849164114e-05
5.58,2.1302050614951243e-05
5.5825,2.159290136897114e-05
5.585,2.1867077595052859e-05
5.5875,2.2121819794916827e-05
5.59,2.2354546188940745e-05
5.5925,2.2562750524775742e-05
5.595,2.2744067158853163e-05
5.5975,2.2896259329255172e-05
5.6,2.3017303130982352e-05
5.6025,2.3105485424332807e-05
5.605,2.3159490879367908e-05
5.6075,2.3178439949722975e-05
5.61,2.3161869400510619e-05
5.6125,2.3109680400544708e-05
5.615,2.3022060802938606e-05
5.6175,2.2899462796728615e-05
5.62,2.2742564861771757e-05
5.6225,2.2552378272819091e-05
5.625,2.2330277233363827e-05
5.6275,2.2078017684744451e-05
5.63,2.1797778090863501e-05
5.6325,2.1492149224003045e-05
5.635,2.1164006777917125e-05
5.6375,2.0816463596542786e-05
5.64,2.0452803643440349e-05
5.6425,2.0076369013572414e-05
5.645,1.9690463684725107e-05
5.6475,1.9298354999967743e-05
5.65,1.8903185772053473e-05
5.6525,1.8507901049693131e-05
5.655,1.8115518847576446e-05
5.6575,1.7728846087619102e-05
5.66,1.735081786546926e-05
5.6625,1.6984111682107544e-05
5.665,1.6631345127481156e-05
5.6675,1.6294760914210313e-05
5.67,1.5976454130123217e-05
5.6725,1.5678063997722609e-05
5.675,1.540100004785706e-05
5.6775,1.51463029747354e-05
5.68,1.4914748714471833e-05
5.6825,1.4706827854164294e-05
5.685,1.4522689605209241e-05
5.6875,1.4362226316135655e-05
5.69,1.422509508591982e-05
5.6925,1.4110768202154784e-05
5.695,1.4018601908782192e-05
5.6975,1.3947804656859388e-05
5.7,1.3897422096425265e-05
5.7025,1.3866241510968297e-05
5.705,1.3852737631624015e-05
5.7075,1.3855126165096445e-05
5.71,1.3871462341334539e-05
5.7125,1.3899812440857332e-05
5.715,1.3938235945055641e-05
5.7175,1.3984854148461529e-05
5.72,1.4037793087101606e-05
5.7225,1.4095157265595836e-05
5.725,1.415507894782387e-05
5.7275,1.4215848226305863e-05
5.73,1.4276062824662839e-05
5.7325,1.4334738984705008e-05
5.735,1.4391331098038396e-05
5.7375,1.4445639570438397e-05
5.74,1.4497741918848501e-05
5.7425,1.4547884094881496e-05
5.745,1.4596426278740583e-05
5.7475,1.4643841251178827e-05
5.75,1.4690757487996871e-05
5.7525,1.4738047384541749e-05
5.755,1.4786714253944359e-05
5.7575,1.4837945210409298e-05
5.76,1.4893116795222507e-05
5.7625,1.4953705308834634e-05
5.765,1.5021194715697509e-05
5.7675,1.5097043934182004e-05
5.77,1.5182647938115352e-05
5.7725,1.5279387509049152e-05
5.775,1.5388547292805706e-05
5.7775,1.5511383435367232e-05
5.78,1.5649121184585464e-05
5.7825,1.5803003023500095e-05
5.785,1.597416991993925e-05
5.7875,1.6163701339488141e-05
5.79,1.637239976852003e-05
5.7925,1.6600760415227198e-05
5.795,1.684881224108061e-05
5.7975,1.7116159856746245e-05
5.8,1.7401960347977585e-05
5.8025,1.7705068009754797e-05
5.805,1.8024012897755684e-05
5.8075,1.8357157120174131e-05
5.81,1.8702619774231253e-05
5.8125,1.9058320699617276e-05
5.815,1.9421877335534716e-05
5.8175,1.9790621914942944e-05
5.82,2.0161786555617078e-05
5.8225,2.0532523715976452e-05
5.825,2.0899828521492984e-05
5.8275,2.126075202447581e-05
5.83,2.1612229194005065e-05
5.8325,2.1951160027800456e-05
5.835,2.2274327929200285e-05
5.8375,2.2578600716336923e-05
5.84,2.286089599711634e-05
5.8425,2.3118343720194632e-05
5.845,2.3348337811733272e-05
5.8475,2.3548407012444224e-05
5.85,2.3716394695456705e-05
5.8525,2.3850325573308524e-05
5.855,2.3948469397751132e-05
5.8575,2.40093062366625e-05
5.86,2.4031590298090926e-05
5.8625,2.4014424936233456e-05
5.865,2.3957305177638613e-05
5.8675,2.3860120821567996e-05
5.87,2.3723171771486364e-05
5.8725,2.3547046137578878e-05
5.875,2.3332720035600513e-05
5.8775,2.3081443124444512e-05
5.88,2.2794862181339895e-05
5.8825,2.2474987901139916e-05
5.885,2.2124241658370649e-05
5.8875,2.1745563503195741e-05
5.89,2.1342114580002329e-05
5.8925,2.0917404174287967e-05
5.895,2.0475169672538697e-05
5.8975,2.0019129541243129e-05
5.9,1.9553142523655727e-05
5.9025,1.9080928278308401e-05
5.905,1.8606206841702557e-05
5.9075,1.8132550291486703e-05
5.91,1.7663484391391683e-05
5.9125,1.7202456564577122e-05
5.915,1.6752917580478316e-05
5.9175,1.6318177805554394e-05
5.92,1.5901432302251972e-05
5.9225,1.5505599903646126e-05
5.925,1.5133294262108269e-05
5.9275,1.4786597710552736e-05
5.93,1.446736059125263e-05
5.9325,1.4176954093070243e-05
5.935,1.3916342526870774e-05
5.9375,1.368630488992466e-05
5.94,1.3487209594308534e-05
5.9425,1.3319069048317678e-05
5.945,1.3181563806441185e-05
5.9475,1.30740766639756e-05
5.95,1.2995744760059134e-05
5.9525,1.2945424227592957e-05
5.955,1.2921725792869734e-05
5.9575,1.2923087383434976e-05
5.96,1.2947668289119196e-05
5.9625,1.2993427519680092e-05
5.965,1.3058000259479435e-05
5.9675,1.3138862362836649e-05
5.97,1.3233421461311338e-05
5.9725,1.3339140972727241e-05
5.975,1.3453510387000097e-05
5.9775,1.357411566834069e-05
5.98,1.369863906267039e-05
5.9825,1.3824880645458177e-05
5.985,1.3950764356010779e-05
5.9875,1.4074536507163946e-05
5.99,1.4194748928645171e-05
5.9925,1.4310373027583754e-05
5.995,1.4420780474437353e-05
5.9975,1.4525643842047077e-05
6.0,1.4624870603467259e-05
6.0025,1.4718594819405863e-05
6.005,1.4807074974770565e-05
6.0075,1.4890755095979282e-05
6.01,1.49702506745769e-05
6.0125,1.5046362368514372e-05
6.015,1.5120111645064801e-05
6.0175,1.519274271977536e-05
6.02,1.5265778281182214e-05
6.0225,1.5340845930778109e-05
6.025,1.5419654630002254e-05
6.0275,1.5503956305725686e-05
6.03,1.559545329769939e-05
6.0325,1.569585416493714e-05
6.035,1.5806731726750122e-05
6.0375,1.5929726261853462e-05
6.04,1.6066379398821345e-05
6.0425,1.6218177196802607e-05
6.045,1.6386427693043225e-05
6.0475,1.6572275328863014e-05
6.05,1.6776599519802417e-05
6.0525,1.6999894342175706e-05
6.055,1.7242226839564014e-05
6.0575,1.7503295943970852e-05
6.06,1.7782355380574795e-05
6.0625,1.8078354250261888e-05
6.065,1.8389926450299912e-05
6.0675,1.8715383224104109e-05
6.07,1.905277020897988e-05
6.0725,1.939979899562165e-05
6.075,1.9753833567725911e-05
6.0775,2.0112229946599003e-05
6.08,2.0472215192972792e-05
6.0825,2.0830874815044178e-05
6.085,2.1185254099236858e-05
6.0875,2.1532275508266639e-05
6.09,2.186864826776964e-05
6.0925,2.2191129016981104e-05
6.095,2.2496478349517887e-05
6.0975,2.2781498799484651e-05
6.1,2.3043196773354524e-05
6.1025,2.3278736133646861e-05
6.105,2.3485478789994108e-05
6.1075,2.3661101484081856e-05
6.11,2.380343056857185e-05
6.1125,2.3910588452784371e-05
6.115,2.3980892283423185e-05
6.1175,2.4012965655103246e-05
6.12,2.4005807050819082e-05
6.1225,2.3958822526046629e-05
6.125,2.3871871070532943e-05
6.1275,2.3745267776116026e-05
6.13,2.3579710142510381e-05
6.1325,2.3376243571517391e-05
6.135,2.3136240455665121e-05
6.1375,2.2861426316017505e-05
6.14,2.2553858492541296e-05
6.1425,2.2216032536802163e-05
6.145,2.1850710402789975e-05
6.1475,2.1461159826617439e-05
6.15,2.1050801236030204e-05
6.1525,2.0623235945534715e-05
6.155,2.018209006923273e-05
6.1575,1.9731015064228495e-05
6.16,1.9273689981240806e-05
6.1625,1.88137619554665e-05
6.165,1.8354785543097063e-05
6.1675,1.7900173349853702e-05
6.17,1.7453353740715543e-05
6.1725,1.7017583876887926e-05
6.175,1.6596044141150765e-05
6.1775,1.6191794246175042e-05
6.18,1.5807680521041387e-05
6.1825,1.5446139782250649e-05
6.185,1.5109312136874597e-05
6.1875,1.4798927846262607e-05
6.19,1.4516256225568218e-05
6.1925,1.4262344142903502e-05
6.195,1.4037857568447671e-05
6.1975,1.384310543570005e-05
6.2,1.3678083899122442e-05
6.2025,1.3542437247010568e-05
6.205,1.3435455128813071e-05
6.2075,1.335612221367417e-05
6.21,1.3303123132100962e-05
6.2125,1.3274944174823105e-05
6.215,1.3269785096345863e-05
6.2175,1.3285772779392034e-05
6.22,1.3320802015933745e-05
6.2225,1.3372503596042202e-05
6.225,1.3438422338425899e-05
6.2275,1.351606148683835e-05
6.23,1.3602957806345114e-05
6.2325,1.3696633255220853e-05
6.235,1.3794715964855355e-05
6.2375,1.3894869920022284e-05
6.24,1.3994827173465393e-05
6.2425,1.4092502134406122e-05
6.245,1.4186093368926774e-05
6.2475,1.4274190791131929e-05
6.25,1.4355853016624754e-05
6.2525,1.4430539610768885e-05
6.255,1.4498101155312895e-05
6.2575,1.4558672718839627e-05
6.26,1.4612633586563343e-05
6.2625,1.4660526605560801e-05
6.265,1.4703067941892311e-05
6.2675,1.4741223765233461e-05
6.27,1.4775957598012272e-05
6.2725,1.4808560472915242e-05
6.275,1.4840465112356021e-05
6.2775,1.4873313669053801e-05
6.28,1.490890282603931e-05
6.2825,1.4949105245258448e-05
6.285,1.4995850364574049e-05
6.2875,1.505103883431698e-05
6.29,1.5116541349300576e-05
6.2925,1.5194184891010441e-05
6.295,1.5285727061294644e-05
6.2975,1.5392849720891781e-05
6.3,1.5517107060497739e-05
6.3025,1.5659930658050591e-05
6.305,1.5822553010627232e-05
6.3075,1.6005898200538587e-05
6.31,1.6210564178131376e-05
6.3125,1.6436825745005254e-05
6.315,1.668451507879608e-05
6.3175,1.6953157309528114e-05
6.32,1.724186944049243e-05
6.3225,1.7549482455850082e-05
6.325,1.7874454203707819e-05
6.3275,1.8214972910097424e-05
6.33,1.8568816693335405e-05
6.3325,1.8933338228332392e-05
6.335,1.9305927021351568e-05
6.3375,1.9683748845676154e-05
6.34,2.0063963656205425e-05
6.3425,2.0443605012380863e-05
6.345,2.0819655456245065e-05
6.3475,2.1188950423434511e-05
6.35,2.1548244477992088e-05
6.3525,2.1894160361435384e-05
