Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
5.1325,7.7619466642579447e-07,1.1778419154413867e-07,-5.2976144350065274e-08,-1.1138652426556723e-07,-2.3383892378987603e-07,-4.6977332662153366e-07,-3.5934142924980498e-07
5.135,7.7351432176690697e-07,1.4211623898183357e-07,-3.1189904929909548e-08,-9.4650145225526162e-08,-2.1690293002189986e-07,-4.6185539377214094e-07,-3.592749176757675e-07
5.1375,7.6836194889330049e-07,1.5021597393817415e-07,-1.4787011228631623e-08,-8.0480240724146519e-08,-2.0057541139742438e-07,-4.5349452191826726e-07,-3.591546848940539e-07
5.14,7.6069245853903571e-07,1.3776253106549331e-07,-4.7685514148392443e-09,-6.9510839856545383e-08,-1.853525157769015e-07,-4.4483170273012189e-07,-3.5898034028699114e-07
5.1425,7.5049297277078746e-07,1.043812765465067e-07,-1.5738708550139205e-09,-6.2197581318108187e-08,-1.7174143121936139e-07,-4.3593429324019268e-07,-3.587553070043089e-07
5.145,7.3805733475774678e-07,5.187737155473867e-08,-5.2790179074223987e-09,-5.8756202832323828e-08,-1.6004708830565952e-07,-4.2692401383978072e-07,-3.5848429969639517e-07
5.1475,7.2355771822936983e-07,-1.5379435037697967e-08,-1.5591771590689786e-08,-5.9271454890073028e-08,-1.5063519175596653e-07,-4.1786083059545247e-07,-3.5817162785667712e-07
5.15,7.0762709999747654e-07,-9.0718295657400895e-08,-3.1701994255692022e-08,-6.3537783269636067e-08,-1.4372720859286048e-07,-4.0884679628722811e-07,-3.5781977733853291e-07
5.1525,6.9122926868767113e-07,-1.6628484658414429e-07,-5.2733159713217432e-08,-7.1306753001299291e-08,-1.3952368592032885e-07,-3.9992637036598369e-07,-3.5743349015810495e-07
5.155,6.7508340074137123e-07,-2.3404519635620393e-07,-7.7673084319797763e-08,-8.2069558721034299e-08,-1.3815289399364237e-07,-3.9129745558828539e-07,-3.5701902250469908e-07
5.1575,6.6003975000311191e-07,-2.8640441462381954e-07,-1.0526657396827008e-07,-9.5167520275296588e-08,-1.3959228564092503e-07,-3.8306119175741281e-07,-3.5657981308518435e-07
5.16,6.4676333048474156e-07,-3.2044018778199645e-07,-1.3411364164709474e-07,-1.0978365170478474e-07,-1.4379391033542466e-07,-3.7540706548014962e-07,-3.5612884509932313e-07
5.1625,6.358976900477768e-07,-3.3717067921826691e-07,-1.6266271977495012e-07,-1.2509276986440663e-07,-1.5052742824074834e-07,-3.6846114648394426e-07,-3.5567633641329285e-07
5.165,6.2769655653123507e-07,-3.3692947419526511e-07,-1.8937321584709478e-07,-1.4027436466198171e-07,-1.5939322703238965e-07,-3.6240397370009483e-07,-3.5522805296141587e-07
5.1675,6.2249573513001485e-07,-3.2181515655623929e-07,-2.1269848295197701e-07,-1.5454847029851691e-07,-1.6992266171408241e-07,-3.5734069289447052e-07,-3.5479156171606912e-07
5.17,6.2027611711998782e-07,-2.9504794630824138e-07,-2.3169390612503481e-07,-1.6727094565535482e-07,-1.8163697546398836e-07,-3.534121490498724e-07,-3.5437622718967725e-07
5.1725,6.2090118096419994e-07,-2.603034883688195e-07,-2.4540218842716111e-07,-1.779219155586023e-07,-1.94048479201054e-07,-3.5071805528626039e-07,-3.5398929938865594e-07
5.175,6.241431104106279e-07,-2.2103289485154809e-07,-2.5260838191213975e-07,-1.8613621438454007e-07,-2.0669055670618289e-07,-3.4934009681061768e-07,-3.5363602978529275e-07
5.1775,6.2956982104584172e-07,-1.7995072706239722e-07,-2.5251534175837891e-07,-1.9185428036812515e-07,-2.1911728732709241e-07,-3.4934283942696046e-07,-3.5332506370143888e-07
5.18,6.3664522218536777e-07,-1.3887894265563999e-07,-2.4566926607886696e-07,-1.9504161954149271e-07,-2.3095599578051183e-07,-3.5074732748546352e-07,-3.5306022345244527e-07
5.1825,6.4520009694173929e-07,-9.8842235025380586e-08,-2.3315900436116338e-07,-1.9652916794196953e-07,-2.4199183785546877e-07,-3.5341235529788863e-07,-3.5284371382809075e-07
5.185,6.5457155713362432e-07,-6.0307834374917832e-08,-2.1538522004304817e-07,-1.967756932999159e-07,-2.5204728707963739e-07,-3.5715674812393544e-07,-3.5268054874699892e-07
5.1875,6.645655157560234e-07,-2.359885409856414e-08,-1.9282881647894452e-07,-1.9607160943557186e-07,-2.608858189782145e-07,-3.6193940395139331e-07,-3.5257356301883229e-07
5.19,6.7467761888588136e-07,1.1152547374867591e-08,-1.6621627740173376e-07,-1.9433851345415277e-07,-2.6872743271519931e-07,-3.6782250198724124e-07,-3.5252245596794335e-07
5.1925,6.8473731820046489e-07,4.402469964896339e-08,-1.3641323452141444e-07,-1.920793652424517e-07,-2.7566095951851583e-07,-3.7469043244998589e-07,-3.5252779210718803e-07
5.195,6.9439755285193259e-07,7.5012163245270095e-08,-1.0428332609295202e-07,-1.8987365285733719e-07,-2.8151617509826164e-07,-3.8237524017316663e-07,-3.5259118143418073e-07
5.1975,7.0375951867871008e-07,1.0419051888632006e-07,-7.0936046751745541e-08,-1.8836795496353754e-07,-2.8610607117313242e-07,-3.9071016739820046e-07,-3.5271001763728694e-07
5.2,7.1276609192082434e-07,1.3143796875638145e-07,-3.7887268773397369e-08,-1.8766385944852882e-07,-2.8964605165208855e-07,-3.9947309360323348e-07,-3.5288002994012443e-07
5.2025,7.2133264127509514e-07,1.5649164547924211e-07,-6.6522385588535504e-09,-1.8772286202604483e-07,-2.9285164725459986e-07,-4.0833087158081699e-07,-3.5309736059429146e-07
5.205,7.293730709511461e-07,1.7903521964138091e-07,2.1077882043746976e-08,-1.8860366110402605e-07,-2.9664555700296835e-07,-4.1690934127299198e-07,-3.5335691999521784e-07
5.2075,7.3702523527088257e-07,1.9864783582693688e-07,4.3510018911287235e-08,-1.9015500967585982e-07,-3.010314712425431e-07,-4.248101209937279e-07,-3.5365119957147503e-07
5.21,7.4437022886796929e-07,2.1481110659357265e-07,5.8740356308763517e-08,-1.9229656342224155e-07,-3.0562767368636948e-07,-4.316511782609895e-07,-3.5397674805474338e-07
5.2125,7.5137267139596248e-07,2.2693079811350564e-07,6.5385211151059469e-08,-1.9502135001997469e-07,-3.0998733284640698e-07,-4.3736952100317316e-07,-3.5432591992425953e-07
5.215,7.5787797130312313e-07,2.3445913312550466e-07,6.2995138148760069e-08,-1.983815503217913e-07,-3.1381075728922927e-07,-4.4232516884718209e-07,-3.5468568666961356e-07
5.2175,7.637493929562929e-07,2.3713120470828957e-07,5.1358555516625019e-08,-2.0250542288967279e-07,-3.1737335787520631e-07,-4.4706150344762238e-07,-3.5504715050399512e-07
5.22,7.6866185247658568e-07,2.3389161066521283e-07,3.0423279299954298e-08,-2.0725685592503528e-07,-3.2085034411201359e-07,-4.5198961820108727e-07,-3.5540193569161526e-07
5.2225,7.7237720085658874e-07,2.2325647277800896e-07,1.4390431931317835e-09,-2.1230151407169451e-07,-3.241882668963605e-07,-4.5739062824470776e-07,-3.5574397652001354e-07
5.225,7.7486293578384789e-07,2.0530365866048045e-07,-3.4803586103927891e-08,-2.1727321129801193e-07,-3.2723154581074467e-07,-4.6326771241310941e-07,-3.5606986285655202e-07
5.2275,7.7600314473284394e-07,1.8040215562008633e-07,-7.4169774919308848e-08,-2.2183427188929976e-07,-3.2968302365914328e-07,-4.692730209461049e-07,-3.5637725951767041e-07
5.23,7.7591758531890039e-07,1.4929006363908379e-07,-1.122103404001727e-07,-2.2557112541023948e-07,-3.3125559176396841e-07,-4.7485745907697073e-07,-3.5665683288488411e-07
5.2325,7.7498591966811952e-07,1.1354640415037049e-07,-1.4526704957232695e-07,-2.2804081278822279e-07,-3.3163242858097855e-07,-4.796438703455575e-07,-3.5690453569881358e-07
5.235,7.7395276384844303e-07,7.544968906883498e-08,-1.7085582927526132e-07,-2.2877389893389955e-07,-3.3057663527346581e-07,-4.8340617102051074e-07,-3.5712487715825494e-07
5.2375,7.7307309378051468e-07,3.7929762495056314e-08,-1.8771951112456727e-07,-2.2731587630642833e-07,-3.27915545751139e-07,-4.8600173395535567e-07,-3.5732219089290574e-07
5.24,7.7270858966100149e-07,4.4467622141734324e-09,-1.9573581572908799e-07,-2.233089248594735e-07,-3.2350843305992641e-07,-4.873581743249034e-07,-3.5750882640097842e-07
5.2425,7.7310175560528262e-07,-2.1336417086405077e-08,-1.9553651367205616e-07,-2.1651314954227665e-07,-3.1728584627536832e-07,-4.8751421752934646e-07,-3.5769390440795452e-07
5.245,7.7441775454010799e-07,-3.619102276779229e-08,-1.8786699989397352e-07,-2.0684668992153289e-07,-3.0920412868257026e-07,-4.864747017382836e-07,-3.5787179775777671e-07
5.2475,7.7656480802188652e-07,-3.7852925935117433e-08,-1.7370580313517792e-07,-1.9445849668206259e-07,-2.9926097169342995e-07,-4.8427676401995192e-07,-3.5803858975165059e-07
5.25,7.7942182853018554e-07,-2.5514581691170976e-08,-1.5423733776440773e-07,-1.7968435464892816e-07,-2.8761051530189311e-07,-4.8099078471192966e-07,-3.5819321284043335e-07
5.2525,7.8262285059982725e-07,-2.9272839100370359e-10,-1.3067722694212756e-07,-1.6287956031468352e-07,-2.7440656027227826e-07,-4.7670406375460937e-07,-3.5833049188180088e-07
5.255,7.8569380008491803e-07,3.5060124968841107e-08,-1.0423784378743181e-07,-1.4454683497150868e-07,-2.5996074167067391e-07,-4.714800320176772e-07,-3.5843958488127155e-07
5.2575,7.8791981316934474e-07,7.5817331174554888e-08,-7.6599430856090689e-08,-1.2533756456352031e-07,-2.4447763117508363e-07,-4.6541644556024344e-07,-3.5851201056645951e-07
5.26,7.8866604128005071e-07,1.1589397685793669e-07,-4.9774501135642371e-08,-1.0621597930571397e-07,-2.2816478645319547e-07,-4.5861126287381674e-07,-3.5853759604870497e-07
5.2625,7.8744562133133448e-07,1.4931990014944149e-07,-2.5369742053633466e-08,-8.8114664867389297e-08,-2.1130131947017371e-07,-4.511519337405026e-07,-3.5850318957220788e-07
5.265,7.838483169932059e-07,1.6981795901563218e-07,-5.1382401061277654e-09,-7.1861376813228946e-08,-1.9442173198947323e-07,-4.4313495220633377e-07,-3.5840938503516657e-07
5.2675,7.7772905030065997e-07,1.7242503190992487e-07,9.4731076163570857e-09,-5.8248432470558081e-08,-1.7816874952853276e-07,-4.346604417363229e-07,-3.5825960764407976e-07
5.27,7.6917566260964571e-07,1.5390511151594538e-07,1.7612715241840052e-08,-4.7872413951036248e-08,-1.6304334087169233e-07,-4.2587598306662612e-07,-3.5805268019682011e-07
5.2725,7.5806048291275868e-07,1.1457461159385638e-07,1.8963175364705287e-08,-4.120344323776158e-08,-1.4954432889806632e-07,-4.1684139188021793e-07,-3.577900090721823e-07
5.275,7.4476851863869872e-07,5.7021944124095635e-08,1.3549196488240217e-08,-3.8392186182787596e-08,-1.3798068717465287e-07,-4.0769855464642587e-07,-3.5747827697606025e-07
5.2775,7.2963719536335088e-07,-1.345906476179877e-08,1.8171406666395588e-09,-3.9528659279730384e-08,-1.2873228471518707e-07,-3.9849982750696185e-07,-3.5712296853880579e-07
5.28,7.1341004710596694e-07,-8.9559478952462981e-08,-1.5365884941076467e-08,-4.438277486684231e-08,-1.2199113389273265e-07,-3.8935848834922889e-07,-3.5672800165864201e-07
5.2825,6.9700791482887327e-07,-1.6315664732209553e-07,-3.7109601429460754e-08,-5.2670952641092444e-08,-1.1799073525441477e-07,-3.8031712669792175e-07,-3.5629732554228015e-07
5.285,6.8110968388911895e-07,-2.261727454284872e-07,-6.2384030210398578e-08,-6.3876261412576609e-08,-1.1684533274849174e-07,-3.7156670504782909e-07,-3.5583900664770215e-07
5.2875,6.6663557796111049e-07,-2.7163430301356428e-07,-8.9934425165040872e-08,-7.7293540034618504e-08,-1.1851746350457562e-07,-3.6322021661304214e-07,-3.5535527672540748e-07
5.29,6.5413362122116062e-07,-2.993607862438189e-07,-1.1840129610586171e-07,-9.2103197694629804e-08,-1.2295672074201597e-07,-3.5546261573739988e-07,-3.5485592627542651e-07
5.2925,6.4421281294457091e-07,-3.0965161587950094e-07,-1.4627753867067156e-07,-1.0747314509469774e-07,-1.2991028815813943e-07,-3.4842322052217932e-07,-3.5435570078361233e-07
5.295,6.3706944438739319e-07,-3.0357597202190546e-07,-1.7211726799920553e-07,-1.2259356194061446e-07,-1.3897554615857069e-07,-3.4228021582743091e-07,-3.5386122053181451e-07
5.2975,6.3296496636520904e-07,-2.8382837297349305e-07,-1.9446044946507283e-07,-1.3669719410518864e-07,-1.4968121752606071e-07,-3.3714428128948159e-07,-3.533795123303711e-07
5.3,6.3179338100903673e-07,-2.5398683792550147e-07,-2.1244435047815856e-07,-1.4914522701354806e-07,-1.6154761235113442e-07,-3.3315157041687057e-07,-3.5291984652384089e-07
5.3025,6.3344390065545246e-07,-2.1777747580895229e-07,-2.249744987296657e-07,-1.5941699814190761e-07,-1.7408338766072534e-07,-3.3038877031079541e-07,-3.5249165981162161e-07
5.305,6.3755668123845346e-07,-1.7849822829763443e-07,-2.3077906408709793e-07,-1.6719819348200553e-07,-1.8679067414424347e-07,-3.2894344793665882e-07,-3.5209921542904378e-07
5.3075,6.4363510794688643e-07,-1.3852018572198286e-07,-2.2935257461679197e-07,-1.7238228857685842e-07,-1.9920964608434265e-07,-3.2886709390070873e-07,-3.5175110614092696e-07
5.31,6.5128983905058576e-07,-9.9310774202816701e-08,-2.2148574549354358e-07,-1.7513405794887188e-07,-2.1097884811787308e-07,-3.301887303326685e-07,-3.5145436885859548e-07
5.3125,6.6019878690735693e-07,-6.154089880632004e-08,-2.0814256249306835e-07,-1.762390404930852e-07,-2.2185858869700945e-07,-3.3279501719095129e-07,-3.5121009398828458e-07
5.315,6.6986625977390302e-07,-2.5531912793668063e-08,-1.8960885546310538e-07,-1.7611384548906343e-07,-2.3163199278085558e-07,-3.3649094720639897e-07,-3.5102295209773018e-07
5.3175,6.7988850110978579e-07,8.6277933200891216e-09,-1.6640074372614764e-07,-1.7489422762969904e-07,-2.4008147196080388e-07,-3.4121192162095954e-07,-3.5089703179156269e-07
5.32,6.8997387004477155e-07,4.1062185316478604e-08,-1.3927135260158401e-07,-1.7261704696668612e-07,-2.4749563575882797e-07,-3.4700038800265339e-07,-3.508327717915044e-07
5.3225,6.998007027064176e-07,7.1942371324694681e-08,-1.0917254033378336e-07,-1.6988249235612748e-07,-2.5392333776016794e-07,-3.5378765653034259e-07,-3.5082918507155325e-07
5.325,7.0925492822816506e-07,1.0132550002433452e-07,-7.6980937195462226e-08,-1.6731159854370238e-07,-2.5918578622566863e-07,-3.6140971478326066e-07,-3.5088765251677511e-07
5.3275,7.1836756795013153e-07,1.2924602638425129e-07,-4.3911348058708324e-08,-1.6540698057658176e-07,-2.6314974418915262e-07,-3.697028809972733e-07,-3.5100618275533802e-07
5.33,7.2708521810169578e-07,1.5550651830879149e-07,-1.1490754399195866e-08,-1.64246814297965e-07,-2.6613112438541732e-07,-3.7843359958956666e-07,-3.5118023945769311e-07
5.3325,7.3530130498399494e-07,1.7980122011067551e-07,1.8750533729233988e-08,-1.6374701164762962e-07,-2.6880676137887184e-07,-3.8727570303840229e-07,-3.5140745907108135e-07
5.335,7.4305720540471119e-07,2.0171117697401139e-07,4.5105078054963271e-08,-1.6397398809891706e-07,-2.7204413487457741e-07,-3.9583232234743377e-07,-3.5168339883450213e-07
5.3375,7.5043424399728078e-07,2.2071787968248059e-07,6.5780717003542402e-08,-1.6479244011663016e-07,-2.7580167405964124e-07,-4.0367729383370488e-07,-3.5199864900484159e-07
5.34,7.5750208163985449e-07,2.3620305078618743e-07,7.900231084011656e-08,-1.6615947668145847e-07,-2.797577659141015e-07,-4.1044984169026513e-07,-3.5234569806766026e-07
5.3425,7.6418057995712541e-07,2.4748241538645181e-07,8.3548049465794039e-08,-1.6811235137923856e-07,-2.8350492435806755e-07,-4.1609068960625629e-07,-3.5271647394832238e-07
5.345,7.7031289700196114e-07,2.540113118470686e-07,7.9288335764988303e-08,-1.7068753210690506e-07,-2.8675057012686584e-07,-4.2097413504502325e-07,-3.5310032742430054e-07
5.3475,7.7570321665415069e-07,2.5549671933040949e-07,6.5986652434631401e-08,-1.7410515257082131e-07,-2.8981834815066125e-07,-4.2565408555664305e-07,-3.5348986170036607e-07
5.35,7.7996741173534953e-07,2.5024532826914668e-07,4.3901379790887576e-08,-1.7822087831208569e-07,-2.9289160877159988e-07,-4.3054939311466324e-07,-3.5387667214942994e-07
5.3525,7.830844229840402e-07,2.3736764664584769e-07,1.3983329755432941e-08,-1.8276295520580209e-07,-2.9595411479157928e-07,-4.3593720083689691e-07,-3.542511016034438e-07
5.355,7.8493637812904613e-07,2.1705795493415246e-07,-2.2290531970388612e-08,-1.8739398956344968e-07,-2.9889379916229211e-07,-4.4181303723718878e-07,-3.5460885881560279e-07
5.3575,7.8548213424606416e-07,1.8968265691901634e-07,-6.0551787938320262e-08,-1.9177068657922069e-07,-3.0135616701552978e-07,-4.4783085966911929e-07,-3.5494770205091347e-07
5.36,7.8487179622087344e-07,1.5642556438104003e-07,-9.6556638916097174e-08,-1.954589187421601e-07,-3.0305376591669082e-07,-4.5344989049103887e-07,-3.5525757030079722e-07
5.3625,7.8371050619445399e-07,1.1906928426309348e-07,-1.2696663461837142e-07,-1.9799331886908784e-07,-3.03656788361779e-07,-4.5829116697486309e-07,-3.5553637402299265e-07
5.365,7.8263361398110015e-07,8.0323439971099043e-08,-1.4960843256147559e-07,-1.9887426884271433e-07,-3.0288103800528626e-07,-4.621025996857963e-07,-3.557871840301091e-07
5.3675,7.8189506449263338e-07,4.3460495533818483e-08,-1.6353978629298924e-07,-1.976280305470601e-07,-3.0053138448877983e-07,-4.64742224099365e-07,-3.560126994313786e-07
5.37,7.8171020901242401e-07,1.2214194318528475e-08,-1.6892495077752531e-07,-1.938586675195923e-07,-2.9644791833754501e-07,-4.6613726744558216e-07,-3.5622346582413115e-07
5.3725,7.8242695789062229e-07,-9.8272227740597508e-09,-1.66484556602886e-07,-1.8730581628662784e-07,-2.9054870243098489e-07,-4.6633102944283713e-07,-3.5643197738415363e-07
5.375,7.8405725570726085e-07,-1.9611601353484295e-08,-1.5701602189850069e-07,-1.7787957678549156e-07,-2.8277576855750401e-07,-4.6531579189255453e-07,-3.566344742041682e-07
5.3775,7.8655832702647575e-07,-1.5375413985633332e-08,-1.4155115101562436e-07,-1.6575035956618071e-07,-2.7312355560904203e-07,-4.6313220237490916e-07,-3.568265286279509e-07
5.38,7.896049942171885e-07,2.9142600841840493e-09,-1.2126168498914195e-07,-1.5123286844996946e-07,-2.6174356516890814e-07,-4.5985320276192175e-07,-3.5700516875411104e-07
5.3825,7.9280171287326664e-07,3.3371150239005066e-08,-9.7269207253173839e-08,-1.3469394925805579e-07,-2.4878200550384114e-07,-4.5556510163396622e-07,-3.5716573551949426e-07
5.385,7.9568516657767884e-07,7.2490939736488107e-08,-7.0813102142873719e-08,-1.1665316182444298e-07,-2.3455176350493715e-07,-4.5033558321718064e-07,-3.5729587435355432e-07
5.3875,7.9739610666819035e-07,1.1449316337277229e-07,-4.3745746562329046e-08,-9.7835572938313161e-08,-2.1923220646247254e-07,-4.4426507921082543e-07,-3.5738673056679082e-07
5.39,7.9747251203213951e-07,1.534370042430806e-07,-1.7944324379755492e-08,-7.9213470879889667e-08,-2.0307194760691864e-07,-4.3745321061925826e-07,-3.5742806822247857e-07
5.3925,7.9536918411648732e-07,1.8286197502912663e-07,4.9927973221962655e-09,-6.1732864596158792e-08,-1.8636195830956266e-07,-4.2997908142948132e-07,-3.5740456002441438e-07
5.395,7.9080314885934044e-07,1.9705450347470986e-07,2.3337018587443069e-08,-4.6184710778216503e-08,-1.696432588851977e-07,-4.2195087543939124e-07,-3.5731554213990814e-07
5.3975,7.8367581437361665e-07,1.9147512280700159e-07,3.5837936276936376e-08,-3.3384123792593835e-08,-1.5358153349735613e-07,-4.1346622030836929e-07,-3.5716415717611101e-07
5.4,7.7408041123525156e-07,1.643269439681011e-07,4.1825207959194968e-08,-2.3863844438712752e-08,-1.386883761943738e-07,-4.0466655691739051e-07,-3.5695329093120828e-07
5.4025,7.6212823571456908e-07,1.1661250910176276e-07,4.1111469512940426e-08,-1.8090065073493945e-08,-1.2542546034260434e-07,-3.9561258862026608e-07,-3.5668083815278511e-07
5.405,7.480327943729605e-07,5.2066337312248144e-08,3.3840716586191289e-08,-1.6175194505315299e-08,-1.1412219754637889e-07,-3.8646502898500065e-07,-3.5635527731047269e-07
5.4075,7.3230727365152491e-07,-2.2978276358522965e-08,2.0603029160101964e-08,-1.8150098543247891e-08,-1.0516942383307197e-07,-3.7727077278098919e-07,-3.559804247565802e-07
5.41,7.1587218235201058e-07,-1.0064875881169482e-07,2.3111190050935283e-09,-2.3789565246549616e-08,-9.8720437315693081e-08,-3.6814407759048306e-07,-3.5555734908639398e-07
5.4125,6.9953323366485648e-07,-1.7253693602283438e-07,-2.0125878892373342e-08,-3.2741729066748181e-08,-9.5042304116604543e-08,-3.5912920433129119e-07,-3.5509165860852331e-07
5.415,6.8404998484759155e-07,-2.3040349611897584e-07,-4.5675956984892533e-08,-4.4474665727467281e-08,-9.4229103130119474e-08,-3.5041641263688909e-07,-3.545890191416419e-07
5.4175,6.7024256580176093e-07,-2.6974259954239033e-07,-7.3109476046074333e-08,-5.8233427844393702e-08,-9.622644087642401e-08,-3.4212897540078539e-07,-3.5405634887423242e-07
5.42,6.586748499594831e-07,-2.9159079039819833e-07,-1.0110408909251435e-07,-7.319378019173857e-08,-1.0098199154212875e-07,-3.344438774057065e-07,-3.5349824198737509e-07
5.4225,6.4978136490920068e-07,-2.9598817728789337e-07,-1.2822109590717408e-07,-8.8545215406108758e-08,-1.0821269646459891e-07,-3.2750382930303716e-07,-3.5293121162413334e-07
5.425,6.4379276628771062e-07,-2.8481446754805819e-07,-1.5302978382538e-07,-1.0348314883556483e-07,-1.1750903352270619e-07,-3.214677881281383e-07,-3.5237030909601032e-07
5.4275,6.4085074606555466e-07,-2.6127977108128439e-07,-1.7435446084419639e-07,-1.1725458845309999e-07,-1.284038948092128e-07,-3.1646964154130238e-07,-3.5182537731191952e-07
5.43,6.4076643452232771e-07,-2.2920641042442957e-07,-1.9122322694910017e-07,-1.2924357164190697e-07,-1.4042093109870046e-07,-3.1260593051995832e-07,-3.5130388655681579e-07
5.4325,6.4344203204002819e-07,-1.9225712470046766e-07,-2.0232154878113514e-07,-1.3892148531650227e-07,-1.5305662672985392e-07,-3.0997673672066007e-07,-3.5081575845084819e-07
5.435,6.4837567484410842e-07,-1.5336548490398848e-07,-2.0645453424747323e-07,-1.4608859583095721e-07,-1.6579712183976162e-07,-3.0865425911663129e-07,-3.5036956151171121e-07
5.4375,6.5507449567071542e-07,-1.1447074866465511e-07,-2.0362919659623282e-07,-1.5055409604325611e-07,-1.7818097754889288e-07,-3.0869013652517934e-07,-3.4996970935464894e-07
5.44,6.6325584575853366e-07,-7.6643573652639582e-08,-1.9478281923538922e-07,-1.5280583746087559e-07,-1.8982490752991043e-07,-3.1009102074459367e-07,-3.496242292155537e-07
5.4425,6.7243764756329956e-07,-4.0310447680693552e-08,-1.8044611014773647e-07,-1.5345664699207094e-07,-2.0052675656939097e-07,-3.1278401122371778e-07,-3.493366876123634e-07
5.445,6.8228108713318695e-07,-5.6812917849570788e-09,-1.609210099569302e-07,-1.5286378018719741e-07,-2.0998481639183041e-07,-3.1658793591334698e-07,-3.4910814697681066e-07
5.4475,6.9224640539613815e-07,2.7279378768010531e-08,-1.3681707611389172e-07,-1.5101954840266545e-07,-2.1802508441267994e-07,-3.2140300927662202e-07,-3.4894495019023413e-07
5.45,7.0220897046915255e-07,5.8732404160786185e-08,-1.0900147258947014e-07,-1.4819015049541863e-07,-2.2498025174590542e-07,-3.2724163597393258e-07,-3.4884754785398322e-07
5.4525,7.1177919501774484e-07,8.8764524137716898e-08,-7.8380963408632586e-08,-1.4504092647871645e-07,-2.3087852083768447e-07,-3.3407595676592057e-07,-3.4881500714797275e-07
5.455,7.2100668960912307e-07,1.1742172127239767e-07,-4.595487114687215e-08,-1.4220087736570845e-07,-2.3551523253593738e-07,-3.4175120943154845e-07,-3.488482514929851e-07
5.4575,7.298599803572447e-07,1.4461890293133022e-07,-1.3107194231948994e-08,-1.3998357168854313e-07,-2.3883206722169807e-07,-3.500916351781029e-07,-3.4894717660385623e-07
5.46,7.3828366578690327e-07,1.7008812181497219e-07,1.8703036498969825e-08,-1.3844129235778644e-07,-2.4128739469629902e-07,-3.5886336513407558e-07,-3.4910732890677807e-07
5.4625,7.4617131572300262e-07,1.934670597391034e-07,4.7881451709047103e-08,-1.3748933422310886e-07,-2.4351778415312816e-07,-3.6773214578935283e-07,-3.4932685301501237e-07
5.465,7.5365077021958897e-07,2.142767318488955e-07,7.2673929416659649e-08,-1.3716209193407168e-07,-2.4628213584578878e-07,-3.7627994131865303e-07,-3.496009476881787e-07
5.4675,7.608032779050256e-07,2.3195499830892057e-07,9.1320788572848236e-08,-1.3736325181289923e-07,-2.494810159464966e-07,-3.8408137841811506e-07,-3.4991750961651475e-07
5.47,7.6761189058022689e-07,2.4582629199147696e-07,1.0217938957789409e-07,-1.3808894863004003e-07,-2.5284469570355305e-07,-3.9078710709574062e-07,-3.5027016177003614e-07
5.4725,7.739736965411504e-07,2.5522163795904404e-07,1.0443105563990904e-07,-1.394024602798214e-07,-2.5602822508821802e-07,-3.9632873542871442e-07,-3.5065035874339927e-07
5.475,7.7973289641643796e-07,2.59751993673636e-07,9.7972655928510786e-08,-1.4136108001836877e-07,-2.5877136823956974e-07,-4.0116319992646408e-07,-3.5104619717985631e-07
5.4775,7.8461247581011757e-07,2.5869192701209314e-07,8.2870442594454276e-08,-1.4423610151567823e-07,-2.614225126637036e-07,-4.0582629682921898e-07,-3.514496425205188e-07
5.48,7.8828677583586294e-07,2.5025347869095953e-07,5.9674606604475398e-08,-1.4791091899903296e-07,-2.6418222040425725e-07,-4.1074687559853877e-07,-3.5185285126422339e-07
5.4825,7.9077869071585158e-07,2.3424197679637236e-07,2.8842641852231989e-08,-1.5216570049233839e-07,-2.6707734045363508e-07,-4.1616561245005229e-07,-3.522430398587878e-07
5.485,7.9198320023746393e-07,2.1089375291068521e-07,-7.0030975867183923e-09,-1.5668720786519954e-07,-2.7000475621813195e-07,-4.2208426851405525e-07,-3.5261460471636377e-07
5.4875,7.9193592838177541e-07,1.8078798337686193e-07,-4.3412644050815438e-08,-1.6112278507072195e-07,-2.7258201557154604e-07,-4.2812274428885883e-07,-3.5296617129127943e-07
5.49,7.9095875005196388e-07,1.4545925590791053e-07,-7.6451152110482977e-08,-1.6501696732652897e-07,-2.7447082734037133e-07,-4.3375619861719205e-07,-3.5328822458130709e-07
5.4925,7.8970717975365014e-07,1.0705835467968109e-07,-1.0318970545173599e-07,-1.6785164904930185e-07,-2.7533607090202615e-07,-4.3861686624584502e-07,-3.5357851263823262e-07
5.495,7.8867231972785586e-07,6.8589426285916927e-08,-1.2190858587383801e-07,-1.6908425283332202e-07,-2.7486655202093951e-07,-4.4243946414530183e-07,-3.5383907385440814e-07
5.4975,7.8810266005982883e-07,3.3557586703744455e-08,-1.3212979939629243e-07,-1.6820062346054205e-07,-2.7283323424898996e-07,-4.4508163824601339e-07,-3.5407381630133395e-07
5.5,7.8822718438850475e-07,5.7530661576659781e-09,-1.3433242659594689e-07,-1.6478296206154189e-07,-2.6905666495585214e-07,-4.4647559863031812e-07,-3.5429121182067352e-07
