Physical Time (s),enth_flux_pressure_right Monitor (W): right_cv1,enth_flux_pressure_right Monitor (W): right_cv2,enth_flux_pressure_right Monitor (W): right_cv3,enth_flux_pressure_right Monitor (W): right_cv4,enth_flux_pressure_right Monitor (W): right_cv5,enth_flux_pressure_right Monitor (W): right_cv6,enth_flux_pressure_right Monitor (W): right_cv7
3.33,2.7746701433913496e-06,1.3088193223703805e-06,1.2865319883355842e-06,1.3113290288868688e-06,1.2900254429299455e-06,1.2854723048187032e-06,1.2296489000666536e-06
3.3325,2.7865325721148885e-06,1.2613026294720144e-06,1.254774336120517e-06,1.29732731613521e-06,1.2910213589779804e-06,1.2872929690216779e-06,1.2220616994455311e-06
3.335,2.7993682810220147e-06,1.2180688901049711e-06,1.223562641607111e-06,1.2820414908055835e-06,1.2896816000123528e-06,1.2900861675522562e-06,1.2154404424437574e-06
3.3375,2.8128464608934821e-06,1.1790289978295456e-06,1.1934771278310467e-06,1.2664530277733189e-06,1.2879792948997227e-06,1.2926349793929998e-06,1.2094326347095233e-06
3.34,2.8265703989303418e-06,1.1445122668688636e-06,1.1645973938669228e-06,1.2499482415749245e-06,1.2853525274838479e-06,1.2952033634974592e-06,1.2033379132384971e-06
3.3425,2.8401307722594233e-06,1.1141694142560063e-06,1.1374703696268415e-06,1.2336729296870512e-06,1.2808482320752139e-06,1.2974146581932371e-06,1.1969941842451646e-06
3.345,2.8531795291451448e-06,1.0882193139209741e-06,1.1122845763385846e-06,1.2178633475115818e-06,1.2774269433637598e-06,1.2990816320759048e-06,1.1904550742560248e-06
3.3475,2.8653790022211184e-06,1.0664448418306386e-06,1.0895437810034864e-06,1.2018099912085048e-06,1.2757691924466407e-06,1.300158991139615e-06,1.1839347908188367e-06
3.35,2.8765510840190215e-06,1.0486926146443584e-06,1.0690976821682749e-06,1.1864471306228604e-06,1.2708737517294319e-06,1.301027672946591e-06,1.1774752938008186e-06
3.3525,2.8863110994246192e-06,1.0346171901821298e-06,1.051070251998788e-06,1.1720123319037654e-06,1.2639033433206912e-06,1.302556865409109e-06,1.1716769065305239e-06
3.355,2.8945661523199093e-06,1.024062305347602e-06,1.0357442096403822e-06,1.1580399251299614e-06,1.2568024199797977e-06,1.3060680852969531e-06,1.1667018800384272e-06
3.3575,2.9010328902429281e-06,1.0167824286276276e-06,1.0229610878922374e-06,1.1450495444956542e-06,1.2494636065456802e-06,1.3100609659698215e-06,1.1618111354759303e-06
3.36,2.9056861645469463e-06,1.0125004075735912e-06,1.0127245456078993e-06,1.1334156296561105e-06,1.2414051653401533e-06,1.3133756407000911e-06,1.1563516375933212e-06
3.3625,2.9083737558224552e-06,1.0111606691528525e-06,1.0047608577539562e-06,1.1228075461855615e-06,1.2327364877340281e-06,1.3148530529520327e-06,1.1496120557457818e-06
3.365,2.908970372904713e-06,1.0124989625090648e-06,9.9909009075672774e-07,1.1131990707166826e-06,1.2233614704122442e-06,1.3123459327239623e-06,1.1413289722614025e-06
3.3675,2.9073574963435238e-06,1.0163116346856359e-06,9.9554305286276186e-07,1.1045628593103849e-06,1.213759236727472e-06,1.3067832347348319e-06,1.1322131974823425e-06
3.37,2.9039350830832211e-06,1.0233791149263606e-06,9.9427283339936182e-07,1.09683923828553e-06,1.2047413621118138e-06,1.3014486937681169e-06,1.1229918681327837e-06
3.3725,2.8987489440663908e-06,1.0327337167130126e-06,9.9515465570065608e-07,1.0902247613855182e-06,1.1951605535710115e-06,1.2969811298137082e-06,1.1136605032933262e-06
3.375,2.8915321454043526e-06,1.0444669546894172e-06,9.9784580583787041e-07,1.085174982338585e-06,1.1847340801143942e-06,1.2915267039536026e-06,1.1048116061331218e-06
3.3775,2.8826527654246041e-06,1.0588159909637191e-06,1.0030444272554561e-06,1.081424808884019e-06,1.1743880977339223e-06,1.2842924904745379e-06,1.0961302473790884e-06
3.38,2.8723249362663396e-06,1.0757945827682953e-06,1.0106166806185791e-06,1.0789084739255579e-06,1.1649179579495782e-06,1.2760385242476832e-06,1.0869664607360765e-06
3.3825,2.8607144659972566e-06,1.0954053688098227e-06,1.0205540244969658e-06,1.0776340696484523e-06,1.1555583973681304e-06,1.2673651203833625e-06,1.0774764535478411e-06
3.385,2.84775348015056e-06,1.1177036714343881e-06,1.0327438007052756e-06,1.07720281963998e-06,1.146270066154916e-06,1.2592415238626898e-06,1.0679576703467261e-06
3.3875,2.8337869489837313e-06,1.1428312491741873e-06,1.0471146088530322e-06,1.078177560497281e-06,1.1374390475396591e-06,1.2490904853494247e-06,1.0573680439530379e-06
3.39,2.818925959025107e-06,1.1707716212086428e-06,1.0637080908574703e-06,1.0804567191296395e-06,1.1291452219156421e-06,1.2378303391657485e-06,1.0456640178161779e-06
3.3925,2.803454452034508e-06,1.2014266398197441e-06,1.0823495027664447e-06,1.0838005155777506e-06,1.1214433312962116e-06,1.2258867651071629e-06,1.034037467169115e-06
3.395,2.7876215508381631e-06,1.2348086419261741e-06,1.1028777291623375e-06,1.0885541653352727e-06,1.1143404970336066e-06,1.2136662253713931e-06,1.0228805553892583e-06
3.3975,2.7717132151155932e-06,1.2706470609491582e-06,1.1254363765329926e-06,1.0946084038057506e-06,1.1074824676448068e-06,1.2017062153695201e-06,1.0116774692710246e-06
3.4,2.7560235896573339e-06,1.3090269596223339e-06,1.149889160482927e-06,1.1018364515320874e-06,1.101060220257072e-06,1.1892686935658803e-06,1.0003762812174001e-06
3.4025,2.7406848065518983e-06,1.34947048091419e-06,1.1753177627633934e-06,1.1101655990122322e-06,1.0959162367765492e-06,1.175896355087824e-06,9.8898697993921053e-07
3.405,2.7259712967008023e-06,1.3914327647793353e-06,1.2018710345123451e-06,1.1195946825342332e-06,1.0910965120674906e-06,1.1616026471787682e-06,9.7673016980057442e-07
3.4075,2.7119860111947793e-06,1.4342767510173333e-06,1.2284824276644892e-06,1.1300872866953863e-06,1.0867850294996958e-06,1.1470464844131177e-06,9.6353610963230923e-07
3.41,2.6991358377064543e-06,1.4774124448881084e-06,1.2553182456004251e-06,1.1413124504986327e-06,1.0838529937386805e-06,1.1326393803154396e-06,9.5017194487034764e-07
3.4125,2.6875839148911411e-06,1.5195390747088578e-06,1.2813902921996468e-06,1.1530601467642728e-06,1.0829045910374351e-06,1.1187052469408954e-06,9.3680695249918689e-07
3.415,2.6775145660823586e-06,1.559642259517096e-06,1.3065824181715226e-06,1.1655818657055819e-06,1.0826266813361037e-06,1.1053850962949049e-06,9.2313640764222073e-07
3.4175,2.669147363955664e-06,1.5965859136318641e-06,1.3299619513629048e-06,1.1778332522430429e-06,1.0824786455075916e-06,1.0920932809612897e-06,9.0998264025162818e-07
3.42,2.6627358642001124e-06,1.6288009220571789e-06,1.3514590439825102e-06,1.1904591040289564e-06,1.0836114089824102e-06,1.0793274784032494e-06,8.9699608904111874e-07
3.4225,2.6584210608616354e-06,1.6550728641243115e-06,1.37021702518336e-06,1.2031610583433229e-06,1.0861544118940181e-06,1.067043409708778e-06,8.8431645340332556e-07
3.425,2.6563225861612021e-06,1.6742269204259157e-06,1.3853679546645328e-06,1.21465265588747e-06,1.0893555889376324e-06,1.0555370500759329e-06,8.7260827891515671e-07
3.4275,2.6566293948916595e-06,1.6847536299037742e-06,1.3982246994724758e-06,1.2260926651304727e-06,1.0930825268758487e-06,1.044892442093619e-06,8.6186898549586367e-07
3.43,2.6594568411083145e-06,1.6868191347478956e-06,1.4069743896480552e-06,1.2365005534393729e-06,1.097702032518236e-06,1.0351783385615636e-06,8.5176377384122868e-07
3.4325,2.6649520285769238e-06,1.6802808836868762e-06,1.4123818589290514e-06,1.2461175632374887e-06,1.1028322834140341e-06,1.0265870607827221e-06,8.4227152901600778e-07
3.435,2.6731213085624804e-06,1.6645510714267921e-06,1.4129785718590061e-06,1.2540927312999178e-06,1.1080610694712984e-06,1.0186338278937073e-06,8.3223394226612032e-07
3.4375,2.6838940259096732e-06,1.6407593804845499e-06,1.4087631749163118e-06,1.2595865839773616e-06,1.113807016199751e-06,1.0111848302462087e-06,8.2057650157548754e-07
3.44,2.6974350423295488e-06,1.6109451760310487e-06,1.400754357965763e-06,1.2643461835915172e-06,1.1198811582563125e-06,1.0046321235812834e-06,8.0905381299661067e-07
3.4425,2.7136019635285064e-06,1.5759754107773621e-06,1.3891587142985462e-06,1.2655613876369074e-06,1.1252526479169088e-06,9.9958869465690708e-07,7.9886248329489066e-07
3.445,2.7323325251427354e-06,1.5374536736364416e-06,1.3752892459936377e-06,1.2657569396881944e-06,1.1305358692927431e-06,9.9620581930510712e-07,7.8929694780940822e-07
3.4475,2.7534629289048783e-06,1.4966628734976256e-06,1.3584357500827387e-06,1.2630493948814672e-06,1.1368762149303945e-06,9.9424974328968555e-07,7.8025747328930894e-07
3.45,2.7766776344275217e-06,1.4554639616995204e-06,1.3394256268378168e-06,1.2587195994942765e-06,1.1426841130313376e-06,9.9307699635964961e-07,7.7193149429649274e-07
3.4525,2.8016794180393585e-06,1.4149856913450563e-06,1.3186953123286792e-06,1.2549641091377563e-06,1.1464118913438198e-06,9.9182917516069701e-07,7.6341704017701289e-07
3.455,2.828210950756882e-06,1.3764535143612282e-06,1.2963883875458872e-06,1.2476453192273935e-06,1.1509004286636886e-06,9.9142058229148867e-07,7.5421384539989606e-07
3.4575,2.8557950253842543e-06,1.3408915213471262e-06,1.2737245018461249e-06,1.2393742646801916e-06,1.1546908776286911e-06,9.9240061177293854e-07,7.4569534349385129e-07
3.46,2.8840891481500524e-06,1.3087651293724142e-06,1.2511078212891788e-06,1.229345277204617e-06,1.1561084587632366e-06,9.9471494439976311e-07,7.381676342071221e-07
3.4625,2.9126781396849325e-06,1.2804749427824213e-06,1.2292592959264784e-06,1.2190483845581925e-06,1.1572032523411409e-06,9.9891571217141968e-07,7.3155702199807942e-07
3.465,2.941162041736112e-06,1.2563031550342013e-06,1.2085407794478254e-06,1.2081738790947414e-06,1.1577518678586627e-06,1.0041583054826274e-06,7.263075524389238e-07
3.4675,2.969190720989058e-06,1.2360894928275744e-06,1.1892716736437834e-06,1.1971828902562429e-06,1.1566010519177688e-06,1.0098379650144398e-06,7.2472351011551483e-07
3.47,2.9963549310014538e-06,1.2199201685925045e-06,1.171930624899534e-06,1.1871925034511656e-06,1.1568865564885523e-06,1.016092786585496e-06,7.2418186269920351e-07
3.4725,3.022289348312571e-06,1.2077223165558111e-06,1.1566437457982369e-06,1.1772752446487143e-06,1.1598882883614776e-06,1.0225252850135488e-06,7.2330634170521607e-07
3.475,3.0467306801064342e-06,1.1991610044296957e-06,1.1439469747789151e-06,1.1681541154766087e-06,1.1603294098759407e-06,1.0289012643272812e-06,7.222218360274236e-07
3.4775,3.069316099630024e-06,1.1940467668336629e-06,1.1334771843523162e-06,1.160443934563403e-06,1.1591386825114529e-06,1.0352821723013832e-06,7.2128912031522035e-07
3.48,3.0898703860875957e-06,1.192256144622879e-06,1.1256380739275087e-06,1.1537263086016386e-06,1.158488681065721e-06,1.0423130969651634e-06,7.211365236216001e-07
3.4825,3.1081944060400193e-06,1.1935205304395136e-06,1.1206157582580334e-06,1.1482661794608722e-06,1.1583955707543972e-06,1.0519031922798258e-06,7.21973343555259e-07
3.485,3.1241430289913471e-06,1.1976160619324104e-06,1.1181716927759431e-06,1.1446345075989532e-06,1.1585053899611846e-06,1.0639488009360551e-06,7.2345057463045403e-07
3.4875,3.1376770896748772e-06,1.204312912313998e-06,1.1183931257751477e-06,1.1426190083478453e-06,1.1588538464604599e-06,1.0769838651940316e-06,7.2556422992604506e-07
3.49,3.1485467423992138e-06,1.2135428262218757e-06,1.1209167584095603e-06,1.1422087075167392e-06,1.1592361642838864e-06,1.0900619678846617e-06,7.2815868172865364e-07
3.4925,3.1568347856839184e-06,1.2251982211059405e-06,1.1259326408438902e-06,1.143266534668318e-06,1.1600617685737978e-06,1.1018140649926286e-06,7.3054369342329162e-07
3.495,3.1625490096797833e-06,1.2390857034167483e-06,1.1331486244087489e-06,1.1457824307084093e-06,1.1623149482139644e-06,1.1102682752127374e-06,7.322021252525913e-07
3.4975,3.1655637250911634e-06,1.2551174795193945e-06,1.142559823106515e-06,1.1497952370415709e-06,1.164947501516762e-06,1.1174034558905899e-06,7.3383495250403248e-07
3.5,3.1659301849924883e-06,1.2732170895441524e-06,1.1539051535653018e-06,1.155545052221733e-06,1.1672737471732019e-06,1.1260773437753288e-06,7.3548287132718342e-07
3.5025,3.163733646941817e-06,1.2932929240938859e-06,1.167140286964465e-06,1.1627075100024937e-06,1.1700186502698786e-06,1.1357956988175131e-06,7.3742662103629656e-07
3.505,3.1590528869849354e-06,1.3153721778467135e-06,1.1826393322658018e-06,1.1710298381915844e-06,1.1739025940237133e-06,1.1445593751258629e-06,7.3981510448550451e-07
3.5075,3.1519706259602191e-06,1.3393041401001259e-06,1.1999518567408951e-06,1.1805180800594904e-06,1.177941620420411e-06,1.1523556354992803e-06,7.4252292490451316e-07
3.51,3.1424953444618426e-06,1.3650357545873644e-06,1.2189198708908364e-06,1.190697578678009e-06,1.1819385693198313e-06,1.1593302581999996e-06,7.4475033259909336e-07
3.5125,3.1308455236597614e-06,1.3925144195279151e-06,1.2394399687259797e-06,1.2017732709767568e-06,1.1862390367275322e-06,1.1666022909906375e-06,7.4589746958520993e-07
3.515,3.1171886923010851e-06,1.4217726500387534e-06,1.2612925704057559e-06,1.2138641637015119e-06,1.1909090019539258e-06,1.1723968690920534e-06,7.4627973126843958e-07
3.5175,3.1016020909487856e-06,1.4525974391759285e-06,1.2846231538874548e-06,1.2263314103049236e-06,1.1957838513879352e-06,1.1769454135110791e-06,7.4580453125318116e-07
3.52,3.0842517775852639e-06,1.4851428899946731e-06,1.3089022080867085e-06,1.2393772458612435e-06,1.2006894504443118e-06,1.1804890423403813e-06,7.4435645585305909e-07
3.5225,3.0653690453645674e-06,1.5191233648088515e-06,1.3340374592968902e-06,1.2528472649784533e-06,1.2051636994009744e-06,1.1827840551496862e-06,7.4192255047330264e-07
3.525,3.0452560854573251e-06,1.5543698580959773e-06,1.3603961566392987e-06,1.2665880068211146e-06,1.2093314536915398e-06,1.1841297453336421e-06,7.3964388020564162e-07
3.5275,3.0240479456525829e-06,1.5905293948093605e-06,1.3866838407069352e-06,1.2802394416457032e-06,1.2137606575411124e-06,1.1847128707854453e-06,7.3761724967746705e-07
3.53,3.00216485640605e-06,1.6275612117281746e-06,1.4129004365637766e-06,1.2939396847577069e-06,1.2172525339854962e-06,1.1837199272548042e-06,7.3521788152797102e-07
3.5325,2.9795948840489584e-06,1.6643565272611537e-06,1.4383908495367891e-06,1.3074360141351674e-06,1.2198851768915509e-06,1.1805415680291519e-06,7.3215180685840155e-07
3.535,2.9568368470689042e-06,1.7006551724536155e-06,1.4627227271746105e-06,1.3205793827553788e-06,1.2225138201797818e-06,1.1758033961285471e-06,7.280431961502692e-07
3.5375,2.9341865189285694e-06,1.7351173034480236e-06,1.4855183171070178e-06,1.3328659576682294e-06,1.2258103319956818e-06,1.1702513700764005e-06,7.2284359849568872e-07
3.54,2.9117138014119553e-06,1.7670221188034503e-06,1.5061183138850824e-06,1.3446293121112153e-06,1.2285606903447004e-06,1.1638692159241377e-06,7.1626930318468882e-07
3.5425,2.8897954383263059e-06,1.7951469057946272e-06,1.5239572000620997e-06,1.3549428927692081e-06,1.22979818136347e-06,1.1566789289819777e-06,7.0825039576322243e-07
3.545,2.8684408305817444e-06,1.8177964650559116e-06,1.5384708105400771e-06,1.3635587683339799e-06,1.2306490977324872e-06,1.1482946996445021e-06,6.9940357521827041e-07
3.5475,2.8481999184187934e-06,1.8341267174377582e-06,1.549669582056561e-06,1.3713089348189622e-06,1.2311320538387334e-06,1.1387696482298217e-06,6.9015723839192349e-07
3.55,2.8288921055947071e-06,1.8426433055939685e-06,1.555460553971073e-06,1.376078317499502e-06,1.2305338645850953e-06,1.1272665975126636e-06,6.8014589716479609e-07
3.5525,2.8113624506619662e-06,1.8421163538093165e-06,1.5577802462030925e-06,1.3790712448198397e-06,1.2286433446964835e-06,1.1148157993203995e-06,6.7012660362595713e-07
3.555,2.7949601168569992e-06,1.831900207435379e-06,1.5552794429445128e-06,1.3795334841430806e-06,1.2257881315885437e-06,1.1016489443840302e-06,6.6002107169900412e-07
3.5575,2.7805602026806405e-06,1.8117944477658697e-06,1.5474679516648481e-06,1.3773694491214723e-06,1.2217254675791679e-06,1.0878697240603609e-06,6.494306914455779e-07
3.56,2.7681610789486198e-06,1.7826731510895547e-06,1.5345711474181371e-06,1.3728288510846694e-06,1.2160715691300939e-06,1.0736824377390508e-06,6.379076616314131e-07
3.5625,2.7578064141175257e-06,1.7435112358324025e-06,1.5153088577466915e-06,1.3637940346452525e-06,1.2093937020695973e-06,1.0588985111821434e-06,6.2610619860081398e-07
3.565,2.7497604027147963e-06,1.6965290256976307e-06,1.4910762327398276e-06,1.3529765376196486e-06,1.2016078687498777e-06,1.04305516496313e-06,6.142487597949035e-07
3.5675,2.7439523726285395e-06,1.6437411854401897e-06,1.462068483955949e-06,1.3376575163885395e-06,1.1917494922429736e-06,1.026130760876176e-06,6.015448502715875e-07
3.57,2.7404056293642674e-06,1.5859013598319802e-06,1.4294280111484214e-06,1.3194136783297108e-06,1.1805206495158573e-06,1.0086516021405793e-06,5.8784765636633877e-07
3.5725,2.7391639397900345e-06,1.5250620290276942e-06,1.3934979950944182e-06,1.2983690102287226e-06,1.1690121827185089e-06,9.9150016633251689e-07,5.7389293842247698e-07
3.575,2.7405787340487825e-06,1.4619663735620473e-06,1.3536108556874061e-06,1.2735079252485623e-06,1.1558576238544052e-06,9.7493607628145145e-07,5.6018705863235225e-07
3.5775,2.742768671824566e-06,1.4007729705019185e-06,1.3133623985698293e-06,1.2495852605914562e-06,1.1398017635489936e-06,9.5851424651978814e-07,5.468366633087828e-07
3.58,2.7477778916412134e-06,1.3396472764714825e-06,1.2699461510981986e-06,1.221268948293407e-06,1.1234484146861257e-06,9.4155456512651787e-07,5.3392985779503071e-07
3.5825,2.7539886172017776e-06,1.2811083130562549e-06,1.2253651484519575e-06,1.1911995246846897e-06,1.1056855869739014e-06,9.2463037064965972e-07,5.220262571384343e-07
3.585,2.7618628976630711e-06,1.2255328448170445e-06,1.1801103405785402e-06,1.1587581728732538e-06,1.08482548576059e-06,9.0820401654284341e-07,5.1019384908596424e-07
3.5875,2.7692634201221157e-06,1.1758467866310907e-06,1.1368480423386743e-06,1.126317772204402e-06,1.0635859672186269e-06,8.9199290164553193e-07,4.989705224677549e-07
3.59,2.7784553474696616e-06,1.1288999300469748e-06,1.0936778051146758e-06,1.0930434080338678e-06,1.0412565790551419e-06,8.7691215932189262e-07,4.8905757387051487e-07
3.5925,2.7876284799687133e-06,1.0863681510377631e-06,1.0517242011777893e-06,1.0591371910590643e-06,1.0170359491938854e-06,8.6264565402368052e-07,4.8102824812811385e-07
3.595,2.7968842798376678e-06,1.0479814984194257e-06,1.0116495996079761e-06,1.0263158096017469e-06,9.9424228589401629e-07,8.4909143527637193e-07,4.7530865929141728e-07
3.5975,2.8048039036640638e-06,1.0150330971550768e-06,9.7485941465509181e-07,9.9438743099679715e-07,9.7452256207843276e-07,8.3656867880783571e-07,4.7171145367719888e-07
3.6,2.8123542961515585e-06,9.8636076659442398e-07,9.4101482913104042e-07,9.6328565686460783e-07,9.5242303044784716e-07,8.2479409045525784e-07,4.692449801015511e-07
3.6025,2.8190895925559164e-06,9.6174981899375993e-07,9.0982841441235248e-07,9.3399492563152467e-07,9.290840542724834e-07,8.1366796884238929e-07,4.6730815659490311e-07
3.605,2.8245234784343268e-06,9.4129594764635221e-07,8.8183328829919609e-07,9.0635778787056902e-07,9.0700442512231962e-07,8.0303339438987814e-07,4.6544551675614098e-07
3.6075,2.8286001457709053e-06,9.2494153085988669e-07,8.5749718688925458e-07,8.8065833591324831e-07,8.8629022443575631e-07,7.938938267181863e-07,4.6354618374093769e-07
3.61,2.8308159060098433e-06,9.1252449574882167e-07,8.3689911317479133e-07,8.5788367433087239e-07,8.6709897049954414e-07,7.8741422085372651e-07,4.6213968554582417e-07
3.6125,2.8325792156530741e-06,9.0373916207027588e-07,8.1967411939336739e-07,8.3775417889709732e-07,8.4931494120415268e-07,7.8384869551311366e-07,4.619354712018911e-07
