Physical Time (s),enth_flux_enthalpy_right Monitor (W): right_cv1,enth_flux_enthalpy_right Monitor (W): right_cv2,enth_flux_enthalpy_right Monitor (W): right_cv3,enth_flux_enthalpy_right Monitor (W): right_cv4,enth_flux_enthalpy_right Monitor (W): right_cv5,enth_flux_enthalpy_right Monitor (W): right_cv6,enth_flux_enthalpy_right Monitor (W): right_cv7
0.3525,4.223377180629078e-07,2.7344014970449485e-06,-5.3872222956221085e-08,-1.7075262413722728e-06,-2.7240308088513533e-06,-3.2051227814836164e-06,-1.4455389796992274e-06
0.355,8.2719479877678212e-07,2.940140218790031e-06,-2.2776697507263254e-07,-2.2398133276579268e-06,-3.490162452930623e-06,-3.9748800752148826e-06,-1.6062725289630096e-06
0.3575,9.8139565162747951e-07,2.9525297767448966e-06,-4.9878735357918563e-07,-2.8052681558621256e-06,-4.2570245314216007e-06,-4.7804933068595482e-06,-1.885649804805429e-06
0.36,8.7536932242957404e-07,2.762992539630097e-06,-8.6020617497128124e-07,-3.3803165722109409e-06,-4.9865968618974943e-06,-5.5821316769570553e-06,-2.2726972885622119e-06
0.3625,5.1219839877514913e-07,2.3707872295717167e-06,-1.3016005414335857e-06,-3.9395472671922339e-06,-5.641491910941421e-06,-6.3330791218594966e-06,-2.7439110107751368e-06
0.365,-9.2383406143227003e-08,1.7856625515048447e-06,-1.8071223722094438e-06,-4.4564555802975227e-06,-6.1863217865344816e-06,-6.9816693859832602e-06,-3.2644305118553651e-06
0.3675,-9.0743637597069966e-07,1.0307419744619467e-06,-2.3550848964114534e-06,-4.9053163857494004e-06,-6.5905314321651464e-06,-7.4775339907046194e-06,-3.792015737769314e-06
0.37,-1.8889879397496038e-06,1.4127652310811348e-07,-2.9195939502700382e-06,-5.2639083223053978e-06,-6.8320395171182459e-06,-7.7789831247969129e-06,-4.2823884594417976e-06
0.3725,-2.9818285498646865e-06,-8.3546549642396167e-07,-3.4715665884237776e-06,-5.5152213090990972e-06,-6.8979221862535867e-06,-7.8558566315701781e-06,-4.6942909426941923e-06
0.375,-4.1217171529049796e-06,-1.8425282442469551e-06,-3.9782488327888905e-06,-5.645685955474551e-06,-6.7825854584605052e-06,-7.6908475906594653e-06,-4.9916287927832954e-06
0.3775,-5.2385338785100428e-06,-2.814958656131906e-06,-4.4054841179049957e-06,-5.6459643352849187e-06,-6.488376465205846e-06,-7.2803031617318927e-06,-5.1459350543539611e-06
0.38,-6.261754925832734e-06,-3.6864866241989985e-06,-4.7194959850238453e-06,-5.5094604596049604e-06,-6.0236120791765603e-06,-6.6341701280192666e-06,-5.1380770702578004e-06
0.3825,-7.1248150883430531e-06,-4.3936551260685885e-06,-4.8874108775814284e-06,-5.2330038807589714e-06,-5.4013557158588084e-06,-5.7739306633854803e-06,-4.9578021919754137e-06
0.385,-7.7690392031331676e-06,-4.8817351889394582e-06,-4.8824836448934764e-06,-4.8162507330493903e-06,-4.6387839747420865e-06,-4.7295219400001598e-06,-4.6037354455548026e-06
0.3875,-8.1507933179867436e-06,-5.1091641194334396e-06,-4.6837021246446584e-06,-4.260188984560077e-06,-3.7542170090854654e-06,-3.5383946665526837e-06,-4.0830527627505367e-06
0.39,-8.2408159702820383e-06,-5.0493054169798505e-06,-4.2779710977671595e-06,-3.5679452886218155e-06,-2.7663956353438571e-06,-2.2407574962697747e-06,-3.407563755259841e-06
0.3925,-8.0272062199801905e-06,-4.6937213326573775e-06,-3.6621859727068285e-06,-2.7443960145313676e-06,-1.6953109009106708e-06,-8.7839495922955785e-07,-2.5954754943322641e-06
0.395,-7.5156251488658615e-06,-4.0510166679744244e-06,-2.8426840677626166e-06,-1.7982933808748774e-06,-5.5967968636894692e-07,5.0604574475858632e-07,-1.6706259178004919e-06
0.3975,-6.7287472856343387e-06,-3.1470850210994396e-06,-1.8372273798436146e-06,-7.4377622428466016e-07,6.1941333398758571e-07,1.871142930721313e-06,-6.6156797719082915e-07
0.4,-5.7042423789492145e-06,-2.0218696742875973e-06,-6.7336233287965571e-07,3.9890526081066164e-07,1.8185578380130826e-06,3.1775525201296083e-06,3.9842245329085607e-07
0.4025,-4.4916756351471486e-06,-7.2645343065838696e-07,6.1174745661549458e-07,1.6024355345235725e-06,3.0109958175376364e-06,4.38796157889882e-06,1.472423109923102e-06
0.405,-3.1513489746421846e-06,6.7917753084183662e-07,1.9709077661254096e-06,2.8301102401458431e-06,4.1640825625312096e-06,5.4658039191172554e-06,2.5192179468034002e-06
0.4075,-1.7516593678105324e-06,2.1270764609536169e-06,3.3482404743707629e-06,4.0359688958364166e-06,5.238819992905326e-06,6.3752911601795582e-06,3.4944653359447965e-06
0.41,-3.6528864501839884e-07,3.5463982430769916e-06,4.6817667506265144e-06,5.16595900032426e-06,6.190461197527267e-06,7.0819565554772262e-06,4.3530231948855202e-06
0.4125,9.3353338489816252e-07,4.8650899255267283e-06,5.9051005814853769e-06,6.1605625558048962e-06,6.9699943344512858e-06,7.5535996225512682e-06,5.0514735254306064e-06
0.415,2.0728625824387551e-06,6.012583228734339e-06,6.9511559885439947e-06,6.9581469045490216e-06,7.5269839546968524e-06,7.7624571736848051e-06,5.5510184990491433e-06
0.4175,2.9877057565552262e-06,6.9241963678461738e-06,7.7564653194035683e-06,7.5005870038340879e-06,7.8151510033816116e-06,7.6879054640838563e-06,5.8214227130459079e-06
0.42,3.623722151571835e-06,7.545376387355962e-06,8.2662248484474867e-06,7.7387977461720887e-06,7.7974155507594387e-06,7.3199871372232428e-06,5.8442307316985579e-06
0.4225,3.9414686905616625e-06,7.8347638729394334e-06,8.4386174691749755e-06,7.6377589571101253e-06,7.4510480031579099e-06,6.6629929524459656e-06,5.6144028809966472e-06
0.425,3.9199246576879969e-06,7.7681141990015896e-06,8.2501268341371759e-06,7.1823055777466986e-06,6.7725354759351845e-06,5.7372116757069235e-06,5.1422359007483298e-06
0.4275,3.5581173874170091e-06,7.3406020565650543e-06,7.6967217866120334e-06,6.378177213051373e-06,5.7790447538621289e-06,4.5782291231616778e-06,4.450849992375615e-06
0.43,2.8740550965917532e-06,6.5667228106817469e-06,6.7954233843769681e-06,5.2523443883740804e-06,4.5068720383883286e-06,3.2344511831183404e-06,3.5746076475670838e-06
0.4325,1.9047812614781895e-06,5.4807201758774337e-06,5.5837893218512092e-06,3.8523031974950179e-06,3.0113305916410565e-06,1.7668081230425288e-06,2.5568628188241525e-06
0.435,7.0160256432973676e-07,4.1333355703547043e-06,4.1176320959103387e-06,2.2416572068755856e-06,1.361202589376231e-06,2.410662181293096e-07,1.4456845845003025e-06
0.4375,-6.7593036776211207e-07,2.5856897449626031e-06,2.4636135617905773e-06,4.9235623310359921e-07,-3.6971873895323529e-07,-1.2783894690015108e-06,2.8728453246654018e-07
0.44,-2.1559645177251967e-06,9.1461367992713798e-07,7.0407249586082394e-07,-1.3114816858517658e-06,-2.0996450448097365e-06,-2.7258268495162303e-06,-8.6759945480058133e-07
0.4425,-3.6655831721523389e-06,-7.992553582192879e-07,-1.0753444513893062e-06,-3.0860667460423756e-06,-3.7515936010084015e-06,-4.046016673303085e-06,-1.9737401846713311e-06
0.445,-5.1338325254142483e-06,-2.4744470193895059e-06,-2.7886683697426861e-06,-4.7519539747541368e-06,-5.2567628859586399e-06,-5.1951655020796502e-06,-2.9909105787092991e-06
0.4475,-6.4946096268128844e-06,-4.0327332429692145e-06,-4.35448480070457e-06,-6.2375775015916794e-06,-6.5579905014934796e-06,-6.1430246944867021e-06,-3.8851933086716018e-06
0.45,-7.6904811340692592e-06,-5.4038032945937626e-06,-5.7005201716876217e-06,-7.4831137121925477e-06,-7.6120287080238555e-06,-6.87201364757364e-06,-4.6291520565674166e-06
0.4525,-8.6723204465880279e-06,-6.5258048276772402e-06,-6.7649565502641936e-06,-8.4400082714606298e-06,-8.3873339424818853e-06,-7.3738486355382123e-06,-5.1999378856089592e-06
0.455,-9.4029146470293959e-06,-7.3512097588484103e-06,-7.5020756182488464e-06,-9.0755951385144962e-06,-8.866940503832828e-06,-7.6500613261047843e-06,-5.5822039187620041e-06
0.4575,-9.8555442827223533e-06,-7.8451771189648824e-06,-7.8806140058733912e-06,-9.3697506395388703e-06,-9.0433029231496411e-06,-7.7051738436975736e-06,-5.7647325034671411e-06
0.46,-1.0014184137883854e-05,-7.9872944596368765e-06,-7.8843232685220071e-06,-9.3145314083149395e-06,-8.9166780768328597e-06,-7.5450433333303692e-06,-5.7413438502757008e-06
0.4625,-9.8704110240821746e-06,-7.7693388240410401e-06,-7.5123920480649787e-06,-8.9153443523141213e-06,-8.4962765827925588e-06,-7.1775075854231245e-06,-5.5099697075402123e-06
0.465,-9.4328521534625591e-06,-7.2046227985745021e-06,-6.7840555088121631e-06,-8.1914644497307907e-06,-7.7985231620521102e-06,-6.6096857362576703e-06,-5.0761519828602851e-06
0.4675,-8.7203432657129577e-06,-6.3196948257240793e-06,-5.7313379995868523e-06,-7.1716523264579767e-06,-6.8447030254021036e-06,-5.8492684323414939e-06,-4.4508723521119148e-06
0.47,-7.763654846021345e-06,-5.1557548620512927e-06,-4.400160904752191e-06,-5.8959894763453534e-06,-5.6640417165934961e-06,-4.9079394094527952e-06,-3.6522456896281461e-06
0.4725,-6.6046214178362523e-06,-3.76729834906455e-06,-2.8482362607745878e-06,-4.4139348603986688e-06,-4.2928070447897315e-06,-3.8023986188465561e-06,-2.7050308906176602e-06
0.475,-5.2959679492867337e-06,-2.2199769190533721e-06,-1.1435331972263039e-06,-2.784408493727167e-06,-2.7765943506335576e-06,-2.5577807965350009e-06,-1.641685420662857e-06
0.4775,-3.8969336867984627e-06,-5.8588127380810746e-07,6.4123841209805497e-07,-1.0711632886592271e-06,-1.1671438094790693e-06,-1.206384859194817e-06,-4.9912037502999229e-07
0.48,-2.4726881480290344e-06,1.057775390180473e-06,2.4280247763534143e-06,6.5634461044964088e-07,4.761516941594316e-07,2.0976015455534352e-07,6.7984905753668856e-07
0.4825,-1.0898385641591491e-06,2.6350461431614851e-06,4.1403476039850315e-06,2.3283862864058389e-06,2.0909600643481894e-06,1.6415526945151553e-06,1.8498355977620045e-06
0.485,1.8741393496663054e-07,4.0746505343202772e-06,5.7067019770486618e-06,3.8769773518644801e-06,3.6144831405521868e-06,3.0356344773068159e-06,2.9649727685639587e-06
0.4875,1.3002059657129457e-06,5.3140348877070475e-06,7.0632548198766354e-06,5.2401925775541365e-06,4.9857005769064938e-06,4.3369046260823337e-06,3.9806815453780606e-06
0.49,2.1991279525831521e-06,6.3018056409556349e-06,8.1574246742692476e-06,6.3646748039324837e-06,6.1499790558538773e-06,5.4920015409243257e-06,4.8556010415106266e-06
0.4925,2.8459673219836724e-06,7.0007340593274415e-06,8.9501880562406685e-06,7.2087788855765786e-06,7.0621341982664362e-06,6.4530934571599024e-06,5.5540631368817494e-06
0.495,3.2166865858216516e-06,7.3890805091233005e-06,9.4182142550739456e-06,7.7451540621943437e-06,7.6898766116117372e-06,7.181637388547338e-06,6.0483853263283988e-06
0.4975,3.3006181725501281e-06,7.4601458161610931e-06,9.5536296174345572e-06,7.9610562140309604e-06,8.014115796468146e-06,7.6496847811051324e-06,6.3194100265431173e-06
0.5,3.1003798111229724e-06,7.2208977131382733e-06,9.3628049879459181e-06,7.8576547761798526e-06,8.028913477610643e-06,7.8390451383702219e-06,6.3563553474147867e-06
0.5025,2.6338221800953205e-06,6.6942534821871367e-06,8.8682993812725096e-06,7.4520819240636675e-06,7.7434125684668762e-06,7.744542345219467e-06,6.1591852561994603e-06
0.505,1.9307841890108009e-06,5.914795603995699e-06,8.1054214171701651e-06,6.7745846404802945e-06,7.1804852629068185e-06,7.3742356358842137e-06,5.7389236559874271e-06
0.5075,1.0308275351091347e-06,4.9262437243568238e-06,7.1189207214766905e-06,5.8655193325106451e-06,6.3735726242103471e-06,6.7474756942858799e-06,5.1163325609226069e-06
0.51,-1.8057097420898767e-08,3.7798803684609011e-06,5.9612314198479193e-06,4.7730452665169116e-06,5.3647444975218795e-06,5.8938607157532938e-06,4.321206414679096e-06
0.5125,-1.1656931125983319e-06,2.5288826544781743e-06,4.6860377224229023e-06,3.5469100448549039e-06,4.1984271401632335e-06,4.8479613849045868e-06,3.3873735397184345e-06
0.515,-2.3564021838754102e-06,1.2308795416849347e-06,3.3506763820788842e-06,2.2402102020353692e-06,2.923242872572404e-06,3.6520457208288533e-06,2.355459623274965e-06
0.5175,-3.5344882319988822e-06,-5.6682183587837589e-08,2.0115740864403163e-06,9.059290452237699e-07,1.5892437375393509e-06,2.3532434528727178e-06,1.2697616153421843e-06
0.52,-4.647760838225848e-06,-1.2800304683981315e-06,7.1983226407821313e-07,-4.0794738606567866e-07,2.430373412594378e-07,9.9919202670421047e-07,1.7367767374501713e-07
0.5225,-5.6497203368441975e-06,-2.3912887216530204e-06,-4.7989795619290302e-07,-1.6589376423218277e-06,-1.0727774994270036e-06,-3.6311368315854937e-07,-8.9165011182437254e-07
0.525,-6.5001070743606038e-06,-3.3490937964125692e-06,-1.549856195180525e-06,-2.8101356390214229e-06,-2.3192589057318495e-06,-1.688356768027164e-06,-1.8878227589652242e-06
0.5275,-7.1669559145830053e-06,-4.1203336617847999e-06,-2.4597654273216703e-06,-3.8307511395606186e-06,-3.4616023199551038e-06,-2.9331580985102086e-06,-2.7806544271721758e-06
0.53,-7.628098572589281e-06,-4.6813851484600707e-06,-3.1874089278711497e-06,-4.6962831907071061e-06,-4.4701183204956e-06,-4.0589381228891349e-06,-3.5415763867939111e-06
0.5325,-7.8708824247329064e-06,-5.0185006403380764e-06,-3.7182178425852307e-06,-5.3877454724191626e-06,-5.3195392083708924e-06,-5.031628584660738e-06,-4.1482630475285325e-06
0.535,-7.8932161535256684e-06,-5.1282845435874707e-06,-4.0449765992801898e-06,-5.8921249981820894e-06,-5.9898601794208912e-06,-5.8230621566800833e-06,-4.5853192233036231e-06
0.5375,-7.7035339072746507e-06,-5.0174280003221677e-06,-4.1679507808410498e-06,-6.2018207866957599e-06,-6.4665490021745552e-06,-6.412264922480067e-06,-4.844872590856512e-06
0.54,-7.3185142269552135e-06,-4.700590284646145e-06,-4.0924798980198916e-06,-6.3127978829210557e-06,-6.7388598272665249e-06,-6.7840610816980811e-06,-4.9250338603336978e-06
0.5425,-6.7649868439381587e-06,-4.202336006147066e-06,-3.8313819087470834e-06,-6.2280524097978968e-06,-6.8028593559245879e-06,-6.931814922123062e-06,-4.8320549503775058e-06
0.545,-6.0784228442179318e-06,-3.5553513153436434e-06,-3.404078903870522e-06,-5.9566279521961225e-06,-6.6618676263445745e-06,-6.8585511977898944e-06,-4.5803763544857342e-06
0.5475,-5.2996125391866038e-06,-2.7984597451065969e-06,-2.8363288469078043e-06,-5.5143464579003648e-06,-6.3269302364745218e-06,-6.5766273568897679e-06,-4.1914209709534964e-06
0.55,-4.4721889913095394e-06,-1.9726058797757867e-06,-2.1573556707715498e-06,-4.9226204141814173e-06,-5.8157735870498956e-06,-6.1060510990016208e-06,-3.6913539169306483e-06
0.5525,-3.6402248710321441e-06,-1.120268507955949e-06,-1.3993444408973585e-06,-4.206951482539707e-06,-5.1515800685215386e-06,-5.4729660642646255e-06,-3.1095996982653587e-06
0.555,-2.8467167937993382e-06,-2.8311907076421634e-07,-5.9677434561101119e-07,-3.3976256506771198e-06,-4.3631694369691646e-06,-4.708939644442912e-06,-2.4779265853485555e-06
0.5575,-2.1300472072509036e-06,5.0066715531468756e-07,2.1565748074043483e-07,-2.5271695030167786e-06,-3.4825915214896223e-06,-3.8482972449898434e-06,-1.8276828409630535e-06
0.56,-1.5224387810100356e-06,1.1976161404052359e-06,1.0044996610041227e-06,-1.6293068623500786e-06,-2.543944094450256e-06,-2.9264568416126338e-06,-1.188214490331795e-06
0.5625,-1.0484383597692625e-06,1.7806439210048043e-06,1.738976083234569e-06,-7.3736918951872686e-07,-1.582026850882979e-06,-1.977948956845506e-06,-5.8566646912439079e-07
0.565,-7.23352367778252e-07,2.2308367654866994e-06,2.3929156461707472e-06,1.1758084516730002e-07,-6.3055222034670249e-07,-1.0351957488087052e-06,-4.1045195025042682e-08
0.5675,-5.5310306266223115e-07,2.5375769057720253e-06,2.9454024163517563e-06,9.0748336837020211e-07,2.7948362903408142e-07,-1.2635082238796209e-07,4.3017029302980523e-07
0.57,-5.3419332944606571e-07,2.6986744185653418e-06,3.3815884167048211e-06,1.6091287869760683e-06,1.1206165869315589e-06,7.2453717853076734e-07,8.1822256170371291e-07
0.5725,-6.5423392805357183e-07,2.7205046323448681e-06,3.6936052432228054e-06,2.2046341432833112e-06,1.8699432725429358e-06,1.4982320368663032e-06,1.1193639485218421e-06
0.575,-8.9365047492183584e-07,2.6162260911962549e-06,3.8799956269265576e-06,2.6816928674685318e-06,2.509920704575027e-06,2.1798392245814181e-06,1.3344566442928311e-06
0.5775,-1.2267615624836863e-06,2.4056200692963177e-06,3.9453841059809834e-06,3.0346256269455345e-06,3.0285367504042537e-06,2.7586898774811536e-06,1.4688453182163336e-06
0.58,-1.6243641077948949e-06,2.1129543792966044e-06,3.900291436579786e-06,3.2634368258561293e-06,3.4191368982762541e-06,3.2277264862361949e-06,1.530116499862901e-06
0.5825,-2.05581483174849e-06,1.7639645909815753e-06,3.7591388535110848e-06,3.372982022723951e-06,3.6797997832753798e-06,3.5822175473251823e-06,1.5276662491569269e-06
0.585,-2.4909658552728749e-06,1.3857107119191361e-06,3.539968699977144e-06,3.3720057368813968e-06,3.8131250228158637e-06,3.8201388559328807e-06,1.4709200667517715e-06
0.5875,-2.9022909088656471e-06,1.0038567703970989e-06,3.262015681923857e-06,3.2723663837106601e-06,3.8243968742836278e-06,3.9402585124656467e-06,1.3685241692976302e-06
0.59,-3.2662615134721252e-06,6.4133328447355255e-07,2.9445193118071121e-06,3.0875850885384017e-06,3.7214710829413947e-06,3.9426227346239921e-06,1.2276530160062426e-06
0.5925,-3.5646148641336557e-06,3.1697709904144356e-07,2.6057459067096867e-06,2.8320058919615362e-06,3.5136064391499586e-06,3.8279518174030586e-06,1.053643067635816e-06
0.595,-3.7852609257336834e-06,4.4906989743379891e-08,2.2614305768070928e-06,2.5193981104356766e-06,3.2107070999159209e-06,3.5979550178373462e-06,8.4984704886946862e-07
0.5975,-3.9219799879347367e-06,-1.6559560985040986e-07,1.9245952516077495e-06,2.1626860288238787e-06,2.8232048250783137e-06,3.2556971428387244e-06,6.1848573393336626e-07
0.6,-3.9744212486548585e-06,-3.1014343309648813e-07,1.6050615971680992e-06,1.7735332907275938e-06,2.3617292428983409e-06,2.8058705866341477e-06,3.6103840202732749e-07
0.6025,-3.9475270597552153e-06,-3.8923556712225695e-07,1.3095228436189688e-06,1.3623177629302229e-06,1.8380364552548923e-06,2.2564743338400088e-06,7.9284934416370279e-08
0.605,-3.8511932519748213e-06,-4.0766445990440054e-07,1.0414141652676695e-06,9.3840461799942847e-07,1.264056177212186e-06,1.6185310297963997e-06,-2.24412847962067e-07
0.6075,-3.6990696803419125e-06,-3.746869640531911e-07,8.0094008400613544e-07,5.0900472343983562e-07,6.5185169336687777e-07,9.0637847333701129e-07,-5.4732904216246943e-07
0.61,-3.5079775006688945e-06,-3.0267978028259815e-07,5.8524239458239642e-07,8.0075186365944313e-08,1.3856169387752391e-08,1.3722024541340438e-07,-8.854840621310085e-07
0.6125,-3.2964013463215535e-06,-2.0621801897936068e-07,3.8997829546906309e-07,-3.4340074944533438e-07,-6.3687284575550157e-07,-6.6845236898353955e-07,-1.2342225460977288e-06
0.615,-3.0836562653144913e-06,-1.017151199584867e-07,2.0873294043058159e-07,-7.5716890909440511e-07,-1.2869987060559816e-06,-1.4883040257388585e-06,-1.5882225872196782e-06
0.6175,-2.8882819769795464e-06,-5.6771465487506708e-09,3.4393668204818757e-08,-1.1573364662997923e-06,-1.9228743331124693e-06,-2.2984104060968139e-06,-1.9411619588467077e-06
0.62,-2.7279291608044717e-06,6.5647959804430939e-08,-1.4067395013995402e-07,-1.5408901804518674e-06,-2.5312087792809424e-06,-3.0748286412811703e-06,-2.2868585821346206e-06
0.6225,-2.6171256641561601e-06,9.8445731824210661e-08,-3.2266197863650951e-07,-1.9042337334905814e-06,-3.0984439945934109e-06,-3.7943002063223866e-06,-2.6185350441014721e-06
0.625,-2.567186018884302e-06,8.1396621666408544e-08,-5.17092140827941e-07,-2.2433733989967196e-06,-3.6119167175257606e-06,-4.4347267754925813e-06,-2.9292893584328637e-06
0.6275,-2.5853411860030558e-06,6.8968100632940186e-09,-7.2669858696306875e-07,-2.5535547555051585e-06,-4.0597969159187118e-06,-4.976810058817714e-06,-3.2121273341037577e-06
0.63,-2.6743112889397354e-06,-1.280293716168787e-07,-9.5165757456155328e-07,-2.8295761145212958e-06,-4.431111888336697e-06,-5.4044255074475914e-06,-3.459977651615534e-06
0.6325,-2.8319007368025011e-06,-3.2158620828177299e-07,-1.1892068137698005e-06,-3.06565709084128e-06,-4.7165533314492299e-06,-5.7050854065546774e-06,-3.6661294563648625e-06
0.635,-3.0516415238193465e-06,-5.6736973823455611e-07,-1.4335125944747366e-06,-3.2552982970561427e-06,-4.9082666152047531e-06,-5.8701186645678939e-06,-3.8240624747205341e-06
0.6375,-3.3222613001080231e-06,-8.5406102393131163e-07,-1.6751954485067401e-06,-3.390762359343367e-06,-4.9995412229000818e-06,-5.8941707303728848e-06,-3.9272953250702152e-06
0.64,-3.6286247993185921e-06,-1.1658356151400925e-06,-1.9019633100799953e-06,-3.4640151901625757e-06,-4.9861962649858708e-06,-5.7767458069454883e-06,-3.9705210626230866e-06
0.6425,-3.9522174014895638e-06,-1.4835061348109973e-06,-2.0992060153072435e-06,-3.4671061052285691e-06,-4.866322564754235e-06,-5.5218105924806621e-06,-3.9493230545434991e-06
0.645,-4.2734491405352702e-06,-1.7867283184441004e-06,-2.252132406056445e-06,-3.3931892319227081e-06,-4.6411072502845101e-06,-5.1380168334825574e-06,-3.8613959338379862e-06
0.6475,-4.5723562708331649e-06,-2.0548163896932806e-06,-2.3458239121734592e-06,-3.2368530073984542e-06,-4.314291577875216e-06,-4.6379695864905785e-06,-3.7062854223727155e-06
0.65,-4.8294878538294646e-06,-2.2681413224283582e-06,-2.3665969908249557e-06,-2.9942288968507758e-06,-3.8921244762437564e-06,-4.0379585419887911e-06,-3.4852924414917635e-06
0.6525,-5.0270211596439387e-06,-2.4090053261658382e-06,-2.3032942769331165e-06,-2.6644253704120292e-06,-3.3837244514312679e-06,-3.3571071958951749e-06,-3.2022811496328809e-06
0.655,-5.1501035893540473e-06,-2.4627824239416684e-06,-2.1480114376320237e-06,-2.2493685317419749e-06,-2.8009719718596821e-06,-2.6173955204991971e-06,-2.8632789817824527e-06
0.6575,-5.1874901157393239e-06,-2.419508855402723e-06,-1.8969153855176847e-06,-1.7545648335601091e-06,-2.158098190816498e-06,-1.8419781383813245e-06,-2.4766635493114546e-06
