Physical Time (s),phi_vol Monitor (W): cv1,phi_vol Monitor (W): cv2,phi_vol Monitor (W): cv3,phi_vol Monitor (W): cv4,phi_vol Monitor (W): cv5,phi_vol Monitor (W): cv6,phi_vol Monitor (W): cv7
5.774,7.358683182801324e-07,1.7599375892861789e-07,1.2160527755475884e-07,8.5907014944183193e-08,6.545652169047701e-08,8.9419745436947694e-08,6.564422472281867e-08
5.77425,7.3589085222204585e-07,1.7605697803016443e-07,1.2156825344776688e-07,8.5905360705939886e-08,6.5456819444823661e-08,8.9419329544400123e-08,6.5642763667838655e-08
5.7745,7.3591295981375505e-07,1.7611993550113147e-07,1.2153170949217536e-07,8.5903701794820328e-08,6.5457077505181213e-08,8.9419104000014011e-08,6.5641264934427759e-08
5.77475,7.3593453348330602e-07,1.7618273452867042e-07,1.2149561317714012e-07,8.5902047815821632e-08,6.5457287653130255e-08,8.9419065049136036e-08,6.563972037963052e-08
5.775,7.3595561310727752e-07,1.762453886731103e-07,1.2145991916564306e-07,8.5900421241661623e-08,6.5457444388376754e-08,8.9419218231341862e-08,6.5638135863190506e-08
5.77525,7.3597635500284816e-07,1.7630779164266396e-07,1.2142462299458484e-07,8.5898815684094233e-08,6.5457535587039477e-08,8.9419556943775472e-08,6.5636529078701146e-08
5.7755,7.3599673193575396e-07,1.7636995364432608e-07,1.2138971524406156e-07,8.589721945043017e-08,6.5457561666380075e-08,8.942009496560758e-08,6.5634893746585402e-08
5.77575,7.3601656771014383e-07,1.7643198571081443e-07,1.2135522993137006e-07,8.5895614673664195e-08,6.5457555204454381e-08,8.9420835568426686e-08,6.5633223634082926e-08
5.776,7.3603583911352096e-07,1.7649382763401758e-07,1.2132121361634994e-07,8.5893981146850934e-08,6.5457549803492391e-08,8.9421753450379457e-08,6.5631513820860564e-08
5.77625,7.3605469574157545e-07,1.7655530584822525e-07,1.2128767613122185e-07,8.5892334335964097e-08,6.5457547402445471e-08,8.9422833252603273e-08,6.5629761661466788e-08
5.7765,7.3607313526179532e-07,1.7661639696022239e-07,1.2125459321466352e-07,8.5890725730949854e-08,6.5457546307633761e-08,8.9424024868035303e-08,6.5627948779977128e-08
5.77675,7.3609103373573262e-07,1.7667720841588174e-07,1.2122201954040939e-07,8.5889146377727218e-08,6.5457550108156418e-08,8.9425299703460341e-08,6.5626094298336192e-08
5.777,7.3610840762240461e-07,1.7673773895885335e-07,1.2118998034730968e-07,8.5887568925395118e-08,6.5457542412624063e-08,8.9426669993075484e-08,6.5624191158501951e-08
5.77725,7.3612539991646853e-07,1.7679792452847088e-07,1.2115844748271948e-07,8.5886009523924075e-08,6.5457526139012365e-08,8.9428108707162655e-08,6.5622230903042714e-08
5.7775,7.3614199501794652e-07,1.7685778835972037e-07,1.21127444743663e-07,8.588445779745503e-08,6.5457522810763701e-08,8.9429580635002693e-08,6.562021435870904e-08
5.77775,7.3615805151099636e-07,1.7691745496671457e-07,1.2109694815229312e-07,8.5882913583571109e-08,6.5457545680288867e-08,8.9431062691443571e-08,6.5618133250508702e-08
5.778,7.3617355528835991e-07,1.7697694238944427e-07,1.2106694508971415e-07,8.5881390688170911e-08,6.5457571965234008e-08,8.943254632564875e-08,6.5616012706336024e-08
5.77825,7.3618863126233011e-07,1.7703611181155617e-07,1.2103741816401047e-07,8.5879924986820953e-08,6.545759057781824e-08,8.9434055116610278e-08,6.5613855138102685e-08
5.7785,7.3620324074015247e-07,1.7709497262929481e-07,1.2100832912311428e-07,8.5878537591431106e-08,6.5457601069282211e-08,8.9435609092771249e-08,6.5611651706739446e-08
5.77875,7.362172686257079e-07,1.7715361522856576e-07,1.2097967679389204e-07,8.5877214961797286e-08,6.5457604792567017e-08,8.9437207573125142e-08,6.5609383295327065e-08
5.779,7.3623077045454844e-07,1.7721200802262109e-07,1.2095146358115578e-07,8.5875918390139366e-08,6.5457604545936341e-08,8.9438868000191054e-08,6.5607017632570288e-08
5.77925,7.3624386149308499e-07,1.7727003967259994e-07,1.2092369959750368e-07,8.5874624445583461e-08,6.5457597795186904e-08,8.9440604797963183e-08,6.5604537105150431e-08
5.7795,7.3625650942075032e-07,1.7732768151757013e-07,1.2089641200081552e-07,8.5873295408980107e-08,6.5457610504978985e-08,8.9442409010628016e-08,6.5601944105021831e-08
5.77975,7.362685833957139e-07,1.7738500345060216e-07,1.2086960812445463e-07,8.5871934668060605e-08,6.545767305158806e-08,8.9444277120430181e-08,6.5599249107555377e-08
5.78,7.3628014609356159e-07,1.7744194607454594e-07,1.2084331375679211e-07,8.5870567374071156e-08,6.545778640678893e-08,8.9446203074730078e-08,6.5596461276896651e-08
5.78025,7.3629134747014468e-07,1.7749834256420639e-07,1.2081754973916081e-07,8.586916207981265e-08,6.5457949483083989e-08,8.944819108213603e-08,6.5593578980138473e-08
5.7805,7.3630211236698082e-07,1.7755426348617733e-07,1.2079236137835749e-07,8.5867702596271691e-08,6.5458154782018436e-08,8.9450237075425197e-08,6.5590612807759368e-08
5.78075,7.3631225588312198e-07,1.7760995582175601e-07,1.207677239465363e-07,8.5866189785760986e-08,6.5458404069547267e-08,8.9452329029643865e-08,6.5587566823707359e-08
5.781,7.3632183522649804e-07,1.7766537844393658e-07,1.2074359188104247e-07,8.5864656869029921e-08,6.5458699615515256e-08,8.945447867825458e-08,6.5584444387441297e-08
5.78125,7.3633105118475348e-07,1.7772028310417608e-07,1.2071994859371041e-07,8.5863123702950885e-08,6.5459018343870366e-08,8.9456696108677981e-08,6.5581252921311752e-08
5.7815,7.3633986305773357e-07,1.7777468223192252e-07,1.2069679655001098e-07,8.5861585838630005e-08,6.5459356959508796e-08,8.9458993645727118e-08,6.5577988281154617e-08
5.78175,7.3634810373180359e-07,1.7782871736380166e-07,1.2067412699086051e-07,8.5860066660960049e-08,6.5459711239317899e-08,8.9461374394078561e-08,6.5574654164715779e-08
5.782,7.3635590265409628e-07,1.7788227980943298e-07,1.2065193117257852e-07,8.5858590775298147e-08,6.546007098539138e-08,8.9463843313750228e-08,6.5571248397571469e-08
5.78225,7.3636346457790949e-07,1.7793520446826576e-07,1.2063023209928254e-07,8.5857121933984917e-08,6.5460434922978032e-08,8.9466407891354922e-08,6.556776333608283e-08
5.7825,7.363707576311583e-07,1.7798754249205459e-07,1.2060904256523931e-07,8.5855633393824611e-08,6.5460790792255365e-08,8.9469070135325221e-08,6.5564215989297719e-08
5.78275,7.363775893470228e-07,1.7803951425553841e-07,1.2058832615127202e-07,8.5854133061572018e-08,6.5461142152345286e-08,8.9471819828575928e-08,6.5560597698400272e-08
5.783,7.3638392624357415e-07,1.7809112634184369e-07,1.2056802585303043e-07,8.5852638832440136e-08,6.5461501606566988e-08,8.9474643120224535e-08,6.5556902305654775e-08
5.78325,7.3638991276401736e-07,1.7814215028954058e-07,1.2054810935296347e-07,8.5851156112488228e-08,6.546189018879052e-08,8.9477544596255015e-08,6.555312533383937e-08
5.7835,7.363955704303591e-07,1.7819249384844522e-07,1.2052856109690264e-07,8.5849724028007405e-08,6.546231212280522e-08,8.9480537923585039e-08,6.5549260954612964e-08
5.78375,7.3640078246014571e-07,1.782423373010778e-07,1.2050940387821958e-07,8.5848341210909862e-08,6.5462753963461847e-08,8.9483624224843289e-08,6.5545284873776074e-08
5.784,7.3640559061215072e-07,1.7829174006021404e-07,1.2049071010089255e-07,8.5846974475441816e-08,6.5463206523394458e-08,8.9486784356727552e-08,6.5541154085141244e-08
5.78425,7.3641012228562643e-07,1.7834054093219509e-07,1.2047246689986453e-07,8.5845652106620783e-08,6.5463649508290238e-08,8.9490002453246255e-08,6.5536881295555145e-08
5.7845,7.36414365179208e-07,1.7838872886033501e-07,1.2045466249626273e-07,8.5844387803281127e-08,6.5464057356476084e-08,8.949328995049181e-08,6.5532471723639393e-08
5.78475,7.364181969654906e-07,1.7843637843087411e-07,1.2043734424384706e-07,8.5843137171052034e-08,6.5464435127505007e-08,8.9496670064233888e-08,6.5527933910008693e-08
5.785,7.3642164225845029e-07,1.7848342298400767e-07,1.2042056806743331e-07,8.5841868300133492e-08,6.546479299065871e-08,8.9500161561010186e-08,6.5523276536257438e-08
5.78525,7.3642478586260932e-07,1.7852975808323633e-07,1.2040432565925227e-07,8.5840608133363711e-08,6.5465124194844773e-08,8.950378271905083e-08,6.5518524748764075e-08
5.7855,7.3642759317197044e-07,1.785754772955824e-07,1.2038860019610839e-07,8.583938882039573e-08,6.5465457630726211e-08,8.9507521627720374e-08,6.5513657555182518e-08
5.78575,7.3642999986653676e-07,1.7862066566178623e-07,1.2037342018041265e-07,8.5838171315912018e-08,6.5465833212341857e-08,8.9511327240831248e-08,6.5508692044456116e-08
5.786,7.3643205655210463e-07,1.7866517682618161e-07,1.203588336438113e-07,8.5836922058420496e-08,6.5466251769058134e-08,8.9515208419325677e-08,6.5503649656058834e-08
5.78625,7.3643386374126804e-07,1.7870883345848569e-07,1.2034482321726816e-07,8.5835695193914185e-08,6.5466670687649994e-08,8.9519214099396541e-08,6.549852445194289e-08
5.7865,7.3643538510448658e-07,1.787517614717983e-07,1.2033127586948587e-07,8.5834517523614429e-08,6.54670552147604e-08,8.9523354271727707e-08,6.5493338968070645e-08
5.78675,7.3643650722256673e-07,1.787941218449517e-07,1.2031813337693171e-07,8.5833380660603749e-08,6.5467405691672493e-08,8.952763741350371e-08,6.5488097299424815e-08
5.787,7.3643729549884441e-07,1.7883585289830289e-07,1.2030540446335812e-07,8.583227747955118e-08,6.5467734631817058e-08,8.9532062225783816e-08,6.5482824810570589e-08
5.78725,7.3643790268211829e-07,1.788768663913137e-07,1.2029309081999448e-07,8.5831207480973914e-08,6.5468052524317449e-08,8.9536599030372647e-08,6.5477545537163972e-08
5.7875,7.3643825217466593e-07,1.7891723381089215e-07,1.2028117928011142e-07,8.5830152277666576e-08,6.546835960672649e-08,8.9541229026257774e-08,6.5472242166019937e-08
5.78775,7.3643823939356461e-07,1.7895704175085259e-07,1.2026967199024544e-07,8.5829090441819601e-08,6.546865174871285e-08,8.9545966771276421e-08,6.5466936567743625e-08
5.788,7.3643790203468664e-07,1.7899624348698251e-07,1.2025859575833799e-07,8.5828036576346857e-08,6.546890360267782e-08,8.9550823245681177e-08,6.5461641177705794e-08
5.78825,7.3643735606768104e-07,1.7903466968444561e-07,1.2024798223376319e-07,8.5826989328764382e-08,6.5469101996463599e-08,8.9555806495541296e-08,6.5456370586379131e-08
5.7885,7.3643654240758532e-07,1.7907233817216001e-07,1.202378148518449e-07,8.582595353581162e-08,6.5469257351691039e-08,8.9560909194599789e-08,6.5451130877627979e-08
5.78875,7.364353650782593e-07,1.7910944574599898e-07,1.2022807135319628e-07,8.582495917051922e-08,6.5469393556838584e-08,8.9566109964809564e-08,6.5445925037915903e-08
5.789,7.3643387163654759e-07,1.7914604998599434e-07,1.2021869649823138e-07,8.582402765929452e-08,6.5469528321251431e-08,8.957138276239961e-08,6.5440775944672382e-08
5.78925,7.364321673073592e-07,1.7918190682050867e-07,1.2020967774324434e-07,8.5823172073262277e-08,6.5469678631449999e-08,8.9576720171089907e-08,6.5435694501763372e-08
5.7895,7.3643022081494839e-07,1.7921696657522065e-07,1.2020108714257465e-07,8.5822365405492724e-08,6.5469847600130457e-08,8.9582122413690091e-08,6.5430656805997716e-08
5.78975,7.3642789088878215e-07,1.7925133862493609e-07,1.2019300330730653e-07,8.5821603941910221e-08,6.5470032240344395e-08,8.9587571950620789e-08,6.5425667971980924e-08
5.79,7.3642519836902323e-07,1.7928503083862571e-07,1.2018539275194204e-07,8.5820915745826255e-08,6.5470218620058558e-08,8.9593059403729059e-08,6.5420718569580301e-08
5.79025,7.3642223151296836e-07,1.793179871931638e-07,1.2017820676632279e-07,8.5820302651256125e-08,6.5470428343845475e-08,8.9598570283850371e-08,6.541581452704793e-08
5.7905,7.3641898249169816e-07,1.7935018317350231e-07,1.2017143566431919e-07,8.581974259995357e-08,6.5470671618455669e-08,8.9604112850009549e-08,6.5410963202399741e-08
5.79075,7.3641535910752541e-07,1.7938177427880236e-07,1.2016503775174388e-07,8.5819253281745089e-08,6.5470921448345387e-08,8.9609723195478694e-08,6.5406149104163964e-08
5.791,7.3641133430720486e-07,1.7941277585821367e-07,1.2015898933280075e-07,8.5818876150468424e-08,6.5471155488574954e-08,8.9615410839361294e-08,6.5401364032319735e-08
5.79125,7.3640699624999799e-07,1.7944307277693604e-07,1.2015329436530039e-07,8.5818637153135129e-08,6.5471363683773102e-08,8.9621176694675697e-08,6.5396625568090297e-08
5.7915,7.3640234074138641e-07,1.794726344379298e-07,1.2014796660313948e-07,8.5818530998746949e-08,6.5471544204231892e-08,8.9627028685073241e-08,6.5391936670419881e-08
5.79175,7.3639728844589589e-07,1.7950155974082301e-07,1.2014302374965642e-07,8.581853842687983e-08,6.5471715032045987e-08,8.9632954853585552e-08,6.5387307252094399e-08
5.792,7.3639188609294011e-07,1.7952982629335596e-07,1.2013845788434671e-07,8.5818654723638218e-08,6.5471880777575882e-08,8.963891857378751e-08,6.5382760525481916e-08
5.79225,7.3638624699345522e-07,1.7955739151232106e-07,1.2013428280288e-07,8.5818881118167516e-08,6.5472033842062617e-08,8.9644906843069504e-08,6.5378319775961136e-08
5.7925,7.3638030887498079e-07,1.7958428611585919e-07,1.2013049550409813e-07,8.5819208476095021e-08,6.5472174827062823e-08,8.9650919071984735e-08,6.5374006197253336e-08
5.79275,7.3637397728388648e-07,1.796104841723447e-07,1.2012710288238786e-07,8.5819655312273575e-08,6.5472306418105922e-08,8.9656940259986097e-08,6.5369818335125923e-08
5.793,7.3636727421436808e-07,1.7963593516920262e-07,1.2012408974593533e-07,8.5820241520829082e-08,6.547241683919717e-08,8.9662941928335601e-08,6.5365746083453242e-08
5.79325,7.3636030744521276e-07,1.7966057110272576e-07,1.2012139678302669e-07,8.5820990758777118e-08,6.5472503014640293e-08,8.966890972774414e-08,6.5361795106670589e-08
5.7935,7.3635303425100418e-07,1.7968452684769674e-07,1.2011893887250924e-07,8.5821909583375294e-08,6.5472579268967889e-08,8.9674844909291765e-08,6.5357973268267196e-08
5.79375,7.363453237427953e-07,1.7970798722078228e-07,1.2011672425056309e-07,8.5822996095523584e-08,6.5472649456421034e-08,8.9680745505968403e-08,6.5354290835653335e-08
5.794,7.363372155626671e-07,1.7973086318442122e-07,1.2011483617993645e-07,8.5824258134368275e-08,6.5472714639693511e-08,8.9686631804715247e-08,6.5350729152524571e-08
5.79425,7.3632879838492535e-07,1.7975292331350917e-07,1.2011331199155435e-07,8.5825685095512467e-08,6.5472767638453144e-08,8.9692538048262852e-08,6.5347258063961435e-08
5.7945,7.3632009476374366e-07,1.7977411471663908e-07,1.2011216465434841e-07,8.5827273565303002e-08,6.5472799773511499e-08,8.9698476348042231e-08,6.534386078370989e-08
5.79475,7.3631104863970427e-07,1.7979457277908247e-07,1.2011135354291124e-07,8.582902310419814e-08,6.5472804777248097e-08,8.9704441053031587e-08,6.5340527828183308e-08
5.795,7.3630167835600413e-07,1.7981432242664158e-07,1.2011086307440363e-07,8.5830937127811997e-08,6.5472765594497063e-08,8.9710420302145509e-08,6.5337255143618218e-08
5.79525,7.3629197584512781e-07,1.7983338407310973e-07,1.2011071686372454e-07,8.5833011561190335e-08,6.547268262203015e-08,8.9716405668419673e-08,6.533404772737703e-08
5.7955,7.362819325702222e-07,1.7985180046681656e-07,1.2011092749950884e-07,8.5835248412339173e-08,6.5472551966317519e-08,8.9722388206483464e-08,6.5330891952903998e-08
5.79575,7.3627149213081998e-07,1.7986969528338841e-07,1.2011150000066682e-07,8.5837653423425606e-08,6.5472362308326129e-08,8.9728369800872785e-08,6.5327779844588033e-08
5.796,7.362606644570976e-07,1.7988706837298477e-07,1.2011240741653989e-07,8.5840230592685173e-08,6.5472100074106249e-08,8.9734380786452956e-08,6.532470649676471e-08
5.79625,7.3624949834638398e-07,1.799037403949049e-07,1.2011365528837743e-07,8.5842995465087532e-08,6.5471765350635549e-08,8.9740443816477108e-08,6.532167769269841e-08
5.7965,7.3623799373562642e-07,1.7991960914797565e-07,1.201152799807849e-07,8.5845952994548683e-08,6.5471382615440296e-08,8.9746564896555585e-08,6.5318699545738998e-08
5.79675,7.3622607761076939e-07,1.7993470115316815e-07,1.2011731182276538e-07,8.5849083662649214e-08,6.547097701582378e-08,8.975271551351086e-08,6.5315777267807412e-08
5.797,7.3621375532621458e-07,1.799490336643334e-07,1.2011977338980093e-07,8.5852376358786581e-08,6.5470567607657501e-08,8.9758882715224561e-08,6.5312895771192185e-08
5.79725,7.3620112004637566e-07,1.7996252037520633e-07,1.2012264151098744e-07,8.5855831285344231e-08,6.5470160603384557e-08,8.9765076713501771e-08,6.5310047603687904e-08
5.7975,7.3618817066085734e-07,1.7997512019535251e-07,1.2012593049149138e-07,8.5859436894126915e-08,6.5469755510311915e-08,8.9771303522269985e-08,6.5307232251465948e-08
5.79775,7.3617481495752157e-07,1.7998696663198498e-07,1.2012967605912948e-07,8.5863178157108257e-08,6.5469357009091324e-08,8.9777548843217858e-08,6.5304459213224515e-08
5.798,7.3616108312162494e-07,1.7999804771950005e-07,1.2013388194359624e-07,8.5867078960394969e-08,6.5468942256058156e-08,8.9783828640402135e-08,6.5301734561736593e-08
5.79825,7.3614701577172982e-07,1.8000830875916046e-07,1.2013854858237561e-07,8.5871182952904165e-08,6.5468497590505251e-08,8.9790133147318225e-08,6.5299028504895803e-08
5.7985,7.361325652078874e-07,1.800177502680316e-07,1.2014367302178778e-07,8.587550420259945e-08,6.5468028818398453e-08,8.9796442194871795e-08,6.5296325257359082e-08
5.79875,7.3611767614920336e-07,1.8002643790680097e-07,1.2014927953724079e-07,8.588003280902803e-08,6.5467546707555349e-08,8.9802741554342499e-08,6.5293625842844586e-08
5.799,7.3610235460155189e-07,1.8003432572138339e-07,1.2015538768498769e-07,8.5884746530831216e-08,6.5467049148805788e-08,8.9809043883869978e-08,6.529095831773375e-08
5.79925,7.360866115106217e-07,1.80041380681425e-07,1.2016204782652376e-07,8.5889634757985147e-08,6.5466543359521966e-08,8.9815348992816693e-08,6.5288339481536425e-08
5.7995,7.3607043540515316e-07,1.8004768397220995e-07,1.2016929093898429e-07,8.5894694400523107e-08,6.5466033398582563e-08,8.9821649391947019e-08,6.5285766491351562e-08
5.79975,7.360537743876917e-07,1.8005327839284722e-07,1.201771322511489e-07,8.5899921232782997e-08,6.5465517110839906e-08,8.9827953675775899e-08,6.5283220891535033e-08
5.8,7.3603662879237551e-07,1.8005800485204839e-07,1.2018563311381858e-07,8.5905316382973449e-08,6.5465003305234075e-08,8.9834254008436889e-08,6.5280671514705922e-08
5.80025,7.3601906284701043e-07,1.800616720212264e-07,1.2019484663023984e-07,8.5910870087641479e-08,6.5464511751892364e-08,8.9840545597589481e-08,6.5278099320403433e-08
5.8005,7.3600105136152735e-07,1.800642932014671e-07,1.2020476644360816e-07,8.5916566244323002e-08,6.5464051831469467e-08,8.9846826599298933e-08,6.5275490513777652e-08
5.80075,7.3598253743501928e-07,1.800659400171118e-07,1.2021537597051776e-07,8.59224016518687e-08,6.5463635961956256e-08,8.9853067816410664e-08,6.5272830798844949e-08
5.801,7.3596357423487729e-07,1.8006655032447538e-07,1.2022667085076699e-07,8.592837846157121e-08,6.5463257983935138e-08,8.9859265396642056e-08,6.5270095803957406e-08
5.80125,7.3594423353534988e-07,1.8006601510107871e-07,1.2023870700188774e-07,8.5934506047658034e-08,6.5462902055171276e-08,8.986542634571765e-08,6.5267278919156903e-08
5.8015,7.3592443608230634e-07,1.8006439957407511e-07,1.2025154070385546e-07,8.5940801748269668e-08,6.5462569423675405e-08,8.987157281871041e-08,6.5264381690081554e-08
5.80175,7.3590411915419285e-07,1.8006180541576781e-07,1.202651938433472e-07,8.5947256883759592e-08,6.546225745000772e-08,8.9877726813759671e-08,6.5261429236543412e-08
