Physical Time (s),ep_bot Monitor (W): bot_cv1,ep_bot Monitor (W): bot_cv2,ep_bot Monitor (W): bot_cv3,ep_bot Monitor (W): bot_cv4,ep_bot Monitor (W): bot_cv5,ep_bot Monitor (W): bot_cv6,ep_bot Monitor (W): bot_cv7
5.12075,1.8249321625906945e-09,7.5122214455458253e-11,6.8736665881174588e-11,8.7842847410739195e-11,9.1663835416807955e-11,1.0409383634295114e-10,-4.6422820484888182e-11
5.121,1.7980346553012666e-09,7.1914690040275573e-11,6.6534159198053359e-11,8.5594731596361882e-11,8.8788131701249368e-11,9.6768699249651818e-11,-5.2668845536359247e-11
5.12125,1.771935992566482e-09,6.8868055145073003e-11,6.4465484869424625e-11,8.3477296827087305e-11,8.6020743185244216e-11,8.9603424747195341e-11,-5.8925973840531714e-11
5.1215,1.746553841222208e-09,6.5967989795659049e-11,6.2516641456945505e-11,8.1469609555278634e-11,8.332977657298289e-11,8.2533500317246928e-11,-6.5223455640980311e-11
5.12175,1.7220637404670746e-09,6.3229866503013259e-11,6.0696101687727822e-11,7.957658137302362e-11,8.0728066848636615e-11,7.559418686079702e-11,-7.1515692466397966e-11
5.122,1.6986131148288372e-09,6.0667158296779243e-11,5.9012002624186707e-11,7.7803534555159674e-11,7.8228616660567192e-11,6.8814720456634139e-11,-7.7761924182506362e-11
5.12225,1.6762161573274296e-09,5.8275891970700925e-11,5.7457325122987858e-11,7.6136723269441493e-11,7.581414366368834e-11,6.2153305846919599e-11,-8.3976418946399987e-11
5.1225,1.6550186094839881e-09,5.6066437838416593e-11,5.6035555035048638e-11,7.4577193115771582e-11,7.3491139148951319e-11,5.562220340935824e-11,-9.0133642049519967e-11
5.12275,1.634980394207717e-09,5.4029475860598516e-11,5.4736257072704892e-11,7.3108783078394073e-11,7.1237471654390413e-11,4.9165359691352754e-11,-9.6271763561113016e-11
5.123,1.6162433735780772e-09,5.2175191995937081e-11,5.3563468213242812e-11,7.1736462797373265e-11,6.9067458712377992e-11,4.2817018678317233e-11,-1.0236000928374626e-10
5.12325,1.5989254421204255e-09,5.0511117905693973e-11,5.2519240852096537e-11,7.0464305172684517e-11,6.6992930903190502e-11,3.6609855241558721e-11,-1.0836242492654547e-10
5.1235,1.583054047032841e-09,4.9033282635048921e-11,5.1595218077100252e-11,6.9283155795658192e-11,6.5001837174761578e-11,3.0522748563468407e-11,-1.1430024467213987e-10
5.12375,1.5687404026053208e-09,4.7745853085325361e-11,5.0789337333026907e-11,6.8193767730058037e-11,6.3100257979639286e-11,2.4585949258191365e-11,-1.2014862405157546e-10
5.124,1.5559565008386759e-09,4.6637912186761049e-11,5.0089115289163399e-11,6.7182155254932274e-11,6.1268521303060227e-11,1.8760065298264385e-11,-1.2594915429471812e-10
5.12425,1.5448061262487815e-09,4.57136178285553e-11,4.9493742480386204e-11,6.6251937417915702e-11,5.9519191378267817e-11,1.3090043968662736e-11,-1.3166503482121601e-10
5.1245,1.5353655847633506e-09,4.4973563299836534e-11,4.9000535769868477e-11,6.5405366801905744e-11,5.7862765294929917e-11,7.6180375584994148e-12,-1.3726411622056505e-10
5.12475,1.5276537877231851e-09,4.4410542763009628e-11,4.8600800358204117e-11,6.4631463042805406e-11,5.6285251921933601e-11,2.3251176502489983e-12,-1.427640510928634e-10
5.125,1.52173119218095e-09,4.4022382669500735e-11,4.8290778180621458e-11,6.3928592276135385e-11,5.479097404189417e-11,-2.7595928161582902e-12,-1.4813592671505489e-10
5.12525,1.5175924900067815e-09,4.3801230151653011e-11,4.8062482307865268e-11,6.3281356446420169e-11,5.3358906659948124e-11,-7.6767813027437737e-12,-1.5341427826822737e-10
5.1255,1.5152783591065983e-09,4.374570722820328e-11,4.7913954033614889e-11,6.2689580998886734e-11,5.1997340238442493e-11,-1.2396299735521158e-11,-1.585639756332432e-10
5.12575,1.5148045008134488e-09,4.3852590733016813e-11,4.7842499778434944e-11,6.2152225659137616e-11,5.0712395093140787e-11,-1.6893773193122335e-11,-1.6355664417202674e-10
5.126,1.5161776111155785e-09,4.4116993101906423e-11,4.7843960965942362e-11,6.1659330157652105e-11,4.9491529171534692e-11,-2.1198207595087779e-11,-1.6840076892350407e-10
5.12625,1.5193874804237069e-09,4.4533683023131757e-11,4.7915736193068829e-11,6.1209815744672776e-11,4.8336847497309314e-11,-2.5297657338664041e-11,-1.7306615738686276e-10
5.1265,1.5244498297262133e-09,4.5100500970370639e-11,4.8055352500783898e-11,6.0793544641150079e-11,4.7229474488352643e-11,-2.9239616590766951e-11,-1.775789476033485e-10
5.12675,1.5313432815193589e-09,4.5812768672817475e-11,4.8260386267671394e-11,6.0412424692390373e-11,4.6173943848715544e-11,-3.300574998813434e-11,-1.8190664927131699e-10
5.127,1.5400275960067754e-09,4.666436731823839e-11,4.8527366153433445e-11,6.0066969927863635e-11,4.5172399027985736e-11,-3.6583472416954849e-11,-1.8601726010688041e-10
5.12725,1.5504995755606403e-09,4.7651528525720954e-11,4.8853445377445851e-11,5.9751187628894402e-11,4.4213341747376946e-11,-3.9997153546879749e-11,-1.8990954021373126e-10
5.1275,1.5627416678809559e-09,4.8770313404047747e-11,4.9235550320393973e-11,5.9459106607853022e-11,4.3285616367926462e-11,-4.326804583686616e-11,-1.935702038526347e-10
5.12775,1.5767091774794071e-09,5.0013985096011277e-11,4.9669711787113285e-11,5.9191109528925125e-11,4.2393406591690516e-11,-4.6385621833481021e-11,-1.9697048217238511e-10
5.128,1.5923055832201118e-09,5.1371183486635418e-11,5.0150446638794637e-11,5.8948425110744765e-11,4.1544756568713837e-11,-4.933570513377341e-11,-2.0007549530758001e-10
5.12825,1.6095340143812682e-09,5.2840822522036287e-11,5.0675265712988536e-11,5.8725438276304113e-11,4.07311355663174e-11,-5.2147805662981657e-11,-2.0288217933046266e-10
5.1285,1.6284274343860657e-09,5.4426185710274764e-11,5.1245364094262856e-11,5.8519119139033226e-11,3.994538655205492e-11,-5.4849408655120645e-11,-2.0539054613649131e-10
5.12875,1.6488835983717919e-09,5.6115837390492583e-11,5.1855888662880526e-11,5.8331155764651001e-11,3.9194778147729709e-11,-5.7428962070185704e-11,-2.0757863944431238e-10
5.129,1.6707771302703223e-09,5.789817143218088e-11,5.2502247673906615e-11,5.8163377611947487e-11,3.8485097217706629e-11,-5.9871211658080109e-11,-2.0943075645113693e-10
5.12925,1.6941179843164832e-09,5.9776107445552211e-11,5.3185653354280963e-11,5.8014942770190846e-11,3.7808049322213675e-11,-6.2190928797772907e-11,-2.1095618112032009e-10
5.1295,1.7189090742405824e-09,6.1754848553971452e-11,5.3909750071186513e-11,5.7885625842097284e-11,3.7154960725040101e-11,-6.4392665430670905e-11,-2.1216144003558197e-10
5.12975,1.7450354912069038e-09,6.382368512750213e-11,5.4671637590206206e-11,5.7779340229681005e-11,3.6529626085788975e-11,-6.644747496245286e-11,-2.1304292043371458e-10
5.13,1.7723321640480779e-09,6.5968905219823481e-11,5.5468392994073031e-11,5.7701479157081947e-11,3.5937691057909059e-11,-6.83174352572403e-11,-2.135993364887088e-10
5.13025,1.8008193610611485e-09,6.81973470451479e-11,5.6304943854872564e-11,5.7654423560361618e-11,3.5372861354098553e-11,-6.9995807483841496e-11,-2.1384347405562819e-10
5.1305,1.8305246542126016e-09,7.0519192192199517e-11,5.718717350091676e-11,5.7639697017447482e-11,3.4830145326916736e-11,-7.1472574879051493e-11,-2.1378585222650527e-10
5.13075,1.8612938332176741e-09,7.2920142712484275e-11,5.8113478862765313e-11,5.7662505195878278e-11,3.4316715188799226e-11,-7.2717516178734999e-11,-2.1343230258364934e-10
5.131,1.8929222670309784e-09,7.5384767808274335e-11,5.9079938042064158e-11,5.7725432241556388e-11,3.3840620675757685e-11,-7.3705785903592223e-11,-2.1279271224050802e-10
5.13125,1.9254323537221895e-09,7.7922198400947216e-11,6.0093713601425537e-11,5.7831003636351292e-11,3.340086521650945e-11,-7.4446405180038017e-11,-2.1188350570630091e-10
5.1315,1.9588753677141774e-09,8.0545259372549306e-11,6.1163104325445598e-11,5.7982961881464424e-11,3.300028596332864e-11,-7.4950952140355713e-11,-2.1071795937197031e-10
5.13175,1.9930569605827527e-09,8.3238458821776554e-11,6.2286035208975696e-11,5.8183875682492145e-11,3.2649527602172122e-11,-7.5215234043335709e-11,-2.093113511706292e-10
5.132,2.02776076795788e-09,8.5983217660432451e-11,6.3458211222668608e-11,5.8435672825307142e-11,3.2359887127579502e-11,-7.5242615736793702e-11,-2.0768145479902108e-10
5.13225,2.0630169642507648e-09,8.8792027107880868e-11,6.4685921035322631e-11,5.8742872935542513e-11,3.2138521908106197e-11,-7.5053694569625432e-11,-2.0584187360458303e-10
5.1325,2.0988451762988888e-09,9.1678580368566563e-11,6.5979457790363945e-11,5.9112532273687315e-11,3.1993428215693483e-11,-7.466480814766712e-11,-2.0380185904356745e-10
5.13275,2.1350560189782358e-09,9.4624500105953505e-11,6.7332991540263714e-11,5.9547886279755041e-11,3.1936171692244515e-11,-7.4076551168748797e-11,-2.0157873912671819e-10
5.133,2.1714273808995777e-09,9.7612850216705711e-11,6.8739559130403237e-11,6.0052844164505133e-11,3.1976410922148299e-11,-7.3287807230721411e-11,-1.9919322059380425e-10
5.13325,2.2079737728710267e-09,1.0065495072171464e-10,7.0204648268894453e-11,6.0633295230077596e-11,3.2118793205515119e-11,-7.2306006577050374e-11,-1.9665551363389594e-10
5.1335,2.2447074586684804e-09,1.0376282437852276e-10,7.1733852941919089e-11,6.129798605338754e-11,3.2367536681829663e-11,-7.1135644333071814e-11,-1.9397619592797091e-10
5.13375,2.2814233853189276e-09,1.0691615629173716e-10,7.3319577273638849e-11,6.2048453416517285e-11,3.2726226433619702e-11,-6.9768454309478661e-11,-1.911802894823077e-10
5.134,2.3178847710958148e-09,1.1008960172806238e-10,7.4950877789532669e-11,6.2884025897449073e-11,3.3196208893675653e-11,-6.8199640700120921e-11,-1.8829924816347427e-10
5.13425,2.3541160986728951e-09,1.1329362119471684e-10,7.6631741006222222e-11,6.3809356983355815e-11,3.3777985914663976e-11,-6.6428850893622104e-11,-1.8534760274729196e-10
5.1345,2.3901292103058119e-09,1.1653560791811198e-10,7.8365908571108139e-11,6.4826782254321941e-11,3.4472025386795649e-11,-6.4455386477957251e-11,-1.8233908000061005e-10
5.13475,2.42571447796551e-09,1.1978889628606647e-10,8.0142431511446621e-11,6.5931912947792171e-11,3.5278131785627828e-11,-6.2275142368089199e-11,-1.7930373460066019e-10
5.135,2.4606384923021962e-09,1.230263817513589e-10,8.1950822652464307e-11,6.7119169875223549e-11,3.6195722942915666e-11,-5.9889130466534597e-11,-1.7627205057455478e-10
5.13525,2.4949200311508413e-09,1.262549835670116e-10,8.3794114042264986e-11,6.8389058811385982e-11,3.7229195326663154e-11,-5.7297854588123342e-11,-1.7325021411862652e-10
5.1355,2.5285809245610139e-09,1.2948265843735882e-10,8.5674737274056454e-11,6.9741996444309001e-11,3.8385938736263308e-11,-5.4497985208377213e-11,-1.7023853551893487e-10
5.13575,2.5614163570680049e-09,1.3268177398712349e-10,8.7582610521755329e-11,7.1170204905029449e-11,3.9668133233967292e-11,-5.1494058381920926e-11,-1.6725776360623075e-10
5.136,2.5932259724728111e-09,1.3582784259623284e-10,8.9505837296941701e-11,7.2666415219866569e-11,4.1078471890261301e-11,-4.829461661830566e-11,-1.6432834331692246e-10
5.13625,2.6240233646998755e-09,1.3892705020798792e-10,9.1444438803947655e-11,7.4232322313565153e-11,4.2622700320601891e-11,-4.4905502904760168e-11,-1.6144952404076323e-10
5.1365,2.6538133826025072e-09,1.4198419767140399e-10,9.3397968358947322e-11,7.5871361498201896e-11,4.4306807430204195e-11,-4.1331706154710359e-11,-1.586205840041657e-10
5.13675,2.6824277071339256e-09,1.4497558418070007e-10,9.5354381918314682e-11,7.7576337350871576e-11,4.6125725926534782e-11,-3.7588477872973121e-11,-1.5586193874145972e-10
5.137,2.7097058749102572e-09,1.4787777185003889e-10,9.7299781109610128e-11,7.9338805381703614e-11,4.8071666407823301e-11,-3.3695961132450892e-11,-1.5319485602778122e-10
5.13725,2.7356556653848483e-09,1.5069624745510771e-10,9.9231254424769539e-11,8.1160286450272346e-11,5.0142795582384464e-11,-2.9665633146378009e-11,-1.5061526814284187e-10
5.1375,2.7602713771928414e-09,1.5343397840392859e-10,1.0114550790268179e-10,8.3040749935508435e-11,5.2335291218156103e-11,-2.5502228110492004e-11,-1.4811444274184834e-10
5.13775,2.783425270388597e-09,1.5606835349168992e-10,1.0302981968008215e-10,8.4969001056736063e-11,5.4634043519889488e-11,-2.1225963451533078e-11,-1.4570031336149229e-10
5.138,2.804991715340502e-09,1.5857714232133984e-10,1.0487011183751904e-10,8.6929942004797308e-11,5.7019623737241842e-11,-1.6860069313580692e-11,-1.4337651007684636e-10
5.13825,2.8249746930243816e-09,1.6096332484470757e-10,1.0666189559461352e-10,8.8919667041523313e-11,5.9480980000874855e-11,-1.2411715089962487e-11,-1.4112304617181887e-10
5.1385,2.8433890294958604e-09,1.6322974917531836e-10,1.0840250492138831e-10,9.0933050229907374e-11,6.2006611368810266e-11,-7.8820695381583121e-12,-1.3891463687454885e-10
5.13875,2.8601377588632214e-09,1.653566074725459e-10,1.1008012185637684e-10,9.2950907492955416e-11,6.4571043625648129e-11,-3.2996871193114018e-12,-1.3674643474497852e-10
5.139,2.8751336058986614e-09,1.6732475800365494e-10,1.1168140759073995e-10,9.4950503495762731e-11,6.7146641910037448e-11,1.3008494647730101e-12,-1.3461548615438552e-10
5.13925,2.8884029427856076e-09,1.6914068799404612e-10,1.1320503355127202e-10,9.6923982804201042e-11,6.9722277295102844e-11,5.9136120633539011e-12,-1.324943351696238e-10
5.1395,2.8999559056683316e-09,1.7080707632947715e-10,1.1464860388660151e-10,9.886373762029235e-11,7.2286811458655304e-11,1.053262549258078e-11,-1.3035976058352259e-10
5.13975,2.9097463199857381e-09,1.7231075846368507e-10,1.1600313415823851e-10,1.007511203670079e-10,7.481760191978706e-11,1.5132634650034003e-11,-1.2821004651098897e-10
5.14,2.9177420828620148e-09,1.7363931249234925e-10,1.1725898593797832e-10,1.0256759129201895e-10,7.7291099612581702e-11,1.9684909859058913e-11,-1.2604671696973308e-10
5.14025,2.9239704950783605e-09,1.7479902953337938e-10,1.1841433401912565e-10,1.0431016278641652e-10,7.9700939729821648e-11,2.4196841626263498e-11,-1.2385389771453959e-10
5.1405,2.9284501005305038e-09,1.7579501271951651e-10,1.1946866368383829e-10,1.0597667358173504e-10,8.2042792727665115e-11,2.8679024200216809e-11,-1.2161685910498131e-10
5.14075,2.9311775583066778e-09,1.7661726677098932e-10,1.2041474213669944e-10,1.0755198111603602e-10,8.4298995965229797e-11,3.3111507032490873e-11,-1.1934568062352223e-10
5.141,2.9321714383470934e-09,1.772603162722319e-10,1.2124609611468548e-10,1.0902277833550249e-10,8.6454433322605224e-11,3.7470385297838552e-11,-1.1705107134160985e-10
5.14125,2.9314611246788129e-09,1.7773041677703113e-10,1.2196206653059795e-10,1.1039010642043657e-10,8.8510412573891956e-11,4.1761703604814877e-11,-1.1472249102892887e-10
5.1415,2.9290659621965644e-09,1.7803295784719828e-10,1.2256356841329191e-10,1.1165667971689303e-10,9.0471733733055702e-11,4.5995284838113873e-11,-1.1234492983156288e-10
5.14175,2.925025950750607e-09,1.7816436818417964e-10,1.230474047317096e-10,1.1281294843676915e-10,9.2328963284561823e-11,5.0147218896036276e-11,-1.0992360802053275e-10
5.142,2.9194026310589591e-09,1.7812443128382359e-10,1.2341155308288572e-10,1.1384988520001327e-10,9.407286464178385e-11,5.4193021543520704e-11,-1.0746163207871436e-10
5.14225,2.9122237970646674e-09,1.7792104715860491e-10,1.236576750977438e-10,1.1477068658301117e-10,9.5709020183584815e-11,5.8143413316900523e-11,-1.0493695173458377e-10
5.1425,2.9035001436506396e-09,1.7755951133082627e-10,1.2378829285750168e-10,1.1557951248900809e-10,9.724271900830968e-11,6.2011028326799363e-11,-1.0232244867028268e-10
5.14275,2.8933104431261551e-09,1.7704127126667084e-10,1.2380408981172493e-10,1.1626806865152591e-10,9.8664042215596308e-11,6.5778488369201582e-11,-9.9616663626119456e-11
5.143,2.8817497774141132e-09,1.7637140487637107e-10,1.2370653249288489e-10,1.1683058372614387e-10,9.9963620682501507e-11,6.9431208734235535e-11,-9.6824897806579445e-11
5.14325,2.8688398225972042e-09,1.7555619513524188e-10,1.2349828590137357e-10,1.1727359342419272e-10,1.0114537283767638e-10,7.2985179615495465e-11,-9.3930633104785472e-11
5.1435,2.8545901163212651e-09,1.7460092650032979e-10,1.2318285144003404e-10,1.1760423421513498e-10,1.0221436466938866e-10,7.6462757393647843e-11,-9.0924599146504136e-11
5.14375,2.8391034107993186e-09,1.7350911747270389e-10,1.2276365812854565e-10,1.1782101101783263e-10,1.031658185555438e-10,7.9856819591944562e-11,-8.7829477237893471e-11
5.144,2.8225010013603664e-09,1.7228867561644417e-10,1.2224491480923045e-10,1.1792341541029534e-10,1.0399565085431374e-10,8.3159406653121759e-11,-8.4674635926160331e-11
5.14425,2.8048027937006289e-09,1.7094494103745855e-10,1.2163193321374339e-10,1.1792269564743763e-10,1.0471282306296588e-10,8.6389201730532709e-11,-8.1469729591298981e-11
5.1445,2.7860027718356551e-09,1.6948058608428333e-10,1.209294958451275e-10,1.1782949078995624e-10,1.0532733127113401e-10,8.9565986222504751e-11,-7.8221478970883588e-11
5.14475,2.7662273983430616e-09,1.6790191098829277e-10,1.2014409912997888e-10,1.1764331158336021e-10,1.0583865030224839e-10,9.2674521618704377e-11,-7.4962098370129179e-11
5.145,2.745628144949813e-09,1.6622116359453203e-10,1.1928448474438191e-10,1.173687611388179e-10,1.0625052766981977e-10,9.5698099830227905e-11,-7.1722342342527382e-11
5.14525,2.7242093575183549e-09,1.6444176334799687e-10,1.1835568435045069e-10,1.1701628254120234e-10,1.0657653510382826e-10,9.8636441572953878e-11,-6.8496771186422366e-11
5.1455,2.7019323725201116e-09,1.6256329351955619e-10,1.1736231861314425e-10,1.1659871375047149e-10,1.0683198429044444e-10,1.0148742959809984e-10,-6.5272345559188868e-11
5.14575,2.6789608071663436e-09,1.6060035343251926e-10,1.1631517887494298e-10,1.1611932866667716e-10,1.0702058560088685e-10,1.0421856663614938e-10,-6.2065067478125749e-11
5.146,2.6554569682742781e-09,1.5856868804138301e-10,1.1522339483883587e-10,1.1558368597476075e-10,1.0714680359459713e-10,1.0680006532394277e-10,-5.8887777150948086e-11
5.14625,2.6314142534313601e-09,1.5647340451118382e-10,1.1409262465134906e-10,1.1500351406102132e-10,1.07221355580833e-10,1.0922962978914913e-10,-5.5720852561512304e-11
5.1465,2.6068164668135473e-09,1.5431742623991654e-10,1.1292731029103368e-10,1.1438997622227452e-10,1.0725302097925945e-10,1.1150852010966276e-10,-5.2548910091677454e-11
5.14675,2.5818184129177057e-09,1.5211390645483875e-10,1.1173734596743586e-10,1.1374857642960077e-10,1.0724511474529387e-10,1.1363077782352786e-10,-4.9386426822983403e-11
5.147,2.5565964792954523e-09,1.4988012110767556e-10,1.1053302995447239e-10,1.1308465373194324e-10,1.0719948115552653e-10,1.1559528791829989e-10,-4.6254044253693725e-11
5.14725,2.5311357996168424e-09,1.4761917949821742e-10,1.093177276482709e-10,1.1240934488139086e-10,1.071233623651745e-10,1.1742558583875518e-10,-4.314910343483308e-11
5.1475,2.505444229048789e-09,1.45333280459468e-10,1.0809418702161354e-10,1.1173334258686638e-10,1.0702445138048549e-10,1.1914836133579482e-10,-4.007766431258285e-11
5.14775,2.4796734761039874e-09,1.4303621254935025e-10,1.0687282227528071e-10,1.1106233415313536e-10,1.0690669656399228e-10,1.2077805097578839e-10,-3.7069557420282789e-11
5.148,2.4539949534544155e-09,1.4074304819543812e-10,1.0566118593359667e-10,1.1040157947378256e-10,1.0677470475786979e-10,1.2232645637682172e-10,-3.4157877948782448e-11
5.14825,2.4283974671938759e-09,1.3845314975922969e-10,1.0446089908060093e-10,1.0976080266502465e-10,1.0663842871716517e-10,1.2382326649264437e-10,-3.1347787157432325e-11
