Physical Time (s),ep_right Monitor (W): right_cv1,ep_right Monitor (W): right_cv2,ep_right Monitor (W): right_cv3,ep_right Monitor (W): right_cv4,ep_right Monitor (W): right_cv5,ep_right Monitor (W): right_cv6,ep_right Monitor (W): right_cv7
5.2195,3.5507385053795788e-07,1.2810458177862824e-07,7.4023534961691104e-08,7.2238724300919751e-08,5.3585611706662263e-08,2.6722128494892999e-08,3.2377469196974858e-09
5.21975,3.5463302227245402e-07,1.276522989410331e-07,7.3975410428520444e-08,7.2366713316571635e-08,5.3683058148765274e-08,2.6787683198932282e-08,3.2810570515254705e-09
5.22,3.5421992191442584e-07,1.2720400166327085e-07,7.3931866886096353e-08,7.2502546466669406e-08,5.3779326580737693e-08,2.6842949281003254e-08,3.3267703478692078e-09
5.22025,3.5383500081140364e-07,1.2676609709838282e-07,7.3882568178558167e-08,7.2625248236524663e-08,5.3880879775456469e-08,2.6895615145191742e-08,3.3763646525255213e-09
5.2205,3.5344171852441123e-07,1.2631459177694267e-07,7.3837118491577628e-08,7.2748525045791087e-08,5.3993402817212459e-08,2.6949202868333503e-08,3.4283623904880486e-09
5.22075,3.5302789688900472e-07,1.2582996622128793e-07,7.3807069733383935e-08,7.2895950163568253e-08,5.4124718601625565e-08,2.7005497890624239e-08,3.4810033986902204e-09
5.221,3.5262434946820015e-07,1.2533324496006914e-07,7.3784035169151502e-08,7.3034641679478581e-08,5.4269817288278962e-08,2.7072961380047746e-08,3.5352027385461781e-09
5.22125,3.5224217701482884e-07,1.2483762482782423e-07,7.3756414008042983e-08,7.3139338399101939e-08,5.442464398340518e-08,2.7160139837599195e-08,3.5915237443731357e-09
5.2215,3.518557301989323e-07,1.2432726084127581e-07,7.3730723788767087e-08,7.323301121660556e-08,5.4591721274323257e-08,2.7265069273835609e-08,3.6477559419355608e-09
5.22175,3.5145538790890171e-07,1.2378164750985484e-07,7.3710936293272568e-08,7.3338277522360656e-08,5.4772808356671004e-08,2.7380413474472166e-08,3.7020640669304565e-09
5.222,3.5107457094887308e-07,1.2323275006329421e-07,7.3684285235242584e-08,7.3441602095265268e-08,5.4956270203769147e-08,2.7503742189875805e-08,3.755276935086521e-09
5.22225,3.5073278014472145e-07,1.2271017914169914e-07,7.3644323245762124e-08,7.3528210787457999e-08,5.5135489533178677e-08,2.7629411159628032e-08,3.8081734073394999e-09
5.2225,3.5037788056474024e-07,1.2220172483674158e-07,7.3603004980370904e-08,7.3625275701550291e-08,5.5316243875243696e-08,2.7745670276133194e-08,3.8587798064796458e-09
5.22275,3.4999784251890667e-07,1.2168573458291247e-07,7.3573559271506838e-08,7.3749859584748666e-08,5.5500146265615531e-08,2.7845700635849515e-08,3.9051821610184554e-09
5.223,3.4963963325489142e-07,1.2116453973187893e-07,7.3548900099726086e-08,7.3870811375782332e-08,5.5679621448870878e-08,2.792806759754408e-08,3.9482415486592826e-09
5.22325,3.4930850448113671e-07,1.2064234887438798e-07,7.3521408037299544e-08,7.3971540961366124e-08,5.5855761313992805e-08,2.7994579148359715e-08,3.9888072211660248e-09
5.2235,3.4896769364710059e-07,1.2010931849893308e-07,7.3495941576389572e-08,7.4086980812413904e-08,5.6024684411981267e-08,2.8045518082305778e-08,4.0252511559174817e-09
5.22375,3.4860536971059519e-07,1.1956253689570008e-07,7.3481034961058642e-08,7.4235818373906977e-08,5.6154711029791942e-08,2.8080161166969754e-08,4.0563278319201805e-09
5.224,3.4826190021573742e-07,1.1901032331475322e-07,7.3466301709091551e-08,7.4395945083533726e-08,5.6236000637565718e-08,2.8104241293241528e-08,4.0830886312225015e-09
5.22425,3.4795880811486054e-07,1.1846279333403344e-07,7.344446485320543e-08,7.455195840168834e-08,5.6273564914367744e-08,2.8125887186722904e-08,4.1066665622224013e-09
5.2245,3.4765273081969546e-07,1.1791925341042212e-07,7.3422725833960334e-08,7.4723129900901627e-08,5.629301822745011e-08,2.8147389443492934e-08,4.1257966202949604e-09
5.22475,3.4732355215678827e-07,1.1737358389985097e-07,7.3412654125964439e-08,7.4924101578978888e-08,5.6293757319178763e-08,2.8167384576839906e-08,4.1392994937741228e-09
5.225,3.4701626704023227e-07,1.1683822636861831e-07,7.3408678193814137e-08,7.5129922867126614e-08,5.6296985267437613e-08,2.8191890642277896e-08,4.1488138361087067e-09
5.22525,3.4675319716094765e-07,1.1632399685484798e-07,7.3403013214054602e-08,7.5322179619959804e-08,5.6313629104678451e-08,2.8227292178732891e-08,4.1559271182970598e-09
5.2255,3.4647776388844005e-07,1.1583034212089739e-07,7.3402470751353491e-08,7.552107923587893e-08,5.6349009279591233e-08,2.8272347492910486e-08,4.1599516731459404e-09
5.22575,3.4617137915798558e-07,1.1534632716248462e-07,7.3414279282787949e-08,7.5743122659721217e-08,5.6399078570545511e-08,2.8323754896776728e-08,4.1604181585971783e-09
5.226,3.4589052573491499e-07,1.1486788737900575e-07,7.3429117852998127e-08,7.5959640454857279e-08,5.6465747672583593e-08,2.8381028152231743e-08,4.1596033553862492e-09
5.22625,3.4564922207536726e-07,1.1438977772245904e-07,7.3444082585401422e-08,7.6151361664001916e-08,5.6531948798649449e-08,2.8443147855730764e-08,4.1596322852989697e-09
5.2265,3.4540005174188777e-07,1.1390805277066966e-07,7.3461714141207745e-08,7.6339633120823347e-08,5.6604021175796598e-08,2.8506536150881151e-08,4.1596951470128574e-09
5.22675,3.4512425944995513e-07,1.1341597657947131e-07,7.3487426924284931e-08,7.6541806604218839e-08,5.669391380384776e-08,2.8563651966933053e-08,4.1588293668251179e-09
5.227,3.4487819458312148e-07,1.1291899922543373e-07,7.3513059541165122e-08,7.67407963436547e-08,5.6810215768939583e-08,2.8622231931908577e-08,4.1587541641841991e-09
5.22725,3.4467376199118129e-07,1.1242498717249305e-07,7.3534192944587687e-08,7.6920903997009418e-08,5.6944364493642868e-08,2.868775457577358e-08,4.1611646670997965e-09
5.2275,3.4445179776379142e-07,1.1193841754638653e-07,7.355556972840401e-08,7.7103169108139919e-08,5.7071124044447235e-08,2.876056025867834e-08,4.1651555824358681e-09
5.22775,3.4419348201445821e-07,1.1145356222416384e-07,7.3583117501117614e-08,7.7302879197513894e-08,5.7194132567131007e-08,2.8836474605525874e-08,4.1700280868150042e-09
5.228,3.4394974271261964e-07,1.1096759852172853e-07,7.3613029365108216e-08,7.7505182894557799e-08,5.7312522880572545e-08,2.8917542798005159e-08,4.1771065835561433e-09
5.22825,3.4375312946390821e-07,1.1048302570642303e-07,7.3643974566063614e-08,7.7692020193825648e-08,5.7428889323681397e-08,2.9001409743282192e-08,4.187669473127403e-09
5.2285,3.4354086362392767e-07,1.1000456380139522e-07,7.367785872816407e-08,7.7880442253225815e-08,5.7544521992806788e-08,2.9080781257319733e-08,4.2003765370979624e-09
5.22875,3.4330128908289639e-07,1.0952682571685195e-07,7.3718025953414975e-08,7.8088714804953978e-08,5.7652366777845572e-08,2.9148820923714166e-08,4.2136933258349602e-09
5.229,3.4309356280767142e-07,1.0904640835542197e-07,7.376080001589097e-08,7.8296934699258615e-08,5.7755572799464504e-08,2.9206749633004676e-08,4.2285802840083939e-09
5.22925,3.4293921679962619e-07,1.0856827251114014e-07,7.3800224876597048e-08,7.8490576432771204e-08,5.7864485243432008e-08,2.9253769034945523e-08,4.245882464062868e-09
5.2295,3.4277289445999845e-07,1.0809754029041636e-07,7.3839439676616332e-08,7.8686449566210908e-08,5.799023483519056e-08,2.928519074677358e-08,4.2641655989365791e-09
5.22975,3.4256830187940237e-07,1.0762830012352342e-07,7.3881649478773472e-08,7.8903696932619153e-08,5.8130510296195857e-08,2.9300355486650281e-08,4.2815975994875441e-09
5.23,3.4238897001219898e-07,1.0715523590848257e-07,7.392696602889553e-08,7.9122262561944087e-08,5.8279491226979256e-08,2.9302967225672021e-08,4.2983603439001432e-09
5.23025,3.4225367698271871e-07,1.0667644893171286e-07,7.3975253738163078e-08,7.9320969282807062e-08,5.8424343200588917e-08,2.9302609633406442e-08,4.3146305810927421e-09
5.2305,3.4210228746135858e-07,1.0620218806671484e-07,7.4025871710427708e-08,7.9517898159037475e-08,5.856803226716954e-08,2.9300211839067299e-08,4.3286849066610504e-09
5.23075,3.4192119762167245e-07,1.057384984686791e-07,7.4084406289751516e-08,7.97282770514888e-08,5.8713794454527448e-08,2.9299779962266664e-08,4.3389401419596522e-09
5.231,3.4175601291005617e-07,1.0528357804105731e-07,7.4147731229517514e-08,7.9930117323332966e-08,5.8862323814566322e-08,2.9309775089756975e-08,4.3463182452608624e-09
5.23125,3.4164037103641014e-07,1.0483614026990603e-07,7.4213780325299881e-08,8.0102097088548671e-08,5.9015030330731948e-08,2.9337188901008249e-08,4.3517953452111114e-09
5.2315,3.4151103869932491e-07,1.0439982554530902e-07,7.4282180084873172e-08,8.0257188646137268e-08,5.9171818008896252e-08,2.9378797074806918e-08,4.3543599274786631e-09
5.23175,3.413438959201059e-07,1.0397160360150708e-07,7.4354079234449244e-08,8.0412617295939806e-08,5.93335750440601e-08,2.9429529268449915e-08,4.3531530964986704e-09
5.232,3.4120032712273225e-07,1.0354389629322573e-07,7.4428440884666215e-08,8.0549638047717734e-08,5.9490066515886065e-08,2.9491427763194205e-08,4.3493873230335448e-09
5.23225,3.4110583800405189e-07,1.0311745590722911e-07,7.4501478463072277e-08,8.0656630404387492e-08,5.9640730041114686e-08,2.9560152707597848e-08,4.3445943164958797e-09
5.2325,3.4100315485301512e-07,1.0269923425492207e-07,7.4571921039340332e-08,8.0757353935454395e-08,5.979349874447137e-08,2.9620254673361624e-08,4.3386568085732537e-09
5.23275,3.4087042646935013e-07,1.0229168537141823e-07,7.4642749911772183e-08,8.0873979302724457e-08,5.995512410833105e-08,2.9661744229919343e-08,4.3312813345193417e-09
5.233,3.4077194980312184e-07,1.0189048293062981e-07,7.4714568212034514e-08,8.0996284865439771e-08,6.0122374150159586e-08,2.9685175693646911e-08,4.3241587753280434e-09
5.23325,3.4072860993450201e-07,1.0149488337674899e-07,7.4792976786054323e-08,8.1112155611686747e-08,6.0292214277883178e-08,2.9695070199742533e-08,4.318972140935227e-09
5.2335,3.4068102323292301e-07,1.0111307779408132e-07,7.4877802893122498e-08,8.1238252112406834e-08,6.0469151669274377e-08,2.9699389948556075e-08,4.3152294178151349e-09
5.23375,3.4060054611165979e-07,1.0074433966955176e-07,7.4968720275769686e-08,8.1383975606865965e-08,6.0652582051014888e-08,2.9702627751927272e-08,4.3124359425460108e-09
5.234,3.4054576423580355e-07,1.0037827308041155e-07,7.5064066543072148e-08,8.1529289366383735e-08,6.0835470053292758e-08,2.9717527447138108e-08,4.3118857529193032e-09
5.23425,3.4053795699672442e-07,1.0001363902615685e-07,7.5163199429859404e-08,8.1658851872515516e-08,6.1014047318795995e-08,2.9748901778685437e-08,4.3145980973457381e-09
5.2345,3.405171003957574e-07,9.965806369005357e-08,7.5260968434612954e-08,8.1789139303289775e-08,6.1185592526859673e-08,2.9785314843915792e-08,4.3194195070599197e-09
5.23475,3.4046104073550458e-07,9.9311904816527829e-08,7.5356104622905975e-08,8.1934813927147754e-08,6.1354500755640536e-08,2.9817734012401479e-08,4.325064630453123e-09
5.235,3.4044411405851853e-07,9.8966352169267167e-08,7.5453231170378624e-08,8.208115891557976e-08,6.1514775708459227e-08,2.9841326608135669e-08,4.3319079311089112e-09
5.23525,3.4047457723906987e-07,9.8617997815835327e-08,7.5554383276391988e-08,8.2216115715321925e-08,6.1654859554297563e-08,2.9848371267585093e-08,4.3404259729245658e-09
5.2355,3.4048856914210412e-07,9.8276007094876265e-08,7.5654167895104562e-08,8.2352933976318277e-08,6.1761220898387347e-08,2.9831876251825819e-08,4.3490063423147453e-09
5.23575,3.4046311440874627e-07,9.7941238078631862e-08,7.575265428462138e-08,8.2502010829080921e-08,6.1860162520651014e-08,2.9788466319094065e-08,4.3560145976845444e-09
5.236,3.4045657059987436e-07,9.7605243981754359e-08,7.5852011900774008e-08,8.2646507347820882e-08,6.1968982703103922e-08,2.972225235936963e-08,4.3619470147460099e-09
5.23625,3.4049966270960699e-07,9.7265696333096502e-08,7.595223870851456e-08,8.277242358911935e-08,6.2094743079675025e-08,2.9646616141345014e-08,4.3671956119822197e-09
5.2365,3.4052900275364764e-07,9.6930690684032438e-08,7.6050121096459224e-08,8.2891474982847411e-08,6.2236439599665664e-08,2.9568528673664738e-08,4.3701513584120561e-09
5.23675,3.4052584379990991e-07,9.6605946482143847e-08,7.6145826892922125e-08,8.301581156347674e-08,6.2391699513753792e-08,2.9490791868673893e-08,4.3697924737531253e-09
5.237,3.4056093784416927e-07,9.6284555236056282e-08,7.6241508544818518e-08,8.3135840227426361e-08,6.255358191657473e-08,2.9411864669101357e-08,4.3670890812824626e-09
5.23725,3.4063081224371386e-07,9.5962211278363277e-08,7.6336802772808721e-08,8.3254065849399249e-08,6.2716469239226984e-08,2.932918741754612e-08,4.3623606804983473e-09
5.2375,3.4073600504722964e-07,9.5639557822896792e-08,7.6436023571512506e-08,8.3358435393116078e-08,6.2873514666590069e-08,2.9249829958678331e-08,4.3568216489048641e-09
5.23775,3.4081165957472401e-07,9.5325519712961877e-08,7.6528166873008207e-08,8.3463220677307862e-08,6.3026196537446105e-08,2.9168669291928269e-08,4.3499313191513468e-09
5.238,3.408384547861788e-07,9.5023963881678318e-08,7.6610070490764284e-08,8.3581680176854343e-08,6.3179994143840242e-08,2.9085312208520618e-08,4.3409716151431101e-09
5.23825,3.4089231030062157e-07,9.472286241225649e-08,7.6689722266327267e-08,8.3704737999930302e-08,6.3337564635330166e-08,2.9008793787535019e-08,4.331343286633195e-09
5.2385,3.4101004736029798e-07,9.4419053120569727e-08,7.6768199905368765e-08,8.3834472690544285e-08,6.3496853819026384e-08,2.8942389831699927e-08,4.3216978306711468e-09
5.23875,3.4118173941487006e-07,9.4110529070158826e-08,7.6854892448294068e-08,8.3956393893555078e-08,6.3652151988942384e-08,2.8891488062600811e-08,4.3131711672940887e-09
5.239,3.413237879593202e-07,9.3805108760627123e-08,7.6939755074566942e-08,8.4076612070996132e-08,6.3805479666099019e-08,2.8859266002158352e-08,4.3049273056622923e-09
5.23925,3.4140931049092735e-07,9.3508483143606122e-08,7.7018461001131186e-08,8.4201336264393673e-08,6.3958524609437232e-08,2.883687365490698e-08,4.2961895008531492e-09
5.2395,3.415098465838486e-07,9.3211732200324214e-08,7.7097391451597873e-08,8.4320697835547648e-08,6.4109648049026958e-08,2.8826188204783824e-08,4.2878362312615037e-09
5.23975,3.4163941900386077e-07,9.2912392244951987e-08,7.7178253213957633e-08,8.4436648034819748e-08,6.4258170599760564e-08,2.8818873648588544e-08,4.2798342450535197e-09
5.24,3.4181688143552199e-07,9.2604615728824531e-08,7.7265695057699054e-08,8.4540717506295199e-08,6.4396549808156579e-08,2.8816534687668638e-08,4.2728011503362794e-09
5.24025,3.4197513351141803e-07,9.2297897779785937e-08,7.7347427848776788e-08,8.464411269523867e-08,6.4523681748367833e-08,2.8815072768555378e-08,4.265809049796724e-09
5.2405,3.4209117149406783e-07,9.1998105643280136e-08,7.7420712754112946e-08,8.4757227534055291e-08,6.4642757601343203e-08,2.881021365927966e-08,4.2578609673660386e-09
5.24075,3.4222298597971106e-07,9.169805567008339e-08,7.7492677446510636e-08,8.4870221258860494e-08,6.4752213664894488e-08,2.8814506235599804e-08,4.2496368957555552e-09
5.241,3.4239148559988093e-07,9.1393808503016653e-08,7.7563516405733437e-08,8.4981352618748414e-08,6.4855930425116115e-08,2.8827545558457186e-08,4.2411756354088726e-09
5.24125,3.4259553357794022e-07,9.1083494182210235e-08,7.7639748214599316e-08,8.5076751820102261e-08,6.4955361241670227e-08,2.8851478850926706e-08,4.233170772467034e-09
5.2415,3.4278249644921885e-07,9.0776547480950804e-08,7.7717481648615392e-08,8.5162072897871363e-08,6.5054472312235032e-08,2.8883863990405769e-08,4.2248164047621334e-09
5.24175,3.4293789506192781e-07,9.0478868390243547e-08,7.7789771994657449e-08,8.5244839398102499e-08,6.5156298214614472e-08,2.8921567252117305e-08,4.215417768117306e-09
5.242,3.4310973945727901e-07,9.0181710393866509e-08,7.7858761016997532e-08,8.5319677739526935e-08,6.5257357671020478e-08,2.8965839636285831e-08,4.2056874979219654e-09
5.24225,3.4330503295977309e-07,8.9882500498884589e-08,7.7922510478082506e-08,8.5390658598379296e-08,6.535445171938749e-08,2.9016305068017058e-08,4.1956116334917723e-09
5.2425,3.4352477124719666e-07,8.9577685877215992e-08,7.799223180125462e-08,8.5452340934158259e-08,6.5443978958537767e-08,2.9079540118339511e-08,4.1860123892706362e-09
5.24275,3.4372258107420094e-07,8.9278154292358534e-08,7.8057184027444054e-08,8.5514017276400618e-08,6.5526494091511368e-08,2.9149434413498586e-08,4.1764921746074389e-09
5.243,3.4388279034991062e-07,8.8988520268982402e-08,7.8106590823270795e-08,8.5581534827467739e-08,6.5605035485096423e-08,2.9220019868804062e-08,4.1666940730876212e-09
5.24325,3.4407089407908048e-07,8.8695694595147468e-08,7.8149828947368056e-08,8.5647348330014165e-08,6.5676206792581426e-08,2.9296369720523271e-08,4.157809575620584e-09
5.2435,3.4429837655239705e-07,8.8396979036272238e-08,7.8189706340369688e-08,8.5710904400647141e-08,6.5744508764493781e-08,2.9374055036599668e-08,4.150627392677902e-09
5.24375,3.4454555135665964e-07,8.8088486147405111e-08,7.8233955906940802e-08,8.5762301324894526e-08,6.5806942133133333e-08,2.9456780161507398e-08,4.1464389691580709e-09
5.244,3.4476341953172201e-07,8.7783608423478484e-08,7.8276565568267632e-08,8.5805661371308455e-08,6.5863309417748611e-08,2.9540559119281656e-08,4.1454107984039173e-09
5.24425,3.4495478713310813e-07,8.7487983498378013e-08,7.8309736091728797e-08,8.5847877991864589e-08,6.5915128560611568e-08,2.9623507092875256e-08,4.1479356211464359e-09
5.2445,3.4518260478078755e-07,8.7192590140680182e-08,7.8341537958196587e-08,8.5884593521343019e-08,6.5963643747308459e-08,2.9709912552513981e-08,4.1554616907804217e-09
5.24475,3.4544367322827118e-07,8.6894394848508211e-08,7.8375581592584186e-08,8.5917490940478342e-08,6.6012503751864912e-08,2.9799194784214969e-08,4.1683971060997652e-09
5.245,3.4572733327973483e-07,8.6590330774114027e-08,7.8416643383734137e-08,8.594406493274249e-08,6.6061419389042507e-08,2.9897190266687245e-08,4.1877446414319521e-09
5.24525,3.4597299411736216e-07,8.6291567472800854e-08,7.8453700732783985e-08,8.5970251992967492e-08,6.6112197408316444e-08,3.0006605898926284e-08,4.2125711226792029e-09
5.2455,3.461821311163955e-07,8.6005473998246371e-08,7.8477893719191408e-08,8.6000999000108433e-08,6.6160875163240576e-08,3.0127874630396869e-08,4.2416036313587233e-09
5.24575,3.4642105956632107e-07,8.5723402752264938e-08,7.8498011493392754e-08,8.6027861546349241e-08,6.6201065797588123e-08,3.0261018655334067e-08,4.2743815696034054e-09
5.246,3.4667698239514488e-07,8.5441475040294714e-08,7.8514621126378812e-08,8.6049776978173448e-08,6.6233894923020123e-08,3.0398754918597121e-08,4.3092866482910898e-09
5.24625,3.4695322877843464e-07,8.5154335448890319e-08,7.8540061743586253e-08,8.6059356203494382e-08,6.6260961237942822e-08,3.0541506292222235e-08,4.3457049669925818e-09
5.2465,3.4720406078644775e-07,8.486876188908678e-08,7.856398262952586e-08,8.6058359308377506e-08,6.6287290503723661e-08,3.0684228604405427e-08,4.3820246376068918e-09
5.24675,3.4741378927879448e-07,8.4592005582613295e-08,7.8578659271088089e-08,8.6051658704959594e-08,6.6317711211469778e-08,3.0818710305854604e-08,4.416873354488929e-09
5.247,3.4764717149892144e-07,8.4318371828215459e-08,7.8595946855693317e-08,8.6034446571908988e-08,6.6353353609691161e-08,3.094675443664154e-08,4.4498354085239645e-09
5.24725,3.4792591350603052e-07,8.4041305369160039e-08,7.8623277852547067e-08,8.6005174534892959e-08,6.6394392794646366e-08,3.1068172297848594e-08,4.4808967114293091e-09
