Physical Time (s),ev_right Monitor (W): right_cv1,ev_right Monitor (W): right_cv2,ev_right Monitor (W): right_cv3,ev_right Monitor (W): right_cv4,ev_right Monitor (W): right_cv5,ev_right Monitor (W): right_cv6,ev_right Monitor (W): right_cv7
5.8055,3.0036906694921671e-07,2.97926045305766e-07,2.7823677383919591e-07,3.1499878714968469e-07,2.9823796332046165e-07,2.00596461142955e-07,3.1218746529095912e-09
5.80575,3.0249380751411151e-07,2.9188672950175129e-07,2.7364202979680867e-07,3.1239915855421041e-07,2.9624956629426542e-07,2.0056945999855115e-07,3.0772499471163345e-09
5.806,3.0461905627768138e-07,2.8582051832395249e-07,2.6904331482380448e-07,3.0977858507253616e-07,2.942471300635659e-07,2.0053370983902289e-07,3.0327719900464193e-09
5.80625,3.0674454287503333e-07,2.7972917878329548e-07,2.6444201045971458e-07,3.0713717375172882e-07,2.9223071988868725e-07,2.0048923731116788e-07,2.9884450250113167e-09
5.8065,3.0886999265318311e-07,2.7361464576739844e-07,2.598394607470373e-07,3.0447511126598342e-07,2.9020037239187039e-07,2.0043609769234545e-07,2.9442746633488741e-09
5.80675,3.109953821974664e-07,2.6748101986332467e-07,2.5523695374823117e-07,3.0179272988080447e-07,2.8815617999487272e-07,2.0037437856846071e-07,2.9002670135128616e-09
5.807,3.131202212459503e-07,2.6133347649964614e-07,2.5063573485468209e-07,2.9909030380221294e-07,2.8609832749524557e-07,2.0030413244559314e-07,2.8564283266729837e-09
5.80725,3.1524406760278427e-07,2.5517764686270874e-07,2.4603702961864763e-07,2.96368015400149e-07,2.8402706361435572e-07,2.0022539445975792e-07,2.8127658249944768e-09
5.8075,3.1736642094346063e-07,2.4901854273079652e-07,2.4144203919737838e-07,2.9362603891740904e-07,2.8194262179121409e-07,2.0013803255510331e-07,2.7692883924785501e-09
5.80775,3.1948719600915579e-07,2.4286089277210351e-07,2.3685194356084848e-07,2.9086459200883808e-07,2.7984514013363015e-07,2.000418498163132e-07,2.7260066518959446e-09
5.808,3.2160601656547293e-07,2.3670914205606629e-07,2.3226800474406695e-07,2.8808393106229386e-07,2.7773466932929918e-07,1.9993661494186512e-07,2.682932085031619e-09
5.80825,3.2372204882092301e-07,2.3056791313176363e-07,2.2769156584363892e-07,2.8528436357102247e-07,2.7561122270844354e-07,1.9982243819417828e-07,2.6400748914446176e-09
5.8085,3.258351968324598e-07,2.2444170822972067e-07,2.2312395292104731e-07,2.8246622368744974e-07,2.7347482321793009e-07,1.996992759387464e-07,2.5974448054915288e-09
5.80875,3.2794579339656019e-07,2.1833486593390464e-07,2.1856645090975067e-07,2.7962983929540631e-07,2.7132548550557302e-07,1.9956721020945798e-07,2.5550524222360208e-09
5.809,3.3005376723361854e-07,2.1225205700764702e-07,2.1402040968891112e-07,2.7677551879396195e-07,2.6916332274597132e-07,1.9942631578211296e-07,2.512908725747108e-09
5.80925,3.3215814778573988e-07,2.0619766269373859e-07,2.0948732688737032e-07,2.7390356131188244e-07,2.6698849334777322e-07,1.9927635675204581e-07,2.47102502885068e-09
5.8095,3.3425926440053632e-07,2.001752314017063e-07,2.0496853475659679e-07,2.7101429503413273e-07,2.6480117617387174e-07,1.9911710102948754e-07,2.4294108983863932e-09
5.80975,3.3635717418189677e-07,1.9418980688598662e-07,2.0046530618493915e-07,2.6810808281676096e-07,2.6260149586749102e-07,1.9894852547910903e-07,2.3880738116086994e-09
5.81,3.3845166838495792e-07,1.8824674504381133e-07,1.9597893348547331e-07,2.6518537421128984e-07,2.6038959851674048e-07,1.9877063655566143e-07,2.3470190505842953e-09
5.81025,3.4054224487451397e-07,1.823501285005596e-07,1.9151082565181509e-07,2.6224666826092569e-07,2.5816558840709846e-07,1.9858307717899862e-07,2.306253562084408e-09
5.8105,3.4262845980618935e-07,1.7650447119140178e-07,1.8706236734347966e-07,2.5929243888847837e-07,2.5592964415422111e-07,1.9838560887017947e-07,2.2657863924862656e-09
5.81075,3.4470971451292667e-07,1.7071479329426824e-07,1.8263483761075312e-07,2.5632319876128713e-07,2.5368191759887214e-07,1.9817816926687427e-07,2.2256249507099165e-09
5.811,3.4678504431583314e-07,1.6498580202642342e-07,1.7822948416880587e-07,2.5333951149955519e-07,2.5142255760268546e-07,1.9796088426634351e-07,2.1857762102108286e-09
5.81125,3.4885422366200106e-07,1.5932234592162461e-07,1.7384767471359923e-07,2.5034193191245546e-07,2.4915175082003787e-07,1.9773348575333755e-07,2.146247914398734e-09
5.8115,3.5091757695641446e-07,1.5372897336307103e-07,1.694908466108837e-07,2.4733099838522582e-07,2.4686968489326629e-07,1.9749570049632444e-07,2.1070479916821487e-09
5.81175,3.5297581313399e-07,1.4821040973275473e-07,1.6516037806345695e-07,2.4430723591362697e-07,2.4457652065398266e-07,1.9724749027154695e-07,2.0681859817604628e-09
5.812,3.5502820748714784e-07,1.4277167249614135e-07,1.608576600656715e-07,2.4127112816054753e-07,2.4227245599243306e-07,1.9698886053593841e-07,2.0296704404424208e-09
5.81225,3.5707391617536115e-07,1.3741800361794183e-07,1.5658413402577215e-07,2.3822320664269346e-07,2.3995761872706892e-07,1.9671960330945546e-07,1.991509273081846e-09
5.8125,3.5911259155150455e-07,1.3215487246728896e-07,1.5234129494716458e-07,2.351640368705749e-07,2.3763206161438116e-07,1.9643948976887097e-07,1.9537105062341422e-09
5.81275,3.611439515007438e-07,1.2698770635877152e-07,1.4813060201401633e-07,2.3209423031100747e-07,2.3529582600890941e-07,1.9614866037452295e-07,1.9162818110613388e-09
5.813,3.6316692418703075e-07,1.2192235936295553e-07,1.4395349486775527e-07,2.2901442390233384e-07,2.3294911109598885e-07,1.958470126596996e-07,1.8792315029793197e-09
5.81325,3.6518128310993608e-07,1.1696472422050014e-07,1.398113773056931e-07,2.259252605451521e-07,2.3059219775424761e-07,1.9553451643283262e-07,1.8425678531283341e-09
5.8135,3.6718707608788997e-07,1.1212031082789197e-07,1.3570561365451928e-07,2.2282740396988194e-07,2.2822536344418708e-07,1.9521155659162492e-07,1.8062995413442612e-09
5.81375,3.6918474974500073e-07,1.0739502047685498e-07,1.3163753562601618e-07,2.1972154623284799e-07,2.2584889331831118e-07,1.948783697310213e-07,1.7704348537758181e-09
5.814,3.7117418471768995e-07,1.0279317856788265e-07,1.276085205982429e-07,2.1660835702427612e-07,2.2346314145176119e-07,1.9453478152938028e-07,1.734979100970516e-09
5.81425,3.7315488439953582e-07,9.8319451670269893e-08,1.2361999675942102e-07,2.1348851601653711e-07,2.2106858681286958e-07,1.9418039058818915e-07,1.6999361063611511e-09
5.8145,3.751265517298267e-07,9.3979430198001266e-08,1.1967342083350009e-07,2.1036273762507806e-07,2.1866570835573132e-07,1.9381499268902153e-07,1.6653084159060901e-09
5.81475,3.7708922365851426e-07,8.9778215016072845e-08,1.1577017090816049e-07,2.0723177029693899e-07,2.1625484617463799e-07,1.9343849858595579e-07,1.631099317559473e-09
5.815,3.7904173843607219e-07,8.5720476308871724e-08,1.1191163722786058e-07,2.0409636383643188e-07,2.1383624901147024e-07,1.930508109956394e-07,1.5973119231872173e-09
5.81525,3.809833427766936e-07,8.1810238928610696e-08,1.0809924210682141e-07,2.0095728700448205e-07,2.1141012405466474e-07,1.9265185922294917e-07,1.563948777041442e-09
5.8155,3.8291423561823727e-07,7.8051285738770348e-08,1.0433453170832248e-07,1.9781541236398958e-07,2.0897664476378291e-07,1.9224162311100694e-07,1.5310128278337944e-09
5.81575,3.8483494147274467e-07,7.4447460454696398e-08,1.0061910587985267e-07,1.9467169258493819e-07,2.0653598210420621e-07,1.9182008472588979e-07,1.4985079512137269e-09
5.816,3.8674480267114416e-07,7.1002589026221687e-08,9.6954387282378375e-08,1.9152702961357141e-07,2.0408833471454163e-07,1.9138703143478037e-07,1.4664386164981164e-09
5.81625,3.8864315322462453e-07,6.7720558499955122e-08,9.3341640097382604e-08,1.8838225136265611e-07,2.0163398831454206e-07,1.9094224433352698e-07,1.4348109282837048e-09
5.8165,3.9053042482569433e-07,6.4605792992229551e-08,8.9782089738447368e-08,1.8523818441441411e-07,1.9917328060150895e-07,1.9048565289225049e-07,1.4036331705106108e-09
5.81675,3.9240622973478635e-07,6.1663378836959551e-08,8.62770456917966e-08,1.8209560351756713e-07,1.967065702762335e-07,1.9001710502337915e-07,1.3729137009826578e-09
5.817,3.9426918300977973e-07,5.8897669985284751e-08,8.2827958035280509e-08,1.7895525139394387e-07,1.9423424411608587e-07,1.8953648392357308e-07,1.3426588842739438e-09
5.81725,3.9611840615055404e-07,5.6311745667473619e-08,7.9436273674168566e-08,1.7581791896391895e-07,1.9175673149162903e-07,1.8904370920931959e-07,1.3128738792800118e-09
5.8175,3.9795379210909936e-07,5.3907445585127482e-08,7.6103386988311638e-08,1.726843749508282e-07,1.8927443676558927e-07,1.8853876944585009e-07,1.2835625768144884e-09
5.81775,3.9977513087884641e-07,5.1686550012380538e-08,7.2830567442990664e-08,1.6955539978073266e-07,1.8678772238537947e-07,1.8802176526518204e-07,1.2547284117820674e-09
5.818,4.0158189621587627e-07,4.9651406271587902e-08,6.9619096735250446e-08,1.6643180693555835e-07,1.8429694785131705e-07,1.8749282937650325e-07,1.2263750785897613e-09
5.81825,4.033744173157368e-07,4.780512129041081e-08,6.6470299102001598e-08,1.6331438129974895e-07,1.8180249509323495e-07,1.8695219817411151e-07,1.1985076165341839e-09
5.8185,4.0515267591443153e-07,4.6151581301721107e-08,6.3385448082060345e-08,1.6020389160310524e-07,1.7930475754101759e-07,1.8640004259210054e-07,1.1711319220363306e-09
5.81875,4.0691667253840431e-07,4.4694194216157162e-08,6.0365736841118759e-08,1.5710112091032699e-07,1.7680414210925956e-07,1.8583642630212027e-07,1.1442545861432779e-09
5.819,4.0866558055772993e-07,4.3437121544582306e-08,5.741235398345771e-08,1.5400689881788325e-07,1.7430109929132818e-07,1.8526143096790405e-07,1.1178847679806917e-09
5.81925,4.1039812710952989e-07,4.2383162965912236e-08,5.4526515822791119e-08,1.5092205137318827e-07,1.7179614379943441e-07,1.8467515585929556e-07,1.0920314127793834e-09
5.8195,4.1211395365403029e-07,4.1533663137237451e-08,5.1709465767107351e-08,1.4784740611153781e-07,1.6928978865317636e-07,1.8407762972162294e-07,1.0667037724989413e-09
5.81975,4.1381309184395738e-07,4.088850835038595e-08,4.8962368949956705e-08,1.4478384900333997e-07,1.6678251888021061e-07,1.8346891763875335e-07,1.04191160541654e-09
5.82,4.15495715174363e-07,4.0446971471598053e-08,4.6286344807498874e-08,1.4173225910167956e-07,1.6427482776985111e-07,1.8284917111130228e-07,1.0176635354768114e-09
5.82025,4.1716225861554959e-07,4.0209423928017462e-08,4.3682466033388593e-08,1.3869344112744513e-07,1.6176722679853194e-07,1.822184062248484e-07,9.9396742996566266e-10
5.8205,4.1881332937097606e-07,4.0177618235310545e-08,4.1151657208437639e-08,1.3566821954775884e-07,1.5926023164181132e-07,1.8157681836168628e-07,9.70830117553525e-10
5.82075,4.2044844392340647e-07,4.0353895474641935e-08,3.8694876765023221e-08,1.3265743379365585e-07,1.5675434967295386e-07,1.8092459846071584e-07,9.482585270964131e-10
5.821,4.2206654809037031e-07,4.0739754284666578e-08,3.6313313674141512e-08,1.2966189938498512e-07,1.5425012612466033e-07,1.8026172723008561e-07,9.2625844929997616e-10
5.82125,4.2366846283675893e-07,4.1336045048232192e-08,3.4008141079958485e-08,1.2668245911807059e-07,1.5174812630059653e-07,1.7958835728137305e-07,9.0483347407961437e-10
5.8215,4.2525447340562258e-07,4.2143058336519494e-08,3.1780326247209373e-08,1.2372000985265032e-07,1.4924892163862787e-07,1.7890433046953877e-07,8.8398815140011713e-10
5.82175,4.2682419352392426e-07,4.3160269568444188e-08,2.9630815490711203e-08,1.2077545196793707e-07,1.4675303926892939e-07,1.7820951686969094e-07,8.6372706422081078e-10
5.822,4.2837607328409281e-07,4.4386339685989018e-08,2.7560532639819285e-08,1.1784956112875545e-07,1.442610109788838e-07,1.77503963545999e-07,8.4405437510832173e-10
5.82225,4.2990927448877976e-07,4.5819202164084244e-08,2.5570346647045151e-08,1.1494302992958838e-07,1.4177338211051209e-07,1.7678762576137631e-07,8.2497521554311197e-10
5.8225,4.3142392826441922e-07,4.7457984459892312e-08,2.3661126620089596e-08,1.1205653449126028e-07,1.392906607269514e-07,1.7606069313962335e-07,8.0649488464103869e-10
5.82275,4.3291971957034167e-07,4.9302638075180373e-08,2.1833750977084356e-08,1.0919083553607482e-07,1.3681329575063478e-07,1.7532306185332084e-07,7.8861924851858351e-10
5.823,4.343958059343613e-07,5.1353718450951342e-08,2.0089051515653454e-08,1.0634678973440476e-07,1.3434164390007222e-07,1.7457454066054444e-07,7.7135439840932619e-10
5.82325,4.3585206061740632e-07,5.361138745299153e-08,1.8427860223857738e-08,1.0352524627888469e-07,1.3187608030739763e-07,1.738153908043524e-07,7.5470610269771098e-10
5.8235,4.3728897299965044e-07,5.607477524253581e-08,1.6850979221829518e-08,1.0072709006195672e-07,1.2941707407176783e-07,1.7304547627838294e-07,7.3868052979348005e-10
5.82375,4.3870557542027343e-07,5.8741991064339297e-08,1.5359127226409286e-08,9.7953251188660417e-08,1.2696519811712039e-07,1.7226461833747593e-07,7.2328336131630118e-10
5.824,4.4010039154534736e-07,6.1610549359457132e-08,1.3952984081871332e-08,9.520459951191966e-08,1.2452109230036241e-07,1.7147257708490919e-07,7.0852040836309158e-10
5.82425,4.4147347818410209e-07,6.4677851491309689e-08,1.2633211902495319e-08,9.2482009470060114e-08,1.2208545505624749e-07,1.706693763272049e-07,6.9439720703204875e-10
5.8245,4.4282510732728965e-07,6.7941363871261947e-08,1.1400441544274136e-08,8.9786371191664038e-08,1.196590159212009e-07,1.6985512214214364e-07,6.8091874077595842e-10
5.82475,4.4415402371916014e-07,7.1398848967477096e-08,1.0255255299468844e-08,8.7118525809600945e-08,1.1724250799183206e-07,1.6902967592094429e-07,6.6809125932941537e-10
5.825,4.4546142054342482e-07,7.5048091725271786e-08,9.1981786798145247e-09,8.4479388148414945e-08,1.1483664496962265e-07,1.6819330539934287e-07,6.5592161135701159e-10
5.82525,4.467477160813541e-07,7.8886817387711406e-08,8.2296594748134295e-09,8.1869881822568078e-08,1.1244213189183777e-07,1.6734605639578534e-07,6.4441440663449889e-10
5.8255,4.4801237225888871e-07,8.2912430709968848e-08,7.350144230094323e-09,7.9290890725687341e-08,1.100596364324669e-07,1.6648799263259713e-07,6.3357638862616741e-10
5.82575,4.4925323153980652e-07,8.7121629506494873e-08,6.5600929891318091e-09,7.6743250716425279e-08,1.0768978491878043e-07,1.6561905624478602e-07,6.234144674519583e-10
5.826,4.5047042936808024e-07,9.1510672458179913e-08,5.859883957779552e-09,7.4227737951037284e-08,1.0533318963078901e-07,1.6473942922469616e-07,6.1393724785622868e-10
5.82625,4.5166337091949567e-07,9.6075506295166181e-08,5.2498527035777266e-09,7.1745141173150852e-08,1.0299044522698754e-07,1.6384924096112302e-07,6.051519149212622e-10
5.8265,4.5283224947771008e-07,1.0081219446932084e-07,4.7303116859115095e-09,6.9296249065594235e-08,1.006621278492603e-07,1.629485825247299e-07,5.9706426422001633e-10
5.82675,4.539763109761907e-07,1.0571672707231706e-07,4.301460467599995e-09,6.6881824396848065e-08,9.834879669012248e-08,1.6203733657343878e-07,5.8968112701937237e-10
5.827,4.5509549401587473e-07,1.107851264014484e-07,3.9633826112948378e-09,6.4502652096441425e-08,9.6051014177657566e-08,1.6111570991157776e-07,5.8301059526984069e-10
5.82725,4.5618908506595864e-07,1.1601346271073589e-07,3.7162322764434434e-09,6.2159517866565107e-08,9.3769411169838701e-08,1.6018383976035863e-07,5.7706280513661183e-10
5.8275,4.5725715149881166e-07,1.2139750545606421e-07,3.5600980006258803e-09,5.9853178693061003e-08,9.1504637874553833e-08,1.5924177359588216e-07,5.7183990483759638e-10
5.82775,4.5830085229329372e-07,1.269331049539321e-07,3.4950846195481193e-09,5.7584377304181257e-08,8.9257293625750441e-08,1.5828959477662085e-07,5.6734607985040131e-10
5.828,4.5931878784198871e-07,1.3261587487091885e-07,3.5212005980570247e-09,5.5353816566295571e-08,8.7027954218031649e-08,1.5732755198342945e-07,5.6358842338841128e-10
5.82825,4.6030915845771155e-07,1.3844125386939129e-07,3.6384052363535008e-09,5.3162166348586804e-08,8.4817230812848099e-08,1.5635592960875502e-07,5.6057453171438959e-10
5.8285,4.6127237195143068e-07,1.4440444125679555e-07,3.8465551242554768e-09,5.1010083761497418e-08,8.2625723333100527e-08,1.5537474948852116e-07,5.5830620727648258e-10
5.82875,4.62210349922304e-07,1.5050089304107929e-07,4.1455547519694896e-09,4.8898311356510366e-08,8.0454017014689268e-08,1.5438406551317e-07,5.5678521455021608e-10
5.829,4.6312287120759017e-07,1.5672626595542863e-07,4.5353235053727543e-09,4.6827863584782527e-08,7.8302693521998249e-08,1.5338403475013525e-07,5.5602032582294256e-10
5.82925,4.6400799591371261e-07,1.6307569655314953e-07,5.0157574768814323e-09,4.4799619704124459e-08,7.6172308393026855e-08,1.5237473944370341e-07,5.5601512094317231e-10
5.8295,4.6486620413463218e-07,1.6954370973830116e-07,5.5866233141093302e-09,4.2814263037200585e-08,7.4063406070116722e-08,1.5135619392624202e-07,5.567723528824477e-10
5.82975,4.65699289448693e-07,1.7612506814524474e-07,6.2476300516769824e-09,4.0872429989274976e-08,7.1976529572877508e-08,1.5032849360900243e-07,5.5829417766029353e-10
5.83,4.6650627289937756e-07,1.8281506015689866e-07,6.9984435663883198e-09,3.8974748038906085e-08,6.9912164363453603e-08,1.4929183891097661e-07,5.6058665072283477e-10
5.83025,4.6728507213597871e-07,1.8960877924756291e-07,7.8386999577171429e-09,3.7121821897234683e-08,6.787083141455936e-08,1.4824638908739273e-07,5.6365589586373301e-10
5.8305,4.68035834440809e-07,1.9650089100545878e-07,8.7680842309720276e-09,3.5314237691030761e-08,6.5853059880578406e-08,1.4719228401959988e-07,5.6750456019908986e-10
5.83075,4.6875942561606395e-07,2.0348593903188975e-07,9.7862229088588651e-09,3.3552593541381732e-08,6.3859355368316482e-08,1.461297639164223e-07,5.7213604069479293e-10
5.831,4.6945453228078474e-07,2.1055881776264303e-07,1.0892659176760496e-08,3.1837469754982267e-08,6.189023762416805e-08,1.4505909466880546e-07,5.7755481253922761e-10
5.83125,4.701201957560156e-07,2.1771447392618601e-07,1.2086915025644204e-08,3.01694237042468e-08,5.9946253716260554e-08,1.439804303905906e-07,5.8376731863637332e-10
5.8315,4.7075701220721552e-07,2.2494733522008087e-07,1.3368363616275178e-08,2.854895815125779e-08,5.8027943416589055e-08,1.4289386558866137e-07,5.9077291985889684e-10
5.83175,4.7136599169120306e-07,2.3225164206063475e-07,1.4736718880177233e-08,2.6976637676224549e-08,5.6136015423756285e-08,1.4179954047123803e-07,5.9857957016151494e-10
5.832,4.7194646675671793e-07,2.3962197977794571e-07,1.6191754098200207e-08,2.5452914410446767e-08,5.4271212037799677e-08,1.4069765628746125e-07,6.0719218468315246e-10
5.83225,4.7249802915093436e-07,2.4705294697662568e-07,1.7732883324350372e-08,2.3978238528362709e-08,5.2434166926534743e-08,1.3958832450372631e-07,6.1661219234493031e-10
5.8325,4.7302000143932104e-07,2.5453928783626293e-07,1.935933872641303e-08,2.2553126003720702e-08,5.0625372606941847e-08,1.3847159042277272e-07,6.2684395084252584e-10
5.83275,4.7351116294261086e-07,2.6207568323288836e-07,2.1070337613823294e-08,2.1178117875582914e-08,4.8845180563596714e-08,1.3734753413704334e-07,6.3789170236484245e-10
5.833,4.7397148022467228e-07,2.6965700676344428e-07,2.2864963908638059e-08,1.9853739767188577e-08,4.7093928639121585e-08,1.3621628627763661e-07,6.4975695186863047e-10
5.83325,4.7440116960587866e-07,2.7727761447822589e-07,2.4742312736869325e-08,1.8580471176448503e-08,4.5371984369417325e-08,1.3507795892898362e-07,6.6244364829530273e-10
