Physical Time (s),ea_top Monitor (W): top_cv1,ea_top Monitor (W): top_cv2,ea_top Monitor (W): top_cv3,ea_top Monitor (W): top_cv4,ea_top Monitor (W): top_cv5,ea_top Monitor (W): top_cv6,ea_top Monitor (W): top_cv7
5.18525,6.1891561649453596e-12,2.2415599925888886e-12,1.7305482876170868e-12,2.1680900046381054e-12,3.3523634461196295e-12,1.1190785242313508e-11,1.9455671812424119e-11
5.1855,6.1890605764138825e-12,2.2412599644311958e-12,1.7304343731996006e-12,2.1681558208783682e-12,3.3524103015967595e-12,1.1189831920685395e-11,1.9454646147017316e-11
5.18575,6.188966047938427e-12,2.2409759966855908e-12,1.7303315527386925e-12,2.1682300256510844e-12,3.3524684698320127e-12,1.1188885813469751e-11,1.9453571067481331e-11
5.186,6.1888723331961718e-12,2.2407077050346218e-12,1.7302398561120513e-12,2.1683128666484478e-12,3.3525386692048254e-12,1.1187948100008939e-11,1.945245300320344e-11
5.18625,6.1887791804994236e-12,2.2404547447473576e-12,1.7301596338532016e-12,2.1684046503991714e-12,3.3526215450908676e-12,1.1187020240634315e-11,1.9451298330703789e-11
5.1865,6.1886862686278822e-12,2.2402168129373908e-12,1.7300913906983523e-12,2.1685055158772018e-12,3.3527176124374708e-12,1.1186104307308684e-11,1.9450113630002079e-11
5.18675,6.1885934544092321e-12,2.2399937708748125e-12,1.7300359812694283e-12,2.1686157519684726e-12,3.3528270917551179e-12,1.1185203459611962e-11,1.9448905600983799e-11
5.187,6.1885006113180317e-12,2.2397854833898913e-12,1.7299942075287049e-12,2.168735520928143e-12,3.3529499959487967e-12,1.1184321598939991e-11,1.9447681832224486e-11
5.18725,6.188407610142211e-12,2.2395916495592403e-12,1.7299666314529309e-12,2.1688648019477305e-12,3.353086255957335e-12,1.1183463016697437e-11,1.9446450286000489e-11
5.1875,6.1883145304658436e-12,2.2394120359282567e-12,1.7299541123031642e-12,2.169003942763393e-12,3.353235781254088e-12,1.1182632521606827e-11,1.9445218483646814e-11
5.18775,6.1882216144128348e-12,2.2392463743973889e-12,1.7299577062388069e-12,2.1691535743479074e-12,3.3533985406260224e-12,1.1181834885588641e-11,1.9443993783371784e-11
5.188,6.1881293935894386e-12,2.2390945420978024e-12,1.7299786398088977e-12,2.1693148418632248e-12,3.3535746217456805e-12,1.1181075050178195e-11,1.9442783049240909e-11
5.18825,6.1880384830526795e-12,2.2389562716368051e-12,1.7300175683646529e-12,2.1694888667756994e-12,3.3537643699221056e-12,1.1180357123105673e-11,1.9441591952485648e-11
5.1885,6.1879496180427679e-12,2.2388310691365139e-12,1.7300746320653248e-12,2.1696764311499405e-12,3.3539684485290406e-12,1.1179683950599771e-11,1.9440425064127748e-11
5.18875,6.1878637584370221e-12,2.2387184130711907e-12,1.730150175424756e-12,2.1698782654138255e-12,3.3541876355507991e-12,1.1179057523556166e-11,1.9439285984950526e-11
5.189,6.1877821338677891e-12,2.2386178887078307e-12,1.7302444109859834e-12,2.1700951118338444e-12,3.3544226604051854e-12,1.1178479051167662e-11,1.9438177398117709e-11
5.18925,6.1877059967154344e-12,2.2385289960952967e-12,1.7303571699692688e-12,2.1703273695013664e-12,3.3546742346816998e-12,1.1177948761585463e-11,1.9437100856362316e-11
5.1895,6.1876366242901693e-12,2.2384510480523699e-12,1.7304879055394264e-12,2.1705749529592408e-12,3.3549431310110456e-12,1.1177465965789352e-11,1.9436057043544156e-11
5.18975,6.1875754341017643e-12,2.2383834617567152e-12,1.7306362779396921e-12,2.1708378803897219e-12,3.3552301605171278e-12,1.1177030207331263e-11,1.943504640161433e-11
5.19,6.1875241126057663e-12,2.2383258949913276e-12,1.7308024062527843e-12,2.1711164835548204e-12,3.3555361162089016e-12,1.1176642182247786e-11,1.9434069853450522e-11
5.19025,6.1874842385160014e-12,2.2382779908610506e-12,1.7309860931319019e-12,2.1714109895446028e-12,3.3558617887712627e-12,1.1176303106964291e-11,1.9433129048395095e-11
5.1905,6.1874572596050234e-12,2.23823926172981e-12,1.7311872264671565e-12,2.1717213546023291e-12,3.3562078884740685e-12,1.1176014531233078e-11,1.9432226518182642e-11
5.19075,6.1874447014420489e-12,2.2382092995881016e-12,1.7314059718786607e-12,2.1720477505494569e-12,3.3565749707946337e-12,1.1175778964369089e-11,1.9431365512718197e-11
5.191,6.1874480242875902e-12,2.2381877071855654e-12,1.7316423672959793e-12,2.1723904297758e-12,3.3569633629306398e-12,1.117559919933435e-11,1.9430550275960612e-11
5.19125,6.1874687634203214e-12,2.2381742022610275e-12,1.7318966012435915e-12,2.1727498504562135e-12,3.3573732097384059e-12,1.1175478639418418e-11,1.9429787364543667e-11
5.1915,6.1875083360490897e-12,2.2381683761599425e-12,1.7321685881317049e-12,2.1731262518514337e-12,3.3578046199569176e-12,1.1175419990652826e-11,1.9429085179194456e-11
5.19175,6.1875679026429762e-12,2.2381695307406473e-12,1.7324581984410673e-12,2.1735195853006443e-12,3.3582576036417884e-12,1.1175424845862574e-11,1.9428454034774883e-11
5.192,6.1876485979714896e-12,2.2381769498949076e-12,1.7327646325551483e-12,2.1739298786151393e-12,3.3587320994308252e-12,1.1175494477228366e-11,1.9427906069665814e-11
5.19225,6.1877513385223013e-12,2.2381898261623124e-12,1.7330871123304964e-12,2.1743568428593305e-12,3.3592279561256671e-12,1.1175629740693298e-11,1.942745341105875e-11
5.1925,6.1878771126608451e-12,2.2382074858760774e-12,1.7334248533510499e-12,2.1748002648709461e-12,3.3597447661628069e-12,1.1175831318687084e-11,1.9427107284063097e-11
5.19275,6.1880266689175042e-12,2.238229127209862e-12,1.7337766220455485e-12,2.1752595937481495e-12,3.3602817783399918e-12,1.117609880343266e-11,1.942687652085461e-11
5.193,6.1882004611220161e-12,2.2382537711511951e-12,1.7341408122614688e-12,2.1757338436861856e-12,3.3608379748809911e-12,1.1176430409010489e-11,1.9426766853771544e-11
5.19325,6.1883988584507727e-12,2.2382805276962052e-12,1.7345160644168862e-12,2.1762220187708774e-12,3.3614121579011714e-12,1.1176824078077374e-11,1.9426781855616265e-11
5.1935,6.1886220665029345e-12,2.2383086043460219e-12,1.7349011403487905e-12,2.1767231388971584e-12,3.3620031437031464e-12,1.1177277359579108e-11,1.9426924461567505e-11
5.19375,6.1888703846744135e-12,2.2383374518781161e-12,1.7352951191705609e-12,2.1772363907883786e-12,3.3626097920692555e-12,1.117778830816147e-11,1.9427194701922152e-11
5.194,6.1891439726608943e-12,2.2383665431743115e-12,1.7356968485970348e-12,2.1777607589233343e-12,3.3632310064986033e-12,1.1178354945164768e-11,1.9427590902522513e-11
5.19425,6.1894427545887763e-12,2.2383952985326328e-12,1.7361046105334208e-12,2.1782948183273072e-12,3.3638656299307313e-12,1.117897497049414e-11,1.9428113065209511e-11
5.1945,6.1897666651857519e-12,2.2384232972072968e-12,1.7365173004002815e-12,2.1788371526123135e-12,3.3645125337685846e-12,1.1179646876870011e-11,1.9428762680404729e-11
5.19475,6.1901155749006008e-12,2.238450218044778e-12,1.7369341029477238e-12,2.1793862776666864e-12,3.3651705032665695e-12,1.1180369271181157e-11,1.9429543586296612e-11
5.195,6.1904895124693155e-12,2.2384759754272235e-12,1.7373545576022031e-12,2.1799409658897921e-12,3.3658382714269436e-12,1.1181141085163708e-11,1.9430462611087603e-11
5.19525,6.1908884178208405e-12,2.2385004629767102e-12,1.7377780578672639e-12,2.1804999501439531e-12,3.3665144852282726e-12,1.1181960967594489e-11,1.9431525705785879e-11
5.1955,6.1913120057451423e-12,2.2385234266522638e-12,1.7382035956129681e-12,2.1810617837535441e-12,3.3671978099535632e-12,1.1182826823879254e-11,1.9432738143102079e-11
5.19575,6.191760052745044e-12,2.2385447228142109e-12,1.7386302593591245e-12,2.1816251611502572e-12,3.3678868992466141e-12,1.1183736451228611e-11,1.9434103596895757e-11
5.196,6.1922322546681302e-12,2.2385642197578621e-12,1.7390570778858605e-12,2.1821887712285323e-12,3.3685804936873421e-12,1.1184687538122459e-11,1.9435625868341861e-11
5.19625,6.1927283601035805e-12,2.2385819621348299e-12,1.7394831975657395e-12,2.1827515019300271e-12,3.3692772437870359e-12,1.1185677751472721e-11,1.94373092528767e-11
5.1965,6.1932479554163618e-12,2.2385979090392914e-12,1.7399074855994376e-12,2.183312153457497e-12,3.3699757238520552e-12,1.1186703841969749e-11,1.943915556895342e-11
5.19675,6.1937904082726582e-12,2.2386118782915215e-12,1.7403284880498284e-12,2.1838693407561723e-12,3.3706744365536193e-12,1.1187761566295882e-11,1.9441165522717572e-11
5.197,6.194355081128209e-12,2.2386238030336814e-12,1.7407449323788446e-12,2.184421822311146e-12,3.371371817365971e-12,1.118884674924161e-11,1.9443337434465466e-11
5.19725,6.1949412706346563e-12,2.2386336668422404e-12,1.7411557136412727e-12,2.1849684931454423e-12,3.3720663259598083e-12,1.1189955267939462e-11,1.9445667218898206e-11
5.1975,6.1955483251315848e-12,2.2386416478802798e-12,1.7415601090129266e-12,2.1855085060929033e-12,3.3727563402282628e-12,1.1191083692540005e-11,1.9448149469795157e-11
5.19775,6.1961754819623923e-12,2.2386479051151015e-12,1.7419574884157111e-12,2.186041036279445e-12,3.3734402574021812e-12,1.1192228839145005e-11,1.9450778256721731e-11
5.198,6.1968217748891991e-12,2.2386525200680533e-12,1.7423472048583685e-12,2.1865650910075762e-12,3.3741166361917596e-12,1.1193387955746289e-11,1.9453548049245323e-11
5.19825,6.1974862978603002e-12,2.2386557287742951e-12,1.7427290045765819e-12,2.1870797899741246e-12,3.3747840337566109e-12,1.1194558950218166e-11,1.9456455160599467e-11
5.1985,6.1981681169239224e-12,2.2386578705938424e-12,1.7431029175026845e-12,2.1875843173186356e-12,3.3754412675534507e-12,1.1195740363529808e-11,1.9459497796513076e-11
5.19875,6.1988663440039214e-12,2.2386595002726701e-12,1.743469315641261e-12,2.1880780677123314e-12,3.376087188291567e-12,1.1196931328863148e-11,1.9462676695767666e-11
5.199,6.199580060241123e-12,2.238661206011865e-12,1.743828613528021e-12,2.1885604261601006e-12,3.3767208909540282e-12,1.1198130990380933e-11,1.9465993686222082e-11
5.19925,6.2003082736872624e-12,2.2386635497303093e-12,1.7441811371505144e-12,2.1890307400852242e-12,3.3773416240681584e-12,1.1199338091391139e-11,1.946945094542857e-11
5.1995,6.2010500714442823e-12,2.238667223847341e-12,1.7445274172540075e-12,2.1894885997708546e-12,3.3779486384347704e-12,1.1200550953600219e-11,1.9473051904130761e-11
5.19975,6.2018046199866804e-12,2.2386731020694588e-12,1.7448683295652024e-12,2.1899340041956305e-12,3.3785411228733062e-12,1.1201767195928368e-11,1.9476801302306553e-11
5.2,6.2025710676271475e-12,2.238682037757598e-12,1.7452047233984093e-12,2.19036701134212e-12,3.3791182540232535e-12,1.1202983499430406e-11,1.9480704184799176e-11
5.20025,6.203348568170936e-12,2.2386948177722456e-12,1.7455372796534038e-12,2.1907876072331989e-12,3.3796793231238239e-12,1.1204195920216399e-11,1.9484764921719609e-11
5.2005,6.204136342820499e-12,2.2387123064086242e-12,1.7458667571320904e-12,2.1911958924493131e-12,3.3802236816990187e-12,1.1205400440903781e-11,1.9488987615026543e-11
5.20075,6.2049337022377603e-12,2.2387354641810633e-12,1.7461940550578433e-12,2.1915921470331859e-12,3.3807507272770058e-12,1.1206593733097875e-11,1.9493376170222628e-11
5.201,6.2057399332484707e-12,2.2387651691475403e-12,1.746519844519938e-12,2.1919765493977662e-12,3.3812601483736136e-12,1.1207773190265247e-11,1.9497932548070899e-11
5.20125,6.2065541837929518e-12,2.2388021564718548e-12,1.7468445057275791e-12,2.1923491407460671e-12,3.3817520050014956e-12,1.1208937007455647e-11,1.9502655515438721e-11
5.2015,6.2073756258982859e-12,2.2388471416407364e-12,1.7471684350206417e-12,2.1927100631442718e-12,3.3822265088943938e-12,1.1210084505734066e-11,1.9507541207401126e-11
5.20175,6.2082034111268528e-12,2.2389008663475589e-12,1.7474922528784657e-12,2.1930596587721677e-12,3.3826839851906419e-12,1.1211216013085312e-11,1.9512583766646809e-11
5.202,6.2090365167427285e-12,2.2389639422206457e-12,1.7478164879622842e-12,2.1933982733258435e-12,3.3831250328489075e-12,1.1212332305104746e-11,1.9517775146690871e-11
5.20225,6.2098737483906072e-12,2.2390368204060153e-12,1.7481414651200016e-12,2.1937261638946471e-12,3.3835504521664215e-12,1.121343468468444e-11,1.9523105516779088e-11
5.2025,6.210713816098903e-12,2.2391199053654042e-12,1.7484676074568397e-12,2.1940437145847431e-12,3.3839609936590154e-12,1.1214525392961534e-11,1.9528564655534407e-11
5.20275,6.2115553319529151e-12,2.2392135565291536e-12,1.7487955400765481e-12,2.1943515756761587e-12,3.3843572900522565e-12,1.1215607688969363e-11,1.9534142899206679e-11
5.203,6.2123967893993972e-12,2.2393180101165011e-12,1.749125683386926e-12,2.1946503559010559e-12,3.3847399134989849e-12,1.1216685776745937e-11,1.9539831118651631e-11
5.20325,6.213236624736116e-12,2.239433273322114e-12,1.7494581701168209e-12,2.1949405337611786e-12,3.3851095139703277e-12,1.1217764599397644e-11,1.954562078547176e-11
5.2035,6.2140732726255622e-12,2.2395592602837103e-12,1.7497931621083691e-12,2.1952226240169575e-12,3.3854665811135774e-12,1.1218849570693381e-11,1.9551505203534164e-11
5.20375,6.2149051305163227e-12,2.2396957770372362e-12,1.750130898444518e-12,2.1954972524155812e-12,3.3858114812173097e-12,1.1219946069854827e-11,1.9557479983085741e-11
5.204,6.2157306630067671e-12,2.2398424332211438e-12,1.7504714233352905e-12,2.1957649182711413e-12,3.3861446291456525e-12,1.1221058625106893e-11,1.9563542353493477e-11
5.20425,6.2165484341465037e-12,2.2399986586780917e-12,1.7508144452119624e-12,2.1960258715233069e-12,3.3864667257882368e-12,1.1222190435412229e-11,1.9569690449062227e-11
5.2045,6.2173570862863197e-12,2.2401637856066448e-12,1.7511597282009739e-12,2.1962805477283119e-12,3.3867787227226618e-12,1.1223343121849483e-11,1.9575923022386752e-11
5.20475,6.2181552844704954e-12,2.2403371256855406e-12,1.7515072290787764e-12,2.1965296038667272e-12,3.3870817845994568e-12,1.1224516844679134e-11,1.9582238627900936e-11
5.205,6.2189418367199606e-12,2.2405178573482034e-12,1.751856669456314e-12,2.1967736934495113e-12,3.3873774232630542e-12,1.1225710349824542e-11,1.95886341181421e-11
5.20525,6.2197156705239775e-12,2.2407050701026465e-12,1.7522074505971574e-12,2.1970133031472934e-12,3.3876674335456772e-12,1.1226921492139406e-11,1.9595104180456902e-11
5.2055,6.2204758068628095e-12,2.2408977871581529e-12,1.7525588723728402e-12,2.1972489505573432e-12,3.3879535815489161e-12,1.1228147896386612e-11,1.9601641909830819e-11
5.20575,6.2212212166026534e-12,2.2410949894572226e-12,1.7529102271721147e-12,2.1974811576009314e-12,3.388237397099346e-12,1.1229387376213638e-11,1.9608239280168496e-11
5.206,6.221950898156829e-12,2.2412955979327206e-12,1.7532605779821821e-12,2.1977101599373145e-12,3.3885202106501066e-12,1.1230638324441461e-11,1.9614887449302386e-11
5.20625,6.2226639860412273e-12,2.2414984913651303e-12,1.7536086623422049e-12,2.1979357603865739e-12,3.3888031674690598e-12,1.1231899796992702e-11,1.9621577677560679e-11
5.2065,6.2233595246161934e-12,2.2417025055604061e-12,1.7539531378267723e-12,2.1981576148829008e-12,3.3890871459291029e-12,1.1233171622060002e-11,1.9628303118498567e-11
5.20675,6.2240364724518881e-12,2.2419064491407302e-12,1.7542925772038849e-12,2.1983753313043573e-12,3.3893726316173864e-12,1.1234454317783264e-11,1.9635059756465824e-11
5.207,6.2246937933970558e-12,2.2421091346666381e-12,1.7546255564419245e-12,2.1985883251053893e-12,3.3896599395541123e-12,1.1235748879813336e-11,1.9641846582219471e-11
5.20725,6.2253305567014126e-12,2.2423093546491246e-12,1.7549506531551664e-12,2.1987958159687551e-12,3.3899493011589977e-12,1.1237056550398625e-11,1.9648665453861355e-11
5.2075,6.2259458024734636e-12,2.2425059293359866e-12,1.7552665345927173e-12,2.1989971213475975e-12,3.3902406451092779e-12,1.1238378573465716e-11,1.9655520348276977e-11
5.20775,6.2265384456267778e-12,2.2426977477418083e-12,1.7555720409129669e-12,2.1991917521197208e-12,3.390533556035582e-12,1.1239715887094981e-11,1.966241565326008e-11
5.208,6.2271074696298399e-12,2.2428837492375277e-12,1.7558661596067652e-12,2.1993791445885975e-12,3.3908276082143827e-12,1.1241068884717791e-11,1.9669354011665279e-11
5.20825,6.2276520672450331e-12,2.243062957097906e-12,1.7561478828303875e-12,2.1995584995096151e-12,3.3911225811383103e-12,1.1242437185683004e-11,1.96763345377768e-11
5.2085,6.2281714825237999e-12,2.2432344767636828e-12,1.7564162526341827e-12,2.1997290908244973e-12,3.3914181579191657e-12,1.1243819450531939e-11,1.9683351909245239e-11
5.20875,6.2286649218939835e-12,2.2433975478879503e-12,1.7566702558963938e-12,2.1998903211267009e-12,3.3917139190048273e-12,1.1245213519925986e-11,1.9690396411883524e-11
5.209,6.2291316869308891e-12,2.2435515214556952e-12,1.756908940340159e-12,2.2000414087634878e-12,3.3920094936350947e-12,1.1246616730596162e-11,1.9697454682381558e-11
5.20925,6.2295713403584745e-12,2.243695854135539e-12,1.7571311477051038e-12,2.2001812888376576e-12,3.3923045281239132e-12,1.1248026373795183e-11,1.9704511086890344e-11
5.2095,6.229983413712938e-12,2.243830056655163e-12,1.7573359841669593e-12,2.2003091160008863e-12,3.3925984848342096e-12,1.1249439977448681e-11,1.9711549427131038e-11
5.20975,6.2303673928982695e-12,2.2439536947282306e-12,1.7575229227412745e-12,2.2004243438483678e-12,3.3928905458916883e-12,1.125085546392032e-11,1.9718553986082954e-11
5.21,6.2307228758315035e-12,2.2440663853220327e-12,1.7576910817150326e-12,2.2005263812181417e-12,3.3931797934899349e-12,1.1252271049200542e-11,1.9725510382769009e-11
5.21025,6.2310496649457853e-12,2.2441677368497351e-12,1.7578394242841327e-12,2.2006144708038364e-12,3.3934655154318737e-12,1.1253685382821998e-11,1.9732405887459278e-11
5.2105,6.2313475355328566e-12,2.2442573681903552e-12,1.757966759246423e-12,2.2006879131312951e-12,3.3937468357993853e-12,1.1255097021616506e-11,1.9739229257251741e-11
5.21075,6.2316162424125581e-12,2.2443349190469427e-12,1.7580720930462616e-12,2.2007462072012193e-12,3.3940229445435223e-12,1.1256504582919055e-11,1.9745970458384547e-11
5.211,6.2318558557490217e-12,2.2444001411449739e-12,1.7581544269454305e-12,2.2007885231949399e-12,3.3942932972034833e-12,1.125790695630923e-11,1.9752621148175733e-11
5.21125,6.2320662230260017e-12,2.2444528254346263e-12,1.758213011041256e-12,2.2008144584829156e-12,3.3945572308052331e-12,1.1259303047277619e-11,1.9759173965253438e-11
5.2115,6.2322475161099555e-12,2.2444929506649316e-12,1.7582476739055415e-12,2.2008235510900374e-12,3.3948142702372396e-12,1.1260692244031107e-11,1.9765623410330853e-11
5.21175,6.2323999312867737e-12,2.2445206653898389e-12,1.7582586978234987e-12,2.2008157109703664e-12,3.3950637342419933e-12,1.1262073768132457e-11,1.9771965126195227e-11
5.212,6.2325236243011336e-12,2.2445363469662201e-12,1.7582471150377696e-12,2.2007913933355164e-12,3.3953045120762146e-12,1.1263446277305372e-11,1.977819519008923e-11
5.21225,6.2326189562834598e-12,2.2445405962786873e-12,1.7582137130094144e-12,2.2007512972990071e-12,3.39553548004105e-12,1.1264807952860639e-11,1.978431041546963e-11
5.2125,6.2326865807190522e-12,2.2445342105388949e-12,1.7581598022284556e-12,2.2006961613910084e-12,3.3957556986649616e-12,1.1266156440745322e-11,1.9790308451934403e-11
5.21275,6.2327272867294896e-12,2.2445181684188476e-12,1.7580870827013853e-12,2.200626978535401e-12,3.3959642189679324e-12,1.1267488572512295e-11,1.9796187263835258e-11
5.213,6.2327421143973786e-12,2.2444936262350497e-12,1.7579976470403234e-12,2.2005447861928424e-12,3.3961602981855366e-12,1.1268800726626426e-11,1.9801945623068643e-11
