Physical Time (s),ep_top Monitor (W): top_cv1,ep_top Monitor (W): top_cv2,ep_top Monitor (W): top_cv3,ep_top Monitor (W): top_cv4,ep_top Monitor (W): top_cv5,ep_top Monitor (W): top_cv6,ep_top Monitor (W): top_cv7
1.32,2.8285273149529596e-09,-4.4702844085493419e-11,-7.0904729449155032e-11,-6.3051899407355935e-10,-8.1507115001056756e-10,-1.0105743160209049e-09,-1.7969205800654188e-10
1.3225,3.2976846763183282e-09,-3.9519630282082886e-11,-2.5154902164704618e-11,-4.6895230540248504e-10,-6.3102088355090527e-10,-7.7939451735218587e-10,-1.3728477699806556e-10
1.325,3.7559319361121806e-09,-3.4447430101007177e-11,2.1028681001277285e-11,-3.0384856023878273e-10,-4.4123437193358293e-10,-5.3875813769596057e-10,-9.2467217403665878e-11
1.3275,4.1973304630066555e-09,-2.935805194076671e-11,6.6307124201493968e-11,-1.3953568873417357e-10,-2.49937922817725e-10,-2.9376056188558787e-10,-4.6117089261212236e-11
1.33,4.6162844523288677e-09,-2.4151559999262947e-11,1.0934946111477116e-10,2.0089302710808743e-11,-6.1073806764685323e-11,-4.954045460497939e-11,8.3744466234709435e-13
1.3325,5.0077319773765894e-09,-1.8764959302816855e-11,1.4904714723682021e-10,1.711852561713894e-10,1.2100272730769423e-10,1.8878134813556751e-10,4.7390024453275283e-11
1.335,5.3633921242475596e-09,-1.3280599153740575e-11,1.8379376634112087e-10,3.0839778326581651e-10,2.8985891991347046e-10,4.1324353804324249e-10,9.2094492106352845e-11
1.3375,5.6805310882805985e-09,-7.5023483428873923e-12,2.1252271012853222e-10,4.28733402153364e-10,4.4187812793755705e-10,6.1914809286472659e-10,1.3400169839868041e-10
1.34,5.9594997619961259e-09,-1.0998909608470809e-12,2.3453131823480971e-10,5.3053322464305184e-10,5.7482987766531348e-10,8.0342442486082983e-10,1.7244666428338659e-10
1.3425,6.1965741111369719e-09,5.8804370495962077e-12,2.4874491939097133e-10,6.1021757615016625e-10,6.8472721131968514e-10,9.5988247977241106e-10,2.0621790952688454e-10
1.345,6.39288711386765e-09,1.3767095545828856e-11,2.5490043202217471e-10,6.6637741372193584e-10,7.6944404183488097e-10,1.0856296475129911e-09,2.3451628601868691e-10
1.3475,6.548044948517127e-09,2.255739342960657e-11,2.5265060696158826e-10,6.9715738929534826e-10,8.2627413504440274e-10,1.1766045610469876e-09,2.564032161002757e-10
1.35,6.6640556830527895e-09,3.2340837883455454e-11,2.417469282681261e-10,7.0142731518217056e-10,8.5354743735698101e-10,1.2302456393610327e-09,2.7115142785902238e-10
1.3525,6.7424608146596403e-09,4.3106171977389219e-11,2.2230287225577547e-10,6.7821032578091348e-10,8.4965637197413012e-10,1.2441912513766233e-09,2.7808340639840136e-10
1.355,6.7850274500533735e-09,5.4843240904765783e-11,1.9462913739473234e-10,6.2744792076309353e-10,8.1349657313637705e-10,1.2167883848631835e-09,2.7666294192932709e-10
1.3575,6.7935586511395557e-09,6.752478187978867e-11,1.5917028997776857e-10,5.4980306223722979e-10,7.4490300138170275e-10,1.1471438384412617e-09,2.6651211756514369e-10
1.36,6.7699890112470675e-09,8.1118786811488838e-11,1.1649572256396596e-10,4.4642395178656424e-10,6.4465204695932933e-10,1.0353282125102014e-09,2.4741671088350901e-10
1.3625,6.716417414752984e-09,9.5564224014081199e-11,6.720210372411828e-11,3.1861694933202316e-10,5.1386426507628745e-10,8.8191378280614798e-10,2.1926602535639871e-10
1.365,6.6353089081026282e-09,1.1077980296775649e-10,1.2621920892889363e-11,1.6928090202663023e-10,3.5519905177130852e-10,6.898689365861203e-10,1.82337775851985e-10
1.3675,6.5295745555565432e-09,1.2664487440247687e-10,-4.6197244126134082e-11,1.5045156697122492e-12,1.7162991563749881e-10,4.6253664580109819e-10,1.3709152213487271e-10
1.37,6.4025533017476153e-09,1.4298494229793862e-10,-1.0821787299363815e-10,-1.8148375963545099e-10,-3.3204656153183935e-11,2.042674155117821e-10,8.4247363573657099e-11
1.3725,6.2577365982638828e-09,1.5962804561553965e-10,-1.7229924402612776e-10,-3.7633862874024401e-10,-2.5538401885278194e-10,-7.9901186106800148e-11,2.4762841274305559e-11
1.375,6.098978025038256e-09,1.7642206350684714e-10,-2.3717676863554737e-10,-5.7912044246213924e-10,-4.9052958953813729e-10,-3.8415056177341462e-10,-4.017918117368616e-11
1.3775,5.9302754845325193e-09,1.9320616637702473e-10,-3.0152786749021818e-10,-7.8551462607742481e-10,-7.3378251795027661e-10,-7.021283394813018e-10,-1.092272108457527e-10
1.38,5.7557991637213539e-09,2.0978748157459385e-10,-3.6405855658225745e-10,-9.9108343161001259e-10,-9.7981968780949122e-10,-1.0269223750605837e-09,-1.8087705995691825e-10
1.3825,5.5798790214383324e-09,2.2594624536559419e-10,-4.2352955141729079e-10,-1.1915290934073224e-09,-1.223306881931135e-09,-1.3514334719020812e-09,-2.5353351583982365e-10
1.385,5.4065473181634367e-09,2.414532238990021e-10,-4.78814851478002e-10,-1.3826555869963201e-09,-1.4589579541272541e-09,-1.6684218317076575e-09,-3.2551752482022766e-10
1.3875,5.2397911368885774e-09,2.5606530714104121e-10,-5.2899517786729353e-10,-1.5606147982481135e-09,-1.6817726296321755e-09,-1.9707966649410412e-09,-3.9512663410702778e-10
1.39,5.0831455449470109e-09,2.6957592885888199e-10,-5.7327435153268799e-10,-1.7219953884718988e-09,-1.8870938081221232e-09,-2.2518263166714933e-09,-4.6069885124439678e-10
1.3925,4.9398109078686499e-09,2.8186214811636991e-10,-6.1103545115361554e-10,-1.8637886412969691e-09,-2.0706586410665796e-09,-2.5053239935787613e-09,-5.2064842185762003e-10
1.395,4.8123666882609156e-09,2.928244222288433e-10,-6.4179582406869783e-10,-1.9835434460145311e-09,-2.2288258747826959e-09,-2.725843897931877e-09,-5.7353987824517112e-10
1.3975,4.7030668994275503e-09,3.0240695670012476e-10,-6.6520465355474941e-10,-2.0793475199073181e-09,-2.3585787724945476e-09,-2.9086087287981308e-09,-6.1810999994108266e-10
1.4,4.6136874049331468e-09,3.1057381128342475e-10,-6.8103074183699781e-10,-2.1497616814162948e-09,-2.4575404587303739e-09,-3.0498312135425269e-09,-6.5332975416638703e-10
1.4025,4.5458407781946327e-09,3.1729841759466789e-10,-6.8918715169139792e-10,-2.1937744298523487e-09,-2.5238005871801738e-09,-3.1462580969136097e-09,-6.7833116011976342e-10
1.405,4.5001341311737377e-09,3.2250434086795904e-10,-6.8992403401624714e-10,-2.2115648316223419e-09,-2.5568352762834743e-09,-3.1967973698004026e-09,-6.9268696821539232e-10
1.4075,4.4770533838110015e-09,3.2619504247347171e-10,-6.8342668799947364e-10,-2.2032572206712278e-09,-2.5563407608793335e-09,-3.2006349751450989e-09,-6.9611542283627301e-10
1.41,4.476638014043217e-09,3.2837823712594227e-10,-6.6990681090986866e-10,-2.1692298163358575e-09,-2.5226076225368872e-09,-3.1579963819870372e-09,-6.8856507305115928e-10
1.4125,4.4985542266349118e-09,3.2908119800938927e-10,-6.4969904517506401e-10,-2.11032134117865e-09,-2.4564538086695726e-09,-3.0700909310906301e-09,-6.7022683943469397e-10
1.415,4.5420498694967599e-09,3.2828118687871668e-10,-6.2328215284747796e-10,-2.0279602779347104e-09,-2.3593650856870751e-09,-2.9391341328741614e-09,-6.4153654489116635e-10
1.4175,4.6062387666641978e-09,3.2596695626429226e-10,-5.9120231838354762e-10,-1.9237009901578909e-09,-2.2330310850113951e-09,-2.7675493567780369e-09,-6.0301542919468256e-10
1.42,4.6894643813044813e-09,3.220874397690918e-10,-5.5417010272150879e-10,-1.8002275605347015e-09,-2.0806734271476246e-09,-2.5596567081888896e-09,-5.5557268601495055e-10
1.4225,4.7897671859901119e-09,3.1663091641199773e-10,-5.1298101089505086e-10,-1.6602492296122275e-09,-1.9057682049450755e-09,-2.3200868097481753e-09,-5.0025186434640049e-10
1.425,4.9048796329240437e-09,3.0963795478606609e-10,-4.6854355593005689e-10,-1.5067829282250899e-09,-1.7119832137053036e-09,-2.0539466737025152e-09,-4.3819730168447759e-10
1.4275,5.0321552524178405e-09,3.0119323784243692e-10,-4.2173630420674456e-10,-1.342918002257759e-09,-1.5032483030477034e-09,-1.7667832364781275e-09,-3.7068330855805965e-10
1.43,5.1687235118527738e-09,2.9139393771616936e-10,-3.7336884510871552e-10,-1.1717049374949822e-09,-1.2836990628646795e-09,-1.4645147464632354e-09,-2.9908345310356649e-10
1.4325,5.3115226555654621e-09,2.8034134456804595e-10,-3.2414417920311145e-10,-9.9594775007121463e-10,-1.0574427227417885e-09,-1.1531728871090409e-09,-2.2482731105342715e-10
1.435,5.4573236701252649e-09,2.6810110742359059e-10,-2.7477905986620494e-10,-8.1864287784006556e-10,-8.2869196062709607e-10,-8.3903178353906497e-10,-1.4942260356231642e-10
1.4375,5.6028139129234662e-09,2.5469724100823625e-10,-2.2599895266343614e-10,-6.4263916742855055e-10,-6.0153215392512767e-10,-5.2815999384725572e-10,-7.4368540793090439e-11
1.44,5.7443988312037878e-09,2.4015507296230814e-10,-1.7857781266255797e-10,-4.7093595275108855e-10,-3.8012319918481166e-10,-2.2656417402959281e-10,-1.1658574919182845e-12
1.4425,5.8784623215962133e-09,2.2454745172594453e-10,-1.332998815680637e-10,-3.0650169886659149e-10,-1.6841158672896032e-10,6.0139022840929805e-11,6.8745809500271299e-11
1.445,6.0011414755241879e-09,2.0800235066201977e-10,-9.0870146568820053e-11,-1.5211752039251532e-10,2.9772520269457127e-11,3.2663065510045825e-10,1.3398221461343206e-10
1.4475,6.1085244470154605e-09,1.9071413470188188e-10,-5.1885449671751454e-11,-1.0184466079837234e-11,2.1107303782558197e-10,5.6819140957630636e-10,1.9325978287893113e-10
1.45,6.1968666697003557e-09,1.7290954351604947e-10,-1.6791804409242792e-11,1.1716515114843874e-10,3.7254844863395495e-10,7.8069600920851969e-10,2.4542184022632106e-10
1.4525,6.2625775705257033e-09,1.5481183326425916e-10,1.41104085197981e-11,2.283341253867897e-10,5.1169690592949052e-10,9.6076859183629971e-10,2.8947685825628284e-10
1.455,6.3024298337616849e-09,1.3660521284004101e-10,4.0651115848848764e-11,3.2211086321736148e-10,6.2653470514139182e-10,1.105597512080375e-09,3.2459181754909296e-10
1.4575,6.313669169899766e-09,1.1842103102768772e-10,6.273068511750491e-11,3.9770907790471212e-10,7.156954164881319e-10,1.2131638266366963e-09,3.5015578232489356e-10
1.46,6.2939553505634157e-09,1.0036980401397526e-10,8.0326801154315122e-11,4.5469602649711447e-10,7.7833069975820017e-10,1.2821441649112513e-09,3.6574239639085182e-10
1.4625,6.2414794457270266e-09,8.2560869663771872e-11,9.349200286300977e-11,4.9293150919040326e-10,8.1415697475708278e-10,1.3120921761636879e-09,3.7114322367414633e-10
1.465,6.1548760707994901e-09,6.5115692629208282e-11,1.0234538956571737e-10,5.1269029535959773e-10,8.2342844364278554e-10,1.3033556852413542e-09,3.6635935405344641e-10
1.4675,6.0332539850683056e-09,4.815384962514268e-11,1.0708023810481847e-10,5.1448627137076946e-10,8.0685349307804328e-10,1.257094727488834e-09,3.5160039664953039e-10
1.47,5.8762513983379302e-09,3.178960515122132e-11,1.0794824435915776e-10,4.9920903347036967e-10,7.6568370852854017e-10,1.1753136654200026e-09,3.2729933646156924e-10
1.4725,5.6840515158942975e-09,1.6112874675498728e-11,1.0524735216918281e-10,4.6804427142047246e-10,7.0167937277787163e-10,1.0607649327148713e-09,2.9409796517562707e-10
1.475,5.4573814111620485e-09,1.17510412447395e-12,9.9328691885864083e-11,4.2245734755548932e-10,6.1704458110037625e-10,9.1687132521653527e-10,2.5283871275613155e-10
1.4775,5.1975987723574404e-09,-1.3011558600045721e-11,9.0601075199867434e-11,3.6420005617593266e-10,5.1436591184335083e-10,7.4766332386756359e-10,2.0454356284137785e-10
1.48,4.90654383919414e-09,-2.6476363487112293e-11,7.949617721559419e-11,2.9522889380558921e-10,3.96581070311683e-10,5.5758949899587489e-10,1.5038908329136796e-10
1.4825,4.5866534137869463e-09,-3.9287890112109311e-11,6.6495629703673351e-11,2.1773251697661049e-10,2.6688895756370191e-10,3.5150702447632978e-10,9.1676192827582635e-11
1.485,4.2409851763144623e-09,-5.1540406948024048e-11,5.2088672119304189e-11,1.340388924427663e-10,1.2877898160139701e-10,1.3453623230726539e-10,2.980581713736107e-11
1.4875,3.8731258194779566e-09,-6.335154994153257e-11,3.6802604735069226e-11,4.6609997433000667e-11,-1.4164728488537167e-11,-8.8079868613433183e-11,-3.3766684687729363e-11
1.49,3.4870641292938195e-09,-7.4857554081313958e-11,2.1152072341427848e-11,-4.2130856323619529e-11,-1.5834082786836042e-10,-3.1107904170710323e-10,-9.7553174054373307e-11
1.4925,3.0874305556933652e-09,-8.6216633678907947e-11,5.6429055677567975e-12,-1.2975585088255903e-10,-3.0022137326238775e-10,-5.2925209917586533e-10,-1.6006451559971284e-10
1.495,2.6789186520232177e-09,-9.7598825242365501e-11,-9.2525116416146208e-12,-2.1397210452765046e-10,-4.3645687357239514e-10,-7.376548928938404e-10,-2.1987486263124196e-10
1.4975,2.2664673855681653e-09,-1.0918118441297888e-10,-2.310016425443127e-11,-2.9260322583310586e-10,-5.6381023834616049e-10,-9.3169848671624816e-10,-2.7565161072883753e-10
1.5,1.8552374734443205e-09,-1.2112641460124492e-10,-3.5495280425352585e-11,-3.6360217730005069e-10,-6.7931943210775363e-10,-1.1071022119813157e-09,-3.2616073725266815e-10
1.5025,1.4502972622940684e-09,-1.335888680228096e-10,-4.6119753269261873e-11,-4.2524794147972704e-10,-7.8044023996464866e-10,-1.2601919336632124e-09,-3.7034418896743244e-10
1.505,1.0564955593811232e-09,-1.4672382727812441e-10,-5.4704977130666477e-11,-4.7597301037553196e-10,-8.6487116453556781e-10,-1.3877994660972697e-09,-4.0730094395979846e-10
1.5075,6.7862989684582015e-10,-1.606742590386492e-10,-6.106853374698747e-11,-5.1446550624773735e-10,-9.3068484545743141e-10,-1.4873855052621711e-09,-4.3630979511390074e-10
1.51,3.2112846579982492e-10,-1.7557507608927833e-10,-6.5087778352721201e-11,-5.3971548295611903e-10,-9.7637121089244912e-10,-1.5569968202250175e-09,-4.5684217785969078e-10
1.5125,-1.1973635013787727e-11,-1.9152485715360946e-10,-6.6746386407972235e-11,-5.5101681233213098e-10,-1.0008798883411522e-09,-1.5953794768236485e-09,-4.6854622337779432e-10
1.515,-3.1719027591522644e-10,-2.0862508792437017e-10,-6.6107144909893346e-11,-5.4801130098308446e-10,-1.0036357227219706e-09,-1.6019083653946625e-09,-4.7125187492548631e-10
1.5175,-5.9156876497479543e-10,-2.26940038782018e-10,-6.3320930356205725e-11,-5.306794317246596e-10,-9.8450842708378321e-10,-1.5765889524830373e-09,-4.6495644942932584e-10
1.52,-8.3269510966450409e-10,-2.4651698603001321e-10,-5.8619050894167451e-11,-4.9931995028845615e-10,-9.4381389635133741e-10,-1.5200372501103618e-09,-4.4982463615868014e-10
1.5225,-1.0388488457812571e-09,-2.6737666886093426e-10,-5.2292858190854869e-11,-4.5451339789866745e-10,-8.8226950179648579e-10,-1.4333761667013811e-09,-4.2616932618456423e-10
1.525,-1.2089050545097273e-09,-2.89510142665707e-10,-4.4669884928770066e-11,-3.9708613202082121e-10,-8.0101442231867137e-10,-1.3182783654573556e-09,-3.9444566667072011e-10
1.5275,-1.3423917400272435e-09,-3.1287590206849292e-10,-3.6120045902611737e-11,-3.2808384394094436e-10,-7.0148715323337513e-10,-1.1768262667455093e-09,-3.5522252254449519e-10
1.53,-1.4395671897082938e-09,-3.3740153107596168e-10,-2.7028102925536765e-11,-2.4872543027414315e-10,-5.8531181385009429e-10,-1.0114405170589165e-09,-3.0916054257704177e-10
1.5325,-1.5013640943325819e-09,-3.6297621162833579e-10,-1.7774423879114127e-11,-1.6038510524418701e-10,-4.5440511744488785e-10,-8.2487786561538097e-10,-2.5703157724733477e-10
1.535,-1.5294276463600974e-09,-3.894390688717229e-10,-8.7259677891514364e-12,-6.4572534095897445e-11,-3.1086302200870483e-10,-6.2010023960079901e-10,-1.9965252061048218e-10
1.5375,-1.526091715496748e-09,-4.1662636507198061e-10,-2.122918473908445e-13,3.7173943409211019e-11,-1.5688519470813334e-10,-4.0018779445142575e-10,-1.3786761394343865e-10
1.54,-1.494268904822655e-09,-4.4432025107704184e-10,7.4899162525435351e-12,1.4323147238444023e-10,5.1819312768432842e-12,-1.683800419420027e-10,-7.2570134547039032e-11
1.5425,-1.4374203297111483e-09,-4.7229299031352721e-10,1.4139665854811724e-11,2.5196344517630835e-10,1.729149208663588e-10,7.2009072743444408e-11,-4.6487513438652848e-12
1.545,-1.3595371165418673e-09,-5.0029918098364067e-10,1.9580778480918409e-11,3.6180319680003424e-10,3.4393832880958252e-10,3.1767268080365683e-10,6.4978338146529283e-11
1.5475,-1.2649474810004977e-09,-5.2810069751468372e-10,2.3694764406905648e-11,4.7123902529598044e-10,5.1589745161106107e-10,5.6521400821812064e-10,1.3540517931108339e-10
1.55,-1.1582990917624906e-09,-5.554516518212539e-10,2.6438918091267131e-11,5.7882460333468495e-10,6.8645193259450758e-10,8.1149036833936218e-10,2.0573252109131766e-10
1.5525,-1.0444080909367701e-09,-5.8210406233673454e-10,2.7814567615588793e-11,6.8320858955232332e-10,8.5341614004317418e-10,1.0532852237014399e-09,2.7506641703189712e-10
1.555,-9.282572885868347e-10,-6.0786808626857736e-10,2.785477857566428e-11,7.8310329870799076e-10,1.0146576060633234e-09,1.2876054214314844e-09,3.4255498998181993e-10
1.5575,-8.1473334583215729e-10,-6.3253925033951653e-10,2.6629063352285972e-11,8.7737177197592073e-10,1.1681281902675274e-09,1.511520927395597e-09,4.0736056743729074e-10
1.56,-7.0870129856372116e-10,-6.559649143956314e-10,2.4231778159076004e-11,9.6492907912574033e-10,1.311986271273991e-09,1.7223207440210444e-09,4.6870439234320597e-10
1.5625,-6.1464823747065928e-10,-6.7801008564819433e-10,2.0758755648717507e-11,1.0447710628386287e-09,1.4445332089870807e-09,1.9175051502230621e-09,5.2586658210002942e-10
1.565,-5.3674505622058257e-10,-6.9856729320716393e-10,1.631350580946506e-11,1.1161318772954276e-09,1.5642105868781131e-09,2.0947750028875098e-09,5.7815211916095146e-10
1.5675,-4.7874298950524221e-10,-7.1757090888905896e-10,1.0993253417446909e-11,1.1782330246296873e-09,1.6697070840372595e-09,2.2521167622970544e-09,6.2493949302802958e-10
1.57,-4.4383350098833249e-10,-7.3498394443762769e-10,4.8817352703164592e-12,1.2304803064729035e-09,1.7598333062861981e-09,2.387775886775671e-09,6.6566392459318768e-10
1.5725,-4.3463217939260517e-10,-7.5078071498385059e-10,-1.941098612831978e-12,1.2724341309379216e-09,1.8336781657679783e-09,2.5002191134199892e-09,6.9982523983823981e-10
1.575,-4.5313611795147505e-10,-7.6496695533753206e-10,-9.4055328870184725e-12,1.3037801056159855e-09,1.8905524882454932e-09,2.5882650162327117e-09,7.2700612209586964e-10
1.5775,-5.0064478882155577e-10,-7.7756571263692063e-10,-1.7461724386589551e-11,1.3243644052095303e-09,1.9300469773552109e-09,2.6510394224748138e-09,7.468664670726586e-10
1.58,-5.7776894195669801e-10,-7.8860825020662754e-10,-2.6058917896415048e-11,1.3341396642078211e-09,1.9519588318106859e-09,2.6879755476039674e-09,7.591365892220557e-10
1.5825,-6.8440051052819249e-10,-7.9814745417839139e-10,-3.5155337961313869e-11,1.333189571798612e-09,1.9562635768120929e-09,2.6988466136613128e-09,7.6364982599808118e-10
1.585,-8.1967473561658531e-10,-8.0624433026451256e-10,-4.4708839651279468e-11,1.3217642062659948e-09,1.9432168778013701e-09,2.6837515272566385e-09,7.6033728911567838e-10
1.5875,-9.8205040363876695e-10,-8.1297456777197436e-10,-5.4662815153359684e-11,1.3002701372662234e-09,1.9133168623302503e-09,2.6431403642138317e-09,7.4923816240504424e-10
1.59,-1.1693397982565551e-09,-8.1842106183335817e-10,-6.4965604148358854e-11,1.2692356647320058e-09,1.8672798153862494e-09,2.5778092231879041e-09,7.3049601603209625e-10
1.5925,-1.3787316188505709e-09,-8.2265157692596301e-10,-7.5540185580807816e-11,1.2293265061724698e-09,1.8060949509184751e-09,2.4889159244818537e-09,7.0435941446733934e-10
1.595,-1.6069212466525004e-09,-8.2574259435115587e-10,-8.6294289716411365e-11,1.1814050062793547e-09,1.7310020094932906e-09,2.3779982432054517e-09,6.7120184479524226e-10
1.5975,-1.8500814367845596e-09,-8.2778100991425586e-10,-9.7130768221092203e-11,1.1264596131598816e-09,1.6434712110511626e-09,2.2470019709851416e-09,6.3150672880577561e-10
1.6,-2.1040117526036856e-09,-8.2886142911001077e-10,-1.0792687474103381e-10,1.0656733060722373e-09,1.5452322439813958e-09,2.0981729496801575e-09,5.8588727559016885e-10
1.6025,-2.3642622428660935e-09,-8.2907791486916279e-10,-1.1856677570376283e-10,1.0002862340570382e-09,1.4381729248590467e-09,1.934072699891972e-09,5.350355192846253e-10
