Physical Time (s),enth_flux_pressure_left Monitor (W)
2.0925,3.6977843113182834e-07
2.095,3.7132000465187029e-07
2.0975,3.7259928926427481e-07
2.1,3.7363849053825469e-07
2.1025,3.7445713959291986e-07
2.105,3.7506636354927675e-07
2.1075,3.7547485485048068e-07
2.11,3.7568774673959463e-07
2.1125,3.7569906452992944e-07
2.115,3.7549246161802993e-07
2.1175,3.7506044675093378e-07
2.12,3.7438359214678197e-07
2.1225,3.7341983565115621e-07
2.125,3.7214042785739164e-07
2.1275,3.7053097729621724e-07
2.13,3.6857546492871233e-07
2.1325,3.662822014417152e-07
2.135,3.6362474226117675e-07
2.1375,3.6059379812985242e-07
2.14,3.5717977884215898e-07
2.1425,3.5338366292034386e-07
2.145,3.4920907805158873e-07
2.1475,3.446617760650606e-07
2.15,3.3976460303320066e-07
2.1525,3.3453079533181991e-07
2.155,3.2898583411300427e-07
2.1575,3.2315847448936033e-07
2.16,3.1707737220662667e-07
2.1625,3.1077168619125072e-07
2.165,3.0427475559549159e-07
2.1675,2.9762709380009715e-07
2.17,2.908737699225801e-07
2.1725,2.8406898332942037e-07
2.175,2.7727827739187064e-07
2.1775,2.7056216271892717e-07
2.18,2.6397273017123735e-07
2.1825,2.5754761034031278e-07
2.185,2.5131906638394982e-07
2.1875,2.4529176651011712e-07
2.19,2.3945938652067316e-07
2.1925,2.3380502155060492e-07
2.195,2.2830215159430327e-07
2.1975,2.229327743713722e-07
2.2,2.1768560021668772e-07
2.2025,2.1256389148966397e-07
2.205,2.0758405386495507e-07
2.2075,2.0276016611499215e-07
2.21,1.9809586868237297e-07
2.2125,1.9361472216528829e-07
2.215,1.89325130427139e-07
2.2175,1.8523409117429856e-07
2.22,1.8134026512378594e-07
2.2225,1.7764445195889505e-07
2.225,1.7414855677515372e-07
2.2275,1.708611016948115e-07
2.23,1.6779153678296119e-07
2.2325,1.649552816589694e-07
2.235,1.623680608544372e-07
2.2375,1.6004481764877607e-07
2.24,1.5801512730950524e-07
2.2425,1.5630386702451545e-07
2.245,1.5494088186956125e-07
2.2475,1.5395039247991046e-07
2.25,1.5335939656993377e-07
2.2525,1.5320058423841147e-07
2.255,1.5350020713618773e-07
2.2575,1.5428099231436439e-07
2.26,1.5556347375338016e-07
2.2625,1.5736568570445277e-07
2.265,1.5970389283268253e-07
2.2675,1.6258909815397816e-07
2.27,1.6603057276015592e-07
2.2725,1.7003880007668538e-07
2.275,1.7461932576296895e-07
2.2775,1.7977543602019009e-07
2.28,1.8550524119369475e-07
2.2825,1.9179720859908546e-07
2.285,1.9863303789542183e-07
2.2875,2.0598396583122578e-07
2.29,2.1381444929769833e-07
2.2925,2.2207453544522536e-07
2.295,2.3070988696284166e-07
2.2975,2.3966449202705048e-07
2.3,2.4887984302924477e-07
2.3025,2.5829154317220186e-07
2.305,2.6783287070796847e-07
2.3075,2.7743960756671282e-07
2.31,2.8705234404737286e-07
2.3125,2.9660718559093318e-07
2.315,3.0604189297946225e-07
2.3175,3.1529260162545339e-07
2.32,3.2429926861818318e-07
2.3225,3.3300310568473663e-07
2.325,3.4135370942172641e-07
2.3275,3.4930399721019565e-07
2.33,3.5681204939150773e-07
2.3325,3.638409218937212e-07
2.335,3.7037498178859145e-07
2.3375,3.7640770869135286e-07
2.34,3.8194790464118406e-07
2.3425,3.8700598631733419e-07
2.345,3.9159600806514733e-07
2.3475,3.9572090357505521e-07
2.35,3.9937573233433655e-07
2.3525,4.0255004049116222e-07
2.355,4.0523221849662805e-07
2.3575,4.0740701847953934e-07
2.36,4.0906238884096583e-07
2.3625,4.1019366404856082e-07
2.365,4.1079317544746333e-07
2.3675,4.1089226059159977e-07
2.37,4.1050032441320828e-07
2.3725,4.0964315889944822e-07
2.375,4.083354589182104e-07
2.3775,4.06581464855222e-07
2.38,4.0438081295002094e-07
2.3825,4.0172545649871745e-07
2.385,3.9861070921542607e-07
2.3875,3.9503436854343927e-07
2.39,3.9100514212268093e-07
2.3925,3.8654242454176923e-07
2.395,3.8166743378987914e-07
2.3975,3.7639588213760188e-07
2.4,3.7073264311384085e-07
2.4025,3.6467016856514554e-07
2.405,3.5818993801184284e-07
2.4075,3.5130601235553522e-07
2.41,3.4398218924379333e-07
2.4125,3.3621038800533858e-07
2.415,3.2806778548534904e-07
2.4175,3.1960578187397059e-07
2.42,3.108926193405592e-07
2.4225,3.0199788206488815e-07
2.425,2.9299326305329109e-07
2.4275,2.8396434934265512e-07
2.43,2.7493820508343994e-07
2.4325,2.6595739502398719e-07
2.435,2.5709502843761593e-07
2.4375,2.4837946050544182e-07
2.44,2.3983007504557387e-07
2.4425,2.3146032460318513e-07
2.445,2.2329106797211689e-07
2.4475,2.1533689844544991e-07
2.45,2.076288205419497e-07
2.4525,2.0020179395158413e-07
2.455,1.9308168534352798e-07
2.4575,1.862897889396621e-07
2.46,1.7983730082200077e-07
2.4625,1.7374143485518718e-07
2.465,1.6802252027967241e-07
2.4675,1.626939243689787e-07
2.47,1.5777035465332829e-07
2.4725,1.5325393279847392e-07
2.475,1.4912945036796819e-07
2.4775,1.4538834193882781e-07
2.48,1.4201914556532439e-07
2.4825,1.39008923415341e-07
2.485,1.3635456182977291e-07
2.4875,1.3406612472537454e-07
2.49,1.3216299338361134e-07
2.4925,1.3065568875023779e-07
2.495,1.2955576684734537e-07
2.4975,1.2887202164279246e-07
2.5,1.2860682366458885e-07
2.5025,1.2876603870886743e-07
2.505,1.2935025505076483e-07
2.5075,1.3036751361479795e-07
2.51,1.3183117076129521e-07
2.5125,1.3375319118438877e-07
2.515,1.3614726994087674e-07
2.5175,1.3902417151256409e-07
2.52,1.4239107126309263e-07
2.5225,1.4624810242378387e-07
2.525,1.5058824267144929e-07
2.5275,1.5539581008721488e-07
2.53,1.6065313645157176e-07
2.5325,1.6634456152361464e-07
2.535,1.7244928761072843e-07
2.5375,1.7895938130464174e-07
2.54,1.8586463967185183e-07
2.5425,1.9315316535972306e-07
2.545,2.0080600985865793e-07
2.5475,2.0880004639409709e-07
2.55,2.1710586988464011e-07
2.5525,2.2568905003611023e-07
2.555,2.3450865810943004e-07
2.5575,2.4352096065138802e-07
2.56,2.5268538107333812e-07
2.5625,2.6196452980678889e-07
2.565,2.7132267663036466e-07
2.5675,2.8072177342198325e-07
2.57,2.9012586515329602e-07
2.5725,2.994918603532244e-07
2.575,3.0877015582247213e-07
2.5775,3.1792806216924465e-07
2.58,3.2691896624720426e-07
2.5825,3.3569051905959516e-07
2.585,3.4419780927070042e-07
2.5875,3.5239884830043862e-07
2.59,3.6025695194492569e-07
2.5925,3.6774115861949692e-07
2.595,3.7482443828183605e-07
2.5975,3.8148530984641412e-07
2.6,3.8771044919721331e-07
2.6025,3.9347976592918132e-07
2.605,3.9878136789957139e-07
2.6075,4.0358482421572536e-07
2.61,4.0785441297243179e-07
2.6125,4.1155021560889222e-07
2.615,4.1462357735474057e-07
2.6175,4.1703618134078279e-07
2.62,4.1876621483587224e-07
2.6225,4.198047844640546e-07
2.625,4.2015101863994668e-07
2.6275,4.1980684223829708e-07
2.63,4.1877921268555098e-07
2.6325,4.1708284652435546e-07
2.635,4.1474221144269366e-07
2.6375,4.1177204943441764e-07
2.64,4.081864709300209e-07
2.6425,4.0400414381351269e-07
2.645,3.9923606593171315e-07
2.6475,3.9389478067608329e-07
2.65,3.8799743478738017e-07
2.6525,3.8155512703238005e-07
2.655,3.7460259028003217e-07
2.6575,3.6718084418206182e-07
2.66,3.5933816104288553e-07
2.6625,3.5112060366208055e-07
2.665,3.4256439864320583e-07
2.6675,3.3369934377997115e-07
2.67,3.2454880543612851e-07
2.6725,3.1513178080680739e-07
2.675,3.0544744023848107e-07
2.6775,2.9556911279640653e-07
2.68,2.8552849517885798e-07
2.6825,2.7537237723495752e-07
2.685,2.6514957722756595e-07
2.6875,2.5491702771061376e-07
2.69,2.4473182392743807e-07
2.6925,2.3466021505227829e-07
2.695,2.2476556587460347e-07
2.6975,2.15088251018527e-07
2.7,2.0567857934467418e-07
2.7025,1.9658677002721951e-07
2.705,1.8784374451377492e-07
2.7075,1.7947259016141148e-07
2.71,1.7148505032304754e-07
2.7125,1.6389546488982991e-07
2.715,1.5671490788385103e-07
2.7175,1.4995054382421261e-07
2.72,1.4361647543154929e-07
2.7225,1.3773437461727668e-07
2.725,1.3232065141901814e-07
2.7275,1.2740542736486091e-07
2.73,1.2301415791478511e-07
2.7325,1.1918083596153803e-07
2.735,1.1592264021491405e-07
2.7375,1.132481208591764e-07
2.74,1.1115169798775683e-07
2.7425,1.096317507505911e-07
2.745,1.0868018759618233e-07
2.7475,1.0829254180383103e-07
2.75,1.0846878011701649e-07
2.7525,1.0920987557762907e-07
2.755,1.1051337693764725e-07
2.7575,1.1237433940531478e-07
2.76,1.1479383885569752e-07
2.7625,1.1776391015385158e-07
2.765,1.212690805752305e-07
2.7675,1.2530452594778362e-07
2.77,1.298588996326641e-07
2.7725,1.3491880470944178e-07
2.775,1.4046794405657777e-07
2.7775,1.4648877599515899e-07
2.78,1.5296425456724548e-07
2.7825,1.5986864302786253e-07
2.785,1.6716719890347092e-07
2.7875,1.7482026019672344e-07
2.79,1.8278310447691146e-07
2.7925,1.9100902207027813e-07
2.795,1.9944729738420305e-07
2.7975,2.0805247774387227e-07
2.8,2.1677588856312966e-07
2.8025,2.2558138269495109e-07
2.805,2.3443626539603171e-07
2.8075,2.4331390852364822e-07
2.81,2.5219242698870624e-07
2.8125,2.6105365358255484e-07
2.815,2.6988797876843794e-07
2.8175,2.7869121423916714e-07
2.82,2.8745408890630673e-07
2.8225,2.9617268769548556e-07
2.825,3.0483595079279356e-07
2.8275,3.1343705413271692e-07
2.83,3.2195886027849024e-07
2.8325,3.3038670679688785e-07
2.835,3.386871360782441e-07
2.8375,3.4683803160093129e-07
2.84,3.548167120098488e-07
2.8425,3.6259236902000807e-07
2.845,3.7013229687691432e-07
2.8475,3.7740461044801296e-07
2.85,3.8438210194364685e-07
2.8525,3.9102794676661642e-07
2.855,3.9730714475528675e-07
2.8575,4.031851188432227e-07
2.86,4.086303364967867e-07
2.8625,4.1360519265913588e-07
2.865,4.1806451374325668e-07
2.8675,4.2195079632561161e-07
2.87,4.2523214430666055e-07
2.8725,4.2785324302064163e-07
2.875,4.2975009615023498e-07
2.8775,4.3089350225383144e-07
2.88,4.3126432401761222e-07
2.8825,4.3084570438320528e-07
2.885,4.2963992166822964e-07
2.8875,4.276467546813861e-07
2.89,4.2488493140686934e-07
2.8925,4.2138357719196809e-07
2.895,4.171850845410046e-07
2.8975,4.123400723565682e-07
2.9,4.0689020862582725e-07
2.9025,4.0087470712266762e-07
2.905,3.9431525175255005e-07
2.9075,3.8722019948000979e-07
2.91,3.7959425014339139e-07
2.9125,3.7144682776104511e-07
2.915,3.6276239887185558e-07
2.9175,3.5361933392005219e-07
2.92,3.4406384597920825e-07
2.9225,3.341460975683853e-07
2.925,3.2393104621059383e-07
2.9275,3.1348943611434855e-07
2.93,3.029207568942598e-07
2.9325,2.9226699660718097e-07
2.935,2.8159242929890675e-07
2.9375,2.709812129303206e-07
2.94,2.6044716500235387e-07
2.9425,2.5004337740960962e-07
2.945,2.397996754479286e-07
2.9475,2.2973974031948204e-07
2.95,2.1987729091257778e-07
2.9525,2.1018177662111023e-07
2.955,2.0071619083729793e-07
2.9575,1.9148555600543202e-07
2.96,1.8250735968273853e-07
2.9625,1.7378486136804263e-07
2.965,1.6532828167615625e-07
2.9675,1.5715080554827851e-07
2.97,1.4926770682199174e-07
2.9725,1.4170438827433972e-07
2.975,1.34476074097772e-07
2.9775,1.2760984209609012e-07
2.98,1.2113020411524545e-07
2.9825,1.1507362223253602e-07
2.985,1.0948753407005445e-07
2.9875,1.0441989682708366e-07
2.99,9.9909875398430331e-08
2.9925,9.5998471303587803e-08
2.995,9.2738362241170777e-08
2.9975,9.0092071714277768e-08
3.0,8.8091749030852336e-08
3.0025,8.6756059805266998e-08
3.005,8.6104796719343038e-08
3.0075,8.615899745117153e-08
3.01,8.6938387086932958e-08
3.0125,8.8464069565158279e-08
3.015,9.0740766847699062e-08
3.0175,9.3769357390263756e-08
3.02,9.7547862412432105e-08
3.0225,1.0207506232730086e-07
3.025,1.0734350346983981e-07
3.0275,1.1335099147798146e-07
3.03,1.2006930767378368e-07
3.0325,1.2747748298471513e-07
3.035,1.3554071551727773e-07
3.0375,1.4422223574972515e-07
3.04,1.5345597526457991e-07
3.0425,1.6316567884449115e-07
3.045,1.732534750347364e-07
3.0475,1.8361965256151017e-07
3.05,1.9416076641646134e-07
3.0525,2.0478397604208143e-07
3.055,2.1542339173108046e-07
3.0575,2.2602925355659547e-07
3.06,2.3657616200315818e-07
3.0625,2.4704782914615087e-07
3.065,2.5742276594764644e-07
3.0675,2.6767550228911867e-07
3.07,2.7777061051160009e-07
3.0725,2.8766828123768183e-07
3.075,2.9733353225461358e-07
3.0775,3.0672880504004719e-07
3.08,3.1582462894896138e-07
3.0825,3.2459751402587264e-07
3.085,3.3303573937951705e-07
3.0875,3.411281632193684e-07
3.09,3.4887041185450699e-07
3.0925,3.5626545157999132e-07
3.095,3.6332463867425103e-07
3.0975,3.7005881011973895e-07
3.1,3.764729495331591e-07
3.1025,3.8257566194040876e-07
3.105,3.8836534353418241e-07
3.1075,3.9383831192261274e-07
3.11,3.9898317426666616e-07
3.1125,4.037833424435212e-07
3.115,4.0821467657759319e-07
3.1175,4.1224463059621818e-07
3.12,4.1582373965001402e-07
3.1225,4.1892668763884014e-07
3.125,4.214698572661227e-07
3.1275,4.2339331196298697e-07
3.13,4.2465516146513376e-07
3.1325,4.2521399104233117e-07
3.135,4.2504442278825897e-07
3.1375,4.2412900775902185e-07
3.14,4.2245355741782707e-07
3.1425,4.2001720149139561e-07
3.145,4.1682221460284932e-07
3.1475,4.1288022153032011e-07
3.15,4.0818649936796722e-07
3.1525,4.0275289319809484e-07
3.155,3.9659851390377727e-07
3.1575,3.897542211606378e-07
3.16,3.8227274618660893e-07
3.1625,3.742025376023301e-07
3.165,3.6561462145235634e-07
3.1675,3.5656654108821289e-07
3.17,3.4710955150884848e-07
3.1725,3.3727959303319439e-07
3.175,3.2709905731330852e-07
3.1775,3.1666096213363784e-07
3.18,3.0600806054767427e-07
3.1825,2.9519326453951845e-07
3.185,2.8428710634528694e-07
3.1875,2.7337105102959196e-07
3.19,2.6251814556289515e-07
3.1925,2.5179595119510408e-07
3.195,2.4129179879991433e-07
3.1975,2.3104607780215058e-07
3.2,2.21117796121889e-07
3.2025,2.1152628979902304e-07
3.205,2.0231935146796104e-07
3.2075,1.935259486543607e-07
3.21,1.8515812201118516e-07
3.2125,1.772193226650558e-07
3.215,1.6969440748768592e-07
3.2175,1.6246882949812955e-07
3.22,1.5571572352289625e-07
3.2225,1.4923275877464622e-07
3.225,1.4319587767706852e-07
3.2275,1.3742541745141335e-07
3.23,1.3206831081583291e-07
3.2325,1.269820886946614e-07
3.235,1.2230718850436818e-07
3.2375,1.1792672158317121e-07
3.24,1.139732043939092e-07
3.2425,1.1035263220712803e-07
3.245,1.0717293740078775e-07
3.2475,1.0439916787408607e-07
3.25,1.0206782905622705e-07
3.2525,1.0016923548197143e-07
3.255,9.8724223153038359e-08
3.2575,9.7771140571389064e-08
3.26,9.7355024321606097e-08
3.2625,9.7517183848856187e-08
3.265,9.8289717070638545e-08
3.2675,9.9698436401451454e-08
3.27,1.0176254946108871e-07
3.2725,1.0449168031444027e-07
3.275,1.0789019775999522e-07
3.2775,1.1195732917474462e-07
3.28,1.1668852906324904e-07
3.2825,1.2208181448078568e-07
3.285,1.2813704065286636e-07
3.2875,1.3485366783210376e-07
3.29,1.4230126192448508e-07
3.2925,1.5031729017727915e-07
3.295,1.5894515865582332e-07
3.2975,1.6812367081914806e-07
3.3,1.7778369881105519e-07
3.3025,1.8784531518469787e-07
3.305,1.98300791749645e-07
3.3075,2.0902709084617699e-07
3.31,2.1986209555415515e-07
3.3125,2.3082006250394285e-07
3.315,2.4187308944261285e-07
3.3175,2.5305272281309846e-07
3.32,2.6417646641911774e-07
3.3225,2.7523378726347376e-07
3.325,2.8618166367542432e-07
3.3275,2.9697030454151466e-07
3.33,3.0756252612866127e-07
3.3325,3.1792044031166322e-07
3.335,3.2800097023314052e-07
3.3375,3.3777340194092966e-07
3.34,3.4719563645862184e-07
3.3425,3.5622210317000237e-07
3.345,3.6480023773750486e-07
3.3475,3.7289271318103841e-07
3.35,3.8048547097746302e-07
3.3525,3.8756884399743662e-07
3.355,3.941525502390452e-07
3.3575,4.0025274641844111e-07
3.36,4.0589096638053776e-07
3.3625,4.1108654986091077e-07
3.365,4.1584470590040732e-07
3.3675,4.2018536979749506e-07
3.37,4.2399670000603721e-07
3.3725,4.272809664760033e-07
3.375,4.2999569862835633e-07
3.3775,4.3210907863485385e-07
3.38,4.3361522173614121e-07
3.3825,4.3445643640892271e-07
3.385,4.3461799215924614e-07
3.3875,4.34083851000031e-07
3.39,4.3283775421031686e-07
3.3925,4.308640165697728e-07
3.395,4.2814953020903245e-07
3.3975,4.2468734463025638e-07
3.4,4.2047629873015609e-07
3.4025,4.1552885120645679e-07
3.405,4.0987465847246139e-07
3.4075,4.0355545683793627e-07
3.41,3.9661696679541473e-07
3.4125,3.8910525326816736e-07
3.415,3.8105695113162771e-07
3.4175,3.7249629551554442e-07
3.42,3.6341231458603263e-07
3.4225,3.5385752245940799e-07
3.425,3.4386302968545902e-07
3.4275,3.3344636919728236e-07
3.43,3.2264544883383935e-07
3.4325,3.1150819331890512e-07
3.435,3.0009946057354961e-07
3.4375,2.8850473728364301e-07
3.44,2.7676438615732411e-07
3.4425,2.6498425733002438e-07
3.445,2.5321378244143703e-07
3.4475,2.4154709120052941e-07
3.45,2.3005804879552482e-07
3.4525,2.1881968365767808e-07
3.455,2.078880663432859e-07
3.4575,1.9730640597856077e-07
3.46,1.8710648835736808e-07
3.4625,1.7730678937339832e-07
3.465,1.6791644730811333e-07
3.4675,1.5894516166997807e-07
3.47,1.5040170815320782e-07
3.4725,1.4229743575990948e-07
3.475,1.3464153489247097e-07
3.4775,1.2744928162621752e-07
3.48,1.207371154646936e-07
3.4825,1.1453384257069214e-07
3.485,1.0886491251395139e-07
3.4875,1.0375784460329941e-07
3.49,9.9235249655874107e-08
3.4925,9.5308358736644699e-08
3.495,9.1985171492646258e-08
3.4975,8.9269981621016395e-08
3.5,8.718376431560339e-08
3.5025,8.5731649335063325e-08
3.505,8.4900167341299826e-08
3.5075,8.4717550910835532e-08
3.51,8.5195804050920664e-08
3.5125,8.6337645700361713e-08
3.515,8.8141478238967749e-08
3.5175,9.0594226218230359e-08
3.52,9.3674689103796854e-08
3.5225,9.736232867285839e-08
3.525,1.0163358894748045e-07
3.5275,1.0646137612448482e-07
3.53,1.118259938628158e-07
3.5325,1.1770567658698733e-07
3.535,1.2408097067602021e-07
3.5375,1.3093209060887617e-07
3.54,1.3823796082772257e-07
3.5425,1.4596639857133459e-07
3.545,1.5415355675327415e-07
3.5475,1.6263454938585935e-07
3.55,1.7151510845544599e-07
3.5525,1.8061892406014151e-07
3.555,1.9004579486351692e-07
3.5575,1.9970191035170408e-07
3.56,2.095370718877999e-07
3.5625,2.1950128905083933e-07
3.565,2.2954982937953334e-07
3.5675,2.3964099650893303e-07
3.57,2.4974272163559169e-07
3.5725,2.598221443489375e-07
3.575,2.6977614538863197e-07
3.5775,2.797229495646748e-07
3.58,2.8959316538238438e-07
3.5825,2.9935431334902704e-07
3.585,3.0891528963381744e-07
3.5875,3.183703546475736e-07
3.59,3.2765663030647236e-07
3.5925,3.3671514675608245e-07
3.595,3.4546012672179029e-07
3.5975,3.5389818226715899e-07
3.6,3.6200770085747159e-07
3.6025,3.6976286541279813e-07
3.605,3.7713447283469656e-07
3.6075,3.8410545793078794e-07
3.61,3.9068186606348543e-07
3.6125,3.9681052504361935e-07
3.615,4.0254782564937279e-07
3.6175,4.0783578477088451e-07
3.62,4.1268261108508701e-07
3.6225,4.1705324299495137e-07
3.625,4.2092817592974825e-07
3.6275,4.2424711902998341e-07
3.63,4.2693252468974922e-07
3.6325,4.2892671927683268e-07
3.635,4.3018334617480459e-07
3.6375,4.3065839408496044e-07
3.64,4.3032248543904986e-07
3.6425,4.2915882706968741e-07
3.645,4.2716236330076501e-07
3.6475,4.2434025997434966e-07
3.65,4.207219159162703e-07
3.6525,4.163095132305516e-07
3.655,4.1112984066294871e-07
3.6575,4.0521269798935847e-07
3.66,3.9859788897301284e-07
3.6625,3.9134071610878313e-07
3.665,3.8348591119313478e-07
3.6675,3.7510970298456834e-07
3.67,3.662806498768133e-07
3.6725,3.5705995718928841e-07
3.675,3.4748364204974324e-07
3.6775,3.3758054918891092e-07
3.68,3.2742700690729379e-07
3.6825,3.1704928876399212e-07
3.685,3.0649386526767229e-07
3.6875,2.9582558807702299e-07
3.69,2.8511481599237378e-07
3.6925,2.7443399807525782e-07
3.695,2.6386305610963762e-07
3.6975,2.5345229049211596e-07
3.7,2.4322893093375115e-07
3.7025,2.3320332410082629e-07
3.705,2.2338594868096582e-07
3.7075,2.1378252324184542e-07
3.71,2.044003397374818e-07
3.7125,1.952529883672451e-07
3.715,1.8634815979579366e-07
3.7175,1.7769457741132669e-07
3.72,1.6930590416571399e-07
3.7225,1.6118651417105273e-07
3.725,1.5335000090646245e-07
3.7275,1.45805894252865e-07
3.73,1.38568930849043e-07
3.7325,1.31656188164309e-07
3.735,1.250934617767579e-07
3.7375,1.189100620241772e-07
3.74,1.1314903653344213e-07
3.7425,1.0785490814995589e-07
3.745,1.0307209418641016e-07
3.7475,9.8844197539227019e-08
3.75,9.5201824189559758e-08
3.7525,9.2166761183413445e-08
3.755,8.9751973184326231e-08
3.7575,8.7962201055650189e-08
3.76,8.6831430895905296e-08
3.7625,8.6302770417279123e-08
3.765,8.6402184607355896e-08
3.7675,8.7144638926956926e-08
3.77,8.8545613827342399e-08
3.7725,9.0631249108088792e-08
3.775,9.3430808701539954e-08
3.7775,9.6972446002047629e-08
3.78,1.0127427341936558e-07
3.7825,1.0634415383583324e-07
3.785,1.1218176713476687e-07
3.7875,1.1877204991013103e-07
3.79,1.2609537158681518e-07
3.7925,1.3411984023915778e-07
3.795,1.4288005305717261e-07
3.7975,1.5216763785626534e-07
3.8,1.6206982890143711e-07
3.8025,1.7235527516398653e-07
3.805,1.8309619901753477e-07
3.8075,1.941453694065241e-07
3.81,2.0539748693032023e-07
3.8125,2.1674201704842935e-07
3.815,2.2809064044979066e-07
3.8175,2.3936086933793843e-07
3.82,2.5039256823032997e-07
3.8225,2.6128204528374754e-07
3.825,2.7193843746586376e-07
3.8275,2.8232927223895304e-07
3.83,2.9243194762000546e-07
3.8325,3.0216599197006758e-07
3.835,3.1168750889299901e-07
3.8375,3.2086562745965885e-07
3.84,3.2975940221321779e-07
3.8425,3.3835238738998862e-07
3.845,3.4662825709197529e-07
3.8475,3.5458300731135437e-07
3.85,3.6220151293750145e-07
3.8525,3.6949338113709974e-07
