Physical Time (s),etp_right Monitor (W): right_cv1,etp_right Monitor (W): right_cv2,etp_right Monitor (W): right_cv3,etp_right Monitor (W): right_cv4,etp_right Monitor (W): right_cv5,etp_right Monitor (W): right_cv6,etp_right Monitor (W): right_cv7
0.3475,6.2358799623046911e-07,1.2802482783484642e-08,-4.7215447126343472e-09,-7.726367642398267e-10,3.5737000881716716e-10,-5.1767761906114759e-10,-6.0302753805135163e-10
0.35,5.9507654881080713e-07,3.8384396401700492e-09,-3.7497654344451607e-09,1.3023185207483221e-09,1.7091343853185409e-09,-1.1468926099948154e-09,-1.0001821438115182e-09
0.3525,5.7024115084582925e-07,-3.6325477816793047e-09,-2.7402151707942825e-09,3.0655390319363663e-09,2.7990717818889943e-09,-1.6808869759351168e-09,-1.3286588850354419e-09
0.355,5.5084218799807101e-07,-9.1175760033623997e-09,-1.7602357129192968e-09,4.3530543496385131e-09,3.5101032802745444e-09,-2.0359476937220009e-09,-1.5833952601187464e-09
0.3575,5.3830609670248728e-07,-1.2241898496768952e-08,-8.6494439192706492e-10,5.0522889306449479e-09,3.75926892868325e-09,-2.159119519143865e-09,-1.7361988276218719e-09
0.36,5.3352838129733238e-07,-1.2787009526866375e-08,-9.5153218961534401e-11,5.130989439401141e-09,3.5193995614206829e-09,-2.0445516035973701e-09,-1.7407636129203438e-09
0.3625,5.3688704458847223e-07,-1.0682852079217916e-08,5.3233182781249434e-10,4.644113412476681e-09,2.8353292394223288e-09,-1.7369099697859158e-09,-1.5523582557828003e-09
0.365,5.4819689178741871e-07,-6.0034714035926106e-09,1.0194801099754629e-09,3.7285782477411387e-09,1.8245787210546185e-09,-1.3185096112509076e-09,-1.1516569169706039e-09
0.3675,5.6670137777342094e-07,1.0010188501197828e-09,1.3876569431327459e-09,2.5827579390276068e-09,6.6341257577616247e-10,-8.8585175989895128e-10,-5.690712944140006e-10
0.37,5.9122214699356141e-07,9.9473527738960423e-09,1.6751469547605603e-09,1.4272472326470833e-09,-4.4401220943708811e-10,-5.2111923149004297e-10,1.0720441938496416e-10
0.3725,6.2020994408201161e-07,2.0359334070939821e-08,1.9280021037927528e-09,4.5856767567951934e-10,-1.3067591516032037e-09,-2.7048922036940346e-10,7.4552483161033157e-10
0.375,6.5177172617680191e-07,3.1682169774637355e-08,2.1881432693537748e-09,-1.9264030370617799e-10,-1.7867065402680278e-09,-1.3750644213470618e-10,1.2050225223050592e-09
0.3775,6.8398000452408239e-07,4.3314771344788273e-08,2.4852473512087841e-09,-4.827187770253483e-10,-1.8271034334756669e-09,-9.1068851849775559e-11,1.3775499532260588e-09
0.38,7.149252564411687e-07,5.4618338412468426e-08,2.8306268239905969e-09,-4.5514454393531911e-10,-1.4624314297775385e-09,-8.254049857042597e-11,1.2217281257548345e-09
0.3825,7.4278140071934028e-07,6.5006156931166272e-08,3.2077755698396913e-09,-2.1815563038483857e-10,-8.0709315065716679e-10,-6.6084588985079444e-11,7.7579701823474892e-10
0.385,7.6599129769119205e-07,7.3931489185672443e-08,3.5873114328017762e-09,9.0708468319050151e-11,-2.7089946051551946e-11,-1.2526388788722016e-11,1.4599644338644819e-10
0.3875,7.8342017096258189e-07,8.0935057586180917e-08,3.9192666334803528e-09,3.4121739061119025e-10,7.0020362669264174e-10,8.5644420731161325e-11,-5.2296325460790455e-10
0.39,7.9440004494268776e-07,8.5673421216987746e-08,4.1454089506408356e-09,4.3732495328773328e-10,1.2223869320092074e-09,2.1676270464703196e-10,-1.0886011850629482e-09
0.3925,7.9862040528368825e-07,8.7961831353963435e-08,4.2026718552520519e-09,3.2768582206732879e-10,1.4376784228685146e-09,3.5744582678556319e-10,-1.4387178947917573e-09
0.395,7.9628578807707599e-07,8.7773394133333482e-08,4.0292853571440347e-09,1.9902358536471716e-12,1.3093990900730158e-09,4.8184972230596876e-10,-1.5109274669642624e-09
0.3975,7.879980929066615e-07,8.5273956606271693e-08,3.572051597926759e-09,-5.2197958114991721e-10,8.6025684576825029e-10,5.7016749547854437e-10,-1.2991330776074954e-09
0.4,7.7471442233988106e-07,8.0759925155090537e-08,2.7898565454810224e-09,-1.2126747292674086e-09,1.5882388707882646e-10,6.1471656219069759e-10,-8.456901833017707e-10
0.4025,7.5763000899819674e-07,7.464110317037933e-08,1.6633737382404416e-09,-2.0341032903676597e-09,-6.993163528642721e-10,6.2105963009145943e-10,-2.2894060174894211e-10
0.405,7.3811155400587921e-07,6.7396931952971006e-08,2.0164645480636007e-10,-2.9468974529022387e-09,-1.6086381271895088e-09,6.0568502666867948e-10,4.5186764204221649e-10
0.4075,7.1755726711545315e-07,5.9523552790400543e-08,-1.5508714408256096e-09,-3.9040041273155199e-09,-2.4664172501707108e-09,5.8888238601121994e-10,1.0917660033347545e-09
0.41,6.9726180487207973e-07,5.1482635159933517e-08,-3.5121041951816171e-09,-4.8438244197306387e-09,-3.1808948491067931e-09,5.8778157624544045e-10,1.5941209048531625e-09
0.4125,6.783943045537332e-07,4.3684114794942306e-08,-5.55745710860894e-09,-5.6875733193347486e-09,-3.6765475507428848e-09,6.0888990798886209e-10,1.8839272951501835e-09
0.415,6.6186689285851314e-07,3.6494718262138373e-08,-7.5291462837446117e-09,-6.3426510630576744e-09,-3.899195123336757e-09,6.4232184309702464e-10,1.9194559761435957e-09
0.4175,6.4836209837397823e-07,3.0222306051190121e-08,-9.241125661732926e-09,-6.7134121020189669e-09,-3.8226570070047734e-09,6.6261649205043351e-10,1.6996474339468989e-09
0.42,6.3821536058413034e-07,2.5128298405301736e-08,-1.0502735706917903e-08,-6.7185989249911959e-09,-3.4546347142773189e-09,6.3252799721682682e-10,1.2658269898134526e-09
0.4225,6.3152238015267884e-07,2.145209333810533e-08,-1.113660428849139e-08,-6.3095176440301854e-09,-2.8405388048130288e-09,5.1280023017008789e-10,6.940961900039198e-10
0.425,6.2823257850007098e-07,1.9422821225187673e-08,-1.1011896849441909e-08,-5.487093686735267e-09,-2.0604989171373945e-09,2.743893861039273e-10,8.1068938296063792e-11
0.4275,6.2820120444554833e-07,1.9246138096388693e-08,-1.0055089156922589e-08,-4.3044771713462766e-09,-1.2183715202419381e-09,-8.9381325044004227e-11,-4.7866957034990082e-10
0.43,6.3121718744616081e-07,2.1093867554841439e-08,-8.2737131028623176e-09,-2.8629818360502017e-09,-4.2310145790430753e-10,-5.560887547247564e-10,-9.0966043950203545e-10
0.4325,6.3709375922102226e-07,2.5077526045461683e-08,-5.7469877004140861e-09,-1.2926091536152482e-09,2.3143486243120181e-10,-1.0740293173610113e-09,-1.1705542342743229e-09
0.435,6.4567326792946273e-07,3.1210956811998506e-08,-2.6251961550141679e-09,2.6944462777274579e-10,6.8462032968210361e-10,-1.5721211281427297e-09,-1.2560598584093994e-09
0.4375,6.5676385251727874e-07,3.9372291478781555e-08,8.9797119212292262e-10,1.705020134166167e-09,9.2146739897906228e-10,-1.9746319715924436e-09,-1.1925407764939088e-09
0.44,6.7017585738281679e-07,4.9290030297246039e-08,4.6112205916112701e-09,2.9345932627537938e-09,9.7325965478836524e-10,-2.2198076633415461e-09,-1.0257489050848378e-09
0.4425,6.8546634077449074e-07,6.0549603809137949e-08,8.3128595177108481e-09,3.92519032998075e-09,9.0666371745916697e-10,-2.2740461572355391e-09,-8.0700823271056784e-10
0.445,7.0218457622864011e-07,7.2584317665241368e-08,1.1827462741703198e-08,4.6897743299275833e-09,8.0505956502048465e-10,-2.1383679009266256e-09,-5.8120837648681042e-10
0.4475,7.196480379800845e-07,8.4747781477172489e-08,1.5012534110283108e-08,5.2707152354704103e-09,7.4663671024236066e-10,-1.8454641456817074e-09,-3.7971752613544352e-10
0.45,7.3700718460304448e-07,9.6349096800854301e-08,1.7766249647136571e-08,5.7216700711586958e-09,7.8646787645991548e-10,-1.4482210278151687e-09,-2.1861919572337813e-10
0.4525,7.5331754183308787e-07,1.0672382094062436e-07,2.0017360905314782e-08,6.086324724240857e-09,9.4591845479541385e-10,-1.005089033007208e-09,-1.009444921334204e-10
0.455,7.6761193899851311e-07,1.1531515068744012e-07,2.1710939045455949e-08,6.3851086574558169e-09,1.2117670485975051e-09,-5.6676567246206571e-10,-2.106497624307281e-11
0.4575,7.79018078824169e-07,1.2169803595855402e-07,2.2802382372751053e-08,6.6094549321499644e-09,1.5427614307075704e-09,-1.6794278477932188e-10,3.0757642085720399e-11
0.46,7.8681660770298507e-07,1.2560016552982591e-07,2.3250257836799346e-08,6.7246963074412785e-09,1.880869235307092e-09,1.7338046503343547e-10,6.4836823326809457e-11
0.4625,7.9056930673831155e-07,1.2688113017960717e-07,2.3029595894114078e-08,6.6856668563926718e-09,2.1650197566832533e-09,4.5166532334853438e-10,9.0155887113391753e-11
0.465,7.901282219227155e-07,1.2562525430786991e-07,2.2141366349985537e-08,6.447553504506092e-09,2.3421438635276182e-09,6.6829322324886461e-10,1.1318344241797787e-10
0.4675,7.8568607838074221e-07,1.2203165626839487e-07,2.0608785202970052e-08,5.9802916082227451e-09,2.3750197209607351e-09,8.2412184126128807e-10,1.3760005849723234e-10
0.47,7.7774915395249086e-07,1.1642323878479768e-07,1.8488310449910933e-08,5.2790801849161477e-09,2.2474685885447188e-09,9.162495287169468e-10,1.6424486184978893e-10
0.4725,7.6690145141061901e-07,1.0922576179301657e-07,1.5870757958875385e-08,4.3669292748516986e-09,1.9649530510850621e-09,9.3824719595436228e-10,1.9106335208827473e-10
0.475,7.5380767922711049e-07,1.008912034273158e-07,1.2881593889760044e-08,3.2924445308921705e-09,1.5538514584165406e-09,8.8382896182792456e-10,2.1319922238643552e-10
0.4775,7.3925386334363141e-07,9.1938522347375226e-08,9.6709513151504536e-09,2.1201726140225979e-09,1.0559248317184338e-09,7.5185359550452282e-10,2.2339124542096062e-10
0.48,7.2403169391137532e-07,8.2849181435456552e-08,6.4049796454425742e-09,9.2279999118713913e-10,5.2130179239242984e-10,5.5060036745556321e-10,2.1310503062611148e-10
0.4825,7.0892306036510519e-07,7.4126670407675826e-08,3.2467988046363296e-09,-2.3212491574842102e-10,-1.2675987264361423e-12,2.9959902462175184e-10,1.7446150729678476e-10
0.485,6.9460183398044875e-07,6.6226168138509303e-08,3.443743046159702e-10,-1.2875063411575022e-09,-4.7176395922836745e-10,2.7485095967426881e-11,1.0274766841860945e-10
0.4875,6.8173826034153909e-07,5.9547773826177615e-08,-2.1704205446589211e-09,-2.2044429022404137e-09,-8.6427616781930544e-10,-2.3302740452391195e-10,-1.1007671838324132e-12
0.49,6.7090876384998118e-07,5.4428483254976261e-08,-4.1931829935516882e-09,-2.9618440792519472e-09,-1.1709169564439313e-09,-4.5177989303973592e-10,-1.2867063198682889e-10
0.4925,6.6264163502656641e-07,5.113730190250046e-08,-5.6457737639131188e-09,-3.552709107132182e-09,-1.3995025014683862e-09,-6.0736555314775793e-10,-2.6410407053087969e-10
0.495,6.573302514542467e-07,4.9857179852048926e-08,-6.4760368519803743e-09,-3.9797184990618667e-09,-1.5690796813364393e-09,-6.9119988521353746e-10,-3.8624632023636782e-10
0.4975,6.553013971860981e-07,5.0692165850086333e-08,-6.659158734779045e-09,-4.2489640301628902e-09,-1.7023760193779934e-09,-7.0798853094214075e-10,-4.7252741336500916e-10
0.5,6.5680422916778081e-07,5.3666795298400665e-08,-6.191729747438952e-09,-4.3646369363401567e-09,-1.81836241151811e-09,-6.7266485837207937e-10,-5.0342815769599497e-10
0.5025,6.6193923458517037e-07,5.8696145352367871e-08,-5.1008377306081245e-09,-4.3276347281820419e-09,-1.926281000704683e-09,-6.0623495870262992e-10,-4.6754957786779214e-10
0.505,6.7059395827538215e-07,6.5608625745352086e-08,-3.4385982330587868e-09,-4.1351945487731293e-09,-2.0232121167582747e-09,-5.3042725763037383e-10,-3.6586744077028927e-10
0.5075,6.8250465674793918e-07,7.4155907556270703e-08,-1.2762950788973633e-09,-3.7817479296985793e-09,-2.0936190771551233e-09,-4.6236464145544986e-10,-2.1166665465911405e-10
0.51,6.9718756664492419e-07,8.4000555723513414e-08,1.2935429060978292e-09,-3.261393199639275e-09,-2.1121789974369628e-09,-4.1156306533563647e-10,-2.8337542823067417e-11
0.5125,7.1388359464318128e-07,9.4741275079091483e-08,4.163854862939029e-09,-2.57133834191752e-09,-2.0481509098936977e-09,-3.7897518627974335e-10,1.5482382085889761e-10
0.515,7.3169849836490653e-07,1.0593103686136273e-07,7.2116166214225234e-09,-1.7142243405927951e-09,-1.8703482538208781e-09,-3.5815208047455208e-10,3.0796704318572046e-10
0.5175,7.4951034118565047e-07,1.1702863297532246e-07,1.0309493194104164e-08,-7.0069467420947468e-10,-1.5528995248142931e-09,-3.371948234221296e-10,4.0609450875959187e-10
0.52,7.6612427288439591e-07,1.2749670057605868e-07,1.3333396884904101e-08,4.5135066485963351e-10,-1.0790234309597413e-09,-3.0202689745038516e-10,4.3348765982404363e-10
0.5225,7.8042401843756977e-07,1.3678084658233389e-07,1.6164155696823567e-08,1.7146650767618061e-09,-4.4489793750295267e-10,-2.3898951701569267e-10,3.8653406047531721e-10
0.525,7.9139940152668615e-07,1.4435946500718405e-07,1.869144505249546e-08,3.0529301159269956e-09,3.3758606198507795e-10,-1.3667044077762378e-10,2.7461628430108524e-10
0.5275,7.9822551239835403e-07,1.4979415664123521e-07,2.0820746634172433e-08,4.421948478674402e-09,1.2398575551445803e-09,1.2762690414668055e-11,1.1869102995948843e-10
0.53,8.0038603571014125e-07,1.5276772002385456e-07,2.247179711963615e-08,5.7685042492947708e-09,2.2178079647890861e-09,2.1334779734545819e-10,-5.1829544489526713e-11
0.5325,7.9767704827113309e-07,1.5311431244063924e-07,2.3583707083531951e-08,7.0307094493602761e-09,3.2137026665700884e-09,4.6518431646158733e-10,-2.0392666611118087e-10
0.535,7.9027459968410611e-07,1.5084166112200581e-07,2.4115008853604206e-08,8.1424800960431421e-09,4.1618125729452748e-09,7.6440090180466226e-10,-3.0631742346643066e-10
0.5375,7.7861930721750577e-07,1.4613919701263041e-07,2.4049648221489124e-08,9.0356840195081407e-09,4.9943828257096547e-09,1.1031556070409593e-09,-3.3480114848699585e-10
0.54,7.6346572385490881e-07,1.3938102985827513e-07,2.3396839105262554e-08,9.6463187352221676e-09,5.6480691593470268e-09,1.4689702633226436e-09,-2.7644954971370956e-10
0.5425,7.4577203149807633e-07,1.3109410993781632e-07,2.2196099596578792e-08,9.9259598451744834e-09,6.0720056647601818e-09,1.84398832930143e-09,-1.3215642892764528e-10
0.545,7.2662057634625611e-07,1.2191818400809753e-07,2.0516175173938579e-08,9.8462851703738837e-09,6.2346420750006292e-09,2.2053732829618628e-09,8.2874085306802691e-11
0.5475,7.0723167894163638e-07,1.1250440191474371e-07,1.8455492562329179e-08,9.4081808344302535e-09,6.1282056448061004e-09,2.5256926246503452e-09,3.4168327254191298e-10
0.55,6.8876754398188035e-07,1.0348802312476988e-07,1.6129070335558906e-08,8.64383991476365e-09,5.7697417639920422e-09,2.7747249631148924e-09,6.0980018525476005e-10
0.5525,6.7237287230541114e-07,9.5448407776627638e-08,1.3659978013969913e-08,7.610145696196579e-09,5.1969887867779057e-09,2.9218730691700523e-09,8.5049211262958837e-10
0.555,6.5896156986775423e-07,8.885481140781599e-08,1.1170526828623138e-08,6.3843764647373868e-09,4.4634443487934927e-09,2.9397592370925004e-09,1.0300047935094895e-09
0.5575,6.4926105042004176e-07,8.4039055166116902e-08,8.7767145560564864e-09,5.0525490945041731e-09,3.630789938758929e-09,2.8085740121704965e-09,1.1219885888880272e-09
0.56,6.4371561189064038e-07,8.1207219630722326e-08,6.5713080007313636e-09,3.6984208114620573e-09,2.7613047448726612e-09,2.5202102173238384e-09,1.110546818819626e-09
0.5625,6.4252487890089029e-07,8.0421770608625257e-08,4.6217606801427384e-09,2.3908033008379607e-09,1.9100167836162427e-09,2.0807032462323158e-09,9.9160959635531993e-10
0.565,6.4558935323129847e-07,8.1634805713423965e-08,2.9640731030326019e-09,1.1762456462743477e-09,1.1185900971709288e-09,1.5122871247701173e-09,7.7248579975997462e-10
0.5675,6.5258061077788316e-07,8.4706038289680315e-08,1.6080955291662154e-09,7.5996902584037235e-11,4.1066979716593212e-10,8.5096796299167241e-10,4.7049587436388209e-10
0.57,6.629023588200321e-07,8.9420970432425461e-08,5.4352329305419233e-10,-9.1492531568731583e-10,-2.0892974344177461e-10,1.4421723613911676e-10,1.1123023787866125e-10
0.5725,6.7586096595681575e-07,9.5519323281127195e-08,-2.5756287875989092e-10,-1.8205071425075203e-09,-7.5263671911029939e-10,-5.5453603522390016e-10,-2.7425269943706812e-10
0.575,6.9065165323597572e-07,1.0269066231473155e-07,-8.2642170314446863e-10,-2.6749995841654964e-09,-1.2466264575246428e-09,-1.192605563527076e-09,-6.5117609551067401e-10
0.5775,7.0642827188435913e-07,1.1059603090857881e-07,-1.1883095466521116e-09,-3.5131098331120623e-09,-1.7233829871428137e-09,-1.724435768755883e-09,-9.8410761868465996e-10
0.58,7.2235735794931849e-07,1.1887779466565767e-07,-1.3706767831297443e-09,-4.3595318713421121e-09,-2.2144105770731377e-09,-2.1176253685770087e-09,-1.2385945525006275e-09
0.5825,7.3755070553034337e-07,1.2717917145726821e-07,-1.3859362329158801e-09,-5.2213156790639716e-09,-2.7422631023538882e-09,-2.3560169982501426e-09,-1.3863042373740853e-09
0.585,7.5116925396214532e-07,1.351352151131435e-07,-1.2508199110303257e-09,-6.0824607214680433e-09,-3.3144522381833669e-09,-2.4411328836852557e-09,-1.4071754631966326e-09
0.5875,7.6255703397617901e-07,1.4240061415926507e-07,-9.776153428243624e-10,-6.9068749713332917e-09,-3.9188284151058244e-09,-2.3896132106207813e-09,-1.2940462750057929e-09
0.59,7.7108066648037692e-07,1.4863656890912113e-07,-5.8025511876192941e-10,-7.6402785459073928e-09,-4.5231652541601559e-09,-2.2294525934621079e-09,-1.054917491028331e-09
0.5925,7.7630563025250176e-07,1.5355650441661364e-07,-8.1339759604150253e-11,-8.218954762392228e-09,-5.0775959979188734e-09,-1.9944353777665897e-09,-7.144600637030658e-10
0.595,7.7796693863301401e-07,1.5693332443799116e-07,4.8988383191522945e-10,-8.5786175732116259e-09,-5.5205469613562309e-09,-1.7185862267513471e-09,-3.125688728482972e-10
0.5975,7.7596373261744997e-07,1.5859790529117245e-07,1.0957304352870475e-09,-8.6636393826892603e-09,-5.787087979553441e-09,-1.4314088923505515e-09,9.9942948323368051e-11
0.6,7.7041381719453499e-07,1.5846894746256687e-07,1.6942603259101971e-09,-8.4361414595106562e-09,-5.8186380536916627e-09,-1.154935523279395e-09,4.6825989834264496e-10
0.6025,7.616379125617742e-07,1.5658038242322501e-07,2.2450417827006438e-09,-7.8818280433428898e-09,-5.5744791085459186e-09,-9.0281735001645901e-10,7.4231255653829827e-10
0.605,7.501243821255205e-07,1.5306161512782146e-07,2.714617013669867e-09,-7.0163464823102175e-09,-5.0387939790764219e-09,-6.8047983981603567e-10,8.8570742385054149e-10
0.6075,7.3653795392164288e-07,1.4817465079781643e-07,3.0758571076046958e-09,-5.8806745587353576e-09,-4.2264023600854047e-09,-4.8726804341598179e-10,8.8218808547410589e-10
0.61,7.2166062530659809e-07,1.4227362291670959e-07,3.323329192841139e-09,-4.5392357588381081e-09,-3.1836937265192927e-09,-3.1867550840244435e-10,7.3932495348360933e-10
0.6125,7.0628376369713584e-07,1.3578011225107626e-07,3.4660016825932868e-09,-3.0745258308038466e-09,-1.9851184801272375e-09,-1.6916053579438106e-10,4.8664041674884683e-10
0.615,6.9125927084864243e-07,1.291499752753499e-07,3.5314632165193551e-09,-1.5785343885212027e-09,-7.2534815820388985e-10,-3.3820608431366606e-11,1.7071951131185427e-10
0.6175,6.7732472696453862e-07,1.2287660336539216e-07,3.5599343942704209e-09,-1.4306589116810734e-10,4.931392844485301e-10,9.0665217338949076e-11,-1.5296210238030308e-10
0.62,6.6515622071471624e-07,1.1741387514658575e-07,3.6016532008029095e-09,1.1513346786944889e-09,1.5724148145552947e-09,2.0561796638787077e-10,-4.3007312605323455e-10
0.6225,6.5535990623069137e-07,1.1315702476503164e-07,3.7034305724879452e-09,2.2398827120468743e-09,2.4320562084915264e-09,3.1075207901852347e-10,-6.1671544227246684e-10
0.625,6.4832353458992968e-07,1.104245820647849e-07,3.9155107993812918e-09,3.0794273322895258e-09,3.0195524664640217e-09,4.0441846838633636e-10,-6.8607011392173459e-10
0.6275,6.4431259788865305e-07,1.0944475515816237e-07,4.2727346619018885e-09,3.6511631372123475e-09,3.3159361952241901e-09,4.842612056811113e-10,-6.3258373950414763e-10
0.63,6.4337818201700948e-07,1.1032051593979374e-07,4.7984286958926598e-09,3.9621886429832212e-09,3.3356784868871418e-09,5.4754731060086074e-10,-4.7187011911870923e-10
0.6325,6.4544111965256051e-07,1.1304283878943085e-07,5.4980252945263445e-09,4.0405415871351402e-09,3.1230827842887622e-09,5.9117305404682117e-10,-2.3733788246703981e-10
0.635,6.5027581730805666e-07,1.1750284666734125e-07,6.3609915334103366e-09,3.9283954602692339e-09,2.7424240242917888e-09,6.1231175840068817e-10,2.6426109822656318e-11
0.6375,6.5754325048620997e-07,1.2350052186809021e-07,7.3627768808227906e-09,3.6747725557965965e-09,2.2669534730624818e-09,6.0825403540706254e-10,2.7132473902913643e-10
0.64,6.6680938395171157e-07,1.3074063531209087e-07,8.4642740382896299e-09,3.3282304727830273e-09,1.767604045883465e-09,5.7717425891877086e-10,4.5406067617514741e-10
0.6425,6.7753182748452616e-07,1.3889870082282848e-07,9.6144475467380336e-09,2.9317864378128746e-09,1.3017985703445139e-09,5.1803265499792239e-10,5.4362856955539637e-10
0.645,6.8917498366579849e-07,1.4760958246518706e-07,1.0762804351615667e-08,2.5151352170292688e-09,9.0532086395245781e-10,4.3099175492992207e-10,5.2608879863885457e-10
0.6475,7.0121347596285731e-07,1.5650539298065097e-07,1.1849014577464002e-08,2.0935110177973501e-09,5.894538140543998e-10,3.1764803626548952e-10,4.063026371664754e-10
0.65,7.1312151710856444e-07,1.6524185924975919e-07,1.2812160193543757e-08,1.6661283984629806e-09,3.4238917319503151e-10,1.8155621893507706e-10,2.0634265859786511e-10
0.6525,7.2442599972525023e-07,1.7350404232075304e-07,1.3589858094019956e-08,1.2192188788944824e-09,1.3472203605155769e-10,2.8444672514049698e-11,-3.8467263090712368e-11
0.655,7.3470581463045525e-07,1.8099554068618117e-07,1.4111153478430424e-08,7.2907628438494016e-10,-7.2323148619412718e-11,-1.3336030034077252e-10,-2.8610374451895576e-10
0.6575,7.4358731274266969e-07,1.8745000000569593e-07,1.4313940723548375e-08,1.6824146793981884e-10,-3.1828601277446785e-10,-2.9320086663267209e-10,-4.9487870951894266e-10
0.66,7.5072424937933867e-07,1.9266780053901456e-07,1.4144419985415192e-08,-4.8912861762179349e-10,-6.3431451187763608e-10,-4.383273494627507e-10,-6.3095423272117958e-10
0.6625,7.5590719405080841e-07,1.9650272300656151e-07,1.3555681952966881e-08,-1.2594195127254024e-09,-1.0367417005510888e-09,-5.5520946902919189e-10,-6.7289321063857802e-10
0.665,7.589252978832755e-07,1.9883726417299131e-07,1.2526292327957518e-08,-2.1455275915688468e-09,-1.5230779348124392e-09,-6.3078323067525771e-10,-6.1511850444876281e-10
