Physical Time (s),lift Monitor (N)
6.01675,-2.8039535912508607e-06
6.017,-2.8036833981248286e-06
6.01725,-2.8033442512624955e-06
6.0175,-2.8029105342016635e-06
6.01775,-2.8023549624437893e-06
6.018,-2.8016448732489905e-06
6.01825,-2.800862746353136e-06
6.0185,-2.7999735261361523e-06
6.01875,-2.7989514686416841e-06
6.019,-2.7977691644829613e-06
6.01925,-2.7965139025811701e-06
6.0195,-2.7951575477660187e-06
6.01975,-2.7936830434445581e-06
6.02,-2.7920592845101938e-06
6.02025,-2.7903769677726829e-06
6.0205,-2.788597295739552e-06
6.02075,-2.7866938931883201e-06
6.021,-2.7846390776369685e-06
6.02125,-2.7825281497559553e-06
6.0215,-2.7803260820093079e-06
6.02175,-2.7780105455944536e-06
6.022,-2.7755533672445343e-06
6.02225,-2.7730478586873936e-06
6.0225,-2.7704543826684491e-06
6.02275,-2.7677570156973169e-06
6.023,-2.7649239329163533e-06
6.02325,-2.7620381312242608e-06
6.0235,-2.7590596631902159e-06
6.02375,-2.7559623580001791e-06
6.024,-2.7527154499802593e-06
6.02425,-2.7494074135450339e-06
6.0245,-2.7460010699700861e-06
6.02475,-2.7424821594748354e-06
6.025,-2.7388279386060189e-06
6.02525,-2.7351114433862017e-06
6.0255,-2.7312930543698442e-06
6.02575,-2.7273473384916722e-06
6.026,-2.7232472805886379e-06
6.02625,-2.7190772916384297e-06
6.0265,-2.7147987835841988e-06
6.02675,-2.7103927569982299e-06
6.027,-2.7058707770630819e-06
6.02725,-2.7012231421183427e-06
6.0275,-2.6965114334078601e-06
6.02775,-2.6916869237180278e-06
6.028,-2.6867326934779057e-06
6.02825,-2.6816282160750405e-06
6.0285,-2.6764472747465152e-06
6.02875,-2.671159764342486e-06
6.029,-2.6657532144083159e-06
6.02925,-2.6601965752175413e-06
6.0295,-2.6545666998336058e-06
6.02975,-2.6488384874598579e-06
6.03,-2.6429972611002608e-06
6.03025,-2.6370222033513947e-06
6.0305,-2.6309723192289534e-06
6.03075,-2.6248154984732059e-06
6.031,-2.6185465021294744e-06
6.03125,-2.6121674772144969e-06
6.0315,-2.6056639743374099e-06
6.03175,-2.5990950288837616e-06
6.032,-2.5924270837626588e-06
6.03225,-2.5856448635416006e-06
6.0325,-2.5787381491793255e-06
6.03275,-2.5717655605959428e-06
6.033,-2.5647009245088654e-06
6.03325,-2.5575265183171168e-06
6.0335,-2.5502449412510678e-06
6.03375,-2.5428524237133755e-06
6.034,-2.5353977669984876e-06
6.03425,-2.527847881904262e-06
6.0345,-2.5201921394770515e-06
6.03475,-2.5124227193582731e-06
6.035,-2.5045965239664675e-06
6.03525,-2.4966874413500989e-06
6.0355,-2.4886689146301791e-06
6.03575,-2.4805425362858833e-06
6.036,-2.4723051191353691e-06
6.03625,-2.4640055245283531e-06
6.0365,-2.4556055067618177e-06
6.03675,-2.4470935664789976e-06
6.037,-2.438460615771567e-06
6.03725,-2.4297710603558056e-06
6.0375,-2.4209970367763633e-06
6.03775,-2.4121205378547215e-06
6.038,-2.403120779121974e-06
6.03825,-2.3940538024057385e-06
6.0385,-2.3848878602112816e-06
6.03875,-2.375615822946025e-06
6.039,-2.3662297757071332e-06
6.03925,-2.3567807587717503e-06
6.0395,-2.3472383976385752e-06
6.03975,-2.3375979784285457e-06
6.04,-2.3278464105483047e-06
6.04025,-2.3180402970517576e-06
6.0405,-2.3081482070577999e-06
6.04075,-2.2981662575514055e-06
6.041,-2.2880800058553054e-06
6.04125,-2.2779447141007199e-06
6.0415,-2.2677221757459811e-06
6.04175,-2.2574176683414448e-06
6.042,-2.2470245113439279e-06
6.04225,-2.2365816264639559e-06
6.0425,-2.2260584151708997e-06
6.04275,-2.2154477644262376e-06
6.043,-2.2047459159437841e-06
6.04325,-2.1939948940893755e-06
6.0435,-2.1831576733172513e-06
6.04375,-2.1722277950655018e-06
6.044,-2.1611982280438565e-06
6.04425,-2.1501129168956131e-06
6.0445,-2.1389428711639497e-06
6.04475,-2.127691475395528e-06
6.045,-2.1163412591813076e-06
6.04525,-2.1049393699230482e-06
6.0455,-2.0934572056736771e-06
6.04575,-2.0818779911098672e-06
6.046,-2.0701964284540942e-06
6.04625,-2.0584402404770002e-06
6.0465,-2.0465899316183256e-06
6.04675,-2.034649528815146e-06
6.047,-2.0226131840532753e-06
6.04725,-2.0105184164915111e-06
6.0475,-1.9983414433871098e-06
6.04775,-1.9860729791428791e-06
6.048,-1.9737051891249102e-06
6.04825,-1.9612781444618114e-06
6.0485,-1.9487711436556987e-06
6.04875,-1.9361906318131345e-06
6.049,-1.9235263409339988e-06
6.04925,-1.9108005099894929e-06
6.0495,-1.8979944729247179e-06
6.04975,-1.8851196104161864e-06
6.05,-1.8721629961474207e-06
6.05025,-1.8591482286217245e-06
6.0505,-1.8460626256709427e-06
6.05075,-1.8329045207018398e-06
6.051,-1.8196751883635888e-06
6.05125,-1.8063765186615619e-06
6.0515,-1.7930149942700013e-06
6.05175,-1.7795683337001596e-06
6.052,-1.7660461939705488e-06
6.05225,-1.7524529379464518e-06
6.0525,-1.7388103744662585e-06
6.05275,-1.7251024026459048e-06
6.053,-1.7113389690874223e-06
6.05325,-1.6975153952390002e-06
6.0535,-1.6836337919663112e-06
6.05375,-1.6696932495701184e-06
6.054,-1.6556989244652671e-06
6.05425,-1.6416466683914548e-06
6.0545,-1.6275585707180613e-06
6.05475,-1.6134127690611599e-06
6.055,-1.599213188030045e-06
6.05525,-1.5849644632174698e-06
6.0555,-1.5706672693810952e-06
6.05575,-1.5563118308516295e-06
6.056,-1.5419026305729462e-06
6.05625,-1.5274441553625246e-06
6.0565,-1.5129362926272655e-06
6.05675,-1.4983604745655672e-06
6.057,-1.4837252369691509e-06
6.05725,-1.46902276624453e-06
6.0575,-1.4542637162074401e-06
6.05775,-1.4394303475061448e-06
6.058,-1.4245199129049834e-06
6.05825,-1.4095468560669071e-06
6.0585,-1.3945095198579265e-06
6.05875,-1.3793987158128225e-06
6.059,-1.3642253146236749e-06
6.05925,-1.3489978839562337e-06
6.0595,-1.3337031648341992e-06
6.05975,-1.3183398007862102e-06
6.06,-1.3029017127193623e-06
6.06025,-1.2874077551588594e-06
6.0605,-1.271864632558447e-06
6.06075,-1.2562652162120333e-06
6.061,-1.2406116083545093e-06
6.06125,-1.2249142425535768e-06
6.0615,-1.2091660680412155e-06
6.06175,-1.1933507111782618e-06
6.062,-1.1774833439180617e-06
6.06225,-1.1615856513957742e-06
6.0625,-1.1456401084918177e-06
6.06275,-1.1296446295032299e-06
6.063,-1.1136113473201873e-06
6.06325,-1.0975390648072894e-06
6.0635,-1.0814183621147927e-06
6.06375,-1.0652396669562355e-06
6.064,-1.0490149367368501e-06
6.06425,-1.0327577738811327e-06
6.0645,-1.0164669592590538e-06
6.06475,-1.0001213845472663e-06
6.065,-9.8374544965305606e-07
6.06525,-9.6734685457399099e-07
6.0655,-9.5091405251742142e-07
6.06575,-9.3442475059825291e-07
6.066,-9.178891532416645e-07
6.06625,-9.0134358937497153e-07
6.0665,-8.8475726602813872e-07
6.06675,-8.6812600341767003e-07
6.067,-8.5146003709649834e-07
6.06725,-8.3478246252058375e-07
6.0675,-8.1808211323032898e-07
6.06775,-8.0133438925901947e-07
6.068,-7.8453294831457242e-07
6.06825,-7.6772177401896938e-07
6.0685,-7.5088090576372605e-07
6.06875,-7.3399932956213223e-07
6.069,-7.1711322585300622e-07
6.06925,-7.0019793773397778e-07
6.0695,-6.8323504683642328e-07
6.06975,-6.6623791571586214e-07
6.07,-6.492158558772593e-07
6.07025,-6.3215924063653151e-07
6.0705,-6.1504655273937054e-07
6.07075,-5.9788943965776729e-07
6.071,-5.8072245401749868e-07
6.07125,-5.6351442904063134e-07
6.0715,-5.4625149284695457e-07
6.07175,-5.2894682374951812e-07
6.072,-5.1165131984975798e-07
6.07225,-4.9432695637792961e-07
6.0725,-4.7695605892694087e-07
6.07275,-4.5957054785586687e-07
6.073,-4.4218496583368928e-07
6.07325,-4.2478416095592372e-07
6.0735,-4.0734771526431115e-07
6.07375,-3.89887526282469e-07
6.074,-3.7245227973215621e-07
6.07425,-3.550081198802475e-07
6.0745,-3.375250017311716e-07
6.07475,-3.2004105495095718e-07
6.075,-3.0258259247069539e-07
6.07525,-2.8511442068693015e-07
6.0755,-2.6760882833447916e-07
6.07575,-2.5007930698742177e-07
6.076,-2.3259057346112601e-07
6.07625,-2.1509891878444738e-07
6.0765,-1.9756455416880872e-07
6.07675,-1.8003135590379707e-07
6.077,-1.6252853443728011e-07
6.07725,-1.4502245304093304e-07
6.0775,-1.2746328564203844e-07
6.07775,-1.098855410414402e-07
6.078,-9.2339563625936802e-08
6.07825,-7.4775306958757233e-08
6.0785,-5.717903284679273e-08
6.07875,-3.9562882600959596e-08
6.079,-2.1973263581516238e-08
6.07925,-4.3776539040888217e-09
6.0795,1.3250211353966347e-08
6.07975,3.0888460407464888e-08
6.08,4.8494521457034541e-08
6.08025,6.6103974803470154e-08
6.0805,8.376487150659388e-08
6.08075,1.0143199610405267e-07
6.081,1.1907338161987004e-07
6.08125,1.3671790358281948e-07
6.0815,1.5439352100105663e-07
6.08175,1.7206990590624786e-07
6.082,1.8969878516062863e-07
6.08225,2.0732519255608165e-07
6.0825,2.2498349590750254e-07
6.08275,2.4264020628730104e-07
6.083,2.6023853117073153e-07
6.08325,2.7783542275780493e-07
6.0835,2.9546294251152055e-07
6.08375,3.1308901761534147e-07
6.084,3.3066150126329687e-07
6.08425,3.4822799471458798e-07
6.0845,3.6581914328120392e-07
6.08475,3.8339709461153878e-07
6.085,4.0090481657734358e-07
6.08525,4.1840014475395375e-07
6.0855,4.3591604241203398e-07
6.08575,4.5340865519163906e-07
6.086,4.7082704457858725e-07
6.08625,4.8821900990834084e-07
6.0865,5.0563153852126527e-07
6.08675,5.2302426163566586e-07
6.087,5.4034227302879972e-07
6.08725,5.5765107900755656e-07
6.0875,5.7499623540879557e-07
6.08775,5.9232584770253133e-07
6.088,6.0957937552597272e-07
6.08825,6.2681227845410648e-07
6.0885,6.4407708350308674e-07
6.08875,6.6132452108840603e-07
6.089,6.7849377559550325e-07
6.08925,6.9564224321049911e-07
6.0895,7.1282871564246005e-07
6.08975,7.2999295231763042e-07
6.09,7.4707428981237037e-07
6.09025,7.6415178438012005e-07
6.0905,7.8127558389290411e-07
6.09075,7.9837655991793325e-07
6.091,8.1539870174716661e-07
6.09125,8.324021454152901e-07
6.0915,8.4944285826437064e-07
6.09175,8.664600363979984e-07
6.092,8.8339633955475633e-07
6.09225,9.0030674560544495e-07
6.0925,9.1723499209506141e-07
6.09275,9.3412785365042898e-07
6.093,9.5092914752166232e-07
6.09325,9.6772109187596465e-07
6.0935,9.8450345979493069e-07
6.09375,1.0012238897082368e-06
6.094,1.0179279272357329e-06
6.09425,1.0345954237827777e-06
6.0945,1.051210790989802e-06
6.09475,1.0677649404018128e-06
6.095,1.0842782562118898e-06
6.09525,1.1007996584393945e-06
6.0955,1.1172730277313651e-06
6.09575,1.1336395297732934e-06
6.096,1.1499964186615513e-06
6.09625,1.1663299299512563e-06
6.0965,1.182600467953004e-06
6.09675,1.198782322612234e-06
6.097,1.2149315563340487e-06
6.09725,1.2310407789997128e-06
6.0975,1.2470893760938721e-06
6.09775,1.2630651890214673e-06
6.098,1.2790055789565218e-06
6.09825,1.2949510764045782e-06
6.0985,1.3108317185794712e-06
6.09875,1.3265976641657323e-06
6.099,1.3423252878374464e-06
6.09925,1.3580480695139702e-06
6.0995,1.3737121261222296e-06
6.09975,1.3892507901230588e-06
6.1,1.4047614106999523e-06
6.10025,1.4202424585921354e-06
6.1005,1.4356634963368576e-06
6.10075,1.4509946536833675e-06
6.101,1.4662971419071413e-06
6.10125,1.4815534597470477e-06
6.1015,1.4967319301448581e-06
6.10175,1.5118246564010567e-06
6.102,1.526905123512298e-06
6.10225,1.5419521264572119e-06
6.1025,1.5569230078680224e-06
6.10275,1.5717981993817119e-06
6.103,1.5866486573235357e-06
6.10325,1.6014496468106416e-06
6.1035,1.6161685531218017e-06
6.10375,1.6307914129533571e-06
6.104,1.6453929304368102e-06
6.10425,1.6599449408733625e-06
6.1045,1.6744102758812094e-06
6.10475,1.6887729949443154e-06
6.105,1.7031086747963884e-06
6.10525,1.7173901945566117e-06
6.1055,1.7315886476459783e-06
6.10575,1.7456815162146533e-06
6.106,1.7597418944091015e-06
6.10625,1.7737417833626543e-06
6.1065,1.7876456517208269e-06
6.10675,1.8014311468635653e-06
6.107,1.8151758882189752e-06
6.10725,1.8288547095050947e-06
6.1075,1.8424346163158367e-06
6.10775,1.8559032830195585e-06
6.108,1.8693314325722221e-06
6.10825,1.8827031727870489e-06
6.1085,1.8959830208086615e-06
6.10875,1.9091770616199078e-06
6.109,1.9222894261217967e-06
6.10925,1.9353665380581705e-06
6.1095,1.9483616183426491e-06
6.10975,1.9612417308695767e-06
6.11,1.9740028272903572e-06
6.11025,1.9867314152655115e-06
6.1105,1.9993982857633566e-06
6.11075,2.0119636583753826e-06
6.111,2.0244283650468015e-06
6.11125,2.0367884560586564e-06
6.1115,2.0490878544573836e-06
6.11175,2.0612964127635445e-06
6.112,2.0733881135111407e-06
6.11225,2.0854032486159593e-06
6.1125,2.0973663829347439e-06
6.11275,2.1092544619470368e-06
6.113,2.1210169535532405e-06
6.11325,2.1326402324550083e-06
6.1135,2.1441529714881484e-06
6.11375,2.1555819571147787e-06
6.114,2.1669320431019038e-06
6.11425,2.1782548251040791e-06
6.1145,2.1895602086337486e-06
6.11475,2.2008029197695776e-06
6.115,2.2119356052451595e-06
6.11525,2.2229964125438729e-06
6.1155,2.2339884258989103e-06
6.11575,2.2448712815319911e-06
6.116,2.255583443417834e-06
6.11625,2.2661597190271594e-06
6.1165,2.2766356621332119e-06
6.11675,2.2870325348264669e-06
6.117,2.2973472203664258e-06
6.11725,2.3075687302774033e-06
6.1175,2.3176825757970824e-06
6.11775,2.3277189693161981e-06
6.118,2.3376922169796315e-06
6.11825,2.3475827303694114e-06
6.1185,2.3573801302597649e-06
6.11875,2.3670852329046231e-06
6.119,2.3767028561761314e-06
6.11925,2.3862317617502417e-06
6.1195,2.3956738921274382e-06
6.11975,2.4050230608489647e-06
6.12,2.4142659231531114e-06
6.12025,2.4233964822207809e-06
6.1205,2.4324059883866035e-06
6.12075,2.4413017193896989e-06
6.121,2.4500908001965694e-06
6.12125,2.45878393836989e-06
6.1215,2.467380104031079e-06
6.12175,2.4758854011109471e-06
6.122,2.4842940635937123e-06
6.12225,2.4926037620604095e-06
6.1225,2.5008162932569059e-06
6.12275,2.5089236932725321e-06
6.123,2.5169255063067339e-06
6.12325,2.5248308831051497e-06
6.1235,2.5326390746623965e-06
6.12375,2.540344565846666e-06
6.124,2.5479444233799405e-06
6.12425,2.5554356317386596e-06
6.1245,2.5628191145589959e-06
6.12475,2.5700933528050072e-06
6.125,2.5772613381777008e-06
6.12525,2.5843239161574278e-06
6.1255,2.5912755585865298e-06
6.12575,2.5981171538493424e-06
6.126,2.6048488664731527e-06
6.12625,2.6114751967790549e-06
6.1265,2.6179961247113913e-06
6.12675,2.6244168336807885e-06
6.127,2.630736676340465e-06
6.12725,2.6369603986884879e-06
6.1275,2.6430817950173598e-06
6.12775,2.6490940749340047e-06
6.128,2.6549946314142877e-06
6.12825,2.6607844195229102e-06
6.1285,2.6664628140801846e-06
6.12875,2.6720301544870261e-06
6.129,2.6774883829823255e-06
6.12925,2.6828410765764952e-06
6.1295,2.6880816054326668e-06
6.12975,2.693213860421768e-06
6.13,2.6982364408060276e-06
6.13025,2.7031451801023974e-06
6.1305,2.7079368838127243e-06
6.13075,2.7126041989014331e-06
6.131,2.7171490047857506e-06
6.13125,2.7215736287835004e-06
6.1315,2.7258814398077062e-06
6.13175,2.7300811309314807e-06
6.132,2.7341773515730404e-06
6.13225,2.7381687629626625e-06
6.1325,2.7420524380633246e-06
6.13275,2.7458261172651702e-06
6.133,2.749484389081414e-06
6.13325,2.7530268992744916e-06
6.1335,2.7564529621469044e-06
6.13375,2.7597659410622568e-06
6.134,2.7629721297766077e-06
6.13425,2.7660749539779548e-06
6.1345,2.7690757375297851e-06
6.13475,2.7719750832831604e-06
6.135,2.7747686569971758e-06
6.13525,2.7774566120689542e-06
6.1355,2.780036512802285e-06
6.13575,2.7825055889883549e-06
6.136,2.7848667737660205e-06
6.13625,2.7871181558887814e-06
6.1365,2.7892573776686872e-06
6.13675,2.7912858278263431e-06
6.137,2.7932015570114852e-06
6.13725,2.7950073920535054e-06
6.1375,2.7967001702586807e-06
6.13775,2.7982788255059147e-06
6.138,2.7997399546980982e-06
6.13825,2.8010810368317453e-06
6.1385,2.8022994030505059e-06
6.13875,2.8034038119402884e-06
6.139,2.8043936821457442e-06
6.13925,2.8052691774108291e-06
6.1395,2.8060385756089432e-06
6.13975,2.8067000195809908e-06
6.14,2.8072518760167871e-06
6.14025,2.8076856586669276e-06
6.1405,2.8079982509124203e-06
6.14075,2.8081866110096052e-06
6.141,2.8082511770711513e-06
6.14125,2.8081924909175359e-06
6.1415,2.8080161051660239e-06
6.14175,2.8077243465532487e-06
6.142,2.8073143412274343e-06
6.14225,2.806787814576572e-06
6.1425,2.8061451010304069e-06
6.14275,2.8053863216752145e-06
6.143,2.8045133319846125e-06
6.14325,2.8035222770053737e-06
6.1435,2.802407138144112e-06
6.14375,2.8011700162265987e-06
6.144,2.7998139388998093e-06
6.14425,2.7983424250103097e-06
6.1445,2.7967593985527808e-06
6.14475,2.7950673683635702e-06
6.145,2.7932629679968926e-06
6.14525,2.7913473084319097e-06
6.1455,2.7893229788841764e-06
6.14575,2.7871922449162741e-06
6.146,2.7849558954725332e-06
6.14625,2.7826197282606984e-06
6.1465,2.7801845246527798e-06
6.14675,2.7776517004034264e-06
6.147,2.7750221205349486e-06
6.14725,2.7722953561840041e-06
6.1475,2.7694707906571354e-06
6.14775,2.766551939242321e-06
6.148,2.7635349343359368e-06
6.14825,2.7604180546566792e-06
6.1485,2.7571922683323232e-06
6.14875,2.7538563273476804e-06
6.149,2.7504147804659357e-06
6.14925,2.7468686905959847e-06
6.1495,2.7432246472766668e-06
6.14975,2.7394803905976377e-06
6.15,2.7356347158962053e-06
6.15025,2.7316821575066312e-06
6.1505,2.7276217853372103e-06
6.15075,2.7234461027635318e-06
6.151,2.7191589417105774e-06
6.15125,2.7147605044071443e-06
6.1515,2.7102525727069926e-06
6.15175,2.705638272541218e-06
6.152,2.700919781839634e-06
6.15225,2.6960982181786189e-06
6.1525,2.6911684520189851e-06
6.15275,2.6861264890506473e-06
6.153,2.6809738621271355e-06
6.15325,2.675706185172895e-06
6.1535,2.6703334452382718e-06
6.15375,2.6648511709303583e-06
6.154,2.6592635829816959e-06
6.15425,2.6535788963318192e-06
6.1545,2.6477967643170817e-06
6.15475,2.6419191202792252e-06
6.155,2.6359424988782688e-06
6.15525,2.62986414215809e-06
6.1555,2.6236834966968504e-06
6.15575,2.6173997541980862e-06
6.156,2.611011703893036e-06
6.15625,2.6045232945377061e-06
6.1565,2.5979406486107228e-06
6.15675,2.5912650340407589e-06
6.157,2.5844966760470673e-06
6.15725,2.5776281399509281e-06
6.1575,2.5706579263517354e-06
6.15775,2.5635857364099155e-06
6.158,2.5564071416823962e-06
6.15825,2.5491229208751913e-06
6.1585,2.5417372257542646e-06
6.15875,2.5342534481469904e-06
6.159,2.5266752183794602e-06
6.15925,2.5190066236675932e-06
6.1595,2.5112434794969318e-06
6.15975,2.5033841796843521e-06
6.16,2.4954254650233982e-06
6.16025,2.4873633078613716e-06
6.1605,2.4791977110393444e-06
6.16075,2.470935742121134e-06
6.161,2.4625807393235213e-06
6.16125,2.4541345823387414e-06
6.1615,2.4455971792909905e-06
6.16175,2.4369703300275975e-06
6.162,2.4282565992565264e-06
6.16225,2.4194519526087893e-06
6.1625,2.4105535489845948e-06
6.16275,2.4015621856411078e-06
6.163,2.392476047518507e-06
6.16325,2.3832980028737571e-06
6.1635,2.374024491124649e-06
6.16375,2.3646595883529522e-06
6.164,2.355205778815292e-06
6.16425,2.3456601249865931e-06
6.1645,2.3360230990724241e-06
6.16475,2.3262933114236783e-06
6.165,2.3164661059273638e-06
6.16525,2.3065531454117125e-06
6.1655,2.2965502576143361e-06
6.16575,2.2864604517964836e-06
6.166,2.2762859604702651e-06
6.16625,2.2660321861817339e-06
6.1665,2.2557035857163138e-06
6.16675,2.2453010293232254e-06
6.167,2.2348140537058421e-06
6.16725,2.2242441502536687e-06
6.1675,2.2135929128686763e-06
6.16775,2.2028582719139626e-06
6.168,2.1920475087960563e-06
6.16825,2.1811544174510202e-06
6.1685,2.170173062197295e-06
6.16875,2.1591037252107728e-06
6.169,2.1479456337618533e-06
6.16925,2.1367096798686931e-06
6.1695,2.1253918545688134e-06
6.16975,2.113994913695764e-06
6.17,2.1025186630925445e-06
6.17025,2.0909596507747839e-06
6.1705,2.0793140778357935e-06
6.17075,2.0675816511512029e-06
6.171,2.0557573943824922e-06
6.17125,2.0438377781143938e-06
6.1715,2.0318277054259057e-06
6.17175,2.0197329751131126e-06
6.172,2.0075573661856499e-06
6.17225,1.9953038821255278e-06
6.1725,1.9829631529543495e-06
6.17275,1.9705418684865957e-06
6.173,1.9580336429207947e-06
6.17325,1.9454333801023029e-06
6.1735,1.9327510580256042e-06
6.17375,1.9199895847629672e-06
6.174,1.9071492401823876e-06
6.17425,1.8942369863050122e-06
6.1745,1.8812630860251328e-06
6.17475,1.8682193563700165e-06
6.175,1.8551096795345806e-06
6.17525,1.8419297444217432e-06
6.1755,1.8286745301625343e-06
6.17575,1.8153527811050365e-06
6.176,1.8019648751754568e-06
6.17625,1.7885138796863624e-06
6.1765,1.7749967731056834e-06
6.17675,1.7614065546641726e-06
6.177,1.747747799227406e-06
6.17725,1.7340205217167314e-06
6.1775,1.720236942280495e-06
6.17775,1.7063953634518126e-06
6.178,1.6924924849488564e-06
6.17825,1.6785263561136938e-06
6.1785,1.6645047042781515e-06
6.17875,1.6504209073730744e-06
6.179,1.6362734508789017e-06
6.17925,1.6220805698808967e-06
6.1795,1.6078291819380076e-06
6.17975,1.5935268046362042e-06
6.18,1.5791724826658306e-06
6.18025,1.5647576768610056e-06
6.1805,1.5502867606836475e-06
6.18075,1.5357611751712473e-06
6.181,1.5211805996689968e-06
6.18125,1.5065413386233435e-06
6.1815,1.4918573334774617e-06
6.18175,1.4771192506412647e-06
6.182,1.4623211616736038e-06
6.18225,1.4474626326319085e-06
6.1825,1.4325447843778858e-06
6.18275,1.4175676299470646e-06
6.183,1.4025284887454152e-06
6.18325,1.3874344901316363e-06
6.1835,1.3722820854345365e-06
6.18375,1.3570673777499488e-06
6.184,1.3417907612628797e-06
6.18425,1.3264567048707545e-06
6.1845,1.3110666596336436e-06
6.18475,1.295620291536859e-06
6.185,1.2801143093089942e-06
6.18525,1.264553356810779e-06
6.1855,1.2489447692695658e-06
6.18575,1.2332790371128741e-06
6.186,1.2175574100102778e-06
6.18625,1.2017863667186325e-06
6.1865,1.1859743022192161e-06
6.18675,1.1701122538653262e-06
6.187,1.154210228928898e-06
6.18725,1.1382651826584132e-06
6.1875,1.1222863264118177e-06
6.18775,1.1062558579472149e-06
6.188,1.0901799878946338e-06
6.18825,1.074060605000645e-06
6.1885,1.0578948083614174e-06
6.18875,1.0416901449832305e-06
6.189,1.0254517686661634e-06
6.18925,1.0091782050540767e-06
6.1895,9.9286364209418804e-07
6.18975,9.7651639697761881e-07
6.19,9.6013895224308001e-07
6.19025,9.4372366319019027e-07
6.1905,9.272710278191421e-07
6.19075,9.1079047340600543e-07
6.191,8.9426431999910745e-07
6.19125,8.7769659177378281e-07
6.1915,8.6108895449155604e-07
6.19175,8.4443899020713947e-07
6.192,8.277444174671589e-07
6.19225,8.1101988208155176e-07
6.1925,7.9425625675906253e-07
6.19275,7.7744975320934612e-07
6.193,7.6060897522681183e-07
6.19325,7.437408347632874e-07
6.1935,7.2684068987300073e-07
6.19375,7.0992321994412116e-07
6.194,6.9297896242347338e-07
6.19425,6.7600092722967599e-07
6.1945,6.5898831133789437e-07
6.19475,6.4194230761435087e-07
6.195,6.248628587087835e-07
6.19525,6.0776311003998857e-07
6.1955,5.9062971280418907e-07
6.19575,5.7346552641628534e-07
6.196,5.5627124790415067e-07
6.19625,5.3903934492142419e-07
6.1965,5.2177421722677157e-07
6.19675,5.0448418986671051e-07
6.197,4.8716371850905184e-07
6.19725,4.69819764633416e-07
6.1975,4.5245730960231628e-07
6.19775,4.3506413426652526e-07
6.198,4.1765630036588136e-07
6.19825,4.0022748817893134e-07
6.1985,3.8277835277092333e-07
6.19875,3.6531793470485541e-07
6.199,3.4783577443302436e-07
6.19925,3.3034832173821768e-07
6.1995,3.1285121555719718e-07
6.19975,2.9533119226385968e-07
6.2,2.7779564912451523e-07
6.20025,2.6024683691015207e-07
6.2005,2.4268851265122896e-07
6.20075,2.2513683203832439e-07
6.201,2.0758244229476543e-07
6.20125,1.9003038016069249e-07
6.2015,1.7246931133262412e-07
6.20175,1.5490139985020983e-07
6.202,1.3732060191984085e-07
6.20225,1.1971648698051271e-07
6.2025,1.0210636309820949e-07
6.20275,8.4476977212747907e-08
6.203,6.6842574195818667e-08
6.20325,4.9199704419305213e-08
6.2035,3.1543158102426504e-08
6.20375,1.3885744974056914e-08
6.204,-3.7813600790432169e-09
6.20425,-2.1450424953828105e-08
6.2045,-3.9132140851903904e-08
6.20475,-5.6829646433418183e-08
6.205,-7.4531256433647487e-08
6.20525,-9.22372500913531e-08
6.2055,-1.0994799448098938e-07
6.20575,-1.276655693851211e-07
6.206,-1.4537307591984853e-07
6.20625,-1.6307830781327048e-07
6.2065,-1.8077668484012756e-07
6.20675,-1.9847742348873297e-07
6.207,-2.1617542903162372e-07
6.20725,-2.3386695860298697e-07
6.2075,-2.5154614939114029e-07
6.20775,-2.6921960843454884e-07
6.208,-2.8688385820811171e-07
6.20825,-3.0454085447041994e-07
6.2085,-3.2218637217156279e-07
6.20875,-3.398298592922231e-07
6.209,-3.5746668098999603e-07
6.20925,-3.7509222313624257e-07
6.2095,-3.9270345208587272e-07
6.20975,-4.1030327099607858e-07
6.21,-4.2788413479769942e-07
6.21025,-4.4543816664162922e-07
6.2105,-4.6296758560500673e-07
6.21075,-4.8047188131478726e-07
6.211,-4.9794549457392167e-07
6.21125,-5.1540418362203538e-07
6.2115,-5.3284288905182184e-07
6.21175,-5.5025870962505619e-07
6.212,-5.676552169566812e-07
6.21225,-5.8502723364294058e-07
6.2125,-6.0237219198184583e-07
6.21275,-6.1968966515323553e-07
6.213,-6.3698374145465213e-07
6.21325,-6.5425151813737924e-07
6.2135,-6.7149219575469239e-07
6.21375,-6.8869930776732322e-07
6.214,-7.058780235677359e-07
6.21425,-7.2303041221010228e-07
6.2145,-7.4014894542683155e-07
6.21475,-7.5724401780089859e-07
6.215,-7.7431910760999068e-07
6.21525,-7.9137650870673927e-07
6.2155,-8.084067868830092e-07
6.21575,-8.2541520885903717e-07
6.216,-8.4239757334618444e-07
6.21625,-8.5935853516785792e-07
6.2165,-8.763053637388976e-07
6.21675,-8.9323446129883137e-07
6.217,-9.1012791435965952e-07
6.21725,-9.2698844386423977e-07
6.2175,-9.4382418694684936e-07
6.21775,-9.6061880717172269e-07
6.218,-9.7737215281385101e-07
6.21825,-9.9409696240830475e-07
6.2185,-1.0107902366768948e-06
6.21875,-1.0274401972611078e-06
6.219,-1.0440591802559579e-06
6.21925,-1.0606410043611322e-06
6.2195,-1.0771814023762181e-06
6.21975,-1.0936807863257822e-06
6.22,-1.11013698657808e-06
6.22025,-1.1265502146105559e-06
6.2205,-1.1429115958732888e-06
6.22075,-1.1592194986351428e-06
6.221,-1.1754750649444116e-06
6.22125,-1.1916796293978356e-06
