Physical Time (s),aphi_vol Monitor (W): cv1,aphi_vol Monitor (W): cv2,aphi_vol Monitor (W): cv3,aphi_vol Monitor (W): cv4,aphi_vol Monitor (W): cv5,aphi_vol Monitor (W): cv6,aphi_vol Monitor (W): cv7
5.934,7.3540998494963276e-07,1.7927895082106207e-07,1.2111971972647914e-07,8.703348009999211e-08,6.5664620621344285e-08,9.057973972117538e-08,6.5962504837934868e-08
5.93425,7.3537508574665141e-07,1.7922721588108238e-07,1.2117477477517888e-07,8.7044289981570841e-08,6.5666010619672586e-08,9.0584968245335407e-08,6.596035693225371e-08
5.9345,7.3533984399563173e-07,1.7917341252907504e-07,1.2123152491539478e-07,8.7055263762498896e-08,6.5667448199076564e-08,9.0590137521406126e-08,6.5958230553496328e-08
5.93475,7.3530420078760878e-07,1.7911760839465458e-07,1.2128991216972602e-07,8.7066409711781474e-08,6.5668911165939153e-08,9.0595260769410611e-08,6.5956112698669549e-08
5.935,7.3526810602429746e-07,1.7905986044219915e-07,1.2134999015736072e-07,8.7077737438504331e-08,6.5670414296009214e-08,9.060034128460447e-08,6.5953999680412454e-08
5.93525,7.3523159747385016e-07,1.7900014893147626e-07,1.2141176745214765e-07,8.7089258083953832e-08,6.5671984642136844e-08,9.0605367226101526e-08,6.5951890204252577e-08
5.9355,7.3519474049957839e-07,1.7893835930463629e-07,1.2147526832567656e-07,8.7100977704831841e-08,6.5673619569042813e-08,9.0610316374190354e-08,6.5949797451090317e-08
5.93575,7.3515753201453918e-07,1.7887445191893102e-07,1.2154052569911136e-07,8.7112883116825543e-08,6.5675309485216557e-08,9.0615198630153044e-08,6.5947717562743526e-08
5.936,7.3512000332377347e-07,1.7880835761795103e-07,1.216075856677325e-07,8.7124960927578867e-08,6.5677049255049395e-08,9.0620047117872998e-08,6.5945674167124599e-08
5.93625,7.3508218190814893e-07,1.7874001673749139e-07,1.2167651046103795e-07,8.7137207241692042e-08,6.5678826500095577e-08,9.0624888469718729e-08,6.5943652537919053e-08
5.9365,7.3504410280905014e-07,1.7866953518655822e-07,1.2174723455242685e-07,8.7149616325708288e-08,6.568064432937122e-08,9.0629729152636443e-08,6.5941644570682732e-08
5.93675,7.3500571565034685e-07,1.7859709361040563e-07,1.2181968833639987e-07,8.7162187021661465e-08,6.5682511099490855e-08,9.0634572625866993e-08,6.5939640448592763e-08
5.937,7.3496708439326573e-07,1.7852256693375851e-07,1.2189385411357552e-07,8.717492945099436e-08,6.5684443957338779e-08,9.0639405819549767e-08,6.5937650742053251e-08
5.93725,7.3492817205970065e-07,1.7844592727574926e-07,1.2196973960521926e-07,8.7187864557005977e-08,6.5686447306465232e-08,9.0644214067379628e-08,6.5935672280061707e-08
5.9375,7.3488894119628735e-07,1.7836717601527725e-07,1.2204737041925407e-07,8.7200988170387266e-08,6.5688530641057632e-08,9.0649006377255109e-08,6.5933709352628038e-08
5.93775,7.3484944811108133e-07,1.7828623785161534e-07,1.2212678129709275e-07,8.7214287764918647e-08,6.5690691820877132e-08,9.0653782708325071e-08,6.593176906098315e-08
5.938,7.3480975464959873e-07,1.7820306466459443e-07,1.2220801155789075e-07,8.7227744270545503e-08,6.5692924541669821e-08,9.0658534938465702e-08,6.5929859688931971e-08
5.93825,7.3476979928937967e-07,1.7811783576142088e-07,1.2229099504169565e-07,8.7241348368651581e-08,6.5695222397143565e-08,9.0663284892739977e-08,6.5927980781226124e-08
5.9385,7.3472955172024331e-07,1.7803064903426864e-07,1.2237556068762691e-07,8.7255108375389813e-08,6.5697592042450392e-08,9.0668032782592214e-08,6.5926142689281058e-08
5.93875,7.3468898773731243e-07,1.7794162179884151e-07,1.2246163849121149e-07,8.7269029422832109e-08,6.5700033177909384e-08,9.0672772038619939e-08,6.5924354391388688e-08
5.939,7.3464817858641445e-07,1.7785073268888473e-07,1.2254922476987038e-07,8.7283105184233886e-08,6.5702542681058187e-08,9.0677512989307248e-08,6.5922616818316688e-08
5.93925,7.3460708150961715e-07,1.7775800212347403e-07,1.2263835271293355e-07,8.7297336630874287e-08,6.5705123899423419e-08,9.0682266632898243e-08,6.5920940352554508e-08
5.9395,7.3456576065745174e-07,1.7766334029198023e-07,1.2272900401733575e-07,8.731171580339326e-08,6.5707773618528478e-08,9.0687023694603175e-08,6.5919345252028582e-08
5.93975,7.3452422214661474e-07,1.7756683433103135e-07,1.2282111888118994e-07,8.7326233880433358e-08,6.5710487318941644e-08,9.0691768174690971e-08,6.5917845920364681e-08
5.94,7.3448247307962678e-07,1.7746854941956762e-07,1.2291466661296285e-07,8.7340874733962884e-08,6.5713279703021683e-08,9.0696481793200594e-08,6.5916449385109227e-08
5.94025,7.3444056248490845e-07,1.7736845469667786e-07,1.2300964233849434e-07,8.7355641492848449e-08,6.5716153479839906e-08,9.0701176279513927e-08,6.591513873481383e-08
5.9405,7.3439848204733592e-07,1.7726657153357647e-07,1.2310598728957732e-07,8.7370544711684556e-08,6.5719106836535478e-08,9.0705851522188699e-08,6.5913909855841684e-08
5.94075,7.3435619949230079e-07,1.7716292456928483e-07,1.2320367676406169e-07,8.7385586513263657e-08,6.5722136377163497e-08,9.071051478589466e-08,6.5912756488146812e-08
5.941,7.3431366434742403e-07,1.7705770250481065e-07,1.2330262923972568e-07,8.7400770630792387e-08,6.572524529507473e-08,9.071517072715474e-08,6.5911670160977376e-08
5.94125,7.3427090517882445e-07,1.769510081241959e-07,1.2340275631056402e-07,8.7416103562163826e-08,6.5728445407341788e-08,9.0719840001413536e-08,6.5910652524472725e-08
5.9415,7.3422798730951736e-07,1.7684291000642227e-07,1.235039062848724e-07,8.7431583327493888e-08,6.573174145700401e-08,9.0724523344735478e-08,6.5909717735063468e-08
5.94175,7.3418495541152582e-07,1.7673334713254031e-07,1.2360603091023601e-07,8.7447201079991002e-08,6.5735142477797228e-08,9.0729199349048062e-08,6.5908841765398893e-08
5.942,7.3414185725978055e-07,1.7662228061203733e-07,1.2370915201759135e-07,8.7462946992843564e-08,6.5738649544461808e-08,9.0733846586750702e-08,6.5907994346425135e-08
5.94225,7.3409863152701278e-07,1.7650989359548869e-07,1.2381319009812143e-07,8.7478827081815475e-08,6.5742258787184369e-08,9.0738455720024431e-08,6.5907193003966306e-08
5.9425,7.3405524574584391e-07,1.7639633850266447e-07,1.2391808682973506e-07,8.7494835158158165e-08,6.574596090367314e-08,9.0743029295411985e-08,6.5906445505597772e-08
5.94275,7.3401162462774989e-07,1.762817107318236e-07,1.2402378884318075e-07,8.7510960165410257e-08,6.5749742327124065e-08,9.0747590450375526e-08,6.5905745742131023e-08
5.943,7.3396775797048749e-07,1.7616601133728741e-07,1.2413029308898557e-07,8.7527189784185416e-08,6.5753605873483607e-08,9.0752140688607924e-08,6.5905075505587561e-08
5.94325,7.3392365067150263e-07,1.7604933921462486e-07,1.2423752835784949e-07,8.7543518422135034e-08,6.5757546913427592e-08,9.0756683285836997e-08,6.5904436680417185e-08
5.9435,7.338793101406604e-07,1.7593180373212511e-07,1.2434533508198134e-07,8.7559937340883123e-08,6.5761559586153475e-08,9.076122775862447e-08,6.5903833388038203e-08
5.94375,7.3383477024389974e-07,1.7581347543191506e-07,1.2445362025559339e-07,8.7576427669182237e-08,6.5765630135913136e-08,9.0765793346539758e-08,6.5903264455211079e-08
5.944,7.3379005192274518e-07,1.7569440656846592e-07,1.2456229548737679e-07,8.7592980683101383e-08,6.5769755577562316e-08,9.0770370669375916e-08,6.5902728857931598e-08
5.94425,7.3374510365399487e-07,1.7557466863454215e-07,1.2467132782704685e-07,8.7609602230296506e-08,6.5773939736031749e-08,9.0774943579459854e-08,6.5902211355733709e-08
5.9445,7.3369989495748699e-07,1.7545436761992193e-07,1.2478067527058626e-07,8.7626302218839105e-08,6.5778199838789254e-08,9.0779519747412316e-08,6.5901706575030189e-08
5.94475,7.3365442548648831e-07,1.7533359087542181e-07,1.2489025729327349e-07,8.7643062793208317e-08,6.5782558208153303e-08,9.0784085234367536e-08,6.5901212583953782e-08
5.945,7.3360872924850323e-07,1.7521237634749138e-07,1.2500006414117087e-07,8.765988574549319e-08,6.5787024937899081e-08,9.0788611049783142e-08,6.5900726057936935e-08
5.94525,7.3356291077884561e-07,1.7509071261913323e-07,1.2511007674943013e-07,8.7676753288515862e-08,6.5791583461763896e-08,9.0793082852311317e-08,6.5900261124774605e-08
5.9455,7.3351713565342139e-07,1.7496841369984821e-07,1.2522034078120903e-07,8.7693645494126887e-08,6.5796221974218184e-08,9.079749765356266e-08,6.5899824026499252e-08
5.94575,7.3347136585758226e-07,1.7484555891384562e-07,1.2533080125166235e-07,8.7710552007267556e-08,6.58009368048875e-08,9.0801850745064494e-08,6.5899413688455796e-08
5.946,7.3342558549197526e-07,1.7472232487733526e-07,1.2544126851869093e-07,8.7727482405487037e-08,6.5805732461405986e-08,9.0806156663119949e-08,6.5899044377578172e-08
5.94625,7.3337982903085152e-07,1.7459871336043436e-07,1.25551673218816e-07,8.7744442452647733e-08,6.5810608960084834e-08,9.081040973552755e-08,6.5898733470066649e-08
5.9465,7.3333400405207996e-07,1.7447493521125235e-07,1.2566193453687482e-07,8.7761432451587535e-08,6.5815546393322918e-08,9.0814621409057037e-08,6.5898475128338569e-08
5.94675,7.3328797385208786e-07,1.7435119566214092e-07,1.2577193415131446e-07,8.7778456145260453e-08,6.5820544930864875e-08,9.0818799733136132e-08,6.5898259195700106e-08
5.947,7.3324173111667625e-07,1.7422759590148446e-07,1.2588158967689485e-07,8.7795491317795136e-08,6.5825623547780355e-08,9.0822965844715013e-08,6.5898101570587699e-08
5.94725,7.3319528091597355e-07,1.7410421516811801e-07,1.2599080711905995e-07,8.7812513883481014e-08,6.5830789992514063e-08,9.0827130924446787e-08,6.5898016251403538e-08
5.9475,7.3314860961854926e-07,1.7398118771456125e-07,1.2609953134815038e-07,8.7829517563570706e-08,6.5836049660135657e-08,9.0831303444888056e-08,6.5898007929908025e-08
5.94775,7.3310180430377608e-07,1.7385852405085849e-07,1.2620776671867647e-07,8.7846482091481391e-08,6.58413886242158e-08,9.0835504080146344e-08,6.5898067778998365e-08
5.948,7.3305487928473492e-07,1.737362767621754e-07,1.2631541083377604e-07,8.7863390023364592e-08,6.5846807204319152e-08,9.0839737009509279e-08,6.5898177963185668e-08
5.94825,7.3300782089313293e-07,1.7361457104233941e-07,1.2642229564464017e-07,8.7880245897664691e-08,6.58523084448253e-08,9.084398809411964e-08,6.5898323184959563e-08
5.9485,7.3296060999859939e-07,1.73493624226534e-07,1.2652827426361425e-07,8.7897053520208742e-08,6.585787210002958e-08,9.0848244887421853e-08,6.5898494349530148e-08
5.94875,7.3291325860108373e-07,1.7337355830329535e-07,1.2663332322390437e-07,8.7913808431006277e-08,6.5863483883647658e-08,9.0852519954132258e-08,6.5898685451165994e-08
5.949,7.3286577216181457e-07,1.7325433052888065e-07,1.2673753327149413e-07,8.7930499786817459e-08,6.5869142101888685e-08,9.0856809047005259e-08,6.5898898875611562e-08
5.94925,7.3281826159337947e-07,1.7313585166378326e-07,1.2684088938466854e-07,8.7947109529627532e-08,6.5874852746610883e-08,9.0861127292737875e-08,6.5899128596633029e-08
5.9495,7.3277087908867495e-07,1.7301802672345395e-07,1.2694329173247214e-07,8.7963660600525942e-08,6.5880601589198806e-08,9.0865478946661572e-08,6.5899390988560796e-08
5.94975,7.3272360569129679e-07,1.7290099524833103e-07,1.2704464125873757e-07,8.7980148019202877e-08,6.5886379858076414e-08,9.0869866920641245e-08,6.5899685590894919e-08
5.95,7.3267640165182832e-07,1.7278476248629006e-07,1.2714495316442146e-07,8.7996577264186709e-08,6.589218991359988e-08,9.0874280185474811e-08,6.5900025278284164e-08
5.95025,7.3262933775035811e-07,1.7266923075928085e-07,1.2724417283667732e-07,8.8012934324902947e-08,6.5898023809635837e-08,9.0878731369804043e-08,6.5900409775848155e-08
5.9505,7.3258242776308412e-07,1.7255460517024478e-07,1.2734211971940892e-07,8.8029194066538424e-08,6.5903869173542208e-08,9.0883225267623371e-08,6.5900838172307661e-08
5.95075,7.3253565272197279e-07,1.7244121543184242e-07,1.2743864080264543e-07,8.804532898576047e-08,6.5909731313585827e-08,9.0887760689854459e-08,6.5901329320764883e-08
5.951,7.3248891625216309e-07,1.72329240559261e-07,1.2753367362858761e-07,8.8061311897879157e-08,6.5915631148251231e-08,9.0892328556747546e-08,6.5901857561282519e-08
5.95125,7.3244229125736711e-07,1.7221857523563997e-07,1.2762726580561409e-07,8.807714681300438e-08,6.5921562365531482e-08,9.08969328118391e-08,6.5902419836957968e-08
5.9515,7.3239578920487656e-07,1.7210911686932121e-07,1.2771944004905572e-07,8.8092835672498424e-08,6.5927534302680021e-08,9.0901564594966923e-08,6.5903035895711255e-08
5.95175,7.3234940665277593e-07,1.720008671705675e-07,1.2781021381913659e-07,8.8108352870854654e-08,6.5933562167945457e-08,9.0906219848498904e-08,6.5903716193915853e-08
5.952,7.3230314628757482e-07,1.7189386352852164e-07,1.278996032006369e-07,8.8123666283968704e-08,6.5939658823409447e-08,9.0910899763487788e-08,6.5904475837287775e-08
5.95225,7.3225696246163773e-07,1.717881328795223e-07,1.2798760539372695e-07,8.8138773378656924e-08,6.5945811769472976e-08,9.0915608278229424e-08,6.5905318404402708e-08
5.9525,7.3221087993410426e-07,1.7168376816525027e-07,1.2807417748980627e-07,8.8153680176660024e-08,6.5951998188958016e-08,9.0920353138074595e-08,6.5906252823718427e-08
5.95275,7.3216497199101282e-07,1.7158089112926433e-07,1.2815921805292405e-07,8.8168396913378741e-08,6.5958202218984175e-08,9.0925146767323536e-08,6.5907275888302696e-08
5.953,7.3211925163166127e-07,1.7147959721168684e-07,1.2824259781057896e-07,8.8182935127086341e-08,6.5964405100212118e-08,9.0930006244511839e-08,6.5908387246498259e-08
5.95325,7.3207374504803439e-07,1.7137999581256109e-07,1.2832409662287548e-07,8.8197300318285476e-08,6.5970595165763926e-08,9.093491123872158e-08,6.5909576659730626e-08
5.9535,7.3202851920709357e-07,1.7128212422506773e-07,1.2840359791519897e-07,8.8211469308043743e-08,6.5976780478737627e-08,9.0939855722062523e-08,6.591083032611718e-08
5.95375,7.3198363174604879e-07,1.711859659091227e-07,1.284811227899408e-07,8.822541777346021e-08,6.5982971899381215e-08,9.0944834833375049e-08,6.5912149274421932e-08
5.954,7.3193904632997556e-07,1.7109152206769127e-07,1.2855672119608852e-07,8.8239140936889728e-08,6.5989185166292875e-08,9.09498448167828e-08,6.5913530071590424e-08
5.95425,7.3189481300966143e-07,1.7099871209135083e-07,1.2863042572296085e-07,8.8252635456835774e-08,6.5995429870233548e-08,9.0954877348313686e-08,6.5914991166616276e-08
5.9545,7.3185095560736074e-07,1.709075461943762e-07,1.287022579429496e-07,8.8265877250909564e-08,6.600170268405215e-08,9.0959915706240664e-08,6.5916535749020966e-08
5.95475,7.3180746660576801e-07,1.7081802808036753e-07,1.2877226706590599e-07,8.8278863475034247e-08,6.6007997239548998e-08,9.0964951541023292e-08,6.5918167106554844e-08
5.955,7.3176433826660854e-07,1.7073022700672531e-07,1.2884046852769786e-07,8.8291596286123783e-08,6.601430770091394e-08,9.096999844930359e-08,6.5919887174308751e-08
5.95525,7.3172160057296085e-07,1.7064416043631001e-07,1.2890681675788847e-07,8.8304077399211733e-08,6.6020621025188915e-08,9.0975063784776432e-08,6.5921695233892602e-08
5.9555,7.3167924882024809e-07,1.7055982738602375e-07,1.2897127336270788e-07,8.8316318207186426e-08,6.6026914981082415e-08,9.0980152689525788e-08,6.5923614833759072e-08
5.95575,7.3163721216489021e-07,1.7047721432190066e-07,1.2903385462829269e-07,8.8328319581309012e-08,6.6033171342900409e-08,9.0985243637974388e-08,6.5925646092556088e-08
5.956,7.3159549118120064e-07,1.703962665761921e-07,1.2909455899924203e-07,8.8340091157864649e-08,6.6039384499559376e-08,9.0990333026683748e-08,6.5927798656278469e-08
5.95625,7.3155403848806128e-07,1.7031711085831607e-07,1.2915334647138665e-07,8.8351653480543186e-08,6.6045566064783762e-08,9.0995417979311812e-08,6.5930074735075956e-08
5.9565,7.3151283527985024e-07,1.7023982836859486e-07,1.2921022815740547e-07,8.836299462203581e-08,6.6051729210261766e-08,9.1000483827225015e-08,6.5932478050080027e-08
5.95675,7.314719191600365e-07,1.701643930381017e-07,1.2926519582357104e-07,8.8374096673266175e-08,6.605788107621531e-08,9.1005537581428325e-08,6.5935023581183827e-08
5.957,7.3143130748956499e-07,1.7009076162365561e-07,1.2931825922973954e-07,8.8384963682969447e-08,6.6064021380150318e-08,9.1010572486597495e-08,6.5937712499458462e-08
5.95725,7.3139102694336701e-07,1.7001886870987288e-07,1.2936948148010195e-07,8.839555464759899e-08,6.607015283969357e-08,9.1015575767784762e-08,6.5940552161268784e-08
5.9575,7.3135112756819897e-07,1.6994865933725651e-07,1.2941890139759993e-07,8.840583909272282e-08,6.6076261975131576e-08,9.1020549273783465e-08,6.5943544971796042e-08
5.95775,7.3131159786679965e-07,1.6988024367402236e-07,1.2946650715732924e-07,8.8415811683975748e-08,6.6082326334172048e-08,9.1025505677823599e-08,6.5946676446050333e-08
5.958,7.3127242351597331e-07,1.6981364753925877e-07,1.2951227998069666e-07,8.8425473115020809e-08,6.6088322326416355e-08,9.1030445505151777e-08,6.5949946664733518e-08
5.95825,7.312335699888792e-07,1.6974888784960402e-07,1.2955624706568867e-07,8.8434808497285767e-08,6.6094236432437708e-08,9.103534935057933e-08,6.5953336612772257e-08
5.9585,7.3119501072277024e-07,1.6968605490422693e-07,1.2959841539629468e-07,8.8443816311291863e-08,6.6100074157373143e-08,9.1040221130478114e-08,6.5956824298568734e-08
5.95875,7.3115677745209875e-07,1.6962511185563548e-07,1.2963878878858459e-07,8.845250776481796e-08,6.6105833942954796e-08,9.1045064650942358e-08,6.5960400498956548e-08
5.959,7.3111896236708358e-07,1.6956591770838111e-07,1.2967737124198892e-07,8.8460865233458401e-08,6.6111542717512818e-08,9.1049853753683677e-08,6.5964040204493375e-08
5.95925,7.3108155196446323e-07,1.6950841696161023e-07,1.2971418761900581e-07,8.8468898058288013e-08,6.6117193893992461e-08,9.1054597546246834e-08,6.5967722184049006e-08
5.9595,7.3104448825455933e-07,1.6945265812601079e-07,1.2974922894496656e-07,8.8476608686890026e-08,6.6122800219228503e-08,9.1059305720914443e-08,6.597143538331112e-08
5.95975,7.3100782797664877e-07,1.6939860005934583e-07,1.2978250185749741e-07,8.8483990856895644e-08,6.6128377250961078e-08,9.1063981488380071e-08,6.5975175491026925e-08
5.96,7.3097162029622038e-07,1.6934617010987245e-07,1.2981403849016807e-07,8.8491055183521688e-08,6.6133925296799876e-08,9.1068634535529608e-08,6.597895319625265e-08
5.96025,7.3093584333168155e-07,1.6929541797555869e-07,1.2984386457265546e-07,8.8497812663539574e-08,6.6139448293350649e-08,9.1073246896846191e-08,6.5982790159781365e-08
5.9605,7.3090046705468938e-07,1.6924639196675491e-07,1.2987198011377706e-07,8.8504260916193822e-08,6.614495437892443e-08,9.1077799455694265e-08,6.598668197381872e-08
5.96075,7.3086549792861445e-07,1.6919905791765514e-07,1.2989839047422831e-07,8.8510399394724415e-08,6.6150440392854571e-08,9.1082299252790823e-08,6.5990617540026569e-08
5.961,7.3083096404530773e-07,1.6915340831159746e-07,1.2992308152878538e-07,8.851624912186672e-08,6.6155880913389192e-08,9.108677008694461e-08,6.5994596549271161e-08
5.96125,7.3079685313337378e-07,1.6910946861709822e-07,1.299460770713583e-07,8.8521795119953101e-08,6.616127099069882e-08,9.1091231039007928e-08,6.5998629999273433e-08
5.9615,7.3076318643020203e-07,1.6906716482590675e-07,1.299674437001828e-07,8.8527003612819437e-08,6.6166603657490084e-08,9.109568638051622e-08,6.6002728956453184e-08
5.96175,7.3072997190822391e-07,1.6902651510869856e-07,1.2998726372903727e-07,8.8531836353829699e-08,6.6171865810869225e-08,9.1100146690642093e-08,6.6006898485380839e-08
