Physical Time (s),etp_left Monitor (W)
2.09,6.9076808037837765e-10
2.0925,6.4159221634871954e-10
2.095,5.8846045733289749e-10
2.0975,5.3206338488555398e-10
2.1,4.7315160828307239e-10
2.1025,4.1252963440511367e-10
2.105,3.5103352820251325e-10
2.1075,2.8951923502410074e-10
2.11,2.2888268339411413e-10
2.1125,1.7000837043142416e-10
2.115,1.137778263836271e-10
2.1175,6.1044318986134264e-11
2.12,1.2648058763028484e-11
2.1225,-3.0623369733158398e-11
2.125,-6.8007042954006055e-11
2.1275,-9.8772429409617783e-11
2.13,-1.2225051474024273e-10
2.1325,-1.3776494474167961e-10
2.135,-1.4488922285919326e-10
2.1375,-1.4322347240314835e-10
2.14,-1.324779192853233e-10
2.1425,-1.1248438573062962e-10
2.145,-8.319734815377143e-11
2.1475,-4.4698404972538988e-11
2.15,2.9332563894969282e-12
2.1525,5.9210204880683065e-11
2.155,1.2364733975779492e-10
2.1575,1.9567261055491967e-10
2.16,2.7455029900883718e-10
2.1625,3.5945603310793094e-10
2.165,4.4943637766432971e-10
2.1675,5.4348595481095121e-10
2.17,6.4053063520752534e-10
2.1725,7.3948152255782398e-10
2.175,8.3926409974657225e-10
2.1775,9.3879007957568836e-10
2.18,1.0370406702660029e-09
2.1825,1.1330087100467939e-09
2.185,1.2257557370075149e-09
2.1875,1.3144312789049056e-09
2.19,1.3982711964573765e-09
2.1925,1.4766137292406521e-09
2.195,1.5488951343313931e-09
2.1975,1.6146807797616932e-09
2.2,1.6736671622474134e-09
2.2025,1.7256627443335937e-09
2.205,1.7706363832689268e-09
2.2075,1.8086876691141763e-09
2.21,1.840039604699975e-09
2.2125,1.8650036553889551e-09
2.215,1.8839910168572061e-09
2.2175,1.8974615190707705e-09
2.22,1.9059252408279488e-09
2.2225,1.9099288529875757e-09
2.225,1.9100493212339486e-09
2.2275,1.9069004881551407e-09
2.23,1.9011203760039614e-09
2.2325,1.8933587796134524e-09
2.235,1.8842681872784643e-09
2.2375,1.8744848966702165e-09
2.24,1.8646325559007074e-09
2.2425,1.8552944401254407e-09
2.245,1.8470245455226152e-09
2.2475,1.8403391553547765e-09
2.25,1.8357168728645546e-09
2.2525,1.8335949189543495e-09
2.255,1.8343616601171749e-09
2.2575,1.8383586679699258e-09
2.26,1.8458732581718266e-09
2.2625,1.8571364191191544e-09
2.265,1.872321164022374e-09
2.2675,1.8915371134898213e-09
2.27,1.9148435424780487e-09
2.2725,1.9422533818905128e-09
2.275,1.9737129509289895e-09
2.2775,2.0091300067493017e-09
2.28,2.0483636342262651e-09
2.2825,2.0912155250786326e-09
2.285,2.1374480200918747e-09
2.2875,2.1867657867997953e-09
2.29,2.2388344671461409e-09
2.2925,2.2932763231153238e-09
2.295,2.3496816764403429e-09
2.2975,2.4076045989903939e-09
2.3,2.4665780586753166e-09
2.3025,2.5261191209002767e-09
2.305,2.5857200921250219e-09
2.3075,2.6448722012811482e-09
2.31,2.7030505797729714e-09
2.3125,2.7597285647123182e-09
2.315,2.8143893480395952e-09
2.3175,2.8665071876944611e-09
2.32,2.9155781623779371e-09
2.3225,2.9611134296904526e-09
2.325,3.002656967459869e-09
2.3275,3.0397839205117135e-09
2.33,3.0721054444881133e-09
2.3325,3.0992885229594644e-09
2.335,3.1210646580496227e-09
2.3375,3.137221545215219e-09
2.34,3.1476292480500313e-09
2.3425,3.1522090359003176e-09
2.345,3.1509421715252175e-09
2.3475,3.1438448223860088e-09
2.35,3.1309747855379086e-09
2.3525,3.1124663961084599e-09
2.355,3.0884524745809966e-09
2.3575,3.0591390546835367e-09
2.36,3.0247978844493125e-09
2.3625,2.9857662036361037e-09
2.365,2.9423178778226302e-09
2.3675,2.8950036585795967e-09
2.37,2.844301084288649e-09
2.3725,2.7906719594721639e-09
2.375,2.7346439400049062e-09
2.3775,2.6766776832227121e-09
2.38,2.6172544358443734e-09
2.3825,2.5568744379306923e-09
2.385,2.4960158461508293e-09
2.3875,2.4351755941982277e-09
2.39,2.3748381288680321e-09
2.3925,2.3155155709207738e-09
2.395,2.2577180107448451e-09
2.3975,2.2019057858138684e-09
2.4,2.1485135342887758e-09
2.4025,2.0979317292425661e-09
2.405,2.050431333172532e-09
2.4075,2.0063630367693493e-09
2.41,1.9657403575186888e-09
2.4125,1.9286798414094555e-09
2.415,1.8952669037792228e-09
2.4175,1.8655587092274267e-09
2.42,1.8395801268536721e-09
2.4225,1.8172957199268409e-09
2.425,1.7986149465150998e-09
2.4275,1.7833796160006964e-09
2.43,1.7713662092921519e-09
2.4325,1.7622566616976133e-09
2.435,1.7557382805075536e-09
2.4375,1.7513922468399754e-09
2.44,1.7487734182482148e-09
2.4425,1.7474095675204471e-09
2.445,1.7468336161945621e-09
2.4475,1.7465848390519305e-09
2.45,1.7462040071310145e-09
2.4525,1.7452500925940323e-09
2.455,1.7432855216174222e-09
2.4575,1.7398890867936167e-09
2.46,1.7346710096735446e-09
2.4625,1.7272824585244958e-09
2.465,1.7174267314054345e-09
2.4675,1.7048544452682086e-09
2.47,1.6893616320805384e-09
2.4725,1.6707957749838654e-09
2.475,1.6490390167411777e-09
2.4775,1.624013866708615e-09
2.48,1.5956912403825254e-09
2.4825,1.5640704829917651e-09
2.485,1.5291920603298439e-09
2.4875,1.4911387196176746e-09
2.49,1.4500521289559861e-09
2.4925,1.4060874610427382e-09
2.495,1.3594650083760728e-09
2.4975,1.3104210792955148e-09
2.5,1.2592250085089884e-09
2.5025,1.2061798832086869e-09
2.505,1.1515974517324157e-09
2.5075,1.0958051036157705e-09
2.51,1.0391390483773536e-09
2.5125,9.8193632303172631e-10
2.515,9.245413495187089e-10
2.5175,8.6729281859481924e-10
2.52,8.1054484649338024e-10
2.5225,7.546412992304231e-10
2.525,6.999300131444472e-10
2.5275,6.4673963863115085e-10
2.53,5.9538965623807675e-10
2.5325,5.4617208156266262e-10
2.535,4.9937289861369482e-10
2.5375,4.5526736470687911e-10
2.54,4.1411890033764016e-10
2.5425,3.7617340475014299e-10
2.545,3.4164450264280779e-10
2.5475,3.1072779496305731e-10
2.55,2.8356967021371598e-10
2.5525,2.6029955317589868e-10
2.555,2.4100708668838908e-10
2.5575,2.2576571630652539e-10
2.56,2.1461502152058192e-10
2.5625,2.0757432588176564e-10
2.565,2.0463527781879586e-10
2.5675,2.0575563900695307e-10
2.57,2.1086271231828535e-10
2.5725,2.1984927401817063e-10
2.575,2.3257705489124604e-10
2.5775,2.4888401908232841e-10
2.58,2.6857719937665148e-10
2.5825,2.9144266312818675e-10
2.585,3.1723351011038567e-10
2.5875,3.456830295361124e-10
2.59,3.765050802644126e-10
2.5925,4.0940403629137053e-10
2.595,4.4408025035653713e-10
2.5975,4.8021650764052612e-10
2.6,5.1751592178951024e-10
2.6025,5.5564848931224868e-10
2.605,5.9431873083558849e-10
2.6075,6.3318940428322804e-10
2.61,6.719378794083047e-10
2.6125,7.1022009119356211e-10
2.615,7.4770938692653192e-10
2.6175,7.8397739532475276e-10
2.62,8.1885672397614406e-10
2.6225,8.5210502616948505e-10
2.625,8.835264875449106e-10
2.6275,9.1296489740496095e-10
2.63,9.4028987392729381e-10
2.6325,9.6540778904033706e-10
2.635,9.8826091716487776e-10
2.6375,1.0088221723762932e-09
2.64,1.0271021584330279e-09
2.6425,1.0431525657627166e-09
2.645,1.0570481539860574e-09
2.6475,1.0688937960081293e-09
2.65,1.0788163326346228e-09
2.6525,1.086984584311308e-09
2.655,1.0936023772755002e-09
2.6575,1.0989168455777045e-09
2.66,1.1032153454474502e-09
2.6625,1.1068053003010945e-09
2.665,1.1100075682884766e-09
2.6675,1.1131489881814619e-09
2.67,1.1165552600086774e-09
2.6725,1.1205450858082538e-09
2.675,1.1254268643208375e-09
2.6775,1.1314970514911043e-09
2.68,1.1390395128657225e-09
2.6825,1.1483357360329163e-09
2.685,1.1596431814264436e-09
2.6875,1.1732248237928429e-09
2.69,1.1893188024302984e-09
2.6925,1.2081595954437915e-09
2.695,1.2299350184332638e-09
2.6975,1.2548732795068384e-09
2.7,1.2830083513173323e-09
2.7025,1.3143827621295025e-09
2.705,1.3490134198966839e-09
2.7075,1.3868435157157465e-09
2.71,1.427801147349504e-09
2.7125,1.4717447050648881e-09
2.715,1.5185147686878175e-09
2.7175,1.5678993297290281e-09
2.72,1.6196679875685013e-09
2.7225,1.6735501392159549e-09
2.725,1.7292350110781495e-09
2.7275,1.786412462524432e-09
2.73,1.8447276461879745e-09
2.7325,1.9038224554668637e-09
2.735,1.9633269435096464e-09
2.7375,2.0228635187090562e-09
2.74,2.0820578351539711e-09
2.7425,2.140551000018772e-09
2.745,2.1979750239098429e-09
2.7475,2.2539528227853407e-09
2.75,2.3081070423682721e-09
2.7525,2.3600718636141106e-09
2.755,2.4094854998844473e-09
2.7575,2.4560323271130153e-09
2.76,2.4994568954091582e-09
2.7625,2.5395573359736996e-09
2.765,2.5761599462492822e-09
2.7675,2.6091532936286691e-09
2.77,2.6384352019946008e-09
2.7725,2.6639406515343051e-09
2.775,2.6856268995563146e-09
2.7775,2.7034856382488228e-09
2.78,2.717554001030828e-09
2.7825,2.7278988411516967e-09
2.785,2.7346262373706487e-09
2.7875,2.7378696252136273e-09
2.79,2.7377860864788618e-09
2.7925,2.7345446048037362e-09
2.795,2.7283195903551603e-09
2.7975,2.7193062894773058e-09
2.8,2.7077068014964113e-09
2.8025,2.6937439867728653e-09
2.805,2.6776448889560413e-09
2.8075,2.6596529060969693e-09
2.81,2.6400296978138952e-09
2.8125,2.6190338289295866e-09
2.815,2.5969403342863494e-09
2.8175,2.5740278120071629e-09
2.82,2.5505616231698733e-09
2.8225,2.5267939456140726e-09
2.825,2.5029741556879013e-09
2.8275,2.4793408328575947e-09
2.83,2.4560967836469458e-09
2.8325,2.433446497021006e-09
2.835,2.4115704529089493e-09
2.8375,2.3906480134797208e-09
2.84,2.37081311585622e-09
2.8425,2.3521897202472516e-09
2.845,2.3348850501910627e-09
2.8475,2.3189818100471565e-09
2.85,2.3045351332797902e-09
2.8525,2.2915913985929906e-09
2.855,2.2801656715638329e-09
2.8575,2.2702835116568079e-09
2.86,2.2618855379476246e-09
2.8625,2.2549089539126786e-09
2.865,2.2492560611617574e-09
2.8675,2.2447884432638758e-09
2.87,2.2413315354295041e-09
2.8725,2.238690805188189e-09
2.875,2.2366506325616744e-09
2.8775,2.2349975981686634e-09
2.88,2.2335206707318533e-09
2.8825,2.2320051370813816e-09
2.885,2.2302171009037631e-09
2.8875,2.2279082357607995e-09
2.89,2.2248223257568455e-09
2.8925,2.2207124820481846e-09
2.895,2.2153524841320473e-09
2.8975,2.2085423454713245e-09
2.9,2.2001108504302981e-09
2.9025,2.1899039385698687e-09
2.905,2.1777719535947067e-09
2.9075,2.163571445180236e-09
2.91,2.1471666137306922e-09
2.9125,2.1284233441580371e-09
2.915,2.1072178753046116e-09
2.9175,2.0834495695562104e-09
2.92,2.0570414562783395e-09
2.9225,2.0279682662624848e-09
2.925,1.9962513379838248e-09
2.9275,1.9619548397646352e-09
2.93,1.925182710233222e-09
2.9325,1.8860647798423168e-09
2.935,1.8447418092411325e-09
2.9375,1.8013731249488862e-09
2.94,1.756133037945751e-09
2.9425,1.7092053688688543e-09
2.945,1.6608009423900291e-09
2.9475,1.6111388267625365e-09
2.95,1.5604505813605779e-09
2.9525,1.5088310770781862e-09
2.955,1.456739540669444e-09
2.9575,1.4044009983635714e-09
2.96,1.3520872247254e-09
2.9625,1.3000396734264366e-09
2.965,1.24852334728545e-09
2.9675,1.1977820256233875e-09
2.97,1.1480742057688894e-09
2.9725,1.0996420636534326e-09
2.975,1.0527151294874066e-09
2.9775,1.0075082635685633e-09
2.98,9.6423098158753176e-10
2.9825,9.2305944771122448e-10
2.985,8.8416594511023338e-10
2.9875,8.476826638970201e-10
2.99,8.137170140217883e-10
2.9925,7.8237074057510978e-10
2.995,7.5374786422309823e-10
2.9975,7.2788670504230425e-10
3.0,7.048242515945765e-10
3.0025,6.8454337184680098e-10
3.005,6.6700408127057077e-10
3.0075,6.5212108757154301e-10
3.01,6.3979410966987287e-10
3.0125,6.2993443119674123e-10
3.015,6.2239722574081457e-10
3.0175,6.1705853242032727e-10
3.02,6.1379743931121938e-10
3.0225,6.1248100378281342e-10
3.025,6.12959253591557e-10
3.0275,6.1508237344203369e-10
3.03,6.1867538198218146e-10
3.0325,6.2358261108896371e-10
3.035,6.2964450916031184e-10
3.0375,6.3671071051232106e-10
3.04,6.4461685561750929e-10
3.0425,6.5319109089983415e-10
3.045,6.6224347351244104e-10
3.0475,6.7158888020715221e-10
3.05,6.8104337122172971e-10
3.0525,6.904555495300472e-10
3.055,6.9973062605583672e-10
3.0575,7.0878511800305362e-10
3.06,7.1757359591093185e-10
3.0625,7.2604175826055962e-10
3.065,7.3412913500747544e-10
3.0675,7.4177017886113421e-10
3.07,7.4889791851957749e-10
3.0725,7.5547174219559664e-10
3.075,7.6148622268618522e-10
3.0775,7.6698725049849193e-10
3.08,7.7204228067347771e-10
3.0825,7.7673296794052031e-10
3.085,7.8112054577152328e-10
3.0875,7.8526299612540594e-10
3.09,7.8921487391682757e-10
3.0925,7.9302803364040483e-10
3.095,7.9678032268172709e-10
3.0975,8.0056612238686992e-10
3.1,8.0450485151803355e-10
3.1025,8.0873153572512707e-10
3.105,8.133717770482392e-10
3.1075,8.1854430319043012e-10
3.11,8.2435474924507229e-10
3.1125,8.3090107574550131e-10
3.115,8.3827338101166071e-10
3.1175,8.4655819203324533e-10
3.12,8.5582971627829969e-10
3.1225,8.6613575910444609e-10
3.125,8.7755389689374359e-10
3.1275,8.9014940444639935e-10
3.13,9.0398900330550977e-10
3.1325,9.1913950004577311e-10
3.135,9.3567233713025157e-10
3.1375,9.5364417625044843e-10
3.14,9.7310893219600297e-10
3.1425,9.9410665635462332e-10
3.145,1.0166738076755048e-09
3.1475,1.0408246456276713e-09
3.15,1.0665658540120732e-09
3.1525,1.0938842152099188e-09
3.155,1.1227503422448556e-09
3.1575,1.1531310525922733e-09
3.16,1.1849880206174299e-09
3.1625,1.2182854214655463e-09
3.165,1.2530023491156989e-09
3.1675,1.2890956346734607e-09
3.17,1.3265191155043603e-09
3.1725,1.3652071160699341e-09
3.175,1.4050664381076987e-09
3.1775,1.4459913935437051e-09
3.18,1.48785541312567e-09
3.1825,1.5305188687218342e-09
3.185,1.5738285101586374e-09
3.1875,1.6176185377951585e-09
3.19,1.6617252798117542e-09
3.1925,1.7059890913088211e-09
3.195,1.7502680947514183e-09
3.1975,1.7944199795984253e-09
3.2,1.8383099867784636e-09
3.2025,1.8817906394617059e-09
3.205,1.9247091844734016e-09
3.2075,1.9669042951279451e-09
3.21,2.0082032180471275e-09
3.2125,2.0484566314499267e-09
3.215,2.0874927890270607e-09
3.2175,2.1253651562044342e-09
3.22,2.1615322476873647e-09
3.2225,2.1962482891094278e-09
3.225,2.2290649888168073e-09
3.2275,2.2602218848559555e-09
3.23,2.2893232141517669e-09
3.2325,2.3166362634312621e-09
3.235,2.3418125020626669e-09
3.2375,2.3651048109242421e-09
3.24,2.3862464386028071e-09
3.2425,2.4054796523064216e-09
3.245,2.422575052470938e-09
3.2475,2.4376650053605506e-09
3.25,2.4508005079818107e-09
3.2525,2.4619787216715971e-09
3.255,2.4712618630433249e-09
3.2575,2.4787389301639514e-09
3.26,2.4845087380394987e-09
3.2625,2.4886754782460788e-09
3.265,2.4913311856734153e-09
3.2675,2.4925750499258596e-09
3.27,2.4924919116333835e-09
3.2725,2.4911764263889626e-09
3.275,2.4887438424782017e-09
3.2775,2.4853332355242408e-09
3.28,2.481104235049185e-09
3.2825,2.4762279684383009e-09
3.285,2.4708675716835184e-09
3.2875,2.4651589179917729e-09
3.29,2.459210276403287e-09
3.2925,2.4531752670881491e-09
3.295,2.4471144011058582e-09
3.2975,2.4411583525632302e-09
3.3,2.435399919520807e-09
3.3025,2.4299448200620017e-09
3.305,2.4248892282088074e-09
3.3075,2.4203221074245523e-09
3.31,2.4162968714798988e-09
3.3125,2.4128323786190725e-09
3.315,2.4099086968648933e-09
3.3175,2.4074922356193668e-09
3.32,2.4055522511500674e-09
3.3225,2.4040595631439375e-09
3.325,2.402998872088276e-09
3.3275,2.4023792339082053e-09
3.33,2.402193009781489e-09
3.3325,2.4024075826803896e-09
3.335,2.4029221910789258e-09
3.3375,2.4035768472632621e-09
3.34,2.4041669615761774e-09
3.3425,2.4045112393806085e-09
3.345,2.4044785436786253e-09
3.3475,2.4039963326250055e-09
3.35,2.4030048035902777e-09
3.3525,2.4014330825084047e-09
3.355,2.3991517372900432e-09
3.3575,2.3959807070141219e-09
3.36,2.3917338623757576e-09
3.3625,2.3862493658388617e-09
3.365,2.3794009268723284e-09
3.3675,2.3710633125040547e-09
3.37,2.3612635252938316e-09
3.3725,2.3498754764305683e-09
3.375,2.3368223510449762e-09
3.3775,2.3220281673778131e-09
3.38,2.305427477675002e-09
3.3825,2.286954974998125e-09
3.385,2.2665774032814402e-09
3.3875,2.2442780560769558e-09
3.39,2.2200651292907557e-09
3.3925,2.1939602282966107e-09
3.395,2.1660011496308133e-09
3.3975,2.1362304858033456e-09
3.4,2.1046932950411651e-09
3.4025,2.0714443796786065e-09
3.405,2.0365592253158945e-09
3.4075,2.0001427359608811e-09
3.41,1.9623526392598782e-09
3.4125,1.9233787573400203e-09
3.415,1.8834250833940134e-09
3.4175,1.8427068177090311e-09
3.42,1.8014216219854137e-09
3.4225,1.7597387322688554e-09
3.425,1.7178172248662824e-09
3.4275,1.6758005240176057e-09
3.43,1.6338509096919879e-09
3.4325,1.5921493923542992e-09
3.435,1.5508966628203502e-09
3.4375,1.51031118309089e-09
3.44,1.4706240205557206e-09
3.4425,1.432061650687336e-09
3.445,1.3948287118251499e-09
3.4475,1.3591095516720434e-09
3.45,1.3250643434281904e-09
3.4525,1.2928286400291574e-09
3.455,1.2625103023441286e-09
3.4575,1.2342202385936299e-09
3.46,1.2080506844570848e-09
3.4625,1.1840724300047293e-09
3.465,1.1623369106170689e-09
3.4675,1.1428751551166086e-09
3.47,1.1256891496198528e-09
3.4725,1.1107620372338749e-09
3.475,1.09804879608943e-09
3.4775,1.0874909777068653e-09
3.48,1.0790285728155261e-09
3.4825,1.0725910704533602e-09
3.485,1.0680972526155441e-09
3.4875,1.0654592964239009e-09
3.49,1.064559612746566e-09
3.4925,1.0652572826998089e-09
3.495,1.0673942475295375e-09
3.4975,1.0707972478233495e-09
3.5,1.0752843149964443e-09
3.5025,1.0806656793389139e-09
3.505,1.0867560083863666e-09
3.5075,1.0933711169330897e-09
3.51,1.1003300054922719e-09
3.5125,1.1074505001464078e-09
3.515,1.1145567872399538e-09
3.5175,1.1214776895477392e-09
3.52,1.1280538091105077e-09
3.5225,1.1341431751639546e-09
3.525,1.1396311005482537e-09
3.5275,1.1444212426522686e-09
3.53,1.1484456882277562e-09
3.5325,1.1516569033697315e-09
3.535,1.1540246224362177e-09
3.5375,1.1555409834499399e-09
3.54,1.1562151197719359e-09
3.5425,1.1560722097106057e-09
3.545,1.1551591403518916e-09
3.5475,1.1535464439041925e-09
3.55,1.1513232242699948e-09
3.5525,1.1485773933487848e-09
3.555,1.1454132337039526e-09
3.5575,1.1419614547496228e-09
3.56,1.1383443947935778e-09
3.5625,1.1346909456285807e-09
3.565,1.1311392909971115e-09
3.5675,1.1278355021470258e-09
3.57,1.1249332856043531e-09
3.5725,1.1225952084449058e-09
3.575,1.1209621800530881e-09
3.5775,1.1202278540423364e-09
3.58,1.1205216592108032e-09
3.5825,1.1220076511136014e-09
3.585,1.1248025353581794e-09
3.5875,1.1290951479432322e-09
3.59,1.134983241410025e-09
3.5925,1.1425465983362055e-09
3.595,1.1518006004302895e-09
3.5975,1.1628166423247401e-09
3.6,1.17565131514233e-09
3.6025,1.1903504302764903e-09
3.605,1.2069473136562252e-09
3.6075,1.2254715757520892e-09
3.61,1.2459902071512388e-09
3.6125,1.2683157687202424e-09
3.615,1.2926019185614057e-09
3.6175,1.3185253044082979e-09
3.62,1.3461185331416135e-09
3.6225,1.3752922521593054e-09
3.625,1.4059624393382043e-09
3.6275,1.4380537642635199e-09
3.63,1.4714686670010978e-09
3.6325,1.5060994799049828e-09
3.635,1.5417959510136233e-09
3.6375,1.5783580362179506e-09
3.64,1.615538513680719e-09
3.6425,1.65306570081408e-09
3.645,1.6906675467179863e-09
3.6475,1.7281088533848626e-09
3.65,1.7652213425076665e-09
3.6525,1.8019179921155484e-09
3.655,1.838157448413662e-09
3.6575,1.8739163329571617e-09
3.66,1.9091519143841815e-09
3.6625,1.9437729016232686e-09
3.665,1.9776457246253525e-09
3.6675,2.01061395194816e-09
3.67,2.0425267030017245e-09
3.6725,2.0732669268693021e-09
3.675,2.1027973898752041e-09
3.6775,2.131110496826696e-09
3.68,2.1582398286691963e-09
3.6825,2.1842307402868365e-09
3.685,2.2091210589392836e-09
3.6875,2.2329190523140327e-09
3.69,2.2556252203048237e-09
3.6925,2.2772300109373845e-09
3.695,2.2977305646832064e-09
3.6975,2.3171556243666776e-09
3.7,2.3355344785648567e-09
3.7025,2.3529206509153841e-09
3.705,2.3693615088076838e-09
3.7075,2.3849216681571109e-09
3.71,2.399657435658704e-09
3.7125,2.4136244006764869e-09
3.715,2.4268694215041438e-09
3.7175,2.43943779969483e-09
3.72,2.4513790748617512e-09
3.7225,2.4627187626345328e-09
3.725,2.4735039303158057e-09
3.7275,2.4837682156529317e-09
3.73,2.4935527572031434e-09
3.7325,2.5029021546788421e-09
3.735,2.5118550017930431e-09
3.7375,2.5204414687969818e-09
3.74,2.5286905285515724e-09
3.7425,2.5366113245368918e-09
3.745,2.5441984791675711e-09
3.7475,2.5514301722816548e-09
3.75,2.5582785416070098e-09
3.7525,2.5647036383073098e-09
3.755,2.5706692392935415e-09
3.7575,2.5761457045533231e-09
3.76,2.5811079229791913e-09
3.7625,2.5855314056045795e-09
3.765,2.5893917082507949e-09
3.7675,2.5926631133690086e-09
3.77,2.5953180976814912e-09
3.7725,2.5973258312789478e-09
3.775,2.5986617126078558e-09
3.7775,2.5993066604035655e-09
3.78,2.5992469832236836e-09
3.7825,2.5984739961923239e-09
3.785,2.5969844303830003e-09
3.7875,2.5947753468097784e-09
3.79,2.5918442519359808e-09
3.7925,2.5882022873319462e-09
3.795,2.5838456459133206e-09
3.7975,2.5788338961956982e-09
3.8,2.5731527410099728e-09
3.8025,2.5668738145662463e-09
3.805,2.5599711128533512e-09
3.8075,2.5524631922704847e-09
3.81,2.5443618701171895e-09
3.8125,2.5356255245864036e-09
3.815,2.5262396489862894e-09
3.8175,2.5161569121397105e-09
3.82,2.5053757438945673e-09
3.8225,2.4937931148949148e-09
3.825,2.4813587926127298e-09
3.8275,2.4680606957078016e-09
3.83,2.4538656592419279e-09
3.8325,2.4388158463495585e-09
3.835,2.4228483099562627e-09
3.8375,2.4060269708304018e-09
3.84,2.3883516325876025e-09
3.8425,2.369798135191821e-09
3.845,2.3503489091673602e-09
