Physical Time (s),enth_flux_viscous_right Monitor (W): right_cv1,enth_flux_viscous_right Monitor (W): right_cv2,enth_flux_viscous_right Monitor (W): right_cv3,enth_flux_viscous_right Monitor (W): right_cv4,enth_flux_viscous_right Monitor (W): right_cv5,enth_flux_viscous_right Monitor (W): right_cv6,enth_flux_viscous_right Monitor (W): right_cv7
2.975,1.2738993114594801e-08,-2.2786573536579164e-09,-2.301553522488207e-09,2.4078786592500512e-10,4.3056865449963839e-10,-5.53117653795193e-09,-9.3482269188614248e-11
2.9775,1.2924217941940906e-08,-1.5643038563959283e-09,-2.3628913960492112e-09,3.2461665188915316e-11,3.8181405487142808e-10,-5.3605245323450199e-09,-1.0682776093205262e-10
2.98,1.3130078994345739e-08,-8.5617472476139108e-10,-2.3223780959290184e-09,-1.6360719005977642e-10,2.9494433076359464e-10,-5.189440984573827e-09,-1.2026716831430925e-10
2.9825,1.3346749304923953e-08,-1.5900587463812599e-10,-2.1860182600454643e-09,-3.4064464497579503e-10,1.7542181981137789e-10,-5.0206406863595696e-09,-1.3359165362725302e-10
2.985,1.3568019108682474e-08,5.2516528733731126e-10,-1.9585885020098937e-09,-4.9580015589981705e-10,2.9716703894127614e-11,-4.8578503450740243e-09,-1.4655833819148675e-10
2.9875,1.378631571563757e-08,1.1908947759639641e-09,-1.6475691308984683e-09,-6.269288800951937e-10,-1.3671175214828201e-10,-4.7053031936215992e-09,-1.5902905328186909e-10
2.99,1.399813320249193e-08,1.8265698966968794e-09,-1.2594273802645503e-09,-7.3872521951620987e-10,-3.1675634622453595e-10,-4.5646046823439353e-09,-1.7079261621038553e-10
2.9925,1.4198728177721933e-08,2.4232876447205449e-09,-8.0809767349475267e-10,-8.33432657969033e-10,-5.0499815929099608e-10,-4.4371228092827496e-09,-1.8173515866773617e-10
2.995,1.4389007384225012e-08,2.9755312136436543e-09,-3.1443832962391329e-10,-9.1178503704166427e-10,-6.9503139658925098e-10,-4.323237286990471e-09,-1.9169240502240899e-10
2.9975,1.457538339745402e-08,3.4765748333207612e-09,1.9329839416236706e-10,-9.7622148191563898e-10,-8.7666308864037187e-10,-4.2238621612416287e-09,-2.0054568510488206e-10
3.0,1.4758564249085852e-08,3.9205101107188398e-09,6.7615400768719232e-10,-1.0276408611201954e-09,-1.0427876779330488e-09,-4.1402300289246042e-09,-2.0810229286965891e-10
3.0025,1.4928888055063618e-08,4.3027592691417434e-09,1.1007916907548021e-09,-1.0683509273837143e-09,-1.1871175396992629e-09,-4.073404310884778e-09,-2.1432639638280671e-10
3.005,1.5095987668823062e-08,4.6183734651385528e-09,1.4408810228928931e-09,-1.1000185785634354e-09,-1.3070027427056943e-09,-4.0243779334244287e-09,-2.1901225639184829e-10
3.0075,1.5254440868891092e-08,4.8673134726047572e-09,1.6795033731744174e-09,-1.1284136526807157e-09,-1.4048018446209923e-09,-3.9932274905976616e-09,-2.2211165818985991e-10
3.01,1.5397779198349142e-08,5.043875697935236e-09,1.8087941165487236e-09,-1.1562476630525902e-09,-1.4838725586439114e-09,-3.9799439413320308e-09,-2.2365695636061369e-10
3.0125,1.5519409234770289e-08,5.1248007401519778e-09,1.8216837194643967e-09,-1.18546096259037e-09,-1.5466486105432079e-09,-3.9843000411875999e-09,-2.2352444979157989e-10
3.015,1.561358153429883e-08,5.0729942526379137e-09,1.7155023517798913e-09,-1.2185953142091027e-09,-1.6007246974838705e-09,-4.0044071789699352e-09,-2.2179199690768954e-10
3.0175,1.5671979624743844e-08,4.8611938486433843e-09,1.4762762184119099e-09,-1.2577899239074067e-09,-1.654312639469781e-09,-4.0379130815472217e-09,-2.1851401265017013e-10
3.02,1.5698170273641955e-08,4.4850125581582797e-09,1.0947585234574101e-09,-1.30337308297957e-09,-1.713193951533379e-09,-4.0815370010156167e-09,-2.1380263699115947e-10
3.0225,1.569608420483108e-08,3.9557806876291173e-09,5.801830967482033e-10,-1.3578510353712144e-09,-1.7821697259568045e-09,-4.1320534810165258e-09,-2.077122346905256e-10
3.025,1.5676646761136072e-08,3.2978543066684297e-09,-3.4091346699065299e-11,-1.4251878863921033e-09,-1.8611854745029336e-09,-4.1856513206574146e-09,-2.0041085338680881e-10
3.0275,1.5654495941776846e-08,2.5424769272582754e-09,-6.8551342398623567e-10,-1.5082423947366399e-09,-1.9492168018344813e-09,-4.238159606993205e-09,-1.9202712468721532e-10
3.03,1.5639389735207198e-08,1.747440377616106e-09,-1.3010898698267625e-09,-1.6047760482062873e-09,-2.0457278623831376e-09,-4.28527655037964e-09,-1.8272159706955351e-10
3.0325,1.5633795435364294e-08,9.7275225546879488e-10,-1.8231970801403121e-09,-1.7102142171812129e-09,-2.1497959386498426e-09,-4.3251190156966783e-09,-1.7270640153602881e-10
3.035,1.5647745985397953e-08,2.9538138553328756e-10,-2.213655489627633e-09,-1.8180166216984472e-09,-2.2584496174697151e-09,-4.3575033186689599e-09,-1.6211788235206566e-10
3.0375,1.5688191424473838e-08,-2.0780615329649935e-10,-2.4536703519136885e-09,-1.9204411885517355e-09,-2.3679284324008441e-09,-4.3823762356356389e-09,-1.5115226681932751e-10
3.04,1.5757026034782103e-08,-4.6184843573195555e-10,-2.5386601873632169e-09,-2.0072085002096089e-09,-2.4746306726276873e-09,-4.4005777256593422e-09,-1.3999260224643814e-10
3.0425,1.5848225673779739e-08,-4.1084654072995874e-10,-2.4728237593221449e-09,-2.0679160676227264e-09,-2.5746747804263367e-09,-4.4139624322061732e-09,-1.2883268110727648e-10
3.045,1.5958284275005781e-08,-3.512171741840948e-11,-2.2688661430411709e-09,-2.0926974096178164e-09,-2.6630304911521302e-09,-4.4256888196944461e-09,-1.1786490785613645e-10
3.0475,1.6077182892918367e-08,6.3422019883018253e-10,-1.9392823222409335e-09,-2.0723771409684216e-09,-2.7321862530353243e-09,-4.4381343371733499e-09,-1.073286744501237e-10
3.05,1.6189818534391263e-08,1.5026588577122396e-09,-1.5071823017787982e-09,-1.9990110830251405e-09,-2.7751305526394517e-09,-4.4534178653406537e-09,-9.7450060205044909e-11
3.0525,1.6274724557508592e-08,2.4318851387414176e-09,-1.0003951707504292e-09,-1.8691650633839251e-09,-2.7851455327163182e-09,-4.4734682840216724e-09,-8.8429438928798688e-11
3.055,1.6310843652290324e-08,3.2688379972066605e-09,-4.5038632368585087e-10,-1.682279582130477e-09,-2.7584884973846129e-09,-4.5001980618215417e-09,-8.045281092757777e-11
3.0575,1.6287930702033011e-08,3.8825618275228881e-09,1.0624034506711823e-10,-1.440690696136613e-09,-2.6921487896063545e-09,-4.5351725420505281e-09,-7.3665319266626893e-11
3.06,1.619217049264295e-08,4.1477269687582841e-09,6.371445907504135e-10,-1.147342385033585e-09,-2.5854087508569166e-09,-4.5794845632079103e-09,-6.8256429137453538e-11
3.0625,1.6030143309884073e-08,3.9775922067319714e-09,1.1074047279462841e-09,-8.1427251510549847e-10,-2.4375015019324138e-09,-4.6324955800280009e-09,-6.438725183602009e-11
3.065,1.5797720372445344e-08,3.3381601961690549e-09,1.487511125159074e-09,-4.5791484713742467e-10,-2.2503320025751818e-09,-4.6905669234381069e-09,-6.2218841756052246e-11
3.0675,1.5505088318474552e-08,2.2821004991303176e-09,1.7533938894073975e-09,-9.6144153418427197e-11,-2.0309605876168531e-09,-4.7500547866228736e-09,-6.1901354486874224e-11
3.07,1.5154733670771443e-08,9.3664035569710772e-10,1.8865174009277499e-09,2.519724891988432e-10,-1.7853871138495943e-09,-4.8077227262118176e-09,-6.3571529097929412e-11
3.0725,1.4759844369708717e-08,-5.343896174110953e-10,1.8852960061126944e-09,5.69201723042825e-10,-1.517562765073783e-09,-4.8600591739373901e-09,-6.7274952881068153e-11
3.075,1.4344204414133267e-08,-1.9514859467184866e-09,1.7560302129229021e-09,8.3842101119115222e-10,-1.2334319632238169e-09,-4.9034207910759978e-09,-7.2912195293699282e-11
3.0775,1.3928510046572429e-08,-3.1608906188725993e-09,1.5092231491841502e-09,1.0561187689146375e-09,-9.4095611813696872e-10,-4.9334879040962094e-09,-8.0598721648504989e-11
3.08,1.3534751834002798e-08,-4.064738236642233e-09,1.160050747947708e-09,1.2149986603806942e-09,-6.4894905649525846e-10,-4.9478679518249672e-09,-9.0138209895308867e-11
3.0825,1.3185981261920562e-08,-4.6461665873286626e-09,7.2940201782026027e-10,1.310473345299407e-09,-3.7148347742170609e-10,-4.9451519693373248e-09,-1.0166627067450417e-10
3.085,1.2897425750711339e-08,-4.9433081731291352e-09,2.4382789451610343e-10,1.3404531820793769e-09,-1.1793054358915767e-10,-4.9235489612010058e-09,-1.1514360245630811e-10
3.0875,1.2678743674208479e-08,-5.0057748019408921e-09,-2.684986361337361e-10,1.3073137145680444e-09,1.082745456738401e-10,-4.8814482533981537e-09,-1.3069013834232777e-10
3.09,1.2536385786942573e-08,-4.8543770971022873e-09,-7.7574960630490051e-10,1.2156068057767752e-09,3.0151344399631245e-10,-4.8169170220727582e-09,-1.4812607677840727e-10
3.0925,1.2476884232750674e-08,-4.5090435875177799e-09,-1.247544050946841e-09,1.0707506013787991e-09,4.5509418190747967e-10,-4.731424619858388e-09,-1.6740112718050978e-10
3.095,1.249066138820804e-08,-4.003875745834148e-09,-1.6540641173470392e-09,8.8629626885818104e-10,5.6767155948041372e-10,-4.6281413730837808e-09,-1.8843630272472997e-10
3.0975,1.2567746025607309e-08,-3.3840419833732239e-09,-1.970960736896573e-09,6.7611738943466764e-10,6.3817192822427214e-10,-4.5100726761548748e-09,-2.1099445018987945e-10
3.1,1.2695932481765088e-08,-2.6974390329678183e-09,-2.1889973514699663e-09,4.5330089054457618e-10,6.6564966344332356e-10,-4.3795087712671311e-09,-2.3501143589143128e-10
3.1025,1.2861826156474198e-08,-1.9831701366223876e-09,-2.3026643527849762e-09,2.3027443015802123e-10,6.5295870402394312e-10,-4.2389341739211464e-09,-2.6038843924907794e-10
3.105,1.30563970988595e-08,-1.2679145856719855e-09,-2.3145691499430758e-09,1.6954862745196318e-11,5.9995206761586209e-10,-4.0909458187292684e-09,-2.8724559303525108e-10
3.1075,1.326952816394968e-08,-5.6168290555857634e-10,-2.2279355478020069e-09,-1.7972966864901857e-10,5.0728336244872573e-10,-3.937455196106869e-09,-3.1559355734355747e-10
3.11,1.3488686021383229e-08,1.3199911791835981e-10,-2.0470572770314899e-09,-3.5443728475713157e-10,3.8062295852756503e-10,-3.7796631076561827e-09,-3.4528735374034233e-10
3.1125,1.3711974649388791e-08,8.1047146158284793e-10,-1.779256926821542e-09,-5.0409198506045151e-10,2.2709938894452852e-10,-3.6196346381291328e-09,-3.7624106975760004e-10
3.115,1.3928878548786296e-08,1.4662377947299027e-09,-1.4301251380237505e-09,-6.3007439105009058e-10,5.2628299172927856e-11,-3.4604920096717635e-09,-4.0910946059393483e-10
3.1175,1.4137381328254591e-08,2.088601626590168e-09,-1.0105005533213787e-09,-7.3654832142164633e-10,-1.3537970599267149e-10,-3.3060801114749794e-09,-4.4557126034295184e-10
3.12,1.4335415217588549e-08,2.6710688200595885e-09,-5.3708930945502754e-10,-8.2445232302239913e-10,-3.3096780178825319e-10,-3.1608969615151796e-09,-4.8422211361425681e-10
3.1225,1.4524002345668296e-08,3.2071377748837338e-09,-3.4327423460106748e-11,-8.9540446816114884e-10,-5.2702817359988166e-10,-3.0284076825235617e-09,-5.2463539345726992e-10
3.125,1.4707539866060774e-08,3.6908525303709018e-09,4.6340882105672589e-10,-9.5059148184051729e-10,-7.1310324031293784e-10,-2.9098505666055577e-09,-5.6680903303566377e-10
3.1275,1.4883230319312746e-08,4.115245510343746e-09,9.183734891207085e-10,-9.9254176225067774e-10,-8.8197245920876411e-10,-2.8059958206205712e-09,-6.1077237848021734e-10
3.13,1.5048623467454022e-08,4.4758564038507181e-09,1.3011009859954282e-09,-1.0226005531482733e-09,-1.0275410547604315e-09,-2.718073876478091e-09,-6.5648140878002064e-10
3.1325,1.5212541486640854e-08,4.7692437924695416e-09,1.5890063160535172e-09,-1.0462309091006005e-09,-1.1479640435439747e-09,-2.6474200733015682e-09,-7.0415583255502423e-10
3.135,1.5364831443796055e-08,4.9951765503645346e-09,1.7714388491370677e-09,-1.0681361557925703e-09,-1.2461294400173566e-09,-2.5942029027537865e-09,-7.5397349994751199e-10
3.1375,1.5499677673446485e-08,5.141922017219632e-09,1.8398777098719617e-09,-1.090880150936186e-09,-1.3253836323493351e-09,-2.5584338429072751e-09,-8.0657610148633987e-10
3.14,1.5608062860999468e-08,5.1797152142371772e-09,1.790904785814046e-09,-1.1166707514788851e-09,-1.3888485208386429e-09,-2.5405879939186533e-09,-8.6236167539044044e-10
3.1425,1.5683342314319609e-08,5.0713023120537437e-09,1.6189224591845825e-09,-1.1478679989528004e-09,-1.4451591029373952e-09,-2.5412045168031121e-09,-9.2001312165676569e-10
3.145,1.5723109741713711e-08,4.7962097069023799e-09,1.3081924034985972e-09,-1.1854433963479236e-09,-1.5023969636425341e-09,-2.5602688862486372e-09,-9.7984471212258794e-10
3.1475,1.5731596907586477e-08,4.3558683083014718e-09,8.5874973430844569e-10,-1.2305929524605402e-09,-1.5662665576675124e-09,-2.5958733366880462e-09,-1.0424353070738914e-09
3.15,1.5713908202981147e-08,3.7651084276675569e-09,2.9261776036640629e-10,-1.2875208635789647e-09,-1.6410547190179166e-09,-2.6445438894688841e-09,-1.1081310880376652e-09
3.1525,1.5684510931237836e-08,3.0528855807357941e-09,-3.4284830723316091e-10,-1.3605760485126048e-09,-1.7261828137570136e-09,-2.7030358123233464e-09,-1.1770439286612204e-09
3.155,1.5658672386824237e-08,2.2575910638746497e-09,-9.7553727714952176e-10,-1.4503246384667639e-09,-1.8204678859186467e-09,-2.76799952258037e-09,-1.2492395733187498e-09
3.1575,1.5641241666703221e-08,1.44356441577742e-09,-1.5398249711334266e-09,-1.5533217291165331e-09,-1.9233185997621425e-09,-2.8360607964503034e-09,-1.3248134085846706e-09
3.16,1.5638592360160945e-08,6.7751641457505437e-10,-1.9903241289537569e-09,-1.6633929853349789e-09,-2.0336785006051739e-09,-2.9028260996611823e-09,-1.4039496466834874e-09
3.1625,1.5660536151712549e-08,4.2835096907477119e-11,-2.2984805005007287e-09,-1.7731660722654422e-09,-2.1480090387964396e-09,-2.9650785256881851e-09,-1.4864901704952091e-09
3.165,1.5712399869264078e-08,-3.8113373122720947e-10,-2.4563134844072025e-09,-1.8729625550859933e-09,-2.2627308657600947e-09,-3.0211632710589928e-09,-1.5724309109938774e-09
3.1675,1.5793082799067878e-08,-5.2262388583604162e-10,-2.4624736374872674e-09,-1.951766710485231e-09,-2.3737408170370077e-09,-3.0702612327756335e-09,-1.6615973662826526e-09
3.17,1.5895814693989018e-08,-3.3757254413315594e-10,-2.3249862033753265e-09,-1.9985563150790917e-09,-2.4770132627500769e-09,-3.1125076060046895e-09,-1.7538327123052783e-09
3.1725,1.601620718918727e-08,1.7844210171195334e-10,-2.0584765077110524e-09,-2.0034748667459371e-09,-2.5664036264560133e-09,-3.149065302172857e-09,-1.8488623673987066e-09
3.175,1.6141254112933543e-08,9.5972490196538877e-10,-1.6765675629485176e-09,-1.9572032750088997e-09,-2.6340976511053279e-09,-3.1828586460307204e-09,-1.9461392355730675e-09
3.1775,1.625391368132903e-08,1.8933297071871519e-09,-1.2053792692866162e-09,-1.8535890151503898e-09,-2.672568587294548e-09,-3.2166020029883033e-09,-2.0450369696904559e-09
3.18,1.6331036896932443e-08,2.8169737808444872e-09,-6.7656435067032094e-10,-1.6911392711104069e-09,-2.6753225868626077e-09,-3.2524190304011857e-09,-2.1448521027750945e-09
3.1825,1.6355454461173255e-08,3.5893760407799358e-09,-1.2236480644523384e-10,-1.4705994297931345e-09,-2.6382768083337917e-09,-3.292677190329167e-09,-2.2448707500514264e-09
3.185,1.6311917390125403e-08,4.0755716324513471e-09,4.2092313904270202e-10,-1.1953549775403614e-09,-2.5588583739814577e-09,-3.3388446494754143e-09,-2.3443391367980365e-09
3.1875,1.6195279188616585e-08,4.1651505825086749e-09,9.1920556341634097e-10,-8.7110986042655492e-10,-2.4367566193123371e-09,-3.3923631105981368e-09,-2.442273403880073e-09
3.19,1.6010027836700877e-08,3.7874973220228781e-09,1.3404758107355609e-09,-5.1615802219736401e-10,-2.2711334514119142e-09,-3.4540513353873665e-09,-2.5381134681227909e-09
3.1925,1.5756735567039362e-08,2.9465333668887562e-09,1.6576008937002893e-09,-1.463332557285394e-10,-2.0657712902159323e-09,-3.5243267655892549e-09,-2.6314224935130093e-09
3.195,1.5439132230778017e-08,1.7327647112029562e-09,1.849390378713627e-09,2.174845736577283e-10,-1.8284841036300543e-09,-3.6013915183089482e-09,-2.7215411226729851e-09
3.1975,1.5069462258147792e-08,2.9731696067320194e-10,1.9066057117345837e-09,5.5671443086552387e-10,-1.5648927302930487e-09,-3.6818042960530911e-09,-2.8076621640187473e-09
3.2,1.4661472591301936e-08,-1.182972813890249e-09,1.8325759292443341e-09,8.5233216354137547e-10,-1.2793438836366937e-09,-3.7616394018248945e-09,-2.888916656060432e-09
3.2025,1.42384263385175e-08,-2.5326191524851293e-09,1.636909828621099e-09,1.0954295836693281e-09,-9.7976653168226106e-10,-3.8369796226411634e-09,-2.9645898939594817e-09
3.205,1.3822908147795465e-08,-3.6194651339494302e-09,1.3323461228671591e-09,1.2819576539757316e-09,-6.746999426733401e-10,-3.9044318564866868e-09,-3.0340568165568773e-09
3.2075,1.3437901387753445e-08,-4.3797874928834395e-09,9.3731616441261595e-10,1.4037170219674964e-09,-3.7529337230637287e-10,-3.9599661158099075e-09,-3.0966905636094158e-09
3.21,1.3105483074640175e-08,-4.8330081208580609e-09,4.7643731243158465e-10,1.4582815980598687e-09,-9.6011320249657739e-11,-3.9996039265730619e-09,-3.1519659566793653e-09
3.2125,1.2839009445745222e-08,-5.0230086794320854e-09,-2.4031693125829114e-11,1.4457135924224733e-09,1.5627205698500835e-10,-4.0206511843921124e-09,-3.1996719260332625e-09
3.215,1.264539294021042e-08,-4.9906834748430576e-09,-5.3322694162636379e-10,1.3710749741734305e-09,3.7729215298289126e-10,-4.0212799029302236e-09,-3.2395055236331286e-09
3.2175,1.2531937277483724e-08,-4.7470846715134539e-09,-1.0214248841738469e-09,1.2379503769233202e-09,5.6066853455976236e-10,-3.9993478532443761e-09,-3.2717818089972413e-09
3.22,1.2498995894800887e-08,-4.3225464497637053e-09,-1.4566441529863581e-09,1.0582444558069213e-09,7.0119302340905796e-10,-3.9532076927152403e-09,-3.2967128452205719e-09
3.2225,1.253931546117582e-08,-3.7559706222542426e-09,-1.8133772207818882e-09,8.4658706290209215e-10,7.9809962769361487e-10,-3.884189025912724e-09,-3.3143724101358257e-09
3.225,1.2637641599467791e-08,-3.0972149733790857e-09,-2.0757915639967988e-09,6.1701056643423798e-10,8.502164098680705e-10,-3.7951328980967802e-09,-3.3248052189020662e-09
3.2275,1.2783776793457566e-08,-2.3909023830314866e-09,-2.2360572976238999e-09,3.828401075363866e-10,8.5849525729885584e-10,-3.6889236335772645e-09,-3.3284733273084254e-09
3.23,1.2963398580572416e-08,-1.6705605009981574e-09,-2.2941929705960842e-09,1.5609747733177172e-10,8.2489017358015584e-10,-3.5681873741623599e-09,-3.3256516399583137e-09
3.2325,1.3167209328035373e-08,-9.5599359773185218e-10,-2.2518444966144583e-09,-5.5609831407320163e-11,7.4921818410254967e-10,-3.4364287875504672e-09,-3.3170909101776899e-09
3.235,1.3385651792627939e-08,-2.535677742042339e-10,-2.1140545110513e-09,-2.453006816359092e-10,6.3452506550921726e-10,-3.2961171881799616e-09,-3.303451186535301e-09
3.2375,1.3609643385035904e-08,4.3555743165720122e-10,-1.8853528573861331e-09,-4.0966587844896691e-10,4.8797887203895144e-10,-3.1489204212354411e-09,-3.2855668574289042e-09
3.24,1.3831410384988124e-08,1.1069771273675346e-09,-1.5732114299990497e-09,-5.4681782587457704e-10,3.1660369467046716e-10,-2.9959100314819149e-09,-3.2640813233301963e-09
3.2425,1.4047559296138234e-08,1.7509678176944698e-09,-1.1846608705153963e-09,-6.6153419928120423e-10,1.2727242254641841e-10,-2.8401308538120925e-09,-3.2394422149381784e-09
3.245,1.4250714737320233e-08,2.3582960608065291e-09,-7.3397561013951959e-10,-7.5585702773841388e-10,-7.2398415140303118e-11,-2.6854560215521159e-09,-3.211632432934792e-09
3.2475,1.4445028194231056e-08,2.9239369674688129e-09,-2.416591690945135e-10,-8.3084374675650628e-10,-2.766452051723647e-10,-2.5356768967764961e-09,-3.1809565109481195e-09
3.25,1.4631230799799592e-08,3.4411320057945841e-09,2.6316719840224375e-10,-8.8873519369452533e-10,-4.7496429348803997e-10,-2.3957753034711703e-09,-3.1482080817327423e-09
3.2525,1.4815529241860286e-08,3.9031804231389308e-09,7.4160865531875073e-10,-9.3084277955580912e-10,-6.5821253445224562e-10,-2.2687398279891058e-09,-3.1143913144070068e-09
3.255,1.4985172449357315e-08,4.3037946972117784e-09,1.1605565581173025e-09,-9.5992050777045928e-10,-8.2020398228054115e-10,-2.1559239190735042e-09,-3.0804616358181795e-09
3.2575,1.5148442251200571e-08,4.6384404491360054e-09,1.4939148683663673e-09,-9.7971050254727362e-10,-9.561010841659691e-10,-2.0582316507125143e-09,-3.0473009418143562e-09
3.26,1.5305763590303593e-08,4.9049133230348257e-09,1.7253196331528066e-09,-9.9651011025066858e-10,-1.067265931732309e-09,-1.9766769864008047e-09,-3.0157588615443568e-09
