Physical Time (s),xth_bot Monitor (W): bot_cv1,xth_bot Monitor (W): bot_cv2,xth_bot Monitor (W): bot_cv3,xth_bot Monitor (W): bot_cv4,xth_bot Monitor (W): bot_cv5,xth_bot Monitor (W): bot_cv6,xth_bot Monitor (W): bot_cv7
0.3575,7.9721281496929977e-19,4.6753218507525728e-19,-1.8267320025904405e-19,-7.6360849155813085e-20,-2.1283127827982307e-19,-2.9790228296050464e-20,2.2134725113193216e-20
0.36,2.1201139177372509e-18,1.2409881334784174e-19,-3.8348290684557914e-19,-4.2703458288836749e-19,-1.688558647549618e-19,-7.0627454662144432e-20,-5.627436277096773e-20
0.3625,2.0410741674696083e-18,-1.9142250474696897e-19,-5.3945383124416826e-20,-7.4740752201858454e-19,-4.0326734870789484e-19,4.3328318198880314e-20,7.5461746857716247e-21
0.365,-2.1058085651028452e-18,2.9779786505651528e-20,-1.1449799504596506e-19,3.0916079543276544e-19,-2.4275583678551718e-20,-3.4063568468473916e-20,3.078038093898049e-20
0.3675,1.1581024377444227e-18,7.835279220889441e-20,4.7509454937417309e-19,5.5416595060028608e-20,-1.754161725446774e-19,2.0485070846767369e-21,-6.2590029091432824e-20
0.37,-3.467049298013407e-19,4.337742323479827e-19,3.2902794584246694e-19,5.273862195150442e-19,-4.2900244782864241e-20,5.621054965872461e-21,1.8363657632992039e-21
0.3725,3.6544784028227088e-20,-7.6239334589309952e-21,-2.1858264945053532e-19,1.8301126878620569e-19,1.0512802004604504e-19,-2.6152549705976734e-19,-7.990763446468228e-20
0.375,-1.7159836699261748e-18,-2.7466004081086907e-19,8.1490566340404933e-20,-2.7909214976979097e-19,-2.3662496676382027e-19,-1.9799348802274745e-19,-5.4589107895709896e-20
0.3775,7.2039730843578505e-19,1.1941034545651012e-19,2.5863382363141071e-19,-2.4159119345837735e-19,-4.0990588333167916e-19,1.7870509910487818e-19,-9.6034173641554136e-21
0.38,6.2423965939335674e-19,1.5567796531994721e-19,-7.1906858147383284e-19,3.5018519031252619e-19,1.2993610081442431e-19,-2.5461231201222423e-20,1.1485780463160719e-19
0.3825,-3.2297689703063219e-19,-1.2221177757921815e-19,1.1930790410965852e-19,8.5539127819484438e-20,1.9441516889752972e-19,-5.9938808997588437e-20,7.2618755734206192e-20
0.385,5.9935284977433537e-19,-1.592971923812939e-19,3.554891590198529e-19,3.4482040616582183e-21,1.6178607147218288e-20,-1.6237159040764136e-19,-1.9102423098068454e-19
0.3875,-5.7553491704017321e-19,-1.0798063051061811e-19,-9.0188198642062842e-19,-5.0527494821748287e-19,2.2490426965785731e-19,3.6651805334967854e-20,-1.5623382631371003e-20
0.39,2.9637025746811783e-19,-4.5424618194499812e-19,-2.2316802231308436e-19,2.21543606281033e-20,-4.0738949693844322e-21,-1.1059134242982967e-19,6.3063144397741988e-20
0.3925,4.8341164734592831e-19,-3.2482137512686795e-19,-4.0827258282164937e-19,-1.1200274699417722e-19,8.7720912865853361e-20,1.4089188439252044e-19,-2.6020769127574287e-20
0.395,-4.9129298081052504e-19,4.1919169693733778e-20,-2.742854418364669e-19,1.0561877098256433e-18,-1.3838425390476637e-20,-8.9295928872221058e-20,2.7821186756024883e-20
0.3975,1.3551709595987784e-19,-3.889249988006807e-19,1.8375861143088548e-19,4.541371558291525e-19,-1.6370589290104702e-19,1.0396961485770388e-19,-3.1054853642000605e-20
0.4,9.28644170054034e-19,-4.3367003870593579e-19,1.7716575350230745e-19,-1.2082603595260725e-19,2.5327493566277159e-19,-2.1961345508011407e-19,2.1466656911860945e-20
0.4025,8.672645972594917e-20,5.0407784600223724e-20,-2.7368278654134063e-19,5.4212100511827982e-20,2.5716450695754115e-19,8.7856594553106466e-20,2.8570261639902566e-20
0.405,2.3442801207983579e-18,-3.4700051188247893e-19,8.2277423685100221e-19,3.2714910731835474e-19,5.1247198502672689e-20,5.816476709166409e-20,1.1735781685945366e-20
0.4075,-2.2298902817916296e-19,2.9987246933508918e-19,8.2596249865161079e-19,-3.9817146197892643e-19,-1.9221726745511897e-19,1.0149334754101752e-19,-1.5644791870926939e-21
0.41,-1.2841292633604525e-18,1.1283670898745906e-19,3.3483002600190447e-19,4.5242352135470244e-19,-2.5087318046961416e-19,-2.0155642049356355e-19,1.0354254898177209e-20
0.4125,-1.2187011621600714e-19,3.8396517030218158e-19,4.3683704909776067e-19,2.4402380270211981e-19,3.4650102248230073e-19,-1.9640768101259738e-19,-7.3733453514342766e-20
0.415,7.8422803844817585e-19,2.4412524205155232e-19,-4.4632659580544984e-19,-5.289824716750472e-19,2.8068163912739207e-19,9.2633761272543323e-20,3.4392512379478426e-20
0.4175,8.4330037142689265e-19,-4.1042759297785083e-19,-7.6437792904510191e-19,-2.6479156302013249e-19,3.2627512508820428e-19,5.1196103780366897e-19,2.0026745459146976e-20
0.42,-1.8559065717604234e-18,5.0523576483699325e-19,-2.6623123718856127e-19,2.2720764581289216e-20,1.4518851050940372e-19,-8.281702865990531e-20,3.5088687542762892e-20
0.4225,-4.3217173276978482e-19,3.4520536592134302e-19,7.5062688857962144e-19,7.4257106334598367e-19,-5.2814437602971976e-20,-4.4820380330468478e-20,-3.5586246953664687e-21
0.425,-1.4200486602927959e-21,1.3285931585923008e-19,-4.4946220298914209e-19,2.2825644042035841e-19,7.5207329027633028e-20,-2.9182072446101709e-20,-1.8566950395080225e-20
0.4275,4.4865963132609442e-19,-1.5609469257016403e-19,1.4325137476445144e-19,-2.2497309539945706e-19,-5.3301270444707715e-20,4.4994196771474297e-20,1.0495688523233441e-21
0.43,6.1037468669066316e-19,-5.0614548602404545e-20,5.5079831541273788e-19,-2.6855459633838006e-19,1.6685282160178471e-19,1.9807020583155472e-19,1.5246631907433042e-20
0.4325,1.0426430504593225e-18,-3.124894366398397e-19,-5.4539849194437822e-20,8.6479691119632464e-20,2.472954502064591e-19,-4.4370523075877207e-21,4.5785983318494187e-21
0.435,-4.8699168707577994e-19,2.7819699438694652e-19,-2.7045602438391946e-19,1.272370867640208e-19,4.2131893896815413e-20,3.4602866782186035e-20,-2.8779862022857681e-21
0.4375,-2.5255449016154478e-19,1.0533430267109838e-19,-1.7775454297987419e-19,2.2735256742105597e-19,-5.4206916924786805e-20,-9.0244853211267954e-20,-6.5000860139287191e-21
0.44,-1.3520346586951471e-18,-4.8225756758501354e-20,-8.3551459763303035e-19,7.6035872815805241e-19,-7.3078634654396787e-21,1.7604533783179637e-19,3.7020901756989296e-20
0.4425,1.4180514291768084e-18,-4.5240654593593091e-20,3.2655382293906857e-21,-4.5721544181496594e-20,-1.706028314104736e-19,-1.3722728687094682e-19,7.0451375836496249e-21
0.445,6.4826985173915231e-19,-1.4393851910939746e-20,-1.4248033051790848e-19,5.9192705431024781e-19,-1.1609650618656185e-19,9.6081530317665608e-20,7.0688100680211304e-21
0.4475,9.1318842449581594e-20,2.0245159527073802e-19,-9.3068123207291858e-19,6.6923294544124503e-20,3.9848140566783733e-19,1.5108399379277362e-19,-2.8352268109706731e-20
0.45,-1.3342046303589616e-18,-1.2658651286573254e-19,1.9150092329830386e-19,-8.2209871621071851e-19,1.7129057928225602e-20,-5.6756421574745404e-20,1.0556185990153418e-19
0.4525,-5.1148580487095664e-19,7.2203273451487624e-20,-1.1076089143857996e-18,-1.0117982117468915e-19,2.5136536696027937e-19,1.9337192234602505e-19,1.1136644409468998e-20
0.455,-2.4320180304123168e-20,-1.6750884440140966e-19,-6.147717787056877e-19,2.8072429006342854e-19,1.1583161444613474e-19,1.2201566317118505e-20,-9.2237611706959117e-21
0.4575,5.5344252613282539e-19,-4.0479847623099239e-20,-2.3849693450602228e-19,-2.3011409329461612e-19,1.9538719352495093e-19,-2.1904962577102106e-19,-1.3262990263128799e-20
0.46,2.6062967679774263e-19,-5.5173502300939669e-20,-1.2958707962804187e-21,4.0833066786366748e-19,-2.4300441625297521e-20,-2.8907236987128536e-19,4.4973941810778633e-20
0.4625,-5.34185219169036e-19,-2.7979284277643406e-19,-2.5616709515120221e-19,3.2369817874904318e-19,2.8871581939107647e-20,1.0291960308386269e-19,4.3546769400572194e-20
0.465,3.0718195291227519e-18,-3.5570649179613795e-19,9.4025940487261819e-19,1.2068645468357412e-19,7.6507004121416957e-21,-1.8789828254933199e-20,-6.3264267901208163e-20
0.4675,-9.416588460553672e-19,-1.3770468497322945e-19,-6.9089072641609238e-19,-1.167314317853991e-19,3.8313627744476487e-19,1.2394183592238651e-19,-6.4031369753430119e-20
0.47,-1.0182490340969608e-18,-2.3041836002735962e-19,-1.8759514724706504e-19,-4.8580314636025074e-20,-5.0510836511203634e-19,2.994583858324203e-20,8.6297595956541216e-21
0.4725,-6.4810416198601832e-19,-1.7503445362895281e-19,-2.6340178787696478e-19,1.6283185901894727e-19,-1.7355651769570533e-19,1.1222537141119285e-19,1.0125425955463233e-20
0.475,-7.6738466920081815e-19,-1.6510996959562469e-19,7.209209423693578e-19,1.5655665567529993e-19,-2.0939644235469804e-19,-8.9444584544310484e-20,4.0371623094137346e-20
0.4775,-2.7379618459189275e-19,-2.6763614580172446e-19,-4.0807461206244131e-19,8.2862208753647585e-19,-2.5219744455395966e-20,1.3260695526731674e-19,6.433771014742867e-20
0.48,5.3982250575798646e-19,-9.847355717507781e-21,1.0059728690212344e-18,-1.6025035244767056e-18,-2.256705963732056e-19,2.0907970235306946e-19,-1.0706766817424208e-19
0.4825,-2.1625451804335599e-19,5.5728740261956269e-19,-5.0482015237029524e-19,-7.0386899763674373e-19,2.1471151221445826e-19,-2.7693124289845679e-19,-9.6273937532591617e-20
0.485,1.0514734455268112e-18,-2.0825131339810963e-19,8.3673310351410709e-20,-7.1230122810274663e-19,3.2009079365963018e-19,5.3537799930846214e-20,6.6982233618391299e-21
0.4875,3.6455399048488113e-19,4.4981609462779313e-19,-7.6201628701455433e-19,6.9120312131758569e-19,-5.3047037470321074e-19,-9.4044531814370493e-20,4.4822873674285928e-20
0.49,1.3952500485592216e-18,-3.2061690727263734e-19,1.1278372149734204e-18,-1.7908192584874953e-19,-2.5907132748652542e-19,5.7370381397417563e-20,-1.9080013104383958e-21
0.4925,1.3203496259131901e-18,-1.5040012390121288e-19,5.2182352119441278e-19,-1.9685907963586525e-18,3.2999539110328038e-19,-8.2992763635859065e-20,1.8977023965391533e-20
0.495,-1.2173297344694461e-18,3.5711913763381837e-20,9.5433384458149944e-19,-4.0598862330137689e-19,8.4110033263251068e-20,-7.4316882328996698e-20,5.8552244316821743e-20
0.4975,-1.1660474747476119e-18,4.0650203790253835e-20,3.2813843677368993e-20,8.7303735513447862e-19,-9.9178218582264393e-21,-1.6421759867329934e-19,-1.0181301535223681e-21
0.5,-2.0470854465639438e-18,-2.6950654580166311e-19,1.2254686308694788e-18,-1.4248978057694535e-19,-6.7197463572140558e-20,-1.3286363332529761e-19,2.2292830168060771e-20
0.5025,1.1351354513265658e-19,-1.2540201000035643e-19,-4.901036664354261e-19,-5.4321010240846388e-19,1.5123275052433451e-19,2.5168691447657356e-19,-3.5407152873665893e-20
0.505,3.7537825012301056e-19,-2.5165469769754512e-19,6.8600235542040314e-19,-3.1717637986333645e-19,7.0526824115604114e-20,2.3103478399381334e-19,-4.6216406757663656e-20
0.5075,-2.0405359973555551e-18,1.4228174744700251e-20,8.7024208381189855e-19,-1.7119474927577365e-19,-7.888093219848408e-20,-1.4601537037708398e-20,1.5876199488004006e-20
0.51,-1.6841524059781808e-18,-3.9475874231717709e-20,-1.0301230102863129e-19,-3.0019363229069883e-19,1.6607318127944301e-20,-6.1464872924491264e-20,-2.535980087114033e-20
0.5125,-1.1495566540016504e-18,-4.9996565813194127e-20,5.6910712732276011e-19,-6.4700982986887636e-19,7.1138471139531518e-20,-1.4845315609121244e-19,2.3942038306054987e-20
0.515,7.6181520318523045e-19,6.2863937708283185e-20,-9.6634307488923309e-20,4.5067993377388052e-19,-1.745778206437354e-19,-1.2927915811025855e-19,2.7558420363342972e-20
0.5175,1.0749463403147432e-19,1.0326832778473543e-19,-1.5945993451350203e-20,2.3298541875693314e-19,8.1182661061531477e-20,1.3759428235758372e-19,-3.4414534311324316e-21
0.52,1.2784171601209505e-18,-1.4883652769428017e-20,-2.5954440662785059e-19,6.5583788969908339e-19,2.1996509110072291e-19,4.9783809201198296e-20,7.0404862952922072e-21
0.5225,3.8266579154833625e-19,-1.56012347540832e-19,6.5266348848943866e-19,4.5763421381140417e-19,-5.9953368301997234e-20,4.347778271086529e-20,2.3795090448264886e-21
0.525,-1.4654028385643601e-18,7.3089185125168829e-20,-8.4050169015177146e-19,-9.1921784313337442e-19,-2.0629478996054933e-19,-1.3183439042955565e-19,-2.6373473097674181e-20
0.5275,-3.6192476591361894e-19,2.7822886653369329e-19,-2.0113443023506592e-19,-5.0173899173791213e-19,-1.4850777249719592e-19,8.1238528911879354e-20,-1.0348066104959289e-20
0.53,-1.2891377124939476e-18,9.1071578972860613e-20,1.2006582015666882e-18,-9.3850943004440276e-19,-3.8728610572014992e-20,3.1048748111873484e-19,1.0712893421039782e-20
0.5325,9.9509946735221785e-19,-1.6426717719967503e-19,6.3123220836796232e-19,-8.6334470482108665e-21,6.6873609432979975e-20,-2.0325207468817891e-19,2.1480917549234878e-20
0.535,2.6729426044984895e-19,3.3824111199127959e-20,-3.2509776957579784e-20,-3.5280901487524781e-19,-9.7779727073030938e-20,2.2831433138733016e-19,1.8039622016107106e-20
0.5375,9.5800169229813135e-19,-3.403603060133172e-19,-2.1932876117282645e-19,2.6099960896756487e-19,-4.7407005921338738e-19,1.2650947003441723e-19,-2.0438210346154207e-20
0.54,-4.5079365616269382e-22,-7.106048172441781e-20,-4.5482205758336971e-19,7.1317485839057218e-19,-5.9134253908638012e-19,9.0972866198507871e-20,-2.0052589575089294e-20
0.5425,-9.4592038912168428e-19,1.5822174124769825e-19,-3.014928658216521e-19,2.7308861027239579e-20,-6.3547461337844324e-19,-3.2916267432565519e-19,-4.3594269042303984e-20
0.545,1.9866283343945702e-19,-6.1445757763310167e-20,1.1463711109414262e-19,-2.4580311444712874e-19,1.330616868328464e-19,1.7469363505063572e-19,2.1965484784919883e-20
0.5475,1.2079102920230277e-18,3.0565323075049029e-19,1.1881380069203659e-18,-3.6640499834934356e-19,2.1600215678261721e-19,-1.789615556039762e-19,1.6709769530788106e-20
0.55,-1.3902989244168983e-18,2.9745225253155206e-19,-7.8977754650154012e-19,4.9459309232843529e-19,-7.3028403156033234e-21,7.9072512679351658e-20,1.6188476193805398e-20
0.5525,-1.262595684252766e-18,-2.2120003468326355e-19,-7.2667775100562435e-19,6.1915126176876438e-19,2.4915061425237999e-19,-2.6049865128306174e-19,4.5292922932237817e-20
0.555,-1.4312255710524884e-18,1.0288428248202719e-19,1.9818476759164185e-19,-1.7044928946312631e-19,-5.607887280672012e-19,1.5050952840452292e-19,-1.5032075117499297e-19
0.5575,7.8662253310903349e-19,-1.0250254414260329e-19,-2.4350053840568445e-19,-2.3083551126912822e-19,6.3417539197690394e-20,-1.2115094333366763e-19,2.0254005936109937e-20
0.56,7.2353328801708672e-19,1.7032273613026493e-19,6.1092589828401753e-21,2.7803787796854072e-19,7.757030757137011e-20,1.9108469291371324e-19,-6.7344972208923077e-20
0.5625,1.4732047670156708e-19,4.2089822138168819e-19,-4.6137098810215804e-19,7.9563839793838721e-19,-2.3188380295049371e-19,6.8532803800019197e-20,2.5542649052281738e-20
0.565,1.2395663321699652e-18,-2.8575849575732664e-20,1.0608917355487997e-21,-1.2732283316777453e-19,7.2131444456925985e-19,2.631546510460776e-19,-5.431393284164432e-21
0.5675,-4.8703188264184064e-19,-8.6011091439281546e-20,-7.2984525446403407e-19,1.0114223852563174e-18,-9.2796553628763499e-20,2.0501924454609331e-19,-3.7744411246146627e-21
0.57,1.4200874806821536e-18,-1.4343298704564733e-21,1.1141804267705209e-18,-3.5054692578224614e-19,-2.6699797908900293e-20,-5.8169306761472585e-20,-7.618854185858688e-20
0.5725,-4.2038639077136169e-19,-5.9526179130349736e-19,9.2347088631597251e-19,1.3321002679827274e-19,-4.3545782428357513e-20,2.3976900788680771e-19,3.870931101756367e-21
0.575,2.134946226989663e-19,6.238088794597414e-20,7.8867152237453479e-19,1.5611045870860445e-20,6.8497232733724161e-21,2.8017103694411867e-19,3.9017284000759441e-20
0.5775,-1.6655809559571997e-18,1.1010063157379252e-19,6.8337547783365421e-19,1.1021414113896196e-18,-3.0747334671742655e-20,-2.4006765634162898e-19,1.6860272685146304e-20
0.58,1.579800134492754e-18,1.944586876967999e-19,1.8575718385423851e-19,1.193526090598414e-18,-7.0875472051769144e-19,1.0556519558950724e-19,6.157272059801626e-20
0.5825,-1.1682514226191876e-18,1.8069884725754537e-19,-1.0549683374532335e-18,3.1752629529182149e-19,-3.9062723137693147e-19,4.8760111364370636e-20,-3.881657371295128e-20
0.585,-5.9866324736249948e-19,-1.4982568972901734e-19,-1.0848936210507822e-19,7.0684848914238955e-19,-1.2330141768030959e-19,-1.4528066338265836e-19,7.0643608320947136e-20
0.5875,9.3457055331162574e-19,1.0341031272455668e-19,-2.5845697143700837e-20,-1.9879617151224322e-20,-5.6161703056027323e-20,-2.3833928989352617e-19,-5.1992137973398547e-20
0.59,3.2728679405157169e-18,-3.4745676263370447e-20,3.8667624249872394e-19,-4.9748443701040207e-19,2.5163938477164972e-20,-3.0701928191485606e-19,-3.3012279060258434e-20
0.5925,-2.6369702259721382e-19,-1.8606713297262958e-19,2.2273164268499649e-19,-9.696910089482337e-20,-2.9458782857226093e-19,1.922103386549345e-19,8.8575641088872623e-22
0.595,-8.1283682036530343e-19,8.6235866258562359e-20,-1.390764731048443e-18,3.3239012516211295e-19,1.2444853512022381e-19,2.9178876170159131e-19,-8.6986578196741571e-21
0.5975,-1.7854694178169498e-18,-3.4589705179447705e-19,-1.3742246606663902e-19,-4.5830524318169968e-19,-3.0424334671408892e-19,-2.096422996466296e-19,-1.1097351561243518e-20
0.6,9.0826718781488622e-19,-6.8186334915013143e-20,-2.3499676069813847e-20,5.1060452149758376e-19,-3.1757932785115506e-19,1.336432885392744e-19,-6.7459136095361805e-20
0.6025,-7.2080173407940321e-19,2.946665915419757e-20,-7.6998243626508317e-19,-1.1338089194988236e-18,1.0130757157295411e-19,-1.3684042170799556e-19,4.1338259476970423e-21
0.605,-2.1594917343833657e-18,-3.1142283842974897e-19,-3.7670143071640665e-19,7.6217953574084782e-19,-1.4363635921132859e-19,-2.1857841093796408e-19,-1.2837304515847598e-20
0.6075,-3.9489067890817243e-19,3.367171767751275e-19,-6.2823488942500736e-19,9.9106569658124441e-19,2.7283289014830731e-19,-3.1333374065433391e-20,-3.9368173305629934e-20
0.61,7.5704240681118522e-19,-6.5619699741959618e-20,-8.7257664972459911e-20,7.5814642801810078e-19,-1.5639460149303387e-19,-1.208309800896135e-19,-4.7613980637721718e-21
0.6125,4.1899146501732015e-20,-4.4748313987871929e-20,-3.3130571731425926e-19,-8.3829662819009754e-20,-8.7052506307462405e-20,-3.8991592365046702e-20,1.0145355476139178e-20
0.615,5.724081988263157e-19,-8.974234417528237e-20,2.866704701834545e-19,-5.0710182845392522e-19,7.2435334766372798e-20,-1.6452384889267094e-19,-2.5652281557445414e-20
0.6175,-5.1912509319173524e-19,-1.9380799107564578e-19,9.6721381674876443e-19,7.9241804420452575e-20,4.2549263138795507e-19,3.8225302615113378e-19,1.2987612055143725e-20
0.62,-1.7680788034938373e-18,-1.1367913678709178e-19,6.3852318938492454e-19,9.6222979472175477e-20,4.2839970828981645e-19,1.6770668146341294e-20,1.5034593393299076e-20
0.6225,-6.6129472941053938e-19,2.182626797979175e-19,-8.3411817346100554e-19,-5.8237839768800803e-20,-1.7321978380503683e-19,-1.3248030932791634e-19,-4.324456364729416e-20
0.625,-1.504805906615779e-20,-1.8901920173405038e-20,7.0187120562863624e-19,2.387214908064133e-19,-2.2803595591422959e-19,-1.2611179579861958e-20,-2.077640957261351e-20
0.6275,1.4641075128353703e-18,-1.2634992714647433e-19,4.467284495479655e-19,-1.5008641199090605e-19,4.6288460343375768e-19,-8.4422314776373046e-20,-4.2720606901209538e-20
0.63,1.7083115190616245e-18,9.8800029417713382e-20,-7.1950753928367918e-19,-3.7324496652721301e-19,1.5229983737618847e-19,-3.7991744623734607e-19,5.9279370519842229e-20
0.6325,-5.3894101507395833e-19,-2.5916499042959759e-19,9.9123499546203742e-19,-4.9049668048358596e-19,-1.8456265824457035e-19,1.2148336260511734e-19,4.1703196470875788e-21
0.635,4.8832655511280928e-19,-7.6722976712231323e-20,-3.8969367382310377e-19,7.2902078790514149e-19,-2.3955268061768987e-19,3.4861880742618921e-19,3.5022111600964297e-20
0.6375,1.489887749722186e-18,7.8220022235502904e-21,5.1150215627631609e-19,2.1061496818855365e-19,3.7171086319369883e-19,-2.0432643408099842e-19,1.0496173966212581e-21
0.64,-2.1263038535490703e-18,-1.7265999511507685e-20,7.2413093935138632e-19,2.1242445146657414e-19,-3.343175837236157e-19,-1.6669322230769083e-19,4.324685154035473e-21
0.6425,-2.1214876794350293e-18,-1.2116204502841511e-19,-2.5116922338519594e-19,4.3695691858853891e-19,6.0342233190704089e-19,1.6466068469479332e-19,2.2138365470743825e-20
0.645,-1.7462306807154391e-18,-1.2838184457942478e-19,-1.0604369392953965e-18,5.1818039754613117e-19,1.2305382301898633e-19,-1.7578616929775877e-19,9.3007706645920017e-20
0.6475,-1.976270313684705e-18,-2.196590056134969e-19,2.5732153942321307e-19,-1.4029460971678272e-18,-4.9767650066290997e-19,1.8061467725494058e-19,6.0692467059999229e-20
0.65,-7.5643105296828943e-19,2.4142604661494817e-19,7.1377717328330156e-19,-4.3762677753374855e-19,3.0447627268702515e-19,-2.010976702272427e-20,2.6838043302721278e-20
0.6525,2.0088519569282821e-18,2.0607212191048345e-19,-8.7494237766838998e-19,-1.3706351665880723e-18,-2.6763487751686899e-19,2.2092627565627273e-19,7.0098685115766408e-20
0.655,1.6782070395673198e-18,1.7905180604673196e-19,-1.1023948797922101e-19,7.6043606717413407e-19,6.453543699798889e-19,-1.1159062842115062e-19,3.5378929065406129e-20
0.6575,1.9547933227737694e-18,3.2641632278904079e-19,-1.3477156076063264e-18,1.2389468159266096e-19,-3.5840762689098355e-19,2.4917481345604487e-19,-1.8273100657776373e-20
0.66,2.0160528126287145e-18,-1.6035735707446674e-19,-2.6164805342243717e-19,6.0220924440201467e-19,-2.4229326859939768e-19,-9.7858871906215266e-20,9.8246707254842691e-20
