Physical Time (s),enthalpy_storage_vol Monitor (J): cv1,enthalpy_storage_vol Monitor (J): cv2,enthalpy_storage_vol Monitor (J): cv3,enthalpy_storage_vol Monitor (J): cv4,enthalpy_storage_vol Monitor (J): cv5,enthalpy_storage_vol Monitor (J): cv6,enthalpy_storage_vol Monitor (J): cv7
5.293,3.2774670137414171e-07,3.0274820485778421e-07,4.0147203783176432e-07,3.9735563140795535e-07,4.0559340490434784e-07,8.2952456469593732e-07,1.3335946349388128e-06
5.29325,3.2774322758254834e-07,3.0278647997023867e-07,4.0142034960576588e-07,3.9737858175151983e-07,4.0561170781988733e-07,8.2950832803224939e-07,1.3335715643932583e-06
5.2935,3.2773974829002194e-07,3.0282302639942926e-07,4.0136836630581024e-07,3.9740278551989023e-07,4.0563050880768515e-07,8.2949241436288519e-07,1.3335485579674487e-06
5.29375,3.2773625359466261e-07,3.0285783460731741e-07,4.0131612938848376e-07,3.9742822399791831e-07,4.0564979932440356e-07,8.2947682078373083e-07,1.3335256301149903e-06
5.294,3.2773263596472872e-07,3.0289087710688263e-07,4.0126363978231545e-07,3.9745483306934792e-07,4.0566953219580231e-07,8.2946146397152448e-07,1.3335026700469351e-06
5.29425,3.2772903406629343e-07,3.0292216401369676e-07,4.01210990984408e-07,3.9748264221192503e-07,4.0568975054420943e-07,8.2944645351989538e-07,1.3334798382601898e-06
5.2945,3.2772535947166747e-07,3.0295165013578224e-07,4.0115818119440724e-07,3.9751157091363207e-07,4.0571042252931766e-07,8.2943171649754494e-07,1.3334570116044656e-06
5.29475,3.2772168393766287e-07,3.0297932680723857e-07,4.0110528388088521e-07,3.9754159553620273e-07,4.0573159414205709e-07,8.2941731062555708e-07,1.3334342619567693e-06
5.295,3.2771796429595527e-07,3.0300516929908279e-07,4.0105234087309247e-07,3.9757264855470335e-07,4.057532764704382e-07,8.2940321679622322e-07,1.3334115420054883e-06
5.29525,3.2771419644567903e-07,3.0302917079306105e-07,4.0099939317833434e-07,3.9760468757010624e-07,4.0577548224216962e-07,8.2938943601440248e-07,1.3333888480955925e-06
5.2955,3.2771042726125797e-07,3.0305131591860777e-07,4.0094649692818696e-07,3.9763772508659934e-07,4.0579819606320588e-07,8.2937597219073544e-07,1.3333662378888931e-06
5.29575,3.2770656248098425e-07,3.0307156207062108e-07,4.0089366018051757e-07,3.9767170527750655e-07,4.0582136283225199e-07,8.2936273081942673e-07,1.3333436027975806e-06
5.296,3.2770273332486267e-07,3.0308991901933201e-07,4.0084098785280078e-07,3.9770667384143076e-07,4.0584501301857412e-07,8.2934980871992199e-07,1.3333211126265943e-06
5.29625,3.2769883642835257e-07,3.0310634324202128e-07,4.0078849713886579e-07,3.9774259216128618e-07,4.0586907747534833e-07,8.2933711566695343e-07,1.3332986528060058e-06
5.2965,3.2769492085077032e-07,3.0312085074535928e-07,4.0073626139901543e-07,3.9777950876110841e-07,4.0589352973634039e-07,8.2932468986228243e-07,1.3332763197372835e-06
5.29675,3.2769092954098382e-07,3.0313340939123242e-07,4.0068429659091981e-07,3.9781738381902531e-07,4.0591831908510856e-07,8.2931247281552658e-07,1.3332540371730946e-06
5.297,3.2768693697761705e-07,3.031440099581401e-07,4.0063267353663043e-07,3.9785622245410458e-07,4.0594346044314858e-07,8.2930051575067449e-07,1.3332318843971492e-06
5.29725,3.2768292145096742e-07,3.0315261456786769e-07,4.0058142100947303e-07,3.9789599871413329e-07,4.0596892814745139e-07,8.2928878523555163e-07,1.3332098244505729e-06
5.2975,3.2767890200573989e-07,3.0315923058855093e-07,4.0053056225041537e-07,3.9793673265932815e-07,4.0599472984569252e-07,8.2927730059293733e-07,1.3331879076837996e-06
5.29775,3.2767481089618463e-07,3.0316383420230186e-07,4.0048007750256266e-07,3.9797840245179138e-07,4.0602083237515871e-07,8.2926600690825467e-07,1.3331660696267966e-06
5.298,3.2767069379767919e-07,3.0316641194789926e-07,4.0043003755594718e-07,3.9802096725875986e-07,4.0604724679057971e-07,8.2925493391942996e-07,1.3331443565401713e-06
5.29825,3.276665880056661e-07,3.0316694800032788e-07,4.0038052114109915e-07,3.9806438966190007e-07,4.0607397984289171e-07,8.2924412105979756e-07,1.3331227996718642e-06
5.2985,3.2766243305353618e-07,3.0316541050025036e-07,4.003315606975783e-07,3.9810859873960048e-07,4.0610099467122323e-07,8.2923353211952368e-07,1.3331013070292071e-06
5.29875,3.2765827948757918e-07,3.0316180958065879e-07,4.0028324677884833e-07,3.9815357798057278e-07,4.0612831443674736e-07,8.2922323333748623e-07,1.3330799509654036e-06
5.299,3.2765412325003822e-07,3.0315613897846656e-07,4.0023562840785278e-07,3.9819929032073133e-07,4.0615593667994475e-07,8.2921323461816123e-07,1.3330587284442467e-06
5.29925,3.276499759038054e-07,3.031483927182409e-07,4.0018873626449594e-07,3.9824570146056784e-07,4.0618385881206718e-07,8.2920353968846929e-07,1.3330376326408403e-06
5.2995,3.2764578294207947e-07,3.0313852879162625e-07,4.0014258662504276e-07,3.9829275529302919e-07,4.0621205603938066e-07,8.2919409491490358e-07,1.3330165797597279e-06
5.29975,3.2764158017924356e-07,3.0312653245717799e-07,4.0009722874503466e-07,3.9834044813665076e-07,4.0624053950863239e-07,8.2918493027277119e-07,1.3329956118092547e-06
5.3,3.2763731119228852e-07,3.0311242072413033e-07,4.0005268294417119e-07,3.9838873422239233e-07,4.0626928890530549e-07,8.2917602274471262e-07,1.3329746962381735e-06
5.30025,3.276330619184524e-07,3.0309621432757807e-07,4.0000907653492648e-07,3.9843758760770288e-07,4.0629832938416036e-07,8.2916745862003928e-07,1.3329539552554818e-06
5.3005,3.276287503430333e-07,3.0307786031041783e-07,3.9996643227126371e-07,3.9848692710271808e-07,4.0632760085129626e-07,8.2915916827605994e-07,1.3329332670259997e-06
5.30075,3.2762447754802365e-07,3.0305737759464972e-07,3.9992481541495413e-07,3.9853677137254701e-07,4.0635712955501634e-07,8.2915124106835639e-07,1.3329127466606381e-06
5.301,3.2762015336965152e-07,3.0303472005688901e-07,3.9988422246812474e-07,3.9858706707981091e-07,4.0638686598916437e-07,8.2914359966929622e-07,1.3328922730980417e-06
5.30125,3.2761580229836797e-07,3.0300989401598737e-07,3.9984469346820788e-07,3.9863781913782444e-07,4.0641682076274688e-07,8.2913627222704581e-07,1.3328718817159475e-06
5.3015,3.2761139957630248e-07,3.029828850671459e-07,3.9980623400763476e-07,3.9868900532615043e-07,4.0644697533708828e-07,8.2912923323118143e-07,1.332851523442421e-06
5.30175,3.2760699403375157e-07,3.0295367733028413e-07,3.9976888700067267e-07,3.9874062925791649e-07,4.0647733194314279e-07,8.2912250937162284e-07,1.3328312369432419e-06
5.302,3.276025949289615e-07,3.0292226717815176e-07,3.9973266211721111e-07,3.9879268371139855e-07,4.065078796344193e-07,8.2911610511180211e-07,1.3328110234188498e-06
5.30225,3.2759820917977968e-07,3.0288863742741517e-07,3.9969757524950086e-07,3.9884516945313706e-07,4.0653860799794951e-07,8.2911002656352825e-07,1.3327908802265226e-06
5.3025,3.2759382089527404e-07,3.0285280261346524e-07,3.9966363759237676e-07,3.9889807999926883e-07,4.0656951105527615e-07,8.2910427482643541e-07,1.332770805221342e-06
5.30275,3.2758941862083067e-07,3.0281477309663238e-07,3.9963088243393568e-07,3.989513850620845e-07,4.066005852233096e-07,8.2909885097454231e-07,1.3327507959922067e-06
5.303,3.2758504316885284e-07,3.0277453463949255e-07,3.9959937401620645e-07,3.990050645943876e-07,4.0663183673862816e-07,8.2909377767146007e-07,1.332730895770212e-06
5.30325,3.2758063225984566e-07,3.0273206128758131e-07,3.9956912303368922e-07,3.9905906509336608e-07,4.0666323288561004e-07,8.290890049637965e-07,1.3327110246999026e-06
5.3035,3.2757625090994719e-07,3.026873708781989e-07,3.9954018539812679e-07,3.9911338809162036e-07,4.0669479290923197e-07,8.2908458936817984e-07,1.332691261805297e-06
5.30375,3.2757188409349567e-07,3.026404636386801e-07,3.9951259648487597e-07,3.9916802114745061e-07,4.0672650654431123e-07,8.2908052499763425e-07,1.3326716159942882e-06
5.304,3.2756752860841227e-07,3.0259134848424257e-07,3.9948637041514837e-07,3.9922295405472867e-07,4.0675836121590945e-07,8.2907680814684605e-07,1.3326520964573265e-06
5.30425,3.2756316749597051e-07,3.0254000294847776e-07,3.9946151700556956e-07,3.9927815895706623e-07,4.0679033101485388e-07,8.2907340857121109e-07,1.3326326651983965e-06
5.3045,3.275588678806047e-07,3.0248643425891742e-07,3.9943808822061416e-07,3.9933364911768556e-07,4.0682243458586132e-07,8.2907037017305097e-07,1.3326134148263045e-06
5.30475,3.2755456669857897e-07,3.0243062026506378e-07,3.9941608494051494e-07,3.9938938355154859e-07,4.0685464006341912e-07,8.2906763804220962e-07,1.3325942706553542e-06
5.305,3.2755031515420269e-07,3.0237259153518385e-07,3.993955512575563e-07,3.9944537650264846e-07,4.0688696925935183e-07,8.2906527412324727e-07,1.3325753067480219e-06
5.30525,3.2754604210364537e-07,3.0231235454485635e-07,3.99376466676279e-07,3.9950158622650358e-07,4.0691938862312016e-07,8.2906323108110844e-07,1.3325564384054473e-06
5.3055,3.2754173694525682e-07,3.0224990213134486e-07,3.9935881791463914e-07,3.995579830757086e-07,4.0695187596836608e-07,8.2906149337992266e-07,1.332537612867218e-06
5.30575,3.2753747322464698e-07,3.0218524804440274e-07,3.9934264136598576e-07,3.9961457980176804e-07,4.0698445085603898e-07,8.290601222680583e-07,1.3325189033060046e-06
5.306,3.2753325452025724e-07,3.0211839178707e-07,3.9932795252895857e-07,3.9967136467420313e-07,4.0701710663174622e-07,8.2905912849280875e-07,1.3325002955933943e-06
5.30625,3.2752900610618295e-07,3.0204932875470681e-07,3.9931474275708026e-07,3.9972829765068966e-07,4.0704981385525641e-07,8.2905845675141171e-07,1.3324817090726197e-06
5.3065,3.2752475278014873e-07,3.0197807257324448e-07,3.9930304751823596e-07,3.9978537699272364e-07,4.0708257586904684e-07,8.2905813390916079e-07,1.3324631907397306e-06
5.30675,3.2752050559951307e-07,3.0190461674096509e-07,3.9929288322387091e-07,3.9984258793462899e-07,4.0711535540774715e-07,8.2905818455504816e-07,1.3324447416114421e-06
5.307,3.2751626824431731e-07,3.0182895999317814e-07,3.9928426205242415e-07,3.9989991781129207e-07,4.0714811866389801e-07,8.2905863389175047e-07,1.3324263615260468e-06
5.30725,3.2751204009140098e-07,3.0175110967675583e-07,3.992771907643569e-07,3.9995735681001446e-07,4.0718084192661789e-07,8.290594964404879e-07,1.3324080524777858e-06
5.3075,3.2750784162766455e-07,3.0167108968284806e-07,3.9927169048293614e-07,4.000149094992415e-07,4.0721352088880704e-07,8.2906080696479535e-07,1.3323898612080388e-06
5.30775,3.2750363919089455e-07,3.0158890359204663e-07,3.99267753463477e-07,4.0007255234911506e-07,4.0724612765776315e-07,8.2906254964751711e-07,1.3323717434488059e-06
5.308,3.2749943775160347e-07,3.0150456789502122e-07,3.9926537624362516e-07,4.0013027430127851e-07,4.0727868810276059e-07,8.2906468545899936e-07,1.3323536973319575e-06
5.30825,3.2749527195996667e-07,3.0141811093573718e-07,3.9926456255889909e-07,4.0018808117307166e-07,4.0731124684770298e-07,8.290671988733267e-07,1.332335760082468e-06
5.3085,3.2749108621896596e-07,3.0132952854972697e-07,3.9926526820503157e-07,4.0024595027415664e-07,4.0734379393521293e-07,8.2907000825522699e-07,1.332317855774715e-06
5.30875,3.2748693680099197e-07,3.0123885784943566e-07,3.9926750270062684e-07,4.0030391742544281e-07,4.0737637154874199e-07,8.2907314498339013e-07,1.3323000712738408e-06
5.309,3.27482789651188e-07,3.0114608793374161e-07,3.9927129838130744e-07,4.0036193379573398e-07,4.074089774452152e-07,8.2907655473958057e-07,1.3322823823021618e-06
5.30925,3.2747862155943947e-07,3.0105120215881209e-07,3.9927666859303196e-07,4.0041996540003615e-07,4.0744160745059861e-07,8.2908019050440554e-07,1.3322647480048285e-06
5.3095,3.2747449481838487e-07,3.0095423252801043e-07,3.9928364091714486e-07,4.0047802926294756e-07,4.074742859803371e-07,8.2908410155375113e-07,1.3322472454157148e-06
5.30975,3.2747040920768751e-07,3.0085520821507674e-07,3.9929219848870059e-07,4.0053612165649365e-07,4.0750700233229225e-07,8.2908828663149472e-07,1.3322298760712006e-06
5.31,3.2746625688200882e-07,3.0075414606536664e-07,3.993022823800379e-07,4.0059419921475001e-07,4.0753970976584713e-07,8.2909266612758868e-07,1.3322125237637719e-06
5.31025,3.2746213040224053e-07,3.0065112044802905e-07,3.9931389348930783e-07,4.0065230294310868e-07,4.0757244467138866e-07,8.2909731917191587e-07,1.332195306286222e-06
5.3105,3.2745797510209506e-07,3.0054615411658535e-07,3.9932696616352519e-07,4.0071040519651522e-07,4.0760517333971595e-07,8.291021979007926e-07,1.3321781333100237e-06
5.31075,3.274538273994799e-07,3.0043929207627599e-07,3.9934147544259105e-07,4.0076851846874679e-07,4.0763790656015188e-07,8.29107339209379e-07,1.33216103251523e-06
5.311,3.2744968737743228e-07,3.0033053683402117e-07,3.993574393138702e-07,4.008266241082532e-07,4.076706449370824e-07,8.291127544994529e-07,1.3321439891093504e-06
5.31125,3.2744554266134401e-07,3.0021990110139576e-07,3.9937488224335573e-07,4.0088469675155562e-07,4.0770339385693429e-07,8.2911844981057023e-07,1.3321269923618313e-06
5.3115,3.2744139763487079e-07,3.0010744254437907e-07,3.9939375840862527e-07,4.0094272768935674e-07,4.0773615563022142e-07,8.2912442306309189e-07,1.3321100456874835e-06
5.31175,3.2743722169327154e-07,2.9999318348440875e-07,3.994140200124162e-07,4.0100070894074124e-07,4.0776891849897223e-07,8.2913064626392999e-07,1.3320931036371339e-06
5.312,3.2743307089169115e-07,2.9987715531316027e-07,3.9943567254857592e-07,4.0105868279684254e-07,4.0780170930444333e-07,8.2913717846063727e-07,1.3320762420472203e-06
5.31225,3.2742885234871042e-07,2.9975935433423138e-07,3.9945865855564102e-07,4.011166124062465e-07,4.0783447085954451e-07,8.2914394939523701e-07,1.3320593370501279e-06
5.3125,3.2742466424439376e-07,2.996398231430142e-07,3.9948299403766907e-07,4.0117455020235747e-07,4.078672222265659e-07,8.2915105221896653e-07,1.3320425033084901e-06
5.31275,3.274204529866261e-07,2.9951857137957021e-07,3.995086182910064e-07,4.0123247785811392e-07,4.0789991470164318e-07,8.2915844294294795e-07,1.3320256580480607e-06
5.313,3.2741633444508711e-07,2.9939568207876448e-07,3.9953557336268413e-07,4.0129042941463955e-07,4.0793259519196998e-07,8.2916622798604432e-07,1.3320089681801489e-06
5.31325,3.2741221274081213e-07,2.9927117549522817e-07,3.9956378947794469e-07,4.0134836029589488e-07,4.0796521802193941e-07,8.291743217387101e-07,1.3319923089079617e-06
5.3135,3.2740805526013481e-07,2.9914508016869251e-07,3.9959321542530796e-07,4.0140626492096806e-07,4.079977703553747e-07,8.2918269031892012e-07,1.3319756403618206e-06
5.31375,3.2740396757132158e-07,2.9901744411088654e-07,3.9962385759804019e-07,4.0146418962596958e-07,4.0803028959425971e-07,8.2919140692368741e-07,1.3319590851199073e-06
5.314,3.2739991188255113e-07,2.9888829337030083e-07,3.996557026050919e-07,4.015220929681057e-07,4.080627603569666e-07,8.2920044329280156e-07,1.3319426026749513e-06
5.31425,3.2739585720713692e-07,2.9875766492934666e-07,3.9968872201793404e-07,4.0157993541899613e-07,4.0809516382511071e-07,8.2920976827723675e-07,1.3319261556561069e-06
5.3145,3.2739174094205266e-07,2.9862559757839633e-07,3.997228412197805e-07,4.0163768180128062e-07,4.0812747454102788e-07,8.2921932238351951e-07,1.3319096722694628e-06
5.31475,3.273876603181315e-07,2.984921214505961e-07,3.9975808834159311e-07,4.0169537988830497e-07,4.0815973225574233e-07,8.2922918433080017e-07,1.3318932656410226e-06
5.315,3.2738360769758846e-07,2.9835721435976368e-07,3.9979450078848214e-07,4.0175302336095961e-07,4.0819193990430852e-07,8.2923935659856671e-07,1.331876930697509e-06
5.31525,3.2737955725059315e-07,2.9822088058903835e-07,3.9983207056460727e-07,4.0181058166516445e-07,4.0822408352044285e-07,8.2924981559188546e-07,1.3318606195162612e-06
5.3155,3.2737547763722682e-07,2.9808314321698379e-07,3.9987076281532216e-07,4.0186803146115421e-07,4.0825615109438895e-07,8.2926054179348411e-07,1.3318442824497195e-06
5.31575,3.2737143437970424e-07,2.979440621386271e-07,3.9991055724168015e-07,4.019254036412473e-07,4.0828816790808892e-07,8.2927159211627149e-07,1.331827997439246e-06
5.316,3.2736742342147356e-07,2.9780370533156652e-07,3.9995136850338852e-07,4.0198272153034488e-07,4.0832013419492102e-07,8.2928296751672799e-07,1.3318117692293862e-06
5.31625,3.2736335083740442e-07,2.9766212846114641e-07,3.9999311096652053e-07,4.0203991742648848e-07,4.0835200215099901e-07,8.2929458281175687e-07,1.331795477178229e-06
5.3165,3.2735934669557631e-07,2.9751945411630584e-07,4.0003576755530418e-07,4.0209702870487832e-07,4.0838382006538189e-07,8.2930653847495726e-07,1.3317792841344334e-06
5.31675,3.2735537999905488e-07,2.9737570072615102e-07,4.0007929951395039e-07,4.0215404711693835e-07,4.0841557016070928e-07,8.2931879787194381e-07,1.3317631575684766e-06
5.317,3.2735137535183508e-07,2.9723088675474697e-07,4.0012364632413611e-07,4.0221096609677988e-07,4.0844722178924768e-07,8.2933129440576146e-07,1.3317470300764265e-06
5.31725,3.2734733413231565e-07,2.9708504904294326e-07,4.0016876269041134e-07,4.0226780957145274e-07,4.0847876773589284e-07,8.293440084357342e-07,1.3317309154308972e-06
5.3175,3.2734332372412921e-07,2.9693822924915119e-07,4.0021467265439676e-07,4.023245873352859e-07,4.0851023391030826e-07,8.2935697994441723e-07,1.3317149024997426e-06
5.31775,3.2733931377790713e-07,2.9679042292795932e-07,4.0026139369071755e-07,4.0238125798491846e-07,4.0854160256094552e-07,8.2937017874919755e-07,1.3316989481598742e-06
5.318,3.2733529935373743e-07,2.9664164508400251e-07,4.0030891533676066e-07,4.0243782548703208e-07,4.0857287382833539e-07,8.2938360732926022e-07,1.3316830439581208e-06
5.31825,3.2733128396888542e-07,2.9649189825149984e-07,4.0035721136305792e-07,4.0249431693512298e-07,4.0860404230013484e-07,8.293972673040413e-07,1.3316671867596817e-06
5.3185,3.2732729929937252e-07,2.9634123595614349e-07,4.0040624654283923e-07,4.0255075051944373e-07,4.0863511842591618e-07,8.294111883794232e-07,1.3316514170746212e-06
5.31875,3.2732331408458789e-07,2.9618970031954845e-07,4.0045596686319312e-07,4.0260710478851261e-07,4.0866608742241767e-07,8.2942534862288208e-07,1.3316356962545147e-06
5.319,3.2731929003370573e-07,2.960373549223205e-07,4.0050631044020619e-07,4.0266334512205066e-07,4.0869694258462608e-07,8.2943973185708116e-07,1.3316199748869978e-06
5.31925,3.2731532600787755e-07,2.9588427391741589e-07,4.0055728477527092e-07,4.0271949111540035e-07,4.0872772978579257e-07,8.2945441791384266e-07,1.3316043661164868e-06
5.3195,3.2731145661168053e-07,2.9573050156897001e-07,4.0060888131446808e-07,4.0277554318846397e-07,4.0875846436979913e-07,8.2946942886602376e-07,1.3315889035498963e-06
5.31975,3.2730765179099302e-07,2.9557603815089614e-07,4.0066105566985986e-07,4.0283151817995555e-07,4.0878913086430127e-07,8.2948473313428781e-07,1.3315735391579434e-06
5.32,3.2730393723250119e-07,2.954209196957133e-07,4.0071378703134437e-07,4.0288746157708485e-07,4.0881972964488144e-07,8.2950036378073812e-07,1.3315583059042432e-06
5.32025,3.2730034461623024e-07,2.9526515886710316e-07,4.00767082430969e-07,4.0294339936580222e-07,4.0885026647752157e-07,8.2951635167735719e-07,1.3315432426095343e-06
5.3205,3.272966497580957e-07,2.9510869377356573e-07,4.0082089061528903e-07,4.0299920376652587e-07,4.0888064430324404e-07,8.2953250977486271e-07,1.3315280679643671e-06
5.32075,3.2729275902225835e-07,2.9495149278244435e-07,4.0087520551473064e-07,4.0305479780101919e-07,4.0891083092708796e-07,8.2954875410122085e-07,1.3315126635882853e-06
