Physical Time (s),etp_bot Monitor (W): bot_cv1,etp_bot Monitor (W): bot_cv2,etp_bot Monitor (W): bot_cv3,etp_bot Monitor (W): bot_cv4,etp_bot Monitor (W): bot_cv5,etp_bot Monitor (W): bot_cv6,etp_bot Monitor (W): bot_cv7
0.3625,5.6916290677314467e-09,-2.6728094980240281e-10,8.1474831133547651e-10,2.0497726579350783e-09,1.4553918742161687e-09,6.5765477648663833e-10,-4.311977909652445e-10
0.365,6.4439930346130798e-09,-2.2201978346340947e-10,8.2628189343114322e-10,2.0025168447069056e-09,1.4181743653387726e-09,6.860652883800498e-10,-3.8299152158513571e-10
0.3675,7.2112961703761163e-09,-1.8641368435323123e-10,7.7604363684565015e-10,1.8762936971717763e-09,1.3528302915414327e-09,7.9220146375811428e-10,-2.0984307444658341e-10
0.37,7.9254581321077768e-09,-1.5922229623213689e-10,6.8102069047801668e-10,1.688666679914909e-09,1.2606803346392611e-09,9.3146551605319145e-10,4.0004801109222663e-11
0.3725,8.5109956020561108e-09,-1.3866368421917267e-10,5.582411445630021e-10,1.454559745445724e-09,1.1367690885139838e-09,1.0410904528589634e-09,2.9391978418247065e-10
0.375,8.8982505334631666e-09,-1.2339533001338005e-10,4.2208411601861945e-10,1.1857554541313968e-09,9.7524365051242491e-10,1.0632453482250449e-09,4.7865385156271497e-10
0.3775,9.0328626029065834e-09,-1.1047939378108517e-10,2.8675116666107321e-10,8.9376148929176893e-10,7.7401524733120062e-10,9.6419933429871139e-10,5.4369446535466315e-10
0.38,8.8836625789427761e-09,-9.5667178701380494e-11,1.6550641695114638e-10,5.8941444704276211e-10,5.3730659916867287e-10,7.4360947100206686e-10,4.7703150126871558e-10
0.3825,8.4417512332145728e-09,-7.319954830858672e-11,7.0083062362783311e-11,2.8450310113886548e-10,2.7536662906615345e-10,4.3153400581407612e-10,3.0751444523082533e-10
0.385,7.7212800324942403e-09,-3.7162310074371751e-11,9.3944753976536387e-12,-9.9751519287363985e-12,2.2025826181902308e-12,7.6683787217883169e-11,9.2539080743467256e-11
0.3875,6.7565429132792437e-09,1.7831749999605177e-11,-1.2112578040219033e-11,-2.8524224012738482e-10,-2.6807866097355079e-10,-2.6938072816104303e-10,-1.0352932113940102e-10
0.39,5.5939920318806048e-09,9.3691211426082358e-11,1.3928431393934327e-12,-5.3728607555383154e-10,-5.2455857935019956e-10,-5.6799573240999641e-10,-2.331642691810169e-10
0.3925,4.2858705900959833e-09,1.8824129716744734e-10,3.8342745229938324e-11,-7.6637644028802952e-10,-7.6067211816725092e-10,-8.0232512435901491e-10,-2.8103129915444767e-10
0.395,2.8852428752010412e-09,2.9406968421835893e-10,7.9065187388316939e-11,-9.7807292578302966e-10,-9.7396767106356366e-10,-9.775415225566557e-10,-2.6489634113325162e-10
0.3975,1.4407518993491151e-09,3.9908370999632537e-10,9.9249765140432966e-11,-1.180386176839407e-09,-1.1644143362589512e-09,-1.1129804433854614e-09,-2.2292942515693244e-10
0.4,-5.5077295174204626e-12,4.8906282764308063e-10,7.428938044888852e-11,-1.3807672756035051e-09,-1.3323428054162794e-09,-1.2293376915151327e-09,-1.9358196545748951e-10
0.4025,-1.4171820592580365e-09,5.4963107772249554e-10,-1.538733163178465e-11,-1.5831403540719011e-09,-1.4759622381922782e-09,-1.3366862898063722e-09,-1.9789129914844046e-10
0.405,-2.7599228093027943e-09,5.698828938814546e-10,-1.7910643733804495e-10,-1.7853516037380684e-09,-1.5902715471976564e-09,-1.4288932973464572e-09,-2.3242293310355354e-10
0.4075,-3.9998919324348434e-09,5.4475578292884255e-10,-4.12479810380848e-10,-1.9784675220491429e-09,-1.6672955494399411e-09,-1.4861678413093152e-09,-2.7456974915843501e-10
0.41,-5.1005487037011524e-09,4.7695315998258248e-10,-6.967028158209929e-10,-2.1467175604068754e-09,-1.697398978096987e-09,-1.4841148469203723e-09,-2.9646876836028779e-10
0.4125,-6.0226362473089609e-09,3.7597056905099714e-10,-1.0015300659737652e-09,-2.2702930373298659e-09,-1.6718249207312842e-09,-1.4050625042144212e-09,-2.7975426238804576e-10
0.415,-6.7264065251136326e-09,2.5587162174477909e-10,-1.2906412713122899e-09,-2.3285976404361941e-09,-1.585387155116523e-09,-1.2466515597109384e-09,-2.2413480170003171e-10
0.4175,-7.1774513080638706e-09,1.3378913670961806e-10,-1.5253957651672222e-09,-2.3044260691577016e-09,-1.438837024275116e-09,-1.0247252758850044e-09,-1.4664261367045207e-10
0.42,-7.3511820667059201e-09,2.653305376606486e-11,-1.6711021052335726e-09,-2.1868604872172804e-09,-1.2393698893497777e-09,-7.6833571500177709e-10,-7.2332274101846411e-11
0.4225,-7.2359332474500715e-09,-5.2839875358093041e-11,-1.7020694669234128e-09,-1.9734038754449254e-09,-9.9990163431865399e-10,-5.1078678807156956e-10,-2.239883304763389e-11
0.425,-6.8382190838880355e-09,-9.5887654202094461e-11,-1.603628327863365e-09,-1.6696330018477255e-09,-7.3651566471147804e-10,-2.7915331645713226e-10,-5.3232715857877356e-12
0.4275,-6.1783454262626007e-09,-9.9977155100159454e-11,-1.3732774206435832e-09,-1.2877453683641528e-09,-4.6464275995439583e-10,-8.7828212240608846e-11,-1.4852331890242459e-11
0.43,-5.2873102893814487e-09,-6.7553461805402139e-11,-1.0197267094792104e-09,-8.4331234821240715e-10,-1.9558117998621369e-10,6.3909018158377833e-11,-3.4531570986061023e-11
0.4325,-4.201850712850229e-09,-4.4924903831408379e-12,-5.5927041843335268e-10,-3.5195392234424371e-10,6.5105414256128047e-11,1.8815800803998572e-10,-4.5614889588615549e-11
0.435,-2.9616296165451187e-09,8.1495912970050933e-11,-1.3603100024413756e-11,1.7267383539586944e-10,3.1670470649927869e-10,3.0221641609204433e-10,-3.4609205456164204e-11
0.4375,-1.6081233213484623e-09,1.8245740983352478e-10,5.9379443026951029e-10,7.1924876049710725e-10,5.6192548463172781e-10,4.2178089721165025e-10,2.4427471929879151e-12
0.44,-1.867501715117454e-10,2.9166599915827358e-10,1.2387656341151256e-09,1.2778894398953637e-09,8.0414358756544755e-10,5.5546812701099163e-10,5.9798006980261606e-11
0.4425,1.2548142630285902e-09,4.0420188034422342e-10,1.8997059491605355e-09,1.8389175891195739e-09,1.0447263163942807e-09,7.0242239994195206e-10,1.2523996966936538e-10
0.445,2.6656883795841643e-09,5.166210853212238e-10,2.5539421795552806e-09,2.3900837212685258e-09,1.2812569400041673e-09,8.5319375422626405e-10,1.8494132301734166e-10
0.4475,3.9862153641334529e-09,6.2630464994350887e-10,3.1796789547143339e-09,2.9154585640093411e-09,1.5066689133791247e-09,9.9309107763063066e-10,2.2787382234406253e-10
0.45,5.1513429182315986e-09,7.3120582014724331e-10,3.752894250035438e-09,3.3942637080907315e-09,1.7098279049250071e-09,1.1067051902072684e-09,2.4835078959883909e-10
0.4525,6.0965115380884509e-09,8.2886248823380085e-10,4.2490016948867527e-09,3.8027207301612978e-09,1.8779130868388558e-09,1.1822725877235153e-09,2.4653667408783608e-10
0.455,6.7634996319221459e-09,9.1593201028241892e-10,4.6425097897805672e-09,4.1159311623379074e-09,1.9985002963986717e-09,1.2141686525284113e-09,2.2711004200849139e-10
0.4575,7.106167512610627e-09,9.8832707758256348e-10,4.9101627720144851e-09,4.3105572369708325e-09,2.0615384101098711e-09,1.203523250982246e-09,1.970574615418888e-10
0.46,7.0916810512351287e-09,1.0415743457929014e-09,5.0309035937619526e-09,4.3672412993048319e-09,2.0605800177266513e-09,1.1566729379185848e-09,1.6350332219762627e-10
0.4625,6.7106209264342063e-09,1.0712941095515691e-09,4.9907964577083078e-09,4.2758019864052116e-09,1.9951093049571341e-09,1.0838495255136862e-09,1.3254688343036254e-10
0.465,5.9786639579323317e-09,1.0745546888140705e-09,4.7868007914918952e-09,4.0353487761449149e-09,1.8678036463581426e-09,9.9385938218451436e-10,1.0786137618916005e-10
0.4675,4.9287781493747303e-09,1.0499535074981101e-09,4.4258562783682599e-09,3.6540707105225466e-09,1.6835937739943781e-09,8.9256076765945491e-10,9.0983328273475023e-11
0.47,3.6134271716547885e-09,9.9812937205965949e-10,3.9260219444976296e-09,3.1499296535181158e-09,1.4495540333808983e-09,7.8196953182246523e-10,8.1539418549730791e-11
0.4725,2.0957513138367463e-09,9.2255438966421171e-10,3.3172091805936733e-09,2.5498160927897063e-09,1.1746586853407655e-09,6.6074789091015916e-10,7.7490290334766981e-11
0.475,4.4550171728887746e-10,8.2921560795494653e-10,2.6382206918587617e-09,1.8873365797276598e-09,8.6951824463006151e-10,5.2575939857913911e-10,7.5481581438278813e-11
0.4775,-1.2683844076658172e-09,7.2592972643789014e-10,1.9329523375063297e-09,1.199583178221973e-09,5.4684874680926467e-10,3.7436996247580891e-10,7.1338824496330045e-11
0.48,-2.9828162232726156e-09,6.2174243806485643e-10,1.2469533925443039e-09,5.2434730629915244e-10,2.2052419448428153e-10,2.064276014644909e-10,6.0831855910996126e-11
0.4825,-4.6407274812302693e-09,5.2522923186268867e-10,6.2207993653887824e-10,-1.0324212988430687e-10,-9.4881716918472551e-11,2.5468987344310011e-11,4.0731280916481028e-11
0.485,-6.1954057043389615e-09,4.4400341150891693e-10,9.2131692507052e-11,-6.5382620063135908e-10,-3.8528004356387873e-10,-1.6090475577590577e-10,9.8406507559008731e-12
0.4875,-7.6048415906833143e-09,3.8267276517987249e-10,-3.1885626709219106e-10,-1.105613904876247e-09,-6.3857095915665073e-10,-3.422031327526021e-10,-3.0228673374119197e-11
0.49,-8.8314209794134383e-09,3.431428251688154e-10,-5.999848289467458e-10,-1.4460798101523005e-09,-8.456344483867823e-10,-5.0691968900234264e-10,-7.5109024289999278e-11
0.4925,-9.8399377836336385e-09,3.243797927636503e-10,-7.5219280299009158e-10,-1.6725378449430278e-09,-1.0016969127027953e-09,-6.4482063827046544e-10,-1.1857659930198604e-10
0.495,-1.0596461009348594e-08,3.2295842519093076e-10,-7.8592352894868128e-10,-1.7903225393735701e-09,-1.1060817120770949e-09,-7.4887979214372665e-10,-1.5425627131743071e-10
0.4975,-1.1067191275857103e-08,3.3384938709454993e-10,-7.194273156270303e-10,-1.8112024758135485e-09,-1.1618914532233744e-09,-8.1654448154580965e-10,-1.773218798427687e-10
0.5,-1.1219771915121155e-08,3.5176789765453224e-10,-5.7485592227193193e-10,-1.7500047180575856e-09,-1.1745602977149117e-09,-8.4967228709344975e-10,-1.8583965164259033e-10
0.5025,-1.102939848305279e-08,3.7201381871899962e-10,-3.7535237376632364e-10,-1.6229045445601109e-09,-1.150712373429001e-09,-8.532133113369179e-10,-1.8105234919842485e-10
0.505,-1.0484559804005946e-08,3.9144599827675768e-10,-1.4173304017825151e-10,-1.4450126463480131e-09,-1.096829641452296e-09,-8.3406430342679053e-10,-1.6696584140897256e-10
0.5075,-9.5882604672711464e-09,4.0860728708554722e-10,1.094051275592235e-10,-1.2284202949654337e-09,-1.0179264989890504e-09,-7.9822787004696376e-10,-1.4847850836043809e-10
0.51,-8.3640893397610252e-09,4.2358629618193441e-10,3.6604413227502881e-10,-9.8191540279644189e-10,-9.1694105436987416e-10,-7.490524117784257e-10,-1.2966847080970222e-10
0.5125,-6.8573042755194392e-09,4.3702664497849246e-10,6.2061966690909421e-10,-7.1162455209502781e-10,-7.9472159967360054e-10,-6.8655497872442549e-10,-1.1257939538371198e-10
0.515,-5.1378545679343603e-09,4.4946343694316556e-10,8.6790571155098461e-10,-4.2099790624053054e-10,-6.506268207209469e-10,-6.0789528293468027e-10,-9.7037296615624671e-11
0.5175,-3.2895517642852903e-09,4.6152810289911737e-10,1.1057441175996431e-09,-1.1201443683530377e-10,-4.8341669858382135e-10,-5.090398625468484e-10,-8.1456655161554071e-11
0.52,-1.4049290026351781e-09,4.7280937730702208e-10,1.3337208708669744e-09,2.1407947243330006e-10,-2.9201479669607157e-10,-3.8659267037544648e-10,-6.4088339171044936e-11
0.5225,4.22753378055677e-10,4.8308148493984107e-10,1.5525514773220825e-09,5.5582676270497384e-10,-7.6639405519783797e-11,-2.3957187171954413e-10,-4.4161806945427653e-11
0.525,2.1110679596500648e-09,4.9117711930174039e-10,1.7619802301654561e-09,9.1088174394120394e-10,1.6080416844557281e-10,-6.981511508023709e-11,-2.2295248335963309e-11
0.5275,3.5958844136275222e-09,4.961321551972741e-10,1.9614898813111279e-09,1.2759344269137575e-09,4.1659071919347053e-10,1.1808765194188952e-10,-2.7462690246086256e-14
0.53,4.8320540110504668e-09,4.972513935119569e-10,2.1493612037764489e-09,1.6445808238846607e-09,6.8493372057290442e-10,3.1792148508597423e-10,2.1223374175455388e-11
0.5325,5.7951587634427289e-09,4.9397414575357794e-10,2.3215844861074792e-09,2.008794193483901e-09,9.5834832354557121e-10,5.2300405297562778e-10,4.1200012546919185e-11
0.535,6.4789485961442562e-09,4.8582709212755892e-10,2.4724356801830029e-09,2.3570535639717085e-09,1.2279240508735132e-09,7.2742477660081144e-10,6.1321020493706492e-11
0.5375,6.8927261023506095e-09,4.7241412249138381e-10,2.5933084672168276e-09,2.6755251748036135e-09,1.483639056970816e-09,9.2590374034047642e-10,8.4376934588662641e-11
0.54,7.0555403559697719e-09,4.5301963368568816e-10,2.6734517489842216e-09,2.9481397814030956e-09,1.7144912236479199e-09,1.1131765256806416e-09,1.1343081657354568e-10
0.5425,6.9937981373842853e-09,4.2739815956061382e-10,2.7022044509389528e-09,3.1572517585093138e-09,1.9084222879295115e-09,1.2828784554400486e-09,1.5031289638956762e-10
0.545,6.7379754182058881e-09,3.9520056180183181e-10,2.6703054840364906e-09,3.2859227528374704e-09,2.0532368885691705e-09,1.4269669242533338e-09,1.9435867787565494e-10
0.5475,6.319052230054923e-09,3.567076696908943e-10,2.5703700753937315e-09,3.319032999286201e-09,2.1374854694016222e-09,1.5356454456822619e-09,2.4191575430427249e-10
0.55,5.7680995230582802e-09,3.1241839122899978e-10,2.3987113737995859e-09,3.2458385537601819e-09,2.1516061902342923e-09,1.5980418444450053e-09,2.8678878564852983e-10
0.5525,5.1152526989074931e-09,2.6383230941802411e-10,2.1568522482045134e-09,3.0607270246828407e-09,2.0888161524227097e-09,1.6037180528809631e-09,3.2151254033075634e-10
0.555,4.3893397224395294e-09,2.1305752422438833e-10,1.8507560424462753e-09,2.7640065102335729e-09,1.9463910882514366e-09,1.544755847843794e-09,3.3908272160644301e-10
0.5575,3.6193399911391875e-09,1.6219521961473978e-10,1.490683071344418e-09,2.3628436513977347e-09,1.7260707438863458e-09,1.4175870417654012e-09,3.3463082947189009e-10
0.56,2.8342153835204206e-09,1.1337983683412018e-10,1.0901348598133429e-09,1.8706366444562461e-09,1.4344267359877531e-09,1.2241317748942112e-09,3.0646597819242151e-10
0.5625,2.063226052346714e-09,6.8375048154105582e-11,6.6466293771295802e-10,1.3058382991151622e-09,1.0822270062725457e-09,9.7199397764115326e-10,2.5625602583449126e-10
0.565,1.3346764645790954e-09,2.8516345588526998e-11,2.2989988236492494e-10,6.8984775651654526e-10,6.8353125724311925e-10,6.7355251081993444e-10,1.8848838052173405e-10
0.5675,6.7543446372285521e-10,-5.7657305202391481e-12,-2.0000785125301335e-10,4.5290525642065765e-11,2.5446995264588162e-10,3.4409614187269932e-10,1.0928709911106128e-10
0.57,1.089117656998733e-10,-3.4487968935191794e-11,-6.1269278174805272e-10,-6.048424538260257e-10,-1.883449823809361e-10,-6.4741456773301413e-13,2.4955826781506111e-11
0.5725,-3.449614229177277e-10,-5.809876941790738e-11,-9.9730752308858431e-10,-1.2392155031610283e-09,-6.2893489385468428e-10,-3.4566865862063195e-10,-5.9237726586566296e-11
0.575,-6.7033969547459991e-10,-7.7464510289940649e-11,-1.3466114094221267e-09,-1.8393607621421668e-09,-1.0527929271196685e-09,-6.7783774754619261e-10,-1.3939124161062388e-10
0.5775,-8.5940731853290242e-10,-9.3386217131053631e-11,-1.6546946990869819e-09,-2.3887212683725421e-09,-1.4475524954800101e-09,-9.8692882896623784e-10,-2.130177998717131e-10
0.58,-9.1041667706580719e-10,-1.0669065776472437e-10,-1.9168037359157647e-09,-2.8734625595970885e-09,-1.8025882691119621e-09,-1.2648482258864523e-09,-2.783199537496819e-10
0.5825,-8.3111659660560911e-10,-1.177907423652564e-10,-2.1298838903410005e-09,-3.2819975169384215e-09,-2.1089105977010472e-09,-1.5049067128237001e-09,-3.3339467493412402e-10
0.585,-6.3342541396625998e-10,-1.269322104875175e-10,-2.2906028737308903e-09,-3.6045356013288159e-09,-2.3587744502468781e-09,-1.700968039390118e-09,-3.7581790939485105e-10
0.5875,-3.3437558803576956e-10,-1.3432461720073373e-10,-2.3970283789704635e-09,-3.8334835875026912e-09,-2.5455637730893675e-09,-1.8471993412081483e-09,-4.0257707388292434e-10
0.59,4.5958267614483555e-11,-1.4013677299455409e-10,-2.4481663536609867e-09,-3.9632767158232672e-09,-2.663588301264519e-09,-1.9383353059095552e-09,-4.1086280367367291e-10
0.5925,4.8823955282136751e-10,-1.44600984721467e-10,-2.4448177670285803e-09,-3.9909316415111893e-09,-2.7085964919639408e-09,-1.9704128281354696e-09,-3.9910516868569192e-10
0.595,9.7496147664868528e-10,-1.4813866635293316e-10,-2.389565958886575e-09,-3.9167630999343477e-09,-2.6783314146905315e-09,-1.9416420966740682e-09,-3.680201738886453e-10
0.5975,1.4925689068799122e-09,-1.5130458903924769e-10,-2.2871128805661385e-09,-3.7444787898130945e-09,-2.5728823329117781e-09,-1.852955387720449e-09,-3.2103647424767755e-10
0.6,2.0309380952532193e-09,-1.5501943757701088e-10,-2.1446757002151616e-09,-3.481980100183965e-09,-2.3954215438628601e-09,-1.708352426141576e-09,-2.6394043686041625e-10
0.6025,2.5832575680061615e-09,-1.6040714185973662e-10,-1.9718694915928051e-09,-3.1414116237509522e-09,-2.1523346524007978e-09,-1.5146879595050597e-09,-2.0370952522235594e-10
0.605,3.1470672582066854e-09,-1.6844094619973321e-10,-1.7802375221812488e-09,-2.7380944513350986e-09,-1.8531143642590273e-09,-1.2807726582788282e-09,-1.4697292516685302e-10
0.6075,3.7227714772824494e-09,-1.7992504910591515e-10,-1.5818163926869697e-09,-2.2905960376054412e-09,-1.5096182537196373e-09,-1.0166645433604159e-09,-9.855742535313289e-11
0.61,4.3125879373313613e-09,-1.9516663573447911e-10,-1.3873973475480867e-09,-1.8181399003268849e-09,-1.1352465000417853e-09,-7.3229948417357711e-10,-6.0353488530541652e-11
0.6125,4.920327355807284e-09,-2.1361527571634304e-10,-1.2065294793204247e-09,-1.3393283214986084e-09,-7.4443436242425655e-10,-4.3704464478711259e-10,-3.1002181970074585e-11
0.615,5.5478851884234519e-09,-2.3414901018776969e-10,-1.0460232484308769e-09,-8.7230049762071912e-10,-3.5208541423022853e-10,-1.3924755888228328e-10,-6.5936464259302533e-12
0.6175,6.1963224254402763e-09,-2.547521948023597e-10,-9.0848300907922619e-10,-4.3260813876808395e-10,2.7537523919964894e-11,1.5323573790904944e-10,1.7916824451114237e-11
0.62,6.8631827292035498e-09,-2.7313869139541053e-10,-7.9392950766655633e-10,-3.2843987291272577e-11,3.8118035655641193e-10,4.3247368834171717e-10,4.7030567518666092e-11
0.6225,7.5402323035610932e-09,-2.8715869250608214e-10,-7.0014795942617821e-10,3.1770338185962099e-10,6.9755175201970278e-10,6.9045304773048686e-10,8.346277258925356e-11
0.625,8.2138774500780294e-09,-2.9474096714207231e-10,-6.2302478800884404e-10,6.1181025941418149e-10,9.6662874776631375e-10,9.1874913343630287e-10,1.2733493696370586e-10
0.6275,8.8666067783222726e-09,-2.9460902854253495e-10,-5.5768737516327951e-10,8.4551428740713422e-10,1.1810012807945906e-09,1.1088082205734344e-09,1.7609789395936737e-10
0.63,9.4764182285501017e-09,-2.8642025365332611e-10,-4.9945611124229334e-10,1.0174723449744097e-09,1.3350554117518033e-09,1.2524598233648951e-09,2.2510722065808666e-10
0.6325,1.0019087671632562e-08,-2.7068400527368955e-10,-4.4508391060570437e-10,1.1270408945096424e-09,1.4254455194691781e-09,1.3426661656448072e-09,2.6858018178379622e-10
0.635,1.0469280684019995e-08,-2.4860673222988418e-10,-3.9258366027725716e-10,1.1752865421928451e-09,1.4508626855494135e-09,1.3741263006915407e-09,3.0064620752054427e-10
0.6375,1.0802112794852401e-08,-2.2184228426334782e-10,-3.4201679624273228e-10,1.1634470618885376e-09,1.4116345703405475e-09,1.3438839664248497e-09,3.162272342240991e-10
0.64,1.0996220054793043e-08,-1.9222982649124412e-10,-2.9524771019811924e-10,1.0930729377400051e-09,1.3101546272614269e-09,1.2520304400903492e-09,3.1182991944398e-10
0.6425,1.1036329262163445e-08,-1.6164391380505283e-10,-2.5607136102393859e-10,9.6602542560598074e-10,1.1503617435866364e-09,1.10165406026845e-09,2.8590228199819352e-10
0.645,1.0913557743101495e-08,-1.3171021473582625e-10,-2.2966276099249183e-10,7.8449308199290797e-10,9.3745697828319096e-10,8.9828103622719645e-10,2.3897591152927214e-10
0.6475,1.0626827365905957e-08,-1.0383490725388471e-10,-2.2252399636879403e-10,5.4979573023542564e-10,6.7782381948668025e-10,6.4974928017926953e-10,1.7353141036102708e-10
0.65,1.0182337619420397e-08,-7.8972676375443974e-11,-2.4108114191903216e-10,2.6433714217369294e-10,3.7841801651099115e-10,3.6556368162023566e-10,9.3837748714181564e-11
0.6525,9.5926960168026051e-09,-5.7980039482517696e-11,-2.9077637384461509e-10,-6.7959855936634538e-11,4.7487739200976909e-11,5.6643014892939564e-11,5.6493079480479756e-12
0.655,8.8759255563832732e-09,-4.150321092043281e-11,-3.7631834643103127e-10,-4.4165545015031609e-10,-3.0605603007462769e-10,-2.6502356496036749e-10,-8.4493117827257857e-11
0.6575,8.0533612612003427e-09,-3.0270213422577562e-11,-5.0050285669808876e-10,-8.4950338188677724e-10,-6.7221947644950159e-10,-5.866660889478653e-10,-1.6976871754690119e-10
0.66,7.1503115471889363e-09,-2.4755154005331481e-11,-6.6386034100361285e-10,-1.2829621514729454e-09,-1.0402658086594137e-09,-8.954356831317227e-10,-2.440198181032145e-10
