Physical Time (s),ep_left Monitor (W)
2.095,1.3013494442418879e-09
2.0975,1.24416023470455e-09
2.1,1.184409536802873e-09
2.1025,1.1229046268355296e-09
2.105,1.0604851791880688e-09
2.1075,9.9801170968198495e-10
2.11,9.3638522440488639e-10
2.1125,8.7649565309003097e-10
2.115,8.1922990065089792e-10
2.1175,7.6544636532176304e-10
2.12,7.1599003183835241e-10
2.1225,6.7165288679983787e-10
2.125,6.3320184302302406e-10
2.1275,6.0137130003359342e-10
2.13,5.7683393566710505e-10
2.1325,5.6026965908434074e-10
2.135,5.5210759817267172e-10
2.1375,5.5274960458800592e-10
2.14,5.6248676573451855e-10
2.1425,5.814880064775636e-10
2.145,6.0979904027169923e-10
2.1475,6.4733799083100994e-10
2.15,6.9402546727605683e-10
2.1525,7.49373594497009e-10
2.155,8.1289681786602235e-10
2.1575,8.8402284740155603e-10
2.16,9.6201571431240611e-10
2.1625,1.0460507088384949e-09
2.165,1.1351739942869162e-09
2.1675,1.2283798926875863e-09
2.17,1.3245945431529757e-09
2.1725,1.4227300038315948e-09
2.175,1.5217135610822571e-09
2.1775,1.6204592536349039e-09
2.18,1.7179509763280175e-09
2.1825,1.8131844042732046e-09
2.185,1.9052240134826376e-09
2.1875,1.9932220607889913e-09
2.19,2.076416573947492e-09
2.1925,2.1541472544429269e-09
2.195,2.2258508590027807e-09
2.1975,2.2910922886150195e-09
2.2,2.3495667383773443e-09
2.2025,2.4010805236118622e-09
2.205,2.445599824004648e-09
2.2075,2.4832213513534379e-09
2.21,2.5141654202561171e-09
2.2125,2.5387409630411419e-09
2.215,2.5573566925475383e-09
2.2175,2.5704700072594497e-09
2.22,2.5785883728887284e-09
2.2225,2.5822553363705755e-09
2.225,2.5820442634162934e-09
2.2275,2.5785649831128652e-09
2.23,2.5724513068304436e-09
2.2325,2.564348880474243e-09
2.235,2.5549063031438197e-09
2.2375,2.5447563251964867e-09
2.24,2.5345195999491738e-09
2.2425,2.5247768407432338e-09
2.245,2.5160799859671264e-09
2.2475,2.5089438015294642e-09
2.25,2.5038456653092777e-09
2.2525,2.5012220654943791e-09
2.255,2.5014610761854455e-09
2.2575,2.5049042967060469e-09
2.26,2.5118395031118358e-09
2.2625,2.5224985368540589e-09
2.265,2.5370556211082233e-09
2.2675,2.5556219850312666e-09
2.27,2.5782590173351801e-09
2.2725,2.6049821913906584e-09
2.275,2.6357406933419302e-09
2.2775,2.6704455099255005e-09
2.28,2.7089593949570462e-09
2.2825,2.7510880279834073e-09
2.285,2.7965979004873614e-09
2.2875,2.8451979732689978e-09
2.29,2.8965582297467698e-09
2.2925,2.9503051207420572e-09
2.295,3.0060328785636768e-09
2.2975,3.0632994050582378e-09
2.3,3.1216412364820213e-09
2.3025,3.1805788484139823e-09
2.305,3.239607414405109e-09
2.3075,3.2982207805283794e-09
2.31,3.3558963276252103e-09
2.3125,3.4121091921795448e-09
2.315,3.4663437234471849e-09
2.3175,3.5180744412296209e-09
2.32,3.5667971816584409e-09
2.3225,3.6120218175344934e-09
2.325,3.6532902635770634e-09
2.3275,3.6901749558657174e-09
2.33,3.7222837586670848e-09
2.3325,3.7492801382301953e-09
2.335,3.7708921516332092e-09
2.3375,3.7869043816438948e-09
2.34,3.7971841415386041e-09
2.3425,3.8016502745025448e-09
2.345,3.8002818238740932e-09
2.3475,3.7930925711487114e-09
2.35,3.7801377577592733e-09
2.3525,3.7615489894455536e-09
2.355,3.7374562912613254e-09
2.3575,3.7080626145657466e-09
2.36,3.6736369766028601e-09
2.3625,3.6345142258497455e-09
2.365,3.5909659190185114e-09
2.3675,3.5435414676839887e-09
2.37,3.4927178045473539e-09
2.3725,3.4389565085811208e-09
2.375,3.382785157209184e-09
2.3775,3.3246642301994316e-09
2.38,3.2650741682404453e-09
2.3825,3.2045139792919843e-09
2.385,3.1434604033471003e-09
2.3875,3.0824089242026525e-09
2.39,3.0218427928721161e-09
2.3925,2.9622738155362869e-09
2.395,2.9042126966642096e-09
2.3975,2.8481207528282394e-09
2.4,2.7944335575974853e-09
2.4025,2.7435418930498019e-09
2.405,2.6957160519558018e-09
2.4075,2.6513054494612902e-09
2.41,2.6103211556980193e-09
2.4125,2.5728769688628924e-09
2.415,2.5390559306986818e-09
2.4175,2.5089135537527237e-09
2.42,2.4824741363614759e-09
2.4225,2.4597027459868925e-09
2.425,2.4405105768292992e-09
2.4275,2.4247422512591558e-09
2.43,2.4121777255974564e-09
2.4325,2.4025026037296469e-09
2.435,2.3954077748671215e-09
2.4375,2.3904775989989674e-09
2.44,2.387269823679908e-09
2.4425,2.3853152134931132e-09
2.445,2.3841500212653208e-09
2.4475,2.3833173076150793e-09
2.45,2.3823617530279535e-09
2.4525,2.3808461085491016e-09
2.455,2.3783362288520038e-09
2.4575,2.3744139899601453e-09
2.46,2.3686927245209057e-09
2.4625,2.3608267177655985e-09
2.465,2.3505224187106615e-09
2.4675,2.337533518030695e-09
2.47,2.3216586760627129e-09
2.4725,2.3027474292598959e-09
2.475,2.2806834792966808e-09
2.4775,2.2553903773640339e-09
2.48,2.2268395118535486e-09
2.4825,2.1950301129842967e-09
2.485,2.1600014707998871e-09
2.4875,2.1218340335919018e-09
2.49,2.0806662285483919e-09
2.4925,2.036649186667326e-09
2.495,1.9899986411139088e-09
2.4975,1.9409461362826778e-09
2.5,1.8897565356434988e-09
2.5025,1.8367285655988571e-09
2.505,1.7821696677712837e-09
2.5075,1.7264027950839827e-09
2.51,1.6697595256830751e-09
2.5125,1.6125720211167284e-09
2.515,1.5551794131970351e-09
2.5175,1.4979149350964205e-09
2.52,1.4411275891671658e-09
2.5225,1.3851564285037207e-09
2.525,1.3303449579343089e-09
2.5275,1.2770177610460689e-09
2.53,1.2254907068124361e-09
2.5325,1.1760526310845457e-09
2.535,1.1289866608505169e-09
2.5375,1.084565809951293e-09
2.54,1.0430519364973132e-09
2.5425,1.0046901429430594e-09
2.545,9.6969401065061629e-10
2.5475,9.3825977874657888e-10
2.55,9.1053510813617418e-10
2.5525,8.8665135880250892e-10
2.555,8.6670093725111377e-10
2.5575,8.5076088123893143e-10
2.56,8.3887511044519691e-10
2.5625,8.3106793634924688e-10
2.565,8.2733647272052502e-10
2.5675,8.2764435920493409e-10
2.57,8.3192508989416988e-10
2.5725,8.4007784196161059e-10
2.575,8.5197070017597453e-10
2.5775,8.6744792610255534e-10
2.58,8.8632256173003204e-10
2.5825,9.0838626816031406e-10
2.585,9.3339734970915759e-10
2.5875,9.6109384813114053e-10
2.59,9.9119421884140529e-10
2.5925,1.0234072300355168e-09
2.595,1.0574374482241984e-09
2.5975,1.092971787591627e-09
2.6,1.1297173323830149e-09
2.6025,1.167347564962096e-09
2.605,1.205570113507634e-09
2.6075,1.244049832054998e-09
2.61,1.2824652010445146e-09
2.6125,1.3204719628998398e-09
2.615,1.3577419829259356e-09
2.6175,1.3938439534115656e-09
2.62,1.4286071227721797e-09
2.6225,1.4617853591673805e-09
2.625,1.4931786129460594e-09
2.6275,1.5226262804518967e-09
2.63,1.5499934835812439e-09
2.6325,1.5751820589414499e-09
2.635,1.5981295840489857e-09
2.6375,1.6188041754797423e-09
2.64,1.6372112397523166e-09
2.6425,1.6533969545766493e-09
2.645,1.6674302135237137e-09
2.6475,1.6794096196197013e-09
2.65,1.6894553687904807e-09
2.6525,1.6977298125624518e-09
2.655,1.7044307904000472e-09
2.6575,1.7098001409088221e-09
2.66,1.7141207469984987e-09
2.6625,1.7176961973963076e-09
2.665,1.7208440678423421e-09
2.6675,1.7238884689244203e-09
2.67,1.7271528060382752e-09
2.6725,1.7309539977655578e-09
2.675,1.7355989935430924e-09
2.6775,1.7413830590774323e-09
2.68,1.7485890619380788e-09
2.6825,1.7574979516528162e-09
2.685,1.7683672140923697e-09
2.6875,1.7814609882239903e-09
2.69,1.7970197982177709e-09
2.6925,1.8152819315156969e-09
2.695,1.8364400840693296e-09
2.6975,1.8607281503298754e-09
2.7,1.8881863845915177e-09
2.7025,1.918863664735441e-09
2.705,1.952783196791946e-09
2.7075,1.9898944691935567e-09
2.71,2.0301317282943808e-09
2.7125,2.0733593233019353e-09
2.715,2.1194237056111715e-09
2.7175,2.1681187301330194e-09
2.72,2.2192199093850966e-09
2.7225,2.2724626325832914e-09
2.725,2.3275419719498759e-09
2.7275,2.3841535334301022e-09
2.73,2.441947402709224e-09
2.7325,2.50056982737056e-09
2.735,2.5596546346389253e-09
2.7375,2.6188277065897515e-09
2.74,2.6777178494138824e-09
2.7425,2.7359691724355674e-09
2.745,2.7932161436614506e-09
2.7475,2.8490830180541809e-09
2.75,2.9031922472222188e-09
2.7525,2.9551761401570095e-09
2.755,3.0046696434626709e-09
2.7575,3.0513529606508118e-09
2.76,3.0949655878018946e-09
2.7625,3.1353005762887212e-09
2.765,3.1721791776624196e-09
2.7675,3.2054849984774388e-09
2.77,3.2351106564352263e-09
2.7725,3.2609855573306662e-09
2.775,3.2830607719664378e-09
2.7775,3.3013213001330933e-09
2.78,3.3157973038292428e-09
2.7825,3.3265483618742788e-09
2.785,3.3336734229514425e-09
2.7875,3.3372991105974891e-09
2.79,3.3375761421503116e-09
2.7925,3.3346673681744265e-09
2.795,3.3287413430352785e-09
2.7975,3.3199879762494183e-09
2.8,3.3086043692413436e-09
2.8025,3.2948087582209884e-09
2.805,3.2788240849622892e-09
2.8075,3.260890265006077e-09
2.81,3.2412664369302548e-09
2.8125,3.220209611766027e-09
2.815,3.1979944584545574e-09
2.8175,3.174900466409896e-09
2.82,3.1511950037378328e-09
2.8225,3.127133319388527e-09
2.825,3.1029686821214114e-09
2.8275,3.0789442497581078e-09
2.83,3.0552678648919518e-09
2.8325,3.0321493478016744e-09
2.835,3.0097748866657012e-09
2.8375,2.9883299361672515e-09
2.84,2.9679547187476781e-09
2.8425,2.9487796204945682e-09
2.845,2.930918389853085e-09
2.8475,2.9144602167697803e-09
2.85,2.8994668192346052e-09
2.8525,2.8859913810914237e-09
2.855,2.8740557178618778e-09
2.8575,2.8636922725731099e-09
2.86,2.8548482787086169e-09
2.8625,2.8474669054149358e-09
2.865,2.8414554956414212e-09
2.8675,2.8366795147406154e-09
2.87,2.8329670516915032e-09
2.8725,2.8301253144673324e-09
2.875,2.827939488613348e-09
2.8775,2.8261962225143016e-09
2.88,2.824683771072459e-09
2.8825,2.8231861985508735e-09
2.885,2.8214674487851643e-09
2.8875,2.8192761493926755e-09
2.89,2.816351996379339e-09
2.8925,2.8124436135412285e-09
2.895,2.8073202449061584e-09
2.8975,2.8007773883357921e-09
2.9,2.7926395104444124e-09
2.9025,2.782748288600078e-09
2.905,2.7709496609398608e-09
2.9075,2.7570952664234527e-09
2.91,2.7410440945898826e-09
2.9125,2.7226563533009315e-09
2.915,2.7018020627988553e-09
2.9175,2.6783738310673083e-09
2.92,2.6522874519144104e-09
2.9225,2.6235106530224398e-09
2.925,2.592058313368059e-09
2.9275,2.5579890102973198e-09
2.93,2.5214022228677781e-09
2.9325,2.4824243642681343e-09
2.935,2.441193829017169e-09
2.9375,2.3978685650412782e-09
2.94,2.3526222202399585e-09
2.9425,2.3056384489155867e-09
2.945,2.2571284155781038e-09
2.9475,2.2073121402997673e-09
2.95,2.1564224782338711e-09
2.9525,2.104555618710669e-09
2.955,2.0521731927288266e-09
2.9575,1.9995031634843014e-09
2.96,1.9468206474554261e-09
2.9625,1.8943708079384294e-09
2.965,1.8424225901588787e-09
2.9675,1.7912238779643836e-09
2.97,1.7410376442841341e-09
2.9725,1.6921111323017754e-09
2.975,1.644679457003469e-09
2.9775,1.5989631493240811e-09
2.98,1.5551777863541488e-09
2.9825,1.5135053840999188e-09
2.985,1.4741236953258526e-09
2.9875,1.4371697925804081e-09
2.99,1.4027553075101911e-09
2.9925,1.3709860210998012e-09
2.995,1.3419697322569204e-09
2.9975,1.3157481625868409e-09
3.0,1.2923613910185932e-09
3.0025,1.2717945308441551e-09
3.005,1.2540086762575727e-09
3.0075,1.2389182436495479e-09
3.01,1.2264213795169751e-09
3.0125,1.21642694162709e-09
3.015,1.2087871585927268e-09
3.0175,1.203374928407334e-09
3.02,1.2000666051759256e-09
3.0225,1.1987266312729393e-09
3.025,1.1992022228328627e-09
3.0275,1.2013407355598571e-09
3.03,1.2049640795098619e-09
3.0325,1.2099134254830944e-09
3.035,1.2160259933614437e-09
3.0375,1.2231481651405362e-09
3.04,1.2311121969276591e-09
3.0425,1.2397424504926465e-09
3.045,1.2488448596868188e-09
3.0475,1.2582298335741564e-09
3.05,1.2677089976184536e-09
3.0525,1.2771269476227995e-09
3.055,1.2863859373901367e-09
3.0575,1.2954004419232462e-09
3.06,1.3041238262587822e-09
3.0625,1.3125009464976927e-09
3.065,1.3204705126776929e-09
3.0675,1.3279659909615971e-09
3.07,1.33491939710478e-09
3.0725,1.3412896332427447e-09
3.075,1.347071688096508e-09
3.0775,1.3523131349577934e-09
3.08,1.3570841602384786e-09
3.0825,1.3614696259457889e-09
3.085,1.3655338661157865e-09
3.0875,1.3693375197886593e-09
3.09,1.3729375252346857e-09
3.0925,1.3763877410601799e-09
3.095,1.3797682844985426e-09
3.0975,1.3831762030872918e-09
3.1,1.3867341425181314e-09
3.1025,1.3905808608241985e-09
3.105,1.3948459914531294e-09
3.1075,1.3996524654275642e-09
3.11,1.4051098644334649e-09
3.1125,1.4113200110852137e-09
3.115,1.4183765519518124e-09
3.1175,1.4263688424530886e-09
3.12,1.4353732505314602e-09
3.1225,1.4454387282586378e-09
3.125,1.456643261467275e-09
3.1275,1.4690519288184245e-09
3.13,1.4827309811678867e-09
3.1325,1.4977464774071095e-09
3.135,1.5141691128070925e-09
3.1375,1.5320547249084133e-09
3.14,1.551456328612694e-09
3.1425,1.5724124564011176e-09
3.145,1.5949575255272609e-09
3.1475,1.6191033189835783e-09
3.15,1.6448534715476714e-09
3.1525,1.6721914033519851e-09
3.155,1.7010840214146226e-09
3.1575,1.7314943646039253e-09
3.16,1.7633804802031833e-09
3.1625,1.7967031873562788e-09
3.165,1.831438855386362e-09
3.1675,1.8675419431895732e-09
3.17,1.9049643056514619e-09
3.1725,1.9436384487786153e-09
3.175,1.9834695736557308e-09
3.1775,2.0243506132943998e-09
3.18,2.0661535706204784e-09
3.1825,2.1087372776087323e-09
3.185,2.1519468089084296e-09
3.1875,2.1956146394628198e-09
3.19,2.2395756968164615e-09
3.1925,2.2836699449456103e-09
3.195,2.3277562715671883e-09
3.1975,2.3716943219416e-09
3.2,2.4153524763326648e-09
3.2025,2.4585869604772737e-09
3.205,2.5012489753718316e-09
3.2075,2.5431811048104401e-09
3.21,2.5842141699681679e-09
3.2125,2.6242023721338403e-09
3.215,2.6629771963752935e-09
3.2175,2.7005940082486733e-09
3.22,2.736515082042708e-09
3.2225,2.7709967441160925e-09
3.225,2.8035946705035447e-09
3.2275,2.8345506993983495e-09
3.23,2.8634726904708391e-09
3.2325,2.8906303298832794e-09
3.235,2.9156784427356249e-09
3.2375,2.9388721236944894e-09
3.24,2.9599474038871677e-09
3.2425,2.9791483281053889e-09
3.245,2.996246940419962e-09
3.2475,3.0113759786829985e-09
3.25,3.0245860529870031e-09
3.2525,3.0358731595549683e-09
3.255,3.0452978381281475e-09
3.2575,3.052947209850378e-09
3.26,3.0589178965448647e-09
3.2625,3.0633116168888906e-09
3.265,3.06621737297971e-09
3.2675,3.0677306528773717e-09
3.27,3.067931595830244e-09
3.2725,3.066909639713141e-09
3.275,3.0647747297672117e-09
3.2775,3.0616609226644889e-09
3.28,3.05772365285973e-09
3.2825,3.0531305989556294e-09
3.285,3.0480419363129174e-09
3.2875,3.0425905280925927e-09
3.29,3.0368815162365719e-09
3.2925,3.0310643797214959e-09
3.295,3.0251952203137468e-09
3.2975,3.0194005929440008e-09
3.3,3.0137698275802728e-09
3.3025,3.0084060827979639e-09
3.305,3.0034043295609911e-09
3.3075,2.9988532264980423e-09
3.31,2.9948057577662786e-09
3.3125,2.9912807356239156e-09
3.315,2.9882581698454112e-09
3.3175,2.9857046145774279e-09
3.32,2.9835894065926984e-09
3.3225,2.9818847368921944e-09
3.325,2.980578344461309e-09
3.3275,2.9796841953152248e-09
3.33,2.979200908358276e-09
3.3325,2.9791025572783496e-09
3.335,2.9792945962562345e-09
3.3375,2.9796217908809457e-09
3.34,2.9798829127827818e-09
3.3425,2.9798993835038156e-09
3.345,2.9795432901464236e-09
3.3475,2.9787466933156532e-09
3.35,2.9774557923739015e-09
3.3525,2.9756061734260393e-09
3.355,2.973074121955989e-09
3.3575,2.9696840793785607e-09
3.36,2.9652533714911153e-09
3.3625,2.9596230141330325e-09
3.365,2.9526693139550763e-09
3.3675,2.9442696580610964e-09
3.37,2.9344529760139212e-09
3.3725,2.9230946326643403e-09
3.375,2.9101183290069665e-09
3.3775,2.8954478105240466e-09
3.38,2.8790166696262737e-09
3.3825,2.8607577850152085e-09
3.385,2.8406353345090371e-09
3.3875,2.8186290492228211e-09
3.39,2.7947429653273891e-09
3.3925,2.7689938937264881e-09
3.395,2.7414144756545362e-09
3.3975,2.7120415954258378e-09
3.4,2.6809142314115072e-09
3.4025,2.6480806067410741e-09
3.405,2.6136091984880381e-09
3.4075,2.5775977910682708e-09
3.41,2.5401977430094607e-09
3.4125,2.5015935784081696e-09
3.415,2.4619849597950358e-09
3.4175,2.4215834367175772e-09
3.42,2.3805832238271078e-09
3.4225,2.3391498824100011e-09
3.425,2.2974385854185216e-09
3.4275,2.2555884458264805e-09
3.43,2.2137572938979721e-09
3.4325,2.172121952843916e-09
3.435,2.130879919638463e-09
3.4375,2.0902476114030987e-09
3.44,2.0504553657558424e-09
3.4425,2.0117304982969023e-09
3.445,1.9742797485029618e-09
3.4475,1.9382904560607777e-09
3.45,1.903926546160076e-09
3.4525,1.8713278675778346e-09
3.455,1.8406067915447266e-09
3.4575,1.8118792498742416e-09
3.46,1.7852428660554351e-09
3.4625,1.7607740536464021e-09
3.465,1.7385299685629439e-09
3.4675,1.7185474466801805e-09
3.47,1.7008341829346189e-09
3.4725,1.6853790415448951e-09
3.475,1.6721425287598793e-09
3.4775,1.6610716593471612e-09
3.48,1.6521117687911357e-09
3.4825,1.6451977450955566e-09
3.485,1.6402538934940057e-09
3.4875,1.6371978905242121e-09
3.49,1.6359172331419667e-09
3.4925,1.636275657426743e-09
3.495,1.6381191394515627e-09
3.4975,1.6412778407299065e-09
3.5,1.6455723629881919e-09
3.5025,1.6508145424936261e-09
3.505,1.6568199129983536e-09
3.5075,1.6634042173075048e-09
3.51,1.670385345300831e-09
3.5125,1.6775789653551218e-09
3.515,1.6848062583506686e-09
3.5175,1.6918923267533881e-09
3.52,1.6986733572527243e-09
3.5225,1.7050022481745767e-09
3.525,1.7107588190483545e-09
3.5275,1.7158408270306205e-09
3.53,1.7201740522162054e-09
3.5325,1.723704515206483e-09
3.535,1.7263953191747554e-09
3.5375,1.7282320440188243e-09
3.54,1.7292175168518917e-09
3.5425,1.7293711331273671e-09
3.545,1.7287344181332115e-09
3.5475,1.7273731573059679e-09
3.55,1.7253724230402612e-09
3.5525,1.7228161221832162e-09
3.555,1.7198052084040324e-09
3.5575,1.7164675983865123e-09
3.56,1.7129229099220443e-09
3.5625,1.7092975550325874e-09
3.565,1.7057279383089823e-09
3.5675,1.7023589772806412e-09
3.57,1.699343845338518e-09
3.5725,1.6968449787152454e-09
3.575,1.6950039161290424e-09
3.5775,1.6940160221263207e-09
3.58,1.6940128942302396e-09
3.5825,1.6951614878903366e-09
3.585,1.6975819755357606e-09
3.5875,1.7014675891093946e-09
3.59,1.7069207150258371e-09
3.5925,1.7140258603202071e-09
3.595,1.7228032272233491e-09
3.5975,1.7333291518349132e-09
3.6,1.7456655871869798e-09
3.6025,1.759863996888363e-09
3.605,1.775963813657702e-09
3.6075,1.7940009593402715e-09
3.61,1.8140484321000128e-09
3.6125,1.8359254298767728e-09
3.615,1.8597911022276749e-09
3.6175,1.8853278703554461e-09
3.62,1.9125731500580208e-09
3.6225,1.9414417094212844e-09
3.625,1.9718531894693809e-09
3.6275,2.003735185710637e-09
3.63,2.0369926419072355e-09
3.6325,2.0715195411112203e-09
3.635,2.1071663645936956e-09
3.6375,2.14373217560569e-09
3.64,2.1809672240649461e-09
3.6425,2.2185953896153905e-09
3.645,2.2563387643241867e-09
3.6475,2.2939551503282028e-09
3.65,2.3312693880128255e-09
3.6525,2.3681886882268519e-09
3.655,2.4046675472423554e-09
3.6575,2.440680309861208e-09
3.66,2.476183160526261e-09
3.6625,2.5110836104456536e-09
3.665,2.545245696351987e-09
3.6675,2.5785089721142916e-09
3.67,2.6107170459184999e-09
3.6725,2.6417460266367781e-09
3.675,2.6715517617990954e-09
3.6775,2.7001204060522197e-09
3.68,2.7274803437050897e-09
3.6825,2.7536732154520592e-09
3.685,2.7787343632458327e-09
3.6875,2.8026705800746145e-09
3.69,2.8254814125294885e-09
3.6925,2.8471565636046015e-09
3.695,2.8676926578476611e-09
3.6975,2.8871183055557703e-09
3.7,2.9054631148524421e-09
3.7025,2.9227813655070281e-09
3.705,2.9391217490421354e-09
3.7075,2.9545510499674453e-09
3.71,2.969128379240926e-09
3.7125,2.9829126149290785e-09
3.715,2.9959540275917291e-09
3.7175,3.0083012553024135e-09
3.72,3.0200071351393931e-09
3.7225,3.0311001479231609e-09
3.725,3.0416303788633802e-09
3.7275,3.051634653318364e-09
3.73,3.0611578126623418e-09
3.7325,3.0702486786997905e-09
3.735,3.0789505969928922e-09
3.7375,3.0872990612991316e-09
3.74,3.0953287582139989e-09
3.7425,3.1030543508462725e-09
3.745,3.1104756685955864e-09
3.7475,3.1175753872613653e-09
3.75,3.124329287516815e-09
3.7525,3.1306998379079805e-09
3.755,3.1366522452922556e-09
3.7575,3.1421575044512134e-09
3.76,3.147190272801853e-09
3.7625,3.15172502578406e-09
3.765,3.1557354045280722e-09
3.7675,3.1591930230281613e-09
3.77,3.1620671026334564e-09
3.7725,3.164323063195611e-09
3.775,3.1659321032266999e-09
3.7775,3.1668706265566005e-09
3.78,3.1671204289437327e-09
3.7825,3.1666682425997242e-09
3.785,3.1655063376408387e-09
3.7875,3.1636274302149521e-09
3.79,3.1610247985911549e-09
3.7925,3.1577056653461084e-09
3.795,3.1536626388640232e-09
3.7975,3.1489516047004754e-09
3.8,3.1435555967105208e-09
3.8025,3.1375433197774357e-09
3.805,3.1308866918133558e-09
3.8075,3.123602430792744e-09
3.81,3.1157005091279911e-09
3.8125,3.1071370558056316e-09
3.815,3.0978952441203964e-09
3.8175,3.0879253591298566e-09
3.82,3.0772232507716338e-09
3.8225,3.0656842640135433e-09
3.825,3.0532566170427537e-09
3.8275,3.0399274369510069e-09
3.83,3.0256634870750684e-09
3.8325,3.0105077141285103e-09
3.835,2.9943998440934236e-09
3.8375,2.9774071625774275e-09
3.84,2.959533605238036e-09
3.8425,2.9407595994560385e-09
3.845,2.9210721782656714e-09
3.8475,2.9004877469030907e-09
