Physical Time (s),ea_bot Monitor (W): bot_cv1,ea_bot Monitor (W): bot_cv2,ea_bot Monitor (W): bot_cv3,ea_bot Monitor (W): bot_cv4,ea_bot Monitor (W): bot_cv5,ea_bot Monitor (W): bot_cv6,ea_bot Monitor (W): bot_cv7
5.15375,6.4447422386785445e-12,2.4270790973434219e-12,1.8444284420730781e-12,2.1663920593263907e-12,3.3371452887023844e-12,1.1211134041105936e-11,1.9114061748986855e-11
5.154,6.4454587301650151e-12,2.4278386923037556e-12,1.84476748518642e-12,2.1662476517985474e-12,3.3367610288856323e-12,1.1209506109298292e-11,1.9114235116866944e-11
5.15425,6.44614501669994e-12,2.4285738069365866e-12,1.8450933322683363e-12,2.16611328599661e-12,3.3364027596958018e-12,1.1207930892151885e-11,1.911444698748974e-11
5.1545,6.4468027211939234e-12,2.429285150500721e-12,1.8454060045114871e-12,2.165988776111338e-12,3.3360700401843889e-12,1.12064110655712e-11,1.9114698375562061e-11
5.15475,6.4474337082572976e-12,2.4299736201801834e-12,1.8457056350662869e-12,2.165873831304133e-12,3.3357624041902313e-12,1.1204949612383692e-11,1.9114988499106845e-11
5.155,6.4480401473649739e-12,2.4306402640727268e-12,1.845992348018331e-12,2.165767942230238e-12,3.3354794326300302e-12,1.1203549636033554e-11,1.9115314749988134e-11
5.15525,6.4486243041993917e-12,2.4312862128232863e-12,1.8462665193252243e-12,2.165670771121376e-12,3.3352209325467659e-12,1.1202214308921472e-11,1.9115673480549275e-11
5.1555,6.4491884710961133e-12,2.4319126724961592e-12,1.8465288171344897e-12,2.1655822030939013e-12,3.3349869664324925e-12,1.1200946615734128e-11,1.9116061035045079e-11
5.15575,6.4497350583562447e-12,2.432520947711787e-12,1.8467800642957707e-12,2.1655019757665427e-12,3.3347774944268082e-12,1.119974865997209e-11,1.9116473633109669e-11
5.156,6.4502665925911014e-12,2.4331124763085894e-12,1.8470211490851857e-12,2.1654295382913624e-12,3.3345921806500259e-12,1.1198621320226267e-11,1.9116907665579195e-11
5.15625,6.4507855369359938e-12,2.4336887561693145e-12,1.8472531349503248e-12,2.1653643287527198e-12,3.3344303239722747e-12,1.1197564968416574e-11,1.9117360575258643e-11
5.1565,6.4512941960935193e-12,2.4342513338295242e-12,1.8474772696776891e-12,2.1653058722657159e-12,3.3342910014466546e-12,1.1196580137609512e-11,1.9117831317656848e-11
5.15675,6.4517947969594059e-12,2.4348018567048461e-12,1.8476948254855467e-12,2.1652535622406219e-12,3.3341732388054065e-12,1.1195667580837094e-11,1.9118319933736901e-11
5.157,6.4522895263365715e-12,2.4353420623234413e-12,1.847906959606316e-12,2.1652066218295002e-12,3.3340761775932355e-12,1.1194827816168585e-11,1.9118827622210468e-11
5.15725,6.452780371440402e-12,2.435873718495886e-12,1.8481148350785837e-12,2.1651644125460117e-12,3.3339991161570386e-12,1.1194061472548633e-11,1.9119356860696492e-11
5.1575,6.4532690270699366e-12,2.4363986271787328e-12,1.8483197384307597e-12,2.1651265925791791e-12,3.3339414087295074e-12,1.1193368353491403e-11,1.9119911143900512e-11
5.15775,6.4537569815238871e-12,2.4369186303670767e-12,1.8485228422250204e-12,2.1650927830643349e-12,3.3339022410601052e-12,1.119274760397793e-11,1.912049427693852e-11
5.158,6.4542455738746961e-12,2.4374355809871418e-12,1.8487251131075593e-12,2.1650625244722453e-12,3.3338804983912822e-12,1.1192197538558001e-11,1.9121109954637692e-11
5.15825,6.4547358862447842e-12,2.4379513269825533e-12,1.8489274170505576e-12,2.1650354527385289e-12,3.3338746477853241e-12,1.1191715750567946e-11,1.9121761538529911e-11
5.1585,6.4552286557983969e-12,2.4384677022182234e-12,1.8491305450746461e-12,2.1650112634115488e-12,3.3338827788123134e-12,1.1191298785568265e-11,1.9122452203917173e-11
5.15875,6.4557244575612645e-12,2.4389864379408786e-12,1.849335097521871e-12,2.1649895007929962e-12,3.3339027607659614e-12,1.119094223820485e-11,1.9123184868566621e-11
5.159,6.4562237264210041e-12,2.4395091318325469e-12,1.8495414260631527e-12,2.1649695259755137e-12,3.3339323534741984e-12,1.1190641060065721e-11,1.912396226568156e-11
5.15925,6.4567266954878043e-12,2.4400372606351861e-12,1.8497497948709694e-12,2.1649506031760415e-12,3.3339691728565857e-12,1.1190389335424259e-11,1.9124786917072648e-11
5.1595,6.4572333423809834e-12,2.4405721749880519e-12,1.8499605216820229e-12,2.1649318949778271e-12,3.3340106774214766e-12,1.119017983400315e-11,1.912566199272125e-11
5.15975,6.4577435129624363e-12,2.4411150399020997e-12,1.8501738066133952e-12,2.1649123531880163e-12,3.3340542837042745e-12,1.1190004944014756e-11,1.9126591075009319e-11
5.16,6.4582570018899525e-12,2.4416667680382801e-12,1.850389680570071e-12,2.1648907780593729e-12,3.3340974602008562e-12,1.11898569566007e-11,1.91275778180875e-11
5.16025,6.4587734369596228e-12,2.442228138926792e-12,1.8506081579896835e-12,2.164865922328022e-12,3.3341376183073629e-12,1.1189727837553649e-11,1.9128625510813849e-11
5.1605,6.4592922454763e-12,2.4427997073847748e-12,1.8508292717611336e-12,2.1648365487418324e-12,3.3341721117802726e-12,1.1189609299520737e-11,1.9129736550271704e-11
5.16075,6.4598127354084537e-12,2.4433818697797867e-12,1.8510528810892064e-12,2.1648014642338286e-12,3.3341984273892938e-12,1.1189493535882729e-11,1.9130912541385626e-11
5.161,6.4603341393091641e-12,2.4439747602149403e-12,1.8512784427791758e-12,2.1647595604616799e-12,3.3342142989020432e-12,1.1189373591720259e-11,1.9132154191460529e-11
5.16125,6.4608555459236635e-12,2.4445782951043343e-12,1.8515051955052655e-12,2.1647097573044138e-12,3.3342174614428701e-12,1.118924266384187e-11,1.9133461421316584e-11
5.1615,6.4613757765747965e-12,2.4451922627096011e-12,1.8517321757470995e-12,2.164650857698285e-12,3.3342055640304316e-12,1.1189094317739389e-11,1.913483260618208e-11
5.16175,6.4618935312061322e-12,2.4458162425200424e-12,1.8519581357542493e-12,2.1645814542897434e-12,3.3341763251187943e-12,1.1188922956129139e-11,1.9136264822487183e-11
5.162,6.462407506609921e-12,2.4464495986335607e-12,1.8521815000508025e-12,2.1644999358763352e-12,3.3341275856145612e-12,1.1188724088607619e-11,1.9137752237048996e-11
5.16225,6.462916212038564e-12,2.447091581884757e-12,1.8524005241769767e-12,2.1644043461823192e-12,3.3340569865113127e-12,1.1188493295980263e-11,1.9139287930338242e-11
5.1625,6.4634179614278176e-12,2.4477413642689086e-12,1.852613380789528e-12,2.1642924492535875e-12,3.3339618309840886e-12,1.1188225580908732e-11,1.9140863206916902e-11
5.16275,6.4639110410563862e-12,2.448397936903091e-12,1.8528181658312538e-12,2.1641621025886714e-12,3.3338395177294835e-12,1.1187916117237801e-11,1.9142468937447815e-11
5.163,6.4643937791936444e-12,2.4490602009464895e-12,1.8530128353077137e-12,2.1640112859074864e-12,3.3336877913379016e-12,1.1187560783996625e-11,1.9144097894251326e-11
5.16325,6.4648645095325963e-12,2.4497270317907148e-12,1.8531957176793568e-12,2.1638381713251673e-12,3.3335046370379895e-12,1.1187154961739345e-11,1.9145743648911463e-11
5.1635,6.4653214264387169e-12,2.4503972462502782e-12,1.8533653138367771e-12,2.1636410660110558e-12,3.3332880905858396e-12,1.1186693422288894e-11,1.9147402703435526e-11
5.16375,6.4657628349881927e-12,2.451069604931136e-12,1.8535204285567981e-12,2.1634184637097884e-12,3.3330365438679673e-12,1.1186171333953853e-11,1.9149073336903349e-11
5.164,6.4661872686164582e-12,2.4517428192035531e-12,1.8536599525163694e-12,2.163169128924198e-12,3.3327487862438285e-12,1.1185584803073066e-11,1.9150755121620892e-11
5.16425,6.4665933456091687e-12,2.4524156616320291e-12,1.8537824329305416e-12,2.1628918647544086e-12,3.332423662028504e-12,1.1184929791327475e-11,1.9152447134789756e-11
5.1645,6.4669797716954832e-12,2.4530868248485377e-12,1.8538863995582539e-12,2.1625855344168767e-12,3.3320600284441974e-12,1.1184201903221109e-11,1.9154147108409066e-11
5.16475,6.4673454936936903e-12,2.4537549548946795e-12,1.8539701139313416e-12,2.1622492184192515e-12,3.3316571167806511e-12,1.1183397921666834e-11,1.915585243618031e-11
5.165,6.4676897648414124e-12,2.4544187182687322e-12,1.8540317792295495e-12,2.1618822778802285e-12,3.3312147630441025e-12,1.1182516812006681e-11,1.9157558963804752e-11
5.16525,6.4680120720855414e-12,2.4550767167633896e-12,1.8540698571645909e-12,2.161484155892147e-12,3.3307331716922022e-12,1.1181558482162816e-11,1.915926364901428e-11
5.1655,6.4683120401260956e-12,2.4557275744219158e-12,1.8540826539102641e-12,2.1610542028768598e-12,3.3302129723887389e-12,1.1180523347830529e-11,1.9160962233882747e-11
5.16575,6.4685896185855332e-12,2.4563700174175972e-12,1.8540694720604583e-12,2.1605918465023856e-12,3.3296553360724061e-12,1.1179413429562552e-11,1.9162650184162619e-11
5.166,6.4688450589955151e-12,2.4570029175201282e-12,1.8540284676635787e-12,2.1600967710051577e-12,3.3290619009521275e-12,1.1178232367334852e-11,1.9164324502849799e-11
5.16625,6.4690788633468083e-12,2.4576252592400998e-12,1.8539571928035916e-12,2.1595683863931347e-12,3.328434265992236e-12,1.1176983500965881e-11,1.9165982186963683e-11
5.1665,6.4692917082938706e-12,2.4582361853728494e-12,1.8538536539486354e-12,2.1590072677638754e-12,3.3277736455575673e-12,1.1175668809006788e-11,1.9167621366081291e-11
5.16675,6.469484609982613e-12,2.4588351108999928e-12,1.8537163132207152e-12,2.1584141355950376e-12,3.3270811880438166e-12,1.1174290523110564e-11,1.9169241733533681e-11
5.167,6.4696591178086057e-12,2.4594215920297838e-12,1.8535444547053332e-12,2.1577870760349328e-12,3.3263581052336086e-12,1.1172851383535209e-11,1.9170843936416093e-11
5.16725,6.4698170353222389e-12,2.4599953247632056e-12,1.8533384570825003e-12,2.1571252697882074e-12,3.3256053157222761e-12,1.1171353341819518e-11,1.9172428393575808e-11
5.1675,6.4699602768932365e-12,2.4605560481707671e-12,1.8530987465971514e-12,2.1564298699842521e-12,3.3248236091229972e-12,1.1169797286573619e-11,1.9173995241125678e-11
5.16775,6.4700911963044977e-12,2.4611037168083951e-12,1.8528257187686237e-12,2.1557032747374361e-12,3.324013843031916e-12,1.1168184807605439e-11,1.9175544962331409e-11
5.168,6.4702125467200944e-12,2.4616384013364471e-12,1.852520130977327e-12,2.1549474833353504e-12,3.323177351093154e-12,1.1166518893176491e-11,1.9177079605777875e-11
5.16825,6.4703274139745069e-12,2.4621602270182627e-12,1.8521832584685157e-12,2.1541642897893324e-12,3.3223156602175496e-12,1.1164803041006988e-11,1.9178602768214179e-11
5.1685,6.4704389098501542e-12,2.4626693296782695e-12,1.8518162566480667e-12,2.1533555905299411e-12,3.3214302843361873e-12,1.1163040859929912e-11,1.9180118844179021e-11
5.16875,6.470550308372798e-12,2.4631659368576276e-12,1.8514199728278296e-12,2.1525236087838207e-12,3.3205230681693273e-12,1.1161236921674728e-11,1.9181632766173196e-11
5.169,6.4706651395629589e-12,2.4636504321058601e-12,1.8509953203270659e-12,2.151670852529349e-12,3.3195961968713605e-12,1.115939686402838e-11,1.91831492658103e-11
5.16925,6.4707869518459456e-12,2.464123143032982e-12,1.8505437520125119e-12,2.1507995306805528e-12,3.3186518417396699e-12,1.1157525799427357e-11,1.9184671772451868e-11
5.1695,6.4709192611365584e-12,2.4645844721168137e-12,1.8500673820248448e-12,2.1499118041017337e-12,3.3176920224634726e-12,1.1155627967914934e-11,1.9186202242056553e-11
5.16975,6.4710655930674818e-12,2.4650350257970339e-12,1.8495683987473574e-12,2.1490100379304445e-12,3.3167188459481408e-12,1.1153707631274178e-11,1.9187741842813475e-11
5.17,6.4712294700833218e-12,2.4654756821897861e-12,1.8490491092068611e-12,2.1480964347399884e-12,3.3157345459562168e-12,1.1151769282267738e-11,1.9189291336884893e-11
5.17025,6.4714143229761696e-12,2.4659074736497416e-12,1.8485122031430664e-12,2.1471728257216214e-12,3.3147411327208076e-12,1.1149816525200313e-11,1.9190851137583614e-11
5.1705,6.4716234172425037e-12,2.4663316327135951e-12,1.8479608378357737e-12,2.1462411699295814e-12,3.3137403334964286e-12,1.1147851995007072e-11,1.9192421525660047e-11
5.17075,6.4718599513879176e-12,2.4667496959388611e-12,1.8473981925760804e-12,2.1453034983506509e-12,3.3127338159757995e-12,1.1145878013672902e-11,1.9194002555621551e-11
5.171,6.4721269723645021e-12,2.4671634213877715e-12,1.8468273345186377e-12,2.1443618450179168e-12,3.3117233141215162e-12,1.1143896909935577e-11,1.9195593861680159e-11
5.17125,6.4724273544550278e-12,2.4675746957196817e-12,1.8462514841315729e-12,2.1434182585990122e-12,3.3107105662733726e-12,1.1141910599465673e-11,1.9197194351687817e-11
5.1715,6.4727638348304872e-12,2.4679855342245967e-12,1.8456741167540454e-12,2.1424750873571562e-12,3.3096974009357723e-12,1.1139920775803514e-11,1.9198802153710623e-11
5.17175,6.4731389642421718e-12,2.468398043375709e-12,1.8450984736464278e-12,2.1415347174938291e-12,3.3086857694774394e-12,1.1137929706705357e-11,1.9200414680623697e-11
5.172,6.4735550864144988e-12,2.4688143265377089e-12,1.8445275055298201e-12,2.1405994098322404e-12,3.307677662079563e-12,1.1135940453214641e-11,1.9202028743154239e-11
5.17225,6.4740144415424679e-12,2.4692364294641662e-12,1.8439642373077623e-12,2.1396715314203069e-12,3.3066749988049673e-12,1.1133956637065226e-11,1.9203640848831044e-11
5.1725,6.4745190928025367e-12,2.4696663938253317e-12,1.8434118617771249e-12,2.1387536986820017e-12,3.3056796804663866e-12,1.1131982288359662e-11,1.9205247509820699e-11
5.17275,6.4750709448686613e-12,2.4701062584560082e-12,1.8428732604478817e-12,2.1378484688165569e-12,3.3046936051257165e-12,1.1130021717993357e-11,1.9206845925855045e-11
5.173,6.4756716582638604e-12,2.4705579557945399e-12,1.8423508091291778e-12,2.1369580905249841e-12,3.3037186949131749e-12,1.1128078990666364e-11,1.920843446806241e-11
5.17325,6.4763227899730927e-12,2.4710233584230602e-12,1.8418469161032683e-12,2.1360847349289589e-12,3.3027570009462694e-12,1.1126157724049021e-11,1.921001288755399e-11
5.1735,6.4770258411205299e-12,2.4715043386309988e-12,1.8413641989147586e-12,2.1352306664718664e-12,3.3018107463199935e-12,1.1124261073395961e-11,1.9211582173475898e-11
5.17375,6.4777821097227963e-12,2.4720027160959637e-12,1.8409049819928872e-12,2.1343978679229087e-12,3.3008821176075551e-12,1.1122391568589744e-11,1.9213144375236865e-11
5.174,6.4785925728337877e-12,2.4725201470279063e-12,1.8404711756371916e-12,2.1335877039696675e-12,3.2999730529878009e-12,1.1120551153611736e-11,1.9214702154115336e-11
5.17425,6.4794580568476277e-12,2.4730582110728656e-12,1.8400648894101431e-12,2.1328014747317818e-12,3.2990852983847068e-12,1.1118741427223787e-11,1.9216258241696134e-11
5.1745,6.4803793253894905e-12,2.4736185324900305e-12,1.8396885354270747e-12,2.1320408134894618e-12,3.298220414715562e-12,1.1116963811240156e-11,1.9217814401163602e-11
5.17475,6.4813568360927177e-12,2.4742026507370551e-12,1.8393442087138583e-12,2.131307159396864e-12,3.2973797220181533e-12,1.1115219107975319e-11,1.9219371306617776e-11
5.175,6.482390668708849e-12,2.4748119148684919e-12,1.8390335369586395e-12,2.1306019914174763e-12,3.2965643281433412e-12,1.1113507447798347e-11,1.9220928278708897e-11
5.17525,6.4834807379347834e-12,2.4754475929692356e-12,1.8387582555875751e-12,2.1299266865010644e-12,3.2957753683574356e-12,1.1111828450512194e-11,1.922248318968607e-11
5.1755,6.4846268564870074e-12,2.4761109614557444e-12,1.8385203365668218e-12,2.1292823696569825e-12,3.2950141661110615e-12,1.1110181393479236e-11,1.9224033030727764e-11
5.17575,6.4858285168860505e-12,2.4768032051863699e-12,1.8383212571042715e-12,2.1286707208313446e-12,3.2942820223904596e-12,1.1108565046466809e-11,1.9225575002794564e-11
5.176,6.4870847866306164e-12,2.4775252179255543e-12,1.838161856905169e-12,2.1280921833613538e-12,3.293579985948818e-12,1.1106977751360805e-11,1.9227107213005779e-11
5.17625,6.4883946276570873e-12,2.4782778048195591e-12,1.8380430714068069e-12,2.127547672616265e-12,3.2929090187978484e-12,1.1105417932967381e-11,1.9228628149656981e-11
5.1765,6.4897567439103886e-12,2.4790616326357849e-12,1.8379657133784622e-12,2.1270374427586056e-12,3.2922697532843076e-12,1.1103884050011463e-11,1.9230136870581001e-11
5.17675,6.491169845453607e-12,2.4798774447301013e-12,1.8379308615886922e-12,2.1265626191608913e-12,3.291662779660862e-12,1.1102374936379655e-11,1.9231632532501784e-11
5.177,6.4926324990432325e-12,2.480725858888103e-12,1.8379392517145605e-12,2.1261239879560424e-12,3.2910882016831543e-12,1.1100889163053507e-11,1.9233114682231465e-11
5.17725,6.4941428439091877e-12,2.481607231026766e-12,1.8379912167679884e-12,2.1257214798076335e-12,3.2905456585801331e-12,1.1099424813946832e-11,1.9234583201344486e-11
5.1775,6.4956988842597728e-12,2.4825218250536343e-12,1.838087100964141e-12,2.1253548838695673e-12,3.29003462223816e-12,1.1097979770525291e-11,1.9236037867248317e-11
5.17775,6.4972985748128203e-12,2.4834697083772247e-12,1.8382271202922044e-12,2.1250240020012472e-12,3.2895542869320217e-12,1.1096551533806122e-11,1.9237478048170728e-11
5.178,6.4989398917907669e-12,2.4844510092972513e-12,1.8384121373537329e-12,2.1247292043997671e-12,3.2891039500867999e-12,1.1095137853979539e-11,1.9238902415139928e-11
5.17825,6.5006206703426127e-12,2.4854656114093383e-12,1.8386425795772275e-12,2.1244710058650796e-12,3.2886827621187316e-12,1.1093736503991465e-11,1.9240308372487223e-11
5.1785,6.5023384055304442e-12,2.4865129780211085e-12,1.8389181651054939e-12,2.1242493922403903e-12,3.2882896692356414e-12,1.1092345657084174e-11,1.9241692248438583e-11
5.17875,6.5040906215308315e-12,2.4875924028383968e-12,1.8392387140033012e-12,2.124064026402257e-12,3.2879238332910265e-12,1.1090964728449994e-11,1.9243048939150215e-11
5.179,6.5058746550788149e-12,2.4887028567126774e-12,1.8396034969584649e-12,2.1239142921094935e-12,3.2875845418508721e-12,1.1089594457554304e-11,1.9244371707339774e-11
5.17925,6.5076879928554199e-12,2.4898432526041941e-12,1.8400118502417793e-12,2.1237994148792557e-12,3.2872715693235172e-12,1.1088237170686864e-11,1.9245652665868323e-11
5.1795,6.5095280273858838e-12,2.4910122341515482e-12,1.8404623632831972e-12,2.1237187764226806e-12,3.2869848880651972e-12,1.1086896134662851e-11,1.9246882593569386e-11
5.17975,6.5113919628328082e-12,2.4922080556093985e-12,1.8409530110920831e-12,2.1236724428156248e-12,3.2867245187573194e-12,1.108557491596136e-11,1.9248052871910241e-11
5.18,6.5132770077481856e-12,2.4934287575792519e-12,1.841482055680435e-12,2.1236601951495417e-12,3.2864906876742137e-12,1.1084276979341994e-11,1.9249156236133093e-11
5.18025,6.5151803906698788e-12,2.4946721998543774e-12,1.8420477897605717e-12,2.1236812779219271e-12,3.286283485239363e-12,1.1083005045263868e-11,1.9250189232071457e-11
5.1805,6.5170995299168988e-12,2.4959362706271556e-12,1.8426488345008497e-12,2.1237347635788812e-12,3.2861029893028547e-12,1.1081760904225449e-11,1.9251151202156231e-11
5.18075,6.5190317546674124e-12,2.4972187722363987e-12,1.8432834713315188e-12,2.1238193113361073e-12,3.285948802554565e-12,1.1080545087815878e-11,1.9252044203176854e-11
5.181,6.5209743331606472e-12,2.4985173339816897e-12,1.8439495891012397e-12,2.1239335924730796e-12,3.2858200994629828e-12,1.1079356907861081e-11,1.9252873669347542e-11
5.18125,6.5229246607193912e-12,2.4998295245291371e-12,1.8446454051588674e-12,2.1240766463349179e-12,3.2857161900858337e-12,1.1078195072616414e-11,1.9253645138795552e-11
5.1815,6.5248801693385821e-12,2.5011529013237787e-12,1.845369411247188e-12,2.1242475602548466e-12,3.2856365148312794e-12,1.1077057960561261e-11,1.9254363933715562e-11
