Physical Time (s),drag Monitor (N)
5.91675,7.7349409017921658e-06
5.917,7.7340129377468575e-06
5.91725,7.7330612794956383e-06
5.9175,7.7320966186621065e-06
5.91775,7.7311264740172105e-06
5.918,7.7301469006247692e-06
5.91825,7.7291617520104844e-06
5.9185,7.728168367316167e-06
5.91875,7.7271683970753444e-06
5.919,7.7261612260234412e-06
5.91925,7.725151364391532e-06
5.9195,7.7241268258095971e-06
5.91975,7.7230811243017787e-06
5.92,7.7220185093168937e-06
5.92025,7.7209424532611206e-06
5.9205,7.7198526081549473e-06
5.92075,7.7187523715645752e-06
5.921,7.7176532554287827e-06
5.92125,7.716563339362614e-06
5.9215,7.7154797302226791e-06
5.92175,7.7144022548337016e-06
5.922,7.7133264261859409e-06
5.92225,7.7122458450907162e-06
5.9225,7.7111488997303527e-06
5.92275,7.7100255187804963e-06
5.923,7.7088805221576975e-06
5.92325,7.7077163021634909e-06
5.9235,7.7065263947393739e-06
5.92375,7.7053140412306354e-06
5.924,7.7040855018975588e-06
5.92425,7.702836793628513e-06
5.9245,7.7015689585614858e-06
5.92475,7.7002809790737185e-06
5.925,7.6989735250633351e-06
5.92525,7.697646369260359e-06
5.9255,7.6962978477906788e-06
5.92575,7.6949224707958486e-06
5.926,7.6935256565662915e-06
5.92625,7.6921086000155315e-06
5.9265,7.6906657126909773e-06
5.92675,7.6892031132165946e-06
5.927,7.6877251977723923e-06
5.92725,7.6862324881010912e-06
5.9275,7.6847283043887446e-06
5.92775,7.6832210057631736e-06
5.928,7.6817143487059609e-06
5.92825,7.6802175912331676e-06
5.9285,7.6787292370450477e-06
5.92875,7.6772511487671302e-06
5.929,7.6757884256041955e-06
5.92925,7.6743329421377926e-06
5.9295,7.6728843315699006e-06
5.92975,7.6714327637560628e-06
5.93,7.6699639102197466e-06
5.93025,7.6684895761301346e-06
5.9305,7.6670097280926851e-06
5.93075,7.6655321861006421e-06
5.931,7.6640600656334937e-06
5.93125,7.6626078594197954e-06
5.9315,7.6611618780052885e-06
5.93175,7.6597061863869508e-06
5.932,7.6582337071939496e-06
5.93225,7.6567344278996222e-06
5.9325,7.6552172309786721e-06
5.93275,7.6536823965674902e-06
5.933,7.6521283966257702e-06
5.93325,7.6505613772429189e-06
5.9335,7.6489984421699419e-06
5.93375,7.6474362917842689e-06
5.934,7.6458702939299791e-06
5.93425,7.6442933816180616e-06
5.9345,7.6427016684918087e-06
5.93475,7.6411136145530414e-06
5.935,7.639518045016709e-06
5.93525,7.6379138933907529e-06
5.9355,7.6363130316061999e-06
5.93575,7.6347223691744482e-06
5.936,7.6331455502110519e-06
5.93625,7.6315762012877857e-06
5.9365,7.6300150565009135e-06
5.93675,7.6284537979496136e-06
5.937,7.6268759397954095e-06
5.93725,7.6252905931928988e-06
5.9375,7.6237179516508431e-06
5.93775,7.6221811948551295e-06
5.938,7.6206120986208438e-06
5.93825,7.6190143586074768e-06
5.9385,7.617455048486351e-06
5.93875,7.6159893705479598e-06
5.939,7.6145381109979506e-06
5.93925,7.6129880603487151e-06
5.9395,7.6113482512390362e-06
5.93975,7.6097235722836312e-06
5.94,7.6082194021893696e-06
5.94025,7.6067812138273658e-06
5.9405,7.6052508220241222e-06
5.94075,7.6036225078520151e-06
5.941,7.6019904972225697e-06
5.94125,7.6004465351543083e-06
5.9415,7.5989429565900886e-06
5.94175,7.5974011197295222e-06
5.942,7.5958038419416788e-06
5.94225,7.5942337018582005e-06
5.9425,7.5927661437565513e-06
5.94275,7.5913372428660648e-06
5.943,7.5898237575869543e-06
5.94325,7.5882301170784712e-06
5.9435,7.5866378694694116e-06
5.94375,7.5851198925756844e-06
5.944,7.583648720347487e-06
5.94425,7.5821327974324942e-06
5.9445,7.5805254999770338e-06
5.94475,7.5789231979399903e-06
5.945,7.5774095730122129e-06
5.94525,7.5759451469274509e-06
5.9455,7.574452560565247e-06
5.94575,7.5728969866715419e-06
5.946,7.5713193437709662e-06
5.94625,7.5698091165240995e-06
5.9465,7.5683572153531244e-06
5.94675,7.5668840233117984e-06
5.947,7.5653822439346683e-06
5.94725,7.5639105158615153e-06
5.9475,7.5625127445810753e-06
5.94775,7.5611865416175081e-06
5.948,7.5598530514432603e-06
5.94825,7.5584559884295234e-06
5.9485,7.5570659621509133e-06
5.94875,7.5557038400025257e-06
5.949,7.5543871094182519e-06
5.94925,7.5530668522394988e-06
5.9495,7.551699624991881e-06
5.94975,7.5503636140764025e-06
5.95,7.5490724348622465e-06
5.95025,7.5478261454291605e-06
5.9505,7.5465761465198245e-06
5.95075,7.5452655137897042e-06
5.951,7.5439780141694296e-06
5.95125,7.5427354145649012e-06
5.9515,7.5415744956956278e-06
5.95175,7.5404677236613548e-06
5.952,7.5393481735289392e-06
5.95225,7.5382110679528448e-06
5.9525,7.5370523661004789e-06
5.95275,7.5358864742012669e-06
5.953,7.534734276743857e-06
5.95325,7.5335721462424214e-06
5.9535,7.5324466339407039e-06
5.95375,7.5313538479218314e-06
5.954,7.5303000439594427e-06
5.95425,7.5292957542872768e-06
5.9545,7.5283026592515552e-06
5.95475,7.5273283726585248e-06
5.955,7.526344532388786e-06
5.95525,7.5253738272727497e-06
5.9555,7.5243933310210614e-06
5.95575,7.5234077674879043e-06
5.956,7.5224095963035892e-06
5.95625,7.521419281281589e-06
5.9565,7.5204596271834466e-06
5.95675,7.5195067146814365e-06
5.957,7.5185659203952632e-06
5.95725,7.5176168304719499e-06
5.9575,7.5166773238854336e-06
5.95775,7.5157419398219079e-06
5.958,7.5148176086501663e-06
5.95825,7.5139039494662933e-06
5.9585,7.5130221197397098e-06
5.95875,7.5121628183476378e-06
5.959,7.5113310597186648e-06
5.95925,7.5105005408834945e-06
5.9595,7.5096853731931138e-06
5.95975,7.5088825240391303e-06
5.96,7.5080828070524357e-06
5.96025,7.5072955703817458e-06
5.9605,7.5065480063197887e-06
5.96075,7.505836733933268e-06
5.961,7.5051667138688597e-06
5.96125,7.504540641142223e-06
5.9615,7.5039523082067547e-06
5.96175,7.5033720395980399e-06
5.962,7.502803484243499e-06
5.96225,7.5022368693075345e-06
5.9625,7.5016923546684154e-06
5.96275,7.5011868261785339e-06
5.963,7.5007194064797581e-06
5.96325,7.50027488146203e-06
5.9635,7.499870057445154e-06
5.96375,7.4994967734831654e-06
5.964,7.4991588126363888e-06
5.96425,7.4988622171241801e-06
5.9645,7.4985827283239347e-06
5.96475,7.4983397827208712e-06
5.965,7.4981226698769419e-06
5.96525,7.4979065115880351e-06
5.9655,7.4977152348090903e-06
5.96575,7.497546266219914e-06
5.966,7.4973720816546441e-06
5.96625,7.4972010036838626e-06
5.9665,7.4970594884382305e-06
5.96675,7.4969329676807731e-06
5.967,7.496832414161209e-06
5.96725,7.496759738928572e-06
5.9675,7.4967182079963685e-06
5.96775,7.4966861346816502e-06
5.968,7.4966401706928977e-06
5.96825,7.4966283325064336e-06
5.9685,7.4966219940052909e-06
5.96875,7.4965909043441024e-06
5.969,7.4965959490806333e-06
5.96925,7.4966379672710587e-06
5.9695,7.4966862734185599e-06
5.96975,7.4967788064648851e-06
5.97,7.4968919918142693e-06
5.97025,7.4969951900005075e-06
5.9705,7.4971362516777831e-06
5.97075,7.4973520391288326e-06
5.971,7.497645858616242e-06
5.97125,7.4979707621913452e-06
5.9715,7.4983237610312953e-06
5.97175,7.4986697669877146e-06
5.972,7.4990286999390331e-06
5.97225,7.499397481323704e-06
5.9725,7.4997581833888586e-06
5.97275,7.5001348779845807e-06
5.973,7.50052660405395e-06
5.97325,7.500934154777481e-06
5.9735,7.5013583386141787e-06
5.97375,7.5017947335061074e-06
5.974,7.5022395264965997e-06
5.97425,7.5027179079987273e-06
5.9745,7.503237456463642e-06
5.97475,7.5037733168587155e-06
5.975,7.5043220824082552e-06
5.97525,7.5048848568508607e-06
5.9755,7.5054547409445359e-06
5.97575,7.5060443495208707e-06
5.976,7.506658749520992e-06
5.97625,7.5072965311138907e-06
5.9765,7.5079618113692941e-06
5.97675,7.5086449730969979e-06
5.977,7.5093514129115048e-06
5.97725,7.5100752358341821e-06
5.9775,7.5108085385029593e-06
5.97775,7.5115528131398757e-06
5.978,7.5123117189067924e-06
5.97825,7.5130841816582863e-06
5.9785,7.5138783666708186e-06
5.97875,7.5146996428184909e-06
5.979,7.5155489757684645e-06
5.97925,7.5164331959284294e-06
5.9795,7.5173489089481111e-06
5.97975,7.5182953235736926e-06
5.98,7.5192762692677543e-06
5.98025,7.5202932990355874e-06
5.9805,7.5213432373859128e-06
5.98075,7.5224149893080932e-06
5.981,7.5235024074433447e-06
5.98125,7.5245830531210395e-06
5.9815,7.5256704687498383e-06
5.98175,7.5267553081443951e-06
5.982,7.5278550668086918e-06
5.98225,7.5289561439869332e-06
5.9825,7.5300779234161166e-06
5.98275,7.5312085978316328e-06
5.983,7.5323468253966179e-06
5.98325,7.533483933544228e-06
5.9835,7.5346473200402624e-06
5.98375,7.5358176658388082e-06
5.984,7.5370028497615763e-06
5.98425,7.5381914230227539e-06
5.9845,7.5393997177391344e-06
5.98475,7.5406231353931554e-06
5.985,7.541856957654744e-06
5.98525,7.5430980772401046e-06
5.9855,7.5443486492137764e-06
5.98575,7.5455940377745224e-06
5.986,7.5468285282703014e-06
5.98625,7.5480568736433608e-06
5.9865,7.5493284494308696e-06
5.98675,7.5506941596780601e-06
5.987,7.5521805359057769e-06
5.98725,7.5537315186706082e-06
5.9875,7.5552532225913893e-06
5.98775,7.5567455191123509e-06
5.988,7.5581956546549255e-06
5.98825,7.5597535059700029e-06
5.9885,7.5614125879845379e-06
5.98875,7.5631142389532109e-06
5.989,7.5647962100352649e-06
5.98925,7.566429822975821e-06
5.9895,7.5679350059441366e-06
5.98975,7.56921653120567e-06
5.99,7.5703661607819948e-06
5.99025,7.5715576367285717e-06
5.9905,7.5727579268773209e-06
5.99075,7.5738894906502081e-06
5.991,7.5749941480028001e-06
5.99125,7.5763102705558078e-06
5.9915,7.5778579752330387e-06
5.99175,7.5795165501029959e-06
5.992,7.5811976237088979e-06
5.99225,7.5828519503185126e-06
5.9925,7.5845169719529822e-06
5.99275,7.5862024392984346e-06
5.993,7.5879031959401342e-06
5.99325,7.58951439197972e-06
5.9935,7.5910357804482181e-06
5.99375,7.5925217046855805e-06
5.994,7.5940723169549727e-06
5.99425,7.5954399097003853e-06
5.9945,7.5968381168335673e-06
5.99475,7.5982811261187262e-06
5.995,7.5998184665167641e-06
5.99525,7.6011955969403038e-06
5.9955,7.6026526131820816e-06
5.99575,7.6042596709547186e-06
5.996,7.6060528780793596e-06
5.99625,7.6077058517390881e-06
5.9965,7.6093866628272061e-06
5.99675,7.6111007775089902e-06
5.997,7.6129242005080581e-06
5.99725,7.6145532843186253e-06
5.9975,7.6162165212625897e-06
5.99775,7.6179368795450327e-06
5.998,7.6197885957577876e-06
5.99825,7.6214667150379203e-06
5.9985,7.6231509264661538e-06
5.99875,7.6248387211814103e-06
5.999,7.6265227265899621e-06
5.99925,7.6282918309676357e-06
5.9995,7.6298790824934642e-06
5.99975,7.6314967075372346e-06
6.0,7.6331657386304543e-06
6.00025,7.6349545863023196e-06
6.0005,7.6365450889289441e-06
6.00075,7.6381259915739721e-06
6.001,7.6397322365441606e-06
6.00125,7.6413433495006545e-06
6.0015,7.6430297221416768e-06
6.00175,7.6445301646976688e-06
6.002,7.6460501784668819e-06
6.00225,7.6476185213561486e-06
6.0025,7.6493065179223134e-06
6.00275,7.6508127861752656e-06
6.003,7.6523378948107003e-06
6.00325,7.6539278174805168e-06
6.0035,7.6555708194616467e-06
6.00375,7.6573217374164276e-06
6.004,7.6588991038540602e-06
6.00425,7.6604848934557197e-06
6.0045,7.6620929227057701e-06
6.00475,7.6637995381996592e-06
6.005,7.6653101824422926e-06
6.00525,7.666797299827345e-06
6.0055,7.6683082264306645e-06
6.00575,7.6699377212546384e-06
6.006,7.6714156485383605e-06
6.00625,7.6729159482657901e-06
6.0065,7.6744560485418256e-06
6.00675,7.6761144332645244e-06
6.007,7.6775959351335154e-06
6.00725,7.6790571144790521e-06
6.0075,7.6805190104865617e-06
6.00775,7.6820920696642555e-06
6.008,7.6835027586258221e-06
6.00825,7.6849059667834806e-06
6.0085,7.6863206841632847e-06
6.00875,7.6878380489157683e-06
6.009,7.6891860960963987e-06
6.00925,7.6905175298432813e-06
6.0095,7.6918694073723799e-06
6.00975,7.6933299819074797e-06
6.01,7.6946302589304465e-06
6.01025,7.6959199417452938e-06
6.0105,7.6972308087783984e-06
6.01075,7.6986552471804261e-06
6.011,7.6999243716171687e-06
6.01125,7.7011821960798933e-06
6.0115,7.7024629159873302e-06
6.01175,7.7038675015927035e-06
6.012,7.7051296570775548e-06
6.01225,7.7063838515602077e-06
6.0125,7.7076476585079068e-06
6.01275,7.7090134273367929e-06
6.013,7.7102327042892935e-06
6.01325,7.7114303714373753e-06
6.0135,7.7126317676458882e-06
6.01375,7.7139327973317034e-06
6.014,7.7150930902816649e-06
6.01425,7.7162348607870738e-06
6.0145,7.7173809710850071e-06
6.01475,7.7186194297608475e-06
6.015,7.7197033669888996e-06
6.01525,7.7207629232639254e-06
6.0155,7.7218299007209385e-06
6.01575,7.7229081201076647e-06
6.016,7.7240652517630375e-06
6.01625,7.7250876655947336e-06
6.0165,7.7261107935731958e-06
6.01675,7.7271554422305618e-06
6.017,7.7282968258500399e-06
6.01725,7.7292866598576503e-06
6.0175,7.7302410384828648e-06
6.01775,7.7311967211840806e-06
6.018,7.7322453024563242e-06
6.01825,7.7331703809595431e-06
6.0185,7.734082467184617e-06
6.01875,7.7350047280381883e-06
6.019,7.7360245098855255e-06
6.01925,7.73692064412302e-06
6.0195,7.7377938927391685e-06
6.01975,7.7386578156013621e-06
6.02,7.7395848628748748e-06
6.02025,7.740366754818437e-06
6.0205,7.7411146975515639e-06
6.02075,7.7418573253522789e-06
6.021,7.7426762449175766e-06
6.02125,7.7433672537379427e-06
6.0215,7.7440308239454188e-06
6.02175,7.7446766059969589e-06
6.022,7.7453783367761496e-06
6.02225,7.7459385134369225e-06
6.0225,7.7464536215322929e-06
6.02275,7.7469395995970173e-06
6.023,7.7474869252158586e-06
6.02325,7.7479294158646627e-06
6.0235,7.7483635264951368e-06
6.02375,7.7488067253635719e-06
6.024,7.7493345320501257e-06
6.02425,7.7497629259251158e-06
6.0245,7.7501796768818971e-06
6.02475,7.750590678675653e-06
6.025,7.7510544162330696e-06
6.02525,7.7514055642774239e-06
6.0255,7.7517452190578977e-06
6.02575,7.7520954681227359e-06
6.026,7.752532942515883e-06
6.02625,7.7528960449576347e-06
6.0265,7.7532690841692906e-06
6.02675,7.7536596314469257e-06
6.027,7.7540534795112864e-06
6.02725,7.7544967006221952e-06
6.0275,7.7548351309027567e-06
6.02775,7.7551408571587678e-06
6.028,7.7554131506328437e-06
6.02825,7.7557037033389806e-06
6.0285,7.7558712983426515e-06
6.02875,7.756015247994436e-06
6.029,7.75615183325713e-06
6.02925,7.7563352749696185e-06
6.0295,7.7564274191216801e-06
6.02975,7.7564930568448946e-06
6.03,7.75653273267353e-06
6.03025,7.7565961360385874e-06
6.0305,7.7565634159277412e-06
6.03075,7.7565214530708052e-06
6.031,7.7564864785462503e-06
6.03125,7.7564470004525081e-06
6.0315,7.7564380051353657e-06
6.03175,7.7563513097824749e-06
6.032,7.7562390140573151e-06
6.03225,7.7560766362004001e-06
6.0325,7.7558901777372642e-06
6.03275,7.7555940764191882e-06
6.033,7.7552779981116128e-06
6.03325,7.7549613830501059e-06
6.0335,7.7546535107849028e-06
6.03375,7.754392764585328e-06
6.034,7.7540829586749864e-06
6.03425,7.7537582971810186e-06
6.0345,7.7533964788186839e-06
6.03475,7.7530201412560558e-06
6.035,7.7525572122377777e-06
6.03525,7.7520869759287493e-06
6.0355,7.7516294009224066e-06
6.03575,7.7511781601045696e-06
6.036,7.7507689880185502e-06
6.03625,7.7503276643923708e-06
6.0365,7.7498986419907005e-06
6.03675,7.7494499653330345e-06
6.037,7.7489809704211516e-06
6.03725,7.7484221807404972e-06
6.0375,7.747853992240758e-06
6.03775,7.7472917611414007e-06
6.038,7.7467690249174463e-06
6.03825,7.7462189671595102e-06
6.0385,7.7456828720243343e-06
6.03875,7.7451461603614657e-06
6.039,7.7446130826448718e-06
6.03925,7.7440175833872396e-06
6.0395,7.7434068055786424e-06
6.03975,7.7427768936958153e-06
6.04,7.7421407225706453e-06
6.04025,7.7414494245054329e-06
6.0405,7.7407454358546402e-06
6.04075,7.740018473299549e-06
6.041,7.7392685768344732e-06
6.04125,7.7384517310110665e-06
6.0415,7.7376061582897242e-06
6.04175,7.736726422111076e-06
6.042,7.7358217903529724e-06
6.04225,7.7348642391574277e-06
6.0425,7.7339058540627559e-06
6.04275,7.7329388816872851e-06
6.043,7.731964905924361e-06
6.04325,7.7309561684598783e-06
6.0435,7.729948064931977e-06
6.04375,7.7289327192480972e-06
6.044,7.727911462071551e-06
6.04425,7.7268597872053399e-06
6.0445,7.7257995210205271e-06
6.04475,7.7247122730802596e-06
6.045,7.723601601328904e-06
6.04525,7.722464563704139e-06
6.0455,7.7213412390383954e-06
6.04575,7.7202275225630905e-06
6.046,7.7191110913511028e-06
6.04625,7.7179982400813897e-06
6.0465,7.7169146314478653e-06
6.04675,7.7158327236297615e-06
6.047,7.7147251501965167e-06
6.04725,7.7135821195672344e-06
6.0475,7.7124379634771911e-06
6.04775,7.711281232002934e-06
6.048,7.7100935914032116e-06
6.04825,7.708881627185432e-06
6.0485,7.7076878256912341e-06
6.04875,7.7064854751863258e-06
6.049,7.7052440243240917e-06
6.04925,7.703974942379526e-06
6.0495,7.7027144366420588e-06
6.04975,7.7014409067970102e-06
6.05,7.7001371789927499e-06
6.05025,7.6988196760490979e-06
6.0505,7.6975009395908484e-06
6.05075,7.6961536710203858e-06
6.051,7.6947533053925328e-06
6.05125,7.6932919319039139e-06
6.0515,7.6918209278759261e-06
6.05175,7.690369075030006e-06
6.052,7.6888907623428674e-06
6.05225,7.6873470054421108e-06
6.0525,7.6857682144956399e-06
6.05275,7.684192147711736e-06
6.053,7.6826160996450325e-06
6.05325,7.681016148143769e-06
6.0535,7.6794429541526449e-06
6.05375,7.6779115288108631e-06
6.054,7.6763857070279951e-06
6.05425,7.6748274309840011e-06
6.0545,7.6732529949681377e-06
6.05475,7.6716974039306408e-06
6.055,7.6701343700900714e-06
6.05525,7.6685285044768766e-06
6.0555,7.6669315262058464e-06
6.05575,7.665374177847261e-06
6.056,7.663842667310934e-06
6.05625,7.6622842971107186e-06
6.0565,7.6607367317059652e-06
6.05675,7.659212737076157e-06
6.057,7.6576682389536089e-06
6.05725,7.6560656556662074e-06
6.0575,7.654439416271517e-06
6.05775,7.6528757659054385e-06
6.058,7.6513555174128113e-06
6.05825,7.6497747672291839e-06
6.0585,7.6481131346470435e-06
6.05875,7.6464791856130331e-06
6.059,7.6448819208299846e-06
6.05925,7.6432500203790554e-06
6.0595,7.6415893516080331e-06
6.05975,7.6399806408550008e-06
6.06,7.6384170293039834e-06
6.06025,7.6368136205597068e-06
6.0605,7.635160530552229e-06
6.06075,7.6335469276733263e-06
6.061,7.6319500212220639e-06
6.06125,7.6302736528230629e-06
6.0615,7.6285217190599924e-06
6.06175,7.6267905884580192e-06
6.062,7.6251030588600746e-06
6.06225,7.6233782277849256e-06
6.0625,7.6216578360857258e-06
6.06275,7.6199603444918602e-06
6.063,7.618292704141021e-06
6.06325,7.6166154378968783e-06
6.0635,7.6149924354746541e-06
6.06375,7.6134489852041095e-06
6.064,7.6119151656614486e-06
6.06425,7.610302517830257e-06
6.0645,7.608677838272526e-06
6.06475,7.6071019508701799e-06
6.065,7.6055400730409399e-06
6.06525,7.6039122515468434e-06
6.0655,7.6022755188843485e-06
6.06575,7.6007208661435111e-06
6.066,7.5992144076651007e-06
6.06625,7.5976320232192355e-06
6.0665,7.5959933840190891e-06
6.06675,7.5944091050523373e-06
6.067,7.59288654074171e-06
6.06725,7.5913162741337728e-06
6.0675,7.5897017688972595e-06
6.06775,7.5881410859512799e-06
6.068,7.5866599631997645e-06
6.06825,7.5851381297366173e-06
6.0685,7.5835979909094011e-06
6.06875,7.5820675653548879e-06
6.069,7.5804836687371992e-06
6.06925,7.5789024104584528e-06
6.0695,7.5773749191929489e-06
6.06975,7.5758616624768336e-06
6.07,7.5742769897928227e-06
6.07025,7.572685363311027e-06
6.0705,7.5711912853265355e-06
6.07075,7.5697570893263749e-06
6.071,7.5682500605335026e-06
6.07125,7.5666485907496453e-06
6.0715,7.5650863605123925e-06
6.07175,7.5636138706124595e-06
6.072,7.562116646664015e-06
6.07225,7.5606291211144292e-06
6.0725,7.5592700635211236e-06
6.07275,7.5579983677436322e-06
6.073,7.5566818207489369e-06
6.07325,7.5552989851836125e-06
6.0735,7.5539591869686389e-06
6.07375,7.5526717781048216e-06
6.074,7.5513083174300357e-06
6.07425,7.54988614009797e-06
6.0745,7.5485508646404015e-06
6.07475,7.5472750211487149e-06
6.075,7.5459491836281523e-06
6.07525,7.5445756899600694e-06
6.0755,7.5432871578756086e-06
6.07575,7.5421130507435423e-06
6.076,7.5409000165913079e-06
6.07625,7.5396669140182257e-06
6.0765,7.5385657451442606e-06
6.07675,7.5375530997177002e-06
6.077,7.5364979998862495e-06
6.07725,7.5353650692886893e-06
6.0775,7.5343165217772426e-06
6.07775,7.5333392123470759e-06
6.078,7.5322867691716813e-06
6.07825,7.5312016471079032e-06
6.0785,7.5302104912782287e-06
6.07875,7.5293207027457795e-06
6.079,7.5283757411338649e-06
6.07925,7.5273827353483396e-06
6.0795,7.5264646945203102e-06
6.07975,7.5256208330272754e-06
6.08,7.5247248763151345e-06
6.08025,7.5237427865229586e-06
6.0805,7.5228328649735805e-06
6.08075,7.5219601712239282e-06
6.081,7.5210341019803606e-06
6.08125,7.5200505827684502e-06
6.0815,7.51916032320264e-06
6.08175,7.5183623615600929e-06
6.082,7.5175221741838593e-06
6.08225,7.5166304478565402e-06
6.0825,7.5158170575503999e-06
6.08275,7.5150892892545858e-06
6.083,7.5142944730201551e-06
6.08325,7.5134568844059973e-06
6.0835,7.5127248811154396e-06
6.08375,7.5121015166409393e-06
6.084,7.5114090826753261e-06
6.08425,7.5106688926262286e-06
6.0845,7.509993427832525e-06
6.08475,7.5093852916418229e-06
6.085,7.5087005379451316e-06
6.08525,7.5079680518582089e-06
6.0855,7.5073222803890097e-06
6.08575,7.5067896174380945e-06
6.086,7.5062073091753133e-06
6.08625,7.5055717810985063e-06
6.0865,7.5050095465219364e-06
6.08675,7.5045156968974535e-06
6.087,7.5039362891820614e-06
6.08725,7.5033166078404977e-06
6.0875,7.5027974051346115e-06
6.08775,7.5023760215485941e-06
6.088,7.5019093305736851e-06
6.08825,7.5014070212662375e-06
6.0885,7.5010064033484138e-06
6.08875,7.5007278306041568e-06
6.089,7.500404569537562e-06
6.08925,7.500044003870261e-06
6.0895,7.4998111069328001e-06
6.08975,7.4996556796716618e-06
6.09,7.4994423106262565e-06
6.09025,7.4991948021339054e-06
6.0905,7.4990315385169996e-06
6.09075,7.4989421903176351e-06
6.091,7.498816664890786e-06
6.09125,7.4986472479275685e-06
6.0915,7.4985833914330321e-06
6.09175,7.4985940926368246e-06
6.092,7.4985834128609845e-06
6.09225,7.498544851098003e-06
6.0925,7.4985855626907897e-06
6.09275,7.498711848335063e-06
6.093,7.4988146192974067e-06
6.09325,7.4988877633339005e-06
6.0935,7.4989683662500648e-06
6.09375,7.4990038249924643e-06
6.094,7.4990989227881862e-06
6.09425,7.4992438567993585e-06
6.0945,7.4994306005698463e-06
6.09475,7.4995157901090714e-06
6.095,7.4995554257851688e-06
6.09525,7.4997392908161666e-06
6.0955,7.500102945585107e-06
6.09575,7.5003945861354624e-06
6.096,7.5007085136363546e-06
6.09625,7.5009990471745103e-06
6.0965,7.5012625719348605e-06
6.09675,7.5014633854044436e-06
6.097,7.5017490408787117e-06
6.09725,7.5021074431260018e-06
6.0975,7.5025293495775251e-06
6.09775,7.5028867959758119e-06
6.098,7.5032074543083773e-06
6.09825,7.5036583851935478e-06
6.0985,7.5041873884877559e-06
6.09875,7.50463212634001e-06
6.099,7.5050391333167824e-06
6.09925,7.5055377904358531e-06
6.0995,7.506107123097101e-06
6.09975,7.5066170401341711e-06
6.1,7.507167070082247e-06
6.10025,7.5077412587095769e-06
6.1005,7.5083435406031372e-06
6.10075,7.5088767347958339e-06
6.101,7.5094847914481451e-06
6.10125,7.5101600488917085e-06
6.1015,7.5108872540754495e-06
6.10175,7.5115525792290286e-06
6.102,7.5122777290773782e-06
6.10225,7.5130323933916773e-06
6.1025,7.5138129558560679e-06
6.10275,7.5145147518086383e-06
6.103,7.5152734698542912e-06
6.10325,7.5160561205872183e-06
6.1035,7.516863756718285e-06
6.10375,7.5176049603049353e-06
6.104,7.5184204423836739e-06
6.10425,7.5192782531028052e-06
6.1045,7.5201880764762984e-06
6.10475,7.5210422544495143e-06
6.105,7.5219852867045784e-06
6.10525,7.5229751350335856e-06
6.1055,7.5240119410765052e-06
6.10575,7.5249960265612226e-06
6.106,7.5260615923370973e-06
6.10625,7.5271568756397124e-06
6.1065,7.5282782151498942e-06
6.10675,7.5293268445790762e-06
6.107,7.5304408259833969e-06
6.10725,7.5315799884578042e-06
6.1075,7.5327448723553456e-06
6.10775,7.533824120701395e-06
6.108,7.5349781195335408e-06
6.10825,7.5361524925348352e-06
6.1085,7.5373405583932611e-06
6.10875,7.5385300658593226e-06
6.109,7.539618111862703e-06
6.10925,7.540764789996015e-06
6.1095,7.5419569333679896e-06
6.10975,7.5432144035588172e-06
6.11,7.5444072652376822e-06
6.11025,7.545664840961207e-06
6.1105,7.5469099047488746e-06
6.11075,7.5481496093729804e-06
6.111,7.5493903170968781e-06
6.11125,7.5506080520699117e-06
6.1115,7.5520054399730831e-06
6.11175,7.553537986299716e-06
6.112,7.5551546163465455e-06
6.11225,7.5567340288609787e-06
6.1125,7.5582462629463512e-06
6.11275,7.5597648332074111e-06
6.113,7.5613768534317318e-06
6.11325,7.5630761495254427e-06
6.1135,7.5648017690936055e-06
6.11375,7.5665316163268995e-06
6.114,7.5681807511293919e-06
6.11425,7.5696134623475438e-06
6.1145,7.5708239940908748e-06
6.11475,7.5719540539225152e-06
6.115,7.5731457931453618e-06
6.11525,7.5742786698165839e-06
6.1155,7.5753548141603282e-06
6.11575,7.5765068906407216e-06
6.116,7.57793307105188e-06
6.11625,7.5795268654018125e-06
6.1165,7.581183218650015e-06
6.11675,7.5828289633023084e-06
6.117,7.5844596465048692e-06
6.11725,7.5861024252828733e-06
6.1175,7.5877872798263278e-06
6.11775,7.5894410026593626e-06
6.118,7.5909927467280007e-06
6.11825,7.5925169169525077e-06
6.1185,7.5940181357814005e-06
6.11875,7.5954938692795828e-06
6.119,7.5969579984695762e-06
6.11925,7.5984152574857731e-06
6.1195,7.5998629806141707e-06
6.11975,7.6013068330533598e-06
6.12,7.6027852662131787e-06
6.12025,7.6043196726566576e-06
6.1205,7.6059141746752371e-06
6.12075,7.6075469588909921e-06
6.121,7.6092067666664109e-06
6.12125,7.6108796169400253e-06
6.1215,7.6125620109225449e-06
6.12175,7.6142400721808953e-06
6.122,7.6159224578545163e-06
6.12225,7.6176181448863127e-06
6.1225,7.6193230838475082e-06
6.12275,7.6210430158114239e-06
6.123,7.6227687191442021e-06
6.12325,7.624479654593791e-06
6.1235,7.6261789670722455e-06
6.12375,7.6278769007566553e-06
6.124,7.6295831345368916e-06
6.12425,7.6312935703894796e-06
6.1245,7.632998509546692e-06
6.12475,7.6346942259601115e-06
6.125,7.6363755556987113e-06
6.12525,7.6380419492397467e-06
6.1255,7.6396899972534652e-06
6.12575,7.6413099038257869e-06
6.126,7.642900911171374e-06
6.12625,7.6444726540720752e-06
6.1265,7.6460463661001998e-06
