Physical Time (s),Etau_top Monitor (kg-m/s^3): top_cv1,Etau_top Monitor (kg-m/s^3): top_cv2,Etau_top Monitor (kg-m/s^3): top_cv3,Etau_top Monitor (kg-m/s^3): top_cv4,Etau_top Monitor (kg-m/s^3): top_cv5,Etau_top Monitor (kg-m/s^3): top_cv6,Etau_top Monitor (kg-m/s^3): top_cv7
0.09195316,-3.8205950814435748e-05,-4.9424350146939404e-05,-7.2071862180217162e-05,-9.8490921626601168e-05,-0.00011182730628765217,-0.00011353943329064148,-0.00013690195975124921
0.09200379,-3.8036008136179779e-05,-4.9172183486955267e-05,-7.1739769403485529e-05,-9.8145059667434462e-05,-0.00011149210074751661,-0.00011316703364394779,-0.00013660283395078743
0.09205443,-3.7918298633554007e-05,-4.8988488100337681e-05,-7.1488888897076609e-05,-9.7883859381943738e-05,-0.00011124264373642265,-0.00011287993010911615,-0.00013638871365756811
0.09210506,-3.7847136266892822e-05,-4.886692870491543e-05,-7.131368283082144e-05,-9.7702447810123626e-05,-0.0001110741301441226,-0.0001126736297938088,-0.00013625502456027434
0.0921557,-3.7814995026150505e-05,-4.8798619567484329e-05,-7.1205672306379141e-05,-9.759279009755575e-05,-0.00011097863190930062,-0.00011253968649041932,-0.00013619318005936849
0.09220634,-3.7812701001856135e-05,-4.877241486589923e-05,-7.1151833071672705e-05,-9.7541805309867219e-05,-0.00011094320502757913,-0.00011246549135964496,-0.00013619050686152615
0.09225697,-3.7830985321022624e-05,-4.877690848150382e-05,-7.1140671301369676e-05,-9.7538742946508554e-05,-0.00011095724515198702,-0.0001124404121443011,-0.00013623644053231356
0.09230761,-3.7860083476248652e-05,-4.8799864464405866e-05,-7.1157370984150053e-05,-9.7568828069643628e-05,-0.0001110061097857012,-0.00011244950354724707,-0.00013631604115499655
0.09235824,-3.7891003744791797e-05,-4.882964067036631e-05,-7.1188514661998562e-05,-9.7617572233669206e-05,-0.00011107542905701698,-0.00011247891433043325,-0.00013641539226388948
0.09240888,-3.7916217285926516e-05,-4.8856219945338392e-05,-7.1222286096151656e-05,-9.7672551101283419e-05,-0.00011115287279863013,-0.00011251596628629595,-0.00013652182283682866
0.09245951,-3.7929646686848923e-05,-4.8871136274195934e-05,-7.1248385768397525e-05,-9.7723008300184514e-05,-0.00011122774566371912,-0.00011254986569316903,-0.00013662471725190537
0.09251015,-3.7926443226810359e-05,-4.8867369771358205e-05,-7.1257880217369125e-05,-9.7759605777047702e-05,-0.00011129074136153312,-0.00011257186642019061,-0.00013671541093988502
0.09256078,-3.7903414943823584e-05,-4.8839840558320313e-05,-7.1243762838647999e-05,-9.777487402518395e-05,-0.00011133441825899405,-0.0001125739184198844,-0.00013678584383286388
0.09261142,-3.7856634593556006e-05,-4.8783481232864468e-05,-7.1199145517099286e-05,-9.7761417077424356e-05,-0.0001113514087203971,-0.00011254880969197197,-0.00013682880778607379
0.09266205,-3.7784883003709386e-05,-4.8695855096373429e-05,-7.1119971911647552e-05,-9.7714684823485714e-05,-0.00011133720138270865,-0.00011249222950686916,-0.00013684008771262107
0.09271269,-3.7689762019912561e-05,-4.8577095733465296e-05,-7.1005021832655586e-05,-9.7633052720892259e-05,-0.00011129022597290731,-0.00011240215672786635,-0.00013681774031014732
0.09276332,-3.7572911947329452e-05,-4.8428669855812187e-05,-7.0854727228345193e-05,-9.7516630167043147e-05,-0.00011121068105846666,-0.00011227907133053377,-0.00013676222979189408
0.09281396,-3.7436795367019661e-05,-4.8253361267330667e-05,-7.0671208203635757e-05,-9.7367306748749412e-05,-0.00011110059278386001,-0.00011212493267893356,-0.0001366754752612345
0.09286459,-3.7284713734617467e-05,-4.8055157277258789e-05,-7.0458207451521885e-05,-9.7188667119920116e-05,-0.00011096373369977205,-0.00011194326942952308,-0.0001365611035637153
0.09291523,-3.7120776326817186e-05,-4.7839228085299075e-05,-7.022107937206734e-05,-9.6985977747404193e-05,-0.00011080559168727455,-0.00011174003628523775,-0.0001364251572887645
0.09296586,-3.6949766972965628e-05,-4.7611768488310045e-05,-6.9966635338375511e-05,-9.6766045731336363e-05,-0.00011063322154110287,-0.00011152207524841699,-0.00013627441328979023
0.0930165,-3.677686936498388e-05,-4.737961361245823e-05,-6.9702729691393413e-05,-9.6536803654192373e-05,-0.00011045481211038447,-0.00011129758354574936,-0.00013611696838186586
0.09306713,-3.6607250774448547e-05,-4.7149672582902301e-05,-6.943752601080305e-05,-9.6306568888738779e-05,-0.00011027892048792467,-0.00011107579771901129,-0.00013596212388138169
0.09311776,-3.6445742740142631e-05,-4.6928457095146749e-05,-6.9178953313019041e-05,-9.6083487544210863e-05,-0.00011011388176254653,-0.00011086476790626158,-0.000135818027184363
0.0931684,-3.6296419158237327e-05,-4.6721504011084945e-05,-6.8933984817379852e-05,-9.5874778346456403e-05,-0.00010996702189949892,-0.00011067210327188544,-0.00013569229338015849
0.09321903,-3.6162354676703653e-05,-4.6533083058948862e-05,-6.8708226599982871e-05,-9.5686297490245212e-05,-0.00010984420955576274,-0.000110504283778359,-0.00013559124934117128
0.09326967,-3.6045703856529827e-05,-4.6366217880731262e-05,-6.8505842153801321e-05,-9.5522428402947134e-05,-0.00010974974698800189,-0.000110365415746391,-0.00013551900839304208
0.0933203,-3.5947751210229628e-05,-4.6222770519958498e-05,-6.8329604056401323e-05,-9.5386104910037849e-05,-0.00010968640914264773,-0.00011025864751696412,-0.00013547884066714404
0.09337094,-3.5869193487148366e-05,-4.6103818842238619e-05,-6.8181280462101707e-05,-9.5279170195871157e-05,-0.0001096557929233549,-0.00011018595766192436,-0.00013547274176263561
0.09342157,-3.581039706413761e-05,-4.6010030623109288e-05,-6.8062067326343854e-05,-9.5202785278237497e-05,-0.00010965872096045364,-0.00011014797229371306,-0.00013550124991350905
0.09347221,-3.5771685165772677e-05,-4.5942067643191641e-05,-6.7973086587018745e-05,-9.5157932469556577e-05,-0.00010969574613446556,-0.00011014556383181675,-0.00013556528541995436
0.09352284,-3.5753615396310999e-05,-4.5900983065656465e-05,-6.7915893634157236e-05,-9.514594394641116e-05,-0.00010976769599394373,-0.00011017964176840558,-0.00013566590699630744
0.09357348,-3.5757234199507183e-05,-4.5888552170561558e-05,-6.7892900966434291e-05,-9.5168987925407762e-05,-0.0001098761944095644,-0.00011025156024551812,-0.00013580451968957051
0.09362411,-3.5784094117397329e-05,-4.5907249337087706e-05,-6.7907403122074796e-05,-9.5230151003246617e-05,-0.00011002376931629319,-0.00011036408085462099,-0.00013598385507758123
0.09367475,-3.5836280896030808e-05,-4.5960349661763818e-05,-6.7963674292413598e-05,-9.5333603064110033e-05,-0.00011021405595011168,-0.00011052061923135922,-0.00013620739211457576
0.09372538,-3.5916461712752673e-05,-4.6051864220125418e-05,-6.8066854726394921e-05,-9.5484527328713935e-05,-0.00011045176451723589,-0.00011072556547760914,-0.00013647968977134725
0.09377602,-3.6027566444537867e-05,-4.6186079502370197e-05,-6.8222396522673364e-05,-9.5688579731769815e-05,-0.00011074217548105809,-0.00011098439985871156,-0.00013680636308991345
0.09382665,-3.6172482419254621e-05,-4.6367057348687416e-05,-6.8435435451122214e-05,-9.5951253549282579e-05,-0.00011109052539223479,-0.00011130190258091856,-0.00013719218058671391
0.09387729,-3.63537962992831e-05,-4.659829938358989e-05,-6.8710310731922206e-05,-9.6277359816584093e-05,-0.00011150150345823456,-0.00011168248039244962,-0.00013764153153798868
0.09392792,-3.6573515786149146e-05,-4.6882282820767154e-05,-6.9049963443353711e-05,-9.6670365482236253e-05,-0.00011197858866978856,-0.00011212987580824272,-0.00013815830653433035
0.09397856,-3.6832753622917112e-05,-4.7220021135149158e-05,-6.9455383936512064e-05,-9.7131784461862347e-05,-0.0001125234356217191,-0.00011264514109576583,-0.00013874373655468469
0.09402919,-3.7131470837438286e-05,-4.7610802976522987e-05,-6.9925279233665438e-05,-9.7660783870814622e-05,-0.00011313548141739894,-0.000113227614559865,-0.00013939718851842047
0.09407983,-3.746828661627874e-05,-4.8051916944724134e-05,-7.0455759199233511e-05,-9.8253802580326196e-05,-0.00011381155788286635,-0.00011387435520343606,-0.00014011566928994764
0.09413046,-3.784042395915577e-05,-4.8538559751074385e-05,-7.104022011232905e-05,-9.8904402178283285e-05,-0.00011454572376127291,-0.00011457896520465348,-0.00014089279634869718
0.0941811,-3.8243791697478103e-05,-4.9064173870927858e-05,-7.1669869205572638e-05,-9.9603738306901308e-05,-0.00011532970185031458,-0.00011533329355214493,-0.00014172045250114101
0.09423173,-3.8673143450599463e-05,-4.9620925760492566e-05,-7.233435427961071e-05,-0.000100341165037559,-0.00011615342930413914,-0.00011612751444292422,-0.00014258870166214372
0.09428237,-3.9122531136032829e-05,-5.0200102996969556e-05,-7.3022207134408482e-05,-0.00010110465974721435,-0.00011700542402695342,-0.00011694992743161591,-0.00014348564504216091
0.094333,-3.9585632358619144e-05,-5.0792569883330112e-05,-7.372148245519291e-05,-0.00010188147775061671,-0.00011787338169636405,-0.00011778855813554388,-0.00014439919974840797
0.09438364,-4.0056070439368745e-05,-5.1389281419241845e-05,-7.4420443128313783e-05,-0.00010265888396231272,-0.0001187448608945383,-0.00011863119647759172,-0.00014531713583613144
0.09443427,-4.0527478358289395e-05,-5.1981470305669777e-05,-7.5107883994902748e-05,-0.00010342454030469339,-0.00011960764639155295,-0.00011946555928242737,-0.00014622704826740426
0.09448491,-4.0993692703696512e-05,-5.2560915132759161e-05,-7.577349530156591e-05,-0.0001041669546784267,-0.00012045017382624577,-0.00012028048843664843,-0.00014711751194885369
0.09453554,-4.1448855308864112e-05,-5.3120075251594452e-05,-7.6408083351106078e-05,-0.00010487577937149092,-0.00012126184232232111,-0.00012106549561834973,-0.00014797783837183916
0.09458618,-4.1887427500351282e-05,-5.3652125669048471e-05,-7.7003654270517045e-05,-0.00010554194261152434,-0.00012203315377718719,-0.00012181100647385113,-0.00014879839000520365
0.09463681,-4.2304199680303569e-05,-5.4151009738146349e-05,-7.7553501008010843e-05,-0.00010615780747923397,-0.00012275590872177602,-0.00012250915061002679,-0.00014957120983181426
0.09468745,-4.2694418886256338e-05,-5.4611635372028498e-05,-7.8052433513379143e-05,-0.00010671745634753242,-0.00012342352036243787,-0.00012315322251724706,-0.00015028937302215435
0.09473808,-4.3053931652441557e-05,-5.5030037842211603e-05,-7.8496962543035066e-05,-0.00010721689383555975,-0.00012403125487527207,-0.00012373829062719982,-0.00015094774888940179
0.09478872,-4.3379388157500302e-05,-5.5403441282267879e-05,-7.8885353335485329e-05,-0.00010765413349726761,-0.00012457636052996173,-0.00012426177982513288,-0.00015154371084435538
0.09483936,-4.3668475337425307e-05,-5.5730596727274036e-05,-7.9217906860222289e-05,-0.00010802950375055529,-0.00012505843013469481,-0.00012472291309031624,-0.0001520764962190987
0.09488999,-4.3920137856366655e-05,-5.6011906196427443e-05,-7.9496997651692594e-05,-0.00010834571503511865,-0.00012547952456546318,-0.00012512343047969094,-0.00015254775940310344
0.09494063,-4.4134745684680393e-05,-5.6249365311812169e-05,-7.972691830764072e-05,-0.00010860770610236794,-0.00012584406076715721,-0.00012546781929811401,-0.00015296193136515426
0.09499126,-4.4314202701795185e-05,-5.6446521757234485e-05,-7.9913720252928783e-05,-0.00010882246022132489,-0.00012615869039016696,-0.00012576220127624206,-0.00015332517497015685
0.0950419,-4.4461962440563925e-05,-5.6608579445206549e-05,-8.006516632975795e-05,-0.00010899894090188915,-0.0001264322143217492,-0.00012601503925309786,-0.00015364605530018859
0.09509253,-4.4582900745648738e-05,-5.6742296448689991e-05,-8.0190481129671588e-05,-0.00010914776336058621,-0.00012667528755787067,-0.00012623708899788284,-0.00015393540259875561
0.09514317,-4.4683009363425615e-05,-5.6855552593380326e-05,-8.0299782279014175e-05,-0.00010928050766011253,-0.0001268997662823017,-0.00012643966151451198,-0.00015420457416440836
0.0951938,-4.476894623239281e-05,-5.695673471830217e-05,-8.0403368828341508e-05,-0.00010940899269651572,-0.00012711790050246353,-0.00012663480465749014,-0.0001544657068002763
0.09524444,-4.4847437452324913e-05,-5.705402435904952e-05,-8.0510940708597689e-05,-0.00010954434265177006,-0.00012734139137790819,-0.00012683446276460781,-0.00015473090381042424
0.09529507,-4.492458868565928e-05,-5.7154665330020612e-05,-8.063079907273511e-05,-0.0001096960932303602,-0.00012758045042863986,-0.00012704841247447972,-0.00015501010833246412
0.09534571,-4.5005182512412159e-05,-5.7264240360144927e-05,-8.0769101852373092e-05,-0.00010987141250088397,-0.00012784297141136094,-0.0001272845739938207,-0.0001553113138403346
0.09539634,-4.509258956912721e-05,-5.7386569809418375e-05,-8.0929789783694807e-05,-0.00011007501016115385,-0.00012813439605469367,-0.00012754871445714894,-0.00015564033093259472
0.09544698,-4.5188404995037522e-05,-5.7523353243382703e-05,-8.1114296401424315e-05,-0.00011030882111920636,-0.00012845735951971506,-0.00012784321409495527,-0.00015599964329789315
0.09549761,-4.5292463813940907e-05,-5.7674225694022584e-05,-8.1321682327642171e-05,-0.00011057213267942196,-0.00012881178288020408,-0.00012816816710526347,-0.00015638948042773191
0.09554825,-4.5403136433949369e-05,-5.7837121858602956e-05,-8.1549091477498768e-05,-0.00011086204777693026,-0.00012919529856476709,-0.00012852154055329062,-0.00015680783548588281
0.09559888,-4.5517815265539517e-05,-5.8008816845886102e-05,-8.1792383629589825e-05,-0.00011117411444009346,-0.00012960383489811356,-0.00012889910155833225,-0.00015725045617386051
0.09564952,-4.5633426922113596e-05,-5.8185510432539822e-05,-8.2046797543036014e-05,-0.00011150303951293472,-0.0001300323111552383,-0.00012929599291643503,-0.00015771248806732691
0.09570015,-4.5746587756394504e-05,-5.8363013838925885e-05,-8.2307190486128847e-05,-0.00011184295627500674,-0.00013047489337296393,-0.00012970665087325915,-0.00015818840306839856
0.09575078,-4.5853784629233896e-05,-5.8536879584415689e-05,-8.2568171742440893e-05,-0.00011218762949885491,-0.00013092521651060211,-0.00013012456261183805,-0.00015867163794401761
0.09580142,-4.5951364658452476e-05,-5.87023398461705e-05,-8.2823998770805579e-05,-0.00011253039914128432,-0.00013137633937859751,-0.00013054298643908939,-0.00015915537415544845
0.09585205,-4.6035455459748078e-05,-5.885418618366285e-05,-8.3068387694666814e-05,-0.00011286405766702766,-0.00013182065450331485,-0.00013095447157932419,-0.00015963204942428741
0.09590269,-4.6101901396016481e-05,-5.8986659213726799e-05,-8.3294335980410084e-05,-0.00011318068406829186,-0.00013224971565739847,-0.0001313503929833512,-0.0001600929727166006
0.09595332,-4.6146305223733402e-05,-5.9093511795878706e-05,-8.3494133276858825e-05,-0.00011347168843074475,-0.00013265433637651812,-0.00013172171322111802,-0.00016052906667521902
0.09600396,-4.6164212875726019e-05,-5.9168269945067845e-05,-8.3659612323309549e-05,-0.00011372804302443432,-0.00013302484128345645,-0.00013205881788697191,-0.00016093065663397982
0.09605459,-4.6151132038172292e-05,-5.9204347206675165e-05,-8.3782303844766044e-05,-0.00011394041710610287,-0.00013335123876550992,-0.00013235153637967083,-0.00016128744566424889
0.09610523,-4.610365858600841e-05,-5.919629107608507e-05,-8.3854758031258288e-05,-0.00011410048232825818,-0.00013362453242210425,-0.00013259100328893923,-0.0001615905073290107
0.09615586,-4.6019904163593437e-05,-5.9140350902697232e-05,-8.3871226362933671e-05,-0.00011420158619916492,-0.00013383739040164801,-0.0001327698717225851,-0.00016183248685169729
0.0962065,-4.5897649591315889e-05,-5.9032880953061063e-05,-8.382618617221681e-05,-0.00011423729913187602,-0.0001339827160667124,-0.00013288085727035869,-0.00016200612444935278
0.09625713,-4.5736151029583097e-05,-5.8872001214341698e-05,-8.3716099239208603e-05,-0.00011420319489427482,-0.00013405546660892625,-0.00013291900378682069,-0.00016210645016031774
0.09630777,-4.5535746467250273e-05,-5.8657240344585906e-05,-8.3539133311249912e-05,-0.00011409661501217945,-0.00013405245586560252,-0.00013288101341918824,-0.00016213012425296658
0.0963584,-4.5297887412840142e-05,-5.8389661170239041e-05,-8.3295332678819708e-05,-0.0001139168944771167,-0.0001339725660711526,-0.00013276556538186136,-0.00016207591071520228
0.09640904,-4.5024756493046023e-05,-5.8071464095420433e-05,-8.2986236236496275e-05,-0.00011366502032219013,-0.00013381645048950031,-0.00013257338433181467,-0.00016194466889723401
0.09645967,-4.4719074080062786e-05,-5.7705738668283323e-05,-8.2614627071858718e-05,-0.00011334341294773704,-0.00013358634579445087,-0.00013230655834023887,-0.00016173857219360457
0.09651031,-4.4384031501144514e-05,-5.7296341928113869e-05,-8.2184404791336218e-05,-0.00011295581687136037,-0.0001332859681941167,-0.00013196866331599842,-0.00016146123456339757
0.09656094,-4.402342210723472e-05,-5.6848001464975942e-05,-8.1700661838923923e-05,-0.0001125073702992336,-0.00013292054900168121,-0.00013156506410601419,-0.00016111811442396853
0.09661158,-4.3641876875615438e-05,-5.636658135999884e-05,-8.1169947737478606e-05,-0.00011200485185620056,-0.0001324970719530234,-0.00013110263848536619,-0.00016071622809536365
0.09666221,-4.3245113988775853e-05,-5.5859378821803009e-05,-8.0600551844213738e-05,-0.00011145690217022097,-0.00013202449360207236,-0.00013059031941991406,-0.00016026468524041082
0.09671285,-4.284007165577733e-05,-5.5335338468308161e-05,-8.0002760592115695e-05,-0.00011087433530118854,-0.00013151402889285415,-0.00013003955239678541,-0.0001597750338908522
0.09676348,-4.2434892458591011e-05,-5.4805066086512173e-05,-7.9388770169976289e-05,-0.00011026997703523893,-0.00013097893894557314,-0.00012946355919697994,-0.00015926052171728926
0.09681412,-4.2038795545187384e-05,-5.4280655091533078e-05,-7.8772798904515687e-05,-0.00010965824064593743,-0.00013043407592196237,-0.00012887727366835854,-0.00015873617116279854
0.09686475,-4.1661402500324865e-05,-5.3774924492342188e-05,-7.8170106895976871e-05,-0.00010905461317717599,-0.0001298953552063201,-0.00012829688271703366,-0.00015821832449189498
0.09691539,-4.1312224755551437e-05,-5.3300731793824683e-05,-7.759617471398073e-05,-0.00010847648813389321,-0.00012938055296195683,-0.00012774013036194584,-0.00015772475665975133
