Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
0.58701156,4.7621064686879229e-05,5.863603856570123e-05,7.8862610649792984e-05,0.00010699530712825503,0.00013677921439025079,0.00016250725001623823,0.00015299486672493227
0.58706219,4.76693053722383e-05,5.8727070395462593e-05,7.8973831098146566e-05,0.00010708454992858733,0.00013683922427983937,0.00016255506136202578,0.0001530826147294818
0.58711282,4.7714033235206244e-05,5.8818751344101984e-05,7.9094548743635057e-05,0.00010718945075905375,0.0001369153851212019,0.00016261187724391906,0.00015317388738592691
0.58716346,4.7753742516638928e-05,5.8908317905979427e-05,7.9220827280915881e-05,0.00010730621316491993,0.00013700476423925546,0.00016267529116636276,0.00015326589857467973
0.58721409,4.7786391578638458e-05,5.8992272675454014e-05,7.9347729669364776e-05,0.00010742981077750474,0.00013710312767420272,0.00016274181790032821,0.00015335478320373488
0.58726473,4.7809640113036594e-05,5.906674017230758e-05,7.9469770903404962e-05,0.00010755446968818747,0.00013720539572445982,0.00016280732830979396,0.00015343603780481458
0.58731537,4.7821029880785483e-05,5.9127779683986033e-05,7.9581331534443042e-05,0.00010767411189127889,0.00013730606219070329,0.00016286742846139491,0.00015350491503339866
0.587366,4.781819762591762e-05,5.9171676067491032e-05,7.9677043576922483e-05,0.00010778277662634841,0.00013739961178364481,0.00016291783192972346,0.00015355681560104059
0.58741663,4.7799467510625286e-05,5.9195572122897463e-05,7.975250736731135e-05,0.00010787536362536022,0.00013748122417965816,0.00016295499730715769,0.00015358794451722805
0.58746727,4.7763617353353412e-05,5.9197245186223778e-05,7.9804137110547644e-05,0.00010794752941206639,0.00013754670072288255,0.00016297600060834837,0.00015359520374759328
0.58751791,4.7709597716651713e-05,5.9174837888650132e-05,7.9828948043258232e-05,0.00010799551495218026,0.00013759226401938217,0.00016297827414971344,0.00015357594888313483
0.58756854,4.7636856532449828e-05,5.9127206223400483e-05,7.9824914727323848e-05,0.00010801655408048783,0.00013761499896010213,0.00016295999628223516,0.00015352838879518767
0.58761917,4.7544935160179204e-05,5.9053387530275304e-05,7.9790421648460498e-05,0.0001080083584113808,0.00013761234021785948,0.0001629195422998143,0.00015345104629345838
0.58766981,4.7433627431490869e-05,5.895273012676581e-05,7.9724344776398333e-05,0.00010796922438351982,0.00013758220845466092,0.00016285559270301411,0.00015334286924678704
0.58772044,4.730267540016501e-05,5.8824615948697765e-05,7.9625712286891088e-05,0.00010789769082627408,0.00013752268751791169,0.00016276679236614991,0.00015320289740233006
0.58777108,4.7151694229179375e-05,5.8668409547708478e-05,7.9493607756133755e-05,0.00010779243319689815,0.00013743195051938497,0.000162651669624477,0.00015303015203079742
0.58782172,4.6980179646941441e-05,5.848346537881753e-05,7.9327127656709118e-05,0.0001076522007084096,0.00013730822235242528,0.00016250860587758607,0.00015282361378177845
0.58787235,4.6787576986757273e-05,5.8269127750155324e-05,7.9125386811311916e-05,0.00010747580297811413,0.00013714979521544998,0.00016233585872620608,0.00015258224302272324
0.58792298,4.6573421239510459e-05,5.8024881908721586e-05,7.8887657040253021e-05,0.00010726224093172711,0.00013695517666790737,0.00016213172407928967,0.00015230511647385434
0.58797362,4.6337489684284401e-05,5.7750501190619071e-05,7.861354558367168e-05,0.00010701087713008739,0.00013672326935984796,0.00016189474900924969,0.00015199161858633236
0.58802425,4.6079976339018534e-05,5.7446248227162565e-05,7.8303243661833358e-05,0.00010672168412540856,0.00013645362076388515,0.00016162400444391374,0.0001516417133152183
0.58807489,4.580163218764577e-05,5.7113059776954037e-05,7.7957687159987168e-05,0.0001063953959779826,0.00013614656637435569,0.00016131924978560837,0.00015125605800715599
0.58812553,4.5503884121849402e-05,5.67527239596128e-05,7.7578774788409911e-05,0.00010603373421846687,0.00013580345002400411,0.00016098117329889488,0.00015083612884060144
0.58817616,4.5188912686039865e-05,5.6367992204604621e-05,7.7169490849840949e-05,0.00010563952038425782,0.00013542674039413314,0.00016061152892739799,0.00015038455928090012
0.58822679,4.4859672985243215e-05,5.5962598186763873e-05,7.6733934822703891e-05,0.00010521671779424728,0.00013502009385032732,0.0001602132257175726,0.00014990512563301425
0.58827743,4.4519892155091751e-05,5.5541257057358447e-05,7.627732659506027e-05,0.00010477046282255388,0.00013458839616261882,0.00015979039687105879,0.00014940274087003855
0.58832807,4.417396541500169e-05,5.5109568339664499e-05,7.5805931567268038e-05,0.00010430699620214649,0.00013413769834552772,0.00015934837030007247,0.00014888340809617143
0.5883787,4.3826768224601565e-05,5.4673818538672182e-05,7.5326858021895087e-05,0.00010383346904867237,0.00013367502845955073,0.00015889350755487038,0.0001483540578636362
0.58842933,4.3483460786648031e-05,5.4240736216415226e-05,7.4847791806274569e-05,0.00010335767461348695,0.00013320811770082901,0.0001584329515902921,0.00014782230121348187
0.58847997,4.314925446165497e-05,5.3817168685107383e-05,7.4376637953691251e-05,0.00010288768357296618,0.00013274503062557383,0.00015797426977762338,0.00014729606298339893
0.5885306,4.2829126947665331e-05,5.3409696487922684e-05,7.3921088855316198e-05,0.00010243140666847649,0.0001322937170613824,0.00015752501338839089,0.00014678312478889742
0.58858124,4.2527598659775528e-05,5.3024321659960744e-05,7.348824929364764e-05,0.00010199621133467078,0.00013186162514672626,0.00015709233020587223,0.00014629073028695413
0.58863188,4.2248522629084615e-05,5.2666168057394634e-05,7.3084272491987369e-05,0.00010158855169243797,0.00013145532941854297,0.0001566825885869312,0.00014582521451252562
0.58868251,4.1994934695504404e-05,5.2339256336179362e-05,7.2714071096065418e-05,0.00010121367520295118,0.00013108023978053665,0.0001563010855369823,0.00014539171874867264
0.58873314,4.1768921898841518e-05,5.2046330725024525e-05,7.2381092515548333e-05,0.00010087538515427742,0.00013074035346684803,0.00015595179080047514,0.00014499394161292156
0.58878378,4.1571620981612146e-05,5.1788850391710866e-05,7.2087280222277175e-05,0.00010057597676193703,0.00013043817663334738,0.00015563725911835094,0.00014463407139045183
0.58883441,4.1403200455429995e-05,5.1566998626847055e-05,7.1833065893901123e-05,0.00010031619583581168,0.00013017466277825927,0.00015535855696112769,0.00014431274461209132
0.58888505,4.1262831810313146e-05,5.1379690217862754e-05,7.1617379344299586e-05,0.0001000952141883426,0.00012994917265176932,0.00015511521656546133,0.00014402903959443803
0.58893569,4.114881909137576e-05,5.1224742155396135e-05,7.1437846791444162e-05,9.9910794853987178e-05,0.0001297596179648469,0.00015490536722003375,0.00014378053810103458
0.58898632,4.1058727837916787e-05,5.109907114097641e-05,7.1291027691814112e-05,9.9759521529291776e-05,0.00012960268922542769,0.00015472594860813145,0.00014356372728748407
0.58903695,4.0989595950813055e-05,5.0998991046109309e-05,7.1172746112181927e-05,9.9637134202243687e-05,0.00012947418841705003,0.00015457303359624376,0.00014337428807689661
0.58908759,4.0937867988925206e-05,5.0920197215462237e-05,7.1078148421649089e-05,9.953860484292231e-05,0.00012936910621561394,0.00015444189366021626,0.00014320713163921378
0.58913823,4.0899805170010976e-05,5.0858222205355705e-05,7.1002220761122526e-05,9.9458690344086281e-05,0.00012928218280610954,0.00015432755142007757,0.00014305700283307333
0.58918886,4.0871499436600287e-05,5.0808495330560591e-05,7.093988340937192e-05,9.9392062729834551e-05,0.0001292080451568245,0.00015422491169355188,0.00014291863778061043
0.58923949,4.084899348662142e-05,5.0766451850939614e-05,7.0886140835208525e-05,9.9333504135299932e-05,0.00012914140461692974,0.00015412895093139755,0.00014278696079495656
0.58929013,4.0828413613732941e-05,5.0727632895557418e-05,7.0836200461006434e-05,9.9278048707513141e-05,0.00012907720600724854,0.00015403486088257562,0.0001426572299733634
0.58934076,4.0806069027701512e-05,5.0687775416187258e-05,7.0785549593372678e-05,9.922107612734075e-05,0.00012901073227049797,0.00015393815109424741,0.00014252511359336492
0.5893914,4.0778601096825114e-05,5.0642905035785024e-05,7.0730016396182232e-05,9.9158391037926528e-05,0.00012893770569864994,0.00015383475178862082,0.00014238679924629592
0.58944204,4.0743106883784795e-05,5.0589445307320931e-05,7.0665839179099638e-05,9.9086289734674735e-05,0.00012885438802455159,0.00015372112515095199,0.00014223908486522629
0.58949267,4.069728018715201e-05,5.0524350149319756e-05,7.0589747607779799e-05,9.9001627887848766e-05,0.0001287576701497156,0.00015359436543991962,0.00014207946788791887
0.5895433,4.0639587958252209e-05,5.0445279374899573e-05,7.0499080766091478e-05,9.8901924493688981e-05,0.00012864519300967556,0.0001534523357514775,0.00014190625360790575
0.58959394,4.0569395492234899e-05,5.0350777456674083e-05,7.0391926351921411e-05,9.8785480548528891e-05,0.00012851546823173371,0.00015329380206632133,0.00014171866636682279
0.58964458,4.0487066903559082e-05,5.0240419619254105e-05,7.0267248464350965e-05,9.8651482736895394e-05,0.00012836796661207608,0.00015311852741898662,0.00014151691738138871
0.58969521,4.0393955489671275e-05,5.0114860927681815e-05,7.0124958185239846e-05,9.8500034015433694e-05,0.00012820312722700946,0.00015292727984582717,0.000141302184287248
0.58974584,4.0292260154216379e-05,4.9975848327426903e-05,6.9966000302831708e-05,9.8332205786118065e-05,0.00012802238169620561,0.00015272185075702844,0.00014107660645091665
0.58979648,4.018487377165609e-05,4.982622076669449e-05,6.979246132550255e-05,9.8150114853774143e-05,0.00012782821555595646,0.00015250510566686533,0.00014084331920868545
0.58984711,4.0075146203626901e-05,4.9669705027597496e-05,6.9607533981375934e-05,9.7956874128065933e-05,0.00012762409331959975,0.00015228089627914029,0.00014060635565801437
0.58989775,3.9966553933203665e-05,4.9510641852097824e-05,6.9415371549360965e-05,9.7756467220342849e-05,0.0001274143222970943,0.00015205391307427458,0.0001403704903380273
0.58994839,3.9862399618658354e-05,4.9353627349300031e-05,6.9220841290240154e-05,9.7553535404919096e-05,0.0001272038104087644,0.00015182943385773161,0.00014014099013914965
0.58999902,3.976557447556185e-05,4.9203162966565057e-05,6.9029238442005851e-05,9.7353148082548883e-05,0.0001269978263086309,0.0001516130722158972,0.00013992336637092483
0.59004965,3.9678441450627987e-05,4.9063417402870467e-05,6.8845971730079387e-05,9.7160550620135517e-05,0.00012680173228249688,0.00015141049588740879,0.00013972310479541832
0.59010029,3.9602788777622019e-05,4.8937983751028341e-05,6.8676162984529171e-05,9.6980817845044085e-05,0.00012662062641752856,0.00015122705284711403,0.00013954530132180814
0.59015092,3.9539884138470534e-05,4.8829689185435022e-05,6.852432626892126e-05,9.681856558609904e-05,0.00012645905540767486,0.00015106746442566764,0.00013939437435253737
0.59020156,3.9490582876859852e-05,4.8740556341899406e-05,6.8394143302277647e-05,9.6677728376913725e-05,0.00012632080166124062,0.00015093560035902109,0.00013927385661736806
0.5902522,3.9455464634588156e-05,4.8671912682299957e-05,6.8288407812243143e-05,9.6561474723386563e-05,0.00012620881213351866,0.00015083439376995666,0.00013918633341926108
0.59030283,3.9434957242460227e-05,4.862456087733225e-05,6.8209096462391254e-05,9.6472226101367251e-05,0.00012612523804604098,0.00015076587363126772,0.00013913349439454906
0.59035346,3.9429439424857421e-05,4.8598966810305131e-05,6.8157509192061581e-05,9.641173911034218e-05,0.00012607154196957968,0.00015073127271981735,0.00013911626196423649
0.5904041,3.9439306866900562e-05,4.8595458779617803e-05,6.8134450039469038e-05,9.6381230714834008e-05,0.00012604863571977554,0.00015073116895203599,0.00013913495474281929
0.59045474,3.9465041860024496e-05,4.8614388577419332e-05,6.8140492106814819e-05,9.6381607409784997e-05,0.00012605713809299765,0.0001507657458870924,0.00013918957333598758
0.59050537,3.9507260462357953e-05,4.8656309575937953e-05,6.8176228846671789e-05,9.6413696461740615e-05,0.00012609760314387115,0.00015083503052363962,0.00013928003829136426
0.590556,3.956675418354961e-05,4.8722111069354179e-05,6.8242508094082326e-05,9.6478482735258282e-05,0.00012617076714486558,0.00015093915763206292,0.00013940646580268593
0.59060664,3.964453443208353e-05,4.8813105905066809e-05,6.8340608934022089e-05,9.6577297570974731e-05,0.00012627774001835762,0.00015107857442216448,0.00013956937608906389
0.59065727,3.9741922174290405e-05,4.893108406622832e-05,6.8472354509817556e-05,9.6711956127849382e-05,0.00012642014829949614,0.00015125421029517618,0.00013976986215691732
0.59070791,3.986046207068586e-05,4.90781803715641e-05,6.8639997999383348e-05,9.6884665507415414e-05,0.00012660005009613065,0.00015146742072932144,0.00014000952189852168
0.59075855,4.0001938206507396e-05,4.9256820756240279e-05,6.8846153839741589e-05,9.7097980047797767e-05,0.00012681990213540874,0.00015171999047086394,0.00014029044239941569
0.59080918,4.0168284314585979e-05,4.9469534322524957e-05,6.9093553503857749e-05,9.7354575145564573e-05,0.00012708235423057124,0.00015201396933195468,0.00014061501628067204
0.59085981,4.0361384698019088e-05,4.9718674562937491e-05,6.9384696958281396e-05,9.7656908398172874e-05,0.00012738991814907304,0.0001523513786429158,0.00014098562347532648
0.59091045,4.0582790021460738e-05,5.0006050091372905e-05,6.9721403214405135e-05,9.8006774542282074e-05,0.00012774452900100704,0.00015273381246783276,0.00014140421087428294
0.59096108,4.0833626339137524e-05,5.033269580157027e-05,7.0104508611637051e-05,9.8404998967313793e-05,0.00012814724040791141,0.00015316216735027826,0.0001418719907847205
0.59101172,4.1114245481166407e-05,5.069847499640047e-05,7.0533405993304971e-05,9.8850960934723304e-05,0.0001285977260051918,0.00015363616001558766,0.00014238894219717132
0.59106236,4.1424058377678832e-05,5.1101953519988401e-05,7.1005886192076253e-05,9.9342408335988136e-05,0.00012909407633909442,0.00015415412495367524,0.00014295359677893622
0.59111299,4.1761433605304537e-05,5.1540204654193411e-05,7.1517816351851366e-05,9.9875108990213042e-05,0.00012963242385735448,0.00015471262324507503,0.00014356263660234654
0.59116362,4.2123551697925797e-05,5.2008655838358848e-05,7.2063053561293859e-05,0.00010044272283685064,0.00013020678016072834,0.00015530624778649832,0.00014421068761012027
0.59121426,4.2506420792849156e-05,5.2501247737334164e-05,7.2633689543705643e-05,0.00010103700964748141,0.00013080920419621936,0.00015592774387161582,0.000144890442582526
0.5912649,4.2905127793123187e-05,5.3010670390444352e-05,7.3220222777121193e-05,0.00010164796118334918,0.00013142990772522251,0.00015656806519006539,0.00014559271613004177
0.59131553,4.3313928931726236e-05,5.352856973024629e-05,7.3811898098554321e-05,0.00010226415022698075,0.00013205757658223328,0.00015721663880944399,0.00014630672158251682
0.59136616,4.3726531988293188e-05,5.4046034891093552e-05,7.4397330393901961e-05,0.00010287335191872133,0.00013267996929299393,0.00015786190822513434,0.00014702062071202273
0.5914168,4.4136293854484337e-05,5.4553977150244336e-05,7.4965059962184047e-05,0.00010346312288792374,0.00013328448060817842,0.00015849184579375727,0.00014772204527605551
0.59146743,4.453657517956501e-05,5.5043675802553121e-05,7.5504272131300269e-05,0.00010402157967407717,0.00013385892885354176,0.00015909469194820084,0.00014839884705619501
0.59151807,4.4921078637013051e-05,5.5507239059872459e-05,7.6005424570991484e-05,0.00010453809707707185,0.00013439226318974956,0.00015965962438383376,0.00014903977552427913
0.59156871,4.5284190766012045e-05,5.5938080610951229e-05,7.6460872873944765e-05,0.00010500401135399838,0.00013487528360460246,0.00016017745496242896,0.00014963518818666158
0.59161934,4.5621254687901115e-05,5.6331237197592805e-05,7.6865288290292331e-05,0.00010541312347395315,0.00013530117690385075,0.00016064116575097612,0.00015017759810384763
0.59166997,4.592880131019862e-05,5.6683406683572559e-05,7.7215738250955077e-05,0.00010576184029533264,0.00013566567133674101,0.00016104607624732091,0.00015066184653480665
0.59172061,4.6204716960081317e-05,5.6993296093753358e-05,7.75120108550043e-05,0.00010604955989298625,0.00013596744549728687,0.00016139027544690611,0.00015108554226609563
0.59177125,4.6448257955823172e-05,5.7261550656356314e-05,7.7756403235319801e-05,0.00010627849784878965,0.00013620798881089973,0.00016167450852290323,0.00015144894944897402
0.59182188,4.6659969615164216e-05,5.7490536885935456e-05,7.7953444130011824e-05,0.00010645342506571591,0.00013639137609521717,0.00016190198381092237,0.00015175480074228035
0.59187251,4.6841509202660425e-05,5.7684472465407318e-05,7.8110072748357003e-05,0.00010658184862039626,0.00013652450171579159,0.00016207863355661333,0.00015200855836096459
0.59192315,4.6995482247434429e-05,5.7848051714489291e-05,7.8233651473981838e-05,0.00010667200657033059,0.00013661512275117558,0.00016221118520144093,0.00015221649546842675
0.59197378,4.7125181132018205e-05,5.7986209494303913e-05,7.8331559096378155e-05,0.00010673241957491377,0.00013667146429039893,0.00016230680452340268,0.00015238534517076659
0.59202442,4.7234200854822143e-05,5.8104297333935018e-05,7.8411569885524152e-05,0.00010677220874276381,0.00013670256469265315,0.00016237348605008909,0.00015252268777515127
0.59207506,4.7326256929773986e-05,5.8207700546806458e-05,7.8481406909692122e-05,0.00010680056654356173,0.00013671775138862424,0.00016241957428634712,0.00015263648061151683
0.59212569,4.7405038268098391e-05,5.8301606619747079e-05,7.8548307794469363e-05,0.00010682623337580979,0.00013672609239511092,0.00016245325517767566,0.00015273454176552005
0.59217632,4.7473965285419729e-05,5.8390675881189478e-05,7.8618520544651707e-05,0.00010685686907494438,0.00013673574127689403,0.00016248193290473834,0.00015282391982910894
0.59222696,4.7536036190994686e-05,5.8478621890137644e-05,7.869686061327931e-05,0.00010689856895677367,0.00013675342494545492,0.00016251175009736324,0.00015291040892864412
0.59227759,4.7593470949512809e-05,5.8567895434173488e-05,7.8786414827177736e-05,0.00010695556845219396,0.00013678412038473669,0.00016254727928342362,0.0001529982318718846
0.59232823,4.7647625310941061e-05,5.8659684837917409e-05,7.88885290747598e-05,0.00010703011566093089,0.0001368309061852494,0.00016259139744821872,0.00015308990902006988
0.59237887,4.769888668836267e-05,5.8753811590978679e-05,7.9002686659460642e-05,0.00010712235993087475,0.00013689481585123339,0.00016264515663448864,0.00015318612404352519
0.5924295,4.7746685715028338e-05,5.8848752986494354e-05,7.9126593752913712e-05,0.00010723043263276409,0.00013697488853241094,0.00016270784894069392,0.000153285792130681
0.59248013,4.7789578934987019e-05,5.8941835450559865e-05,7.9256439432636968e-05,0.00010735070292234169,0.00013706837655858334,0.00016277722244035673,0.00015338627809207688
0.59253077,4.7825569531060791e-05,5.9029633342860606e-05,7.9387384596526573e-05,0.00010747828112107117,0.00013717120762360348,0.00016284993158588635,0.00015348385538798093
0.59258141,4.7852350838218166e-05,5.9108318228626255e-05,7.9514010271076725e-05,0.00010760749513152247,0.00013727842689785158,0.00016292195019713133,0.00015357412157868155
0.59263204,4.7867485794012691e-05,5.9173962650898344e-05,7.9630720144472627e-05,0.00010773232002212336,0.00013738460348157168,0.00016298894193340772,0.00015365238360221331
0.59268267,4.7868602270630892e-05,5.9222823149353465e-05,7.9732119066346614e-05,0.0001078467873442232,0.0001374842280394634,0.00016304660910130799,0.00015371402553670686
0.59273331,4.7853992618977537e-05,5.9251984691629226e-05,7.981374385257741e-05,0.00010794574730280309,0.00013757244852459675,0.00016309136885101085,0.00015375520488530956
0.59278394,4.7822201285659456e-05,5.9258965347620777e-05,7.9871737382728589e-05,0.00010802458782621737,0.00013764480977547321,0.00016312003400294363,0.00015377254193031528
0.59283458,4.7772470239569569e-05,5.924217408155743e-05,7.9903363205233857e-05,0.0001080797901843012,0.00013769778473457864,0.0001631302929746276,0.00015376362947021582
0.59288522,4.7703893952738238e-05,5.920008754365447e-05,7.9906192967706772e-05,0.0001081081673322048,0.00013772804896614664,0.00016311993070684724,0.00015372626376215665
0.59293585,4.7616139150658525e-05,5.9131873119625713e-05,7.9878712508624837e-05,0.00010810751419321479,0.00013773313252821279,0.00016308744143183823,0.00015365907000319394
0.59298648,4.7508915185550762e-05,5.9036789987382065e-05,7.9819675157905186e-05,0.00010807598297392972,0.00013771081963454847,0.00016303139704951502,0.00015356086436633254
0.59303712,4.738196992124682e-05,5.8914209143685008e-05,7.9728062397371632e-05,0.00010801205253496642,0.00013765914520108116,0.00016295042519152067,0.00015343065247030977
0.59308775,4.7234950044167971e-05,5.8763507011727388e-05,7.9602935442095815e-05,0.00010791437178324866,0.00013757626411945508,0.00016284306193234106,0.00015326745637181895
0.59313839,4.7067377616927577e-05,5.8584042096020294e-05,7.9443374271512374e-05,0.0001077816721176223,0.00013746039280204729,0.00016270770441870633,0.00015307026334970166
0.59318903,4.6878711843288912e-05,5.837516031131832e-05,7.9248477574343066e-05,0.00010761274761229022,0.00013730981700540824,0.00016254262688831673,0.00015283802700139133
0.59323966,4.6668475334472928e-05,5.813631947261854e-05,7.9017496934439337e-05,0.00010740657566359789,0.0001371230200603998,0.00016234612554691201,0.00015256980892465704
0.59329029,4.6436408034139361e-05,5.7867255228965343e-05,7.8750003350423254e-05,0.0001071624713188397,0.0001368988484493099,0.00016211670902307974,0.00015226494742006351
0.59334093,4.6182633880717622e-05,5.7568153542183716e-05,7.844611835581949e-05,0.00010688032303448849,0.0001366367454102886,0.00016185335912247709,0.00015192331269232295
0.59339157,4.590781136591735e-05,5.7239839582620622e-05,7.8106668474299529e-05,0.00010656074576608342,0.00013633690744219282,0.00016155570511471975,0.00015154545626874195
0.5934422,4.5613267303927716e-05,5.6883978274570147e-05,7.7733413362714903e-05,0.00010620530835927592,0.0001360005080411435,0.00016122426680837405,0.00015113269406003625
0.59349283,4.5301082350728022e-05,5.6503192566183788e-05,7.7329183934921159e-05,0.00010581667960672265,0.00013562985729974561,0.00016086063945127188,0.0001506874822387155
0.59354347,4.4974119246738386e-05,5.6101096529600391e-05,7.689793077721296e-05,0.00010539867737971375,0.00013522846104662819,0.00016046757619175958,0.00015021344520745766
0.5935941,4.4636014130369805e-05,5.5682284691404673e-05,7.6444722399737891e-05,0.0001049562810882922,0.00013480105003289377,0.00016004904915190395,0.00014971534420539896
0.59364474,4.4291090854214661e-05,5.5252256530890421e-05,7.5975698929013559e-05,0.00010449560271912454,0.00013435355194106545,0.00015961025544401815,0.00014919907236266562
0.59369538,4.3944176639643299e-05,5.4817226565112741e-05,7.5497884537977097e-05,0.00010402370437680805,0.00013389290434982239,0.00015915745917281297,0.00014867147819871881
0.59374601,4.3600400460377311e-05,5.4383878911599686e-05,7.5018916351481029e-05,0.00010354832157741788,0.00013342677565182767,0.00015869773374505095,0.00014814011393288892
0.59379664,4.3264977799547552e-05,5.3959067830367038e-05,7.4546709372195086e-05,0.00010307752614397065,0.00013296322073311684,0.00015823863001460307,0.00014761290425208742
0.59384728,4.2942925151176543e-05,5.3549427751974749e-05,7.4089017220517874e-05,0.00010261927905492165,0.00013251022565605961,0.00015778772636623167,0.00014709767394325551
0.59389791,4.2638831468405548e-05,5.3161054551326335e-05,7.3653048045076497e-05,0.000102181044951846,0.00013207532125141032,0.00015735224387872465,0.00014660174499211181
0.59394855,4.2356637067239347e-05,5.2799193312461423e-05,7.3245088710607715e-05,0.00010176940911942918,0.00013166520063216403,0.00015693865778382426,0.00014613156821078344
0.59399919,4.2099487193039178e-05,5.2468011832725636e-05,7.2870215190845109e-05,0.00010138978107160723,0.00013128542826373191,0.00015655240569750534,0.00014569243308408002
0.59404982,4.1869589950958502e-05,5.2170412999744386e-05,7.2532050933583526e-05,0.00010104614479219135,0.00013094018475935196,0.00015619762810547251,0.00014528821812189965
0.59410045,4.1668200688674238e-05,5.1908007993649408e-05,7.2232710251227564e-05,0.0001007409744915001,0.00013063216232624968,0.0001558770541151708,0.00014492130076847469
0.59415109,4.1495618763811796e-05,5.1681139662428197e-05,7.1972805492381543e-05,0.000100475205976095,0.00013036251596316374,0.00015559194316177948,0.0001445925230257768
0.59420173,4.1351140580708279e-05,5.1488874650391358e-05,7.175143947102119e-05,0.00010024819187796747,0.00013013079763624075,0.00015534201273997074,0.00014430116625036992
0.59425236,4.1233177982952002e-05,5.1329160330492273e-05,7.1566387593564217e-05,0.00010005785112999081,0.00012993508171827973,0.00015512555237062658,0.00014404498762335725
0.59430299,4.113939754719582e-05,5.1199032675523944e-05,7.1414348252393493e-05,9.9900905312680333e-05,0.00012977219598241124,0.00015493963757421097,0.00014382060354576714
0.59435363,4.106689771445866e-05,5.1094874735463563e-05,7.1291232216613986e-05,9.9773183247630213e-05,0.00012963802644561231,0.0001547804247332659,0.00014362375911502873
0.59440426,4.1012190137562839e-05,5.1012457470853644e-05,7.1192267154233474e-05,9.9669741226459006e-05,0.00012952764553954935,0.00015464326757772687,0.00014344944209899291
0.5944549,4.0971554125411143e-05,5.0947329956427698e-05,7.1112461034810066e-05,9.9585372624273318e-05,0.00012943583205791693,0.0001545232268306285,0.0001432924298551699
0.59450554,4.0941082184252811e-05,5.0894916032083314e-05,7.1046726502354434e-05,9.9514759138387917e-05,0.00012935723104795424,0.00015441522498366443,0.00014314746102149045
0.59455617,4.0916814969193658e-05,5.0850643428844536e-05,7.0990053475687023e-05,9.9452685446978469e-05,0.00012928657191395402,0.00015431425952642879,0.00014300947104025312
0.5946068,4.0894852309269187e-05,5.0810023737248681e-05,7.0937611818269972e-05,9.9394158546045478e-05,0.0001292187893638376,0.00015421551878380552,0.00014287369053960094
0.59465744,4.0871472980509205e-05,5.0768761676178197e-05,7.0884853842640588e-05,9.9334520351774386e-05,0.00012914913870481327,0.00015411449360733205,0.00014273576261553675
0.59470808,4.0843267326752079e-05,5.0722840177141062e-05,7.0827569378311987e-05,9.9269516623911783e-05,0.00012907328483603356,0.00015400706709917656,0.00014259182052698199
0.59475871,4.0807275035923172e-05,5.0668637240428296e-05,7.0761959002460582e-05,9.9195381971029704e-05,0.00012898741243825112,0.00015388963180170822,0.00014243858802663899
0.59480934,4.0761115764693084e-05,5.0603044397199868e-05,7.0684704345952225e-05,9.9108905705114071e-05,0.00012888832604051248,0.00015375919862358622,0.00014227346558292188
0.59485998,4.070316643829663e-05,5.0523641238651984e-05,7.0593079312838584e-05,9.9007533115861511e-05,0.00012877357287322745,0.00015361353533921155,0.00014209466051770395
0.59491061,4.0632683037411096e-05,5.0428862814388579e-05,7.0485073217173223e-05,9.8889471519075746e-05,0.00012864155621932589,0.00015345129261530973,0.00014190128571450931
0.59496125,4.054991882839898e-05,5.0318165390982405e-05,7.0359536865573734e-05,9.8753800248955434e-05,0.00012849163230488174,0.0001532721097612921,0.00014169343472955143
0.59501189,4.0456117219972647e-05,5.0192072007818487e-05,7.0216248459293185e-05,9.8600500376218675e-05,0.00012832411569982491,0.00015307662200575323,0.00014147216124296041
0.59506252,4.0353396793861777e-05,5.005220316502996e-05,7.005601862251955e-05,9.8430512356150661e-05,0.00012814030867292037,0.00015286648458462474,0.00014123948377918236
0.59511315,4.0244570877586505e-05,4.9901264186281198e-05,6.9880783905723132e-05,9.8245805157105788e-05,0.00012794254861874939,0.00015264441163200548,0.00014099840333172865
0.59516379,4.0132946650003552e-05,4.9742883823219769e-05,6.9693609831019435e-05,9.8049368359584571e-05,0.00012773418020376283,0.00015241413538267027,0.00014075284950556969
0.59521442,4.0022003157035543e-05,4.9581350858475315e-05,6.9498555759068639e-05,9.7845096940103239e-05,0.00012751942542020024,0.00015218026478081023,0.00014050753391294565
0.59526506,3.9915068076907575e-05,4.9421241324553893e-05,6.9300416714482911e-05,9.7637569559017842e-05,0.00012730313931594327,0.00015194803004233996,0.00014026769013991889
0.5953157,3.9815083572868207e-05,4.926707700853002e-05,6.9104449407528113e-05,9.7431826223239791e-05,0.00012709057388085113,0.00015172303456385195,0.00014003883462312158
0.59536633,3.9724466396415454e-05,4.9123062186752259e-05,6.8916050081818523e-05,9.7233104613538463e-05,0.00012688709827218537,0.00015151096106023009,0.00013982648070463122
0.59541696,3.9645061167368294e-05,4.8992855981152449e-05,6.8740376784274851e-05,9.704651054640316e-05,0.00012669785809482571,0.00015131721478171399,0.00013963579341698561
