Physical Time (s),ev_right Monitor (kg-m/s^3): right_cv1,ev_right Monitor (kg-m/s^3): right_cv2,ev_right Monitor (kg-m/s^3): right_cv3,ev_right Monitor (kg-m/s^3): right_cv4,ev_right Monitor (kg-m/s^3): right_cv5,ev_right Monitor (kg-m/s^3): right_cv6,ev_right Monitor (kg-m/s^3): right_cv7
0.45738596,1.8380432932145458,2.8655427352858203,0.064944992303992213,1.1133813852320746,0.11305493239060806,0.0073357902713592858,0.0010802968055637992
0.45743659,1.8602149593760384,2.8978682928067099,0.033768401497524039,1.2534804274997242,0.12140092326576507,0.0066190908164760268,0.0010490666720398387
0.45748722,1.8869462828650918,2.9276260588561596,0.051333619095000269,1.3950835571662601,0.12906034643698891,0.0059783439702975772,0.0010189267475793919
0.45753786,1.9179791064113239,2.9582922481138958,0.11606202971274018,1.5361646658988966,0.13590455708627247,0.0054075016611800702,0.00098995085788888305
0.45758849,1.9540126012193397,2.9944073513933356,0.22424082782830157,1.6747326444791146,0.14182000276003165,0.004900847354939529,0.0009621897174923919
0.45763913,1.996277170904994,3.037781859752263,0.37051074264080835,1.8088630843151507,0.1467150405538476,0.0044533823714883753,0.00093568314312562418
0.45768976,2.0456587738512302,3.080701690528159,0.54828757829240338,1.9367010161962008,0.1505279685130381,0.0040607479589602679,0.00091045463684098814
0.4577404,2.1024567060360941,3.1031813700242381,0.75021562642034867,2.0565062638197613,0.15320901518183586,0.0037190634598926859,0.00088652042648088556
0.45779104,2.1658492540961403,3.0774391783030342,0.96888718930488771,2.1667184639415704,0.15473150897845508,0.0034245610297766061,0.00086388759001571134
0.45784167,2.233794386932439,2.9729073084411084,1.1971745916511027,2.2659262392746289,0.15511535497867426,0.003173670242896544,0.00084254387757724304
0.4578923,2.3038015127926346,2.7687896963434522,1.4280241913958629,2.3528642565235192,0.15439947726323805,0.002963248709211031,0.00082246931676115804
0.45794294,2.3735331659737562,2.4664111164921745,1.6543012304730327,2.4264848795667695,0.15260227966647644,0.0027901838965511119,0.00080363511555344282
0.45799357,2.4414164338319777,2.0891927398443224,1.8689846005422821,2.4859460290690487,0.14976507815760634,0.0026521658270671341,0.00078599739913293057
0.45804421,2.5069298961567474,1.6732507053683092,2.0655849953327996,2.5307430496654981,0.14593717391139341,0.0025472470050537464,0.00076950414552651517
0.45809484,2.5704822033012009,1.25587364423142,2.2386477196247174,2.5605677441188424,0.14118322075675058,0.0024737332882663345,0.00075409377380310542
0.45814548,2.6331889510563702,0.86912358116171162,2.3843019508659942,2.5755890981143588,0.13558737934501636,0.0024291043601355174,0.00073970480160254236
0.45819612,2.6966084304066653,0.53773685855450648,2.5005398334176498,2.5763720700690707,0.12927442949351689,0.0024102568515178046,0.00072628001427217192
0.45824675,2.7626384668670223,0.2793121588176935,2.5876198579377157,2.5636167155398062,0.12240605926041741,0.0024144465771309574,0.00071374679105827045
0.45829739,2.8332630574803197,0.10531704483903148,2.6481517736833831,2.5373695679684594,0.11516863728174843,0.0024394233135390875,0.00070203156977459956
0.45834802,2.910243079669423,0.022172897461825446,2.6851596420971302,2.4968840341609715,0.1077479831379167,0.0024833434146444696,0.00069105429913906104
0.45839865,2.9943581366449346,0.031901431036428278,2.7024276158499827,2.4412714525250863,0.10032500945708472,0.0025448286865960958,0.00068073179804139215
0.45844929,3.0845468809297873,0.13251785478852737,2.7050871372985448,2.3703292924811445,0.093069336003190617,0.0026225751837324535,0.00067095454242704173
0.45849992,3.177446663234484,0.31823225446249082,2.6987437290132896,2.2850430536485011,0.086142246373430001,0.0027151072466695429,0.00066165214239970692
0.45855056,3.2676804992455044,0.57939719951414348,2.6893092832223271,2.1873047505861782,0.079687345043204433,0.0028204902525490205,0.00065275266316039773
0.4586012,3.3472508451980678,0.90262020100142182,2.682162406441051,2.0792605194014064,0.073828665572218191,0.0029363012464973214,0.00064421059994287174
0.45865183,3.4081065794801213,1.2710860084119928,2.6809834783107784,1.9629211874921615,0.068666855525163481,0.0030596376650868697,0.00063595777212086435
0.45870247,3.4423976845003383,1.6651442618239991,2.689416860555649,1.8399260844492149,0.064278275484809633,0.0031872662457453869,0.00062796807576331155
0.4587531,3.44472449820279,2.0630617295529188,2.7105427778658915,1.711572441952895,0.060713672986719515,0.0033157746831243866,0.00062023555930862926
0.45880373,3.3919391110636048,2.4426375242313627,2.7466582363166192,1.5788973673225306,0.058001795053608723,0.0034416989143421246,0.00061277091077033556
0.45885437,3.2594919845709454,2.78370976032314,2.7990260593431544,1.4429648448463361,0.056148014713175987,0.003561713706088555,0.00060555870252055428
0.458905,3.029643906914814,3.0705660962632915,2.866714252315929,1.3052770054730516,0.055137425282873666,0.0036726572003744997,0.00059862303690665086
0.45895564,2.7010426944050394,3.2950845472074488,2.9443378155958766,1.167588176697028,0.054937241958499763,0.0037715228088080685,0.00059197821242812647
0.45900627,2.2796329375116224,3.4573842829356702,3.0214714059325498,1.0317356419334649,0.055500077930653577,0.003855824770389359,0.00058559051071263059
0.45905691,1.7945432398178467,3.5634224401869767,3.0852808708467707,0.89968297331331315,0.056767731445838604,0.0039233513125707881,0.00057940853972795396
0.45910755,1.2904384243056053,3.6219636661871673,3.1239855516481412,0.77324842842232488,0.05867628880716131,0.0039722930166284625,0.00057340135226006028
0.45915818,0.82338940157738216,3.641816012462213,3.1277263334787024,0.65415550415992585,0.061159705549992165,0.004001621330487151,0.0005675299792819949
0.45920881,0.44762984829455699,3.628877768930173,3.0924286905653391,0.54401758612071249,0.064153470307685395,0.0040111545697873808,0.00056173471054065565
0.45925945,0.20241151534705756,3.5864890429507295,3.0163822696846356,0.44434541939210925,0.067597687110833415,0.0040021241440589082,0.00055596795158779759
0.45931008,0.10441461025085157,3.516992740249695,2.9010703957583113,0.35652581065915961,0.071445487526448165,0.0039740693016602057,0.00055020437336309976
0.45936072,0.15072398091391015,3.4239338644510475,2.7494775373483549,0.28177827068441463,0.075649198306912371,0.0039259898245271761,0.00054442915994573865
0.45941135,0.32347504579916558,3.3142973989045625,2.5651164694032946,0.22103418390573384,0.080160718791850036,0.0038589615251683408,0.00053863728119124988
0.45946199,0.5981305887529309,3.2000059427327754,2.3519337807314549,0.17494834306550855,0.084930218288427645,0.0037725767498069684,0.00053283959722774318
0.45951263,0.94627794811251753,3.0963558856229065,2.1144594701404786,0.14382111875310752,0.089912328579197565,0.0036655996319648809,0.00052705775501976095
0.45956326,1.3382786247846274,3.014846822323991,1.8581017807337716,0.12756654663720315,0.095061734796029862,0.0035337800152081857,0.00052133342725595839
0.45961389,1.7455994971715383,2.9592878990634959,1.5895304991169299,0.12574049290744677,0.10032761826739454,0.0033753719367093835,0.00051571268919291821
0.45966453,2.1433355250800536,2.9267644156018329,1.3168297686876325,0.13756313413880905,0.10565458940661079,0.0031934247825730587,0.00051025178085982469
0.45971516,2.5111715625590492,2.9108461587880852,1.0491518174272974,0.16195085872262563,0.11098265047317024,0.0029946851375192321,0.00050503179236028684
0.4597658,2.8338850639833799,2.9050776290214926,0.79612535796206185,0.19758894426591336,0.11625518149176593,0.0027881197932835534,0.00050015014479670749
0.45981643,3.1009767998946751,2.9047554209088373,0.56706913779647516,0.24298497606989103,0.12141761367263471,0.0025840786037933041,0.00049571703822700491
0.45986707,3.30487334762815,2.9078669309838037,0.37036910273958928,0.29654292080146183,0.12641913110181033,0.0023935699192289524,0.00049184988463057359
0.45991771,3.4416294717257649,2.9141658236769556,0.21308443041201877,0.35667980308807645,0.1312098318322478,0.0022278416344410955,0.00048867068340097608
0.45996834,3.5149272586697369,2.9235340556138145,0.10077356127116548,0.42187218651297415,0.13573912209364192,0.0020981151450479105,0.00048629912899701493
0.46001897,3.5364368850800387,2.9341493509343088,0.037275691130017004,0.49066820885772949,0.13996464151286878,0.0020153165591623645,0.0004848484176050976
0.46006961,3.5174190470483824,2.9412727952463782,0.024567397569085291,0.5618368605556886,0.14386030195627361,0.0019898381098901042,0.0004844197812288044
0.46012024,3.4653027919320327,2.9382231741596287,0.062530002842462504,0.63447250688677814,0.14742425221857139,0.0020314795532346639,0.00048510228485950963
0.46017088,3.3960633323961384,2.9185147993537837,0.14904197768814251,0.70800167036092387,0.15067904676051072,0.0021492577675621778,0.00048697689961513875
0.46022151,3.3254914706644838,2.878218316908995,0.28028201005014736,0.7821814604446411,0.15366509343604862,0.0023512211112256807,0.00049011396542267705
0.46027215,3.2628603268096521,2.8173178311197269,0.45112379100230549,0.85709332999928067,0.15643559603313426,0.0026441946070655388,0.00049456873956356861
0.46032279,3.2103107043759596,2.7386477431434963,0.65541939056199316,0.9330852345400199,0.15904533014529665,0.003033471924801454,0.00050038024177046251
0.46037342,3.1664372447140949,2.6443351373453003,0.88623390021640192,1.0107022221439121,0.16153639123377553,0.0035225934729057233,0.00050756716259317037
0.46042405,3.1292150750819028,2.5314880892691942,1.1360587028055402,1.0905513118006227,0.16391369290208335,0.0041131693913743564,0.00051612846537805275
0.46047469,3.0973236877545203,2.3897676300195103,1.3971034874240396,1.1730599274989422,0.16612968987971333,0.0048049077338320964,0.00052604367196215694
0.46052532,3.0701545314440937,2.2042637146320709,1.6615986740437942,1.2581322438303022,0.16809437650252632,0.0055954123146914544,0.00053727212146366127
0.46057596,3.0473204280989132,1.9638507281190092,1.9220659495843144,1.344813829649945,0.16969457702412244,0.0064805104153119932,0.00054975645437234507
0.46062659,3.0283915656407796,1.6711675204768905,2.1715817420290358,1.4312504006393703,0.17080702224797084,0.0074548385210033022,0.00056342420113571722
0.46067723,3.0129641998933168,1.3453118806244653,2.4039139253617621,1.5149717506036127,0.17132358591677693,0.008511449831164173,0.00057818711337003132
0.46072787,3.0007530989162503,1.0145831546397459,2.6137035419966295,1.5931167328837896,0.17115170491166304,0.0096418343799923069,0.00059394616766884553
0.4607785,2.9918023468709172,0.70616389356177212,2.7967204607456062,1.6627375693394177,0.17022667427289262,0.010835717498009479,0.00061059584786363544
0.46082914,2.9863883223703067,0.44191592817659098,2.9500268681757018,1.7210564025874591,0.16853195432235807,0.012082037610171121,0.00062802478431797919
0.46087977,2.9849521348667474,0.23812967387429426,3.0720939013786244,1.7659720745860006,0.16607117643349079,0.013369225884684408,0.0006461180529602718
0.4609304,2.9883229919682988,0.10685675899213536,3.1624634382530656,1.796251687712813,0.16285953723674049,0.014684447687768254,0.00066476394973589146
0.46098104,2.9975137227278816,0.056233158350660076,3.2217211299580493,1.811124055397535,0.15891586435716931,0.016013170635507695,0.00068386183468968566
0.46103167,3.0132306379474434,0.089064542845339198,3.2513181568822693,1.8102968205476231,0.15422354470304994,0.017339128813022176,0.00070331268394026368
0.46108231,3.0355896656387964,0.20147075867842557,3.2537140551415571,1.7941952002117147,0.14876429212767295,0.018644962469800838,0.00072302056700746453
0.46113295,3.0631962404875441,0.38313578021130834,3.2320717923172539,1.7632157975836817,0.14254072599034934,0.019913022840777551,0.00074289923125475589
0.46118358,3.0922863832670568,0.61908639419015565,3.1893264326778161,1.7174744567091886,0.13560892764304563,0.021126055594733968,0.00076287506673735305
0.46123422,3.1152351543303429,0.89164685759493001,3.1299366354881859,1.6574938220918787,0.1280648957197951,0.022266715291169567,0.00078288183636532544
0.46128485,3.1202932384064948,1.1820876965082066,3.0597531641236211,1.5843549481704637,0.12004878680378649,0.023319051761054026,0.00080285637958616427
0.46133548,3.0956576334906218,1.4724047911185922,2.9862664712703317,1.499541416433303,0.11171883423224332,0.02426855408070553,0.00082274896451607691
0.46138612,3.0175944140011399,1.7469269474802409,2.9174681436478314,1.4049558546910119,0.10323582557684921,0.025102064695040366,0.00084252328405981459
0.46143675,2.8484342167082444,1.9932978171791391,2.8594116543021482,1.3025970107793257,0.09475165793899934,0.025807576990658155,0.00086214725707237506
0.46148739,2.5615918917986873,2.2026709048414572,2.8151266600524298,1.1944208577637572,0.08639101883845289,0.02637402693848525,0.00088158998857817104
0.46153802,2.162445883956539,2.3694891652581864,2.7851359458696572,1.082476875680884,0.078244648732080799,0.026790828275038075,0.00090081997070762742
0.46158866,1.6968483296604653,2.4903424820613496,2.7675620193674435,0.968885505027547,0.070377629345417553,0.027055186314755383,0.00091980453513038616
0.4616393,1.2370387686811961,2.5648232315615465,2.7596170226951959,0.85579823023200419,0.062843089444174535,0.027165239305296161,0.00093848704443577451
0.46168993,0.84590809047683679,2.5965067708437468,2.7575433910875531,0.7453979211551881,0.055694761215797001,0.027123877839803009,0.00095681014765323989
0.46174056,0.5600986451500789,2.5922298278935374,2.7566088503702701,0.63988667071187411,0.048995901484988238,0.026936729941180605,0.00097470239648163272
0.4617912,0.39024522547905838,2.5635362296626387,2.7512063680177468,0.54134171675132325,0.04283090960090525,0.026610073830082882,0.00099210584094756556
0.46184183,0.33121266998810295,2.5251700243376605,2.73591890607279,0.45174047071980999,0.037310020836621979,0.026150486646952274,0.0010089504728546825
0.46189247,0.37651449886695343,2.4915654059432231,2.7061433670642412,0.37287159707584272,0.03257457176951032,0.025552019930443072,0.0010251762810763901
0.4619431,0.51872405138100719,2.471574784665393,2.6575877011576097,0.30630127165911558,0.028799004110896122,0.02480300071956839,0.0010407283970142085
0.46199374,0.73789119080415289,2.4672187301404409,2.5859582300864767,0.25341229362124956,0.026181776594176965,0.023892802754368329,0.001055558867909343
0.46204438,1.0004634405687127,2.4758036734762001,2.4874879658348346,0.21533845533705331,0.024918783128717661,0.022820715981291088,0.0010695962069956595
0.46209501,1.2675782568166676,2.492842340750435,2.3594456987406796,0.19296005490031817,0.025165668093256703,0.021601537186974835,0.0010827415033190812
0.46214564,1.5040673895451566,2.5142357534529296,2.2017625937803649,0.1869012168535153,0.027001017238065667,0.020263151701242453,0.0010949356936749706
0.46219628,1.6875201682398377,2.537342524401109,2.0161216345912711,0.19752555099334171,0.030413164502779786,0.018842395701319625,0.0011061458474856591
0.46224691,1.8132842745328241,2.5611839826309502,1.8064018575761076,0.22489401646236068,0.035309545972174942,0.017379118140403479,0.0011163321904790395
0.46229755,1.8857827413240702,2.5858695960504621,1.5786085773638951,0.26874756896971114,0.041538813793982027,0.015913150231351245,0.0011254343209387626
0.46234818,1.9129481272314472,2.6120254657610777,1.3403005371950591,0.328550501372746,0.048902650431762902,0.014480679388299635,0.0011333945230728893
0.46239882,1.9045796500108425,2.6404256579651517,1.0998167410191264,0.40349480209045607,0.057173429991133687,0.013110893280133422,0.0011402025850358426
0.46244946,1.8756661544605557,2.6717525272495593,0.86566941369812367,0.49251460702826477,0.066101713824404579,0.011824002964812556,0.0011458378686289951
0.46250009,1.8442519927530052,2.7063662005455975,0.64609574151700511,0.59430483593358507,0.075439611210005197,0.01063155296432548,0.0011502707991457852
0.46255072,1.8227323239269457,2.7440147962148691,0.44922659864210579,0.70733383557198926,0.084952390980249162,0.009538643859771186,0.0011534954744314701
0.46260136,1.8153292074525835,2.7834666494336036,0.28314881974700357,0.82988507105683362,0.094425257391305084,0.0085458687768109158,0.0011555907901788685
0.46265199,1.8208248340318614,2.8225945464059095,0.15524307634864545,0.96009967314866373,0.10366749584579256,0.0076507130696410316,0.0011566149195550973
0.46270263,1.8358911735863828,2.8591873202685361,0.071301516119588362,1.0960261234791822,0.11251091458965147,0.0068487502340140987,0.0011565830299890602
0.46275326,1.857441236435343,2.8920718375684942,0.03498590152754185,1.2356483538852194,0.120801648760195,0.0061343610670348773,0.0011554949550395678
0.4628039,1.8836604746722512,2.9221138146981152,0.047432644421037819,1.3769255253649326,0.12839998399682989,0.005501376334959323,0.0011532989653023141
0.46285454,1.9141699141464588,2.9525218786197849,0.10730706767844084,1.5178365542980281,0.13517706480537078,0.0049436338399766206,0.0011499734415098238
0.46290517,1.9495463851702783,2.9878336291949745,0.21109386146343351,1.6563953537909935,0.14101927790381844,0.0044551983113897166,0.0011454256815750729
0.4629558,1.9910181895231551,3.0305515559275205,0.35358199005752261,1.7906860436505567,0.14583609942521972,0.0040308294981378934,0.0011395930065000704
0.46300644,2.0395207428930417,3.0745596234154893,0.52830016482449615,1.9188630381673273,0.14956729629362414,0.0036658900729549947,0.0011324172286303819
0.46305707,2.0954580433415462,3.1013203863832048,0.72793957586034019,2.039187775828966,0.15216409439960971,0.003356247919889001,0.0011238549691977072
0.46310771,2.1581623946264852,3.083740386292956,0.94507941675607754,2.1500952950822301,0.15360392856706268,0.003097875319952361,0.0011138840835221585
0.46315834,2.2256884491110003,2.9911143723781675,1.1725674850962085,2.2501691456693238,0.1539096811214225,0.0028870055513389647,0.0011024759295945748
0.46320898,2.2955712221221232,2.8008481678063228,1.4033567419694375,2.3381487270506986,0.15311901780545414,0.0027201627389497572,0.0010896514263065665
0.46325962,2.3654163531955414,2.5107804070208202,1.630320892954124,2.4129916225929513,0.1512509940579308,0.0025939150634706233,0.00107546665774011
0.46331025,2.4335433981587311,2.1417581740057354,1.8464063365616439,2.4738388334554315,0.1483486322707338,0.0025056956533014221,0.0010600057788477649
0.46336089,2.4992860502186582,1.728909611782685,2.0450473760334114,2.5201565153650956,0.14446125779157873,0.0024531748788581939,0.001043377987805703
0.46341152,2.5629593744375541,1.3098373875800002,2.2206580675390497,2.5516412469495893,0.13965534500163485,0.0024340976591304213,0.0010257072317343303
0.46346215,2.6256124036910218,0.91752705024187708,2.3691852118203673,2.5683795638882283,0.1340190580176101,0.0024452671585606929,0.0010071276299738795
0.46351279,2.6887568992702784,0.57770932442907896,2.4884151862271384,2.5709226760861847,0.12768226605369548,0.0024831149290852352,0.00098777676024969967
0.46356342,2.7542694295792587,0.30887184352316843,2.578363768762348,2.5600246925574419,0.12081014574577344,0.0025445819470518495,0.00096779089648298339
0.46361406,2.824136956202179,0.12322868602574337,2.6414413299583517,2.5358201226547155,0.11359083298293801,0.0026272339450743431,0.00094732276978323781
0.4636647,2.9001748713068092,0.027823249262790825,2.6807067256846033,2.4976823812429014,0.10621153970497714,0.002729076213227849,0.0009265278201511201
0.46371533,2.9833470002668396,0.02523995723112317,2.6997590215524472,2.4447215604277757,0.098854031908220147,0.002848513116173435,0.00090555957784175709
0.46376597,3.0728525709709151,0.11401016811760549,2.7036712087305879,2.3766113810729803,0.091688509712002458,0.0029839583555781,0.00088456565024767593
0.4638166,3.1656495102513649,0.28885121335878156,2.6979596609411218,2.2941879911533114,0.084876095389675818,0.0031335883224465249,0.00086369727669524622
0.46386723,3.2566477414247914,0.54063458999586811,2.6885381103321113,2.1992544431295493,0.078559455616325519,0.0032950837001010282,0.0008430762780222941
0.46391787,3.3379818646779489,0.8564563797787681,2.6808892444725707,2.0939261987169728,0.072861040097798827,0.0034656033785493978,0.00082279872011602694
0.4639685,3.4018965450917076,1.2199465211996121,2.6788248767302454,1.9802173170712767,0.067879944225690658,0.003641870435292452,0.00080295050308074251
0.46401914,3.4396612405569256,1.6117793624714549,2.6859470791802527,1.8597592668789105,0.06369013123289248,0.0038203264139646813,0.00078361014756707956
0.46406977,3.4473703918281684,2.0104692523697554,2.7054241253595208,1.7338117995650548,0.060339556067961833,0.0039972523563473186,0.00076483928711729892
0.46412041,3.4031076679098322,2.3937735416073669,2.739650736768338,1.6033673980461038,0.057853684719011651,0.0041688899281421199,0.00074669565345951406
0.46417105,3.2823670959982914,2.7410788728517872,2.7900520674577245,1.4693484830014141,0.056234492489432686,0.0043316786496241039,0.00072922443239726805
0.46422168,3.0653874254538889,3.0359592778222839,2.8560603845322379,1.3331457977993044,0.055463540992197372,0.004482176290583853,0.00071245823215150452
0.46427231,2.749540924237468,3.2691337382334078,2.9329520620283023,1.1964415753081379,0.055504325101047323,0.0046171182082125981,0.00069642937845118265
0.46432295,2.3387162888015762,3.4396502849969837,3.0107894554159631,1.06100783235703,0.056306092730682149,0.0047338650842531135,0.00068116430904483752
0.46437358,1.8598352141250172,3.552912638915124,3.0768042824123443,0.92880921723594112,0.057807426478538447,0.0048300986672723707,0.00066668034121879661
0.46442422,1.3547574785662782,3.6174269011523954,3.1190415818552344,0.801683224071843,0.059941407998447688,0.00490377068831998,0.00065299439567946213
0.46447485,0.87984408159063499,3.6421604853473752,3.1272328371102485,0.681378501426806,0.062639289291827591,0.0049536096880639455,0.00064013938170762413
0.46452549,0.48960149312166168,3.633501236508017,3.0966472781610141,0.56952587584077452,0.065834233435467182,0.0049794294974336937,0.00062813834181826953
0.46457613,0.2261205792282252,3.5950137681833563,3.0253557162666502,0.46765591042281618,0.069464499694144644,0.0049830044974864549,0.00061701538074812644
0.46462676,0.10872926676256855,3.52910388846401,2.9145803739599869,0.37717532358635969,0.073480893140725048,0.0049637352988720282,0.000606803435112854
0.46467739,0.13723202951891497,3.4389654672928249,2.7671446603352776,0.29935828456679098,0.077834193198445367,0.0049200314154375854,0.00059752351748635409
0.46472803,0.29491267686100597,3.3310159953191318,2.5865144877412796,0.23519608387569177,0.082476034491586081,0.0048534791421932918,0.00058918842385201711
0.46477866,0.55796334939425185,3.2164790103452447,2.3765684335578139,0.18542200202573569,0.087357194871385019,0.0047635806405974482,0.00058179829052505856
0.4648293,0.89830043756411238,3.1104791675930143,2.1417621389125419,0.15044290234357199,0.092433832824384166,0.0046490664369633825,0.00057536046361915893
0.46487993,1.2863432020348284,3.0254242022636069,1.8873849475756359,0.13028054772606751,0.097660084583205409,0.0045041682068839763,0.00056987100292419453
0.46493057,1.6932211966411959,2.9662489332790067,1.6199434609475323,0.12459505098854015,0.10298551275029738,0.0043258960409931439,0.00056532551171256467
0.46498121,2.0934387804471912,2.9307953840402585,1.3473679962140381,0.1327120268581462,0.10835458103772834,0.0041165948289824464,0.00056171151725784344
0.46503184,2.4660737906118713,2.9129192883346233,1.0787127728700514,0.15364401456655072,0.11370643245082282,0.0038826354554651671,0.000559035151620332
0.46508247,2.7952806703477049,2.9060436178870654,0.82359440539021833,0.18615294587835601,0.11898429090638507,0.0036330048172213475,0.00055731261849485876
0.46513311,3.0699795481040359,2.9051057041114547,0.59141232091556895,0.22880712476267842,0.12413444304032309,0.0033781170881870366,0.00055655724941845448
0.46518374,3.2822977912794329,2.9077580761794932,0.39068884049703506,0.28004714505076073,0.12910494383502424,0.0031291910874608527,0.00055678198169631507
0.46523438,3.4277326240884602,2.9135939223549547,0.22865814437127571,0.3382986967825663,0.13384814680318899,0.0028977806030813453,0.00055801509459827054
0.46528501,3.5086926522749509,2.9225739577196359,0.11106494371508792,0.40203157821482199,0.13831346402221506,0.0026954968774422945,0.00056028810547347017
0.46533565,3.5360311708719188,2.9332480109621235,0.041963516348598233,0.46976884060806262,0.14245631269543424,0.0025338239060729469,0.00056362972093587779
0.46538629,3.5219424100502006,2.9411723946413098,0.023559165616726847,0.54022008486814022,0.14624777717661858,0.0024238472012233846,0.00056806660577397394
0.46543692,3.4731773590573067,2.9398762645970802,0.055983154711800057,0.61241007350979659,0.14968346213102648,0.0023761429992303251,0.00057361970051449628
0.46548755,3.4050792973949382,2.9226976635110287,0.13733233425921593,0.68569277310693455,0.15278408140652577,0.0024006259106378542,0.00058031238781037749
0.46553819,3.3339511784907332,2.8852366626704993,0.26396176406681765,0.7597500283798766,0.15558739616962192,0.0025063648019984252,0.00058815141343825095
0.46558882,3.2700758746842271,2.826931954648654,0.4308744837373884,0.83459204501639173,0.15814898282968068,0.0027013963117490424,0.00059713705109378521
0.46563946,3.2163045110569874,2.7504016196395522,0.63202496981874723,0.910508032411813,0.16052932130212133,0.0029923885898664846,0.00060726077107120329
0.46569009,3.1714851746906074,2.6581521997247632,0.86055184170742283,0.98799984872410707,0.16277878139702912,0.0033843804683949081,0.00061849944456020961
0.46574073,3.1335533983872499,2.548187420021347,1.1089927322967275,1.0676555716406764,0.16491824736662336,0.0038805500992298188,0.0006308131397034318
0.46579137,3.1010764296523505,2.4112452536313449,1.3695636784027281,1.1499352144310864,0.1669160106119556,0.0044821285577018519,0.00064414809325518481
0.465842,3.0733768244818931,2.2326480577757057,1.6344723806504367,1.2348342191901798,0.16869443446299323,0.0051884283776329433,0.00065844665354580886
0.46589263,3.0500618919242779,2.0001033568570206,1.8961784606533172,1.3215402841977342,0.17014669209154018,0.0059965549932715148,0.00067363575375534884
0.46594327,3.0307045583538197,1.713903931862407,2.1476771218116495,1.4083323569185699,0.17115234756113148,0.0069021805849898421,0.00068961608495477476
0.4659939,3.0148945601467636,1.3911167789225498,2.3826403306651578,1.4928317713045263,0.17160017787274159,0.0078995441923369516,0.00070627160999931979
0.46604454,3.0023300738529342,1.0594300139718855,2.5955890247402618,1.5722436092410359,0.17139078510787112,0.0089814216630886533,0.00072347440186255408
0.46609517,2.9930011979541926,0.74655800805440853,2.7821446113794202,1.6436366114291472,0.17045163474640299,0.010138570513789559,0.00074108726777701083
0.46614581,2.9871616990338814,0.4751740663583961,2.9392022370859632,1.7041841317484092,0.1687564974723561,0.011359939089191608,0.00075896547331234885
0.46619645,2.9852418440999489,0.26225834844462631,3.0650881713229197,1.7516760792162263,0.16629956298396459,0.01263395682487883,0.00077696056538304739
0.46624708,2.9880064323421385,0.12037775858649288,3.1592034703881793,1.7847329340203559,0.16308847467206405,0.013947448920186341,0.00079492488036411626
0.46629772,2.9964748989892476,0.058257410966355519,3.2220863615132229,1.8025067752232216,0.15913120904405706,0.01528541893900057,0.00081271088311335145
0.46634835,3.0114196928153172,0.079551608195661178,3.2550198691153671,1.8046045147264675,0.15442714314472183,0.016630820046411067,0.00083016912778412547
0.46639898,3.0330501854304646,0.18134055366150137,3.2603874655968017,1.7913640042160233,0.14897884656348831,0.017965615021324731,0.00084715638807817621
0.46644962,3.0602485922904381,0.35413869378816482,3.2413624973362061,1.7632528160648218,0.14278198937184264,0.019271581150112158,0.0008635480749709986
0.46650025,3.089653191461383,0.58349777621117183,3.2007644649101383,1.7204015577479312,0.13588047587250229,0.020530714357470767,0.00087922178456314158
0.46655089,3.1139748109590326,0.85203697593317262,3.1429552535680134,1.6632258936328626,0.1283593335563743,0.021725305522130926,0.00089406677261317504
0.46660153,3.1222481660591903,1.1410767674180191,3.0736057529169489,1.5927167880824318,0.12034910524884605,0.0228380581899627,0.00090799680080605818
0.46665216,3.1024605733131208,1.4324178441937176,3.0000708127797391,1.510291797631047,0.11200238589872523,0.023853318377787029,0.00092094240173257506
0.4667028,3.0333107318834713,1.7099968543124877,2.9304269660927114,1.4177827121126196,0.1034776266597552,0.024757398503540647,0.00093284893161816609
0.46675343,2.877691038835462,1.9609624702010007,2.8710396539236904,1.31718454004134,0.094928915536928227,0.025539047154098236,0.00094366718528399846
0.46680406,2.6064813793850128,2.1759979582309548,2.825256508826111,1.2104563042389429,0.086489755402925861,0.026185878130511368,0.00095335779198542196
0.4668547,2.2200410626610774,2.3491155764592899,2.793851072844852,1.0996241578072772,0.078260391530948506,0.026688025977907856,0.00096190310336861213
0.46690533,1.7591694404081142,2.4766136762313948,2.7751384510660784,0.98679658854749153,0.070313542324887804,0.027040829783736307,0.00096927701734635325
0.46695597,1.2945986591076166,2.5576194057559349,2.7663555438315877,0.87410555958131586,0.062706888957872839,0.027239346866600837,0.00097545912113461192
0.4670066,0.8917296953286683,2.5950644853920473,2.7638368865931495,0.76370871153826958,0.05549563724057132,0.027285078389474374,0.00098047245818616308
0.46705724,0.59104728676567342,2.5953176647958389,2.7628813747770158,0.65780881813249492,0.048742253073853589,0.027180395860999434,0.00098434981957907152
0.46710788,0.40600467369369136,2.5693521496958009,2.7578789090111777,0.55848783660390078,0.042527092481402295,0.026928723157462461,0.00098710853865947748
0.46715851,0.33270460398936208,2.5315267913922717,2.7433418739006625,0.46774428922251077,0.036956145221996702,0.026534622733012797,0.00098877111771143527
0.46720914,0.36444817729897377,2.4966415306742142,2.7145614358885051,0.38739522397506526,0.032165388805764743,0.025996067857975955,0.00098938054878379032
0.46725978,0.49462351729962328,2.4745421505998442,2.6672078800748844,0.31903333480410417,0.028324063556819299,0.025309323054626201,0.00098897419177314282
