Physical Time (s),phi_alt_flux_left Monitor (kg-m/s^3)
0.26694772,-9.1816403980671848e-05
0.26699836,-8.7725170245561224e-05
0.26704899,-8.3874473807224687e-05
0.26709963,-8.0084872009330101e-05
0.26715026,-7.6417896084866258e-05
0.26720089,-7.311414691648659e-05
0.26725153,-7.0411798773140473e-05
0.26730216,-6.8544905850748334e-05
0.2673528,-6.7181856394803223e-05
0.26740343,-6.5474990330663169e-05
0.26745407,-6.465485344026668e-05
0.26750471,-6.6462634198686204e-05
0.26755534,-6.9934841370035151e-05
0.26760597,-7.379417923788726e-05
0.26765661,-7.6343577724527489e-05
0.26770724,-7.8277512784732776e-05
0.26775788,-7.9885940651460937e-05
0.26780851,-8.1239464414722024e-05
0.26785915,-8.2272754946394517e-05
0.26790979,-8.2934067616731701e-05
0.26796042,-8.324864693021678e-05
0.26801105,-8.3184715298608778e-05
0.26806169,-8.2640384391528463e-05
0.26811232,-8.2189231763203852e-05
0.26816296,-8.0865568412431129e-05
0.26821359,-7.9072644383883402e-05
0.26826423,-7.708301865453219e-05
0.26831487,-7.4696710962573513e-05
0.2683655,-7.1860779069304355e-05
0.26841614,-6.8789451202361628e-05
0.26846677,-6.548527951759722e-05
0.2685174,-6.2469439427675075e-05
0.26856804,-5.9963032737144655e-05
0.26861867,-5.8084147806845493e-05
0.26866931,-5.7183919403391233e-05
0.26871995,-5.7666742452649084e-05
0.26877058,-5.783380760130127e-05
0.26882122,-5.8275115120398329e-05
0.26887185,-5.9203981736028709e-05
0.26892248,-6.0662444621285857e-05
0.26897312,-6.282908836305154e-05
0.26902375,-6.4528311076058971e-05
0.26907439,-6.5880755997557619e-05
0.26912503,-6.685697641928047e-05
0.26917566,-6.7410101594018334e-05
0.2692263,-6.7510485754882657e-05
0.26927693,-6.7101211504820717e-05
0.26932756,-6.6233276796813417e-05
0.2693782,-6.4943976255830372e-05
0.26942883,-6.3311218526956802e-05
0.26947947,-6.1454397605849651e-05
0.26953011,-5.9399016802530387e-05
0.26958074,-5.7368286549193347e-05
0.26963138,-5.5344955427514045e-05
0.26968201,-5.3527633567538525e-05
0.26973264,-5.1896507804589671e-05
0.26978328,-5.0317392825844722e-05
0.26983391,-4.8990081360529774e-05
0.26988455,-4.80272246138496e-05
0.26993518,-4.7562375986190461e-05
0.26998582,-4.7697943168596122e-05
0.27003646,-4.8079648530658563e-05
0.27008709,-4.86258630536945e-05
0.27013772,-5.1766467900615929e-05
0.27018836,-5.6425551810233943e-05
0.27023899,-6.1472643872411168e-05
0.27028963,-6.6057746512111792e-05
0.27034026,-7.0272938802666757e-05
0.2703909,-7.4143195209369907e-05
0.27044154,-7.7466020179825103e-05
0.27049217,-8.0351001517021077e-05
0.2705428,-8.2867582403511124e-05
0.27059344,-8.4628563547724413e-05
0.27064407,-8.5821517926832529e-05
0.27069471,-8.6584720374027421e-05
0.27074534,-8.7036257055917728e-05
0.27079598,-8.7016343811123107e-05
0.27084662,-8.7748954010077101e-05
0.27089725,-8.7476047623459755e-05
0.27094788,-8.6933147840947197e-05
0.27099852,-8.8145474251127089e-05
0.27104915,-9.0238283549070534e-05
0.27109979,-9.2691220244673164e-05
0.27115042,-9.5578782182856176e-05
0.27120106,-9.8573264595766785e-05
0.2712517,-0.00010195223789752716
0.27130233,-0.00010434240605412373
0.27135297,-0.00010690898478463348
0.2714036,-0.00010949589713440483
0.27145423,-0.00011208210662527822
0.27150487,-0.00011465886229434125
0.2715555,-0.00011720904866034036
0.27160614,-0.00011973989673891255
0.27165678,-0.00012200191950559074
0.27170741,-0.00012430654929750204
0.27175805,-0.00012635737333829855
0.27180868,-0.000127997574406307
0.27185931,-0.00012914339055108756
0.27190995,-0.00012967559534928728
0.27196058,-0.00012947929182475127
0.27201122,-0.00012845171673246729
0.27206186,-0.00012615316132577825
0.27211249,-0.00012297359231728595
0.27216313,-0.0001197469484639168
0.27221376,-0.00011625654839089271
0.27226439,-0.00011269874686711675
0.27231503,-0.00010954561706226279
0.27236566,-0.0001063109805691098
0.2724163,-0.0001030247134897517
0.27246694,-9.9666828026623251e-05
0.27251757,-9.6515062949294899e-05
0.27256821,-9.379722668024628e-05
0.27261884,-9.1708214193233866e-05
0.27266947,-9.0477622112875315e-05
0.27272011,-8.9542683489377445e-05
0.27277074,-8.9511123673306775e-05
0.27282138,-9.1321414030164538e-05
0.27287201,-9.4355573346005859e-05
0.27292265,-9.7842360679840584e-05
0.27297329,-0.00010050421337865344
0.27302392,-0.00010244612463532418
0.27307455,-0.00010416495363616667
0.27312519,-0.00010575713051505961
0.27317582,-0.00010708339779433792
0.27322646,-0.00010794164107688835
0.27327709,-0.00010819637330206347
0.27332773,-0.00010776998759593758
0.27337837,-0.00010661858159467006
0.273429,-0.00010507510960509004
0.27347963,-0.00010493207280273371
0.27353027,-0.00010244392952053064
0.2735809,-0.00010024318054378578
0.27363154,-9.7497276238837785e-05
0.27368217,-9.4190959323096511e-05
0.27373281,-9.0690184481405129e-05
0.27378345,-8.7031305189918341e-05
0.27383408,-8.3621889606907756e-05
0.27388472,-8.0671986450832545e-05
0.27393535,-7.8294639030282676e-05
0.27398598,-7.660197261108559e-05
0.27403662,-7.5599023248152487e-05
0.27408725,-7.5256153869001808e-05
0.27413789,-7.5504625610978631e-05
0.27418853,-7.630312493645756e-05
0.27423916,-7.7438383308146521e-05
0.2742898,-7.8727318261658273e-05
0.27434043,-7.9969117250538102e-05
0.27439106,-8.0980994965775108e-05
0.2744417,-8.164033081293485e-05
0.27449233,-8.1877832601941821e-05
0.27454297,-8.1647967745456673e-05
0.27459361,-8.0894508733385105e-05
0.27464424,-7.965198532118757e-05
0.27469488,-7.7981486948137843e-05
0.27474551,-7.5979126118557924e-05
0.27479614,-7.3661375706849595e-05
0.27484678,-7.1203296158143747e-05
0.27489741,-6.8565576932769196e-05
0.27494805,-6.5925999536190703e-05
0.27499869,-6.3462798651108947e-05
0.27504932,-6.1150523219881072e-05
0.27509996,-5.8928476002571718e-05
0.27515059,-5.6837548311472992e-05
0.27520122,-5.505884944469928e-05
0.27525186,-5.3711805133166234e-05
0.27530249,-5.2899824283490127e-05
0.27535313,-5.234036963135225e-05
0.27540376,-5.1797928419856625e-05
0.2754544,-5.3805722944770242e-05
0.27550504,-5.7328381784577061e-05
0.27555567,-6.13306633962558e-05
0.2756063,-6.4875593935929021e-05
0.27565694,-6.7947053646100791e-05
0.27570757,-7.0760212622710569e-05
0.27575821,-7.3242525521829125e-05
0.27580884,-7.4951796162215414e-05
0.27585948,-7.6042197776726828e-05
0.27591012,-7.6672083419654323e-05
0.27596075,-7.7459625260788191e-05
0.27601138,-7.7338627515292804e-05
0.27606202,-7.6729609514577499e-05
0.27611265,-7.5589529369239522e-05
0.27616329,-7.4364687912839724e-05
0.27621392,-7.3578821130542487e-05
0.27626456,-7.1718146225946546e-05
0.2763152,-7.1804409572907781e-05
0.27636583,-7.2570188858821897e-05
0.27641647,-7.364742382286963e-05
0.2764671,-7.4866327819388617e-05
0.27651773,-7.5906367805263217e-05
0.27656837,-7.6628161315928022e-05
0.276619,-7.7869580547024729e-05
0.27666964,-7.9330312965830688e-05
0.27672028,-8.0871647457298867e-05
0.27677091,-8.247247432652911e-05
0.27682155,-8.407824821469148e-05
0.27687218,-8.5689617951359448e-05
0.27692281,-8.7272115134908891e-05
0.27697345,-8.8773628288125951e-05
0.27702408,-9.011602362723659e-05
0.27707472,-9.1255767116987682e-05
0.27712536,-9.2121576158290627e-05
0.27717599,-9.2615445167862879e-05
0.27722663,-9.2617811204371957e-05
0.27727726,-9.1994978709916469e-05
0.27732789,-9.0644612559197209e-05
0.27737853,-8.8546086308716307e-05
0.27742916,-8.5729422856525882e-05
0.2774798,-8.228752477326001e-05
0.27753044,-7.8370455086760387e-05
0.27758107,-7.4216826391077119e-05
0.27763171,-7.0335027279330186e-05
0.27768234,-6.6332853298324687e-05
0.27773297,-6.2253761886828043e-05
0.27778361,-5.8388208155836749e-05
0.27783424,-5.5067982129234242e-05
0.27788488,-5.2499373569015653e-05
0.27793551,-5.0208372121403425e-05
0.27798615,-4.816888465760202e-05
0.27803679,-4.6279202307783314e-05
0.27808742,-4.4776454739777795e-05
0.27813805,-4.5584115760137332e-05
0.27818869,-4.8385437535898156e-05
0.27823932,-5.2138063424370961e-05
0.27828996,-5.5537823777490558e-05
0.27834059,-5.804829381559216e-05
0.27839123,-6.0148328959905208e-05
0.27844187,-6.1870412528280201e-05
0.2784925,-6.3326641295809394e-05
0.27854313,-6.4624517737290889e-05
0.27859377,-6.5726388673939591e-05
0.2786444,-6.6632909197095603e-05
0.27869504,-6.7219632507784085e-05
0.27874567,-6.7516518325838625e-05
0.27879631,-6.9406854039236784e-05
0.27884695,-6.785217990888041e-05
0.27889758,-6.6764770856373606e-05
0.27894821,-6.5293736532141754e-05
0.27899885,-6.3482578312164636e-05
0.27904948,-6.1554540219647513e-05
0.27910012,-5.9532913440694664e-05
0.27915075,-5.7731834623542967e-05
0.27920139,-5.6440292369458703e-05
0.27925203,-5.5734825032876922e-05
0.27930266,-5.5620845286486937e-05
0.2793533,-5.6067616216311556e-05
0.27940393,-5.7249289157675526e-05
0.27945456,-5.9063164896912077e-05
0.2795052,-6.1336968250493018e-05
0.27955583,-6.3982605301882658e-05
0.27960647,-6.6844998380345531e-05
0.27965711,-6.974067484005857e-05
0.27970774,-7.2506185118753781e-05
0.27975838,-7.5013985069875979e-05
0.27980901,-7.7181010676940077e-05
0.27985964,-7.8940473713353483e-05
0.27991028,-8.0258490037999806e-05
0.27996091,-8.1164074243117714e-05
0.28001155,-8.1665783600309624e-05
0.28006219,-8.1879529535528172e-05
0.28011282,-8.1816913733743363e-05
0.28016346,-8.1625455677303418e-05
0.28021409,-8.12692689933938e-05
0.28026472,-8.0870427571579897e-05
0.28031536,-8.0607636426988972e-05
0.28036599,-8.0569800379299262e-05
0.28041663,-8.06035951177635e-05
0.28046727,-8.0764432002002748e-05
0.2805179,-8.1212183549273173e-05
0.28056854,-8.2021046944040024e-05
0.28061917,-8.3303596309193333e-05
0.2806698,-8.4873228545020649e-05
0.28072044,-8.6568714447490957e-05
0.28077107,-9.0449955456577071e-05
0.28082171,-9.5686573581388622e-05
0.28087234,-0.00010143094349469669
0.28092298,-0.00010670506683051908
0.28097362,-0.00011153852495097065
0.28102425,-0.00011527713393398654
0.28107488,-0.00011879135626343499
0.28112552,-0.00012191406517939905
0.28117615,-0.00012457600511836813
0.28122679,-0.0001265605422494704
0.28127742,-0.00012788627651073712
0.28132806,-0.00012866075396131504
0.2813787,-0.00012901064368827652
0.28142933,-0.0001289107313910094
0.28147996,-0.00012846982390146773
0.2815306,-0.00012815976305859854
0.28158123,-0.00012820083018155962
0.28163187,-0.00012678795940169682
0.2816825,-0.00012821174723699354
0.28173314,-0.0001297437673547412
0.28178378,-0.00013108652849121337
0.28183441,-0.00013246689323835148
0.28188505,-0.00013380365316942078
0.28193568,-0.0001350805417499415
0.28198631,-0.00013597788640026473
0.28203695,-0.00013725650093560624
0.28208758,-0.00013860828597878389
0.28213822,-0.00013994573854181358
0.28218886,-0.00014118856192742917
0.28223949,-0.00014230674530801171
0.28229013,-0.00014327058455903115
0.28234076,-0.00014409207803070347
0.28239139,-0.00014465101170728535
0.28244203,-0.00014486486797400894
0.28249266,-0.00014444602165630634
0.2825433,-0.00014338233473745984
0.28259394,-0.00014158359271204202
0.28264457,-0.00013897697029253972
0.28269521,-0.0001356674510530598
0.28274584,-0.0001321295340108641
0.28279647,-0.00012812549979143343
0.28284711,-0.00012369645963283875
0.28289774,-0.00011905163981785834
0.28294838,-0.00011458126263184495
0.28299902,-0.00011034963044242367
0.28304965,-0.00010598283525736095
0.28310029,-0.00010167177518230236
0.28315092,-9.7630755559906279e-05
0.28320155,-9.4155951846063241e-05
0.28325219,-9.1155281678268347e-05
0.28330282,-8.8384833632837348e-05
0.28335346,-8.5733696431447017e-05
0.28340409,-8.0507540020125222e-05
0.28345473,-7.9385525128510093e-05
0.28350537,-8.1033638119900489e-05
0.283556,-8.387814892539945e-05
0.28360663,-8.6935276411050861e-05
0.28365727,-8.8620741414487776e-05
0.2837079,-8.9659829481641647e-05
0.28375854,-9.0212089093941314e-05
0.28380917,-9.0515796327730831e-05
0.28385981,-9.0501194481550432e-05
0.28391045,-9.0234226737534432e-05
0.28396108,-8.969735270614152e-05
0.28401171,-8.8794358325104726e-05
0.28406235,-8.7312492096179174e-05
0.28411298,-8.7945655756710406e-05
0.28416362,-8.4229778963145488e-05
0.28421425,-8.0937488890831506e-05
0.28426489,-7.7437890783900335e-05
0.28431553,-7.3668160235005359e-05
0.28436616,-6.9822426948122618e-05
0.2844168,-6.5877757986223815e-05
0.28446743,-6.2161647003250824e-05
0.28451806,-5.9024839494274209e-05
0.2845687,-5.6532194237463089e-05
0.28461933,-5.4875075274641425e-05
0.28466997,-5.3798231451157667e-05
0.28472061,-5.2906842084292038e-05
0.28477124,-5.2510368111949258e-05
0.28482188,-5.3251292002050126e-05
0.28487251,-5.4649820109312042e-05
0.28492314,-5.629627823634832e-05
0.28497378,-5.7883565830545668e-05
0.28502441,-5.9336368290499608e-05
0.28507505,-6.0552996025600782e-05
0.28512569,-6.1476390773655993e-05
0.28517632,-6.204322584718575e-05
0.28522696,-6.2192291326246442e-05
0.28527759,-6.1942170293810938e-05
0.28532822,-6.1335644637520428e-05
0.28537886,-6.0458468597834333e-05
0.28542949,-5.9283347032676055e-05
0.28548013,-5.7990212961260435e-05
0.28553077,-5.6551653870186262e-05
0.2855814,-5.5136139559185214e-05
0.28563204,-5.3891617685435572e-05
0.28568267,-5.2903132788725529e-05
0.2857333,-5.2001067430883108e-05
0.28578394,-5.1267736860642397e-05
0.28583457,-5.079458275598991e-05
0.28588521,-5.0739717662570311e-05
0.28593584,-5.118670565935914e-05
0.28598648,-5.1916573613767734e-05
0.28603712,-5.2235652668436078e-05
0.28608775,-5.5191548323273702e-05
0.28613838,-5.9854130218270222e-05
0.28618902,-6.5253006215417822e-05
0.28623965,-7.0243928175482218e-05
0.28629029,-7.4776887173886943e-05
0.28634092,-7.8400995229867967e-05
0.28639156,-8.1406650603989912e-05
0.2864422,-8.4442494876077335e-05
0.28649283,-8.7042792664247538e-05
0.28654346,-8.9049888447953113e-05
0.2865941,-9.0969810100212039e-05
0.28664473,-9.204176250951726e-05
0.28669537,-9.2581651681743874e-05
0.286746,-9.2762005926003222e-05
0.28679664,-9.2509033359233593e-05
0.28684728,-9.2358167992000965e-05
0.28689791,-9.3689999125451539e-05
0.28694854,-9.5083058738891231e-05
0.28699918,-9.4361840655479392e-05
0.28704981,-9.4515910240466021e-05
0.28710045,-9.6186544459881534e-05
0.28715108,-9.8393912691585399e-05
0.28720172,-0.00010036329914012325
0.28725236,-0.00010291393664046053
0.28730299,-0.00010536660758555033
0.28735363,-0.00010780301876070173
0.28740426,-0.00011021021168423006
0.28745489,-0.00011258753173187263
0.28750553,-0.00011490656519411445
0.28755616,-0.00011718066912169589
0.2876068,-0.00011902097515790188
0.28765744,-0.00012110583493553437
0.28770807,-0.00012304809560141942
0.28775871,-0.00012461855893985935
0.28780934,-0.00012573206426411555
0.28785997,-0.00012630937031036718
0.28791061,-0.00012623301651476255
0.28796124,-0.00012535763621056195
0.28801188,-0.00012362404347819096
0.28806252,-0.0001210117037345685
0.28811315,-0.00011759259296157396
0.28816379,-0.00011312519096685501
0.28821442,-0.0001082814033081534
0.28826505,-0.00010362238350260008
0.28831569,-9.9890701084036726e-05
0.28836632,-9.6126520748678846e-05
0.28841696,-9.23468466337493e-05
0.2884676,-8.8728785732201127e-05
0.28851823,-8.5573832481873288e-05
0.28856887,-8.3114794931795117e-05
0.2886195,-8.1243736537715103e-05
0.28867013,-7.9630296464299854e-05
0.28872077,-7.5744945068178594e-05
0.2887714,-7.511504399966787e-05
0.28882204,-7.6915501275257676e-05
0.28887267,-8.0111446394451791e-05
0.28892331,-8.3611979452653622e-05
0.28897395,-8.5910918777270542e-05
0.28902458,-8.7713182684752124e-05
0.28907521,-8.9330791945193709e-05
0.28912585,-9.0812046407013442e-05
0.28917648,-9.207930624177487e-05
0.28922712,-9.2946560798027496e-05
0.28927775,-9.3211119158296863e-05
0.28932839,-9.2724360927836394e-05
0.28937903,-9.1417180679929591e-05
0.28942966,-9.2315921577105305e-05
0.28948029,-8.9185540708878802e-05
0.28953093,-8.6011229990565018e-05
0.28958156,-8.3060181237710828e-05
0.2896322,-7.9908848800996809e-05
0.28968283,-7.6742631290358155e-05
0.28973347,-7.3542480543597192e-05
0.28978411,-7.0624999099840884e-05
0.28983474,-6.8206057151222818e-05
0.28988538,-6.6387582324820579e-05
0.28993601,-6.5237727151378362e-05
0.28998664,-6.4712868718265021e-05
0.29003728,-6.4844019386958826e-05
0.29008791,-6.5600369911950472e-05
0.29013855,-6.6896813888348255e-05
0.29018919,-6.8620167660253292e-05
0.29023982,-7.0643466764551768e-05
0.29029046,-7.2761871279030508e-05
0.29034109,-7.47834730293321e-05
0.29039172,-7.6554065744118726e-05
0.29044236,-7.7961424255866964e-05
0.29049299,-7.893516650740311e-05
0.29054363,-7.9418720730795091e-05
0.29059427,-7.9425397230835403e-05
0.2906449,-7.9021899091758768e-05
0.29069554,-7.8234786613638968e-05
0.29074617,-7.716487457424276e-05
0.2907968,-7.5837460399535444e-05
0.29084744,-7.4404086616240521e-05
0.29089807,-7.2884894122308231e-05
0.29094871,-7.1433915041400106e-05
0.29099935,-7.0195414250894155e-05
0.29104998,-6.9061930295421408e-05
0.29110062,-6.8025854407410314e-05
0.29115125,-6.714483741154109e-05
0.29120188,-6.6625509536779502e-05
0.29125252,-6.6589950235974605e-05
0.29130315,-6.6914625482497749e-05
0.29135379,-6.5654094015542901e-05
0.29140442,-6.7528977277315165e-05
0.29145506,-7.1489087081918153e-05
0.2915057,-7.6432660553488687e-05
0.29155633,-8.1076008269340691e-05
0.29160696,-8.5019213954803832e-05
0.2916576,-8.7931924467097433e-05
0.29170823,-9.0423622469895816e-05
0.29175887,-9.2569008635352471e-05
0.2918095,-9.4275161697327946e-05
0.29186014,-9.5294583731908214e-05
0.29191078,-9.5612252166128641e-05
0.29196141,-9.5366138890129901e-05
0.29201204,-9.4675014654707051e-05
0.29206268,-9.3686302028539112e-05
0.29211331,-9.1693400198616655e-05
0.29216395,-9.1772814958392384e-05
0.29221458,-9.1237271789223608e-05
0.29226522,-9.0882613110504533e-05
0.29231586,-9.0827132765797098e-05
0.29236649,-9.1001479301048305e-05
0.29241712,-9.1451180801735402e-05
0.29246776,-9.3226820591134016e-05
0.29251839,-9.6149025666195451e-05
0.29256903,-9.5965563737162562e-05
0.29261966,-9.6285357663943537e-05
0.2926703,-9.6516798058009998e-05
0.29272094,-9.6426579668880009e-05
0.29277157,-9.6527654634901672e-05
0.29282221,-9.6763216652047765e-05
0.29287284,-9.7061587958015443e-05
0.29292347,-9.7412061567319651e-05
0.29297411,-9.7146586873818796e-05
0.29302474,-9.686110620229306e-05
0.29307538,-9.6437173556758712e-05
0.29312602,-9.5847777575698443e-05
0.29317665,-9.4960679560140241e-05
0.29322729,-9.3621141072173044e-05
0.29327792,-9.1467033840566197e-05
0.29332855,-8.8439090602837717e-05
0.29337919,-8.4554314075238423e-05
0.29342982,-7.9935954410227146e-05
0.29348046,-7.4751104554307516e-05
0.2935311,-6.9277713712499183e-05
0.29358173,-6.3980835819881508e-05
0.29363237,-5.9096973539362859e-05
0.293683,-5.4069953469568781e-05
0.29373363,-4.9106482460964463e-05
0.29378427,-4.4364983544665441e-05
0.2938349,-4.0305902241253566e-05
0.29388554,-3.6984393603597439e-05
0.29393617,-3.4147842145749413e-05
0.29398681,-3.1603485131781673e-05
0.29403745,-2.8907721972224158e-05
0.29408808,-2.7436787507397403e-05
0.29413871,-2.8694705056729654e-05
0.29418935,-3.1827163407697454e-05
0.29423998,-3.5254037886187749e-05
0.29429062,-3.7432682490047221e-05
0.29434125,-3.9023728509692989e-05
0.29439189,-4.048575779044063e-05
0.29444253,-4.1950607595112782e-05
0.29449316,-4.3312383742790157e-05
0.29454379,-4.4581217937029201e-05
0.29459443,-4.5567335885297324e-05
0.29464506,-4.5934072078251866e-05
0.2946957,-4.5674860310249144e-05
0.29474633,-4.7719998400642849e-05
0.29479697,-4.5642244454785862e-05
0.29484761,-4.4889224198467297e-05
0.29489824,-4.4207393094011815e-05
0.29494887,-4.2682578162549963e-05
0.29499951,-4.0758460631707113e-05
0.29505014,-3.8633564431418292e-05
0.29510078,-3.6551049661221793e-05
0.29515141,-3.4896929109164102e-05
0.29520205,-3.4146396780676479e-05
0.29525269,-3.4153266878223523e-05
0.29530332,-3.455497315411367e-05
0.29535396,-3.581734115213396e-05
0.29540459,-3.7852786406211238e-05
0.29545522,-4.0193305038507995e-05
0.29550586,-4.2863119067694871e-05
0.29555649,-4.5878236790525288e-05
0.29560713,-4.905392617996621e-05
0.29565777,-5.221930771121329e-05
0.2957084,-5.5212553450825445e-05
0.29575904,-5.793375588310241e-05
0.29580967,-6.0322223828090444e-05
0.2958603,-6.2314837149542152e-05
0.29591094,-6.3856639684549695e-05
0.29596157,-6.4992531570037191e-05
0.29601221,-6.5762207449642681e-05
0.29606285,-6.6273800360990801e-05
0.29611348,-6.6590147359730129e-05
0.29616412,-6.6792151621147692e-05
0.29621475,-6.6928651485782592e-05
0.29626538,-6.7194988234092249e-05
0.29631602,-6.7808306567865344e-05
0.29636665,-6.8497935483805768e-05
0.29641729,-6.9294273726504995e-05
0.29646793,-7.0301017403079957e-05
0.29651856,-7.1635681895912715e-05
0.2965692,-7.3430628789984917e-05
0.29661983,-7.5749816837074281e-05
0.29667046,-7.7622303279650806e-05
0.2967211,-8.1119107190535169e-05
0.29677173,-8.6919711945804338e-05
0.29682237,-9.3891890431361456e-05
0.296873,-0.00010063240185810283
0.29692364,-0.00010663106526922293
0.29697428,-0.00011201595517202031
0.29702491,-0.0001169663685041759
0.29707554,-0.00012106066900212676
0.29712618,-0.00012449716623516869
0.29717681,-0.00012724938308160356
0.29722745,-0.00012936039386209861
0.29727808,-0.00013091677202292393
0.29732872,-0.00013200974610695832
0.29737936,-0.00013277542635866749
0.29742999,-0.00013299068702805506
0.29748062,-0.00013322880012367689
0.29753126,-0.00013381068427347834
0.29758189,-0.0001348448798184395
0.29763253,-0.00013504240298491306
0.29768316,-0.00013545551826827458
0.2977338,-0.00013854564479700158
0.29778444,-0.0001411256111351068
0.29783507,-0.00014369957293315237
0.29788571,-0.00014563834863712551
0.29793634,-0.0001473015165522179
0.29798697,-0.00014886555216656535
0.29803761,-0.00015119576286721825
0.29808824,-0.0001530867311499636
0.29813888,-0.00015471112959103233
0.29818952,-0.00015615108952974613
0.29824015,-0.00015737111630259639
0.29829079,-0.00015841904469134714
0.29834142,-0.00015928037547291205
0.29839205,-0.00015967572765786307
0.29844269,-0.0001594563230625638
0.29849332,-0.00015866968805841047
0.29854396,-0.00015752208631522298
0.2985946,-0.00015573720339779148
0.29864523,-0.00015314164346234466
0.29869587,-0.00014971492409195238
0.2987465,-0.00014555208361356786
0.29879713,-0.0001407521527186475
0.29884777,-0.0001355501647570924
0.2988984,-0.00013034311322063132
0.29894904,-0.00012555238176350782
0.29899968,-0.00012048576958131154
0.29905031,-0.00011535885916677206
0.29910095,-0.00011032247197111329
0.29915158,-0.00010560408478120555
0.29920221,-0.00010151287038213706
0.29925285,-9.8155426305561257e-05
0.29930348,-9.5158194794742198e-05
0.29935412,-9.2129597852462698e-05
0.29940475,-8.8696139558155348e-05
0.29945539,-8.7747948775854633e-05
0.29950603,-8.8552039403026295e-05
0.29955666,-9.0045974398369916e-05
0.29960729,-9.10365230007771e-05
0.29965793,-9.1272274374899092e-05
0.29970856,-9.1324339080105785e-05
0.2997592,-9.1401785488961257e-05
0.29980983,-9.1467536646239365e-05
0.29986047,-9.1332674275370536e-05
0.29991111,-9.06755150586829e-05
0.29996174,-8.9295535012071231e-05
0.30001237,-8.7150154531366846e-05
0.30006301,-8.6573001827349171e-05
0.30011364,-8.1173361829478817e-05
0.30016428,-7.7241396950944108e-05
0.30021491,-7.4017925897525188e-05
0.30026555,-7.0871643989318882e-05
0.30031619,-6.7438437816451713e-05
0.30036682,-6.3703886997675568e-05
0.30041745,-5.9875176856627195e-05
0.30046809,-5.6321807041720505e-05
0.30051872,-5.3191364743426027e-05
0.30056936,-5.0696676635839241e-05
0.30061999,-4.8797564133946521e-05
0.30067063,-4.7538204008885717e-05
0.30072127,-4.6941353661111068e-05
0.3007719,-4.6937841047794371e-05
0.30082254,-4.7490601959807678e-05
0.30087317,-4.8451615880314372e-05
0.3009238,-4.9607813749103469e-05
0.30097444,-5.0777842551726987e-05
0.30102507,-5.1836886880709209e-05
0.30107571,-5.2669393938680437e-05
0.30112635,-5.3219898199277406e-05
0.30117698,-5.3425322202341533e-05
0.30122762,-5.3200312696741376e-05
0.30127825,-5.2595233049207625e-05
0.30132888,-5.1658558018432974e-05
0.30137952,-5.0454153024401529e-05
0.30143015,-4.9084037372109848e-05
0.30148079,-4.7618509420144357e-05
0.30153143,-4.6178958987904228e-05
0.30158206,-4.4841903940965557e-05
0.3016327,-4.3775755696720634e-05
0.30168333,-4.291402043025638e-05
0.30173396,-4.2170299378636672e-05
0.3017846,-4.1672532506416014e-05
0.30183523,-4.1551084183801879e-05
0.30188587,-4.1912117379269269e-05
0.3019365,-4.2846919865944581e-05
0.30198714,-4.4060685254741482e-05
0.30203778,-4.5531204546878169e-05
0.30208841,-4.9417447550142404e-05
0.30213904,-5.4714657937052162e-05
0.30218968,-6.0201867649045704e-05
0.30224031,-6.5127401427346552e-05
0.30229095,-6.9635604053545661e-05
0.30234158,-7.3710199766177908e-05
0.30239222,-7.7105740035680442e-05
0.30244286,-8.0013643262574725e-05
0.30249349,-8.2354599879052863e-05
0.30254412,-8.4137625520564976e-05
0.30259476,-8.5267597466054721e-05
0.30264539,-8.6305483657917137e-05
0.30269603,-8.6621328027354706e-05
0.30274666,-8.6247424918592272e-05
0.3027973,-8.5747587843217358e-05
0.30284794,-8.5463878306751145e-05
0.30289857,-8.5927732285823335e-05
0.3029492,-8.777857908013119e-05
0.30299984,-8.746733953725028e-05
0.30305047,-8.7559108441235653e-05
0.30310111,-8.8710292887322017e-05
0.30315174,-9.0122948150041636e-05
0.30320238,-9.1904647640671648e-05
0.30325302,-9.3650723195753093e-05
0.30330365,-9.5713398521469388e-05
0.30335429,-9.741816765418335e-05
0.30340492,-9.8966836340861096e-05
0.30345555,-0.00010040731073286247
0.30350619,-0.00010171748232610221
0.30355682,-0.00010296492016820532
0.30360746,-0.000104049552892564
0.3036581,-0.00010495557629052143
0.30370873,-0.00010562284126120961
0.30375937,-0.00010596252536833342
0.30381,-0.00010586993503111402
0.30386063,-0.0001052258243300142
0.30391127,-0.00010390621222262531
0.3039619,-0.00010181271072368622
0.30401254,-9.9020671950953088e-05
0.30406318,-9.5532381304021973e-05
0.30411381,-9.1404339869197653e-05
0.30416445,-8.683224343587878e-05
0.30421508,-8.2159840282386868e-05
0.30426571,-7.7744493464961919e-05
0.30431635,-7.3046330282257806e-05
0.30436698,-6.8288376129791342e-05
0.30441762,-6.3686555295905923e-05
0.30446825,-5.9533878809130082e-05
0.30451889,-5.6088443203986012e-05
0.30456953,-5.3522225899023513e-05
0.30462016,-5.1596273813828204e-05
0.30467079,-5.0006322045158047e-05
0.30472143,-4.6724300356391033e-05
0.30477206,-4.7090594730170451e-05
0.3048227,-4.9591162813751671e-05
0.30487333,-5.3048453777387903e-05
0.30492397,-5.6368874111324297e-05
0.30497461,-5.895765588028928e-05
0.30502524,-6.1343854682334114e-05
0.30507587,-6.363984706163838e-05
0.30512651,-6.5664846646368627e-05
