Physical Time (s),xth_top Monitor (kg-m/s^3): top_cv1,xth_top Monitor (kg-m/s^3): top_cv2,xth_top Monitor (kg-m/s^3): top_cv3,xth_top Monitor (kg-m/s^3): top_cv4,xth_top Monitor (kg-m/s^3): top_cv5,xth_top Monitor (kg-m/s^3): top_cv6,xth_top Monitor (kg-m/s^3): top_cv7
0.46204438,-2.3453024033321651e-15,-5.1291858654162598e-15,-2.1858128606000125e-15,-1.5711710123970162e-14,3.4557109434498174e-15,1.360302181345757e-14,4.7121246398930183e-15
0.46209501,2.5831885502566105e-15,6.3768450375543706e-15,1.503368727644903e-14,3.3187083248737597e-14,5.3431707814747415e-14,5.2116950602128179e-14,4.9034988316113634e-14
0.46214564,-1.0766339248048291e-14,-8.7179685315533186e-15,-9.0805423815082241e-15,-2.7812267056029836e-14,-3.3915725554836308e-14,-2.7748043437760923e-14,-2.4844147332390464e-14
0.46219628,2.0882134184171584e-14,2.4046054663196353e-14,2.9272046277864505e-14,5.39241938813538e-14,3.9525193036300846e-14,5.460162933889703e-14,4.994057438325811e-14
0.46224691,1.379224056329556e-14,1.1896743700369283e-14,3.2176284582134971e-15,-1.3660558042169307e-14,-6.0755436439501337e-15,3.3384504960517823e-15,-1.1932709695678766e-14
0.46229755,-4.0979642813601367e-15,4.7376696998278583e-16,-5.5006302835470038e-16,6.4371816637521781e-15,8.1505805387735184e-15,5.805351732878391e-15,1.6514357880153056e-14
0.46234818,-1.1852571286408098e-15,-5.160077294341274e-15,-9.1704084195611813e-15,-8.9588435901361483e-15,-4.5359963144751971e-15,-1.4294679152281124e-14,-2.2351005313264929e-14
0.46239882,-2.0620987002906205e-14,-1.6957818825492838e-14,-2.1501608039216214e-14,-3.6461504331288307e-14,-5.6919660968393287e-14,-4.6921397268881805e-14,-4.6568602779484287e-14
0.46244946,3.7599741096385687e-15,6.9508161679293651e-15,1.1784504691623357e-14,5.7937550113141608e-15,9.3382822933973836e-15,1.133668355867713e-14,1.4245224565295457e-14
0.46250009,-3.0894449412993898e-14,-3.4286266212501282e-14,-2.7272730632679712e-14,-1.4237044763131639e-14,-1.8430357954780431e-14,-1.4536014615216712e-14,-1.0231874033575259e-14
0.46255072,1.0771352127456741e-14,1.2710327244715047e-14,4.9052194645594509e-15,-4.6472236966167435e-15,-2.784718198309695e-14,-4.3250635908263698e-14,-3.2926352793089243e-14
0.46260136,2.4095895805264918e-14,2.2933034026700341e-14,1.9958170613288203e-14,2.1089283011465422e-14,2.2744215403197819e-14,2.9747815168070572e-14,2.8520330217689378e-14
0.46265199,-5.0323937568756831e-15,-4.7143268467067771e-15,-5.5787920204551898e-15,-9.6572158000843288e-15,-2.4379945883936318e-14,-1.1474943138727453e-14,-2.2234738547426601e-14
0.46270263,-4.3650749648549037e-15,-6.617640893751334e-16,4.0234538165114027e-15,-1.3637808939269115e-14,1.1605664802510107e-14,5.8016778868262615e-15,1.0428760112831859e-14
0.46275326,-1.2008958060153735e-14,-1.0287676491623879e-14,8.0085839054490849e-16,1.2927001275261977e-14,3.250271030881431e-14,3.386463829253183e-14,2.6640441675806554e-14
0.4628039,1.0630009484233204e-14,5.462742037858733e-15,8.4089733039974777e-15,-2.7059697745372362e-15,-8.2767826311292708e-15,3.5913577777737245e-15,2.6749839229037836e-15
0.46285454,-1.3151730472822329e-14,-1.5648929225857685e-14,-6.5660467526929416e-15,-4.5273252237313604e-15,-9.3827456440051049e-15,-1.350965274519144e-14,-3.8876950772347662e-15
0.46290517,9.5087639237247286e-15,9.9613008197192636e-15,1.6672231705049179e-14,1.8183424694272844e-14,2.4756697421958822e-14,2.2477893637421879e-14,2.1778912746736137e-14
0.4629558,4.25471526957613e-15,1.1792165399897509e-14,1.1380151521412538e-14,-5.3456635251625065e-15,1.7703557068043131e-14,1.5445685862506401e-14,1.3841995207386822e-14
0.46300644,1.393599778796233e-15,3.7157649548087069e-15,-5.6460441823451058e-15,-6.5328900964885075e-15,-5.5288195092950067e-15,-1.0900082123566359e-14,-8.4118408330011019e-15
0.46305707,8.9228624821506939e-15,1.5726931769373595e-14,1.4938800076150465e-14,1.6726501735463485e-14,2.3425005633364911e-14,2.8020564035788208e-14,2.4116606190874679e-14
0.46310771,7.7745894498026839e-15,8.1134672734237811e-15,9.1583100031148996e-15,1.6680046537011112e-14,2.7963579205081433e-14,2.2953595167281794e-14,2.5519757652518965e-14
0.46315834,4.0505870340413864e-15,4.246016820809509e-16,-1.4197322952965697e-14,1.2043637521540696e-14,2.378941628957638e-14,5.0799306280275767e-14,3.8575087802081784e-14
0.46320898,6.3155987954175833e-15,1.1747801036772581e-14,3.0121322993973835e-15,-9.261181604918633e-15,8.0208041794224912e-15,1.7986807436431173e-14,1.7110041466377759e-14
0.46325962,-1.0902760876905623e-14,-1.5863965096630873e-14,-1.778246142065027e-14,-1.7486476629472203e-14,-2.7087462866241458e-14,-2.0493064129561928e-14,-1.8885280384925906e-14
0.46331025,-7.6664949128663943e-15,-9.1567607132459165e-15,-1.4323607449483985e-14,-8.0954977785529746e-15,2.0815115640551245e-14,2.4194888892096821e-14,2.3075541314977988e-14
0.46336089,-2.3411321545288852e-14,-2.5947624739562385e-14,-3.0292868626283341e-14,-3.0209935393907789e-14,-4.6248984225593663e-14,-6.7503109092250207e-14,-7.4287467512171123e-14
0.46341152,1.9904326013429438e-14,1.6857041120334887e-14,1.2888094136168949e-14,-5.5836469678043158e-15,-1.7407567657687089e-14,-2.4985818116599408e-14,-1.7796086625682353e-14
0.46346215,6.3157820903659288e-15,-2.0673140648145082e-15,-6.3552652475536127e-15,6.2771949625423185e-15,-1.2991170193282434e-15,-1.4605674491726982e-14,-8.544844437210745e-15
0.46351279,-3.2667996108226804e-15,-9.3197555791183925e-15,-5.8085080164504886e-15,-1.2429729978325758e-14,7.2363156456975132e-15,2.7783727369373697e-14,2.1658493893930712e-14
0.46356342,9.2095088400158824e-15,1.0135458081507689e-14,1.4536233832696735e-14,3.7805664759912278e-15,-4.2412285278054292e-15,-5.4053728495880971e-15,-8.8704122812798677e-15
0.46361406,-1.0767765742495712e-14,-8.5446662211685033e-15,-1.7787622717039289e-14,3.4583437173814857e-15,6.034229225462762e-15,-7.7308026794802744e-15,-1.6819154517982604e-14
0.4636647,3.8907178286492491e-15,3.4851955012292245e-16,5.9060126057761581e-15,4.5262900017945904e-15,2.0036032913305992e-15,1.4944422558555097e-15,-6.2595798226332988e-15
0.46371533,1.0156365636015119e-14,4.5501212424571318e-15,1.2827876402701443e-14,1.7391244616636933e-14,1.3544122687535797e-14,1.7722054764801871e-14,1.4628036330591338e-14
0.46376597,3.0729569757093594e-15,4.7049419915070453e-15,-2.2859724206060415e-15,-1.3044157680225291e-14,-2.4671721065401381e-14,-3.3225693170366232e-14,-2.7428705256821578e-14
0.4638166,3.9871259684508102e-15,-4.6489715756917734e-15,-1.3313599557779977e-14,-2.8086520010192012e-14,-9.8461434466935957e-15,-1.7793382836574623e-14,-2.3460851244293095e-14
0.46386723,-2.9396479439966742e-15,-3.1083339099808854e-15,1.0985095733035273e-14,1.1564156537133184e-14,8.2253797563019546e-15,1.0907784298538521e-14,1.1464521948279214e-14
0.46391787,-1.8105486665599435e-14,-1.6872012815475389e-14,-9.3563361353560192e-15,-1.6223360919209975e-14,-5.0379561563282203e-15,2.9015135700195152e-14,3.8936357119953238e-14
0.4639685,-2.7852370486656974e-15,2.4491147729647586e-16,8.7150849973643395e-15,1.8528895276055722e-14,2.1514182482354232e-16,-6.9658290230162357e-15,-1.847066206624502e-14
0.46401914,-6.6991876570531678e-15,-7.9359120451743624e-15,-9.998650931720433e-15,-1.83804042494488e-15,-6.2811878654987417e-15,-1.8434658982788454e-14,-2.1627936440361801e-14
0.46406977,-1.6601714311254525e-15,-5.8229970831257326e-15,3.702092577977414e-15,3.3539697258354128e-15,7.3670821855277118e-16,1.3772824668655822e-14,5.5738242674256608e-15
0.46412041,1.521081230143537e-15,1.0186346907550096e-14,2.0646222403282044e-14,1.5837486019095953e-14,1.8398290672896056e-14,1.2966411383023685e-14,5.3715687716929334e-16
0.46417105,5.0980521873474967e-15,5.1010934386349468e-15,4.4859786113802958e-15,-1.2619967638804286e-14,5.0512803661120227e-15,-5.7156594822430348e-15,1.9920527338659856e-15
0.46422168,-2.2231599832179024e-14,-2.696400686018532e-14,-4.0433781053758213e-14,-4.4782467907890124e-14,-3.4021680178046377e-14,-3.0311894041643928e-14,-3.2743573522011818e-14
0.46427231,-1.0937645998608313e-14,-3.2538534797383246e-15,-1.0953851831189825e-14,-8.748084040182066e-16,1.0519918255602635e-14,1.3283272144674218e-14,1.4447154776916547e-14
0.46432295,-1.3958182025443567e-15,2.7111319202918414e-15,-7.3578186723840477e-15,-1.8412218032759868e-14,1.9746439078504315e-15,-1.1703258838072376e-14,-1.710927501360987e-14
0.46437358,-4.9892178707514593e-15,-4.2759116027134593e-15,1.0571913388039533e-14,-1.3132665694038751e-15,5.4729410775808823e-15,1.5417435042225951e-14,1.994383728637212e-14
0.46442422,-1.7510823343347628e-14,-1.9221110245273599e-14,-1.7427461707984819e-14,-3.7117683279922702e-14,-5.2805336319566611e-14,-3.2861833918517001e-14,-2.9982499580981857e-14
0.46447485,1.0342114846263017e-14,1.3406530293071209e-14,2.7159205308249282e-14,2.701948259205707e-14,1.931150292852757e-14,2.5444079519572198e-14,2.6918610842956314e-14
0.46452549,-4.9941929243676028e-15,-5.5790484823390476e-15,-4.5468085026791015e-15,-3.5114125331989701e-15,-1.3078057499507054e-14,-1.8202320068849354e-15,1.5150193414807623e-14
0.46457613,2.0038495090786883e-14,1.9320325584268398e-14,3.4782155706440555e-14,2.0607647088076072e-14,1.5349592829209821e-14,2.7182660886655905e-14,2.8809691618257836e-14
0.46462676,-1.0570012469654443e-14,-1.4296411449923418e-14,-1.9593109747486271e-14,-7.4393386158350796e-15,-8.7658549284074257e-15,-2.440690941677771e-14,-2.373068144020152e-14
0.46467739,-1.4905930020891154e-14,-2.512630927150822e-14,-1.5256454031118462e-14,-2.5292974728515494e-14,-1.4496495449317004e-14,-2.9705427413976886e-15,2.272478326875287e-16
0.46472803,5.0676517445951612e-15,8.5086233653384978e-15,1.7088781383901856e-14,-2.9701116585848081e-15,1.7548967846689457e-14,3.4795290136744459e-14,4.063321663650382e-14
0.46477866,-1.0879286425153216e-14,-1.2261530920949899e-14,-1.2650374802363895e-15,3.7243224860817869e-17,9.8040461916937762e-15,1.0420635861904699e-14,3.8648087396584477e-15
0.4648293,9.4460964923612193e-15,6.7872393639250551e-15,-1.7078317918508417e-15,3.5093972311340565e-15,1.280233881000946e-14,-1.85506669079676e-15,6.2861750179216592e-15
0.46487993,-1.7712702112723418e-14,-1.6429452364658624e-14,-2.2088912943328381e-14,-2.5027365974228731e-14,1.7883751696288824e-14,1.8582501898944241e-14,1.1761944461114765e-14
0.46493057,-2.1721732495455263e-14,-1.7192630554249289e-14,-1.2842987841622473e-14,-2.5786388669066022e-14,-2.0028022188728592e-14,-2.7933871657777382e-14,-2.2582083761778497e-14
0.46498121,-9.1030782869022094e-15,-9.9058735841043742e-15,5.9892122611499696e-16,8.8285452076325593e-15,6.8176344356221907e-15,-2.1243078096887182e-15,7.6465045175371185e-15
0.46503184,1.4435113412319004e-15,5.5965231461832376e-15,5.6029805377002994e-15,1.3231281349625268e-14,1.2592697769275018e-14,1.8081694937176201e-14,2.4582441529605571e-14
0.46508247,3.1946024169823497e-15,-3.6161300797902496e-16,-6.2182432709671743e-15,-2.5299419954875317e-14,-1.2031952735960955e-14,-9.285095527619614e-15,-1.0599154755406909e-14
0.46513311,-1.7995258264951453e-14,-2.2571608715630363e-14,-3.0925531544889569e-14,-2.2182526381981154e-14,-3.9728419832027625e-14,-4.6241119739805963e-14,-4.8441923440942639e-14
0.46518374,-1.2689000612464528e-14,-1.3318471757627581e-14,-2.6278893040213841e-14,-2.8904461151977708e-14,-4.1579016250150284e-14,-3.6873779302463508e-14,-3.9555597026159014e-14
0.46523438,1.9369492294261738e-14,1.6200404149555191e-14,1.4202097393963347e-14,1.3629570306651154e-14,4.1933182054415369e-15,-1.0024230867520113e-14,-1.09868784856535e-15
0.46528501,3.6174859543988843e-16,4.5941750087072259e-15,9.8238359588971281e-15,-1.4870988924954109e-14,-1.8724945284411267e-14,-2.7260526409878976e-14,-2.5941564689483042e-14
0.46533565,1.0392922496679725e-14,1.2149335636324776e-14,2.0124391015752229e-14,7.4633109220153195e-15,-2.7161254491962393e-15,-2.4791794553085511e-14,-1.8236968291446397e-14
0.46538629,8.1715731528573463e-18,-2.7053128267240745e-15,-1.5479998268193546e-15,2.912857737578325e-15,2.2237327096053553e-14,2.6080827043761403e-14,2.2822807163042694e-14
0.46543692,1.0008279011006429e-14,1.1394763567536831e-14,1.5009822953994797e-15,6.2602007776077636e-15,6.4272325929431001e-16,1.0795050288439423e-14,1.1435631010437785e-14
0.46548755,-1.6406060965528368e-14,-1.1407429054761305e-14,-1.7514119307358308e-14,-7.3418158919209298e-15,-2.3013865970405551e-15,1.2333651055939192e-14,1.8291717884720976e-14
0.46553819,2.1466439570447131e-15,6.7317106162381556e-15,1.6605299483309472e-14,2.754148530753866e-14,5.9387750278639178e-14,5.636800355125223e-14,5.3987424829670676e-14
0.46558882,2.0189761432139959e-15,5.0553409892872733e-15,1.081337830593273e-14,2.4140826654542614e-14,-8.2314160972036938e-15,-1.6135899963115983e-15,-3.6292638426329016e-15
0.46563946,1.8198419895796677e-15,-1.828618768370168e-15,-7.6265693316219822e-15,-1.4484490511248747e-14,-8.5448592454395209e-15,-1.5654017149611848e-14,-1.8347265939906563e-14
0.46569009,-1.4541450834130942e-14,-1.6783338820168886e-14,-2.2026142748700264e-14,-2.7918479557386518e-14,-3.4780405293074802e-14,-3.1501638785222818e-14,-3.7182252235767954e-14
0.46574073,-9.3106096430859837e-15,-5.8944976816151882e-15,-5.0733624452800239e-16,-2.7701681046382795e-14,-1.8641777149367706e-14,-1.4989600528017989e-14,-7.0385515951097531e-15
0.46579137,4.8903111417516199e-16,1.4570743409706585e-15,-8.4170563384669453e-15,-6.8365883202819149e-15,-4.6643501901865105e-15,3.0400482479439339e-15,6.3385192727057389e-16
0.465842,-1.0305194489883671e-14,-1.1703031307767216e-14,-1.9363688525369884e-14,-3.6245179663321297e-14,-2.892851768000812e-14,-1.9263186986630876e-14,-2.1368167333207276e-14
0.46589263,-4.4235309120077466e-15,-3.1581692705876319e-15,-1.3750565661864984e-14,-1.0959153735119345e-15,2.186599305598645e-15,9.2559525990739368e-15,1.4336152959284377e-14
0.46594327,4.9107571978503618e-15,-5.8152469409219541e-16,-9.8057594259291018e-15,-1.2367847688040882e-14,1.1229144001236182e-14,1.3066223386679932e-14,1.5705476685833627e-14
0.4659939,7.2359980477045524e-15,7.3160352898743878e-15,1.457702979375263e-14,2.8333224696413088e-14,3.6058059496207686e-14,4.5281013224205526e-14,3.5440406254209229e-14
0.46604454,5.3257698407841764e-15,3.0184461696006414e-15,1.1401095852357231e-14,-9.3048460086560591e-15,-1.4733290616452231e-15,3.6167663221338574e-16,-4.1482576172615843e-15
0.46609517,1.4831080093522123e-14,1.8822938964218598e-14,1.548547130934763e-14,2.2724626691622606e-14,5.5068907757582709e-15,2.5046756597860945e-14,1.9842977408164901e-14
0.46614581,-2.1355559905917071e-15,3.315137841008412e-16,3.809474394483808e-15,2.215889348839338e-14,-4.080292170650469e-15,-1.1443482454948549e-14,-6.1033917781295939e-15
0.46619645,6.1601844190631668e-16,5.2343512045874566e-16,4.5078572462737433e-15,1.7208579391672813e-15,-3.2827794002024795e-14,-1.8320993007750762e-14,-1.751820955575421e-14
0.46624708,1.1960871989317939e-14,6.3322755276713951e-15,2.4629372317152317e-14,1.2162602825056359e-14,-9.9341179515696882e-15,-1.2004888215795365e-14,-1.2707156347681272e-14
0.46629772,1.2416800959746679e-15,-1.9543802304018299e-15,-1.7800004372860267e-15,-6.9263983892689439e-15,-1.3281606110130374e-14,-1.3712066473995818e-14,-1.6034877550497985e-14
0.46634835,9.9976898787328916e-15,9.2760934448616336e-15,4.6831428850848736e-15,-2.9604004848370017e-15,3.7018894038377162e-14,4.3334709358908356e-14,3.3697256902449315e-14
0.46639898,-1.0985073383594211e-14,-1.2226761644512592e-14,-4.9215829011414005e-15,4.9158917974746866e-15,-1.3315418075639289e-15,-2.6024757589407196e-15,-8.3897859861202796e-15
0.46644962,-1.8697069142709256e-15,-5.1398365258419088e-15,-1.7583804441618552e-14,-8.9924503062424855e-15,-1.6767580252754317e-14,-2.9811443893715981e-14,-2.916159489831508e-14
0.46650025,9.4826275424395946e-15,3.5615246654110931e-15,1.0394485026478319e-14,3.1853969607265809e-14,3.4521156884935329e-14,4.7794978748543465e-14,5.5616752782538998e-14
0.46655089,2.2341355381608099e-15,-6.2322087918722215e-15,-1.0456507413939032e-15,-5.4155357017875789e-15,-2.0851255444881388e-14,-1.4729106450665252e-14,-2.0815025694775471e-14
0.46660153,-8.0928648427482039e-15,-8.5967259756997144e-15,-8.5110205646936237e-15,-1.6503997324468088e-14,-3.5608500134402011e-14,-3.1926650310915686e-14,-4.0153009604376713e-14
0.46665216,4.2181879049879383e-16,-3.1332414041068826e-15,-3.9397033050527637e-15,-5.1511635684257405e-15,1.6308607061221769e-14,1.3029556569962837e-14,4.7495757676523659e-15
0.4667028,5.6208574913268751e-15,8.7535545593784009e-15,1.6121867769061907e-14,2.0947325867093562e-15,4.2911839969719863e-15,1.4093121114632562e-14,1.3027752593954356e-14
0.46675343,2.5198241015648973e-15,-4.6171999372115646e-15,-1.5035450587252522e-14,-5.9171188514127343e-15,-7.5314452479219658e-15,-1.3386823914991949e-14,-8.849995356719368e-15
0.46680406,-2.8436523718550604e-15,-1.4845410268806421e-15,3.1284484227548451e-15,-4.3484050052914826e-15,-2.1221848420561078e-14,-1.572007357536981e-14,-1.0906728062618532e-14
0.4668547,1.3462602518985476e-14,1.7896934900794084e-14,2.0895228080592282e-14,2.6537003840389167e-14,3.5651080105543013e-14,3.6690829565260852e-14,3.8327356213817437e-14
0.46690533,-1.6680579815897587e-14,-1.6567190324641929e-14,-2.4010256971924202e-14,-3.5565440898074533e-14,-2.1387907431260834e-14,-2.2790387792490732e-14,-2.3927815052477824e-14
0.46695597,2.904855052393274e-15,3.9291933768148183e-15,4.2515531126504548e-15,1.1195842599247895e-14,5.3408828862937367e-14,5.8240398445201418e-14,5.3125474393914295e-14
0.4670066,8.6965534344351455e-15,8.2627627980068061e-15,9.2222298279958973e-15,1.7428504411229245e-14,1.2864371562983396e-14,1.0632215442036176e-14,6.6082682778891872e-15
0.46705724,-1.7591525623947202e-14,-1.9977350220155467e-14,-2.3880461992560108e-14,-1.9398843741777958e-14,-9.9174647622335011e-15,5.0381974294588298e-15,8.001745459286594e-15
0.46710788,-2.6340949047359262e-14,-2.7074987667229765e-14,-2.918852059354361e-14,-3.6257231475798736e-14,-4.3647392382376101e-14,-4.4505592054179752e-14,-3.9910919240289135e-14
0.46715851,1.7544737327389521e-14,1.0850149907996078e-14,1.2689804912992278e-14,7.9734499143577957e-15,-3.501855405643646e-14,-3.2869428046275715e-14,-3.6367443380973552e-14
0.46720914,5.6328478057387032e-15,5.8708529797376223e-15,5.7290022036157702e-16,1.869092728817414e-15,4.6919306682896513e-15,1.0883550805179064e-14,1.4077958821669544e-14
0.46725978,1.3132340958519653e-15,4.5568730717711253e-16,1.1996876833967584e-14,-5.2172856597845605e-15,1.5206830923061031e-14,3.3358888840818415e-14,2.6233837043611818e-14
0.46731041,9.6071878200623431e-15,2.6068492384477745e-15,1.8314056872361398e-14,8.4343837226193508e-15,1.5917300906264515e-14,7.6430699910551304e-15,7.0303363737704668e-15
0.46736105,-4.5720378833168505e-15,-9.1769373218739857e-15,-2.2974432770421789e-14,-1.7929613247490947e-14,-2.3858907837340661e-14,-3.8752516977074497e-14,-4.4559370301646843e-14
0.46741168,1.4496202542100513e-16,5.0378340917441077e-16,-7.8008341810043164e-15,-9.3723710619722164e-15,-1.0870460870221099e-15,4.9175967635350323e-15,6.1286282811109677e-15
0.46746232,-2.2732271194697579e-15,-7.0786195650463352e-16,-3.3278698291366842e-15,-1.6425895290706612e-14,-5.1533329553724393e-15,-1.23798103277902e-15,-3.4597641497782639e-15
0.46751296,4.4832457663316055e-15,1.9693387836409307e-15,1.5949975137773319e-14,2.7524481594074348e-15,-9.5603014904507599e-15,-2.0428861253045536e-14,-2.1536983676388446e-14
0.46756359,-6.7272717791475496e-16,-4.0337958060711597e-15,-5.9738648787424819e-15,4.2039284816482633e-16,-7.7376141298709952e-15,-4.695251008526335e-15,-7.3520144284122487e-15
0.46761422,-1.7611572379002468e-14,-1.4411423956913239e-14,-3.1575611680257602e-15,2.279040170231365e-15,2.4455384016413118e-14,2.24472066385056e-14,1.6971533662094591e-14
0.46766486,3.0760649468906531e-15,8.0091858984054694e-15,2.9937698296221625e-14,3.8218684730250696e-14,3.5797458806723669e-14,2.02581150402567e-14,2.3132706349763258e-14
0.46771549,4.5262741245182444e-15,5.500248550159165e-15,1.0671557689576138e-14,2.7476849444777805e-14,4.111693073131709e-14,4.6419759323398348e-14,4.5748619899298053e-14
0.46776613,2.1115526916902162e-14,2.7805794014706453e-14,3.3725213178978778e-14,4.8673828501845642e-14,5.0795841634111267e-14,4.3695587895217687e-14,4.3040354287419033e-14
0.46781676,-4.6703835298401256e-15,-1.6085077511594145e-14,-2.4880035889157492e-14,-3.2280277360377053e-14,-4.1323783418058845e-14,-3.4439708406947724e-14,-2.9711130623951545e-14
0.4678674,2.7240599753999473e-15,4.2891127215558391e-15,-6.0752353958181187e-15,-1.1473792259098762e-14,-4.1315689376967048e-15,1.4694819944303645e-14,1.4573376253880632e-14
0.46791804,-2.3691558125482018e-15,-8.582413436651373e-15,-9.9306445045345562e-15,-1.4367757935690752e-14,-1.89032187929566e-15,-1.5020047046703355e-14,-9.8380387580643517e-15
0.46796867,9.9640432985344782e-15,1.2342478966502728e-15,5.4437551672036246e-17,9.8943261381357464e-15,-6.4329553575837659e-15,-2.0082601470348509e-15,-7.7988342100561059e-15
0.4680193,-2.148470973079319e-14,-2.2087760999094734e-14,-2.9133078418132781e-14,-4.6088536997285208e-14,-4.7726348436973068e-14,-6.8262957556225365e-14,-6.6283137303509582e-14
0.46806994,-2.3613602602745154e-15,-7.9114293581696165e-16,6.6070769657687093e-15,-5.894959258167439e-15,1.0044406397021926e-14,-2.2676907741797324e-15,-1.1117754626160065e-14
0.46812057,-2.3368765655936337e-15,-1.1476863296342726e-15,1.1182232841181647e-14,1.3062076520043542e-14,1.1931614921652132e-14,6.2017804242627127e-15,1.6979148028592828e-14
0.46817121,1.1710928390683947e-14,5.0446513582344119e-15,7.6347895395288643e-15,-2.275206275949591e-14,6.7266770392792924e-15,5.2244486910593402e-15,-1.1554677692844702e-15
0.46822184,2.116221421324105e-14,1.5493111230326767e-14,1.7376128858058074e-14,-1.0346103283867693e-14,-2.7456278128655712e-14,-2.8062051430266005e-14,-2.6665043739483269e-14
0.46827248,1.152005022698148e-14,1.3520176897642609e-14,4.2691450721406976e-15,3.4123025852917706e-15,1.0041759525504156e-14,4.1872569720380307e-15,6.812338897599034e-16
0.46832312,-5.2406773094584031e-15,-4.0190435800080835e-15,-5.857736241621313e-16,-1.186354485462609e-14,-3.213813122611125e-14,-4.2478715885214412e-14,-4.5571246333663202e-14
0.46837375,-3.1785316206024122e-15,1.0766500761338612e-15,1.3674819717799394e-14,-3.7659087804985561e-15,1.4505478278388432e-15,3.538988674007395e-16,6.5038693659483534e-15
0.46842438,-1.3637715003109875e-15,-2.5534442614302371e-15,8.0276274498942843e-15,1.2852937323154795e-14,-4.7057976295042677e-15,-6.2398376383620042e-15,-9.8899486588713443e-15
0.46847502,3.2467121014006828e-15,3.1096302761653069e-15,5.4415339341835171e-15,1.9170051126537321e-14,-1.3081576815395299e-14,-1.3271422888252005e-14,-8.4674497482839727e-15
0.46852565,1.7082318387202053e-15,7.6630527204478285e-15,8.9201092192263616e-15,3.981456144031968e-14,2.3253737038614525e-14,2.8220020746067443e-14,3.5478203932696084e-14
0.46857629,-3.1254221385924636e-14,-2.855596492227724e-14,-1.0918511730773046e-14,2.6510020191934211e-14,3.8214763399256839e-14,3.4362647738673715e-14,4.0739805489452449e-14
0.46862692,1.0039678172414841e-14,1.252820598387403e-14,2.4821554790837882e-14,2.1251072118672581e-14,3.6710120199061791e-14,5.422420656716602e-14,5.7176243463069938e-14
0.46867756,2.8484815503838205e-15,-6.6595469395158221e-17,1.3465104055420602e-14,1.2185970697558371e-14,1.8304717113893716e-14,5.4240084795472836e-16,-1.8884068929283186e-14
0.4687282,-1.4945050374115306e-15,6.3668715466418363e-15,-9.4101746861209283e-16,4.3796919650383359e-15,-5.4303395627627951e-15,-2.3686402230003336e-15,-1.7851676609712931e-15
0.46877883,-3.3678403048352991e-16,1.714738850651535e-15,2.4331934656308159e-15,-3.4641396243653626e-15,-1.7575386699424233e-14,-1.9235451058489057e-14,-2.1475293708558537e-14
0.46882947,-8.0346413956786757e-15,-7.1322920250498026e-15,-3.1186660227787994e-15,-9.6985011085653136e-15,-1.7181392224862095e-14,-2.6385304470997862e-14,-2.427626154401698e-14
0.4688801,1.4390811179130875e-14,9.1750901103960576e-15,1.1844114861727811e-14,1.2909996193860374e-14,2.3207670724939499e-14,2.9984673032309168e-14,3.8736862647090519e-14
0.46893073,-3.9727646129727121e-15,1.1845598368400201e-15,5.1647640115108998e-15,3.7251770944227519e-15,-6.1827767214739579e-15,-6.2681197658824788e-15,4.8032560796644483e-16
0.46898137,-9.80071436715785e-15,-8.3035236803849955e-15,-2.3407277067131368e-14,-3.9808333551191428e-14,-4.685621914025728e-14,-3.5163849253660534e-14,-4.0209428006278937e-14
0.469032,3.1268641197269639e-17,2.2060453058199137e-15,-7.5775835093052602e-15,1.5418876410234842e-14,6.7581302058733724e-15,-2.1887642865228873e-14,-2.0872583970300389e-14
0.46908264,1.6696362913621111e-15,-7.1699275163800512e-16,-3.9137023930298444e-15,1.1593697187501764e-14,3.0260243721979248e-14,3.5924110953452939e-14,3.5794562571084458e-14
0.46913328,-6.0088188585650595e-15,-3.0773371971139754e-15,-9.8933203636051885e-15,8.3739995658578437e-15,6.4479800791689606e-15,-1.0387156588450964e-14,-5.5674076604477439e-15
0.46918391,-2.6391372767262945e-15,-3.0351006120269156e-15,1.7595024920741853e-14,3.3011289165431394e-14,3.5119852333885461e-14,2.5511154451186253e-14,3.2707478649375618e-14
0.46923455,-1.0219464666358116e-14,-8.4447813814913199e-15,-1.2376203334352563e-14,-2.7466747584729235e-15,-1.6003325470384229e-14,-1.4615818152890363e-14,-1.9608359418776656e-14
0.46928518,-1.3209736537821726e-14,-1.301388979410594e-14,-5.1845630810062728e-15,2.3043140460587744e-14,2.3703358126087328e-15,6.8812404873355123e-15,7.240672139688212e-15
0.46933581,5.6331639049138559e-15,2.9749912148701247e-15,-4.2389250471149832e-15,6.3795323901042473e-15,1.3982937355518455e-15,2.2583051002667116e-14,2.4005485244966847e-14
0.46938645,-2.3481294558247699e-14,-2.4839671212013355e-14,-1.4447529684505226e-14,-3.4307720869651699e-14,-6.0216556767398193e-14,-6.5980879176330872e-14,-7.042280974558677e-14
0.46943708,-5.5933226004777447e-15,-1.2760005705383467e-14,-1.8220606349675683e-14,-9.8105905093093971e-15,-9.1814099215297846e-15,1.24344152726852e-14,1.8438933862743883e-14
0.46948772,-4.060868120726718e-15,6.4839719227492552e-16,-7.2319159810353753e-15,-3.5609407651006915e-15,8.2167964411602136e-15,-9.7300391743788998e-15,-1.0170434992222866e-14
