Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
0.62458273,1.3337779856750376e-05,1.953514329581019e-05,4.4329260802172774e-05,0.00011055571323053984,0.00017513397225779319,0.00018901180257022553,0.00018836434438676558
0.62463336,1.3223015517374524e-05,1.9361673094037416e-05,4.4094896445847074e-05,0.00011030157172737051,0.00017483754780794295,0.00018869441178737413,0.000188048566874007
0.62468399,1.3126864229248355e-05,1.9212383592467081e-05,4.388810045960761e-05,0.00011008752083835383,0.00017459605813251115,0.00018843434836786344,0.00018779043384136124
0.62473463,1.3053104532823756e-05,1.9092995071619507e-05,4.3717316787339919e-05,0.00010992337786817303,0.00017442125766495352,0.00018824422528697683,0.00018760249414482948
0.62478526,1.300423307632054e-05,1.9007445786090072e-05,4.35888519993528e-05,0.00010981647416176055,0.000174321900092453,0.00018813361232616348,0.00018749424746614173
0.6248359,1.2981518659227125e-05,1.8957918923738624e-05,4.3506723526753009e-05,0.00010977132568053564,0.0001743033243999482,0.00018810857111562404,0.0001874716833952026
0.62488654,1.2985136418927055e-05,1.8945030595536029e-05,4.3472755059637637e-05,0.0001097895695757051,0.00017436732540701555,0.0001881714862976502,0.00018753711603104056
0.62493717,1.3014454312531925e-05,1.8968208063169011e-05,4.3486969775052169e-05,0.00010987032806069415,0.00017451248161804675,0.00018832136512118451,0.00018768948746244343
0.6249878,1.3068295946763321e-05,1.9026113588271083e-05,4.3548122620269086e-05,0.00011001077352785402,0.00017473471912572575,0.00018855437785859965,0.00018792491149882269
0.62503844,1.3145283520407747e-05,1.9117112641227028e-05,4.3654333166609494e-05,0.00011020687075757077,0.00017502807710036787,0.00018886459939868044,0.0001882374183498926
0.62508907,1.324418959560576e-05,1.9239755643120087e-05,4.3803752917938215e-05,0.00011045420967321458,0.00017538559473680916,0.00018924488116217855,0.0001886198290596186
0.62513971,1.3364190780006504e-05,1.9393118928179339e-05,4.3995060697401859e-05,0.00011074866231280752,0.00017580006394698902,0.00018968760023314472,0.00018906450632041319
0.62519035,1.3504988687708626e-05,1.9576957987565252e-05,4.4227708864993466e-05,0.00011108679761018763,0.00017626454528939952,0.00019018518662606602,0.00018956388291955779
0.62524098,1.3666803659035957e-05,1.9791673038243912e-05,4.4501902800378827e-05,0.00011146601136008549,0.00017677268102947338,0.00019073046486235313,0.00019011080328939871
0.62529161,1.3850229397670069e-05,2.0038084293825426e-05,4.4818311307487719e-05,0.00011188439556743059,0.00017731872426698993,0.00019131672109103478,0.00019069859000265708
0.62534225,1.4056007280374773e-05,2.0317095291685399e-05,4.5177607720973958e-05,0.00011234042397262621,0.00017789743451364994,0.00019193764280381085,0.00019132098159710078
0.62539289,1.4284746303922021e-05,2.0629279637898126e-05,4.5579893102544385e-05,0.00011283245630267902,0.0001785037642279595,0.00019258705723598161,0.00019197186790769009
0.62544352,1.4536648957622133e-05,2.0974487443730649e-05,4.6024141146923758e-05,0.00011335822064498218,0.0001791325258811684,0.00019325864292715902,0.00019264499820606442
0.62549415,1.4811293506251998e-05,2.1351529496745762e-05,4.650774128153154e-05,0.00011391429632991095,0.00017977802751721186,0.0001939456136158226,0.00019333366107559809
0.62554479,1.5107466543548699e-05,2.1757973672318043e-05,4.7026211414188144e-05,0.00011449568891123732,0.00018043371921696373,0.00019464041442852006,0.00019403037625327483
0.62559542,1.5423095152120176e-05,2.2190088310212075e-05,4.7573141763390266e-05,0.0001150955878023228,0.00018109198357748913,0.00019533455468259158,0.00019472672360538773
0.62564606,1.5755298002584165e-05,2.2642945141535431e-05,4.8140397282264727e-05,0.0001157053958294021,0.00018174411854212155,0.00019601863910027995,0.00019541337064691634
0.6256967,1.610053499156973e-05,2.3110702701280465e-05,4.8718595644547672e-05,0.0001163150641318556,0.00018238056521377357,0.00019668261929435093,0.00019608032070138413
0.62574733,1.6454753316813631e-05,2.3586917934975658e-05,4.9297693959072877e-05,0.00011691366552193999,0.00018299135329380965,0.00019731625413668292,0.00019671737157644911
0.62579796,1.6813638340020297e-05,2.4064960014149362e-05,4.9867703331587444e-05,0.00011749016049705533,0.00018356671616132796,0.00019790972101013741,0.00019731472377620127
0.6258486,1.7172837993263835e-05,2.4538381997337423e-05,5.041933774499856e-05,0.00011803417663278372,0.00018409771906822178,0.00019845422493651858,0.00019786358948695344
0.62589923,1.7528149612061955e-05,2.5001222599090067e-05,5.0944525159263019e-05,0.00011853668175288115,0.00018457682173970272,0.00019894253415475989,0.00019835672749079716
0.62594987,1.7875670676399021e-05,2.544820844482047e-05,5.1436705425153533e-05,0.00011899042127604363,0.00018499814487994937,0.00019936920637185244,0.00019878866997452013
0.62600051,1.8211903375859479e-05,2.5874875789508517e-05,5.1890946581650099e-05,0.00011939015963591027,0.00018535764447556854,0.0001997307180007547,0.00019915585311987464
0.62605114,1.8533701877639247e-05,2.6277473667502633e-05,5.2303745063393215e-05,0.00011973252182865472,0.00018565285294058171,0.00020002514348395152,0.00019945629877721443
0.62610177,1.883827388086292e-05,2.6652932342285913e-05,5.2672863524171229e-05,0.0001200158362579459,0.00018588273413071418,0.00020025196697762593,0.0001996894290117388
0.62615241,1.9123190485829641e-05,2.699884489202069e-05,5.2997198347362468e-05,0.00012023997742180529,0.00018604753436120107,0.00020041188638441449,0.00019985587335002948
0.62620305,1.9386397185260098e-05,2.731350896569998e-05,5.3276759190968415e-05,0.00012040628645682773,0.00018614880379735893,0.00020050680984751683,0.00019995746796608278
0.62625368,1.9626252581072033e-05,2.7595979063656183e-05,5.3512682923427117e-05,0.00012051751385234221,0.00018618940204053478,0.00020053984836454884,0.00019999725166440881
0.62630431,1.9841594193017518e-05,2.7846129549269296e-05,5.3707305348735784e-05,0.00012057783977379211,0.00018617360577028884,0.00020051542720372992,0.00019997958013866576
0.62635495,2.0031848260751217e-05,2.8064758131197104e-05,5.3864265387727979e-05,0.00012059296310313162,0.00018610726757497097,0.0002004394610510346,0.00019991030364525827
0.62640558,2.0197104953320831e-05,2.8253563498729186e-05,5.3988433843303661e-05,0.00012057002850576932,0.00018599778105954238,0.00020031934068009093,0.0001997967557955452
0.62645622,2.0338235087727369e-05,2.8415159616854495e-05,5.4085826361708697e-05,0.00012051757410338436,0.0001858540746401652,0.0002001639505497549,0.0001996477721422919
0.62650686,2.0456982559239895e-05,2.8553069428986624e-05,5.4163434744346794e-05,0.00012044535618148955,0.00018568646643924501,0.00019998354759280797,0.00019947356919905468
0.62655749,2.0556042355641947e-05,2.8671706523126144e-05,5.42290386990571e-05,0.00012036414440463907,0.00018550648716054888,0.00019978960583499642,0.00019928558918265807
0.62660812,2.0639064741293534e-05,2.8776307663714841e-05,5.4290951959039209e-05,0.00012028537199890654,0.00018532654952762336,0.00019959450848922372,0.00019909619131263292
0.62665876,2.071057924113931e-05,2.8872787031556555e-05,5.4357698830620523e-05,0.00012022069183777363,0.00018515951835042008,0.00019941114030460266,0.00019891824306771967
0.6267094,2.0775764407549493e-05,2.8967478994320223e-05,5.4437629829810607e-05,0.0001201814331594514,0.00018501816678158242,0.0001992523630100385,0.00019876459455905684
0.62676003,2.0840037856752113e-05,2.9066695654325031e-05,5.4538382871820753e-05,0.00012017793762866989,0.00018491449088223698,0.0001991303458548716,0.00019864740758924408
0.62681066,2.0908547364064763e-05,2.917614643351426e-05,5.4666252740257516e-05,0.000120218805708757,0.00018485890930225538,0.00019905576519532665,0.00019857735357064457
0.6268613,2.0985612462308913e-05,2.9300360828271668e-05,5.4825603642706111e-05,0.00012031021314060576,0.00018485949484203616,0.00019903702926109189,0.00019856283671615169
0.62691193,2.1074237084476449e-05,2.9442222967387616e-05,5.5018446713755512e-05,0.00012045541886863209,0.00018492137804246203,0.00019907966377844785,0.00019860937816108782
0.62696257,2.1175805356097786e-05,2.9602709626982453e-05,5.5244282288390568e-05,0.00012065455639303141,0.00018504642917002446,0.00019918596728835683,0.00019871926996840129
0.62701321,2.1290009787081093e-05,2.9780870915249846e-05,5.5500241918965282e-05,0.00012090474401766437,0.00018523326463563213,0.00019935498661334815,0.00019889154948609104
0.62706384,2.1415026123395277e-05,2.9974111268325575e-05,5.5781577844796521e-05,0.00012120056284586814,0.00018547764766345333,0.00019958288890732285,0.00019912237094228691
0.62711447,2.1547873975212068e-05,3.0178637215114006e-05,5.6082343481708763e-05,0.00012153479015197279,0.00018577317894678087,0.0001998636286313689,0.00019940567204647855
0.62716511,2.168491903399265e-05,3.0390026588109785e-05,5.6396170848953976e-05,0.00012189927806572578,0.00018611217591617567,0.00020018981481181717,0.00019973404167459202
0.62721574,2.1822282570844621e-05,3.0603673778044837e-05,5.6716880267507693e-05,0.00012228572320257752,0.00018648646608775666,0.00020055349931028842,0.00020009950805539159
0.62726638,2.1956109914697252e-05,3.0815034624990912e-05,5.7038805527300182e-05,0.00012268619738234555,0.00018688796362360024,0.00020094675774588931,0.00020049411958774504
0.62731702,2.2082649848709871e-05,3.1019677828232164e-05,5.7356830317438013e-05,0.00012309338984423947,0.00018730895617633924,0.00020136198461126321,0.00020091024185311094
0.62736765,2.2198184983487082e-05,3.1213137819499832e-05,5.7666127057058227e-05,0.00012350051330200287,0.00018774205698005432,0.00020179185424576862,0.00020134051927388918
0.62741828,2.2298898337812676e-05,3.1390676591423088e-05,5.7961739886385066e-05,0.00012390099853449782,0.0001881799383556342,0.00020222906009528438,0.00020177761546972926
0.62746892,2.2380744320370894e-05,3.1547066415894988e-05,5.8238164123424141e-05,0.00012428811441803637,0.00018861497358354905,0.00020266596097345555,0.00020221386087243738
0.62751956,2.2439413888471137e-05,3.1676511591582397e-05,5.8489081412876402e-05,0.00012465467486010072,0.00018903897192933578,0.00020309431581910342,0.00020264098908511418
0.62757019,2.2470473352800079e-05,3.1772798252208142e-05,5.8707373158931949e-05,0.00012499295729229812,0.0001894430938164057,0.00020350519473138757,0.00020305004911860372
0.62762082,2.2469026408019883e-05,3.182902066239755e-05,5.8884794987064582e-05,0.00012529424894111181,0.00018981740042804489,0.00020388852268608278,0.00020343095011688268
0.62767146,2.2431639304754164e-05,3.1839628290575414e-05,5.9014047386792963e-05,0.00012555075870736884,0.00019015275468371181,0.00020423497201776361,0.00020377435513253817
0.62772209,2.2355550739576813e-05,3.179973514846974e-05,5.9088189122696e-05,0.0001257548954649047,0.00019044007146264391,0.00020453519911871234,0.00020407091916609343
0.62777273,2.2237761122943626e-05,3.1704735554864054e-05,5.9100396969893114e-05,0.00012589889969807406,0.00019066996344503331,0.00020477947909576497,0.00020431092502349647
0.62782337,2.2076255830875036e-05,3.1551101945436674e-05,5.9044915548632105e-05,0.00012597572879527664,0.00019083361698031548,0.00020495856994733302,0.00020448514793415296
0.627874,2.1870442427925719e-05,3.1336987611771585e-05,5.8917799474900742e-05,0.00012597982774573873,0.00019092358974832934,0.00020506450316028609,0.00020458564699368554
0.62792463,2.1620840025225669e-05,3.1062174324881619e-05,5.871697006073037e-05,0.0001259072863715576,0.00019093402734051139,0.00020509080608869037,0.00020460600318612066
0.62797527,2.1328864450910264e-05,3.0727829373726413e-05,5.8442030287294795e-05,0.00012575581817306946,0.0001908607462201196,0.00020503260660673198,0.0002045413854046672
0.6280259,2.0996590789957517e-05,3.0336139042268756e-05,5.8093897127800238e-05,0.00012552457756950957,0.00019070119731374774,0.00020488663490409096,0.00020438858101859333
0.62807654,2.0626557776975905e-05,2.9889966273020698e-05,5.7674408457641852e-05,0.00012521393765266997,0.00019045441150975531,0.00020465122323018773,0.0002041459975953378
0.62812718,2.0221723664205019e-05,2.9392656420823536e-05,5.7186042044037188e-05,0.00012482529555749559,0.00019012095097850208,0.0002043263224076805,0.00020381367023177157
0.62817781,1.9785550135387784e-05,2.8848075617065387e-05,5.6631895418718386e-05,0.00012436107213010066,0.00018970304008674181,0.00020391370436108043,0.00020339345901631019
0.62822844,1.9322152762917444e-05,2.8260799663598228e-05,5.6015830768572647e-05,0.00012382476867338059,0.00018920461220035684,0.00020341705330514362,0.00020288913628057717
0.62827908,1.8836524125892644e-05,2.7636460816113754e-05,5.5342839946567248e-05,0.00012322122008331807,0.00018863148524800167,0.00020284217815548327,0.0002023065983156618
0.62832972,1.8334699459528882e-05,2.698209650292674e-05,5.4619459844921933e-05,0.00012255683274041469,0.00018799143686867913,0.00020219708840327967,0.0002016539392475409
0.62838035,1.7823857384938808e-05,2.6306392501182491e-05,5.3854150176705899e-05,0.00012183984267649224,0.00018729423754248046,0.00020149199793209269,0.00020094145196612013
0.62843098,1.7312256269910426e-05,2.5619735995374753e-05,5.3057540785232706e-05,0.00012108047938007878,0.00018655159436682856,0.00020073922246333136,0.00020018152176203347
0.62848162,1.6809000482476917e-05,2.4934033702019754e-05,5.2242410160851184e-05,0.00012029092058820688,0.00018577692703266257,0.00019995288641451307,0.000199388330685226
0.62853225,1.6323640013278451e-05,2.4262260779539455e-05,5.1423372590181282e-05,0.00011948503642202697,0.00018498497517490159,0.00019914846122847808,0.0001985773922624104
0.62858289,1.586571008701561e-05,2.361785955152047e-05,5.0616355780774068e-05,0.00011867798667195389,0.00018419134709051659,0.00019834224920816821,0.00019776502556053278
0.62863353,1.5444213969787533e-05,2.3014005232574384e-05,4.983786117251831e-05,0.0001178856156095739,0.00018341188753823965,0.00019755069216939396,0.00019696769102559101
0.62868416,1.5066986404371269e-05,2.2462697278654178e-05,4.9103957452239935e-05,0.00011712359987027762,0.00018266186888196429,0.00019678951617438752,0.00019620111163087925
0.62873479,1.4740261989032747e-05,2.1974045694667309e-05,4.8429374593399512e-05,0.00011640666780503136,0.00018195525752937633,0.00019607296790440023,0.00019547951518530119
0.62878543,1.446831049575604e-05,2.1555650988306717e-05,4.7826613295028802e-05,0.00011574781070607855,0.00018130403512192623,0.00019541312571487782,0.00019481495034992394
0.62883606,1.4253180310941717e-05,2.1212127075694144e-05,4.7305141350846652e-05,0.00011515755843071628,0.0001807176183561876,0.00019481932975585461,0.00019421672086051699
0.6288867,1.4094587506020976e-05,2.0944837204552671e-05,4.6870795009152968e-05,0.0001146433898121484,0.00018020242456384469,0.00019429777853587467,0.000193690985937524
0.62893733,1.3989922131744298e-05,2.0751826027891946e-05,4.6525390948606109e-05,0.00011420928966076867,0.00017976155613197732,0.00019385125839120078,0.00019324049295413261
0.62898797,1.3934299378976913e-05,2.0627751185113798e-05,4.6266552541694785e-05,0.00011385542318728357,0.00017939457793174319,0.00019347897002795143,0.00019286440687458985
0.6290386,1.3920826093021241e-05,2.056458549142804e-05,4.6087911744218001e-05,0.00011357813698098489,0.00017909753691807459,0.0001931765938225049,0.00019255837832345482
0.62908924,1.3940996153407372e-05,2.0551809134780208e-05,4.5979496852795412e-05,0.00011337002385448407,0.00017886298300465333,0.00019293634542221112,0.00019231460168630615
0.62913988,1.3985701823277265e-05,2.0577730406107622e-05,4.5929016578010191e-05,0.00011322095728334551,0.00017868095125243437,0.00019274797852735149,0.00019212281977236834
0.62919051,1.4044833739883139e-05,2.0628983137078386e-05,4.5921288877300413e-05,0.00011311736829323297,0.00017853816184447766,0.00019259798924235641,0.00019196952919167497
0.62924114,1.4108207625318987e-05,2.0691716452016806e-05,4.5939933885031944e-05,0.00011304395628145545,0.00017841968255623042,0.0001924712738985362,0.00019183963829903319
0.62929178,1.416646059379004e-05,2.0752959098484196e-05,4.5969014207013834e-05,0.00011298528693014658,0.00017831047740496825,0.00019235266712621258,0.00019171800445977208
0.62934241,1.4211366329248138e-05,2.0801143091879809e-05,4.5993712269576752e-05,0.00011292653810330811,0.00017819613172310141,0.00019222765781427907,0.00019159014854070025
0.62939305,1.4236841709547719e-05,2.0827198950251942e-05,4.6001702360203535e-05,0.00011285519715858379,0.00017806452907064409,0.00019208405349678965,0.00019144391727380321
0.62944369,1.4238710365592089e-05,2.0824334257678972e-05,4.5983001987183459e-05,0.00011276091282733286,0.00017790571514108785,0.00019191184067276026,0.00019126934120928098
0.62949432,1.4214796018395005e-05,2.0788467879633032e-05,4.5930634202735442e-05,0.00011263633911063351,0.00017771280983601951,0.00019170409652339546,0.00019105954355005814
0.62954495,1.4163903029599685e-05,2.071716487542885e-05,4.5839691723625515e-05,0.0001124764028836377,0.00017748132882312048,0.00019145631725422116,0.0001908100654176963
0.62959559,1.4087280734691806e-05,2.0610865682417952e-05,4.5708663468696205e-05,0.0001122797629408568,0.00017721074854821719,0.00019116799473806255,0.00019052043924452537
0.62964623,1.3988131218550591e-05,2.0472701825957704e-05,4.5539327919808365e-05,0.00011204873135311763,0.00017690453576509405,0.00019084266782934452,0.0001901942375322464
0.62969686,1.3871136234770308e-05,2.0308173640533463e-05,4.5336512719771182e-05,0.00011178895964334367,0.00017656990171301289,0.00019048770570138118,0.00018983885319179381
0.62974749,1.3741995506367976e-05,2.0124559332244637e-05,4.5107574947513929e-05,0.00011150884576252706,0.00017621720960643968,0.00019011373856223199,0.00018946492843962236
0.62979813,1.3607015534063765e-05,1.9930306625674044e-05,4.4861823547606686e-05,0.00011121887145085416,0.00017585926824692754,0.00018973397548854715,0.00018908567135448291
0.62984876,1.3472736566704397e-05,1.9734447945369844e-05,4.4609896501821082e-05,0.00011093094822979447,0.00017551052698653336,0.00018936340167110036,0.00018871605197922145
0.6298994,1.3345540374757851e-05,1.9546012167285685e-05,4.4363040845907238e-05,0.00011065767440976548,0.00017518622504643437,0.00018901793015478955,0.00018837195439253262
0.62995004,1.3231301257118223e-05,1.937347656704489e-05,4.4132363273775885e-05,0.00011041156051531343,0.00017490143878749932,0.0001887134222320498,0.00018806919759692468
0.63000067,1.3135058894906817e-05,1.9224257805463857e-05,4.3928072616004359e-05,0.00011020419825307049,0.0001746700698558,0.00018846462630901914,0.00018782247575927354
0.6300513,1.3060761364255953e-05,1.9104302244327607e-05,4.3758812851040888e-05,0.00011004548980317304,0.00017450393328589066,0.00018828421301813735,0.00018764439617048199
0.63010194,1.3011089536869809e-05,1.9017793312389898e-05,4.3631142731764507e-05,0.0001099429640033026,0.00017441196235127115,0.00018818192761063581,0.00018754463450540719
0.63015257,1.2987484795183721e-05,1.8967143868815847e-05,4.3549359872982108e-05,0.00010990143989302399,0.00017439980389165625,0.0001881641454236326,0.00018752949363565343
0.63020321,1.299026150399635e-05,1.8953156723597309e-05,4.3515563645168841e-05,0.00010992292549846451,0.0001744696646375676,0.00018823366797787071,0.0001876017038286023
0.63025385,1.3018885313448707e-05,1.897538831872843e-05,4.3530018135990307e-05,0.00011000693857365233,0.00017462060710742941,0.00018838999433031794,0.00018776069786964963
0.63030448,1.3072219370499711e-05,1.903255751929344e-05,4.3591639123700588e-05,0.00011015098452989956,0.00017484901879367986,0.00018862977173903067,0.00018800306514963808
0.63035511,1.3148883136825412e-05,1.9123031301184683e-05,4.3698617496177523e-05,0.00011035126138129644,0.00017514933502945441,0.00018894750059374345,0.00018832325973313073
0.63040575,1.3247610060292018e-05,1.9245313055364956e-05,4.3849074258960207e-05,0.00011060344574332281,0.00017551482204786038,0.0001893362958231187,0.00018871436434334953
0.63045639,1.3367516051482985e-05,1.9398402157903539e-05,4.4041577877224033e-05,0.00011090335728735617,0.00017593832215073463,0.00018978862787336905,0.00018916883308987983
0.63050702,1.3508237765713963e-05,1.9581970028798918e-05,4.4275435178063905e-05,0.00011124738444821854,0.00017641276568533646,0.00019029683793516782,0.00018967900783206225
0.63055765,1.3669943957951753e-05,1.9796352311526583e-05,4.4550730207406367e-05,0.0001116327199364031,0.00017693157943557555,0.00019085356724218025,0.00019023754749309185
0.63060829,1.385319703361384e-05,2.0042335608602875e-05,4.4868069953190076e-05,0.00011205727539427095,0.00017748878936241355,0.00019145189110275767,0.00019083756140000945
0.63065892,1.4058733950732608e-05,2.0320832865933581e-05,4.5228151942243748e-05,0.00011251940210409587,0.00017807893717348722,0.00019208528277130332,0.000191472571480339
0.63070956,1.4287186942655285e-05,2.0632471540245064e-05,4.5631185496525574e-05,0.00011301745452059658,0.00017869687413757439,0.0001927474533495437,0.00019213634946684731
0.6307602,1.4538808032273472e-05,2.097719476522785e-05,4.6076314470787413e-05,0.00011354924985668792,0.00017933740410793096,0.00019343205231504227,0.00019282261378642898
0.63081083,1.4813247393581307e-05,2.135393870636216e-05,4.6561135965916169e-05,0.00011411153552077245,0.00017999490533785329,0.00019413234158930753,0.00019352470008631711
0.63086146,1.5109376762164348e-05,2.176040781194238e-05,4.7081372911302314e-05,0.00011469952499882251,0.00018066297330416307,0.00019484089090062665,0.00019423525218944916
0.6309121,1.5425213511854703e-05,2.2193007637772887e-05,4.7630799364478096e-05,0.00011530660789288482,0.00018133412198262496,0.0001955493227920915,0.00019494596347822577
0.63096273,1.5757953124223716e-05,2.2646919841456604e-05,4.8201412138201816e-05,0.00011592436016181264,0.00018199978077942477,0.00019624835754474917,0.00019564761774442941
0.63101337,1.6104113921951178e-05,2.3116375229105735e-05,4.8783901670547624e-05,0.00011654286358593624,0.0001826504853423594,0.00019692802751402591,0.00019633030061678254
0.63106401,1.6459681204845434e-05,2.3594962952349493e-05,4.9368239588429783e-05,0.00011715124349006701,0.0001832762864321689,0.00019757809825815182,0.00019698381807787174
0.63111464,1.6820348619133857e-05,2.4076036849958978e-05,4.9944383992272869e-05,0.00011773842846461839,0.00018386735288448188,0.00019818866534925984,0.0001975982911853052
0.63116527,1.7181748207838402e-05,2.455309894918954e-05,5.0502945650398698e-05,0.00011829392986713366,0.00018441461999488067,0.00019875078712128759,0.00019816478740070158
0.63121591,1.7539652486247198e-05,2.5020120929633922e-05,5.1035715364722105e-05,0.00011880853197163248,0.0001849103346893274,0.00019925700175423087,0.00019867583730633141
0.63126655,1.7890118213100624e-05,2.5471745489891512e-05,5.1535965566217361e-05,0.00011927475118521071,0.00018534837641435496,0.00019970161208531881,0.00019912572002458209
0.63131718,1.8229608600539157e-05,2.5903425655783738e-05,5.1998585738734167e-05,0.0001196870956451497,0.00018572444823730709,0.00020008082354922312,0.00019951060204611296
0.63136781,1.8554947478738518e-05,2.631134278239558e-05,5.2419914037012766e-05,0.00012004196266221155,0.0001860358722813639,0.00020039249196020443,0.00019982828787395827
0.63141845,1.8863303338611359e-05,2.6692349979309698e-05,5.2797554722542894e-05,0.00012033747308635526,0.0001862814254436161,0.00020063590943632213,0.00020007800901552803
0.63146908,1.9152201537340072e-05,2.7043957106166652e-05,5.3130253175597926e-05,0.00012057331072248789,0.00018646118724613783,0.00020081160996423021,0.00020026023241806316
0.63151972,1.9419531883932807e-05,2.7364364353801935e-05,5.3417873707501354e-05,0.00012075064817083925,0.00018657655283715917,0.00020092135310710493,0.00020037664692240428
0.63157036,1.9663587985240705e-05,2.7652520830789117e-05,5.3661413111578379e-05,0.00012087208058618053,0.00018663023484843076,0.00020096811162380782,0.00020043015414307778
0.63162099,1.9883134996765993e-05,2.7908192107423164e-05,5.3863072883517109e-05,0.00012094164207677676,0.00018662636978394604,0.00020095618188324628,0.0002004249814461374
0.63167162,2.0077515645685914e-05,2.8132060201166475e-05,5.4026353425333278e-05,0.00012096487623462163,0.00018657065263754215,0.00020089133215466973,0.00020036683272868749
0.63172226,2.0246736622090838e-05,2.832572382063165e-05,5.4156008045145904e-05,0.00012094879556546238,0.0001864703458588482,0.00020078083217729882,0.00020026291969684682
0.6317729,2.0391573508569823e-05,2.8491694054839692e-05,5.4257937010760214e-05,0.00012090179164896832,0.00018633422598908039,0.00020063342197666132,0.00020012193211803008
0.63182353,2.0513661699778285e-05,2.863338460613948e-05,5.4339019978670373e-05,0.00012083347564874996,0.00018617245234327958,0.00020045920337888161,0.00019995393041651304
0.63187416,2.0615578726888384e-05,2.8755096367099493e-05,5.4406932226716686e-05,0.00012075447336494651,0.00018599638703925179,0.00020026948252073131,0.00019977018817683213
0.6319248,2.0700858588969193e-05,2.886196264824464e-05,5.4469911561277792e-05,0.00012067610795045948,0.00018581830085139369,0.00020007649888984332,0.00019958292030152863
0.63197543,2.0773928780047553e-05,2.8959816004449028e-05,5.4536447143834567e-05,0.00012060997504073107,0.00018565096404177223,0.00019989303826782351,0.00019940489501647725
0.63202607,2.0839912922747162e-05,2.9054960361985167e-05,5.4614919906754682e-05,0.00012056743840440355,0.00018550714674674977,0.00019973195345945457,0.00019924895306001547
0.63207671,2.0904228186709794e-05,2.9153741924988819e-05,5.4713078881760508e-05,0.00012055898072446765,0.00018539895137979838,0.00019960551226643782,0.00019912735415363237
0.63212734,2.0972090512007772e-05,2.9261979580993073e-05,5.483741633857282e-05,0.00012059345915348658,0.00018533702566980021,0.00019952461055520901,0.00019905098854491201
0.63217797,2.1047953071207475e-05,2.9384378358040572e-05,5.4992564931737266e-05,0.00012067741110841903,0.00018532978711359286,0.00019949799043016733,0.00019902859379613885
0.63222861,2.1135001262435089e-05,2.9524040246594323e-05,5.5180842165839192e-05,0.0001208145138107315,0.00018538278930801572,0.00019953158921789862,0.00019906610242884472
0.63227924,2.1234822133193866e-05,2.9682173970710635e-05,5.5402056358442946e-05,0.00012100532803923134,0.00018549835376771776,0.00019962814604337152,0.00019916624734182372
0.63232988,2.1347304125185485e-05,2.9858042188742325e-05,5.5653606585869144e-05,0.00012124735113132439,0.00018567552472084062,0.0001997871288251658,0.00019932848756427463
0.63238052,2.1470779883950184e-05,3.0049217050191523e-05,5.5930940248311035e-05,0.00012153545569724413,0.00018591042399137281,0.00020000506291297947,0.00019954933636656577
0.63243115,2.160237794277372e-05,3.025201793421582e-05,5.6228222712992956e-05,0.00012186259398658605,0.00018619690390855555,0.00020027616251947888,0.00019982299200485548
0.63248178,2.173850975470885e-05,3.0462068379595464e-05,5.6539102357220392e-05,0.00012222066803755052,0.00018652739844149131,0.0002005931670115193,0.00020014217409091627
0.63253242,2.1875298582153756e-05,3.0674764193194949e-05,5.6857349505944112e-05,0.00012260133273068059,0.00018689374349008885,0.00020094815409456797,0.00020049893713182962
0.63258306,2.2008867583925816e-05,3.0885539155458397e-05,5.7177212506230181e-05,0.00012299654947839405,0.00018728777245148744,0.00020133313559847358,0.00020088526685572533
0.63263369,2.2135440314808185e-05,3.1089936327900359e-05,5.7493485991814663e-05,0.00012339886909309053,0.00018770164156990595,0.00020174038697739005,0.00020129341044689076
0.63268432,2.2251287325333435e-05,3.1283482294510134e-05,5.7801283967922037e-05,0.0001238013864849108,0.00018812783682189895,0.00020216246074075456,0.00020171589089150308
0.63273496,2.2352596304731056e-05,3.1461456309735063e-05,5.8095639303469347e-05,0.00012419746689855686,0.0001885589513107042,0.00020259197111207575,0.00020214529292738163
0.63278559,2.2435343641645604e-05,3.1618673609590512e-05,5.8371092253329956e-05,0.00012458038729899155,0.00018898736085065941,0.00020302127555792121,0.00020257394527672715
0.63283623,2.2495243788180561e-05,3.1749389739859774e-05,5.862140810231213e-05,0.00012494303336638778,0.00018940495732782639,0.00020344221309931279,0.00020299366076075145
0.63288687,2.2527867723165625e-05,3.184742430750849e-05,5.8839557803469196e-05,0.00012527778394626961,0.00018980302988684945,0.00020384598291303116,0.00020339561639574043
0.6329375,2.2528386989440173e-05,3.1905964805718913e-05,5.9017457438541372e-05,0.00012557610043221939,0.00019017184833694531,0.00020422272467180493,0.00020376993501173551
0.63298813,2.2493130478059688e-05,3.1919236531578602e-05,5.9147647362475849e-05,0.00012583005716260059,0.00019050217304884297,0.0002045630197214248,0.00020410718758566253
0.63303877,2.2419367724136372e-05,3.1882388345705098e-05,5.9223263056664463e-05,0.00012603213214576687,0.00019078500652622071,0.00020485762597711096,0.00020439812929377719
0.6330894,2.2304096377944764e-05,3.1790743137139565e-05,5.9237425523286707e-05,0.00012617450074503002,0.00019101090024397843,0.00020509677181103461,0.00020463299491208566
