Physical Time (s),etp_right Monitor (kg-m/s^3): right_cv1,etp_right Monitor (kg-m/s^3): right_cv2,etp_right Monitor (kg-m/s^3): right_cv3,etp_right Monitor (kg-m/s^3): right_cv4,etp_right Monitor (kg-m/s^3): right_cv5,etp_right Monitor (kg-m/s^3): right_cv6,etp_right Monitor (kg-m/s^3): right_cv7
0.47272836,2.8414145635798227,2.914545689919414,2.8771745621193672,2.0616819770491657,0.95893396032293154,0.8277868623385769,0.40955671960193724
0.47277899,3.0108697991988107,2.9288460765149749,2.7613134113610251,2.0276923690787663,0.96838590842141248,0.83013687177998452,0.41072258761778091
0.47282963,3.1303420237138488,2.9486465893275371,2.6189904363612806,2.0056897923361574,0.98067722332476726,0.83228919714799587,0.41192838415908994
0.47288026,3.1923132160700143,2.972768558814241,2.4531644082591422,1.996316926890485,0.99576905223607204,0.83424775373889237,0.41314314054982904
0.4729309,3.2030276113568816,3.0014098499826289,2.2688733649305113,1.9992851149527624,1.0136003645099119,0.83601826373658039,0.41434284156366774
0.47298154,3.1696047558115961,3.0353863609843064,2.0728660550628875,2.0148775157305621,1.0339382094515694,0.83761218696790252,0.41550849249115929
0.47303217,3.1031701416863524,3.0758813521721589,1.8726768355378514,2.0425134574119665,1.0565663701552699,0.83902515879020334,0.41662651571546616
0.4730828,3.0175655103042085,3.1240629270122477,1.6760852205383312,2.0819460831293948,1.0812560002183158,0.84023507547892129,0.41768762750327931
0.47313344,2.9303857760693113,3.1808863261983813,1.4909347809068036,2.1321908807588441,1.1079938364308433,0.84122318989093525,0.41868630104498372
0.47318407,2.8557896876029503,3.246843800397599,1.323915786473028,2.1922698323246643,1.1365228313189495,0.84198461647908718,0.41962131122699514
0.47323471,2.8000900945056624,3.3216357165928811,1.1817532094091778,2.2607670494622956,1.1666275272220852,0.84248569857598421,0.42049326325749531
0.47328534,2.7634245876916923,3.4039061496806768,1.0711040627984583,2.3363135798537118,1.1981208980392675,0.84272454284595733,0.42130362117040543
0.47333598,2.7430012402322475,3.4920073658520976,0.99764147325494257,2.4172461487490904,1.2308393763081722,0.84268853361196339,0.42205292004419492
0.47338662,2.7358755396767025,3.5850325131043679,0.96460309995729243,2.5019146497381852,1.2645932099534969,0.84235524463856604,0.42274140021536272
0.47343725,2.739903966182228,3.6841075194594746,0.9733137673141794,2.5883227199275378,1.2991844597529636,0.84172831707930884,0.42336419723390867
0.47348788,2.7540328480884129,3.7928751858210212,1.0225318539983566,2.674732763375955,1.3345153066473825,0.84082517987651217,0.42391471851646789
0.47353852,2.7774092600402613,3.9168028412720557,1.1092760780635029,2.7594754892747213,1.3702442068287648,0.83965212784081467,0.42438286272057146
0.47358915,2.809658596447723,4.0607619514903135,1.2291527422052131,2.8407539636163688,1.4059722390951401,0.83824156775166603,0.42475884305558426
0.47363979,2.8504523334808423,4.2231014235151845,1.3764600500933477,2.9171111022844989,1.4417170188802646,0.83663591232546641,0.42503018401827114
0.47369042,2.8993918049434448,4.3907467659374495,1.5444609226164454,2.9869590624291096,1.4771723725038093,0.83489235485081514,0.42518403295961094
0.47374106,2.9542339187176503,4.5389185018301914,1.7260850150261728,3.0489800390136339,1.5119669855982818,0.83305953200745353,0.4252052326047227
0.4737917,3.0135360579944326,4.6364885109834315,1.9146513542659902,3.1020599665695827,1.5458573916672829,0.83119641211307271,0.42507865714889576
0.47384233,3.0751861079336003,4.6538458918050356,2.1046699854966309,3.145147279422825,1.578624637990615,0.82935504781146174,0.42479082029656451
0.47389296,3.1374409019023721,4.5766486110324234,2.2904469889531698,3.1775343159777125,1.6100799081634645,0.82756196636084067,0.42433366807691542
0.4739436,3.1996007329655138,4.4132302938257952,2.4660641342761034,3.1985829104295602,1.6401461662146262,0.82585525449136932,0.42370099920304227
0.47399423,3.2617858368563457,4.1898610823209506,2.6261918092292653,3.2080225684952204,1.6686087434957602,0.82426260158479814,0.42289281761577374
0.47404487,3.3250536853019454,3.9380649260827054,2.766289236626311,3.2057720501568596,1.6954497404231403,0.8227611219826787,0.42190963644151214
0.4740955,3.3912711085205913,3.6872074079902259,2.8831333047455052,3.1920118221808216,1.720583101664138,0.82133592388005117,0.42075722958536149
0.47414614,3.4624451065921522,3.4597208245081563,2.975244746154333,3.1674110736524197,1.7440028866064712,0.81996073902991373,0.41944978262045773
0.47419678,3.5410553090812158,3.2732022614597738,3.0429041934774825,3.1326418817976052,1.7657879663695075,0.8185900887387737,0.41800446618689152
0.47424741,3.6296949708364949,3.1389364453608617,3.0884558354182818,3.0876196539479999,1.7859834834535282,0.81716438228978994,0.41644535987564457
0.47429805,3.7309028609380284,3.0645643119255515,3.1150954174708394,3.0314139087913166,1.8047106821645023,0.81564874255189013,0.41479938991767684
0.47434868,3.8466095636718007,3.053391794783439,3.1260464523979761,2.9626776759733668,1.8219903158743336,0.81400002691884454,0.41309893126823855
0.47439931,3.9773678436716189,3.10596687932857,3.1260348846374701,2.8805213938048904,1.8379182224372592,0.81217854092782205,0.4113784222040438
0.47444995,4.1213260686354678,3.2162673621896989,3.1202237851943257,2.7854313182205357,1.8525341390076384,0.81016536313201215,0.40967832877361043
0.47450058,4.2750455496351725,3.3790225693794702,3.114308574077894,2.6788957436459739,1.8658574625233249,0.80796004199513605,0.40804211739250495
0.47455122,4.432999223991068,3.58374610017934,3.1137671305338022,2.5630243401372681,1.8780700984040335,0.80554880370617266,0.40651434138919612
0.47460186,4.5892505060313065,3.8162693882995082,3.1229149158891039,2.4398481688275346,1.8891364455098598,0.80294553752305675,0.4051359039128814
0.47465249,4.7364204642238494,4.061784764927471,3.1454270856805056,2.3109018329316795,1.8991720587990051,0.80018983819150247,0.40394193179524107
0.47470313,4.8716170343505381,4.3020307988997599,3.185034748594227,2.1771258404884795,1.9080682857698967,0.79730215277032812,0.40296426951792391
0.47475376,4.9791469401679347,4.5198433967979375,3.2446510864866358,2.0390600352202517,1.9159251309355754,0.79431564228644369,0.40222677363538784
0.47480439,5.0354917658095593,4.6987946411868755,3.3264430192689325,1.8973759969874096,1.9228321308537932,0.79127501613170403,0.401743201540529
0.47485503,5.0193796536586959,4.826578679966592,3.4310821869926911,1.7536243878592783,1.928717952339454,0.78822293995127324,0.40151520139169461
0.47490566,4.9222353386264395,4.8969842752292987,3.5557929818571221,1.6098920142029363,1.9335603605929248,0.78519594217777056,0.40153150682875821
0.4749563,4.7418785108717989,4.9110741251505985,3.6923726487716779,1.468145574368843,1.9371673669956686,0.7822310372220681,0.4017729283657604
0.47500693,4.4911746277110138,4.8771216951441581,3.8286211955652298,1.3308764633085091,1.9396192942937207,0.77936965648529266,0.40220863612828811
0.47505757,4.1975589726675944,4.8048998623107728,3.951507776481332,1.2001124466974962,1.940781203167651,0.7766514053011716,0.40279811617392242
0.47510821,3.9014872699448833,4.7047952699127373,4.0490258316958103,1.0777789739062036,1.9405898846759175,0.77410897579801519,0.40349944123394621
0.47515884,3.6443193989722191,4.5845670288509899,4.1138406322332779,0.96556815868432944,1.9388531350584,0.77176814673022032,0.40426838829433254
0.47520947,3.4618091969757816,4.4473104997173616,4.1425852820475297,0.8648668610587239,1.9354075122476719,0.76966597007308435,0.40505901207711725
0.47526011,3.3637656886084524,4.2960284901750221,4.1346817685865265,0.77700972412957769,1.9305998171808807,0.76783159417796731,0.40583980363418137
0.47531074,3.358843116458452,4.1322386045538995,4.0918339568303015,0.70323253197758617,1.9243359157908833,0.76627326593812872,0.40657531334523328
0.47536138,3.4332278174923672,3.9601998783911494,4.0166562555201164,0.64504674518150029,1.9157346547355667,0.76500323731559616,0.40723939787113705
0.47541201,3.5749830134468055,3.7883277647076228,3.9117987739086248,0.60251895997040827,1.9050390595047413,0.76401784555913799,0.40781921423622303
0.47546265,3.7656547984794617,3.6295594362116326,3.7801528901879897,0.57626956867126,1.8924807703114861,0.76330234216029702,0.40831314106692285
0.47551329,3.9875890937592615,3.4967296154361005,3.6253945569820187,0.56638487338691501,1.8783167467136808,0.76281847564156058,0.40872483242172114
0.47556392,4.2204865850776869,3.3962998860221432,3.4523260558205275,0.57247330616317871,1.8625034850850617,0.76254023632560208,0.40906627795731398
0.47561455,4.445013005903137,3.3272848581379564,3.2672028222982425,0.5937481582969838,1.8450152981832564,0.76240818303068902,0.40935823225733825
0.47566519,4.6447780949891833,3.2840983897690479,3.0770513856269641,0.62913061785291391,1.8257680723348897,0.76234834829475817,0.40962651329252309
0.47571582,4.8063578331176924,3.2594335050966023,2.8898959509069595,0.67732940220593385,1.8049782067215594,0.7623061966877378,0.40989873935536125
0.47576646,4.920784852983715,3.2473404102367711,2.7138233516087995,0.73660927686390976,1.7827794628629801,0.7622287487585504,0.41020189293638865
0.47581709,4.9823272782661974,3.2447026919856383,2.5562851709624921,0.80548528948670084,1.759528878846665,0.76203859713703503,0.41056324884835865
0.47586773,4.9879590584245843,3.2509026568457289,2.4235899310640487,0.882382837459465,1.7351206558106538,0.76168560952894759,0.41100835049695
0.47591837,4.9395290869881849,3.266416388038067,2.3208192096312379,0.96574017345925522,1.7096001724597978,0.76112737063404501,0.41155798058252485
0.475969,4.8462205810534495,3.2908119440074248,2.2517330014642898,1.0538361921977686,1.6833587255825326,0.76032323594203499,0.41222661834344332
0.47601963,4.721846809290569,3.3209631107324245,2.2186396465576399,1.1454984033766167,1.6566601308133442,0.75926655936880749,0.41302291960781556
0.47607027,4.5733062298411049,3.3508767682251142,2.2227073586994188,1.2398875297138665,1.6296389322713978,0.75793807501456667,0.41395152879315111
0.4761209,4.4135481321509289,3.3736737361202271,2.2612226237911019,1.3361908068542871,1.6025075768701476,0.75636878534402563,0.41501109395034441
0.47617154,4.2590609340435961,3.3842493805348974,2.3326163719711666,1.4342573595388668,1.5752734489110019,0.75458475363040711,0.4161950861688648
0.47622217,4.120998601059374,3.3811224328365173,2.4332509163835745,1.5340273089219232,1.5481850482069979,0.7526248587516422,0.41748840324267078
0.47627281,4.0027410302658266,3.3665829972119394,2.5584126469801665,1.6361496101917605,1.5214400537829755,0.75056466390416721,0.41886808809406012
0.47632345,3.9024939098699196,3.3437563194620816,2.7025452881308669,1.7412745464245261,1.4951870443442337,0.74847441762959677,0.42030674336534979
0.47637408,3.8164587896201079,3.3121087282312778,2.8596496109411684,1.8503237598447098,1.4694732533467854,0.74643407270354301,0.42177022006597487
0.47642471,3.7419515349216028,3.2639787011458372,3.0235554067625507,1.9641542346105323,1.4442957705516901,0.74452830205956499,0.42321930582933598
0.47647535,3.6777675509966974,3.1845885909863725,3.1881645535479972,2.0831286348911005,1.4196509500919581,0.74284803495211849,0.42460788204826816
0.47652598,3.6233154823459488,3.0579856866433661,3.3474601830080237,2.2070044759881844,1.3954155294714274,0.74147384527712468,0.42588831562888363
0.47657662,3.5780295165814948,2.8775266699033928,3.4961980287942898,2.3343108855495851,1.3715281104451367,0.74047844678451735,0.4270085045158909
0.47662725,3.541457457424352,2.6529697107079127,3.6294456157951953,2.4629459177001753,1.3479323916674184,0.73993544064752237,0.42792109135282069
0.47667789,3.5131121945181194,2.4070514804485885,3.7431990372786554,2.589968321431559,1.3245163390620753,0.73990532411559218,0.42858346069792574
0.47672853,3.4928383580644966,2.1654134813014556,3.8342775141856267,2.7123824490243624,1.3012231833081387,0.74041199275771807,0.42895751899950596
0.47677916,3.480816958581614,1.9489996085759238,3.9005569739867374,2.8264335363225106,1.2781337652872062,0.74147780233977412,0.42901220331150719
0.4768298,3.4774586075420002,1.7730414446014571,3.9413530543060591,2.9293123733358502,1.2551906089359983,0.74311632159672814,0.42872716607320183
0.47688043,3.4836336999892303,1.6485215550841417,3.9567323102418999,3.0188641521460307,1.2324750294485325,0.74530435786553328,0.42809353822504975
0.47693106,3.5007896602252422,1.5837723450085006,3.9478489938507457,3.0938182107656922,1.2099994698271583,0.74799884950528761,0.42711782273461929
0.4769817,3.5304543068552663,1.5824778799141819,3.9162396593419677,3.1537527777542946,1.1877214124604789,0.75116652094220759,0.42581996036189573
0.47703233,3.5739118423120444,1.6438093313229261,3.8644137534800813,3.198088633927783,1.1657481667152996,0.75475872166463565,0.42423106281516298
0.47708297,3.6314817933948356,1.7610752405984433,3.7954717823171817,3.2266341861690111,1.1440924700701649,0.75869085622916699,0.42239319787351426
0.47713361,3.7018329127196146,1.9222097271992094,3.711921014032729,3.2391798593497483,1.1228482816955563,0.76291045893955234,0.42035997185465501
0.47718424,3.7802372447287,2.1129432906462609,3.617346587224167,3.2350819928865291,1.1022312966617398,0.76733610992968249,0.4181934838315331
0.47723488,3.858813954216898,2.3183081269763504,3.5161383086152989,3.2157621744810827,1.0822967313176095,0.77188876326324052,0.41596040627290792
0.47728551,3.926820443834004,2.52360799400997,3.4144376886890897,3.1818711328420237,1.063282367703686,0.77651058555440511,0.41372810448894859
0.47733614,3.9675345466577476,2.7157233869418804,3.319476339893551,3.134561763332639,1.0453893421015299,0.78114923764037147,0.4115653438405435
0.47738678,3.9433708980586828,2.8844128073206075,3.2377166206017303,3.0752861150944577,1.028715951904545,0.78574386465897339,0.40953591347865409
0.47743741,3.8156208381862728,3.0225536563440421,3.1730362234776721,3.0058655737687547,1.0134303838797738,0.79024296581722087,0.40769736823631825
0.47748805,3.5701175447891096,3.1258175151025167,3.1267038714489175,2.9281716676695653,0.99955798996801304,0.7946245841776115,0.40609856579262615
0.47753868,3.2337487660680932,3.191921756212869,3.0977536066023248,2.843968687479399,0.98726472690252653,0.79885096867164884,0.40477743630329854
0.47758932,2.8711572003981178,3.2203300126093599,3.0836828185417882,2.7550640443102239,0.97649512784579962,0.80291328574280807,0.40376022656175137
0.47763996,2.5493623614474794,3.2134517430749789,3.0811689251112306,2.6634143561951791,0.96730043917149056,0.80682078631809562,0.40306052132876846
0.47769059,2.3111529517988205,3.1766244999119269,3.0859285047628213,2.5713105956133973,0.95972805832281682,0.81056255749789574,0.40268144512360365
0.47774122,2.1709626375599265,3.1186675491444338,3.0926223609589725,2.4811500215096873,0.95380320372779948,0.81416199443301451,0.4026136963937626
0.47779186,2.1193387282447649,3.051878571463063,3.0955707539130395,2.3934241428448471,0.94954909444480506,0.81763499622103142,0.40284062361917994
0.47784249,2.1467850523285432,2.9901528884679611,3.08973827915045,2.3113386129124422,0.94724468400376549,0.82096679141570861,0.40333564476681144
0.47789313,2.2498200039398402,2.943925250074289,3.0707194462029039,2.2360925018236828,0.94686543638827547,0.82413853295101602,0.40406555228930929
0.47794376,2.4141204311924578,2.9171536502587183,3.0339835110351667,2.169335534202788,0.94883028669501035,0.82713343100146985,0.40499417166158636
0.4779944,2.6141082506102395,2.9082247712189462,2.975028887620228,2.1123389127027323,0.95319479391340867,0.82994077629556096,0.40608173096354211
0.47804504,2.8166920739672792,2.9128109184512172,2.8902536721045093,2.0657290147575269,0.96016726226780291,0.83254343088608906,0.40728915520537778
0.47809567,2.9918951666600453,2.9263874837396124,2.7780278864572252,2.0310646577363252,0.96987486726454197,0.83494434071218404,0.40857670179341848
0.4781463,3.119190304291922,2.9457189049025723,2.6391505750611284,2.0083575095840307,0.9824326602012371,0.83714495657577848,0.40990920206325132
0.47819694,3.1888192865050637,2.9694401095865204,2.4762533930755817,1.9983126996545024,0.99778752756779565,0.83913871914840632,0.41125480887189125
0.47824757,3.2061150359301087,2.9976183314341647,2.2941027215474494,2.0006222405255034,1.0158967634078817,0.84094249341542771,0.41258896409356294
0.47829821,3.1782827413213561,3.0310113680649859,2.0992696083736764,2.0155475159584513,1.0365199337366027,0.84256604188337303,0.41389156823950202
0.47834884,3.1158667875530721,3.0707922599263413,1.8992423118081354,2.042563407096468,1.0594609280206968,0.84400346877170285,0.41514925200660485
0.47839948,3.0320556265813039,3.1181184426793895,1.701800160199207,2.0813839045989639,1.084415169093718,0.84523480000218065,0.41635151944029469
0.47845012,2.9440571127092667,3.1739959476036539,1.5147893990919541,2.1310933663840421,1.1113581381525266,0.84624556592860689,0.41749434135393382
0.47850075,2.8671179729814411,3.2389775615955765,1.3450476759948737,2.1906990424526733,1.1401228923016662,0.84702840943210522,0.41857489400869541
0.47855138,2.8086972798830652,3.3128974256483446,1.1992468067259758,2.258812769478951,1.1704263976260896,0.84755522715271625,0.41959301035071295
0.47860202,2.7696171647505547,3.3944676953005453,1.0841459608912001,2.3339981412781969,1.2021272924436048,0.84781708150919832,0.42055006848537335
0.47865265,2.7472456201903128,3.4820681946706911,1.0056173354631368,2.4146641070555726,1.2350228694616892,0.84779728383331854,0.42144933025372466
0.47870329,2.7386133231835865,3.5746192452956937,0.96714783888257427,2.4991371526109245,1.268925693356826,0.84748290902527534,0.42228841978546333
0.47875392,2.7414467734243813,3.6730332034417152,0.97047485892951291,2.5855030299334096,1.3036359694585675,0.84686664026730862,0.42306352236691103
0.47880456,2.7544871425931503,3.7805878603114573,1.0145222101951836,2.672005674637806,1.3390487200065029,0.84596624220945649,0.42376729663888513
0.4788552,2.7768746818193049,3.9026028182218089,1.0966169110803621,2.7568949288993529,1.3748931793122907,0.84479527430303214,0.42439152785358936
0.47890583,2.8081282144743804,4.0442402066714811,1.2124988836079824,2.8384103854608802,1.4107151251485524,0.84337896206752405,0.42492743018131685
0.47895646,2.8480154479725699,4.2049541538987283,1.35659801402672,2.9151158554850016,1.4464766040659292,0.84176237990500025,0.42536133529446318
0.4790071,2.8960899089808922,4.3730921605248279,1.5223398628530074,2.9854144361224049,1.4820128973635773,0.83999116849045752,0.42567745019198616
0.47905773,2.9503260593941434,4.5249029066817039,1.7027080885677834,3.0480207315856771,1.5168799125462351,0.83812339204313069,0.42586002383454824
0.47910837,3.0091860438543883,4.6300085568369402,1.8907276334165648,3.1017904127658493,1.5508286565387932,0.8362114401641727,0.42589545370275095
0.479159,3.0706098586783543,4.6576645744083107,2.0809494181109551,3.1456719361019814,1.5836706122124977,0.83431226371938594,0.42577195763985126
0.47920964,3.1327712042455866,4.5911333649618937,2.2677271677823359,3.1789648960321393,1.6151796826836884,0.83245681417719797,0.42547830147747456
0.47926028,3.1947973754732528,4.4365413485305139,2.4450873594834661,3.2010236732280171,1.6452662703374044,0.83068616053452549,0.42500930739694959
0.47931091,3.2568296123163747,4.2185422143712437,2.6075978746758861,3.2115291305200788,1.6737829876078238,0.82901356005146609,0.42435996397313813
0.47936155,3.3197507179276498,3.9683248056995497,2.7505932293210393,3.210436580205752,1.7006195352072604,0.82743184910606049,0.42353267622465618
0.47941218,3.3853808247159964,3.7159828858985304,2.8706727447692986,3.1978496084805097,1.7257474224748905,0.82593208825753517,0.4225336251735336
0.47946281,3.4557726545862835,3.4848890280807097,2.966123371707821,3.1744369594809125,1.7491844407806454,0.8244792901620408,0.4213749854675658
0.47951345,3.5332879790373166,3.2928675984516458,3.0369550296344792,3.1409474436928559,1.7709547309986655,0.82302458633098907,0.42007345957383241
0.47956408,3.6205516378263445,3.152005908996895,3.0852473141832153,3.0973608993498254,1.7911312794800105,0.82152075966466709,0.41865009174159057
0.47961472,3.7201045012797151,3.0704596826195445,3.1142608299277192,3.0428996887025366,1.8098048095585109,0.81992544263388167,0.41713135758066577
0.47966536,3.8339886302001509,3.0519259744439653,3.1270383763381862,2.9762887959188147,1.8270885546584099,0.81819584089649211,0.41554905346962212
0.47971599,3.9630516771298838,3.0972876946452153,3.1281661429844339,2.8965245455396778,1.8430290206001858,0.81629656592706068,0.41394057746241342
0.47976663,4.1055736964882854,3.2008800295924837,3.1227671239215602,2.8039290593298443,1.8576181732957291,0.814203666097712,0.41234588571294234
0.47981726,4.2584089338151934,3.3579939194346831,3.1164911414921308,2.6998559051868862,1.8709262803129341,0.81190958373185707,0.41080769283254837
0.47986789,4.4160946215925456,3.5582592620937401,3.1148799708359327,2.586336986719576,1.8831348892888375,0.80940902209274368,0.40936786403644909
0.47991853,4.572914548489269,3.7882063824755194,3.1224672305815773,2.4653997339098077,1.8942236360515472,0.80670831617178285,0.40806816057390782
0.47996916,4.7212092457514734,4.0328592899116158,3.1428919476674184,2.3386538592901891,1.9042532657736833,0.80384002913066777,0.40694600328369124
0.4800198,4.8581011174411692,4.2742814657889561,3.1799747327498991,2.2070614258560646,1.9131330860893261,0.80083902467405965,0.40603626691732803
0.48007043,4.9697743723409618,4.4954247059933845,3.2366961242046326,2.0711142086501027,1.9210221588884591,0.79772702916456883,0.4053636184850134
0.48012107,5.0327826747502193,4.6794322083844158,3.3153746438812264,1.93125687816932,1.9279302745764673,0.79454833831178329,0.40494291397670756
0.48017171,5.0253918696239825,4.8133598413703584,3.4169658157272305,1.7889186370705275,1.93381216345391,0.7913515242367728,0.40477408733031589
0.48022234,4.9371139216503339,4.889775195719662,3.5392875618202768,1.6459479746260441,1.9386273176699065,0.78817086558687055,0.40484890565693343
0.48027297,4.7652186439905719,4.910434990652158,3.6748114718310982,1.5044089710115596,1.9422407723035415,0.78504557100735517,0.40514885841674952
0.48032361,4.5208457711070125,4.8813181275879147,3.8117495547917621,1.3665692164020946,1.9446920080843826,0.78201544585079907,0.40564579756235586
0.48037424,4.2294930440627541,4.8125830122695783,3.9370028050065931,1.234680834058312,1.9458118264832471,0.77911586994436433,0.40630183696034478
0.48042488,3.9315770106377887,4.7152954141931991,4.0383167726540137,1.1106712583726719,1.9456139621799533,0.77638541037793263,0.40707388020576096
0.48047551,3.6679401051158371,4.5970145213114559,4.1075433492141995,0.99626773573486427,1.943833516006483,0.77385448572092397,0.40791708559875517
0.48052615,3.4756829817730899,4.4616659623258261,4.1410282500638411,0.89293592022272494,1.9404038703631576,0.77155147720865391,0.40878772836944982
0.48057679,3.3677984000514161,4.3120356229373131,4.1376620087088298,0.8019657234608395,1.9356182702256446,0.76950863696184857,0.4096470404688749
0.48062742,3.3530671647718937,4.1496495058112792,4.0991730810521654,0.72471010334562069,1.9293065354806263,0.76773946047155617,0.41046111331203455
0.48067805,3.4193580184756214,3.9782477601525077,4.0279078795573184,0.66262681316642524,1.9205325010432628,0.76626059349523512,0.41120364800119685
0.48072869,3.5545128960174912,3.8058765224712645,3.9266093364063996,0.61610431226944995,1.9097309522989201,0.76506828790579284,0.41186135667654888
0.48077932,3.7409167988858414,3.6449151709406653,3.7981021495901874,0.58555712518442637,1.8971094284458641,0.7641533809906077,0.41242990373843369
0.48082996,3.9604160150434713,3.5086055710620645,3.6459686032378666,0.57142085390526309,1.8828633381069591,0.7634685502310945,0.41291275712721687
0.48088059,4.1930238887396518,3.4042631435084858,3.4748387130694018,0.57326592664459908,1.8669424265306094,0.76297120965812282,0.41332103129842995
0.48093123,4.4192630349710802,3.3317356974956991,3.2907582013189947,0.59052293997322991,1.8492953359686204,0.76261705510308742,0.41367711254622941
0.48098187,4.6224722909939642,3.2858104899135445,3.1007058986509879,0.62215987809910411,1.8298623907436133,0.76236118969388678,0.41400477296890731
0.4810325,4.7888720656972925,3.2592332852733499,2.9125728746439279,0.66697869918471175,1.8089292597727993,0.76211528060086664,0.41433009239468832
0.48108313,4.9087981245780021,3.2458039491330219,2.734562825523374,0.72335651355692554,1.7865247346680631,0.76183845414524076,0.41467980583981162
0.48113377,4.9763683336916689,3.2420071096116829,2.5742152227223492,0.78971509719343691,1.7631292711432562,0.76145252661649687,0.41508177536165042
0.4811844,4.9881622105992989,3.2470383710629251,2.4379362964581741,0.86455971902067508,1.7384211788663371,0.7609001889984055,0.41556161042234485
0.48123504,4.9451730311034767,3.2613654076619736,2.3310317102278049,0.94633172027810697,1.7126214303372862,0.7601419050187499,0.41614098320287468
0.48128567,4.8559753821415139,3.284773935741673,2.257462604194524,1.03330837719782,1.6861662640832906,0.75914082561357066,0.41683579280195321
0.48133631,4.7345749939212496,3.3146501160697275,2.2196246736268224,1.1241423754383375,1.6592374547649926,0.75788311503310657,0.41765747021807575
0.48138695,4.5883239123431672,3.3452019454873438,2.2191083430862824,1.2180089160465641,1.631953089481851,0.75635814169372562,0.41860954561546537
0.48143758,4.4290840160296296,3.3696516780417256,2.2534048916935081,1.313977933799197,1.6044954657988666,0.75458190415221171,0.41969043856629457
0.48148821,4.2734817602212694,3.3825246914976721,2.3208618813590811,1.411803475233145,1.5769080398390012,0.75259178140257754,0.42089361968527406
0.48153885,4.1335024750883829,3.3816897335845693,2.4180929571167962,1.5113702126520205,1.5495164450888799,0.75042959243268903,0.42220557673808923
0.48158948,4.0132914305272864,3.3690074466577382,2.5405955825972746,1.6131385954988375,1.5224615416777023,0.74815977321319416,0.42360531149267322
0.48164012,3.911390337819777,3.3477209808811903,2.6827980208412412,1.7178473538393662,1.49584838031086,0.74585955110470659,0.42506423947523797
0.48169075,3.824133223044921,3.3180280529194341,2.8386853067805884,1.8262623209349504,1.4697972658480036,0.7436095566124068,0.42654551996097834
0.48174139,3.748583343769162,3.273306121739251,3.0022838889980226,1.9393180159520271,1.4443427119341563,0.74149361239158063,0.42801140103144181
0.48179203,3.6834203760997668,3.1995451333640759,3.1673724756889663,2.0574489881344786,1.4194278290322155,0.73960364370363729,0.42941839386027636
0.48184266,3.6280257888628364,3.0803882289555857,3.3278705394893096,2.1806208918633594,1.3950135195321942,0.73802344238211548,0.43071940673784226
0.48189329,3.5818664898655284,2.9073701925530822,3.4784579642100342,2.3075063789914028,1.3709888483957799,0.73682917862567188,0.43186445563855014
0.48194393,3.5444833991720901,2.6879140817442395,3.6141072587610208,2.4361681866025489,1.3472783130322386,0.73609458380370818,0.43280450323900205
0.48199456,3.5153655025937955,2.4435134011734934,3.7307326797827711,2.5637792987110406,1.3237762557966937,0.7358783442223451,0.43349393507492961
0.4820452,3.4942961929577394,2.1999332926414903,3.8250035759148937,2.6874031913515162,1.3004747109068413,0.73621470616057649,0.43389352469211129
0.48209583,3.4814491739150584,1.9790723273624093,3.8946453169600774,2.8034461238235009,1.2773445644632717,0.7371239536208809,0.43397389997402525
0.48214647,3.4772275987498436,1.7967438508300371,3.9388242797609987,2.9086959706687532,1.2544185173174394,0.73861580064039478,0.43371671191585764
0.48219711,3.4823771730415287,1.6644163847457585,3.95751904513408,3.001098455809776,1.2316531767863497,0.74067537845148068,0.43311063270242367
0.48224774,3.498340875890674,1.591060181367955,3.9517424057718822,3.0790445179874739,1.2091250939003457,0.74327179722053316,0.43215734694334312
0.48229838,3.5266777119083761,1.5808422222411491,3.9229642666397484,3.1420954277582998,1.1868146528514956,0.74636319469524803,0.43087423362232152
0.48234901,3.5686602682650612,1.6336410939504971,3.873621415558953,3.1895569047375236,1.1647785175260188,0.74989277760854811,0.42929272029549281
0.48239964,3.6248549355087643,1.7438765575205688,3.8067318415857816,3.2213103890036594,1.1430927155319306,0.75379080974351609,0.42745688804227211
0.48245028,3.6940992545037226,1.8998277810702366,3.7249284209685953,3.2372299234976643,1.1218617409212128,0.75799186007025576,0.42541838858857589
0.48250091,3.7718556990436949,2.0875325331926526,3.6316097268848186,3.2365140902836655,1.1012241074332456,0.76242321408586755,0.42323663034701436
0.48255155,3.8509968256114209,2.2921302825812795,3.5309965774979681,3.2202169002833823,1.081236121928157,0.7669988818857798,0.42097734106259171
0.48260219,3.9205907343103887,2.4986030768166767,3.4290793254225811,3.1893449357594781,1.0621755964132946,0.77166677571190423,0.41870796853769526
0.48265282,3.9658565201760494,2.6935875646946328,3.3330256039918749,3.1447913366615352,1.044209851874546,0.77636513614567781,0.41649927334889314
0.48270346,3.9506441795245628,2.8664041931676012,3.2495301563172205,3.0879476041165566,1.0274186162380659,0.78103324856129053,0.41441622896985059
0.48275409,3.8350351102053559,3.0095028890604039,3.1828281299498631,3.0205644351612122,1.0119891120779034,0.78563036889196225,0.41251830949773516
0.48280472,3.6015188686025494,3.1181794882651892,3.1344387621031582,2.9446056433202106,0.99797518064990309,0.79012999313954679,0.41085560959765738
0.48285536,3.2722053529620574,3.1899372883849706,3.1036834084635543,2.861674944899304,0.98553332793522941,0.79449394530098694,0.40946597423490622
