Physical Time (s),ea_right Monitor (kg-m/s^3): right_cv1,ea_right Monitor (kg-m/s^3): right_cv2,ea_right Monitor (kg-m/s^3): right_cv3,ea_right Monitor (kg-m/s^3): right_cv4,ea_right Monitor (kg-m/s^3): right_cv5,ea_right Monitor (kg-m/s^3): right_cv6,ea_right Monitor (kg-m/s^3): right_cv7
0.59273331,1.1329292953070311,0.097110574836855215,1.308225889562959,0.35325405226042161,1.2375891963949177,0.80584210190370409,0.4586246440715529
0.59278394,1.0559414750141987,0.083604786245194213,1.3837772026250126,0.35771662592617276,1.225732886431012,0.80432788434566382,0.45846842803237681
0.59283458,0.98031156636739047,0.075240351832437075,1.4523461912676159,0.36212460125791091,1.2133190925511859,0.80285212735512668,0.45831644176874731
0.59288522,0.90559493377145228,0.071891098110836216,1.5124955448536523,0.36650116047178205,1.2004431908762394,0.8014162548050513,0.45816973728797961
0.59293585,0.83184400067895581,0.073534898621846048,1.5629859234880552,0.37085164398095716,1.1871760120399946,0.80002175348055626,0.45802933782009037
0.59298648,0.7596523196551187,0.08021302053497785,1.6027743221385036,0.37518215745958561,1.1735856999648391,0.79867065663581738,0.45789627192108984
0.59303712,0.68976122884039082,0.092030381901638952,1.6310625386675948,0.37953161485941334,1.1597434112744176,0.79736475350650704,0.45777150789780141
0.59308775,0.62288659938396762,0.10913441200423976,1.6472156947564736,0.3839086704439521,1.1457129313972469,0.79610641571070762,0.45765592851959513
0.59313839,0.5596825676660635,0.13168664487357065,1.6510700197507298,0.38835088175133103,1.1315528371554389,0.79489886792686004,0.45755028473002535
0.59318903,0.5006578760237872,0.1597967067688198,1.6426120104055315,0.3929388329612728,1.1173146421615028,0.79374481320490942,0.45745515293267364
0.59323966,0.44614238971626591,0.19348126320354053,1.6220065372563337,0.39773295516212698,1.1030409800364942,0.79264767907713896,0.45737112352504466
0.59329029,0.39625185015394127,0.2326563662976979,1.5900384755689982,0.40278588909267787,1.0887651091880461,0.79161105870679127,0.45729856015347675
0.59334093,0.35093293542938903,0.27721489051172943,1.5475001453339596,0.40817962973907612,1.0745221336925375,0.7906396966235375,0.45723755726103243
0.59339157,0.31007808973267076,0.32718848670870365,1.495237528925909,0.41401708759296446,1.0603448165477674,0.78973897684744421,0.45718816031723442
0.5934422,0.27358178966334812,0.38283764296007061,1.434335589581021,0.420433816147814,1.0462662880032663,0.78891471237082167,0.45715020301409126
0.59349283,0.24136998129382634,0.44455119160237766,1.3659088590905404,0.42758156858335028,1.0323200710333698,0.78817367359756096,0.45712333375834435
0.59354347,0.21339477270188525,0.51242459940765672,1.2912625918172151,0.43563163863660642,1.0185422845436805,0.78752336127993805,0.45710688076197625
0.5935941,0.18961779310477392,0.58560895511717725,1.2117381668792593,0.44477498879232102,1.0049808183367686,0.78697191383193021,0.45709984727740133
0.59364474,0.17000578993961848,0.66181682901164918,1.1286821417867769,0.45522724386176011,0.99168434307603459,0.78652743902394384,0.45710127476440549
0.59369538,0.15453048287081117,0.73742242855205242,1.0434498348323731,0.46720128399729544,0.97871023523177225,0.78619792811976064,0.45711016759477852
0.59374601,0.14317200389697188,0.80825948304097839,0.95733398158458749,0.48088665661160596,0.96611879359709851,0.78599211784801293,0.45712550969349486
0.59379664,0.13592960518913208,0.87083383403456449,0.87157487803664679,0.49642538282434362,0.95395361597299522,0.78591732209429255,0.45714615928292085
0.59384728,0.13282428009399089,0.92256532731066621,0.78735285584225789,0.51392153123942208,0.94225844866042419,0.78598145390256802,0.45717081435830159
0.59389791,0.13390824400985149,0.96162153235190506,0.70570662010331442,0.53344142692912389,0.93107235091846652,0.78619173741751869,0.45719840626646913
0.59394855,0.13927033904544736,0.98684547639469822,0.62750535444395517,0.55501101145018594,0.92042221694437798,0.78655467291129333,0.45722807855324243
0.59399919,0.14904824339558798,0.99764332551141599,0.5535148952764819,0.57861640485165777,0.91033065270130953,0.78707573814799803,0.45725919154460776
0.59404982,0.16346228008484645,0.99372189653813769,0.48437720641050919,0.60419036112951885,0.9008133674254265,0.78775890710300256,0.45729139090544874
0.59410045,0.18277598313189158,0.97559787421956778,0.4206118136198882,0.63160795452552965,0.89188330383922199,0.78860577939777488,0.45732458792047892
0.59415109,0.20729368582199215,0.94439208754634807,0.36258008222406857,0.66065970825352405,0.88355530061688314,0.78961706307537982,0.45735875022456074
0.59420173,0.23736590616873807,0.90176416240146207,0.31050278686976951,0.69115689684223414,0.87584196517028257,0.7907928312073963,0.45739406129810783
0.59425236,0.2734156954344043,0.84984439373880627,0.26444497469711076,0.72293355646846091,0.86875098586383404,0.79213123897040449,0.45743093796760875
0.59430299,0.31589291456528379,0.79103451388446178,0.22438687549735883,0.75575656065706887,0.8622923353572457,0.79362867431803452,0.45746997122752497
0.59435363,0.36513852654802798,0.7278258383835231,0.19018561117889785,0.78933409241593122,0.85646690772363687,0.79528032796968862,0.45751188558776901
0.59440426,0.42122141780588518,0.66265518169331006,0.16159168559750847,0.82333189471145807,0.85126749080627073,0.7970799952779889,0.45755739332989248
0.5944549,0.48345500584821249,0.59774410110483389,0.13827025543004087,0.85744152602865809,0.8466826153295689,0.79901943788575369,0.45760720192454934
0.59450554,0.54986596527845855,0.53496736688325919,0.11984825056827692,0.89136217698099218,0.84270406004697795,0.80109005423295587,0.45766202078352264
0.59455617,0.6167861186387289,0.47579409468160905,0.10597394019179125,0.92482548695609179,0.8393222985783082,0.80328168650397258,0.45772245462096817
0.5946068,0.67905700537602176,0.42126230380321811,0.096350723951721048,0.95754519262896565,0.83652461566362801,0.80558368304378336,0.45778900133938938
0.59465744,0.73102136509905125,0.37204078693950343,0.09075558942434013,0.98918863952782554,0.83429767324096205,0.8079847807676348,0.45786193124320146
0.59470808,0.76926845511018793,0.3284622924364225,0.089071309945941923,1.0194079058064449,0.83262925841085755,0.81047263339275721,0.45794130596483656
0.59475871,0.79375700737613142,0.29056825941637332,0.091236926485658842,1.047871966195826,0.83149798683108289,0.81303541871184126,0.45802699425172888
0.59480934,0.80681765578340336,0.25819130709668026,0.097267025518398595,1.0742543787107808,0.83090603529880913,0.8156614109973227,0.45811871579478503
0.59485998,0.81043472930683891,0.23098977295991971,0.10718277302487667,1.0982743628528784,0.83085026126413153,0.81833711484219718,0.45821601095501924
0.59491061,0.80477566858859484,0.20844257005389649,0.12097134284239201,1.119616245758059,0.8313350766168448,0.82105288915674912,0.4583181408459962
0.59496125,0.79107536639793219,0.18990952042475298,0.13860260594353066,1.1380385110399713,0.83237819710296834,0.8237978933211153,0.45842430816310409
0.59501189,0.77243816035624513,0.17480473592833143,0.15999989835724351,1.153331025060083,0.83400372202796347,0.82655767797108193,0.45853359361500212
0.59506252,0.74947147743988818,0.16271466154062147,0.18501375068540832,1.1652985868658312,0.83623219180555108,0.82931374346689446,0.45864497237527824
0.59511315,0.72160661009379523,0.15344515215274512,0.21335688596151459,1.1738297879664361,0.83911367041526308,0.83204630023390225,0.45875749777603581
0.59516379,0.68941256355837544,0.14697822981154429,0.24461261810981871,1.1787698115839813,0.84266712348836992,0.83473540593289142,0.45887011503244579
0.59521442,0.65553011606762446,0.14339070663448197,0.27824967396637718,1.1800127825264357,0.84691621939258988,0.83735947768343455,0.45898179130964684
0.59526506,0.62196676205958146,0.14282244797613941,0.31360747264012945,1.1775512528080394,0.85189105417268085,0.83989694311092222,0.45909156030836057
0.5953157,0.58925591217679363,0.14542330473468265,0.34990612450591518,1.1714402537739879,0.8576216544445201,0.84232744946221483,0.45919855909353996
0.59536633,0.5574020327786835,0.1513594221864728,0.38627117089585039,1.1617073044566275,0.86413277671143851,0.84463213849503771,0.45930199765349827
0.59541696,0.52672526324508706,0.1608058231700808,0.42180362108985137,1.1484902642182169,0.87143544700170994,0.84679505725785664,0.45940116654667712
0.5954676,0.49837489968841209,0.173977968235726,0.4556134738261296,1.1319324714403178,0.87951548652317635,0.84880333799874086,0.45949552432404173
0.59551824,0.47327257161228797,0.19113370782769157,0.48684914646871824,1.1121926723152775,0.88835264121704793,0.85064782334668632,0.45958465448906094
0.59556887,0.45184214262650829,0.21257687965433955,0.51470707981811914,1.0895024507256814,0.89791835691129829,0.85232258009251671,0.45966825077850559
0.5956195,0.43404881933093636,0.23864961280555497,0.53843617035251745,1.0640929147823341,0.90818030267510852,0.85382298260379064,0.45974614839098504
0.59567014,0.41956880573661914,0.26974098126816093,0.55740171186691734,1.0362528093193653,0.91910177250759606,0.85514779739284297,0.45981821199429007
0.59572077,0.40804331194949089,0.30627144727395372,0.57107802718261991,1.0062801301303965,0.9306393813778554,0.85629889768726075,0.45988432533602863
0.59577141,0.39910486156326752,0.34869348960252111,0.57915481249633838,0.97445213421509536,0.94275008792672388,0.85727933496999342,0.45994436959525753
0.59582205,0.39249439296738109,0.39750922170418812,0.58142835060511788,0.94106721146149841,0.95538284557399011,0.85809300186195592,0.45999819826101906
0.59587268,0.3878673424748304,0.45331866643625929,0.57793171439247404,0.90643237164912971,0.96848817148266975,0.85874306873442241,0.46004575315580976
0.59592331,0.38440595219176921,0.5169138317874955,0.56890667257544281,0.87085805461417987,0.98201415486667676,0.85923412986353997,0.46008689976994777
0.59597395,0.38088274280066015,0.58941720217470073,0.5548034874629606,0.83466301905060813,0.99591508243143778,0.85957136536792211,0.4601214443412211
0.59602458,0.37628433341927836,0.67239966543005059,0.53608960486280344,0.79815233181520784,1.0101414336383481,0.85975999482095788,0.46014913705348726
0.59607522,0.37004731677413299,0.76777086166379127,0.51333322176342877,0.76162464408628494,1.024646572264017,0.85980583265957577,0.46016975464610493
0.59612586,0.36202674912489091,0.87731555860971189,0.48713640898596611,0.7253554301207612,1.0393871618966848,0.85971452048001473,0.4601831001154757
0.59617649,0.35228151038512928,1.0019054466453388,0.45819264949734312,0.68959486707283324,1.0543093469228075,0.85949214080791636,0.46018889947620195
0.59622712,0.34165441335297858,1.1406353419576547,0.42716764219970071,0.65458244227355766,1.0693607776090361,0.85914498501659475,0.46018684868531134
0.59627776,0.33114692970016496,1.2903245223753701,0.39476217714353068,0.62054041236985857,1.0844988586374147,0.85867887982920321,0.460176694155155
0.5963284,0.32190376802327747,1.4457167367216572,0.36167002326811348,0.58766577140100484,1.0996798100760912,0.85809891138027938,0.46015826059896353
0.59637903,0.31497577677006799,1.6004217440330348,0.32860387580078076,0.5561376586518415,1.1148497846892294,0.8574108809468699,0.46013151790811041
0.59642966,0.31122390433327246,1.7481827385126483,0.29627505315221064,0.52611193515206656,1.1299508891039081,0.85662065203183002,0.46009649559226573
0.5964803,0.31125737608641718,1.8838522538315867,0.26536119070415592,0.49772940326043774,1.1449220366821575,0.85573333741950575,0.46005321912730796
0.59653093,0.31546516519917289,2.0036802313085933,0.2364684350129857,0.47109479186211684,1.1596999601964257,0.85475477579393466,0.46000196683709449
0.59658157,0.32407334584893865,2.1051940370060089,0.21013448481027655,0.44629250358874395,1.1742169658531476,0.85369099645397328,0.45994302171126389
0.59663221,0.33722954999115845,2.1867770744099904,0.18681853024222947,0.42340110726206215,1.1883989788530449,0.85254829074089544,0.45987673894634512
0.59668284,0.35502352680415938,2.2474312576459523,0.16687131514133249,0.40247213069084908,1.2021649885349408,0.85133215445293597,0.45980360868293302
0.59673347,0.37752155747841271,2.2863332287922034,0.15056288749718694,0.38353213168511507,1.2154395987641944,0.85004716961103355,0.45972426429125213
0.59678411,0.40479096132658077,2.3028472368115351,0.1380644745119167,0.36659129462704249,1.2281467973105702,0.84869896711387971,0.45963947655862192
0.59683474,0.43697631128826414,2.2963287256189391,0.1294385164057141,0.35163753063673781,1.2402163972474562,0.84729283270653766,0.45955016259789216
0.59688538,0.47435831469887296,2.2665811771523394,0.12470241788287056,0.33864874376431936,1.2515790761702472,0.8458340939562583,0.45945738155389143
0.59693602,0.51742268561202309,2.2138003368331987,0.12385676761834408,0.32757987762887025,1.2621719159296634,0.84432838019700995,0.45936211852777115
0.59698665,0.56684937461711526,2.1386468585948823,0.12688961540718102,0.31836408962495849,1.2719320160314709,0.8427812134023136,0.45926540809518984
0.59703728,0.62349860594987816,2.0425643100177386,0.13387870323436946,0.31092679485110897,1.2807993241868203,0.84119783091969835,0.45916826297314295
0.59708792,0.68847468557923996,1.9277688651189122,0.14490962904054144,0.30516740825726535,1.2887227283338836,0.8395830694824018,0.45907167117524644
0.59713856,0.76323134177792173,1.7972552418828087,0.16016106597090771,0.30097254633799286,1.2956524851565392,0.83794166252311508,0.45897662417850171
0.59718919,0.84938716805603287,1.6547662555399822,0.17988815333852914,0.29822577845717246,1.3015449818814837,0.83627849225014272,0.45888387220571669
0.59723982,0.94794646001422367,1.5045896465138244,0.20444838295941448,0.29681491653807179,1.306353783585132,0.83459833364939551,0.45879411221188759
0.59729046,1.0590492775645157,1.3512455258294969,0.23430698769519187,0.2965857407101693,1.3100529360788109,0.83290578887047717,0.45870776629304266
0.59734109,1.1808659835743007,1.1991772530591187,0.26999748941776841,0.29739188679222106,1.3126269636558336,0.83120513186009182,0.45862508240648875
0.59739173,1.3080051091147467,1.0522448707624104,0.31203726438682233,0.29907185602343106,1.3140710915658553,0.82950068850410485,0.4585460550510303
0.59744237,1.4316222168197099,0.91350629535688743,0.3607811074026287,0.30146847643046615,1.3143800097238687,0.82779648308313158,0.45847056602889641
0.597493,1.5409875792657961,0.78518624286874661,0.41635366447936728,0.30447266128100969,1.3135436283796527,0.82609619704072279,0.45839837359868729
0.59754363,1.6247108312510783,0.66857151317174957,0.47861279336451185,0.3079605417523128,1.3115948399438222,0.82440383485375912,0.45832911452033487
0.59759427,1.6747104899196776,0.56422567883430041,0.54708477218335849,0.31182193909479322,1.3085958235128567,0.82272200558907471,0.45826236076206017
0.59764491,1.6888981354902231,0.47217989065178889,0.62109304192086789,0.31595682001954056,1.3045235816350036,0.82105305745039547,0.45819774382863993
0.59769554,1.6676521114663505,0.39209609002646351,0.69982738590899884,0.32032096074433059,1.2993570752247878,0.81940068047851256,0.45813498003887354
0.59774617,1.6195821390594183,0.3233778707256092,0.78244319782112937,0.3248091022590866,1.2931765833979507,0.81776936495520147,0.45807395774048687
0.59779681,1.5517738090558555,0.26523447256105465,0.86796461184109919,0.32939709127542577,1.285975929153788,0.81616220723830935,0.45801465077795428
0.59784744,1.4727771068592206,0.21674006360463474,0.95529791298859001,0.3340190692788656,1.2777954679765053,0.81457953410762685,0.45795723634321239
0.59789808,1.3886921427356769,0.17687642629447206,1.0432761950876639,0.33861946868000009,1.2687727439616119,0.81302277042192805,0.45790215122478983
0.59794872,1.3044350320894251,0.14461270594466608,1.1306076559653264,0.34320888226187163,1.258997518656108,0.81149434397894693,0.45785002652306728
0.59799935,1.2223043912862257,0.11901746335995089,1.2158343022428482,0.34776173856705772,1.2485032151336359,0.80999533688705305,0.45780153048434241
0.59804998,1.1428645008143465,0.099367744163409766,1.297398323608397,0.35226891969076812,1.2373283210791217,0.80852658669820943,0.45775745309823734
0.59810062,1.0656147455300038,0.08517145980673721,1.3737085869820398,0.35670947874182135,1.225517696911874,0.80708943650054032,0.45771870324626568
0.59815125,0.98980818212559718,0.076141537655585873,1.4432306698172863,0.36109461010130001,1.2131469149456966,0.80568593371431885,0.45768623244390561
0.59820189,0.91496584486217192,0.072137732953476391,1.5045073896052381,0.36544706445691133,1.2003109285860107,0.80431736499949402,0.45766110300259738
0.59825253,0.84105763260027389,0.073125122064904804,1.5562759574146763,0.36977602705193785,1.1870824372221458,0.80298533008510076,0.45764429565277021
0.59830316,0.76861986525093307,0.079138295301891828,1.5974633087361934,0.37408491126415699,1.1735303373458079,0.80169201551864055,0.45763668500267157
0.59835379,0.69838027153266091,0.090272761694574419,1.6272448413001634,0.37841417526073445,1.1597248326585188,0.80043967645372638,0.45763904697287622
0.59840443,0.63108736432836232,0.10667061616234527,1.6449594992493659,0.38277343965928973,1.1457312959536337,0.79923057862220814,0.45765205186061941
0.59845507,0.56738690549266524,0.12849906860033597,1.6503753959590395,0.38719567293153057,1.1316082737311568,0.79806704408209406,0.45767624404559187
0.5985057,0.50780995744060708,0.15587489686116249,1.6434888625622368,0.39176018841719507,1.1174080614361384,0.79695227507405608,0.45771212284079588
0.59855633,0.45271583502285551,0.18882737626436072,1.6243651123637166,0.39653123486568953,1.1031741412936547,0.79588922666939721,0.45776007066959629
0.59860697,0.4022435865226805,0.22728033633072869,1.5937885192712169,0.40155938278463688,1.0889395033234708,0.79488153048521981,0.45782019823670062
0.5986576,0.35635842419959152,0.27112261931936704,1.5525412440106483,0.40692369814405127,1.0747385969495213,0.79393442253292745,0.45789241983387441
0.59870824,0.31495218820530541,0.32035828846465431,1.5014550976209287,0.41272440173903829,1.0606041934666761,0.79305293149771239,0.45797648089683202
0.59875888,0.27791784644110834,0.37521591124673181,1.4415864583831346,0.41909447323703508,1.046568360601096,0.79224283812647911,0.45807194679600044
0.59880951,0.24517483711575633,0.43608359601098862,1.3740432677261927,0.42618368952039321,1.0326640178592712,0.79151136186436966,0.45817826242383158
0.59886014,0.21667347719621316,0.50313332833258417,1.3001067892753384,0.43416085676834437,1.0189255065064768,0.79086656425587298,0.45829475387630209
0.59891078,0.19237658437977662,0.57566875753273505,1.2211266803900942,0.44321484607753686,1.0053987703289631,0.79031602812085056,0.45842044152413181
0.59896141,0.17224955158760807,0.65160301324783521,1.1384409648148248,0.45355959968241977,0.99213109506631236,0.78986819948657916,0.45855408843317064
0.59901205,0.15626354407042004,0.72744708867049146,1.0534142821226826,0.46540930068164493,0.97917763894335463,0.78953135726441381,0.45869434940534026
0.59906269,0.14439671689464428,0.79904355168364816,0.96734248503728304,0.47895708740177101,0.96659862049095013,0.78931386965072314,0.45883996131438809
0.59911332,0.13664821791685552,0.86277007546140805,0.88147649409440076,0.49435007676882303,0.95443981466664218,0.78922373258269474,0.45898978504942411
0.59916395,0.13303151974978183,0.91594532099639037,0.79700443011135125,0.51169616452831457,0.9427436285972195,0.78926905037853912,0.45914263777426789
0.59921459,0.13359895075188763,0.95665936294979548,0.71498936833803173,0.53106469693634561,0.9315510431456876,0.78945691046184163,0.45929732590478134
0.59926523,0.13843288728509126,0.98365641818373128,0.63631995291572763,0.5524848558436436,0.92088985405275348,0.78979396047436357,0.45945284451902935
0.59931586,0.14766336465561838,0.99630981802448937,0.56177561901830164,0.57594948306096705,0.91078287226016608,0.79028560526054148,0.4596084151772456
0.59936649,0.16150452848450356,0.99426470087776631,0.49201104815331737,0.60139420008063393,0.90124731261867064,0.79093600390743424,0.45976350660511422
0.59941713,0.18021026877937468,0.97791666150474255,0.4275662554090473,0.62870009959476369,0.89229579808116677,0.79174745693440063,0.45991782263847497
0.59946776,0.20408270106609974,0.94834002121870165,0.36882205003054963,0.65766685256790203,0.88394325039095967,0.79272097104587402,0.46007119631486904
0.5995184,0.23346214492913989,0.90711464371455408,0.31601553322388054,0.68809530475608627,0.87620233200322961,0.79385650227745919,0.46022374970474744
0.59956904,0.26876869706058221,0.85632307465777513,0.26922839403347798,0.71982409611962772,0.8690814600925193,0.79515253992634605,0.46037579405013163
0.59961967,0.31044719149942679,0.79833284145388739,0.22845417099277771,0.75262630911979278,0.86258995236332503,0.79660494138299565,0.46052781677822963
0.5996703,0.35886521692876766,0.7356327938103201,0.19356321917587646,0.78621378928667707,0.85673063134763594,0.79820930616137176,0.46068052180848584
0.59972094,0.41412989923802701,0.67067117433186774,0.16431979676282485,0.82025358554038186,0.85149726047896446,0.79995947976282078,0.46083479651298648
0.59977158,0.47569000960058877,0.60569784143683469,0.14039713382184252,0.85443406182097636,0.84687773534171151,0.80184708565611851,0.46099149902431691
0.59982221,0.54174387806974511,0.54263489716826674,0.12142321313168007,0.88845195652933706,0.8428645476612564,0.80386316533567448,0.46115087708474251
0.59987284,0.60882062124147562,0.48299674667674342,0.10704341036228678,0.9220370894076606,0.83944718402315688,0.80599807086177822,0.46131337101188763
0.59992348,0.67191800689153103,0.42787929958221865,0.096952745926623479,0.95490824815426323,0.8366142773130425,0.80824059923523384,0.46147930445093316
0.59997411,0.72538324165215962,0.37798875129685033,0.090917984479149491,0.98673404702677414,0.83435331943736946,0.81057989660655205,0.46164871057936357
0.60002475,0.76530124511952868,0.33369589647315412,0.088813948691948835,1.0171681661308585,0.83265155326865492,0.81300473625152836,0.46182127472301138
0.60007539,0.79134306425318368,0.2950799092208003,0.090571030743579126,1.0458763801219511,0.83148777740493507,0.81550322612726323,0.46199689216530671
0.60012602,0.80566119459917773,0.26199697116415444,0.096201032763017585,1.0725333652141218,0.83086287549904625,0.81806255095441638,0.46217524909293273
0.60017665,0.81039480915832451,0.23413063892157376,0.10572509006729051,1.096850343098009,0.8307743805768868,0.82067182848751286,0.46235570552969529
0.60022729,0.80590427453019042,0.21098528349630755,0.11913460483520026,1.1185174183601749,0.83122536575162698,0.82332180826636991,0.46253730254761932
0.60027792,0.79302072478044794,0.19193341363865482,0.13640065685746441,1.1372840456000439,0.83223385182909593,0.82600143928683578,0.46271909889375273
0.60032856,0.77491733008125641,0.17637596041136694,0.1574511944397364,1.1529342263945341,0.83382308440193997,0.82869560898824968,0.46290010975321871
0.6003792,0.75255385140870878,0.16387799624775956,0.18214637746056705,1.1652746924858084,0.83601307403322289,0.83138623182977356,0.46307951052483337
0.60042983,0.72533599225835887,0.15422247676626805,0.21021047326462708,1.1741890058562579,0.83885383204428154,0.83405444813250795,0.46325605768280198
0.60048046,0.69354285512238811,0.14737372593074188,0.24123626854054808,1.1795199494039872,0.84236555282649062,0.83667941763032749,0.46342849103469363
0.6005311,0.65975432139473811,0.1433998002916036,0.27470100394519248,1.1811605738694282,0.84657185486403397,0.83923975103574677,0.46359570432959413
0.60058174,0.62613326127590396,0.14243437406389253,0.30995483291132508,1.179089526904858,0.85150343251837957,0.84171290912480679,0.46375671191167578
0.60063237,0.59329552955152531,0.14462596828637111,0.3462258524363096,1.1733649976072986,0.85719012880688561,0.84407755142847207,0.46391029431292957
0.600683,0.56132909871454406,0.15013751280018559,0.38264225019890702,1.1640089280402885,0.86365885037218515,0.84631462695727877,0.46405552941577877
0.60073364,0.53044170986080585,0.15913995177066548,0.41830503123775192,1.1511472529107125,0.87092050056099812,0.84840734418595853,0.46419169474291239
0.60078427,0.50171340378731699,0.17184144330305923,0.45231932897268906,1.1349316607503677,0.87896331930715377,0.85034367711020198,0.46431826852597391
0.60083491,0.4761531039482112,0.18849372254597441,0.48383001061326941,1.1155134357741905,0.88776702824355502,0.85211418939774419,0.4644348028203274
0.60088555,0.45424177709261532,0.2093936584774756,0.5120257279672098,1.0931212207087404,0.89730461793427729,0.8537122186336018,0.4645409318108763
0.60093618,0.43598364825283314,0.23487716091887656,0.53614782309625297,1.0679805780175815,0.90754364328797121,0.85513399729137096,0.46463647312338174
0.60098681,0.42108109944004896,0.2653269649410509,0.55554842296516493,1.0403771740655046,0.91844793703138339,0.85637779586732454,0.46472135805475123
0.60103745,0.4091728231862567,0.30115990640383139,0.56969250549734551,1.0106119145056678,0.92997422483504744,0.85744535618203643,0.46479556925674415
0.60108808,0.39990068960287867,0.34282202207853751,0.57825414783355455,0.97896242238801123,0.94207929421853187,0.85833939945635729,0.46485917001415966
0.60113872,0.39298756985604,0.39080664911913254,0.58101731147778635,0.94572447404662752,0.95471261382119699,0.85906423055505254,0.46491227293179316
0.60118936,0.38812579346999859,0.44569760134235825,0.57799698575622349,0.91120194309391167,0.96782449606111609,0.8596235158408464,0.46495492692120993
0.60123999,0.38456947591313434,0.50825678166129207,0.56941631331815057,0.87570696747518018,0.98136287019801471,0.86002175995399788,0.46498705945584395
0.60129062,0.38111256972556956,0.57955213047025134,0.55572326872857114,0.83955705179146567,0.9952819853780337,0.86026458772454573,0.46500871475818062
0.60134126,0.37668389333906455,0.66109976426542683,0.53738307250120809,0.80305988593863675,1.0095323613278944,0.8603575010072112,0.46501992641825035
0.6013919,0.37066236200001362,0.75478159861522642,0.51495513685406646,0.76651375807340449,1.024066938924646,0.86030587866807784,0.46502067116941143
0.60144253,0.36289858627504118,0.86244136845154995,0.48904288694008896,0.73019777749514325,1.0388424246059622,0.86011554674205626,0.465010917501398
0.60149316,0.35335581773685454,0.98510674664315045,0.46032910237883962,0.69436310217092645,1.0538052288262083,0.85979291032522931,0.46499059142063426
0.6015438,0.34281973954110528,1.1221485785272487,0.42948469363119979,0.65925319760189227,1.0689021605909528,0.8593447557994992,0.46495967120192833
0.60159443,0.33226386830490318,1.2706875317448003,0.39720617815902282,0.62508925885615974,1.0840901567961398,0.85877646417967146,0.46491810711698456
0.60164507,0.32282172202230536,1.4256768015878138,0.36418479891714423,0.5920703180796959,1.0993260623272001,0.85809330772396597,0.46486585029626204
0.60169571,0.31557505245364137,1.5808102256144787,0.33113055240716627,0.56037774833609555,1.1145562986204831,0.85730142313482993,0.46480291847558863
0.60174634,0.31141000556530879,1.7297437481499416,0.29875425765731345,0.53016995117129717,1.1297226239478892,0.85640751324089914,0.46472948218680155
0.60179697,0.31096650862190134,1.8671708978651684,0.26773618430658563,0.5015901018925597,1.1447635369912743,0.85541707395859468,0.46464565948282133
0.60184761,0.31465840963619091,1.9891414438020811,0.23868918181627582,0.47474614873066062,1.1596167695843085,0.8543356558123798,0.46455160638224074
0.60189824,0.32273076407963536,2.0930511064145652,0.21215639110048531,0.44972418487456406,1.174214618372456,0.85316915062278786,0.46444771596782042
0.60194888,0.33533503121480779,2.1771829494742407,0.18860274195810706,0.42660346360534163,1.1884818628702665,0.85192299076452216,0.46433441827579358
0.60199952,0.35256751186588381,2.2404933109192919,0.16838506937780223,0.40543962007092904,1.2023375592980177,0.85060267412747326,0.46421226664612253
0.60205015,0.37449654956797745,2.2821278012436501,0.15178051375753751,0.38626057757705506,1.2157061032484464,0.84921384515075649,0.46408197174054272
0.60210078,0.40118750550595866,2.3014698487425043,0.13896827539052442,0.36907974084275769,1.2285110788094507,0.84776243065695367,0.46394437358102358
0.60215142,0.43277339859886554,2.2978445397460034,0.1300190132614599,0.35388640684502021,1.2406815295328311,0.84625390801272171,0.46380024670933989
0.60220206,0.46951381093089256,2.2709793298643586,0.12495245752718004,0.34065991770362797,1.2521478546735996,0.84469382666900494,0.46365047168777823
0.60225269,0.51187221590852627,2.2210425218360217,0.12376667929210225,0.3293580134932898,1.262846796929983,0.84308781160012503,0.46349607964668865
0.60230332,0.56050549417083528,2.1486320647244894,0.12644917981301401,0.31991560047816942,1.2727149610213475,0.84144132810538197,0.46333807916976844
0.60235396,0.61625586465756133,2.0550820603414,0.13306897534106737,0.31226031573576041,1.2816920342666793,0.83975980784530435,0.46317744671239414
0.60240459,0.68017962015079958,1.9425101158853899,0.14370801071155434,0.30629528279531748,1.2897259653706619,0.83804831842123639,0.46301512596304728
0.60245523,0.75371654890550865,1.8138102599838704,0.15853919411176751,0.3019078646846492,1.2967659849988848,0.83631181971270752,0.46285197808785394
0.60250587,0.83845558935915088,1.672634180910967,0.17780530788035434,0.29897947918040524,1.3027681177980788,0.83455523178878688,0.46268876132967107
0.6025565,0.93554152407474411,1.5232299142458523,0.20185454807967418,0.29740446674489407,1.3076849861002429,0.83278343082002393,0.46252610960500851
0.60260713,1.0452298050858719,1.3700803560159538,0.23114142238893057,0.29702464238017429,1.3114900555042683,0.83100123775174817,0.46236443033282171
0.60265777,1.166032012483194,1.2176766708942452,0.26619478069394858,0.29769975155091866,1.3141666555342988,0.82921302084608506,0.46220392507881936
0.60270841,1.2929395970161417,1.0699513709139548,0.30754206994699668,0.29926893004551303,1.3157084894882114,0.82742296471152976,0.46204460224350863
0.60275904,1.4175450925575532,0.93007741036343428,0.3555622064509083,0.30157423747325235,1.3161108190938133,0.82563480135252221,0.4618863622143024
0.60280967,1.5292259144994298,0.80038844367224871,0.41041162103769585,0.30449976498026482,1.3153628463654607,0.82385264752151921,0.4617289504576243
