Physical Time (s),xth_left Monitor (kg-m/s^3)
0.46558882,1.0270726119126863e-12
0.46563946,-1.7044387330655817e-12
0.46569009,1.6117090483167271e-12
0.46574073,1.4747014509783998e-12
0.46579137,5.2495624090176741e-13
0.465842,-2.1667815263306265e-12
0.46589263,-3.4318928127297967e-13
0.46594327,-7.8441601477971161e-13
0.4659939,3.3111813961118561e-12
0.46604454,-5.6270192236433308e-13
0.46609517,3.9997709927996313e-14
0.46614581,-3.0295481490093154e-12
0.46619645,-3.2143570438847086e-13
0.46624708,-9.4466718556220203e-13
0.46629772,-6.5876879563400476e-14
0.46634835,8.774913544617167e-13
0.46639898,8.1673066311041797e-13
0.46644962,-1.7616777726339191e-12
0.46650025,-2.2794620918402204e-12
0.46655089,2.9960099302978703e-13
0.46660153,-1.8054588411565721e-12
0.46665216,1.2085966646716074e-12
0.4667028,-7.7001066787552979e-13
0.46675343,1.2756055609630761e-12
0.46680406,-3.3833094591528913e-12
0.4668547,-8.4954979958335506e-13
0.46690533,1.3584756007887084e-12
0.46695597,1.9705437082888848e-12
0.4670066,-3.3372486023193738e-12
0.46705724,-6.05299424538335e-13
0.46710788,6.6911665754718881e-13
0.46715851,-1.8563412884068441e-12
0.46720914,-1.9423071100896478e-12
0.46725978,1.220741264968022e-12
0.46731041,2.6435084927778746e-12
0.46736105,-1.3906790751036679e-12
0.46741168,-4.3095342383866501e-12
0.46746232,7.5127895484302031e-13
0.46751296,-6.9881832622325865e-13
0.46756359,1.1727211798047767e-12
0.46761422,-3.2235985483168669e-12
0.46766486,4.2773480632408822e-12
0.46771549,2.6959496023721563e-13
0.46776613,2.5809672993791784e-12
0.46781676,-2.0098245277947208e-13
0.4678674,-2.7486890695934925e-12
0.46791804,-1.1255627838712385e-12
0.46796867,2.2224000443392944e-12
0.4680193,3.2988970637939148e-12
0.46806994,-1.785472263038773e-12
0.46812057,2.6064662181961274e-12
0.46817121,4.2326217228630887e-12
0.46822184,2.4550150814062083e-13
0.46827248,-8.8745268820758835e-13
0.46832312,1.8040097193399027e-12
0.46837375,2.3937171730814382e-12
0.46842438,1.2198799551316722e-12
0.46847502,3.0182287097552659e-12
0.46852565,2.2217437434108331e-12
0.46857629,2.6254905499229481e-12
0.46862692,-1.9075345457207797e-12
0.46867756,2.9167914893876053e-12
0.4687282,4.5059402771655034e-13
0.46877883,-1.0082638226478899e-12
0.46882947,-4.1010433414329842e-13
0.4688801,-1.0009082909294517e-12
0.46893073,-1.5678448276263629e-12
0.46898137,-9.2603980607970384e-13
0.469032,-3.5439057422024515e-12
0.46908264,2.2373993861048627e-12
0.46913328,-3.5428165389559304e-12
0.46918391,3.1204738623295698e-13
0.46923455,2.8186014353584021e-12
0.46928518,-1.2856295941822158e-12
0.46933581,4.0672233370256745e-12
0.46938645,1.2103519338068479e-12
0.46943708,1.8516382184390313e-12
0.46948772,-3.5482878429242619e-12
0.46953835,1.3715739786277563e-15
0.46958899,-4.4083892701225139e-13
0.46963963,4.8174260317606852e-13
0.46969026,-2.1566512334696332e-12
0.46974089,-1.2156936380232318e-12
0.46979153,-1.298693157808378e-12
0.46984216,-2.2952597619070362e-12
0.4698928,3.8833814922241113e-12
0.46994343,2.0155391715223453e-13
0.46999407,3.693257897934786e-12
0.47004471,2.5544614563738257e-12
0.47009534,-2.3170644724915481e-12
0.47014597,-1.057603908855593e-12
0.47019661,-8.3390586672940765e-13
0.47024724,3.612017020021677e-12
0.47029788,-1.9513138182929238e-12
0.47034851,-8.6048030604066672e-13
0.47039915,1.4814436920187248e-12
0.47044979,-4.077997088214107e-12
0.47050042,7.8930713675316956e-13
0.47055105,-2.3409347487250135e-12
0.47060169,4.7148632745138499e-12
0.47065232,1.1184972269327535e-12
0.47070296,-1.2509036562262983e-12
0.47075359,-2.9668940249134599e-12
0.47080423,-5.4817723052316897e-13
0.47085487,-6.249073581072724e-14
0.4709055,-1.6176629192468472e-12
0.47095613,4.7178062899390575e-12
0.47100677,-2.0418680333936611e-12
0.4710574,1.5081947928806059e-12
0.47110804,-1.2692757846913915e-13
0.47115867,3.0562189447129179e-12
0.47120931,1.146007562347569e-13
0.47125995,1.6358796981253203e-12
0.47131058,3.5012527877056011e-12
0.47136122,1.3486260337889804e-12
0.47141185,-1.6846659209459723e-12
0.47146248,2.1601584519324279e-12
0.47151312,-2.7339953983752806e-13
0.47156375,1.0954626832989575e-12
0.47161439,-1.2968360186918084e-12
0.47166503,9.5673780687001222e-13
0.47171566,-3.1775798930108354e-12
0.4717663,1.8842762978244435e-13
0.47181693,3.6706578565358622e-12
0.47186756,-3.8183457583242822e-12
0.4719182,4.9978735057886414e-12
0.47196883,-4.8006224311586315e-12
0.47201947,9.9046986388746203e-13
0.4720701,-9.6804114348330497e-13
0.47212074,-1.5481700333818703e-12
0.47217138,2.456158995336389e-12
0.47222201,5.6928414629364858e-13
0.47227264,5.3010831067665238e-13
0.47232328,-1.095000483857393e-12
0.47237391,2.0324009278023032e-12
0.47242455,6.4112542685982402e-13
0.47247518,-4.7334151741077475e-13
0.47252582,-2.0596587759074889e-13
0.47257646,3.4418836136748921e-13
0.47262709,3.3887971988638037e-14
0.47267772,5.7833428377987462e-13
0.47272836,2.8711728029577856e-12
0.47277899,-3.5418797986167114e-12
0.47282963,-1.3571248871176616e-12
0.47288026,-3.872837531496158e-12
0.4729309,-6.4409341614093814e-13
0.47298154,7.5141384286086952e-13
0.47303217,4.400415784306668e-12
0.4730828,2.1324289803760337e-12
0.47313344,3.3899643957343002e-12
0.47318407,-1.3673764726395038e-12
0.47323471,-9.2332138704693983e-13
0.47328534,1.7168571120395423e-12
0.47333598,-2.6087251948714103e-12
0.47338662,-1.7193755753853349e-12
0.47343725,-3.6683607998142123e-12
0.47348788,3.9154912221749648e-13
0.47353852,-1.0461022160978322e-12
0.47358915,-3.1884302895401082e-12
0.47363979,-2.3883082562245294e-12
0.47369042,1.4025587349842222e-12
0.47374106,-4.8322424668503232e-12
0.4737917,4.5919834992656712e-12
0.47384233,-1.7396706811084954e-12
0.47389296,-3.1908711370874085e-12
0.4739436,-4.5110371062466855e-13
0.47399423,-1.9050752732204961e-12
0.47404487,-2.0055347895472253e-12
0.4740955,4.3574278395521377e-12
0.47414614,-6.6875833135049822e-13
0.47419678,3.092082015561802e-12
0.47424741,1.1422189058994167e-12
0.47429805,4.119746207741101e-12
0.47434868,-5.7925203852908997e-13
0.47439931,1.5510634446234282e-12
0.47444995,-1.5442498802651435e-12
0.47450058,-6.7111030926947877e-13
0.47455122,1.5306885519949926e-12
0.47460186,4.4361781761842756e-13
0.47465249,3.4946271181913156e-12
0.47470313,-4.1800187781786205e-13
0.47475376,8.2704915402069565e-13
0.47480439,1.7772894964343461e-14
0.47485503,1.1543452135584453e-13
0.47490566,3.9329740080021992e-12
0.4749563,-1.2424110707043719e-12
0.47500693,-4.6340498972179876e-12
0.47505757,2.9555731506829797e-12
0.47510821,2.8290281272815946e-12
0.47515884,-8.3696912935317824e-13
0.47520947,2.3225701509830205e-12
0.47526011,8.4151073799745416e-13
0.47531074,1.5559476573942668e-12
0.47536138,1.3389034218760856e-12
0.47541201,-5.2928754659495748e-12
0.47546265,2.1216993204999761e-13
0.47551329,4.8403665574674876e-13
0.47556392,8.583209823382615e-13
0.47561455,8.7378167894362729e-13
0.47566519,-1.0452793248545339e-12
0.47571582,-2.9987612200322836e-12
0.47576646,1.6624332062503088e-12
0.47581709,-2.866507195898259e-12
0.47586773,3.8021851142556327e-12
0.47591837,-1.1059735237375336e-12
0.475969,-1.2221473296977785e-12
0.47601963,2.8004639702736667e-12
0.47607027,-1.4696400887353149e-12
0.4761209,-5.4133121493602967e-12
0.47617154,-3.8236473555069936e-12
0.47622217,3.5941211958691282e-12
0.47627281,-2.566684312054748e-12
0.47632345,6.2605218537893018e-12
0.47637408,1.40449055124543e-12
0.47642471,3.5928087184200321e-13
0.47647535,2.721569307344376e-12
0.47652598,3.0266114264063962e-12
0.47657662,-2.2088503923441385e-12
0.47662725,-2.9754091471184057e-12
0.47667789,-2.6049420764447105e-12
0.47672853,-2.5342833471009839e-12
0.47677916,-7.0406467063870533e-12
0.4768298,-3.6552568339594126e-13
0.47688043,7.890853733783035e-13
0.47693106,2.9953952121883036e-12
0.4769817,-1.2964040881104526e-12
0.47703233,-1.381400133613774e-12
0.47708297,1.7614239617996576e-12
0.47713361,-1.4455106099150286e-12
0.47718424,2.3061004474674705e-12
0.47723488,-4.3770523434680067e-14
0.47728551,-6.0652310254934849e-12
0.47733614,-5.525736457862295e-13
0.47738678,2.9149867999288108e-12
0.47743741,-1.9475770830570235e-12
0.47748805,-2.7317236434227546e-12
0.47753868,4.2831359651976589e-13
0.47758932,5.3287720333032572e-12
0.47763996,-2.6859005898710591e-12
0.47769059,1.7174991972314671e-12
0.47774122,-3.0516418303250907e-12
0.47779186,-2.9188882757126251e-12
0.47784249,-3.2521304904787748e-12
0.47789313,4.024447486903043e-12
0.47794376,-2.6268071283993385e-12
0.4779944,-6.4987623188122276e-12
0.47804504,-7.2000841622250089e-14
0.47809567,-3.0477247716637082e-12
0.4781463,-1.7914285505165325e-13
0.47819694,2.2550568139560835e-12
0.47824757,-3.424160155416095e-12
0.47829821,-3.2923418028310454e-12
0.47834884,3.1574803723484724e-13
0.47839948,2.602207220872225e-12
0.47845012,-2.1269602502955602e-12
0.47850075,2.3559218784929913e-12
0.47855138,1.2565821255754886e-12
0.47860202,-7.1549685630393106e-13
0.47865265,-3.7693333409200133e-12
0.47870329,-3.3499042584191199e-12
0.47875392,-3.972661320722175e-12
0.47880456,-5.2246487627315302e-12
0.4788552,4.1305168631897825e-13
0.47890583,-2.8596776268425434e-13
0.47895646,1.6310465682447278e-12
0.4790071,6.8190650843321587e-13
0.47905773,-3.370245788025721e-12
0.47910837,-3.2052043981148936e-12
0.479159,9.6543619550042969e-13
0.47920964,8.1425380825413005e-13
0.47926028,-3.6344135016025381e-12
0.47931091,-3.1781483616068921e-12
0.47936155,-3.3270711885105071e-12
0.47941218,2.5764614502424133e-12
0.47946281,-2.8413427624086839e-12
0.47951345,-9.2475110531856323e-13
0.47956408,-1.9188102333370093e-12
0.47961472,9.6552668644479495e-13
0.47966536,2.282201408750001e-12
0.47971599,-1.4361610856865025e-12
0.47976663,-6.7015782613324592e-13
0.47981726,2.1480810102655437e-12
0.47986789,3.4051752317711772e-12
0.47991853,1.5307565166999488e-12
0.47996916,-3.9631745465124544e-12
0.4800198,2.9453169352570954e-12
0.48007043,-2.3564531679033141e-12
0.48012107,-1.6110227917708275e-12
0.48017171,-2.6731388316896978e-12
0.48022234,1.9729563380691334e-12
0.48027297,1.902015561503721e-12
0.48032361,-6.3565509908655202e-13
0.48037424,-3.2326834291470096e-13
0.48042488,-9.5858049709765994e-13
0.48047551,-4.4053203003900534e-12
0.48052615,-6.5884770942342698e-14
0.48057679,-4.4211979867309367e-13
0.48062742,2.1920123594168727e-13
0.48067805,-1.1760053647010837e-12
0.48072869,-1.9951291036494535e-12
0.48077932,2.1611906287786826e-12
0.48082996,-2.1013381741288744e-12
0.48088059,5.1274995838920881e-13
0.48093123,-1.3437019927488135e-13
0.48098187,-2.1237874620830217e-12
0.4810325,1.078960758446034e-12
0.48108313,-3.3280199302382387e-13
0.48113377,-2.3222470873602207e-12
0.4811844,-3.0035095989538162e-12
0.48123504,-1.5584080084367722e-12
0.48128567,-8.0609423759477425e-13
0.48133631,3.3054769949988366e-12
0.48138695,-2.6152295797434944e-13
0.48143758,-1.3660745636936271e-12
0.48148821,1.4621987803941561e-12
0.48153885,8.061620171620157e-13
0.48158948,1.6098412589969073e-12
0.48164012,-5.0523355317546572e-12
0.48169075,3.2459881923520086e-12
0.48174139,-1.3641080079037857e-12
0.48179203,-2.4359204657300586e-12
0.48184266,-4.707078762714562e-12
0.48189329,-1.0066303528592967e-12
0.48194393,-1.1960479628180453e-13
0.48199456,-4.4825024058394586e-12
0.4820452,4.2658225764550406e-12
0.48209583,3.9922963974262225e-12
0.48214647,-2.4342316476159281e-12
0.48219711,2.0229044007053648e-12
0.48224774,2.6080735804635294e-12
0.48229838,-3.6001513430866152e-12
0.48234901,1.2191752612105393e-12
0.48239964,6.6890773233053469e-13
0.48245028,-2.605152506831504e-12
0.48250091,-2.5316170330863351e-12
0.48255155,-1.5388362606070477e-14
0.48260219,-8.5136187972229292e-13
0.48265282,5.1145163634819949e-12
0.48270346,1.4976220633432175e-13
0.48275409,1.6672929472604721e-12
0.48280472,-1.7534662265003162e-12
0.48285536,4.1780425485643987e-12
0.48290599,1.9835026303125805e-12
0.48295663,8.0019626130048656e-13
0.48300726,-3.0221812622991153e-12
0.4830579,3.3024445811653059e-12
0.48310854,-2.201112343798067e-12
0.48315917,2.7974173576315454e-15
0.4832098,-1.9032185645421252e-12
0.48326044,8.5303321979434712e-13
0.48331107,-4.9351631731934504e-12
0.48336171,-1.4754602771026719e-12
0.48341234,-1.0146223553462938e-12
0.48346298,1.5004424438889336e-12
0.48351362,-4.1153821430811328e-12
0.48356425,-9.4871605866041295e-13
0.48361488,-4.0052780073034682e-14
0.48366552,-1.1585838208449513e-12
0.48371615,1.9381564349026257e-12
0.48376679,8.1381915821953176e-13
0.48381742,-2.9718085992471114e-13
0.48386806,-7.2778743420905174e-13
0.4839187,3.8818226546369995e-13
0.48396933,-1.6150733338363571e-12
0.48401996,-1.4741333659781224e-12
0.4840706,-1.3424963934568765e-12
0.48412123,5.229037419814859e-12
0.48417187,2.8659728016793937e-13
0.4842225,4.9105785507353856e-12
0.48427314,4.2253645365936661e-13
0.48432378,2.455613869086415e-13
0.48437441,4.2990521320933189e-12
0.48442504,-7.6539483775421193e-13
0.48447568,-5.481364861540468e-13
0.48452631,-3.2515143909317569e-12
0.48457695,-2.7173440932014996e-12
0.48462758,-1.1044044603603146e-12
0.48467822,9.9550524208204578e-13
0.48472886,-9.0184503209264703e-13
0.48477949,-2.7329053187906924e-12
0.48483013,1.8747583059766463e-12
0.48488076,1.433533766549423e-13
0.48493139,-2.8363070513350921e-12
0.48498203,-3.4248492834729228e-12
0.48503266,-1.2392379680482418e-12
0.4850833,8.8941776283277862e-15
0.48513394,-6.6602356135402755e-14
0.48518457,-1.3252586524046076e-12
0.48523521,1.4978818879886024e-12
0.48528584,8.5285129817591942e-13
0.48533647,-5.3020332841352054e-13
0.48538711,-4.6022154557647549e-13
0.48543774,-1.5920337994035709e-12
0.48548838,-1.9498801176453633e-12
0.48553901,4.1727179903777319e-13
0.48558965,1.7123629389754288e-12
0.48564029,-8.9679948677806972e-14
0.48569092,1.9879236904954819e-13
0.48574155,2.6197059400748182e-12
0.48579219,-5.3002189112745727e-12
0.48584282,-3.1068895633984111e-12
0.48589346,-9.9541828889429798e-13
0.48594409,6.9664820605067213e-13
0.48599473,3.8173601036899904e-13
0.48604537,2.4264400061313409e-12
0.486096,-1.6379527433067294e-12
0.48614663,-3.6564767655134003e-12
0.48619727,-4.1894302623286339e-12
0.4862479,-4.6029882822725778e-13
0.48629854,-5.3054089304111303e-12
0.48634917,-1.4961372482809349e-13
0.48639981,-2.6355308683633141e-12
0.48645045,3.1270168668004029e-12
0.48650108,-5.4205046410489676e-13
0.48655171,2.6815990975591719e-12
0.48660235,-4.3619989797078237e-12
0.48665298,-7.7870230940776141e-13
0.48670362,-3.2223607845524906e-12
0.48675425,-3.364764341211954e-12
0.48680489,1.9621217177330199e-12
0.48685553,-2.4750045041481888e-12
0.48690616,6.9856270960472655e-13
0.48695679,-1.8018743790074816e-12
0.48700743,-8.2393425308159123e-13
0.48705806,2.8235257844962925e-12
0.4871087,-1.0740235593353517e-12
0.48715933,-4.647517677931221e-13
0.48720997,-9.0365881363503663e-13
0.48726061,3.4325226475475944e-12
0.48731124,2.6015981556181419e-12
0.48736187,-1.2496445776965689e-12
0.48741251,1.0223421903900632e-12
0.48746314,2.2696467704348513e-13
0.48751378,2.8498884526509761e-12
0.48756441,1.6408340886220181e-12
0.48761505,-1.344345349897043e-12
0.48766569,4.2279916363482162e-12
0.48771632,-1.1920780989972988e-13
0.48776696,3.3019816147986749e-12
0.48781759,3.8198193666279114e-12
0.48786822,-1.8067384408874625e-12
0.48791886,-3.0570768128116313e-12
0.48796949,2.3163399872861596e-13
0.48802013,7.8803013667645527e-13
0.48807076,-1.2125124329748802e-12
0.4881214,-1.3628959886994505e-12
0.48817204,7.2175236594601058e-13
0.48822267,1.9114374900593985e-12
0.4882733,1.8245051891286151e-12
0.48832394,-2.0571285950601967e-12
0.48837457,1.3722916924759407e-12
0.48842521,1.036700755428518e-12
0.48847584,-1.569177960780047e-12
0.48852648,5.9750078717081802e-12
0.48857712,7.8255202861920951e-13
0.48862775,7.1727088416813032e-14
0.48867838,4.4316575560700035e-13
0.48872902,7.8476477914593839e-13
0.48877965,-2.8993902732277263e-12
0.48883029,2.7364207322659995e-12
0.48888092,9.8772474416098645e-13
0.48893156,1.216959282249539e-12
0.4889822,-4.0510717879458764e-12
0.48903283,-1.4995237545084379e-12
0.48908346,-2.9747162083893537e-12
0.4891341,3.8142032296522987e-12
0.48918473,1.4092266091397229e-12
0.48923537,4.3150786192869392e-12
0.489286,-1.315738207416031e-12
0.48933664,9.1064180978886332e-13
0.48938728,-1.4926110315451995e-12
0.48943791,-3.1593300075676178e-13
0.48948854,1.5778674431598292e-12
0.48953918,-2.6629561065824492e-12
0.48958981,2.5030625647646395e-12
0.48964045,1.5975906713807704e-12
0.48969108,-5.3420598177834601e-12
0.48974172,1.8672793955204403e-13
0.48979236,-2.2397085172646204e-12
0.48984299,2.5661957556164837e-12
0.48989362,-2.8407936986775718e-12
0.48994426,-1.9407435709893947e-12
0.48999489,-2.4931137535919238e-12
0.49004553,1.4309589230579394e-12
0.49009616,9.4079777204560703e-13
0.4901468,-8.9653224417178325e-13
0.49019744,-4.8702354957505893e-12
0.49024807,-3.1452148575148543e-12
0.49029871,4.7234417727410503e-12
0.49034934,-2.6621365987493714e-12
0.49039997,3.8421712863725955e-12
0.49045061,4.6751369627019933e-12
0.49050124,4.0143219778229424e-13
0.49055188,-1.2921961318462176e-12
0.49060251,-1.3725023412200055e-12
0.49065315,-8.52326586819866e-13
0.49070379,6.1242828295496511e-14
0.49075442,-3.8618714764662839e-12
0.49080505,-1.0461147549382252e-12
0.49085569,5.1508165400849534e-13
0.49090632,-2.0102682226995237e-13
0.49095696,-6.5602737717770208e-12
0.49100759,-4.4363256413524671e-12
0.49105823,-2.6099179469063484e-12
0.49110887,-1.5938226318491571e-12
0.4911595,3.8690593814171817e-13
0.49121013,3.8175714127397381e-12
0.49126077,4.9134130088981627e-13
0.4913114,2.9810676118353214e-13
0.49136204,3.630992315991461e-13
0.49141267,-8.3215531260200442e-13
0.49146331,-1.8515228876915826e-12
0.49151395,2.6653498489138178e-12
0.49156458,3.8691745110415876e-12
0.49161521,1.9525503886663126e-12
0.49166585,-1.5565549114025741e-12
0.49171648,-4.7850084778503646e-12
0.49176712,-3.4535326898307818e-12
0.49181775,-1.2339924117064659e-12
0.49186839,1.2235190165922275e-12
0.49191903,2.1402370649272493e-12
0.49196966,-2.6318046731297616e-12
0.49202029,5.7817769931355964e-12
0.49207093,1.6093147642643299e-12
0.49212156,-2.8157566756681105e-12
0.4921722,-2.782313414865447e-12
0.49222283,-3.9734866996451476e-13
0.49227347,-4.0704057061921498e-12
0.49232411,-5.2410242965667637e-12
0.49237474,-1.5224822537738416e-12
0.49242537,-1.1030176155695987e-12
0.49247601,-1.0935074625319797e-12
0.49252664,1.1130920487707468e-12
0.49257728,-4.083066134940778e-13
0.49262791,-1.2845434946826436e-12
0.49267855,1.4135857005652347e-12
0.49272919,-1.1970121258981033e-12
0.49277982,1.7162138242334833e-12
0.49283046,-3.121256376898085e-12
0.49288109,5.9586028576231488e-13
0.49293172,2.4661401482033172e-12
0.49298236,3.6618739949220484e-12
0.49303299,5.0721670424908048e-12
0.49308363,3.8656641136388729e-12
0.49313427,7.6459973100210748e-13
0.4931849,-5.458336812336321e-13
0.49323554,-1.9248282936241668e-12
0.49328617,-3.3687839072192809e-12
0.4933368,4.3686569758780154e-12
0.49338744,-2.4290988713424876e-12
0.49343807,2.4623004673645716e-12
0.49348871,-1.0775421639558537e-12
0.49353934,-1.7775007415352478e-12
0.49358998,-4.3031939667664682e-12
0.49364062,3.6480648022734389e-12
0.49369125,3.0225771453456419e-12
0.49374188,-1.140959290898953e-12
0.49379252,3.0743169614011273e-12
0.49384315,-4.2391527575201067e-12
0.49389379,-1.4906871467696937e-12
0.49394442,-2.2238378716787522e-12
0.49399506,6.3932323281571327e-12
0.4940457,-3.0397465756472445e-12
0.49409633,-1.188551058992833e-12
0.49414696,-4.1295294209560862e-12
0.4941976,1.5427485256550427e-12
0.49424823,5.0666662596835584e-13
0.49429887,-2.3315722334585926e-12
0.4943495,-3.9965298626007194e-12
0.49440014,8.6967653592685152e-14
0.49445078,-2.8243589742049055e-12
0.49450141,3.4814038513901771e-12
0.49455204,1.2704154713801433e-12
0.49460268,2.0228864825975033e-12
0.49465331,6.1668693943265625e-12
0.49470395,-8.9773145470025479e-13
0.49475458,-2.2053283256391942e-12
0.49480522,-7.9278008406226911e-14
0.49485586,-1.6230991361983288e-12
0.49490649,-6.0876526946924014e-13
0.49495712,-4.0321873158855469e-12
0.49500776,1.9403725421859281e-12
0.49505839,9.4667010011219031e-13
0.49510903,1.4893197796261904e-12
0.49515966,-1.0403250809337047e-12
0.4952103,-6.5668589804428104e-14
0.49526094,3.302293497646395e-12
0.49531157,-2.3239872526658267e-12
0.4953622,-8.0975922661096608e-13
0.49541284,1.902684805036282e-12
0.49546347,8.0184709524286168e-13
0.49551411,-1.7351018622960778e-12
0.49556474,-4.4072657379361015e-12
0.49561538,2.9236245155466712e-12
0.49566602,3.1290565980887189e-12
0.49571665,2.2926974135517951e-12
0.49576729,2.4049946952077567e-12
0.49581792,1.2140738335640645e-12
0.49586855,-7.7152818435138204e-13
0.49591919,2.0098163021920685e-12
0.49596982,-6.0441037864744433e-12
0.49602046,1.7924934406225189e-12
0.49607109,1.3118739619221998e-12
0.49612173,-1.0136949651058265e-12
0.49617237,-4.6091060224410046e-14
0.496223,3.3131198952761018e-12
0.49627363,-2.2496623478313748e-12
0.49632427,-1.5436175140234979e-12
0.4963749,6.3464460034504333e-12
0.49642554,2.273533366899599e-12
0.49647617,-4.6202325321164257e-12
0.49652681,2.4116392381802563e-12
0.49657745,8.1208381964095056e-13
0.49662808,-4.351450866315827e-13
0.49667871,1.2114685095875046e-12
0.49672935,-3.0183913900115494e-12
0.49677998,4.2154061454282116e-13
0.49683062,1.9863704528318254e-12
0.49688125,1.8564572084457022e-12
0.49693189,-2.1249115281004482e-13
0.49698253,-2.3150011799359152e-12
0.49703316,1.3737316510225517e-12
0.49708379,-6.5570085650568001e-13
0.49713443,3.2413762384148277e-12
0.49718506,-8.8600764032462643e-13
0.4972357,-1.570838548658751e-12
0.49728633,-3.1443476235336821e-12
0.49733697,-2.4411305733203888e-12
0.49738761,6.9682585133888552e-13
0.49743824,5.1414361169882401e-13
0.49748887,3.1164989440794904e-12
0.49753951,4.2878308493583716e-12
0.49759014,7.0811187865201974e-13
0.49764078,4.3153310947697586e-12
0.49769141,1.665927368113196e-13
0.49774205,2.0814758461479925e-12
0.49779269,5.7068536216691118e-13
0.49784332,-7.3045545019670409e-13
0.49789395,-1.5067484135998991e-12
0.49794459,-1.9290200723572071e-12
0.49799522,-3.01365702250706e-12
0.49804586,4.8609341661036923e-12
0.49809649,-4.1993283691757865e-12
0.49814713,1.5967356924907212e-12
0.49819777,3.9492264398730532e-12
0.4982484,-2.579245461585905e-12
0.49829904,-4.5538455663952576e-13
0.49834967,-1.5649415102464186e-12
0.4984003,2.6187679890746825e-13
0.49845094,-3.5729901389945988e-14
0.49850157,-4.031952349807429e-13
0.49855221,-3.3886122655668817e-12
0.49860284,-7.0540624461573843e-12
0.49865348,2.9341388475414589e-12
0.49870412,-9.001378303479246e-13
0.49875475,6.388457749185849e-12
0.49880538,4.1190225724118527e-12
0.49885602,4.5850267333356828e-12
0.49890665,9.3497840357513176e-13
0.49895729,-1.3839458553759548e-12
0.49900792,-1.8858598708373199e-12
0.49905856,2.5985291771339282e-12
0.4991092,1.2126296948287432e-12
0.49915983,-1.9677553775794277e-12
0.49921046,-9.9254026305185799e-13
0.4992611,2.0897705236456503e-12
0.49931173,-6.4803846270013228e-12
0.49936237,-6.7963898286076353e-13
0.499413,-1.5746852026443253e-12
0.49946364,-4.3598804797331174e-12
0.49951428,-7.4448416345917373e-13
0.49956491,-1.0212708680374142e-12
0.49961554,7.7635490681174028e-13
0.49966618,-1.8808384400465868e-14
0.49971681,-2.0348742335634319e-12
0.49976745,1.7454562332822101e-12
0.49981808,-3.6655058538161733e-12
0.49986872,-1.1205596653048164e-12
0.49991936,-7.3474257299205666e-13
0.49996999,-2.8637355096233917e-12
0.50002062,-3.7241093659971795e-12
0.50007126,2.5147026002516613e-12
0.5001219,-5.2221945520119644e-13
0.50017253,-2.1089860061858065e-12
0.50022316,3.0261520218971887e-13
0.5002738,-1.0121070959401355e-12
0.50032444,-2.7759072455440314e-13
0.50037507,-1.2435693019892758e-12
0.5004257,1.7470838456161411e-12
0.50047634,1.9585080635398763e-12
0.50052697,-2.223762965798778e-12
0.50057761,1.0958321518176727e-12
0.50062825,5.0122771655726138e-12
0.50067888,2.5388097401391149e-12
0.50072951,1.4332716410835443e-12
0.50078015,-2.7380763119976516e-12
0.50083079,3.611935518169657e-12
0.50088142,1.0757734140423874e-12
0.50093206,-2.0213327218976633e-12
0.50098269,6.6613026640600891e-12
0.50103332,1.3768160356175047e-12
0.50108396,2.382697964422253e-12
0.5011346,-1.7446984140093569e-12
0.50118523,2.6944050504362917e-12
0.50123586,4.4313242660197656e-13
0.5012865,2.0141598184387238e-13
0.50133713,-1.9205070082165378e-12
0.50138777,1.7238535664884006e-12
0.50143841,1.929579648657675e-12
0.50148904,-2.1935933453365165e-12
0.50153967,-1.9311484950484418e-12
0.50159031,4.4803916488484804e-13
0.50164095,-6.6343834842456152e-13
0.50169158,-6.690757008910665e-12
0.50174221,-1.8379274526511661e-12
0.50179285,4.5493966385487286e-12
0.50184348,-6.0214746570515261e-12
0.50189412,2.4938160347434349e-12
0.50194476,-2.4670208082037263e-12
0.50199539,2.6917865081554949e-12
0.50204602,2.6608826194932944e-12
0.50209666,-8.7581804435373974e-13
0.50214729,-3.5359324331283085e-12
0.50219793,-1.3972643496589089e-12
0.50224857,-6.230077824655676e-12
0.5022992,1.9320512617848236e-12
0.50234983,9.3643829275240243e-13
0.50240047,-2.4192796480025906e-12
0.50245111,4.4652276694916838e-12
0.50250174,-3.2718974039108093e-12
0.50255237,3.6067519569739578e-12
0.50260301,2.0457364786673486e-12
0.50265364,1.6711396928087792e-12
0.50270428,3.001935707040389e-12
0.50275492,1.6724847454755105e-12
0.50280555,-2.4827406776360085e-12
0.50285618,1.7190355264776063e-12
0.50290682,1.3388189158278471e-12
0.50295745,3.3867880117404236e-13
0.50300809,5.0470601079531192e-12
0.50305873,2.4973564813239769e-12
0.50310936,-1.2902590574708467e-12
0.50315999,2.7288124688173756e-13
0.50321063,2.437994986669082e-12
0.50326127,3.8610586773537818e-12
0.5033119,2.586162203561227e-12
0.50336253,-3.507966678244755e-12
0.50341317,1.9813079828622695e-12
0.5034638,-1.6453471265647749e-12
0.50351444,3.5497100934714365e-12
0.50356508,2.4914492727347169e-13
0.50361571,-1.3546568458160084e-12
0.50366634,2.3837150623525121e-12
0.50371698,3.3433084913606657e-12
0.50376762,9.0249131332779522e-13
0.50381825,-1.8938124147951243e-12
0.50386889,-4.0556539392342292e-12
0.50391952,-1.4186992477652536e-12
