Physical Time (s),Etau_left Monitor (kg-m/s^3)
0.74787895,-4.7742307231112531e-05
0.74792958,-4.7692027324371515e-05
0.74798022,-4.7667171219798542e-05
0.74803085,-4.7670542969375424e-05
0.74808149,-4.7704986563686318e-05
0.74813213,-4.7773108814082038e-05
0.74818276,-4.787704380846562e-05
0.74823339,-4.8018265453918781e-05
0.74828403,-4.8197435650752268e-05
0.74833467,-4.8414302606081226e-05
0.7483853,-4.866759730151146e-05
0.74843593,-4.8954986365329535e-05
0.74848657,-4.9273002090784469e-05
0.7485372,-4.9616982424380468e-05
0.74858784,-4.9980983048335862e-05
0.74863848,-5.0357798413753066e-05
0.74868911,-5.0738974345381701e-05
0.74873974,-5.1114973668690411e-05
0.74879038,-5.147550953029919e-05
0.74884101,-5.1809978237580274e-05
0.74889165,-5.2108093642520655e-05
0.74894228,-5.23605793038545e-05
0.74899292,-5.2559923782768613e-05
0.74904355,-5.2701086281800195e-05
0.74909419,-5.2782076121157287e-05
0.74914483,-5.2804217554071144e-05
0.74919546,-5.2772153036531448e-05
0.74924609,-5.2693063574062862e-05
0.74929673,-5.2576138641539322e-05
0.74934736,-5.2431705924591731e-05
0.749398,-5.2269936230423168e-05
0.74944864,-5.2099792718370991e-05
0.74949927,-5.1928163357774676e-05
0.7495499,-5.1759463376976808e-05
0.74960054,-5.1595359594785531e-05
0.74965118,-5.1435108263750962e-05
0.74970181,-5.127617524310799e-05
0.74975244,-5.1115054502087916e-05
0.74980308,-5.0947897252654972e-05
0.74985371,-5.0771198421830113e-05
0.74990435,-5.0582292133179421e-05
0.74995499,-5.0379641861692614e-05
0.75000562,-5.0162957943583885e-05
0.75005625,-4.9933088886096276e-05
0.75010689,-4.9691738891404688e-05
0.75015752,-4.9441311522814018e-05
0.75020816,-4.9184708856012247e-05
0.7502588,-4.8925272074219968e-05
0.75030943,-4.8666422574527018e-05
0.75036006,-4.8411773164477544e-05
0.7504107,-4.8165191261312896e-05
0.75046134,-4.7930830164885264e-05
0.75051197,-4.7713212574872007e-05
0.7505626,-4.7517300420314601e-05
0.75061324,-4.7348517193652944e-05
0.75066387,-4.7212770045648118e-05
0.75071451,-4.7116416745384981e-05
0.75076515,-4.7066107730603687e-05
0.75081578,-4.7068583346479341e-05
0.75086641,-4.7130357602600097e-05
0.75091705,-4.7257318613838578e-05
0.75096768,-4.7454276130114755e-05
0.75101832,-4.7724451836142997e-05
0.75106896,-4.8068960748786572e-05
0.75111959,-4.8486291596964155e-05
0.75117022,-4.8971945132827866e-05
0.75122086,-4.9518192573082442e-05
0.7512715,-5.011403636171758e-05
0.75132213,-5.074542562059695e-05
0.75137276,-5.139571641575483e-05
0.7514234,-5.2046308307230626e-05
0.75147403,-5.2677726336007328e-05
0.75152467,-5.3270679077745089e-05
0.75157531,-5.3807020163578782e-05
0.75162594,-5.4270793679438632e-05
0.75167657,-5.4649140842278729e-05
0.75172721,-5.4932896982375063e-05
0.75177785,-5.5116957464283244e-05
0.75182848,-5.5200359778284801e-05
0.75187911,-5.5185978120875426e-05
0.75192975,-5.5080053579964563e-05
0.75198038,-5.4891444454851083e-05
0.75203102,-5.463070875386465e-05
0.75208166,-5.4309953519613268e-05
0.75213229,-5.3941329657484298e-05
0.75218292,-5.3536876971877418e-05
0.75223356,-5.3108084180943134e-05
0.75228419,-5.2665438948109927e-05
0.75233483,-5.2218302501579728e-05
0.75238547,-5.1774857097233555e-05
0.7524361,-5.1342113077677319e-05
0.75248673,-5.0926057677221025e-05
0.75253737,-5.0532143637525766e-05
0.75258801,-5.0161355935437763e-05
0.75263864,-4.9817967817598674e-05
0.75268927,-4.9504310949824814e-05
0.75273991,-4.9220750535544107e-05
0.75279054,-4.8966268157057992e-05
0.75284118,-4.8739072348002042e-05
0.75289182,-4.8537136224244029e-05
0.75294245,-4.8358436634453183e-05
0.75299308,-4.8201251510982947e-05
0.75304372,-4.8064329817705115e-05
0.75309435,-4.7947070041838689e-05
0.75314499,-4.7849666469128402e-05
0.75319563,-4.7773181066874024e-05
0.75324626,-4.7719445731030991e-05
0.75329689,-4.7690893432493161e-05
0.75334753,-4.7690312517398217e-05
0.75339817,-4.7720549909967535e-05
0.7534488,-4.7784240376381833e-05
0.75349943,-4.7883572120015455e-05
0.75355007,-4.802008941435622e-05
0.7536007,-4.81945472772067e-05
0.75365134,-4.8406792750389134e-05
0.75370198,-4.8655678243776918e-05
0.75375261,-4.8938991009314722e-05
0.75380324,-4.9253398791437045e-05
0.75385388,-4.9594363680857659e-05
0.75390451,-4.9956079166142203e-05
0.75395515,-5.0331475264848686e-05
0.75400578,-5.0712226247686979e-05
0.75405642,-5.1088910918539142e-05
0.75410705,-5.1451302337579444e-05
0.75415769,-5.1788816957087171e-05
0.75420833,-5.2091096115015042e-05
0.75425896,-5.2348724132789844e-05
0.75430959,-5.2553958426016038e-05
0.75436023,-5.2701451919114729e-05
0.75441086,-5.2788848577661315e-05
0.7544615,-5.2817093166092455e-05
0.75451214,-5.2790485315365052e-05
0.75456277,-5.271595520463502e-05
0.7546134,-5.2602501729047796e-05
0.75466404,-5.2460376873144978e-05
0.75471468,-5.2299831403260218e-05
0.75476531,-5.2130017092329604e-05
0.75481594,-5.195806529881834e-05
0.75486658,-5.1788689308489715e-05
0.75491721,-5.1623858138020486e-05
0.75496785,-5.1463083627607909e-05
0.75501849,-5.1303993524690097e-05
0.75506912,-5.1143141917752379e-05
0.75511975,-5.0976678239677834e-05
0.75517039,-5.0801023568786771e-05
0.75522102,-5.0613398442397373e-05
0.75527166,-5.0412131091197228e-05
0.7553223,-5.0196791610271005e-05
0.75537293,-4.9968121557407518e-05
0.75542356,-4.9727746995719085e-05
0.7554742,-4.947801327952184e-05
0.75552484,-4.9221787551760909e-05
0.75557547,-4.8962388105868491e-05
0.7556261,-4.8703157840183934e-05
0.75567674,-4.8447744976528456e-05
0.75572737,-4.8199956902198515e-05
0.75577801,-4.7963898928670096e-05
0.75582865,-4.7744031978965451e-05
0.75587928,-4.7545252347320679e-05
0.75592991,-4.7372925274696678e-05
0.75598055,-4.723290792674889e-05
0.75603118,-4.7131512724100894e-05
0.75608182,-4.7075369151398454e-05
0.75613246,-4.7071225353878784e-05
0.75618309,-4.71256405788957e-05
0.75623372,-4.7244606375673954e-05
0.75628436,-4.7433089690520742e-05
0.756335,-4.7694528214276356e-05
0.75638563,-4.803030024960415e-05
0.75643626,-4.8439223269397458e-05
0.7564869,-4.8917158718166078e-05
0.75653753,-4.9456748741145265e-05
0.75658817,-5.0047379313362963e-05
0.75663881,-5.0675310116441423e-05
0.75668944,-5.1324150976369426e-05
0.75674007,-5.1975474061681108e-05
0.75679071,-5.2609825805786984e-05
0.75684134,-5.3207832963345008e-05
0.75689198,-5.3751136506113631e-05
0.75694261,-5.4223482844160338e-05
0.75699325,-5.4611612045114198e-05
0.75704388,-5.4905927670869155e-05
0.75709452,-5.5100896706029055e-05
0.75714516,-5.5195114238271508e-05
0.75719579,-5.5191064530375815e-05
0.75724642,-5.5094649644007749e-05
0.75729706,-5.4914551008797681e-05
0.75734769,-5.4661067030402846e-05
0.75739833,-5.4346254791154813e-05
0.75744897,-5.3982296317451668e-05
0.7574996,-5.3581238183200946e-05
0.75755023,-5.3154645765201505e-05
0.75760087,-5.2713107562212617e-05
0.75765151,-5.2266104011545772e-05
0.75770214,-5.1821938173072104e-05
0.75775277,-5.1387747890037939e-05
0.75780341,-5.0969614033734963e-05
0.75785404,-5.057304468746894e-05
0.75790468,-5.0199751479537694e-05
0.75795532,-4.9853080129673281e-05
0.75800595,-4.9536131891792743e-05
0.75805658,-4.9249332461418424e-05
0.75810722,-4.8991778325236366e-05
0.75815785,-4.8761735550626419e-05
0.75820849,-4.8557178188424576e-05
0.75825913,-4.8376074680365718e-05
0.75830976,-4.8216662785241539e-05
0.75836039,-4.8077623801514235e-05
0.75841103,-4.795826999464258e-05
0.75846167,-4.785869626358745e-05
0.7585123,-4.7779866098425479e-05
0.75856293,-4.7723530492281597e-05
0.75861357,-4.7692061572965683e-05
0.7586642,-4.7688227529913498e-05
0.75871484,-4.7714882972212772e-05
0.75876548,-4.7774699642643822e-05
0.75881611,-4.7869928519920103e-05
0.75886674,-4.8002192924482209e-05
0.75891738,-4.8172337239186804e-05
0.75896801,-4.8380312482392956e-05
0.75901865,-4.8625075006955063e-05
0.75906929,-4.8904522897843221e-05
0.75911992,-4.9215442506086334e-05
0.75917055,-4.9553426458135506e-05
0.75922119,-4.9912844130324111e-05
0.75927183,-5.028675933556813e-05
0.75932246,-5.0667019292103459e-05
0.75937309,-5.1044343737591635e-05
0.75942373,-5.1408592994882398e-05
0.75947436,-5.1749217158388889e-05
0.759525,-5.2055800534215308e-05
0.75957564,-5.2318787601114531e-05
0.75962627,-5.2530201923785879e-05
0.7596769,-5.2684387875717167e-05
0.75972754,-5.2778613447176129e-05
0.75977818,-5.2813433945623762e-05
0.75982881,-5.2792769990532074e-05
0.75987944,-5.2723287641128611e-05
0.75993008,-5.2613773857078982e-05
0.75998071,-5.2474382693152713e-05
0.76003135,-5.2315415662254233e-05
0.76008199,-5.2146203227009967e-05
0.76013262,-5.1974104168706227e-05
0.76018325,-5.1804142484340706e-05
0.76023389,-5.1638578149254568e-05
0.76028452,-5.1477198703257063e-05
0.76033516,-5.1317812688885518e-05
0.7603858,-5.1157076761299762e-05
0.76043643,-5.0991174046322663e-05
0.76048706,-5.0816487500483987e-05
0.7605377,-5.0630143796156102e-05
0.76058834,-5.0430352243861483e-05
0.76063897,-5.0216544357780608e-05
0.7606896,-4.9989339805380901e-05
0.76074024,-4.9750270175085175e-05
0.76079087,-4.9501592254558139e-05
0.76084151,-4.9246108724113719e-05
0.76089215,-4.8987073932845655e-05
0.76094278,-4.8727813234549373e-05
0.76099341,-4.8471908069674627e-05
0.76104405,-4.8223129441596102e-05
0.76109468,-4.798553293753006e-05
0.76114532,-4.776353382700213e-05
0.76119596,-4.7561975530107724e-05
0.76124659,-4.7386184310722754e-05
0.76129722,-4.7241970576755146e-05
0.76134786,-4.7135604650041626e-05
0.7613985,-4.7073697942198727e-05
0.76144913,-4.7063007806481291e-05
0.76149976,-4.7110136813715008e-05
0.7615504,-4.7221155359363816e-05
0.76160103,-4.740117092936205e-05
0.76165167,-4.7653818934017665e-05
0.76170231,-4.798074992013967e-05
0.76175294,-4.8381100881281081e-05
0.76180357,-4.8851088700506227e-05
0.76185421,-4.9383744054122451e-05
0.76190484,-4.996880588626242e-05
0.76195548,-5.0592873997695207e-05
0.76200611,-5.1239830817680605e-05
0.76205675,-5.1891412068224671e-05
0.76210738,-5.2528200655660283e-05
0.76215802,-5.3130787694627611e-05
0.76220866,-5.3680668468894809e-05
0.76225929,-5.416132685044215e-05
0.76230992,-5.4559141853238151e-05
0.76236056,-5.4864114438017326e-05
0.76241119,-5.5070226641478872e-05
0.76246183,-5.517560691908549e-05
0.76251247,-5.5182313991619829e-05
0.7625631,-5.5095856879206059e-05
0.76261373,-5.4924640634756769e-05
0.76266437,-5.4678726624336676e-05
0.76271501,-5.4370003132397468e-05
0.76276564,-5.4010651249860727e-05
0.76281627,-5.3612764060122003e-05
0.76286691,-5.3188001526731208e-05
0.76291754,-5.2747087149531063e-05
0.76296818,-5.229965477024995e-05
0.76301882,-5.1854163386149786e-05
0.76306945,-5.1417899569128144e-05
0.76312008,-5.0997050982292911e-05
0.76317072,-5.0597176416004401e-05
0.76322135,-5.0220710862391687e-05
0.76327199,-4.9870208747453088e-05
0.76332263,-4.9549372508116946e-05
0.76337326,-4.925872705253914e-05
0.76342389,-4.8997527407633007e-05
0.76347453,-4.876413036079293e-05
0.76352517,-4.8556533591539362e-05
0.7635758,-4.8372681445093377e-05
0.76362643,-4.8210759787590767e-05
0.76367707,-4.8069374695176989e-05
0.7637277,-4.7947721220276785e-05
0.76377834,-4.7845778885834512e-05
0.76382898,-4.7764391716622842e-05
0.76387961,-4.7705213447085925e-05
0.76393024,-4.7670550936627011e-05
0.76398088,-4.7663143599606125e-05
0.76403151,-4.7685848291693259e-05
0.76408215,-4.7741377730439899e-05
0.76413279,-4.7832044234653252e-05
0.76418342,-4.7959551553298618e-05
0.76423405,-4.8124851070043042e-05
0.76428469,-4.8328006112330974e-05
0.76433533,-4.8568102864588219e-05
0.76438596,-4.8843173233835479e-05
0.76443659,-4.9150141880229396e-05
0.76448723,-4.9484767285209547e-05
0.76453786,-4.9841559068600875e-05
0.7645885,-5.0213743461113435e-05
0.76463914,-5.0593296666337446e-05
0.76468977,-5.0971062337103257e-05
0.7647404,-5.1336966887956091e-05
0.76479104,-5.1680478804897436e-05
0.76484167,-5.1991130218899185e-05
0.76489231,-5.2259233671984149e-05
0.76494294,-5.2476591404054699e-05
0.76499358,-5.2637252370764102e-05
0.76504421,-5.2738130826766421e-05
0.76509485,-5.2779393941675387e-05
0.76514549,-5.2764587081672879e-05
0.76519612,-5.2700106857628574e-05
0.76524675,-5.2594514209057765e-05
0.76529739,-5.2457861057662599e-05
0.76534802,-5.2300487801653113e-05
0.76539866,-5.2131915549506827e-05
0.7654493,-5.1959729528815946e-05
0.76549993,-5.1789266206453984e-05
0.76555056,-5.1623092787341331e-05
0.7656012,-5.1461255795661773e-05
0.76565184,-5.1301761928801168e-05
0.76570247,-5.1141361080574597e-05
0.7657531,-5.0976248506991204e-05
0.76580374,-5.0802756181799258e-05
0.76585437,-5.0617902308451955e-05
0.76590501,-5.0419749251320261e-05
0.76595565,-5.020758309009635e-05
0.76600628,-4.9981893458272415e-05
0.76605691,-4.9744113909690738e-05
0.76610755,-4.9496419223386957e-05
0.76615818,-4.924155771786237e-05
0.76620882,-4.8982730161704116e-05
0.76625946,-4.8723308468018545e-05
0.76631009,-4.8466773970434163e-05
0.76636072,-4.8216901634586288e-05
0.76641136,-4.7977719086285435e-05
0.766462,-4.7753600793380379e-05
0.76651263,-4.7549346117667515e-05
0.76656326,-4.7370227031266896e-05
0.7666139,-4.7222004193867465e-05
0.76666453,-4.7110900428292421e-05
0.76671517,-4.7043493532789509e-05
0.76676581,-4.7026547566811846e-05
0.76681644,-4.7066698850800796e-05
0.76686707,-4.7170092006972459e-05
0.76691771,-4.734196483237325e-05
0.76696834,-4.7586130912542567e-05
0.76701898,-4.7904490084638515e-05
0.76706962,-4.8296467086663502e-05
0.76712025,-4.8758636537196436e-05
0.76717088,-4.9284408012287338e-05
0.76722152,-4.9863903299126884e-05
0.76727216,-5.0484100382914112e-05
0.76732279,-5.1129201086210405e-05
0.76737342,-5.1781188251729564e-05
0.76742406,-5.2420729392699318e-05
0.76747469,-5.3028402009712372e-05
0.76752533,-5.3585537237237101e-05
0.76757597,-5.407533251688798e-05
0.7676266,-5.4483761174111317e-05
0.76767723,-5.4800325574679172e-05
0.76772787,-5.5018522402596327e-05
0.76777851,-5.5135976989162429e-05
0.76782914,-5.5154279824838262e-05
0.76787977,-5.5078554627891076e-05
0.76793041,-5.4916932507350797e-05
0.76798104,-5.4679292262696774e-05
0.76803168,-5.437739195189249e-05
0.76808232,-5.4023327697501751e-05
0.76813295,-5.3629323791295612e-05
0.76818358,-5.3207110355149593e-05
0.76823422,-5.2767542725456771e-05
0.76828485,-5.2320396910453195e-05
0.76833549,-5.18742764153299e-05
0.76838613,-5.1436607714363356e-05
0.76843676,-5.1013690873674263e-05
0.76848739,-5.0611128807096961e-05
0.76853803,-5.0232167835755618e-05
0.76858867,-4.9878389531550488e-05
0.7686393,-4.9554091806853996e-05
0.76868993,-4.9259993774194755e-05
0.76874057,-4.8995507235067155e-05
0.7687912,-4.8759076878321158e-05
0.76884184,-4.8548729289696453e-05
0.76889248,-4.8362387013949597e-05
0.76894311,-4.8198203422351258e-05
0.76899374,-4.8054714118245566e-05
0.76904438,-4.7931023675158892e-05
0.76909501,-4.7827002860118732e-05
0.76914565,-4.7743385311463935e-05
0.76919629,-4.7681733385252409e-05
0.76924692,-4.7644285478082661e-05
0.76929755,-4.763374747656963e-05
0.76934819,-4.7652987688307142e-05
0.76939883,-4.7704757094398542e-05
0.76944946,-4.7791434362148954e-05
0.76950009,-4.7914813939011455e-05
0.76955073,-4.8075932401504275e-05
0.76960136,-4.8274949360269426e-05
0.769652,-4.8511058210476936e-05
0.76970264,-4.8782398144362404e-05
0.76975327,-4.9086011360525988e-05
0.7698039,-4.9417782366938939e-05
0.76985454,-4.97723507819216e-05
0.76990517,-5.0143117578407748e-05
0.76995581,-5.0522197944614701e-05
0.77000644,-5.0900572682790123e-05
0.77005708,-5.126828277916949e-05
0.77010771,-5.1614852697117685e-05
0.77015835,-5.1929799932229143e-05
0.77020899,-5.2203330711420998e-05
0.77025962,-5.2427043408510305e-05
0.77031025,-5.2594685012387781e-05
0.77036089,-5.2702790941516632e-05
0.77041152,-5.2751126642914455e-05
0.77046216,-5.274282630337163e-05
0.7705128,-5.2683993795652416e-05
0.77056343,-5.2582934214510878e-05
0.77061406,-5.244957179032187e-05
0.7706647,-5.2294280031329991e-05
0.77071534,-5.2126712563513344e-05
0.77076597,-5.1954750662231171e-05
0.7708166,-5.1784009829157878e-05
0.77086724,-5.1617408518939465e-05
0.77091787,-5.145523959613563e-05
0.77096851,-5.1295744943716477e-05
0.77101915,-5.1135771379461917e-05
0.77106978,-5.097154328017883e-05
0.77112041,-5.0799342358635147e-05
0.77117105,-5.0616073004816261e-05
0.77122168,-5.0419667053818065e-05
0.77127232,-5.0209251185548388e-05
0.77132296,-4.9985185318983768e-05
0.77137359,-4.974880515928618e-05
0.77142422,-4.950220638308597e-05
0.77147486,-4.9248082828566969e-05
0.7715255,-4.8989562255172665e-05
0.77157613,-4.8730076181577481e-05
0.77162676,-4.8473055886800472e-05
0.7716774,-4.8222249532860459e-05
0.77172803,-4.7981649575290069e-05
0.77177867,-4.7755579649922238e-05
0.77182931,-4.7548775545950213e-05
0.77187994,-4.736643367216569e-05
0.77193057,-4.7214232558017066e-05
0.77198121,-4.7098325191474418e-05
0.77203184,-4.7025234842878086e-05
0.77208248,-4.700170857059809e-05
0.77213312,-4.7034411039807196e-05
0.77218375,-4.7129582112610118e-05
0.77223438,-4.7292608203951626e-05
0.77228502,-4.7527539283570776e-05
0.77233566,-4.7836573716762283e-05
0.77238629,-4.8219507317603827e-05
0.77243692,-4.8673305507766146e-05
0.77248756,-4.9191779716396331e-05
0.77253819,-4.9765467320110061e-05
0.77258883,-5.0381705606081055e-05
0.77263947,-5.1024988390171091e-05
0.7726901,-5.1677504049559266e-05
0.77274073,-5.2319959681649712e-05
0.77279137,-5.2932874232076766e-05
0.772842,-5.3497389110196652e-05
0.77289264,-5.3996402303704655e-05
0.77294327,-5.4415509747849779e-05
0.77299391,-5.4743756923413773e-05
0.77304454,-5.4974151527181311e-05
0.77309518,-5.5103835197681357e-05
0.77314582,-5.5133964785916321e-05
0.77319645,-5.5069304744893488e-05
0.77324708,-5.4917684381173223e-05
0.77329772,-5.4688774460035973e-05
0.77334835,-5.4394149568237273e-05
0.77339899,-5.4045862031129741e-05
0.77344963,-5.3656130287230165e-05
0.77350026,-5.323671510114484e-05
0.77355089,-5.2798581174963628e-05
0.77360153,-5.2351640882489311e-05
0.77365217,-5.190465715259056e-05
0.7737028,-5.1465219651587964e-05
0.77375343,-5.1039782993800456e-05
0.77380407,-5.0634015087973029e-05
0.7738547,-5.0252002778629722e-05
0.77390534,-4.9894535700032321e-05
0.77395598,-4.9566290651397914e-05
0.77400661,-4.9268302364876047e-05
0.77405724,-4.9000146189767863e-05
0.77410788,-4.8760373264943098e-05
0.77415851,-4.854701465844903e-05
0.77420915,-4.8357983040800575e-05
0.77425979,-4.8191384071832836e-05
0.77431042,-4.804569450106624e-05
0.77436105,-4.7919936206434452e-05
0.77441169,-4.7813865830039986e-05
0.77446233,-4.7728091711390626e-05
0.77451296,-4.7664063939650832e-05
0.77456359,-4.7623935505232208e-05
0.77461423,-4.7610355249360155e-05
0.77466486,-4.7626178973302454e-05
0.7747155,-4.7674180502522012e-05
0.77476614,-4.77567942974608e-05
0.77481677,-4.7875894880683334e-05
0.7748674,-4.8032619470290294e-05
0.77491804,-4.8227258206485609e-05
0.77496867,-4.8459130496856029e-05
0.77501931,-4.8726519011471842e-05
0.77506995,-4.9026606992419497e-05
0.77512058,-4.9355415463258778e-05
0.77517121,-4.9707753118332322e-05
0.77522185,-5.0077141253281765e-05
0.77527249,-5.0455839706826462e-05
0.77532312,-5.0834937814877332e-05
0.77537375,-5.1204562162061618e-05
0.77542439,-5.1554276954316571e-05
0.77547502,-5.1873569713866885e-05
0.77552566,-5.2152539475524214e-05
0.7755763,-5.2382598909354782e-05
0.77562693,-5.2557226118368975e-05
0.77567756,-5.267261778718816e-05
0.7757282,-5.2728159910031689e-05
0.77577883,-5.2726595814770225e-05
0.77582947,-5.2673734618268847e-05
0.7758801,-5.2577613578302134e-05
0.77593074,-5.2448011094273324e-05
0.77598137,-5.2295295292289061e-05
0.77603201,-5.2129202043968594e-05
0.77608265,-5.1957877498639734e-05
0.77613328,-5.1787188145538304e-05
0.77618391,-5.1620376062856959e-05
0.77623455,-5.1457995481420744e-05
0.77628518,-5.1298524410678066e-05
0.77633582,-5.1138933260594859e-05
0.77638646,-5.0975518008508157e-05
0.77643709,-5.0804547387702646e-05
0.77648772,-5.062285291394639e-05
0.77653836,-5.0428242626584377e-05
0.776589,-5.02197082441149e-05
0.77663963,-4.9997475652279773e-05
0.77669026,-4.9762780955589302e-05
0.7767409,-4.9517625685577724e-05
0.77679153,-4.926462760140518e-05
0.77684217,-4.9006787164882326e-05
0.77689281,-4.8747628180793732e-05
0.77694344,-4.8490479315848695e-05
0.77699407,-4.8239040085752301e-05
0.77704471,-4.799726388767262e-05
0.77709534,-4.7769440459460554e-05
0.77714598,-4.756026639115192e-05
0.77719662,-4.7374897944208366e-05
0.77724725,-4.7218969314441627e-05
0.77729788,-4.7098586652412957e-05
0.77734852,-4.7020247296649278e-05
0.77739916,-4.6990680374433763e-05
0.77744979,-4.7016577132218004e-05
0.77750042,-4.710423657305451e-05
0.77755106,-4.7259163392123388e-05
0.77760169,-4.7485591191051703e-05
0.77765233,-4.7785965894116152e-05
0.77770297,-4.8160395611594712e-05
0.7777536,-4.8606206145575133e-05
0.77780423,-4.9117621159026935e-05
0.77785487,-4.9685587159345236e-05
0.7779055,-5.0297830130013723e-05
0.77795614,-5.0939194016844455e-05
0.77800677,-5.1592127983450521e-05
0.77805741,-5.2237456274752723e-05
0.77810804,-5.2855675517908749e-05
0.77815868,-5.3427813940975053e-05
0.77820932,-5.3936495083190406e-05
0.77825995,-5.4366903514001464e-05
0.77831058,-5.4707621168092213e-05
0.77836122,-5.4951114538982217e-05
0.77841185,-5.5093993330335774e-05
0.77846249,-5.5136905471355144e-05
0.77851313,-5.5084156555112403e-05
0.77856376,-5.4943235790013578e-05
0.77861439,-5.4723637464913576e-05
0.77866503,-5.4436735692731756e-05
0.77871567,-5.4094702729972195e-05
0.7787663,-5.3709641913635145e-05
0.77881693,-5.3293463222771785e-05
0.77886757,-5.2857271789172059e-05
0.7789182,-5.2411123552075902e-05
0.77896884,-5.1963920781372377e-05
0.77901948,-5.1523387408843423e-05
0.77907011,-5.1096103310202603e-05
0.77912074,-5.0687792641560702e-05
0.77917138,-5.0303138914350091e-05
0.77922201,-4.9942443343148845e-05
0.77927265,-4.9610647306480641e-05
0.77932329,-4.9309060510020692e-05
0.77937392,-4.9037413205458332e-05
0.77942455,-4.8794345368684044e-05
0.77947519,-4.8577938823084316e-05
0.77952583,-4.838610425095007e-05
0.77957646,-4.8216926393962884e-05
0.77962709,-4.8068835324428783e-05
0.77967773,-4.7940793274304967e-05
0.77972836,-4.7832472849618888e-05
0.779779,-4.7744387329427465e-05
0.77982964,-4.7677891666116334e-05
0.77988027,-4.7635064979984684e-05
0.7799309,-4.7618503894973433e-05
0.77998154,-4.7631046114104294e-05
0.78003217,-4.7675473494926265e-05
0.78008281,-4.7754264198791131e-05
0.78013345,-4.7869352828113851e-05
0.78018408,-4.8021963440546926e-05
0.78023471,-4.8212481358236309e-05
0.78028535,-4.8440347558116073e-05
0.78033599,-4.8703966523736064e-05
0.78038662,-4.900065631512084e-05
0.78043725,-4.9326589383353532e-05
0.78048789,-4.9676714717146974e-05
0.78053852,-5.0044697676393461e-05
0.78058916,-5.0422954539688285e-05
0.7806398,-5.0802704989987326e-05
0.78069043,-5.1174166857067613e-05
0.78074106,-5.1526958696109682e-05
0.7807917,-5.1850545682497526e-05
0.78084233,-5.2134922940585278e-05
0.78089297,-5.2371316104903948e-05
0.7809436,-5.2552927914025417e-05
0.78099424,-5.26756102337138e-05
0.78104487,-5.2738358118706499e-05
0.78109551,-5.27435107019668e-05
0.78114615,-5.2696553409945458e-05
0.78119678,-5.2605264223300041e-05
0.78124741,-5.2479258652593318e-05
0.78129805,-5.2328899928808588e-05
0.78134868,-5.2164040204417809e-05
0.78139932,-5.1993058137286342e-05
0.78144996,-5.1822110103061196e-05
0.78150059,-5.1654789071159877e-05
0.78155122,-5.1491965795922273e-05
0.78160186,-5.1332330674801461e-05
0.7816525,-5.1173004369081546e-05
0.78170313,-5.1010350010113985e-05
0.78175376,-5.0840607725887139e-05
0.7818044,-5.0660506278974344e-05
0.78185503,-5.0467711240381602e-05
0.78190567,-5.0261045328936743e-05
0.78195631,-5.0040572676415772e-05
0.78200694,-4.9807400667610864e-05
0.78205757,-4.9563427606999207e-05
0.78210821,-4.9311193903489486e-05
0.78215884,-4.9053637285996157e-05
0.78220948,-4.8794291699048068e-05
0.78226012,-4.8536478931599861e-05
0.78231075,-4.8283884743572192e-05
0.78236138,-4.8040456586425529e-05
0.78241202,-4.781045891699254e-05
0.78246266,-4.7598542945219506e-05
0.78251329,-4.7409813752421465e-05
0.78256392,-4.7249839286290661e-05
0.78261456,-4.7124665633215442e-05
0.78266519,-4.7040745344870388e-05
0.78271583,-4.7004773928832668e-05
0.78276647,-4.7023483049863151e-05
0.7828171,-4.7103255968758355e-05
0.78286773,-4.7249729615765606e-05
0.78291837,-4.7467324237331148e-05
0.782969,-4.7758734264095752e-05
0.78301964,-4.8124372609240739e-05
0.78307028,-4.8561916906544409e-05
0.78312091,-4.9065964768473564e-05
0.78317154,-4.9627851513537047e-05
0.78322218,-5.0235683226312978e-05
0.78327282,-5.0874632965046453e-05
0.78332345,-5.1527420168248701e-05
0.78337408,-5.2175010442752729e-05
0.78342472,-5.2797897208454778e-05
0.78347535,-5.3376969437163749e-05
0.78352599,-5.3894575604451394e-05
0.78357663,-5.4335539473718133e-05
0.78362726,-5.4687930826954245e-05
0.78367789,-5.4943738076033931e-05
0.78372853,-5.5099054010848286e-05
0.78377916,-5.515404183434379e-05
0.7838298,-5.5112615362109071e-05
0.78388043,-5.4981922091982685e-05
0.78393107,-5.47713106713639e-05
0.7839817,-5.4491955969743284e-05
0.78403234,-5.4156029451354673e-05
0.78408298,-5.377564998822544e-05
0.78413361,-5.3362778991382774e-05
0.78418424,-5.2928644298480039e-05
0.78423488,-5.2483425957162329e-05
0.78428551,-5.2036149384460586e-05
0.78433615,-5.1594662561501724e-05
0.78438679,-5.1165664250702113e-05
0.78443742,-5.0754944238493095e-05
0.78448805,-5.0367550402145939e-05
0.78453869,-5.0003681439080391e-05
0.78458933,-4.9668450437355864e-05
0.78463996,-4.9363278706825191e-05
0.78469059,-4.9088113401993858e-05
0.78474123,-4.8841707302543062e-05
0.78479186,-4.8622176951689436e-05
0.7848425,-4.8427431902442517e-05
0.78489314,-4.8255531897478852e-05
0.78494377,-4.8104847211447683e-05
0.7849944,-4.7974277663147376e-05
0.78504504,-4.7863403705509661e-05
0.78509567,-4.7772647005220467e-05
0.78514631,-4.7703283243966734e-05
0.78519695,-4.7657331550587652e-05
0.78524758,-4.7637356838761967e-05
