Physical Time (s),ep_left Monitor (kg-m/s^3)
0.49956491,0.0103536322419189
0.49961554,0.010461767114878048
0.49966618,0.010554338517517288
0.49971681,0.010619716382961362
0.49976745,0.01064793221231697
0.49981808,0.010631172479982309
0.49986872,0.010564150563133144
0.49991936,0.010444095919641273
0.49996999,0.010270478927474201
0.50002062,0.010044680751498775
0.50007126,0.0097697444388451932
0.5001219,0.0094502663302713386
0.50017253,0.0090917266338909862
0.50022316,0.0087006667416962991
0.5002738,0.0082842529516921441
0.50032444,0.0078511890453381254
0.50037507,0.0074106992988745759
0.5004257,0.0069735833861829149
0.50047634,0.0065509019245045593
0.50052697,0.0061544465276253645
0.50057761,0.0057965106388004608
0.50062825,0.0054894667994003915
0.50067888,0.0052457959037503655
0.50072951,0.0050771059709348049
0.50078015,0.0049937858195030979
0.50083079,0.0050044974166142727
0.50088142,0.0051156941386136514
0.50093206,0.0053309668512312915
0.50098269,0.0056504960133196029
0.50103332,0.0060705251228461926
0.50108396,0.0065828708535832312
0.5011346,0.0071747052928166789
0.50118523,0.0078284030673005101
0.50123586,0.0085220889644814432
0.5012865,0.0092294189249589528
0.50133713,0.0099225469450153342
0.50138777,0.010573896677049503
0.50143841,0.011157046900091203
0.50148904,0.011649622747064535
0.50153967,0.012034543220041324
0.50159031,0.012301507167126909
0.50164095,0.012447669383263586
0.50169158,0.012477449625630951
0.50174221,0.012401707733194878
0.50179285,0.012236327290484487
0.50184348,0.012000296217843175
0.50189412,0.011713522004036234
0.50194476,0.011395933001662011
0.50199539,0.011065987277721135
0.50204602,0.010739200912473667
0.50209666,0.01042771501527111
0.50214729,0.010140193416583726
0.50219793,0.0098820583375640158
0.50224857,0.0096557862001069913
0.5022992,0.0094611432530213244
0.50234983,0.0092958902734126998
0.50240047,0.0091564224911857978
0.50245111,0.0090356009250960635
0.50250174,0.0089272937230332819
0.50255237,0.0088255377988875096
0.50260301,0.0087230318246254365
0.50265364,0.0086120865003383278
0.50270428,0.0084855944410588257
0.50275492,0.0083377101786799041
0.50280555,0.008164460560102926
0.50285618,0.0079640648712658545
0.50290682,0.0077371542087215847
0.50295745,0.0074870272123546541
0.50300809,0.0072193732409361281
0.50305873,0.0069418193990358062
0.50310936,0.0066638380537259994
0.50315999,0.0063957091790805094
0.50321063,0.0061481858313690713
0.50326127,0.0059316770075325013
0.5033119,0.0057559345225253987
0.50336253,0.0056293822516817766
0.50341317,0.0055590753316653047
0.5034638,0.0055502723362569053
0.50351444,0.0056064315010378668
0.50356508,0.0057289542220952949
0.50361571,0.0059171323389020022
0.50366634,0.0061681888185875491
0.50371698,0.0064769865538489638
0.50376762,0.006835920515629936
0.50381825,0.0072350603506220849
0.50386889,0.0076618695718330253
0.50391952,0.0081017840661480791
0.50397015,0.00853892848229971
0.50402079,0.0089566767174980889
0.50407143,0.0093391118160246981
0.50412206,0.0096723773763783879
0.50417269,0.0099459610603514458
0.50422333,0.010153956963349859
0.50427396,0.010295753593832696
0.5043246,0.010376368182367514
0.50437524,0.010406001280736637
0.50442587,0.010398522283151832
0.5044765,0.010369812801835177
0.50452714,0.010336087284370559
0.50457778,0.010312040904352112
0.50462841,0.010309102341693032
0.50467904,0.010334096925238021
0.50472968,0.010389022861465981
0.50478031,0.010471085311535726
0.50483095,0.010573381020806818
0.50488159,0.010685825120724714
0.50493222,0.010796548198863175
0.50498285,0.01089312193205296
0.50503349,0.010963805808593009
0.50508412,0.010998407256797734
0.50513476,0.010988846911392777
0.5051854,0.010929482112762245
0.50523603,0.010817271062001418
0.50528666,0.010651418745368402
0.5053373,0.01043308650341284
0.50538794,0.010165085764038866
0.50543857,0.0098518663247840303
0.5054892,0.0094987934745719409
0.50553984,0.0091123362859776812
0.50559047,0.0086995128747712445
0.50564111,0.0082688684786597494
0.50569175,0.0078297534170794162
0.50574238,0.0073925569482548225
0.50579301,0.0069686352696853582
0.50584365,0.0065697588306215266
0.50589428,0.0062081908573199986
0.50594492,0.0058963540529462389
0.50599556,0.0056468238763798251
0.50604619,0.005471415290827987
0.50609682,0.0053806955841757733
0.50614746,0.0053836350291795836
0.5061981,0.0054870662256926335
0.50624873,0.0056950299014339326
0.50629936,0.0060081950344504555
0.50635,0.0064233578851951717
0.50640063,0.0069328084232320349
0.50645127,0.0075243460676416747
0.50650191,0.0081807728515543073
0.50655254,0.0088806100985626742
