Physical Time (s),aphi_alt_flux_right Monitor (kg-m/s^3): right_cv1,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv2,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv3,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv4,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv5,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv6,aphi_alt_flux_right Monitor (kg-m/s^3): right_cv7
0.61040492,0.37051837557538231,1.6971271581418166,0.12876105469485546,2.1138586301035378,2.2138741356562521,3.190359960625003,3.873327400341851
0.61045556,0.60167242755856742,1.5343941950503064,0.078207812672421564,2.1862294986122826,2.1657858710730418,3.1758957625392381,3.8876089201726169
0.6105062,0.93178717198874739,1.3732078591100572,0.050186406932943677,2.257182340491982,2.1210008936893794,3.1645452128839646,3.9022167928007456
0.61055683,1.3458465107447988,1.2152344412700125,0.042674698688892239,2.3262389242679409,2.0798150660669528,3.1563805825448639,3.9170465409820188
0.61060746,1.7913275392160326,1.0618389362567049,0.052966145424184104,2.3931185216068216,2.042366789143109,3.1513880640942737,3.9319981276822631
0.6106581,2.1937650580252259,0.91506708285396954,0.079597957157643465,2.4576668508159689,2.0088317129685072,3.1494500855884646,3.9469766593018401
0.61070874,2.4959478404365596,0.77780417739316021,0.1235904294164432,2.5196206036123492,1.9794116264109523,3.1504395569926658,3.9619025100301428
0.61075937,2.6685502300042114,0.6551355490303794,0.1871249201901366,2.5786525517564347,1.9543455752505767,3.1541216817640878,3.976704326020581
0.61081,2.7094447163650459,0.55350177306536941,0.27214780236586505,2.6343085807424003,1.9337568282041036,3.1602162690038371,3.9913191900273861
0.61086064,2.6504354127008751,0.47835007620674697,0.37951498596750777,2.6861351920975025,1.917470945191021,3.1683531361483119,4.0056884124615317
0.61091127,2.5208798803881503,0.43021065927226987,0.50785949003683362,2.7336957076229682,1.9051461685113804,3.1782414794796017,4.0197639479843099
0.61096191,2.3255207613808926,0.4040260004294316,0.65410495056341322,2.7764897139329663,1.8973386062463711,3.1896837550451274,4.0334951006866699
0.61101255,2.0783376476057187,0.39144469635898071,0.81510062481621126,2.8140070704549562,1.8938886970872919,3.202573217320595,4.0468357242226585
0.61106318,1.8043553226392604,0.38330987139894052,0.98768586306205364,2.8457882942563844,1.8942571854048951,3.2167513752474948,4.0597429429890237
0.61111381,1.5268231472665339,0.37255139749419763,1.1692008271227317,2.8712133518349692,1.8981393685729055,3.2319345475251531,4.0721763399655657
0.61116445,1.2619336160253003,0.35575830109113954,1.3571346269406792,2.8897543249548856,1.9053967150028308,3.2478155669835891,4.0840958010032713
0.61121508,1.0174028466145011,0.33288955313452279,1.5485036159440753,2.9015344412439479,1.9158908865567579,3.2640786185044819,4.0954660012159874
0.61126572,0.79933928947278876,0.30534787186521495,1.7400426600655623,2.9068767964416224,1.9295576945875084,3.2805162100237446,4.1062547639753566
0.61131636,0.61056669358476934,0.27557792656033159,1.9282859586774634,2.9057459873123186,1.9464824132820409,3.2969098269368207,4.116428811889687
0.61136699,0.45983310908521768,0.24631033801568294,2.1099191856802864,2.8981209671976513,1.9668019603299309,3.3131132104193082,4.1259609648579954
0.61141762,0.35308010421126174,0.2198824172726847,2.2823216722599748,2.8840506731782733,1.9905217551088636,3.3290024645090535,4.1348295943955193
0.61146826,0.29168226042923245,0.19834420406254832,2.4438448734647671,2.863534822763814,2.0174441009545734,3.344481629298774,4.1430161337495992
0.6115189,0.26684561980316918,0.18357484137482569,2.5933755974736847,2.8365598807073096,2.0472616434047484,3.3595297336574057,4.1505001663503878
0.61156953,0.2652256551146116,0.17723364261708804,2.7299116316192933,2.8031812511734984,2.0796141761978855,3.37407319880566,4.1572689443539792
0.61162016,0.27562130851332028,0.18065961434037073,2.8511570805229427,2.7635684019450291,2.1141327959260976,3.3880347264649933,4.163313700582675
0.6116708,0.29174962082604117,0.19423762676809661,2.9542986752966618,2.7177460629742876,2.1504616364044757,3.4011752449862485,4.1686298147179564
0.61172143,0.31169380144453901,0.21689935948505615,3.035857663664113,2.66590829788051,2.188317265911822,3.4133018296113113,4.1732080791579778
0.61177207,0.33594165126792636,0.24604999264007993,3.0927466304252338,2.6083954792635136,2.2274885305090546,3.4242695459058861,4.177043946054237
0.61182271,0.36503633780605288,0.27858100723315915,3.1231623209054376,2.5454415442365055,2.2678291974133775,3.4340215708794828,4.1801435330256416
0.61187334,0.39847788282013125,0.31245064067935552,3.1274235464508697,2.4772052699508458,2.3092557441880972,3.4425851131008236,4.1825154392987809
0.61192397,0.43454179447794988,0.34848954435192736,3.1052052017601417,2.4038389753698159,2.3517778431018117,3.4500359059385306,4.1841633559477591
0.61197461,0.4692377931912543,0.39214586526260209,3.0572552895903953,2.3255264142180727,2.3955012019317943,3.4565119307548655,4.1850950167669811
0.61202524,0.4985310231072681,0.45595607674242827,2.9848404780723032,2.2425348942863561,2.4405091807053356,3.4622013858284433,4.1853289488649672
0.61207588,0.51709632570592512,0.55846115864322032,2.8895876264397238,2.155219192622531,2.486805889508287,3.4673308097396625,4.1848761794515248
0.61212652,0.52405153093505197,0.71446285468081672,2.7725277459589668,2.0639230352390965,2.5342995744031276,3.4721076321803754,4.1837785787988402
0.61217715,0.51895007477169253,0.92724034435861091,2.6345829312857831,1.9689397474131269,2.5828309241066507,3.4767635590563568,4.1820833448194588
0.61222778,0.50391058419051438,1.1857136878086318,2.4764904279654338,1.8706220453325169,2.6322958759635049,3.4815139889518383,4.1798237978990729
0.61227842,0.48129514887601482,1.4656023768151742,2.2999426722632528,1.7694420806870352,2.6826989903911076,3.4865331028685391,4.1770186297548912
0.61232906,0.45185046034640447,1.7354075365915456,2.108044310841068,1.6659353829770913,2.7340616723602871,3.491957734550887,4.1736732670276879
0.61237969,0.41766992037353784,1.9710543079139078,1.9039902590690421,1.5609041624124607,2.7863049666365649,3.4979212832168933,4.1697534393440403
0.61243032,0.38096297897637571,2.16234454516783,1.6915753500189994,1.4553891109953461,2.8392548442600409,3.5045773550010644,4.1652235456704449
0.61248096,0.34343035092070134,2.311721865942332,1.4749315170442536,1.3508987928433778,2.8926272109716424,3.5120795831063734,4.1600695018490814
0.61253159,0.30595766452152795,2.4263710179941005,1.2590222702953588,1.2488147339376003,2.9461947457949407,3.5205367437083535,4.1542933531123749
0.61258223,0.26929334840863889,2.5147967354503877,1.04788355166304,1.1500835121367587,2.9997396688693065,3.5300664128030688,4.1479001551096006
0.61263287,0.23359546462861897,2.5820555430736083,0.84526986780582203,1.0569576763338193,3.0530165744486668,3.5407458868415351,4.1409049809755896
0.6126835,0.19878566556670688,2.6292352704205522,0.6553852236211255,0.97371303270558651,3.1057621252055143,3.5526227686730425,4.1333287858301162
0.61273413,0.16526009508313885,2.6543809953620152,0.48375634975457099,0.90632839668368037,3.1577554763808053,3.565736277625545,4.1251969338082048
0.61278477,0.13513786651639301,2.6533398935170434,0.335802040765871,0.86183197976528481,3.2088184783930616,3.580075764190533,4.1165407482046579
0.6128354,0.11261926838393724,2.62540863435729,0.21604780842260171,0.84703495200923073,3.2587537314026442,3.5956269351547339,4.1073952676732235
0.61288604,0.10384232397372786,2.5681521480227545,0.12605862833944739,0.86649607313830157,3.3073510796428001,3.6123282198029769,4.0977988723710705
0.61293667,0.11666182238814055,2.4817363412246567,0.064261744889880845,0.92339240748430895,3.3543672568946619,3.6301058859391118,4.0877912729215975
0.61298731,0.15775330671427432,2.3678255313098537,0.027416676171843339,1.0191011921054136,3.3995999312651817,3.6488594923161695,4.0774126037248006
0.61303794,0.23346940822017986,2.2292049943028585,0.011309692288649061,1.1520543823309108,3.4428434072236445,3.6684611568771883,4.0667057740664294
0.61308858,0.34203427207520559,2.069201442152178,0.011811501413999972,1.3185544378200571,3.4838839510151098,3.6887825915815995,4.0557105544410286
0.61313922,0.49162600431606041,1.8910784560255107,0.026649659773383468,1.5113913932299252,3.5225127856775993,3.7096755257711109,4.0444704954243571
0.61318985,0.69508351990194039,1.6998036601087325,0.056126195765092479,1.7196789730345716,3.5585347266002159,3.7309646108091554,4.0330306767605517
0.61324048,0.95871746600320473,1.5022549696222722,0.10289174989212893,1.9319231264234491,3.5917415059997673,3.7524420342433009,4.0214351983371524
0.61329112,1.2735026014512423,1.3061447222098237,0.17145012578902311,2.1389784712668298,3.6219280512693306,3.7738907751100452,4.0097312996469689
0.61334175,1.6205673137514052,1.1178772138633306,0.26618262038215523,2.33446210425911,3.6489495496658373,3.7951012458321278,3.9979642372424826
0.61339239,1.9773093344541688,0.94213361939396378,0.38775996106063909,2.5146110315063037,3.6727186886242236,3.8158714408377366,3.9861784798576476
0.61344303,2.3153515348282285,0.78163881763077137,0.53277064690802844,2.6776951002139286,3.6931329413747944,3.8360212232501461,3.9744179772452375
0.61349366,2.5954519344364222,0.63636320306218863,0.69507258108356795,2.8227189357341449,3.7100393405340761,3.8553725511240442,3.9627242984347393
0.61354429,2.7912164098535337,0.5048835517498359,0.86750001992510051,2.9491007631133694,3.7237306633096661,3.8737548889106774,3.9511388587416345
0.61359493,2.8795413514698294,0.38603893190526017,1.0433971939773188,3.0566014160980117,3.7338571022425948,3.8909984907901318,3.9397009374740026
0.61364557,2.8708485873004723,0.28011389222060412,1.2186820064600394,3.1447541156642922,3.7396206043194562,3.9069354336208755,3.9284469083440205
0.6136962,2.7796990780807636,0.18907250465954142,1.3908526485654118,3.2136686420263607,3.7412534735807199,3.9214060067264986,3.9174117297068523
0.61374683,2.6360479937634751,0.11636414156486717,1.5592910890615008,3.2637671504029093,3.7402873648439177,3.9342363623395351,3.9066304007409807
0.61379747,2.4555141676880052,0.065953987254092836,1.7242038691854831,3.2949672179613669,3.7376518687299694,3.945284222587838,3.8961333119068771
0.6138481,2.2599791730438485,0.039039186511874345,1.8852652105181964,3.3073059265910887,3.7329572461586018,3.9544286681249918,3.8859427210061819
0.61389874,2.0583828576088243,0.031513731990034113,2.0413438281244529,3.3007815241748832,3.7257776260238336,3.961595046451265,3.876084472561808
0.61394938,1.8531343036493659,0.036394956342421361,2.1906657757242782,3.2755478125161375,3.7159596853928485,3.9667136408373551,3.8665924827754923
0.61400001,1.6452497008085085,0.045981957203072132,2.3311045664124177,3.2321894501196922,3.7035710066467509,3.969713170695063,3.8574883339642918
0.61405064,1.4359512869484041,0.054091999603473648,2.4607577700618046,3.1716776556258748,3.6890161446907532,3.9705432760865698,3.8487741450098598
0.61410128,1.2278034791601498,0.058011652851951749,2.5777751927736103,3.0952056696010466,3.6727118143992388,3.9691755184012134,3.8404549705972642
0.61415191,1.0241740514757596,0.058785640376703703,2.6802467487848052,3.0041049766004519,3.6549889955794015,3.965616931205652,3.8325397786720856
0.61420255,0.82921376440519079,0.059138484978262087,2.7664608021759238,2.9000934550835868,3.6360670999698663,3.9599254796716652,3.8250332512763707
0.61425319,0.64835702975653875,0.0625758278261207,2.8352239214963082,2.7853950455474155,3.6160500811279843,3.9521711140569122,3.8179561477739874
0.61430382,0.48757931070039567,0.073449322766981268,2.8860777775829085,2.6622139282920805,3.5948985777346181,3.9423845626562679,3.8113535344856606
0.61435445,0.35067916273636496,0.096555252571018796,2.918660744577918,2.5326624681504009,3.5724942843655567,3.9305356136666552,3.8052773681886207
0.61440509,0.2381754703934793,0.13678763373934524,2.9326739984527426,2.3988682379688293,3.548611623721531,3.9165618763049057,3.7997684611623272
0.61445573,0.15747858569641482,0.19732270246938577,2.927579662744451,2.2635020662237757,3.5229650859548549,3.9004333329918537,3.7948712473572033
0.61450636,0.10855209778385116,0.27770336496708864,2.9056706689450085,2.1295854813254134,3.4952834884664479,3.8821698961492066,3.7906194974752392
0.61455699,0.081677471747388194,0.37291814751407087,2.8675478463516915,2.0001796652322961,3.465348652685869,3.8617887025773783,3.7870330058862716
0.61460763,0.065669907090308413,0.47561982812846726,2.8139399786564554,1.8783072765047666,3.4329497191536191,3.8393662454578772,3.7841354095169697
0.61465826,0.053824283993900116,0.58004701160886663,2.7463812072058134,1.7669942180645433,3.3979957192475112,3.814992542425486,3.7819264204035883
0.6147089,0.043896861127038798,0.68617807592518032,2.6663812095611581,1.6685271344436303,3.3603429326451306,3.7887670536002371,3.7803933815816881
0.61475954,0.035916267586503146,0.8016735787691518,2.5754852101227441,1.5847523165911186,3.3197377009688496,3.7607729386504447,3.7795166852440047
0.61481017,0.030172255065311713,0.94060491030820259,2.4753996542066825,1.5171019500147571,3.2761876705228774,3.7311433271913645,3.7792900083525649
0.6148608,0.026644316290982087,1.1170895109029795,2.366967522804253,1.4660804825253522,3.2299864721764435,3.7000435308569788,3.7797195682904254
0.61491144,0.024936751797568608,1.3332441810538023,2.2507487566829023,1.4312613591716175,3.1813759109223576,3.6676828199432334,3.7808406212498471
0.61496207,0.024434830078177708,1.5729635229670249,2.1274194250901548,1.4113924276581122,3.1303629300929856,3.6342714312958959,3.7826911048987935
0.61501271,0.024518761609901789,1.807936297856533,1.9980549173240589,1.4049013414457971,3.076934663101226,3.6000636702107451,3.7853301250529885
0.61506335,0.024869133208282768,2.0136961258815096,1.8638055209293465,1.4104407263275831,3.0210886012472047,3.5653470019445193,3.7888223856152261
0.61511398,0.025424551534305173,2.1795233481361356,1.7256300659252721,1.4268109279095771,2.9628242835125316,3.5304225699944816,3.7932334883733669
0.61516461,0.02617419535616252,2.3043504822648275,1.5841841845762097,1.4528632432666835,2.9021569901837241,3.4955800830457551,3.7986234873431446
0.61521525,0.027223261632600589,2.3926426904562343,1.4397702314336218,1.4874138032927113,2.8393343279812053,3.4610714963544638,3.8050408896466372
0.61526589,0.028621267260724909,2.4496811491719801,1.2928806470099659,1.5296353180799036,2.7747033077339602,3.4271446553294167,3.8125043865522219
0.61531652,0.030026201260152957,2.4773586750540848,1.1440474278021733,1.5787833808108134,2.7088385162902098,3.3940629762023131,3.8210082275827135
0.61536715,0.031288652179908422,2.4754666364413285,0.99448538693657984,1.6334345051430719,2.642483789788058,3.3620993601902569,3.830525217686704
0.61541779,0.032875477560061039,2.4421750029506355,0.8458824459177009,1.6925494143272444,2.5764447474696786,3.3314873377788783,3.8410154351042953
0.61546842,0.03647471696909789,2.3779206766552141,0.69992102536331746,1.755317915265511,2.5114535415435513,3.302496688043461,3.8524237000120714
0.61551906,0.046437298477062405,2.2850595517860999,0.55953844523862561,1.8211994562325227,2.448193751452552,3.2753641701326481,3.864674430870314
0.6155697,0.070850766576925461,2.1673099509768945,0.42865312309945308,1.889799903338361,2.3872693390251394,3.2502822536208673,3.8776812235902085
0.61562033,0.12110664209894551,2.0296679095954064,0.31169272044793578,1.9605927068959732,2.3291346999021636,3.2274313440872908,3.8913475385733696
0.61567096,0.21032572771149538,1.8778666392464296,0.21323951874646485,2.0328194527953944,2.2740627408322469,3.2070231413774875,3.9055573493851048
0.6157216,0.35164924169592726,1.7179620572666339,0.13676569851227816,2.1055806579853731,2.2221911261368583,3.1893338028748186,3.9201945909857554
0.61577224,0.57302948103116869,1.5553402021164104,0.083295859115265922,2.177922973576301,2.1735588761748899,3.1746103326432054,3.9351515500487029
0.61582287,0.89294705858819767,1.393907973157855,0.052440905299798307,2.2489501240309213,2.1281843531125597,3.16300069818337,3.9503271081498412
0.6158735,1.3003021652493776,1.2355429792718629,0.042373704144640888,2.3181633902273675,2.0863389578219742,3.1545863875980924,3.9656235064088587
0.61592414,1.745993498398831,1.081494411534714,0.050305380937262632,2.3852361547572283,2.0481766316748478,3.1493712797140097,3.9809488906685049
0.61597477,2.1559998357076018,0.93376031975912777,0.074606885334468714,2.4500200181088321,2.0138725848398189,3.1472463199041583,3.9962217549404939
0.61602541,2.4703388381898894,0.79507334918062189,0.1158703670015149,2.5122812341140173,1.9835607953150234,3.1480901699776052,4.011363748118054
0.61607605,2.6569777555304119,0.67010980449263813,0.17634938524473012,2.571720704886157,1.9575054183697973,3.1516727033445293,4.026301963623073
0.61612668,2.7105857211921216,0.56531377693444884,0.25802059221941964,2.6278662207335093,1.9359429020880257,3.1577099594653824,4.0409745022130892
0.61617731,2.6601058550423349,0.48640043152739193,0.36202271441941231,2.6802943059934021,1.9186878273764851,3.1658372655623706,4.0553323258729694
0.61622795,2.5373711384380115,0.43476189001065924,0.48735011583276905,2.7285577207773604,1.9054219114834452,3.175736861580789,4.0693310065558164
0.61627858,2.3486175961695759,0.40591861070032043,0.631015431021684,2.7721117961387134,1.8967297315174743,3.1872253004171713,4.0829312483349973
0.61632922,2.105597606133911,0.39182499667269793,0.78989991912737978,2.8104991755514646,1.8925242203411776,3.2001844961646659,4.0960915979090995
0.61637986,1.8330479741024532,0.3832858705805185,0.96087060561566984,2.8432627769175092,1.8922379402659897,3.2144732522511807,4.108772987700525
0.61643049,1.5547861160509744,0.37287128122919633,1.1410931791470436,2.8697776676687847,1.8955093080972949,3.229818202830617,4.120938148501363
0.61648112,1.2881972053898552,0.35671750230985144,1.3281807091666897,2.8894274613860085,1.9021723809205073,3.2459111760096477,4.132550271730052
0.61653176,1.0412746473771106,0.33443979642123217,1.519164212853009,2.9023541302053273,1.912078080227561,3.2624351853540503,4.1435759720384597
0.6165824,0.82043020792269905,0.3073199394747308,1.710857689604971,2.9087491081060781,1.9251593828324842,3.2791690649611214,4.1539881772680145
0.61663303,0.62823553917523201,0.27770196291660676,1.8998017238202076,2.9086851302097858,1.9414974588761473,3.2958858635060517,4.1637617682201595
0.61668366,0.47344900040322407,0.24830360999144124,2.0826626908061829,2.9021737042020259,1.9612336853388408,3.3124212965523601,4.1728705664066004
0.6167343,0.36206228749462016,0.22152056925626423,2.2566440578504343,2.8892057683819501,1.9843832768355629,3.3286563101059148,4.1812915100686752
0.61678493,0.29630056313285813,0.19942759338604857,2.4200020811405198,2.8698279375807232,2.0107544570998122,3.3444787454830815,4.1890068668862579
0.61683557,0.26834218281361233,0.18391544826195791,2.5715293711041225,2.843994007819366,2.0400483286938793,3.3598718241448995,4.1960005136942788
0.61688621,0.26481343603793217,0.17666710562154031,2.7103002201388828,2.8117000747890755,2.0719000475035152,3.3747606108409958,4.2022574351005249
0.61693684,0.27414265555963002,0.17907611756032982,2.8342808444614498,2.7731572337737762,2.1059377476508878,3.389086000148489,4.2077740355802167
0.61698747,0.2895675855808979,0.19167816422200173,2.9405444758091881,2.7283873403492036,2.1418040642441407,3.4026206235264915,4.2125441678788533
0.61703811,0.30885193109094677,0.21356794406704183,3.0258827790550553,2.6775244751616789,2.1791986158927537,3.4151612551521242,4.216561926751865
0.61708874,0.33230940537948045,0.24229208042453493,3.086901240032585,2.620927248206939,2.2179059167849235,3.4265468359851798,4.2198301930027027
0.61713938,0.36060862628459778,0.27470252576752563,3.1215501941534778,2.5588508979196294,2.2577719747199496,3.4367076854458434,4.2223581962422898
0.61719002,0.39348663227155084,0.30855031709352232,3.129963296575212,2.4914688677418737,2.2987139257936771,3.4456629051868539,4.2241549762356421
0.61724065,0.42926309217683711,0.344249201459984,3.1118398653246748,2.4189211812444777,2.3407243586128401,3.4534819851585556,4.2252245668100539
0.61729128,0.46434520752328318,0.38662289065180339,3.067769198344191,2.3413880503302638,2.3839007149101237,3.4602861209213858,4.2255956732486268
0.61734192,0.49438579939993454,0.44730679797265782,2.9989973342170595,2.2591177124269035,2.4283414088699593,3.4662587851052784,4.2252823872503367
0.61739256,0.51449973186171893,0.54456013585461349,2.9071467142147984,2.1724506074114314,2.4740636367878697,3.4716230263668426,4.2242944336729185
0.61744319,0.52302968299140817,0.69429437223360913,2.7932714637384541,2.081735331642304,2.5209952123108548,3.4765826843925227,4.2226585464825703
0.61749382,0.51946046931289147,0.90090332367288539,2.6584414729516297,1.9872612832768213,2.5689838331107904,3.4813662704167214,4.220430520831135
0.61754446,0.50562868809918193,1.1553822931404871,2.5032686141314482,1.889399031066908,2.6179122281332727,3.4861917846022736,4.2176374886978962
0.61759509,0.48407518765369567,1.4344872023212543,2.3293319205660343,1.7886057785924083,2.6677693942088392,3.4912402509675329,4.2143063845052771
0.61764573,0.4554001051641855,1.7069429979865944,2.1395239238106107,1.6853774650587059,2.7185804907065521,3.4966474710204123,4.2104552677691736
0.61769637,0.42175926433005351,1.9472767444927561,1.9370638174702304,1.5804958871666781,2.7702859369396298,3.5025487538609403,4.2060858891544068
0.617747,0.38534644603640678,2.1435815468893611,1.7256171905009789,1.4749517840214423,2.8227379046318131,3.5090887543756155,4.2011699215886535
0.61779763,0.34798110464557458,2.2973139082146208,1.5092000089787891,1.3702306016212484,2.8756659205785495,3.5164218210841378,4.1956878726061611
0.61784827,0.31046673946360159,2.4154088767763975,1.2927527282960627,1.2677401129908119,2.9288355460009576,3.5246657606842242,4.1896324369018831
0.6178989,0.2736949235675345,2.5064426062029024,1.0805328052033367,1.1685099631769023,2.9820248415888808,3.5339353811233325,4.1830015537884799
0.61794954,0.23788684568168356,2.5759272233263331,0.87620395747273605,1.0744800411535917,3.0349964374430636,3.5443198784894121,4.1758010499792499
0.61800018,0.2029565419827174,2.6253885104966446,0.68386762570348569,0.98968451387726342,3.0874853806700862,3.5558644642109214,4.1680430364794265
0.61805081,0.16919324399890198,2.6531449970688286,0.50890458153289486,0.91996924510537958,3.139278770885797,3.5686181924497964,4.1597492006523247
0.61810144,0.13850198653176907,2.6550067766214789,0.35678703262926081,0.87224247747815209,3.1901935060630677,3.582573224295345,4.1509517861787959
0.61815208,0.11484238062889171,2.6302778164508167,0.23236381597505759,0.85356234708710343,3.2400346210562101,3.5977236085330757,4.1416854741840394
0.61820272,0.10419209682624204,2.5763330133259199,0.1377359395068655,0.86874806913260683,3.2886018400212738,3.6140240217275208,4.1319842082145071
0.61825335,0.11421004168579389,2.4930917925030456,0.071793075541609852,0.92114402110661853,3.3356486778495968,3.6313959244068621,4.1218852220274247
0.61830398,0.15186720552802266,2.3821283273070479,0.031405608076912575,1.0124302406475998,3.3809603877911059,3.6497440895848654,4.111428209573214
0.61835462,0.22372341053232281,2.2460377265001878,0.012563467003014979,1.141373742997607,3.4243333293438036,3.6689501714337247,4.1006443832737727
0.61840525,0.3286738623721896,2.0882030200314348,0.010960484324917356,1.3045952778856149,3.4655613823854239,3.6888838885563189,4.0895677358399212
0.61845589,0.47288353074709155,1.9118517826629646,0.024001608340767935,1.4953332143593259,3.5044430280152765,3.7094035443913604,4.0782418269477327
0.61850653,0.66980921018223138,1.7216560468275706,0.051627957053846735,1.7028948575880392,3.5407771817808698,3.7303470637282254,4.0667112460035835
0.61855716,0.92661656522447744,1.5243222305734569,0.096180825169019338,1.9156444254740481,3.5743595380109379,3.7515306226487874,4.0550175748096677
0.61860779,1.2363425187706789,1.3275885684279645,0.16194166256586726,2.1240757126466838,3.6049881171989675,3.772741661863384,4.0432016779985362
0.61865843,1.5807387447324381,1.1380521756326547,0.25351896918041739,2.3214851044552116,3.6324880083764199,3.7937716341158758,4.0313062296800162
0.61870907,1.9374619210843644,0.96063294929029919,0.37211968627309511,2.5037827139022411,3.6567634287705317,3.8144109696581596,4.0193719522609381
0.6187597,2.2792654484035473,0.79832276118064105,0.51474969897163325,2.6690680062402632,3.6777446812648567,3.8344709777727055,4.0074411766297064
0.61881033,2.5671191518343157,0.65134951537089469,0.67540612017501134,2.816324093368924,3.6952729053559783,3.8537729212489098,3.9955554418593775
0.61886097,2.7739048989777664,0.51832958612825597,0.84712140195335728,2.9449146431689153,3.7095336588656114,3.8721353020049181,3.9837549282063307
0.6189116,2.8753875065182268,0.39803834327171067,1.0229299873716393,3.0545627950855798,3.7203742195291758,3.8893966020203656,3.9720762011968898
0.61896224,2.877815388258667,0.2906023532001773,1.1985736727387561,3.1448170251816858,3.727040699746003,3.9053915235119709,3.9605532000815131
0.61901288,2.7931160583817691,0.19779586458311046,1.3713086038068565,3.2156588393884951,3.7294497561636426,3.9199730090208424,3.9492179913085743
0.61906351,2.6541181544951651,0.12288604595400411,1.5403087937338702,3.2675569292313953,3.7289229621745679,3.9329740413415859,3.9381037817534401
0.61911414,2.4767892399649281,0.069942055745652584,1.705753505541842,3.3003776404513165,3.7267580569246066,3.9442303982249323,3.9272387767066359
0.61916478,2.2824120560288224,0.040664096823773484,1.8673873734492241,3.3141814598482324,3.722666743911855,3.9536187233292575,3.9166486703330325
0.61921541,2.0813286131652884,0.031387848554032698,2.0242138623413384,3.3090621958994877,3.7161952795391096,3.9610448515543584,3.9063547009429609
0.61926605,1.8763776296937513,0.035363107083105055,2.1744919705046244,3.2850772996359368,3.7071534426959731,3.966453070748472,3.8963789741244645
0.61931669,1.669126131840976,0.044828469184015153,2.3161117659970833,3.2428052526066531,3.6955332512510108,3.9697746515472083,3.8867436910966262
0.61936732,1.4603612270703799,0.053337327745605283,2.4471382233628773,3.1832114474897,3.681672912275709,3.9709482885085237,3.8774628037845131
0.61941795,1.2518408046956979,0.057762155203469556,2.5657192932998858,3.1074744463037005,3.6660025602159063,3.9699306160888863,3.8685431496831093
0.61946859,1.0473702099605997,0.058795813881389491,2.6699738178853187,3.0169287365818427,3.6488608322094933,3.9667274381599702,3.8599984001419476
0.61951923,0.8509693977524857,0.059097461057114664,2.758126940016139,2.9132398288001204,3.6304872256411413,3.9613855095776778,3.8518350145834788
0.61956986,0.66806496597617604,0.062093587073972958,2.8289175200661534,2.7986410866255871,3.6109970608490407,3.9539878242091815,3.8440613786041054
0.61962049,0.50478294664291368,0.072101336338803293,2.8818640833115317,2.6753838161829284,3.5903645027721005,3.944567517704634,3.8366992884586271
0.61967113,0.36511659766132676,0.093886094084028066,2.9165258221077197,2.5455548632231353,3.5684640306434581,3.9331089257152287,3.8297820261542421
0.61972176,0.24966026604983665,0.13240402648458413,2.9326543041559727,2.4112802172676164,3.5450758167697973,3.9195468848425472,3.8233425178075513
0.6197724,0.16509896825782017,0.19109020747213015,2.9295762679846415,2.2751746906442105,3.51993570944934,3.9038370095385995,3.8174182243486268
0.61982304,0.11289982569282063,0.26988753694832851,2.9095351028485159,2.140257788134452,3.4927872960313215,3.8859960775597528,3.8120536376776553
0.61987367,0.084079936066887268,0.36414863760060601,2.8731933627482844,2.0096056529918389,3.4633705191096755,3.8660315024464009,3.8072925444279901
0.6199243,0.067232894112245381,0.46655924518327913,2.8212833604854013,1.8862483090022812,3.431481888639536,3.8440085241906665,3.8031654289802659
0.61997494,0.055074661502203394,0.57100033130096928,2.7551577926471409,1.7732174997973178,3.3970168630331528,3.8200113360312207,3.7996943861368639
0.62002557,0.044931539779879966,0.67675295612380426,2.676471693250968,1.6729184892219375,3.3598476456987201,3.7941433381189693,3.7969082236867311
0.62007621,0.036694280130562792,0.79075582612042683,2.5866329229590312,1.5872020401098275,3.3197250815153092,3.7664963628418069,3.7948345699307691
0.62012685,0.03067635028989097,0.92664552323616844,2.4874627786106602,1.5175599105959066,3.2766199692265441,3.7371913421938725,3.7934845777202608
0.62017748,0.026898114395066293,1.0990991953663356,2.3798626606262268,1.4645943469679006,3.2308120825622044,3.7063832276144089,3.7928524727436983
0.62022811,0.025011061183859096,1.3118101680687271,2.2644157336579269,1.4279677821623682,3.1825623329920041,3.6742764858252781,3.7929251926507543
0.62027875,0.024413004140744342,1.550423090103731,2.1417673094892327,1.4064857739974359,3.1318965238887335,3.6410767460046811,3.7936887016902325
0.62032939,0.024461775388108752,1.7870293083285687,2.0129327823022689,1.3985867705040205,3.0787890646929581,3.6070275304132693,3.7951166869013448
0.62038002,0.024794809859117774,1.9962092281869595,1.8790937416989206,1.4028904563440527,3.0232245637950865,3.5724036777682997,3.797200143617939
0.62043065,0.025340482016254988,2.1658886207271131,1.74121808429,1.4182088491946019,2.9652150190905715,3.5375064146669124,3.7999607044348798
0.62048129,0.026071758120816396,2.2943601005197385,1.600032028143179,1.4433916232902904,2.9047997256909377,3.5026310752826637,3.803443930757056
0.62053192,0.027085775838984319,2.3857409119045028,1.4558255138781109,1.4772123326490383,2.8421864472604783,3.4680340903219533,3.8076969295454566
