Physical Time (s),ep_bot Monitor (kg-m/s^3): bot_cv1,ep_bot Monitor (kg-m/s^3): bot_cv2,ep_bot Monitor (kg-m/s^3): bot_cv3,ep_bot Monitor (kg-m/s^3): bot_cv4,ep_bot Monitor (kg-m/s^3): bot_cv5,ep_bot Monitor (kg-m/s^3): bot_cv6,ep_bot Monitor (kg-m/s^3): bot_cv7
0.26178295,0.018105983197427775,0.022468109417854355,0.028841299205411352,0.033822985826102964,0.034679102929080358,0.03286216500676524,0.033536883566968552
0.26183358,0.017826336729437411,0.022082890823529232,0.028309285819020123,0.033217162551613472,0.034120689282694988,0.03238349704226462,0.033032843662086933
0.26188422,0.017410364923774523,0.021532458532691638,0.027573807378102243,0.032358046185003785,0.033269172853051018,0.031600281697518245,0.032224586116794678
0.26193485,0.016870107114993697,0.020833089085357831,0.026656988412337365,0.031271183290137478,0.032147208625091121,0.030531308338458303,0.031130410839301535
0.26198549,0.016220365889356821,0.020003410291465813,0.025583173553950962,0.029985849025703715,0.03078287472480519,0.029201045941324437,0.029774335398130746
0.26203613,0.015478415606464999,0.019064668339323344,0.024379276700965138,0.028535182897360022,0.02920995871246387,0.02764013988698058,0.028186667856153959
0.26208676,0.014662296140523126,0.018038647325181914,0.023072276980844256,0.026953009887568678,0.027464766491919104,0.025882521852262357,0.026401075496024808
0.26213739,0.013789857046387605,0.016946456946411885,0.021687758887589371,0.025271953057330675,0.025583902217337001,0.023963230050692303,0.02445245239190107
0.26218803,0.012878311371892761,0.015808107107860923,0.02024947781211775,0.023522676830641596,0.023603445753597851,0.021917861793859867,0.022376404357507058
0.26223866,0.011943639728933617,0.014641930203241196,0.018778736762705136,0.021733043918306886,0.021557806811949069,0.019781401916295564,0.020208045301319599
0.2622893,0.010999903596693351,0.013463853003184412,0.017293648192444031,0.019927141817162743,0.019478434393903274,0.017587115902913945,0.017980970204756402
