Physical Time (s),aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
0.56371945,9.6686090846374146e-08,2.3113831812912314e-07,4.1890687816484451e-07,5.5728061235293853e-07,8.8114479736252862e-07,1.2208853574382737e-06,9.441527729997695e-07
0.56377009,9.5378822464410403e-08,2.2587181188990372e-07,4.2174643878540412e-07,5.5723614525380418e-07,8.7689161387479973e-07,1.2139055761532876e-06,9.377658473398197e-07
0.56382073,9.3919471122726164e-08,2.1999450554104339e-07,4.2412696747855809e-07,5.5768943353171611e-07,8.7402715927519207e-07,1.2086315750109335e-06,9.3293242709869902e-07
0.56387136,1.0019147997688863e-07,2.2342437064158656e-07,4.3992055443925025e-07,5.7799931354697815e-07,8.9764229438063415e-07,1.234491276155631e-06,9.5603762235299794e-07
0.56392199,9.4628657723684006e-08,2.1145505859601008e-07,4.337364199053834e-07,5.6764256742675004e-07,8.821682959481478e-07,1.2146504341960885e-06,9.3833070389118938e-07
0.56397263,8.8131961502114251e-08,1.9784452915739936e-07,4.2504046663621608e-07,5.543870052430053e-07,8.6357925303937443e-07,1.1914123065825144e-06,9.1765771598434392e-07
0.56402326,8.6453367662314763e-08,1.8988988220574138e-07,4.2424526142115983e-07,5.5297009000086616e-07,8.6088012837942185e-07,1.1871846953620919e-06,9.1408865938891603e-07
0.5640739,8.5899012735966173e-08,1.8303292134047784e-07,4.248305285422412e-07,5.5418406069986702e-07,8.619991045073181e-07,1.187900636456788e-06,9.1502301180085722e-07
0.56412454,8.2506451998309173e-08,1.7230343894427003e-07,4.195865850959896e-07,5.4786653058525869e-07,8.5357465153410173e-07,1.1779244026703594e-06,9.0646197836926746e-07
0.56417517,8.1137777460241963e-08,1.6382820007400187e-07,4.171515824949363e-07,5.4635601144379313e-07,8.5141462349323535e-07,1.1758044986992503e-06,9.0504793162248402e-07
0.5642258,8.0134879833142712e-08,1.5552541370268829e-07,4.1449194815368558e-07,5.4557345452757846e-07,8.5016857294661274e-07,1.175293274996855e-06,9.0516553428790888e-07
0.56427644,7.88351994718219e-08,1.4659398817848075e-07,4.1044313185738278e-07,5.4412598405579452e-07,8.4801698657331009e-07,1.1742637936104492e-06,9.0487275136409124e-07
0.56432708,7.6008221659046673e-08,1.3555376426036577e-07,4.0318820706854594e-07,5.4014788365720754e-07,8.4293068022391964e-07,1.1705356547432013e-06,9.020574193193486e-07
0.56437771,7.1263463078993822e-08,1.2213591856699882e-07,3.9236984220674647e-07,5.3329120335638562e-07,8.3443366746258402e-07,1.1635287007522105e-06,8.9614978129250296e-07
0.56442834,6.508187568047036e-08,1.0716849410113642e-07,3.7889177457913893e-07,5.2449493636683162e-07,8.2353762680941139e-07,1.1541568810887124e-06,8.8806385142838709e-07
0.56447898,5.6664268404654065e-08,8.9542499622200101e-08,3.6138684512964774e-07,5.1233734451756402e-07,8.08816892297499e-07,1.1409001727028859e-06,8.7626314161342613e-07
0.56452961,4.618165198077722e-08,6.9727189922512288e-08,3.4043557026631808e-07,4.973839661105962e-07,7.9085554636228141e-07,1.1242478739460368e-06,8.6120725079783722e-07
0.56458025,3.3321121107786359e-08,4.7266295052232504e-08,3.1541946483754932e-07,4.789057809804151e-07,7.6893618406284606e-07,1.1033974788015647e-06,8.4205079631759741e-07
0.56463089,1.9890275465930596e-08,2.4317820527406708e-08,2.8868748275617172e-07,4.5920157579912834e-07,7.453822679306885e-07,1.0805953998149507e-06,8.2100503618960685e-07
0.56468152,5.3792460555108108e-09,4.3055174260215079e-10,2.598034183382319e-07,4.3773639559149894e-07,7.1967477260112577e-07,1.0552469458750232e-06,7.9743415228560044e-07
0.56473215,-9.6543965069754791e-09,-2.3692454631421039e-08,2.2952827133770152e-07,4.1519404756171135e-07,6.9251422502193198e-07,1.0279799633483404e-06,7.7193740489796263e-07
0.56478279,-2.5544415756703571e-08,-4.8207021993958501e-08,1.9780697931815161e-07,3.9147934439846316e-07,6.6372441643738118e-07,9.9853538777920233e-07,7.4422864934585727e-07
0.56483343,-4.2011420732791119e-08,-7.2628409656916927e-08,1.6529817301287156e-07,3.6731151467974607e-07,6.3416876723686905e-07,9.677677885812769e-07,7.151076878618668e-07
0.56488406,-5.8564763147647116e-08,-9.6282587837848543e-08,1.327845216548527e-07,3.4354210585231513e-07,6.0489799298630596e-07,9.3667059459938669e-07,6.8556260810242846e-07
0.5649347,-7.4621828892209399e-08,-1.1844810794798184e-07,1.0108142405254157e-07,3.2104642348087207e-07,5.7696924850972631e-07,9.0626135824354761e-07,6.5661329858375483e-07
0.56498533,-8.885991117993072e-08,-1.3757247760386947e-07,7.1684027129730164e-08,3.0174801541914971e-07,5.5288450729894837e-07,8.7933622240676014e-07,6.3085982711887115e-07
0.56503596,-1.0111939901253957e-07,-1.5364398267964352e-07,4.8222006715891192e-08,2.8532986844246669e-07,5.3217121710920484e-07,8.5517934830598443e-07,6.0776891233702024e-07
0.5650866,-1.1108901639826364e-07,-1.6662745548939947e-07,2.9323216529125832e-08,2.7301465597167446e-07,5.1526960510817461e-07,8.3412970620836858e-07,5.8777501114547579e-07
0.56513724,-1.2005891454791831e-07,-1.7897197257742122e-07,1.1899647331346568e-08,2.6194631468764227e-07,4.9754082492773715e-07,8.1064301489544373e-07,5.6594144376299303e-07
0.56518787,-1.2622756384847252e-07,-1.843056178841539e-07,-1.4148391159683542e-09,2.5473257148669795e-07,4.8384705423555154e-07,7.9032866071575329e-07,5.4747201628261739e-07
0.5652385,-1.2764346708200171e-07,-1.8227092488378755e-07,-7.748473217071191e-09,2.5495723794739607e-07,4.7960267538938401e-07,7.7959406828057871e-07,5.382507926137064e-07
0.56528914,-1.2428862484118021e-07,-1.7378837417783761e-07,-8.637537159944572e-09,2.6294578937835292e-07,4.8550092634196671e-07,7.7922946865623724e-07,5.3912101697814714e-07
0.56533977,-1.141477837135201e-07,-1.574520704515681e-07,-4.0573808899081634e-10,2.8150759626359443e-07,5.0518552797846987e-07,7.935250553317819e-07,5.5412134589678856e-07
0.56539041,-9.882112987712325e-08,-1.3516741229019457e-07,1.4855692344604236e-08,3.0657414677986565e-07,5.3377502095117712e-07,8.1712263856127795e-07,5.7833778884929961e-07
0.56544105,-7.9629777442628069e-08,-1.0815443239890732e-07,3.6314932813503786e-08,3.3744075857903467e-07,5.7098467990441565e-07,8.5026437497368425e-07,6.1182663497099067e-07
0.56549168,-6.0426121826197237e-08,-8.1261358849366725e-08,5.7850590781249888e-08,3.650153763821849e-07,6.0867172617030669e-07,8.8254469208662959e-07,6.4486242976554736e-07
0.56554231,-4.1920152734201279e-08,-5.5295225652799096e-08,7.8960704692247165e-08,3.9000839847132973e-07,6.450558539096754e-07,9.1313930786309445e-07,6.7667587492351416e-07
0.56559295,-2.4419654595381171e-08,-3.0105321570413431e-08,9.9133627803671335e-08,4.1220989851229554e-07,6.7934173555802286e-07,9.418309306442901e-07,7.0697116787417494e-07
0.56564359,-7.7820834240364127e-09,-5.5656942575806398e-09,1.1949871871942808e-07,4.3269545920130495e-07,7.1244576961378745e-07,9.7066683601657416e-07,7.3750721283943299e-07
0.56569422,8.0295399202124597e-09,1.8423956104208703e-08,1.4062644594920728e-07,4.5222866221876615e-07,7.4596979206591678e-07,1.0009940476804998e-06,7.6943827322242442e-07
0.56574485,2.2055287074774775e-08,4.0787685540068985e-08,1.6110903152906612e-07,4.7003423045263744e-07,7.789772399951862e-07,1.0323352325330266e-06,8.0213462117699159e-07
0.56579549,3.561478131003643e-08,6.3346310773456148e-08,1.830563304472978e-07,4.8882286587965803e-07,8.1405764037637797e-07,1.0675920931545121e-06,8.3834758829240342e-07
0.56584612,4.8956074241479712e-08,8.6189190035473521e-08,2.0640295090629063e-07,5.0896687858934026e-07,8.5127411030304425e-07,1.1068108592529237e-06,8.7803279582865155e-07
0.56589676,6.2814785615039899e-08,1.099410505384044e-07,2.3206276788877635e-07,5.3134506657255764e-07,8.9115018893677172e-07,1.1503760468280935e-06,9.2153084880913455e-07
0.5659474,7.7063615401938456e-08,1.3428408334043556e-07,2.5973551214995235e-07,5.5572801813176616e-07,9.3305982757830409e-07,1.1974235962623128e-06,9.679777741009328e-07
0.56599803,8.9816716881708615e-08,1.5676450498163851e-07,2.8619878258234297e-07,5.7797013778915815e-07,9.7172175495990547e-07,1.2416635097453773e-06,1.0114914243539501e-06
0.56604866,1.0092306276309582e-07,1.7686233663174678e-07,3.1049060897065614e-07,5.9689702577779442e-07,1.0049336020627141e-06,1.2801783811535017e-06,1.0493884624968332e-06
0.5660993,1.1154915338048985e-07,1.9564931664900103e-07,3.3364856264769883e-07,6.1364653252890491e-07,1.0337676623636579e-06,1.3138304577374051e-06,1.0825053698859242e-06
0.56614993,1.1881059475538246e-07,2.102242852648425e-07,3.52735147288672e-07,6.2554641153175446e-07,1.0555548349967678e-06,1.3398404474943324e-06,1.1079998263916113e-06
0.56620057,1.281205621345193e-07,2.2609112352298139e-07,3.7341377628138677e-07,6.3837464723626114e-07,1.0767420949574393e-06,1.3647536139202933e-06,1.1322414482037865e-06
0.56625121,1.3652036432959143e-07,2.4027775041116188e-07,3.926705725817365e-07,6.4985008966451536e-07,1.0947059927382741e-06,1.3859418116511592e-06,1.1525481046898387e-06
0.56630184,1.4381824258604847e-07,2.5249670454258789e-07,4.0993555327583272e-07,6.5939107087623176e-07,1.1086561270412711e-06,1.4023920760911678e-06,1.1679997621896247e-06
0.56635247,1.4991263714698688e-07,2.6281224598515681e-07,4.2504062385173719e-07,6.6675512723335342e-07,1.1183619374323778e-06,1.4137798404982782e-06,1.1783049882426181e-06
0.56640311,1.5555202336716209e-07,2.7174950222400631e-07,4.3849984437981861e-07,6.7265939061974457e-07,1.1249202152852233e-06,1.4214802328827351e-06,1.1847179392491694e-06
0.56645375,1.6046996285937864e-07,2.8008054193550242e-07,4.5059961953254366e-07,6.7744327208554474e-07,1.1290587605720262e-06,1.4262991144480717e-06,1.1879964783876199e-06
0.56650438,1.6456387431352502e-07,2.8593792578725711e-07,4.6137557454304162e-07,6.8112393665031689e-07,1.1310912887962593e-06,1.4287582965465663e-06,1.1886247225348478e-06
0.56655501,1.6771784334806742e-07,2.9007545399318831e-07,4.7095119934561467e-07,6.8369297773055824e-07,1.1315324448916314e-06,1.4292644710663794e-06,1.1870080622473074e-06
0.56660565,1.6986184394560405e-07,2.9337596373964004e-07,4.7888771846591164e-07,6.8501019352966413e-07,1.130274161514269e-06,1.4280377679217173e-06,1.1834024525993554e-06
0.56665628,1.7093701647205156e-07,2.9489703683901014e-07,4.8376189421330076e-07,6.8510329763637819e-07,1.1271096943278991e-06,1.4251016407634504e-06,1.17789805598406e-06
0.56670692,1.7111952575465531e-07,2.9479746960620215e-07,4.8635474210894459e-07,6.842867206012484e-07,1.1220032854042513e-06,1.4205829034044906e-06,1.1707095011612917e-06
0.56675756,1.7065819720533962e-07,2.9337794296698673e-07,4.8709711160009104e-07,6.8296357470973713e-07,1.114931046004022e-06,1.4145154154600593e-06,1.1619774818384868e-06
0.56680819,1.6996153860181512e-07,2.911955743005942e-07,4.8655389052491537e-07,6.8126781474234272e-07,1.1063419600015061e-06,1.4074428847735683e-06,1.1523097047852053e-06
0.56685882,1.693878085489642e-07,2.8872772274652758e-07,4.8517543644011882e-07,6.7909384386222257e-07,1.0966843981987867e-06,1.3998951565181476e-06,1.1422979116311486e-06
0.56690946,1.6912382874514077e-07,2.8629200576079919e-07,4.8327733385018172e-07,6.7590995580292981e-07,1.0862692348622036e-06,1.3921954018099623e-06,1.1323398891953551e-06
0.56696009,1.6939166669705535e-07,2.8428718955895681e-07,4.8138787105321855e-07,6.7245235667662081e-07,1.0760903371846631e-06,1.3854777068000179e-06,1.1235275814084409e-06
0.56701073,1.6998895610865662e-07,2.8257125017394145e-07,4.7929682680522429e-07,6.688292265755557e-07,1.0658214770113756e-06,1.3792888025991141e-06,1.115510356168225e-06
0.56706137,1.7120145456453915e-07,2.8152773862670682e-07,4.7741121297487149e-07,6.6581515340705741e-07,1.0559886944966717e-06,1.374084334711261e-06,1.1087793896070297e-06
0.567112,1.7229588622026926e-07,2.8049412962633601e-07,4.7506092711258359e-07,6.6296497040908031e-07,1.0459984007967721e-06,1.3691550751385116e-06,1.1026560548394887e-06
0.56716263,1.7275550893112347e-07,2.7900414226229348e-07,4.7175601137157204e-07,6.5988740848471088e-07,1.0353740509885255e-06,1.3639506717688394e-06,1.0966148427128405e-06
0.56721327,1.7274098399882508e-07,2.7725088736162591e-07,4.6766017718002092e-07,6.5677310768818893e-07,1.0244496805844024e-06,1.3586132331034863e-06,1.0908048957143951e-06
0.56726391,1.7222878374595934e-07,2.7520221793143626e-07,4.6301442021118565e-07,6.5356444577493071e-07,1.0132930914469892e-06,1.3531102099791272e-06,1.0851811863670833e-06
0.56731454,1.7087493242317162e-07,2.7249457428081603e-07,4.5831095377760673e-07,6.4988784301785033e-07,1.0016930823867205e-06,1.3471194940030819e-06,1.0793946039702587e-06
0.56736517,1.6858626446490394e-07,2.6901520272678886e-07,4.5310051137525132e-07,6.4561078491852936e-07,9.897093581046292e-07,1.340609889302299e-06,1.0733674832763259e-06
0.56741581,1.653387138224392e-07,2.6472094089176044e-07,4.4684592442813253e-07,6.4064362577895121e-07,9.7742989069100689e-07,1.3335884812337945e-06,1.0670539829706613e-06
0.56746644,1.612577113945803e-07,2.5972399074544386e-07,4.395264155601632e-07,6.3501688168843576e-07,9.6499696597074039e-07,1.3260992254275801e-06,1.0604472763542749e-06
0.56751708,1.5617344150871842e-07,2.5388266960068696e-07,4.3091741513533706e-07,6.2857508852852913e-07,9.5238604007864145e-07,1.3180806542309141e-06,1.0534072634094442e-06
0.56756772,1.5015573536581675e-07,2.4731476301394187e-07,4.2088303655743418e-07,6.2143209047083431e-07,9.3980233202462545e-07,1.3097021183225662e-06,1.0460182601746819e-06
0.56761835,1.4344820927044242e-07,2.403300032128329e-07,4.097564478924523e-07,6.1387955767584835e-07,9.2761206556918524e-07,1.3013195624079772e-06,1.0385456100308125e-06
0.56766898,1.3572471934894215e-07,2.3263757282944648e-07,3.9769190511028177e-07,6.0562210641361414e-07,9.1555055541065827e-07,1.2926503864072621e-06,1.0306249295683172e-06
0.56771962,1.2746045900241987e-07,2.2481938329725333e-07,3.8534064897649548e-07,5.9709229966318506e-07,9.0404590088220949e-07,1.2841247774623198e-06,1.0226455867659369e-06
0.56777026,1.186737410333282e-07,2.1679401151187431e-07,3.7276359440339047e-07,5.8817979733945716e-07,8.9289524649144203e-07,1.2755248248857821e-06,1.0143577152081147e-06
0.56782089,1.1006269126915303e-07,2.092767063300066e-07,3.6076951073470869e-07,5.7963191811878534e-07,8.8279946586225753e-07,1.2676438119395698e-06,1.0065404161936382e-06
0.56787152,1.0181547806409722e-07,2.0240455623982231e-07,3.4954800763532455e-07,5.7162105053108508e-07,8.7390887681252643e-07,1.2605531217066031e-06,9.9923730720678215e-07
0.56792216,9.450920636914017e-08,1.9676403620605514e-07,3.3982332402997509e-07,5.6485517023293257e-07,8.6691340209403477e-07,1.2549307554274165e-06,9.9310460459892476e-07
0.56797279,8.8131201333154997e-08,1.9231351079737194e-07,3.3158380465644306e-07,5.5928026748447657e-07,8.6172951804496101e-07,1.2506906637390289e-06,9.8807472066631646e-07
0.56802343,8.2639202937166856e-08,1.8890414035915572e-07,3.2526301438530715e-07,5.5470048669913043e-07,8.5812081361586918e-07,1.2475938770538275e-06,9.8392410080131708e-07
0.56807407,7.8342510545010669e-08,1.8681696213869203e-07,3.2070635419099706e-07,5.519729872097509e-07,8.5633629946470623e-07,1.2458797748096385e-06,9.8092031842043731e-07
0.5681247,7.4972121805983554e-08,1.8567952062947347e-07,3.1738643932419208e-07,5.5013455528886293e-07,8.5622719903198866e-07,1.2450140985394285e-06,9.7860855221982489e-07
0.56817533,7.2838574141155444e-08,1.8584246429293133e-07,3.1565011673625607e-07,5.492811860257873e-07,8.5800626999586866e-07,1.2452940749550805e-06,9.7730442266901616e-07
0.56822597,7.1779242236507217e-08,1.8709675681079808e-07,3.1526681953411393e-07,5.4908982425928367e-07,8.6094983180195609e-07,1.2462974619310354e-06,9.7661872789280148e-07
0.5682766,7.1701041857673605e-08,1.8934226186535487e-07,3.161509659886227e-07,5.494102098666198e-07,8.6467368820717231e-07,1.2477842667464969e-06,9.763555362334545e-07
0.56832724,7.2518494493127554e-08,1.9250946355728122e-07,3.1828494361669377e-07,5.5016702198558938e-07,8.6897806398947689e-07,1.2496723943481666e-06,9.7649905458629762e-07
0.56837788,7.4149702925333272e-08,1.9652174251501245e-07,3.2168212062309847e-07,5.5132182433212669e-07,8.7369377732784651e-07,1.2518824930561906e-06,9.7701207728568029e-07
0.56842851,7.654680247161741e-08,2.0141105265899204e-07,3.2642938973572625e-07,5.529048313443823e-07,8.7869624052466753e-07,1.2543709630514795e-06,9.7788748715682372e-07
0.56847914,7.976342926031966e-08,2.070976418070326e-07,3.3273114255280568e-07,5.5511211353366441e-07,8.8400877425398874e-07,1.2572250128468632e-06,9.7923287172086485e-07
0.56852978,8.3795507891812022e-08,2.1356791223609921e-07,3.4070906218909203e-07,5.5807732385583596e-07,8.8961272393362588e-07,1.2604842259556881e-06,9.81104046537675e-07
0.56858042,8.8639506447940337e-08,2.2079876140293995e-07,3.5043770575045747e-07,5.6195720483045234e-07,8.9551064691746968e-07,1.2641817573280079e-06,9.8355356792372078e-07
0.56863105,9.3980341315576118e-08,2.2839107924241442e-07,3.6160572971677314e-07,5.6658788967617921e-07,9.0141114399988347e-07,1.2680633263508552e-06,9.8634020616550509e-07
0.56868168,9.8830311557766387e-08,2.3519435868726592e-07,3.7307098829457437e-07,5.7097813541789695e-07,9.0616282295549396e-07,1.2708897861788851e-06,9.8827001016739359e-07
0.56873232,1.0256906591266201e-07,2.4042557386303994e-07,3.8405027391966966e-07,5.7459986321635826e-07,9.0903815433111695e-07,1.2720318768895818e-06,9.887250989518259e-07
0.56878295,1.0541495372291781e-07,2.4416400716871871e-07,3.9458185800019465e-07,5.7787026812355918e-07,9.1065272617817259e-07,1.272053565096316e-06,9.8823095611286288e-07
0.56883359,1.0757795970438534e-07,2.4655940065910026e-07,4.047012464619195e-07,5.8105124814528416e-07,9.1152830116764512e-07,1.2713828051643121e-06,9.8717988730692074e-07
0.56888423,1.0911536882557576e-07,2.4762648735743236e-07,4.1425465847460543e-07,5.8427807014388022e-07,9.1191069570813654e-07,1.2702473313279551e-06,9.857816853657843e-07
0.56893486,1.031455266961763e-07,2.3869641451819078e-07,4.1065315132576653e-07,5.6991718073978852e-07,8.8917109580760511e-07,1.2420848368423065e-06,9.6020052057353397e-07
0.56898549,1.0759999540599869e-07,2.4218613950741508e-07,4.2569141343576366e-07,5.8315487381506039e-07,9.0208790224450195e-07,1.2556785321173646e-06,9.7206959897130668e-07
0.56903613,1.0922214680162758e-07,2.4148806982108458e-07,4.3533618673031209e-07,5.8992281131910189e-07,9.0679721158831657e-07,1.2596190402625148e-06,9.7536571831823108e-07
0.56908676,1.0991185294455306e-07,2.3888327824072662e-07,4.425920387224086e-07,5.9429636874828153e-07,9.0873582569051409e-07,1.2602189005521037e-06,9.7578307591890978e-07
0.5691374,1.0994938287265457e-07,2.3491238888902382e-07,4.4819089610811202e-07,5.9740129801716029e-07,9.0968174152487698e-07,1.2596684572128782e-06,9.7523628152078783e-07
0.56918804,1.1091566189598921e-07,2.318981829255317e-07,4.5543100828940178e-07,6.0394318158194699e-07,9.1594098303195559e-07,1.2654752690933396e-06,9.8041771942205955e-07
0.56923867,1.1867064203696884e-07,2.3666404658361768e-07,4.7377464205041375e-07,6.2701345313524075e-07,9.4432222373295544e-07,1.2973598786384295e-06,1.0090627626622426e-06
0.5692893,1.1496745959286773e-07,2.265765088791119e-07,4.7069113655434736e-07,6.2044451036416807e-07,9.3489844756927127e-07,1.2851458877955256e-06,9.9828986266136788e-07
0.56933994,1.0825013279585066e-07,2.1228232329536701e-07,4.6129696271570099e-07,6.0572002144705665e-07,9.1539356062537871e-07,1.2614322371426952e-06,9.7730528203951773e-07
0.56939058,1.0819261998314893e-07,2.0595489495180069e-07,4.6294884651355665e-07,6.0748915399339086e-07,9.1761718425250919e-07,1.2636238360389954e-06,9.7963884931723788e-07
0.56944121,1.0943643672345443e-07,2.0091907266716844e-07,4.6600634061823388e-07,6.1214222098116451e-07,9.2375194740115196e-07,1.2708815949978835e-06,9.8662544487733807e-07
0.56949184,1.1010265985501182e-07,1.9488875386865769e-07,4.6719127748006732e-07,6.1523237679784498e-07,9.2793738675014818e-07,1.2763897739705831e-06,9.9213982918728698e-07
0.56954248,1.1074586701828849e-07,1.8860818772776926e-07,4.6741904835613609e-07,6.1808987565250216e-07,9.3171055702812677e-07,1.281905412434442e-06,9.9778161253946809e-07
0.56959311,1.1095572858181408e-07,1.8158798655889836e-07,4.6598811645456844e-07,6.1998345761062321e-07,9.3413424800587684e-07,1.2863455034957064e-06,1.0025349541129299e-06
0.56964375,1.0953794887757095e-07,1.7237868871891939e-07,4.6112376824042448e-07,6.1906446129118311e-07,9.3317873542738928e-07,1.2875199273147832e-06,1.004276737432523e-06
0.56969439,1.0600729240206976e-07,1.6057744836855834e-07,4.5230459003742675e-07,6.1474508728805556e-07,9.28111700414888e-07,1.2845415364630175e-06,1.0021693766229434e-06
0.56974502,1.0043332586623044e-07,1.4645066384273054e-07,4.3979851214767316e-07,6.0729298538633084e-07,9.1925299199160821e-07,1.2776168237512928e-06,9.9642446211612939e-07
0.56979565,9.305530892602286e-08,1.3030264648949268e-07,4.2389770820294293e-07,5.9696542360674706e-07,9.0685317843871556e-07,1.2669122830863185e-06,9.8718628337661367e-07
0.56984629,8.3405461821284379e-08,1.1164626061118899e-07,4.0408278763091254e-07,5.8320882772026602e-07,8.9040832277459161e-07,1.2518507595253635e-06,9.7383227548324857e-07
0.56989692,7.1506249006906543e-08,9.0573577665326184e-08,3.804669781935616e-07,5.6609319352173974e-07,8.700540955886867e-07,1.2325150021558804e-06,9.5637830738218999e-07
0.56994756,5.8551842542138934e-08,6.837278451788809e-08,3.5440963309089807e-07,5.4688127034957001e-07,8.4719590729193498e-07,1.2102044495858664e-06,9.3606462203333225e-07
0.5699982,4.4388594246117338e-08,4.5012125401995878e-08,3.259604574797835e-07,5.2550877338134053e-07,8.2184252343716831e-07,1.1848133246738157e-06,9.1274509619823182e-07
0.57004883,2.9622049913540596e-08,2.126615524799602e-08,2.9599290542874033e-07,5.0275540456093856e-07,7.9478650375141114e-07,1.1571288941465374e-06,8.8716392833239062e-07
0.57009946,1.3916818178703749e-08,-3.0077528501027467e-09,2.6450153539583377e-07,4.7858380405203013e-07,7.6601058998101866e-07,1.1271262174824493e-06,8.5925239765230704e-07
0.5701501,-1.784620251675138e-09,-2.6486181243996534e-08,2.3333510250837305e-07,4.5537050565412078e-07,7.3832971680600637e-07,1.0980260243927117e-06,8.3194388853086296e-07
0.57020074,-1.7765507023563451e-08,-4.9460778769186355e-08,2.0192485130765398e-07,4.3210348727272217e-07,7.1021506443671675e-07,1.0678734537187828e-06,8.035295224654704e-07
0.57025137,-3.3721409142365873e-08,-7.1552263981890405e-08,1.7059262887444992e-07,4.0883396264701481e-07,6.817410244901907e-07,1.0365874283639981e-06,7.740122929145089e-07
0.570302,-4.8984579397262998e-08,-9.2024540188348897e-08,1.3968998578429708e-07,3.8626305492514329e-07,6.5381804154165862e-07,1.0050653008215479e-06,7.4429130861520419e-07
0.57035264,-6.435169680185601e-08,-1.1205513150778777e-07,1.1116656816199116e-07,3.6191212010563099e-07,6.2315493421691182e-07,9.6927784162312017e-07,7.1080917758669883e-07
0.57040327,-7.7984632742409775e-08,-1.2968029858878155e-07,8.6310850245795352e-08,3.4164217659161025e-07,5.9490359924436418e-07,9.3505457376569387e-07,6.7898444689101692e-07
0.57045391,-8.8961740272827177e-08,-1.4459814607735116e-07,6.586721478853067e-08,3.2603128186299756e-07,5.7113472941511254e-07,9.0465608808818846e-07,6.5099678166291505e-07
0.57050455,-9.6208370520709047e-08,-1.5127931591197609e-07,5.1177032133420626e-08,3.1639501612723687e-07,5.5445215458515378e-07,8.8102846090759085e-07,6.2963856319187159e-07
0.57055518,-9.9002998112918818e-08,-1.5087594545272253e-07,4.2949747834060432e-08,3.1340556099606224e-07,5.4628020937822897e-07,8.6584316664651465e-07,6.1649344737717731e-07
0.57060581,-9.7714953290112451e-08,-1.4493498561104578e-07,3.8573943602246702e-08,3.1676646620516307e-07,5.4653083187110013e-07,8.590010875304587e-07,6.1157105639800345e-07
0.57065645,-9.0598101962588356e-08,-1.3243005907270436e-07,4.1789901452463709e-08,3.2829362295714738e-07,5.5764544370750042e-07,8.6342829654773545e-07,6.1762419463564467e-07
0.57070709,-7.5210946597677684e-08,-1.0994469333746853e-07,5.7602113763669667e-08,3.5378296853535712e-07,5.8710347637278647e-07,8.8806177478964938e-07,6.4288514172371248e-07
0.57075772,-5.7736739547175517e-08,-8.4717459349083348e-08,7.6878318105371372e-08,3.8145742370396712e-07,6.2146863909608409e-07,9.1719654646150574e-07,6.7274239363301554e-07
0.57080835,-4.0522330529872845e-08,-5.989697656184818e-08,9.5633725056022061e-08,4.0493453011571966e-07,6.5478363831162502e-07,9.4400412204562342e-07,7.0082583950865181e-07
0.57085899,-2.3548845433030323e-08,-3.5603691560228349e-08,1.142087078631327e-07,4.258973347323532e-07,6.8672248891669502e-07,9.6903495506179509e-07,7.2765227137623363e-07
0.57090962,-7.2523305170466957e-09,-1.184749744739931e-08,1.3225946003894392e-07,4.445389054260017e-07,7.1713743859853873e-07,9.9283750786986202e-07,7.5359025633428578e-07
0.57096026,8.2719491853421477e-09,1.1393585514740859e-08,1.4998519797475416e-07,4.6166606626275079e-07,7.4668449765103383e-07,1.0171376956805969e-06,7.8009131056952492e-07
0.5710109,2.289033528457259e-08,3.4011509082720416e-08,1.6851301964971907e-07,4.7769016663358044e-07,7.7641693448832996e-07,1.0427042291346805e-06,8.077708339325316e-07
0.57106153,3.642268305033211e-08,5.5902158914602695e-08,1.8742737440570028e-07,4.9294037543722126e-07,8.0649132230279003e-07,1.0700514664588115e-06,8.3702893125312046e-07
0.57111216,4.8639878724525909e-08,7.690827900775363e-08,2.0659936554910193e-07,5.0769642402016783e-07,8.3694442284167967e-07,1.0994772731816651e-06,8.6804297976936282e-07
0.5711628,6.0351682207763809e-08,9.7866179716786635e-08,2.268876636391617e-07,5.2342683946568706e-07,8.691057221040712e-07,1.1324061053528044e-06,9.0208725279005467e-07
0.57121343,7.2399855425488634e-08,1.1959713242578224e-07,2.4948918297438048e-07,5.413181125183225e-07,9.0389335870640111e-07,1.1696799948096145e-06,9.3993515684313526e-07
0.57126407,8.5183601170310995e-08,1.4241811277167328e-07,2.7481843202003688e-07,5.6205931288933683e-07,9.4178314009768097e-07,1.2116674213282891e-06,9.8188124214153688e-07
0.57131471,9.7295378893261286e-08,1.6452430434745333e-07,3.0057663911186345e-07,5.828740196216586e-07,9.7926282791560474e-07,1.2541885966083995e-06,1.0239819264584504e-06
0.57136534,1.0791780541963074e-07,1.8452060652066876e-07,3.245814926380979e-07,6.0060624141751429e-07,1.01199716060167e-06,1.2918494315231961e-06,1.0612701655100688e-06
0.57141597,1.1797116174460163e-07,2.0310646340787432e-07,3.4737150961524041e-07,6.162258906288663e-07,1.0402141705073022e-06,1.3245216783231745e-06,1.0936513243729501e-06
