Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
0.62513971,-0.022011614054624713,0.0020085751261328436,-0.016832014807639514,-0.045126804857209095,-0.15321646534002331,-0.098088174832003258,-0.044486075971108402
0.62519035,-0.020202960414707257,0.0027915296484880888,-0.015720795926207776,-0.041875294326627358,-0.15448846641361103,-0.097818593423805389,-0.044470619157774852
0.62524098,-0.01735807179575876,0.0035377614838864638,-0.015050673256826835,-0.03944128516789331,-0.15563153787684147,-0.097544350019579548,-0.044454663635690617
0.62529161,-0.013806160994353006,0.0043507259613937491,-0.015057214902567378,-0.03772645229894174,-0.15664681818482751,-0.097266353817203555,-0.044438259525056867
0.62534225,-0.009861595065602434,0.0050237196349658684,-0.015888568506393121,-0.036545273964963924,-0.15754135523759272,-0.096985139389715355,-0.044421474743072779
0.62539289,-0.0063404040266933064,0.0049639957019897612,-0.017555180821268779,-0.035726708046215569,-0.15829926469272121,-0.096701665371856843,-0.044404382095566186
0.62544352,-0.0038642956424807945,0.0034477462473416791,-0.020030097210978783,-0.035107397886554662,-0.15893568234103059,-0.096417056606381876,-0.044387007349949534
0.62549415,-0.0024301232678576772,5.0523460106915801e-07,-0.023209778498241743,-0.034524878237677789,-0.1594516147861029,-0.096132391149225616,-0.044369362729268502
0.62554479,-0.0017503653877668707,-0.0052496961887418198,-0.02694395683891403,-0.033853719444336225,-0.15983739058362567,-0.095848614593801451,-0.044351444171451947
0.62559542,-0.0014678701285043179,-0.011694673059776409,-0.031050017929853541,-0.033008657869620844,-0.16009850917998772,-0.095566345803860669,-0.044333260761554902
0.62564606,-0.0013527499011400693,-0.018322568560380691,-0.035326605550697596,-0.031984929837613578,-0.16023530342791045,-0.095286484700680504,-0.044314799578104719
0.6256967,-0.0012832080023373685,-0.02363732989111008,-0.039532878176157596,-0.030851094158690723,-0.16024837358656827,-0.095009563998249835,-0.044296033617804112
0.62574733,-0.0011786893118987975,-0.026425365951947763,-0.043386814250084359,-0.029713589247010081,-0.16013363491908594,-0.094737159905127682,-0.04427692003342467
0.62579796,-0.001027940401053062,-0.026583858029558365,-0.046574722425925148,-0.028753440341712688,-0.15990510321619908,-0.094470058701372289,-0.044257419141155996
0.6258486,-0.00085833148132021604,-0.024745705617015831,-0.048781111866728684,-0.028713294572825839,-0.15955398599480611,-0.094209494512151562,-0.044237496774187257
0.62589923,-0.00068561673025867829,-0.021678544926938919,-0.049742294502774793,-0.029265883224852907,-0.15909448089892739,-0.093957080297858903,-0.044217127157869497
0.62594987,-0.00052043521974926856,-0.018164161045894172,-0.04929224287021107,-0.030632747207330467,-0.15851913862681594,-0.093714515612420987,-0.044196294444901654
0.62600051,-0.00038093759928054725,-0.014484368278426866,-0.047333780450909246,-0.032413685978726021,-0.15781212715177201,-0.093483520362529396,-0.044175005025357261
0.62605114,-0.00026694610281441264,-0.010854610047953427,-0.043873240523621689,-0.03454196697794551,-0.15698301892668839,-0.093265296077466822,-0.044153253537338927
0.62610177,-0.00018066072500029967,-0.0076197365278361422,-0.039098283605525912,-0.037044788564158763,-0.15603617619712826,-0.093061115864334895,-0.044131077527623783
0.62615241,-0.00014117991386807218,-0.0055392990458991136,-0.03330530208638894,-0.040035733711142336,-0.15496288777731834,-0.092872314172190093,-0.044108524406444277
0.62620305,-0.00017127540520531155,-0.0050201196322820505,-0.02691864481486568,-0.043552616784584323,-0.15377834839358887,-0.092700050706964646,-0.04408570022890991
0.62625368,-0.00029327181593140274,-0.0057741879962238812,-0.020443193024135088,-0.047517826094540243,-0.15248920458425075,-0.092545173516207918,-0.044062740209982548
0.62630431,-0.00053454856300747574,-0.0074732402805218756,-0.0144864477031207,-0.051817056655336195,-0.1510963991252417,-0.092409072354977945,-0.044039777606195277
0.62635495,-0.0015983139249596276,-0.0096582394638455582,-0.009567169449036201,-0.056316364138206364,-0.14961504772795414,-0.092292888346892518,-0.044016955671448671
0.62640558,-0.0049997417751169587,-0.011887743531050345,-0.0059554014673029523,-0.060886443752977984,-0.1480548690550097,-0.092197890302389451,-0.0439944886097519
0.62645622,-0.012696803385850223,-0.013784666973780325,-0.0036327867192064243,-0.065426089825988173,-0.14642100800762781,-0.092125670142275073,-0.043972625632947661
0.62650686,-0.025448710695141305,-0.015056363416048669,-0.0023285508197777921,-0.06989618264599573,-0.14472159882876837,-0.092076747567469405,-0.043951572778201199
0.62655749,-0.041150462369359028,-0.015476235376745921,-0.0016745424980808285,-0.074207287907882488,-0.14295988246894012,-0.092052266833963017,-0.043931537936756089
0.62660812,-0.054020922395717832,-0.014871710760847923,-0.0013425295255993226,-0.078260994586660304,-0.14114322830217274,-0.092049047866270689,-0.043912710642174696
0.62665876,-0.057612081056119896,-0.013176572041317119,-0.0011426524167325945,-0.081951620703147834,-0.13927818031171021,-0.092064933265430568,-0.043895258869490056
0.6267094,-0.051056156413482608,-0.010624122403464685,-0.00099268412417844809,-0.085172922609126789,-0.13736588591065899,-0.092100483071669625,-0.04387930907407693
0.62676003,-0.037845241970548164,-0.0077510866001309544,-0.00093303778165392665,-0.087858024620982023,-0.13540487582517774,-0.092151626262240452,-0.043864897799772803
0.62681066,-0.022318414431382529,-0.0051575384761904349,-0.0011093853813025499,-0.08993318667400628,-0.13338689253846811,-0.092217787718741839,-0.043852081038360524
0.6268613,-0.0082683782158152561,-0.0032885221322772025,-0.0016441363382209788,-0.091339815098435723,-0.13132110989267226,-0.092297938782669925,-0.043840934288506841
0.62691193,0.0011035994732772722,-0.0022409225358158342,-0.0026691806481775196,-0.092080189508927865,-0.12920470363570816,-0.092391332395827669,-0.043831491678678863
0.62696257,0.0045470515918503776,-0.0017741298418793988,-0.0044005485979469383,-0.092132409385848116,-0.1270501797131417,-0.092498722958872889,-0.043823732074100778
0.62701321,0.0033088077535837076,-0.0016148358664401334,-0.0070860948747987519,-0.091626934645595598,-0.12487121401684642,-0.092621768163710427,-0.043817599626356153
0.62706384,-0.0003742820104583946,-0.0015885101094480075,-0.010884842299648491,-0.090852033183198955,-0.12267426087419517,-0.092761874780624629,-0.043813063470389872
0.62711447,-0.0045924426777573081,-0.0015700995025807042,-0.015787846542820051,-0.089786420019287258,-0.12046001208106677,-0.092919204022893276,-0.04381009360084178
0.62716511,-0.0082896616271131672,-0.00151547992758254,-0.021597763335481222,-0.088493967825414757,-0.11823093070361744,-0.093093133126266728,-0.04380864846878281
0.62721574,-0.010898194650181931,-0.0014331588420697782,-0.027976677686074227,-0.087108226803764358,-0.11598380915027628,-0.093283871154222348,-0.043808671154032544
0.62726638,-0.012171522234565899,-0.0013246930795001129,-0.034412675949291309,-0.085678807185405048,-0.11372381501473464,-0.093490895963535478,-0.043810129309711919
0.62731702,-0.012086055019940587,-0.001176987631078945,-0.040309390187165742,-0.084264880024664465,-0.11145637563128893,-0.093714344748995398,-0.043813023450645881
0.62736765,-0.010705932399825752,-0.00097837666389044261,-0.045085618982175328,-0.082914745400634524,-0.10919139911692494,-0.093953377072699656,-0.043817329380199964
0.62741828,-0.0085131613768116288,-0.00071804586474779155,-0.0483204761349314,-0.081662323672659645,-0.10694019387330685,-0.094207370698955267,-0.04382301091769579
0.62746892,-0.0067480299912948969,-0.00038658610684005391,-0.049493675141984571,-0.080547363713651746,-0.1047184033275015,-0.094475917317965244,-0.043830063918857298
0.62751956,-0.0057694444868853553,6.0842032677903323e-05,-0.048443563608641473,-0.07959832870384359,-0.10255066423252977,-0.094758335305322239,-0.043838481606086215
0.62757019,-0.0053625290846874927,0.00068708500503787857,-0.045848890010325632,-0.078850778861818169,-0.10044481326640314,-0.095053537905485583,-0.043848268323892749
0.62762082,-0.0052358926183736663,0.0015676068515969755,-0.041897579560459086,-0.078334312741842146,-0.098414362288973489,-0.095360296877384995,-0.043859425466086885
0.62767146,-0.0051818059553194705,0.0026765849131664219,-0.036751154226535097,-0.07806350466124487,-0.096472722671410854,-0.095677155022527577,-0.043871950687074161
0.62772209,-0.00510365490100953,0.0040489634280896063,-0.030657222141186741,-0.078047801448357046,-0.094631590296876164,-0.096002747677713954,-0.043885827672861255
0.62777273,-0.0050214498042925109,0.0057149015002791563,-0.023976435996496372,-0.078273323645405929,-0.092892232602114835,-0.096335573736591434,-0.043901033619226967
0.62782337,-0.005015305277956233,0.0077876441239148391,-0.017031398894757695,-0.078699240027212999,-0.091268408298720696,-0.09667388799883192,-0.04391755141187139
0.627874,-0.0051199659848109027,0.010254040508298607,-0.01017463520492729,-0.079291110619245889,-0.089773872438642349,-0.097015973934391528,-0.043935359974383081
0.62792463,-0.0053601634428843579,0.012793090049403575,-0.0037437165188471512,-0.080006961210464161,-0.088405812480737506,-0.097360139295732923,-0.043954439792113081
0.62797527,-0.0057563231364057433,0.014803310309626845,0.0019502063325746249,-0.080792067815006294,-0.087165208102319217,-0.097704709489375582,-0.043974749789940364
0.6280259,-0.0062948304241026111,0.015876238168974495,0.0066678715953970768,-0.081580309011395,-0.086070548752422357,-0.098048157221347493,-0.043996227293844191
0.62807654,-0.006940156852081548,0.016031049211655241,0.010066081100816986,-0.082290791991043263,-0.085114448315852451,-0.098388801627865619,-0.044018815011018397
0.62812718,-0.0076641859445783951,0.015215379811749922,0.011252617014741359,-0.082808136841706945,-0.084301612984155366,-0.098724998602786593,-0.044042445224131289
0.62817781,-0.0084211390813964341,0.013205941208990771,0.010680348036954161,-0.0830107685937157,-0.083638538250022709,-0.099054928998281888,-0.044067032445477647
0.62822844,-0.0091448715580068809,0.0096912310290853607,0.0089011604503018097,-0.082777984914062769,-0.083130446858086557,-0.099377156848121956,-0.044092471135245344
0.62827908,-0.0097079934544542813,0.0049036023152898168,0.0061698290184473105,-0.081961656777327821,-0.082802725171312042,-0.099690184418404562,-0.044118638700011772
0.62832972,-0.010016059673850107,-0.0002924450298241823,0.0028569067074482959,-0.080428417431701413,-0.08268164229676353,-0.09999289818777532,-0.044145439617484482
0.62838035,-0.010045442075789082,-0.0048214834555232421,-0.00060768528851723512,-0.078011370359285015,-0.082722277932055666,-0.10028400053383774,-0.044172763124681477
0.62843098,-0.0098282515689028533,-0.0080640625413580351,-0.0037781828342842759,-0.074584389793477077,-0.082907233262632676,-0.10056211177460438,-0.044200489923268624
0.62848162,-0.0094119673835059547,-0.010137162154520435,-0.0062571053133453451,-0.070101390999019977,-0.083224406111653798,-0.10082609199315712,-0.044228516392153902
0.62853225,-0.0088438359336306966,-0.011396512096915494,-0.007768275297983053,-0.064659784615957894,-0.083673793599581908,-0.10107467161783083,-0.044256715173651498
0.62858289,-0.0081552635327875322,-0.012089743877529664,-0.0082329099838746155,-0.058551357986605192,-0.084258040504468737,-0.10130662586586625,-0.044284958217389009
0.62863353,-0.0073874424905785111,-0.012309961240545829,-0.0078430803742444172,-0.052229090954694489,-0.08497686602298446,-0.10152081317912869,-0.044313127106609868
0.62868416,-0.0065875277682024072,-0.01214447272535257,-0.0068794171043445752,-0.04624823376242039,-0.085825042125021081,-0.10171605591315719,-0.044341108669188771
0.62873479,-0.0058032892246608556,-0.011767469716803099,-0.0056284833764451321,-0.041033716369989461,-0.086803272451026314,-0.1018915794892585,-0.044368823816209928
0.62878543,-0.0050677593692572314,-0.011362366032341753,-0.0043168875266526097,-0.036899421416709828,-0.087903141252862318,-0.10204643279371951,-0.044396190444241257
0.62883606,-0.0044033588471134562,-0.011190418194734535,-0.0031481237292394996,-0.033985464974527667,-0.089125675548335184,-0.10218007732831604,-0.044423128931162618
0.6288867,-0.0038102448726432497,-0.011677149670382863,-0.0022458201334720146,-0.032418452246597645,-0.090455544143701647,-0.10229210889600251,-0.044449562739986195
0.62893733,-0.0032720772958044859,-0.013160527343405025,-0.0016032092407927362,-0.032172614782909066,-0.091889838121849435,-0.10238229603812181,-0.044475445634856343
0.62898797,-0.0027231767461030972,-0.015911881689074561,-0.0010912672285350994,-0.033169554331364003,-0.093423032096759256,-0.10245054323283417,-0.04450074308984768
0.6290386,-0.0024745182492908087,-0.020009050625290171,-0.00051802932955788568,-0.035674145515679011,-0.09504612983207493,-0.102497097241524,-0.044525407974806398
0.62908924,-0.0032927308864243669,-0.025247282982607377,0.00031736858032840388,-0.039997954117811776,-0.096754653149462702,-0.1025229019439929,-0.044549390232310263
0.62913988,-0.0059996414036316793,-0.031124543977437528,0.0015834309319600862,-0.04645033630886148,-0.098546935090872978,-0.1025289183971569,-0.044572635739479602
0.62919051,-0.011065525318249822,-0.036924278621322464,0.003420626934475794,-0.054750335133955746,-0.10041451858023026,-0.10251611679245418,-0.044595105995540806
0.62924114,-0.018356678730729256,-0.041891054035018055,0.0059000251522982198,-0.064410898305496025,-0.1023529680417132,-0.10248539994319836,-0.044616746784444064
0.62929178,-0.027534374581080566,-0.045355668878168755,0.0089930032212329012,-0.074674688291090641,-0.10436032291753851,-0.10243738671779376,-0.044637496072676704
0.62934241,-0.036749009518193813,-0.046881497864649457,0.012598611486120386,-0.084767715021094286,-0.10643243342317901,-0.1023726886346559,-0.044657262303746462
0.62939305,-0.043343894184646549,-0.046282784867415945,0.016266995126579892,-0.094112591308494822,-0.1085547507532743,-0.10229188571286617,-0.044675971039925322
0.62944369,-0.044848556547300418,-0.043676287444379978,0.019299442539935631,-0.10228450521945973,-0.11072437633442371,-0.10219422655731822,-0.044693498960990376
0.62949432,-0.040436067354611992,-0.039496608813894288,0.021188037852381457,-0.10905000035821222,-0.11294650233134289,-0.10208116844834313,-0.044709713438377437
0.62954495,-0.031351324525488257,-0.034287116129062704,0.021756064831407438,-0.11433334083679898,-0.11521067562939522,-0.10195441312472145,-0.044724475952604245
0.62959559,-0.019898425441823509,-0.028447105645993676,0.020915971379361634,-0.11815272198112416,-0.11751434234734794,-0.10181529752749248,-0.04473767565720721
0.62964623,-0.0091673438919264751,-0.022255622043174873,0.018811677735810217,-0.12051309703212133,-0.11986482695262961,-0.10166487105312648,-0.044749206670117891
0.62969686,-0.001598150050122694,-0.016136504273553915,0.015657959696079197,-0.12144957672333952,-0.12224616782894171,-0.10150397504306473,-0.044758967766927359
0.62974749,0.0018279341891754843,-0.010756464107456308,0.011629038556360615,-0.12100464523595654,-0.12463160198553537,-0.10133375875149453,-0.044766850747606439
0.62979813,0.0019410710442876395,-0.0067551267788532651,0.0068992525633960354,-0.11919232205642366,-0.12701920387945073,-0.1011554945363352,-0.044772827856380301
0.62984876,0.00019967880963916158,-0.0044466750397981038,0.0017276635999373012,-0.11613085847812504,-0.12938455265413665,-0.10097032195727371,-0.044776884456803417
0.6298994,-0.0023021896007024817,-0.0034115262069009736,-0.0035730154501500419,-0.11192667220485508,-0.13172332591037569,-0.10077781125004368,-0.044778993298853882
0.62995004,-0.0049284518518179768,-0.0029265345585354776,-0.0086581164492157241,-0.10673872526831243,-0.13402031451743304,-0.10057761802321272,-0.044779152972132613
0.63000067,-0.0076430188294228096,-0.0024917393819337422,-0.013190564994355567,-0.10078678879249113,-0.13628539451159341,-0.10037027397783961,-0.044777388100758
0.6300513,-0.010526656835653077,-0.001927041504325433,-0.01688732072074221,-0.094274075552308642,-0.13850272469205777,-0.10015514653415052,-0.044773734796061726
0.63010194,-0.013397263646861444,-0.0013576228216977682,-0.019568458159903056,-0.087439661489506465,-0.14066102131698829,-0.099932203545266135,-0.044768244115827895
0.63015257,-0.016034536913285255,-0.00095388484525309528,-0.021182350905651945,-0.080497482251906449,-0.14273575607929084,-0.09970084363992128,-0.044760977573753927
0.63020321,-0.018248965967149634,-0.00075421303287027345,-0.021774035714119112,-0.073637519345435623,-0.144727536221154,-0.099461189283247139,-0.044752014788102222
0.63025385,-0.019862620394851743,-0.00061830881287702158,-0.021516217276114045,-0.067063030594464473,-0.14660487868082905,-0.099213222830431297,-0.044741451320255032
0.63030448,-0.021005723226877025,-0.00035897640663285749,-0.020645309856137543,-0.06092404462958443,-0.14837129561924714,-0.098956785075285034,-0.044729386071091906
0.63035511,-0.021958036100505954,0.000192222884718946,-0.019419485924185464,-0.05532348323537406,-0.15002159071723145,-0.098691969014684355,-0.04471590697209904
0.63040575,-0.022468503348107429,0.0010232101686141483,-0.018125220776674545,-0.050371282872091958,-0.15156059502436151,-0.09841933086016863,-0.044701108038444452
0.63045639,-0.022131008659512931,0.0019209789860095753,-0.016874882798817839,-0.046162857000954918,-0.15298720703326713,-0.098139618449151547,-0.044685108843251248
0.63050702,-0.020477362483421368,0.0027161178345051409,-0.015765019959480944,-0.042751221282528971,-0.15428910488441294,-0.097853754200997123,-0.044668004932253542
0.63055765,-0.017734230410258383,0.0034599395804478295,-0.015068847500280208,-0.040162376235871863,-0.15546594847503467,-0.097562646735205399,-0.044649869064725817
0.63060829,-0.014256589157653373,0.0042687974730258845,-0.015025804173642989,-0.038321189559573553,-0.15651400079421499,-0.097267088555113915,-0.044630804129397759
0.63065892,-0.010320309683247908,0.0049803963285438724,-0.015797416457214917,-0.037049198003399682,-0.15744141067701134,-0.09696797027637373,-0.044610891025438783
0.63070956,-0.0067052453838907346,0.0050378164671374256,-0.01740020368589475,-0.036169101562820945,-0.15823365532783032,-0.096666227101256538,-0.044590174922225993
0.6307602,-0.0040981282598696262,0.0037166734272920236,-0.019812667328950199,-0.035516291347639888,-0.15890194269205132,-0.096362827250499397,-0.044568720741886107
0.63081083,-0.0025541294079081977,0.00048828855168637684,-0.022937526921271573,-0.034924220284363483,-0.15945079057453135,-0.09605879396697295,-0.044546549856031778
0.63086146,-0.0018040687678723118,-0.0045845016755969789,-0.026630039650252634,-0.034263613348959353,-0.15986651225461446,-0.09575532838795496,-0.044523687701192638
0.6309121,-0.0014899354015715902,-0.010931963996431022,-0.030710755931543446,-0.033439030981123996,-0.16015791782460187,-0.095453187950777757,-0.044500140204354277
0.63096273,-0.0013624937214409807,-0.017605085470806532,-0.034981908973724281,-0.032435409551810762,-0.16032176086149585,-0.095153296012241151,-0.04447590009718401
0.63101337,-0.0012925843534695393,-0.023134272065225354,-0.039208413173120314,-0.03132079119807045,-0.16036288770665039,-0.094856311605893973,-0.044450959607280918
0.63106401,-0.0011949531139948183,-0.026229361739367386,-0.043115284612803846,-0.030188658060073259,-0.16027222397662338,-0.094563529465667845,-0.044425305045044133
0.63111464,-0.0010485694289019748,-0.026653424950895996,-0.046390447507259305,-0.029189895505914876,-0.16006683700803373,-0.094276123062472669,-0.044398924888248592
0.63116527,-0.00088027219170370801,-0.025003778355808536,-0.048720046482112929,-0.029036192691874251,-0.15973728892512981,-0.093995303847017708,-0.044371795583709746
0.63121591,-0.00070765092004912585,-0.022024300556192884,-0.049829544748443838,-0.029494270564973359,-0.15929527808176511,-0.093722846263836868,-0.044343895549861068
0.63126655,-0.00054134764719641557,-0.018546205091127484,-0.04954861321149083,-0.030803399954904422,-0.15873933098572843,-0.093460068400753799,-0.044315222969117232
0.63131718,-0.00039805528236815975,-0.014877419136565866,-0.047765605274345931,-0.032555564222925298,-0.15805207758914885,-0.093208494542719816,-0.044285840721114758
0.63136781,-0.00028230743031301887,-0.011231954427453094,-0.044475754611114665,-0.034659071859432976,-0.15724224865446113,-0.092969597135141455,-0.044255756972982965
0.63141845,-0.00019266605440591817,-0.0079328120224956521,-0.039843350828763356,-0.037127826176584514,-0.15631566490704579,-0.092744475780310642,-0.044225022802280384
0.63146908,-0.00014724865524685935,-0.0056858333814992258,-0.03415231279517518,-0.040064311592216559,-0.15526067428845305,-0.092534697919272227,-0.044193782801356163
0.63151972,-0.00016863004890006839,-0.0050145278341994911,-0.027812904853015852,-0.043529960778387854,-0.15409250557566162,-0.092341658384888156,-0.04416217582522175
0.63157036,-0.00028192404746047795,-0.0056448414360575046,-0.021313166577053639,-0.047460723901133588,-0.15281784767616716,-0.092166390294854433,-0.044130375549998692
0.63162099,-0.0004927533573134957,-0.0072620638626656915,-0.015254372499581812,-0.051734576116641805,-0.15143871564921321,-0.092010441302083731,-0.044098567672447617
0.63167162,-0.0014071780367455496,-0.009417029218085439,-0.010176106731744568,-0.056234489852537699,-0.14996832540065758,-0.09187486010250695,-0.044066951313689429
0.63172226,-0.0044314070456327988,-0.01165970047730976,-0.0063832310690032619,-0.060819575846452055,-0.14841730504933845,-0.091760122172904579,-0.04403573774382518
0.6317729,-0.011546230455956635,-0.013606513828185271,-0.0038952939221744399,-0.065389175085380488,-0.14679239839133582,-0.091668159423246576,-0.044005165595562425
0.63182353,-0.023752322648001402,-0.014955949086888715,-0.0024704126414672148,-0.069888302530452667,-0.14509990374450246,-0.091599719622605172,-0.043975436884359655
0.63187416,-0.039345999925647558,-0.015474581449302676,-0.001746159695009135,-0.074240451082720788,-0.14334526329073613,-0.091555585829517228,-0.043946726505303936
0.6319248,-0.052911342733731541,-0.01498779429716339,-0.0013828756503447297,-0.078346989733747777,-0.1415350356164414,-0.091537052044683431,-0.043919259937565513
0.63197543,-0.057786896469948938,-0.013405646804265894,-0.001171483862811062,-0.082107346665949252,-0.13967582640207182,-0.091541748637186726,-0.043893220269172459
0.63202607,-0.052250909789691324,-0.010925853634507364,-0.0010173510586536526,-0.085403761066345577,-0.13776825783940702,-0.09156561309999238,-0.043868801183056097
0.63207671,-0.039570201787279012,-0.00805974091153293,-0.00093835000025846633,-0.088165468196204785,-0.13581338992829203,-0.091609822627746265,-0.043846097010052237
0.63212734,-0.024088892784963616,-0.0054095175158024684,-0.0010749845026046298,-0.090316994331933853,-0.13380320344285693,-0.091671305286280938,-0.043825163001623119
0.63217797,-0.0096847729087693075,-0.0034495691350421957,-0.0015486113485448274,-0.09179460844824075,-0.13174386207830768,-0.091748188896166288,-0.04380604964753429
0.63222861,0.00034461991276095184,-0.0023207242665581563,-0.0024877039503606074,-0.092593147609072154,-0.12963539103741134,-0.091839917425110829,-0.043788804978956215
0.63227924,0.0044451604468794875,-0.0018051662925297543,-0.0040915323569572495,-0.092694450809390844,-0.1274856898693443,-0.091945636724812721,-0.043773410102779117
0.63232988,0.0036237916264969081,-0.0016220239589695932,-0.006608450982604811,-0.092208475603165141,-0.12530942448540261,-0.092066437273583462,-0.043759838606428209
0.63238052,0.00010255349590474405,-0.0015887452731429973,-0.010225433308806221,-0.091445177924512108,-0.12311515790077805,-0.092204310556332367,-0.04374803712060181
0.63243115,-0.0041283625220215787,-0.0015731834941022517,-0.014958248637012414,-0.090383983829609049,-0.12090730010178172,-0.092359798687405958,-0.043737928069866046
0.63248178,-0.0079280695445476321,-0.0015226454085127488,-0.020642819071737682,-0.089080402817650881,-0.11868361106391093,-0.092533416948572755,-0.043729448503546021
0.63253242,-0.010676385744369108,-0.0014434245367492388,-0.026965509535086234,-0.087676583479889519,-0.11644339219463867,-0.092724904783118026,-0.043722564628254357
0.63258306,-0.01210627992881942,-0.0013387050991196885,-0.033439103746094156,-0.086225186094941467,-0.1141920302349279,-0.092933483647801671,-0.043717237332898354
0.63263369,-0.012163442076153573,-0.0011961999783343547,-0.039478338019355623,-0.084781990024032347,-0.11193223050597875,-0.093158805088163987,-0.043713410871343887
0.63268432,-0.010909155317249928,-0.0010039492870146994,-0.044483683246471305,-0.083398878134917698,-0.1096739568238682,-0.093400383527374994,-0.04371104377234325
0.63273496,-0.0087486940533884738,-0.00075114650865518173,-0.048017858933662512,-0.082109914079428165,-0.1074270718606668,-0.093657694208894499,-0.043710119004144399
0.63278559,-0.0068985807736446454,-0.00042960495769806938,-0.049636332265794475,-0.080953493937702931,-0.10520683293756013,-0.09393022604589743,-0.043710590928110513
0.63283623,-0.0058411572662146142,1.2821819229302985e-06,-0.048889220757208841,-0.07996059582902941,-0.10303721549765414,-0.094216950392740403,-0.04371240808188246
0.63288687,-0.005387550639682475,0.00060272844334004227,-0.046539281305489885,-0.079164477761083443,-0.10092821596495412,-0.094517181824397375,-0.043715550120133152
0.6329375,-0.0052450114636775954,0.0014521126544615381,-0.042818138142613524,-0.078597474681911472,-0.098890166990269895,-0.09482977830009573,-0.043720031182967578
0.63298813,-0.0051909389256567587,0.0025345106858100136,-0.03786265721991975,-0.078274876427881473,-0.096938896074011044,-0.095153144034770445,-0.043725870488037319
0.63303877,-0.0051161867789938789,0.0038754638088284114,-0.031913261617405785,-0.078204202284786153,-0.09508640863371623,-0.095485757531871135,-0.043733064225885153
0.6330894,-0.0050300932420084977,0.0055009837221019972,-0.025306046442600722,-0.07838085070836974,-0.093336058631918933,-0.095826019178047769,-0.04374158687934751
0.63314004,-0.0050120596470014647,0.0075221017535835695,-0.018375729602620211,-0.078763228770919957,-0.091695316027496421,-0.096172385144467409,-0.043751449713401391
0.63319068,-0.0051028057999613977,0.0099513610102652562,-0.011471956450288024,-0.079318114529881259,-0.090180805841727121,-0.096523230848286082,-0.043762674340374265
0.63324131,-0.0053269225940281465,0.012509457777427641,-0.0049287470181846428,-0.080004658660822278,-0.088793516768260639,-0.096876672958175689,-0.043775250165292615
0.63329194,-0.005703813994588647,0.014615242595752012,0.00092693249522702746,-0.080768860683022428,-0.087536698983443628,-0.097231032599590789,-0.043789139983473405
0.63334258,-0.006228198839450045,0.015798664398850481,0.0058462964163454728,-0.081545769287060768,-0.086420037250328888,-0.09758461148487986,-0.043804320207602832
0.63339322,-0.0068598179388334587,0.016067050621059301,0.0095893460652122352,-0.08225583441480086,-0.085440609949234553,-0.097935987015229056,-0.043820764961102335
0.63344385,-0.0075772767091112359,0.015358556582637978,0.01113933020529744,-0.082785608926645604,-0.084607862071938086,-0.098283563514209388,-0.043838406428703805
0.63349448,-0.0083336455167338074,0.013516810991534435,0.01086737001021987,-0.083015388051350045,-0.083921181586331925,-0.098625769369523525,-0.043857158084582452
0.63354512,-0.0090692298220371951,0.010181007332115636,0.009293122813021349,-0.082823185729854795,-0.083383934479523011,-0.098960792713368051,-0.043876955278100919
0.63359575,-0.0096592386231903592,0.0055227515121123172,0.0067102496308016537,-0.082058587725404045,-0.083016938562350664,-0.099287000874943313,-0.043897655523963068
0.63364639,-0.010002646767680175,0.00032496944329931266,0.0034713566984749498,-0.080587268947022506,-0.082858745523343075,-0.099602921711674147,-0.043919168074983368
0.63369703,-0.010065082808056642,-0.0043251804713110714,2.9553273230421666e-08,-0.078238569846732595,-0.082871847346212793,-0.099907310507515071,-0.043941400453185592
0.63374766,-0.0098760950159655567,-0.0077234831700878212,-0.0032557189426867601,-0.074886336640462389,-0.083027765583788576,-0.10019877171108232,-0.043964245527669685
0.63379829,-0.0094821000887772722,-0.0099185535838697617,-0.005884074891667152,-0.070468831454935071,-0.083321624668127175,-0.10047605056392174,-0.043987581035374257
0.63384893,-0.0089305894839361959,-0.011258863238990693,-0.0075839561620504835,-0.065081134396835577,-0.083745993590343432,-0.10073790119344787,-0.044011317103150267
0.63389956,-0.008253029372613286,-0.012015055616454672,-0.0082268049332680105,-0.059008410461353258,-0.084300785499923925,-0.1009830814188306,-0.044035301333871228
0.6339502,-0.0074905968955101872,-0.012290970307124661,-0.0079711872366362013,-0.052701768684131012,-0.084992688519425791,-0.10121057913782791,-0.044059410599213665
0.63400084,-0.0066908920729692456,-0.012166014657298063,-0.0070836323193965911,-0.046722603371055091,-0.08581308339707569,-0.10141912726428237,-0.044083567913578529
0.63405147,-0.0059017731804765251,-0.011804706271871825,-0.0058639971564503745,-0.041511692334349162,-0.086764511850296849,-0.10160785325346809,-0.044107679844836115
0.6341021,-0.0051584290208605494,-0.011395224961707069,-0.0045448717619459697,-0.037385717449846943,-0.087838948979513637,-0.10177574087267989,-0.044131703769900318
